energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.08254127,2.10899465,0.56185732,0.41196515,0.02073777,0.19811991,0.08091375,1.14588054,0.30348886,0.03285300
-3.07653827,2.03737057,0.53212611,0.39318396,0.01936941,0.20768516,0.07825588,1.08074485,0.30498418,0.03253829
-3.07053527,1.98232361,0.50723498,0.37730067,0.01825042,0.21970277,0.07588393,1.02318506,0.30942368,0.03253088
-3.06453227,1.94525207,0.48723719,0.36455216,0.01742059,0.23435338,0.07386606,0.97380971,0.31706073,0.03286013
-3.05852926,1.92737794,0.47214621,0.35515808,0.01691984,0.25179356,0.07226122,0.93314961,0.32810836,0.03355191
-3.05252626,1.92973841,0.46193515,0.34931815,0.01678847,0.27215481,0.07111803,0.90165407,0.34273853,0.03462854
-3.04652326,1.95318257,0.45653716,0.34720995,0.01706742,0.29554328,0.07047386,0.87968977,0.36108276,0.03610885
-3.04052026,1.99837256,0.45584671,0.34898730,0.01779836,0.32203988,0.07035426,0.86754197,0.38323365,0.03800828
-3.03451726,2.06578826,0.45972187,0.35477897,0.01902373,0.35170085,0.07077273,0.86541769,0.40924740,0.04033905
-3.02851426,2.15573416,0.46798735,0.36468772,0.02078647,0.38455849,0.07173079,0.87345029,0.43914676,0.04311036
-3.02251126,2.26834722,0.48043811,0.37878950,0.02312958,0.42062187,0.07321829,0.89170467,0.47292436,0.04632847
-3.01650825,2.40360405,0.49684333,0.39713246,0.02609542,0.45987737,0.07521400,0.92018240,0.51054587,0.04999683
-3.01050525,2.56132619,0.51695042,0.41973578,0.02972472,0.50228884,0.07768641,0.95882613,0.55195285,0.05411606
-3.00450225,2.74118214,0.54048885,0.44658803,0.03405524,0.54779717,0.08059465,1.00752244,0.59706485,0.05868385
-2.99849925,2.94268517,0.56717355,0.47764491,0.03912023,0.59631925,0.08388959,1.06610266,0.64578064,0.06369471
-2.99249625,3.16518629,0.59670760,0.51282643,0.04494664,0.64774605,0.08751501,1.13434125,0.69797815,0.06913958
-2.98649325,3.40786207,0.62878413,0.55201338,0.05155312,0.70193999,0.09140884,1.21195154,0.75351324,0.07500535
-2.98049025,3.66969778,0.66308734,0.59504333,0.05894788,0.75873157,0.09550446,1.29857881,0.81221703,0.08127428
-2.97448724,3.94946642,0.69929260,0.64170617,0.06712657,0.81791532,0.09973195,1.39379114,0.87389196,0.08792325
-2.96848424,4.24570507,0.73706580,0.69173966,0.07607023,0.87924547,0.10401943,1.49706838,0.93830678,0.09492308
-2.96248124,4.55669046,0.77606205,0.74482518,0.08574337,0.94243140,0.10829431,1.60779014,1.00519064,0.10223780
-2.95647824,4.88041568,0.81592400,0.80058411,0.09609243,1.00713354,0.11248452,1.72522378,1.07422678,0.10982402
-2.95047524,5.21457086,0.85628014,0.85857536,0.10704464,1.07295981,0.11651974,1.84851337,1.14504631,0.11763043
-2.94447224,5.55653029,0.89674336,0.91829439,0.11850741,1.13946336,0.12033255,1.97667107,1.21722261,0.12559747
-2.93846923,5.90334868,0.93691012,0.97917422,0.13036840,1.20614194,0.12385954,2.10857190,1.29026697,0.13365738
-2.93246623,6.25176917,0.97636069,1.04058876,0.14249628,1.27243926,0.12704233,2.24295326,1.36362615,0.14173438
-2.92646323,6.59824492,1.01466067,1.10185885,0.15474227,1.33774896,0.12982851,2.37842012,1.43668245,0.14974542
-2.92046023,6.93897616,1.05136403,1.16226095,0.16694249,1.40142118,0.13217255,2.51345669,1.50875677,0.15760115
-2.91445723,7.26996313,1.08601796,1.22103882,0.17892106,1.46277207,0.13403651,2.64644501,1.57911508,0.16520743
-2.90845423,7.58707505,1.11816938,1.27741781,0.19049388,1.52109621,0.13539070,2.77569062,1.64697853,0.17246707
-2.90245123,7.88613409,1.14737325,1.33062159,0.20147308,1.57568164,0.13621415,2.89945498,1.71153729,0.17928205
-2.89644822,8.16301206,1.17320228,1.37989080,0.21167187,1.62582724,0.13649494,3.01599387,1.77196775,0.18555591
-2.89044522,8.41373707,1.19525790,1.42450309,0.22090971,1.67086182,0.13623037,3.12360079,1.82745287,0.19119640
-2.88444222,8.63460612,1.21318191,1.46379370,0.22901759,1.71016429,0.13542693,3.22065358,1.87720484,0.19611818
-2.87843922,8.82229897,1.22666839,1.49717582,0.23584311,1.74318398,0.13410005,3.30566259,1.92048922,0.20024547
-2.87243622,8.97398837,1.23547514,1.52415972,0.24125535,1.76946012,0.13227371,3.37731824,1.95664954,0.20351463
-2.86643322,9.08744116,1.23943426,1.54436993,0.24514905,1.78863970,0.12997982,3.43453577,1.98513118,0.20587638
-2.86043022,9.16110503,1.23846089,1.55755939,0.24744814,1.80049244,0.12725738,3.47649482,2.00550320,0.20729765
-2.85442721,9.19417621,1.23255994,1.56361988,0.24810832,1.80492230,0.12415155,3.50267190,2.01747712,0.20776293
-2.84842421,9.18664371,1.22182997,1.56258817,0.24711860,1.80197444,0.12071252,3.51286377,2.02092126,0.20727511
-2.84242121,9.13930714,1.20646400,1.55464720,0.24450177,1.79183746,0.11699425,3.50720016,2.01587000,0.20585556
-2.83641821,9.05376604,1.18674702,1.54012237,0.24031365,1.77484018,0.11305315,3.48614495,2.00252697,0.20354366
-2.83041521,8.93237998,1.16305002,1.51947260,0.23464133,1.75144322,0.10894674,3.45048518,1.98126196,0.20039566
-2.82441221,8.77820054,1.13582074,1.49327659,0.22760029,1.72222545,0.10473221,3.40130796,1.95260136,0.19648290
-2.81840920,8.59487708,1.10557132,1.46221471,0.21933068,1.68786578,0.10046515,3.33996614,1.91721239,0.19188952
-2.81240620,8.38654017,1.07286339,1.42704713,0.20999282,1.64912108,0.09619824,3.26803375,1.87588173,0.18670973
-2.80640320,8.15766734,1.03829103,1.38858914,0.19976220,1.60680121,0.09198012,3.18725321,1.82948946,0.18104476
-2.80040020,7.91293687,1.00246243,1.34768460,0.18882408,1.56174213,0.08785440,3.09947636,1.77897943,0.17499961
-2.79439720,7.65707597,0.96598097,1.30517871,0.17736811,1.51477851,0.08385884,3.00660199,1.72532749,0.16867983
-2.78839420,7.39470993,0.92942647,1.26189110,0.16558294,1.46671699,0.08002475,2.91051239,1.66950889,0.16218828
-2.78239120,7.13021890,0.89333756,1.21859048,0.15365128,1.41831121,0.07637660,2.81301182,1.61246666,0.15562222
-2.77638819,6.86760831,0.85819572,1.17597189,0.14174533,1.37024001,0.07293186,2.71576950,1.55508212,0.14907076
-2.77038519,6.61039849,0.82441194,1.13463733,0.13002298,1.32308945,0.06970109,2.62026947,1.49814910,0.14261266
-2.76438219,6.36153790,0.79231621,1.09508071,0.11862469,1.27733964,0.06668820,2.52776947,1.44235282,0.13631478
-2.75837919,6.12334314,0.76215066,1.05767756,0.10767120,1.23335675,0.06389095,2.43927039,1.38825448,0.13023098
-2.75237619,5.89746775,0.73406614,1.02267979,0.09726215,1.19139050,0.06130162,2.35549727,1.33628195,0.12440174
-2.74637319,5.68490024,0.70812277,0.99021574,0.08747540,1.15157707,0.05890781,2.27689256,1.28672695,0.11885422
-2.74037019,5.48599041,0.68429393,0.96029523,0.07836728,1.11394718,0.05669339,2.20362135,1.23974854,0.11360296
-2.73436718,5.30050182,0.66247372,0.93281930,0.06997343,1.07843868,0.05463949,2.13558802,1.19538253,0.10865098
-2.72836418,5.12768710,0.64248735,0.90759415,0.06231029,1.04491302,0.05272556,2.07246317,1.15355616,0.10399136
-2.72236118,4.96638157,0.62410389,0.88434836,0.05537702,1.01317465,0.05093043,2.01371917,1.11410703,0.09960904
-2.71635818,4.81511042,0.60705079,0.86275279,0.04915784,0.98299223,0.04923332,1.95867249,1.07680530,0.09548288
-2.71035518,4.67220369,0.59102946,0.84244189,0.04362453,0.95412062,0.04761478,1.90653048,1.04137779,0.09158778
-2.70435218,4.53591353,0.57573112,0.82303576,0.03873902,0.92632262,0.04605756,1.85644038,1.00753277,0.08789685
-2.69834917,4.40452821,0.56085232,0.80416168,0.03445603,0.89938919,0.04454733,1.80753825,0.97498417,0.08438340
-2.69234617,4.27647744,0.54610930,0.78547430,0.03072553,0.87315738,0.04307322,1.75899546,0.94347403,0.08102278
-2.68634317,4.15042471,0.53125077,0.76667361,0.02749501,0.84752502,0.04162825,1.71006091,0.91279205,0.07779397
-2.68034017,4.02534244,0.51606842,0.74751997,0.02471152,0.82246157,0.04020954,1.66009704,0.88279144,0.07468080
-2.67433717,3.90056726,0.50040490,0.72784555,0.02232340,0.79801456,0.03881835,1.60860846,0.85340041,0.07167286
-2.66833417,3.77583342,0.48415905,0.70756184,0.02028163,0.77431142,0.03745992,1.55526206,0.82462875,0.06876597
-2.66233117,3.65128345,0.46728818,0.68666297,0.01854089,0.75155664,0.03614316,1.49989827,0.79656940,0.06596228
-2.65632816,3.52745640,0.44980748,0.66522488,0.01706029,0.73002433,0.03488017,1.44253327,0.76939503,0.06327003
-2.65032516,3.40525488,0.43178680,0.64340039,0.01580378,0.71004666,0.03368558,1.38335262,0.74334997,0.06070286
-2.64432216,3.28589300,0.41334493,0.62141064,0.01474025,0.69199857,0.03257588,1.32269698,0.71873776,0.05827892
-2.63831916,3.17082841,0.39464200,0.59953341,0.01384347,0.67627957,0.03156849,1.26104114,0.69590535,0.05601965
-2.63231616,3.06168190,0.37587020,0.57808877,0.01309172,0.66329330,0.03068095,1.19896761,0.67522437,0.05394843
-2.62631316,2.96014876,0.35724363,0.55742305,0.01246739,0.65342594,0.02993000,1.13713636,0.65707070,0.05208902
-2.62031016,2.86790627,0.33898751,0.53789175,0.01195637,0.64702427,0.02933066,1.07625245,0.64180314,0.05046407
-2.61430715,2.78652181,0.32132765,0.51984236,0.01154747,0.64437446,0.02889546,1.01703307,0.62974226,0.04909355
-2.60830415,2.71736591,0.30448033,0.50359775,0.01123176,0.64568257,0.02863363,0.96017576,0.62115038,0.04799334
-2.60230115,2.66153433,0.28864332,0.48944106,0.01100195,0.65105757,0.02855055,0.90632918,0.61621362,0.04717397
-2.59629815,2.61978278,0.27398838,0.47760277,0.01085182,0.66049788,0.02864728,0.85606773,0.61502690,0.04663959
-2.59029515,2.59247726,0.26065543,0.46825042,0.01077571,0.67388192,0.02892024,0.80987112,0.61758243,0.04638718
-2.58429215,2.57956219,0.24874879,0.46148168,0.01076814,0.69096330,0.02936117,0.76810956,0.62376249,0.04640608
-2.57828914,2.58054806,0.23833549,0.45732084,0.01082347,0.71137107,0.02995722,0.73103503,0.63333657,0.04667790
-2.57228614,2.59451881,0.22944568,0.45571912,0.01093573,0.73461495,0.03069129,0.69877887,0.64596333,0.04717670
-2.56628314,2.62015907,0.22207511,0.45655858,0.01109852,0.76009573,0.03154250,0.67135541,0.66119719,0.04786950
-2.56028014,2.65579972,0.21618951,0.45965969,0.01130502,0.78712031,0.03248693,0.64867133,0.67849936,0.04871720
-2.55427714,2.69948009,0.21173051,0.46479200,0.01154806,0.81492099,0.03349840,0.63054004,0.69725297,0.04967564
-2.54827414,2.74902386,0.20862295,0.47168764,0.01182034,0.84267833,0.03454942,0.61670018,0.71678165,0.05069699
-2.54227114,2.80212548,0.20678305,0.48005688,0.01211457,0.86954654,0.03561221,0.60683723,0.73637079,0.05173128
-2.53626813,2.85644315,0.20612708,0.48960511,0.01242379,0.89468056,0.03665968,0.60060716,0.75529075,0.05272803
-2.53026513,2.90969427,0.20658012,0.50005049,0.01274156,0.91726366,0.03766649,0.59766072,0.77282097,0.05363795
-2.52426213,2.95974907,0.20808440,0.51114127,0.01306221,0.93653431,0.03860987,0.59766734,0.78827392,0.05441453
-2.51825913,3.00471811,0.21060681,0.52267206,0.01338106,0.95181140,0.03947051,0.60033726,0.80101815,0.05501564
-2.51225613,3.04302968,0.21414508,0.53449812,0.01369457,0.96251659,0.04023309,0.60544092,0.81049923,0.05540487
-2.50625313,3.07349356,0.21873245,0.54654685,0.01400038,0.96819291,0.04088678,0.61282449,0.81625792,0.05555267
-2.50025013,3.09534810,0.22444027,0.55882589,0.01429737,0.96851891,0.04142538,0.62242073,0.81794474,0.05543725
-2.49424712,3.10828842,0.23137840,0.57142711,0.01458556,0.96331775,0.04184736,0.63425460,0.81533051,0.05504511
-2.48824412,3.11247435,0.23969327,0.58452622,0.01486599,0.95256107,0.04215554,0.64844310,0.80831246,0.05437134
-2.48224112,3.10851771,0.24956347,0.59837757,0.01514048,0.93636745,0.04235668,0.66518920,0.79691579,0.05341950
-2.47623812,3.09744949,0.26119292,0.61330443,0.01541136,0.91499581,0.04246077,0.68477000,0.78129075,0.05220126
-2.47023512,3.08066830,0.27480176,0.62968460,0.01568118,0.88883425,0.04248031,0.70751941,0.76170566,0.05073570
-2.46423212,3.05987267,0.29061525,0.64793209,0.01595236,0.85838486,0.04242933,0.73380598,0.73853616,0.04904847
-2.45822911,3.03698015,0.30885101,0.66847529,0.01622682,0.82424552,0.04232252,0.76400682,0.71225151,0.04717059
-2.45222611,3.01403718,0.32970509,0.69173263,0.01650573,0.78708957,0.04217424,0.79847864,0.68339865,0.04513729
-2.44622311,2.99312389,0.35333751,0.71808670,0.01678917,0.74764442,0.04199770,0.83752724,0.65258477,0.04298667
-2.44022011,2.97625827,0.37985769,0.74785803,0.01707596,0.70667002,0.04180417,0.88137685,0.62045936,0.04075836
-2.43421711,2.96530438,0.40931083,0.78127973,0.01736351,0.66493827,0.04160241,0.93014097,0.58769646,0.03849227
-2.42821411,2.96188870,0.44166553,0.81847434,0.01764779,0.62321415,0.04139827,0.98379600,0.55497797,0.03622741
-2.42221111,2.96732870,0.47680372,0.85943415,0.01792340,0.58223922,0.04119450,1.04215947,0.52297841,0.03400084
-2.41620810,2.98257682,0.51451335,0.90400603,0.01818369,0.54271797,0.04099081,1.10487387,0.49235185,0.03184682
-2.41020510,3.00818238,0.55448445,0.95188201,0.01842105,0.50530741,0.04078407,1.17139760,0.46372119,0.02979617
-2.40420210,3.04427305,0.59630900,1.00259613,0.01862725,0.47060976,0.04056880,1.24100357,0.43766983,0.02787580
-2.39819910,3.09055650,0.63948502,1.05552822,0.01879382,0.43916827,0.04033777,1.31278627,0.41473580,0.02610845
-2.39219610,3.14634187,0.68342478,1.10991477,0.01891253,0.41146574,0.04008273,1.38567725,0.39540805,0.02451267
-2.38619310,3.21057957,0.72746717,1.16486666,0.01897590,0.38792536,0.03979517,1.45846891,0.38012455,0.02310293
-2.38019010,3.28191729,0.77089394,1.21939333,0.01897765,0.36891311,0.03946721,1.52984582,0.36927172,0.02188986
-2.37418709,3.35876897,0.81294918,1.27243250,0.01891327,0.35474134,0.03909231,1.59842247,0.36318473,0.02088062
-2.36818409,3.43939305,0.85286142,1.32288419,0.01878037,0.34567267,0.03866602,1.66278609,0.36214805,0.02007932
-2.36218109,3.52197585,0.88986745,1.36964777,0.01857918,0.34192367,0.03818654,1.72154272,0.36639582,0.01948752
-2.35617809,3.60471581,0.92323681,1.41166025,0.01831280,0.34366787,0.03765513,1.77336449,0.37611159,0.01910464
-2.35017509,3.68590404,0.95229594,1.44793426,0.01798753,0.35103752,0.03707638,1.81703611,0.39142704,0.01892840
-2.34417209,3.76399743,0.97645090,1.47759380,0.01761303,0.36412402,0.03645820,1.85149841,0.41241965,0.01895520
-2.33816908,3.83768060,0.99520754,1.49990622,0.01720241,0.38297671,0.03581176,1.87588691,0.43910902,0.01918042
-2.33216608,3.90591381,1.00818825,1.51430889,0.01677227,0.40760024,0.03515110,1.88956365,0.47145234,0.01959856
-2.32616308,3.96796496,1.01514450,1.52042940,0.01634272,0.43795060,0.03449274,1.89214083,0.50933889,0.02020347
-2.32016008,4.02342453,1.01596467,1.51809824,0.01593721,0.47393021,0.03385508,1.88349519,0.55258432,0.02098827
-2.31415708,4.07220338,1.01067663,1.50735363,0.01558249,0.51538253,0.03325776,1.86377246,0.60092507,0.02194540
-2.30815408,4.11451428,0.99944531,1.48843825,0.01530841,0.56208663,0.03272098,1.83338192,0.65401352,0.02306648
-2.30215108,4.15083898,0.98256525,1.46178821,0.01514773,0.61375242,0.03226489,1.79298136,0.71141465,0.02434221
-2.29614807,4.18188332,0.96044861,1.42801498,0.01513595,0.67001699,0.03190892,1.74345323,0.77260463,0.02576224
-2.29014507,4.20852346,0.93360938,1.38788122,0.01531110,0.73044275,0.03167130,1.68587345,0.83697208,0.02731499
-2.28414207,4.23174670,0.90264456,1.34227187,0.01571346,0.79451753,0.03156859,1.62147422,0.90382230,0.02898761
-2.27813907,4.25259045,0.86821325,1.29216191,0.01638528,0.86165735,0.03161543,1.55160284,0.97238479,0.03076589
-2.27213607,4.27208287,0.83101479,1.23858245,0.01737049,0.93121176,0.03182435,1.47767831,1.04182424,0.03263428
-2.26613307,4.29118832,0.79176672,1.18258661,0.01871424,1.00247195,0.03220566,1.40114773,1.11125477,0.03457597
-2.26013007,4.31076029,0.75118377,1.12521674,0.02046241,1.07468148,0.03276757,1.32344421,1.17975724,0.03657300
-2.25412706,4.33150381,0.70995850,1.06747435,0.02266095,1.14704933,0.03351623,1.24594808,1.24639910,0.03860655
-2.24812406,4.35394873,0.66874436,1.01029371,0.02535511,1.21876491,0.03445594,1.16995243,1.31025606,0.04065715
-2.24212106,4.37843424,0.62814166,0.95452003,0.02858846,1.28901453,0.03558927,1.09663431,1.37043486,0.04270502
-2.23611806,4.40510446,0.58868673,0.90089269,0.03240174,1.35699852,0.03691726,1.02703199,1.42609615,0.04473046
-2.23011506,4.43391429,0.55084433,0.85003383,0.03683150,1.42194858,0.03843945,0.96202865,1.47647660,0.04671420
-2.22411206,4.46464384,0.51500330,0.80244202,0.04190861,1.48314449,0.04015394,0.90234243,1.52090924,0.04863776
-2.21810905,4.49691973,0.48147515,0.75849093,0.04765656,1.53992949,0.04205726,0.84852249,1.55884113,0.05048382
-2.21210605,4.53024112,0.45049528,0.71843234,0.05408967,1.59172391,0.04414418,0.80095043,1.58984767,0.05223647
-2.20610305,4.56400822,0.42222637,0.68240278,0.06121124,1.63803623,0.04640742,0.75984636,1.61364276,0.05388148
-2.20010005,4.59755133,0.39676341,0.65043317,0.06901177,1.67847149,0.04883723,0.72527873,1.63008466,0.05540648
-2.19409705,4.63015851,0.37413994,0.62246053,0.07746721,1.71273658,0.05142098,0.69717702,1.63917697,0.05680101
-2.18809405,4.66110063,0.35433500,0.59834106,0.08653748,1.74064235,0.05414262,0.67534637,1.64106508,0.05805659
-2.18209105,4.68965267,0.33728044,0.57786385,0.09616535,1.76210272,0.05698226,0.65948346,1.63602815,0.05916664
-2.17608804,4.71511094,0.32286810,0.56076463,0.10627566,1.77713082,0.05991579,0.64919291,1.62446701,0.06012636
-2.17008504,4.73680621,0.31095686,0.54673905,0.11677516,1.78583271,0.06291454,0.64400371,1.60688880,0.06093260
-2.16408204,4.75411323,0.30137918,0.53545509,0.12755295,1.78839895,0.06594523,0.64338526,1.58388889,0.06158367
-2.15807904,4.76645748,0.29394716,0.52656452,0.13848163,1.78509470,0.06897001,0.64676283,1.55613110,0.06207912
-2.15207604,4.77332013,0.28845809,0.51971302,0.14941912,1.77624888,0.07194684,0.65353237,1.52432708,0.06241956
-2.14607304,4.77424242,0.28469955,0.51454927,0.16021132,1.76224299,0.07483006,0.66307450,1.48921567,0.06260652
-2.14007004,4.76883048,0.28245410,0.51073275,0.17069536,1.74350011,0.07757119,0.67476790,1.45154329,0.06264227
-2.13406703,4.75676156,0.28150365,0.50794055,0.18070358,1.72047474,0.08012009,0.68800199,1.41204595,0.06252982
-2.12806403,4.73779230,0.28163365,0.50587319,0.19006793,1.69364357,0.08242622,0.70218901,1.37143352,0.06227285
-2.12206103,4.71176923,0.28263701,0.50425957,0.19862474,1.66349780,0.08444011,0.71677548,1.33037682,0.06187578
-2.11605803,4.67864128,0.28431794,0.50286117,0.20621974,1.63053681,0.08611493,0.73125294,1.28949767,0.06134387
-2.11005503,4.63847376,0.28649559,0.50147542,0.21271287,1.59526343,0.08740812,0.74516783,1.24936210,0.06068332
-2.10405203,4.59146264,0.28900732,0.49993839,0.21798305,1.55818045,0.08828291,0.75813021,1.21047638,0.05990152
-2.09804902,4.53794785,0.29171178,0.49812657,0.22193224,1.51978819,0.08870978,0.76982118,1.17328586,0.05900710
-2.09204602,4.47842380,0.29449130,0.49595775,0.22448902,1.48058268,0.08866768,0.77999846,1.13817594,0.05801017
-2.08604302,4.41354561,0.29725373,0.49339096,0.22561116,1.44105406,0.08814498,0.78849993,1.10547468,0.05692239
-2.08004002,4.34412923,0.29993339,0.49042512,0.22528725,1.40168475,0.08714013,0.79524474,1.07545649,0.05575700
-2.07403702,4.27114412,0.30249111,0.48709663,0.22353726,1.36294675,0.08566189,0.80023173,1.04834620,0.05452879
-2.06803402,4.19569741,0.30491321,0.48347550,0.22041188,1.32529805,0.08372924,0.80353503,1.02432284,0.05325394
-2.06203102,4.11900912,0.30720929,0.47966036,0.21599080,1.28917757,0.08137085,0.80529670,1.00352281,0.05194981
-2.05602801,4.04237832,0.30940903,0.47577213,0.21037995,1.25499867,0.07862423,0.80571662,0.98604184,0.05063451
-2.05002501,3.96714135,0.31155790,0.47194666,0.20370774,1.22314130,0.07553450,0.80503992,0.97193563,0.04932652
-2.04402201,3.89462325,0.31371203,0.46832660,0.19612069,1.19394299,0.07215296,0.80354220,0.96121911,0.04804410
-2.03801901,3.82608472,0.31593240,0.46505266,0.18777836,1.16768906,0.06853543,0.80151342,0.95386443,0.04680475
-2.03201601,3.76266717,0.31827869,0.46225475,0.17884810,1.14460273,0.06474043,0.79924098,0.94979802,0.04562451
-2.02601301,3.70533892,0.32080312,0.46004343,0.16949970,1.12483572,0.06082741,0.79699280,0.94889724,0.04451743
-2.02001001,3.65484573,0.32354454,0.45850209,0.15990016,1.10846008,0.05685496,0.79500146,0.95098713,0.04349494
-2.01400700,3.61166906,0.32652321,0.45768020,0.15020895,1.09546216,0.05287917,0.79345009,0.95583800,0.04256540
-2.00800400,3.57599482,0.32973662,0.45758825,0.14057381,1.08573931,0.04895219,0.79246080,0.96316445,0.04173371
-2.00200100,3.54769535,0.33315662,0.45819456,0.13112730,1.07909990,0.04512101,0.79208662,0.97262655,0.04100110
-1.99599800,3.52632639,0.33672802,0.45942429,0.12198424,1.07526728,0.04142653,0.79230709,0.98383349,0.04036503
-1.98999500,3.51114023,0.34036903,0.46116075,0.11324000,1.07388771,0.03790296,0.79302829,0.99635022,0.03981938
-1.98399200,3.50111502,0.34397331,0.46324909,0.10496984,1.07454232,0.03457750,0.79408705,1.00970708,0.03935469
-1.97798899,3.49499967,0.34741386,0.46550225,0.09722906,1.07676290,0.03147036,0.79525951,1.02341230,0.03895864
-1.97198599,3.49137233,0.35054846,0.46770891,0.09005399,1.08005071,0.02859499,0.79627354,1.03696706,0.03861672
-1.96598299,3.48870998,0.35322641,0.46964309,0.08346372,1.08389785,0.02595862,0.79682449,1.04988252,0.03831291
-1.95997999,3.48546561,0.35529635,0.47107495,0.07746241,1.08780987,0.02356298,0.79659346,1.06169790,0.03803058
-1.95397699,3.48014929,0.35661468,0.47178233,0.07204192,1.09132876,0.02140512,0.79526728,1.07199882,0.03775329
-1.94797399,3.47140864,0.35705421,0.47156223,0.06718485,1.09405485,0.01947843,0.79255906,1.08043479,0.03746574
-1.94197099,3.45810469,0.35651251,0.47024197,0.06286750,1.09566668,0.01777353,0.78822834,1.08673476,0.03715454
-1.93596798,3.43937893,0.35491961,0.46768915,0.05906284,1.09593743,0.01627937,0.78209976,1.09071980,0.03680896
-1.92996498,3.41470799,0.35224457,0.46382014,0.05574323,1.09474729,0.01498406,0.77407924,1.09231204,0.03642150
-1.92396198,3.38394308,0.34850058,0.45860655,0.05288281,1.09209064,0.01387581,0.76416699,1.09153914,0.03598836
-1.91795898,3.34733196,0.34374833,0.45207934,0.05045946,1.08807792,0.01294358,0.75246648,1.08853405,0.03550965
-1.91195598,3.30552247,0.33809743,0.44433053,0.04845617,1.08293183,0.01217773,0.73918895,1.08352967,0.03498945
-1.90595298,3.25954725,0.33170575,0.43551227,0.04686200,1.07697803,0.01157041,0.72465338,1.07684887,0.03443569
-1.89994997,3.21079070,0.32477678,0.42583348,0.04567233,1.07063092,0.01111590,0.70928154,1.06889017,0.03385975
-1.89394697,3.16093970,0.31755498,0.41555407,0.04488864,1.06437509,0.01081065,0.69358863,1.06010978,0.03327605
-1.88794397,3.11192065,0.31031938,0.40497725,0.04451778,1.05874341,0.01065332,0.67816966,1.05100109,0.03270131
-1.88194097,3.06582595,0.30337560,0.39444008,0.04457074,1.05429302,0.01064458,0.66368224,1.04207255,0.03215388
-1.87593797,3.02483331,0.29704677,0.38430281,0.04506105,1.05158026,0.01078682,0.65082630,1.03382521,0.03165292
-1.86993497,2.99112159,0.29166339,0.37493735,0.04600293,1.05113585,0.01108378,0.64032165,1.02673095,0.03121751
-1.86393197,2.96678682,0.28755285,0.36671542,0.04740920,1.05344149,0.01154004,0.63288413,1.02121276,0.03086592
-1.85792896,2.95376182,0.28502869,0.35999677,0.04928915,1.05890889,0.01216049,0.62920122,1.01762764,0.03061475
-1.85192596,2.95374246,0.28438016,0.35511774,0.05164640,1.06786219,0.01294978,0.62990784,1.01625320,0.03047828
-1.84592296,2.96812327,0.28586225,0.35238075,0.05447692,1.08052428,0.01391165,0.63556330,1.01727837,0.03046792
-1.83991996,2.99794430,0.28968673,0.35204471,0.05776728,1.09700764,0.01504842,0.64663006,1.02079839,0.03059167
-1.83391696,3.04385074,0.29601425,0.35431675,0.06149323,1.11730978,0.01636036,0.66345494,1.02681426,0.03085388
-1.82791396,3.10606624,0.30494786,0.35934545,0.06561871,1.14131314,0.01784520,0.68625348,1.03523625,0.03125506
-1.82191096,3.18438016,0.31652815,0.36721548,0.07009536,1.16878952,0.01949767,0.71509779,1.04589122,0.03179179
-1.81590795,3.27814868,0.33073016,0.37794400,0.07486245,1.19940831,0.02130915,0.74990854,1.05853297,0.03245692
-1.80990495,3.38630923,0.34746208,0.39147863,0.07984751,1.23274812,0.02326741,0.79045119,1.07285512,0.03323972
-1.80390195,3.50740733,0.36656603,0.40769712,0.08496745,1.26831131,0.02535646,0.83633682,1.08850555,0.03412626
-1.79789895,3.63963487,0.38782070,0.42640873,0.09013014,1.30554062,0.02755655,0.88702763,1.10510188,0.03509983
-1.79189595,3.78087847,0.41094595,0.44735730,0.09523662,1.34383725,0.02984434,0.94184706,1.12224714,0.03614145
-1.78589295,3.92877654,0.43560936,0.47022590,0.10018355,1.38258000,0.03219313,0.99999453,1.13954515,0.03723044
-1.77988994,4.08078366,0.46143449,0.49464323,0.10486615,1.42114461,0.03457333,1.06056438,1.15661495,0.03834506
-1.77388694,4.23424056,0.48801069,0.52019148,0.10918117,1.45892301,0.03695302,1.12256879,1.17310408,0.03946309
-1.76788394,4.38644814,0.51490428,0.54641575,0.11303006,1.49534195,0.03929863,1.18496389,1.18870040,0.04056251
-1.76188094,4.53474365,0.54167077,0.57283473,0.11632203,1.52988059,0.04157578,1.24667862,1.20314218,0.04162212
-1.75587794,4.67657719,0.56786771,0.59895263,0.11897695,1.56208675,0.04375013,1.30664534,1.21622664,0.04262214
-1.74987494,4.80958645,0.59306787,0.62427185,0.12092787,1.59159139,0.04578836,1.36383126,1.22781663,0.04354480
-1.74387194,4.93166749,0.61687217,0.64830643,0.12212321,1.61812100,0.04765910,1.41726965,1.23784571,0.04437484
-1.73786893,5.04103923,0.63892201,0.67059549,0.12252834,1.64150755,0.04933394,1.46608968,1.24632133,0.04509997
-1.73186593,5.13629950,0.65891043,0.69071657,0.12212659,1.66169562,0.05078830,1.50954376,1.25332646,0.04571117
-1.72586293,5.21647007,0.67659167,0.70829816,0.12091963,1.67874627,0.05200224,1.54703123,1.25901909,0.04620304
-1.71985993,5.28102875,0.69178867,0.72303107,0.11892723,1.69283741,0.05296113,1.57811729,1.26362997,0.04657389
