energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.28664332,1.00357725,0.20991298,0.08429107,0.00113578,0.05260160,0.45122799,0.67816838,0.30867800,0.00000000
-3.28064032,1.07277910,0.22713385,0.09009759,0.00131992,0.05586649,0.47436864,0.72895838,0.32557313,0.00000000
-3.27463732,1.14661782,0.24685790,0.09654155,0.00152387,0.05939665,0.50085934,0.78172719,0.34424164,0.00000000
-3.26863432,1.22416669,0.26890626,0.10355494,0.00174772,0.06314558,0.53025517,0.83583771,0.36438821,0.00000000
-3.26263132,1.30445577,0.29308090,0.11106593,0.00199119,0.06706500,0.56207926,0.89062632,0.38570460,0.00000000
-3.25662831,1.38648846,0.31916300,0.11899971,0.00225356,0.07110608,0.59583085,0.94541475,0.40787569,0.00000000
-3.25062531,1.46925866,0.34691165,0.12727928,0.00253365,0.07522065,0.63099377,0.99952267,0.43058555,0.00000000
-3.24462231,1.55176854,0.37606334,0.13582625,0.00282981,0.07936230,0.66704509,1.05228079,0.45352340,0.00000000
-3.23861931,1.63304615,0.40633220,0.14456165,0.00313992,0.08348746,0.70346407,1.10304410,0.47638931,0.00000000
-3.23261631,1.71216265,0.43741126,0.15340667,0.00346138,0.08755623,0.73974092,1.15120490,0.49889943,0.00000000
-3.22661331,1.78824875,0.46897473,0.16228345,0.00379117,0.09153311,0.77538560,1.19620522,0.52079076,0.00000000
-3.22061031,1.86050976,0.50068146,0.17111581,0.00412589,0.09538747,0.80993607,1.23754837,0.54182530,0.00000000
-3.21460730,1.92823913,0.53217948,0.17983002,0.00446182,0.09909379,0.84296615,1.27480906,0.56179347,0.00000000
-3.20860430,1.99082992,0.56311171,0.18835548,0.00479503,0.10263178,0.87409262,1.30764202,0.58051680,0.00000000
-3.20260130,2.04778412,0.59312259,0.19662553,0.00512147,0.10598612,0.90298136,1.33578863,0.59784986,0.00000000
-3.19659830,2.09871943,0.62186567,0.20457821,0.00543709,0.10914617,0.92935246,1.35908135,0.61368135,0.00000000
-3.19059530,2.14337349,0.64901181,0.21215701,0.00573794,0.11210543,0.95298409,1.37744591,0.62793451,0.00000000
-3.18459230,2.18160541,0.67425773,0.21931171,0.00602033,0.11486094,0.97371496,1.39090097,0.64056679,0.00000000
-3.17858929,2.21339466,0.69733481,0.22599926,0.00628093,0.11741256,0.99144545,1.39955543,0.65156882,0.00000000
-3.17258629,2.23883743,0.71801748,0.23218454,0.00651688,0.11976223,1.00613726,1.40360332,0.66096296,0.00000000
-3.16658329,2.25814062,0.73613120,0.23784129,0.00672592,0.12191335,1.01781162,1.40331653,0.66880117,0.00000000
-3.16058029,2.27161373,0.75155940,0.24295282,0.00690647,0.12387008,1.02654626,1.39903569,0.67516276,0.00000000
-3.15457729,2.27965897,0.76424914,0.24751278,0.00705769,0.12563686,1.03247127,1.39115949,0.68015162,0.00000000
-3.14857429,2.28276010,0.77421527,0.25152572,0.00717959,0.12721802,1.03576393,1.38013289,0.68389347,0.00000000
-3.14257129,2.28147023,0.78154255,0.25500753,0.00727298,0.12861758,1.03664298,1.36643490,0.68653293,0.00000000
-3.13656828,2.27639923,0.78638581,0.25798565,0.00733959,0.12983914,1.03536242,1.35056613,0.68823064,0.00000000
-3.13056528,2.26820110,0.78896785,0.26049905,0.00738196,0.13088599,1.03220527,1.33303700,0.68916040,0.00000000
-3.12456228,2.25756168,0.78957499,0.26259785,0.00740349,0.13176138,1.02747744,1.31435685,0.68950646,0.00000000
-3.11855928,2.24518716,0.78855045,0.26434269,0.00740839,0.13246882,1.02150205,1.29502450,0.68946096,0.00000000
-3.11255628,2.23179354,0.78628553,0.26580373,0.00740159,0.13301254,1.01461428,1.27552062,0.68922141,0.00000000
-3.10655328,2.21809719,0.78320893,0.26705928,0.00738870,0.13339793,1.00715697,1.25630195,0.68898842,0.00000000
-3.10055028,2.20480663,0.77977444,0.26819407,0.00737595,0.13363205,0.99947688,1.23779762,0.68896336,0.00000000
-3.09454727,2.19261523,0.77644733,0.26929731,0.00737006,0.13372400,0.99192164,1.22040732,0.68934611,0.00000000
-3.08854427,2.18219484,0.77369004,0.27046032,0.00737819,0.13368523,0.98483716,1.20450112,0.69033271,0.00000000
-3.08254127,2.17418977,0.77194745,0.27177407,0.00740782,0.13352976,0.97856529,1.19042055,0.69211283,0.00000000
-3.07653827,2.16921087,0.77163235,0.27332645,0.00746666,0.13327412,0.97344149,1.17848035,0.69486700,0.00000000
-3.07053527,2.16782918,0.77311156,0.27519956,0.00756251,0.13293720,0.96979213,1.16897037,0.69876356,0.00000000
-3.06453227,2.17056883,0.77669327,0.27746693,0.00770314,0.13253985,0.96793120,1.16215705,0.70395530,0.00000000
-3.05852926,2.17789869,0.78261594,0.28019091,0.00789619,0.13210426,0.96815602,1.15828378,0.71057562,0.00000000
-3.05252626,2.19022268,0.79103932,0.28342017,0.00814896,0.13165317,0.97074195,1.15756970,0.71873451,0.00000000
-3.04652326,2.20786858,0.80203777,0.28718757,0.00846829,0.13120897,0.97593578,1.16020670,0.72851422,0.00000000
-3.04052026,2.23107550,0.81559629,0.29150835,0.00886036,0.13079259,0.98394800,1.16635416,0.73996486,0.00000000
-3.03451726,2.25998038,0.83160934,0.29637884,0.00933051,0.13042238,0.99494411,1.17613176,0.75310006,0.00000000
-3.02851426,2.29460399,0.84988262,0.30177562,0.00988306,0.13011305,1.00903518,1.18961035,0.76789293,0.00000000
-3.02251126,2.33483727,0.87013760,0.30765534,0.01052106,0.12987455,1.02626818,1.20680148,0.78427263,0.00000000
-3.01650825,2.38042898,0.89201895,0.31395508,0.01124614,0.12971121,1.04661670,1.22764623,0.80212167,0.00000000
-3.01050525,2.43097548,0.91510434,0.32059340,0.01205829,0.12962103,1.06997257,1.25200403,0.82127446,0.00000000
-3.00450225,2.48591388,0.93891654,0.32747196,0.01295572,0.12959524,1.09613918,1.27964261,0.84151705,0.00000000
-2.99849925,2.54451955,0.96293723,0.33447777,0.01393471,0.12961813,1.12482712,1.31022985,0.86258851,0.00000000
-2.99249625,2.60590871,0.98662213,0.34148590,0.01498951,0.12966731,1.15565270,1.34332847,0.88418402,0.00000000
-2.98649325,2.66904696,1.00941697,0.34836271,0.01611233,0.12971422,1.18813990,1.37839454,0.90595965,0.00000000
-2.98049025,2.73276408,1.03077356,0.35496934,0.01729330,0.12972498,1.22172605,1.41478034,0.92753893,0.00000000
-2.97448724,2.79577507,1.05016566,0.36116547,0.01852060,0.12966163,1.25577137,1.45174198,0.94852096,0.00000000
-2.96848424,2.85670729,1.06710380,0.36681314,0.01978060,0.12948350,1.28957222,1.48845207,0.96848996,0.00000000
-2.96248124,2.91413286,1.08114878,0.37178053,0.02105809,0.12914887,1.32237791,1.52401721,0.98702581,0.00000000
-2.95647824,2.96660548,1.09192318,0.37594552,0.02233653,0.12861667,1.35341028,1.55749979,1.00371529,0.00000000
-2.95047524,3.01270018,1.09912070,0.37919896,0.02359844,0.12784823,1.38188562,1.58794357,1.01816355,0.00000000
-2.94447224,3.05105450,1.10251281,0.38144744,0.02482578,0.12680889,1.40703772,1.61440185,1.03000524,0.00000000
-2.93846923,3.08040939,1.10195276,0.38261554,0.02600037,0.12546959,1.42814137,1.63596707,1.03891496,0.00000000
-2.93246623,3.09964800,1.09737670,0.38264743,0.02710436,0.12380805,1.44453499,1.65180068,1.04461645,0.00000000
-2.92646323,3.10783064,1.08880208,0.38150780,0.02812067,0.12180978,1.45564163,1.66116168,1.04689014,0.00000000
-2.92046023,3.10422440,1.07632344,0.37918209,0.02903340,0.11946868,1.46098708,1.66343255,1.04557886,0.00000000
-2.91445723,3.08832602,1.06010595,0.37567604,0.02982827,0.11678728,1.46021463,1.65814146,1.04059123,0.00000000
-2.90845423,3.05987699,1.04037697,0.37101461,0.03049294,0.11377660,1.45309547,1.64497942,1.03190294,0.00000000
-2.90245123,3.01887039,1.01741621,0.36524034,0.03101729,0.11045567,1.43953470,1.62381190,1.01955562,0.00000000
-2.89644822,2.96554921,0.99154480,0.35841126,0.03139366,0.10685075,1.41957238,1.59468403,1.00365367,0.00000000
-2.89044522,2.90039635,0.96311408,0.35059851,0.03161694,0.10299422,1.39338006,1.55781947,0.98435917,0.00000000
-2.88444222,2.82411700,0.93249427,0.34188366,0.03168465,0.09892335,1.36125281,1.51361294,0.96188521,0.00000000
-2.87843922,2.73761438,0.90006389,0.33235609,0.03159686,0.09467895,1.32359738,1.46261685,0.93648802,0.00000000
-2.87243622,2.64196009,0.86619998,0.32211030,0.03135617,0.09030388,1.28091721,1.40552277,0.90845840,0.00000000
-2.86643322,2.53836061,0.83126977,0.31124352,0.03096743,0.08584175,1.23379499,1.34313867,0.87811276,0.00000000
-2.86043022,2.42812143,0.79562387,0.29985349,0.03043760,0.08133559,1.18287367,1.27636306,0.84578433,0.00000000
-2.85442721,2.31261048,0.75959121,0.28803666,0.02977546,0.07682674,1.12883691,1.20615722,0.81181481,0.00000000
-2.84842421,2.19322239,0.72347571,0.27588673,0.02899133,0.07235389,1.07238958,1.13351675,0.77654683,0.00000000
-2.84242121,2.07134475,0.68755461,0.26349360,0.02809672,0.06795243,1.01423936,1.05944364,0.74031739,0.00000000
-2.83641821,1.94832771,0.65207832,0.25094270,0.02710411,0.06365387,0.95507986,0.98491998,0.70345251,0.00000000
-2.83041521,1.82545751,0.61727151,0.23831468,0.02602660,0.05948567,0.89557582,0.91088413,0.66626298,0.00000000
-2.82441221,1.70393470,0.58333510,0.22568541,0.02487765,0.05547111,0.83635084,0.83821016,0.62904142,0.00000000
-2.81840920,1.58485706,0.55044884,0.21312609,0.02367085,0.05162943,0.77797754,0.76769101,0.59206020,0.00000000
-2.81240620,1.46920740,0.51877407,0.20070362,0.02241966,0.04797606,0.72097053,0.70002576,0.55557045,0.00000000
-2.80640320,1.35784576,0.48845643,0.18848089,0.02113726,0.04452296,0.66578178,0.63581081,0.51980159,0.00000000
-2.80040020,1.25150573,0.45962797,0.17651715,0.01983636,0.04127900,0.61279826,0.57553513,0.48496143,0.00000000
-2.79439720,1.15079411,0.43240876,0.16486817,0.01852904,0.03825031,0.56234169,0.51957904,0.45123651,0.00000000
-2.78839420,1.05619343,0.40690749,0.15358636,0.01722669,0.03544074,0.51466978,0.46821622,0.41879250,0.00000000
-2.78239120,0.96806648,0.38322123,0.14272061,0.01593987,0.03285208,0.46997889,0.42161833,0.38777457,0.00000000
-2.77638819,0.88666241,0.36143423,0.13231603,0.01467825,0.03048435,0.42840755,0.37986176,0.35830752,0.00000000
-2.77038519,0.81212364,0.34161589,0.12241349,0.01345057,0.02833599,0.39004058,0.34293587,0.33049577,0.00000000
-2.76438219,0.74449334,0.32381806,0.11304903,0.01226453,0.02640393,0.35491362,0.31075224,0.30442311,0.00000000
-2.75837919,0.68372301,0.30807193,0.10425317,0.01112684,0.02468363,0.32301778,0.28315445,0.28015222,0.00000000
-2.75237619,0.62968008,0.29438472,0.09605020,0.01004316,0.02316906,0.29430425,0.25992797,0.25772426,0.00000000
-2.74637319,0.58215545,0.28273661,0.08845754,0.00901809,0.02185265,0.26868886,0.24080990,0.23715831,0.00000000
-2.74037019,0.54087092,0.27307804,0.08148513,0.00805521,0.02072522,0.24605654,0.22549831,0.21845114,0.00000000
-2.73436718,0.50548673,0.26532778,0.07513505,0.00715706,0.01977591,0.22626556,0.21366107,0.20157717,0.00000000
-2.72836418,0.47560930,0.25937205,0.06940129,0.00632522,0.01899219,0.20915183,0.20494413,0.18648889,0.00000000
-2.72236118,0.45079924,0.25506471,0.06426982,0.00556034,0.01835987,0.19453300,0.19897921,0.17311773,0.00000000
-2.71635818,0.43057996,0.25222887,0.05971888,0.00486224,0.01786321,0.18221267,0.19539101,0.16137557,0.00000000
-2.71035518,0.41444670,0.25065975,0.05571958,0.00422993,0.01748508,0.17198455,0.19380387,0.15115665,0.00000000
-2.70435218,0.40187623,0.25012895,0.05223669,0.00366175,0.01720718,0.16363667,0.19384808,0.14234027,0.00000000
-2.69834917,0.39233693,0.25038977,0.04922974,0.00315546,0.01701042,0.15695559,0.19516575,0.13479375,0.00000000
-2.69234617,0.38529936,0.25118367,0.04665422,0.00270834,0.01687523,0.15173055,0.19741635,0.12837591,0.00000000
-2.68634317,0.38024677,0.25224739,0.04446294,0.00231728,0.01678204,0.14775749,0.20028181,0.12294081,0.00000000
-2.68034017,0.37668560,0.25332053,0.04260749,0.00197891,0.01671170,0.14484281,0.20347118,0.11834155,0.00000000
-2.67433717,0.37415531,0.25415326,0.04103960,0.00168965,0.01664600,0.14280680,0.20672479,0.11443412,0.00000000
-2.66833417,0.37223749,0.25451372,0.03971254,0.00144587,0.01656807,0.14148658,0.20981772,0.11108096,0.00000000
-2.66233117,0.37056364,0.25419499,0.03858236,0.00124390,0.01646287,0.14073840,0.21256252,0.10815426,0.00000000
-2.65632816,0.36882142,0.25302105,0.03760888,0.00108015,0.01631753,0.14043929,0.21481110,0.10553875,0.00000000
-2.65032516,0.36675921,0.25085170,0.03675659,0.00095112,0.01612167,0.14048787,0.21645563,0.10313389,0.00000000
-2.64432216,0.36418851,0.24758612,0.03599520,0.00085348,0.01586763,0.14080434,0.21742837,0.10085546,0.00000000
-2.63831916,0.36098440,0.24316492,0.03530000,0.00078404,0.01555061,0.14132967,0.21770052,0.09863645,0.00000000
-2.63231616,0.35708385,0.23757081,0.03465190,0.00073982,0.01516871,0.14202394,0.21727998,0.09642721,0.00000000
-2.62631316,0.35248217,0.23082765,0.03403728,0.00071801,0.01472288,0.14286403,0.21620816,0.09419502,0.00000000
-2.62031016,0.34722763,0.22299814,0.03344763,0.00071599,0.01421676,0.14384068,0.21455597,0.09192304,0.00000000
-2.61430715,0.34141475,0.21418034,0.03287891,0.00073130,0.01365649,0.14495520,0.21241906,0.08960878,0.00000000
-2.60830415,0.33517653,0.20450311,0.03233096,0.00076159,0.01305043,0.14621596,0.20991275,0.08726225,0.00000000
-2.60230115,0.32867610,0.19412081,0.03180664,0.00080467,0.01240879,0.14763482,0.20716654,0.08490382,0.00000000
-2.59629815,0.32209811,0.18320756,0.03131109,0.00085841,0.01174328,0.14922388,0.20431882,0.08256207,0.00000000
-2.59029515,0.31564057,0.17195129,0.03085097,0.00092078,0.01106672,0.15099258,0.20151171,0.08027163,0.00000000
-2.58429215,0.30950724,0.16054785,0.03043371,0.00098980,0.01039268,0.15294553,0.19888644,0.07807131,0.00000000
-2.57828914,0.30390111,0.14919552,0.03006701,0.00106354,0.00973507,0.15508101,0.19657936,0.07600238,0.00000000
-2.57228614,0.29901924,0.13809001,0.02975836,0.00114013,0.00910784,0.15739041,0.19471884,0.07410738,0.00000000
-2.56628314,0.29504896,0.12742029,0.02951481,0.00121776,0.00852463,0.15985870,0.19342294,0.07242928,0.00000000
-2.56028014,0.29216572,0.11736511,0.02934286,0.00129469,0.00799855,0.16246572,0.19279816,0.07101107,0.00000000
-2.55427714,0.29053241,0.10809059,0.02924856,0.00136928,0.00754199,0.16518846,0.19293903,0.06989588,0.00000000
-2.54827414,0.29030005,0.09974857,0.02923772,0.00144002,0.00716640,0.16800411,0.19392850,0.06912742,0.00000000
-2.54227114,0.29160966,0.09247589,0.02931629,0.00150557,0.00688224,0.17089374,0.19583910,0.06875075,0.00000000
-2.53626813,0.29459497,0.08639448,0.02949073,0.00156476,0.00669892,0.17384633,0.19873463,0.06881329,0.00000000
-2.53026513,0.29938569,0.08161206,0.02976853,0.00161667,0.00662473,0.17686301,0.20267218,0.06936586,0.00000000
-2.52426213,0.30611090,0.07822331,0.03015867,0.00166068,0.00666690,0.17996125,0.20770435,0.07046374,0.00000000
-2.51825913,0.31490228,0.07631151,0.03067199,0.00169645,0.00683162,0.18317856,0.21388144,0.07216752,0.00000000
-2.51225613,0.32589679,0.07595026,0.03132151,0.00172398,0.00712411,0.18657570,0.22125346,0.07454361,0.00000000
-2.50625313,0.33923852,0.07720528,0.03212257,0.00174364,0.00754869,0.19023895,0.22987176,0.07766439,0.00000000
-2.50025013,0.35507944,0.08013609,0.03309285,0.00175618,0.00810884,0.19428134,0.23979028,0.08160773,0.00000000
-2.49424712,0.37357900,0.08479742,0.03425212,0.00176272,0.00880732,0.19884269,0.25106618,0.08645599,0.00000000
-2.48824412,0.39490231,0.09124031,0.03562185,0.00176476,0.00964618,0.20408831,0.26376004,0.09229437,0.00000000
-2.48224112,0.41921712,0.09951274,0.03722459,0.00176416,0.01062689,0.21020631,0.27793534,0.09920863,0.00000000
-2.47623812,0.44668947,0.10965979,0.03908314,0.00176309,0.01175037,0.21740360,0.29365755,0.10728218,0.00000000
-2.47023512,0.47747830,0.12172328,0.04121963,0.00176404,0.01301700,0.22590063,0.31099262,0.11659273,0.00000000
-2.46423212,0.51172913,0.13574088,0.04365445,0.00176972,0.01442666,0.23592493,0.33000509,0.12720854,0.00000000
-2.45822911,0.54956719,0.15174478,0.04640507,0.00178300,0.01597869,0.24770376,0.35075591,0.13918437,0.00000000
-2.45222611,0.59109007,0.16975986,0.04948492,0.00180690,0.01767188,0.26145598,0.37329987,0.15255749,0.00000000
-2.44622311,0.63636043,0.18980148,0.05290228,0.00184445,0.01950438,0.27738359,0.39768292,0.16734377,0.00000000
-2.44022011,0.68539893,0.21187305,0.05665928,0.00189864,0.02147361,0.29566298,0.42393930,0.18353415,0.00000000
-2.43421711,0.73817769,0.23596330,0.06075110,0.00197235,0.02357613,0.31643647,0.45208863,0.20109165,0.00000000
-2.42821411,0.79461462,0.26204362,0.06516532,0.00206824,0.02580749,0.33980435,0.48213296,0.21994920,0.00000000
-2.42221111,0.85456890,0.29006533,0.06988160,0.00218867,0.02816202,0.36581775,0.51405384,0.24000839,0.00000000
-2.41620810,0.91783768,0.31995724,0.07487164,0.00233565,0.03063271,0.39447263,0.54780949,0.26113924,0.00000000
-2.41020510,0.98415445,0.35162353,0.08009946,0.00251072,0.03321095,0.42570533,0.58333220,0.28318126,0.00000000
-2.40420210,1.05318891,0.38494211,0.08552195,0.00271492,0.03588636,0.45938969,0.62052590,0.30594564,0.00000000
-2.39819910,1.12454879,0.41976362,0.09108987,0.00294871,0.03864665,0.49533613,0.65926412,0.32921870,0.00000000
-2.39219610,1.19778332,0.45591121,0.09674896,0.00321194,0.04147747,0.53329275,0.69938839,0.35276644,0.00000000
-2.38619310,1.27238860,0.49318104,0.10244142,0.00350381,0.04436232,0.57294852,0.74070727,0.37634018,0.00000000
-2.38019010,1.34781463,0.53134390,0.10810758,0.00382283,0.04728258,0.61393845,0.78299600,0.39968295,0.00000000
-2.37418709,1.42347396,0.57014756,0.11368762,0.00416688,0.05021756,0.65585086,0.82599700,0.42253653,0.00000000
-2.36818409,1.49875167,0.60932022,0.11912340,0.00453315,0.05314466,0.69823626,0.86942127,0.44464878,0.00000000
-2.36218109,1.57301641,0.64857471,0.12436030,0.00491826,0.05603964,0.74061777,0.91295072,0.46578096,0.00000000
-2.35617809,1.64563226,0.68761358,0.12934886,0.00531824,0.05887693,0.78250267,0.95624150,0.48571487,0.00000000
-2.35017509,1.71597083,0.72613464,0.13404630,0.00572864,0.06163011,0.82339461,0.99892829,0.50425918,0.00000000
-2.34417209,1.78342343,0.76383699,0.13841781,0.00614461,0.06427242,0.86280602,1.04062944,0.52125508,0.00000000
-2.33816908,1.84741253,0.80042717,0.14243741,0.00656097,0.06677728,0.90027033,1.08095287,0.53658054,0.00000000
-2.33216608,1.90740245,0.83562516,0.14608862,0.00697238,0.06911895,0.93535336,1.11950258,0.55015330,0.00000000
-2.32616308,1.96290850,0.86917000,0.14936453,0.00737338,0.07127310,0.96766352,1.15588549,0.56193236,0.00000000
-2.32016008,2.01350453,0.90082471,0.15226764,0.00775855,0.07321744,0.99686042,1.18971842,0.57191767,0.00000000
-2.31415708,2.05882833,0.93038035,0.15480916,0.00812263,0.07493222,1.02266146,1.22063505,0.58014839,0.00000000
-2.30815408,2.09858500,0.95765887,0.15700803,0.00846061,0.07640077,1.04484631,1.24829245,0.58669943,0.00000000
-2.30215108,2.13254797,0.98251476,0.15888952,0.00876783,0.07760985,1.06325913,1.27237722,0.59167672,0.00000000
-2.29614807,2.16055796,1.00483534,0.16048362,0.00904012,0.07854993,1.07780845,1.29261084,0.59521116,0.00000000
-2.29014507,2.18251990,1.02453980,0.16182318,0.00927382,0.07921538,1.08846502,1.30875433,0.59745177,0.00000000
-2.28414207,2.19839834,1.04157691,0.16294197,0.00946590,0.07960447,1.09525772,1.32061203,0.59855824,0.00000000
-2.27813907,2.20821165,1.05592180,0.16387273,0.00961401,0.07971934,1.09826800,1.32803455,0.59869326,0.00000000
-2.27213607,2.21202542,1.06757191,0.16464526,0.00971649,0.07956584,1.09762318,1.33092094,0.59801500,0.00000000
-2.26613307,2.20994585,1.07654248,0.16528470,0.00977242,0.07915324,1.09348914,1.32922016,0.59667020,0.00000000
-2.26013007,2.20211341,1.08286184,0.16581013,0.00978165,0.07849393,1.08606280,1.32293192,0.59478804,0.00000000
-2.25412706,2.18869734,1.08656705,0.16623336,0.00974477,0.07760307,1.07556498,1.31210708,0.59247527,0.00000000
-2.24812406,2.16989146,1.08769991,0.16655831,0.00966314,0.07649823,1.06223381,1.29684756,0.58981268,0.00000000
-2.24212106,2.14591144,1.08630402,0.16678064,0.00953882,0.07519902,1.04631923,1.27730603,0.58685322,0.00000000
-2.23611806,2.11699381,1.08242276,0.16688797,0.00937461,0.07372677,1.02807867,1.25368523,0.58362171,0.00000000
-2.23011506,2.08339665,1.07609863,0.16686048,0.00917395,0.07210421,1.00777406,1.22623708,0.58011626,0.00000000
-2.22411206,2.04540176,1.06737385,0.16667194,0.00894092,0.07035522,0.98567014,1.19526132,0.57631118,0.00000000
-2.21810905,2.00331812,1.05629227,0.16629117,0.00868017,0.06850468,0.96203396,1.16110391,0.57216134,0.00000000
-2.21210605,1.95748622,1.04290235,0.16568371,0.00839684,0.06657825,0.93713533,1.12415473,0.56760760,0.00000000
-2.20610305,1.90828255,1.02726109,0.16481381,0.00809653,0.06460227,0.91124798,1.08484479,0.56258312,0.00000000
-2.20010005,1.85612405,1.00943858,0.16364649,0.00778520,0.06260365,0.88465101,1.04364255,0.55702005,0.00000000
-2.19409705,1.80147166,0.98952268,0.16214962,0.00746904,0.06060975,0.85763035,1.00104947,0.55085636,0.00000000
-2.18809405,1.74483249,0.96762362,0.16029596,0.00715442,0.05864826,0.83047977,0.95759467,0.54404237,0.00000000
-2.18209105,1.68676032,0.94387797,0.15806495,0.00684777,0.05674702,0.80350119,0.91382862,0.53654656,0.00000000
-2.17608804,1.62785382,0.91845167,0.15544427,0.00655541,0.05493383,0.77700403,0.87031600,0.52836046,0.00000000
-2.17008504,1.56875250,0.89154180,0.15243104,0.00628347,0.05323615,0.75130334,0.82762784,0.51950217,0.00000000
-2.16408204,1.51013008,0.86337672,0.14903259,0.00603772,0.05168077,0.72671671,0.78633308,0.51001850,0.00000000
-2.15807904,1.45268563,0.83421460,0.14526674,0.00582347,0.05029339,0.70355990,0.74698970,0.49998548,0.00000000
-2.15207604,1.39713247,0.80434008,0.14116170,0.00564537,0.04909819,0.68214134,0.71013592,0.48950720,0.00000000
-2.14607304,1.34418534,0.77405933,0.13675542,0.00550735,0.04811730,0.66275564,0.67628140,0.47871315,0.00000000
-2.14007004,1.29454633,0.74369339,0.13209457,0.00541243,0.04737027,0.64567651,0.64589910,0.46775412,0.00000000
-2.13406703,1.24889008,0.71357037,0.12723309,0.00536267,0.04687357,0.63114924,0.61941780,0.45679685,0.00000000
-2.12806403,1.20784893,0.68401659,0.12223052,0.00535905,0.04664007,0.61938327,0.59721566,0.44601782,0.00000000
-2.12206103,1.17199867,0.65534721,0.11715001,0.00540141,0.04667858,0.61054519,0.57961505,0.43559638,0.00000000
-2.11605803,1.14184549,0.62785687,0.11205629,0.00548844,0.04699351,0.60475245,0.56687874,0.42570772,0.00000000
-2.11005503,1.11781467,0.60181056,0.10701358,0.00561769,0.04758457,0.60206827,0.55920754,0.41651591,0.00000000
-2.10405203,1.10024154,0.57743550,0.10208358,0.00578556,0.04844666,0.60249794,0.55673950,0.40816743,0.00000000
-2.09804902,1.08936508,0.55491421,0.09732358,0.00598745,0.04956981,0.60598672,0.55955055,0.40078548,0.00000000
-2.09204602,1.08532423,0.53437925,0.09278490,0.00621780,0.05093935,0.61241953,0.56765647,0.39446533,0.00000000
-2.08604302,1.08815725,0.51590981,0.08851148,0.00647032,0.05253617,0.62162237,0.58101614,0.38927093,0.00000000
-2.08004002,1.09780384,0.49953043,0.08453896,0.00673812,0.05433713,0.63336560,0.59953571,0.38523287,0.00000000
-2.07403702,1.11410996,0.48521183,0.08089400,0.00701392,0.05631559,0.64736874,0.62307354,0.38234772,0.00000000
-2.06803402,1.13683498,0.47287378,0.07759404,0.00729032,0.05844202,0.66330684,0.65144574,0.38057879,0.00000000
-2.06203102,1.16566077,0.46239000,0.07464737,0.00756003,0.06068477,0.68081789,0.68443176,0.37985819,0.00000000
-2.05602801,1.20020222,0.45359468,0.07205353,0.00781609,0.06301077,0.69951130,0.72178018,0.38008992,0.00000000
-2.05002501,1.24001868,0.44629033,0.06980399,0.00805216,0.06538637,0.71897682,0.76321402,0.38115403,0.00000000
-2.04402201,1.28462572,0.44025668,0.06788306,0.00826270,0.06777809,0.73879390,0.80843575,0.38291131,0.00000000
-2.03801901,1.33350677,0.43526002,0.06626896,0.00844318,0.07015336,0.75854088,0.85713152,0.38520858,0.00000000
-2.03201601,1.38612410,0.43106273,0.06493499,0.00859025,0.07248123,0.77780401,0.90897466,0.38788401,0.00000000
-2.02601301,1.44192869,0.42743240,0.06385075,0.00870181,0.07473296,0.79618587,0.96362835,0.39077255,0.00000000
-2.02001001,1.50036877,0.42415027,0.06298338,0.00877714,0.07688250,0.81331310,1.02074736,0.39371095,0.00000000
-2.01400700,1.56089678,0.42101859,0.06229870,0.00881684,0.07890689,0.82884326,1.07997896,0.39654249,0.00000000
-2.00800400,1.62297462,0.41786658,0.06176231,0.00882281,0.08078653,0.84247067,1.14096309,0.39912105,0.00000000
-2.00200100,1.68607725,0.41455496,0.06134057,0.00879815,0.08250535,0.85393127,1.20333192,0.40131455,0.00000000
-1.99599800,1.74969481,0.41097873,0.06100142,0.00874697,0.08405076,0.86300634,1.26670905,0.40300764,0.00000000
-1.98999500,1.81333343,0.40706832,0.06071504,0.00867422,0.08541363,0.86952519,1.33070846,0.40410371,0.00000000
-1.98399200,1.87651512,0.40278917,0.06045446,0.00858543,0.08658809,0.87336681,1.39493363,0.40452617,0.00000000
-1.97798899,1.93877711,0.39813984,0.06019596,0.00848646,0.08757122,0.87446044,1.45897706,0.40421901,0.00000000
-1.97198599,1.99967104,0.39314885,0.05991931,0.00838323,0.08836275,0.87278521,1.52242045,0.40314685,0.00000000
-1.96598299,2.05876240,0.38787060,0.05960803,0.00828142,0.08896465,0.86836888,1.58483581,0.40129438,0.00000000
-1.95997999,2.11563075,0.38238049,0.05924941,0.00818625,0.08938069,0.86128568,1.64578774,0.39866544,0.00000000
-1.95397699,2.16987080,0.37676977,0.05883452,0.00810220,0.08961606,0.85165335,1.70483714,0.39528167,0.00000000
-1.94797399,2.22109484,0.37114016,0.05835817,0.00803285,0.08967690,0.83962952,1.76154617,0.39118095,0.00000000
-1.94197099,2.26893643,0.36559873,0.05781877,0.00798072,0.08956996,0.82540738,1.81548470,0.38641563,0.00000000
-1.93596798,2.31305548,0.36025321,0.05721814,0.00794718,0.08930225,0.80921078,1.86623802,0.38105055,0.00000000
-1.92996498,2.35314433,0.35520777,0.05656131,0.00793240,0.08888077,0.79128895,1.91341546,0.37516109,0.00000000
-1.92396198,2.38893483,0.35055968,0.05585624,0.00793535,0.08831231,0.77191079,1.95665964,0.36883104,0.00000000
