energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-2.99249625,6.92019759,0.04760030,0.10593742,0.39505606,2.99964808,4.04024861,0.06036891,2.33884962
-2.98649325,7.16217857,0.05056003,0.10826926,0.40003094,3.07391512,4.22689813,0.06247004,2.38408383
-2.98049025,7.39437476,0.05365122,0.11025691,0.40409031,3.14071449,4.40998056,0.06467659,2.42472549
-2.97448724,7.61527090,0.05688630,0.11188405,0.40726152,3.19968602,4.58814436,0.06698146,2.46066006
-2.96848424,7.82332332,0.06027765,0.11313673,0.40958147,3.25053511,4.75999419,0.06937204,2.49176792
-2.96248124,8.01698396,0.06383688,0.11400352,0.41109548,3.29303324,4.92411630,0.07183024,2.51792228
-2.95647824,8.19472963,0.06757388,0.11447562,0.41185596,3.32701736,5.07910775,0.07433289,2.53898913
-2.95047524,8.35509581,0.07149588,0.11454698,0.41192086,3.35238809,5.22360903,0.07685217,2.55482906
-2.94447224,8.49671396,0.07560636,0.11421459,0.41135191,3.36910703,5.35633896,0.07935635,2.56530090
-2.93846923,8.61835116,0.07990397,0.11347863,0.41021285,3.37719307,5.47613086,0.08181055,2.57026700
-2.93246623,8.71895032,0.08438150,0.11234274,0.40856757,3.37671825,5.58196892,0.08417769,2.56959976
-2.92646323,8.79766983,0.08902487,0.11081420,0.40647831,3.36780310,5.67302319,0.08641939,2.56318903
-2.92046023,8.85392063,0.09381237,0.10890411,0.40400404,3.35061192,5.74868228,0.08849702,2.55094998
-2.91445723,8.88739944,0.09871404,0.10662752,0.40119905,3.32534825,5.80858212,0.09037266,2.53283100
-2.90845423,8.89811660,0.10369138,0.10400338,0.39811193,3.29225072,5.85262978,0.09201000,2.50882122
-2.90245123,8.88641709,0.10869741,0.10105451,0.39478479,3.25158966,5.88102117,0.09337525,2.47895721
-2.89644822,8.85299382,0.11367710,0.09780739,0.39125308,3.20366457,5.89425146,0.09443791,2.44332873
-2.89044522,8.79889205,0.11856830,0.09429182,0.38754569,3.14880256,5.89311770,0.09517146,2.40208305
-2.88444222,8.72550442,0.12330301,0.09054050,0.38368561,3.08735791,5.87871261,0.09555391,2.35542787
-2.87843922,8.63455607,0.12780922,0.08658853,0.37969084,3.01971249,5.85240938,0.09556831,2.30363260
-2.87243622,8.52807969,0.13201305,0.08247275,0.37557572,2.94627717,5.81583726,0.09520307,2.24702815
-2.86643322,8.40838062,0.13584133,0.07823111,0.37135233,2.86749364,5.77084786,0.09445220,2.18600497
-2.86043022,8.27799241,0.13922436,0.07390196,0.36703209,2.78383649,5.71947283,0.09331546,2.12100968
-2.85442721,8.13962359,0.14209892,0.06952331,0.36262722,2.69581524,5.66387341,0.09179837,2.05254026
-2.84842421,7.99609656,0.14441123,0.06513217,0.35815202,2.60397558,5.60628318,0.08991213,1.98113983
-2.84242121,7.85028028,0.14611985,0.06076394,0.35362389,2.50889978,5.54894528,0.08767344,1.90738938
-2.83641821,7.70501832,0.14719838,0.05645180,0.34906393,2.41120565,5.49404613,0.08510423,1.83189931
-2.83041521,7.56305451,0.14763765,0.05222623,0.34449702,2.31154381,5.44364773,0.08223127,1.75530021
-2.82441221,7.42695872,0.14744752,0.04811470,0.33995144,2.21059314,5.39962110,0.07908570,1.67823290
-2.81840920,7.29905538,0.14665802,0.04414133,0.33545805,2.10905434,5.36358359,0.07570250,1.60133797
-2.81240620,7.18135781,0.14531971,0.04032676,0.33104894,2.00764168,5.33684283,0.07211978,1.52524508
-2.80640320,7.07551129,0.14350338,0.03668806,0.32675578,1.90707313,5.32035025,0.06837814,1.45056230
-2.80040020,6.98274772,0.14129885,0.03323882,0.32260799,1.80805941,5.31466668,0.06451986,1.37786569
-2.79439720,6.90385442,0.13881312,0.02998920,0.31863080,1.71129220,5.31994244,0.06058809,1.30768957
-2.78839420,6.83915934,0.13616766,0.02694615,0.31484338,1.61743235,5.33591349,0.05662602,1.24051760
-2.78239120,6.78853395,0.13349516,0.02411363,0.31125734,1.52709840,5.36191490,0.05267606,1.17677521
-2.77638819,6.75141467,0.13093569,0.02149291,0.30787545,1.44085619,5.39691158,0.04877901,1.11682342
-2.77038519,6.72684225,0.12863255,0.01908285,0.30469105,1.35921005,5.43954586,0.04497332,1.06095445
-2.76438219,6.71351813,0.12672779,0.01688025,0.30168793,1.28259584,5.48819992,0.04129442,1.00938928
-2.75837919,6.70987519,0.12535779,0.01488016,0.29884088,1.21137638,5.54107070,0.03777412,0.96227710
-2.75237619,6.71415977,0.12464891,0.01307618,0.29611688,1.14583920,5.59625362,0.03444012,0.91969686
-2.74637319,6.72452082,0.12471341,0.01146082,0.29347682,1.08619667,5.65183106,0.03131574,0.88166070
-2.74037019,6.73910165,0.12564589,0.01002579,0.29087765,1.03258840,5.70596093,0.02841962,0.84811902
-2.73436718,6.75612920,0.12752028,0.00876226,0.28827490,0.98508547,5.75696060,0.02576573,0.81896719
-2.72836418,6.77399610,0.13038762,0.00766112,0.28562527,0.94369615,5.80338144,0.02336339,0.79405317
-2.72236118,6.79133073,0.13427455,0.00671325,0.28288933,0.90837260,5.84406976,0.02121748,0.77318604
-2.71635818,6.80705154,0.13918278,0.00590972,0.28003387,0.87901808,5.87821068,0.01932876,0.75614480
-2.71035518,6.82040254,0.14508934,0.00524198,0.27703401,0.85549403,5.90535242,0.01769421,0.74268713
-2.70435218,6.83096819,0.15194776,0.00470202,0.27387479,0.83762676,5.92540961,0.01630757,0.73255774
-2.69834917,6.83866722,0.15969003,0.00428253,0.27055220,0.82521324,5.93864577,0.01515980,0.72549590
-2.69234617,6.84372623,0.16822924,0.00397699,0.26707356,0.81802587,5.94563605,0.01423964,0.72124211
-2.68634317,6.84663516,0.17746283,0.00377981,0.26345733,0.81581608,5.94721306,0.01353412,0.71954343
-2.68034017,6.84808822,0.18727621,0.00368629,0.25973223,0.81831673,5.94439923,0.01302913,0.72015762
-2.67433717,6.84891432,0.19754663,0.00369278,0.25593588,0.82524367,5.93833048,0.01270980,0.72285599
-2.66833417,6.85000211,0.20814712,0.00379656,0.25211313,0.83629651,5.93017608,0.01256100,0.72742498
-2.66233117,6.85222484,0.21895021,0.00399593,0.24831388,0.85115910,5.92106010,0.01256761,0.73366673
-2.65632816,6.85637013,0.22983141,0.00429006,0.24459102,0.86950002,5.91198963,0.01271480,0.74139866
-2.65032516,6.86307954,0.24067215,0.00467899,0.24099817,0.89097354,5.90379430,0.01298823,0.75045250
-2.64432216,6.87280176,0.25136210,0.00516351,0.23758768,0.91522137,5.89708087,0.01337408,0.76067274
-2.63831916,6.88576242,0.26180088,0.00574503,0.23440882,0.94187547,5.89220576,0.01385914,0.77191502
-2.63231616,6.90195230,0.27189894,0.00642544,0.23150640,0.97056213,5.88926670,0.01443072,0.78404451
-2.62631316,6.92113425,0.28157781,0.00720700,0.22891968,1.00090736,5.88811378,0.01507656,0.79693449
-2.62031016,6.94286786,0.29076960,0.00809211,0.22668182,1.03254341,5.88837848,0.01578470,0.81046537
-2.61430715,6.96654970,0.29941608,0.00908315,0.22481973,1.06511636,5.88951828,0.01654333,0.82452417
-2.60830415,6.99146585,0.30746723,0.01018233,0.22335423,1.09829416,5.89087320,0.01734065,0.83900449
-2.60230115,7.01685250,0.31487964,0.01139141,0.22230062,1.13177493,5.89172989,0.01816473,0.85380705
-2.59629815,7.04195998,0.32161483,0.01271157,0.22166943,1.16529468,5.89138855,0.01900341,0.86884059
-2.59029515,7.06611530,0.32763769,0.01414315,0.22146728,1.19863404,5.88922761,0.01984428,0.88402311
-2.58429215,7.08877854,0.33291522,0.01568542,0.22169781,1.23162332,5.88476149,0.02067465,0.89928321
-2.57828914,7.10958860,0.33741567,0.01733643,0.22236241,1.26414539,5.87768724,0.02148169,0.91456140
-2.57228614,7.12839499,0.34110823,0.01909271,0.22346089,1.29613596,5.86791668,0.02225248,0.92981103
-2.56628314,7.14527311,0.34396321,0.02094915,0.22499178,1.32758093,5.85559182,0.02297432,0.94499882
-2.56028014,7.16052150,0.34595274,0.02289872,0.22695235,1.35851075,5.84108242,0.02363487,0.96010460
-2.55427714,7.17464135,0.34705202,0.02493237,0.22933831,1.38899187,5.82496598,0.02422251,0.97512029
-2.54827414,7.18829920,0.34724076,0.02703885,0.23214317,1.41911553,5.80799155,0.02472663,0.99004785
-2.54227114,7.20227538,0.34650500,0.02920462,0.23535725,1.44898454,5.79102997,0.02513793,1.00489631
-2.53626813,7.21740163,0.34483879,0.03141379,0.23896656,1.47869861,5.77501414,0.02544871,1.01967795
-2.53026513,7.23449222,0.34224581,0.03364812,0.24295149,1.50833915,5.76087350,0.02565315,1.03440359
-2.52426213,7.25427315,0.33874066,0.03588715,0.24728552,1.53795442,5.74946731,0.02574749,1.04907751
-2.51825913,7.27731459,0.33434965,0.03810831,0.25193402,1.56754618,5.74152149,0.02573020,1.06369202
-2.51225613,7.30397115,0.32911109,0.04028720,0.25685331,1.59705849,5.73757338,0.02560198,1.07822219
-2.50625313,7.33433444,0.32307491,0.04239794,0.26199011,1.62636985,5.73792821,0.02536582,1.09262119
-2.50025013,7.36820129,0.31630164,0.04441359,0.26728136,1.65528907,5.74263042,0.02502681,1.10681643
-2.49424712,7.40506019,0.30886089,0.04630671,0.27265469,1.68355557,5.75145162,0.02459203,1.12070707
-2.48824412,7.44409728,0.30082927,0.04804995,0.27802938,1.71084412,5.76389615,0.02407027,1.13416314
-2.48224112,7.48422175,0.29228801,0.04961671,0.28331799,1.73677412,5.77922377,0.02347171,1.14702648
-2.47623812,7.52410948,0.28332040,0.05098183,0.28842845,1.76092293,5.79648798,0.02280764,1.15911367
-2.47023512,7.56226248,0.27400921,0.05212236,0.29326670,1.78284266,5.81458738,0.02209000,1.17022091
-2.46423212,7.59708047,0.26443428,0.05301823,0.29773966,1.80207953,5.83232669,0.02133113,1.18013072
-2.45822911,7.62694047,0.25467047,0.05365291,0.30175846,1.81819474,5.84848351,0.02054330,1.18862022
-2.45222611,7.65027967,0.24478604,0.05401402,0.30524167,1.83078575,5.86187654,0.01973851,1.19547053
-2.44622311,7.66567651,0.23484157,0.05409379,0.30811848,1.83950665,5.87143093,0.01892811,1.20047686
-2.44022011,7.67192550,0.22488953,0.05388943,0.31033167,1.84408656,5.87623709,0.01812264,1.20345877
-2.43421711,7.66810133,0.21497437,0.05340331,0.31184004,1.84434497,5.87559928,0.01733166,1.20426988
-2.42821411,7.65360892,0.20513321,0.05264306,0.31262039,1.84020321,5.86907163,0.01656361,1.20280665
-2.42221111,7.62821689,0.19539699,0.05162138,0.31266887,1.83169145,5.85647974,0.01582582,1.19901555
-2.41620810,7.59207297,0.18579192,0.05035579,0.31200155,1.81895085,5.83792727,0.01512449,1.19289830
-2.41020510,7.54570108,0.17634120,0.04886818,0.31065439,1.80223089,5.81378772,0.01446476,1.18451478
-2.40420210,7.48998102,0.16706679,0.04718425,0.30868239,1.78188214,5.78468264,0.01385082,1.17398352
-2.39819910,7.42611230,0.15799105,0.04533277,0.30615825,1.75834484,5.75144820,0.01328602,1.16147960
-2.39219610,7.35556499,0.14913830,0.04334486,0.30317033,1.73213416,5.71509263,0.01277305,1.14723026
-2.38619310,7.28002054,0.14053590,0.04125315,0.29982031,1.70382296,5.67674741,0.01231408,1.13150823
-2.38019010,7.20130624,0.13221513,0.03909093,0.29622038,1.67402292,5.63761530,0.01191093,1.11462337
-2.37418709,7.12132671,0.12421149,0.03689134,0.29249039,1.64336505,5.59891816,0.01156517,1.09691290
-2.36818409,7.04199602,0.11656459,0.03468657,0.28875474,1.61248062,5.56184706,0.01127831,1.07873069
-2.36218109,6.96517318,0.10931765,0.03250720,0.28513944,1.58198308,5.52751722,0.01105186,1.06043629
-2.35617809,6.89260382,0.10251656,0.03038152,0.28176915,1.55245185,5.49692920,0.01088739,1.04238403
-2.35017509,6.82586958,0.09620855,0.02833509,0.27876446,1.52441843,5.47093766,0.01078659,1.02491267
-2.34417209,6.76634667,0.09044072,0.02639031,0.27623929,1.49835510,5.45022807,0.01075124,1.00833608
-2.33816908,6.71517402,0.08525833,0.02456617,0.27429862,1.47466639,5.43530157,0.01078318,0.99293513
-2.33216608,6.67323109,0.08070296,0.02287810,0.27303633,1.45368334,5.42646733,0.01088426,0.97895109
-2.32616308,6.64112487,0.07681074,0.02133793,0.27253338,1.43566030,5.42384179,0.01105620,0.96658069
-2.32016008,6.61918539,0.07361065,0.01995392,0.27285619,1.42077415,5.42735377,0.01130049,0.95597280
-2.31415708,6.60746867,0.07112296,0.01873095,0.27405523,1.40912556,5.43675447,0.01161821,0.94722682
-2.30815408,6.60576637,0.06935786,0.01767075,0.27616390,1.40074200,5.45163126,0.01200991,0.94039261
-2.30215108,6.61362105,0.06831445,0.01677211,0.27919765,1.39558224,5.47142456,0.01247542,0.93547194
-2.29614807,6.63034641,0.06797992,0.01603129,0.28315344,1.39354198,5.49544702,0.01301366,0.93242124
-2.29014507,6.65505185,0.06832919,0.01544231,0.28800955,1.39446047,5.52290461,0.01362257,0.93115556
-2.28414207,6.68667099,0.06932481,0.01499737,0.29372568,1.39812787,5.55291930,0.01429894,0.93155348
-2.27813907,6.72399374,0.07091732,0.01468722,0.30024365,1.40429333,5.58455319,0.01503832,0.93346292
-2.27213607,6.76570176,0.07304596,0.01450153,0.30748842,1.41267347,5.61683406,0.01583502,0.93670756
-2.26613307,6.81040693,0.07563971,0.01442933,0.31536971,1.42296142,5.64878223,0.01668209,0.94109372
-2.26013007,6.85669228,0.07861871,0.01445930,0.32378400,1.43483599,5.67943855,0.01757140,0.94641759
-2.25412706,6.90315494,0.08189606,0.01458019,0.33261705,1.44797106,5.70789315,0.01849377,0.95247246
-2.24812406,6.94844987,0.08537978,0.01478110,0.34174678,1.46204481,5.73331448,0.01943914,0.95905577
-2.24212106,6.99133335,0.08897510,0.01505180,0.35104639,1.47674858,5.75497773,0.02039680,0.96597591
-2.23611806,7.03070452,0.09258688,0.01538294,0.36038769,1.49179493,5.77229163,0.02135571,0.97305820
-2.23011506,7.06564343,0.09612207,0.01576630,0.36964437,1.50692478,5.78482249,0.02230479,0.98015014
-2.22411206,7.09544356,0.09949225,0.01619490,0.37869519,1.52191294,5.79231405,0.02323326,0.98712547
-2.21810905,7.11963715,0.10261601,0.01666315,0.38742672,1.53657192,5.79470190,0.02413105,0.99388695
-2.21210605,7.13801152,0.10542117,0.01716679,0.39573572,1.55075362,5.79212127,0.02498912,1.00036776
-2.20610305,7.15061524,0.10784670,0.01770295,0.40353090,1.56434881,5.78490719,0.02579981,1.00653123
-2.20010005,7.15775322,0.10984434,0.01826997,0.41073390,1.57728414,5.77358641,0.02655716,1.01236919
-2.19409705,7.15997037,0.11137967,0.01886728,0.41727967,1.58951706,5.75886093,0.02725717,1.01789880
-2.18809405,7.15802448,0.11243279,0.01949517,0.42311601,1.60102864,5.74158353,0.02789803,1.02315813
-2.18209105,7.15284908,0.11299843,0.02015448,0.42820255,1.61181486,5.72272591,0.02848023,1.02820077
-2.17608804,7.14550840,0.11308550,0.02084637,0.43250911,1.62187692,5.70334112,0.02900670,1.03308976
-2.17008504,7.13714641,0.11271622,0.02157189,0.43601370,1.63121116,5.68452174,0.02948274,1.03789130
-2.16408204,7.12893285,0.11192462,0.02233177,0.43870033,1.63979948,5.66735606,0.02991605,1.04266861
-2.15807904,7.12200916,0.11075478,0.02312600,0.44055681,1.64760080,5.65288446,0.03031653,1.04747634
-2.15207604,7.11743727,0.10925866,0.02395362,0.44157272,1.65454452,5.64205835,0.03069616,1.05235598
-2.14607304,7.11615406,0.10749374,0.02481247,0.44173782,1.66052624,5.63570363,0.03106873,1.05733249
-2.14007004,7.11893389,0.10552052,0.02569902,0.44104099,1.66540653,5.63449081,0.03144956,1.06241244
-2.13406703,7.12636098,0.10340009,0.02660832,0.43946972,1.66901260,5.63891292,0.03185527,1.06758369
-2.12806403,7.13881279,0.10119174,0.02753396,0.43701045,1.67114322,5.64927231,0.03230337,1.07281655
-2.12206103,7.15645480,0.09895084,0.02846818,0.43364943,1.67157626,5.66567658,0.03281198,1.07806644
-2.11605803,7.17924617,0.09672704,0.02940206,0.42937428,1.67007880,5.68804340,0.03339945,1.08327750
-2.11005503,7.20695529,0.09456274,0.03032574,0.42417598,1.66641876,5.71611335,0.03408405,1.08838705
-2.10405203,7.23918332,0.09249215,0.03122876,0.41805119,1.66037755,5.74946966,0.03488357,1.09333030
-2.09804902,7.27539377,0.09054058,0.03210037,0.41100462,1.65176266,5.78756301,0.03581499,1.09804496
-2.09204602,7.31494555,0.08872435,0.03292996,0.40305137,1.64041948,5.82973987,0.03689410,1.10247531
-2.08604302,7.35712716,0.08705095,0.03370741,0.39421890,1.62624139,5.87527229,0.03813517,1.10657529
-2.08004002,7.40118977,0.08551968,0.03442348,0.38454846,1.60917745,5.92338754,0.03955053,1.11031039
-2.07403702,7.44637733,0.08412251,0.03507008,0.37409599,1.58923722,5.97329614,0.04115024,1.11365820
-2.06803402,7.49195218,0.08284522,0.03564059,0.36293212,1.56649236,6.02421698,0.04294165,1.11660746
-2.06203102,7.53721554,0.08166863,0.03613000,0.35114149,1.54107493,6.07539899,0.04492908,1.11915580
-2.05602801,7.58152249,0.08057000,0.03653502,0.33882121,1.51317258,6.12613892,0.04711340,1.12130637
-2.05002501,7.62429184,0.07952435,0.03685413,0.32607864,1.48302094,6.17579536,0.04949168,1.12306364
-2.04402201,7.66501168,0.07850580,0.03708742,0.31302861,1.45089393,6.22379949,0.05205689,1.12442886
-2.03801901,7.70324186,0.07748869,0.03723655,0.29979015,1.41709249,6.26966314,0.05479755,1.12539547
-2.03201601,7.73861466,0.07644871,0.03730443,0.28648302,1.38193261,6.31298513,0.05769760,1.12594513
-2.02601301,7.77083500,0.07536367,0.03729500,0.27322415,1.34573345,6.35345657,0.06073621,1.12604455
-2.02001001,7.79968152,0.07421420,0.03721291,0.26012433,1.30880624,6.39086589,0.06388776,1.12564365
-2.01400700,7.82500928,0.07298421,0.03706322,0.24728510,1.27144459,6.42510409,0.06712200,1.12467524
-2.00800400,7.84675464,0.07166114,0.03685110,0.23479622,1.23391679,6.45617026,0.07040424,1.12305619
-2.00200100,7.86494224,0.07023607,0.03658153,0.22273369,1.19646034,6.48417734,0.07369579,1.12069042
-1.99599800,7.87969351,0.06870361,0.03625912,0.21115851,1.15927887,6.50935731,0.07695455,1.11747321
-1.98999500,7.89123565,0.06706180,0.03588793,0.20011600,1.12254152,6.53206509,0.08013571,1.11329680
-1.98399200,7.89990968,0.06531173,0.03547138,0.18963600,1.08638432,6.55277990,0.08319269,1.10805682
-1.97798899,7.90617571,0.06345726,0.03501222,0.17973353,1.05091358,6.57210262,0.08607815,1.10165921
-1.97198599,7.91061359,0.06150458,0.03451261,0.17041008,1.01621052,6.59074801,0.08874519,1.09402696
-1.96598299,7.91391722,0.05946187,0.03397421,0.16165536,0.98233678,6.60953025,0.09114853,1.08510645
-1.95997999,7.91688086,0.05733881,0.03339833,0.15344926,0.94934024,6.62934104,0.09324583,1.07487264
-1.95397699,7.92037633,0.05514631,0.03278616,0.14576411,0.91726060,6.65111954,0.09499894,1.06333294
-1.94797399,7.92532068,0.05289611,0.03213895,0.13856692,0.88613436,6.67581414,0.09637507,1.05052939
-1.94197099,7.93263448,0.05060049,0.03145824,0.13182153,0.85599858,6.70433680,0.09734791,1.03653879
-1.93596798,7.94319168,0.04827206,0.03074602,0.12549065,0.82689350,6.73751092,0.09789851,1.02147099
-1.92996498,7.95776304,0.04592353,0.03000488,0.11953761,0.79886348,6.77601506,0.09801597,1.00546513
-1.92396198,7.97695546,0.04356754,0.02923815,0.11392780,0.77195664,6.82032480,0.09769788,0.98868417
-1.91795898,8.00115076,0.04121660,0.02844987,0.10862977,0.74622294,6.87065605,0.09695047,0.97130793
-1.91195598,8.03044750,0.03888294,0.02764482,0.10361600,0.72171116,6.92691319,0.09578846,0.95352514
-1.90595298,8.06460982,0.03657848,0.02682841,0.09886330,0.69846503,6.98864566,0.09423462,0.93552482
-1.89994997,8.10302762,0.03431479,0.02600652,0.09435292,0.67651873,7.05501666,0.09231905,0.91748773
-1.89394697,8.14469153,0.03210303,0.02518535,0.09007046,0.65589247,7.12478714,0.09007820,0.89957819
-1.88794397,8.18818619,0.02995396,0.02437113,0.08600547,0.63658819,7.19631775,0.08755373,0.88193699
-1.88194097,8.23170404,0.02787789,0.02356997,0.08215104,0.61858608,7.26759059,0.08479117,0.86467577
-1.87593797,8.27308102,0.02588469,0.02278753,0.07850323,0.60184216,7.33625168,0.08183853,0.84787320
-1.86993497,8.30985438,0.02398375,0.02202888,0.07506052,0.58628708,7.39967370,0.07874487,0.83157330
-1.86393197,8.33934105,0.02218396,0.02129825,0.07182337,0.57182653,7.45503749,0.07555897,0.81578608
-1.85792896,8.35873422,0.02049370,0.02059891,0.06879373,0.55834313,7.49942956,0.07232801,0.80049039
-1.85192596,8.36521404,0.01892080,0.01993312,0.06597475,0.54569992,7.52995149,0.06909655,0.78563884
-1.84592296,8.35606733,0.01747256,0.01930205,0.06337061,0.53374524,7.54383649,0.06590557,0.77116463
-1.83991996,8.32881065,0.01615567,0.01870588,0.06098644,0.52231876,7.53856739,0.06279181,0.75698978
-1.83391696,8.28130991,0.01497627,0.01814384,0.05882836,0.51125833,7.51198999,0.05978735,0.74303418
-1.82791396,8.21189031,0.01393985,0.01761442,0.05690360,0.50040740,7.46241574,0.05691942,0.72922513
-1.82191096,8.11943009,0.01305129,0.01711548,0.05522064,0.48962230,7.38870802,0.05421036,0.71550649
-1.81590795,8.00343256,0.01231479,0.01664453,0.05378942,0.47877932,7.29034694,0.05167786,0.70184700
-1.80990495,7.86407181,0.01173387,0.01619890,0.05262140,0.46778089,7.16746872,0.04933526,0.68824727
-1.80390195,7.70220903,0.01131130,0.01577596,0.05172966,0.45656058,7.02087698,0.04719198,0.67474475
-1.79789895,7.51937776,0.01104904,0.01537333,0.05112875,0.44508677,6.85202477,0.04525401,0.66141660
-1.79189595,7.31773835,0.01094823,0.01498898,0.05083453,0.43336448,6.66296788,0.04352436,0.64838005
-1.78589295,7.10000341,0.01100904,0.01462139,0.05086372,0.42143559,6.45629143,0.04200353,0.63579024
-1.77988994,6.86933802,0.01123064,0.01426954,0.05123333,0.40937715,6.23501332,0.04068985,0.62383571
-1.77388694,6.62923951,0.01161112,0.01393297,0.05195993,0.39729807,6.00246949,0.03957978,0.61273158
-1.76788394,6.38340299,0.01214737,0.01361172,0.05305878,0.38533427,5.76218663,0.03866812,0.60271104
-1.76188094,6.13557954,0.01283502,0.01330618,0.05454281,0.37364263,5.51774895,0.03794802,0.59401537
-1.75587794,5.88943418,0.01366839,0.01301704,0.05642155,0.36239399,5.27266565,0.03741107,0.58688317
-1.74987494,5.64841072,0.01464045,0.01274508,0.05870007,0.35176564,5.03024553,0.03704720,0.58153939
-1.74387194,5.41561003,0.01574278,0.01249102,0.06137795,0.34193359,4.79348484,0.03684457,0.57818462
-1.73786893,5.19368729,0.01696562,0.01225536,0.06444828,0.33306509,4.56497332,0.03678952,0.57698524
-1.73186593,4.98477275,0.01829788,0.01203824,0.06789692,0.32531164,4.34682241,0.03686643,0.57806494
-1.72586293,4.79041880,0.01972725,0.01183931,0.07170191,0.31880277,4.14061822,0.03705778,0.58149781
-1.71985993,4.61157493,0.02124031,0.01165765,0.07583310,0.31364090,3.94740027,0.03734415,0.58730351
-1.71385693,4.44859028,0.02282267,0.01149172,0.08025206,0.30989737,3.76766587,0.03770441,0.59544431
-1.70785393,4.30124223,0.02445909,0.01133937,0.08491236,0.30760970,3.60139828,0.03811599,0.60582439
-1.70185093,4.16878811,0.02613374,0.01119787,0.08976002,0.30678008,3.44811595,0.03855524,0.61829097
-1.69584792,4.05003585,0.02783029,0.01106404,0.09473432,0.30737520,3.30693886,0.03899788,0.63263728
-1.68984492,3.94342913,0.02953214,0.01093429,0.09976888,0.30932708,3.17666769,0.03941958,0.64860708
-1.68384192,3.84714151,0.03122255,0.01080483,0.10479288,0.31253494,3.05587073,0.03979651,0.66590036
-1.67783892,3.75917449,0.03288486,0.01067181,0.10973261,0.31686799,2.94297383,0.04010598,0.68417998
-1.67183592,3.67745446,0.03450252,0.01053144,0.11451298,0.32216885,2.83634856,0.04032704,0.70307896
-1.66583292,3.59992389,0.03605931,0.01038020,0.11905927,0.32825752,2.73439442,0.04044101,0.72220808
-1.65982991,3.52462312,0.03753937,0.01021498,0.12329884,0.33493591,2.63561162,0.04043205,0.74116361
-1.65382691,3.44975976,0.03892736,0.01003314,0.12716284,0.34199256,2.53866168,0.04028749,0.75953506
-1.64782391,3.37376390,0.04020850,0.00983265,0.13058784,0.34920773,2.44241423,0.03999815,0.77691276
-1.64182091,3.29532812,0.04136872,0.00961215,0.13351740,0.35635858,2.34597897,0.03955851,0.79289522
-1.63581791,3.21343242,0.04239478,0.00937095,0.13590349,0.36322458,2.24872309,0.03896672,0.80709629
-1.62981491,3.12735487,0.04327446,0.00910903,0.13770775,0.36959294,2.15027488,0.03822455,0.81915213
-1.62381191,3.03666968,0.04399672,0.00882703,0.13890257,0.37526420,2.05051512,0.03733718,0.82872790
-1.61780890,2.94123455,0.04455198,0.00852615,0.13947205,0.38005767,1.94955828,0.03631289,0.83552432
-1.61180590,2.84116978,0.04493239,0.00820813,0.13941266,0.38381698,1.84772586,0.03516271,0.83928386
-1.60580290,2.73683153,0.04513219,0.00787509,0.13873381,0.38641533,1.74551432,0.03389999,0.83979667
-1.59979990,2.62878161,0.04514800,0.00752953,0.13745817,0.38776051,1.64356018,0.03253993,0.83690602
-1.59379690,2.51775584,0.04497926,0.00717415,0.13562185,0.38779952,1.54260437,0.03109913,0.83051312
-1.58779390,2.40463293,0.04462854,0.00681182,0.13327432,0.38652260,1.44345781,0.02959517,0.82058113
-1.58179090,2.29040504,0.04410187,0.00644545,0.13047825,0.38396646,1.34696991,0.02804616,0.80713810
-1.57578789,2.17615101,0.04340908,0.00607797,0.12730906,0.38021662,1.25400092,0.02647042,0.79027867
-1.56978489,2.06301267,0.04256393,0.00571227,0.12385437,0.37540867,1.16539886,0.02488614,0.77016431
-1.56378189,1.95217438,0.04158433,0.00535110,0.12021320,0.36972822,1.08198125,0.02331118,0.74702194
-1.55777889,1.84484530,0.04049227,0.00499712,0.11649509,0.36340961,1.00452147,0.02176286,0.72114082
-1.55177589,1.74224404,0.03931379,0.00465282,0.11281892,0.35673310,0.93373925,0.02025790,0.69286769
-1.54577289,1.64558497,0.03807872,0.00432055,0.10931166,0.35002071,0.87029456,0.01881234,0.66260026
-1.53976988,1.55606538,0.03682032,0.00400250,0.10610693,0.34363065,0.81478419,0.01744155,0.63077911
-1.53376688,1.47485288,0.03557488,0.00370069,0.10334336,0.33795052,0.76773995,0.01616026,0.59787831
-1.52776388,1.40307252,0.03438106,0.00341699,0.10116296,0.33338937,0.72962780,0.01498267,0.56439508
-1.52176088,1.34179320,0.03327929,0.00315315,0.09970920,0.33036892,0.70084710,0.01392250,0.53083871
-1.51575788,1.29201326,0.03231100,0.00291075,0.09912522,0.32931426,0.68172950,0.01299309,0.49771932
-1.50975488,1.25464539,0.03151788,0.00269127,0.09955186,0.33064417,0.67253715,0.01220748,0.46553680
-1.50375188,1.23050120,0.03094101,0.00249602,0.10112579,0.33476162,0.67346002,0.01157849,0.43477021
-1.49774887,1.22027600,0.03062012,0.00232620,0.10397765,0.34204474,0.68461262,0.01111874,0.40586822
-1.49174587,1.22453461,0.03059277,0.00218289,0.10823036,0.35283848,0.70603044,0.01084065,0.37924077
-1.48574287,1.24369900,0.03089363,0.00206703,0.11399755,0.36744763,0.73766650,0.01075638,0.35525215
-1.47973987,1.27803871,0.03155379,0.00197940,0.12138222,0.38613114,0.77938887,0.01087774,0.33421580
