energy_ev,total_up,Au_p_up,Au_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-4.30115058,2.84383905,0.97049100,1.18465249,0.41477136,0.00205023,1.26270067,0.00000000
-4.29514757,2.86551183,0.98788791,1.19247266,0.41865161,0.00207954,1.26316595,0.00000000
-4.28914457,2.88865512,1.00843799,1.20037960,0.42325504,0.00211190,1.26269011,0.00000000
-4.28314157,2.91366199,1.03245616,1.20858037,0.42875163,0.00214725,1.26123868,0.00000000
-4.27713857,2.94087559,1.06018203,1.21727620,0.43529221,0.00218539,1.25878474,0.00000000
-4.27113557,2.97056270,1.09176181,1.22664917,0.44300117,0.00222604,1.25530649,0.00000000
-4.26513257,3.00288991,1.12723282,1.23684981,0.45196983,0.00226879,1.25078478,0.00000000
-4.25912956,3.03790395,1.16651176,1.24798634,0.46225092,0.00231311,1.24520073,0.00000000
-4.25312656,3.07551724,1.20938739,1.26011602,0.47385425,0.00235835,1.23853380,0.00000000
-4.24712356,3.11549976,1.25551821,1.27323900,0.48674410,0.00240376,1.23076047,0.00000000
-4.24112056,3.15747780,1.30443566,1.28729522,0.50083832,0.00244848,1.22185377,0.00000000
-4.23511756,3.20094017,1.35555298,1.30216423,0.51600936,0.00249158,1.21178370,0.00000000
-4.22911456,3.24525167,1.40817974,1.31766827,0.53208733,0.00253206,1.20051881,0.00000000
-4.22311156,3.28967369,1.46154163,1.33357825,0.54886491,0.00256892,1.18802871,0.00000000
-4.21710855,3.33339097,1.51480496,1.34962246,0.56610408,0.00260113,1.17428765,0.00000000
-4.21110555,3.37554364,1.56710510,1.36549758,0.58354446,0.00262772,1.15927888,0.00000000
-4.20510255,3.41526297,1.61757760,1.38088143,0.60091279,0.00264780,1.14299968,0.00000000
-4.19909955,3.45170949,1.66539100,1.39544689,0.61793338,0.00266059,1.12546663,0.00000000
-4.19309655,3.48411150,1.70977973,1.40887631,0.63433897,0.00266548,1.10672107,0.00000000
-4.18709355,3.51180242,1.75007588,1.42087569,0.64988158,0.00266202,1.08683410,0.00000000
-4.18109055,3.53425509,1.78573837,1.43118812,0.66434291,0.00264998,1.06591103,0.00000000
-4.17508754,3.55111157,1.81637823,1.43960575,0.67754373,0.00262938,1.04409489,0.00000000
-4.16908454,3.56220701,1.84177884,1.44597983,0.68935204,0.00260048,1.02156862,0.00000000
-4.16308154,3.56758644,1.86191029,1.45022845,0.69968942,0.00256380,0.99855588,0.00000000
-4.15707854,3.56751383,1.87693696,1.45234162,0.70853536,0.00252009,0.97532019,0.00000000
-4.15107554,3.56247273,1.88721820,1.45238360,0.71592946,0.00247035,0.95216241,0.00000000
-4.14507254,3.55315872,1.89330175,1.45049228,0.72197121,0.00241581,0.92941645,0.00000000
-4.13906953,3.54046349,1.89591019,1.44687586,0.72681737,0.00235787,0.90744336,0.00000000
-4.13306653,3.52545132,1.89592084,1.44180676,0.73067709,0.00229808,0.88662395,0.00000000
-4.12706353,3.50932869,1.89433968,1.43561321,0.73380486,0.00223808,0.86735001,0.00000000
-4.12106053,3.49340776,1.89227030,1.42866855,0.73649149,0.00217959,0.85001459,0.00000000
-4.11505753,3.47906518,1.89087878,1.42137890,0.73905351,0.00212434,0.83500141,0.00000000
-4.10905453,3.46769727,1.89135561,1.41416935,0.74182126,0.00207398,0.82267389,0.00000000
-4.10305153,3.46067291,1.89487594,1.40746910,0.74512617,0.00203011,0.81336408,0.00000000
-4.09704852,3.45928562,1.90255923,1.40169622,0.74928754,0.00199416,0.80736174,0.00000000
-4.09104552,3.46470625,1.91542954,1.39724210,0.75459942,0.00196737,0.80490415,0.00000000
-4.08504252,3.47793755,1.93437772,1.39445647,0.76131793,0.00195078,0.80616666,0.00000000
-4.07903952,3.49977229,1.96012644,1.39363312,0.76964954,0.00194515,0.81125463,0.00000000
-4.07303652,3.53075598,1.99319927,1.39499701,0.77974072,0.00195095,0.82019673,0.00000000
-4.06703352,3.57115586,2.03389470,1.39869309,0.79166929,0.00196838,0.83294023,0.00000000
-4.06103052,3.62093710,2.08226593,1.40477740,0.80543795,0.00199728,0.84934813,0.00000000
-4.05502751,3.67974748,2.13810736,1.41321079,0.82097019,0.00203723,0.86919868,0.00000000
-4.04902451,3.74691144,2.20094817,1.42385556,0.83810874,0.00208746,0.89218720,0.00000000
-4.04302151,3.82143416,2.27005378,1.43647542,0.85661695,0.00214693,0.91793039,0.00000000
-4.03701851,3.90201613,2.34443521,1.45073886,0.87618276,0.00221434,0.94597310,0.00000000
-4.03101551,3.98707833,2.42286663,1.46622601,0.89642563,0.00228815,0.97579756,0.00000000
-4.02501251,4.07479758,2.50391090,1.48243890,0.91690595,0.00236663,1.00683477,0.00000000
-4.01900950,4.16315146,2.58595259,1.49881492,0.93713687,0.00244791,1.03847799,0.00000000
-4.01300650,4.24997157,2.66723796,1.51474306,0.95659813,0.00253000,1.07009774,0.00000000
-4.00700350,4.33300352,2.74592065,1.52958240,0.97475139,0.00261089,1.10105805,0.00000000
-4.00100050,4.40997175,2.82011201,1.54268223,0.99105661,0.00268856,1.13073321,0.00000000
-3.99499750,4.47864669,2.88793434,1.55340293,1.00498889,0.00276107,1.15852461,0.00000000
-3.98899450,4.53691199,2.94757540,1.56113691,1.01605505,0.00282658,1.18387690,0.00000000
-3.98299150,4.58282891,2.99734205,1.56532856,1.02380942,0.00288343,1.20629272,0.00000000
-3.97698849,4.61469539,3.03571134,1.56549251,1.02786813,0.00293015,1.22534559,0.00000000
-3.97098549,4.63109729,3.06137676,1.56122930,1.02792143,0.00296553,1.24069015,0.00000000
-3.96498249,4.63094972,3.07328800,1.55223784,1.02374349,0.00298864,1.25206934,0.00000000
-3.95897949,4.61352660,3.07068263,1.53832415,1.01519930,0.00299880,1.25931830,0.00000000
-3.95297649,4.57847742,3.05310826,1.51940597,1.00224846,0.00299569,1.26236464,0.00000000
-3.94697349,4.52583060,3.02043445,1.49551321,0.98494577,0.00297923,1.26122518,0.00000000
-3.94097049,4.45598353,2.97285393,1.46678428,0.96343855,0.00294967,1.25599935,0.00000000
-3.93496748,4.36968019,2.91087310,1.43345859,0.93796105,0.00290752,1.24685966,0.00000000
-3.92896448,4.26797751,2.83529250,1.39586579,0.90882617,0.00285351,1.23403964,0.00000000
-3.92296148,4.15220267,2.74717818,1.35441224,0.87641490,0.00278860,1.21782021,0.00000000
-3.91695848,4.02390340,2.64782547,1.30956573,0.84116414,0.00271392,1.19851493,0.00000000
-3.91095548,3.88479409,2.53871679,1.26183895,0.80355338,0.00263073,1.17645528,0.00000000
-3.90495248,3.73670017,2.42147558,1.21177292,0.76409088,0.00254037,1.15197646,0.00000000
-3.89894947,3.58150370,2.29781825,1.15992082,0.72329998,0.00244425,1.12540477,0.00000000
-3.89294647,3.42109226,2.16950640,1.10683327,0.68170608,0.00234377,1.09704698,0.00000000
-3.88694347,3.25731341,2.03830107,1.05304540,0.63982482,0.00224033,1.06718230,0.00000000
-3.88094047,3.09193634,1.90592074,0.99906628,0.59815174,0.00213530,1.03605730,0.00000000
-3.87493747,2.92662169,1.77400451,0.94537102,0.55715381,0.00202995,1.00388368,0.00000000
-3.86893447,2.76290004,1.64408154,0.89239542,0.51726303,0.00192549,0.97083914,0.00000000
-3.86293147,2.60215920,1.51754722,0.84053332,0.47887190,0.00182307,0.93707069,0.00000000
-3.85692846,2.44563955,1.39564644,0.79013631,0.44233100,0.00172371,0.90270032,0.00000000
-3.85092546,2.29443652,1.27946379,0.74151539,0.40794829,0.00162837,0.86783213,0.00000000
-3.84492246,2.14950885,1.16992016,0.69494423,0.37598992,0.00153791,0.83256055,0.00000000
-3.83891946,2.01169110,1.06777508,0.65066345,0.34668233,0.00145314,0.79697870,0.00000000
-3.83291646,1.88170870,0.97363372,0.60888543,0.32021512,0.00137479,0.76118644,0.00000000
-3.82691346,1.76019393,0.88795758,0.56979914,0.29674455,0.00130355,0.72529739,0.00000000
-3.82091046,1.64770130,0.81107767,0.53357456,0.27639716,0.00124004,0.68944436,0.00000000
-3.81490745,1.54472104,0.74320911,0.50036631,0.25927325,0.00118487,0.65378294,0.00000000
-3.80890445,1.45168971,0.68446610,0.47031618,0.24545001,0.00113858,0.61849296,0.00000000
-3.80290145,1.36899725,0.63487645,0.44355452,0.23498408,0.00110169,0.58377775,0.00000000
-3.79689845,1.29699009,0.59439482,0.42020031,0.22791339,0.00107465,0.54986133,0.00000000
-3.79089545,1.23597048,0.56291440,0.40035998,0.22425824,0.00105788,0.51698370,0.00000000
-3.78489245,1.18619217,0.54027640,0.38412525,0.22402163,0.00105173,0.48539468,0.00000000
-3.77888944,1.14785320,0.52627762,0.37156999,0.22718896,0.00105644,0.45534666,0.00000000
-3.77288644,1.12108644,0.52067576,0.36274658,0.23372712,0.00107219,0.42708678,0.00000000
-3.76688344,1.10594894,0.52319296,0.35768192,0.24358323,0.00109902,0.40084900,0.00000000
-3.76088044,1.10241091,0.53351782,0.35637348,0.25668312,0.00113688,0.37684667,0.00000000
-3.75487744,1.11034540,0.55130614,0.35878565,0.27292981,0.00118554,0.35526584,0.00000000
-3.74887444,1.12951959,0.57618103,0.36484676,0.29220222,0.00124463,0.33625994,0.00000000
-3.74287144,1.15958836,0.60773260,0.37444685,0.31435408,0.00131364,0.31994582,0.00000000
-3.73686843,1.20009091,0.64551777,0.38743644,0.33921344,0.00139188,0.30640161,0.00000000
-3.73086543,1.25045073,0.68906050,0.40362657,0.36658275,0.00147850,0.29566633,0.00000000
-3.72486243,1.30997923,0.73785262,0.42278984,0.39623951,0.00157251,0.28774120,0.00000000
-3.71885943,1.37788309,0.79135556,0.44466281,0.42793772,0.00167275,0.28259270,0.00000000
-3.71285643,1.45327505,0.84900301,0.46894941,0.46140990,0.00177795,0.28015705,0.00000000
-3.70685343,1.53518797,0.91020442,0.49532543,0.49636973,0.00188674,0.28034592,0.00000000
-3.70085043,1.62259155,0.97434952,0.52344388,0.53251526,0.00199766,0.28305313,0.00000000
-3.69484742,1.71441117,1.04081336,0.55294101,0.56953238,0.00210919,0.28816186,0.00000000
-3.68884442,1.80954822,1.10896209,0.58344278,0.60709869,0.00221981,0.29555221,0.00000000
-3.68284142,1.90690115,1.17815888,0.61457168,0.64488743,0.00232798,0.30510866,0.00000000
-3.67683842,2.00538652,1.24777010,0.64595349,0.68257138,0.00243221,0.31672712,0.00000000
-3.67083542,2.10395941,1.31717132,0.67722394,0.71982670,0.00253110,0.33032132,0.00000000
-3.66483242,2.20163247,1.38575312,0.70803500,0.75633652,0.00262332,0.34582814,0.00000000
-3.65882941,2.29749314,1.45292644,0.73806066,0.79179419,0.00270770,0.36321190,0.00000000
-3.65282641,2.39071851,1.51812752,0.76700204,0.82590633,0.00278319,0.38246709,0.00000000
-3.64682341,2.48058744,1.58082227,0.79459172,0.85839539,0.00284894,0.40361976,0.00000000
-3.64082041,2.56648977,1.64051010,0.82059732,0.88900198,0.00290425,0.42672718,0.00000000
-3.63481741,2.64793244,1.69672734,0.84482410,0.91748686,0.00294866,0.45187604,0.00000000
-3.62881441,2.72454239,1.74905015,0.86711668,0.94363266,0.00298188,0.47917897,0.00000000
-3.62281141,2.79606651,1.79709708,0.88735995,0.96724539,0.00300382,0.50876963,0.00000000
-3.61680840,2.86236851,1.84053137,0.90547895,0.98815582,0.00301460,0.54079641,0.00000000
-3.61080540,2.92342311,1.87906294,0.92143810,1.00622062,0.00301451,0.57541510,0.00000000
-3.60480240,2.97930767,1.91245016,0.93523946,1.02132348,0.00300401,0.61278045,0.00000000
-3.59879940,3.03019160,1.94050141,0.94692043,1.03337602,0.00298374,0.65303720,0.00000000
-3.59279640,3.07632382,1.96307625,0.95655064,1.04231851,0.00295443,0.69631066,0.00000000
-3.58679340,3.11801853,1.98008628,0.96422831,1.04812047,0.00291697,0.74269717,0.00000000
-3.58079040,3.15563976,1.99149552,0.97007604,1.05078087,0.00287228,0.79225486,0.00000000
-3.57478739,3.18958484,1.99732013,0.97423613,1.05032812,0.00282139,0.84499476,0.00000000
-3.56878439,3.22026729,1.99762749,0.97686554,1.04681948,0.00276534,0.90087276,0.00000000
-3.56278139,3.24809940,1.99253444,0.97813048,1.04034022,0.00270519,0.95978258,0.00000000
-3.55677839,3.27347490,1.98220467,0.97820094,1.03100203,0.00264198,1.02154994,0.00000000
-3.55077539,3.29675212,1.96684520,0.97724498,1.01894115,0.00257670,1.08592812,0.00000000
-3.54477239,3.31823807,1.94670207,0.97542325,1.00431579,0.00251031,1.15259513,0.00000000
-3.53876938,3.33817386,1.92205519,0.97288360,0.98730326,0.00244367,1.22115258,0.00000000
-3.53276638,3.35672196,1.89321258,0.96975612,0.96809664,0.00237755,1.29112623,0.00000000
-3.52676338,3.37395573,1.86050428,0.96614874,0.94690116,0.00231263,1.36196852,0.00000000
-3.52076038,3.38985173,1.82427591,0.96214352,0.92393051,0.00224943,1.43306287,0.00000000
-3.51475738,3.40428523,1.78488235,0.95779381,0.89940309,0.00218840,1.50372999,0.00000000
-3.50875438,3.41702925,1.74268176,0.95312249,0.87353838,0.00212983,1.57323609,0.00000000
-3.50275138,3.42775755,1.69803008,0.94812128,0.84655356,0.00207389,1.64080302,0.00000000
-3.49674837,3.43605167,1.65127632,0.94275139,0.81866057,0.00202062,1.70562029,0.00000000
-3.49074537,3.44141215,1.60275880,0.93694533,0.79006354,0.00196997,1.76685896,0.00000000
-3.48474237,3.44327385,1.55280246,0.93061006,0.76095680,0.00192177,1.82368714,0.00000000
-3.47873937,3.44102503,1.50171730,0.92363138,0.73152347,0.00187576,1.87528713,0.00000000
-3.47273637,3.43402991,1.44979792,0.91587927,0.70193451,0.00183161,1.92087368,0.00000000
-3.46673337,3.42165398,1.39732417,0.90721432,0.67234844,0.00178893,1.95971322,0.00000000
-3.46073037,3.40329131,1.34456271,0.89749470,0.64291143,0.00174730,1.99114358,0.00000000
-3.45472736,3.37839292,1.29176935,0.88658364,0.61375782,0.00170630,2.01459356,0.00000000
-3.44872436,3.34649514,1.23919194,0.87435702,0.58501099,0.00166549,2.02960190,0.00000000
-3.44272136,3.30724693,1.18707363,0.86071077,0.55678440,0.00162446,2.03583477,0.00000000
-3.43671836,3.26043480,1.13565616,0.84556773,0.52918277,0.00158287,2.03310127,0.00000000
-3.43071536,3.20600438,1.08518301,0.82888381,0.50230332,0.00154042,2.02136598,0.00000000
-3.42471236,3.14407754,1.03590208,0.81065292,0.47623692,0.00149690,2.00075805,0.00000000
-3.41870935,3.07496404,0.98806787,0.79091074,0.45106917,0.00145218,1.97157613,0.00000000
-3.41270635,2.99916718,0.94194268,0.76973686,0.42688130,0.00140622,1.93428857,0.00000000
-3.40670335,2.91738280,0.89779706,0.74725539,0.40375086,0.00135912,1.88952867,0.00000000
-3.40070035,2.83049153,0.85590911,0.72363388,0.38175221,0.00131104,1.83808479,0.00000000
-3.39469735,2.73954429,0.81656275,0.69908067,0.36095685,0.00126227,1.78088536,0.00000000
-3.38869435,2.64574149,0.78004504,0.67384059,0.34143348,0.00121319,1.71897914,0.00000000
-3.38269135,2.55040651,0.74664249,0.64818946,0.32324794,0.00116426,1.65351120,0.00000000
-3.37668834,2.45495449,0.71663661,0.62242735,0.30646304,0.00111602,1.58569550,0.00000000
-3.37068534,2.36085746,0.69029889,0.59687102,0.29113833,0.00106908,1.51678483,0.00000000
-3.36468234,2.26960718,0.66788542,0.57184589,0.27732985,0.00102409,1.44803924,0.00000000
-3.35867934,2.18267722,0.64963146,0.54767772,0.26508991,0.00098173,1.38069421,0.00000000
-3.35267634,2.10148549,0.63574625,0.52468447,0.25446706,0.00094271,1.31592958,0.00000000
-3.34667334,2.02735904,0.62640838,0.50316868,0.24550619,0.00090770,1.25484054,0.00000000
-3.34067034,1.96150212,0.62176201,0.48341053,0.23824882,0.00087741,1.19841166,0.00000000
-3.33466733,1.90496902,0.62191420,0.46566202,0.23273372,0.00085247,1.14749499,0.00000000
-3.32866433,1.85864243,0.62693363,0.45014235,0.22899773,0.00083351,1.10279291,0.00000000
-3.32266133,1.82321827,0.63685071,0.43703472,0.22707689,0.00082108,1.06484638,0.00000000
-3.31665833,1.79919725,0.65165934,0.42648457,0.22700770,0.00081570,1.03402878,0.00000000
-3.31065533,1.78688339,0.67132008,0.41859932,0.22882862,0.00081779,1.01054550,0.00000000
-3.30465233,1.78638929,0.69576474,0.41344952,0.23258154,0.00082775,0.99443906,0.00000000
-3.29864932,1.79764747,0.72490201,0.41107122,0.23831312,0.00084587,0.98559938,0.00000000
-3.29264632,1.82042724,0.75862383,0.41146946,0.24607592,0.00087241,0.98377848,0.00000000
-3.28664332,1.85435572,0.79681200,0.41462248,0.25592905,0.00090754,0.98860896,0.00000000
-3.28064032,1.89894196,0.83934455,0.42048649,0.26793815,0.00095137,0.99962518,0.00000000
-3.27463732,1.95360258,0.88610123,0.42900056,0.28217455,0.00100395,1.01628623,0.00000000
-3.26863432,2.01768756,0.93696770,0.44009139,0.29871349,0.00106526,1.03799953,0.00000000
-3.26263132,2.09050466,0.99183768,0.45367748,0.31763106,0.00113522,1.06414409,0.00000000
-3.25662831,2.17134109,1.05061287,0.46967262,0.33900013,0.00121368,1.09409235,0.00000000
-3.25062531,2.25948130,1.11320017,0.48798827,0.36288492,0.00130042,1.12722979,0.00000000
-3.24462231,2.35421996,1.17950613,0.50853475,0.38933457,0.00139515,1.16297148,0.00000000
-3.23861931,2.45486951,1.24942867,0.53122108,0.41837565,0.00149747,1.20077511,0.00000000
-3.23261631,2.56076207,1.32284639,0.55595355,0.45000412,0.00160693,1.24015003,0.00000000
-3.22661331,2.67124586,1.39960591,0.58263300,0.48417691,0.00172295,1.28066221,0.00000000
-3.22061031,2.78567674,1.47950799,0.61115107,0.52080368,0.00184487,1.32193521,0.00000000
-3.21460730,2.90340568,1.56229327,0.64138566,0.55973919,0.00197189,1.36364742,0.00000000
-3.20860430,3.02376356,1.64762869,0.67319591,0.60077690,0.00210313,1.40552609,0.00000000
-3.20260130,3.14604462,1.73509559,0.70641715,0.64364426,0.00223757,1.44733877,0.00000000
-3.19659830,3.26949030,1.82418072,0.74085619,0.68800027,0.00237409,1.48888291,0.00000000
-3.19059530,3.39327506,1.91427097,0.77628741,0.73343569,0.00251149,1.52997451,0.00000000
-3.18459230,3.51649582,2.00465290,0.81245004,0.77947624,0.00264847,1.57043665,0.00000000
-3.17858929,3.63816633,2.09451743,0.84904690,0.82558901,0.00278368,1.61008875,0.00000000
-3.17258629,3.75721761,2.18297032,0.88574504,0.87119207,0.00291574,1.64873725,0.00000000
-3.16658329,3.87250517,2.26904821,0.92217824,0.91566708,0.00304326,1.68616846,0.00000000
-3.16058029,3.98282312,2.35173995,0.95795159,0.95837461,0.00316489,1.72214395,0.00000000
-3.15457729,4.08692507,2.43001254,0.99264794,0.99867160,0.00327938,1.75639877,0.00000000
-3.14857429,4.18355106,2.50284058,1.02583617,1.03593026,0.00338557,1.78864265,0.00000000
-3.14257129,4.27145922,2.56923789,1.05708078,1.06955761,0.00348247,1.81856398,0.00000000
-3.13656828,4.34946079,2.62828985,1.08595264,1.09901475,0.00356928,1.84583636,0.00000000
-3.13056528,4.41645649,2.67918470,1.11204019,1.12383494,0.00364539,1.87012722,0.00000000
-3.12456228,4.47147238,2.72124217,1.13496070,1.14363953,0.00371048,1.89110790,0.00000000
-3.11855928,4.51369307,2.75393794,1.15437104,1.15815097,0.00376444,1.90846459,0.00000000
-3.11255628,4.54249049,2.77692242,1.16997740,1.16720225,0.00380745,1.92190943,0.00000000
-3.10655328,4.55744633,2.79003289,1.18154350,1.17074211,0.00383990,1.93119102,0.00000000
-3.10055028,4.55836711,2.79329820,1.18889698,1.16883586,0.00386243,1.93610377,0.00000000
-3.09454727,4.54529068,2.78693581,1.19193354,1.16166170,0.00387586,1.93649553,0.00000000
-3.08854427,4.51848394,2.77134116,1.19061883,1.14950272,0.00388117,1.93227314,0.00000000
-3.08254127,4.47843193,2.74707020,1.18498789,1.13273497,0.00387943,1.92340552,0.00000000
-3.07653827,4.42581870,2.71481571,1.17514234,1.11181222,0.00387178,1.90992439,0.00000000
-3.07053527,4.36150136,2.67537907,1.16124545,1.08724826,0.00385933,1.89192250,0.00000000
-3.06453227,4.28647854,2.62963875,1.14351541,1.05959749,0.00384315,1.86954969,0.00000000
-3.05852926,4.20185516,2.57851737,1.12221725,1.02943498,0.00382417,1.84300710,0.00000000
-3.05252626,4.10880540,2.52294908,1.09765367,0.99733675,0.00380317,1.81253991,0.00000000
-3.04652326,4.00853587,2.46384885,1.07015547,0.96386135,0.00378074,1.77842921,0.00000000
-3.04052026,3.90225078,2.40208529,1.04007192,0.92953352,0.00375723,1.74098344,0.00000000
-3.03451726,3.79112088,2.33845813,1.00776148,0.89483063,0.00373278,1.70052994,0.00000000
-3.02851426,3.67625755,2.27368143,0.97358332,0.86017226,0.00370727,1.65740714,0.00000000
-3.02251126,3.55869295,2.20837294,0.93789003,0.82591346,0.00368037,1.61195766,0.00000000
-3.01650825,3.43936688,2.14304982,0.90102154,0.79234159,0.00365156,1.56452275,0.00000000
-3.01050525,3.31912057,2.07813059,0.86330060,0.75967668,0.00362015,1.51543814,0.00000000
-3.00450225,3.19869694,2.01394257,0.82502982,0.72807508,0.00358537,1.46503143,0.00000000
-2.99849925,3.07874689,1.95073413,0.78649012,0.69763588,0.00354637,1.41362084,0.00000000
-2.99249625,2.95984054,1.88869051,0.74794065,0.66840957,0.00350232,1.36151536,0.00000000
-2.98649325,2.84248220,1.82795210,0.70961989,0.64040835,0.00345245,1.30901574,0.00000000
-2.98049025,2.72712786,1.76863374,0.67174773,0.61361723,0.00339612,1.25641633,0.00000000
-2.97448724,2.61420372,1.71084396,0.63452832,0.58800553,0.00333287,1.20400716,0.00000000
-2.96848424,2.50412448,1.65470269,0.59815330,0.56353787,0.00326244,1.15207598,0.00000000
-2.96248124,2.39731016,1.60035673,0.56280539,0.54018423,0.00318485,1.10091007,0.00000000
-2.95647824,2.29420047,1.54799194,0.52866179,0.51792859,0.00310039,1.05079729,0.00000000
-2.95047524,2.19526598,1.49784162,0.49589748,0.49677573,0.00300966,1.00202640,0.00000000
-2.94447224,2.10101552,1.45019078,0.46468799,0.47675605,0.00291355,0.95488634,0.00000000
-2.93846923,2.01199961,1.40537620,0.43521168,0.45792819,0.00281324,0.90966462,0.00000000
-2.93246623,1.92880992,1.36378240,0.40765140,0.44037942,0.00271018,0.86664465,0.00000000
-2.92646323,1.85207489,1.32583382,0.38219539,0.42422408,0.00260604,0.82610236,0.00000000
-2.92046023,1.78245203,1.29198374,0.35903744,0.40959991,0.00250272,0.78830204,0.00000000
-2.91445723,1.72061716,1.26270057,0.33837643,0.39666289,0.00240224,0.75349190,0.00000000
-2.90845423,1.66725141,1.23845199,0.32041500,0.38558050,0.00230673,0.72189931,0.00000000
-2.90245123,1.62302625,1.21968793,0.30535764,0.37652409,0.00221837,0.69372618,0.00000000
-2.89644822,1.58858733,1.20682273,0.29340808,0.36966036,0.00213933,0.66914450,0.00000000
-2.89044522,1.56453743,1.20021748,0.28476600,0.36514259,0.00207170,0.64829241,0.00000000
-2.88444222,1.55141906,1.20016288,0.27962327,0.36310172,0.00201747,0.63127079,0.00000000
-2.87843922,1.54969698,1.20686336,0.27815952,0.36363781,0.00197843,0.61814046,0.00000000
-2.87243622,1.55974103,1.22042293,0.28053728,0.36681208,0.00195620,0.60892024,0.00000000
-2.86643322,1.58180948,1.24083310,0.28689663,0.37263986,0.00195208,0.60358554,0.00000000
-2.86043022,1.61603319,1.26796351,0.29734953,0.38108476,0.00196712,0.60206773,0.00000000
-2.85442721,1.66240091,1.30155533,0.31197388,0.39205425,0.00200201,0.60425418,0.00000000
-2.84842421,1.72074603,1.34121806,0.33080744,0.40539699,0.00205710,0.60998882,0.00000000
-2.84242121,1.79073520,1.38642971,0.35384180,0.42090190,0.00213236,0.61907333,0.00000000
-2.83641821,1.87185933,1.43654073,0.38101665,0.43829936,0.00222739,0.63126881,0.00000000
-2.83041521,1.96342745,1.49078174,0.41221444,0.45726434,0.00234137,0.64629802,0.00000000
-2.82441221,2.06456396,1.54827513,0.44725588,0.47742176,0.00247312,0.66384812,0.00000000
-2.81840920,2.17420999,1.60805040,0.48589637,0.49835380,0.00262108,0.68357395,0.00000000
-2.81240620,2.29112918,1.66906296,0.52782383,0.51960919,0.00278334,0.70510195,0.00000000
-2.80640320,2.41391847,1.73021626,0.57265798,0.54071405,0.00295767,0.72803460,0.00000000
-2.80040020,2.54102412,1.79038638,0.61995156,0.56118429,0.00314156,0.75195560,0.00000000
-2.79439720,2.67076303,1.84844869,0.66919343,0.58053879,0.00333224,0.77643553,0.00000000
-2.78839420,2.80134929,1.90330567,0.71981388,0.59831326,0.00352679,0.80103825,0.00000000
-2.78239120,2.93092559,1.95391497,0.77119218,0.61407406,0.00372213,0.82532765,0.00000000
-2.77638819,3.05759882,1.99931677,0.82266616,0.62743145,0.00391513,0.84887493,0.00000000
-2.77038519,3.17947899,2.03865937,0.87354400,0.63805185,0.00410267,0.87126601,0.00000000
-2.76438219,3.29472047,2.07122222,0.92311769,0.64566849,0.00428169,0.89210911,0.00000000
-2.75837919,3.40156424,2.09643524,0.97067806,0.65009005,0.00444931,0.91104214,0.00000000
-2.75237619,3.49837969,2.11389400,1.01553085,0.65120680,0.00460282,0.92773969,0.00000000
-2.74637319,3.58370480,2.12336995,1.05701340,0.64899420,0.00473980,0.94191953,0.00000000
-2.74037019,3.65628294,2.12481556,1.09451131,0.64351353,0.00485817,0.95334830,0.00000000
-2.73436718,3.71509536,2.11836416,1.12747462,0.63490979,0.00495621,0.96184622,0.00000000
-2.72836418,3.75938782,2.10432468,1.15543280,0.62340685,0.00503265,0.96729077,0.00000000
-2.72236118,3.78869078,2.08317170,1.17800797,0.60930011,0.00508665,0.96961905,0.00000000
-2.71635818,3.80283205,2.05553124,1.19492598,0.59294714,0.00511782,0.96882901,0.00000000
-2.71035518,3.80194178,2.02216326,1.20602460,0.57475660,0.00512627,0.96497928,0.00000000
-2.70435218,3.78644939,1.98394137,1.21125868,0.55517611,0.00511255,0.95818779,0.00000000
-2.69834917,3.75707270,1.94183093,1.21070196,0.53467943,0.00507767,0.94862916,0.00000000
-2.69234617,3.71479953,1.89686613,1.20454525,0.51375370,0.00502303,0.93653096,0.00000000
-2.68634317,3.66086248,1.85012699,1.19309125,0.49288699,0.00495041,0.92216892,0.00000000
-2.68034017,3.59670758,1.80271676,1.17674583,0.47255679,0.00486190,0.90586125,0.00000000
-2.67433717,3.52395789,1.75574042,1.15600634,0.45321968,0.00475989,0.88796211,0.00000000
-2.66833417,3.44437312,1.71028448,1.13144710,0.43530238,0.00464691,0.86885447,0.00000000
-2.66233117,3.35980633,1.66739826,1.10370278,0.41919442,0.00452566,0.84894231,0.00000000
-2.65632816,3.27215908,1.62807687,1.07345004,0.40524242,0.00439889,0.82864251,0.00000000
-2.65032516,3.18333621,1.59324562,1.04138829,0.39374584,0.00426937,0.80837633,0.00000000
-2.64432216,3.09520134,1.56374586,1.00822015,0.38495423,0.00413976,0.78856075,0.00000000
-2.63831916,3.00953449,1.54032211,0.97463226,0.37906565,0.00401262,0.76959989,0.00000000
-2.63231616,2.92799269,1.52361033,0.94127725,0.37622614,0.00389030,0.75187644,0.00000000
-2.62631316,2.85207484,1.51412731,0.90875732,0.37653006,0.00377494,0.73574357,0.00000000
-2.62031016,2.78309148,1.51226123,0.87761007,0.38002100,0.00366836,0.72151730,0.00000000
-2.61430715,2.72214056,1.51826355,0.84829710,0.38669326,0.00357211,0.70946974,0.00000000
-2.60830415,2.67008959,1.53224260,0.82119546,0.39649371,0.00348737,0.69982330,0.00000000
-2.60230115,2.62756488,1.55415913,0.79659246,0.40932400,0.00341500,0.69274610,0.00000000
