energy_ev,total_up,Bi_p_up,Bi_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-4.30115058,4.14996213,0.18064560,0.02354297,1.64134552,2.96820158,2.88465421,0.00000000
-4.29514757,4.11293374,0.18253393,0.02288536,1.67071440,2.91684131,2.86528889,0.00000000
-4.28914457,4.08619932,0.18603833,0.02226600,1.70503241,2.86922358,2.85072059,0.00000000
-4.28314157,4.07103093,0.19125729,0.02169268,1.74486730,2.82609404,2.84184280,0.00000000
-4.27713857,4.06876528,0.19827367,0.02117339,1.79081473,2.78825155,2.83965471,0.00000000
-4.27113557,4.08078860,0.20715254,0.02071629,1.84349024,2.75653484,2.84524812,0.00000000
-4.26513257,4.10851570,0.21793932,0.02032966,1.90351909,2.73180542,2.85978863,0.00000000
-4.25912956,4.15336273,0.23065843,0.02002184,1.97152414,2.71492706,2.88449099,0.00000000
-4.25312656,4.21671377,0.24531220,0.01980109,2.04811136,2.70674222,2.92058869,0.00000000
-4.24712356,4.29988132,0.26188024,0.01967540,2.13385292,2.70804604,2.96929835,0.00000000
-4.24112056,4.40406120,0.28031901,0.01965235,2.22926787,2.71955842,3.03177915,0.00000000
-4.23511756,4.53028263,0.30056172,0.01973878,2.33480040,2.74189516,3.10908836,0.00000000
-4.22911456,4.67935434,0.32251837,0.01994059,2.45079569,2.77553880,3.20213377,0.00000000
-4.22311156,4.85180814,0.34607591,0.02026239,2.57747388,2.82081031,3.31162431,0.00000000
-4.21710855,5.04784154,0.37109862,0.02070723,2.71490243,2.87784223,3.43802027,0.00000000
-4.21110555,5.26726127,0.39742838,0.02127630,2.86296765,2.94655446,3.58148476,0.00000000
-4.20510255,5.50942985,0.42488521,0.02196859,3.02134627,3.02663343,3.74183809,0.00000000
-4.19909955,5.77321777,0.45326769,0.02278071,3.18947836,3.11751564,3.91851726,0.00000000
-4.19309655,6.05696378,0.48235368,0.02370659,3.36654272,3.21837635,4.11054229,0.00000000
-4.18709355,6.35844600,0.51190108,0.02473738,3.55143653,3.32812424,4.31649173,0.00000000
-4.18109055,6.67486662,0.54164890,0.02586134,3.74276088,3.44540275,4.53448922,0.00000000
-4.17508754,7.00285263,0.57131868,0.02706383,3.93881381,3.56859870,4.76220300,0.00000000
-4.16908454,7.33847484,0.60061630,0.02832744,4.13759262,3.69585866,4.99685993,0.00000000
-4.16308154,7.67728688,0.62923433,0.02963214,4.33680680,3.82511334,5.23527521,0.00000000
-4.15707854,8.01438513,0.65685496,0.03095562,4.53390277,3.95411011,5.47389846,0.00000000
-4.15107554,8.34448995,0.68315365,0.03227367,4.72610093,4.08045330,5.70887608,0.00000000
-4.14507254,8.66204721,0.70780338,0.03356071,4.91044535,4.20165194,5.93612933,0.00000000
-4.13906953,8.96134848,0.73047962,0.03479036,5.08386522,4.31517397,6.15144648,0.00000000
-4.13306653,9.23666686,0.75086590,0.03593611,5.24324711,4.41850573,6.35058678,0.00000000
-4.12706353,9.48240464,0.76865989,0.03697203,5.38551577,4.50921513,6.52939313,0.00000000
-4.12106053,9.69324771,0.78357987,0.03787352,5.50772106,4.58501680,6.68390983,0.00000000
-4.11505753,9.86432144,0.79537134,0.03861799,5.60712767,4.64383686,6.81050094,0.00000000
-4.10905453,9.99134169,0.80381364,0.03918562,5.68130406,4.68387525,6.90596477,0.00000000
-4.10305153,10.07075473,0.80872619,0.03955997,5.72820678,4.70366299,6.96763967,0.00000000
-4.09704852,10.09986008,0.80997424,0.03972850,5.74625632,4.70211226,6.99349655,0.00000000
-4.09104552,10.07691049,0.80747379,0.03968305,5.73440077,4.67855688,6.98221389,0.00000000
-4.08504252,10.00118421,0.80119539,0.03942013,5.69216401,4.63278149,6.93323162,0.00000000
-4.07903952,9.87302600,0.79116672,0.03894103,5.61967604,4.56503769,6.84678116,0.00000000
-4.07303652,9.69385435,0.77747367,0.03825186,5.51768334,4.47604630,6.72388992,0.00000000
-4.06703352,9.46613402,0.76025992,0.03736340,5.38753859,4.36698517,6.56635963,0.00000000
-4.06103052,9.19331471,0.73972483,0.03629072,5.23116985,4.23946265,6.37671920,0.00000000
-4.05502751,8.87973799,0.71611977,0.03505282,5.05103007,4.09547753,6.15815375,0.00000000
-4.04902451,8.53051603,0.68974293,0.03367201,4.85002927,3.93736678,5.91441283,0.00000000
-4.04302151,8.15138728,0.66093284,0.03217324,4.63145198,3.76774285,5.64970139,0.00000000
-4.03701851,7.74855450,0.63006062,0.03058342,4.39886346,3.58942286,5.36855808,0.00000000
-4.03101551,7.32851201,0.59752153,0.02893058,4.15600875,3.40535224,5.07572572,0.00000000
-4.02501251,6.89786850,0.56372577,0.02724317,3.90670850,3.21852565,4.77601906,0.00000000
-4.01900950,6.46317235,0.52908919,0.02554921,3.65475595,3.03190786,4.47419489,0.00000000
-4.01300650,6.03074569,0.49402394,0.02387564,3.40381879,2.84835749,4.17482916,0.00000000
-4.00700350,5.60653278,0.45892964,0.02224764,3.15734960,2.67055606,3.88220533,0.00000000
-4.00100050,5.19596751,0.42418515,0.02068808,2.91850781,2.50094462,3.60021746,0.00000000
-3.99499750,4.80386374,0.39014132,0.01921704,2.69009541,2.34166980,3.33229078,0.00000000
-3.98899450,4.43433096,0.35711493,0.01785148,2.47450816,2.19454072,3.08132141,0.00000000
-3.98299150,4.09071674,0.32538389,0.01660495,2.27370299,2.06099776,2.84963623,0.00000000
-3.97698849,3.77557610,0.29518390,0.01548755,2.08918173,1.94209353,2.63897301,0.00000000
-3.97098549,3.49066703,0.26670652,0.01450582,1.92199067,1.83848630,2.45047996,0.00000000
-3.96498249,3.23697047,0.24009871,0.01366288,1.77273466,1.75044519,2.28473337,0.00000000
-3.95897949,3.01473217,0.21546363,0.01295860,1.64160422,1.67786671,2.14177138,0.00000000
-3.95297649,2.82352341,0.19286280,0.01238981,1.52841369,1.62030117,2.02114149,0.00000000
-3.94697349,2.66231718,0.17231919,0.01195070,1.43264801,1.57698796,1.92195927,0.00000000
-3.94097049,2.52957591,0.15382125,0.01163308,1.35351593,1.54689788,1.84297519,0.00000000
-3.93496748,2.42334713,0.13732760,0.01142689,1.29000718,1.52878102,1.78264711,0.00000000
-3.92896448,2.34136325,0.12277209,0.01132054,1.24095116,1.52121829,1.73921527,0.00000000
-3.92296148,2.28114191,0.11006921,0.01130139,1.20507512,1.52267484,1.71077737,0.00000000
-3.91695848,2.24008340,0.09911938,0.01135617,1.18105959,1.53155365,1.69536110,0.00000000
-3.91095548,2.21556251,0.08981413,0.01147137,1.16758940,1.54624746,1.69099208,0.00000000
-3.90495248,2.20501179,0.08204095,0.01163365,1.16339869,1.56518756,1.69575506,0.00000000
-3.89894947,2.20599433,0.07568766,0.01183018,1.16730876,1.58688785,1.70784700,0.00000000
-3.89294647,2.21626423,0.07064615,0.01204892,1.17825766,1.60998312,1.72562062,0.00000000
-3.88694347,2.23381353,0.06681555,0.01227890,1.19532111,1.63326029,1.74761745,0.00000000
-3.88094047,2.25690488,0.06410465,0.01251041,1.21772439,1.65568201,1.77259010,0.00000000
-3.87493747,2.28408985,0.06243373,0.01273514,1.24484526,1.67640218,1.79951326,0.00000000
-3.86893447,2.31421307,0.06173568,0.01294622,1.27620836,1.69477309,1.82758406,0.00000000
-3.86293147,2.34640318,0.06195653,0.01313832,1.31147186,1.71034453,1.85621209,0.00000000
-3.85692846,2.38005186,0.06305555,0.01330753,1.35040731,1.72285532,1.88500040,0.00000000
-3.85092546,2.41478278,0.06500490,0.01345133,1.39287416,1.73221802,1.91371870,0.00000000
-3.84492246,2.45041266,0.06778901,0.01356847,1.43879047,1.73849806,1.94227052,0.00000000
-3.83891946,2.48690693,0.07140384,0.01365874,1.48810156,1.74188851,1.97065626,0.00000000
-3.83291646,2.52433261,0.07585600,0.01372288,1.54074847,1.74268204,1.99893427,0.00000000
-3.82691346,2.56281129,0.08116196,0.01376231,1.59663814,1.74124166,2.02718219,0.00000000
-3.82091046,2.60247484,0.08734744,0.01377898,1.65561711,1.73797184,2.05546056,0.00000000
-3.81490745,2.64342627,0.09444682,0.01377514,1.71745033,1.73329153,2.08378099,0.00000000
-3.80890445,2.68570801,0.10250288,0.01375320,1.78180653,1.72761045,2.11208033,0.00000000
-3.80290145,2.72927912,0.11156659,0.01371557,1.84825100,1.72130966,2.14020259,0.00000000
-3.79689845,2.77400248,0.12169707,0.01366456,1.91624641,1.71472732,2.16788929,0.00000000
-3.79089545,2.81964248,0.13296153,0.01360230,1.98516177,1.70814991,2.19477887,0.00000000
-3.78489245,2.86587268,0.14543496,0.01353070,2.05428883,1.70180899,2.22041492,0.00000000
-3.77888944,2.91229249,0.15919972,0.01345145,2.12286521,1.69588314,2.24426267,0.00000000
-3.77288644,2.95845132,0.17434446,0.01336606,2.19010259,1.69050423,2.26573254,0.00000000
-3.76688344,3.00387774,0.19096251,0.01327589,2.25521827,1.68576709,2.28420897,0.00000000
-3.76088044,3.04811129,0.20914941,0.01318223,2.31746783,1.68174120,2.29908282,0.00000000
-3.75487744,3.09073402,0.22899956,0.01308638,2.37617685,1.67848304,2.30978475,0.00000000
-3.74887444,3.13139898,0.25060181,0.01298970,2.43076929,1.67604761,2.31581761,0.00000000
-3.74287144,3.16985312,0.27403416,0.01289365,2.48079055,1.67449789,2.31678546,0.00000000
-3.73686843,3.20595231,0.29935751,0.01279985,2.52592349,1.67391097,2.31241714,0.00000000
-3.73086543,3.23966698,0.32660868,0.01271005,2.56599626,1.67438008,2.30258302,0.00000000
-3.72486243,3.27107754,0.35579302,0.01262612,2.60098099,1.67601207,2.28730348,0.00000000
-3.71885943,3.30035943,0.38687696,0.01254996,2.63098372,1.67892023,2.26674870,0.00000000
-3.71285643,3.32775862,0.41978084,0.01248340,2.65622574,1.68321286,2.24122983,0.00000000
-3.70685343,3.35355928,0.45437263,0.01242810,2.67701791,1.68897837,2.21118191,0.00000000
-3.70085043,3.37804565,0.49046301,0.01238541,2.69372959,1.69626804,2.17713996,0.00000000
-3.69484742,3.40146127,0.52780223,0.01235620,2.70675444,1.70507790,2.13970969,0.00000000
-3.68884442,3.42396845,0.56607941,0.01234073,2.71647546,1.71533121,2.09953488,0.00000000
-3.68284142,3.44561136,0.60492436,0.01233854,2.72323194,1.72686329,2.05726361,0.00000000
-3.67683842,3.46628596,0.64391246,0.01234836,2.72729069,1.73941013,2.01351551,0.00000000
-3.67083542,3.48571926,0.68257251,0.01236803,2.72882370,1.75260217,1.96885220,0.00000000
-3.66483242,3.50346022,0.72039755,0.01239451,2.72789392,1.76596428,1.92375273,0.00000000
-3.65882941,3.51888358,0.75685841,0.01242392,2.72445023,1.77892246,1.87859549,0.00000000
-3.65282641,3.53120699,0.79141947,0.01245167,2.71833215,1.79081751,1.83364765,0.00000000
-3.64682341,3.53952100,0.82355617,0.01247253,2.70928384,1.80092525,1.78906250,0.00000000
-3.64082041,3.54283054,0.85277338,0.01248092,2.69697662,1.80848246,1.74488465,0.00000000
-3.63481741,3.54010552,0.87862389,0.01247106,2.68103839,1.81271741,1.70106240,0.00000000
-3.62881441,3.53033774,0.90072603,0.01243728,2.66108782,1.81288328,1.65746639,0.00000000
-3.62281141,3.51260076,0.91877965,0.01237428,2.63677114,1.80829267,1.61391279,0.00000000
-3.61680840,3.48610890,0.93257953,0.01227735,2.60779882,1.79835128,1.57018956,0.00000000
-3.61080540,3.45027212,0.94202548,0.01214270,2.57397972,1.78258893,1.52608378,0.00000000
-3.60480240,3.40474305,0.94712867,0.01196762,2.53525040,1.76068590,1.48140835,0.00000000
-3.59879940,3.34945368,0.94801373,0.01175068,2.49169769,1.73249339,1.43602616,0.00000000
-3.59279640,3.28463915,0.94491648,0.01149182,2.44357299,1.69804666,1.38987046,0.00000000
-3.58679340,3.21084753,0.93817740,0.01119250,2.39129753,1.65757025,1.34296003,0.00000000
-3.58079040,3.12893476,0.92823104,0.01085561,2.33545819,1.61147502,1.29540864,0.00000000
-3.57478739,3.04004522,0.91559202,0.01048546,2.27679425,1.56034708,1.24742807,0.00000000
-3.56878439,2.94557879,0.90083806,0.01008764,2.21617598,1.50492927,1.19932508,0.00000000
-3.56278139,2.84714643,0.88459090,0.00966887,2.15457624,1.44609622,1.15149234,0.00000000
-3.55677839,2.74651630,0.86749603,0.00923677,2.09303680,1.38482421,1.10439430,0.00000000
-3.55077539,2.64555329,0.85020187,0.00879956,2.03263127,1.32215738,1.05854880,0.00000000
-3.54477239,2.54615482,0.83333936,0.00836586,1.97442643,1.25917187,1.01450555,0.00000000
-3.53876938,2.45018569,0.81750267,0.00794432,1.91944390,1.19693948,0.97282271,0.00000000
-3.53276638,2.35941488,0.80323165,0.00754338,1.86862389,1.13649256,0.93404284,0.00000000
-3.52676338,2.27545668,0.79099645,0.00717095,1.82279230,1.07879123,0.89866925,0.00000000
-3.52076038,2.19971833,0.78118482,0.00683417,1.78263257,1.02469447,0.86714401,0.00000000
-3.51475738,2.13335581,0.77409223,0.00653918,1.74866298,0.97493569,0.83982835,0.00000000
-3.50875438,2.07723913,0.76991495,0.00629089,1.72121993,0.93010370,0.81698633,0.00000000
-3.50275138,2.03192769,0.76874606,0.00609288,1.70044745,0.89062935,0.79877221,0.00000000
-3.49674837,1.99765645,0.77057446,0.00594727,1.68629298,0.85677803,0.78522208,0.00000000
-3.49074537,1.97433256,0.77528653,0.00585469,1.67850919,0.82864802,0.77624974,0.00000000
-3.48474237,1.96154248,0.78267057,0.00581424,1.67666141,0.80617431,0.77164700,0.00000000
-3.47873937,1.95856891,0.79242356,0.00582358,1.68014046,0.78913771,0.77108829,0.00000000
-3.47273637,1.96441681,0.80416029,0.00587900,1.68818011,0.77717843,0.77413935,0.00000000
-3.46673337,1.97784776,0.81742459,0.00597560,1.69987896,0.76981388,0.78026960,0.00000000
-3.46073037,1.99742150,0.83170235,0.00610745,1.71422597,0.76645975,0.78886789,0.00000000
-3.45472736,2.02154363,0.84643639,0.00626779,1.73012921,0.76645381,0.79926112,0.00000000
-3.44872436,2.04851815,0.86104266,0.00644936,1.74644728,0.76908181,0.81073505,0.00000000
-3.44272136,2.07660366,0.87492761,0.00664456,1.76202264,0.77360458,0.82255680,0.00000000
-3.43671836,2.10407151,0.88750641,0.00684587,1.77571630,0.77928569,0.83399837,0.00000000
-3.43071536,2.12926464,0.89822155,0.00704602,1.78644296,0.78541905,0.84436033,0.00000000
-3.42471236,2.15065519,0.90656132,0.00723838,1.79320576,0.79135550,0.85299513,0.00000000
-3.41870935,2.16689947,0.91207773,0.00741720,1.79512977,0.79652785,0.85932910,0.00000000
-3.41270635,2.17688834,0.91440318,0.00757785,1.79149304,0.80047367,0.86288264,0.00000000
-3.40670335,2.17979148,0.91326545,0.00771710,1.78175438,0.80285500,0.86328762,0.00000000
-3.40070035,2.17509396,0.90850020,0.00783328,1.76557664,0.80347458,0.86030173,0.00000000
-3.39469735,2.16262372,0.90006061,0.00792644,1.74284474,0.80228789,0.85381889,0.00000000
-3.38869435,2.14256882,0.88802369,0.00799844,1.71367756,0.79941060,0.84387567,0.00000000
-3.38269135,2.11548358,0.87259271,0.00805298,1.67843303,0.79512109,0.83065323,0.00000000
-3.37668834,2.08228315,0.85409582,0.00809559,1.63770610,0.78985779,0.81447473,0.00000000
-3.37068534,2.04422640,0.83298038,0.00813357,1.59231938,0.78421122,0.79579832,0.00000000
-3.36468234,2.00288726,0.80980348,0.00817576,1.54330653,0.77891078,0.77520588,0.00000000
-3.35867934,1.96011540,0.78521854,0.00823242,1.49188894,0.77480658,0.75338776,0.00000000
-3.35267634,1.91798698,0.75995851,0.00831493,1.43944607,0.77284649,0.73112420,0.00000000
-3.34667334,1.87874704,0.73481617,0.00843546,1.38748048,0.77404908,0.70926375,0.00000000
-3.34067034,1.84474495,0.71062207,0.00860660,1.33757852,0.77947292,0.68869953,0.00000000
-3.33466733,1.81836484,0.68822086,0.00884101,1.29136772,0.79018314,0.67034383,0.00000000
-3.32866433,1.80195289,0.66844663,0.00915094,1.25047211,0.80721599,0.65510195,0.00000000
-3.32266133,1.79774355,0.65209817,0.00954783,1.21646676,0.83154242,0.64384577,0.00000000
-3.31665833,1.80778686,0.63991472,0.01004183,1.19083258,0.86403177,0.63738784,0.00000000
-3.31065533,1.83387866,0.63255305,0.01064143,1.17491270,0.90541653,0.63645658,0.00000000
-3.30465233,1.87749608,0.63056645,0.01135299,1.16987136,0.95625944,0.64167318,0.00000000
-3.29864932,1.93973989,0.63438627,0.01218041,1.17665638,1.01692398,0.65353073,0.00000000
-3.29264632,2.02128560,0.64430655,0.01312482,1.19596613,1.08754933,0.67237614,0.00000000
-3.28664332,2.12234498,0.66047212,0.01418433,1.22822174,1.16803093,0.69839515,0.00000000
-3.28064032,2.24263931,0.68287063,0.01535387,1.27354546,1.25800752,0.73160103,0.00000000
-3.27463732,2.38138547,0.71132867,0.01662511,1.33174564,1.35685540,0.77182720,0.00000000
-3.26863432,2.53729588,0.74551223,0.01798648,1.40230906,1.46369055,0.81872420,0.00000000
-3.26263132,2.70859269,0.78493161,0.01942334,1.48440107,1.57737892,0.87176108,0.00000000
-3.25662831,2.89303633,0.82895057,0.02091814,1.57687389,1.69655506,0.93023168,0.00000000
-3.25062531,3.08796828,0.87679981,0.02245083,1.67828324,1.81964862,0.99326564,0.00000000
-3.24462231,3.29036715,0.92759430,0.02399926,1.78691348,1.94491840,1.05984427,0.00000000
-3.23861931,3.49691693,0.98035420,0.02553969,1.90081099,2.07049296,1.12882099,0.00000000
-3.23261631,3.70408564,1.03402881,0.02704742,2.01782525,2.19441653,1.19894626,0.00000000
-3.22661331,3.90821233,1.08752284,0.02849738,2.13565721,2.31469887,1.26889624,0.00000000
-3.22061031,4.10559971,1.13972442,0.02986486,2.25191350,2.42936728,1.33730473,0.00000000
-3.21460730,4.29260968,1.18953386,0.03112616,2.36416557,2.53651906,1.40279750,0.00000000
-3.20860430,4.46575860,1.23589237,0.03225925,2.47001179,2.63437240,1.46402801,0.00000000
-3.20260130,4.62180917,1.27780978,0.03324442,2.56714095,2.72131390,1.51971352,0.00000000
-3.19659830,4.75785576,1.31439032,0.03406480,2.65339487,2.79594104,1.56867036,0.00000000
-3.19059530,4.87140030,1.34485575,0.03470687,2.72682823,2.85709799,1.60984705,0.00000000
-3.18459230,4.96041619,1.36856482,0.03516080,2.78576324,2.90390361,1.64235436,0.00000000
-3.17858929,5.02339807,1.38502869,0.03542071,2.82883737,2.93577076,1.66549090,0.00000000
-3.17258629,5.05939598,1.39392160,0.03548481,2.85504207,2.95241645,1.67876349,0.00000000
-3.16658329,5.06803288,1.39508666,0.03535536,2.86375120,2.95386273,1.68190146,0.00000000
-3.16058029,5.04950549,1.38853658,0.03503861,2.85473791,2.94042873,1.67486435,0.00000000
-3.15457729,5.00456874,1.37444938,0.03454451,2.82817933,2.91271441,1.65784274,0.00000000
-3.14857429,4.93450493,1.35315953,0.03388643,2.78464903,2.87157715,1.63125225,0.00000000
-3.14257129,4.84107920,1.32514485,0.03308068,2.72509755,2.81810224,1.59572094,0.00000000
-3.13656828,4.72648339,1.29100986,0.03214605,2.65082183,2.75356878,1.55207068,0.00000000
-3.13056528,4.59327055,1.25146622,0.03110328,2.56342499,2.67941228,1.50129331,0.00000000
-3.12456228,4.44428280,1.20731113,0.02997447,2.46476806,2.59718546,1.44452250,0.00000000
-3.11855928,4.28257494,1.15940457,0.02878255,2.35691570,2.50851849,1.38300238,0.00000000
-3.11255628,4.11133660,1.10864599,0.02755066,2.24207806,2.41508003,1.31805418,0.00000000
-3.10655328,3.93381503,1.05595146,0.02630165,2.12255100,2.31853978,1.25104201,0.00000000
-3.10055028,3.75324096,1.00223182,0.02505758,2.00065688,2.22053371,1.18333886,0.00000000
-3.09454727,3.57275912,0.94837251,0.02383926,1.87868796,2.12263240,1.11629403,0.00000000
-3.08854427,3.39536514,0.89521556,0.02266586,1.75885417,2.02631297,1.05120275,0.00000000
-3.08254127,3.22385001,0.84354408,0.02155459,1.64323688,1.93293505,0.98927881,0.00000000
-3.07653827,3.06075294,0.79406962,0.02052043,1.53374969,1.84372088,0.93163091,0.00000000
-3.07053527,2.90832337,0.74742234,0.01957596,1.43210719,1.75973981,0.87924299,0.00000000
-3.06453227,2.76849255,0.70414435,0.01873122,1.33980205,1.68189713,0.83295898,0.00000000
-3.05852926,2.64285491,0.66468586,0.01799368,1.25809070,1.61092750,0.79347206,0.00000000
-3.05252626,2.53265917,0.62940429,0.01736825,1.18798720,1.54739282,0.76131838,0.00000000
-3.04652326,2.43880941,0.59856605,0.01685738,1.13026508,1.49168475,0.73687532,0.00000000
-3.04052026,2.36187542,0.57235073,0.01646123,1.08546636,1.44403176,0.72036390,0.00000000
-3.03451726,2.30211244,0.55085760,0.01617788,1.05391699,1.40451054,0.71185540,0.00000000
-3.02851426,2.25948922,0.53411394,0.01600360,1.03574768,1.37306186,0.71128165,0.00000000
-3.02251126,2.23372406,0.52208502,0.01593322,1.03091924,1.34951015,0.71844883,0.00000000
-3.01650825,2.22432752,0.51468520,0.01596051,1.03925112,1.33358676,0.73305433,0.00000000
-3.01050525,2.23065058,0.51178996,0.01607855,1.06045215,1.32495578,0.75470625,0.00000000
-3.00450225,2.25193686,0.51324823,0.01628024,1.09415229,1.32324195,0.78294503,0.00000000
-2.99849925,2.28737677,0.51889468,0.01655872,1.13993414,1.32805924,0.81726664,0.00000000
-2.99249625,2.33616178,0.52856156,0.01690779,1.19736301,1.33903920,0.85714657,0.00000000
-2.98649325,2.39753635,0.54208946,0.01732238,1.26601449,1.35585743,0.90206396,0.00000000
-2.98049025,2.47084527,0.55933670,0.01779885,1.34549818,1.37825701,0.95152493,0.00000000
-2.97448724,2.55557385,0.58018676,0.01833539,1.43547665,1.40606738,1.00508422,0.00000000
-2.96848424,2.65137884,0.60455362,0.01893214,1.53567859,1.43921745,1.06236425,0.00000000
-2.96248124,2.75810787,0.63238433,0.01959138,1.64590533,1.47774182,1.12307046,0.00000000
-2.95647824,2.87580584,0.66365902,0.02031753,1.76603014,1.52177932,1.18700237,0.00000000
-2.95047524,3.00470709,0.69838791,0.02111701,1.89598990,1.57156345,1.25405920,0.00000000
-2.94447224,3.14521280,0.73660551,0.02199802,2.03576928,1.62740464,1.32423979,0.00000000
-2.93846923,3.29785387,0.77836210,0.02297015,2.18537756,1.68966476,1.39763614,0.00000000
-2.93246623,3.46324023,0.82371293,0.02404394,2.34481893,1.75872480,1.47442081,0.00000000
-2.92646323,3.64199836,0.87270529,0.02523026,2.51405751,1.83494701,1.55482802,0.00000000
-2.92046023,3.83469962,0.92536432,0.02653965,2.69297830,1.91863323,1.63912934,0.00000000
-2.91445723,4.04178252,0.98167804,0.02798160,2.88134627,2.00998154,1.72760471,0.00000000
-2.90845423,4.26347270,1.04158231,0.02956381,3.07876548,2.10904339,1.82050994,0.00000000
-2.90245123,4.49970483,1.10494663,0.03129143,3.28464064,2.21568386,1.91804237,0.00000000
-2.89644822,4.75005064,1.17156146,0.03316639,3.49814350,2.32954715,2.02030624,0.00000000
-2.89044522,5.01365738,1.24112779,0.03518677,3.71818625,2.45002980,2.12727961,0.00000000
-2.88444222,5.28920062,1.31324976,0.03734633,3.94340421,2.57626342,2.23878474,0.00000000
-2.87843922,5.57485490,1.38743074,0.03963411,4.17214941,2.70710855,2.35446373,0.00000000
-2.87243622,5.86828470,1.46307338,0.04203428,4.40249641,2.84116063,2.47376086,0.00000000
-2.86643322,6.16665774,1.53948392,0.04452614,4.63226103,2.97676855,2.59591309,0.00000000
-2.86043022,6.46668105,1.61588067,0.04708431,4.85903212,3.11206541,2.71994971,0.00000000
-2.85442721,6.76465945,1.69140670,0.04967912,5.08021561,3.24501086,2.84470134,0.00000000
-2.84842421,7.05657476,1.76514633,0.05227725,5.29308970,3.37344318,2.96881867,0.00000000
-2.84242121,7.33818310,1.83614479,0.05484242,5.49486909,3.49513937,3.09080013,0.00000000
-2.83641821,7.60512632,1.90343058,0.05733636,5.68277582,3.60788042,3.20902767,0.00000000
-2.83041521,7.85305330,1.96603948,0.05971977,5.85411380,3.70951914,3.32180920,0.00000000
-2.82441221,8.07774565,2.02303942,0.06195347,6.00634381,3.79804736,3.42742579,0.00000000
-2.81840920,8.27524269,2.07355506,0.06399944,6.13715565,3.87165952,3.52418169,0.00000000
-2.81240620,8.44195996,2.11679134,0.06582198,6.24453427,3.92880976,3.61045484,0.00000000
-2.80640320,8.57479630,2.15205475,0.06738870,6.32681699,3.96826000,3.68474562,0.00000000
-2.80040020,8.67122465,2.17877161,0.06867144,6.38273911,3.98911677,3.74572168,0.00000000
-2.79439720,8.72936299,2.19650272,0.06964708,6.41146633,3.99085547,3.79225697,0.00000000
-2.78839420,8.74802247,2.20495358,0.07029809,6.41261238,3.97333098,3.82346323,0.00000000
-2.78239120,8.72673123,2.20398010,0.07061299,6.38624167,3.93677462,3.83871278,0.00000000
-2.77638819,8.66573337,2.19358948,0.07058647,6.33285709,3.88177791,3.83765201,0.00000000
-2.77038519,8.56596413,2.17393652,0.07021947,6.25337407,3.80926430,3.82020512,0.00000000
-2.76438219,8.42900304,2.14531548,0.06951889,6.14908250,3.72045052,3.78656862,0.00000000
-2.75837919,8.25700818,2.10814826,0.06849723,6.02159878,3.61679987,3.73719714,0.00000000
-2.75237619,8.05263519,2.06296930,0.06717204,5.87281059,3.49996974,3.67278177,0.00000000
-2.74637319,7.81894551,2.01040813,0.06556519,5.70481714,3.37175609,3.59422235,0.00000000
-2.74037019,7.55930813,1.95117049,0.06370219,5.51986784,3.23403739,3.50259536,0.00000000
-2.73436718,7.27729968,1.88601863,0.06161127,5.32030208,3.08872054,3.39911909,0.00000000
-2.72836418,6.97660702,1.81575191,0.05932263,5.10849246,2.93769085,3.28511777,0.00000000
-2.72236118,6.66093601,1.74118821,0.05686755,4.88679367,2.78276790,3.16198639,0.00000000
-2.71635818,6.33392975,1.66314699,0.05427768,4.65749840,2.62566851,3.03115735,0.00000000
-2.71035518,5.99909844,1.58243425,0.05158431,4.42280127,2.46797772,2.89407017,0.00000000
-2.70435218,5.65976229,1.49982996,0.04881777,4.18477125,2.31112792,2.75214512,0.00000000
-2.69834917,5.31900823,1.41607789,0.04600696,3.94533240,2.15638622,2.60676097,0.00000000
-2.69234617,4.97965997,1.33187804,0.04317893,3.70625234,2.00484918,2.45923733,0.00000000
-2.68634317,4.64426075,1.24788141,0.04035860,3.46913756,1.85744436,2.31082119,0.00000000
-2.68034017,4.31506723,1.16468701,0.03756862,3.23543433,1.71493722,2.16267753,0.00000000
-2.67433717,3.99405278,1.08284061,0.03482921,3.00643392,1.57794246,2.01588333,0.00000000
-2.66833417,3.68291829,1.00283512,0.03215820,2.78328082,1.44693825,1.87142452,0.00000000
-2.66233117,3.38310837,0.92511211,0.02957105,2.56698261,1.32228233,1.73019516,0.00000000
-2.65632816,3.09583119,0.85006414,0.02708096,2.35842054,1.20422879,1.59299836,0.00000000
-2.65032516,2.82208031,0.77803773,0.02469898,2.15835992,1.09294461,1.46054829,0.00000000
-2.64432216,2.56265710,0.70933660,0.02243417,1.96745970,0.98852535,1.33347302,0.00000000
-2.63831916,2.31819291,0.64422517,0.02029379,1.78628104,0.89100947,1.21231784,0.00000000
-2.63231616,2.08917016,0.58293208,0.01828340,1.61529468,0.80039093,1.09754889,0.00000000
-2.62631316,1.87594225,0.52565381,0.01640711,1.45488744,0.71663022,0.98955702,0.00000000
-2.62031016,1.67875199,0.47255830,0.01466769,1.30536788,0.63966363,0.88866198,0.00000000
-2.61430715,1.49774885,0.42378868,0.01306673,1.16697172,0.56941120,0.79511693,0.00000000
-2.60830415,1.33300514,0.37946696,0.01160484,1.03986732,0.50578344,0.70911337,0.00000000
-2.60230115,1.18453134,0.33969786,0.01028172,0.92416148,0.44868717,0.63078658,0.00000000
