energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.47873937,1.67842182,0.29404619,0.64411770,0.00087262,0.15444391,0.00558886,0.69121950,0.26323090,0.28616064
-3.47273637,1.72173638,0.30516629,0.66325570,0.00084545,0.15917482,0.00615480,0.70676601,0.27038132,0.29045696
-3.46673337,1.76527899,0.31616795,0.68287061,0.00083429,0.16382383,0.00680521,0.72168242,0.27766256,0.29447098
-3.46073037,1.80897161,0.32699798,0.70284912,0.00084017,0.16838124,0.00753850,0.73601530,0.28500982,0.29825057
-3.45472736,1.85271805,0.33760714,0.72306475,0.00086422,0.17283686,0.00835136,0.74981476,0.29236078,0.30184418
-3.44872436,1.89640030,0.34794973,0.74337885,0.00090778,0.17717946,0.00923877,0.76313005,0.29965758,0.30529892
-3.44272136,1.93987547,0.35798291,0.76364173,0.00097235,0.18139622,0.01019394,0.77600515,0.30684853,0.30865888
-3.43671836,1.98297364,0.36766590,0.78369424,0.00105970,0.18547235,0.01120841,0.78847470,0.31388938,0.31196364
-3.43071536,2.02549709,0.37695901,0.80336971,0.00117184,0.18939076,0.01227213,0.80056042,0.32074432,0.31524714
-3.42471236,2.06722105,0.38582278,0.82249626,0.00131101,0.19313200,0.01337365,0.81226836,0.32738656,0.31853692
-3.41870935,2.10789618,0.39421723,0.84089970,0.00147970,0.19667431,0.01450037,0.82358706,0.33379844,0.32185365
-3.41270635,2.14725286,0.40210128,0.85840672,0.00168055,0.19999398,0.01563884,0.83448678,0.33997126,0.32521115
-3.40670335,2.18500712,0.40943259,0.87484855,0.00191635,0.20306586,0.01677509,0.84491981,0.34590470,0.32861662
-3.40070035,2.22086799,0.41616766,0.89006476,0.00218991,0.20586411,0.01789504,0.85482191,0.35160586,0.33207121
-3.39469735,2.25454588,0.42226238,0.90390726,0.00250398,0.20836313,0.01898490,0.86411464,0.35708799,0.33557079
-3.38869435,2.28576148,0.42767284,0.91624407,0.00286108,0.21053851,0.02003164,0.87270854,0.36236894,0.33910673
-3.38269135,2.31425447,0.43235654,0.92696289,0.00326344,0.21236816,0.02102333,0.88050679,0.36746927,0.34266682
-3.37668834,2.33979157,0.43627374,0.93597399,0.00371277,0.21383330,0.02194958,0.88740922,0.37241023,0.34623598
-3.37068534,2.36217320,0.43938892,0.94321242,0.00421014,0.21491941,0.02280181,0.89331624,0.37721147,0.34979685
-3.36468234,2.38123815,0.44167223,0.94863916,0.00475581,0.21561701,0.02357355,0.89813256,0.38188869,0.35333014
-3.35867934,2.39686593,0.44310078,0.95224122,0.00534908,0.21592217,0.02426053,0.90177030,0.38645130,0.35681467
-3.35267634,2.40897641,0.44365964,0.95403052,0.00598816,0.21583672,0.02486081,0.90415134,0.39090007,0.36022707
-3.34667334,2.41752678,0.44334251,0.95404159,0.00667004,0.21536821,0.02537466,0.90520891,0.39522500,0.36354126
-3.34067034,2.42250587,0.44215187,0.95232810,0.00739041,0.21452945,0.02580444,0.90488809,0.39940355,0.36672762
-3.33466733,2.42392624,0.44009878,0.94895855,0.00814364,0.21333778,0.02615436,0.90314551,0.40339916,0.36975206
-3.32866433,2.42181471,0.43720207,0.94401110,0.00892276,0.21181403,0.02643005,0.89994826,0.40716042,0.37257498
-3.32266133,2.41620182,0.43348723,0.93756817,0.00971950,0.20998134,0.02663825,0.89527213,0.41062082,0.37515033
-3.31665833,2.40711133,0.42898489,0.92971081,0.01052440,0.20786371,0.02678627,0.88909958,0.41369927,0.37742485
-3.31065533,2.39455046,0.42372915,0.92051356,0.01132699,0.20548462,0.02688153,0.88141748,0.41630136,0.37933766
-3.30465233,2.37850187,0.41775574,0.91003983,0.01211596,0.20286560,0.02693111,0.87221516,0.41832142,0.38082025
-3.29864932,2.35891808,0.41110036,0.89833837,0.01287941,0.20002510,0.02694125,0.86148281,0.41964540,0.38179704
-3.29264632,2.33571898,0.40379710,0.88544101,0.01360516,0.19697738,0.02691705,0.84921057,0.42015437,0.38218649
-3.28664332,2.30879288,0.39587730,0.87136185,0.01428105,0.19373195,0.02686211,0.83538844,0.41972868,0.38190290
-3.28064032,2.27800116,0.38736878,0.85609794,0.01489530,0.19029319,0.02677840,0.82000706,0.41825249,0.38085863
-3.27463732,2.24318651,0.37829560,0.83963157,0.01543680,0.18666049,0.02666613,0.80305943,0.41561852,0.37896699
-3.26863432,2.20418433,0.36867831,0.82193393,0.01589550,0.18282873,0.02652379,0.78454333,0.41173283,0.37614543
-3.26263132,2.16083668,0.35853475,0.80296997,0.01626266,0.17878920,0.02634837,0.76446453,0.40651941,0.37231898
-3.25662831,2.11300787,0.34788124,0.78270413,0.01653117,0.17453076,0.02613552,0.74284026,0.39992423,0.36742380
-3.25062531,2.06060094,0.33673421,0.76110661,0.01669574,0.17004139,0.02587997,0.71970290,0.39191871,0.36141052
-3.24462231,2.00357367,0.32511198,0.73815976,0.01675310,0.16530975,0.02557594,0.69510347,0.38250232,0.35424737
-3.23861931,1.94195342,0.31303669,0.71386424,0.01670207,0.16032697,0.02521752,0.66911468,0.37170415,0.34592274
-3.23261631,1.87584956,0.30053616,0.68824438,0.01654361,0.15508829,0.02479926,0.64183324,0.35958352,0.33644709
-3.22661331,1.80546284,0.28764558,0.66135271,0.01628082,0.14959467,0.02431652,0.61338122,0.34622933,0.32585412
-3.22061031,1.73109105,0.27440887,0.63327305,0.01591876,0.14385412,0.02376599,0.58390634,0.33175849,0.31420102
-3.21460730,1.65313047,0.26087966,0.60412230,0.01546436,0.13788279,0.02314600,0.55358104,0.31631326,0.30156788
-3.20860430,1.57207320,0.24712170,0.57405048,0.01492616,0.13170566,0.02245681,0.52260037,0.30005774,0.28805619
-3.20260130,1.48850028,0.23320887,0.54323944,0.01431407,0.12535698,0.02170086,0.49117882,0.28317372,0.27378649
-3.19659830,1.40307112,0.21922460,0.51189993,0.01363906,0.11888022,0.02088283,0.45954615,0.26585600,0.25889541
-3.19059530,1.31650978,0.20526079,0.48026754,0.01291284,0.11232774,0.02000967,0.42794247,0.24830751,0.24353200
-3.18459230,1.22958878,0.19141636,0.44859751,0.01214753,0.10576012,0.01909049,0.39661283,0.23073428,0.22785382
-3.17858929,1.14311143,0.17779546,0.41715892,0.01135535,0.09924520,0.01813640,0.36580165,0.21334072,0.21202267
-3.17258629,1.05789337,0.16450538,0.38622831,0.01054833,0.09285695,0.01716025,0.33574707,0.19632515,0.19620040
-3.16658329,0.97474435,0.15165442,0.35608337,0.00973799,0.08667413,0.01617634,0.30667580,0.17987592,0.18054484
-3.16058029,0.89445104,0.13934971,0.32699673,0.00893514,0.08077895,0.01520002,0.27879833,0.16416805,0.16520606
-3.15457729,0.81776146,0.12769509,0.29923021,0.00814965,0.07525562,0.01424736,0.25230509,0.14936072,0.15032314
-3.14857429,0.74537161,0.11678923,0.27302980,0.00739031,0.07018897,0.01333473,0.22736336,0.13559535,0.13602142
-3.14257129,0.67791480,0.10672384,0.24862145,0.00666469,0.06566312,0.01247843,0.20411520,0.12299447,0.12241057
-3.13656828,0.61595360,0.09758233,0.22620776,0.00597913,0.06176021,0.01169433,0.18267648,0.11166120,0.10958321
-3.13056528,0.55997472,0.08943861,0.20596567,0.00533865,0.05855923,0.01099750,0.16313676,0.10167936,0.09761435
-3.12456228,0.51038644,0.08235629,0.18804502,0.00474703,0.05613492,0.01040192,0.14556020,0.09311401,0.08656146
-3.11855928,0.46751853,0.07638806,0.17256802,0.00420679,0.05455676,0.00992023,0.12998728,0.08601241,0.07646515
-3.11255628,0.43162411,0.07157536,0.15962941,0.00371934,0.05388797,0.00956344,0.11643713,0.08040518,0.06735047
-3.10655328,0.40288321,0.06794826,0.14929727,0.00328505,0.05418455,0.00934081,0.10491054,0.07630765,0.05922864
-3.10055028,0.38140750,0.06552545,0.14161426,0.00290335,0.05549434,0.00925963,0.09539320,0.07372124,0.05209910
-3.09454727,0.36724578,0.06431436,0.13659919,0.00257286,0.05785601,0.00932512,0.08785931,0.07263481,0.04595184
-3.08854427,0.36038994,0.06431141,0.13424883,0.00229155,0.06129810,0.00954033,0.08227517,0.07302602,0.04076990
-3.08254127,0.36078092,0.06550222,0.13453976,0.00205682,0.06583800,0.00990610,0.07860284,0.07486247,0.03653187
-3.07653827,0.36831466,0.06786195,0.13743027,0.00186565,0.07148099,0.01042102,0.07680352,0.07810288,0.03321431
-3.07053527,0.38284767,0.07135567,0.14286227,0.00171473,0.07821930,0.01108144,0.07684077,0.08269805,0.03079412
-3.06453227,0.40420234,0.07593873,0.15076307,0.00160054,0.08603127,0.01188153,0.07868340,0.08859191,0.02925059
-3.05852926,0.43217181,0.08155731,0.16104723,0.00151947,0.09488074,0.01281335,0.08230783,0.09572242,0.02856724
-3.05252626,0.46652450,0.08814898,0.17361827,0.00146791,0.10471655,0.01386699,0.08770014,0.10402260,0.02873330
-3.04652326,0.50700840,0.09564345,0.18837046,0.00144234,0.11547246,0.01503073,0.09485746,0.11342158,0.02974480
-3.04052026,0.55335504,0.10396342,0.20519055,0.00143940,0.12706731,0.01629129,0.10378882,0.12384569,0.03160526
-3.03451726,0.60528317,0.11302563,0.22395958,0.00145598,0.13940567,0.01763409,0.11451531,0.13521964,0.03432594
-3.02851426,0.66250226,0.12274203,0.24455461,0.00148928,0.15237885,0.01904354,0.12706957,0.14746782,0.03792561
-3.02251126,0.72471544,0.13302112,0.26685047,0.00153689,0.16586634,0.02050345,0.14149443,0.16051550,0.04242983
-3.01650825,0.79162207,0.14376932,0.29072137,0.00159685,0.17973774,0.02199733,0.15784085,0.17429006,0.04786974
-3.01050525,0.86291945,0.15489249,0.31604228,0.00166770,0.19385496,0.02350883,0.17616483,0.18872205,0.05428042
-3.00450225,0.93830365,0.16629731,0.34269008,0.00174857,0.20807481,0.02502215,0.19652360,0.20374603,0.06169873
-2.99849925,1.01746913,0.17789272,0.37054423,0.00183922,0.22225172,0.02652238,0.21897088,0.21930112,0.07016071
-2.99249625,1.10010698,0.18959101,0.39948695,0.00194007,0.23624067,0.02799587,0.24355136,0.23533110,0.07969874
-2.98649325,1.18590164,0.20130889,0.42940279,0.00205224,0.24989998,0.02943051,0.27029453,0.25178415,0.09033821
-2.98049025,1.27452607,0.21296805,0.46017757,0.00217763,0.26309410,0.03081599,0.29920798,0.26861197,0.10209420
-2.97448724,1.36563547,0.22449553,0.49169658,0.00231882,0.27569603,0.03214397,0.33027044,0.28576853,0.11496793
-2.96848424,1.45885978,0.23582370,0.52384226,0.00247915,0.28758948,0.03340811,0.36342487,0.30320829,0.12894341
-2.96248124,1.55379535,0.24688982,0.55649134,0.00266266,0.29867055,0.03460412,0.39857182,0.32088408,0.14398423
-2.95647824,1.64999642,0.25763539,0.58951168,0.00287399,0.30884892,0.03572963,0.43556366,0.33874478,0.16003085
-2.95047524,1.74696695,0.26800517,0.62275899,0.00311836,0.31804857,0.03678406,0.47419988,0.35673292,0.17699842
-2.94447224,1.84415384,0.27794614,0.65607383,0.00340140,0.32620793,0.03776837,0.51422391,0.37478244,0.19477538
-2.93846923,1.94094218,0.28740628,0.68927909,0.00372904,0.33327965,0.03868482,0.55532197,0.39281680,0.21322305
-2.93246623,2.03665354,0.29633359,0.72217831,0.00410739,0.33922992,0.03953664,0.59712411,0.41074772,0.23217620
-2.92646323,2.13054801,0.30467521,0.75455527,0.00454247,0.34403746,0.04032775,0.63920773,0.42847468,0.25144481
-2.92046023,2.22183061,0.31237690,0.78617494,0.00504014,0.34769243,0.04106243,0.68110386,0.44588544,0.27081710
-2.91445723,2.30966261,0.31938297,0.81678615,0.00560581,0.35019512,0.04174509,0.72230596,0.46285769,0.29006369
-2.90845423,2.39317781,0.32563669,0.84612602,0.00624434,0.35155477,0.04238007,0.76228137,0.47926185,0.30894293
-2.90245123,2.47150361,0.33108123,0.87392622,0.00695983,0.35178844,0.04297139,0.80048489,0.49496516,0.32720722
-2.89644822,2.54378653,0.33566119,0.89992091,0.00775546,0.35092015,0.04352276,0.83637437,0.50983677,0.34461023
-2.89044522,2.60922119,0.33932451,0.92385614,0.00863347,0.34898022,0.04403742,0.86942738,0.52375398,0.36091455
-2.88444222,2.66708167,0.34202491,0.94550035,0.00959501,0.34600491,0.04451825,0.89915860,0.53660902,0.37589970
-2.87843922,2.71675393,0.34372449,0.96465550,0.01064019,0.34203632,0.04496772,0.92513710,0.54831646,0.38937009
-2.87243622,2.75776758,0.34439651,0.98116831,0.01176815,0.33712250,0.04538803,0.94700258,0.55882061,0.40116246
-2.86643322,2.78982530,0.34402804,0.99494094,0.01297710,0.33131781,0.04578118,0.96448002,0.56810259,0.41115268
-2.86043022,2.81282832,0.34262247,1.00594058,0.01426460,0.32468317,0.04614902,0.97739179,0.57618679,0.41926136
-2.85442721,2.82689618,0.34020142,1.01420717,0.01562768,0.31728652,0.04649335,0.98566668,0.58314604,0.42545808
-2.84842421,2.83237943,0.33680622,1.01985885,0.01706317,0.30920297,0.04681588,0.98934535,0.58910541,0.42976403
-2.84242121,2.82986410,0.33249855,1.02309453,0.01856796,0.30051486,0.04711831,0.98858173,0.59424403,0.43225279
-2.83641821,2.82016717,0.32736027,1.02419328,0.02013926,0.29131146,0.04740215,0.98364033,0.59879476,0.43304919
-2.83041521,2.80432257,0.32149245,1.02351029,0.02177492,0.28168836,0.04766871,0.97488933,0.60304159,0.43232634
-2.82441221,2.78355801,0.31501342,1.02146934,0.02347361,0.27174651,0.04791891,0.96278987,0.60731448,0.43030068
-2.81840920,2.75926285,0.30805608,1.01855189,0.02523500,0.26159080,0.04815314,0.94788174,0.61198179,0.42722550
-2.81240620,2.73294823,0.30076445,1.01528308,0.02705980,0.25132839,0.04837108,0.93076615,0.61744033,0.42338289
-2.80640320,2.70620068,0.29328965,1.01221503,0.02894972,0.24106667,0.04857154,0.91208630,0.62410330,0.41907460
-2.80040020,2.68063093,0.28578545,1.00990809,0.03090732,0.23091108,0.04875237,0.89250643,0.63238634,0.41461209
-2.79439720,2.65781973,0.27840364,1.00891062,0.03293568,0.22096279,0.04891032,0.87269032,0.64269231,0.41030613
-2.78839420,2.63926291,0.27128937,1.00973820,0.03503799,0.21131635,0.04904108,0.85328002,0.65539502,0.40645636
-2.78239120,2.62631768,0.26457659,1.01285305,0.03721704,0.20205749,0.04913932,0.83487560,0.67082284,0.40334125
-2.77638819,2.62015237,0.25838402,1.01864447,0.03947456,0.19326111,0.04919879,0.81801680,0.68924250,0.40120871
-2.77038519,2.62170156,0.25281148,1.02741119,0.04181054,0.18498954,0.04921251,0.80316708,0.71084397,0.40026783
-2.76438219,2.63162834,0.24793702,1.03934635,0.04422253,0.17729130,0.04917308,0.79070064,0.73572701,0.40068190
-2.75837919,2.65029541,0.24381475,1.05452586,0.04670495,0.17020011,0.04907292,0.78089288,0.76389000,0.40256310
-2.75237619,2.67774593,0.24047354,1.07290059,0.04924849,0.16373453,0.04890465,0.77391446,0.79522175,0.40596887
-2.74637319,2.71369535,0.23791654,1.09429296,0.05183960,0.15789799,0.04866142,0.76982897,0.82949671,0.41090019
-2.74037019,2.75753420,0.23612164,1.11839807,0.05446019,0.15267928,0.04833723,0.76859439,0.86637407,0.41730179
-2.73436718,2.80834235,0.23504265,1.14478945,0.05708746,0.14805349,0.04792725,0.77006796,0.90540090,0.42506416
-2.72836418,2.86491397,0.23461130,1.17292941,0.05969405,0.14398335,0.04742804,0.77401423,0.94601964,0.43402744
-2.72236118,2.92579265,0.23473987,1.20218369,0.06224834,0.14042078,0.04683778,0.78011597,0.98757963,0.44398692
-2.71635818,2.98931544,0.23532436,1.23183978,0.06471512,0.13730882,0.04615632,0.78798735,1.02935271,0.45469994
-2.71035518,3.05366433,0.23624814,1.26112859,0.06705633,0.13458361,0.04538523,0.79718910,1.07055221,0.46589405
-2.70435218,3.11692342,0.23738588,1.28924835,0.06923218,0.13217658,0.04452773,0.80724476,1.11035493,0.47727599
-2.69834917,3.17713974,0.23860764,1.31539018,0.07120232,0.13001659,0.04358855,0.81765784,1.14792518,0.48854132
-2.69234617,3.23238559,0.23978305,1.33876418,0.07292719,0.12803207,0.04257374,0.82792899,1.18244019,0.49938426
-2.68634317,3.28082023,0.24078540,1.35862512,0.07436934,0.12615314,0.04149040,0.83757282,1.21311573,0.50950748
-2.68034017,3.32074862,0.24149554,1.37429676,0.07549486,0.12431351,0.04034644,0.84613375,1.23923107,0.51863142
-2.67433717,3.35067516,0.24180553,1.38519385,0.07627460,0.12245226,0.03915019,0.85320048,1.26015223,0.52650293
-2.66833417,3.36935058,0.24162182,1.39084099,0.07668538,0.12051549,0.03791020,0.85841854,1.27535249,0.53290290
-2.66233117,3.37581027,0.24086807,1.39088763,0.07671086,0.11845765,0.03663490,0.86150067,1.28442947,0.53765257
-2.65632816,3.36940274,0.23948735,1.38511873,0.07634228,0.11624276,0.03533240,0.86223467,1.28711802,0.54061849
-2.65032516,3.34980754,0.23744381,1.37346065,0.07557889,0.11384526,0.03401024,0.86048859,1.28329832,0.54171584
-2.64432216,3.31704191,0.23472371,1.35598216,0.07442806,0.11125076,0.03267529,0.85621308,1.27299907,0.54091011
-2.63831916,3.27145641,0.23133588,1.33289075,0.07290517,0.10845644,0.03133367,0.84944099,1.25639565,0.53821717
-2.63231616,3.21371994,0.22731147,1.30452428,0.07103313,0.10547122,0.02999065,0.84028426,1.23380335,0.53370170
-2.62631316,3.14479496,0.22270319,1.27133873,0.06884170,0.10231574,0.02865076,0.82892829,1.20566612,0.52747418
-2.62031016,3.06590429,0.21758396,1.23389233,0.06636664,0.09902201,0.02731778,0.81562405,1.17254147,0.51968659
-2.61430715,2.97849090,0.21204499,1.19282718,0.06364862,0.09563287,0.02599488,0.80067842,1.13508210,0.51052693
-2.60830415,2.88417256,0.20619356,1.14884881,0.06073210,0.09220123,0.02468474,0.78444287,1.09401524,0.50021304
-2.60230115,2.78469314,0.20015027,1.10270486,0.05766402,0.08878904,0.02338972,0.76730132,1.05012053,0.48898565
-2.59629815,2.68187238,0.19404608,1.05516346,0.05449271,0.08546609,0.02211194,0.74965722,1.00420736,0.47710125
-2.59029515,2.57755607,0.18801916,1.00699230,0.05126657,0.08230858,0.02085348,0.73192067,0.95709256,0.46482478
-2.58429215,2.47356812,0.18221151,0.95893901,0.04803311,0.07939749,0.01961648,0.71449581,0.90957918,0.45242248
-2.57828914,2.37166604,0.17676562,0.91171345,0.04483791,0.07681688,0.01840326,0.69776888,0.86243712,0.44015510
-2.57228614,2.27350088,0.17182106,0.86597232,0.04172378,0.07465188,0.01721636,0.68209740,0.81638607,0.42827165
-2.56628314,2.18058257,0.16751125,0.82230658,0.03873016,0.07298673,0.01605863,0.66780065,0.77208120,0.41700369
-2.56028014,2.09425106,0.16396027,0.78123158,0.03589257,0.07190262,0.01493320,0.65515158,0.73010177,0.40656047
-2.55427714,2.01565370,0.16127991,0.74318016,0.03324227,0.07147558,0.01384351,0.64437051,0.69094281,0.39712472
-2.54827414,1.94572874,0.15956702,0.70849852,0.03080612,0.07177427,0.01279324,0.63562039,0.65500976,0.38884935
-2.54227114,1.88519479,0.15890110,0.67744469,0.02860649,0.07285791,0.01178625,0.62900385,0.62261589,0.38185487
-2.53626813,1.83454596,0.15934223,0.65018931,0.02666135,0.07477428,0.01082654,0.62456182,0.59398239,0.37622761
-2.53026513,1.79405219,0.16092949,0.62681856,0.02498448,0.07755792,0.00991813,0.62227378,0.56924058,0.37201876
-2.52426213,1.76376435,0.16367972,0.60733872,0.02358574,0.08122856,0.00906499,0.62205945,0.54843620,0.36924404
-2.51825913,1.74352363,0.16758685,0.59168215,0.02247138,0.08578989,0.00827095,0.62378183,0.53153517,0.36788419
-2.51225613,1.73297475,0.17262169,0.57971446,0.02164451,0.09122864,0.00753967,0.62725150,0.51843071,0.36788608
-2.50625313,1.73158261,0.17873238,0.57124244,0.02110545,0.09751427,0.00687450,0.63223204,0.50895137,0.36916455
-2.50025013,1.73865202,0.18584530,0.56602264,0.02085223,0.10459893,0.00627851,0.63844647,0.50286982,0.37160493
-2.49424712,1.75335018,0.19386671,0.56377040,0.02088105,0.11241816,0.00575442,0.64558464,0.49991208,0.37506617
-2.48824412,1.77473150,0.20268485,0.56416909,0.02118673,0.12089200,0.00530459,0.65331142,0.49976705,0.37938476
-2.48224112,1.80176443,0.21217264,0.56687949,0.02176310,0.12992669,0.00493101,0.66127558,0.50209609,0.38437905
-2.47623812,1.83335978,0.22219086,0.57154912,0.02260344,0.13941684,0.00463531,0.66911925,0.50654257,0.38985431
-2.47023512,1.86840010,0.23259167,0.57782138,0.02370078,0.14924809,0.00441878,0.67648768,0.51274119,0.39560812
-2.46423212,1.90576931,0.24322241,0.58534441,0.02504818,0.15930005,0.00428235,0.68303927,0.52032680,0.40143609
-2.45822911,1.94438183,0.25392955,0.59377935,0.02663891,0.16944948,0.00422662,0.68845539,0.52894279,0.40713784
-2.45222611,1.98321043,0.26456253,0.60280796,0.02846651,0.17957362,0.00425183,0.69244988,0.53824857,0.41252277
-2.44622311,2.02131175,0.27497745,0.61213930,0.03052477,0.18955339,0.00435789,0.69477783,0.54792621,0.41741576
-2.44022011,2.05784848,0.28504039,0.62151532,0.03280755,0.19927641,0.00454428,0.69524337,0.55768591,0.42166224
-2.43421711,2.09210744,0.29463015,0.63071506,0.03530853,0.20863971,0.00481007,0.69370604,0.56727028,0.42513268
-2.42821411,2.12351258,0.30364041,0.63955744,0.03802078,0.21755191,0.00515383,0.69008561,0.57645712,0.42772603
-2.42221111,2.15163236,0.31198112,0.64790239,0.04093628,0.22593484,0.00557356,0.68436490,0.58506085,0.42937216
-2.41620810,2.17618107,0.31957906,0.65565029,0.04404525,0.23372451,0.00606662,0.67659061,0.59293244,0.43003305
-2.41020510,2.19701403,0.32637770,0.66273980,0.04733556,0.24087134,0.00662964,0.66687184,0.59995792,0.42970259
-2.40420210,2.21411690,0.33233623,0.66914403,0.05079200,0.24733983,0.00725848,0.65537656,0.60605566,0.42840520
-2.39819910,2.22758959,0.33742803,0.67486545,0.05439559,0.25310749,0.00794809,0.64232584,0.61117249,0.42619304
-2.39219610,2.23762574,0.34163857,0.67992960,0.05812302,0.25816329,0.00869254,0.62798625,0.61527915,0.42314225
-2.38619310,2.24448883,0.34496303,0.68437808,0.06194610,0.26250571,0.00948498,0.61266062,0.61836511,0.41934818
-2.38019010,2.24848633,0.34740380,0.68826112,0.06583148,0.26614053,0.01031761,0.59667753,0.62043333,0.41491995
-2.37418709,2.24994330,0.34896795,0.69163025,0.06974049,0.26907852,0.01118178,0.58037993,0.62149513,0.40997471
-2.36818409,2.24917692,0.34966509,0.69453137,0.07362930,0.27133317,0.01206803,0.56411353,0.62156559,0.40463167
-2.36218109,2.24647340,0.34950552,0.69699866,0.07744929,0.27291875,0.01296624,0.54821507,0.62065975,0.39900658
-2.35617809,2.24206851,0.34849897,0.69904976,0.08114775,0.27384858,0.01386578,0.53300135,0.61878981,0.39320647
-2.35017509,2.23613258,0.34665399,0.70068224,0.08466884,0.27413387,0.01475566,0.51875906,0.61596338,0.38732537
-2.34417209,2.22876088,0.34397789,0.70187183,0.08795481,0.27378300,0.01562481,0.50573607,0.61218304,0.38144086
-2.33816908,2.21996949,0.34047735,0.70257217,0.09094745,0.27280138,0.01646226,0.49413418,0.60744689,0.37561173
-2.33216608,2.20969669,0.33615959,0.70271627,0.09358972,0.27119181,0.01725740,0.48410382,0.60175024,0.36987682
-2.32616308,2.19780957,0.33103392,0.70221934,0.09582747,0.26895526,0.01800021,0.47574055,0.59508799,0.36425500
-2.32016008,2.18411506,0.32511353,0.70098295,0.09761116,0.26609203,0.01868148,0.46908359,0.58745761,0.35874615
-2.31415708,2.16837458,0.31841743,0.69890003,0.09889762,0.26260320,0.01929307,0.46411621,0.57886240,0.35333322
-2.30815408,2.15032111,0.31097230,0.69586046,0.09965158,0.25849209,0.01982800,0.46076797,0.56931466,0.34798495
-2.30215108,2.12967770,0.30281410,0.69175696,0.09984705,0.25376580,0.02028070,0.45891852,0.55883860,0.34265922
-2.29614807,2.10617607,0.29398927,0.68649078,0.09946838,0.24843660,0.02064702,0.45840287,0.54747270,0.33730676
-2.29014507,2.07957446,0.28455551,0.67997697,0.09851099,0.24252304,0.02092438,0.45901782,0.53527130,0.33187503
-2.28414207,2.04967356,0.27458196,0.67214895,0.09698176,0.23605078,0.02111176,0.46052935,0.52230540,0.32631193
-2.27813907,2.01633007,0.26414883,0.66296214,0.09489896,0.22905306,0.02120969,0.46268057,0.50866250,0.32056946
-2.27213607,1.97946713,0.25334647,0.65239663,0.09229183,0.22157075,0.02122025,0.46520025,0.49444565,0.31460678
-2.26613307,1.93908156,0.24227393,0.64045868,0.08919974,0.21365204,0.02114693,0.46781129,0.47977164,0.30839294
-2.26013007,1.89524772,0.23103715,0.62718119,0.08567105,0.20535180,0.02099460,0.47023928,0.46476858,0.30190893
-2.25412706,1.84811815,0.21974675,0.61262317,0.08176164,0.19673064,0.02076936,0.47222060,0.44957303,0.29514909
-2.24812406,1.79792129,0.20851576,0.59686838,0.07753324,0.18785377,0.02047844,0.47351006,0.43432676,0.28812197
-2.24212106,1.74495677,0.19745716,0.58002321,0.07305161,0.17878968,0.02013006,0.47388778,0.41917351,0.28085048
-2.23611806,1.68958856,0.18668158,0.56221408,0.06838466,0.16960883,0.01973327,0.47316518,0.40425578,0.27337150
-2.23011506,1.63223663,0.17629505,0.54358445,0.06360057,0.16038236,0.01929784,0.47118992,0.38971179,0.26573498
-2.22411206,1.57336754,0.16639704,0.52429169,0.05876604,0.15118079,0.01883411,0.46784969,0.37567282,0.25800252
-2.21810905,1.51348439,0.15707876,0.50450387,0.05394463,0.14207300,0.01835287,0.46307473,0.36226094,0.25024565
-2.21210605,1.45311650,0.14842173,0.48439665,0.04919539,0.13312528,0.01786518,0.45683901,0.34958711,0.24254372
-2.20610305,1.39280923,0.14049678,0.46415031,0.04457172,0.12440064,0.01738228,0.44916020,0.33774972,0.23498154
-2.20010005,1.33311396,0.13336325,0.44394709,0.04012047,0.11595826,0.01691542,0.44009819,0.32683348,0.22764699
-2.19409705,1.27457863,0.12706853,0.42396862,0.03588140,0.10785319,0.01647574,0.42975246,0.31690859,0.22062834
-2.18809405,1.21773888,0.12164788,0.40439379,0.03188694,0.10013623,0.01607418,0.41825831,0.30803023,0.21401173
-2.18209105,1.16310978,0.11712450,0.38539673,0.02816214,0.09285393,0.01572129,0.40578204,0.30023820,0.20787858
-2.17608804,1.11117851,0.11350974,0.36714509,0.02472498,0.08604874,0.01542716,0.39251539,0.29355667,0.20230323
-2.17008504,1.06239766,0.11080359,0.34979858,0.02158681,0.07975921,0.01520133,0.37866930,0.28799416,0.19735072
-2.16408204,1.01717960,0.10899524,0.33350755,0.01875304,0.07402037,0.01505269,0.36446730,0.28354353,0.19307488
-2.15807904,0.97589181,0.10806389,0.31841195,0.01622389,0.06886399,0.01498946,0.35013878,0.28018222,0.18951677
-2.15207604,0.93885316,0.10797963,0.30464032,0.01399524,0.06431894,0.01501912,0.33591230,0.27787259,0.18670353
-2.14607304,0.90633147,0.10870452,0.29230900,0.01205956,0.06041152,0.01514846,0.32200926,0.27656259,0.18464770
-2.14007004,0.87854214,0.11019375,0.28152151,0.01040675,0.05716567,0.01538355,0.30863809,0.27618663,0.18334707
-2.13406703,0.85564797,0.11239700,0.27236811,0.00902504,0.05460319,0.01572986,0.29598913,0.27666686,0.18278505
-2.12806403,0.83776019,0.11525984,0.26492548,0.00790169,0.05274380,0.01619229,0.28423040,0.27791484,0.18293156
-2.12206103,0.82494050,0.11872520,0.25925663,0.00702369,0.05160512,0.01677524,0.27350435,0.27983352,0.18374448
-2.11605803,0.81720408,0.12273494,0.25541084,0.00637829,0.05120248,0.01748277,0.26392560,0.28231968,0.18517148
