energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-2.98049025,6.83969851,0.04314094,0.22382684,1.75859635,4.56416224,0.16245819,1.55148930,0.47342902,0.05832772
-2.97448724,6.81177252,0.04231249,0.22039546,1.76441166,4.51359529,0.16699843,1.57166569,0.47007440,0.05810567
-2.96848424,6.78654760,0.04136648,0.21697519,1.76942862,4.46701682,0.17182327,1.59076422,0.46558223,0.05786369
-2.96248124,6.76589389,0.04033245,0.21366709,1.77421086,4.42577079,0.17694348,1.60904916,0.46010265,0.05762396
-2.95647824,6.75178741,0.03924111,0.21057789,1.77939475,4.39126578,0.18236227,1.62681895,0.45381001,0.05740931
-2.95047524,6.74624629,0.03812337,0.20781722,1.78566520,4.36493766,0.18807318,1.64439132,0.44689786,0.05724221
-2.94447224,6.75126682,0.03700924,0.20549481,1.79373051,4.34821098,0.19405854,1.66208894,0.43957355,0.05714369
-2.93846923,6.76876189,0.03592698,0.20371770,1.80429732,4.34246029,0.20028840,1.68022613,0.43205281,0.05713246
-2.93246623,6.80050376,0.03490224,0.20258742,1.81804650,4.34897253,0.20672025,1.69909745,0.42455427,0.05722411
-2.92646323,6.84807265,0.03395740,0.20219735,1.83561086,4.36891126,0.21329934,1.71896825,0.41729420,0.05743051
-2.92046023,6.91281232,0.03311114,0.20263014,1.85755524,4.40328354,0.21995984,1.74006775,0.41048148,0.05775939
-2.91445723,6.99579313,0.03237806,0.20395540,1.88435929,4.45290983,0.22662657,1.76258439,0.40431292,0.05821410
-2.90845423,7.09778277,0.03176863,0.20622744,1.91640339,4.51839733,0.23321732,1.78666355,0.39896906,0.05879364
-2.90245123,7.21922453,0.03128924,0.20948333,1.95395768,4.60011714,0.23964569,1.81240718,0.39461033,0.05949276
-2.89644822,7.36022267,0.03094243,0.21374123,1.99717414,4.69818539,0.24582420,1.83987516,0.39137383,0.06030233
-2.89044522,7.52053451,0.03072727,0.21899895,2.04608174,4.81244861,0.25166756,1.86908772,0.38937049,0.06120973
-2.88444222,7.69956854,0.03063986,0.22523291,2.10058438,4.94247380,0.25709594,1.90002856,0.38868289,0.06219947
-2.87843922,7.89638841,0.03067386,0.23239747,2.16046141,5.08754339,0.26203807,1.93264820,0.38936344,0.06325376
-2.87243622,8.10972229,0.03082115,0.24042468,2.22537060,5.24665574,0.26643400,1.96686709,0.39143329,0.06435315
-2.86643322,8.33797775,0.03107238,0.24922454,2.29485339,5.41853157,0.27023739,2.00257822,0.39488161,0.06547724
-2.86043022,8.57926215,0.03141760,0.25868578,2.36834215,5.60162697,0.27341730,2.03964899,0.39966556,0.06660523
-2.85442721,8.83140875,0.03184677,0.26867724,2.44516941,5.79415333,0.27595931,2.07792227,0.40571081,0.06771655
-2.84842421,9.09200898,0.03235018,0.27904979,2.52457897,5.99410467,0.27786597,2.11721667,0.41291264,0.06879135
-2.84242121,9.35845087,0.03291881,0.28963888,2.60573868,6.19929239,0.27915667,2.15732622,0.42113767,0.06981095
-2.83641821,9.62796397,0.03354454,0.30026767,2.68775484,6.40738728,0.27986675,2.19801966,0.43022621,0.07075819
-2.83041521,9.89767027,0.03422019,0.31075065,2.76968801,6.61596837,0.28004619,2.23903957,0.43999527,0.07161771
-2.82441221,10.16464091,0.03493957,0.32089775,2.85056990,6.82257757,0.27975771,2.28010188,0.45024211,0.07237613
-2.81840920,10.42595735,0.03569730,0.33051874,2.92942128,7.02477876,0.27907443,2.32089580,0.46074835,0.07302222
-2.81240620,10.67877583,0.03648855,0.33942794,3.00527022,7.22021971,0.27807734,2.36108473,0.47128463,0.07354691
-2.80640320,10.92039322,0.03730878,0.34744889,3.07717045,7.40669459,0.27685248,2.40030813,0.48161559,0.07394327
-2.80040020,11.14831199,0.03815333,0.35441892,3.14421923,7.58220486,0.27548805,2.43818472,0.49150519,0.07420652
-2.79439720,11.36030205,0.03901708,0.36019358,3.20557430,7.74501602,0.27407147,2.47431682,0.50072217,0.07433386
-2.78839420,11.55445668,0.03989407,0.36465038,3.26046921,7.89370771,0.27268663,2.50829604,0.50904550,0.07432439
-2.78239120,11.72924030,0.04077718,0.36769218,3.30822679,8.02721497,0.27141120,2.53970996,0.51626969,0.07417889
-2.77638819,11.88352581,0.04165783,0.36924963,3.34827014,8.14485866,0.27031422,2.56814970,0.52220977,0.07389965
-2.77038519,12.01661949,0.04252588,0.36928286,3.38013086,8.24636334,0.26945402,2.59321807,0.52670581,0.07349030
-2.76438219,12.12827249,0.04336950,0.36778224,3.40345444,8.33186187,0.26887645,2.61453807,0.52962677,0.07295553
-2.75837919,12.21867796,0.04417526,0.36476818,3.41800257,8.40188617,0.26861351,2.63176122,0.53087364,0.07230094
-2.75237619,12.28845417,0.04492828,0.36029001,3.42365254,8.45734459,0.26868243,2.64457567,0.53038172,0.07153274
-2.74637319,12.33861423,0.04561258,0.35442397,3.42039392,8.49948683,0.26908522,2.65271355,0.52812189,0.07065765
-2.74037019,12.37052409,0.04621142,0.34727046,3.40832289,8.52985800,0.26980867,2.65595749,0.52410105,0.06968262
-2.73436718,12.38585067,0.04670783,0.33895068,3.38763458,8.55024397,0.27082480,2.65414608,0.51836150,0.06861472
-2.72836418,12.38650294,0.04708516,0.32960268,3.35861393,8.56261044,0.27209184,2.64717803,0.51097943,0.06746097
-2.72236118,12.37456852,0.04732770,0.31937729,3.32162567,8.56903851,0.27355565,2.63501513,0.50206256,0.06622824
-2.71635818,12.35224883,0.04742123,0.30843378,3.27710378,8.57165948,0.27515146,2.61768391,0.49174708,0.06492322
-2.71035518,12.32179564,0.04735367,0.29693564,3.22554118,8.57259165,0.27680612,2.59527604,0.48019398,0.06355229
-2.70435218,12.28545151,0.04711553,0.28504658,3.16747968,8.57388134,0.27844048,2.56794749,0.46758487,0.06212161
-2.69834917,12.24539625,0.04670042,0.27292690,3.10350092,8.57745046,0.27997209,2.53591675,0.45411762,0.06063709
-2.69234617,12.20370110,0.04610531,0.26073028,3.03421822,8.58505181,0.28131796,2.49946195,0.44000183,0.05910445
-2.68634317,12.16229143,0.04533080,0.24860116,2.96026952,8.59823335,0.28239736,2.45891721,0.42545433,0.05752928
-2.68034017,12.12291850,0.04438113,0.23667268,2.88231156,8.61831175,0.28313449,2.41466823,0.41069492,0.05591716
-2.67433717,12.08713987,0.04326417,0.22506521,2.80101488,8.64635493,0.28346099,2.36714730,0.39594233,0.05427368
-2.66833417,12.05630769,0.04199115,0.21388547,2.71705979,8.68317314,0.28331812,2.31682770,0.38141071,0.05260455
-2.66233117,12.03156367,0.04057640,0.20322612,2.63113277,8.72931738,0.28265861,2.26421763,0.36730645,0.05091565
-2.65632816,12.01383905,0.03903688,0.19316579,2.54392327,8.78508374,0.28144801,2.20985380,0.35382560,0.04921308
-2.65032516,12.00385799,0.03739166,0.18376948,2.45612038,8.85052234,0.27966556,2.15429446,0.34115166,0.04750316
-2.64432216,12.00214254,0.03566136,0.17508919,2.36840933,8.92544895,0.27730454,2.09811217,0.32945392,0.04579243
-2.63831916,12.00901758,0.03386755,0.16716470,2.28146734,9.00945818,0.27437212,2.04188618,0.31888610,0.04408764
-2.63231616,12.02461458,0.03203212,0.16002444,2.19595885,9.10193668,0.27088868,1.98619440,0.30958532,0.04239564
-2.62631316,12.04887296,0.03017669,0.15368629,2.11252992,9.20207550,0.26688668,1.93160515,0.30167122,0.04072332
-2.62031016,12.08153877,0.02832209,0.14815839,2.03180174,9.30888093,0.26240916,1.87866851,0.29524525,0.03907753
-2.61430715,12.12216052,0.02648785,0.14343980,1.95436336,9.42118366,0.25750797,1.82790758,0.29038986,0.03746496
-2.60830415,12.17008268,0.02469183,0.13952096,1.88076378,9.53764630,0.25224169,1.77980952,0.28716770,0.03589200
-2.60230115,12.22443771,0.02294986,0.13638416,1.81150346,9.65676999,0.24667352,1.73481666,0.28562063,0.03436468
-2.59629815,12.28413792,0.02127555,0.13400376,1.74702573,9.77690080,0.24086917,1.69331772,0.28576864,0.03288855
-2.59029515,12.34786880,0.01968014,0.13234642,1.68770815,9.89623715,0.23489471,1.65563947,0.28760864,0.03146860
-2.58429215,12.41408544,0.01817250,0.13137120,1.63385444,10.01283948,0.22881469,1.62203891,0.29111309,0.03010917
-2.57828914,12.48101412,0.01675913,0.13102974,1.58568706,10.12464346,0.22269041,1.59269634,0.29622879,0.02881398
-2.57228614,12.54666058,0.01544428,0.13126649,1.54334107,10.22947807,0.21657849,1.56770954,0.30287569,0.02758601
-2.56628314,12.60882670,0.01423016,0.13201899,1.50685936,10.32508957,0.21052976,1.54708942,0.31094608,0.02642759
-2.56028014,12.66513684,0.01311716,0.13321836,1.47618986,10.40917217,0.20458840,1.53075737,0.32030420,0.02534036
-2.55427714,12.71307453,0.01210409,0.13479000,1.45118476,10.47940586,0.19879152,1.51854458,0.33078648,0.02432532
-2.54827414,12.75002997,0.01118850,0.13665440,1.43160216,10.53350136,0.19316897,1.51019370,0.34220254,0.02338285
-2.54227114,12.77335786,0.01036697,0.13872827,1.41711018,10.56925181,0.18774352,1.50536284,0.35433718,0.02251282
-2.53626813,12.78044492,0.00963543,0.14092588,1.40729367,10.58459008,0.18253119,1.50363222,0.36695323,0.02171457
-2.53026513,12.76878520,0.00898948,0.14316049,1.40166363,10.57765031,0.17754200,1.50451342,0.37979563,0.02098701
-2.52426213,12.73606136,0.00842465,0.14534610,1.39966895,10.54683177,0.17278066,1.50746111,0.39259640,0.02032864
-2.51825913,12.68022908,0.00793672,0.14739918,1.40071061,10.49086272,0.16824762,1.51188727,0.40508068,0.01973764
-2.51225613,12.59960154,0.00752196,0.14924054,1.40415777,10.40886165,0.16394009,1.51717734,0.41697349,0.01921189
-2.50625313,12.49293056,0.00717738,0.15079719,1.40936553,10.30039326,0.15985311,1.52270820,0.42800722,0.01874902
-2.50025013,12.35948078,0.00690093,0.15200409,1.41569373,10.16551623,0.15598066,1.52786713,0.43792940,0.01834646
-2.49424712,12.19909350,0.00669170,0.15280586,1.42252633,10.00482040,0.15231667,1.53207139,0.44651057,0.01800145
-2.48824412,12.01223653,0.00655005,0.15315819,1.42929066,9.81945064,0.14885601,1.53478761,0.45355188,0.01771114
-2.48224112,11.80003738,0.00647774,0.15302911,1.43547585,9.61111575,0.14559524,1.53555019,0.45889206,0.01747260
-2.47623812,11.56429703,0.00647803,0.15239993,1.44064987,9.38208062,0.14253330,1.53397809,0.46241345,0.01728289
-2.47023512,11.30748277,0.00655569,0.15126578,1.44447432,9.13514109,0.13967190,1.52978918,0.46404683,0.01713909
-2.46423212,11.03269898,0.00671703,0.14963596,1.44671652,8.87358118,0.13701577,1.52281153,0.46377464,0.01703837
-2.45822911,10.74363575,0.00696987,0.14753376,1.44725821,8.60111331,0.13457261,1.51299099,0.46163255,0.01697803
-2.45222611,10.44449628,0.00732341,0.14499608,1.44610059,8.32180289,0.13235278,1.50039480,0.45770923,0.01695558
-2.44622311,10.13990478,0.00778815,0.14207258,1.44336513,8.03997924,0.13036884,1.48521070,0.45214414,0.01696875
-2.44022011,9.83479742,0.00837566,0.13882466,1.43929037,7.76013542,0.12863473,1.46774173,0.44512359,0.01701551
-2.43421711,9.53429980,0.00909836,0.13532406,1.43422441,7.48682018,0.12716483,1.44839667,0.43687511,0.01709413
-2.42821411,9.24359495,0.00996919,0.13165132,1.42861348,7.22452558,0.12597290,1.42767646,0.42766031,0.01720315
-2.42221111,8.96778645,0.01100130,0.12789403,1.42298695,6.97757387,0.12507081,1.40615707,0.41776665,0.01734138
-2.41620810,8.71176132,0.01220763,0.12414505,1.41793929,6.75000768,0.12446732,1.38446966,0.40749834,0.01750784
-2.41020510,8.48005763,0.01360045,0.12050056,1.41410964,6.54548720,0.12416684,1.36327854,0.39716684,0.01770172
-2.40420210,8.27674170,0.01519086,0.11705822,1.41215989,6.36719776,0.12416837,1.34325810,0.38708140,0.01792233
-2.39819910,8.10529897,0.01698831,0.11391533,1.41275195,6.21777112,0.12446448,1.32506954,0.37753984,0.01816898
-2.39219610,7.96854268,0.01900000,0.11116705,1.41652521,6.09922298,0.12504069,1.30933831,0.36882023,0.01844092
-2.38619310,7.86854335,0.02123042,0.10890479,1.42407504,6.01290869,0.12587500,1.29663328,0.36117359,0.01873725
-2.38019010,7.80658137,0.02368075,0.10721464,1.43593300,5.95949845,0.12693788,1.28744838,0.35481786,0.01905681
-2.37418709,7.78312409,0.02634845,0.10617605,1.45254960,5.93897264,0.12819252,1.28218746,0.34993350,0.01939814
-2.36818409,7.79782766,0.02922680,0.10586055,1.47428005,5.95063689,0.12959554,1.28115275,0.34666065,0.01975940
-2.36218109,7.84956308,0.03230461,0.10633063,1.50137346,5.99315607,0.13109796,1.28453748,0.34509792,0.02013832
-2.35617809,7.93646482,0.03556599,0.10763871,1.53396563,6.06460540,0.13264656,1.29242255,0.34530276,0.02053220
-2.35017509,8.05599945,0.03899028,0.10982630,1.57207559,6.16253661,0.13418543,1.30477741,0.34729327,0.02093790
-2.34417209,8.20505124,0.04255217,0.11292310,1.61560569,6.28405609,0.13565779,1.32146468,0.35105118,0.02135191
-2.33816908,8.38002081,0.04622192,0.11694626,1.66434500,6.42591222,0.13700778,1.34224833,0.35652583,0.02177033
-2.33216608,8.57693279,0.04996579,0.12189974,1.71797569,6.58458824,0.13818241,1.36680470,0.36363876,0.02218900
-2.32616308,8.79154821,0.05374675,0.12777366,1.77608192,6.75639739,0.13913332,1.39473585,0.37228876,0.02260354
-2.32016008,9.01947730,0.05752519,0.13454380,1.83816067,6.93757693,0.13981839,1.42558439,0.38235691,0.02300950
-2.31415708,9.25628890,0.06125993,0.14217127,1.90363412,7.12437799,0.14020317,1.45884933,0.39371151,0.02340237
-2.30815408,9.49761270,0.06490932,0.15060221,1.97186300,7.31314841,0.14026189,1.49400204,0.40621257,0.02377775
-2.30215108,9.73923160,0.06843239,0.15976787,2.04216051,7.50040650,0.13997820,1.53050179,0.41971573,0.02413140
-2.29614807,9.97716172,0.07179013,0.16958486,2.11380631,7.68290378,0.13934546,1.56781036,0.43407544,0.02445932
-2.29014507,10.20771858,0.07494672,0.17995570,2.18606045,7.85767579,0.13836671,1.60540517,0.44914746,0.02475784
-2.28414207,10.42756864,0.07787069,0.19076982,2.25817678,8.02208031,0.13705422,1.64279072,0.46479054,0.02502363
-2.27813907,10.63376607,0.08053595,0.20190492,2.32941576,8.17382305,0.13542870,1.67950796,0.48086737,0.02525378
-2.27213607,10.82377520,0.08292274,0.21322869,2.39905651,8.31097142,0.13351821,1.71514162,0.49724500,0.02544582
-2.26613307,10.99547976,0.08501820,0.22460108,2.46640791,8.43195714,0.13135690,1.74932523,0.51379464,0.02559770
-2.26013007,11.14718006,0.08681680,0.23587683,2.53081874,8.53556920,0.12898348,1.78174414,0.53039119,0.02570783
-2.25412706,11.27758001,0.08832041,0.24690839,2.59168668,8.62093836,0.12643971,1.81213644,0.54691248,0.02577506
-2.24812406,11.38576548,0.08953801,0.25754913,2.64846601,8.68751498,0.12376880,1.84029193,0.56323848,0.02579868
-2.24212106,11.47117578,0.09048516,0.26765663,2.70067409,8.73504155,0.12101386,1.86604940,0.57925051,0.02577838
-2.23611806,11.53356997,0.09118315,0.27709606,2.74789613,8.76352160,0.11821645,1.88929246,0.59483056,0.02571425
-2.23011506,11.57298951,0.09165779,0.28574340,2.78978855,8.77318618,0.11541530,1.90994396,0.60986089,0.02560676
-2.22411206,11.58971859,0.09193812,0.29348849,2.82608039,8.76445925,0.11264517,1.92795944,0.62422378,0.02545671
-2.21810905,11.58424333,0.09205490,0.30023758,2.85657309,8.73792299,0.10993598,1.94331992,0.63780164,0.02526522
-2.21210605,11.55721115,0.09203900,0.30591554,2.88113837,8.69428395,0.10731208,1.95602410,0.65047730,0.02503367
-2.20610305,11.50939113,0.09191983,0.31046734,2.89971446,8.63434074,0.10479186,1.96608058,0.66213468,0.02476369
-2.20010005,11.44163642,0.09172391,0.31385892,2.91230086,8.55895409,0.10238747,1.97350032,0.67265954,0.02445709
-2.19409705,11.35484974,0.09147353,0.31607738,2.91895177,8.46901974,0.10010486,1.97828977,0.68194060,0.02411584
-2.18809405,11.24995277,0.09118571,0.31713050,2.91976873,8.36544469,0.09794400,1.98044497,0.68987074,0.02374197
-2.18209105,11.12786048,0.09087144,0.31704550,2.91489293,8.24912740,0.09589926,1.97994710,0.69634838,0.02333760
-2.17608804,10.98946114,0.09053531,0.31586742,2.90449743,8.12094225,0.09396004,1.97675982,0.70127911,0.02290482
-2.17008504,10.83560272,0.09017545,0.31365686,2.88878010,7.98172851,0.09211151,1.97082847,0.70457732,0.02244570
-2.16408204,10.66708623,0.08978392,0.31048751,2.86795747,7.83228416,0.09033548,1.96208159,0.70616803,0.02196226
-2.15807904,10.48466612,0.08934736,0.30644340,2.84225999,7.67336437,0.08861143,1.95043465,0.70598884,0.02145641
-2.15207604,10.28905769,0.08884806,0.30161618,2.81192887,7.50568452,0.08691757,1.93579587,0.70399189,0.02092997
-2.14607304,10.08095087,0.08826513,0.29610238,2.77721469,7.32992736,0.08523204,1.91807417,0.70014590,0.02038472
-2.14007004,9.86102932,0.08757602,0.29000090,2.73837750,7.14675343,0.08353402,1.89718862,0.69443816,0.01982233
-2.13406703,9.62999373,0.08675795,0.28341082,2.69568851,6.95681411,0.08180498,1.87307906,0.68687637,0.01924449
-2.12806403,9.38858723,0.08578950,0.27642945,2.64943266,6.76076590,0.08002972,1.84571728,0.67749038,0.01865288
-2.12206103,9.13762127,0.08465202,0.26915082,2.59991182,6.55928496,0.07819749,1.81511807,0.66633347,0.01804926
-2.11605803,8.87799968,0.08333085,0.26166455,2.54744794,6.35308049,0.07630288,1.78134952,0.65348341,0.01743554
-2.11005503,8.61073906,0.08181644,0.25405500,2.49238575,6.14290575,0.07434661,1.74454170,0.63904281,0.01681376
-2.10405203,8.33698352,0.08010503,0.24640081,2.43509424,5.92956588,0.07233612,1.70489342,0.62313906,0.01618622
-2.09804902,8.05801249,0.07819908,0.23877465,2.37596687,5.71392135,0.07028591,1.66267624,0.60592343,0.01555543
-2.09204602,7.77524059,0.07610744,0.23124320,2.31541993,5.49688693,0.06821775,1.61823560,0.58756964,0.01492420
-2.08604302,7.49020920,0.07384505,0.22386718,2.25388920,5.27942587,0.06616050,1.57198884,0.56827156,0.01429559
-2.08004002,7.20457001,0.07143246,0.21670163,2.19182496,5.06253960,0.06414979,1.52442006,0.54824037,0.01367291
-2.07403702,6.92006140,0.06889510,0.20979605,2.12968572,4.84725367,0.06222737,1.47607210,0.52770111,0.01305967
-2.06803402,6.63847916,0.06626227,0.20319470,2.06793103,4.63460086,0.06044029,1.42753596,0.50688866,0.01245958
-2.06203102,6.36164321,0.06356613,0.19693688,2.00701424,4.42560268,0.05883984,1.37943832,0.48604352,0.01187642
-2.05602801,6.09136265,0.06084048,0.19105717,1.94737557,4.22125059,0.05748026,1.33242756,0.46540733,0.01131404
-2.05002501,5.82940117,0.05811975,0.18558580,1.88943643,4.02248831,0.05641736,1.28715925,0.44521836,0.01077625
-2.04402201,5.57744491,0.05543783,0.18054899,1.83359544,3.83019645,0.05570706,1.24428156,0.42570723,0.01026674
-2.03801901,5.33707472,0.05282724,0.17596941,1.78022665,3.64518047,0.05540375,1.20442150,0.40709289,0.00978909
-2.03201601,5.10974409,0.05031831,0.17186667,1.72968017,3.46816266,0.05555876,1.16817240,0.38957912,0.00934663
-2.02601301,4.89676360,0.04793863,0.16825799,1.68228534,3.29977852,0.05621885,1.13608313,0.37335147,0.00894247
-2.02001001,4.69929231,0.04571263,0.16515884,1.63835605,3.14057739,0.05742468,1.10864950,0.35857501,0.00857945
-2.01400700,4.51833551,0.04366145,0.16258373,1.59819783,2.99102688,0.05920955,1.08630782,0.34539257,0.00826014
-2.00800400,4.35474816,0.04180283,0.16054691,1.56211596,2.85152036,0.06159825,1.06943080,0.33392382,0.00798681
-2.00200100,4.20924259,0.04015129,0.15906316,1.53042375,2.72238624,0.06460608,1.05832549,0.32426489,0.00776149
-1.99599800,4.08239874,0.03871830,0.15814831,1.50344987,2.60389806,0.06823820,1.05323320,0.31648861,0.00758592
-1.98999500,3.97467525,0.03751254,0.15781977,1.48154386,2.49628373,0.07248915,1.05433080,0.31064527,0.00746160
-1.98399200,3.88641943,0.03654025,0.15809667,1.46507872,2.39973299,0.07734276,1.06173314,0.30676370,0.00738980
-1.97798899,3.81787465,0.03580538,0.15899974,1.45444986,2.31440183,0.08277227,1.07549615,0.30485279,0.00737151
-1.97198599,3.76918359,0.03530988,0.16055091,1.45006962,2.24041312,0.08874079,1.09562012,0.30490300,0.00740745
-1.96598299,3.74038676,0.03505379,0.16277247,1.45235729,2.17785308,0.09520204,1.12205278,0.30688813,0.00749803
-1.95997999,3.73141579,0.03503523,0.16568588,1.46172438,2.12676345,0.10210136,1.15469204,0.31076692,0.00764328
-1.95397699,3.74208173,0.03525038,0.16931023,1.47855565,2.08712985,0.10937701,1.19338791,0.31648465,0.00784281
-1.94797399,3.77205924,0.03569324,0.17366050,1.50318663,2.05886704,0.11696163,1.23794385,0.32397454,0.00809569
-1.94197099,3.82086798,0.03635548,0.17874548,1.53587854,2.04180220,0.12478394,1.28811722,0.33315896,0.00840043
-1.93596798,3.88785289,0.03722606,0.18456576,1.57679209,2.03565770,0.13277051,1.34361934,0.34395040,0.00875481
-1.92996498,3.97216536,0.03829101,0.19111162,1.62596164,2.04003476,0.14084762,1.40411502,0.35625229,0.00915587
-1.92396198,4.07274758,0.03953315,0.19836122,1.68327134,2.05439981,0.14894321,1.46922223,0.36995960,0.00959982
-1.91795898,4.18832205,0.04093186,0.20627905,1.74843500,2.07807490,0.15698865,1.53851191,0.38495925,0.01008201
-1.91195598,4.31738829,0.04246303,0.21481480,1.82098122,2.11023361,0.16492048,1.61150869,0.40113056,0.01059692
-1.90595298,4.45822830,0.04409908,0.22390290,1.90024517,2.14990355,0.17268197,1.68769244,0.41834551,0.01113818
-1.89994997,4.60892177,0.04580913,0.23346267,1.98536811,2.19597598,0.18022439,1.76650134,0.43646926,0.01169865
-1.89394697,4.76737159,0.04755941,0.24339919,2.07530549,2.24722292,0.18750798,1.84733647,0.45536054,0.01227053
-1.88794397,4.93133943,0.04931380,0.25360490,2.16884356,2.30232143,0.19450260,1.92956802,0.47487245,0.01284550
-1.88194097,5.09849039,0.05103447,0.26396200,2.26462471,2.35988423,0.20118798,2.01254327,0.49485329,0.01341493
-1.87593797,5.26644515,0.05268280,0.27434542,2.36118043,2.41849564,0.20755345,2.09559592,0.51514773,0.01397007
-1.86993497,5.43283741,0.05422030,0.28462631,2.45697085,2.47675099,0.21359739,2.17805671,0.53559823,0.01450232
-1.86393197,5.59537387,0.05560962,0.29467594,2.55042931,2.53329773,0.21932610,2.25926476,0.55604658,0.01500344
-1.85792896,5.75189369,0.05681565,0.30436979,2.64000979,2.58687609,0.22475232,2.33857906,0.57633575,0.01546585
-1.85192596,5.90042425,0.05780649,0.31359157,2.72423514,2.63635704,0.22989339,2.41538970,0.59631175,0.01588282
-1.84592296,6.03923009,0.05855447,0.32223699,2.80174363,2.68077552,0.23476915,2.48912794,0.61582552,0.01624868
-1.83991996,6.16685213,0.05903692,0.33021710,2.87133166,2.71935701,0.23939950,2.55927483,0.63473486,0.01655900
-1.83391696,6.28213492,0.05923690,0.33746090,2.93199033,2.75153576,0.24380203,2.62536759,0.65290603,0.01681071
-1.82791396,6.38424007,0.05914363,0.34391716,2.98293401,2.77696375,0.24798956,2.68700354,0.67021529,0.01700216
-1.82191096,6.47264516,0.05875277,0.34955529,3.02361954,2.79550966,0.25196786,2.74384123,0.68654999,0.01713309
-1.81590795,6.54712801,0.05806647,0.35436509,3.05375506,2.80724788,0.25573365,2.79559887,0.70180933,0.01720461
-1.80990495,6.60773726,0.05709313,0.35835559,3.07329800,2.81243807,0.25927303,2.84205004,0.71590485,0.01721906
-1.80390195,6.65475113,0.05584702,0.36155285,3.08244260,2.81149655,0.26256042,2.88301723,0.72876042,0.01717986
-1.79789895,6.68862689,0.05434766,0.36399689,3.08159770,2.80496102,0.26555810,2.91836374,0.74031196,0.01709126
-1.79189595,6.70994424,0.05261906,0.36573803,3.07135618,2.79345067,0.26821651,2.94798449,0.75050700,0.01695814
-1.78589295,6.71934629,0.05068883,0.36683263,3.05245778,2.77762411,0.27047516,2.97179677,0.75930398,0.01678572
-1.77988994,6.71748177,0.04858721,0.36733883,3.02574765,2.75813730,0.27226436,2.98973161,0.76667156,0.01657930
-1.77388694,6.70495224,0.04634612,0.36731216,2.99213280,2.73560415,0.27350754,3.00172657,0.77258798,0.01634402
-1.76788394,6.68226766,0.04399810,0.36680167,2.95253902,2.71056179,0.27412418,3.00772072,0.77704055,0.01608464
-1.76188094,6.64981292,0.04157546,0.36584653,2.90787050,2.68344255,0.27403313,3.00765222,0.78002538,0.01580534
-1.75587794,6.60782741,0.03910941,0.36447351,2.85897429,2.65455401,0.27315632,3.00145888,0.78154735,0.01550958
-1.74987494,6.55639866,0.03662932,0.36269538,2.80661120,2.62406811,0.27142246,2.98908172,0.78162029,0.01520001
-1.74387194,6.49547007,0.03416217,0.36051038,2.75143457,2.59201963,0.26877075,2.97047136,0.78026740,0.01487844
-1.73786893,6.42486189,0.03173209,0.35790278,2.69397735,2.55831380,0.26515425,2.94559663,0.77752177,0.01454590
-1.73186593,6.34430370,0.02936007,0.35484446,2.63464783,2.52274233,0.26054281,2.91445497,0.77342692,0.01420263
-1.72586293,6.25347567,0.02706381,0.35129745,2.57373349,2.48500642,0.25492541,2.87708352,0.76803715,0.01384830
-1.71985993,6.15205567,0.02485772,0.34721717,2.51141215,2.44474520,0.24831172,2.83357011,0.76141769,0.01348205
-1.71385693,6.03976867,0.02275304,0.34255621,2.44776900,2.40156766,0.24073283,2.78406305,0.75364438,0.01310279
-1.70785393,5.91643498,0.02075797,0.33726843,2.38281801,2.35508580,0.23224117,2.72877893,0.74480285,0.01270926
-1.70185093,5.78201385,0.01887802,0.33131303,2.31652584,2.30494720,0.22290945,2.66800749,0.73498711,0.01230033
-1.69584792,5.63663967,0.01711630,0.32465842,2.24883654,2.25086478,0.21282895,2.60211309,0.72429749,0.01187507
-1.68984492,5.48064832,0.01547385,0.31728553,2.17969524,2.19264234,0.20210695,2.53153233,0.71283801,0.01143298
-1.68384192,5.31459206,0.01395005,0.30919058,2.10906933,2.13019435,0.19086369,2.45676789,0.70071325,0.01097406
-1.67783892,5.13924239,0.01254297,0.30038693,2.03696594,2.06355922,0.17922885,2.37837862,0.68802493,0.01049889
-1.67183592,4.95558075,0.01124967,0.29090605,1.96344491,1.99290556,0.16733780,2.29696655,0.67486825,0.01000872
-1.66583292,4.76477823,0.01006657,0.28079762,1.88862668,1.91853151,0.15532776,2.21316153,0.66132842,0.00950540
-1.65982991,4.56816577,0.00898968,0.27012864,1.81269524,1.84085750,0.14333409,2.12760428,0.64747748,0.00899140
-1.65382691,4.36719705,0.00801485,0.25898187,1.73589621,1.76041343,0.13148684,2.04092903,0.63337180,0.00846971
-1.64782391,4.16340671,0.00713801,0.24745346,1.65853092,1.67782113,0.11990764,1.95374672,0.61905027,0.00794376
-1.64182091,3.95836654,0.00635527,0.23565022,1.58094715,1.59377367,0.10870714,1.86662976,0.60453367,0.00741727
-1.63581791,3.75364229,0.00566307,0.22368646,1.50352762,1.50901273,0.09798302,1.78009925,0.58982501,0.00689415
-1.62981491,3.55075362,0.00505830,0.21168075,1.42667724,1.42430537,0.08781857,1.69461530,0.57491112,0.00637834
-1.62381191,3.35113904,0.00453831,0.19975276,1.35081013,1.34042165,0.07828187,1.61057102,0.55976536,0.00587370
-1.61780890,3.15612761,0.00410099,0.18802022,1.27633732,1.25811393,0.06942561,1.52829015,0.54435133,0.00538388
