energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.54927464,2.48586653,-2.48586663,1.17670129,-1.17670134,1.74673589,-1.74673596,0.37108876,-0.37108877,0.00863120,-0.00863120,0.11554815,-0.11554815,0.00000000,-0.00000000
0.55527764,2.58691954,-2.58691965,1.23315822,-1.23315826,1.81896655,-1.81896662,0.38385464,-0.38385465,0.00908859,-0.00908859,0.12022909,-0.12022910,0.00000000,-0.00000000
0.56128064,2.68531527,-2.68531537,1.28897223,-1.28897227,1.88883903,-1.88883909,0.39667038,-0.39667039,0.00953106,-0.00953106,0.12503485,-0.12503486,0.00000000,-0.00000000
0.56728364,2.77922567,-2.77922576,1.34315893,-1.34315897,1.95504549,-1.95504555,0.40922350,-0.40922352,0.00995323,-0.00995323,0.12986731,-0.12986731,0.00000000,-0.00000000
0.57328664,2.86684857,-2.86684865,1.39472353,-1.39472357,2.01630809,-2.01630815,0.42118783,-0.42118784,0.01035000,-0.01035000,0.13462490,-0.13462490,0.00000000,-0.00000000
0.57928964,2.94646618,-2.94646625,1.44269500,-1.44269504,2.07141800,-2.07141805,0.43223508,-0.43223510,0.01071671,-0.01071671,0.13920665,-0.13920666,0.00000000,-0.00000000
0.58529265,3.01650508,-3.01650514,1.48616168,-1.48616170,2.11927521,-2.11927525,0.44204711,-0.44204712,0.01104936,-0.01104936,0.14351647,-0.14351647,0.00000000,-0.00000000
0.59129565,3.07559526,-3.07559530,1.52430681,-1.52430683,2.15892756,-2.15892759,0.45032812,-0.45032813,0.01134480,-0.01134480,0.14746739,-0.14746739,0.00000000,-0.00000000
0.59729865,3.12262525,-3.12262528,1.55644248,-1.55644250,2.18960702,-2.18960704,0.45681638,-0.45681638,0.01160086,-0.01160086,0.15098568,-0.15098569,0.00000000,-0.00000000
0.60330165,3.15679092,-3.15679094,1.58204013,-1.58204013,2.21076165,-2.21076165,0.46129490,-0.46129490,0.01181655,-0.01181655,0.15401462,-0.15401462,0.00000000,-0.00000000
0.60930465,3.17763516,-3.17763515,1.60075626,-1.60075626,2.22208132,-2.22208131,0.46360054,-0.46360054,0.01199217,-0.01199217,0.15651758,-0.15651758,0.00000000,-0.00000000
0.61530765,3.18507615,-3.18507613,1.61245190,-1.61245189,2.22351589,-2.22351587,0.46363117,-0.46363117,0.01212933,-0.01212933,0.15848054,-0.15848054,0.00000000,-0.00000000
0.62131066,3.17942260,-3.17942257,1.61720462,-1.61720460,2.21528446,-2.21528443,0.46135046,-0.46135046,0.01223107,-0.01223107,0.15991357,-0.15991357,0.00000000,-0.00000000
0.62731366,3.16137441,-3.16137436,1.61531232,-1.61531230,2.19787498,-2.19787494,0.45679018,-0.45679017,0.01230176,-0.01230176,0.16085146,-0.16085146,0.00000000,-0.00000000
0.63331666,3.13200828,-3.13200822,1.60728838,-1.60728835,2.17203373,-2.17203368,0.45004982,-0.45004982,0.01234705,-0.01234705,0.16135322,-0.16135322,0.00000000,-0.00000000
0.63931966,3.09274833,-3.09274825,1.59384796,-1.59384792,2.13874480,-2.13874475,0.44129362,-0.44129361,0.01237371,-0.01237371,0.16150056,-0.16150055,0.00000000,-0.00000000
0.64532266,3.04532246,-3.04532238,1.57588597,-1.57588593,2.09920017,-2.09920011,0.43074502,-0.43074500,0.01238945,-0.01238945,0.16139526,-0.16139525,0.00000000,-0.00000000
0.65132566,2.99170604,-2.99170595,1.55444735,-1.55444730,2.05476129,-2.05476122,0.41867892,-0.41867891,0.01240267,-0.01240267,0.16115568,-0.16115568,0.00000000,-0.00000000
0.65732866,2.93405488,-2.93405479,1.53069076,-1.53069071,2.00691368,-2.00691361,0.40541210,-0.40541209,0.01242219,-0.01242219,0.16091233,-0.16091233,0.00000000,-0.00000000
0.66333167,2.87463026,-2.87463016,1.50584724,-1.50584719,1.95721642,-1.95721634,0.39129211,-0.39129209,0.01245686,-0.01245686,0.16080279,-0.16080279,0.00000000,-0.00000000
0.66933467,2.81571890,-2.81571880,1.48117533,-1.48117528,1.90724832,-1.90724825,0.37668524,-0.37668522,0.01251532,-0.01251532,0.16096615,-0.16096615,0.00000000,-0.00000000
0.67533767,2.75955127,-2.75955117,1.45791461,-1.45791457,1.85855328,-1.85855321,0.36196410,-0.36196408,0.01260555,-0.01260555,0.16153713,-0.16153713,0.00000000,-0.00000000
0.68134067,2.70822146,-2.70822137,1.43723955,-1.43723950,1.81258677,-1.81258669,0.34749525,-0.34749523,0.01273459,-0.01273459,0.16264024,-0.16264023,0.00000000,-0.00000000
0.68734367,2.66361194,-2.66361185,1.42021550,-1.42021546,1.77066581,-1.77066574,0.33362749,-0.33362747,0.01290817,-0.01290817,0.16438405,-0.16438404,0.00000000,-0.00000000
0.69334667,2.62732634,-2.62732626,1.40775880,-1.40775876,1.73392449,-1.73392442,0.32068116,-0.32068115,0.01313047,-0.01313047,0.16685601,-0.16685601,0.00000000,-0.00000000
0.69934967,2.60063288,-2.60063280,1.40060242,-1.40060239,1.70327650,-1.70327643,0.30893899,-0.30893897,0.01340385,-0.01340385,0.17011790,-0.17011789,0.00000000,-0.00000000
0.70535268,2.58442067,-2.58442060,1.39926870,-1.39926867,1.67938652,-1.67938647,0.29863865,-0.29863864,0.01372867,-0.01372867,0.17420213,-0.17420213,0.00000000,-0.00000000
0.71135568,2.57917074,-2.57917068,1.40405014,-1.40405011,1.66265120,-1.66265115,0.28996741,-0.28996740,0.01410319,-0.01410319,0.17910921,-0.17910921,0.00000000,-0.00000000
0.71735868,2.58494259,-2.58494254,1.41499914,-1.41499912,1.65319042,-1.65319038,0.28305883,-0.28305882,0.01452356,-0.01452356,0.18480627,-0.18480627,0.00000000,-0.00000000
0.72336168,2.60137693,-2.60137689,1.43192686,-1.43192685,1.65084920,-1.65084916,0.27799169,-0.27799168,0.01498381,-0.01498381,0.19122699,-0.19122699,0.00000000,-0.00000000
0.72936468,2.62771412,-2.62771409,1.45441134,-1.45441133,1.65520975,-1.65520972,0.27479095,-0.27479094,0.01547606,-0.01547606,0.19827278,-0.19827278,0.00000000,-0.00000000
0.73536768,2.66282758,-2.66282756,1.48181435,-1.48181435,1.66561318,-1.66561315,0.27343068,-0.27343068,0.01599069,-0.01599069,0.20581528,-0.20581528,0.00000000,-0.00000000
0.74137069,2.70527059,-2.70527058,1.51330640,-1.51330640,1.68118979,-1.68118977,0.27383867,-0.27383866,0.01651660,-0.01651660,0.21370007,-0.21370007,0.00000000,-0.00000000
0.74737369,2.75333435,-2.75333434,1.54789858,-1.54789859,1.70089655,-1.70089653,0.27590239,-0.27590238,0.01704163,-0.01704163,0.22175150,-0.22175151,0.00000000,-0.00000000
0.75337669,2.80511505,-2.80511505,1.58448009,-1.58448010,1.72356010,-1.72356009,0.27947606,-0.27947606,0.01755288,-0.01755288,0.22977845,-0.22977845,0.00000000,-0.00000000
0.75937969,2.85858690,-2.85858690,1.62185972,-1.62185973,1.74792359,-1.74792359,0.28438841,-0.28438841,0.01803718,-0.01803718,0.23758071,-0.23758071,0.00000000,-0.00000000
0.76538269,2.91167828,-2.91167829,1.65880972,-1.65880974,1.77269525,-1.77269525,0.29045065,-0.29045065,0.01848155,-0.01848155,0.24495594,-0.24495594,0.00000000,-0.00000000
0.77138569,2.96234780,-2.96234781,1.69411007,-1.69411008,1.79659684,-1.79659684,0.29746449,-0.29746449,0.01887363,-0.01887363,0.25170665,-0.25170665,0.00000000,-0.00000000
0.77738869,3.00865730,-3.00865731,1.72659149,-1.72659150,1.81841000,-1.81841000,0.30522968,-0.30522968,0.01920209,-0.01920209,0.25764716,-0.25764717,0.00000000,-0.00000000
0.78339170,3.04883883,-3.04883884,1.75517548,-1.75517550,1.83701876,-1.83701876,0.31355089,-0.31355089,0.01945706,-0.01945706,0.26261009,-0.26261010,0.00000000,-0.00000000
0.78939470,3.08135318,-3.08135319,1.77890979,-1.77890981,1.85144659,-1.85144659,0.32224359,-0.32224360,0.01963046,-0.01963046,0.26645217,-0.26645217,0.00000000,-0.00000000
0.79539770,3.10493769,-3.10493770,1.79699801,-1.79699803,1.86088666,-1.86088667,0.33113884,-0.33113885,0.01971627,-0.01971627,0.26905910,-0.26905911,0.00000000,-0.00000000
0.80140070,3.11864176,-3.11864176,1.80882232,-1.80882233,1.86472443,-1.86472443,0.34008682,-0.34008683,0.01971069,-0.01971069,0.27034939,-0.27034939,0.00000000,-0.00000000
0.80740370,3.12184901,-3.12184901,1.81395861,-1.81395862,1.86255169,-1.86255169,0.34895904,-0.34895904,0.01961233,-0.01961233,0.27027675,-0.27027675,0.00000000,-0.00000000
0.81340670,3.11428567,-3.11428568,1.81218373,-1.81218373,1.85417215,-1.85417215,0.35764933,-0.35764933,0.01942216,-0.01942216,0.26883126,-0.26883126,0.00000000,-0.00000000
0.81940970,3.09601530,-3.09601530,1.80347482,-1.80347482,1.83959832,-1.83959832,0.36607363,-0.36607364,0.01914346,-0.01914346,0.26603910,-0.26603910,0.00000000,-0.00000000
0.82541271,3.06742067,-3.06742066,1.78800114,-1.78800115,1.81904053,-1.81904052,0.37416878,-0.37416879,0.01878169,-0.01878169,0.26196092,-0.26196092,0.00000000,-0.00000000
0.83141571,3.02917411,-3.02917411,1.76610909,-1.76610909,1.79288860,-1.79288860,0.38189039,-0.38189040,0.01834427,-0.01834427,0.25668901,-0.25668901,0.00000000,-0.00000000
0.83741871,2.98219818,-2.98219817,1.73830137,-1.73830137,1.76168755,-1.76168754,0.38921015,-0.38921016,0.01784027,-0.01784027,0.25034334,-0.25034334,0.00000000,-0.00000000
0.84342171,2.92761860,-2.92761860,1.70521154,-1.70521153,1.72610843,-1.72610843,0.39611271,-0.39611272,0.01728010,-0.01728010,0.24306677,-0.24306677,0.00000000,-0.00000000
0.84942471,2.86671208,-2.86671207,1.66757520,-1.66757519,1.68691595,-1.68691594,0.40259236,-0.40259237,0.01667511,-0.01667511,0.23501958,-0.23501957,0.00000000,-0.00000000
0.85542771,2.80085132,-2.80085131,1.62619935,-1.62619934,1.64493429,-1.64493428,0.40864975,-0.40864976,0.01603726,-0.01603726,0.22637360,-0.22637359,0.00000000,-0.00000000
0.86143072,2.73144976,-2.73144975,1.58193118,-1.58193117,1.60101276,-1.60101275,0.41428877,-0.41428878,0.01537869,-0.01537869,0.21730628,-0.21730628,0.00000000,-0.00000000
0.86743372,2.65990842,-2.65990841,1.53562769,-1.53562768,1.55599271,-1.55599270,0.41951387,-0.41951388,0.01471134,-0.01471134,0.20799485,-0.20799485,0.00000000,-0.00000000
0.87343672,2.58756682,-2.58756681,1.48812734,-1.48812734,1.51067700,-1.51067700,0.42432778,-0.42432779,0.01404667,-0.01404667,0.19861085,-0.19861085,0.00000000,-0.00000000
0.87943972,2.51565990,-2.51565990,1.44022478,-1.44022477,1.46580317,-1.46580316,0.42872975,-0.42872976,0.01339526,-0.01339526,0.18931525,-0.18931525,0.00000000,-0.00000000
0.88544272,2.44528223,-2.44528222,1.39264929,-1.39264928,1.42202116,-1.42202116,0.43271438,-0.43271439,0.01276665,-0.01276665,0.18025434,-0.18025434,0.00000000,-0.00000000
0.89144572,2.37736046,-2.37736046,1.34604782,-1.34604781,1.37987633,-1.37987633,0.43627100,-0.43627101,0.01216905,-0.01216905,0.17155645,-0.17155645,0.00000000,-0.00000000
0.89744872,2.31263475,-2.31263475,1.30097265,-1.30097264,1.33979793,-1.33979793,0.43938360,-0.43938361,0.01160925,-0.01160925,0.16332964,-0.16332964,0.00000000,-0.00000000
0.90345173,2.25164905,-2.25164905,1.25787402,-1.25787401,1.30209330,-1.30209330,0.44203113,-0.44203114,0.01109253,-0.01109253,0.15566042,-0.15566042,0.00000000,-0.00000000
0.90945473,2.19475031,-2.19475031,1.21709750,-1.21709750,1.26694759,-1.26694759,0.44418836,-0.44418837,0.01062257,-0.01062257,0.14861333,-0.14861333,0.00000000,-0.00000000
0.91545773,2.14209585,-2.14209585,1.17888601,-1.17888601,1.23442862,-1.23442862,0.44582699,-0.44582700,0.01020158,-0.01020158,0.14223159,-0.14223159,0.00000000,-0.00000000
0.92146073,2.09366820,-2.09366820,1.14338591,-1.14338591,1.20449644,-1.20449644,0.44691711,-0.44691712,0.00983027,-0.00983027,0.13653848,-0.13653848,0.00000000,-0.00000000
0.92746373,2.04929646,-2.04929646,1.11065680,-1.11065680,1.17701679,-1.17701678,0.44742887,-0.44742887,0.00950806,-0.00950806,0.13153947,-0.13153947,0.00000000,-0.00000000
0.93346673,2.00868285,-2.00868285,1.08068437,-1.08068437,1.15177781,-1.15177781,0.44733438,-0.44733439,0.00923318,-0.00923318,0.12722501,-0.12722501,0.00000000,-0.00000000
0.93946973,1.97143343,-1.97143343,1.05339573,-1.05339573,1.12850920,-1.12850920,0.44660980,-0.44660980,0.00900293,-0.00900293,0.12357372,-0.12357373,0.00000000,-0.00000000
0.94547274,1.93709157,-1.93709157,1.02867643,-1.02867642,1.10690284,-1.10690283,0.44523747,-0.44523748,0.00881384,-0.00881384,0.12055593,-0.12055593,0.00000000,-0.00000000
0.95147574,1.90517290,-1.90517290,1.00638860,-1.00638860,1.08663414,-1.08663413,0.44320828,-0.44320829,0.00866195,-0.00866195,0.11813729,-0.11813729,0.00000000,-0.00000000
0.95747874,1.87520052,-1.87520051,0.98638951,-0.98638951,1.06738335,-1.06738334,0.44052393,-0.44052393,0.00854307,-0.00854307,0.11628252,-0.11628252,0.00000000,-0.00000000
0.96348174,1.84673913,-1.84673912,0.96854972,-0.96854972,1.04885589,-1.04885588,0.43719927,-0.43719927,0.00845301,-0.00845301,0.11495889,-0.11495889,0.00000000,-0.00000000
0.96948474,1.81942703,-1.81942702,0.95277030,-0.95277029,1.03080121,-1.03080120,0.43326454,-0.43326454,0.00838785,-0.00838785,0.11413949,-0.11413949,0.00000000,-0.00000000
0.97548774,1.79300474,-1.79300472,0.93899837,-0.93899836,1.01302928,-1.01302927,0.42876732,-0.42876731,0.00834419,-0.00834419,0.11380606,-0.11380606,0.00000000,-0.00000000
0.98149075,1.76733924,-1.76733922,0.92724032,-0.92724031,0.99542442,-0.99542441,0.42377424,-0.42377423,0.00831934,-0.00831934,0.11395128,-0.11395128,0.00000000,-0.00000000
0.98749375,1.74244295,-1.74244293,0.91757212,-0.91757211,0.97795574,-0.97795572,0.41837217,-0.41837216,0.00831155,-0.00831155,0.11458046,-0.11458046,0.00000000,-0.00000000
0.99349675,1.71848644,-1.71848642,0.91014611,-0.91014610,0.96068395,-0.96068393,0.41266878,-0.41266878,0.00832014,-0.00832014,0.11571250,-0.11571250,0.00000000,-0.00000000
0.99949975,1.69580439,-1.69580437,0.90519391,-0.90519390,0.94376415,-0.94376413,0.40679236,-0.40679235,0.00834562,-0.00834562,0.11738009,-0.11738009,0.00000000,-0.00000000
1.00550275,1.67489406,-1.67489404,0.90302491,-0.90302491,0.92744448,-0.92744446,0.40089067,-0.40089067,0.00838973,-0.00838973,0.11962904,-0.11962904,0.00000000,-0.00000000
1.01150575,1.65640609,-1.65640607,0.90402024,-0.90402024,0.91206047,-0.91206045,0.39512888,-0.39512887,0.00845549,-0.00845549,0.12251684,-0.12251684,0.00000000,-0.00000000
1.01750875,1.64112749,-1.64112747,0.90862205,-0.90862205,0.89802522,-0.89802520,0.38968630,-0.38968629,0.00854708,-0.00854708,0.12611037,-0.12611038,0.00000000,-0.00000000
1.02351176,1.62995698,-1.62995696,0.91731815,-0.91731815,0.88581554,-0.88581552,0.38475217,-0.38475216,0.00866979,-0.00866979,0.13048287,-0.13048287,0.00000000,-0.00000000
1.02951476,1.62387320,-1.62387318,0.93062242,-0.93062242,0.87595439,-0.87595437,0.38052028,-0.38052027,0.00882977,-0.00882977,0.13571016,-0.13571017,0.00000000,-0.00000000
1.03551776,1.62389650,-1.62389648,0.94905138,-0.94905139,0.86899016,-0.86899014,0.37718277,-0.37718276,0.00903385,-0.00903385,0.14186638,-0.14186638,0.00000000,-0.00000000
1.04152076,1.63104553,-1.63104552,0.97309770,-0.97309771,0.86547331,-0.86547330,0.37492311,-0.37492311,0.00928920,-0.00928920,0.14901920,-0.14901920,0.00000000,-0.00000000
1.04752376,1.64628991,-1.64628990,1.00320151,-1.00320153,0.86593125,-0.86593124,0.37390870,-0.37390869,0.00960302,-0.00960302,0.15722488,-0.15722489,0.00000000,-0.00000000
1.05352676,1.67050071,-1.67050071,1.03972073,-1.03972075,0.87084221,-0.87084220,0.37428314,-0.37428314,0.00998214,-0.00998214,0.16652324,-0.16652325,0.00000000,-0.00000000
1.05952976,1.70440070,-1.70440071,1.08290155,-1.08290158,0.88060930,-0.88060930,0.37615882,-0.37615882,0.01043263,-0.01043263,0.17693279,-0.17693279,0.00000000,-0.00000000
1.06553277,1.74851629,-1.74851631,1.13285056,-1.13285059,0.89553558,-0.89553558,0.37960992,-0.37960991,0.01095941,-0.01095941,0.18844630,-0.18844631,0.00000000,-0.00000000
1.07153577,1.80313353,-1.80313355,1.18950974,-1.18950978,0.91580134,-0.91580134,0.38466634,-0.38466633,0.01156584,-0.01156584,0.20102706,-0.20102707,0.00000000,-0.00000000
1.07753877,1.86826007,-1.86826010,1.25263594,-1.25263598,0.94144474,-0.94144475,0.39130890,-0.39130890,0.01225337,-0.01225337,0.21460589,-0.21460590,0.00000000,-0.00000000
1.08354177,1.94359533,-1.94359536,1.32178587,-1.32178592,0.97234666,-0.97234667,0.39946610,-0.39946610,0.01302121,-0.01302121,0.22907932,-0.22907933,0.00000000,-0.00000000
1.08954477,2.02851054,-2.02851059,1.39630793,-1.39630799,1.00822073,-1.00822075,0.40901263,-0.40901263,0.01386609,-0.01386609,0.24430898,-0.24430899,0.00000000,-0.00000000
1.09554777,2.12204029,-2.12204034,1.47534166,-1.47534172,1.04860929,-1.04860931,0.41976993,-0.41976994,0.01478209,-0.01478209,0.26012228,-0.26012229,0.00000000,-0.00000000
1.10155078,2.22288648,-2.22288654,1.55782533,-1.55782540,1.09288574,-1.09288576,0.43150883,-0.43150884,0.01576056,-0.01576056,0.27631460,-0.27631461,0.00000000,-0.00000000
1.10755378,2.32943551,-2.32943557,1.64251207,-1.64251214,1.14026356,-1.14026358,0.44395421,-0.44395422,0.01679014,-0.01679014,0.29265284,-0.29265285,0.00000000,-0.00000000
1.11355678,2.43978853,-2.43978859,1.72799426,-1.72799433,1.18981200,-1.18981203,0.45679166,-0.45679166,0.01785692,-0.01785692,0.30888030,-0.30888031,0.00000000,-0.00000000
1.11955978,2.55180432,-2.55180439,1.81273566,-1.81273574,1.24047813,-1.24047815,0.46967584,-0.46967585,0.01894464,-0.01894464,0.32472290,-0.32472291,0.00000000,-0.00000000
1.12556278,2.66315366,-2.66315373,1.89511043,-1.89511051,1.29111452,-1.29111455,0.48224040,-0.48224041,0.02003512,-0.02003512,0.33989633,-0.33989634,0.00000000,-0.00000000
1.13156578,2.77138334,-2.77138340,1.97344764,-1.97344772,1.34051192,-1.34051195,0.49410884,-0.49410885,0.02110863,-0.02110863,0.35411403,-0.35411404,0.00000000,-0.00000000
1.13756878,2.87398773,-2.87398779,2.04607977,-2.04607985,1.38743541,-1.38743543,0.50490615,-0.50490616,0.02214450,-0.02214450,0.36709574,-0.36709575,0.00000000,-0.00000000
1.14357179,2.96848524,-2.96848530,2.11139330,-2.11139338,1.43066301,-1.43066303,0.51427062,-0.51427063,0.02312166,-0.02312166,0.37857610,-0.37857611,0.00000000,-0.00000000
1.14957479,3.05249658,-3.05249663,2.16787942,-2.16787949,1.46902504,-1.46902506,0.52186535,-0.52186535,0.02401933,-0.02401933,0.38831315,-0.38831315,0.00000000,-0.00000000
1.15557779,3.12382184,-3.12382188,2.21418277,-2.21418283,1.50144268,-1.50144270,0.52738904,-0.52738905,0.02481763,-0.02481763,0.39609631,-0.39609631,0.00000000,-0.00000000
1.16158079,3.18051312,-3.18051315,2.24914625,-2.24914631,1.52696414,-1.52696415,0.53058566,-0.53058566,0.02549830,-0.02549830,0.40175346,-0.40175347,0.00000000,-0.00000000
1.16758379,3.22093982,-3.22093984,2.27184998,-2.27185004,1.54479696,-1.54479697,0.53125247,-0.53125247,0.02604525,-0.02604525,0.40515692,-0.40515692,0.00000000,-0.00000000
1.17358679,3.24384372,-3.24384373,2.28164275,-2.28164280,1.55433508,-1.55433509,0.52924637,-0.52924637,0.02644512,-0.02644512,0.40622789,-0.40622789,0.00000000,-0.00000000
1.17958979,3.24838166,-3.24838166,2.27816472,-2.27816477,1.55517947,-1.55517947,0.52448800,-0.52448800,0.02668780,-0.02668780,0.40493946,-0.40493946,0.00000000,-0.00000000
1.18559280,3.23415412,-3.23415410,2.26136045,-2.26136048,1.54715163,-1.54715162,0.51696380,-0.51696380,0.02676669,-0.02676669,0.40131773,-0.40131773,0.00000000,-0.00000000
1.19159580,3.20121847,-3.20121844,2.23148167,-2.23148169,1.53029931,-1.53029930,0.50672581,-0.50672581,0.02667901,-0.02667901,0.39544127,-0.39544127,0.00000000,-0.00000000
1.19759880,3.15008666,-3.15008662,2.18907997,-2.18908000,1.50489446,-1.50489444,0.49388935,-0.49388935,0.02642586,-0.02642586,0.38743875,-0.38743874,0.00000000,-0.00000000
1.20360180,3.08170751,-3.08170746,2.13498970,-2.13498971,1.47142338,-1.47142335,0.47862871,-0.47862870,0.02601222,-0.02601222,0.37748498,-0.37748498,0.00000000,-0.00000000
1.20960480,2.99743477,-2.99743471,2.07030189,-2.07030190,1.43056994,-1.43056992,0.46117113,-0.46117112,0.02544672,-0.02544672,0.36579555,-0.36579554,0.00000000,-0.00000000
1.21560780,2.89898240,-2.89898233,1.99633072,-1.99633072,1.38319246,-1.38319243,0.44178932,-0.44178931,0.02474143,-0.02474143,0.35262014,-0.35262013,0.00000000,-0.00000000
1.22161081,2.78836935,-2.78836928,1.91457370,-1.91457369,1.33029550,-1.33029546,0.42079297,-0.42079296,0.02391140,-0.02391140,0.33823504,-0.33823503,0.00000000,-0.00000000
1.22761381,2.66785630,-2.66785622,1.82666754,-1.82666753,1.27299783,-1.27299779,0.39851945,-0.39851944,0.02297419,-0.02297419,0.32293495,-0.32293494,0.00000000,-0.00000000
1.23361681,2.53987715,-2.53987706,1.73434155,-1.73434154,1.21249808,-1.21249804,0.37532427,-0.37532426,0.02194933,-0.02194933,0.30702460,-0.30702459,0.00000000,-0.00000000
1.23961981,2.40696815,-2.40696806,1.63937030,-1.63937029,1.15003937,-1.15003932,0.35157155,-0.35157153,0.02085771,-0.02085771,0.29081039,-0.29081038,0.00000000,-0.00000000
1.24562281,2.27169753,-2.27169745,1.54352748,-1.54352746,1.08687441,-1.08687437,0.32762486,-0.32762484,0.01972096,-0.01972096,0.27459235,-0.27459234,0.00000000,-0.00000000
1.25162581,2.13659813,-2.13659805,1.44854244,-1.44854242,1.02423246,-1.02423242,0.30383879,-0.30383877,0.01856085,-0.01856085,0.25865683,-0.25865682,0.00000000,-0.00000000
1.25762881,2.00410542,-2.00410533,1.35606089,-1.35606087,0.96328907,-0.96328903,0.28055141,-0.28055139,0.01739874,-0.01739874,0.24327002,-0.24327001,0.00000000,-0.00000000
1.26363182,1.87650268,-1.87650260,1.26761070,-1.26761068,0.90513962,-0.90513958,0.25807784,-0.25807782,0.01625498,-0.01625498,0.22867251,-0.22867250,0.00000000,-0.00000000
1.26963482,1.75587486,-1.75587478,1.18457374,-1.18457372,0.85077728,-0.85077725,0.23670503,-0.23670502,0.01514855,-0.01514855,0.21507511,-0.21507510,0.00000000,-0.00000000
1.27563782,1.64407178,-1.64407171,1.10816393,-1.10816392,0.80107582,-0.80107578,0.21668785,-0.21668784,0.01409657,-0.01409657,0.20265578,-0.20265577,0.00000000,-0.00000000
1.28164082,1.54268119,-1.54268113,1.03941180,-1.03941178,0.75677717,-0.75677714,0.19824636,-0.19824635,0.01311410,-0.01311409,0.19155794,-0.19155793,0.00000000,-0.00000000
1.28764382,1.45301143,-1.45301137,0.97915519,-0.97915518,0.71848397,-0.71848395,0.18156438,-0.18156437,0.01221382,-0.01221382,0.18188987,-0.18188987,0.00000000,-0.00000000
1.29364682,1.37608321,-1.37608316,0.92803579,-0.92803579,0.68665647,-0.68665645,0.16678905,-0.16678904,0.01140599,-0.01140599,0.17372525,-0.17372524,0.00000000,-0.00000000
1.29964982,1.31262966,-1.31262962,0.88650076,-0.88650076,0.66161339,-0.66161338,0.15403141,-0.15403140,0.01069835,-0.01069835,0.16710460,-0.16710460,0.00000000,-0.00000000
1.30565283,1.26310339,-1.26310335,0.85480864,-0.85480864,0.64353634,-0.64353633,0.14336771,-0.14336770,0.01009612,-0.01009612,0.16203762,-0.16203762,0.00000000,-0.00000000
1.31165583,1.22768948,-1.22768945,0.83303891,-0.83303892,0.63247679,-0.63247679,0.13484141,-0.13484140,0.00960212,-0.00960212,0.15850600,-0.15850600,0.00000000,-0.00000000
1.31765883,1.20632300,-1.20632299,0.82110414,-0.82110415,0.62836532,-0.62836531,0.12846556,-0.12846556,0.00921685,-0.00921685,0.15646682,-0.15646682,0.00000000,-0.00000000
1.32366183,1.19870987,-1.19870987,0.81876409,-0.81876411,0.63102220,-0.63102220,0.12422554,-0.12422554,0.00893870,-0.00893870,0.15585608,-0.15585608,0.00000000,-0.00000000
1.32966483,1.20434991,-1.20434991,0.82564110,-0.82564112,0.64016904,-0.64016904,0.12208187,-0.12208187,0.00876409,-0.00876409,0.15659245,-0.15659245,0.00000000,-0.00000000
1.33566783,1.22256117,-1.22256118,0.84123610,-0.84123613,0.65544084,-0.65544085,0.12197315,-0.12197315,0.00868772,-0.00868772,0.15858091,-0.15858091,0.00000000,-0.00000000
1.34167084,1.25250484,-1.25250486,0.86494498,-0.86494501,0.67639823,-0.67639825,0.12381885,-0.12381885,0.00870278,-0.00870278,0.16171633,-0.16171633,0.00000000,-0.00000000
1.34767384,1.29321013,-1.29321016,0.89607490,-0.89607494,0.70253962,-0.70253963,0.12752204,-0.12752204,0.00880118,-0.00880118,0.16588677,-0.16588678,0.00000000,-0.00000000
1.35367684,1.34359890,-1.34359893,0.93386050,-0.93386055,0.73331309,-0.73331311,0.13297183,-0.13297184,0.00897376,-0.00897376,0.17097656,-0.17097656,0.00000000,-0.00000000
1.35967984,1.40250978,-1.40250981,0.97747988,-0.97747993,0.76812816,-0.76812818,0.14004573,-0.14004574,0.00921057,-0.00921057,0.17686905,-0.17686905,0.00000000,-0.00000000
1.36568284,1.46872182,-1.46872186,1.02607034,-1.02607039,0.80636711,-0.80636713,0.14861165,-0.14861166,0.00950103,-0.00950103,0.18344913,-0.18344914,0.00000000,-0.00000000
1.37168584,1.54097765,-1.54097769,1.07874400,-1.07874405,0.84739626,-0.84739628,0.15852976,-0.15852976,0.00983425,-0.00983425,0.19060539,-0.19060539,0.00000000,-0.00000000
1.37768884,1.61800610,-1.61800615,1.13460318,-1.13460324,0.89057693,-0.89057695,0.16965404,-0.16965405,0.01019916,-0.01019916,0.19823203,-0.19823203,0.00000000,-0.00000000
1.38369185,1.69854439,-1.69854444,1.19275568,-1.19275574,0.93527624,-0.93527626,0.18183376,-0.18183377,0.01058481,-0.01058481,0.20623056,-0.20623057,0.00000000,-0.00000000
1.38969485,1.78135965,-1.78135970,1.25232968,-1.25232975,0.98087764,-0.98087767,0.19491460,-0.19491461,0.01098055,-0.01098055,0.21451125,-0.21451125,0.00000000,-0.00000000
1.39569785,1.86526960,-1.86526965,1.31248828,-1.31248835,1.02679110,-1.02679113,0.20873974,-0.20873975,0.01137629,-0.01137629,0.22299429,-0.22299430,0.00000000,-0.00000000
1.40170085,1.94916203,-1.94916208,1.37244324,-1.37244331,1.07246264,-1.07246266,0.22315073,-0.22315075,0.01176264,-0.01176264,0.23161088,-0.23161088,0.00000000,-0.00000000
