energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.53876938,2.40518004,0.02872551,0.10263793,0.48729371,1.65562143,0.03823908,0.41157495,0.09098445,0.00756656
-3.53276638,2.67267160,0.03327137,0.11205663,0.54504596,1.85276211,0.03935057,0.46181254,0.10047815,0.00805203
-3.52676338,2.95773988,0.03837626,0.12191958,0.60678829,2.06332117,0.04032171,0.51585787,0.11046440,0.00854968
-3.52076038,3.25974430,0.04407219,0.13219662,0.67239084,2.28668723,0.04115295,0.57365043,0.12090715,0.00905960
-3.51475738,3.57772886,0.05038522,0.14284952,0.74166075,2.52198796,0.04184791,0.63507063,0.13176324,0.00958172
-3.50875438,3.91040108,0.05733381,0.15383156,0.81433954,2.76807835,0.04241301,0.69993520,0.14298270,0.01011573
-3.50275138,4.25611652,0.06492721,0.16508730,0.89010173,3.02353436,0.04285705,0.76799365,0.15450921,0.01066092
-3.49674837,4.61287049,0.07316390,0.17655253,0.96855457,3.28665275,0.04319067,0.83892578,0.16628055,0.01121612
-3.49074537,4.97829812,0.08203025,0.18815446,1.04923934,3.55545788,0.04342573,0.91234085,0.17822924,0.01177953
-3.48474237,5.34968414,0.09149943,0.19981225,1.13163414,3.82771617,0.04357476,0.98777835,0.19028312,0.01234869
-3.47873937,5.72398329,0.10153059,0.21143772,1.21515832,4.10095865,0.04365032,1.06471072,0.20236605,0.01292039
-3.47273637,6.09785232,0.11206856,0.22293648,1.29917868,4.37251185,0.04366446,1.14254817,0.21439861,0.01349067
-3.46673337,6.46769374,0.12304395,0.23420931,1.38301742,4.63953710,0.04362826,1.22064573,0.22629886,0.01405479
-3.46073037,6.82971142,0.13437381,0.24515380,1.46596184,4.89907773,0.04355143,1.29831239,0.23798313,0.01460734
-3.45472736,7.17997735,0.14596280,0.25566631,1.54727558,5.14811372,0.04344205,1.37482254,0.24936682,0.01514230
-3.44872436,7.51450846,0.15770487,0.26564408,1.62621143,5.38362259,0.04330642,1.44942928,0.26036531,0.01565316
-3.44272136,7.82935177,0.16948556,0.27498749,1.70202524,5.60264518,0.04314905,1.52137943,0.27089485,0.01613315
-3.43671836,8.12067547,0.18118455,0.28360234,1.77399074,5.80235454,0.04297273,1.58992991,0.28087354,0.01657537
-3.43071536,8.38486323,0.19267871,0.29140219,1.84141473,5.98012587,0.04277870,1.65436481,0.29022240,0.01697309
-3.42471236,8.61860851,0.20384530,0.29831051,1.90365234,6.13360516,0.04256693,1.71401280,0.29886635,0.01731992
-3.41870935,8.81900527,0.21456529,0.30426261,1.96012163,6.26077407,0.04233640,1.76826406,0.30673538,0.01761008
-3.41270635,8.98363160,0.22472664,0.30920737,2.01031713,6.36000852,0.04208549,1.81658619,0.31376557,0.01783860
-3.40670335,9.11062256,0.23422735,0.31310856,2.05382182,6.43012851,0.04181225,1.85853834,0.31990016,0.01800158
-3.40070035,9.19872915,0.24297826,0.31594576,2.09031695,6.47043707,0.04151480,1.89378300,0.32509051,0.01809628
-3.39469735,9.24736040,0.25090525,0.31771488,2.11958937,6.48074625,0.04119157,1.92209491,0.32929700,0.01812129
-3.38869435,9.25660658,0.25795100,0.31842819,2.14153610,6.46138884,0.04084155,1.94336659,0.33248969,0.01807662
-3.38269135,9.22724199,0.26407605,0.31811404,2.15616587,6.41321500,0.04046448,1.95761036,0.33464892,0.01796373
-3.37668834,9.16070700,0.26925913,0.31681608,2.16359769,6.33757336,0.04006094,1.96495654,0.33576561,0.01778545
-3.37068534,9.05906964,0.27349685,0.31459224,2.16405651,6.23627728,0.03963243,1.96564805,0.33584140,0.01754599
-3.36468234,8.92496830,0.27680268,0.31151348,2.15786623,6.11155711,0.03918135,1.96003153,0.33488853,0.01725074
-3.35867934,8.76153771,0.27920533,0.30766237,2.14544040,5.96600042,0.03871099,1.94854552,0.33292951,0.01690614
-3.35267634,8.57232132,0.28074660,0.30313161,2.12727124,5.80248223,0.03822545,1.93170600,0.32999659,0.01651949
-3.34667334,8.36117365,0.28147880,0.29802264,2.10391724,5.62408815,0.03772957,1.91009024,0.32613107,0.01609868
-3.34067034,8.13215677,0.28146198,0.29244428,2.07599030,5.43403327,0.03722888,1.88431941,0.32138247,0.01565200
-3.33466733,7.88943497,0.28076089,0.28651157,2.04414251,5.23558002,0.03672948,1.85504087,0.31580756,0.01518787
-3.32866433,7.63717185,0.27944209,0.28034484,2.00905354,5.03195809,0.03623808,1.82291079,0.30946939,0.01471460
-3.32266133,7.37943368,0.27757113,0.27406891,1.97141871,4.82628930,0.03576197,1.78857778,0.30243630,0.01424019
-3.31665833,7.12010236,0.27521002,0.26781248,1.93193821,4.62152000,0.03530906,1.75266819,0.29478090,0.01377217
-3.31065533,6.86280072,0.27241506,0.26170772,1.89130771,4.42036314,0.03488795,1.71577346,0.28657920,0.01331737
-3.30465233,6.61083218,0.26923520,0.25588977,1.85021022,4.22525164,0.03450804,1.67843984,0.27790968,0.01288186
-3.29864932,6.36713586,0.26571083,0.25049631,1.80930935,4.03830397,0.03417963,1.64116080,0.26885258,0.01247086
-3.29264632,6.13425735,0.26187314,0.24566689,1.76924359,3.86130230,0.03391406,1.60437196,0.25948916,0.01208868
-3.28664332,5.91433489,0.25774407,0.24154207,1.73062149,3.69568313,0.03372380,1.56844859,0.24990112,0.01173876
-3.28064032,5.70909954,0.25333676,0.23826207,1.69401725,3.54253942,0.03362256,1.53370538,0.24017003,0.01142365
-3.27463732,5.51988759,0.24865642,0.23596514,1.65996654,3.40263307,0.03362530,1.50039811,0.23037688,0.01114515
-3.26863432,5.34766305,0.24370174,0.23478529,1.62896210,3.27641622,0.03374822,1.46872698,0.22060159,0.01090432
-3.26263132,5.19304777,0.23846649,0.23484954,1.60144891,3.16405935,0.03400863,1.43884090,0.21092260,0.01070164
-3.25662831,5.05635645,0.23294147,0.23627471,1.57781868,3.06548434,0.03442479,1.41084255,0.20141643,0.01053711
-3.25062531,4.93763422,0.22711654,0.23916371,1.55840375,2.98040048,0.03501558,1.38479369,0.19215724,0.01041033
-3.24462231,4.83669443,0.22098268,0.24360158,1.54347030,2.90834158,0.03580012,1.36072021,0.18321642,0.01032067
-3.23861931,4.75315486,0.21453402,0.24965136,1.53321114,2.84870253,0.03679725,1.33861690,0.17466208,0.01026732
-3.23261631,4.68647081,0.20776967,0.25734996,1.52773851,2.80077410,0.03802494,1.31845149,0.16655861,0.01024934
-3.22661331,4.63596427,0.20069531,0.26670439,1.52707726,2.76377479,0.03949961,1.30016797,0.15896619,0.01026579
-3.22061031,4.60084870,0.19332447,0.27768844,1.53115900,2.73687931,0.04123539,1.28368912,0.15194035,0.01031568
-3.21460730,4.58024976,0.18567939,0.29024019,1.53981790,2.71924335,0.04324333,1.26891845,0.14553151,0.01039802
-3.20860430,4.57322236,0.17779153,0.30426052,1.55278868,2.71002474,0.04553066,1.25574160,0.13978460,0.01051179
-3.20260130,4.57876530,0.16970161,0.31961286,1.56970750,2.70840132,0.04810004,1.24402753,0.13473871,0.01065592
-3.19659830,4.59583443,0.16145919,0.33612433,1.59011620,2.71358618,0.05094890,1.23362978,0.13042687,0.01082922
-3.19059530,4.62335593,0.15312197,0.35358841,1.61347026,2.72484081,0.05406888,1.22438810,0.12687582,0.01103033
-3.18459230,4.66024074,0.14475455,0.37176917,1.63915077,2.74148697,0.05744549,1.21613071,0.12410603,0.01125771
-3.17858929,4.70540136,0.13642710,0.39040695,1.66648023,2.76291771,0.06105792,1.20867749,0.12213168,0.01150953
-3.17258629,4.75777173,0.12821361,0.40922550,1.69474207,2.78860816,0.06487904,1.20184419,0.12096089,0.01178369
-3.16658329,4.81633034,0.12019013,0.42794025,1.72320328,2.81812621,0.06887573,1.19544774,0.12059602,0.01207777
-3.16058029,4.88012667,0.11243285,0.44626744,1.75113936,2.85114302,0.07300940,1.18931270,0.12103405,0.01238908
-3.15457729,4.94830987,0.10501624,0.46393377,1.77786073,2.88744308,0.07723679,1.18327847,0.12226719,0.01271467
-3.14857429,5.02015878,0.09801120,0.48068622,1.80273933,2.92693326,0.08151103,1.17720716,0.12428343,0.01305139
-3.14257129,5.09511148,0.09148342,0.49630148,1.82523412,2.96965008,0.08578284,1.17099163,0.12706733,0.01339599
-3.13656828,5.17279243,0.08549184,0.51059466,1.84491436,3.01576428,0.09000193,1.16456315,0.13060074,0.01374524
-3.13056528,5.25303533,0.08008743,0.52342681,1.86147912,3.06558186,0.09411856,1.15789833,0.13486364,0.01409601
-3.12456228,5.33589940,0.07531203,0.53471089,1.87477222,3.11954061,0.09808502,1.15102457,0.13983488,0.01444543
-3.11855928,5.42167749,0.07119766,0.54441591,1.88479129,3.17820171,0.10185719,1.14402369,0.14549304,0.01479102
-3.11255628,5.51089442,0.06776582,0.55256900,1.89169064,3.24223577,0.10539593,1.13703323,0.15181707,0.01513076
-3.10655328,5.60429487,0.06502723,0.55925525,1.89577732,3.31240346,0.10866835,1.13024513,0.15878692,0.01546323
-3.10055028,5.70282035,0.06298160,0.56461548,1.89750054,3.38953102,0.11164877,1.12390165,0.16638406,0.01578763
-3.09454727,5.80757588,0.06161767,0.56884176,1.89743479,3.47448138,0.11431948,1.11828842,0.17459183,0.01610386
-3.08854427,5.91978746,0.06091344,0.57217119,1.89625732,3.56812207,0.11667110,1.11372502,0.18339557,0.01641247
-3.08254127,6.04075197,0.06083645,0.57487797,1.89472114,3.67129122,0.11870265,1.11055309,0.19278263,0.01671466
-3.07653827,6.17178194,0.06134431,0.57726426,1.89362457,3.78476329,0.12042124,1.10912278,0.20274215,0.01701216
-3.07053527,6.31414761,0.06238532,0.57965009,1.89377909,3.90921612,0.12184144,1.10977795,0.21326456,0.01730711
-3.06453227,6.46901903,0.06389922,0.58236291,1.89597669,4.04520092,0.12298434,1.11284089,0.22434090,0.01760196
-3.05852926,6.63741084,0.06581809,0.58572698,1.90095838,4.19311645,0.12387643,1.11859717,0.23596190,0.01789925
-3.05252626,6.82013200,0.06806747,0.59005307,1.90938519,4.35318850,0.12454816,1.12728154,0.24811673,0.01820145
-3.04652326,7.01774247,0.07056755,0.59562884,1.92181279,4.52545515,0.12503251,1.13906535,0.26079165,0.01851080
-3.04052026,7.23051805,0.07323457,0.60271003,1.93867081,4.70975800,0.12536344,1.15404602,0.27396837,0.01882910
-3.03451726,7.45842409,0.07598236,0.61151278,1.96024727,4.90573897,0.12557443,1.17223929,0.28762217,0.01915757
-3.02851426,7.70109815,0.07872402,0.62220712,1.98667869,5.11284187,0.12569700,1.19357413,0.30172005,0.01949672
-3.02251126,7.95784092,0.08137370,0.63491180,2.01794575,5.33031757,0.12575946,1.21789075,0.31621862,0.01984624
-3.01650825,8.22761450,0.08384846,0.64969031,2.05387429,5.55723145,0.12578588,1.24494158,0.33106212,0.02020493
-3.01050525,8.50904659,0.08607014,0.66654825,2.09414108,5.79247160,0.12579514,1.27439503,0.34618049,0.02057067
-3.00450225,8.80043918,0.08796713,0.68543185,2.13828383,6.03475657,0.12580042,1.30584182,0.36148766,0.02094043
-2.99849925,9.09978041,0.08947615,0.70622768,2.18571446,6.28264136,0.12580873,1.33880339,0.37688019,0.02131030
-2.99249625,9.40475842,0.09054371,0.72876348,2.23573492,6.53452135,0.12582088,1.37274220,0.39223634,0.02167560
-2.98649325,9.71277667,0.09112744,0.75280996,2.28755467,6.78863357,0.12583155,1.40707320,0.40741581,0.02203093
-2.98049025,10.02097039,0.09119698,0.77808376,2.34030909,7.04305610,0.12582960,1.44117626,0.42226008,0.02237031
-2.97448724,10.32622483,0.09073469,0.80425130,2.39307824,7.29570636,0.12579864,1.47440905,0.43659375,0.02268737
-2.96848424,10.62519611,0.08973581,0.83093381,2.44490537,7.54433990,0.12571762,1.50612002,0.45022657,0.02297543
-2.96248124,10.91433614,0.08820829,0.85771329,2.49481500,7.78655141,0.12556168,1.53566132,0.46295655,0.02322771
-2.95647824,11.18992322,0.08617223,0.88413964,2.54183016,8.01978038,0.12530304,1.56240125,0.47457395,0.02343749
-2.95047524,11.44810019,0.08365891,0.90973869,2.58498911,8.24132319,0.12491197,1.58573628,0.48486608,0.02359824
-2.94447224,11.68492152,0.08070953,0.93402139,2.62336113,8.44835394,0.12435778,1.60510241,0.49362287,0.02370382
-2.93846923,11.89641064,0.07737360,0.95649377,2.65606187,8.63795544,0.12360989,1.61998584,0.50064299,0.02374860
-2.93246623,12.07862806,0.07370718,0.97666769,2.68226817,8.80716131,0.12263889,1.62993287,0.50574038,0.02372762
-2.92646323,12.22774996,0.06977099,0.99407209,2.70123254,8.95300968,0.12141753,1.63455912,0.50875071,0.02363672
-2.92046023,12.34015627,0.06562842,1.00826455,2.71229734,9.07260760,0.11992170,1.63355770,0.50953782,0.02347263
-2.91445723,12.41252607,0.06134367,1.01884272,2.71490862,9.16320490,0.11813134,1.62670664,0.50799957,0.02323312
-2.90845423,12.44193748,0.05697985,1.02545535,2.70862952,9.22227510,0.11603126,1.61387511,0.50407295,0.02291703
-2.90245123,12.42596823,0.05259741,1.02781247,2.69315298,9.24760022,0.11361181,1.59502855,0.49773813,0.02252440
-2.89644822,12.36279275,0.04825269,1.02569438,2.66831346,9.23735587,0.11086946,1.57023241,0.48902130,0.02205646
-2.89044522,12.25127114,0.04399674,1.01895901,2.63409732,9.19019259,0.10780713,1.53965439,0.47799612,0.02151566
-2.88444222,12.09102540,0.03987450,1.00754743,2.59065129,9.10530908,0.10443445,1.50356504,0.46478355,0.02090571
-2.87843922,11.88249852,0.03592422,0.99148707,2.53828874,8.98251344,0.10076775,1.46233659,0.44955036,0.02023149
-2.87243622,11.62699274,0.03217713,0.97089265,2.47749312,8.82226862,0.09682983,1.41643983,0.43250597,0.01949900
-2.86643322,11.32668389,0.02865745,0.94596460,2.40891828,8.62571907,0.09264965,1.36643911,0.41389813,0.01871530
-2.86043022,10.98460996,0.02538264,0.91698504,2.33338535,8.39469647,0.08826166,1.31298545,0.39400732,0.01788837
-2.85442721,10.60463306,0.02236375,0.88431140,2.25187579,8.13170316,0.08370514,1.25680773,0.37314039,0.01702695
-2.84842421,10.19137527,0.01960604,0.84836792,2.16552074,7.83987326,0.07902323,1.19870232,0.35162350,0.01614041
-2.84242121,9.75013014,0.01710965,0.80963536,2.07558646,7.52291243,0.07426199,1.13952105,0.32979472,0.01523855
-2.83641821,9.28675257,0.01487038,0.76863920,1.98345619,7.18501803,0.06946931,1.08015808,0.30799674,0.01433140
-2.83041521,8.80753093,0.01288044,0.72593688,1.89060859,6.83078288,0.06469379,1.02153574,0.28656968,0.01342903
-2.82441221,8.31904597,0.01112926,0.68210448,1.79859324,6.46508596,0.05998365,0.96458970,0.26584449,0.01254135
-2.81840920,7.82802165,0.00960424,0.63772329,1.70900360,6.09297431,0.05538572,0.91025385,0.24613706,0.01167791
-2.81240620,7.34117304,0.00829141,0.59336678,1.62344811,5.71954078,0.05094445,0.85944504,0.22774306,0.01084774
-2.80640320,6.86505662,0.00717604,0.54958835,1.54351990,5.34980184,0.04670111,0.81304815,0.21093383,0.01005916
-2.80040020,6.40592792,0.00624320,0.50691023,1.47076596,4.98858017,0.04269307,0.77190152,0.19595308,0.00931969
-2.79439720,5.96961085,0.00547813,0.46581379,1.40665625,4.64039590,0.03895330,0.73678317,0.18301457,0.00863588
-2.78839420,5.56138250,0.00486662,0.42673152,1.35255349,4.30936995,0.03550996,0.70839777,0.17230057,0.00801328
-2.78239120,5.18587621,0.00439526,0.39004083,1.30968439,3.99914248,0.03238625,0.68736472,0.16396100,0.00745635
-2.77638819,4.84700510,0.00405155,0.35605958,1.27911271,3.71280835,0.02960029,0.67420732,0.15811315,0.00696846
-2.77038519,4.54790694,0.00382409,0.32504351,1.26171507,3.45287093,0.02716525,0.66934317,0.15484177,0.00655186
-2.76438219,4.29091098,0.00370253,0.29718532,1.25815979,3.22121487,0.02508949,0.67307598,0.15419945,0.00620776
-2.75837919,4.07752599,0.00367759,0.27261533,1.26888955,3.01909751,0.02337687,0.68558882,0.15620706,0.00593631
-2.75237619,3.90844858,0.00374100,0.25140351,1.29410829,2.84715810,0.02202705,0.70693899,0.16085425,0.00573671
-2.74637319,3.78359020,0.00388543,0.23356271,1.33377274,2.70544347,0.02103585,0.73705467,0.16809986,0.00560727
-2.74037019,3.70212066,0.00410435,0.21905274,1.38758922,2.59344816,0.02039562,0.77573346,0.17787224,0.00554549
-2.73436718,3.66252616,0.00439193,0.20778533,1.45501578,2.51016706,0.02009560,0.82264298,0.19006952,0.00554815
-2.72836418,3.66267925,0.00474293,0.19962945,1.53527015,2.45415789,0.02012220,0.87732380,0.20455980,0.00561142
-2.72236118,3.69991831,0.00515251,0.19441708,1.62734347,2.42361130,0.02045932,0.93919462,0.22118137,0.00573092
-2.71635818,3.77113427,0.00561619,0.19194908,1.73001978,2.41642581,0.02108854,1.00756003,0.23974318,0.00590185
-2.71035518,3.87286197,0.00612963,0.19200114,1.84190111,2.43028533,0.02198937,1.08162075,0.26002545,0.00611906
-2.70435218,4.00137406,0.00668861,0.19432961,1.96143764,2.46273673,0.02313937,1.16048628,0.28178082,0.00637710
-2.69834917,4.15277520,0.00728884,0.19867722,2.08696232,2.51126533,0.02451432,1.24318994,0.30473593,0.00667036
-2.69234617,4.32309440,0.00792591,0.20477850,2.21672903,2.57336621,0.02608835,1.32870593,0.32859373,0.00699311
-2.68634317,4.50837365,0.00859521,0.21236492,2.34895322,2.64660957,0.02783407,1.41596806,0.35303650,0.00733959
-2.68034017,4.70475082,0.00929182,0.22116972,2.48185363,2.72869853,0.02972274,1.50388978,0.37772964,0.00770406
-2.67433717,4.90853509,0.01001047,0.23093229,2.61369368,2.81751798,0.03172454,1.59138474,0.40232629,0.00808089
-2.66833417,5.11627332,0.01074552,0.24140210,2.74282112,2.91117352,0.03380875,1.67738754,0.42647271,0.00846460
-2.66233117,5.32480592,0.01149090,0.25234221,2.86770410,3.00801957,0.03594415,1.76087361,0.44981437,0.00884996
-2.65632816,5.53131087,0.01224014,0.26353215,2.98696250,3.10667644,0.03809937,1.84087793,0.47200252,0.00923200
-2.65032516,5.73333522,0.01298635,0.27477027,3.09939299,3.20603603,0.04024337,1.91651166,0.49270127,0.00960611
-2.64432216,5.92881326,0.01372233,0.28587547,3.20398687,3.30525659,0.04234592,1.98697622,0.51159476,0.00996807
-2.63831916,6.11607147,0.01444054,0.29668825,3.29993991,3.40374707,0.04437818,2.05157437,0.52839434,0.01031407
-2.63231616,6.29382035,0.01513330,0.30707115,3.38665394,3.50114215,0.04631329,2.10971795,0.54284548,0.01064079
-2.62631316,6.46113414,0.01579284,0.31690852,3.46373015,3.59726919,0.04812693,2.16093219,0.55473408,0.01094541
-2.62031016,6.61741965,0.01641145,0.32610575,3.53095479,3.69210888,0.04979794,2.20485650,0.56389212,0.01122562
-2.61430715,6.76237602,0.01698169,0.33458786,3.58827825,3.78575135,0.05130883,2.24124210,0.57020224,0.01147964
-2.60830415,6.89594756,0.01749651,0.34229775,3.63578874,3.87835007,0.05264631,2.26994675,0.57360114,0.01170623
-2.60230115,7.01827213,0.01794947,0.34919401,3.67368244,3.97007551,0.05380166,2.29092720,0.57408176,0.01190466
-2.59629815,7.12962784,0.01833490,0.35524862,3.70223191,4.06107103,0.05477107,2.30422978,0.57169391,0.01207474
-2.59029515,7.23038067,0.01864812,0.36044449,3.72175466,4.15141297,0.05555582,2.30998003,0.56654355,0.01221675
-2.58429215,7.32093575,0.01888558,0.36477312,3.73258401,4.24107693,0.05616236,2.30837177,0.55879054,0.01233143
-2.57828914,7.40169450,0.01904498,0.36823242,3.73504373,4.32991192,0.05660223,2.29965650,0.54864501,0.01241997
-2.57228614,7.47301983,0.01912539,0.37082487,3.72942819,4.41762359,0.05689185,2.28413344,0.53636248,0.01248393
-2.56628314,7.53521062,0.01912734,0.37255605,3.71598889,4.50376723,0.05705220,2.26214074,0.52223780,0.01252523
-2.56028014,7.58848643,0.01905279,0.37343367,3.69492808,4.58775095,0.05710829,2.23404810,0.50659815,0.01254607
-2.55427714,7.63298263,0.01890512,0.37346709,3.66639962,4.66884869,0.05708858,2.20025098,0.48979537,0.01254890
-2.54827414,7.66875538,0.01868904,0.37266727,3.63051654,4.74622212,0.05702423,2.16116623,0.47219768,0.01253635
-2.54227114,7.69579538,0.01841045,0.37104717,3.58736463,4.81895039,0.05694833,2.11722910,0.45418127,0.01251118
-2.53626813,7.71404875,0.01807626,0.36862256,3.53702060,4.88606572,0.05689492,2.06889123,0.43612173,0.01247620
-2.53026513,7.72344278,0.01769419,0.36541303,3.47957337,4.94659303,0.05689810,2.01661939,0.41838580,0.01243423
-2.52426213,7.72391448,0.01727248,0.36144307,3.41514671,4.99959117,0.05699102,1.96089439,0.40132340,0.01238798
-2.51825913,7.71543908,0.01681966,0.35674329,3.34392129,5.04419356,0.05720486,1.90220992,0.38526032,0.01234004
-2.51225613,7.69805637,0.01634425,0.35135141,3.26615451,5.07964600,0.05756789,1.84107089,0.37049155,0.01229274
-2.50625313,7.67189270,0.01585452,0.34531303,3.18219650,5.10533953,0.05810453,1.77799100,0.35727549,0.01224816
-2.50025013,7.63717675,0.01535823,0.33868209,3.09250105,5.12083681,0.05883450,1.71348937,0.34582906,0.01220798
-2.49424712,7.59424808,0.01486245,0.33152094,2.99763044,5.12589070,0.05977205,1.64808613,0.33632379,0.01217349
-2.48824412,7.54355780,0.01437331,0.32389991,2.89825393,5.12045425,0.06092537,1.58229713,0.32888295,0.01214550
-2.48224112,7.48566146,0.01389598,0.31589650,2.79513976,5.10468220,0.06229607,1.51662773,0.32357965,0.01212432
-2.47623812,7.42120496,0.01343451,0.30759415,2.68914107,5.07892411,0.06387890,1.45156622,0.32043604,0.01210974
-2.47023512,7.35090481,0.01299190,0.29908057,2.58117666,5.04371038,0.06566164,1.38757688,0.31942348,0.01210104
-2.46423212,7.27552459,0.01257005,0.29044593,2.47220760,4.99973226,0.06762514,1.32509327,0.32046375,0.01209695
-2.45822911,7.19584984,0.01216995,0.28178075,2.36321118,4.94781794,0.06974364,1.26451204,0.32343120,0.01209576
-2.45222611,7.11266368,0.01179172,0.27317376,2.25515365,4.88890653,0.07198524,1.20618765,0.32815584,0.01209532
-2.44622311,7.02672568,0.01143485,0.26470981,2.14896325,4.82402198,0.07431262,1.15042817,0.33442738,0.01209315
-2.44022011,6.93875596,0.01109835,0.25646789,2.04550503,4.75424913,0.07668390,1.09749262,0.34200009,0.01208649
-2.43421711,6.84942643,0.01078096,0.24851945,1.94555882,4.68071343,0.07905369,1.04758974,0.35059842,0.01207244
-2.42821411,6.75936038,0.01048135,0.24092694,1.84980123,4.60456575,0.08137435,1.00087839,0.35992341,0.01204805
-2.42221111,6.66914087,0.01019833,0.23374279,1.75879263,4.52697335,0.08359724,0.95746951,0.36965965,0.01201045
-2.41620810,6.57932788,0.00993098,0.22700877,1.67296945,4.44911694,0.08567412,0.91742938,0.37948277,0.01195695
-2.41020510,6.49048310,0.00967884,0.22075571,1.59264185,4.37219391,0.08755860,0.88078405,0.38906722,0.01188520
-2.40420210,6.40320063,0.00944193,0.21500363,1.51799664,4.29742641,0.08920748,0.84752461,0.39809431,0.01179323
-2.39819910,6.31814123,0.00922088,0.20976225,1.44910485,4.22607308,0.09058209,0.81761294,0.40626011,0.01167961
-2.39219610,6.23606704,0.00901689,0.20503165,1.38593318,4.15944209,0.09164947,0.79098759,0.41328311,0.01154346
-2.38619310,6.15787352,0.00883175,0.20080329,1.32835842,4.09890347,0.09238339,0.76756942,0.41891144,0.01138454
-2.38019010,6.08461511,0.00866768,0.19706105,1.27618376,4.04589784,0.09276513,0.74726665,0.42292931,0.01120328
-2.37418709,6.01752128,0.00852729,0.19378236,1.22915591,4.00193923,0.09278405,0.72997901,0.42516243,0.01100073
-2.36818409,5.95799987,0.00841338,0.19093933,1.18698195,3.96860958,0.09243780,0.71560084,0.42548239,0.01077859
-2.36218109,5.90762540,0.00832882,0.18849974,1.14934503,3.94754281,0.09173233,0.70402283,0.42380954,0.01053911
-2.35617809,5.86811084,0.00827630,0.18642795,1.11591800,3.94039741,0.09068153,0.69513249,0.42011450,0.01028503
-2.35017509,5.84126198,0.00825818,0.18468567,1.08637449,3.94881665,0.08930662,0.68881328,0.41441802,0.01001950
-2.34417209,5.82891531,0.00827630,0.18323245,1.06039700,3.97437676,0.08763525,0.68494251,0.40678938,0.00974590
-2.33816908,5.83286082,0.00833178,0.18202614,1.03768191,4.01852434,0.08570046,0.68338829,0.39734318,0.00946778
-2.33216608,5.85475281,0.00842488,0.18102318,1.01794148,4.08250499,0.08353935,0.68400572,0.38623475,0.00918869
-2.32616308,5.89601256,0.00855489,0.18017870,1.00090311,4.16728623,0.08119176,0.68663273,0.37365446,0.00891205
-2.32016008,5.95772771,0.00872000,0.17944677,0.98630649,4.27347847,0.07869880,0.69108591,0.35982093,0.00864100
-2.31415708,6.04055389,0.00891732,0.17878045,0.97389908,4.40125839,0.07610151,0.69715676,0.34497359,0.00837836
-2.30815408,6.14462441,0.00914281,0.17813214,0.96343075,4.55029940,0.07343947,0.70460873,0.32936496,0.00812644
-2.30215108,6.26947397,0.00939140,0.17745382,0.95464828,4.71971407,0.07074969,0.71317544,0.31325272,0.00788704
-2.29614807,6.41398168,0.00965701,0.17669768,0.94729043,4.90801300,0.06806562,0.72256034,0.29689213,0.00766136
-2.29014507,6.57633849,0.00993277,0.17581677,0.94108416,5.11308434,0.06541634,0.73243818,0.28052896,0.00745001
-2.28414207,6.75404256,0.01021114,0.17476591,0.93574267,5.33219707,0.06282614,0.74245815,0.26439319,0.00725299
-2.27813907,6.94392512,0.01048412,0.17350277,0.93096537,5.56203032,0.06031422,0.75224906,0.24869376,0.00706978
-2.27213607,7.14220768,0.01074353,0.17198910,0.92644018,5.79872967,0.05789474,0.76142619,0.23361438,0.00689932
-2.26613307,7.34458978,0.01098124,0.17019203,0.92184810,6.03798979,0.05557706,0.76959975,0.21931059,0.00674019
-2.26013007,7.54636482,0.01118942,0.16808543,0.91686979,6.27516160,0.05336622,0.77638463,0.20590809,0.00659063
-2.25412706,7.74255974,0.01136083,0.16565115,0.91119384,6.50538030,0.05126356,0.78141104,0.19350217,0.00644868
-2.24812406,7.92809314,0.01148903,0.16288026,0.90452642,6.72370978,0.04926747,0.78433550,0.18215832,0.00631231
-2.24212106,8.09794482,0.01156863,0.15977393,0.89660139,6.92529724,0.04737421,0.78485183,0.17191371,0.00617949
-2.23611806,8.24732937,0.01159547,0.15634419,0.88719062,7.10553161,0.04557874,0.78270154,0.16277956,0.00604834
-2.23011506,8.37186566,0.01156676,0.15261432,0.87611355,7.26019846,0.04387552,0.77768307,0.15474400,0.00591718
-2.22411206,8.46773424,0.01148124,0.14861882,0.86324559,7.38562423,0.04225930,0.76965951,0.14777540,0.00578464
-2.21810905,8.53181527,0.01133920,0.14440312,0.84852473,7.47880297,0.04072565,0.75856448,0.14182592,0.00564969
-2.21210605,8.56180034,0.01114251,0.14002287,0.83195589,7.53749946,0.03927157,0.74440565,0.13683507,0.00551168
-2.20610305,8.55627289,0.01089460,0.13554286,0.81361288,7.56032370,0.03789579,0.72726606,0.13273320,0.00537035
-2.20010005,8.51475368,0.01060041,0.13103571,0.79363757,7.54677318,0.03659900,0.70730284,0.12944482,0.00522585
-2.19409705,8.43770933,0.01026624,0.12658028,0.77223655,7.49724099,0.03538391,0.68474371,0.12689162,0.00507866
-2.18809405,8.32652397,0.00989961,0.12225983,0.74967521,7.41298956,0.03425517,0.65988116,0.12499515,0.00492960
-2.18209105,8.18343606,0.00950912,0.11816023,0.72626968,7.29609151,0.03321922,0.63306481,0.12367916,0.00477977
-2.17608804,8.01144370,0.00910425,0.11436793,0.70237695,7.14934075,0.03228395,0.60469213,0.12287166,0.00463046
