energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.32716358,6.95257843,0.71100882,1.68325413,0.04142909,0.49748192,1.16066593,3.62023376,0.07499520,0.79714109
0.33316658,6.95583710,0.71837937,1.68701249,0.04163282,0.49825587,1.16449338,3.62499485,0.07536598,0.78847068
0.33916958,6.95110939,0.72597353,1.69080887,0.04187312,0.49894872,1.16778207,3.62229892,0.07578329,0.77898325
0.34517259,6.93883210,0.73374647,1.69463223,0.04215020,0.49962827,1.17063807,3.61233174,0.07624391,0.76885814
0.35117559,6.91953812,0.74164128,1.69846023,0.04246304,0.50035343,1.17315252,3.59540989,0.07674341,0.75827384
0.35717859,6.89383330,0.74958862,1.70225758,0.04280923,0.50117171,1.17539792,3.57196789,0.07727593,0.74740301
0.36318159,6.86237027,0.75750661,1.70597437,0.04318497,0.50211722,1.17742539,3.54254112,0.07783400,0.73640779
0.36918459,6.82582027,0.76530114,1.70954440,0.04358495,0.50320915,1.17926285,3.50774541,0.07840846,0.72543554
0.37518759,6.78484454,0.77286659,1.71288370,0.04400246,0.50445076,1.18091441,3.46825406,0.07898835,0.71461512
0.38119060,6.74006635,0.78008697,1.71588953,0.04442944,0.50582905,1.18236076,3.42477354,0.07956093,0.70405387
0.38719360,6.69204537,0.78683758,1.71843967,0.04485664,0.50731503,1.18356070,3.37801885,0.08011175,0.69383532
0.39319660,6.64125528,0.79298712,1.72039252,0.04527381,0.50886453,1.18445369,3.32868970,0.08062480,0.68401778
0.39919960,6.58806598,0.79840030,1.72158788,0.04566997,0.51041969,1.18496323,3.27744851,0.08108279,0.67463371
0.40520260,6.53273115,0.80294083,1.72184862,0.04603371,0.51191082,1.18500098,3.22490120,0.08146744,0.66569002
0.41120560,6.47538175,0.80647478,1.72098321,0.04635350,0.51325885,1.18447140,3.17158140,0.08175990,0.65716914
0.41720860,6.41602584,0.80887421,1.71878928,0.04661806,0.51437794,1.18327667,3.11793879,0.08194120,0.64903085
0.42321161,6.35455469,0.81002095,1.71505802,0.04681673,0.51517851,1.18132164,3.06433175,0.08199279,0.64121489
0.42921461,6.29075492,0.80981040,1.70957948,0.04693977,0.51557023,1.17851871,3.01102454,0.08189707,0.63364413
0.43521761,6.22432602,0.80815528,1.70214859,0.04697874,0.51546516,1.17479227,2.95818878,0.08163790,0.62622817
0.44122061,6.15490259,0.80498910,1.69257168,0.04692675,0.51478075,1.17008266,2.90590916,0.08120120,0.61886745
0.44722361,6.08208008,0.80026927,1.68067339,0.04677874,0.51344267,1.16434942,2.85419257,0.08057540,0.61145748
0.45322661,6.00544298,0.79397971,1.66630365,0.04653161,0.51138734,1.15757369,2.80298036,0.07975193,0.60389325
0.45922961,5.92459413,0.78613281,1.64934450,0.04618438,0.50856414,1.14975979,2.75216277,0.07872557,0.59607360
0.46523262,5.83918378,0.77677071,1.62971639,0.04573824,0.50493719,1.14093583,2.70159485,0.07749476,0.58790538
0.47123562,5.74893716,0.76596575,1.60738372,0.04519646,0.50048665,1.13115342,2.65111308,0.07606184,0.57930737
0.47723862,5.65367923,0.75382002,1.58235944,0.04456434,0.49520946,1.12048649,2.60055177,0.07443309,0.57021377
0.48324162,5.55335556,0.74046408,1.55470823,0.04384903,0.48911964,1.10902933,2.54975862,0.07261877,0.56057716
0.48924462,5.44804846,0.72605487,1.52454836,0.04305927,0.48224795,1.09689389,2.49860866,0.07063299,0.55037080
0.49524762,5.33798748,0.71077265,1.49205181,0.04220511,0.47464108,1.08420653,2.44701608,0.06849353,0.53959035
0.50125063,5.22355401,0.69481737,1.45744274,0.04129755,0.46636038,1.07110438,2.39494340,0.06622152,0.52825474
0.50725363,5.10527973,0.67840434,1.42099430,0.04034826,0.45748005,1.05773142,2.34240787,0.06384104,0.51640634
0.51325663,4.98383897,0.66175938,1.38302374,0.03936909,0.44808511,1.04423449,2.28948470,0.06137872,0.50411032
0.51925963,4.86003543,0.64511369,1.34388596,0.03837181,0.43826898,1.03075949,2.23630746,0.05886317,0.49145329
0.52526263,4.73478388,0.62869857,1.30396588,0.03736770,0.42813093,1.01744784,2.18306545,0.05632450,0.47854126
0.53126563,4.60908768,0.61274007,1.26366964,0.03636726,0.41777351,1.00443342,2.12999873,0.05379369,0.46549692
0.53726863,4.48401329,0.59745389,1.22341508,0.03537996,0.40729995,0.99184024,2.07739086,0.05130208,0.45245654
0.54327164,4.36066278,0.58304059,1.18362180,0.03441402,0.39681183,0.97978080,2.02556022,0.04888078,0.43956629
0.54927464,4.24014578,0.56968134,1.14470115,0.03347635,0.38640690,0.96835545,1.97485011,0.04656013,0.42697848
0.55527764,4.12355194,0.55753422,1.10704650,0.03257244,0.37617736,0.95765257,1.92561865,0.04436924,0.41484753
0.56128064,4.01192519,0.54673124,1.07102415,0.03170646,0.36620856,0.94774983,1.87822862,0.04233551,0.40332606
0.56728364,3.90624089,0.53737624,1.03696507,0.03088134,0.35657812,0.93871628,1.83303812,0.04048430,0.39256109
0.57328664,3.80738659,0.52954343,1.00515797,0.03009902,0.34735563,0.93061526,1.79039234,0.03883857,0.38269054
0.57928964,3.71614711,0.52327692,0.97584362,0.02936065,0.33860275,0.92350795,1.75061678,0.03741866,0.37384013
0.58529265,3.63319444,0.51859093,0.94921088,0.02866699,0.33037381,0.91745741,1.71401227,0.03624215,0.36612077
0.59129565,3.55908232,0.51547080,0.92539425,0.02801867,0.32271672,0.91253273,1.68085177,0.03532370,0.35962656
0.59729865,3.49424564,0.51387471,0.90447316,0.02741663,0.31567426,0.90881317,1.65137890,0.03467511,0.35443334
0.60330165,3.43900411,0.51373591,0.88647292,0.02686244,0.30928538,0.90639185,1.62580814,0.03430528,0.35059792
0.60930465,3.39356959,0.51496556,0.87136727,0.02635866,0.30358662,0.90537887,1.60432638,0.03422034,0.34815792
0.61530765,3.35805647,0.51745590,0.85908228,0.02590914,0.29861346,0.90590337,1.58709541,0.03442374,0.34713217
0.62131066,3.33249407,0.52108381,0.84950160,0.02551923,0.29440137,0.90811449,1.57425496,0.03491644,0.34752170
0.62731366,3.31684013,0.52571451,0.84247271,0.02519596,0.29098659,0.91218086,1.56592589,0.03569709,0.34931110
0.63331666,3.31099449,0.53120539,0.83781393,0.02494810,0.28840646,0.91828865,1.56221301,0.03676214,0.35247024
0.63931966,3.31481194,0.53740985,0.83532202,0.02478610,0.28669927,0.92663794,1.56320714,0.03810605,0.35695629
0.64532266,3.32811339,0.54418105,0.83477988,0.02472197,0.28590355,0.93743755,1.56898601,0.03972140,0.36271574
0.65132566,3.35069463,0.55137548,0.83596432,0.02476905,0.28605688,0.95089825,1.57961380,0.04159897,0.36968649
0.65732866,3.38233200,0.55885625,0.83865335,0.02494160,0.28719412,0.96722470,1.59513898,0.04372780,0.37779976
0.66333167,3.42278469,0.56649595,0.84263286,0.02525439,0.28934529,0.98660615,1.61559059,0.04609512,0.38698175
0.66933467,3.47179326,0.57417913,0.84770236,0.02572217,0.29253293,1.00920628,1.64097269,0.04868637,0.39715499
0.67533767,3.52907452,0.58180417,0.85367959,0.02635904,0.29676942,1.03515259,1.67125752,0.05148496,0.40823924
0.68134067,3.59431296,0.58928458,0.86040384,0.02717782,0.30205400,1.06452559,1.70637727,0.05447219,0.42015194
0.68734367,3.66714914,0.59654958,0.86773773,0.02818935,0.30836999,1.09734836,1.74621512,0.05762701,0.43280819
0.69334667,3.74716577,0.60354408,0.87556761,0.02940182,0.31568214,1.13357686,1.79059593,0.06092579,0.44612028
0.69934967,3.83387236,0.61022786,0.88380238,0.03082012,0.32393441,1.17309160,1.83927710,0.06434218,0.45999687
0.70535268,3.92668951,0.61657424,0.89237102,0.03244521,0.33304825,1.21569090,1.89194039,0.06784687,0.47434176
0.71135568,4.02493398,0.62256801,0.90121883,0.03427361,0.34292163,1.26108647,1.94818506,0.07140756,0.48905263
0.71735868,4.12780592,0.62820306,0.91030279,0.03629701,0.35342884,1.30890147,2.00752332,0.07498897,0.50401969
0.72336168,4.23437950,0.63347953,0.91958626,0.03850194,0.36442122,1.35867160,2.06937840,0.07855294,0.51912445
0.72936468,4.34359814,0.63840092,0.92903340,0.04086969,0.37572891,1.40984919,2.13308591,0.08205874,0.53423889
0.73536768,4.45427551,0.64297112,0.93860371,0.04337637,0.38716347,1.46181077,2.19789891,0.08546352,0.54922507
0.74137069,4.56510314,0.64719174,0.94824702,0.04599314,0.39852163,1.51386780,2.26299686,0.08872296,0.56393536
0.74737369,4.67466520,0.65105976,0.95789939,0.04868666,0.40958983,1.56528063,2.32749863,0.09179206,0.57821346
0.75337669,4.78146076,0.65456582,0.96748014,0.05141976,0.42014952,1.61527541,2.39047942,0.09462609,0.59189625
0.75937969,4.88393322,0.65769315,0.97689032,0.05415224,0.42998318,1.66306339,2.45099126,0.09718176,0.60481642
0.76538269,4.98050638,0.66041730,0.98601277,0.05684191,0.43888063,1.70786224,2.50808660,0.09941838,0.61680608
0.77138569,5.06962621,0.66270671,0.99471374,0.05944568,0.44664563,1.74891849,2.56084421,0.10129914,0.62770092
0.77738869,5.14980670,0.66452404,1.00284614,0.06192086,0.45310234,1.78553059,2.60839658,0.10279245,0.63734510
0.78339170,5.21967820,0.66582827,1.01025423,0.06422645,0.45810150,1.81707144,2.64995769,0.10387310,0.64559654
0.78939470,5.27803614,0.66657737,1.01677945,0.06632447,0.46152604,1.84300977,2.68485013,0.10452344,0.65233227
0.79539770,5.32388800,0.66673132,1.02226700,0.06818124,0.46329590,1.86292941,2.71253033,0.10473433,0.65745389
0.80140070,5.35649637,0.66625544,1.02657302,0.06976863,0.46337178,1.87654562,2.73261090,0.10450589,0.66089247
0.80740370,5.37541585,0.66512361,1.02957159,0.07106510,0.46175778,1.88371794,2.74487891,0.10384797,0.66261303
0.81340670,5.38052198,0.66332120,1.03116141,0.07205662,0.45850269,1.88445879,2.74930929,0.10278038,0.66261797
0.81940970,5.37203055,0.66084760,1.03127158,0.07273730,0.45369991,1.87893758,2.74607267,0.10133269,0.66094961
0.82541271,5.35050601,0.65771798,1.02986617,0.07310986,0.44748602,1.86748009,2.73553708,0.09954385,0.65769128
0.83141571,5.31685831,0.65396425,1.02694726,0.07318574,0.44003792,1.85056304,2.71826332,0.09746133,0.65296723
0.83741871,5.27232779,0.64963517,1.02255629,0.07298498,0.43156874,1.82880400,2.69499406,0.09514011,0.64694097
0.84342171,5.21845845,0.64479535,1.01677351,0.07253580,0.42232260,1.80294709,2.66663681,0.09264130,0.63981231
0.84942471,5.15706024,0.63952348,1.00971567,0.07187392,0.41256842,1.77384489,2.63424145,0.09003058,0.63181295
0.85542771,5.09016166,0.63390959,1.00153190,0.07104160,0.40259288,1.74243708,2.59897277,0.08737645,0.62320091
0.86143072,5.01995408,0.62805168,0.99239800,0.07008655,0.39269291,1.70972667,2.56207921,0.08474842,0.61425390
0.86743372,4.94872974,0.62205178,0.98250959,0.06906057,0.38316778,1.67675454,2.52485854,0.08221504,0.60526183
0.87343672,4.87881547,0.61601170,0.97207406,0.06801811,0.37431117,1.64457302,2.48862174,0.07984209,0.59651874
0.87943972,4.81250441,0.61002865,0.96130214,0.06701475,0.36640323,1.61421923,2.45465614,0.07769071,0.58831442
0.88544272,4.75198781,0.60419107,0.95039917,0.06610565,0.35970320,1.58668912,2.42418898,0.07581572,0.58092591
0.89144572,4.69928940,0.59857473,0.93955658,0.06534397,0.35444236,1.56291265,2.39835255,0.07426410,0.57460926
0.89744872,4.65620417,0.59323941,0.92894397,0.06477941,0.35081787,1.54373081,2.37815177,0.07307369,0.56959177
0.90345173,4.62424366,0.58822627,0.91870218,0.06445676,0.34898748,1.52987507,2.36443540,0.07227214,0.56606491
0.90945473,4.60458950,0.58355607,0.90893749,0.06441469,0.34906523,1.52194950,2.35787151,0.07187615,0.56417824
0.91545773,4.59805657,0.57922829,0.89971744,0.06468462,0.35111837,1.52041619,2.35892800,0.07189098,0.56403442
0.92146073,4.60506707,0.57522114,0.89106822,0.06528976,0.35516554,1.52558401,2.36785882,0.07231030,0.56568560
0.92746373,4.62563630,0.57149258,0.88297387,0.06624448,0.36117619,1.53760104,2.38469609,0.07311634,0.56913117
0.93346673,4.65937069,0.56798219,0.87537732,0.06755373,0.36907147,1.55645092,2.40924870,0.07428035,0.57431711
0.93946973,4.70547832,0.56461379,0.86818314,0.06921282,0.37872640,1.58195295,2.44110727,0.07576338,0.58113690
0.94547274,4.76279167,0.56129879,0.86126192,0.07120738,0.38997335,1.61376628,2.47965540,0.07751729,0.58943402
0.95147574,4.82980209,0.55794000,0.85445618,0.07351357,0.40260683,1.65139788,2.52408720,0.07948612,0.59900599
0.95747874,4.90470503,0.55443587,0.84758743,0.07609856,0.41638938,1.69421437,2.57343042,0.08160755,0.60960986
0.96348174,4.98545467,0.55068481,0.84046414,0.07892116,0.43105844,1.74145740,2.62657468,0.08381464,0.62096902
0.96948474,5.06982643,0.54658962,0.83289030,0.08193279,0.44633400,1.79226226,2.68230406,0.08603772,0.63278112
0.97548774,5.15548517,0.54206166,0.82467416,0.08507857,0.46192685,1.84567942,2.73933297,0.08820627,0.64472680
0.98149075,5.24005703,0.53702467,0.81563676,0.08829861,0.47754707,1.90069838,2.79634427,0.09025093,0.65647913
0.98749375,5.32120232,0.53141813,0.80561999,0.09152949,0.49291255,1.95627326,2.85202834,0.09210539,0.66771322
0.99349675,5.39668690,0.52519989,0.79449361,0.09470586,0.50775717,2.01134941,2.90512187,0.09370830,0.67811579
0.99949975,5.46444948,0.51834814,0.78216116,0.09776209,0.52183843,2.06489023,2.95444481,0.09500485,0.68739438
1.00550275,5.52266240,0.51086246,0.76856431,0.10063399,0.53494412,2.11590335,2.99893434,0.09594832,0.69528579
1.01150575,5.56978338,0.50276407,0.75368561,0.10326051,0.54689786,2.16346523,3.03767442,0.09650123,0.70156342
1.01750875,5.60459650,0.49409507,0.73754939,0.10558534,0.55756318,2.20674351,3.06991985,0.09663628,0.70604338
1.02351176,5.62624063,0.48491700,0.72022097,0.10755847,0.56684612,2.24501601,3.09511385,0.09633685,0.70858893
1.02951476,5.63422439,0.47530845,0.70180408,0.10913745,0.57469606,2.27768594,3.11289845,0.09559723,0.70911325
1.03551776,5.62842717,0.46536209,0.68243673,0.11028852,0.58110491,2.30429263,3.12311744,0.09442252,0.70758042
1.04152076,5.60908620,0.45518110,0.66228580,0.11098746,0.58610461,2.32451737,3.12581152,0.09282808,0.70400457
1.04752376,5.57677071,0.44487522,0.64154059,0.11122004,0.58976311,2.33818426,3.12120618,0.09083879,0.69844727
1.05352676,5.53234424,0.43455660,0.62040567,0.11098228,0.59217901,2.34525613,3.10969289,0.08848799,0.69101339
1.05952976,5.47691735,0.42433556,0.59909348,0.11028026,0.59347516,2.34582565,3.09180431,0.08581623,0.68184556
1.06553277,5.41179279,0.41431658,0.57781692,0.10912968,0.59379155,2.34010233,3.06818512,0.08286984,0.67111760
1.07153577,5.33840605,0.40459449,0.55678245,0.10755504,0.59327777,2.32839594,3.03955950,0.07969945,0.65902719
1.07753877,5.25826405,0.39525127,0.53618390,0.10558862,0.59208560,2.31109737,3.00669720,0.07635851,0.64578814
1.08354177,5.17288501,0.38635334,0.51619725,0.10326918,0.59036187,2.28865776,2.97037961,0.07290178,0.63162267
1.08954477,5.08374209,0.37794959,0.49697671,0.10064049,0.58824220,2.26156700,2.93136758,0.06938402,0.61675401
1.09554777,4.99221372,0.37007025,0.47865201,0.09774982,0.58584577,2.23033278,2.89037258,0.06585876,0.60139958
1.10155078,4.89954237,0.36272642,0.46132709,0.09464634,0.58327142,2.19546106,2.84803234,0.06237730,0.58576516
1.10755378,4.80680372,0.35591055,0.44508017,0.09137954,0.58059530,2.15743887,2.80489232,0.05898790,0.57004015
1.11355678,4.71488718,0.34959756,0.42996485,0.08799781,0.57787012,2.11672035,2.76139353,0.05573519,0.55439410
1.11955978,4.62448809,0.34374676,0.41601242,0.08454716,0.57512603,2.07371644,2.71786721,0.05265983,0.53897459
1.12556278,4.53611165,0.33830421,0.40323480,0.08107009,0.57237305,2.02878858,2.67453641,0.04979831,0.52390639
1.13156578,4.45008739,0.33320576,0.39162817,0.07760481,0.56960483,1.98224665,2.63152397,0.04718301,0.50929191
1.13756878,4.36659314,0.32838025,0.38117679,0.07418459,0.56680356,1.93435077,2.58886629,0.04484235,0.49521282
1.14357179,4.28568634,0.32375303,0.37185688,0.07083752,0.56394561,1.88531686,2.54653188,0.04280108,0.48173245
1.14957479,4.20734065,0.31924951,0.36364034,0.06758637,0.56100764,1.83532513,2.50444325,0.04108062,0.46889900
1.15557779,4.13148541,0.31479868,0.35649797,0.06444888,0.55797275,1.78453102,2.46250086,0.03969945,0.45674919
1.16158079,4.05804537,0.31033640,0.35040226,0.06143804,0.55483624,1.73307752,2.42060761,0.03867348,0.44531200
1.16758379,3.98697840,0.30580843,0.34532939,0.05856273,0.55161067,1.68110816,2.37869217,0.03801644,0.43461249
1.17358679,3.91830884,0.30117302,0.34126060,0.05582832,0.54832989,1.62877965,2.33673006,0.03774012,0.42467522
1.17958979,3.85215476,0.29640309,0.33818280,0.05323745,0.54505174,1.57627342,2.29476097,0.03785463,0.41552727
1.18559280,3.78874766,0.29148785,0.33608856,0.05079074,0.54185924,1.52380517,2.25290155,0.03836854,0.40720061
1.19159580,3.72844363,0.28643393,0.33497551,0.04848756,0.53886020,1.47163202,2.21135293,0.03928888,0.39973379
1.19759880,3.67172573,0.28126588,0.33484528,0.04632662,0.53618527,1.42005671,2.17040266,0.04062116,0.39317287
1.20360180,3.61919754,0.27602624,0.33570217,0.04430654,0.53398436,1.36942863,2.13042112,0.04236926,0.38757162
1.20960480,3.57156882,0.27077498,0.33755169,0.04242631,0.53242191,1.32014167,2.09185273,0.04453527,0.38299100
1.21560780,3.52963404,0.26558856,0.34039904,0.04068554,0.53167089,1.27262905,2.05520255,0.04711931,0.37949809
1.22161081,3.49424560,0.26055858,0.34424779,0.03908464,0.53190623,1.22735541,2.02101925,0.05011935,0.37716445
1.22761381,3.46628302,0.25579001,0.34909875,0.03762482,0.53329770,1.18480669,1.98987541,0.05353096,0.37606420
1.23361681,3.44662030,0.25139915,0.35494920,0.03630802,0.53600287,1.14547823,1.96234642,0.05734721,0.37627179
1.23961981,3.43609287,0.24751140,0.36179240,0.03513667,0.54016042,1.10986187,1.93898904,0.06155849,0.37785969
1.24562281,3.43546615,0.24425879,0.36961753,0.03411347,0.54588417,1.07843262,1.92032082,0.06615245,0.38089601
1.25162581,3.44540694,0.24177730,0.37840979,0.03324105,0.55325817,1.05163544,1.90680139,0.07111399,0.38544228
1.25762881,3.46645895,0.24020424,0.38815082,0.03252162,0.56233306,1.02987282,1.89881646,0.07642528,0.39155120
1.26363182,3.49902334,0.23967534,0.39881919,0.03195664,0.57312395,1.01349356,1.89666514,0.08206586,0.39926470
1.26963482,3.54334464,0.24032193,0.41039078,0.03154650,0.58560982,1.00278312,1.90055103,0.08801283,0.40861196
1.27563782,3.59950237,0.24226796,0.42283915,0.03129029,0.59973457,0.99795581,1.91057717,0.09424099,0.41960774
1.28164082,3.66740796,0.24562709,0.43613551,0.03118553,0.61540953,0.99914892,1.92674486,0.10072313,0.43225068
1.28764382,3.74680671,0.25049966,0.45024837,0.03122810,0.63251732,1.00641893,1.94895602,0.10743022,0.44652177
1.29364682,3.83728404,0.25696983,0.46514277,0.03141215,0.65091689,1.01973959,1.97701876,0.11433171,0.46238286
1.29964982,3.93827523,0.26510264,0.48077902,0.03173011,0.67044930,1.03900185,2.01065544,0.12139577,0.47977520
1.30565283,4.04907783,0.27494136,0.49711102,0.03217280,0.69094418,1.06401546,2.04951281,0.12858948,0.49861819
1.31165583,4.16886600,0.28650497,0.51408423,0.03272961,0.71222622,1.09451198,2.09317345,0.13587908,0.51880814
1.31765883,4.29670585,0.29978600,0.53163344,0.03338868,0.73412161,1.13014910,2.14116786,0.14323014,0.54021737
1.32366183,4.43157134,0.31474879,0.54968044,0.03413721,0.75646397,1.17051597,2.19298676,0.15060768,0.56269360
1.32966483,4.57236021,0.33132836,0.56813184,0.03496174,0.77909951,1.21513955,2.24809297,0.15797634,0.58605976
1.33566783,4.71790957,0.34942985,0.58687732,0.03584853,0.80189117,1.26349166,2.30593249,0.16530044,0.61011446
1.34167084,4.86701111,0.36892881,0.60578836,0.03678386,0.82472162,1.31499681,2.36594461,0.17254410,0.63463307
1.34767384,5.01842570,0.38967240,0.62471785,0.03775440,0.84749483,1.36904070,2.42757066,0.17967135,0.65936974
1.35367684,5.17089768,0.41148139,0.64350054,0.03874753,0.87013644,1.42497931,2.49026144,0.18664622,0.68406023
1.35967984,5.32316867,0.43415327,0.66195473,0.03975166,0.89259263,1.48214852,2.55348330,0.19343289,0.70842566
1.36568284,5.47399117,0.45746614,0.67988486,0.04075650,0.91482786,1.53987426,2.61672279,0.19999585,0.73217732
1.37168584,5.62214191,0.48118356,0.69708543,0.04175325,0.93682144,1.59748305,2.67949016,0.20630013,0.75502216
1.37768884,5.76643497,0.50506007,0.71334579,0.04273478,0.95856322,1.65431270,2.74132167,0.21231153,0.77666918
1.38369185,5.90573447,0.52884723,0.72845583,0.04369574,0.98004862,1.70972316,2.80178076,0.21799691,0.79683621
1.38969485,6.03896681,0.55229999,0.74221225,0.04463255,1.00127326,1.76310704,2.86045850,0.22332454,0.81525713
1.39569785,6.16513188,0.57518311,0.75442528,0.04554335,1.02222745,1.81389967,2.91697302,0.22826442,0.83168902
1.40170085,6.28331314,0.59727737,0.76492520,0.04642791,1.04289091,1.86158830,2.97096837,0.23278863,0.84591909
1.40770385,6.39268596,0.61838513,0.77356874,0.04728739,1.06322779,1.90572006,3.02211268,0.23687173,0.85777103
1.41370685,6.49252405,0.63833527,0.78024467,0.04812407,1.08318253,1.94590840,3.07009584,0.24049108,0.86711048
1.41970985,6.58220342,0.65698692,0.78487848,0.04894103,1.10267642,1.98183775,3.11462674,0.24362709,0.87384935
1.42571286,6.66120389,0.67423205,0.78743581,0.04974177,1.12160535,2.01326599,3.15543025,0.24626355,0.87794881
1.43171586,6.72910784,0.68999665,0.78792447,0.05052975,1.13983869,2.04002485,3.19224412,0.24838777,0.87942075
1.43771886,6.78559659,0.70424046,0.78639492,0.05130804,1.15721936,2.06201799,3.22481590,0.24999074,0.87832763
1.44372186,6.83044445,0.71695538,0.78293915,0.05207879,1.17356533,2.07921701,3.25290025,0.25106715,0.87478078
1.44972486,6.86351101,0.72816249,0.77768810,0.05284291,1.18867223,2.09165552,3.27625676,0.25161540,0.86893714
1.45572786,6.88473235,0.73790805,0.77080770,0.05359966,1.20231725,2.09942169,3.29464872,0.25163754,0.86099460
1.46173087,6.89411188,0.74625861,0.76249366,0.05434637,1.21426412,2.10264965,3.30784293,0.25113913,0.85118625
1.46773387,6.89171163,0.75329554,0.75296553,0.05507824,1.22426901,2.10151033,3.31561093,0.25012913,0.83977368
1.47373687,6.87764471,0.75910944,0.74245998,0.05578825,1.23208721,2.09620225,3.31773182,0.24861969,0.82703966
1.47973987,6.85206989,0.76379454,0.73122392,0.05646714,1.23748036,2.08694286,3.31399681,0.24662602,0.81328058
1.48574287,6.81518854,0.76744359,0.71950758,0.05710358,1.24022398,2.07396083,3.30421540,0.24416625,0.79879886
1.49174587,6.76724461,0.77014351,0.70755796,0.05768441,1.24011512,2.05748988,3.28822331,0.24126129,0.78389565
1.49774887,6.70852752,0.77197184,0.69561278,0.05819502,1.23697969,2.03776428,3.26589171,0.23793477,0.76886412
1.50375188,6.63937776,0.77299439,0.68389518,0.05861983,1.23067949,2.01501629,3.23713750,0.23421298,0.75398338
1.50975488,6.56019476,0.77326392,0.67260932,0.05894287,1.22111836,1.98947541,3.20193416,0.23012487,0.73951332
1.51575788,6.47144624,0.77281997,0.66193685,0.05914839,1.20824739,1.96136944,3.16032239,0.22570206,0.72569035
1.52176088,6.37367787,0.77168972,0.65203439,0.05922154,1.19206900,1.93092684,3.11242005,0.22097885,0.71272405
1.52776388,6.26752221,0.76988957,0.64303173,0.05914907,1.17263944,1.89838008,3.05843053,0.21599223,0.70079476
1.53376688,6.15370557,0.76742748,0.63503098,0.05891993,1.15006991,1.86396941,2.99864894,0.21078178,0.69005192
1.53976988,6.03305169,0.76430554,0.62810624,0.05852586,1.12452590,1.82794649,2.93346528,0.20538964,0.68061310
1.54577289,5.90648105,0.76052266,0.62230382,0.05796193,1.09622481,1.79057726,2.86336427,0.19986020,0.67256366
1.55177589,5.77500507,0.75607717,0.61764286,0.05722687,1.06543200,1.75214372,2.78892129,0.19423985,0.66595680
1.55777889,5.63971470,0.75096896,0.61411626,0.05632334,1.03245510,1.71294404,2.71079433,0.18857648,0.66081400
1.56378189,5.50176338,0.74520116,0.61169169,0.05525799,0.99763700,1.67329086,2.62971199,0.18291892,0.65712568
1.56978489,5.36234460,0.73878121,0.61031291,0.05404147,0.96134761,1.63350767,2.54645780,0.17731617,0.65485211
1.57578789,5.22266496,0.73172126,0.60990110,0.05268812,0.92397466,1.59392334,2.46185148,0.17181662,0.65392459
1.58179090,5.08391394,0.72403801,0.61035644,0.05121571,0.88591400,1.55486511,2.37672776,0.16646711,0.65424679
1.58779390,4.94723179,0.71575203,0.61155988,0.04964490,0.84755964,1.51665041,2.29191388,0.16131192,0.65569650
1.59379690,4.81367737,0.70688683,0.61337522,0.04799865,0.80929397,1.47957794,2.20820666,0.15639183,0.65812771
1.59979990,4.68419788,0.69746765,0.61565156,0.04630164,0.77147860,1.44391892,2.12635033,0.15174316,0.66137319
1.60580290,4.55960216,0.68752044,0.61822621,0.04457948,0.73444607,1.40990873,2.04701627,0.14739695,0.66524766
1.61180590,4.44053942,0.67707097,0.62092803,0.04285807,0.69849281,1.37773992,1.97078564,0.14337821,0.66955152
1.61780890,4.32748476,0.66614435,0.62358137,0.04116290,0.66387363,1.34755687,1.89813582,0.13970551,0.67407532
1.62381191,4.22073246,0.65476506,0.62601036,0.03951841,0.63079796,1.31945264,1.82943129,0.13639061,0.67860476
1.62981491,4.12039766,0.64295749,0.62804365,0.03794743,0.59942776,1.29346831,1.76491945,0.13343857,0.68292630
1.63581791,4.02642641,0.63074702,0.62951938,0.03647074,0.56987740,1.26959481,1.70473148,0.13084792,0.68683313
1.64182091,3.93861363,0.61816160,0.63029025,0.03510668,0.54221525,1.24777719,1.64888807,0.12861129,0.69013148
1.64782391,3.85662797,0.60523361,0.63022839,0.03387096,0.51646684,1.22792117,1.59730973,0.12671612,0.69264680
1.65382691,3.78004203,0.59200196,0.62922998,0.03277645,0.49261943,1.20990148,1.54983087,0.12514572,0.69422979
1.65982991,3.70836639,0.57851408,0.62721915,0.03183323,0.47062770,1.19357144,1.50621686,0.12388039,0.69476186
1.66583292,3.64108513,0.56482780,0.62415113,0.03104860,0.45042016,1.17877334,1.46618306,0.12289870,0.69415977
1.67183592,3.57769103,0.55101272,0.62001436,0.03042724,0.43190597,1.16534871,1.42941469,0.12217871,0.69237920
1.67783892,3.51771831,0.53715101,0.61483141,0.02997141,0.41498185,1.15314821,1.39558652,0.12169926,0.68941704
1.68384192,3.46077095,0.52333753,0.60865864,0.02968119,0.39953867,1.14204013,1.36438121,0.12144104,0.68531220
1.68984492,3.40654528,0.50967914,0.60158452,0.02955468,0.38546742,1.13191748,1.33550556,0.12138747,0.68014482
1.69584792,3.35484557,0.49629316,0.59372672,0.02958833,0.37266439,1.12270290,1.30870376,0.12152540,0.67403400
1.70185093,3.30559189,0.48330514,0.58522801,0.02977708,0.36103525,1.11435141,1.28376725,0.12184548,0.66713387
1.70785393,3.25882023,0.47084592,0.57625113,0.03011465,0.35049800,1.10685095,1.26054080,0.12234222,0.65962834
1.71385693,3.21467513,0.45904818,0.56697302,0.03059364,0.34098462,1.10022058,1.23892481,0.12301381,0.65172470
