energy_ev,total_up,Bi_p_up,Bi_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.12356178,1.01647955,0.27198837,0.00907608,0.97686335,0.13279705,0.03136842,0.39008921
-5.11755878,0.98208442,0.27138482,0.00909200,0.95526914,0.12769551,0.03246682,0.36957318
-5.11155578,0.94591574,0.26999189,0.00914542,0.93089802,0.12243998,0.03351675,0.34809716
-5.10555278,0.90846570,0.26785495,0.00922968,0.90416119,0.11709817,0.03450322,0.32598149
-5.09954977,0.87019604,0.26501861,0.00933698,0.87546873,0.11173141,0.03541044,0.30354019
-5.09354677,0.83152549,0.26152442,0.00945863,0.84521533,0.10639316,0.03622196,0.28107226
-5.08754377,0.79282050,0.25740926,0.00958538,0.81376852,0.10112800,0.03692106,0.25885426
-5.08154077,0.75438956,0.25270457,0.00970778,0.78146000,0.09597123,0.03749120,0.23713438
-5.07553777,0.71648101,0.24743631,0.00981650,0.74858017,0.09094892,0.03791656,0.21612805
-5.06953477,0.67928407,0.24162567,0.00990264,0.71537573,0.08607838,0.03818261,0.19601521
-5.06353177,0.64293285,0.23529045,0.00995808,0.68205024,0.08136911,0.03827670,0.17693904
-5.05752876,0.60751269,0.22844680,0.00997571,0.64876719,0.07682389,0.03818867,0.15900628
-5.05152576,0.57306822,0.22111128,0.00994968,0.61565503,0.07244024,0.03791138,0.14228869
-5.04552276,0.53961248,0.21330310,0.00987558,0.58281358,0.06821183,0.03744112,0.12682571
-5.03951976,0.50713653,0.20504608,0.00975053,0.55032128,0.06413000,0.03677796,0.11262776
-5.03351676,0.47561870,0.19637050,0.00957326,0.51824248,0.06018512,0.03592594,0.09968027
-5.02751376,0.44503317,0.18731444,0.00934407,0.48663447,0.05636786,0.03489308,0.08794798
-5.02151076,0.41535728,0.17792464,0.00906481,0.45555355,0.05267018,0.03369128,0.07737927
-5.01550775,0.38657742,0.16825672,0.00873873,0.42506001,0.04908619,0.03233605,0.06791052
-5.00950475,0.35869319,0.15837492,0.00837033,0.39522168,0.04561263,0.03084611,0.05947011
-5.00350175,0.33171989,0.14835112,0.00796516,0.36611601,0.04224919,0.02924284,0.05198211
-4.99749875,0.30568946,0.13826354,0.00752959,0.33783079,0.03899856,0.02754975,0.04536950
-4.99149575,0.28064997,0.12819491,0.00707058,0.31046357,0.03586632,0.02579171,0.03955688
-4.98549275,0.25666407,0.11823051,0.00659544,0.28412005,0.03286059,0.02399439,0.03447269
-4.97948974,0.23380658,0.10845596,0.00611159,0.25891185,0.02999172,0.02218352,0.03005097
-4.97348674,0.21216176,0.09895520,0.00562637,0.23495370,0.02727180,0.02038430,0.02623264
-4.96748374,0.19182035,0.08980844,0.00514681,0.21236073,0.02471423,0.01862086,0.02296643
-4.96148074,0.17287692,0.08109057,0.00467954,0.19124584,0.02233333,0.01691582,0.02020949
-4.95547774,0.15542767,0.07286974,0.00423060,0.17171755,0.02014399,0.01528992,0.01792770
-4.94947474,0.13956884,0.06520651,0.00380544,0.15387847,0.01816149,0.01376187,0.01609584
-4.94347174,0.12539594,0.05815336,0.00340880,0.13782445,0.01640133,0.01234820,0.01469754
-4.93746873,0.11300371,0.05175466,0.00304480,0.12364453,0.01487927,0.01106331,0.01372520
-4.93146573,0.10248690,0.04604706,0.00271687,0.11142152,0.01361144,0.00991959,0.01317976
-4.92546273,0.09394165,0.04106019,0.00242791,0.10123320,0.01261455,0.00892762,0.01307039
-4.91945973,0.08746732,0.03681771,0.00218030,0.09315389,0.01190611,0.00809646,0.01341415
-4.91345673,0.08316867,0.03333845,0.00197603,0.08725627,0.01150480,0.00743392,0.01423548
-4.90745373,0.08115791,0.03063773,0.00181679,0.08361311,0.01143072,0.00694695,0.01556567
-4.90145073,0.08155670,0.02872858,0.00170410,0.08229881,0.01170566,0.00664187,0.01744206
-4.89544772,0.08449744,0.02762290,0.00163937,0.08339036,0.01235326,0.00652474,0.01990718
-4.88944472,0.09012403,0.02733243,0.00162402,0.08696767,0.01339910,0.00660149,0.02300765
-4.88344172,0.09859150,0.02786940,0.00165956,0.09311308,0.01487058,0.00687816,0.02679283
-4.87743872,0.11006466,0.02924689,0.00174759,0.10190983,0.01679667,0.00736086,0.03131328
-4.87143572,0.12471547,0.03147887,0.00188988,0.11343961,0.01920744,0.00805583,0.03661902
-4.86543272,0.14271907,0.03457974,0.00208835,0.12777914,0.02213344,0.00896921,0.04275752
-4.85942971,0.16424858,0.03856365,0.00234501,0.14499577,0.02560478,0.01010688,0.04977161
-4.85342671,0.18946874,0.04344329,0.00266198,0.16514248,0.02965011,0.01147406,0.05769726
-4.84742371,0.21852836,0.04922860,0.00304134,0.18825227,0.03429540,0.01307492,0.06656127
-4.84142071,0.25155208,0.05592499,0.00348505,0.21433240,0.03956257,0.01491212,0.07637919
-4.83541771,0.28863149,0.06353162,0.00399489,0.24335861,0.04546802,0.01698621,0.08715319
-4.82941471,0.32981611,0.07203947,0.00457222,0.27526987,0.05202114,0.01929514,0.09887046
-4.82341171,0.37510456,0.08142947,0.00521797,0.30996388,0.05922282,0.02183368,0.11150176
-4.81740870,0.42443630,0.09167084,0.00593242,0.34729363,0.06706409,0.02459287,0.12500068
-4.81140570,0.47768447,0.10271957,0.00671507,0.38706554,0.07552483,0.02755962,0.13930339
-4.80540270,0.53465028,0.11451731,0.00756459,0.42903917,0.08457278,0.03071629,0.15432904
-4.79939970,0.59505917,0.12699071,0.00847865,0.47292889,0.09416283,0.03404045,0.16998099
-4.79339670,0.65855940,0.14005121,0.00945390,0.51840760,0.10423666,0.03750479,0.18614868
-4.78739370,0.72472301,0.15359551,0.01048589,0.56511231,0.11472274,0.04107711,0.20271019
-4.78139070,0.79304965,0.16750653,0.01156911,0.61265180,0.12553688,0.04472064,0.21953556
-4.77538769,0.86297311,0.18165509,0.01269697,0.66061576,0.13658316,0.04839436,0.23649048
-4.76938469,0.93387063,0.19590212,0.01386190,0.70858542,0.14775529,0.05205364,0.25344046
-4.76338169,1.00507470,0.21010144,0.01505546,0.75614495,0.15893856,0.05565102,0.27025516
-4.75737869,1.07588707,0.22410298,0.01626846,0.80289329,0.17001199,0.05913709,0.28681274
-4.75137569,1.14559451,0.23775632,0.01749113,0.84845582,0.18085100,0.06246160,0.30300388
-4.74537269,1.21348567,0.25091449,0.01871333,0.89249516,0.19133016,0.06557463,0.31873544
-4.73936968,1.27886839,0.26343780,0.01992471,0.93472063,0.20132622,0.06842777,0.33393332
-4.73336668,1.34108686,0.27519751,0.02111496,0.97489577,0.21072109,0.07097544,0.34854455
-4.72736368,1.39953765,0.28607928,0.02227397,1.01284348,0.21940478,0.07317607,0.36253820
-4.72136068,1.45368414,0.29598619,0.02339204,1.04844844,0.22727809,0.07499328,0.37590533
-4.71535768,1.50306856,0.30484114,0.02446003,1.08165660,0.23425506,0.07639690,0.38865756
-4.70935468,1.54732116,0.31258860,0.02546950,1.11247171,0.24026493,0.07736385,0.40082467
-4.70335168,1.58616616,0.31919563,0.02641280,1.14094912,0.24525368,0.07787884,0.41245106
-4.69734867,1.61942429,0.32465201,0.02728313,1.16718705,0.24918496,0.07793477,0.42359140
-4.69134567,1.64701191,0.32896971,0.02807457,1.19131607,0.25204055,0.07753298,0.43430563
-4.68534267,1.66893690,0.33218149,0.02878210,1.21348714,0.25382017,0.07668316,0.44465367
-4.67933967,1.68529193,0.33433902,0.02940151,1.23385928,0.25454083,0.07540311,0.45469020
-4.67333667,1.69624538,0.33551036,0.02992940,1.25258760,0.25423572,0.07371811,0.46445974
-4.66733367,1.70203090,0.33577720,0.03036310,1.26981240,0.25295268,0.07166028,0.47399258
-4.66133067,1.70293640,0.33523190,0.03070065,1.28565045,0.25075246,0.06926756,0.48330174
-4.65532766,1.69929309,0.33397463,0.03094068,1.30018893,0.24770683,0.06658273,0.49238134
-4.64932466,1.69146561,0.33211066,0.03108248,1.31348267,0.24389660,0.06365221,0.50120655
-4.64332166,1.67984393,0.32974806,0.03112597,1.32555505,0.23940980,0.06052495,0.50973526
-4.63731866,1.66483736,0.32699592,0.03107172,1.33640276,0.23433995,0.05725121,0.51791150
-4.63131566,1.64687136,0.32396313,0.03092108,1.34600411,0.22878462,0.05388147,0.52567054
-4.62531266,1.62638705,0.32075778,0.03067628,1.35433071,0.22284429,0.05046550,0.53294547
-4.61930965,1.60384339,0.31748714,0.03034059,1.36136177,0.21662154,0.04705145,0.53967491
-4.61330665,1.57972175,0.31425818,0.02991846,1.36710022,0.21022048,0.04368522,0.54581155
-4.60730365,1.55453229,0.31117843,0.02941578,1.37158959,0.20374657,0.04040998,0.55133102
-4.60130065,1.52882137,0.30835710,0.02884001,1.37493064,0.19730655,0.03726585,0.55624063
-4.59529765,1.50317931,0.30590622,0.02820041,1.37729653,0.19100859,0.03428990,0.56058730
-4.58929465,1.47824746,0.30394163,0.02750817,1.37894540,0.18496248,0.03151619,0.56446447
-4.58329165,1.45472373,0.30258358,0.02677658,1.38022952,0.17927975,0.02897607,0.56801725
-4.57728864,1.43336581,0.30195683,0.02602109,1.38159994,0.17407366,0.02669861,0.57144556
-4.57128564,1.41499129,0.30219015,0.02525935,1.38360637,0.16945906,0.02471110,0.57500500
-4.56528264,1.40047428,0.30341493,0.02451117,1.38689171,0.16555190,0.02303963,0.57900511
-4.55927964,1.39073802,0.30576324,0.02379846,1.39218143,0.16246842,0.02170971,0.58380517
-4.55327664,1.38674356,0.30936490,0.02314503,1.40026786,0.16032403,0.02074681,0.58980734
-4.54727364,1.38947446,0.31434416,0.02257642,1.41199012,0.15923186,0.02017692,0.59744759
-4.54127064,1.39991800,0.32081568,0.02211955,1.42821033,0.15930089,0.02002686,0.60718445
-4.53526763,1.41904312,0.32888028,0.02180239,1.44978703,0.16063391,0.02032459,0.61948605
-4.52926463,1.44777595,0.33862059,0.02165354,1.47754697,0.16332510,0.02109916,0.63481588
-4.52326163,1.48697357,0.35009677,0.02170173,1.51225623,0.16745756,0.02238058,0.65361771
-4.51725863,1.53739664,0.36334261,0.02197529,1.55459189,0.17310064,0.02419933,0.67630006
-4.51125563,1.59968192,0.37836215,0.02250155,1.60511514,0.18030725,0.02658566,0.70322089
-4.50525263,1.67431526,0.39512703,0.02330618,1.66424680,0.18911123,0.02956862,0.73467278
-4.49924962,1.76160590,0.41357466,0.02441248,1.73224593,0.19952485,0.03317483,0.77086910
-4.49324662,1.86166282,0.43360738,0.02584063,1.80919220,0.21153642,0.03742705,0.81193159
-4.48724362,1.97437382,0.45509251,0.02760696,1.89497233,0.22510827,0.04234255,0.85787972
-4.48124062,2.09938796,0.47786343,0.02972310,1.98927096,0.24017500,0.04793135,0.90862204
-4.47523762,2.23610205,0.50172154,0.03219527,2.09156603,0.25664218,0.05419444,0.96394991
-4.46923462,2.38365184,0.52643907,0.03502347,2.20112884,0.27438553,0.06112207,1.02353383
-4.46323162,2.54090855,0.55176259,0.03820085,2.31702864,0.29325068,0.06869210,1.08692264
-4.45722861,2.70648136,0.57741723,0.04171314,2.43814198,0.31305360,0.07686867,1.15354566
-4.45122561,2.87872647,0.60311131,0.04553819,2.56316648,0.33358174,0.08560114,1.22271808
-4.44522261,3.05576327,0.62854154,0.04964576,2.69063930,0.35459594,0.09482355,1.29364958
-4.43921961,3.23549801,0.65339841,0.05399752,2.81896002,0.37583327,0.10445458,1.36545639
-4.43321661,3.41565514,0.67737191,0.05854727,2.94641793,0.39701065,0.11439801,1.43717647
-4.42721361,3.59381640,0.70015744,0.06324150,3.07122361,0.41782942,0.12454393,1.50778799
-4.42121061,3.76746721,0.72146178,0.06802024,3.19154429,0.43798071,0.13477055,1.57623060
-4.41520760,3.93404967,0.74100914,0.07281819,3.30554271,0.45715159,0.14494652,1.64142913
-4.40920460,4.09102108,0.75854708,0.07756619,3.41141871,0.47503187,0.15493397,1.70231930
-4.40320160,4.23591634,0.77385232,0.08219291,3.50745249,0.49132138,0.16459184,1.75787443
-4.39719860,4.36641239,0.78673617,0.08662676,3.59204862,0.50573744,0.17377962,1.80713265
-4.39119560,4.48039231,0.79704945,0.09079793,3.66377905,0.51802241,0.18236122,1.84922341
-4.38519260,4.57600659,0.80468678,0.09464054,3.72142383,0.52795088,0.19020891,1.88339237
-4.37918959,4.65172885,0.80958981,0.09809465,3.76400764,0.53533633,0.19720694,1.90902360
-4.37318659,4.70640344,0.81174948,0.10110826,3.79083044,0.54003685,0.20325494,1.92565815
-4.36718359,4.73928230,0.81120679,0.10363897,3.80149068,0.54195972,0.20827072,1.93300805
-4.36118059,4.75004920,0.80805216,0.10565540,3.79589952,0.54106456,0.21219249,1.93096493
-4.35517759,4.73882956,0.80242309,0.10713817,3.77428506,0.53736492,0.21498018,1.91960297
-4.34917459,4.70618505,0.79450022,0.10808039,3.73718591,0.53092808,0.21661614,1.89917568
-4.34317159,4.65309272,0.78450164,0.10848774,3.68543389,0.52187316,0.21710482,1.87010671
-4.33716858,4.58090930,0.77267588,0.10837794,3.62012636,0.51036752,0.21647179,1.83297502
-4.33116558,4.49132211,0.75929344,0.10777980,3.54258908,0.49662150,0.21476192,1.78849500
-4.32516258,4.38628877,0.74463759,0.10673178,3.45433127,0.48088195,0.21203705,1.73749244
-4.31915958,4.26796839,0.72899454,0.10528023,3.35699476,0.46342453,0.20837312,1.68087760
-4.31315658,4.13864772,0.71264357,0.10347726,3.25229963,0.44454543,0.20385701,1.61961642
-4.30715358,4.00066565,0.69584765,0.10137856,3.14198901,0.42455263,0.19858329,1.55470143
