energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-2.88444222,2.57768661,0.83581262,0.13697663,0.03058770,0.48264874,0.54160799,0.83937795,1.09830529,0.00000000
-2.87843922,2.63291372,0.85176847,0.13992927,0.03216728,0.48328925,0.55883524,0.85512004,1.14971898,0.00000000
-2.87243622,2.67994456,0.86465458,0.14232832,0.03368824,0.48165876,0.57481022,0.86882111,1.19848271,0.00000000
-2.86643322,2.71780017,0.87420422,0.14413136,0.03513747,0.47767968,0.58935391,0.88011002,1.24388230,0.00000000
-2.86043022,2.74567088,0.88021170,0.14530739,0.03650243,0.47132584,0.60230823,0.88865771,1.28525564,0.00000000
-2.85442721,2.76293601,0.88253709,0.14583745,0.03777131,0.46262282,0.61353894,0.89418597,1.32200757,0.00000000
-2.84842421,2.76917838,0.88110913,0.14571487,0.03893327,0.45164668,0.62293815,0.89647481,1.35362341,0.00000000
-2.84242121,2.76419308,0.87592632,0.14494522,0.03997856,0.43852122,0.63042611,0.89536799,1.37968068,0.00000000
-2.83641821,2.74799035,0.86705601,0.14354585,0.04089875,0.42341371,0.63595245,0.89077678,1.39985858,0.00000000
-2.83041521,2.72079236,0.85463169,0.14154518,0.04168692,0.40652940,0.63949672,0.88268152,1.41394500,0.00000000
-2.82441221,2.68302413,0.83884851,0.13898167,0.04233786,0.38810498,0.64106830,0.87113125,1.42184047,0.00000000
-2.81840920,2.63529892,0.81995725,0.13590253,0.04284826,0.36840127,0.64070561,0.85624122,1.42355922,0.00000000
-2.81240620,2.57839874,0.79825704,0.13236229,0.04321689,0.34769544,0.63847469,0.83818860,1.41922697,0.00000000
-2.80640320,2.51325073,0.77408694,0.12842123,0.04344475,0.32627301,0.63446716,0.81720634,1.40907562,0.00000000
-2.80040020,2.44090002,0.74781685,0.12414368,0.04353518,0.30442011,0.62879757,0.79357576,1.39343495,0.00000000
-2.79439720,2.36248038,0.71983794,0.11959637,0.04349391,0.28241608,0.62160026,0.76761786,1.37272152,0.00000000
-2.78839420,2.27918330,0.69055290,0.11484678,0.04332902,0.26052676,0.61302568,0.73968382,1.34742525,0.00000000
-2.78239120,2.19222655,0.66036635,0.10996155,0.04305084,0.23899872,0.60323638,0.71014502,1.31809395,0.00000000
-2.77638819,2.10282335,0.62967557,0.10500503,0.04267174,0.21805440,0.59240265,0.67938297,1.28531661,0.00000000
-2.77038519,2.01215275,0.59886182,0.10003797,0.04220582,0.19788850,0.58069799,0.64777937,1.24970571,0.00000000
-2.76438219,1.92133232,0.56828251,0.09511637,0.04166850,0.17866547,0.56829450,0.61570669,1.21187950,0.00000000
-2.75837919,1.83139361,0.53826423,0.09029051,0.04107603,0.16051810,0.55535834,0.58351958,1.17244464,0.00000000
-2.75237619,1.74326131,0.50909697,0.08560420,0.04044494,0.14354725,0.54204545,0.55154732,1.13198004,0.00000000
-2.74637319,1.65773626,0.48102945,0.08109425,0.03979140,0.12782254,0.52849756,0.52008747,1.09102225,0.00000000
-2.74037019,1.57548296,0.45426580,0.07679011,0.03913060,0.11338387,0.51483880,0.48940093,1.05005307,0.00000000
-2.73436718,1.49702167,0.42896344,0.07271372,0.03847613,0.10024370,0.50117295,0.45970842,1.00948974,0.00000000
-2.72836418,1.42272509,0.40523238,0.06887962,0.03783943,0.08838978,0.48758149,0.43118848,0.96967788,0.00000000
-2.72236118,1.35281980,0.38313583,0.06529515,0.03722924,0.07778835,0.47412245,0.40397693,0.93088758,0.00000000
-2.71635818,1.28739203,0.36269195,0.06196091,0.03665128,0.06838754,0.46083031,0.37816765,0.89331239,0.00000000
-2.71035518,1.22639745,0.34387692,0.05887133,0.03610794,0.06012091,0.44771675,0.35381473,0.85707132,0.00000000
-2.70435218,1.16967463,0.32662898,0.05601542,0.03559828,0.05291090,0.43477237,0.33093555,0.82221357,0.00000000
-2.69834917,1.11696145,0.31085340,0.05337758,0.03511801,0.04667219,0.42196928,0.30951488,0.78872556,0.00000000
-2.69234617,1.06791390,0.29642819,0.05093850,0.03465979,0.04131491,0.40926436,0.28950960,0.75654002,0.00000000
-2.68634317,1.02212640,0.28321038,0.04867620,0.03421365,0.03674746,0.39660316,0.27085391,0.72554648,0.00000000
-2.68034017,0.97915308,0.27104262,0.04656699,0.03376744,0.03287917,0.38392425,0.25346471,0.69560273,0.00000000
-2.67433717,0.93852899,0.25975982,0.04458648,0.03330757,0.02962249,0.37116366,0.23724703,0.66654669,0.00000000
-2.66833417,0.89979075,0.24919581,0.04271056,0.03281967,0.02689499,0.35825941,0.22209929,0.63820809,0.00000000
-2.66233117,0.86249569,0.23918950,0.04091630,0.03228938,0.02462091,0.34515581,0.20791818,0.61041960,0.00000000
-2.65632816,0.82623906,0.22959060,0.03918272,0.03170309,0.02273246,0.33180731,0.19460302,0.58302686,0.00000000
-2.65032516,0.79066866,0.22026458,0.03749156,0.03104864,0.02117081,0.31818184,0.18205952,0.55589706,0.00000000
-2.64432216,0.75549665,0.21109677,0.03582777,0.03031596,0.01988682,0.30426332,0.17020288,0.52892583,0.00000000
-2.63831916,0.72050809,0.20199548,0.03417997,0.02949760,0.01884157,0.29005346,0.15896014,0.50204232,0.00000000
-2.63231616,0.68556632,0.19289410,0.03254072,0.02858908,0.01800661,0.27557265,0.14827183,0.47521227,0.00000000
-2.62631316,0.65061507,0.18375215,0.03090662,0.02758915,0.01736413,0.26085990,0.13809284,0.44843918,0.00000000
-2.62031016,0.61567754,0.17455532,0.02927830,0.02649982,0.01690691,0.24597206,0.12839282,0.42176369,0.00000000
-2.61430715,0.58085271,0.16531456,0.02766023,0.02532632,0.01663818,0.23098216,0.11915581,0.39526134,0.00000000
-2.60830415,0.54630930,0.15606437,0.02606051,0.02407682,0.01657136,0.21597719,0.11037952,0.36903897,0.00000000
-2.60230115,0.51227775,0.14686031,0.02449043,0.02276212,0.01672967,0.20105535,0.10207422,0.34322999,0.00000000
-2.59629815,0.47904080,0.13777609,0.02296407,0.02139514,0.01714571,0.18632295,0.09426130,0.31798904,0.00000000
-2.59029515,0.44692315,0.12890015,0.02149776,0.01999046,0.01786085,0.17189120,0.08697169,0.29348604,0.00000000
-2.58429215,0.41628057,0.12033214,0.02010959,0.01856368,0.01892459,0.15787291,0.08024414,0.26990025,0.00000000
-2.57828914,0.38748912,0.11217922,0.01881886,0.01713088,0.02039369,0.14437951,0.07412357,0.24741445,0.00000000
-2.57228614,0.36093461,0.10455257,0.01764552,0.01570804,0.02233127,0.13151825,0.06865935,0.22620950,0.00000000
-2.56628314,0.33700280,0.09756400,0.01660967,0.01431056,0.02480569,0.11938988,0.06390374,0.20645948,0.00000000
-2.56028014,0.31607041,0.09132288,0.01573111,0.01295276,0.02788923,0.10808694,0.05991043,0.18832756,0.00000000
-2.55427714,0.29849721,0.08593341,0.01502884,0.01164757,0.03165669,0.09769249,0.05673317,0.17196265,0.00000000
-2.54827414,0.28461916,0.08149235,0.01452073,0.01040624,0.03618365,0.08827956,0.05442459,0.15749683,0.00000000
-2.54227114,0.27474262,0.07808706,0.01422310,0.00923814,0.04154471,0.07991119,0.05303509,0.14504356,0.00000000
-2.53626813,0.26913964,0.07579406,0.01415047,0.00815075,0.04781148,0.07264102,0.05261178,0.13469658,0.00000000
-2.53026513,0.26804412,0.07467793,0.01431526,0.00714961,0.05505049,0.06651444,0.05319765,0.12652945,0.00000000
-2.52426213,0.27164894,0.07479061,0.01472758,0.00623848,0.06332104,0.06157018,0.05483062,0.12059551,0.00000000
-2.51825913,0.28010381,0.07617109,0.01539504,0.00541948,0.07267299,0.05784225,0.05754273,0.11692834,0.00000000
-2.51225613,0.29351378,0.07884538,0.01632265,0.00469329,0.08314474,0.05536219,0.06135940,0.11554235,0.00000000
-2.50625313,0.31193853,0.08282679,0.01751266,0.00405949,0.09476124,0.05416140,0.06629864,0.11643369,0.00000000
-2.50025013,0.33539218,0.08811660,0.01896457,0.00351674,0.10753238,0.05427359,0.07237041,0.11958119,0.00000000
-2.49424712,0.36384381,0.09470482,0.02067510,0.00306316,0.12145160,0.05573710,0.07957592,0.12494741,0.00000000
-2.48824412,0.39721860,0.10257141,0.02263826,0.00269657,0.13649497,0.05859707,0.08790720,0.13247980,0.00000000
-2.48224112,0.43539968,0.11168755,0.02484544,0.00241477,0.15262078,0.06290725,0.09734663,0.14211180,0.00000000
-2.47623812,0.47823068,0.12201723,0.02728565,0.00221578,0.16976953,0.06873138,0.10786672,0.15376418,0.00000000
-2.47023512,0.52551885,0.13351901,0.02994567,0.00209804,0.18786460,0.07614412,0.11943004,0.16734641,0.00000000
-2.46423212,0.57703900,0.14614776,0.03281042,0.00206054,0.20681328,0.08523115,0.13198932,0.18275817,0.00000000
-2.45822911,0.63253773,0.15985667,0.03586326,0.00210300,0.22650842,0.09608867,0.14548778,0.19989110,0.00000000
-2.45222611,0.69173824,0.17459901,0.03908639,0.00222586,0.24683034,0.10882194,0.15985964,0.21863060,0.00000000
-2.44622311,0.75434517,0.19032990,0.04246124,0.00243032,0.26764916,0.12354292,0.17503085,0.23885790,0.00000000
-2.44022011,0.82004936,0.20700776,0.04596893,0.00271832,0.28882722,0.14036693,0.19091989,0.26045209,0.00000000
-2.43421711,0.88853236,0.22459549,0.04959062,0.00309241,0.31022163,0.15940836,0.20743877,0.28329228,0.00000000
-2.42821411,0.95947024,0.24306115,0.05330790,0.00355569,0.33168674,0.18077534,0.22449404,0.30725958,0.00000000
-2.42221111,1.03253650,0.26237812,0.05710307,0.00411157,0.35307641,0.20456367,0.24198786,0.33223890,0.00000000
-2.41620810,1.10740396,0.28252467,0.06095944,0.00476365,0.37424603,0.23084989,0.25981901,0.35812041,0.00000000
-2.41020510,1.18374545,0.30348295,0.06486137,0.00551544,0.39505421,0.25968391,0.27788385,0.38480054,0.00000000
-2.40420210,1.26123316,0.32523728,0.06879440,0.00637013,0.41536412,0.29108137,0.29607720,0.41218232,0.00000000
-2.39819910,1.33953694,0.34777201,0.07274515,0.00733037,0.43504444,0.32501602,0.31429311,0.44017522,0.00000000
-2.39219610,1.41832156,0.37106885,0.07670119,0.00839800,0.45397003,0.36141258,0.33242547,0.46869410,0.00000000
-2.38619310,1.49724324,0.39510395,0.08065077,0.00957380,0.47202234,0.40014040,0.35036866,0.49765760,0.00000000
-2.38019010,1.57594602,0.41984487,0.08458256,0.01085731,0.48908971,0.44100833,0.36801797,0.52698581,0.00000000
-2.37418709,1.65405812,0.44524760,0.08848527,0.01224659,0.50506762,0.48376129,0.38527018,0.55659743,0.00000000
-2.36818409,1.73118908,0.47125401,0.09234733,0.01373810,0.51985906,0.52807883,0.40202409,0.58640662,0.00000000
-2.36218109,1.80692798,0.49778967,0.09615651,0.01532658,0.53337502,0.57357596,0.41818112,0.61631959,0.00000000
-2.35617809,1.88084314,0.52476253,0.09989967,0.01700499,0.54553535,0.61980654,0.43364607,0.64623134,0.00000000
-2.35017509,1.95248381,0.55206235,0.10356248,0.01876454,0.55626982,0.66626935,0.44832809,0.67602272,0.00000000
-2.34417209,2.02138381,0.57956115,0.10712934,0.02059467,0.56551951,0.71241670,0.46214169,0.70555802,0.00000000
-2.33816908,2.08706740,0.60711457,0.11058334,0.02248326,0.57323848,0.75766558,0.47500806,0.73468336,0.00000000
-2.33216608,2.14905703,0.63456423,0.11390629,0.02441670,0.57939547,0.80141090,0.48685640,0.76322610,0.00000000
-2.32616308,2.20688295,0.66174085,0.11707899,0.02638017,0.58397577,0.84304053,0.49762541,0.79099531,0.00000000
-2.32016008,2.26009393,0.68846794,0.12008148,0.02835788,0.58698275,0.88195155,0.50726472,0.81778343,0.00000000
-2.31415708,2.30826884,0.71456600,0.12289340,0.03033333,0.58843921,0.91756697,0.51573628,0.84336914,0.00000000
-2.30815408,2.35102815,0.73985674,0.12549446,0.03228965,0.58838808,0.94935248,0.52301552,0.86752125,0.00000000
-2.30215108,2.38804500,0.76416715,0.12786486,0.03420987,0.58689251,0.97683222,0.52909236,0.89000369,0.00000000
-2.29614807,2.41905486,0.78733312,0.12998582,0.03607727,0.58403514,0.99960316,0.53397170,0.91058108,0.00000000
-2.29014507,2.44386346,0.80920244,0.13183995,0.03787561,0.57991653,1.01734727,0.53767372,0.92902504,0.00000000
-2.28414207,2.46235241,0.82963681,0.13341173,0.03958946,0.57465263,1.02984103,0.54023362,0.94512059,0.00000000
-2.27813907,2.47448224,0.84851299,0.13468781,0.04120437,0.56837150,1.03696196,0.54170096,0.95867265,0.00000000
-2.27213607,2.48029278,0.86572289,0.13565726,0.04270707,0.56120930,1.03869171,0.54213872,0.96951220,0.00000000
-2.26613307,2.47990099,0.88117272,0.13631180,0.04408563,0.55330576,1.03511592,0.54162192,0.97750198,0.00000000
-2.26013007,2.47349641,0.89478136,0.13664585,0.04532950,0.54479939,1.02642067,0.54023618,0.98254142,0.00000000
-2.25412706,2.46133485,0.90647820,0.13665661,0.04642963,0.53582267,1.01288597,0.53807607,0.98457076,0.00000000
-2.24812406,2.44373071,0.91620071,0.13634401,0.04737843,0.52649756,0.99487652,0.53524361,0.98357418,0.00000000
-2.24212106,2.42104874,0.92389202,0.13571067,0.04816980,0.51693157,0.97283039,0.53184691,0.97958194,0.00000000
-2.23611806,2.39369573,0.92949897,0.13476184,0.04879907,0.50721466,0.94724602,0.52799910,0.97267146,0.00000000
-2.23011506,2.36211291,0.93297082,0.13350531,0.04926301,0.49741717,0.91866831,0.52381760,0.96296757,0.00000000
-2.22411206,2.32676947,0.93425887,0.13195136,0.04955974,0.48758902,0.88767429,0.51942389,0.95064176,0.00000000
-2.21810905,2.28815758,0.93331728,0.13011277,0.04968873,0.47776010,0.85485903,0.51494361,0.93591064,0.00000000
-2.21210605,2.24678911,0.93010505,0.12800484,0.04965079,0.46794194,0.82082218,0.51050699,0.91903378,0.00000000
-2.20610305,2.20319401,0.92458923,0.12564539,0.04944808,0.45813060,0.78615563,0.50624959,0.90031078,0.00000000
-2.20010005,2.15792004,0.91674904,0.12305492,0.04908409,0.44831047,0.75143263,0.50231302,0.88007782,0.00000000
-2.19409705,2.11153346,0.90658094,0.12025664,0.04856374,0.43845882,0.71719831,0.49884553,0.85870358,0.00000000
-2.18809405,2.06462009,0.89410399,0.11727653,0.04789334,0.42855085,0.68396200,0.49600226,0.83658456,0.00000000
-2.18209105,2.01778584,0.87936530,0.11414340,0.04708068,0.41856477,0.65219093,0.49394482,0.81413980,0.00000000
-2.17608804,1.97165621,0.86244506,0.11088882,0.04613501,0.40848669,0.62230550,0.49284009,0.79180482,0.00000000
-2.17008504,1.92687372,0.84346065,0.10754695,0.04506704,0.39831493,0.59467571,0.49285790,0.77002487,0.00000000
-2.16408204,1.88409281,0.82256952,0.10415425,0.04388891,0.38806342,0.56961860,0.49416769,0.74924729,0.00000000
-2.15807904,1.84397168,0.79997033,0.10074907,0.04261405,0.37776405,0.54739644,0.49693381,0.72991309,0.00000000
-2.15207604,1.80716073,0.77590226,0.09737105,0.04125706,0.36746776,0.52821548,0.50130976,0.71244767,0.00000000
-2.14607304,1.77428776,0.75064220,0.09406035,0.03983346,0.35724417,0.51222506,0.50743134,0.69725088,0.00000000
-2.14007004,1.74594009,0.72449996,0.09085679,0.03835946,0.34717998,0.49951697,0.51540906,0.68468656,0.00000000
-2.13406703,1.72264443,0.69781151,0.08779884,0.03685163,0.33737604,0.49012507,0.52532003,0.67507172,0.00000000
-2.12806403,1.70484522,0.67093055,0.08492256,0.03532650,0.32794340,0.48402507,0.53719994,0.66866594,0.00000000
-2.12206103,1.69288266,0.64421886,0.08226044,0.03380026,0.31899849,0.48113481,0.55103540,0.66566117,0.00000000
-2.11605803,1.68697188,0.61803585,0.07984040,0.03228827,0.31065786,0.48131494,0.56675736,0.66617257,0.00000000
-2.11005503,1.68718445,0.59272782,0.07768476,0.03080479,0.30303261,0.48437036,0.58423602,0.67023090,0.00000000
-2.10405203,1.69343380,0.56861754,0.07580941,0.02936257,0.29622321,0.49005263,0.60327772,0.67777685,0.00000000
-2.09804902,1.70546585,0.54599474,0.07422316,0.02797260,0.29031459,0.49806351,0.62362429,0.68865800,0.00000000
-2.09204602,1.72285582,0.52510796,0.07292738,0.02664389,0.28537228,0.50805980,0.64495520,0.70262869,0.00000000
-2.08604302,1.74501226,0.50615811,0.07191591,0.02538336,0.28143943,0.51965958,0.66689251,0.71935315,0.00000000
-2.08004002,1.77118842,0.48929432,0.07117527,0.02419578,0.27853525,0.53245005,0.68900890,0.73841208,0.00000000
-2.07403702,1.80050130,0.47461195,0.07068521,0.02308389,0.27665464,0.54599658,0.71083839,0.75931278,0.00000000
-2.06803402,1.83195772,0.46215299,0.07041954,0.02204852,0.27576927,0.55985318,0.73188968,0.78150242,0.00000000
-2.06203102,1.86448657,0.45190884,0.07034728,0.02108887,0.27582993,0.57357385,0.75166135,0.80438440,0.00000000
-2.05602801,1.89697607,0.44382494,0.07043399,0.02020282,0.27676995,0.58672461,0.76965855,0.82733701,0.00000000
-2.05002501,1.92831422,0.43780727,0.07064328,0.01938730,0.27850954,0.59889575,0.78541033,0.84973381,0.00000000
-2.04402201,1.95743067,0.43373009,0.07093842,0.01863869,0.28096065,0.60971374,0.79848680,0.87096487,0.00000000
-2.03801901,1.98333791,0.43144432,0.07128396,0.01795328,0.28403215,0.61885246,0.80851530,0.89045789,0.00000000
-2.03201601,2.00516967,0.43078637,0.07164726,0.01732758,0.28763486,0.62604307,0.81519487,0.90769829,0.00000000
-2.02601301,2.02221452,0.43158647,0.07199984,0.01675872,0.29168618,0.63108208,0.81830815,0.92224723,0.00000000
-2.02001001,2.03394295,0.43367635,0.07231860,0.01624472,0.29611393,0.63383734,0.81773012,0.93375676,0.00000000
-2.01400700,2.04002634,0.43689562,0.07258658,0.01578469,0.30085919,0.63425141,0.81343335,0.94198121,0.00000000
-2.00800400,2.04034681,0.44109664,0.07279353,0.01537893,0.30587795,0.63234230,0.80548928,0.94678429,0.00000000
-2.00200100,2.03499743,0.44614755,0.07293599,0.01502893,0.31114139,0.62820126,0.79406559,0.94814155,0.00000000
-1.99599800,2.02427263,0.45193344,0.07301710,0.01473726,0.31663481,0.62198796,0.77941972,0.94613791,0.00000000
-1.98999500,2.00864932,0.45835570,0.07304591,0.01450739,0.32235530,0.61392292,0.76188889,0.94096052,0.00000000
-1.98399200,1.98875977,0.46532954,0.07303647,0.01434336,0.32830819,0.60427773,0.74187711,0.93288719,0.00000000
-1.97798899,1.96535750,0.47278020,0.07300658,0.01424948,0.33450267,0.59336333,0.71983986,0.92227107,0.00000000
-1.97198599,1.93927819,0.48063802,0.07297631,0.01422983,0.34094675,0.58151700,0.69626707,0.90952221,0.00000000
-1.96598299,1.91139759,0.48883286,0.07296643,0.01428790,0.34764196,0.56908849,0.67166545,0.89508723,0.00000000
-1.95997999,1.88258852,0.49728844,0.07299679,0.01442607,0.35457818,0.55642596,0.64654084,0.87942776,0.00000000
-1.95397699,1.85367953,0.50591698,0.07308471,0.01464525,0.36172896,0.54386248,0.62138139,0.86299919,0.00000000
-1.94797399,1.82541699,0.51461466,0.07324355,0.01494447,0.36904768,0.53170342,0.59664245,0.84623041,0.00000000
-1.94197099,1.79843280,0.52325833,0.07348151,0.01532057,0.37646494,0.52021559,0.57273372,0.82950582,0.00000000
-1.93596798,1.77321929,0.53170388,0.07380072,0.01576801,0.38388729,0.50961830,0.55000904,0.81315040,0.00000000
-1.92996498,1.75011238,0.53978636,0.07419661,0.01627876,0.39119768,0.50007694,0.52875941,0.79741842,0.00000000
-1.92396198,1.72928387,0.54732212,0.07465784,0.01684230,0.39825747,0.49169922,0.50920914,0.78248651,0.00000000
-1.91795898,1.71074301,0.55411289,0.07516645,0.01744578,0.40491025,0.48453409,0.49151527,0.76845110,0.00000000
-1.91195598,1.69434709,0.55995168,0.07569854,0.01807425,0.41098708,0.47857357,0.47576998,0.75533034,0.00000000
-1.90595298,1.67982036,0.56463026,0.07622529,0.01871105,0.41631315,0.47375705,0.46200582,0.74307027,0.00000000
-1.89994997,1.66678000,0.56794782,0.07671425,0.01933826,0.42071545,0.46997800,0.45020303,0.73155473,0.00000000
-1.89394697,1.65476769,0.56972033,0.07713099,0.01993723,0.42403114,0.46709258,0.44029878,0.72061840,0.00000000
-1.88794397,1.64328490,0.56979025,0.07744088,0.02048922,0.42611619,0.46492974,0.43219738,0.71006209,0.00000000
-1.88194097,1.63183011,0.56803577,0.07761093,0.02097599,0.42685387,0.46330230,0.42578111,0.69966956,0.00000000
-1.87593797,1.61993579,0.56437937,0.07761169,0.02138045,0.42616269,0.46201834,0.42092095,0.68922469,0.00000000
-1.86993497,1.60720326,0.55879491,0.07741906,0.02168721,0.42400328,0.46089245,0.41748660,0.67852825,0.00000000
-1.86393197,1.59333372,0.55131300,0.07701586,0.02188319,0.42038407,0.45975627,0.41535543,0.66741338,0.00000000
-1.85792896,1.57815383,0.54202431,0.07639318,0.02195800,0.41536524,0.45846778,0.41441990,0.65575881,0.00000000
-1.85192596,1.56163463,0.53108040,0.07555142,0.02190434,0.40906085,0.45691891,0.41459307,0.64349947,0.00000000
-1.84592296,1.54390299,0.51869222,0.07450093,0.02171821,0.40163902,0.45504129,0.41581220,0.63063376,0.00000000
-1.83991996,1.52524507,0.50512608,0.07326221,0.02139904,0.39332008,0.45280969,0.41804020,0.61722735,0.00000000
-1.83391696,1.50610177,0.49069729,0.07186575,0.02094965,0.38437267,0.45024329,0.42126504,0.60341326,0.00000000
-1.82791396,1.48705635,0.47576169,0.07035146,0.02037609,0.37510805,0.44740453,0.42549732,0.58938852,0.00000000
-1.82191096,1.46881501,0.46070549,0.06876760,0.01968740,0.36587261,0.44439589,0.43076614,0.57540737,0.00000000
-1.81590795,1.45218126,0.44593358,0.06716949,0.01889522,0.35703896,0.44135469,0.43711359,0.56177161,0.00000000
-1.80990495,1.43802518,0.43185704,0.06561779,0.01801333,0.34899577,0.43844613,0.44458825,0.54881853,0.00000000
-1.80390195,1.42724901,0.41888013,0.06417666,0.01705720,0.34213671,0.43585513,0.45323802,0.53690701,0.00000000
-1.79789895,1.42075033,0.40738725,0.06291162,0.01604336,0.33684878,0.43377713,0.46310273,0.52640244,0.00000000
-1.79189595,1.41938440,0.39773047,0.06188737,0.01498894,0.33350040,0.43240853,0.47420681,0.51766109,0.00000000
-1.78589295,1.42392697,0.39021786,0.06116557,0.01391105,0.33242946,0.43193688,0.48655249,0.51101470,0.00000000
-1.77988994,1.43503890,0.38510315,0.06080265,0.01282636,0.33393183,0.43253152,0.50011374,0.50675572,0.00000000
-1.77388694,1.45323394,0.38257695,0.06084769,0.01175062,0.33825046,0.43433486,0.51483136,0.50512392,0.00000000
-1.76788394,1.47885058,0.38275989,0.06134056,0.01069831,0.34556557,0.43745470,0.53060921,0.50629480,0.00000000
-1.76188094,1.51202907,0.38569771,0.06231015,0.00968234,0.35598599,0.44195785,0.54731207,0.51037007,0.00000000
-1.75587794,1.55269438,0.39135866,0.06377303,0.00871386,0.36954220,0.44786530,0.56476487,0.51737078,0.00000000
-1.74987494,1.60054556,0.39963306,0.06573235,0.00780219,0.38618115,0.45514908,0.58275360,0.52723300,0.00000000
-1.74387194,1.65505216,0.41033520,0.06817712,0.00695474,0.40576317,0.46373089,0.60102783,0.53980641,0.00000000
-1.73786893,1.71545775,0.42320743,0.07108189,0.00617712,0.42806121,0.47348264,0.61930467,0.55485570,0.00000000
-1.73186593,1.78079079,0.43792636,0.07440691,0.00547324,0.45276260,0.48422876,0.63727417,0.57206480,0.00000000
-1.72586293,1.84988267,0.45411106,0.07809860,0.00484554,0.47947334,0.49575039,0.65460599,0.59104377,0.00000000
-1.71985993,1.92139256,0.47133298,0.08209064,0.00429518,0.50772512,0.50779113,0.67095707,0.61133820,0.00000000
-1.71385693,1.99383864,0.48912740,0.08630529,0.00382235,0.53698496,0.52006440,0.68598020,0.63244078,0.00000000
-1.70785393,2.06563493,0.50700606,0.09065526,0.00342654,0.56666726,0.53226205,0.69933305,0.65380480,0.00000000
-1.70185093,2.13513286,0.52447063,0.09504590,0.00310685,0.59614815,0.54406407,0.71068759,0.67485913,0.00000000
-1.69584792,2.20066633,0.54102670,0.09937766,0.00286225,0.62478178,0.55514906,0.71973948,0.69502425,0.00000000
-1.68984492,2.26059906,0.55619776,0.10354887,0.00269190,0.65191789,0.56520518,0.72621707,0.71372888,0.00000000
-1.68384192,2.31337262,0.56953883,0.10745863,0.00259533,0.67692040,0.57394114,0.72988990,0.73042665,0.00000000
-1.67783892,2.35755369,0.58064927,0.11100974,0.00257269,0.69918620,0.58109698,0.73057622,0.74461234,0.00000000
-1.67183592,2.39187876,0.58918438,0.11411169,0.00262489,0.71816346,0.58645419,0.72814934,0.75583704,0.00000000
-1.66583292,2.41529475,0.59486526,0.11668339,0.00275371,0.73336888,0.58984470,0.72254260,0.76372186,0.00000000
-1.65982991,2.42699375,0.59748679,0.11865577,0.00296183,0.74440306,0.59115852,0.71375263,0.76796957,0.00000000
-1.65382691,2.42644079,0.59692324,0.11997390,0.00325283,0.75096345,0.59034960,0.70184089,0.76837382,0.00000000
-1.64782391,2.41339306,0.59313136,0.12059878,0.00363109,0.75285424,0.58743957,0.68693332,0.76482549,0.00000000
-1.64182091,2.38791006,0.58615090,0.12050856,0.00410166,0.74999288,0.58251924,0.66921804,0.75731607,0.00000000
-1.63581791,2.35035376,0.57610240,0.11969919,0.00467000,0.74241282,0.57574763,0.64894119,0.74593776,0.00000000
-1.62981491,2.30137897,0.56318248,0.11818449,0.00534178,0.73026243,0.56734842,0.62640104,0.73088032,0.00000000
-1.62381191,2.24191394,0.54765664,0.11599556,0.00612245,0.71380009,0.55760398,0.60194044,0.71242483,0.00000000
-1.61780890,2.17313193,0.52985002,0.11317972,0.00701691,0.69338573,0.54684703,0.57593796,0.69093448,0.00000000
-1.61180590,2.09641486,0.51013635,0.10979874,0.00802908,0.66946910,0.53545016,0.54879796,0.66684285,0.00000000
-1.60580290,2.01331035,0.48892566,0.10592677,0.00916145,0.64257536,0.52381357,0.52093992,0.64063995,0.00000000
-1.59979990,1.92548390,0.46665098,0.10164778,0.01041461,0.61328852,0.51235151,0.49278742,0.61285675,0.00000000
-1.59379690,1.83466798,0.44375488,0.09705280,0.01178687,0.58223346,0.50147779,0.46475712,0.58404866,0.00000000
-1.58779390,1.74260997,0.42067603,0.09223695,0.01327381,0.55005723,0.49159102,0.43724814,0.55477858,0.00000000
-1.58179090,1.65102099,0.39783642,0.08729644,0.01486796,0.51741028,0.48306005,0.41063218,0.52560016,0.00000000
-1.57578789,1.56152736,0.37562969,0.08232570,0.01655857,0.48492836,0.47621033,0.38524469,0.49704188,0.00000000
-1.56978489,1.47562647,0.35441085,0.07741465,0.01833144,0.45321566,0.47131151,0.36137736,0.46959243,0.00000000
-1.56378189,1.39464837,0.33448777,0.07264620,0.02016892,0.42282972,0.46856706,0.33927219,0.44368797,0.00000000
-1.55777889,1.31972447,0.31611462,0.06809425,0.02205001,0.39426843,0.46810615,0.31911726,0.41970147,0.00000000
-1.55177589,1.25176386,0.29948747,0.06382198,0.02395062,0.36795955,0.46997816,0.30104426,0.39793460,0.00000000
-1.54577289,1.19143802,0.28474191,0.05988062,0.02584402,0.34425281,0.47415021,0.28512787,0.37861227,0.00000000
-1.53976988,1.13917389,0.27195294,0.05630875,0.02770138,0.32341476,0.48050765,0.27138686,0.36187984,0.00000000
-1.53376688,1.09515523,0.26113670,0.05313201,0.02949243,0.30562626,0.48885768,0.25978692,0.34780306,0.00000000
-1.52776388,1.05933177,0.25225415,0.05036331,0.03118633,0.29098257,0.49893584,0.25024494,0.33637057,0.00000000
-1.52176088,1.03143552,0.24521628,0.04800340,0.03275253,0.27949584,0.51041535,0.24263467,0.32749879,0.00000000
