energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.15457729,0.98734739,-2.05091749,0.06649837,-0.46321998,0.53026917,-1.08712937,0.00002018,-0.00072137,0.11543384,-0.08062151,0.21428070,-0.20140085,0.09847866,-0.28540211,0.31851330,-0.90262234,0.00000000,-0.00000000
-3.14857429,1.02998930,-1.95664492,0.06472000,-0.44626545,0.55530967,-1.02760488,0.00002029,-0.00066880,0.12187220,-0.07137971,0.22922948,-0.19031655,0.10018260,-0.27658374,0.32808793,-0.87561361,0.00000000,-0.00000000
-3.14257129,1.07493592,-1.86259189,0.06357259,-0.42882978,0.58225332,-0.96836590,0.00002121,-0.00061824,0.12789658,-0.06300141,0.24450554,-0.17957997,0.10207373,-0.26748138,0.33804085,-0.84755192,0.00000000,-0.00000000
-3.13656828,1.12141505,-1.76914559,0.06298274,-0.41101197,0.61073554,-0.90979604,0.00002303,-0.00056995,0.13340250,-0.05544862,0.25994379,-0.16920001,0.10408092,-0.25810828,0.34806611,-0.81853017,0.00000000,-0.00000000
-3.13056528,1.16867898,-1.67663235,0.06288349,-0.39290329,0.64038790,-0.85223142,0.00002584,-0.00052411,0.13829473,-0.04867743,0.27537770,-0.15917974,0.10614135,-0.24847593,0.35788573,-0.78863436,0.00000000,-0.00000000
-3.12456228,1.21602861,-1.58532545,0.06321658,-0.37458785,0.67085003,-0.79596120,0.00002978,-0.00048084,0.14249037,-0.04263967,0.29064308,-0.14951771,0.10820344,-0.23859617,0.36725850,-0.75794655,0.00000000,-0.00000000
-3.11855928,1.26283540,-1.49545453,0.06393418,-0.35614355,0.70178087,-0.74122955,0.00003498,-0.00044017,0.14592156,-0.03728440,0.30558178,-0.14020930,0.11022942,-0.22848325,0.37598747,-0.72654837,0.00000000,-0.00000000
-3.11255628,1.30856041,-1.40721584,0.06500023,-0.33764323,0.73286873,-0.68823870,0.00004163,-0.00040210,0.14853775,-0.03255939,0.32004509,-0.13124803,0.11219736,-0.21815574,0.38392604,-0.69452484,0.00000000,-0.00000000
-3.10655328,1.35276968,-1.32078272,0.06639127,-0.31915600,0.76384001,-0.63715277,0.00004991,-0.00036658,0.15030739,-0.02841246,0.33389679,-0.12262690,0.11410248,-0.20763823,0.39098223,-0.66196820,0.00000000,-0.00000000
-3.10055028,1.39514547,-1.23631543,0.06809671,-0.30074864,0.79446605,-0.58810214,0.00006006,-0.00033352,0.15121898,-0.02479267,0.34701573,-0.11433954,0.11595792,-0.19696247,0.39712096,-0.62898132,0.00000000,-0.00000000
-3.09454727,1.43549291,-1.15396998,0.07011862,-0.28248675,0.82456815,-0.54118804,0.00007229,-0.00030282,0.15128141,-0.02165142,0.35929785,-0.10638124,0.11779467,-0.18616827,0.40236441,-0.59568061,0.00000000,-0.00000000
-3.08854427,1.47374169,-1.07390530,0.07247104,-0.26443573,0.85402046,-0.49648702,0.00008687,-0.00027435,0.15052356,-0.01894330,0.37065765,-0.09874981,0.11966072,-0.17530368,0.40679013,-0.56219803,0.00000000,-0.00000000
-3.08254127,1.50994296,-0.99628863,0.07517870,-0.24666154,0.88275065,-0.45405527,0.00010406,-0.00024800,0.14899321,-0.01662691,0.38102908,-0.09144613,0.12161951,-0.16442488,0.41052719,-0.52868211,0.00000000,-0.00000000
-3.07653827,1.54426126,-0.92129879,0.07827532,-0.22923092,0.91073842,-0.41393237,0.00012413,-0.00022363,0.14675527,-0.01466544,0.39036571,-0.08447461,0.12374758,-0.15359540,0.41375028,-0.49529792,0.00000000,-0.00000000
-3.07053527,1.57696192,-0.84912744,0.08180151,-0.21221141,0.93801178,-0.37614471,0.00014735,-0.00020112,0.14388938,-0.01302714,0.39864044,-0.07784329,0.12613160,-0.14288507,0.41667205,-0.46222583,0.00000000,-0.00000000
-3.06453227,1.60839422,-0.77997846,0.08580223,-0.19567088,0.96464130,-0.34070816,0.00017395,-0.00018035,0.14048707,-0.01168560,0.40584459,-0.07156384,0.12886478,-0.13236861,0.41953385,-0.42965936,0.00000000,-0.00000000
-3.05852926,1.63897096,-0.71406565,0.09032398,-0.17967674,0.99073247,-0.30763029,0.00020417,-0.00016122,0.13664855,-0.01061993,0.41198647,-0.06565129,0.13204279,-0.12212393,0.42259527,-0.39780201,0.00000000,-0.00000000
-3.05252626,1.66914504,-0.65160912,0.09541173,-0.16429496,1.01641637,-0.27691201,0.00023818,-0.00014363,0.13247921,-0.00981480,0.41708957,-0.06012365,0.13575933,-0.11223035,0.42612265,-0.36686337,0.00000000,-0.00000000
-3.04652326,1.69938393,-0.59283078,0.10110573,-0.14958885,1.04183903,-0.24854882,0.00027614,-0.00012749,0.12808612,-0.00926034,0.42119028,-0.05500143,0.14010149,-0.10276681,0.43037714,-0.33705477,0.00000000,-0.00000000
-3.04052026,1.73014299,-0.53794931,0.10743829,-0.13561773,1.06714985,-0.22253163,0.00031811,-0.00011271,0.12357452,-0.00895193,0.42433540,-0.05030702,0.14514507,-0.09381008,0.43560264,-0.30858460,0.00000000,-0.00000000
-3.03451726,1.76183851,-0.48717494,0.11443061,-0.12243566,1.09248951,-0.19884738,0.00036407,-0.00009923,0.11904453,-0.00888988,0.42657940,-0.04606404,0.15095004,-0.08543321,0.44201400,-0.28165365,0.00000000,-0.00000000
-3.02851426,1.79482172,-0.44070457,0.12208990,-0.11009022,1.11797783,-0.17747952,0.00041394,-0.00008698,0.11458820,-0.00907899,0.42798156,-0.04229669,0.15755632,-0.07770412,0.44978605,-0.25645059,0.00000000,-0.00000000
-3.02251126,1.82935474,-0.39871720,0.13040676,-0.09862148,1.14370223,-0.15840831,0.00046752,-0.00007589,0.11028696,-0.00952801,0.42860312,-0.03902905,0.16498001,-0.07068446,0.45904380,-0.23314783,0.00000000,-0.00000000
-3.01650825,1.86558966,-0.36137019,0.13935311,-0.08806123,1.16970738,-0.14161124,0.00052450,-0.00006590,0.10620956,-0.01024902,0.42850450,-0.03628440,0.17321043,-0.06442878,0.46985422,-0.21189793,0.00000000,-0.00000000
-3.01050525,1.90355176,-0.32879617,0.14888074,-0.07843240,1.19598643,-0.12706339,0.00058445,-0.00005695,0.10241062,-0.01125665,0.42774269,-0.03408459,0.18220788,-0.05898390,0.48222009,-0.19283062,0.00000000,-0.00000000
-3.00450225,1.94312787,-0.30110076,0.15892054,-0.06974887,1.22247470,-0.11473780,0.00064683,-0.00004897,0.09892972,-0.01256726,0.42636899,-0.03244934,0.19190248,-0.05438855,0.49607601,-0.17605043,0.00000000,-0.00000000
-2.99849925,1.98406065,-0.27836106,0.16938258,-0.06201547,1.24904606,-0.10460597,0.00071100,-0.00004191,0.09579115,-0.01419804,0.42442713,-0.03139567,0.20219412,-0.05067326,0.51128709,-0.16163504,0.00000000,-0.00000000
-2.99249625,2.02594938,-0.26062470,0.18015713,-0.05522835,1.27551252,-0.09663822,0.00077618,-0.00003571,0.09300419,-0.01616595,0.42195188,-0.03093720,0.21295360,-0.04786029,0.52765026,-0.14963426,0.00000000,-0.00000000
-2.98649325,2.06825775,-0.24790932,0.19111653,-0.04937547,1.30162740,-0.09080402,0.00084152,-0.00003031,0.09056397,-0.01848672,0.41896828,-0.03108357,0.22402497,-0.04596380,0.54489836,-0.14006954,0.00000000,-0.00000000
-2.98049025,2.11032843,-0.24020243,0.20211797,-0.04443732,1.32709197,-0.08707229,0.00090609,-0.00002564,0.08845282,-0.02117375,0.41549152,-0.03183980,0.23522914,-0.04499000,0.56270699,-0.13293403,0.00000000,-0.00000000
-2.97448724,2.15140448,-0.23746132,0.21300723,-0.04038781,1.35156568,-0.08541136,0.00096889,-0.00002165,0.08664199,-0.02423703,0.41152742,-0.03320567,0.24636857,-0.04493730,0.58070381,-0.12819304,0.00000000,-0.00000000
-2.96848424,2.19065656,-0.23961299,0.22362297,-0.03719510,1.37467958,-0.08578882,0.00102890,-0.00001828,0.08509371,-0.02768209,0.40707373,-0.03517514,0.25723298,-0.04579647,0.59848018,-0.12578482,0.00000000,-0.00000000
-2.96248124,2.22721532,-0.24655402,0.23380176,-0.03482259,1.39605245,-0.08817101,0.00108509,-0.00001548,0.08376351,-0.03150904,0.40212191,-0.03773573,0.26760589,-0.04755077,0.61560460,-0.12562169,0.00000000,-0.00000000
-2.95647824,2.26020732,-0.25815033,0.24338339,-0.03322972,1.41530888,-0.09252224,0.00113645,-0.00001319,0.08260256,-0.03571178,0.39665961,-0.04086807,0.27727168,-0.05017595,0.63163752,-0.12759144,0.00000000,-0.00000000
-2.95047524,2.28879307,-0.27423671,0.25221638,-0.03237282,1.43209852,-0.09880369,0.00118206,-0.00001137,0.08156015,-0.04027732,0.39067348,-0.04454547,0.28602302,-0.05364032,0.64614686,-0.13155897,0.00000000,-0.00000000
-2.94447224,2.31220527,-0.29461647,0.26016336,-0.03220583,1.44611532,-0.10697196,0.00122105,-0.00000996,0.08058599,-0.04518539,0.38415234,-0.04873365,0.29366822,-0.05790464,0.65872365,-0.13736819,0.00000000,-0.00000000
-2.93846923,2.32978539,-0.31906103,0.26710603,-0.03268079,1.45711584,-0.11697737,0.00125269,-0.00000893,0.07963236,-0.05040828,0.37709044,-0.05339061,0.30003825,-0.06292219,0.66899709,-0.14484429,0.00000000,-0.00000000
-2.93246623,2.34101660,-0.34730977,0.27294956,-0.03374837,1.46493540,-0.12876212,0.00127639,-0.00000824,0.07865603,-0.05591104,0.36949056,-0.05846672,0.30499316,-0.06863874,0.67664834,-0.15379634,0.00000000,-0.00000000
-2.92646323,2.34555135,-0.37907022,0.27762606,-0.03535817,1.46950110,-0.14225816,0.00129172,-0.00000785,0.07761983,-0.06165191,0.36136697,-0.06390508,0.30842748,-0.07499263,0.68142243,-0.16402018,0.00000000,-0.00000000
-2.92046023,2.34323194,-0.41401878,0.28109702,-0.03745897,1.47084084,-0.15738518,0.00129843,-0.00000774,0.07649380,-0.06758317,0.35274772,-0.06964204,0.31027446,-0.08191504,0.68313774,-0.17530187,0.00000000,-0.00000000
-2.91445723,2.33410289,-0.45180211,0.28335451,-0.03999884,1.46908760,-0.17404856,0.00129647,-0.00000786,0.07525604,-0.07365224,0.34367644,-0.07560809,0.31050890,-0.08933038,0.68169261,-0.18742140,0.00000000,-0.00000000
-2.90845423,2.31841436,-0.49203930,0.28442114,-0.04292527,1.46447863,-0.19213754,0.00128596,-0.00000821,0.07389302,-0.07980308,0.33421321,-0.08172895,0.30914836,-0.09715680,0.67706883,-0.20015682,0.00000000,-0.00000000
-2.90245123,2.29661633,-0.53432482,0.28434872,-0.04618525,1.45734944,-0.21152364,0.00126721,-0.00000874,0.07239954,-0.08597775,0.32443466,-0.08792690,0.30625286,-0.10530708,0.66933179,-0.21328873,0.00000000,-0.00000000
-2.89644822,2.26934371,-0.57823235,0.28321562,-0.04972529,1.44812268,-0.23205960,0.00124071,-0.00000945,0.07077831,-0.09211821,0.31443306,-0.09412234,0.30192293,-0.11368955,0.65862747,-0.22660485,0.00000000,-0.00000000
-2.89044522,2.23739315,-0.62331949,0.28112320,-0.05349156,1.43729259,-0.25357867,0.00120710,-0.00001030,0.06903915,-0.09816808,0.30431461,-0.10023549,0.29629612,-0.12220935,0.64517629,-0.23990472,0.00000000,-0.00000000
-2.88444222,2.20169286,-0.66913302,0.27819119,-0.05743004,1.42540575,-0.27589469,0.00116716,-0.00001129,0.06719792,-0.10407437,0.29419678,-0.10618817,0.28954229,-0.13076984,0.62926442,-0.25300429,0.00000000,-0.00000000
-2.87843922,2.16326684,-0.71521496,0.27455258,-0.06148671,1.41303902,-0.29880271,0.00112176,-0.00001237,0.06527528,-0.10978910,0.28420507,-0.11190565,0.28185763,-0.13927421,0.61123280,-0.26574014,0.00000000,-0.00000000
-2.87243622,2.12319564,-0.76110884,0.27034802,-0.06560788,1.40077615,-0.32208043,0.00107186,-0.00001355,0.06329521,-0.11527063,0.27446916,-0.11731836,0.27345802,-0.14762709,0.59146465,-0.27797322,0.00000000,-0.00000000
-2.86643322,2.08257553,-0.80636630,0.26572029,-0.06974056,1.38918402,-0.34549044,0.00101845,-0.00001478,0.06128362,-0.12048463,0.26511877,-0.12236356,0.26457172,-0.15573642,0.57037204,-0.28959192,0.00000000,-0.00000000
-2.86043022,2.04247827,-0.85055364,0.26080895,-0.07383293,1.37879000,-0.36878311,0.00096254,-0.00001606,0.05926685,-0.12540468,0.25627934,-0.12698673,0.25543194,-0.16351518,0.54838218,-0.30051423,0.00000000,-0.00000000
-2.85442721,2.00391335,-0.89325826,0.25574551,-0.07783486,1.37006147,-0.39170038,0.00090512,-0.00001735,0.05727035,-0.13001236,0.24806783,-0.13114277,0.24626945,-0.17088312,0.52592415,-0.31068890,0.00000000,-0.00000000
-2.84842421,1.96779454,-0.93409461,0.25064935,-0.08169859,1.36338861,-0.41398007,0.00084713,-0.00001863,0.05531749,-0.13429689,0.24058882,-0.13479687,0.23730563,-0.17776845,0.50341657,-0.32009548,0.00000000,-0.00000000
-2.84242121,1.93491217,-0.97270970,0.24562460,-0.08537931,1.35907112,-0.43536093,0.00078944,-0.00001989,0.05342859,-0.13825431,0.23393105,-0.13792502,0.22874614,-0.18410928,0.48125676,-0.32874331,0.00000000,-0.00000000
-2.83641821,1.90591200,-1.00878794,0.24075797,-0.08883591,1.35730961,-0.45558795,0.00073284,-0.00002108,0.05162020,-0.14188617,0.22816459,-0.14051421,0.22077543,-0.18985493,0.45981174,-0.33666928,0.00000000,-0.00000000
-2.83041521,1.88128151,-1.04205523,0.23611780,-0.09203163,1.35820154,-0.47441816,0.00067801,-0.00002220,0.04990462,-0.14519797,0.22333871,-0.14256234,0.21355225,-0.19496698,0.43941127,-0.34393474,0.00000000,-0.00000000
-2.82441221,1.86134349,-1.07228230,0.23175403,-0.09493473,1.36174209,-0.49162637,0.00062551,-0.00002321,0.04828968,-0.14819732,0.21948053,-0.14407781,0.20720632,-0.19942001,0.42034304,-0.35062138,0.00000000,-0.00000000
-2.81840920,1.84625680,-1.09928722,0.22769921,-0.09751912,1.36782922,-0.50701095,0.00057579,-0.00002411,0.04677886,-0.15089198,0.21659451,-0.14507887,0.20183603,-0.20320208,0.40284996,-0.35682656,0.00000000,-0.00000000
-2.81240620,1.83602357,-1.12293722,0.22397033,-0.09976484,1.37627269,-0.52039921,0.00052920,-0.00002486,0.04537154,-0.15328796,0.21466267,-0.14559279,0.19750736,-0.20631486,0.38712935,-0.36265811,0.00000000,-0.00000000
-2.80640320,1.83050194,-1.14314968,0.22057132,-0.10165852,1.38680619,-0.53165241,0.00048594,-0.00002546,0.04406348,-0.15538778,0.21364554,-0.14565503,0.19425381,-0.20877342,0.37333375,-0.36822894,0.00000000,-0.00000000
-2.80040020,1.82942325,-1.15989244,0.21749593,-0.10319362,1.39910179,-0.54066993,0.00044614,-0.00002590,0.04284748,-0.15718905,0.21348384,-0.14530821,0.19207736,-0.21060576,0.36157310,-0.37365171,0.00000000,-0.00000000
-2.79439720,1.83241228,-1.17318352,0.21473087,-0.10437060,1.41278593,-0.54739269,0.00040981,-0.00002616,0.04171413,-0.15868348,0.21410064,-0.14460132,0.19095022,-0.21185194,0.35191769,-0.37903372,0.00000000,-0.00000000
-2.78839420,1.83900967,-1.18309015,0.21225900,-0.10519684,1.42745604,-0.55180547,0.00037689,-0.00002626,0.04065259,-0.15985637,0.21540402,-0.14358892,0.19081742,-0.21256297,0.34440182,-0.38447226,0.00000000,-0.00000000
-2.78239120,1.84869495,-1.18972726,0.21006229,-0.10568641,1.44269721,-0.55393819,0.00034727,-0.00002618,0.03965148,-0.16068668,0.21729010,-0.14233052,0.19159990,-0.21279938,0.33902751,-0.39005062,0.00000000,-0.00000000
-2.77638819,1.86090965,-1.19325541,0.20812449,-0.10585971,1.45809817,-0.55386593,0.00032076,-0.00002595,0.03869962,-0.16114774,0.21964631,-0.14089020,0.19319813,-0.21262955,0.33576819,-0.39583482,0.00000000,-0.00000000
-2.77038519,1.87507930,-1.19387818,0.20643337,-0.10574287,1.47326605,-0.55170782,0.00029715,-0.00002558,0.03778683,-0.16120841,0.22235480,-0.13933640,0.19549601,-0.21212790,0.33457198,-0.40187113,0.00000000,-0.00000000
-2.76438219,1.89063403,-1.19183909,0.20498248,-0.10536698,1.48783988,-0.54762478,0.00027620,-0.00002509,0.03690456,-0.16083484,0.22529601,-0.13774189,0.19836501,-0.21137285,0.33536458,-0.40818442,0.00000000,-0.00000000
-2.75837919,1.90702721,-1.18741792,0.20377232,-0.10476728,1.50150222,-0.54181617,0.00025765,-0.00002451,0.03604650,-0.15999250,0.22835214,-0.13618396,0.20166838,-0.21044468,0.33805158,-0.41477734,0.00000000,-0.00000000
-2.75237619,1.92375202,-1.18092670,0.20281114,-0.10398217,1.51398923,-0.53451561,0.00024127,-0.00002387,0.03520901,-0.15864861,0.23141061,-0.13474465,0.20526534,-0.20942341,0.34252036,-0.42163023,0.00000000,-0.00000000
-2.74637319,1.94035585,-1.17270519,0.20211515,-0.10305213,1.52509887,-0.52598606,0.00022680,-0.00002322,0.03439145,-0.15677453,0.23436737,-0.13351112,0.20901520,-0.20838667,0.34864161,-0.42870170,0.00000000,-0.00000000
-2.74037019,1.95645254,-1.16311609,0.20170854,-0.10201872,1.53469750,-0.51651438,0.00021403,-0.00002261,0.03359641,-0.15434823,0.23712995,-0.13257590,0.21278124,-0.20740765,0.35627059,-0.43592983,0.00000000,-0.00000000
-2.73436718,1.97173256,-1.15253994,0.20162310,-0.10092351,1.54272476,-0.50640563,0.00020274,-0.00002211,0.03282983,-0.15135648,0.23962028,-0.13203708,0.21643434,-0.20655326,0.36524849,-0.44323383,0.00000000,-0.00000000
-2.72836418,1.98597123,-1.14136999,0.20189776,-0.09980712,1.54919692,-0.49597740,0.00019278,-0.00002177,0.03210094,-0.14779675,0.24177713,-0.13199833,0.21985619,-0.20588253,0.37540390,-0.45051621,0.00000000,-0.00000000
-2.72236118,1.99903482,-1.13000694,0.20257801,-0.09870836,1.55420852,-0.48555426,0.00018399,-0.00002168,0.03142220,-0.14367857,0.24355808,-0.13256857,0.22294221,-0.20544525,0.38655468,-0.45766520,0.00000000,-0.00000000
-2.71635818,2.01088476,-1.11885397,0.20371534,-0.09766355,1.55793244,-0.47546262,0.00017626,-0.00002193,0.03080905,-0.13902442,0.24494105,-0.13386135,0.22560380,-0.20528107,0.39851034,-0.46455761,0.00000000,-0.00000000
-2.71035518,2.02157963,-1.10831194,0.20536674,-0.09670598,1.56061815,-0.46602618,0.00016952,-0.00002261,0.03027961,-0.13387000,0.24592518,-0.13599379,0.22777018,-0.20541890,0.41107500,-0.47106192,0.00000000,-0.00000000
-2.70435218,2.03127484,-1.09877497,0.20759421,-0.09586560,1.56258808,-0.45756192,0.00016371,-0.00002385,0.02985428,-0.12826382,0.24653111,-0.13908512,0.22938958,-0.20587682,0.42405099,-0.47704161,0.00000000,-0.00000000
-2.69834917,2.04021983,-1.09062656,0.21046437,-0.09516893,1.56423198,-0.45037691,0.00015883,-0.00002577,0.02955523,-0.12226627,0.24680052,-0.14325472,0.23042981,-0.20666232,0.43724290,-0.48235876,0.00000000,-0.00000000
-2.69234617,2.04875252,-1.08423609,0.21404813,-0.09463913,1.56599909,-0.44476568,0.00015488,-0.00002850,0.02940586,-0.11594809,0.24679498,-0.14861972,0.23087824,-0.20777308,0.45046217,-0.48687785,0.00000000,-0.00000000
-2.68634317,2.05729098,-1.07995585,0.21842021,-0.09429630,1.56838819,-0.44100821,0.00015190,-0.00003222,0.02943012,-0.10938845,0.24659409,-0.15529221,0.23074107,-0.20919795,0.46353174,-0.49046969,0.00000000,-0.00000000
-2.68034017,2.06632205,-1.07811846,0.22365871,-0.09415793,1.57193547,-0.43936841,0.00014997,-0.00003710,0.02965178,-0.10267258,0.24629280,-0.16337604,0.23004217,-0.21091840,0.47629083,-0.49301542,0.00000000,-0.00000000
-2.67433717,2.07638717,-1.07903445,0.22984436,-0.09423942,1.57720035,-0.44009278,0.00014915,-0.00004332,0.03009363,-0.09588933,0.24599828,-0.17296342,0.22882120,-0.21291009,0.48859924,-0.49441052,0.00000000,-0.00000000
-2.66833417,2.08806556,-1.08298993,0.23705963,-0.09455467,1.58474969,-0.44340919,0.00014956,-0.00005108,0.03077667,-0.08912846,0.24582603,-0.18413124,0.22713143,-0.21514462,0.50034124,-0.49456860,0.00000000,-0.00000000
-2.66233117,2.10195505,-1.09024417,0.24538747,-0.09511668,1.59514061,-0.44952541,0.00015131,-0.00006061,0.03171921,-0.08247812,0.24589576,-0.19693745,0.22503717,-0.21759127,0.51142854,-0.49342495,0.00000000,-0.00000000
-2.65632816,2.11865120,-1.10102660,0.25490973,-0.09593808,1.60890258,-0.45862726,0.00015451,-0.00007214,0.03293596,-0.07602236,0.24632680,-0.21141744,0.22261088,-0.22021868,0.52180217,-0.49093949,0.00000000,-0.00000000
-2.65032516,2.13872540,-1.11553338,0.26570515,-0.09703146,1.62651945,-0.47087613,0.00015931,-0.00008589,0.03443726,-0.06983892,0.24723358,-0.22758067,0.21993024,-0.22299637,0.53143321,-0.48709918,0.00000000,-0.00000000
-2.64432216,2.16270270,-1.13392300,0.27784708,-0.09840962,1.64841199,-0.48640577,0.00016583,-0.00010211,0.03622819,-0.06399739,0.24872108,-0.24540766,0.21707519,-0.22589592,0.54032216,-0.48191947,0.00000000,-0.00000000
-2.63831916,2.19104032,-1.15631107,0.29140076,-0.10008549,1.67492179,-0.50531816,0.00017420,-0.00012102,0.03830791,-0.05855764,0.25088054,-0.26484747,0.21412506,-0.22889185,0.54849703,-0.47544481,0.00000000,-0.00000000
-2.63231616,2.22410771,-1.18276412,0.30642047,-0.10207186,1.70629728,-0.52767860,0.00018454,-0.00014285,0.04066907,-0.05356873,0.25378568,-0.28581582,0.21115593,-0.23196206,0.55601014,-0.46774806,0.00000000,-0.00000000
-2.62631316,2.26216904,-1.21329255,0.32294640,-0.10438080,1.74268225,-0.55351000,0.00019695,-0.00016780,0.04329738,-0.04906821,0.25748939,-0.30819392,0.20823829,-0.23508786,0.56293381,-0.45892875,0.00000000,-0.00000000
-2.62031016,2.30536891,-1.24784295,0.34100155,-0.10702282,1.78410775,-0.58278663,0.00021154,-0.00019603,0.04617142,-0.04508180,0.26202131,-0.33182818,0.20543507,-0.23825360,0.56935525,-0.44911013,0.00000000,-0.00000000
-2.61430715,2.35372196,-1.28629008,0.36058868,-0.11000580,1.83048743,-0.61542750,0.00022835,-0.00022768,0.04926267,-0.04162345,0.26738603,-0.35653072,0.20280016,-0.24144580,0.57537075,-0.43843524,0.00000000,-0.00000000
-2.60830415,2.40710663,-1.32842904,0.38168747,-0.11333372,1.88161665,-0.65128998,0.00024745,-0.00026283,0.05253570,-0.03869572,0.27356231,-0.38208089,0.20037725,-0.24465210,0.58107967,-0.42706196,0.00000000,-0.00000000
-2.60230115,2.46526366,-1.37396801,0.40425205,-0.11700531,1.93717543,-0.69016372,0.00026882,-0.00030149,0.05594873,-0.03629039,0.28050317,-0.40822767,0.19819923,-0.24785983,0.58657840,-0.41515744,0.00000000,-0.00000000
-2.59629815,2.52779902,-1.42252239,0.42820907,-0.12101258,1.99673488,-0.73176578,0.00029245,-0.00034361,0.05945439,-0.03438941,0.28813674,-0.43469293,0.19628798,-0.25105450,0.59195472,-0.40289202,0.00000000,-0.00000000
-2.59029515,2.59419130,-1.47361085,0.45345630,-0.12533949,2.05976692,-0.77573714,0.00031825,-0.00038907,0.06300072,-0.03296585,0.29636810,-0.46117563,0.19465456,-0.25421827,0.59728277,-0.39043301,0.00000000,-0.00000000
-2.58429215,2.66380306,-1.52665395,0.47986201,-0.12996068,2.12565672,-0.82164127,0.00034611,-0.00043763,0.06653234,-0.03198512,0.30508165,-0.48735668,0.19329976,-0.25732851,0.60261903,-0.37793872,0.00000000,-0.00000000
-2.57828914,2.73589578,-1.58097593,0.50726517,-0.13484055,2.19371741,-0.86896510,0.00037586,-0.00048900,0.06999188,-0.03140615,0.31414425,-0.51290452,0.19221488,-0.26035657,0.60799924,-0.36555296,0.00000000,-0.00000000
-2.57228614,2.80964746,-1.63581018,0.53547648,-0.13993260,2.26320613,-0.91712287,0.00040729,-0.00054276,0.07332146,-0.03118270,0.32340872,-0.53748117,0.19138286,-0.26326689,0.61343667,-0.35340034,0.00000000,-0.00000000
-2.56628314,2.88417247,-1.69030874,0.56428025,-0.14517923,2.33334117,-0.96546302,0.00044011,-0.00059842,0.07646426,-0.03126461,0.33271771,-0.56074876,0.19077946,-0.26601653,0.61892159,-0.34158272,0.00000000,-0.00000000
-2.56028014,2.95854263,-1.74355588,0.59343725,-0.15051202,2.40331916,-1.01327825,0.00047401,-0.00065536,0.07936608,-0.03159907,0.34190784,-0.58237619,0.19037466,-0.26855526,0.62442197,-0.33017687,0.00000000,-0.00000000
-2.55427714,3.03180894,-1.79458594,0.62268832,-0.15585259,2.47233207,-1.05981879,0.00050861,-0.00071292,0.08197689,-0.03213187,0.35081385,-0.60204599,0.19013402,-0.27082608,0.62988536,-0.31923367,0.00000000,-0.00000000
-2.54827414,3.10302316,-1.84240501,0.65175872,-0.16111391,2.53958322,-1.10430856,0.00054349,-0.00077035,0.08425219,-0.03280856,0.35927272,-0.61946104,0.19002020,-0.27276645,0.63524168,-0.30877862,0.00000000,-0.00000000
-2.54227114,3.17125861,-1.88601596,0.68036323,-0.16620228,2.60430221,-1.14596400,0.00057819,-0.00082683,0.08615425,-0.03357563,0.36712770,-0.63435116,0.18999438,-0.27430998,0.64040688,-0.29881395,0.00000000,-0.00000000
-2.53626813,3.23562969,-1.92444629,0.70821161,-0.17101971,2.66575821,-1.18401489,0.00061222,-0.00088151,0.08765306,-0.03438153,0.37423217,-0.64647924,0.19001769,-0.27538869,0.64528704,-0.28932193,0.00000000,-0.00000000
-2.53026513,3.29530965,-1.95677775,0.73501451,-0.17546679,2.72327148,-1.21772656,0.00064506,-0.00093351,0.08872710,-0.03517774,0.38045309,-0.65564701,0.19005259,-0.27593564,0.64978276,-0.28026945,0.00000000,-0.00000000
-2.52426213,3.34954621,-1.98217681,0.76048943,-0.17944591,2.77622314,-1.24642278,0.00067621,-0.00098197,0.08936371,-0.03591965,0.38567438,-0.66170008,0.19006420,-0.27588805,0.65379360,-0.27161338,0.00000000,-0.00000000
-2.51825913,3.39767478,-1.99992482,0.78436670,-0.18286468,2.82406285,-1.26950829,0.00070513,-0.00102604,0.08955926,-0.03656740,0.38979969,-0.66453227,0.19002152,-0.27519048,0.65722225,-0.26330661,0.00000000,-0.00000000
-2.51225613,3.43912905,-2.00944663,0.80639510,-0.18563950,2.86631462,-1.28649031,0.00073134,-0.00106491,0.08931894,-0.03708662,0.39275506,-0.66408915,0.18989863,-0.27379825,0.65997822,-0.25530435,0.00000000,-0.00000000
-2.50625313,3.47344896,-2.01033663,0.82634698,-0.18769905,2.90258074,-1.29699792,0.00075437,-0.00109788,0.08865631,-0.03744902,0.39449103,-0.66037056,0.18967570,-0.27168076,0.66198099,-0.24757045,0.00000000,-0.00000000
-2.50025013,3.50028569,-2.00238094,0.84402273,-0.18898762,2.93254375,-1.30079871,0.00077381,-0.00112432,0.08759257,-0.03763286,0.39498436,-0.65343215,0.18933992,-0.26882462,0.66316224,-0.24008329,0.00000000,-0.00000000
-2.49424712,3.51940406,-1.98557485,0.85925437,-0.18946810,2.95596666,-1.29781178,0.00078931,-0.00114372,0.08615559,-0.03762331,0.39423941,-0.64338586,0.18888634,-0.26523650,0.66346740,-0.23284108,0.00000000,-0.00000000
