energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-0.07503752,2.84617390,0.03441875,0.40238727,0.90517225,1.60091701,1.32058757,0.43401811,0.24650087,0.00000000
-0.06903452,2.75670219,0.03350751,0.39550544,0.86748304,1.54702678,1.26130037,0.42360643,0.23123028,0.00000000
-0.06303152,2.66460952,0.03246293,0.38816002,0.82896419,1.49162083,1.20538016,0.41272389,0.21613554,0.00000000
-0.05702851,2.57061739,0.03129968,0.38041988,0.78994715,1.43518847,1.15309930,0.40141547,0.20135198,0.00000000
-0.05102551,2.47551254,0.03003407,0.37238137,0.75075990,1.37822799,1.10468180,0.38975309,0.18700416,0.00000000
-0.04502251,2.38013913,0.02868364,0.36416734,0.71172592,1.32124127,1.06030725,0.37783484,0.17320482,0.00000000
-0.03901951,2.28539044,0.02726682,0.35592551,0.67316333,1.26472894,1.02011611,0.36578373,0.16005433,0.00000000
-0.03301651,2.19219976,0.02580261,0.34782615,0.63538432,1.20918596,0.98421582,0.35374564,0.14764088,0.00000000
-0.02701351,2.10153077,0.02431015,0.34005918,0.59869450,1.15509789,0.95268749,0.34188685,0.13604096,0.00000000
-0.02101051,2.01436728,0.02280850,0.33283085,0.56339203,1.10293742,0.92559265,0.33039096,0.12532040,0.00000000
-0.01500750,1.93170234,0.02131625,0.32635986,0.52976665,1.05316147,0.90297975,0.31945536,0.11553549,0.00000000
-0.00900450,1.85452660,0.01985128,0.32087324,0.49809812,1.00620841,0.88488998,0.30928729,0.10673432,0.00000000
-0.00300150,1.78381606,0.01843050,0.31660190,0.46865451,0.96249543,0.87136197,0.30009954,0.09895808,0.00000000
0.00300150,1.72051896,0.01706960,0.31377596,0.44168984,0.92241589,0.86243528,0.29210588,0.09224222,0.00000000
0.00900450,1.66554184,0.01578287,0.31261984,0.41744152,0.88633644,0.85815207,0.28551624,0.08661742,0.00000000
0.01500750,1.61973476,0.01458300,0.31334736,0.39612730,0.85459385,0.85855710,0.28053170,0.08211026,0.00000000
0.02101051,1.58387567,0.01348096,0.31615654,0.37794196,0.82749134,0.86369560,0.27733948,0.07874357,0.00000000
0.02701351,1.55865389,0.01248584,0.32122444,0.36305380,0.80529439,0.87360914,0.27610772,0.07653634,0.00000000
0.03301651,1.54465293,0.01160482,0.32870192,0.35160095,0.78822600,0.88832942,0.27698046,0.07550332,0.00000000
0.03901951,1.54233275,0.01084308,0.33870830,0.34368766,0.77646133,0.90787012,0.28007261,0.07565419,0.00000000
0.04502251,1.55201185,0.01020378,0.35132617,0.33938066,0.77012194,0.93221706,0.28546515,0.07699248,0.00000000
0.05102551,1.57384948,0.00968808,0.36659629,0.33870572,0.76926972,0.96131696,0.29320065,0.07951416,0.00000000
0.05702851,1.60782876,0.00929519,0.38451267,0.34164452,0.77390065,0.99506538,0.30327924,0.08320607,0.00000000
0.06303152,1.65374116,0.00902244,0.40501818,0.34813202,0.78393890,1.03329416,0.31565504,0.08804425,0.00000000
0.06903452,1.71117340,0.00886542,0.42800070,0.35805445,0.79923150,1.07575941,0.33023350,0.09399233,0.00000000
0.07503752,1.77949739,0.00881813,0.45329011,0.37124813,0.81954398,1.12213039,0.34686952,0.10099995,0.00000000
0.08104052,1.85786455,0.00887317,0.48065636,0.38749926,0.84455747,1.17198039,0.36536670,0.10900156,0.00000000
0.08704352,1.94520509,0.00902196,0.50980894,0.40654488,0.87386779,1.22478028,0.38547790,0.11791548,0.00000000
0.09304652,2.04023342,0.00925502,0.54039789,0.42807514,0.90698669,1.27989541,0.40690713,0.12764348,0.00000000
0.09904952,2.14146026,0.00956228,0.57201664,0.45173697,0.94334587,1.33658666,0.42931307,0.13807093,0.00000000
0.10505253,2.24721209,0.00993335,0.60420687,0.47713929,0.98230384,1.39401607,0.45231412,0.14906759,0.00000000
0.11105553,2.35565810,0.01035789,0.63646539,0.50385973,1.02315589,1.45125739,0.47549520,0.16048913,0.00000000
0.11705853,2.46484461,0.01082594,0.66825314,0.53145279,1.06514702,1.50731152,0.49841591,0.17217929,0.00000000
0.12306153,2.57273638,0.01132827,0.69900616,0.55945937,1.10748778,1.56112685,0.52062034,0.18397286,0.00000000
0.12906453,2.67726390,0.01185669,0.72814835,0.58741733,1.14937256,1.61162387,0.54164787,0.19569922,0.00000000
0.13506753,2.77637546,0.01240439,0.75510557,0.61487291,1.18999994,1.65772326,0.56104502,0.20718646,0.00000000
0.14107054,2.86809217,0.01296618,0.77932084,0.64139239,1.22859422,1.69837671,0.57837763,0.21826596,0.00000000
0.14707354,2.95056399,0.01353870,0.80026995,0.66657387,1.26442757,1.73259892,0.59324327,0.22877721,0.00000000
0.15307654,3.02212463,0.01412057,0.81747689,0.69005833,1.29684175,1.75949972,0.60528310,0.23857272,0.00000000
0.15907954,3.08134289,0.01471249,0.83052865,0.71153963,1.32526842,1.77831468,0.61419295,0.24752276,0.00000000
0.16508254,3.12706829,0.01531720,0.83908844,0.73077299,1.34924733,1.78843290,0.61973291,0.25551977,0.00000000
0.17108554,3.15846871,0.01593941,0.84290710,0.74758135,1.36844124,1.78942049,0.62173520,0.26248217,0.00000000
0.17708854,3.17505832,0.01658557,0.84183176,0.76185940,1.38264702,1.78103875,0.62010986,0.26835741,0.00000000
0.18309155,3.17671433,0.01726363,0.83581176,0.77357484,1.39180221,1.76325592,0.61484791,0.27312404,0.00000000
0.18909455,3.16368149,0.01798265,0.82490113,0.78276697,1.39598672,1.73625198,0.60602203,0.27679263,0.00000000
0.19509755,3.13656413,0.01875240,0.80925774,0.78954233,1.39541944,1.70041624,0.59378448,0.27940559,0.00000000
0.20110055,3.09630580,0.01958282,0.78913907,0.79406778,1.39044987,1.65633756,0.57836247,0.28103562,0.00000000
0.20710355,3.04415745,0.02048354,0.76489470,0.79656122,1.38154504,1.60478793,0.56005117,0.28178309,0.00000000
0.21310655,2.98163525,0.02146328,0.73695593,0.79728035,1.36927235,1.54669985,0.53920462,0.28177211,0.00000000
0.21910955,2.91047021,0.02252937,0.70582296,0.79651013,1.35427896,1.48313876,0.51622495,0.28114576,0.00000000
0.22511256,2.83255144,0.02368718,0.67205017,0.79454931,1.33726872,1.41527161,0.49155042,0.28006038,0.00000000
0.23111556,2.74986578,0.02493975,0.63623020,0.79169699,1.31897753,1.34433305,0.46564271,0.27867935,0.00000000
0.23711856,2.66443605,0.02628734,0.59897737,0.78823956,1.30014831,1.27159057,0.43897405,0.27716655,0.00000000
0.24312156,2.57826074,0.02772723,0.56091126,0.78443884,1.28150647,1.19831018,0.41201464,0.27567973,0.00000000
0.24912456,2.49325713,0.02925357,0.52264098,0.78052180,1.26373696,1.12572380,0.38522082,0.27436420,0.00000000
0.25512756,2.41121019,0.03085738,0.48475068,0.77667245,1.24746374,1.05499959,0.35902444,0.27334701,0.00000000
0.26113057,2.33372876,0.03252668,0.44778685,0.77302598,1.23323221,0.98721617,0.33382363,0.27273193,0.00000000
0.26713357,2.26221028,0.03424681,0.41224766,0.76966564,1.22149540,0.92334140,0.30997537,0.27259539,0.00000000
0.27313657,2.19781476,0.03600082,0.37857460,0.76662202,1.21260394,0.86421615,0.28778975,0.27298364,0.00000000
0.27913957,2.14144838,0.03777009,0.34714650,0.76387495,1.20680014,0.81054322,0.26752619,0.27391114,0.00000000
0.28514257,2.09375639,0.03953493,0.31827596,0.76135759,1.20421597,0.76288132,0.24939135,0.27536028,0.00000000
0.29114557,2.05512474,0.04127539,0.29220796,0.75896248,1.20487475,0.72164364,0.23353880,0.27728249,0.00000000
0.29714857,2.02568961,0.04297202,0.26912050,0.75654910,1.20869624,0.68710079,0.22007002,0.27960055,0.00000000
0.30315158,2.00535351,0.04460673,0.24912695,0.75395260,1.21550446,0.65938715,0.20903679,0.28221202,0.00000000
0.30915458,1.99380671,0.04616356,0.23227982,0.75099305,1.22503788,0.63851010,0.20044446,0.28499376,0.00000000
0.31515758,1.99055271,0.04762942,0.21857556,0.74748498,1.23696140,0.62436134,0.19425594,0.28780707,0.00000000
0.32116058,1.99493617,0.04899474,0.20796003,0.74324667,1.25087937,0.61672951,0.19039625,0.29050350,0.00000000
0.32716358,2.00617230,0.05025401,0.20033444,0.73810879,1.26634943,0.61531353,0.18875726,0.29293083,0.00000000
0.33316658,2.02337644,0.05140606,0.19556135,0.73192225,1.28289650,0.61973600,0.18920249,0.29493918,0.00000000
0.33916958,2.04559304,0.05245426,0.19347065,0.72456487,1.30002657,0.62955624,0.19157194,0.29638682,0.00000000
0.34517259,2.07182329,0.05340647,0.19386527,0.71594683,1.31724014,0.64428266,0.19568659,0.29714560,0.00000000
0.35117559,2.10105101,0.05427480,0.19652650,0.70601473,1.33404492,0.66338420,0.20135281,0.29710569,0.00000000
0.35717859,2.13226648,0.05507512,0.20121903,0.69475436,1.34996779,0.68630079,0.20836639,0.29617956,0.00000000
0.36318159,2.16448814,0.05582644,0.20769552,0.68219217,1.36456585,0.71245288,0.21651643,0.29430499,0.00000000
0.36918459,2.19678220,0.05655012,0.21570091,0.66839545,1.37743661,0.74125016,0.22558890,0.29144715,0.00000000
0.37518759,2.22828031,0.05726891,0.22497642,0.65347154,1.38822722,0.77209953,0.23537006,0.28759956,0.00000000
0.38119060,2.25819542,0.05800597,0.23526338,0.63756602,1.39664283,0.80441268,0.24564978,0.28278416,0.00000000
0.38719360,2.28583604,0.05878380,0.24630695,0.62086010,1.40245404,0.83761347,0.25622461,0.27705035,0.00000000
0.39319660,2.31061901,0.05962326,0.25785975,0.60356745,1.40550330,0.87114514,0.26690096,0.27047324,0.00000000
0.39919960,2.33208080,0.06054257,0.26968553,0.58593050,1.40571042,0.90447769,0.27749802,0.26315119,0.00000000
0.40520260,2.34988739,0.06155655,0.28156282,0.56821637,1.40307689,0.93711543,0.28785070,0.25520272,0.00000000
0.41120560,2.36384252,0.06267589,0.29328849,0.55071261,1.39768896,0.96860471,0.29781238,0.24676314,0.00000000
0.41720860,2.37389409,0.06390677,0.30468132,0.53372268,1.38971928,0.99854174,0.30725746,0.23798080,0.00000000
0.42321161,2.38013847,0.06525059,0.31558533,0.51756152,1.37942703,1.02658036,0.31608370,0.22901334,0.00000000
0.42921461,2.38282227,0.06670400,0.32587282,0.50255088,1.36715616,1.05243955,0.32421406,0.22002398,0.00000000
0.43521761,2.38234115,0.06825915,0.33544707,0.48901478,1.35333177,1.07591035,0.33159820,0.21117791,0.00000000
0.44122061,2.37923537,0.06990414,0.34424438,0.47727492,1.33845425,1.09686181,0.33821337,0.20263908,0.00000000
0.44722361,2.37418166,0.07162370,0.35223554,0.46764605,1.32309136,1.11524567,0.34406460,0.19456716,0.00000000
0.45322661,2.36798114,0.07339998,0.35942640,0.46043141,1.30786790,1.13109928,0.34918421,0.18711499,0.00000000
0.45922961,2.36154318,0.07521344,0.36585766,0.45591813,1.29345322,1.14454652,0.35363056,0.18042636,0.00000000
0.46523262,2.35586518,0.07704377,0.37160362,0.45437258,1.28054662,1.15579634,0.35748592,0.17463415,0.00000000
0.47123562,2.35200853,0.07887079,0.37676997,0.45603587,1.26986081,1.16513868,0.36085368,0.16985883,0.00000000
0.47723862,2.35107095,0.08067529,0.38149062,0.46111929,1.26210381,1.17293770,0.36385464,0.16620724,0.00000000
0.48324162,2.35415605,0.08243971,0.38592368,0.46979996,1.25795972,1.17962220,0.36662283,0.16377165,0.00000000
0.48924462,2.36234061,0.08414862,0.39024656,0.48221666,1.25806876,1.18567355,0.36930070,0.16262894,0.00000000
0.49524762,2.37664074,0.08578905,0.39465042,0.49846601,1.26300734,1.19161111,0.37203385,0.16284003,0.00000000
0.50125063,2.39797781,0.08735058,0.39933420,0.51859899,1.27326862,1.19797575,0.37496568,0.16444929,0.00000000
0.50725363,2.42714544,0.08882515,0.40449824,0.54261818,1.28924443,1.20531191,0.37823188,0.16748417,0.00000000
0.51325663,2.46477872,0.09020673,0.41033787,0.57047551,1.31120904,1.21414876,0.38195515,0.17195474,0.00000000
0.51925963,2.51132679,0.09149083,0.41703701,0.60207091,1.33930571,1.22498120,0.38624027,0.17785340,0.00000000
0.52526263,2.56703012,0.09267378,0.42476215,0.63725183,1.37353640,1.23825141,0.39116964,0.18515460,0.00000000
0.53126563,2.63190315,0.09375206,0.43365669,0.67581364,1.41375531,1.25433168,0.39679969,0.19381465,0.00000000
0.53726863,2.70572348,0.09472152,0.44383593,0.71750102,1.45966669,1.27350923,0.40315795,0.20377161,0.00000000
0.54327164,2.78802790,0.09557669,0.45538279,0.76201031,1.51082709,1.29597349,0.41024128,0.21494540,0.00000000
0.54927464,2.87811574,0.09631021,0.46834432,0.80899263,1.56665229,1.32180669,0.41801496,0.22723797,0.00000000
0.55527764,2.97505949,0.09691239,0.48272904,0.85805780,1.62642869,1.35097768,0.42641296,0.24053382,0.00000000
0.56128064,3.07772245,0.09737099,0.49850523,0.90877887,1.68932908,1.38333963,0.43533917,0.25470056,0.00000000
0.56728364,3.18478293,0.09767120,0.51560010,0.96069704,1.75443220,1.41863138,0.44466971,0.26958994,0.00000000
0.57328664,3.29476399,0.09779595,0.53389977,1.01332690,1.82074559,1.45648250,0.45425605,0.28503902,0.00000000
0.57928964,3.40606798,0.09772633,0.55325024,1.06616180,1.88723082,1.49642172,0.46392890,0.30087167,0.00000000
0.58529265,3.51701437,0.09744237,0.57345903,1.11867922,1.95283043,1.53788851,0.47350280,0.31690039,0.00000000
0.59129565,3.62587982,0.09692386,0.59429780,1.17034603,2.01649540,1.58024710,0.48278108,0.33292839,0.00000000
0.59729865,3.73093898,0.09615142,0.61550558,1.22062373,2.07721228,1.62280267,0.49156110,0.34875194,0.00000000
0.60330165,3.83050474,0.09510756,0.63679291,1.26897357,2.13402901,1.66481895,0.49963965,0.36416309,0.00000000
0.60930465,3.92296670,0.09377780,0.65784664,1.31486165,2.18607833,1.70553666,0.50681821,0.37895250,0.00000000
0.61530765,4.00682663,0.09215171,0.67833550,1.35776419,2.23259815,1.74419243,0.51290807,0.39291261,0.00000000
0.62131066,4.08073009,0.09022379,0.69791637,1.39717301,2.27294805,1.78003737,0.51773497,0.40584092,0.00000000
0.62731366,4.14349343,0.08799427,0.71624124,1.43260148,2.30662145,1.81235510,0.52114346,0.41754345,0.00000000
0.63331666,4.19412548,0.08546954,0.73296469,1.46359089,2.33325308,1.84047874,0.52300050,0.42783826,0.00000000
0.63931966,4.23184386,0.08266249,0.74775193,1.48971752,2.35262173,1.86380650,0.52319858,0.43655900,0.00000000
0.64532266,4.25608566,0.07959238,0.76028712,1.51060028,2.36464818,1.88181572,0.52165813,0.44355839,0.00000000
0.65132566,4.26651253,0.07628466,0.77028185,1.52590883,2.36938892,1.89407497,0.51832922,0.44871153,0.00000000
0.65732866,4.26301059,0.07277031,0.77748353,1.53537214,2.36702579,1.90025426,0.51319260,0.45191903,0.00000000
0.66333167,4.24568547,0.06908509,0.78168344,1.53878707,2.35785246,1.90013297,0.50626004,0.45310967,0.00000000
0.66933467,4.21485292,0.06526860,0.78272407,1.53602675,2.34225837,1.89360556,0.49757402,0.45224271,0.00000000
0.67533767,4.17102580,0.06136311,0.78050556,1.52704820,2.32071096,1.88068489,0.48720676,0.44930958,0.00000000
0.68134067,4.11489781,0.05741241,0.77499087,1.51189884,2.29373715,1.86150307,0.47525868,0.44433494,0.00000000
0.68734367,4.04732482,0.05346060,0.76620942,1.49072136,2.26190486,1.83630969,0.46185631,0.43737697,0.00000000
0.69334667,3.96930436,0.04955095,0.75425894,1.46375655,2.22580538,1.80546759,0.44714973,0.42852693,0.00000000
0.69934967,3.88195390,0.04572485,0.73930544,1.43134355,2.18603729,1.76944596,0.43130956,0.41790788,0.00000000
0.70535268,3.78648853,0.04202085,0.72158113,1.39391756,2.14319262,1.72881104,0.41452358,0.40567257,0.00000000
0.71135568,3.68419862,0.03847401,0.70138025,1.35200443,2.09784547,1.68421429,0.39699308,0.39200057,0.00000000
0.71735868,3.57642776,0.03511534,0.67905307,1.30621250,2.05054361,1.63637851,0.37892903,0.37709471,0.00000000
0.72336168,3.46455153,0.03197151,0.65499791,1.25722152,2.00180281,1.58608194,0.36054808,0.36117688,0.00000000
0.72936468,3.34995726,0.02906475,0.62965173,1.20576916,1.95210410,1.53414087,0.34206853,0.34448337,0.00000000
0.73536768,3.23402500,0.02641298,0.60347942,1.15263535,1.90189344,1.48139097,0.32370643,0.32725986,0.00000000
0.74137069,3.11810988,0.02403012,0.57696218,1.09862504,1.85158347,1.42866808,0.30567171,0.30975624,0.00000000
0.74737369,3.00352570,0.02192648,0.55058542,1.04455006,1.80155680,1.37678869,0.28816459,0.29222139,0.00000000
0.75337669,2.89152974,0.02010935,0.52482650,0.99121057,1.75217015,1.32653083,0.27137229,0.27489811,0.00000000
0.75937969,2.78330879,0.01858352,0.50014279,0.93937689,1.70375872,1.27861590,0.25546602,0.25801839,0.00000000
0.76538269,2.67996597,0.01735197,0.47696039,0.88977223,1.65664015,1.23369191,0.24059845,0.24179898,0.00000000
0.77138569,2.58250840,0.01641634,0.45566382,0.84305706,1.61111747,1.19231855,0.22690155,0.22643761,0.00000000
0.77738869,2.49183539,0.01577749,0.43658693,0.79981531,1.56748052,1.15495476,0.21448490,0.21210969,0.00000000
0.78339170,2.40872722,0.01543582,0.42000532,0.76054318,1.52600556,1.12194889,0.20343443,0.19896569,0.00000000
0.78939470,2.33383424,0.01539154,0.40613043,0.72564045,1.48695286,1.09353188,0.19381166,0.18712927,0.00000000
0.79539770,2.26766673,0.01564471,0.39510528,0.69540470,1.45056226,1.06981367,0.18565328,0.17669593,0.00000000
0.80140070,2.21058532,0.01619514,0.38700211,0.67002839,1.41704689,1.05078273,0.17897127,0.16773239,0.00000000
0.80740370,2.16279267,0.01704216,0.38182170,0.64959876,1.38658552,1.03630897,0.17375323,0.16027660,0.00000000
0.81340670,2.12432653,0.01818413,0.37949455,0.63410044,1.35931383,1.02614972,0.16996324,0.15433826,0.00000000
0.81940970,2.09505489,0.01961794,0.37988357,0.62342048,1.33531547,1.01995863,0.16754292,0.14989986,0.00000000
0.82541271,2.07467372,0.02133834,0.38278850,0.61735565,1.31461351,1.01729721,0.16641284,0.14691824,0.00000000
0.83141571,2.06270786,0.02333719,0.38795165,0.61562166,1.29716298,1.01764866,0.16647421,0.14532648,0.00000000
0.83741871,2.05851562,0.02560276,0.39506487,0.61786390,1.28284523,1.02043348,0.16761084,0.14503621,0.00000000
0.84342171,2.06129753,0.02811903,0.40377775,0.62366951,1.27146472,1.02502646,0.16969132,0.14594026,0.00000000
0.84942471,2.07010946,0.03086506,0.41370661,0.63258028,1.26274879,1.03077450,0.17257143,0.14791549,0.00000000
0.85542771,2.08388042,0.03381453,0.42444422,0.64410614,1.25635059,1.03701468,0.17609680,0.15082600,0.00000000
0.86143072,2.10143466,0.03693547,0.43556998,0.65773882,1.25185543,1.04309214,0.18010570,0.15452636,0.00000000
0.86743372,2.12151800,0.04019017,0.44666040,0.67296535,1.24879043,1.04837718,0.18443206,0.15886514,0.00000000
0.87343672,2.14282760,0.04353539,0.45729945,0.68928113,1.24663725,1.05228107,0.18890856,0.16368837,0.00000000
0.87943972,2.16404453,0.04692281,0.46708874,0.70620208,1.24484732,1.05427033,0.19336984,0.16884308,0.00000000
0.88544272,2.18386798,0.05029980,0.47565711,0.72327578,1.24285911,1.05387889,0.19765572,0.17418075,0.00000000
0.89144572,2.20105015,0.05361041,0.48266942,0.74009111,1.24011660,1.05071799,0.20161438,0.17956060,0.00000000
0.89744872,2.21443034,0.05679664,0.48783435,0.75628621,1.23608816,1.04448370,0.20510547,0.18485255,0.00000000
0.90345173,2.22296720,0.05979989,0.49091091,0.77155455,1.23028496,1.03496171,0.20800297,0.18993991,0.00000000
0.90945473,2.22576767,0.06256258,0.49171351,0.78564896,1.22227816,1.02202976,0.21019784,0.19472163,0.00000000
0.91545773,2.22211170,0.06502983,0.49011545,0.79838337,1.21171402,1.00565737,0.21160032,0.19911393,0.00000000
0.92146073,2.21147156,0.06715119,0.48605078,0.80963245,1.19832631,0.98590345,0.21214172,0.20305141,0.00000000
0.92746373,2.19352518,0.06888227,0.47951431,0.81932901,1.18194561,0.96291163,0.21177587,0.20648756,0.00000000
0.93346673,2.16816292,0.07018629,0.47056010,0.82745943,1.16250495,0.93690387,0.21047989,0.20939455,0.00000000
0.93946973,2.13548773,0.07103535,0.45929822,0.83405728,1.14004187,0.90817259,0.20825449,0.21176245,0.00000000
0.94547274,2.09580860,0.07141149,0.44589008,0.83919551,1.11469674,0.87707158,0.20512358,0.21359785,0.00000000
0.95147574,2.04962796,0.07130741,0.43054253,0.84297752,1.08670769,0.84400620,0.20113342,0.21492197,0.00000000
0.95747874,1.99762348,0.07072682,0.41350085,0.84552774,1.05640232,0.80942309,0.19635111,0.21576838,0.00000000
0.96348174,1.94062535,0.06968440,0.39504105,0.84698196,1.02418696,0.77379981,0.19086263,0.21618046,0.00000000
0.96948474,1.87958991,0.06820547,0.37546172,0.84747821,0.99053366,0.73763469,0.18477043,0.21620868,0.00000000
0.97548774,1.81557089,0.06632515,0.35507564,0.84714841,0.95596593,0.70143711,0.17819068,0.21590793,0.00000000
0.98149075,1.74968942,0.06408735,0.33420157,0.84611145,0.92104358,0.66571844,0.17125025,0.21533496,0.00000000
0.98749375,1.68310387,0.06154336,0.31315642,0.84446782,0.88634730,0.63098387,0.16408353,0.21454611,0.00000000
0.99349675,1.61698057,0.05875030,0.29224802,0.84229631,0.85246371,0.59772499,0.15682918,0.21359535,0.00000000
0.99949975,1.55246635,0.05576934,0.27176872,0.83965261,0.81997098,0.56641340,0.14962690,0.21253285,0.00000000
1.00550275,1.49066334,0.05266394,0.25198988,0.83657006,0.78942566,0.53749508,0.14261433,0.21140388,0.00000000
1.01150575,1.43260669,0.04949799,0.23315748,0.83306212,0.76135083,0.51138552,0.13592410,0.21024829,0.00000000
1.01750875,1.37924539,0.04633405,0.21548863,0.82912655,0.73622550,0.48846549,0.12968114,0.20910037,0.00000000
1.02351176,1.33142599,0.04323171,0.19916924,0.82475065,0.71447561,0.46907718,0.12400020,0.20798902,0.00000000
1.02951476,1.28987943,0.04024612,0.18435256,0.81991722,0.69646618,0.45352052,0.11898376,0.20693826,0.00000000
1.03551776,1.25521037,0.03742670,0.17115861,0.81461064,0.68249476,0.44204964,0.11472010,0.20596790,0.00000000
1.04152076,1.22788895,0.03481616,0.15967436,0.80882261,0.67278587,0.43486910,0.11128184,0.20509417,0.00000000
1.04752376,1.20824439,0.03244973,0.14995444,0.80255692,0.66748632,0.43212994,0.10872463,0.20433040,0.00000000
1.05352676,1.19646046,0.03035469,0.14202237,0.79583301,0.66666140,0.43392544,0.10708625,0.20368751,0.00000000
1.05952976,1.19257226,0.02855009,0.13587214,0.78868781,0.67029181,0.44028673,0.10638597,0.20317431,0.00000000
1.06553277,1.19646466,0.02704686,0.13146993,0.78117587,0.67827146,0.45117823,0.10662418,0.20279758,0.00000000
1.07153577,1.20787216,0.02584801,0.12875614,0.77336773,0.69040622,0.46649331,0.10778239,0.20256193,0.00000000
1.07753877,1.22638066,0.02494916,0.12764740,0.76534652,0.70641390,0.48605044,0.10982356,0.20246947,0.00000000
1.08354177,1.25143144,0.02433915,0.12803873,0.75720334,0.72592576,0.50959022,0.11269273,0.20251933,0.00000000
1.08954477,1.28232772,0.02400088,0.12980581,0.74903165,0.74848977,0.53677372,0.11631810,0.20270726,0.00000000
1.09554777,1.31824447,0.02391227,0.13280735,0.74092120,0.77357605,0.56718263,0.12061252,0.20302515,0.00000000
1.10155078,1.35824178,0.02404721,0.13688769,0.73295209,0.80058468,0.60032161,0.12547535,0.20346091,0.00000000
1.10755378,1.40128207,0.02437675,0.14187956,0.72518943,0.82885610,0.63562333,0.13079477,0.20399844,0.00000000
1.11355678,1.44625143,0.02487013,0.14760713,0.71767917,0.85768419,0.67245622,0.13645056,0.20461810,0.00000000
1.11955978,1.49198487,0.02549591,0.15388936,0.71044543,0.88633183,0.71013543,0.14231715,0.20529750,0.00000000
1.12556278,1.53729506,0.02622305,0.16054358,0.70348957,0.91404883,0.74793658,0.14826706,0.20601263,0.00000000
1.13156578,1.58100401,0.02702190,0.16738934,0.69679122,0.94009164,0.78511243,0.15417447,0.20673947,0.00000000
1.13756878,1.62197659,0.02786509,0.17425247,0.69031111,0.96374430,0.82091181,0.15991899,0.20745569,0.00000000
1.14357179,1.65915474,0.02872832,0.18096913,0.68399549,0.98433989,0.85460036,0.16538927,0.20814267,0.00000000
1.14957479,1.69159086,0.02959093,0.18738990,0.67778188,1.00128147,0.88548218,0.17048648,0.20878739,0.00000000
1.15557779,1.71847899,0.03043640,0.19338355,0.67160550,1.01406180,0.91292174,0.17512737,0.20938420,0.00000000
1.16158079,1.73918206,0.03125252,0.19884049,0.66540606,1.02228069,0.93636480,0.17924691,0.20993625,0.00000000
1.16758379,1.75325387,0.03203150,0.20367562,0.65913402,1.02565927,0.95535752,0.18280014,0.21045645,0.00000000
1.17358679,1.76045449,0.03276975,0.20783048,0.65275610,1.02405033,0.96956281,0.18576331,0.21096772,0.00000000
1.17958979,1.76075813,0.03346753,0.21127447,0.64625921,1.01744416,0.97877293,0.18813418,0.21150260,0.00000000
1.18559280,1.75435276,0.03412841,0.21400513,0.63965273,1.00596960,0.98291771,0.18993134,0.21210204,0.00000000
1.19159580,1.74163147,0.03475855,0.21604734,0.63296857,0.98989001,0.98206794,0.19119272,0.21281343,0.00000000
1.19759880,1.72317562,0.03536586,0.21745149,0.62625925,0.96959447,0.97643340,0.19197317,0.21368795,0.00000000
1.20360180,1.69973061,0.03595912,0.21829062,0.61959383,0.94558443,0.96635588,0.19234136,0.21477732,0.00000000
1.20960480,1.67217531,0.03654699,0.21865662,0.61305210,0.91845644,0.95229702,0.19237608,0.21613016,0.00000000
1.21560780,1.64148657,0.03713710,0.21865568,0.60671744,0.88888181,0.93482178,0.19216213,0.21778819,0.00000000
1.22161081,1.60870053,0.03773519,0.21840324,0.60066876,0.85758404,0.91457806,0.19178598,0.21978245,0.00000000
1.22761381,1.57487256,0.03834433,0.21801845,0.59497230,0.82531502,0.89227339,0.19133150,0.22212987,0.00000000
1.23361681,1.54103775,0.03896435,0.21761876,0.58967373,0.79283106,0.86864972,0.19087584,0.22483033,0.00000000
1.23961981,1.50817365,0.03959146,0.21731448,0.58479137,0.76086981,0.84445746,0.19048591,0.22786452,0.00000000
1.24562281,1.47716708,0.04021805,0.21720395,0.58031098,0.73012877,0.82042975,0.19021529,0.23119280,0.00000000
1.25162581,1.44878621,0.04083276,0.21736925,0.57618249,0.70124645,0.79725807,0.19010204,0.23475500,0.00000000
1.25762881,1.42365918,0.04142083,0.21787284,0.57231923,0.67478647,0.77557023,0.19016736,0.23847149,0.00000000
1.26363182,1.40225963,0.04196454,0.21875514,0.56859952,0.65122540,0.75591150,0.19041507,0.24224525,0.00000000
1.26963482,1.38489985,0.04244402,0.22003335,0.56487086,0.63094422,0.73872949,0.19083215,0.24596511,0.00000000
1.27563782,1.37173105,0.04283808,0.22170124,0.56095635,0.61422370,0.72436341,0.19138998,0.24950978,0.00000000
1.28164082,1.36275066,0.04312525,0.22373025,0.55666305,0.60124354,0.71303782,0.19204649,0.25275265,0.00000000
1.28764382,1.35781575,0.04328486,0.22607159,0.55179190,0.59208497,0.70486107,0.19274886,0.25556710,0.00000000
1.29364682,1.35666160,0.04329807,0.22865929,0.54614844,0.58673644,0.69982828,0.19343673,0.25783194,0.00000000
1.29964982,1.35892442,0.04314898,0.23141411,0.53955389,0.58510209,0.69782851,0.19404571,0.25943685,0.00000000
1.30565283,1.36416692,0.04282552,0.23424811,0.53185586,0.58701222,0.69865588,0.19451101,0.26028747,0.00000000
