energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,2.15094748,0.00835733,0.05032744,0.32852501,1.63992258,0.00819414,0.41340369
-4.29514757,2.25315169,0.00900013,0.05188510,0.34685631,1.69544376,0.00903072,0.45309794
-4.28914457,2.35548907,0.00964184,0.05358935,0.36594652,1.74881975,0.00988430,0.49467186
-4.28314157,2.45652987,0.01027335,0.05542495,0.38562478,1.79908045,0.01074401,0.53773159
-4.27713857,2.55479107,0.01088493,0.05737238,0.40569077,1.84527142,0.01159802,0.58182742
-4.27113557,2.64876818,0.01146644,0.05940775,0.42591657,1.88647941,0.01243370,0.62645951
-4.26513257,2.73697055,0.01200765,0.06150285,0.44604995,1.92185878,0.01323796,0.67108590
-4.25912956,2.81795946,0.01249852,0.06362536,0.46581905,1.95065790,0.01399762,0.71513251
-4.25312656,2.89038769,0.01292948,0.06573930,0.48493852,1.97224470,0.01469979,0.75800522
-4.24712356,2.95303938,0.01329180,0.06780570,0.50311682,1.98613021,0.01533220,0.79910353
-4.24112056,3.00486875,0.01357784,0.06978336,0.52006445,1.99198933,0.01588369,0.83783561
-4.23511756,3.04503622,0.01378135,0.07162985,0.53550294,1.98967778,0.01634449,0.87363421
-4.22911456,3.07294041,0.01389770,0.07330269,0.54917403,1.97924450,0.01670663,0.90597284
-4.22311156,3.08824476,0.01392403,0.07476046,0.56084887,1.96093884,0.01696417,0.93438167
-4.21710855,3.09089737,0.01385940,0.07596416,0.57033658,1.93521211,0.01711345,0.95846250
-4.21110555,3.08114307,0.01370483,0.07687841,0.57749206,1.90271315,0.01715322,0.97790206
-4.20510255,3.05952682,0.01346329,0.07747265,0.58222232,1.86427790,0.01708469,0.99248319
-4.19909955,3.02688802,0.01313958,0.07772224,0.58449127,1.82091311,0.01691153,1.00209309
-4.19309655,2.98434530,0.01274023,0.07760936,0.58432249,1.77377448,0.01663971,1.00672841
-4.18709355,2.93327201,0.01227322,0.07712373,0.58179983,1.72413986,0.01627734,1.00649664
-4.18109055,2.87526282,0.01174779,0.07626303,0.57706583,1.67337806,0.01583437,1.00161372
-4.17508754,2.81209222,0.01117409,0.07503316,0.57031775,1.62291422,0.01532227,0.99239771
-4.16908454,2.74566602,0.01056288,0.07344806,0.56180149,1.57419268,0.01475365,0.97925882
-4.16308154,2.67796722,0.00992518,0.07152938,0.55180348,1.52863827,0.01414185,0.96268596
-4.15707854,2.61099805,0.00927199,0.06930580,0.54064094,1.48761727,0.01350052,0.94323037
-4.15107554,2.54671990,0.00861392,0.06681212,0.52865079,1.45239910,0.01284323,0.92148696
-4.14507254,2.48699333,0.00796096,0.06408818,0.51617776,1.42411984,0.01218305,0.89807415
-4.13906953,2.43352021,0.00732221,0.06117759,0.50356221,1.40374878,0.01153223,0.87361295
-4.13306653,2.38779011,0.00670572,0.05812634,0.49112806,1.39205899,0.01090190,0.84870632
-4.12706353,2.35103305,0.00611830,0.05498144,0.47917149,1.38960296,0.01030184,0.82391962
-4.12106053,2.32418038,0.00556546,0.05178949,0.46795090,1.39669417,0.00974032,0.79976301
-4.11505753,2.30783557,0.00505136,0.04859541,0.45767844,1.41339533,0.00922401,0.77667658
-4.10905453,2.30225613,0.00457883,0.04544124,0.44851365,1.43951387,0.00875798,0.75501886
-4.10305153,2.30734754,0.00414941,0.04236512,0.44055930,1.47460513,0.00834571,0.73505916
-4.09704852,2.32266978,0.00376346,0.03940054,0.43385976,1.51798326,0.00798926,0.71697399
-4.09104552,2.34745626,0.00342026,0.03657572,0.42840180,1.56873988,0.00768937,0.70084767
-4.08504252,2.38064467,0.00311818,0.03391332,0.42411779,1.62577003,0.00744569,0.68667697
-4.07903952,2.42091874,0.00285482,0.03143033,0.42089114,1.68780483,0.00725702,0.67437946
-4.07303652,2.46675919,0.00262721,0.02913819,0.41856364,1.75344979,0.00712150,0.66380496
-4.06703352,2.51650203,0.00243194,0.02704313,0.41694431,1.82122781,0.00703685,0.65474956
-4.06103052,2.56840179,0.00226535,0.02514666,0.41581936,1.88962509,0.00700060,0.64697122
-4.05502751,2.62069705,0.00212368,0.02344618,0.41496269,1.95713877,0.00701026,0.64020626
-4.04902451,2.67167560,0.00200318,0.02193566,0.41414653,2.02232407,0.00706346,0.63418576
-4.04302151,2.71973635,0.00190026,0.02060641,0.41315163,2.08383951,0.00715803,0.62865105
-4.03701851,2.76344546,0.00181156,0.01944780,0.41177656,2.14048815,0.00729209,0.62336743
-4.03101551,2.80158417,0.00173403,0.01844798,0.40984577,2.19125331,0.00746399,0.61813558
-4.02501251,2.83318641,0.00166499,0.01759450,0.40721603,2.23532711,0.00767232,0.61280014
-4.01900950,2.85756455,0.00160215,0.01687488,0.40378107,2.27213078,0.00791573,0.60725496
-4.01300650,2.87432242,0.00154360,0.01627705,0.39947426,2.30132563,0.00819290,0.60144510
-4.00700350,2.88335507,0.00148786,0.01578966,0.39426929,2.32281441,0.00850230,0.59536556
-4.00100050,2.88483574,0.00143378,0.01540238,0.38817902,2.33673276,0.00884206,0.58905693
-3.99499750,2.87919085,0.00138059,0.01510592,0.38125256,2.34343147,0.00920983,0.58259845
-3.98899450,2.86706448,0.00132780,0.01489220,0.37357092,2.34345013,0.00960260,0.57609899
-3.98299150,2.84927450,0.00127517,0.01475422,0.36524154,2.33748366,0.01001662,0.56968665
-3.97698849,2.82676267,0.00122269,0.01468606,0.35639203,2.32634329,0.01044732,0.56349762
-3.97098549,2.80054151,0.00117049,0.01468280,0.34716351,2.31091397,0.01088933,0.55766513
-3.96498249,2.77164070,0.00111884,0.01474045,0.33770409,2.29211042,0.01133648,0.55230907
-3.95897949,2.74105597,0.00106805,0.01485589,0.32816257,2.27083389,0.01178202,0.54752706
-3.95297649,2.70970310,0.00101852,0.01502692,0.31868305,2.24793205,0.01221872,0.54338735
-3.94697349,2.67837941,0.00097064,0.01525233,0.30940046,2.22416382,0.01263917,0.53992415
-3.94097049,2.64773469,0.00092483,0.01553207,0.30043730,2.20017115,0.01303610,0.53713544
-3.93496748,2.61825302,0.00088148,0.01586747,0.29190186,2.17645893,0.01340272,0.53498352
-3.92896448,2.59024611,0.00084100,0.01626153,0.28388772,2.15338415,0.01373312,0.53339819
-3.92296148,2.56385853,0.00080379,0.01671935,0.27647474,2.13115467,0.01402264,0.53228226
-3.91695848,2.53908406,0.00077025,0.01724845,0.26973125,2.10983754,0.01426829,0.53151924
-3.91095548,2.51579215,0.00074084,0.01785929,0.26371728,2.08937620,0.01446910,0.53098251
-3.90495248,2.49376262,0.00071603,0.01856561,0.25848872,2.06961545,0.01462643,0.53054562
-3.89894947,2.47272649,0.00069638,0.01938484,0.25410182,2.05033251,0.01474424,0.53009293
-3.89294647,2.45241023,0.00068252,0.02033834,0.25061795,2.03127234,0.01482919,0.52953009
-3.88694347,2.43258079,0.00067519,0.02145163,0.24810806,2.01218480,0.01489081,0.52879372
-3.88094047,2.41308826,0.00067524,0.02275429,0.24665663,1.99286151,0.01494135,0.52785955
-3.87493747,2.39390373,0.00068364,0.02427984,0.24636462,1.97316989,0.01499574,0.52674874
-3.86893447,2.37514946,0.00070146,0.02606528,0.24735115,1.95308227,0.01507121,0.52553172
-3.86293147,2.35711948,0.00072992,0.02815041,0.24975376,1.93269806,0.01518702,0.52432943
-3.85692846,2.34028883,0.00077030,0.03057688,0.25372695,1.91225748,0.01536388,0.52331160
-3.85092546,2.32531044,0.00082398,0.03338699,0.25943882,1.89214577,0.01562342,0.52269222
-3.84492246,2.31299944,0.00089235,0.03662225,0.26706612,1.87288728,0.01598750,0.52272211
-3.83891946,2.30430500,0.00097682,0.04032165,0.27678741,1.85512963,0.01647749,0.52367898
-3.83291646,2.30027108,0.00107873,0.04451978,0.28877480,1.83961843,0.01711347,0.52585525
-3.82691346,2.30198763,0.00119932,0.04924486,0.30318450,1.82716391,0.01791345,0.52954425
-3.82091046,2.31053473,0.00133965,0.05451664,0.32014647,1.81860112,0.01889256,0.53502526
-3.81490745,2.32692230,0.00150054,0.06034441,0.33975383,1.81474580,0.02006232,0.54254819
-3.80890445,2.35202870,0.00168249,0.06672506,0.36205228,1.81634833,0.02142989,0.55231851
-3.80290145,2.38654151,0.00188564,0.07364144,0.38703038,1.82404838,0.02299749,0.56448333
-3.79689845,2.43090366,0.00210970,0.08106103,0.41461106,1.83833279,0.02476191,0.57911917
-3.79089545,2.48526827,0.00235387,0.08893506,0.44464498,1.85949916,0.02671415,0.59622225
-3.78489245,2.54946475,0.00261684,0.09719812,0.47690621,1.88762729,0.02883923,0.61570179
-3.77888944,2.62297851,0.00289670,0.10576842,0.51109066,1.92256027,0.03111623,0.63737679
-3.77288644,2.70494590,0.00319101,0.11454869,0.54681764,1.96389648,0.03351848,0.66097664
-3.76688344,2.79416506,0.00349673,0.12342773,0.58363451,2.01099315,0.03601395,0.68614566
-3.76088044,2.88912273,0.00381030,0.13228266,0.62102468,2.06298149,0.03856594,0.71245151
-3.75487744,2.98803618,0.00412764,0.14098175,0.65841867,2.11879288,0.04113384,0.73939722
-3.74887444,3.08890849,0.00444428,0.14938783,0.69520796,2.17719478,0.04367416,0.76643650
-3.74287144,3.18959470,0.00475541,0.15736208,0.73076115,2.23683476,0.04614169,0.79299147
-3.73686843,3.28787595,0.00505600,0.16476817,0.76444186,2.29629016,0.04849076,0.81847235
-3.73086543,3.38153780,0.00534093,0.17147645,0.79562759,2.35412122,0.05067660,0.84229798
-3.72486243,3.46844914,0.00560511,0.17736815,0.82372883,2.40892455,0.05265667,0.86391640
-3.71885943,3.54663775,0.00584367,0.18233927,0.84820748,2.45938457,0.05439202,0.88282439
-3.71285643,3.61435880,0.00605205,0.18630406,0.86859388,2.50432001,0.05584855,0.89858515
-3.70685343,3.67015298,0.00622617,0.18919799,0.88450154,2.54272345,0.05699808,0.91084323
-3.70085043,3.71289157,0.00636255,0.19097984,0.89563908,2.57379182,0.05781932,0.91933592
-3.69484742,3.74180633,0.00645842,0.19163306,0.90181864,2.59694654,0.05829851,0.92390083
-3.68884442,3.75650314,0.00651181,0.19116617,0.90296061,2.61184268,0.05842990,0.92447898
-3.68284142,3.75695902,0.00652162,0.18961226,0.89909431,2.61836698,0.05821587,0.92111365
-3.67683842,3.74350329,0.00648763,0.18702756,0.89035481,2.61662520,0.05766678,0.91394494
-3.67083542,3.71678434,0.00641055,0.18348916,0.87697600,2.60692012,0.05680057,0.90320052
-3.66483242,3.67772425,0.00629195,0.17909201,0.85928036,2.58972163,0.05564207,0.88918305
-3.65882941,3.62746421,0.00613423,0.17394540,0.83766599,2.56563112,0.05422203,0.87225521
-3.65282641,3.56730401,0.00594051,0.16816890,0.81259153,2.53534238,0.05257609,0.85282295
-3.64682341,3.49863913,0.00571457,0.16188822,0.78455982,2.49960143,0.05074345,0.83131814
-3.64082041,3.42289890,0.00546069,0.15523095,0.75410097,2.45916765,0.04876562,0.80818146
-3.63481741,3.34148902,0.00518352,0.14832250,0.72175566,2.41477832,0.04668501,0.78384636
-3.62881441,3.25574136,0.00488797,0.14128241,0.68805946,2.36711854,0.04454369,0.75872504
-3.62281141,3.16687313,0.00457903,0.13422107,0.65352865,2.31679778,0.04238212,0.73319690
-3.61680840,3.07595721,0.00426164,0.12723713,0.61864818,2.26433405,0.04023814,0.70760014
-3.61080540,2.98390430,0.00394060,0.12041552,0.58386199,2.21014614,0.03814605,0.68222647
-3.60480240,2.89145701,0.00362040,0.11382629,0.54956598,2.15455368,0.03613595,0.65731924
-3.59879940,2.79919507,0.00330520,0.10752403,0.51610368,2.09778443,0.03423331,0.63307460
-3.59279640,2.70755040,0.00299868,0.10154814,0.48376441,2.03998767,0.03245873,0.60964545
-3.58679340,2.61683005,0.00270403,0.09592357,0.45278381,1.98125243,0.03082793,0.58714753
-3.58079040,2.52724471,0.00242393,0.09066222,0.42334633,1.92162868,0.02935196,0.56566713
-3.57478739,2.43894031,0.00216049,0.08576459,0.39558934,1.86114999,0.02803756,0.54526964
-3.56878439,2.35203013,0.00191532,0.08122186,0.36960830,1.79985568,0.02688758,0.52600815
-3.56278139,2.26662498,0.00168950,0.07701794,0.34546265,1.73781102,0.02590164,0.50793154
-3.55677839,2.18285930,0.00148364,0.07313173,0.32318188,1.67512403,0.02507663,0.49109135
-3.55077539,2.10091147,0.00129791,0.06953908,0.30277142,1.61195773,0.02440741,0.47554689
-3.54477239,2.02101699,0.00113211,0.06621470,0.28421806,1.54853719,0.02388727,0.46136835
-3.53876938,1.94347403,0.00098573,0.06313370,0.26749447,1.48515096,0.02350849,0.44863761
-3.53276638,1.86864094,0.00085796,0.06027284,0.25256292,1.42214696,0.02326268,0.43744678
-3.52676338,1.79692649,0.00074782,0.05761142,0.23937792,1.35992320,0.02314109,0.42789461
-3.52076038,1.72877346,0.00065415,0.05513179,0.22788779,1.29891411,0.02313473,0.42008110
-3.51475738,1.66463720,0.00057567,0.05281952,0.21803542,1.23957344,0.02323444,0.41410063
-3.50875438,1.60496058,0.00051104,0.05066331,0.20975820,1.18235484,0.02343084,0.41003428
-3.50275138,1.55014740,0.00045890,0.04865457,0.20298737,1.12769157,0.02371416,0.40794184
-3.49674837,1.50053598,0.00041785,0.04678692,0.19764706,1.07597651,0.02407412,0.40785405
-3.49074537,1.45637494,0.00038654,0.04505550,0.19365326,1.02754374,0.02449970,0.40976584
-3.48474237,1.41780274,0.00036365,0.04345629,0.19091284,0.98265288,0.02497895,0.41363084
-3.47873937,1.38483246,0.00034792,0.04198546,0.18932301,0.94147700,0.02549887,0.41935780
-3.47273637,1.35734286,0.00033813,0.04063877,0.18877127,0.90409488,0.02604534,0.42680910
-3.46673337,1.33507631,0.00033316,0.03941112,0.18913600,0.87048792,0.02660316,0.43580169
-3.46073037,1.31764396,0.00033196,0.03829633,0.19028779,0.84054202,0.02715615,0.44611023
-3.45472736,1.30453771,0.00033355,0.03728701,0.19209145,0.81405391,0.02768742,0.45747264
-3.44872436,1.29514858,0.00033704,0.03637468,0.19440880,0.79074196,0.02817974,0.46959764
-3.44272136,1.28879031,0.00034165,0.03555004,0.19710191,0.77026040,0.02861592,0.48217388
-3.43671836,1.28472703,0.00034664,0.03480342,0.20003686,0.75221642,0.02897940,0.49488044
-3.43071536,1.28220349,0.00035141,0.03412526,0.20308771,0.73618904,0.02925479,0.50739785
-3.42471236,1.28047611,0.00035542,0.03350679,0.20614045,0.72174877,0.02942843,0.51941941
-3.41870935,1.27884341,0.00035824,0.03294060,0.20909681,0.70847696,0.02948899,0.53066194
-3.41270635,1.27667412,0.00035952,0.03242122,0.21187761,0.69598400,0.02942797,0.54087572
-3.40670335,1.27343159,0.00035899,0.03194566,0.21442546,0.68392536,0.02924008,0.54985280
-3.40070035,1.26869330,0.00035650,0.03151380,0.21670669,0.67201467,0.02892362,0.55743362
-3.39469735,1.26216465,0.00035195,0.03112856,0.21871229,0.66003354,0.02848060,0.56351138
-3.38869435,1.25368628,0.00034536,0.03079605,0.22045780,0.64783740,0.02791679,0.56803411
-3.38269135,1.24323492,0.00033678,0.03052534,0.22198210,0.63535756,0.02724158,0.57100435
-3.37668834,1.23091772,0.00032637,0.03032820,0.22334516,0.62259922,0.02646771,0.57247640
-3.37068534,1.21696057,0.00031433,0.03021856,0.22462473,0.60963603,0.02561084,0.57255154
-3.36468234,1.20169117,0.00030094,0.03021187,0.22591218,0.59660125,0.02468902,0.57137126
-3.35867934,1.18551783,0.00028651,0.03032431,0.22730758,0.58367650,0.02372202,0.56910897
-3.35267634,1.16890512,0.00027143,0.03057196,0.22891431,0.57107838,0.02273067,0.56596069
-3.34667334,1.15234783,0.00025610,0.03096985,0.23083335,0.55904406,0.02173610,0.56213510
-3.34067034,1.13634440,0.00024098,0.03153112,0.23315759,0.54781640,0.02075901,0.55784343
-3.33466733,1.12137125,0.00022658,0.03226619,0.23596634,0.53762947,0.01981897,0.55328975
-3.32866433,1.10785929,0.00021344,0.03318202,0.23932034,0.52869524,0.01893382,0.54866215
-3.32266133,1.09617363,0.00020216,0.03428154,0.24325755,0.52119199,0.01811910,0.54412503
-3.31665833,1.08659754,0.00019341,0.03556326,0.24778979,0.51525507,0.01738768,0.53981302
-3.31065533,1.07932122,0.00018791,0.03702105,0.25290057,0.51097038,0.01674943,0.53582667
-3.30465233,1.07443591,0.00018648,0.03864416,0.25854407,0.50837091,0.01621112,0.53223008
-3.29864932,1.07193348,0.00019003,0.04041745,0.26464548,0.50743638,0.01577638,0.52905052
-3.29264632,1.07171142,0.00019961,0.04232180,0.27110258,0.50809601,0.01544591,0.52628002
-3.28664332,1.07358288,0.00021636,0.04433480,0.27778861,0.51023420,0.01521768,0.52387863
-3.28064032,1.07729111,0.00024161,0.04643145,0.28455621,0.51369888,0.01508734,0.52177935
-3.27463732,1.08252759,0.00027683,0.04858518,0.29124236,0.51831196,0.01504870,0.51989423
-3.26863432,1.08895274,0.00032366,0.05076879,0.29767413,0.52388144,0.01509423,0.51812133
-3.26263132,1.09621833,0.00038392,0.05295559,0.30367484,0.53021456,0.01521562,0.51635219
-3.25662831,1.10399012,0.00045959,0.05512038,0.30907047,0.53713124,0.01540435,0.51447936
-3.25062531,1.11196991,0.00055280,0.05724054,0.31369614,0.54447711,0.01565225,0.51240353
-3.24462231,1.11991552,0.00066580,0.05929689,0.31740207,0.55213556,0.01595191,0.51004003
-3.23861931,1.12765785,0.00080094,0.06127454,0.32005912,0.56003803,0.01629713,0.50732421
-3.23261631,1.13511406,0.00096056,0.06316347,0.32156339,0.56817196,0.01668318,0.50421553
-3.22661331,1.14229608,0.00114701,0.06495896,0.32183982,0.57658597,0.01710696,0.50070012
-3.22061031,1.14931397,0.00136249,0.06666178,0.32084465,0.58539185,0.01756707,0.49679177
-3.21460730,1.15637389,0.00160900,0.06827812,0.31856659,0.59476317,0.01806366,0.49253118
-3.20860430,1.16377052,0.00188821,0.06981934,0.31502673,0.60493031,0.01859824,0.48798373
-3.20260130,1.17187434,0.00220137,0.07130135,0.31027721,0.61617212,0.01917333,0.48323572
-3.19659830,1.18111413,0.00254917,0.07274394,0.30439869,0.62880444,0.01979200,0.47838943
-3.19059530,1.19195548,0.00293167,0.07416970,0.29749689,0.64316578,0.02045732,0.47355719
-3.18459230,1.20487623,0.00334812,0.07560293,0.28969820,0.65960083,0.02117187,0.46885481
-3.17858929,1.22033993,0.00379693,0.07706830,0.28114476,0.67844244,0.02193708,0.46439471
-3.17258629,1.23876857,0.00427558,0.07858953,0.27198916,0.69999281,0.02275272,0.46027909
-3.16658329,1.26051584,0.00478054,0.08018792,0.26238892,0.72450490,0.02361642,0.45659357
-3.16058029,1.28584232,0.00530728,0.08188099,0.25250120,0.75216470,0.02452323,0.45340145
-3.15457729,1.31489367,0.00585028,0.08368119,0.24247772,0.78307552,0.02546539,0.45073911
-3.14857429,1.34768320,0.00640310,0.08559479,0.23246026,0.81724487,0.02643216,0.44861258
-3.14257129,1.38407959,0.00695845,0.08762090,0.22257682,0.85457493,0.02740990,0.44699564
-3.13656828,1.42380063,0.00750834,0.08975091,0.21293860,0.89485689,0.02838227,0.44582944
-3.13056528,1.46641349,0.00804425,0.09196809,0.20363779,0.93776990,0.02933059,0.44502373
-3.12456228,1.51134156,0.00855737,0.09424770,0.19474633,0.98288462,0.03023437,0.44445968
-3.11855928,1.55787795,0.00903879,0.09655733,0.18631553,1.02967146,0.03107198,0.44399414
-3.11255628,1.60520498,0.00947979,0.09885772,0.17837660,1.07751326,0.03182145,0.44346519
-3.10655328,1.65241913,0.00987208,0.10110394,0.17094184,1.12572198,0.03246123,0.44269877
-3.10055028,1.69856021,0.01020807,0.10324681,0.16400661,1.17355864,0.03297116,0.44151603
-3.09454727,1.74264364,0.01048112,0.10523471,0.15755173,1.22025577,0.03333319,0.43974118
-3.08854427,1.78369432,0.01068575,0.10701553,0.15154630,1.26504124,0.03353229,0.43720935
-3.08254127,1.82078067,0.01081782,0.10853872,0.14595075,1.30716255,0.03355705,0.43377430
-3.07653827,1.85304711,0.01087470,0.10975744,0.14071997,1.34591034,0.03340027,0.42931541
-3.07053527,1.87974368,0.01085532,0.11063058,0.13580634,1.38064012,0.03305936,0.42374387
-3.06453227,1.90025143,0.01076022,0.11112461,0.13116257,1.41079125,0.03253651,0.41700758
-3.05852926,1.91410234,0.01059153,0.11121521,0.12674429,1.43590224,0.03183877,0.40909466
-3.05252626,1.92099311,0.01035289,0.11088850,0.12251216,1.45562197,0.03097782,0.40003542
-3.04652326,1.92079215,0.01004932,0.11014190,0.11843355,1.46971615,0.02996968,0.38990262
-3.04052026,1.91353973,0.00968704,0.10898450,0.11448374,1.47806914,0.02883411,0.37881002
-3.03451726,1.89944132,0.00927325,0.10743694,0.11064652,1.48068112,0.02759406,0.36690934
-3.02851426,1.87885479,0.00881592,0.10553089,0.10691439,1.47766098,0.02627481,0.35438568
-3.02251126,1.85227217,0.00832351,0.10330793,0.10328817,1.46921557,0.02490324,0.34145155
-3.01650825,1.82029697,0.00780472,0.10081815,0.09977626,1.45563602,0.02350686,0.32833989
-3.01050525,1.78361843,0.00726825,0.09811831,0.09639348,1.43728197,0.02211304,0.31529618
-3.00450225,1.74298381,0.00672255,0.09526982,0.09315965,1.41456474,0.02074810,0.30257004
-2.99849925,1.69917027,0.00617562,0.09233644,0.09009800,1.38793026,0.01943663,0.29040661
-2.99249625,1.65295738,0.00563483,0.08938203,0.08723335,1.35784269,0.01820073,0.27903808
-2.98649325,1.60510168,0.00510678,0.08646821,0.08459045,1.32476946,0.01705951,0.26867556
-2.98049025,1.55631409,0.00459719,0.08365226,0.08219221,1.28916838,0.01602861,0.25950178
-2.97448724,1.50724107,0.00411084,0.08098512,0.08005823,1.25147730,0.01511993,0.25166468
-2.96848424,1.45845015,0.00365155,0.07850980,0.07820343,1.21210640,0.01434144,0.24527232
-2.96248124,1.41041998,0.00322218,0.07626005,0.07663710,1.17143349,0.01369717,0.24038916
-2.95647824,1.36353528,0.00282468,0.07425949,0.07536214,1.12980189,0.01318725,0.23703393
-2.95047524,1.31808633,0.00246013,0.07252117,0.07437483,1.08752099,0.01280820,0.23517919
-2.94447224,1.27427286,0.00212886,0.07104757,0.07366490,1.04486888,0.01255320,0.23475257
-2.93846923,1.23221194,0.00183051,0.06983101,0.07321605,1.00209679,0.01241252,0.23563972
-2.93246623,1.19194920,0.00156419,0.06885451,0.07300689,0.95943486,0.01237400,0.23768887
-2.92646323,1.15347283,0.00132853,0.06809301,0.07301223,0.91709870,0.01242361,0.24071691
-2.92046023,1.11672967,0.00112182,0.06751491,0.07320472,0.87529643,0.01254605,0.24451672
-2.91445723,1.08164268,0.00094210,0.06708384,0.07355678,0.83423569,0.01272531,0.24886557
-2.90845423,1.04812906,0.00078728,0.06676063,0.07404275,0.79413036,0.01294536,0.25353430
-2.90245123,1.01611835,0.00065520,0.06650541,0.07464120,0.75520657,0.01319072,0.25829694
-2.89644822,0.98556976,0.00054368,0.06627960,0.07533722,0.71770799,0.01344701,0.26294038
-2.89044522,0.95648816,0.00045065,0.06604800,0.07612468,0.68189993,0.01370152,0.26727381
-2.88444222,0.92893809,0.00037413,0.06578056,0.07700839,0.64807234,0.01394364,0.27113750
-2.87843922,0.90305512,0.00031228,0.06545403,0.07800588,0.61654142,0.01416525,0.27441055
-2.87243622,0.87905424,0.00026344,0.06505325,0.07914887,0.58764982,0.01436096,0.27701733
-2.86643322,0.85723458,0.00022615,0.06457211,0.08048423,0.56176518,0.01452836,0.27893232
-2.86043022,0.83798026,0.00019912,0.06401409,0.08207440,0.53927716,0.01466802,0.28018307
-2.85442721,0.82175704,0.00018124,0.06339238,0.08399710,0.52059248,0.01478345,0.28085118
-2.84842421,0.80910450,0.00017160,0.06272954,0.08634441,0.50612828,0.01488092,0.28107119
-2.84242121,0.80062383,0.00016944,0.06205676,0.08922105,0.49630349,0.01496919,0.28102736
-2.83641821,0.79696133,0.00017413,0.06141267,0.09274194,0.49152833,0.01505905,0.28094844
-2.83041521,0.79878779,0.00018518,0.06084179,0.09702905,0.49219195,0.01516289,0.28110056
-2.82441221,0.80677432,0.00020218,0.06039266,0.10220753,0.49864855,0.01529405,0.28177848
-2.81840920,0.82156534,0.00022480,0.06011574,0.10840132,0.51120206,0.01546625,0.28329547
-2.81240620,0.84374938,0.00025275,0.06006109,0.11572823,0.53008993,0.01569284,0.28597220
-2.80640320,0.87382890,0.00028577,0.06027605,0.12429477,0.55546660,0.01598618,0.29012504
-2.80040020,0.91219017,0.00032357,0.06080288,0.13419077,0.58738726,0.01635694,0.29605407
-2.79439720,0.95907465,0.00036585,0.06167653,0.14548415,0.62579261,0.01681348,0.30403145
-2.78839420,1.01455296,0.00041226,0.06292265,0.15821590,0.67049565,0.01736131,0.31429032
-2.78239120,1.07850306,0.00046238,0.06455587,0.17239562,0.72117124,0.01800265,0.32701484
-2.77638819,1.15059383,0.00051572,0.06657847,0.18799776,0.77734932,0.01873610,0.34233170
-2.77038519,1.23027518,0.00057169,0.06897946,0.20495888,0.83841265,0.01955647,0.36030333
-2.76438219,1.31677573,0.00062962,0.07173426,0.22317600,0.90359962,0.02045475,0.38092325
-2.75837919,1.40910878,0.00068876,0.07480480,0.24250629,0.97201278,0.02141827,0.40411367
-2.75237619,1.50608684,0.00074827,0.07814019,0.26276820,1.04263315,0.02243098,0.42972547
-2.74637319,1.60634484,0.00080724,0.08167795,0.28374407,1.11434035,0.02347396,0.45754071
-2.74037019,1.70837149,0.00086471,0.08534568,0.30518423,1.18593828,0.02452598,0.48727742
-2.73436718,1.81054802,0.00091970,0.08906325,0.32681254,1.25618549,0.02556424,0.51859680
-2.72836418,1.91119295,0.00097123,0.09274520,0.34833321,1.32382939,0.02656525,0.55111238
-2.72236118,2.00861145,0.00101832,0.09630361,0.36943869,1.38764306,0.02750565,0.58440095
-2.71635818,2.10114711,0.00106005,0.09965092,0.38981842,1.44646312,0.02836314,0.61801476
-2.71035518,2.18723417,0.00109561,0.10270295,0.40916800,1.49922698,0.02911739,0.65149471
-2.70435218,2.26544783,0.00112424,0.10538177,0.42719858,1.54500797,0.02975089,0.68438382
-2.69834917,2.33455047,0.00114537,0.10761835,0.44364586,1.58304644,0.03024964,0.71624059
-2.69234617,2.39353150,0.00115854,0.10935498,0.45827862,1.61277548,0.03060380,0.74665165
-2.68634317,2.44163914,0.00116348,0.11054720,0.47090606,1.63383986,0.03080813,0.77524319
-2.68034017,2.47840241,0.00116008,0.11116525,0.48138386,1.64610718,0.03086227,0.80169075
-2.67433717,2.50364241,0.00114843,0.11119501,0.48961857,1.64967059,0.03077076,0.82572691
-2.66833417,2.51747220,0.00112878,0.11063831,0.49557011,1.64484287,0.03054292,0.84714658
-2.66233117,2.52028535,0.00110157,0.10951265,0.49925230,1.63214212,0.03019253,0.86580975
-2.65632816,2.51273378,0.00106737,0.10785031,0.50073127,1.61226958,0.02973723,0.88164163
-2.65032516,2.49569584,0.00102689,0.10569703,0.50012197,1.58608075,0.02919789,0.89463009
-2.64432216,2.47023631,0.00098096,0.10311006,0.49758274,1.55455113,0.02859772,0.90482086
-2.63831916,2.43756033,0.00093049,0.10015599,0.49330843,1.51873813,0.02796134,0.91231051
-2.63231616,2.39896334,0.00087643,0.09690819,0.48752205,1.47974117,0.02731381,0.91723783
-2.62631316,2.35577963,0.00081977,0.09344415,0.48046571,1.43866154,0.02667958,0.91977394
-2.62031016,2.30933180,0.00076147,0.08984280,0.47239100,1.39656409,0.02608154,0.92011187
-2.61430715,2.26088338,0.00070250,0.08618180,0.46354934,1.35444227,0.02554014,0.91845596
-2.60830415,2.21159689,0.00064373,0.08253516,0.45418279,1.31318812,0.02507252,0.91501174
-2.60230115,2.16249892,0.00058599,0.07897100,0.44451568,1.27356823,0.02469195,0.90997687
