energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
0.14107054,3.42115174,0.00149609,0.11645396,0.02483303,0.87545875,2.27818203,0.02636293,1.21043693
0.14707354,3.41503165,0.00171863,0.11631428,0.02878163,0.83694092,2.25904899,0.02870554,1.21766973
0.15307654,3.42883162,0.00196954,0.11703535,0.03327862,0.80098497,2.25257381,0.03137690,1.23219958
0.15907954,3.46394961,0.00224841,0.11869388,0.03832614,0.76812050,2.25972927,0.03436772,1.25456010
0.16508254,3.52110985,0.00255437,0.12134155,0.04391871,0.73874272,2.28105175,0.03766158,1.28503789
0.17108554,3.60031626,0.00288604,0.12500239,0.05004142,0.71310458,2.31661206,0.04123448,1.32365346
0.17708854,3.70083023,0.00324143,0.12967093,0.05666845,0.69131461,2.36600221,0.04505470,1.37015085
0.18309155,3.82117396,0.00361791,0.13531119,0.06376184,0.67334033,2.42833870,0.04908286,1.42399652
0.18909455,3.95915952,0.00401219,0.14185665,0.07127067,0.65901680,2.50228244,0.05327230,1.48438786
0.19509755,4.11194320,0.00442032,0.14921106,0.07913075,0.64805987,2.58607466,0.05756977,1.55027109
0.20110055,4.27610351,0.00483774,0.15725033,0.08726486,0.64008332,2.67758774,0.06191643,1.62036836
0.20710355,4.44774056,0.00525930,0.16582531,0.09558357,0.63461907,2.77438936,0.06624910,1.69321316
0.21310655,4.62259344,0.00567942,0.17476550,0.10398668,0.63113964,2.87381770,0.07050180,1.76719301
0.21910955,4.79617195,0.00609218,0.18388363,0.11236528,0.62908165,2.97306530,0.07460755,1.84059804
0.22511256,4.96389785,0.00649151,0.19298087,0.12060436,0.62786970,3.06926852,0.07850019,1.91167393
0.23111556,5.12125079,0.00687136,0.20185266,0.12858585,0.62693941,3.15959947,0.08211646,1.97867714
0.23711856,5.26391373,0.00722593,0.21029494,0.13619216,0.62575898,3.24135718,0.08539799,2.03993060
0.24312156,5.38791228,0.00754990,0.21811052,0.14330979,0.62384832,3.31205462,0.08829328,2.09387777
0.24912456,5.48974301,0.00783863,0.22511542,0.14983311,0.62079532,3.36949852,0.09075949,2.13913291
0.25512756,5.56648581,0.00808846,0.23114498,0.15566803,0.61626862,3.41185887,0.09276403,2.17452572
0.26113057,5.61589617,0.00829691,0.23605941,0.16073534,0.61002661,3.43772585,0.09428589,2.19913863
0.26713357,5.63647391,0.00846290,0.23974869,0.16497363,0.60192261,3.44615202,0.09531652,2.21233512
0.27313657,5.62750601,0.00858695,0.24213656,0.16834157,0.59190611,3.43667835,0.09586040,2.21377821
0.27913957,5.58908221,0.00867134,0.24318345,0.17081947,0.58002035,3.40934350,0.09593512,2.20343828
0.28514257,5.52208314,0.00872030,0.24288829,0.17241000,0.56639649,3.36467622,0.09557106,2.18159007
0.29114557,5.42814206,0.00874003,0.24128906,0.17313802,0.55124491,3.30367160,0.09481059,2.14879912
0.29714857,5.30958230,0.00873881,0.23846214,0.17304950,0.53484405,3.22775252,0.09370698,2.10589840
0.30315158,5.16933354,0.00872702,0.23452048,0.17220967,0.51752757,3.13871826,0.09232287,2.05395621
0.30915458,5.01083082,0.00871706,0.22961067,0.17070035,0.49967020,3.03868270,0.09072853,1.99423698
0.31515758,4.83790088,0.00872335,0.22390907,0.16861671,0.48167325,2.93000481,0.08899996,1.92815657
0.32116058,4.65464072,0.00876216,0.21761713,0.16606356,0.46395012,2.81521454,0.08721680,1.85723426
0.32716358,4.46529341,0.00885147,0.21095615,0.16315144,0.44691245,2.69693702,0.08546030,1.78304330
0.33316658,4.27412588,0.00901078,0.20416164,0.15999257,0.43095741,2.57781802,0.08381138,1.70716215
0.33916958,4.08531320,0.00926084,0.19747743,0.15669702,0.41645648,2.46045316,0.08234871,1.63112820
0.34517259,3.90283313,0.00962338,0.19114987,0.15336918,0.40374596,2.34732337,0.08114713,1.55639567
0.35117559,3.73037383,0.01012076,0.18542216,0.15010469,0.39311940,2.24073812,0.08027623,1.48429902
0.35717859,3.57125693,0.01077560,0.18052889,0.14698807,0.38482187,2.14278771,0.07979922,1.41602283
0.36318159,3.42837715,0.01161034,0.17669113,0.14409090,0.37904626,2.05530538,0.07977203,1.35257881
0.36918459,3.30415855,0.01264677,0.17411188,0.14147089,0.37593114,1.97983929,0.08024276,1.29479012
0.37518759,3.20052711,0.01390553,0.17297207,0.13917155,0.37556026,1.91763401,0.08125121,1.24328287
0.38119060,3.11889812,0.01540549,0.17342702,0.13722258,0.37796323,1.86962083,0.08282874,1.19848433
0.38719360,3.06017672,0.01716319,0.17560351,0.13564079,0.38311721,1.83641579,0.08499808,1.16062717
0.39319660,3.02476941,0.01919221,0.17959714,0.13443159,0.39094933,1.81832417,0.08777342,1.12975877
0.39919960,3.01260426,0.02150249,0.18547033,0.13359062,0.40133958,1.81535021,0.09116031,1.10575465
0.40520260,3.02315758,0.02409971,0.19325056,0.13310567,0.41412395,1.82721075,0.09515569,1.08833494
0.41120560,3.05548511,0.02698466,0.20292917,0.13295861,0.42909771,1.85335167,0.09974778,1.07708292
0.41720860,3.10825595,0.03015267,0.21446046,0.13312713,0.44601878,1.89296627,0.10491595,1.07146467
0.42321161,3.17978824,0.03359312,0.22776128,0.13358630,0.46461106,1.94501497,0.11063047,1.07084915
0.42921461,3.26808563,0.03728899,0.24271115,0.13430983,0.48456791,2.00824594,0.11685232,1.07452811
0.43521761,3.37087449,0.04121667,0.25915291,0.13527088,0.50555568,2.08121673,0.12353284,1.08173528
0.44122061,3.48564185,0.04534581,0.27689407,0.13644256,0.52721766,2.16231687,0.13061361,1.09166482
0.44722361,3.60967471,0.04963942,0.29570883,0.13779804,0.54917832,2.24979205,0.13802634,1.10348871
0.45322661,3.74010123,0.05405421,0.31534107,0.13931029,0.57104814,2.34177003,0.14569296,1.11637320
0.45922961,3.87393470,0.05854105,0.33550810,0.14095163,0.59242906,2.43628900,0.15352607,1.12949441
0.46523262,4.00812064,0.06304579,0.35590545,0.14269309,0.61292066,2.53132861,0.16142963,1.14205305
0.47123562,4.13958771,0.06751022,0.37621255,0.14450377,0.63212701,2.62484383,0.16930010,1.15328846
0.47723862,4.26530230,0.07187331,0.39609933,0.14635016,0.64966414,2.71480174,0.17702795,1.16249204
0.48324162,4.38232638,0.07607256,0.41523360,0.14819577,0.66516805,2.79922081,0.18449965,1.16901983
0.48924462,4.48787796,0.08004560,0.43328910,0.15000085,0.67830295,2.87621207,0.19160005,1.17230434
0.49524762,4.57939259,0.08373184,0.44995390,0.15172256,0.68876964,2.94402128,0.19821513,1.17186534
0.50125063,4.65458439,0.08707419,0.46493908,0.15331537,0.69631347,3.00107082,0.20423506,1.16731924
0.50725363,4.71150442,0.09002076,0.47798724,0.15473194,0.70073178,3.04600007,0.20955736,1.15838694
0.51325663,4.74859413,0.09252652,0.48888050,0.15592428,0.70188038,3.07770240,0.21409024,1.14489955
0.51925963,4.76473164,0.09455477,0.49744784,0.15684517,0.69967867,3.09535760,0.21775578,1.12680187
0.52526263,4.75926833,0.09607846,0.50357126,0.15744989,0.69411324,3.09845778,0.22049286,1.10415318
0.53126563,4.73205393,0.09708116,0.50719054,0.15769802,0.68523965,3.08682572,0.22225981,1.07712519
0.53726863,4.68344830,0.09755782,0.50830629,0.15755522,0.67318219,3.06062424,0.22303639,1.04599714
0.54327164,4.61431865,0.09751503,0.50698125,0.15699496,0.65813161,3.02035593,0.22282523,1.01114780
0.54927464,4.52602177,0.09697103,0.50333938,0.15600003,0.64034079,2.96685277,0.22165246,0.97304491
0.55527764,4.42037105,0.09595524,0.49756306,0.15456366,0.62011849,2.90125562,0.21956753,0.93223194
0.56128064,4.29958919,0.09450740,0.48988817,0.15269025,0.59782138,2.82498393,0.21664219,0.88931297
0.56728364,4.16624780,0.09267638,0.48059724,0.15039567,0.57384450,2.73969676,0.21296856,0.84493581
0.57328664,4.02319589,0.09051861,0.47001095,0.14770695,0.54861074,2.64724604,0.20865646,0.79977430
0.57928964,3.87347954,0.08809631,0.45847816,0.14466146,0.52255946,2.54962396,0.20382999,0.75451019
0.58529265,3.72025576,0.08547542,0.44636493,0.14130563,0.49613483,2.44890612,0.19862351,0.70981526
0.59129565,3.56670341,0.08272347,0.43404281,0.13769318,0.46977426,2.34719260,0.19317722,0.66633449
0.59729865,3.41593444,0.07990739,0.42187704,0.13388299,0.44389731,2.24654899,0.18763239,0.62467055
0.60330165,3.27090866,0.07709136,0.41021482,0.12993668,0.41889548,2.14894954,0.18212664,0.58537043
0.60930465,3.13435500,0.07433476,0.39937449,0.12591615,0.39512328,2.05622438,0.17678925,0.54891437
0.61530765,3.00870195,0.07169038,0.38963570,0.12188103,0.37289065,1.97001268,0.17173685,0.51570750
0.62131066,2.89601962,0.06920286,0.38123117,0.11788629,0.35245725,1.89172331,0.16706958,0.48607442
0.62731366,2.79797524,0.06690749,0.37434036,0.11398015,0.33402848,1.82250414,0.16286799,0.46025670
0.63331666,2.71580339,0.06482938,0.36908516,0.11020230,0.31775343,1.76322115,0.15919066,0.43841333
0.63931966,2.65029188,0.06298302,0.36552796,0.10658261,0.30372479,1.71444758,0.15607275,0.42062408
0.64532266,2.60178331,0.06137231,0.36367200,0.10314041,0.29198054,1.67646345,0.15352555,0.40689535
0.65132566,2.57019202,0.05999091,0.36346410,0.09988425,0.28250735,1.64926511,0.15153688,0.39716843
0.65732866,2.55503555,0.05882303,0.36479953,0.09681222,0.27524553,1.63258437,0.15007257,0.39132979
0.66333167,2.55547896,0.05784458,0.36752890,0.09391288,0.27009528,1.62591610,0.14907863,0.38922291
0.66933467,2.57039047,0.05702449,0.37146659,0.09116653,0.26692391,1.62855317,0.14848430,0.39066135
0.67533767,2.59840582,0.05632640,0.37640051,0.08854695,0.26557390,1.63962741,0.14820564,0.39544259
0.68134067,2.63799917,0.05571035,0.38210258,0.08602333,0.26587132,1.65815477,0.14814951,0.40336210
0.68734367,2.68755753,0.05513463,0.38833956,0.08356246,0.26763448,1.68308303,0.14821787,0.41422736
0.69334667,2.74545604,0.05455760,0.39488358,0.08113082,0.27068239,1.71334032,0.14831204,0.42787111
0.69934967,2.81013133,0.05393939,0.40152200,0.07869672,0.27484278,1.74788256,0.14833688,0.44416370
0.70535268,2.88015007,0.05324347,0.40806606,0.07623218,0.27995944,1.78573813,0.14820461,0.46302381
0.71135568,2.95427028,0.05243802,0.41435790,0.07371454,0.28589859,1.82604815,0.14783812,0.48442736
0.71735868,3.03149322,0.05149705,0.42027567,0.07112773,0.29255413,1.86810103,0.14717370,0.50841414
0.72336168,3.11110378,0.05040117,0.42573642,0.06846314,0.29985158,1.91135992,0.14616302,0.53509187
0.72936468,3.19269808,0.04913815,0.43069672,0.06572010,0.30775054,1.95548233,0.14477433,0.56463747
0.73536768,3.27619732,0.04770310,0.43515097,0.06290588,0.31624565,2.00033121,0.14299290,0.59729534
0.74137069,3.36184740,0.04609836,0.43912752,0.06003536,0.32536602,2.04597718,0.14082058,0.63337257
0.74737369,3.45020449,0.04433316,0.44268287,0.05713034,0.33517312,2.09269203,0.13827479,0.67323107
0.75337669,3.54210726,0.04242295,0.44589431,0.05421851,0.34575723,2.14093384,0.13538676,0.71727676
0.75937969,3.63863694,0.04038867,0.44885138,0.05133229,0.35723251,2.19132440,0.13219929,0.76594604
0.76538269,3.74106691,0.03825568,0.45164674,0.04850742,0.36973101,2.24461997,0.12876422,0.81968977
0.77138569,3.85080383,0.03605278,0.45436696,0.04578158,0.38339569,2.30167660,0.12513956,0.87895532
0.77738869,3.96932276,0.03381103,0.45708373,0.04319293,0.39837272,2.36341127,0.12138668,0.94416715
0.78339170,4.09809869,0.03156266,0.45984618,0.04077874,0.41480339,2.43076064,0.11756750,1.01570642
0.78939470,4.23853713,0.02933994,0.46267457,0.03857416,0.43281593,2.50463871,0.11374196,1.09389040
0.79539770,4.39190632,0.02717421,0.46555587,0.03661108,0.45251746,2.58589507,0.10996579,1.17895234
0.80140070,4.55927337,0.02509496,0.46844148,0.03491726,0.47398636,2.67527513,0.10628869,1.27102236
0.80740370,4.74144638,0.02312903,0.47124718,0.03351554,0.49726551,2.77338361,0.10275304,1.37011019
0.81340670,4.93892437,0.02129998,0.47385543,0.03242332,0.52235634,2.88065231,0.09939303,1.47609030
0.81940970,5.15185628,0.01962762,0.47611969,0.03165223,0.54921425,2.99731311,0.09623431,1.58868994
0.82541271,5.38000991,0.01812766,0.47787078,0.03120790,0.57774523,3.12337663,0.09329416,1.70748061
0.83141571,5.62275129,0.01681146,0.47892464,0.03108994,0.60780412,3.25861699,0.09058189,1.83187339
0.83741871,5.87903463,0.01568602,0.47909121,0.03129204,0.63919425,3.40256263,0.08809975,1.96111823
0.84342171,6.14740247,0.01475401,0.47818385,0.03180214,0.67166878,3.55449323,0.08584391,2.09430751
0.84942471,6.42599567,0.01401388,0.47602878,0.03260274,0.70493346,3.71344248,0.08380561,2.23038379
0.85542771,6.71257257,0.01346014,0.47247396,0.03367121,0.73865086,3.87820619,0.08197243,2.36815182
0.86143072,7.00453656,0.01308367,0.46739699,0.03498027,0.77244593,4.04735558,0.08032934,2.50629448
0.86743372,7.29897142,0.01287206,0.46071158,0.03649835,0.80591267,4.21925532,0.07885980,2.64339258
0.87343672,7.59268370,0.01281005,0.45237221,0.03819022,0.83862180,4.39208587,0.07754656,2.77794804
0.87943972,7.88225174,0.01288001,0.44237688,0.04001746,0.87012916,4.56387014,0.07637231,2.90841018
0.88544272,8.16408062,0.01306237,0.43076778,0.04193913,0.89998470,4.73250391,0.07532009,3.03320456
0.89144572,8.43446293,0.01333618,0.41762990,0.04391241,0.92774181,4.89579016,0.07437349,3.15076396
0.89744872,8.68964464,0.01367958,0.40308779,0.04589334,0.95296670,5.05147701,0.07351663,3.25956076
0.90345173,8.92589588,0.01407034,0.38730069,0.04783759,0.97524774,5.19729903,0.07273403,3.35814032
0.90945473,9.13958576,0.01448634,0.37045628,0.04970126,0.99420447,5.33102168,0.07201033,3.44515438
0.91545773,9.32726043,0.01490613,0.35276361,0.05144176,1.00949612,5.45048841,0.07133003,3.51939398
0.92146073,9.48572317,0.01530930,0.33444539,0.05301864,1.02082935,5.55366968,0.07067714,3.57982098
0.92746373,9.61211481,0.01567699,0.31573030,0.05439445,1.02796522,5.63871295,0.07003499,3.62559721
0.93346673,9.70399254,0.01599228,0.29684547,0.05553558,1.03072500,5.70399249,0.06938606,3.65611069
0.93946973,9.75940477,0.01624045,0.27800965,0.05641301,1.02899482,5.74815751,0.06871199,3.67099760
0.94547274,9.77695914,0.01640935,0.25942727,0.05700297,1.02272902,5.77017690,0.06799375,3.67015956
0.95147574,9.75588115,0.01648949,0.24128359,0.05728750,1.01195191,5.76937881,0.06721188,3.65377502
0.95747874,9.69606013,0.01647427,0.22374109,0.05725484,0.99675820,5.74548315,0.06634699,3.62230437
0.96348174,9.59807997,0.01635992,0.20693715,0.05689970,0.97731163,5.69862510,0.06538029,3.57648789
0.96948474,9.46323202,0.01614551,0.19098292,0.05622330,0.95384216,5.62936813,0.06429424,3.51733643
0.97548774,9.29350829,0.01583278,0.17596339,0.05523328,0.92664153,5.53870497,0.06307322,3.44611433
0.98149075,9.09157345,0.01542602,0.16193836,0.05394337,0.89605733,5.42804566,0.06170424,3.36431493
0.98749375,8.86071542,0.01493169,0.14894433,0.05237291,0.86248574,5.29919222,0.06017757,3.27362878
0.99349675,8.60477474,0.01435819,0.13699682,0.05054624,0.82636302,5.15430003,0.05848725,3.17590535
0.99949975,8.32805431,0.01371548,0.12609321,0.04849195,0.78815614,4.99582658,0.05663151,3.07310897
1.00550275,8.03521182,0.01301465,0.11621565,0.04624197,0.74835259,4.82646910,0.05461306,2.96727033
1.01150575,7.73113817,0.01226757,0.10733399,0.04383067,0.70744981,4.64909278,0.05243907,2.86043480
1.01750875,7.42082581,0.01148650,0.09940850,0.04129390,0.66594453,4.46665208,0.05012115,2.75460918
1.02351176,7.10923183,0.01068364,0.09239240,0.03866802,0.62432224,4.28210807,0.04767499,2.65170870
1.02951476,6.80114065,0.00987091,0.08623388,0.03598897,0.58304724,4.09834463,0.04511992,2.55350580
1.03551776,6.50103145,0.00905951,0.08087788,0.03329143,0.54255343,3.91808686,0.04247831,2.46158261
1.04152076,6.21295553,0.00825979,0.07626728,0.03060807,0.50323624,3.74382492,0.03977485,2.37728879
1.04752376,5.94042810,0.00748097,0.07234393,0.02796890,0.46544572,3.57774612,0.03703573,2.30170608
1.05352676,5.68633873,0.00673104,0.06904915,0.02540076,0.42948124,3.42167786,0.03428788,2.23562105
1.05952976,5.45288373,0.00601667,0.06632415,0.02292696,0.39558768,3.27704385,0.03155810,2.17950677
1.06553277,5.24152289,0.00534316,0.06411018,0.02056701,0.36395322,3.14483480,0.02887229,2.13351442
1.07153577,5.05296196,0.00471452,0.06234865,0.01833659,0.33470883,3.02559491,0.02625476,2.09747480
1.07753877,4.88716117,0.00413348,0.06098120,0.01624751,0.30792932,2.91942416,0.02372765,2.07090989
1.08354177,4.74336901,0.00360163,0.05994991,0.01430787,0.28363578,2.82599619,0.02131040,2.05305407
1.08954477,4.62017954,0.00311954,0.05919750,0.01252231,0.26179938,2.74459068,0.01901946,2.04288404
1.09554777,4.51561056,0.00268697,0.05866787,0.01089230,0.24234628,2.67413858,0.01686805,2.03915653
1.10155078,4.42719905,0.00230299,0.05830662,0.00941653,0.22516341,2.61327821,0.01486613,2.04045232
1.10755378,4.35211003,0.00196624,0.05806195,0.00809127,0.21010490,2.56041963,0.01302046,2.04522509
1.11355678,4.28725429,0.00167507,0.05788555,0.00691084,0.19699900,2.51381462,0.01133475,2.05185325
1.11955978,4.22941030,0.00142783,0.05773377,0.00586802,0.18565516,2.47162934,0.00981001,2.05869300
1.12556278,4.17534582,0.00122302,0.05756886,0.00495446,0.17587113,2.43201696,0.00844488,2.06413074
1.13156578,4.12193467,0.00105954,0.05736024,0.00416109,0.16743980,2.39318729,0.00723610,2.06663316
1.13756878,4.06626463,0.00093694,0.05708584,0.00347847,0.16015576,2.35347112,0.00617892,2.06479314
1.14357179,4.00573298,0.00085560,0.05673338,0.00289714,0.15382127,2.31137705,0.00526766,2.05737027
1.14957479,3.93812690,0.00081700,0.05630160,0.00240790,0.14825164,2.26563899,0.00449620,2.04332453
1.15557779,3.86168645,0.00082398,0.05580134,0.00200204,0.14327990,2.21525324,0.00385842,2.02184233
1.16158079,3.77514896,0.00088093,0.05525645,0.00167158,0.13876072,2.15950415,0.00334873,1.99235423
1.16758379,3.67777429,0.00099413,0.05470455,0.00140940,0.13457347,2.09797834,0.00296242,1.95454407
1.17358679,3.56935108,0.00117194,0.05419747,0.00120939,0.13062459,2.03056745,0.00269611,1.90834957
1.17958979,3.45018513,0.00142513,0.05380149,0.00106654,0.12684904,1.95746028,0.00254798,1.85395468
1.18559280,3.32107130,0.00176703,0.05359723,0.00097696,0.12321108,1.87912519,0.00251809,1.79177442
1.19159580,3.18325120,0.00221385,0.05367924,0.00093798,0.11970423,1.79628422,0.00260852,1.72243315
1.19759880,3.03835891,0.00278480,0.05415519,0.00094805,0.11635059,1.70988036,0.00282348,1.64673732
1.20360180,2.88835757,0.00350222,0.05514470,0.00100680,0.11319941,1.62103978,0.00316934,1.56564400
1.20960480,2.73546949,0.00439166,0.05677765,0.00111492,0.11032512,1.53103060,0.00365451,1.48022670
1.21560780,2.58210264,0.00548177,0.05919217,0.00127409,0.10782475,1.44121993,0.00428931,1.39163963
1.22161081,2.43077587,0.00680412,0.06253192,0.00148687,0.10581475,1.35303070,0.00508567,1.30108210
1.22761381,2.28404542,0.00839286,0.06694308,0.00175656,0.10442739,1.26789968,0.00605677,1.20976398
1.23361681,2.14443447,0.01028420,0.07257060,0.00208700,0.10380661,1.18723776,0.00721653,1.11887368
1.23961981,2.01436748,0.01251564,0.07955408,0.00248239,0.10410347,1.11239339,0.00857904,1.02954934
1.24562281,1.89611046,0.01512508,0.08802308,0.00294702,0.10547120,1.04461989,0.01015787,0.94285407
1.25162581,1.79171804,0.01814963,0.09809206,0.00348507,0.10805998,0.98504693,0.01196532,0.85975578
1.25762881,1.70298784,0.02162428,0.10985501,0.00410028,0.11201131,0.93465640,0.01401154,0.78111164
1.26363182,1.63142237,0.02558030,0.12337990,0.00479563,0.11745240,0.89426269,0.01630372,0.70765744
1.26963482,1.57819843,0.03004360,0.13870311,0.00557311,0.12449036,0.86449730,0.01884513,0.64000145
1.27563782,1.54414394,0.03503288,0.15582422,0.00643333,0.13320652,0.84579745,0.02163433,0.57862246
1.28164082,1.52972190,0.04055778,0.17470116,0.00737529,0.14365103,0.83839864,0.02466432,0.52387160
1.28764382,1.53502138,0.04661709,0.19524615,0.00839606,0.15583783,0.84233076,0.02792188,0.47597710
1.29364682,1.55975525,0.05319709,0.21732278,0.00949060,0.16974030,0.85741771,0.03138701,0.43505145
1.29964982,1.60326444,0.06027005,0.24074425,0.01065160,0.18528779,0.88328030,0.03503261,0.40110033
1.30565283,1.66452896,0.06779314,0.26527331,0.01186934,0.20236318,0.91934240,0.03882438,0.37403245
1.31165583,1.74218519,0.07570775,0.29062385,0.01313171,0.22080174,0.96484028,0.04272098,0.35366994
1.31765883,1.83454986,0.08393927,0.31646449,0.01442431,0.24039152,1.01883522,0.04667447,0.33975860
1.32366183,1.93965032,0.09239747,0.34242404,0.01573060,0.26087530,1.08022930,0.05063110,0.33197776
1.32966483,2.05526116,0.10097761,0.36809895,0.01703218,0.28195425,1.14778447,0.05453231,0.32994934
1.33566783,2.17894671,0.10956205,0.39306245,0.01830921,0.30329338,1.22014466,0.05831611,0.33324611
1.34167084,2.30810903,0.11802263,0.41687538,0.01954086,0.32452854,1.29586094,0.06191860,0.34139907
1.34767384,2.44004062,0.12622356,0.43909806,0.02070587,0.34527511,1.37341919,0.06527575,0.35390388
1.35367684,2.57198073,0.13402496,0.45930301,0.02178312,0.36513781,1.45126999,0.06832525,0.37022672
1.35967984,2.70117420,0.14128662,0.47708799,0.02275235,0.38372160,1.52786009,0.07100847,0.38980966
1.36568284,2.82493116,0.14787220,0.49208871,0.02359473,0.40064315,1.60166463,0.07327233,0.41207575
1.37168584,2.94068617,0.15365345,0.50399078,0.02429358,0.41554245,1.67121941,0.07507111,0.43643414
1.37768884,3.04605470,0.15851429,0.51254028,0.02483490,0.42809415,1.73515215,0.07636803,0.46228546
1.38369185,3.13888558,0.16235475,0.51755251,0.02520794,0.43801807,1.79221186,0.07713659,0.48902761
1.38969485,3.21730739,0.16509439,0.51891857,0.02540564,0.44508847,1.84129538,0.07736160,0.51606208
1.39569785,3.27976747,0.16667505,0.51660926,0.02542490,0.44914169,1.88147015,0.07703976,0.54280088
1.40170085,3.32506225,0.16706300,0.51067643,0.02526689,0.45008175,1.91199262,0.07617997,0.56867408
1.40770385,3.35235788,0.16625010,0.50125140,0.02493702,0.44788375,1.93232158,0.07480316,0.59313782
1.41370685,3.36120085,0.16425412,0.48854088,0.02444500,0.44259480,1.94212611,0.07294172,0.61568265
1.41970985,3.35151826,0.16111814,0.47282031,0.02380459,0.43433263,1.94128804,0.07063863,0.63584194
1.42571286,3.32360825,0.15690903,0.45442521,0.02303340,0.42328187,1.92989888,0.06794629,0.65320014
1.43171586,3.27812124,0.15171512,0.43374080,0.02215251,0.40968815,1.90825168,0.06492503,0.66740048
1.43771886,3.21603302,0.14564317,0.41119058,0.02118608,0.39385056,1.87682819,0.06164159,0.67815197
1.44372186,3.13861108,0.13881481,0.38722419,0.02016087,0.37611254,1.83628198,0.05816739,0.68523514
1.44972486,3.04737581,0.13136256,0.36230532,0.01910584,0.35685196,1.78741848,0.05457691,0.68850647
1.45572786,2.94405803,0.12342563,0.33690005,0.01805161,0.33647059,1.73117248,0.05094607,0.68790123
1.46173087,2.83055467,0.11514580,0.31146613,0.01703015,0.31538363,1.66858429,0.04735072,0.68343437
1.46773387,2.70888409,0.10666335,0.28644350,0.01607428,0.29400952,1.60077516,0.04386543,0.67519967
1.47373687,2.58114241,0.09811332,0.26224650,0.01521745,0.27276063,1.52892283,0.04056237,0.66336685
1.47973987,2.44946209,0.08962233,0.23925772,0.01449336,0.25203496,1.45423797,0.03751049,0.64817687
1.48574287,2.31597363,0.08130577,0.21782366,0.01393580,0.23220907,1.37794180,0.03477487,0.62993540
1.49174587,2.18277093,0.07326576,0.19825216,0.01357837,0.21363251,1.30124559,0.03241639,0.60900488
1.49774887,2.05188083,0.06558968,0.18081136,0.01345435,0.19662349,1.22533202,0.03049144,0.58579511
1.50375188,1.92523668,0.05834935,0.16573002,0.01359644,0.18146603,1.15133873,0.02905184,0.56075296
1.50975488,1.80465599,0.05160084,0.15319895,0.01403652,0.16840819,1.08034389,0.02814481,0.53435136
1.51575788,1.69182170,0.04538480,0.14337314,0.01480539,0.15766137,1.01335383,0.02781297,0.50707797
1.52176088,1.58826681,0.03972733,0.13637435,0.01593231,0.14940031,0.95129250,0.02809434,0.47942392
1.52776388,1.49536176,0.03464110,0.13229387,0.01744463,0.14376364,0.89499262,0.02902222,0.45187278
1.53376688,1.41430433,0.03012690,0.13119518,0.01936713,0.14085473,0.84518830,0.03062498,0.42489036
1.53976988,1.34611158,0.02617526,0.13311628,0.02172139,0.14074260,0.80250906,0.03292579,0.39891535
1.54577289,1.29161363,0.02276825,0.13807161,0.02452502,0.14346285,0.76747512,0.03594212,0.37435115
1.55177589,1.25144934,0.01988118,0.14605360,0.02779087,0.14901832,0.74049395,0.03968527,0.35155913
1.55777889,1.22606377,0.01748437,0.15703366,0.03152617,0.15737975,0.72185809,0.04415970,0.33085337
1.56378189,1.21570784,0.01554468,0.17096299,0.03573174,0.16848614,0.71174445,0.04936248,0.31249693
1.56978489,1.22044042,0.01402693,0.18777314,0.04040123,0.18224524,0.71021517,0.05528266,0.29669987
1.57578789,1.24013324,0.01289516,0.20737665,0.04552051,0.19853406,0.71722030,0.06190084,0.28361879
1.58179090,1.27447912,0.01211369,0.22966794,0.05106730,0.21719969,0.73260249,0.06918889,0.27335789
1.58779390,1.32300378,0.01164787,0.25452471,0.05701095,0.23806066,0.75610371,0.07710996,0.26597156
1.59379690,1.38508142,0.01146484,0.28180992,0.06331260,0.26090888,0.78737430,0.08561874,0.26146803
1.59979990,1.45995423,0.01153392,0.31137455,0.06992557,0.28551239,0.82598413,0.09466211,0.25981428
1.60580290,1.54675536,0.01182697,0.34306128,0.07679619,0.31161898,0.87143573,0.10418016,0.26094153
1.61180590,1.64453502,0.01231854,0.37670879,0.08386488,0.33896070,0.92317922,0.11410751,0.26475141
1.61780890,1.75228874,0.01298591,0.41215691,0.09106760,0.36725913,0.98062820,0.12437499,0.27112230
1.62381191,1.86898684,0.01380909,0.44925205,0.09833747,0.39623139,1.04317640,0.13491153,0.27991553
1.62981491,1.99360348,0.01477064,0.48785285,0.10560671,0.42559649,1.11021395,0.14564623,0.29098133
1.63581791,2.12514411,0.01585543,0.52783563,0.11280853,0.45508191,1.18114265,0.15651040,0.30416396
1.64182091,2.26266945,0.01705043,0.56909918,0.11987918,0.48442984,1.25538924,0.16743962,0.31930604
1.64782391,2.40531461,0.01834433,0.61156850,0.12675976,0.51340298,1.33241593,0.17837543,0.33625162
1.65382691,2.55230198,0.01972713,0.65519714,0.13339794,0.54178930,1.41172739,0.18926681,0.35484806
1.65982991,2.70294673,0.02118977,0.69996782,0.13974930,0.56940560,1.49287370,0.20007112,0.37494648
1.66583292,2.85665444,0.02272366,0.74589107,0.14577827,0.59609945,1.57544889,0.21075452,0.39640089
1.67183592,3.01291063,0.02432017,0.79300169,0.15145875,0.62174957,1.65908513,0.22129178,0.41906606
1.67783892,3.17126264,0.02597024,0.84135333,0.15677405,0.64626436,1.74344284,0.23166554,0.44279431
1.68384192,3.33129492,0.02766388,0.89101101,0.16171656,0.66957883,1.82819732,0.24186497,0.46743161
