energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Li_s_up,Te_p_up,Te_d_up
-3.07653827,1.17726858,0.09172125,0.09120200,0.34025649,0.10750917,0.07488317,0.70210628,0.00000000
-3.07053527,1.16904252,0.09248707,0.08988314,0.34276666,0.10705535,0.07355875,0.69789781,0.00000000
-3.06453227,1.15703694,0.09292414,0.08875670,0.34500680,0.10629269,0.07205247,0.69064412,0.00000000
-3.05852926,1.14194117,0.09306765,0.08790567,0.34719637,0.10528094,0.07042541,0.68072891,0.00000000
-3.05252626,1.12452115,0.09295799,0.08741077,0.34956888,0.10408550,0.06874468,0.66859958,0.00000000
-3.04652326,1.10559865,0.09263883,0.08734945,0.35236641,0.10277555,0.06708238,0.65475415,0.00000000
-3.04052026,1.08602947,0.09215516,0.08779505,0.35583408,0.10142201,0.06551452,0.63972694,0.00000000
-3.03451726,1.06668145,0.09155136,0.08881615,0.36021471,0.10009561,0.06411983,0.62407373,0.00000000
-3.02851426,1.04841335,0.09086942,0.09047612,0.36574396,0.09886503,0.06297867,0.60835693,0.00000000
-3.02251126,1.03205518,0.09014740,0.09283284,0.37264596,0.09779523,0.06217183,0.59313140,0.00000000
-3.01650825,1.01839074,0.08941817,0.09593855,0.38112955,0.09694605,0.06177942,0.57893147,0.00000000
-3.01050525,1.00814271,0.08870855,0.09983967,0.39138519,0.09637105,0.06187978,0.56625938,0.00000000
-3.00450225,1.00196048,0.08803886,0.10457672,0.40358235,0.09611671,0.06254839,0.55557555,0.00000000
-2.99849925,1.00041082,0.08742290,0.11018409,0.41786742,0.09622186,0.06385677,0.54729072,0.00000000
-2.99249625,1.00397112,0.08686822,0.11668967,0.43436174,0.09671742,0.06587148,0.54175991,0.00000000
-2.98649325,1.01302483,0.08637690,0.12411433,0.45315986,0.09762639,0.06865297,0.53927816,0.00000000
-2.98049025,1.02785882,0.08594643,0.13247112,0.47432760,0.09896394,0.07225453,0.54007780,0.00000000
-2.97448724,1.04866198,0.08557094,0.14176421,0.49789978,0.10073774,0.07672118,0.54432697,0.00000000
-2.96848424,1.07552470,0.08524243,0.15198763,0.52387761,0.10294829,0.08208854,0.55212908,0.00000000
-2.96248124,1.10843880,0.08495208,0.16312376,0.55222566,0.10558925,0.08838174,0.56352313,0.00000000
-2.95647824,1.14729766,0.08469145,0.17514170,0.58286832,0.10864782,0.09561433,0.57848431,0.00000000
-2.95047524,1.19189633,0.08445356,0.18799557,0.61568617,0.11210499,0.10378730,0.59692517,0.00000000
-2.94447224,1.24193176,0.08423371,0.20162297,0.65051224,0.11593579,0.11288820,0.61869693,0.00000000
-2.93846923,1.29700329,0.08403010,0.21594356,0.68712862,0.12010945,0.12289051,0.64359109,0.00000000
-2.93246623,1.35661374,0.08384410,0.23085810,0.72526385,0.12458956,0.13375311,0.67134150,0.00000000
-2.92646323,1.42017163,0.08368029,0.24624796,0.76459138,0.12933415,0.14542019,0.70162688,0.00000000
-2.92046023,1.48699494,0.08354616,0.26197530,0.80472969,0.13429595,0.15782141,0.73407419,0.00000000
-2.91445723,1.55631690,0.08345164,0.27788403,0.84524430,0.13942257,0.17087242,0.76826282,0.00000000
-2.90845423,1.62729435,0.08340838,0.29380158,0.88565214,0.14465695,0.18447580,0.80373001,0.00000000
-2.90245123,1.69901881,0.08342890,0.30954154,0.92542823,0.14993788,0.19852233,0.83997741,0.00000000
-2.89644822,1.77053047,0.08352566,0.32490714,0.96401501,0.15520074,0.21289266,0.87647908,0.00000000
-2.89044522,1.84083501,0.08371016,0.33969545,1.00083393,0.16037843,0.22745916,0.91269059,0.00000000
-2.88444222,1.90892284,0.08399198,0.35370227,1.03529919,0.16540251,0.24208819,0.94805931,0.00000000
-2.87843922,1.97379035,0.08437804,0.36672737,1.06683298,0.17020442,0.25664233,0.98203555,0.00000000
-2.87243622,2.03446239,0.08487188,0.37858003,1.09488194,0.17471690,0.27098286,1.01408418,0.00000000
-2.86643322,2.09001511,0.08547322,0.38908454,1.11893377,0.17887546,0.28497215,1.04369631,0.00000000
-2.86043022,2.13959834,0.08617769,0.39808545,1.13853352,0.18261978,0.29847601,1.07040078,0.00000000
-2.85442721,2.18245647,0.08697674,0.40545232,1.15329865,0.18589518,0.31136593,1.09377466,0.00000000
-2.84842421,2.21794697,0.08785779,0.41108377,1.16293211,0.18865388,0.32352112,1.11345266,0.00000000
-2.84242121,2.24555591,0.08880469,0.41491062,1.16723293,0.19085611,0.33483042,1.12913498,0.00000000
-2.83641821,2.26490970,0.08979820,0.41689805,1.16610364,0.19247107,0.34519390,1.14059317,0.00000000
-2.83041521,2.27578290,0.09081684,0.41704664,1.15955420,0.19347758,0.35452442,1.14767413,0.00000000
-2.82441221,2.27810176,0.09183777,0.41539228,1.14770245,0.19386454,0.36274890,1.15030187,0.00000000
-2.81840920,2.27194370,0.09283786,0.41200502,1.13077077,0.19363113,0.36980954,1.14847731,0.00000000
-2.81240620,2.25753282,0.09379477,0.40698695,1.10907946,0.19278674,0.37566483,1.14227606,0.00000000
-2.80640320,2.23523204,0.09468814,0.40046914,1.08303708,0.19135075,0.38029055,1.13184463,0.00000000
-2.80040020,2.20553221,0.09550072,0.39260797,1.05312810,0.18935208,0.38368057,1.11739505,0.00000000
-2.79439720,2.16903884,0.09621943,0.38358079,1.01989876,0.18682855,0.38584751,1.09919842,0.00000000
-2.78839420,2.12645695,0.09683628,0.37358130,0.98394144,0.18382620,0.38682328,1.07757759,0.00000000
-2.78239120,2.07857461,0.09734918,0.36281473,0.94587843,0.18039837,0.38665924,1.05289922,0.00000000
-2.77638819,2.02624554,0.09776240,0.35149285,0.90634558,0.17660475,0.38542605,1.02556547,0.00000000
-2.77038519,1.97037117,0.09808685,0.33982918,0.86597641,0.17251032,0.38321307,0.99600552,0.00000000
-2.76438219,1.91188233,0.09833997,0.32803432,0.82538716,0.16818411,0.38012714,0.96466696,0.00000000
-2.75837919,1.85172082,0.09854531,0.31631144,0.78516321,0.16369799,0.37629079,0.93200728,0.00000000
-2.75237619,1.79082097,0.09873172,0.30485223,0.74584698,0.15912523,0.37183968,0.89848536,0.00000000
-2.74637319,1.73009124,0.09893222,0.29383306,0.70792768,0.15453902,0.36691939,0.86455305,0.00000000
-2.74037019,1.67039607,0.09918251,0.28341155,0.67183289,0.15001086,0.36168149,0.83064699,0.00000000
-2.73436718,1.61253819,0.09951927,0.27372360,0.63792212,0.14560893,0.35627903,0.79718053,0.00000000
-2.72836418,1.55724165,0.09997813,0.26488080,0.60648210,0.14139638,0.35086160,0.76453605,0.00000000
-2.72236118,1.50513596,0.10059171,0.25696833,0.57772414,0.13742964,0.34557010,0.73305775,0.00000000
-2.71635818,1.45674195,0.10138748,0.25004349,0.55178310,0.13375684,0.34053155,0.70304509,0.00000000
-2.71035518,1.41245985,0.10238583,0.24413473,0.52871823,0.13041634,0.33585420,0.67474719,0.00000000
-2.70435218,1.37256026,0.10359829,0.23924143,0.50851567,0.12743556,0.33162309,0.64835844,0.00000000
-2.69834917,1.33717873,0.10502617,0.23533446,0.49109255,0.12483004,0.32789659,0.62401555,0.00000000
-2.69234617,1.30631451,0.10665956,0.23235743,0.47630270,0.12260298,0.32470400,0.60179645,0.00000000
-2.68634317,1.27983392,0.10847687,0.23022893,0.46394379,0.12074517,0.32204448,0.58172111,0.00000000
-2.68034017,1.25747883,0.11044502,0.22884551,0.45376593,0.11923544,0.31988744,0.56375456,0.00000000
-2.67433717,1.23888007,0.11252013,0.22808558,0.44548140,0.11804166,0.31817458,0.54781208,0.00000000
-2.66833417,1.22357587,0.11464887,0.22781393,0.43877551,0.11712226,0.31682338,0.53376661,0.00000000
-2.66233117,1.21103476,0.11677042,0.22788702,0.43331813,0.11642812,0.31573205,0.52145813,0.00000000
-2.65632816,1.20068209,0.11881884,0.22815865,0.42877577,0.11590506,0.31478579,0.51070477,0.00000000
-2.65032516,1.19192942,0.12072585,0.22848595,0.42482376,0.11549645,0.31386394,0.50131522,0.00000000
-2.64432216,1.18420523,0.12242387,0.22873530,0.42115811,0.11514616,0.31284780,0.49310190,0.00000000
-2.63831916,1.17698583,0.12384913,0.22878816,0.41750669,0.11480150,0.31162865,0.48589435,0.00000000
-2.63231616,1.16982486,0.12494475,0.22854631,0.41363932,0.11441607,0.31011559,0.47955213,0.00000000
-2.62631316,1.16237979,0.12566352,0.22793632,0.40937625,0.11395239,0.30824275,0.47397669,0.00000000
-2.62031016,1.15443421,0.12597035,0.22691311,0.40459481,0.11338411,0.30597554,0.46912136,0.00000000
-2.61430715,1.14591448,0.12584416,0.22546230,0.39923387,0.11269776,0.30331537,0.46499910,0.00000000
-2.60830415,1.13689981,0.12527914,0.22360119,0.39329589,0.11189383,0.30030287,0.46168738,0.00000000
-2.60230115,1.12762493,0.12428531,0.22137840,0.38684642,0.11098718,0.29701906,0.45932986,0.00000000
-2.59629815,1.11847515,0.12288825,0.21887201,0.38001119,0.11000672,0.29358457,0.45813460,0.00000000
-2.59029515,1.10997366,0.12112820,0.21618641,0.37297062,0.10899431,0.29015682,0.45836870,0.00000000
-2.58429215,1.10276146,0.11905834,0.21344783,0.36595232,0.10800304,0.28692512,0.46034961,0.00000000
-2.57828914,1.09757073,0.11674252,0.21079885,0.35922153,0.10709480,0.28410409,0.46443305,0.00000000
-2.57228614,1.09519271,0.11425239,0.20839205,0.35307017,0.10633736,0.28192538,0.47099826,0.00000000
-2.56628314,1.09644133,0.11166428,0.20638317,0.34780479,0.10580106,0.28062822,0.48043091,0.00000000
-2.56028014,1.10211434,0.10905574,0.20492396,0.34373406,0.10555528,0.28044910,0.49310444,0.00000000
-2.55427714,1.11295357,0.10650215,0.20415525,0.34115610,0.10566478,0.28161104,0.50936060,0.00000000
-2.54827414,1.12960616,0.10407338,0.20420027,0.34034646,0.10618622,0.28431284,0.52948993,0.00000000
-2.54227114,1.15258854,0.10183083,0.20515883,0.34154695,0.10716491,0.28871884,0.55371317,0.00000000
-2.53626813,1.18225488,0.09982480,0.20710243,0.34495594,0.10863203,0.29494961,0.58216449,0.00000000
-2.53026513,1.21877151,0.09809252,0.21007055,0.35072045,0.11060238,0.30307400,0.61487716,0.00000000
-2.52426213,1.26209869,0.09665676,0.21406832,0.35893025,0.11307288,0.31310285,0.65177279,0.00000000
-2.51825913,1.31198061,0.09552520,0.21906574,0.36961430,0.11602179,0.32498478,0.69265441,0.00000000
-2.51225613,1.36794436,0.09469044,0.22499827,0.38273948,0.11940883,0.33860421,0.73720423,0.00000000
-2.50625313,1.42930805,0.09413078,0.23176900,0.39821177,0.12317606,0.35378179,0.78498615,0.00000000
-2.50025013,1.49519803,0.09381163,0.23925215,0.41587960,0.12724959,0.37027731,0.83545336,0.00000000
-2.49424712,1.56457462,0.09368747,0.24729773,0.43553940,0.13154209,0.38779501,0.88796082,0.00000000
-2.48824412,1.63626528,0.09370429,0.25573728,0.45694282,0.13595585,0.40599119,0.94178235,0.00000000
-2.48224112,1.70900419,0.09380234,0.26439018,0.47980559,0.14038643,0.42448390,0.99613175,0.00000000
-2.47623812,1.78147626,0.09391906,0.27307055,0.50381730,0.14472660,0.44286426,1.05018725,0.00000000
-2.47023512,1.85236401,0.09399212,0.28159414,0.52865194,0.14887051,0.46070915,1.10311825,0.00000000
-2.46423212,1.92039505,0.09396229,0.28978509,0.55397852,0.15271778,0.47759468,1.15411331,0.00000000
-2.45822911,1.98438815,0.09377611,0.29748214,0.57947156,0.15617748,0.49310997,1.20240811,0.00000000
-2.45222611,2.04329577,0.09338822,0.30454417,0.60482076,0.15917162,0.50687063,1.24731215,0.00000000
-2.44622311,2.09624108,0.09276325,0.31085461,0.62973965,0.16163819,0.51853141,1.28823292,0.00000000
-2.44022011,2.14254772,0.09187716,0.31632479,0.65397278,0.16353344,0.52779747,1.32469632,0.00000000
-2.43421711,2.18176088,0.09071810,0.32089593,0.67730123,0.16483338,0.53443382,1.35636238,0.00000000
-2.42821411,2.21365876,0.08928659,0.32453980,0.69954624,0.16553445,0.53827246,1.38303540,0.00000000
-2.42221111,2.23825372,0.08759522,0.32725797,0.72057090,0.16565322,0.53921696,1.40466799,0.00000000
-2.41620810,2.25578327,0.08566778,0.32907994,0.74027987,0.16522526,0.53724434,1.42135874,0.00000000
-2.41020510,2.26669122,0.08353795,0.33005996,0.75861730,0.16430317,0.53240407,1.43334367,0.00000000
-2.40420210,2.27160014,0.08124756,0.33027305,0.77556313,0.16295384,0.52481439,1.44098179,0.00000000
-2.39819910,2.27127637,0.07884459,0.32981024,0.79112802,0.16125522,0.51465610,1.44473556,0.00000000
-2.39219610,2.26658960,0.07638095,0.32877338,0.80534737,0.15929253,0.50216416,1.44514723,0.00000000
-2.38619310,2.25846901,0.07391025,0.32726982,0.81827470,0.15715431,0.48761753,1.44281233,0.00000000
-2.38019010,2.24785831,0.07148546,0.32540715,0.82997493,0.15492844,0.47132785,1.43835170,0.00000000
-2.37418709,2.23567186,0.06915677,0.32328833,0.84051789,0.15269822,0.45362729,1.43238344,0.00000000
-2.36818409,2.22275424,0.06696968,0.32100748,0.84997259,0.15053885,0.43485649,1.42549631,0.00000000
-2.36218109,2.20984521,0.06496328,0.31864639,0.85840237,0.14851438,0.41535279,1.41822590,0.00000000
-2.35617809,2.19755157,0.06316896,0.31627206,0.86586143,0.14667530,0.39543950,1.41103463,0.00000000
-2.35017509,2.18632736,0.06160938,0.31393521,0.87239282,0.14505684,0.37541664,1.40429667,0.00000000
-2.34417209,2.17646298,0.06029797,0.31166987,0.87802781,0.14367805,0.35555330,1.39828812,0.00000000
-2.33816908,2.16808337,0.05923867,0.30949397,0.88278686,0.14254175,0.33608210,1.39318291,0.00000000
-2.33216608,2.16115509,0.05842618,0.30741085,0.88668182,0.14163515,0.31719563,1.38905417,0.00000000
-2.32616308,2.15550117,0.05784647,0.30541146,0.88971913,0.14093127,0.29904503,1.38588082,0.00000000
-2.32016008,2.15082268,0.05747763,0.30347725,0.89190371,0.14039090,0.28174054,1.38355839,0.00000000
-2.31415708,2.14672521,0.05729093,0.30158322,0.89324317,0.13996511,0.26535369,1.38191342,0.00000000
-2.30815408,2.14274849,0.05725212,0.29970121,0.89375174,0.13959799,0.24992099,1.38072004,0.00000000
-2.30215108,2.13839716,0.05732283,0.29780299,0.89345365,0.13922963,0.23544872,1.37971773,0.00000000
-2.29614807,2.13317068,0.05746203,0.29586292,0.89238550,0.13879913,0.22191834,1.37862889,0.00000000
-2.29014507,2.12659074,0.05762749,0.29386021,0.89059732,0.13824736,0.20929230,1.37717523,0.00000000
-2.28414207,2.11822451,0.05777725,0.29178033,0.88815201,0.13751957,0.19751978,1.37509194,0.00000000
-2.27813907,2.10770272,0.05787093,0.28961573,0.88512329,0.13656752,0.18654203,1.37213898,0.00000000
-2.27213607,2.09473177,0.05787091,0.28736572,0.88159190,0.13535121,0.17629716,1.36810896,0.00000000
-2.26613307,2.07909964,0.05774342,0.28503557,0.87764059,0.13384006,0.16672408,1.36283142,0.00000000
-2.26013007,2.06067580,0.05745936,0.28263495,0.87334783,0.13201352,0.15776547,1.35617373,0.00000000
-2.25412706,2.03940564,0.05699493,0.28017578,0.86878107,0.12986126,0.14936986,1.34803881,0.00000000
-2.24812406,2.01530055,0.05633214,0.27766978,0.86398973,0.12738280,0.14149269,1.33836040,0.00000000
-2.24212106,1.98842468,0.05545899,0.27512585,0.85899869,0.12458676,0.13409653,1.32709650,0.00000000
-2.23611806,1.95887988,0.05436956,0.27254755,0.85380270,0.12148975,0.12715062,1.31422192,0.00000000
-2.23011506,1.92679017,0.05306386,0.26993085,0.84836233,0.11811508,0.12062980,1.29972080,0.00000000
-2.22411206,1.89228718,0.05154753,0.26726244,0.84260183,0.11449129,0.11451304,1.28357984,0.00000000
-2.21810905,1.85549763,0.04983144,0.26451866,0.83640924,0.11065064,0.10878192,1.26578298,0.00000000
-2.21210605,1.81653395,0.04793105,0.26166520,0.82963880,0.10662764,0.10341896,1.24630809,0.00000000
-2.20610305,1.77548847,0.04586584,0.25865765,0.82211593,0.10245772,0.09840616,1.22512601,0.00000000
-2.20010005,1.73243174,0.04365851,0.25544286,0.81364420,0.09817601,0.09372388,1.20220195,0.00000000
-2.19409705,1.68741468,0.04133428,0.25196107,0.80401439,0.09381644,0.08934993,1.17749930,0.00000000
-2.18809405,1.64047427,0.03892004,0.24814865,0.79301485,0.08941092,0.08525922,1.15098529,0.00000000
-2.18209105,1.59164218,0.03644360,0.24394133,0.78044267,0.08498894,0.08142373,1.12263827,0.00000000
-2.17608804,1.54095534,0.03393293,0.23927770,0.76611514,0.08057720,0.07781292,1.09245577,0.00000000
-2.17008504,1.48846754,0.03141545,0.23410274,0.74988062,0.07619959,0.07439445,1.06046269,0.00000000
-2.16408204,1.43426090,0.02891736,0.22837120,0.73162836,0.07187728,0.07113512,1.02671892,0.00000000
-2.15807904,1.37845617,0.02646315,0.22205060,0.71129658,0.06762888,0.06800206,0.99132570,0.00000000
-2.15207604,1.32122107,0.02407504,0.21512365,0.68887833,0.06347074,0.06496393,0.95443005,0.00000000
-2.14607304,1.26277567,0.02177270,0.20758999,0.66442492,0.05941732,0.06199206,0.91622689,0.00000000
-2.14007004,1.20339452,0.01957289,0.19946713,0.63804658,0.05548141,0.05906152,0.87695847,0.00000000
-2.13406703,1.14340511,0.01748939,0.19079049,0.60991042,0.05167448,0.05615200,0.83691110,0.00000000
-2.12806403,1.08318266,0.01553287,0.18161269,0.58023582,0.04800691,0.05324842,0.79640906,0.00000000
-2.12206103,1.02314157,0.01371096,0.17200196,0.54928747,0.04448807,0.05034128,0.75580621,0.00000000
-2.11605803,0.96372394,0.01202835,0.16203999,0.51736664,0.04112646,0.04742675,0.71547550,0.00000000
-2.11005503,0.90538587,0.01048698,0.15181910,0.48480090,0.03792969,0.04450643,0.67579698,0.00000000
-2.10405203,0.84858229,0.00908630,0.14143917,0.45193315,0.03490438,0.04158691,0.63714504,0.00000000
-2.09804902,0.79375126,0.00782352,0.13100424,0.41911032,0.03205606,0.03867912,0.59987544,0.00000000
-2.09204602,0.74129866,0.00669401,0.12061923,0.38667237,0.02938901,0.03579754,0.56431291,0.00000000
-2.08604302,0.69158410,0.00569155,0.11038664,0.35494216,0.02690612,0.03295926,0.53073993,0.00000000
-2.08004002,0.64490876,0.00480873,0.10040367,0.32421656,0.02460866,0.03018310,0.49938729,0.00000000
-2.07403702,0.60150603,0.00403726,0.09075974,0.29475915,0.02249627,0.02748866,0.47042697,0.00000000
-2.06803402,0.56153516,0.00336826,0.08153446,0.26679478,0.02056677,0.02489553,0.44396758,0.00000000
-2.06203102,0.52507844,0.00279260,0.07279623,0.24050620,0.01881623,0.02242257,0.42005266,0.00000000
-2.05602801,0.49214191,0.00230110,0.06460143,0.21603255,0.01723899,0.02008735,0.39866189,0.00000000
-2.05002501,0.46265953,0.00188475,0.05699421,0.19346992,0.01582781,0.01790579,0.37971508,0.00000000
-2.04402201,0.43650062,0.00153491,0.05000680,0.17287363,0.01457405,0.01589197,0.36307879,0.00000000
-2.03801901,0.41348009,0.00124347,0.04366038,0.15426205,0.01346795,0.01405809,0.34857516,0.00000000
-2.03201601,0.39337106,0.00100287,0.03796632,0.13762170,0.01249899,0.01241469,0.33599264,0.00000000
-2.02601301,0.37591907,0.00080628,0.03292780,0.12291329,0.01165622,0.01097095,0.32509796,0.00000000
-2.02001001,0.36085739,0.00064758,0.02854168,0.11007845,0.01092869,0.00973514,0.31564887,0.00000000
-2.01400700,0.34792267,0.00052137,0.02480042,0.09904664,0.01030583,0.00871519,0.30740715,0.00000000
-2.00800400,0.33687017,0.00042301,0.02169418,0.08974217,0.00977790,0.00791931,0.30015116,0.00000000
-2.00200100,0.32748806,0.00034859,0.01921280,0.08209095,0.00933633,0.00735664,0.29368752,0.00000000
-1.99599800,0.31961008,0.00029489,0.01734766,0.07602656,0.00897407,0.00703785,0.28786151,0.00000000
-1.98999500,0.31312617,0.00025932,0.01609332,0.07149580,0.00868591,0.00697580,0.28256557,0.00000000
-1.98399200,0.30799050,0.00023994,0.01544902,0.06846314,0.00846861,0.00718598,0.27774581,0.00000000
-1.97798899,0.30422675,0.00023535,0.01541965,0.06691425,0.00832114,0.00768690,0.27340618,0.00000000
-1.97198599,0.30193035,0.00024464,0.01601658,0.06685832,0.00824465,0.00850036,0.26961010,0.00000000
-1.96598299,0.30126752,0.00026739,0.01725793,0.06832915,0.00824249,0.00965140,0.26647972,0.00000000
-1.95997999,0.30247125,0.00030355,0.01916854,0.07138506,0.00832004,0.01116823,0.26419257,0.00000000
-1.95397699,0.30583420,0.00035343,0.02177940,0.07610749,0.00848452,0.01308178,0.26297591,0.00000000
-1.94797399,0.31169873,0.00041759,0.02512673,0.08259831,0.00874469,0.01542506,0.26309890,0.00000000
-1.94197099,0.32044436,0.00049685,0.02925059,0.09097599,0.00911045,0.01823232,0.26486283,0.00000000
-1.93596798,0.33247295,0.00059214,0.03419307,0.10137058,0.00959241,0.02153795,0.26858973,0.00000000
-1.92996498,0.34819209,0.00070450,0.03999615,0.11391768,0.01020141,0.02537515,0.27460968,0.00000000
-1.92396198,0.36799707,0.00083495,0.04669923,0.12875148,0.01094793,0.02977443,0.28324722,0.00000000
-1.91795898,0.39225210,0.00098447,0.05433636,0.14599702,0.01184157,0.03476205,0.29480725,0.00000000
-1.91195598,0.42127123,0.00115387,0.06293337,0.16576197,0.01289049,0.04035828,0.30956088,0.00000000
-1.90595298,0.45529970,0.00134374,0.07250488,0.18812808,0.01410080,0.04657574,0.32773162,0.00000000
-1.89994997,0.49449630,0.00155436,0.08305142,0.21314258,0.01547611,0.05341778,0.34948240,0.00000000
-1.89394697,0.53891744,0.00178560,0.09455663,0.24080992,0.01701704,0.06087705,0.37490388,0.00000000
-1.88794397,0.58850360,0.00203691,0.10698490,0.27108409,0.01872084,0.06893431,0.40400443,0.00000000
-1.88194097,0.64306881,0.00230719,0.12027931,0.30386193,0.02058113,0.07755755,0.43670227,0.00000000
-1.87593797,0.70229359,0.00259480,0.13436026,0.33897780,0.02258771,0.08670161,0.47282011,0.00000000
-1.86993497,0.76572213,0.00289748,0.14912468,0.37619987,0.02472653,0.09630813,0.51208253,0.00000000
-1.86393197,0.83276374,0.00321240,0.16444615,0.41522844,0.02697981,0.10630617,0.55411661,0.00000000
-1.85792896,0.90269908,0.00353611,0.18017571,0.45569645,0.02932625,0.11661324,0.59845557,0.00000000
-1.85192596,0.97469113,0.00386463,0.19614371,0.49717241,0.03174143,0.12713686,0.64454590,0.00000000
-1.84592296,1.04780068,0.00419346,0.21216246,0.53916592,0.03419828,0.13777667,0.69175758,0.00000000
-1.83991996,1.12100624,0.00451773,0.22802972,0.58113557,0.03666776,0.14842679,0.73939738,0.00000000
-1.83391696,1.19322755,0.00483225,0.24353295,0.62249933,0.03911950,0.15897862,0.78672485,0.00000000
-1.82791396,1.26335223,0.00513168,0.25845422,0.66264712,0.04152264,0.16932366,0.83297054,0.00000000
-1.82191096,1.33026452,0.00541066,0.27257555,0.70095508,0.04384655,0.17935648,0.87735587,0.00000000
-1.81590795,1.39287509,0.00566397,0.28568451,0.73680135,0.04606172,0.18897744,0.91911400,0.00000000
-1.80990495,1.45015090,0.00588671,0.29757988,0.76958261,0.04814046,0.19809524,0.95751091,0.00000000
-1.80390195,1.50114384,0.00607440,0.30807718,0.79873082,0.05005761,0.20662895,0.99186595,0.00000000
-1.79789895,1.54501707,0.00622321,0.31701376,0.82372966,0.05179114,0.21450965,1.02157105,0.00000000
-1.79189595,1.58106809,0.00633001,0.32425331,0.84412980,0.05332262,0.22168133,1.04610782,0.00000000
-1.78589295,1.60874748,0.00639255,0.32968961,0.85956255,0.05463754,0.22810123,1.06506198,0.00000000
-1.77988994,1.62767273,0.00640948,0.33324928,0.86975127,0.05572548,0.23373956,1.07813444,0.00000000
-1.77388694,1.63763668,0.00638043,0.33489361,0.87452000,0.05658013,0.23857855,1.08514875,0.00000000
-1.76788394,1.63861025,0.00630604,0.33461914,0.87379910,0.05719923,0.24261106,1.08605459,0.00000000
-1.76188094,1.63073962,0.00618787,0.33245727,0.86762752,0.05758423,0.24583881,1.08092739,0.00000000
-1.75587794,1.61433814,0.00602843,0.32847272,0.85615165,0.05774003,0.24827034,1.06996402,0.00000000
-1.74987494,1.58987345,0.00583104,0.32276107,0.83962092,0.05767453,0.24991889,1.05347508,0.00000000
-1.74387194,1.55795062,0.00559971,0.31544547,0.81838024,0.05739817,0.25080050,1.03187398,0.00000000
-1.73786893,1.51929218,0.00533904,0.30667262,0.79285970,0.05692346,0.25093219,1.00566366,0.00000000
-1.73186593,1.47471600,0.00505404,0.29660833,0.76356190,0.05626454,0.25033066,0.97542133,0.00000000
-1.72586293,1.42511200,0.00474998,0.28543276,0.73104762,0.05543675,0.24901144,0.94178208,0.00000000
-1.71985993,1.37141877,0.00443224,0.27333560,0.69592026,0.05445634,0.24698855,0.90542193,0.00000000
-1.71385693,1.31460082,0.00410613,0.26051133,0.65880968,0.05334013,0.24427480,0.86704112,0.00000000
-1.70785393,1.25562737,0.00377678,0.24715477,0.62035625,0.05210541,0.24088248,0.82734799,0.00000000
-1.70185093,1.19545320,0.00344898,0.23345708,0.58119542,0.05076976,0.23682464,0.78704412,0.00000000
-1.69584792,1.13500204,0.00312709,0.21960226,0.54194349,0.04935111,0.23211660,0.74681093,0.00000000
-1.68984492,1.07515263,0.00281498,0.20576428,0.50318494,0.04786766,0.22677769,0.70729810,0.00000000
-1.68384192,1.01672766,0.00251593,0.19210488,0.46546171,0.04633802,0.22083302,0.66911386,0.00000000
-1.67783892,0.96048546,0.00223264,0.17877203,0.42926450,0.04478124,0.21431509,0.63281713,0.00000000
-1.67183592,0.90711415,0.00196720,0.16589905,0.39502646,0.04321691,0.20726523,0.59891157,0.00000000
-1.66583292,0.85722814,0.00172112,0.15360436,0.36311896,0.04166515,0.19973448,0.56784119,0.00000000
-1.65982991,0.81136649,0.00149534,0.14199177,0.33384968,0.04014665,0.19178419,0.53998753,0.00000000
-1.65382691,0.76999289,0.00129031,0.13115120,0.30746266,0.03868258,0.18348589,0.51566810,0.00000000
-1.64782391,0.73349686,0.00110604,0.12115985,0.28414015,0.03729451,0.17492078,0.49513591,0.00000000
-1.64182091,0.70219599,0.00094218,0.11208368,0.26400604,0.03600422,0.16617854,0.47857987,0.00000000
-1.63581791,0.67633881,0.00079809,0.10397902,0.24713057,0.03483350,0.15735583,0.46612603,0.00000000
-1.62981491,0.65610833,0.00067292,0.09689438,0.23353601,0.03380386,0.14855438,0.45783935,0.00000000
-1.62381191,0.64162590,0.00056571,0.09087225,0.22320303,0.03293629,0.13987880,0.45372614,0.00000000
-1.61780890,0.63295551,0.00047545,0.08595093,0.21607747,0.03225092,0.13143437,0.45373696,0.00000000
-1.61180590,0.63010829,0.00040119,0.08216618,0.21207726,0.03176678,0.12332480,0.45777008,0.00000000
-1.60580290,0.63304729,0.00034209,0.07955273,0.21109921,0.03150150,0.11565016,0.46567528,0.00000000
-1.59979990,0.64169236,0.00029752,0.07814551,0.21302551,0.03147107,0.10850505,0.47725829,0.00000000
-1.59379690,0.65592514,0.00026711,0.07798065,0.21772958,0.03168965,0.10197711,0.49228548,0.00000000
-1.58779390,0.67559396,0.00025085,0.07909599,0.22508133,0.03216936,0.09614585,0.51048900,0.00000000
-1.58179090,0.70051850,0.00024917,0.08153125,0.23495142,0.03292016,0.09108193,0.53157215,0.00000000
-1.57578789,0.73049403,0.00026297,0.08532769,0.24721462,0.03394971,0.08684670,0.55521492,0.00000000
-1.56978489,0.76529504,0.00029376,0.09052725,0.26175199,0.03526330,0.08349216,0.58107955,0.00000000
-1.56378189,0.80467800,0.00034373,0.09717120,0.27845185,0.03686368,0.08106106,0.60881605,0.00000000
