energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.91345673,7.16013072,0.27245690,0.00000000,0.08270362,4.38522400,3.02487045,3.03570723
-4.90745373,7.47901822,0.28352132,0.00000000,0.08465651,4.60228552,3.18765805,3.17902871
-4.90145073,7.77782689,0.29426969,0.00000000,0.08620369,4.80607853,3.34414993,3.31351625
-4.89544772,8.05306972,0.30461495,0.00000000,0.08732961,4.99391409,3.49263574,3.43747351
-4.88944472,8.30153834,0.31446616,0.00000000,0.08802668,5.16328632,3.63149729,3.54931679
-4.88344172,8.52038784,0.32373034,0.00000000,0.08829569,5.31193899,3.75925032,3.64761504
-4.87743872,8.70721515,0.33231439,0.00000000,0.08814600,5.43792821,3.87458440,3.73112747
-4.87143572,8.86012745,0.34012730,0.00000000,0.08759561,5.53967881,3.97639949,3.79883723
-4.86543272,8.97779785,0.34708242,0.00000000,0.08667098,5.61603238,4.06383738,3.84997995
-4.85942971,9.05950576,0.35309970,0.00000000,0.08540669,5.66628496,4.13630688,3.88406604
-4.85342671,9.10516026,0.35810778,0.00000000,0.08384488,5.69021314,4.19350154,3.90089584
-4.84742371,9.11530546,0.36204598,0.00000000,0.08203454,5.68808749,4.23540910,3.90056735
-4.84142071,9.09110761,0.36486591,0.00000000,0.08003063,5.66067295,4.26231247,3.88347602
-4.83541771,9.03432459,0.36653278,0.00000000,0.07789305,5.60921626,4.27478201,3.85030695
-4.82941471,8.94725920,0.36702641,0.00000000,0.07568548,5.53542088,4.27365957,3.80201985
-4.82341171,8.83269818,0.36634169,0.00000000,0.07347411,5.44141048,4.26003501,3.73982731
-4.81740870,8.69383955,0.36448879,0.00000000,0.07132632,5.32968231,4.23521618,3.66516741
-4.81140570,8.53421121,0.36149289,0.00000000,0.06930926,5.20305186,4.20069356,3.57967151
-4.80540270,8.35758377,0.35739361,0.00000000,0.06748842,5.06459074,4.15810092,3.48512848
-4.79939970,8.16788072,0.35224406,0.00000000,0.06592617,4.91755943,4.10917354,3.38344621
-4.79339670,7.96908885,0.34610966,0.00000000,0.06468040,4.76533674,4.05570525,3.27661181
-4.78739370,7.76517141,0.33906673,0.00000000,0.06380313,4.61134757,3.99950573,3.16665111
-4.78139070,7.55998614,0.33120083,0.00000000,0.06333922,4.45899063,3.94235925,3.05558855
-4.77538769,7.35720998,0.32260509,0.00000000,0.06332520,4.31156737,3.88598571,2.94540813
-4.76938469,7.16027146,0.31337837,0.00000000,0.06378828,4.17221342,3.83200498,2.83801593
-4.76338169,6.97229164,0.30362339,0.00000000,0.06474546,4.04383362,3.78190494,2.73520480
-4.75737869,6.79603388,0.29344493,0.00000000,0.06620285,3.92904159,3.73701368,2.63862147
-4.75137569,6.63386247,0.28294805,0.00000000,0.06815526,3.83010470,3.69847610,2.54973658
-4.74537269,6.48771009,0.27223639,0.00000000,0.07058599,3.74889549,3.66723508,2.46981772
-4.73936968,6.35905372,0.26141064,0.00000000,0.07346691,3.68685023,3.64401719,2.39990603
-4.73336668,6.24889907,0.25056716,0.00000000,0.07675880,3.64493587,3.62932312,2.34079659
-4.72736368,6.15777326,0.23979682,0.00000000,0.08041202,3.62362600,3.62342278,2.29302305
-4.72136068,6.08572585,0.22918407,0.00000000,0.08436742,3.62288718,3.62635527,2.25684699
-4.71535768,6.03233866,0.21880626,0.00000000,0.08855757,3.64217642,3.63793382,2.23225255
-4.70935468,5.99674440,0.20873324,0.00000000,0.09290828,3.68045066,3.65775590,2.21894678
-4.70335168,5.97765474,0.19902724,0.00000000,0.09734023,3.73618915,3.68521854,2.21636636
-4.69734867,5.97339803,0.18974298,0.00000000,0.10177096,3.80742878,3.71953904,2.22369084
-4.69134567,5.98196677,0.18092812,0.00000000,0.10611692,3.89181260,3.75978093,2.23986284
-4.68534267,6.00107470,0.17262379,0.00000000,0.11029556,3.98665097,3.80488490,2.26361516
-4.67933967,6.02822283,0.16486542,0.00000000,0.11422754,4.08899420,3.85370415,2.29350450
-4.67333667,6.06077341,0.15768357,0.00000000,0.11783882,4.19571505,3.90504346,2.32795128
-4.66733367,6.09602995,0.15110489,0.00000000,0.12106269,4.30359893,3.95770057,2.36528463
-4.66133067,6.13132124,0.14515298,0.00000000,0.12384154,4.40943887,4.01050874,2.40379136
-4.65532766,6.16408656,0.13984920,0.00000000,0.12612850,4.51013214,4.06237850,2.44176732
-4.64932466,6.19195891,0.13521329,0.00000000,0.12788863,4.60277486,4.11233699,2.47756948
-4.64332166,6.21284302,0.13126374,0.00000000,0.12909995,4.68475097,4.15956277,2.50966667
-4.63731866,6.22498462,0.12801793,0.00000000,0.12975394,4.75381193,4.20341435,2.53668718
-4.63131566,6.22702797,0.12549194,0.00000000,0.12985578,4.80814367,4.24345075,2.55746101
-4.62531266,6.21805868,0.12370006,0.00000000,0.12942416,4.84641818,4.27944292,2.57105524
-4.61930965,6.19762982,0.12265398,0.00000000,0.12849072,4.86782718,4.31137508,2.57680087
-4.61330665,6.16577000,0.12236179,0.00000000,0.12709920,4.87209685,4.33943589,2.57430997
-4.60730365,6.12297288,0.12282675,0.00000000,0.12530424,4.85948283,4.36399988,2.56348255
-4.60130065,6.07016880,0.12404596,0.00000000,0.12316993,4.83074628,4.38560012,2.54450284
-4.59529765,6.00868012,0.12600906,0.00000000,0.12076820,4.78711224,4.40489403,2.51782541
-4.58929465,5.94016254,0.12869696,0.00000000,0.11817703,4.73021274,4.42262426,2.48415181
-4.58329165,5.86653570,0.13208088,0.00000000,0.11547850,4.66201763,4.43957750,2.44439907
-4.57728864,5.78990676,0.13612157,0.00000000,0.11275692,4.58475657,4.45654369,2.39966173
-4.57128564,5.71249077,0.14076907,0.00000000,0.11009682,4.50083628,4.47427849,2.35116906
-4.56528264,5.63653187,0.14596287,0.00000000,0.10758106,4.41275653,4.49347145,2.30023972
-4.55927964,5.56422902,0.15163254,0.00000000,0.10528898,4.32302897,4.51472171,2.24823575
-4.55327664,5.49766932,0.15769894,0.00000000,0.10329464,4.23410166,4.53852282,2.19651788
-4.54727364,5.43877134,0.16407595,0.00000000,0.10166523,4.14829227,4.56525702,2.14640369
-4.54127064,5.38924017,0.17067254,0.00000000,0.10045963,4.06773174,4.59519901,2.09913038
-4.53526763,5.35053474,0.17739528,0.00000000,0.09972709,3.99431954,4.62852792,2.05582277
-4.52926463,5.32384725,0.18415103,0.00000000,0.09950619,3.92969098,4.66534583,2.01746751
-4.52326163,5.31009368,0.19084970,0.00000000,0.09982397,3.87519602,4.70570047,1.98489369
-4.51725863,5.30991362,0.19740702,0.00000000,0.10069529,3.83188877,4.74960918,1.95875971
-4.51125563,5.32367742,0.20374697,0.00000000,0.10212253,3.80052598,4.79708132,1.93954611
-4.50525263,5.35149821,0.20980389,0.00000000,0.10409542,3.78157291,4.84813619,1.92755380
-4.49924962,5.39324647,0.21552414,0.00000000,0.10659132,3.77521466,4.90281402,1.92290689
-4.49324662,5.44856512,0.22086702,0.00000000,0.10957568,3.78137117,4.96117811,1.92555940
-4.48724362,5.51688349,0.22580508,0.00000000,0.11300285,3.79971427,5.02330703,1.93530500
-4.48124062,5.59742911,0.23032375,0.00000000,0.11681719,3.82968584,5.08927677,1.95178921
-4.47523762,5.68923699,0.23442017,0.00000000,0.12095443,3.87051607,5.15913348,1.97452342
-4.46923462,5.79115664,0.23810145,0.00000000,0.12534337,3.92124174,5.23285871,2.00290029
-4.46323162,5.90185785,0.24138243,0.00000000,0.12990765,3.98072462,5.31032959,2.03621039
-4.45722861,6.01983660,0.24428299,0.00000000,0.13456784,4.04767047,5.39127726,2.07365975
-4.45122561,6.14342279,0.24682513,0.00000000,0.13924356,4.12064949,5.47524716,2.11438848
-4.44522261,6.27079183,0.24903009,0.00000000,0.14385561,4.19811886,5.56156490,2.15749029
-4.43921961,6.39998160,0.25091554,0.00000000,0.14832814,4.27844846,5.64931140,2.20203296
-4.43321661,6.52891648,0.25249315,0.00000000,0.15259062,4.35995009,5.73731025,2.24707965
-4.42721361,6.65543915,0.25376667,0.00000000,0.15657967,4.44091060,5.82412987,2.29171087
-4.42121061,6.77735060,0.25473059,0.00000000,0.16024057,4.51962873,5.90810173,2.33504674
-4.41520760,6.89245776,0.25536957,0.00000000,0.16352852,4.59445509,5.98735498,2.37626906
-4.40920460,6.99862762,0.25565865,0.00000000,0.16640940,4.66383414,6.05986675,2.41464257
-4.40320160,7.09384573,0.25556416,0.00000000,0.16886026,4.72634655,6.12352608,2.44953460
-4.39719860,7.17627669,0.25504539,0.00000000,0.17086924,4.78075032,6.17620840,2.48043222
-4.39119560,7.24432336,0.25405691,0.00000000,0.17243526,4.82601819,6.21585692,2.50695610
-4.38519260,7.29668171,0.25255125,0.00000000,0.17356716,4.86136948,6.24056628,2.52887011
-4.37918959,7.33238789,0.25048198,0.00000000,0.17428258,4.88629411,6.24866394,2.54608611
-4.37318659,7.35085445,0.24780691,0.00000000,0.17460663,4.90056702,6.23878450,2.55866313
-4.36718359,7.35189316,0.24449114,0.00000000,0.17457022,4.90425162,6.20993262,2.56680080
-4.36118059,7.33572247,0.24050991,0.00000000,0.17420843,4.89769135,6.16153093,2.57082697
-4.35517759,7.30295839,0.23585100,0.00000000,0.17355872,4.88148924,6.09345009,2.57117972
-4.34917459,7.25458879,0.23051657,0.00000000,0.17265923,4.85647596,6.00601913,2.56838439
-4.34317159,7.19193178,0.22452426,0.00000000,0.17154726,4.82366737,5.90001578,2.56302654
-4.33716858,7.11657998,0.21790765,0.00000000,0.17025779,4.78421373,5.77663719,2.55572202
-4.33116558,7.03033321,0.21071590,0.00000000,0.16882234,4.73934267,5.63745301,2.54708550
-4.32516258,6.93512302,0.20301262,0.00000000,0.16726801,4.69029889,5.48434345,2.53769901
-4.31915958,6.83293283,0.19487421,0.00000000,0.16561685,4.63828361,5.31942612,2.52808201
-4.31315658,6.72571770,0.18638750,0.00000000,0.16388546,4.58439700,5.14497565,2.51866470
-4.30715358,6.61532803,0.17764702,0.00000000,0.16208483,4.52958643,4.96334047,2.50976570
