energy_ev,total_up,Ir_p_up,Ir_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.02701351,2.09990788,0.20077465,1.06352402,0.11846558,0.05278584,0.30397962,0.49188812,0.00000000
-0.02101051,2.04946380,0.19436220,1.03734218,0.11512868,0.04905651,0.28942076,0.48167368,0.00000000
-0.01500750,1.99517495,0.18784157,1.00831951,0.11181125,0.04542575,0.27480253,0.47014598,0.00000000
-0.00900450,1.93747335,0.18122748,0.97667406,0.10852105,0.04192226,0.26023111,0.45746883,0.00000000
-0.00300150,1.87690049,0.17454620,0.94271016,0.10526394,0.03856928,0.24581950,0.44384252,0.00000000
0.00300150,1.81409705,0.16783502,0.90681150,0.10204401,0.03538464,0.23168599,0.42949951,0.00000000
0.00900450,1.74978893,0.16114129,0.86943103,0.09886370,0.03238105,0.21795235,0.41469900,0.00000000
0.01500750,1.68477010,0.15452110,0.83107825,0.09572406,0.02956637,0.20474185,0.39972051,0.00000000
0.02101051,1.61988280,0.14803769,0.79230426,0.09262517,0.02694421,0.19217698,0.38485681,0.00000000
0.02701351,1.55599583,0.14175960,0.75368526,0.08956654,0.02451441,0.18037704,0.37040618,0.00000000
0.03301651,1.49398182,0.13575869,0.71580524,0.08654765,0.02227377,0.16945556,0.35666445,0.00000000
0.03901951,1.43469390,0.13010811,0.67923845,0.08356848,0.02021662,0.15951764,0.34391697,0.00000000
0.04502251,1.37894305,0.12488020,0.64453237,0.08063012,0.01833555,0.15065730,0.33243073,0.00000000
0.05102551,1.32747645,0.12014448,0.61219194,0.07773525,0.01662204,0.14295491,0.32244691,0.00000000
0.05702851,1.28095786,0.11596579,0.58266544,0.07488866,0.01506706,0.13647473,0.31417401,0.00000000
0.06303152,1.23995045,0.11240259,0.55633267,0.07209768,0.01366161,0.13126280,0.30778188,0.00000000
0.06903452,1.20490285,0.10950551,0.53349579,0.06937245,0.01239726,0.12734516,0.30339664,0.00000000
0.07503752,1.17613862,0.10731616,0.51437302,0.06672622,0.01126654,0.12472651,0.30109681,0.00000000
0.08104052,1.15384969,0.10586631,0.49909543,0.06417540,0.01026335,0.12338945,0.30091062,0.00000000
0.08704352,1.13809385,0.10517744,0.48770681,0.06173964,0.00938322,0.12329433,0.30281471,0.00000000
0.09304652,1.12879643,0.10526061,0.48016654,0.05944174,0.00862359,0.12437974,0.30673414,0.00000000
0.09904952,1.12575614,0.10611681,0.47635525,0.05730753,0.00798399,0.12656377,0.31254384,0.00000000
0.10505253,1.12865473,0.10773757,0.47608296,0.05536569,0.00746613,0.12974591,0.32007143,0.00000000
0.11105553,1.13707043,0.11010608,0.47909939,0.05364748,0.00707401,0.13380962,0.32910138,0.00000000
0.11705853,1.15049445,0.11319848,0.48510580,0.05218659,0.00681391,0.13862559,0.33938035,0.00000000
0.12306153,1.16835004,0.11698547,0.49376812,0.05101875,0.00669439,0.14405538,0.35062375,0.00000000
0.12906453,1.19001351,0.12143409,0.50473055,0.05018151,0.00672609,0.14995557,0.36252316,0.00000000
0.13506753,1.21483626,0.12650951,0.51762928,0.04971390,0.00692168,0.15618207,0.37475457,0.00000000
0.14107054,1.24216698,0.13217686,0.53210558,0.04965602,0.00729552,0.16259451,0.38698709,0.00000000
0.14707354,1.27137317,0.13840277,0.54781787,0.05004857,0.00786337,0.16906050,0.39889196,0.00000000
0.15307654,1.30186091,0.14515676,0.56445220,0.05093233,0.00864196,0.17545954,0.41015154,0.00000000
0.15907954,1.33309208,0.15241211,0.58173069,0.05234738,0.00964852,0.18168650,0.42046790,0.00000000
0.16508254,1.36459822,0.16014630,0.59941759,0.05433223,0.01090013,0.18765430,0.42957091,0.00000000
0.17108554,1.39599025,0.16834086,0.61732276,0.05692275,0.01241305,0.19329591,0.43722527,0.00000000
0.17708854,1.42696372,0.17698063,0.63530232,0.06015089,0.01420196,0.19856539,0.44323651,0.00000000
0.18309155,1.45729917,0.18605243,0.65325667,0.06404319,0.01627912,0.20343795,0.44745548,0.00000000
0.18909455,1.48685780,0.19554318,0.67112585,0.06861919,0.01865347,0.20790914,0.44978136,0.00000000
0.19509755,1.51557252,0.20543756,0.68888264,0.07388969,0.02132974,0.21199313,0.45016295,0.00000000
0.20110055,1.54343517,0.21571546,0.70652386,0.07985497,0.02430761,0.21572022,0.44859832,0.00000000
0.20710355,1.57048061,0.22634918,0.72406024,0.08650308,0.02758086,0.21913376,0.44513278,0.00000000
0.21310655,1.59676882,0.23730091,0.74150584,0.09380830,0.03113674,0.22228672,0.43985536,0.00000000
0.21910955,1.62236616,0.24852038,0.75886733,0.10172990,0.03495538,0.22523805,0.43289400,0.00000000
0.22511256,1.64732724,0.25994319,0.77613419,0.11021122,0.03900953,0.22804918,0.42440959,0.00000000
0.23111556,1.67167865,0.27148985,0.79327039,0.11917937,0.04326448,0.23078074,0.41458939,0.00000000
0.23711856,1.69540578,0.28306579,0.81020807,0.12854547,0.04767829,0.23348993,0.40363989,0.00000000
0.24312156,1.71844389,0.29456246,0.82684407,0.13820558,0.05220240,0.23622845,0.39177970,0.00000000
0.24912456,1.74067410,0.30585952,0.84303927,0.14804237,0.05678244,0.23904131,0.37923261,0.00000000
0.25512756,1.76192488,0.31682822,0.85862119,0.15792749,0.06135950,0.24196647,0.36622116,0.00000000
0.26113057,1.78197906,0.32733569,0.87338980,0.16772465,0.06587165,0.24503527,0.35296109,0.00000000
0.26713357,1.80058599,0.33725015,0.88712605,0.17729321,0.07025570,0.24827360,0.33965660,0.00000000
0.27313657,1.81747824,0.34644671,0.89960305,0.18649232,0.07444921,0.25170372,0.32649678,0.00000000
0.27913957,1.83239160,0.35481340,0.91059886,0.19518526,0.07839260,0.25534632,0.31365307,0.00000000
0.28514257,1.84508711,0.36225717,0.91991047,0.20324388,0.08203135,0.25922281,0.30127778,0.00000000
0.29114557,1.85537351,0.36870943,0.92736773,0.21055297,0.08531803,0.26335741,0.28950352,0.00000000
0.29714857,1.86312830,0.37413081,0.93284666,0.21701413,0.08821435,0.26777891,0.27844348,0.00000000
0.30315158,1.86831599,0.37851476,0.93628087,0.22254920,0.09069277,0.27252170,0.26819220,0.00000000
0.30915458,1.87100180,0.38188970,0.93767060,0.22710285,0.09273788,0.27762606,0.25882679,0.00000000
0.31515758,1.87135964,0.38431964,0.93708840,0.23064428,0.09434734,0.28313745,0.25040825,0.00000000
0.32116058,1.86967355,0.38590293,0.93468113,0.23316784,0.09553222,0.28910482,0.24298281,0.00000000
0.32716358,1.86633201,0.38676933,0.93066792,0.23469263,0.09631694,0.29557793,0.23658300,0.00000000
0.33316658,1.86181524,0.38707540,0.92533403,0.23526103,0.09673859,0.30260382,0.23122847,0.00000000
0.33916958,1.85667580,0.38699833,0.91902095,0.23493623,0.09684565,0.31022258,0.22692643,0.00000000
0.34517259,1.85151367,0.38672869,0.91211292,0.23379886,0.09669636,0.31846274,0.22367167,0.00000000
0.35117559,1.84694689,0.38646220,0.90502085,0.23194306,0.09635646,0.32733653,0.22144633,0.00000000
0.35717859,1.84357955,0.38639106,0.89816423,0.22947197,0.09589668,0.33683537,0.22021940,0.00000000
0.36318159,1.84196888,0.38669533,0.89195203,0.22649312,0.09538997,0.34692593,0.21994613,0.00000000
0.36918459,1.84259343,0.38753460,0.88676366,0.22311382,0.09490850,0.35754709,0.22056752,0.00000000
0.37518759,1.84582409,0.38904056,0.88293089,0.21943689,0.09452074,0.36860808,0.22201007,0.00000000
0.38119060,1.85189983,0.39131067,0.88072177,0.21555687,0.09428857,0.37998793,0.22418588,0.00000000
0.38719360,1.86090935,0.39440333,0.88032722,0.21155703,0.09426468,0.39153655,0.22699331,0.00000000
0.39319660,1.87278008,0.39833480,0.88185121,0.20750714,0.09449023,0.40307723,0.23031829,0.00000000
0.39919960,1.88727480,0.40307781,0.88530473,0.20346230,0.09499306,0.41441078,0.23403627,0.00000000
0.40520260,1.90399646,0.40856214,0.89060404,0.19946264,0.09578632,0.42532086,0.23801490,0.00000000
0.41120560,1.92240076,0.41467699,0.89757309,0.19553405,0.09686776,0.43558057,0.24211733,0.00000000
0.41720860,1.94181593,0.42127497,0.90595007,0.19168965,0.09821959,0.44495977,0.24620610,0.00000000
0.42321161,1.96146879,0.42817762,0.91539765,0.18793211,0.09980900,0.45323286,0.25014736,0.00000000
0.42921461,1.98051552,0.43518211,0.92551643,0.18425640,0.10158924,0.46018671,0.25381534,0.00000000
0.43521761,1.99807591,0.44206878,0.93586089,0.18065286,0.10350136,0.46562817,0.25709686,0.00000000
0.44122061,2.01326920,0.44860936,0.94595711,0.17711052,0.10547634,0.46939103,0.25989555,0.00000000
0.44722361,2.02524994,0.45457527,0.95532147,0.17362014,0.10743772,0.47134191,0.26213566,0.00000000
0.45322661,2.03324213,0.45974591,0.96347942,0.17017713,0.10930452,0.47138489,0.26376529,0.00000000
0.45922961,2.03657031,0.46391643,0.96998358,0.16678387,0.11099430,0.46946478,0.26475866,0.00000000
0.46523262,2.03468602,0.46690481,0.97443042,0.16345149,0.11242639,0.46556872,0.26511759,0.00000000
0.47123562,2.02718893,0.46855802,0.97647490,0.16020092,0.11352498,0.45972630,0.26487175,0.00000000
0.47723862,2.01384164,0.46875700,0.97584240,0.15706316,0.11422203,0.45200810,0.26407794,0.00000000
0.48324162,1.99457786,0.46742027,0.97233772,0.15407875,0.11445994,0.44252281,0.26281825,0.00000000
0.48924462,1.96950387,0.46450634,0.96585082,0.15129658,0.11419376,0.43141324,0.26119722,0.00000000
0.49524762,1.93889346,0.46001456,0.95635915,0.14877195,0.11339294,0.41885127,0.25933806,0.00000000
0.50125063,1.90317679,0.45398470,0.94392674,0.14656410,0.11204254,0.40503208,0.25737831,0.00000000
0.50725363,1.86292405,0.44649518,0.92870007,0.14473335,0.11014384,0.39016803,0.25546483,0.00000000
0.51325663,1.81882475,0.43766017,0.91090121,0.14333801,0.10771435,0.37448230,0.25374869,0.00000000
0.51925963,1.77166369,0.42762564,0.89081853,0.14243113,0.10478731,0.35820268,0.25237992,0.00000000
0.52526263,1.72229497,0.41656460,0.86879551,0.14205749,0.10141054,0.34155560,0.25150268,0.00000000
0.53126563,1.67161500,0.40467167,0.84521823,0.14225076,0.09764493,0.32476075,0.25125074,0.00000000
0.53726863,1.62053580,0.39215732,0.82050203,0.14303114,0.09356243,0.30802630,0.25174387,0.00000000
0.54327164,1.56995964,0.37924184,0.79507806,0.14440358,0.08924382,0.29154490,0.25308495,0.00000000
0.54927464,1.52075590,0.36614938,0.76938017,0.14635665,0.08477623,0.27549043,0.25535821,0.00000000
0.55527764,1.47374100,0.35310215,0.74383263,0.14886211,0.08025053,0.26001566,0.25862851,0.00000000
0.56128064,1.42966175,0.34031510,0.71883912,0.15187532,0.07575878,0.24525064,0.26294167,0.00000000
0.56728364,1.38918269,0.32799103,0.69477337,0.15533633,0.07139168,0.23130189,0.26832583,0.00000000
0.57328664,1.35287725,0.31631641,0.67197155,0.15917164,0.06723620,0.21825229,0.27479364,0.00000000
0.57928964,1.32122271,0.30545788,0.65072660,0.16329665,0.06337351,0.20616154,0.28234512,0.00000000
0.58529265,1.29459867,0.29555955,0.63128450,0.16761847,0.05987699,0.19506721,0.29097091,0.00000000
0.59129565,1.27328841,0.28674099,0.61384237,0.17203912,0.05681076,0.18498615,0.30065565,0.00000000
0.59729865,1.25748254,0.27909607,0.59854824,0.17645886,0.05422834,0.17591631,0.31138114,0.00000000
0.60330165,1.24728434,0.27269238,0.58550217,0.18077955,0.05217176,0.16783875,0.32312908,0.00000000
0.60930465,1.24271604,0.26757136,0.57475865,0.18490779,0.05067090,0.16071988,0.33588301,0.00000000
0.61530765,1.24372528,0.26374893,0.56632966,0.18875773,0.04974322,0.15451372,0.34962938,0.00000000
0.62131066,1.25019144,0.26121658,0.56018846,0.19225351,0.04939376,0.14916432,0.36435742,0.00000000
0.62731366,1.26193124,0.25994292,0.55627350,0.19533108,0.04961536,0.14460804,0.38005792,0.00000000
0.63331666,1.27870340,0.25987541,0.55449256,0.19793947,0.05038926,0.14077582,0.39672090,0.00000000
0.63931966,1.30021239,0.26094247,0.55472666,0.20004146,0.05168590,0.13759535,0.41433222,0.00000000
0.64532266,1.32611136,0.26305573,0.55683387,0.20161363,0.05346593,0.13499301,0.43286952,0.00000000
0.65132566,1.35600455,0.26611245,0.56065284,0.20264599,0.05568152,0.13289579,0.45229760,0.00000000
0.65732866,1.38944963,0.26999812,0.56600619,0.20314105,0.05827784,0.13123283,0.47256379,0.00000000
0.66333167,1.42596047,0.27458923,0.57270369,0.20311272,0.06119473,0.12993689,0.49359354,0.00000000
0.66933467,1.46501095,0.27975612,0.58054547,0.20258490,0.06436854,0.12894553,0.51528676,0.00000000
0.67533767,1.50604025,0.28536607,0.58932527,0.20159014,0.06773414,0.12820210,0.53751525,0.00000000
0.68134067,1.54846006,0.29128642,0.59883386,0.20016822,0.07122697,0.12765644,0.56012148,0.00000000
0.68734367,1.59166395,0.29738791,0.60886263,0.19836496,0.07478509,0.12726540,0.58291906,0.00000000
0.69334667,1.63503907,0.30354801,0.61920755,0.19623124,0.07835131,0.12699319,0.60569490,0.00000000
0.69934967,1.67797976,0.30965432,0.62967321,0.19382226,0.08187506,0.12681142,0.62821322,0.00000000
0.70535268,1.71990296,0.31560782,0.64007708,0.19119703,0.08531419,0.12669904,0.65022107,0.00000000
0.71135568,1.76026463,0.32132601,0.65025362,0.18841811,0.08863645,0.12664203,0.67145537,0.00000000
0.71735868,1.79857636,0.32674574,0.66005830,0.18555154,0.09182059,0.12663300,0.69165085,0.00000000
0.72336168,1.83442133,0.33182554,0.66937103,0.18266676,0.09485713,0.12667056,0.71054865,0.00000000
0.72936468,1.86746861,0.33654748,0.67809893,0.17983661,0.09774860,0.12675862,0.72790495,0.00000000
0.73536768,1.89748462,0.34091819,0.68617814,0.17713716,0.10050928,0.12690555,0.74349927,0.00000000
0.74137069,1.92434117,0.34496924,0.69357451,0.17464733,0.10316445,0.12712316,0.75714171,0.00000000
0.74737369,1.94801904,0.34875642,0.70028290,0.17244825,0.10574914,0.12742576,0.76867897,0.00000000
0.75337669,1.96860681,0.35235821,0.70632520,0.17062222,0.10830638,0.12782893,0.77799857,0.00000000
0.75937969,1.98629457,0.35587319,0.71174697,0.16925136,0.11088508,0.12834843,0.78503127,0.00000000
0.76538269,2.00136268,0.35941657,0.71661271,0.16841577,0.11353761,0.12899899,0.78975134,0.00000000
0.77138569,2.01416595,0.36311582,0.72100022,0.16819150,0.11631712,0.12979312,0.79217493,0.00000000
0.77738869,2.02511393,0.36710557,0.72499406,0.16864808,0.11927484,0.13073996,0.79235661,0.00000000
0.78339170,2.03464814,0.37152196,0.72867855,0.16984596,0.12245730,0.13184426,0.79038434,0.00000000
0.78939470,2.04321758,0.37649662,0.73213078,0.17183385,0.12590385,0.13310535,0.78637335,0.00000000
0.79539770,2.05125356,0.38215049,0.73541384,0.17464604,0.12964430,0.13451644,0.78045921,0.00000000
0.80140070,2.05914514,0.38858776,0.73857081,0.17830002,0.13369705,0.13606396,0.77279070,0.00000000
0.80740370,2.06721663,0.39589012,0.74161980,0.18279426,0.13806754,0.13772720,0.76352274,0.00000000
0.81340670,2.07570797,0.40411161,0.74455032,0.18810653,0.14274736,0.13947819,0.75281003,0.00000000
0.81940970,2.08475914,0.41327417,0.74732120,0.19419269,0.14771376,0.14128185,0.74080148,0.00000000
0.82541271,2.09439921,0.42336429,0.74986014,0.20098609,0.15292979,0.14309646,0.72763583,0.00000000
0.83141571,2.10454054,0.43433061,0.75206500,0.20839772,0.15834491,0.14487430,0.71343853,0.00000000
0.83741871,2.11497820,0.44608288,0.75380663,0.21631701,0.16389615,0.14656275,0.69832003,0.00000000
0.84342171,2.12539466,0.45849217,0.75493311,0.22461335,0.16950962,0.14810541,0.68237521,0.00000000
0.84942471,2.13536927,0.47139230,0.75527522,0.23313841,0.17510240,0.14944362,0.66568411,0.00000000
0.85542771,2.14439218,0.48458275,0.75465280,0.24172899,0.18058474,0.15051805,0.64831344,0.00000000
0.86143072,2.15188173,0.49783260,0.75288161,0.25021058,0.18586235,0.15127036,0.63031889,0.00000000
0.86743372,2.15720480,0.51088574,0.74978047,0.25840138,0.19083889,0.15164505,0.61174784,0.00000000
0.87343672,2.15969903,0.52346699,0.74517829,0.26611665,0.19541837,0.15159110,0.59264224,0.00000000
0.87943972,2.15869604,0.53528906,0.73892066,0.27317344,0.19950756,0.15106371,0.57304145,0.00000000
0.88544272,2.15354490,0.54606008,0.73087581,0.27939532,0.20301826,0.15002574,0.55298479,0.00000000
0.89144572,2.14363482,0.55549158,0.72093967,0.28461713,0.20586943,0.14844907,0.53251378,0.00000000
0.89744872,2.12841651,0.56330653,0.70903989,0.28868954,0.20798900,0.14631560,0.51167380,0.00000000
0.90345173,2.10742140,0.56924732,0.69513881,0.29148325,0.20931560,0.14361804,0.49051527,0.00000000
0.90945473,2.08027823,0.57308336,0.67923515,0.29289273,0.20979988,0.14036028,0.46909428,0.00000000
0.91545773,2.04672660,0.57461806,0.66136464,0.29283928,0.20940561,0.13655749,0.44747279,0.00000000
0.92146073,2.00662702,0.57369490,0.64159955,0.29127343,0.20811050,0.13223587,0.42571831,0.00000000
0.92746373,1.95996743,0.57020249,0.62004713,0.28817646,0.20590669,0.12743195,0.40390331,0.00000000
0.93346673,1.90686590,0.56407829,0.59684724,0.28356106,0.20280094,0.12219178,0.38210440,0.00000000
0.93946973,1.84756961,0.55531100,0.57216919,0.27747114,0.19881455,0.11656961,0.36040132,0.00000000
0.94547274,1.78245021,0.54394138,0.54620788,0.26998065,0.19398293,0.11062657,0.33887577,0.00000000
0.95147574,1.71199575,0.53006158,0.51917962,0.26119166,0.18835494,0.10442898,0.31761040,0.00000000
0.95747874,1.63679955,0.51381289,0.49131744,0.25123163,0.18199192,0.09804673,0.29668761,0.00000000
0.96348174,1.55754637,0.49538214,0.46286641,0.24025011,0.17496642,0.09155149,0.27618854,0.00000000
0.96948474,1.47499643,0.47499669,0.43407877,0.22841486,0.16736079,0.08501500,0.25619207,0.00000000
0.97548774,1.38996787,0.45291843,0.40520930,0.21590777,0.15926552,0.07850751,0.23677395,0.00000000
0.98149075,1.30331813,0.42943682,0.37651084,0.20292055,0.15077741,0.07209623,0.21800595,0.00000000
0.98749375,1.21592517,0.40486139,0.34823024,0.18965054,0.14199765,0.06584414,0.19995516,0.00000000
0.99349675,1.12866891,0.37951389,0.32060474,0.17629660,0.13302988,0.05980889,0.18268331,0.00000000
0.99949975,1.04241372,0.35372052,0.29385888,0.16305552,0.12397821,0.05404212,0.16624629,0.00000000
1.00550275,0.95799236,0.32780429,0.26820206,0.15011883,0.11494532,0.04858889,0.15069365,0.00000000
1.01150575,0.87619205,0.30207810,0.24382678,0.13767017,0.10603071,0.04348749,0.13606831,0.00000000
1.01750875,0.79774286,0.27683847,0.22090745,0.12588336,0.09732908,0.03876954,0.12240636,0.00000000
1.02351176,0.72330875,0.25236029,0.19959992,0.11492105,0.08892894,0.03446020,0.10973699,0.00000000
1.02951476,0.65348140,0.22889261,0.18004163,0.10493403,0.08091152,0.03057874,0.09808256,0.00000000
1.03551776,0.58877675,0.20665563,0.16235219,0.09606103,0.07334987,0.02713914,0.08745881,0.00000000
1.04152076,0.52963403,0.18583879,0.14663441,0.08842897,0.06630827,0.02415087,0.07787520,0.00000000
1.04752376,0.47641711,0.16660003,0.13297566,0.08215350,0.05984190,0.02161975,0.06933540,0.00000000
1.05352676,0.42941762,0.14906605,0.12144928,0.07733968,0.05399674,0.01954877,0.06183781,0.00000000
1.05952976,0.38885947,0.13333341,0.11211602,0.07408254,0.04880971,0.01793893,0.05537615,0.00000000
1.06553277,0.35490413,0.11947039,0.10502528,0.07246755,0.04430888,0.01678993,0.04994017,0.00000000
1.07153577,0.32765632,0.10751934,0.10021601,0.07257065,0.04051388,0.01610086,0.04551616,0.00000000
1.07753877,0.30716934,0.09749935,0.09771723,0.07445783,0.03743631,0.01587062,0.04208761,0.00000000
1.08354177,0.29344988,0.08940914,0.09754792,0.07818408,0.03508020,0.01609828,0.03963565,0.00000000
1.08954477,0.28646170,0.08322983,0.09971639,0.08379177,0.03344235,0.01678321,0.03813936,0.00000000
1.09554777,0.28612813,0.07892759,0.10421900,0.09130837,0.03251270,0.01792508,0.03757609,0.00000000
1.10155078,0.29233320,0.07645605,0.11103834,0.10074362,0.03227453,0.01952368,0.03792149,0.00000000
1.10755378,0.30492140,0.07575834,0.12014092,0.11208624,0.03270461,0.02157862,0.03914948,0.00000000
1.11355678,0.32369636,0.07676870,0.13147454,0.12530034,0.03377320,0.02408891,0.04123208,0.00000000
1.11955978,0.34841859,0.07941381,0.14496553,0.14032183,0.03544403,0.02705247,0.04413925,0.00000000
1.12556278,0.37880282,0.08361374,0.16051606,0.15705497,0.03767419,0.03046562,0.04783853,0.00000000
1.13156578,0.41451525,0.08928256,0.17800169,0.17536938,0.04041412,0.03432252,0.05229483,0.00000000
1.13756878,0.45517141,0.09632881,0.19726961,0.19509788,0.04360751,0.03861468,0.05747024,0.00000000
1.14357179,0.50033491,0.10465579,0.21813752,0.21603526,0.04719150,0.04333054,0.06332384,0.00000000
1.14957479,0.54951764,0.11416183,0.24039363,0.23793843,0.05109687,0.04845511,0.06981181,0.00000000
1.15557779,0.60218180,0.12474054,0.26379770,0.26052795,0.05524860,0.05396973,0.07688754,0.00000000
1.16158079,0.65774395,0.13628120,0.28808340,0.28349124,0.05956656,0.05985194,0.08450197,0.00000000
1.16758379,0.71558110,0.14866915,0.31296194,0.30648738,0.06396656,0.06607546,0.09260410,0.00000000
1.17358679,0.77503897,0.16178644,0.33812684,0.32915355,0.06836162,0.07261023,0.10114157,0.00000000
1.17958979,0.83544196,0.17551242,0.36325985,0.35111289,0.07266354,0.07942258,0.11006133,0.00000000
1.18559280,0.89610461,0.18972457,0.38803774,0.37198370,0.07678461,0.08647537,0.11931033,0.00000000
1.19159580,0.95634390,0.20429919,0.41213963,0.39138938,0.08063963,0.09372822,0.12883618,0.00000000
1.19759880,1.01549194,0.21911220,0.43525454,0.40896902,0.08414787,0.10113770,0.13858762,0.00000000
1.20360180,1.07290823,0.23403970,0.45708894,0.42438804,0.08723510,0.10865741,0.14851481,0.00000000
1.20960480,1.12799096,0.24895852,0.47737373,0.43734834,0.08983560,0.11623814,0.15856947,0.00000000
1.21560780,1.18018673,0.26374648,0.49587038,0.44759770,0.09189389,0.12382787,0.16870455,0.00000000
1.22161081,1.22899818,0.27828253,0.51237597,0.45493771,0.09336623,0.13137173,0.17887377,0.00000000
1.22761381,1.27398920,0.29244669,0.52672686,0.45923011,0.09422186,0.13881197,0.18903081,0.00000000
1.23361681,1.31478763,0.30611989,0.53880078,0.46040102,0.09444371,0.14608792,0.19912826,0.00000000
1.23961981,1.35108540,0.31918373,0.54851733,0.45844292,0.09402871,0.15313598,0.20911650,0.00000000
1.24562281,1.38263637,0.33152036,0.55583695,0.45341438,0.09298771,0.15988974,0.21894250,0.00000000
1.25162581,1.40925234,0.34301243,0.56075847,0.44543735,0.09134480,0.16628028,0.22854875,0.00000000
1.25762881,1.43079770,0.35354346,0.56331544,0.43469236,0.08913633,0.17223664,0.23787247,0.00000000
1.26363182,1.44718335,0.36299849,0.56357158,0.42141178,0.08640941,0.17768657,0.24684523,0.00000000
1.26963482,1.45836069,0.37126525,0.56161562,0.40587140,0.08322020,0.18255764,0.25539308,0.00000000
1.27563782,1.46431616,0.37823592,0.55755606,0.38838099,0.07963194,0.18677853,0.26343736,0.00000000
1.28164082,1.46506703,0.38380936,0.55151591,0.36927395,0.07571276,0.19028070,0.27089627,0.00000000
1.28764382,1.46065882,0.38789393,0.54362805,0.34889682,0.07153359,0.19300027,0.27768713,0.00000000
1.29364682,1.45116461,0.39041069,0.53403116,0.32759897,0.06716593,0.19488010,0.28372946,0.00000000
1.29964982,1.43668629,0.39129691,0.52286669,0.30572286,0.06267994,0.19587195,0.28894857,0.00000000
1.30565283,1.41735761,0.39050967,0.51027672,0.28359531,0.05814258,0.19593859,0.29327978,0.00000000
1.31165583,1.39334864,0.38802939,0.49640289,0.26152004,0.05361609,0.19505589,0.29667287,0.00000000
1.31765883,1.36487124,0.38386300,0.48138615,0.23977167,0.04915675,0.19321451,0.29909653,0.00000000
1.32366183,1.33218470,0.37804651,0.46536742,0.21859131,0.04481401,0.19042129,0.30054272,0.00000000
1.32966483,1.29560102,0.37064684,0.44848860,0.19818371,0.04062984,0.18670020,0.30103041,0.00000000
1.33566783,1.25548899,0.36176264,0.43089401,0.17871602,0.03663854,0.18209265,0.30060861,0.00000000
1.34167084,1.21227645,0.35152396,0.41273183,0.16031793,0.03286673,0.17665723,0.29935829,0.00000000
1.34767384,1.16645013,0.34009075,0.39415518,0.14308307,0.02933363,0.17046882,0.29739311,0.00000000
1.35367684,1.11855274,0.32765009,0.37532289,0.12707141,0.02605161,0.16361701,0.29485864,0.00000000
1.35967984,1.06917698,0.31441229,0.35639951,0.11231248,0.02302680,0.15620409,0.29193013,0.00000000
1.36568284,1.01895648,0.30060588,0.33755462,0.09880914,0.02025990,0.14834238,0.28880866,0.00000000
1.37168584,0.96855404,0.28647171,0.31896126,0.08654165,0.01774699,0.14015131,0.28571589,0.00000000
1.37768884,0.91864730,0.27225642,0.30079364,0.07547184,0.01548044,0.13175416,0.28288742,0.00000000
1.38369185,0.86991263,0.25820555,0.28322416,0.06554724,0.01344972,0.12327478,0.28056508,0.00000000
1.38969485,0.82300796,0.24455645,0.26641986,0.05670500,0.01164225,0.11483426,0.27898838,0.00000000
1.39569785,0.77855517,0.23153151,0.25053855,0.04887544,0.01004412,0.10654784,0.27838552,0.00000000
1.40170085,0.73712310,0.21933180,0.23572489,0.04198522,0.00864076,0.09852215,0.27896433,0.00000000
1.40770385,0.69921192,0.20813150,0.22210653,0.03596015,0.00741755,0.09085280,0.28090351,0.00000000
1.41370685,0.66523961,0.19807333,0.20979076,0.03072747,0.00636028,0.08362256,0.28434460,0.00000000
1.41970985,0.63553127,0.18926510,0.19886168,0.02621777,0.00545555,0.07690008,0.28938517,0.00000000
1.42571286,0.61031181,0.18177759,0.18937821,0.02236647,0.00469112,0.07073923,0.29607332,0.00000000
1.43171586,0.58970225,0.17564385,0.18137308,0.01911501,0.00405614,0.06517901,0.30440406,0.00000000
1.43771886,0.57372002,0.17085975,0.17485278,0.01641169,0.00354136,0.06024408,0.31431762,0.00000000
1.44372186,0.56228294,0.16738602,0.16979864,0.01421230,0.00313919,0.05594578,0.32569976,0.00000000
1.44972486,0.55521708,0.16515140,0.16616888,0.01248050,0.00284385,0.05228359,0.33838430,0.00000000
1.45572786,0.55226764,0.16405689,0.16390167,0.01118810,0.00265136,0.04924701,0.35215765,0.00000000
1.46173087,0.55311279,0.16398094,0.16291882,0.01031511,0.00255950,0.04681756,0.36676514,0.00000000
1.46773387,0.55737940,0.16478525,0.16313026,0.00984977,0.00256779,0.04497108,0.38191903,0.00000000
1.47373687,0.56466016,0.16632089,0.16443867,0.00978839,0.00267738,0.04367995,0.39730775,0.00000000
1.47973987,0.57453122,0.16843474,0.16674439,0.01013513,0.00289088,0.04291523,0.41260603,0.00000000
1.48574287,0.58656939,0.17097557,0.16995003,0.01090162,0.00321219,0.04264871,0.42748537,0.00000000
1.49174587,0.60036828,0.17379993,0.17396477,0.01210656,0.00364626,0.04285456,0.44162459,0.00000000
1.49774887,0.61555249,0.17677725,0.17870790,0.01377504,0.00419877,0.04351072,0.45471982,0.00000000
1.50375188,0.63178925,0.17979417,0.18411160,0.01593786,0.00487577,0.04459982,0.46649355,0.00000000
1.50975488,0.64879703,0.18275789,0.19012262,0.01863056,0.00568336,0.04610967,0.47670244,0.00000000
1.51575788,0.66635074,0.18559829,0.19670281,0.02189240,0.00662713,0.04803330,0.48514355,0.00000000
