energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-0.26113057,6.15150944,0.06860729,1.62092380,0.56841981,1.29629399,2.80088865,1.10554866,0.23588070,0.89600632
-0.25512756,6.23800244,0.06577699,1.65103915,0.59335713,1.29965608,2.85243280,1.11346909,0.23595323,0.94156277
-0.24912456,6.32102589,0.06295231,1.67882039,0.61983383,1.30242098,2.89852802,1.11983276,0.23542722,0.99183716
-0.24312156,6.40056127,0.06014857,1.70399468,0.64798136,1.30475566,2.93856238,1.12455974,0.23432883,1.04720215
-0.23711856,6.47666986,0.05738017,1.72634689,0.67791115,1.30682494,2.97205036,1.12759972,0.23268503,1.10796436
-0.23111556,6.54947555,0.05466064,1.74572298,0.70970631,1.30878459,2.99864401,1.12893203,0.23052328,1.17434530
-0.22511256,6.61914397,0.05200274,1.76203078,0.74341363,1.31077492,3.01813836,1.12856475,0.22787161,1.24646329
-0.21910955,6.68585838,0.04941852,1.77523804,0.77903600,1.31291498,3.03047117,1.12653262,0.22475886,1.32431731
-0.21310655,6.74979347,0.04691940,1.78536778,0.81652559,1.31529758,3.03571679,1.12289417,0.22121515,1.40777340
-0.20710355,6.81108822,0.04451625,1.79249140,0.85577840,1.31798519,3.03407473,1.11772783,0.21727242,1.49655450
-0.20110055,6.86981912,0.04221942,1.79671975,0.89663032,1.32100685,3.02585354,1.11112757,0.21296503,1.59023449
-0.19509755,6.92597546,0.04003879,1.79819274,0.93885514,1.32435614,3.01145096,1.10319802,0.20833021,1.68823687
-0.18909455,6.97943830,0.03798377,1.79706825,0.98216486,1.32799034,2.99133149,1.09404946,0.20340846,1.78983876
-0.18309155,7.02996471,0.03606329,1.79351092,1.02621239,1.33183083,2.96600274,1.08379297,0.19824368,1.89418028
-0.17708854,7.07717883,0.03428581,1.78768150,1.07059693,1.33576480,2.93599190,1.07253598,0.19288302,2.00027956
-0.17108554,7.12057108,0.03265930,1.77972771,1.11487182,1.33964835,2.90182364,1.06037851,0.18737658,2.10705315
-0.16508254,7.15950623,0.03119123,1.76977695,1.15855495,1.34331098,2.86400072,1.04741039,0.18177667,2.21334120
-0.15907954,7.19324085,0.02988863,1.75793151,1.20114133,1.34656134,2.82298818,1.03370953,0.17613703,2.31793699
-0.15307654,7.22094987,0.02875810,1.74426658,1.24211743,1.34919431,2.77920205,1.01934144,0.17051164,2.41961955
-0.14707354,7.24176140,0.02780591,1.72883115,1.28097678,1.35099912,2.73300270,1.00435992,0.16495361,2.51718833
-0.14107054,7.25479848,0.02703809,1.71165175,1.31723626,1.35176823,2.68469313,0.98880899,0.15951383,2.60949855
-0.13506753,7.25922572,0.02646059,1.69273877,1.35045225,1.35130685,2.63452180,0.97272579,0.15423978,2.69549563
-0.12906453,7.25429842,0.02607938,1.67209477,1.38023596,1.34944253,2.58268951,0.95614417,0.14917433,2.77424745
-0.12306153,7.23941155,0.02590062,1.64972437,1.40626728,1.34603448,2.52935944,0.93909890,0.14435483,2.84497275
-0.11705853,7.21414565,0.02593079,1.62564471,1.42830634,1.34098227,2.47466938,0.92162995,0.13981228,2.90706458
-0.11105553,7.17830701,0.02617675,1.59989603,1.44620231,1.33423328,2.41874518,0.90378660,0.13557090,2.96010772
-0.10505253,7.13195970,0.02664577,1.57255131,1.45989892,1.32578876,2.36171420,0.88563106,0.13164799,3.00388919
-0.09904952,7.07544727,0.02734547,1.54372443,1.46943646,1.31570791,2.30371785,0.86724133,0.12805402,3.03840166
-0.09304652,7.00940289,0.02828365,1.51357624,1.47495014,1.30410986,2.24492234,0.84871298,0.12479310,3.06383950
-0.08704352,6.93474698,0.02946799,1.48231800,1.47666490,1.29117344,2.18552702,0.83015988,0.12186376,3.08058795
-0.08104052,6.85267245,0.03090565,1.45021207,1.47488693,1.27713445,2.12576983,0.81171355,0.11925985,3.08920608
-0.07503752,6.76461803,0.03260274,1.41756961,1.46999239,1.26228082,2.06592974,0.79352142,0.11697173,3.09040430
-0.06903452,6.67223112,0.03456367,1.38474553,1.46241378,1.24694550,2.00632609,0.77574387,0.11498752,3.08501795
-0.06303152,6.57732183,0.03679042,1.35213076,1.45262473,1.23149759,1.94731517,0.75855037,0.11329442,3.07397790
-0.05702851,6.48181046,0.03928173,1.32014253,1.44112388,1.21633196,1.88928436,0.74211477,0.11187995,3.05827987
-0.05102551,6.38767065,0.04203231,1.28921281,1.42841850,1.20185765,1.83264427,0.72661015,0.11073315,3.03895349
-0.04502251,6.29687077,0.04503207,1.25977579,1.41500861,1.18848563,1.77781943,0.71220336,0.10984555,3.01703242
-0.03901951,6.21131564,0.04826534,1.23225470,1.40137211,1.17661631,1.72523799,0.69904956,0.10921189,2.99352655
-0.03301651,6.13279072,0.05171036,1.20704875,1.38795149,1.16662706,1.67532096,0.68728694,0.10883062,2.96939684
-0.02701351,6.06291044,0.05533887,1.18452059,1.37514234,1.15886029,1.62847136,0.67703197,0.10870398,2.94553342
-0.02101051,6.00307185,0.05911591,1.16498466,1.36328405,1.15361235,1.58506354,0.66837508,0.10883779,2.92273710
-0.01500750,5.95441471,0.06299995,1.14869703,1.35265263,1.15112344,1.54543298,0.66137711,0.10924087,2.90170418
-0.00900450,5.91778827,0.06694323,1.13584664,1.34345577,1.15156884,1.50986674,0.65606651,0.10992412,2.88301456
-0.00300150,5.89372524,0.07089246,1.12654850,1.33582984,1.15505165,1.47859460,0.65243736,0.11089924,2.86712254
0.00300150,5.88242272,0.07478980,1.12083865,1.32983895,1.16159702,1.45178106,0.65044815,0.11217731,2.85435012
0.00900450,5.88373021,0.07857406,1.11867112,1.32547543,1.17114810,1.42951823,0.65002137,0.11376704,2.84488237
0.01500750,5.89714435,0.08218219,1.11991679,1.32266193,1.18356377,1.41181992,0.65104387,0.11567305,2.83876461
0.02101051,5.92181054,0.08555095,1.12436430,1.32125461,1.19861813,1.39861686,0.65336800,0.11789399,2.83590111
0.02701351,5.95653124,0.08861859,1.13172271,1.32104747,1.21600194,1.38975352,0.65681342,0.12042093,2.83605558
0.03301651,5.99978125,0.09132674,1.14162622,1.32177749,1.23532595,1.38498673,0.66116961,0.12323579,2.83885335
0.03901951,6.04973021,0.09362206,1.15364061,1.32313075,1.25612633,1.38398640,0.66619915,0.12631016,2.84378567
0.04502251,6.10427256,0.09545797,1.16727168,1.32474930,1.27787203,1.38633878,0.67164165,0.12960449,2.85021665
0.05102551,6.16106536,0.09679602,1.18197534,1.32623890,1.29997428,1.39155248,0.67721835,0.13306772,2.85739307
0.05702851,6.21757412,0.09760708,1.19716954,1.32717763,1.32179816,1.39906752,0.68263745,0.13663755,2.86445777
0.06303152,6.27112653,0.09787224,1.21224775,1.32712539,1.34267597,1.40826759,0.68760007,0.14024111,2.87046686
0.06903452,6.31897391,0.09758330,1.22659396,1.32563425,1.36192257,1.41849541,0.69180675,0.14379640,2.87441085
0.07503752,6.35835938,0.09674296,1.23959885,1.32225963,1.37885205,1.42907104,0.69496457,0.14721408,2.87523989
0.08104052,6.38659166,0.09536459,1.25067679,1.31657215,1.39279567,1.43931273,0.69679447,0.15039996,2.87189254
0.08704352,6.40112253,0.09347169,1.25928333,1.30816992,1.40312042,1.44855973,0.69703887,0.15325774,2.86332771
0.09304652,6.39962597,0.09109702,1.26493265,1.29669098,1.40924777,1.45619617,0.69546923,0.15569214,2.84855858
0.09904952,6.38007594,0.08828149,1.26721425,1.28182553,1.41067186,1.46167517,0.69189333,0.15761220,2.82668758
0.10505253,6.34082016,0.08507282,1.26580847,1.26332753,1.40697654,1.46454197,0.68616202,0.15893457,2.79694083
0.11105553,6.28064646,0.08152407,1.26050002,1.24102517,1.39785057,1.46445504,0.67817510,0.15958675,2.75870067
0.11705853,6.19883874,0.07769208,1.25118886,1.21482968,1.38310018,1.46120392,0.66788619,0.15950995,2.71153455
0.12306153,6.09521965,0.07363593,1.23789805,1.18474216,1.36265849,1.45472289,0.65530614,0.15866168,2.65521899
0.12906453,5.97017735,0.06941544,1.22077776,1.15085797,1.33659131,1.44509932,0.64050493,0.15701769,2.58975711
0.13506753,5.82467468,0.06508976,1.20010535,1.11336828,1.30509870,1.43257623,0.62361187,0.15457333,2.51538875
0.14107054,5.66023946,0.06071617,1.17628119,1.07255872,1.26851243,1.41754853,0.60481394,0.15134428,2.43259243
0.14707354,5.47893568,0.05634893,1.14982015,1.02880506,1.22728898,1.40055276,0.58435240,0.14736649,2.34207883
0.15307654,5.28331625,0.05203851,1.12133908,0.98256586,1.18199850,1.38225070,0.56251755,0.14269540,2.24477596
0.15907954,5.07635871,0.04783088,1.09154049,0.93437247,1.13330999,1.36340728,0.53964205,0.13740460,2.14180640
0.16508254,4.86138640,0.04376709,1.06119312,0.88481670,1.08197322,1.34486363,0.51609275,0.13158375,2.03445768
0.17108554,4.64197792,0.03988301,1.03110994,0.83453647,1.02879817,1.32750654,0.49226158,0.12533614,1.92414695
0.17708854,4.42186860,0.03620926,1.00212461,0.78420017,0.97463270,1.31223547,0.46855566,0.11877577,1.81238148
0.18309155,4.20484774,0.03277129,0.97506707,0.73449027,0.92033940,1.29992868,0.44538701,0.11202424,1.70071661
0.18909455,3.99465559,0.02958956,0.95073935,0.68608659,0.86677244,1.29141002,0.42316237,0.10520744,1.59071300
0.19509755,3.79488394,0.02667987,0.92989242,0.63965012,0.81475533,1.28741769,0.40227323,0.09845237,1.48389461
0.20110055,3.60888375,0.02405370,0.91320488,0.59580767,0.76506032,1.28857653,0.38308663,0.09188395,1.38170920
0.20710355,3.43968284,0.02171860,0.90126429,0.55513785,0.71839013,1.29537480,0.36593684,0.08562216,1.28549248
0.21310655,3.28991593,0.01967857,0.89455154,0.51815878,0.67536253,1.30814640,0.35111815,0.07977938,1.19643716
0.21910955,3.16176874,0.01793451,0.89342881,0.48531773,0.63649816,1.32705919,0.33887897,0.07445814,1.11556740
0.22511256,3.05693684,0.01648450,0.89813125,0.45698288,0.60221170,1.35210947,0.32941717,0.06974924,1.04371935
0.23111556,2.97659956,0.01532417,0.90876232,0.43343708,0.57280657,1.38312277,0.32287685,0.06573023,0.98152780
0.23711856,2.92140834,0.01444695,0.92529284,0.41487382,0.54847285,1.41976034,0.31934627,0.06246432,0.92941877
0.24312156,2.89148856,0.01384427,0.94756339,0.40139507,0.52928841,1.46153086,0.31885706,0.05999957,0.88760784
0.24912456,2.88645330,0.01350573,0.97528958,0.39301095,0.51522267,1.50780641,0.32138444,0.05836846,0.85610351
0.25512756,2.90542738,0.01341917,1.00806991,0.38964107,0.50614280,1.55784168,0.32684834,0.05758768,0.83471518
0.26113057,2.94707998,0.01357077,1.04539569,0.39111728,0.50182181,1.61079547,0.33511539,0.05765826,0.82306484
0.26713357,3.00966393,0.01394506,1.08666253,0.39718778,0.50194814,1.66575318,0.34600154,0.05856575,0.82060198
0.27313657,3.09106017,0.01452495,1.13118292,0.40752237,0.50613626,1.72174964,0.35927528,0.06028075,0.82662098
0.27913957,3.18882600,0.01529171,1.17819970,0.42171881,0.51393801,1.77779107,0.37466147,0.06275947,0.84028046
0.28514257,3.30024605,0.01622503,1.22689995,0.43931014,0.52485429,1.83287578,0.39184557,0.06594450,0.86062404
0.29114557,3.42238505,0.01730304,1.27642918,0.45977303,0.53834685,1.88601308,0.41047849,0.06976578,0.88660211
0.29714857,3.55214201,0.01850243,1.32590572,0.48253699,0.55384996,1.93624002,0.43018188,0.07414161,0.91709432
0.30315158,3.68630534,0.01979855,1.37443516,0.50699447,0.57078182,1.98263615,0.45055405,0.07897999,0.95093250
0.30915458,3.82160875,0.02116568,1.42112484,0.53251187,0.58855566,2.02433629,0.47117641,0.08418002,0.98692365
0.31515758,3.95478771,0.02257722,1.46509848,0.55844116,0.60659033,2.06054158,0.49162052,0.08963360,1.02387296
0.32116058,4.08263627,0.02400612,1.50551077,0.58413221,0.62432042,2.09052919,0.51145562,0.09522723,1.06060642
0.32716358,4.20206386,0.02542526,1.54156211,0.60894546,0.64120582,2.11366106,0.53025673,0.10084412,1.09599289
0.33316658,4.31015157,0.02680791,1.57251309,0.63226481,0.65674072,2.12939196,0.54761302,0.10636635,1.12896522
0.33916958,4.40420713,0.02812833,1.59769894,0.65351038,0.67046182,2.13727715,0.56313644,0.11167727,1.15854008
0.34517259,4.48181762,0.02936229,1.61654337,0.67215075,0.68195596,2.13697977,0.57647033,0.11666392,1.18383621
0.35117559,4.54089880,0.03048775,1.62857170,0.68771444,0.69086669,2.12827798,0.58729768,0.12121951,1.20409051
0.35717859,4.57973963,0.03148544,1.63342290,0.69980014,0.69690004,2.11107170,0.59534903,0.12524585,1.21867169
0.36318159,4.59704067,0.03233952,1.63086006,0.70808536,0.69982909,2.08538872,0.60040936,0.12865569,1.22709110
0.36918459,4.59194496,0.03303817,1.62077899,0.71233324,0.69949742,2.05138974,0.60232402,0.13137478,1.22901026
0.37518759,4.56406005,0.03357415,1.60321440,0.71239705,0.69582122,2.00937201,0.60100323,0.13334375,1.22424501
0.38119060,4.51347017,0.03394527,1.57834349,0.70822242,0.68878998,1.95977104,0.59642499,0.13451961,1.21276603
0.38719360,4.44073770,0.03415487,1.54648651,0.69984704,0.67846582,1.90316001,0.58863636,0.13487674,1.19469566
0.39319660,4.34689345,0.03421205,1.50810411,0.68739780,0.66498126,1.84024640,0.57775274,0.13440762,1.17030118
0.39919960,4.23341588,0.03413196,1.46379150,0.67108557,0.64853566,1.77186569,0.56395545,0.13312286,1.13998465
0.40520260,4.10219944,0.03393584,1.41426934,0.65119772,0.62939022,1.69897198,0.54748740,0.13105089,1.10426973
0.41120560,3.95551288,0.03365098,1.36037156,0.62808871,0.60786174,1.62262543,0.52864719,0.12823705,1.06378589
0.41720860,3.79594874,0.03331056,1.30303034,0.60216906,0.58431527,1.54397678,0.50778166,0.12474232,1.01925049
0.42321161,3.62636538,0.03295328,1.24325874,0.57389315,0.55915588,1.46424923,0.48527727,0.12064154,0.97144935
0.42921461,3.44982330,0.03262289,1.18213121,0.54374633,0.53281958,1.38471804,0.46155061,0.11602132,0.92121640
0.43521761,3.26951750,0.03236754,1.12076270,0.51223173,0.50576387,1.30668832,0.43703820,0.11097769,0.86941310
0.44122061,3.08870787,0.03223897,1.06028675,0.47985725,0.47845790,1.23147175,0.41218616,0.10561353,0.81690802
0.44722361,2.91064933,0.03229154,1.00183310,0.44712323,0.45137260,1.16036253,0.38743984,0.10003587,0.76455746
0.45322661,2.73852356,0.03258113,0.94650544,0.41451104,0.42497098,1.09461339,0.36323389,0.09435323,0.71318718
0.45922961,2.57537372,0.03316379,0.89535963,0.38247295,0.39969869,1.03541203,0.33998287,0.08867292,0.66357600
0.46523262,2.42404367,0.03409438,0.84938297,0.35142354,0.37597519,0.98385867,0.31807277,0.08309853,0.61644125
0.47123562,2.28712274,0.03542497,0.80947478,0.32173282,0.35418547,0.94094495,0.29785349,0.07772762,0.57242650
0.47723862,2.16689683,0.03720320,0.77642867,0.29372099,0.33467266,0.90753474,0.27963252,0.07264964,0.53209153
0.48324162,2.06530674,0.03947056,0.75091692,0.26765499,0.31773141,0.88434724,0.26366978,0.06794407,0.49590463
0.48924462,1.98391405,0.04226060,0.73347697,0.24374677,0.30360240,0.87194247,0.25017376,0.06367904,0.46423721
0.49524762,1.92387493,0.04559721,0.72450057,0.22215302,0.29246778,0.87070967,0.23929892,0.05991009,0.43736058
0.50125063,1.88592236,0.04949297,0.72422558,0.20297632,0.28444780,0.88085874,0.23114429,0.05667943,0.41544480
0.50725363,1.87035657,0.05394766,0.73273072,0.18626756,0.27959868,0.90241502,0.22575338,0.05401544,0.39855953
0.51325663,1.87704429,0.05894697,0.74993352,0.17202923,0.27791157,0.93521757,0.22311514,0.05193259,0.38667658
0.51925963,1.90542655,0.06446156,0.77559153,0.16021964,0.27931303,0.97892130,0.22316605,0.05043164,0.37967422
0.52526263,1.95453531,0.07044644,0.80930700,0.15075765,0.28366668,1.03300299,0.22579330,0.04950014,0.37734300
0.53126563,2.02301875,0.07684092,0.85053518,0.14352782,0.29077630,1.09677123,0.23083885,0.04911329,0.37939294
0.53726863,2.10917512,0.08356892,0.89859608,0.13838585,0.30039031,1.16938054,0.23810442,0.04923503,0.38546213
0.54327164,2.21099483,0.09054000,0.95268974,0.13516412,0.31220759,1.24984926,0.24735731,0.04981942,0.39512644
0.54927464,2.32621015,0.09765080,1.01191483,0.13367715,0.32588468,1.33708112,0.25833680,0.05081218,0.40791038
0.55527764,2.45235176,0.10478720,1.07528998,0.13372702,0.34104417,1.42989001,0.27076126,0.05215255,0.42329885
0.56128064,2.58681093,0.11182698,1.14177777,0.13510855,0.35728414,1.52702725,0.28433554,0.05377517,0.44074973
0.56728364,2.72690606,0.11864289,1.21031027,0.13761417,0.37418858,1.62721083,0.29875870,0.05561221,0.45970696
0.57328664,2.86995155,0.12510621,1.27981572,0.14103855,0.39133840,1.72915536,0.31373176,0.05759547,0.47961401
0.57928964,3.01332732,0.13109056,1.34924528,0.14518268,0.40832285,1.83160202,0.32896521,0.05965855,0.49992733
0.58529265,3.15454651,0.13647584,1.41759897,0.14985765,0.42475098,1.93334718,0.34418623,0.06173893,0.52012955
0.59129565,3.29131920,0.14115210,1.48394974,0.15488787,0.44026279,2.03326865,0.35914516,0.06378000,0.53974202
0.59729865,3.42160992,0.14502339,1.54746481,0.16011372,0.45453972,2.13034857,0.37362117,0.06573283,0.55833633
0.60330165,3.54368657,0.14801107,1.60742342,0.16539376,0.46731412,2.22369188,0.38742682,0.06755770,0.57554452
0.60930465,3.65615917,0.15005681,1.66323013,0.17060623,0.47837733,2.31253973,0.40041137,0.06922539,0.59106760
0.61530765,3.75800668,0.15112486,1.71442328,0.17565006,0.48758619,2.39627729,0.41246275,0.07071801,0.60468205
0.62131066,3.84859108,0.15120366,1.76067821,0.18044525,0.49486755,2.47443572,0.42350799,0.07202947,0.61624425
0.62731366,3.92765811,0.15030661,1.80180529,0.18493267,0.50022080,2.54668835,0.43351230,0.07316552,0.62569246
0.63331666,3.99532495,0.14847200,1.83774277,0.18907341,0.50371824,2.61284157,0.44247670,0.07414329,0.63304649
0.63931966,4.05205551,0.14576217,1.86854527,0.19284758,0.50550330,2.67282100,0.45043436,0.07499048,0.63840507
0.64532266,4.09862482,0.14226182,1.89436819,0.19625280,0.50578667,2.72665389,0.45744598,0.07574412,0.64194100
0.65132566,4.13607427,0.13807563,1.91544934,0.19930229,0.50484058,2.77444898,0.46359419,0.07644892,0.64389431
0.65732866,4.16566007,0.13332531,1.93208865,0.20202285,0.50299142,2.81637494,0.46897757,0.07715548,0.64456391
0.66333167,4.18879745,0.12814608,1.94462704,0.20445260,0.50061098,2.85263890,0.47370437,0.07791820,0.64429783
0.66933467,4.20700332,0.12268296,1.95342579,0.20663881,0.49810671,2.88346620,0.47788636,0.07879315,0.64348273
0.67533767,4.22184014,0.11708675,1.95884735,0.20863569,0.49591139,2.90908270,0.48163307,0.07983598,0.64253300
0.68134067,4.23486348,0.11151012,1.96123857,0.21050239,0.49447248,2.92970064,0.48504680,0.08109987,0.64187988
0.68734367,4.24757546,0.10610367,1.96091720,0.21230118,0.49424171,2.94550882,0.48821844,0.08263379,0.64196104
0.69334667,4.26138604,0.10101238,1.95816222,0.21409584,0.49566516,2.95666763,0.49122458,0.08448101,0.64321109
0.69934967,4.27758332,0.09637226,1.95320827,0.21595039,0.49917418,2.96330921,0.49412561,0.08667800,0.64605315
0.70535268,4.29731363,0.09230754,1.94624422,0.21792801,0.50517745,2.96554244,0.49696532,0.08925375,0.65089190
0.71135568,4.32157172,0.08892821,1.93741579,0.22009033,0.51405436,2.96346253,0.49977147,0.09222952,0.65810812
0.71735868,4.35120031,0.08632816,1.92683158,0.22249686,0.52614989,2.95716426,0.50255761,0.09561907,0.66805489
0.72336168,4.38689839,0.08458372,1.91457200,0.22520471,0.54177099,2.94675812,0.50532575,0.09942930,0.68105533
0.72936468,4.42923656,0.08375274,1.90070026,0.22826836,0.56118461,2.93238789,0.50806968,0.10366120,0.69740180
0.73536768,4.47867766,0.08387404,1.88527433,0.23173966,0.58461699,2.91424866,0.51077870,0.10831118,0.71735630
0.74137069,4.53560061,0.08496733,1.86835919,0.23566774,0.61225434,2.89260357,0.51344151,0.11337251,0.74115180
0.74737369,4.60032518,0.08703344,1.85003819,0.24009901,0.64424441,2.86779830,0.51604982,0.11883687,0.76899410
0.75337669,4.67313534,0.09005485,1.83042272,0.24507705,0.68069875,2.84027171,0.51860158,0.12469585,0.80106389
0.75937969,4.75429909,0.09399645,1.80965953,0.25064238,0.72169523,2.81056187,0.52110347,0.13094232,0.83751844
0.76538269,4.84408267,0.09880661,1.78793511,0.25683209,0.76728037,2.77930637,0.52357247,0.13757151,0.87849258
0.77138569,4.94275766,0.10441832,1.76547676,0.26367932,0.81747103,2.74723663,0.52603649,0.14458168,0.92409851
0.77738869,5.05059966,0.11075050,1.74255035,0.27121250,0.87225515,2.71516581,0.52853378,0.15197438,0.97442408
0.78339170,5.16787785,0.11770956,1.71945473,0.27945441,0.93159096,2.68397057,0.53111137,0.15975417,1.02952924
0.78939470,5.29483548,0.12519091,1.69651337,0.28842098,0.99540454,2.65456722,0.53382247,0.16792781,1.08944044
0.79539770,5.43166155,0.13308071,1.67406358,0.29812000,1.06358540,2.62788301,0.53672305,0.17650287,1.15414312
0.80140070,5.57845504,0.14125766,1.65244402,0.30854957,1.13598013,2.60482384,0.53986771,0.18548592,1.22357208
0.80740370,5.73518314,0.14959489,1.63198144,0.31969651,1.21238421,2.58623985,0.54330532,0.19488023,1.29760042
0.81340670,5.90163603,0.15796194,1.61297733,0.33153469,1.29253226,2.57289026,0.54707437,0.20468315,1.37602712
0.81940970,6.07738047,0.16622680,1.59569535,0.34402339,1.37608733,2.56540956,0.55119870,0.21488344,1.45856427
0.82541271,6.26171567,0.17425796,1.58035042,0.35710585,1.46262984,2.56427642,0.55568354,0.22545841,1.54482444
0.83141571,6.45363413,0.18192654,1.56709996,0.37070794,1.55164707,2.56978726,0.56051245,0.23637137,1.63430937
0.83741871,6.65179106,0.18910838,1.55603787,0.38473734,1.64252413,2.58203582,0.56564515,0.24756941,1.72640078
0.84342171,6.85448507,0.19568603,1.54719164,0.39908299,1.73453758,2.60089998,0.57101647,0.25898160,1.82035447
0.84942471,7.05965286,0.20155078,1.54052253,0.41361532,1.82685256,2.62603686,0.57653664,0.27051807,1.91529861
0.85542771,7.26488013,0.20660448,1.53592890,0.42818698,1.91852452,2.65688652,0.58209275,0.28206973,2.01023713
0.86143072,7.46742979,0.21076122,1.53325236,0.44263443,2.00850636,2.69268460,0.58755158,0.29350904,2.10405883
0.86743372,7.66428833,0.21394886,1.53228631,0.45678027,2.09566139,2.73248345,0.59276346,0.30469174,2.19555276
0.87343672,7.85222963,0.21611028,1.53278628,0.47043637,2.17878264,2.77518092,0.59756719,0.31545949,2.28342979
0.87943972,8.02789507,0.21720440,1.53448144,0.48340775,2.25661813,2.81955588,0.60179563,0.32564356,2.36635034
0.88544272,8.18788734,0.21720694,1.53708659,0.49549716,2.32790193,2.86430883,0.60528185,0.33506928,2.44295756
0.89144572,8.32887486,0.21611077,1.54031394,0.50651015,2.39138992,2.90810588,0.60786540,0.34356118,2.51191501
0.89744872,8.44770271,0.21392608,1.54388393,0.51626056,2.44589918,2.94962429,0.60939850,0.35094861,2.57194755
0.90345173,8.54150552,0.21068010,1.54753475,0.52457603,2.49034942,2.98759747,0.60975180,0.35707165,2.62188392
0.90945473,8.60781741,0.20641649,1.55102984,0.53130359,2.52380470,3.02085762,0.60881948,0.36178693,2.66069912
0.91545773,8.64467400,0.20119450,1.55416339,0.53631474,2.54551360,3.04837415,0.60652344,0.36497331,2.68755487
0.92146073,8.65070175,0.19508768,1.55676349,0.53951003,2.55494577,3.06928635,0.60281639,0.36653689,2.70183611
0.92746373,8.62519041,0.18818241,1.55869299,0.54082278,2.55182317,3.08292905,0.59768370,0.36641540,2.70318184
0.93346673,8.56814495,0.18057609,1.55984838,0.54022177,2.53614422,3.08885043,0.59114407,0.36458154,2.69150877
0.93946973,8.48031445,0.17237518,1.56015687,0.53771277,2.50819956,3.08682149,0.58324880,0.36104526,2.66702643
0.94547274,8.36319636,0.16369298,1.55957212,0.53333882,2.46857842,3.07683715,0.57408003,0.35585477,2.63024292
0.95147574,8.21901575,0.15464743,1.55806915,0.52717917,2.41816502,3.05910936,0.56374780,0.34909632,2.58196079
0.95747874,8.05068029,0.14535870,1.55563884,0.51934704,2.35812499,3.03405297,0.55238628,0.34089272,2.52326309
0.96348174,7.86171286,0.13594690,1.55228268,0.50998617,2.28988202,3.00226534,0.54014931,0.33140061,2.45549004
0.96948474,7.65616433,0.12652981,1.54800805,0.49926645,2.21508573,2.96450098,0.52720549,0.32080674,2.38020707
0.97548774,7.43851031,0.11722068,1.54282459,0.48737874,2.13557175,2.92164267,0.51373306,0.30932323,2.29916553
0.98149075,7.21353562,0.10812635,1.53674179,0.47452919,2.05331564,2.87467044,0.49991477,0.29718219,2.21425754
0.98749375,6.98621095,0.09934541,1.52976806,0.46093325,1.97038216,2.82462980,0.48593299,0.28462974,2.12746664
0.99349675,6.76156611,0.09096674,1.52191122,0.44680973,1.88887189,2.77260065,0.47196515,0.27191974,2.04081599
0.99949975,6.54456395,0.08306830,1.51318046,0.43237508,1.81086686,2.71966778,0.45817978,0.25930746,1.95631605
1.00550275,6.33997887,0.07571622,1.50358929,0.41783807,1.73837705,2.66689395,0.44473305,0.24704336,1.87591327
1.01150575,6.15228335,0.06896417,1.49315943,0.40339519,1.67328941,2.61529612,0.43176608,0.23536709,1.80144157
1.01750875,5.98554529,0.06285310,1.48192507,0.38922672,1.61732079,2.56582527,0.41940286,0.22450207,1.73457792
1.02351176,5.84333824,0.05741113,1.46993713,0.37549372,1.57197610,2.51934978,0.40774883,0.21465057,1.67680313
1.02951476,5.72866636,0.05265386,1.45726708,0.36233578,1.53851267,2.47664242,0.39689006,0.20598954,1.62936898
1.03551776,5.64390500,0.04858484,1.44400996,0.34986974,1.51791156,2.43837072,0.38689296,0.19866713,1.59327210
1.04152076,5.59075753,0.04519616,1.43028616,0.33818909,1.51085626,2.40509024,0.37780445,0.19280014,1.56923526
1.04752376,5.57022867,0.04246938,1.41624187,0.32736410,1.51771930,2.37724052,0.36965253,0.18847217,1.55769614
1.05352676,5.58261411,0.04037647,1.40204798,0.31744264,1.53855658,2.35514322,0.36244708,0.18573271,1.55880368
1.05952976,5.62750618,0.03888087,1.38789740,0.30845130,1.57310952,2.33900221,0.35618101,0.18459695,1.57242175
1.06553277,5.70381497,0.03793867,1.37400108,0.30039701,1.62081484,2.32890522,0.35083154,0.18504647,1.59813989
1.07153577,5.80980410,0.03749983,1.36058278,0.29326884,1.68082135,2.32482700,0.34636167,0.18703055,1.63529064
1.07753877,5.94314050,0.03750939,1.34787305,0.28703996,1.75201354,2.32663393,0.34272181,0.19046824,1.68297276
1.08354177,6.10095700,0.03790873,1.33610280,0.28166965,1.83304113,2.33408992,0.33985152,0.19525098,1.74007986
1.08954477,6.27992648,0.03863679,1.32549675,0.27710534,1.92235390,2.34686382,0.33768144,0.20124581,1.80533341
1.09554777,6.47634613,0.03963133,1.31626744,0.27328451,2.01824100,2.36453837,0.33613530,0.20829891,1.87731930
1.10155078,6.68623006,0.04083007,1.30860987,0.27013663,2.11887360,2.38662059,0.33513203,0.21623968,1.95452701
1.10755378,6.90540800,0.04217184,1.30269733,0.26758488,2.22235000,2.41255380,0.33458804,0.22488486,2.03539025
1.11355678,7.12962784,0.04359762,1.29867843,0.26554787,2.32674188,2.44173103,0.33441943,0.23404298,2.11832792
1.11955978,7.35465920,0.04505154,1.29667551,0.26394115,2.43014049,2.47350959,0.33454431,0.24351874,2.20178431
