energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
0.24312156,2.07334951,1.03070322,0.07172811,0.00164728,0.07999657,0.09374015,0.13463793,0.16172405,1.54827347
0.24912456,2.08627031,1.02112357,0.07265439,0.00163379,0.08312017,0.09601221,0.13514548,0.16368818,1.55568385
0.25512756,2.08960009,1.00601392,0.07320782,0.00161868,0.08641460,0.09784527,0.13510223,0.16487564,1.55556793
0.26113057,2.08334771,0.98572297,0.07337593,0.00160064,0.08980616,0.09922421,0.13449525,0.16526937,1.54799105
0.26713357,2.06771976,0.96069424,0.07315437,0.00157863,0.09322008,0.10014503,0.13332735,0.16487043,1.53316497
0.27313657,2.04311374,0.93145292,0.07254704,0.00155190,0.09658213,0.10061499,0.13161722,0.16369816,1.51144146
0.27913957,2.01010638,0.89859099,0.07156587,0.00152004,0.09982027,0.10065240,0.12939903,0.16178978,1.48330243
0.28514257,1.96943763,0.86275127,0.07023039,0.00148295,0.10286636,0.10028606,0.12672168,0.15919961,1.44934704
0.29114557,1.92199094,0.82461098,0.06856714,0.00144091,0.10565776,0.09955439,0.12364769,0.15599783,1.41027646
0.29714857,1.86877089,0.78486552,0.06660881,0.00139447,0.10813884,0.09850418,0.12025173,0.15226898,1.36687675
0.30315158,1.81087857,0.74421288,0.06439335,0.00134455,0.11026238,0.09718915,0.11661895,0.14811011,1.32000053
0.30915458,1.74948584,0.70333918,0.06196282,0.00129236,0.11199070,0.09566821,0.11284306,0.14362874,1.27054795
0.31515758,1.68580903,0.66290572,0.05936233,0.00123940,0.11329656,0.09400367,0.10902425,0.13894073,1.21944760
0.32116058,1.62108290,0.62353767,0.05663887,0.00118743,0.11416368,0.09225930,0.10526707,0.13416799,1.16763762
0.32716358,1.55653541,0.58581466,0.05384017,0.00113847,0.11458700,0.09049836,0.10167817,0.12943624,1.11604771
0.33316658,1.49336387,0.55026324,0.05101361,0.00109478,0.11457245,0.08878180,0.09836412,0.12487282,1.06558210
0.33916958,1.43271295,0.51735114,0.04820531,0.00105885,0.11413644,0.08716653,0.09542914,0.12060455,1.01710396
0.34517259,1.37565490,0.48748330,0.04545918,0.00103338,0.11330496,0.08570384,0.09297299,0.11675576,0.97142120
0.35117559,1.32317218,0.46099943,0.04281627,0.00102125,0.11211236,0.08443820,0.09108893,0.11344638,0.92927416
0.35717859,1.27614278,0.43817299,0.04031413,0.00102557,0.11059992,0.08340625,0.08986170,0.11079025,0.89132491
0.36318159,1.23532833,0.41921127,0.03798639,0.00104961,0.10881415,0.08263613,0.08936576,0.10889353,0.85814841
0.36918459,1.20136488,0.40425650,0.03586250,0.00109680,0.10680507,0.08214717,0.08966358,0.10785322,0.83022557
0.37518759,1.17475652,0.39338771,0.03396754,0.00117075,0.10462439,0.08194989,0.09080419,0.10775586,0.80793808
0.38119060,1.15587167,0.38662321,0.03232218,0.00127517,0.10232376,0.08204627,0.09282188,0.10867617,0.79156509
0.38719360,1.14494186,0.38392357,0.03094272,0.00141385,0.09995314,0.08243035,0.09573519,0.11067588,0.78128160
0.39319660,1.14206289,0.38519488,0.02984123,0.00159063,0.09755936,0.08308904,0.09954609,0.11380252,0.77715867
0.39919960,1.14719824,0.39029239,0.02902573,0.00180931,0.09518487,0.08400304,0.10423953,0.11808827,0.77916524
0.40520260,1.16018431,0.39902430,0.02850033,0.00207357,0.09286679,0.08514798,0.10978324,0.12354885,0.78717158
0.41120560,1.18073757,0.41115576,0.02826548,0.00238689,0.09063620,0.08649559,0.11612794,0.13018239,0.80095425
0.41720860,1.20846309,0.42641295,0.02831811,0.00275246,0.08851772,0.08801477,0.12320790,0.13796845,0.82020253
0.42321161,1.24286446,0.44448743,0.02865186,0.00317300,0.08652931,0.08967277,0.13094180,0.14686712,0.84452623
0.42921461,1.28335478,0.46504051,0.02925711,0.00365071,0.08468237,0.09143614,0.13923409,0.15681826,0.87346469
0.43521761,1.32926860,0.48770780,0.03012120,0.00418708,0.08298200,0.09327159,0.14797665,0.16774109,0.90649689
0.44122061,1.37987457,0.51210387,0.03122842,0.00478278,0.08142738,0.09514675,0.15705080,0.17953398,0.94305261
0.44722361,1.43438874,0.53782712,0.03256014,0.00543758,0.08001234,0.09703064,0.16632964,0.19207472,0.98252424
0.45322661,1.49198822,0.56446467,0.03409485,0.00615017,0.07872603,0.09889411,0.17568068,0.20522126,1.02427928
0.45922961,1.55182526,0.59159749,0.03580825,0.00691814,0.07755357,0.10071002,0.18496860,0.21881298,1.06767316
0.46523262,1.61304145,0.61880552,0.03767342,0.00773790,0.07647685,0.10245338,0.19405820,0.23267259,1.11206215
0.47123562,1.67478189,0.64567304,0.03966097,0.00860466,0.07547522,0.10410132,0.20281735,0.24660865,1.15681615
0.47723862,1.73620927,0.67179393,0.04173928,0.00951244,0.07452631,0.10563306,0.21111995,0.26041868,1.20133090
0.48324162,1.79651745,0.69677707,0.04387491,0.01045413,0.07360675,0.10702979,0.21884869,0.27389295,1.24503948
0.48924462,1.85494450,0.72025166,0.04603298,0.01142157,0.07269295,0.10827457,0.22589763,0.28681872,1.28742259
0.49524762,1.91078471,0.74187243,0.04817769,0.01240569,0.07176185,0.10935233,0.23217444,0.29898496,1.32801743
0.50125063,1.96339943,0.76132462,0.05027295,0.01339667,0.07079166,0.11024976,0.23760228,0.31018732,1.36642471
0.50725363,2.01222626,0.77832865,0.05228302,0.01438414,0.06976256,0.11095542,0.24212123,0.32023324,1.40231366
0.51325663,2.05678644,0.79264444,0.05417328,0.01535737,0.06865742,0.11145981,0.24568922,0.32894700,1.43542471
0.51925963,2.09669000,0.80407505,0.05591091,0.01630553,0.06746250,0.11175556,0.24828250,0.33617446,1.46556977
0.52526263,2.13163862,0.81246978,0.05746570,0.01721789,0.06616803,0.11183759,0.24989551,0.34178745,1.49262995
0.53126563,2.16142588,0.81772637,0.05881067,0.01808409,0.06476881,0.11170334,0.25054033,0.34568733,1.51655100
0.53726863,2.18593504,0.81979242,0.05992280,0.01889429,0.06326470,0.11135304,0.25024567,0.34780791,1.53733633
0.54327164,2.20513436,0.81866575,0.06078348,0.01963943,0.06166107,0.11078988,0.24905534,0.34811728,1.55503829
0.54927464,2.21907033,0.81439386,0.06137899,0.02031138,0.05996903,0.11002018,0.24702659,0.34661867,1.56974787
0.55527764,2.22785894,0.80707235,0.06170074,0.02090306,0.05820568,0.10905352,0.24422797,0.34335013,1.58158343
0.56128064,2.23167585,0.79684236,0.06174540,0.02140854,0.05639411,0.10790281,0.24073721,0.33838322,1.59067927
0.56728364,2.23074572,0.78388718,0.06151488,0.02182315,0.05456336,0.10658418,0.23663894,0.33182058,1.59717442
0.57328664,2.22533154,0.76842811,0.06101614,0.02214349,0.05274814,0.10511696,0.23202249,0.32379261,1.60120256
0.57928964,2.21572457,0.75071964,0.06026085,0.02236745,0.05098851,0.10352344,0.22697974,0.31445338,1.60288369
0.58529265,2.20223550,0.73104429,0.05926497,0.02249417,0.04932932,0.10182860,0.22160322,0.30397589,1.60231801
0.59129565,2.18518726,0.70970715,0.05804817,0.02252403,0.04781957,0.10005984,0.21598443,0.29254699,1.59958255
0.59729865,2.16491004,0.68703036,0.05663323,0.02245861,0.04651165,0.09824656,0.21021243,0.28036214,1.59473079
0.60330165,2.14173851,0.66334765,0.05504535,0.02230057,0.04546045,0.09641974,0.20437277,0.26762011,1.58779530
0.60930465,2.11601129,0.63899919,0.05331151,0.02205363,0.04472231,0.09461148,0.19854668,0.25451803,1.57879326
0.61530765,2.08807255,0.61432669,0.05145975,0.02172245,0.04435393,0.09285453,0.19281059,0.24124677,1.56773459
0.62131066,2.05827511,0.58966897,0.04951856,0.02131255,0.04441114,0.09118165,0.18723584,0.22798690,1.55463192
0.62731366,2.02698463,0.56535789,0.04751624,0.02083024,0.04494761,0.08962510,0.18188858,0.21490531,1.53951197
0.63331666,1.99458403,0.54171479,0.04548045,0.02028251,0.04601349,0.08821598,0.17682986,0.20215250,1.52242719
0.63931966,1.96147749,0.51904720,0.04343768,0.01967692,0.04765393,0.08698354,0.17211567,0.18986071,1.50346701
0.64532266,1.92809314,0.49764592,0.04141288,0.01902151,0.04990768,0.08595447,0.16779707,0.17814262,1.48276762
0.65132566,1.89488385,0.47778228,0.03942919,0.01832465,0.05280557,0.08515213,0.16392017,0.16709091,1.46051963
0.65732866,1.86232550,0.45970561,0.03750762,0.01759497,0.05636910,0.08459580,0.16052601,0.15677825,1.43697277
0.66333167,1.83091246,0.44364069,0.03566694,0.01684116,0.06060907,0.08429985,0.15765035,0.14725799,1.41243725
0.66933467,1.80115005,0.42978530,0.03392351,0.01607192,0.06552437,0.08427309,0.15532325,0.13856515,1.38728137
0.67533767,1.77354432,0.41830775,0.03229121,0.01529571,0.07110095,0.08451802,0.15356848,0.13071782,1.36192556
0.68134067,1.74858939,0.40934448,0.03078138,0.01452074,0.07731099,0.08503036,0.15240289,0.12371882,1.33683287
0.68734367,1.72675307,0.40299771,0.02940285,0.01375473,0.08411251,0.08579860,0.15183563,0.11755747,1.31249647
0.69334667,1.70846161,0.39933326,0.02816192,0.01300488,0.09144919,0.08680391,0.15186740,0.11221158,1.28942490
0.69934967,1.69408453,0.39837871,0.02706244,0.01227774,0.09925076,0.08802015,0.15248975,0.10764942,1.26812573
0.70535268,1.68392054,0.40012191,0.02610591,0.01157914,0.10743379,0.08941433,0.15368451,0.10383175,1.24908869
0.71135568,1.67818550,0.40451014,0.02529156,0.01091418,0.11590288,0.09094724,0.15542339,0.10071391,1.23276915
0.71735868,1.67700347,0.41144992,0.02461652,0.01028723,0.12455250,0.09257448,0.15766789,0.09824779,1.21957294
0.72336168,1.68040139,0.42080767,0.02407600,0.00970196,0.13326913,0.09424782,0.16036945,0.09638389,1.20984329
0.72936468,1.68830803,0.43241133,0.02366354,0.00916144,0.14193387,0.09591669,0.16347004,0.09507332,1.20385051
0.73536768,1.70055738,0.44605297,0.02337119,0.00866825,0.15042538,0.09753009,0.16690298,0.09426966,1.20178512
0.74137069,1.71689652,0.46149242,0.02318987,0.00822461,0.15862303,0.09903852,0.17059424,0.09393089,1.20375443
0.74737369,1.73699758,0.47846198,0.02310965,0.00783261,0.16641022,0.10039603,0.17446391,0.09402111,1.20978291
0.75337669,1.76047319,0.49667202,0.02312008,0.00749435,0.17367762,0.10156224,0.17842810,0.09451215,1.21981598
0.75937969,1.78689468,0.51581741,0.02321050,0.00721216,0.18032636,0.10250427,0.18240094,0.09538501,1.23372695
0.76538269,1.81581207,0.53558468,0.02337043,0.00698878,0.18627092,0.10319842,0.18629673,0.09663097,1.25132669
0.77138569,1.84677464,0.55565958,0.02358989,0.00682754,0.19144159,0.10363157,0.19003226,0.09825248,1.27237510
0.77738869,1.87935102,0.57573486,0.02385965,0.00673248,0.19578650,0.10380218,0.19352893,0.10026362,1.29659394
0.78339170,1.91314768,0.59551807,0.02417154,0.00670846,0.19927304,0.10372083,0.19671490,0.10269014,1.32368003
0.78939470,1.94782482,0.61473890,0.02451865,0.00676117,0.20188858,0.10341031,0.19952702,0.10556901,1.35331811
0.79539770,1.98310861,0.63315596,0.02489550,0.00689712,0.20364057,0.10290512,0.20191246,0.10894748,1.38519256
0.80140070,2.01879927,0.65056264,0.02529809,0.00712354,0.20455593,0.10225049,0.20383005,0.11288158,1.41899752
0.80740370,2.05477441,0.66679175,0.02572395,0.00744816,0.20467969,0.10150094,0.20525131,0.11743409,1.45444457
0.81340670,2.09098732,0.68171870,0.02617210,0.00787902,0.20407315,0.10071835,0.20616093,0.12267201,1.49126794
0.81940970,2.12746045,0.69526318,0.02664287,0.00842411,0.20281137,0.09996969,0.20655704,0.12866360,1.52922682
0.82541271,2.16427417,0.70738903,0.02713772,0.00909097,0.20098031,0.09932444,0.20645086,0.13547498,1.56810476
0.83141571,2.20155155,0.71810242,0.02765899,0.00988629,0.19867357,0.09885191,0.20586612,0.14316657,1.60770647
0.83741871,2.23943987,0.72744830,0.02820957,0.01081542,0.19598901,0.09861838,0.20483797,0.15178935,1.64785224
0.84342171,2.27808988,0.73550523,0.02879256,0.01188188,0.19302524,0.09868437,0.20341168,0.16138113,1.68837043
0.84942471,2.31763409,0.74237901,0.02941089,0.01308692,0.18987820,0.09910209,0.20164100,0.17196314,1.72908889
0.85542771,2.35816522,0.74819511,0.03006698,0.01442901,0.18663799,0.09991314,0.19958642,0.18353692,1.76982580
0.86143072,2.39971639,0.75309060,0.03076236,0.01590353,0.18338595,0.10114654,0.19731323,0.19608182,1.81038098
0.86743372,2.44224409,0.75720578,0.03149742,0.01750243,0.18019218,0.10281738,0.19488963,0.20955334,1.85052838
0.87343672,2.48561548,0.76067613,0.03227110,0.01921407,0.17711364,0.10492585,0.19238497,0.22388229,1.89001053
0.87943972,2.52960077,0.76362500,0.03308081,0.02102315,0.17419275,0.10745696,0.18986800,0.23897508,1.92853581
0.88544272,2.57387177,0.76615749,0.03392231,0.02291076,0.17145667,0.11038087,0.18740555,0.25471511,1.96577892
0.89144572,2.61800684,0.76835586,0.03478976,0.02485471,0.16891718,0.11365377,0.18506135,0.27096532,2.00138503
0.89744872,2.66150259,0.77027689,0.03567590,0.02682986,0.16657128,0.11721943,0.18289534,0.28757182,2.03497772
0.90345173,2.70379180,0.77195124,0.03657229,0.02880870,0.16440228,0.12101120,0.18096319,0.30436864,2.06617046
0.90945473,2.74426705,0.77338490,0.03746961,0.03076204,0.16238154,0.12495452,0.17931631,0.32118319,2.09458135
0.91545773,2.78230874,0.77456269,0.03835819,0.03265983,0.16047058,0.12896972,0.17800204,0.33784239,2.11985021
0.92146073,2.81731607,0.77545339,0.03922837,0.03447204,0.15862363,0.13297505,0.17706418,0.35417912,2.14165722
0.92746373,2.84873918,0.77601638,0.04007110,0.03616961,0.15679035,0.13688977,0.17654358,0.37003861,2.15974178
0.93346673,2.87611036,0.77620901,0.04087842,0.03772539,0.15491865,0.14063719,0.17647883,0.38528441,2.17392045
0.93946973,2.89907230,0.77599431,0.04164388,0.03911506,0.15295753,0.14414744,0.17690677,0.39980368,2.18410241
0.94547274,2.91740129,0.77534836,0.04236295,0.04031795,0.15085973,0.14735990,0.17786288,0.41351123,2.19030124
0.95147574,2.93102362,0.77426667,0.04303331,0.04131775,0.14858402,0.15022513,0.17938127,0.42635235,2.19264187
0.95747874,2.94002361,0.77276904,0.04365497,0.04210303,0.14609720,0.15270622,0.18149423,0.43830379,2.19136171
0.96348174,2.94464228,0.77090240,0.04423026,0.04266759,0.14337552,0.15477947,0.18423139,0.44937306,2.18680526
0.96948474,2.94526635,0.76874137,0.04476366,0.04301061,0.14040563,0.15643440,0.18761826,0.45959592,2.17941227
0.97548774,2.94240743,0.76638617,0.04526148,0.04313657,0.13718486,0.15767302,0.19167430,0.46903207,2.16969934
0.98149075,2.93667272,0.76395819,0.04573135,0.04305491,0.13372105,0.15850858,0.19641065,0.47775926,2.15823588
0.98749375,2.92872821,0.76159313,0.04618164,0.04277958,0.13003175,0.15896363,0.20182746,0.48586623,2.14561542
0.99349675,2.91925681,0.75943235,0.04662077,0.04232835,0.12614301,0.15906779,0.20791111,0.49344474,2.13242377
0.99949975,2.90891362,0.75761283,0.04705645,0.04172200,0.12208778,0.15885514,0.21463154,0.50058124,2.11920584
1.00550275,2.89828129,0.75625651,0.04749495,0.04098346,0.11790408,0.15836152,0.22193977,0.50734866,2.10643303
1.01150575,2.88782823,0.75545973,0.04794040,0.04013682,0.11363299,0.15762192,0.22976600,0.51379895,2.09447327
1.01750875,2.87787253,0.75528365,0.04839420,0.03920646,0.10931669,0.15666803,0.23801834,0.51995673,2.08356565
1.02351176,2.86855417,0.75574626,0.04885457,0.03821619,0.10499658,0.15552619,0.24658254,0.52581466,2.07380137
1.02951476,2.85981748,0.75681685,0.04931629,0.03718843,0.10071164,0.15421584,0.25532271,0.53133078,2.06511243
1.03551776,2.85140538,0.75841341,0.04977062,0.03614370,0.09649711,0.15274856,0.26408323,0.53642815,2.05726908
1.04152076,2.84286631,0.76040330,0.05020549,0.03510007,0.09238358,0.15112773,0.27269184,0.54099684,2.04988651
1.04752376,2.83357354,0.76260734,0.05060590,0.03407301,0.08839650,0.14934882,0.28096384,0.54489831,2.04244059
1.05352676,2.82275630,0.76480741,0.05095450,0.03307526,0.08455607,0.14740041,0.28870736,0.54797191,2.03429215
1.05952976,2.80954117,0.76675711,0.05123237,0.03211697,0.08087769,0.14526560,0.29572947,0.55004325,2.02471866
1.06553277,2.79300132,0.76819494,0.05142000,0.03120600,0.07737262,0.14292398,0.30184277,0.55093401,2.01295153
1.07153577,2.77221120,0.76885959,0.05149829,0.03034838,0.07404904,0.14035388,0.30687244,0.55047260,1.99821721
1.07753877,2.74630330,0.76850617,0.05144963,0.02954879,0.07091337,0.13753474,0.31066313,0.54850507,1.97977980
1.08354177,2.71452409,0.76692266,0.05125897,0.02881116,0.06797159,0.13444952,0.31308549,0.54490581,1.95698296
1.08954477,2.67628570,0.76394559,0.05091476,0.02813933,0.06523065,0.13108694,0.31404203,0.53958718,1.92928874
1.09554777,2.63121065,0.75947400,0.05040982,0.02753755,0.06269983,0.12744344,0.31347193,0.53250780,1.89631129
1.10155078,2.57916695,0.75348076,0.04974199,0.02701106,0.06039187,0.12352470,0.31135461,0.52367876,1.85784378
1.10755378,2.52029177,0.74602067,0.04891454,0.02656643,0.05832385,0.11934673,0.30771178,0.51316765,1.81387699
1.11355678,2.45500236,0.73723462,0.04793639,0.02621188,0.05651774,0.11493631,0.30260794,0.50109994,1.76460883
1.11955978,2.38399359,0.72734957,0.04682200,0.02595732,0.05500061,0.11033093,0.29614927,0.48765784,1.71044431
1.12556278,2.30822243,0.71667415,0.04559105,0.02581438,0.05380446,0.10557815,0.28848090,0.47307647,1.65198620
1.13156578,2.22888009,0.70559013,0.04426785,0.02579612,0.05296554,0.10073441,0.27978270,0.45763768,1.59001689
1.13756878,2.14735349,0.69453985,0.04288051,0.02591670,0.05252341,0.09586345,0.27026381,0.44166180,1.52547270
1.14357179,2.06517789,0.68401040,0.04145999,0.02619086,0.05251961,0.09103439,0.26015617,0.42549757,1.45941194
1.14957479,1.98398334,0.67451507,0.04003895,0.02663336,0.05299600,0.08631949,0.24970721,0.40951097,1.39297847
1.15557779,1.90543736,0.66657305,0.03865058,0.02725829,0.05399287,0.08179188,0.23917222,0.39407320,1.32736267
1.16158079,1.83118676,0.66068823,0.03732735,0.02807841,0.05554697,0.07752325,0.22880655,0.37954853,1.26376165
1.16758379,1.76280128,0.65732819,0.03609981,0.02910454,0.05768938,0.07358165,0.21885802,0.36628251,1.20334059
1.17358679,1.70172145,0.65690421,0.03499554,0.03034492,0.06044344,0.07002947,0.20955983,0.35459096,1.14719694
1.17958979,1.64921298,0.65975341,0.03403810,0.03180485,0.06382280,0.06692174,0.20112432,0.34475022,1.09632882
1.18559280,1.60632940,0.66612370,0.03324625,0.03348625,0.06782968,0.06430477,0.19373752,0.33698907,1.05160899
1.19159580,1.57388432,0.67616238,0.03263339,0.03538766,0.07245336,0.06221511,0.18755501,0.33148249,1.01376494
1.19759880,1.55243397,0.68990873,0.03220713,0.03750416,0.07766910,0.06067901,0.18269890,0.32834753,0.98336587
1.20360180,1.54227060,0.70729120,0.03196920,0.03982769,0.08343750,0.05971222,0.17925608,0.32764139,0.96081640
1.20960480,1.54342614,0.72812900,0.03191553,0.04234744,0.08970420,0.05932014,0.17727781,0.32936156,0.94635694
1.21560780,1.55568573,0.75213833,0.03203656,0.04505038,0.09640033,0.05949836,0.17678042,0.33344818,0.94007012
1.22161081,1.57860979,0.77894276,0.03231783,0.04792203,0.10344323,0.06023346,0.17774715,0.33978813,0.94189244
1.22761381,1.61156328,0.80808730,0.03274064,0.05094712,0.11073792,0.06150404,0.18013095,0.34822089,0.95163015
1.23361681,1.65375032,0.83905561,0.03328295,0.05411040,0.11817887,0.06328185,0.18385807,0.35854567,0.96897824
1.23961981,1.70425227,0.87128947,0.03392029,0.05739735,0.12565241,0.06553311,0.18883221,0.37052961,0.99354122
1.24562281,1.76206736,0.90420966,0.03462686,0.06079480,0.13303933,0.06821974,0.19493914,0.38391652,1.02485448
1.25162581,1.82614973,0.93723725,0.03537649,0.06429133,0.14021793,0.07130060,0.20205142,0.39843592,1.06240508
1.25762881,1.89544627,0.96981440,0.03614369,0.06787749,0.14706718,0.07473261,0.21003328,0.41381196,1.10565086
1.26363182,1.96892934,1.00142369,0.03690457,0.07154579,0.15346998,0.07847172,0.21874512,0.42977187,1.15403692
1.26963482,2.04562430,1.03160520,0.03763768,0.07529036,0.15931635,0.08247371,0.22804778,0.44605353,1.20700892
1.27563782,2.12463060,1.05997044,0.03832468,0.07910638,0.16450656,0.08669477,0.23780631,0.46241210,1.26402260
1.28164082,2.20513598,1.08621277,0.03895084,0.08298920,0.16895384,0.09109190,0.24789301,0.47862531,1.32454945
1.28764382,2.28642346,1.11011376,0.03950544,0.08693333,0.17258686,0.09562310,0.25818987,0.49449737,1.38807854
1.29364682,2.36787154,1.13154536,0.03998185,0.09093125,0.17535163,0.10024737,0.26859017,0.50986140,1.45411493
1.29964982,2.44894787,1.15046785,0.04037751,0.09497208,0.17721291,0.10492465,0.27899930,0.52458042,1.52217507
1.30565283,2.52919774,1.16692385,0.04069372,0.09904044,0.17815504,0.10961560,0.28933487,0.53854690,1.59178015
1.31165583,2.60822831,1.18102876,0.04093523,0.10311528,0.17818219,0.11428130,0.29952595,0.55168107,1.66244805
1.31765883,2.68569021,1.19295814,0.04110976,0.10716900,0.17731792,0.11888311,0.30951187,0.56392817,1.73368502
1.32366183,2.76125794,1.20293285,0.04122727,0.11116692,0.17560425,0.12338240,0.31924035,0.57525487,1.80497791
1.32966483,2.83461064,1.21120271,0.04129937,0.11506707,0.17310018,0.12774049,0.32866534,0.58564498,1.87578801
1.33566783,2.90541467,1.21802941,0.04133844,0.11882051,0.16987975,0.13191873,0.33774459,0.59509502,1.94554700
1.34167084,2.97330928,1.22366968,0.04135698,0.12237202,0.16602974,0.13587866,0.34643718,0.60360951,2.01365602
1.34767384,3.03789641,1.22835947,0.04136677,0.12566140,0.16164706,0.13958242,0.35470123,0.61119661,2.07948784
1.35367684,3.09873521,1.23229978,0.04137830,0.12862505,0.15683604,0.14299323,0.36249182,0.61786405,2.14239254
1.35967984,3.15534180,1.23564501,0.04140008,0.13119809,0.15170555,0.14607608,0.36975937,0.62361564,2.20170656
1.36568284,3.20719406,1.23849399,0.04143827,0.13331665,0.14636618,0.14879847,0.37644864,0.62844854,2.25676471
1.37168584,3.25374141,1.24088431,0.04149626,0.13492034,0.14092754,0.15113124,0.38249825,0.63235127,2.30691471
1.37768884,3.29441860,1.24279002,0.04157449,0.13595483,0.13549568,0.15304936,0.38784110,0.63530264,2.35153337
1.38369185,3.32866295,1.24412263,0.04167043,0.13637425,0.13017079,0.15453275,0.39240533,0.63727147,2.39004380
1.38969485,3.35593374,1.24473544,0.04177861,0.13614341,0.12504513,0.15556686,0.39611611,0.63821720,2.42193255
1.39569785,3.37573284,1.24443073,0.04189090,0.13523962,0.12020133,0.15614323,0.39889800,0.63809124,2.44676582
1.40170085,3.38762515,1.24296954,0.04199682,0.13365409,0.11571095,0.15625979,0.40067785,0.63683903,2.46420395
1.40770385,3.39125791,1.24008352,0.04208404,0.13139272,0.11163343,0.15592089,0.40138810,0.63440256,2.47401333
1.41370685,3.38637788,1.23548818,0.04213889,0.12847636,0.10801532,0.15513719,0.40097023,0.63072354,2.47607520
1.41970985,3.37284544,1.22889709,0.04214700,0.12494045,0.10488990,0.15392526,0.39937831,0.62574667,2.47039092
1.42571286,3.35064506,1.22003627,0.04209393,0.12083398,0.10227701,0.15230693,0.39658232,0.61942326,2.45708335
1.43171586,3.31989176,1.20865825,0.04196582,0.11621805,0.10018322,0.15030856,0.39257114,0.61171478,2.43639444
1.43771886,3.28083325,1.19455520,0.04175005,0.11116388,0.09860234,0.14796007,0.38735498,0.60259642,2.40867918
1.44372186,3.23384799,1.17757070,0.04143582,0.10575045,0.09751600,0.14529392,0.38096715,0.59206037,2.37439603
1.44972486,3.17943915,1.15760955,0.04101468,0.10006201,0.09689464,0.14234409,0.37346498,0.58011876,2.33409457
1.45572786,3.11822518,1.13464557,0.04048099,0.09418540,0.09669863,0.13914505,0.36492988,0.56680619,2.28840070
1.46173087,3.05092711,1.10872686,0.03983227,0.08820738,0.09687956,0.13573085,0.35546649,0.55218164,2.23800019
1.46773387,2.97835364,1.07997865,0.03906940,0.08221222,0.09738175,0.13213431,0.34520089,0.53632978,2.18362111
1.47373687,2.90138433,1.04860351,0.03819676,0.07627941,0.09814389,0.12838638,0.33427801,0.51936154,2.12601593
1.47973987,2.82095171,1.01487910,0.03722222,0.07048184,0.09910081,0.12451577,0.32285830,0.50141392,2.06594393
1.48574287,2.73802294,0.97915367,0.03615699,0.06488421,0.10018528,0.12054866,0.31111373,0.48264894,2.00415437
1.49174587,2.65358169,0.94183927,0.03501538,0.05954209,0.10132995,0.11650868,0.29922348,0.46325193,1.94137122
1.49774887,2.56861054,0.90340327,0.03381447,0.05450123,0.10246921,0.11241713,0.28736929,0.44342885,1.87827951
1.50375188,2.48407458,0.86435828,0.03257369,0.04979744,0.10354106,0.10829320,0.27573084,0.42340306,1.81551399
1.50975488,2.40090641,0.82525082,0.03131425,0.04545675,0.10448882,0.10415447,0.26448115,0.40341133,1.75365006
1.51575788,2.31999267,0.78664920,0.03005865,0.04149600,0.10526273,0.10001738,0.25378246,0.38369934,1.69319724
1.52176088,2.24216233,0.74913075,0.02883009,0.03792362,0.10582131,0.09589772,0.24378241,0.36451671,1.63459501
1.52776388,2.16817674,0.71326885,0.02765180,0.03474064,0.10613243,0.09181119,0.23461090,0.34611178,1.57821119
1.53376688,2.09872113,0.67961998,0.02654650,0.03194179,0.10617414,0.08777380,0.22637756,0.32872611,1.52434230
1.53976988,2.03439775,0.64871098,0.02553579,0.02951664,0.10593503,0.08380216,0.21916991,0.31258911,1.47321606
1.54577289,1.97572005,0.62102686,0.02463959,0.02745071,0.10541435,0.07991374,0.21305230,0.29791261,1.42499524
1.55177589,1.92310805,0.59699934,0.02387564,0.02572648,0.10462162,0.07612685,0.20806536,0.28488586,1.37978292
1.55777889,1.87688443,0.57699619,0.02325905,0.02432427,0.10357595,0.07246059,0.20422628,0.27367078,1.33762839
1.56378189,1.83727130,0.56131176,0.02280189,0.02322295,0.10230500,0.06893454,0.20152941,0.26439779,1.29853360
1.56978489,1.80438756,0.55015871,0.02251289,0.02240051,0.10084364,0.06556836,0.19994745,0.25716231,1.26245958
1.57578789,1.77824681,0.54366129,0.02239717,0.02183439,0.09923237,0.06238135,0.19943295,0.25202193,1.22933261
1.58179090,1.75875597,0.54185026,0.02245612,0.02150174,0.09751559,0.05939183,0.19992006,0.24899445,1.19904993
1.58779390,1.74571474,0.54465976,0.02268727,0.02137946,0.09573981,0.05661658,0.20132649,0.24805683,1.17148465
1.59379690,1.73881637,0.55192625,0.02308433,0.02144418,0.09395186,0.05407024,0.20355560,0.24914514,1.14649007
1.59979990,1.73764988,0.56338985,0.02363729,0.02167223,0.09219727,0.05176480,0.20649859,0.25215553,1.12390306
1.60580290,1.74170438,0.57869809,0.02433260,0.02203948,0.09051873,0.04970921,0.21003678,0.25694625,1.10354692
1.61180590,1.75037568,0.59741229,0.02515346,0.02252126,0.08895499,0.04790903,0.21404395,0.26334073,1.08523370
1.61780890,1.76297578,0.61901656,0.02608022,0.02309238,0.08753994,0.04636635,0.21838878,0.27113172,1.06876624
1.62381191,1.77874527,0.64292938,0.02709082,0.02372707,0.08630216,0.04507982,0.22293741,0.28008638,1.05394014
1.62981491,1.79686886,0.66851757,0.02816133,0.02439922,0.08526479,0.04404480,0.22755606,0.28995221,1.04054597
