energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.26263132,8.47067708,0.00399383,0.25804870,0.76067801,0.75992632,0.81593703,5.48807818,0.02920629,2.29541353
-3.25662831,8.41217163,0.00369813,0.25954742,0.76352475,0.76190946,0.81272233,5.42388549,0.02897250,2.29852761
-3.25062531,8.33540162,0.00343394,0.26065515,0.76558475,0.76276006,0.80924016,5.34564535,0.02876438,2.29763858
-3.24462231,8.24203479,0.00320567,0.26138643,0.76695742,0.76252129,0.80553471,5.25458481,0.02859524,2.29319807
-3.23861931,8.13407878,0.00301738,0.26175875,0.76777595,0.76125179,0.80165228,5.15216551,0.02847850,2.28576637
-3.23261631,8.01384616,0.00287279,0.26179167,0.76820737,0.75902500,0.79764382,5.04005711,0.02842746,2.27600234
-3.22661331,7.88390594,0.00277539,0.26150560,0.76845091,0.75592778,0.79356658,4.92010192,0.02845501,2.26464872
-3.22061031,7.74702314,0.00272849,0.26092058,0.76873427,0.75205858,0.78948510,4.79427223,0.02857338,2.25251304
-3.21460730,7.60608813,0.00273524,0.26005494,0.76930812,0.74752503,0.78547109,4.66462168,0.02879383,2.24044461
-3.20860430,7.46403863,0.00279869,0.25892404,0.77043857,0.74244110,0.78160234,4.53323277,0.02912637,2.22930833
-3.20260130,7.32377714,0.00292180,0.25753917,0.77239808,0.73692403,0.77796060,4.40216268,0.02957951,2.21995602
-3.19659830,7.18808713,0.00310736,0.25590662,0.77545494,0.73109097,0.77462861,4.27338953,0.03015997,2.21319642
-3.19059530,7.05955144,0.00335800,0.25402712,0.77986168,0.72505564,0.77168627,4.14876144,0.03087246,2.20976488
-3.18459230,6.94047583,0.00367607,0.25189554,0.78584306,0.71892508,0.76920629,4.02995025,0.03171946,2.21029390
-3.17858929,6.83282103,0.00406348,0.24950104,0.79358390,0.71279662,0.76724947,3.91841182,0.03270104,2.21528562
-3.17258629,6.73814558,0.00452163,0.24682762,0.80321753,0.70675524,0.76585994,3.81535416,0.03381467,2.22508757
-3.16658329,6.65756169,0.00505114,0.24385498,0.81481529,0.70087131,0.76506056,3.72171451,0.03505516,2.23987243
-3.16058029,6.59170573,0.00565175,0.24055980,0.82837770,0.69519899,0.76484883,3.63814575,0.03641449,2.25962306
-3.15457729,6.54072407,0.00632208,0.23691721,0.84382787,0.68977511,0.76519357,3.56501248,0.03788185,2.28412324
-3.14857429,6.50427494,0.00705948,0.23290257,0.86100742,0.68461871,0.76603257,3.50239613,0.03944358,2.31295499
-3.14257129,6.48154564,0.00785983,0.22849320,0.87967556,0.67973124,0.76727146,3.45010874,0.04108322,2.34550270
-3.13656828,6.47128460,0.00871747,0.22367028,0.89951128,0.67509721,0.76878391,3.40771412,0.04278165,2.38096421
-3.13056528,6.47184680,0.00962507,0.21842049,0.92011894,0.67068553,0.77041328,3.37455531,0.04451722,2.41836888
-3.12456228,6.48125085,0.01057366,0.21273762,0.94103724,0.66645113,0.77197573,3.34978677,0.04626599,2.45660218
-3.11855928,6.49724548,0.01155263,0.20662377,0.96175119,0.66233713,0.77326482,3.33240990,0.04800208,2.49443620
-3.11255628,6.51738338,0.01254985,0.20009036,0.98170695,0.65827714,0.77405731,3.32131033,0.04969799,2.53056544
-3.10655328,6.53909948,0.01355189,0.19315865,1.00032894,0.65419782,0.77412021,3.31529549,0.05132516,2.56364647
-3.10055028,6.55979134,0.01454423,0.18585996,1.01703856,0.65002157,0.77321869,3.31313117,0.05285447,2.59234053
-3.09454727,6.57689893,0.01551161,0.17823545,1.03127391,0.64566913,0.77112457,3.31357597,0.05425692,2.61535743
-3.08854427,6.58798132,0.01643841,0.17033559,1.04250961,0.64106224,0.76762519,3.31541260,0.05550429,2.63149934
-3.08254127,6.59078805,0.01730906,0.16221922,1.05027601,0.63612614,0.76253213,3.31747550,0.05656993,2.63970276
-3.07653827,6.58332302,0.01810849,0.15395247,1.05417688,0.63079193,0.75568954,3.31867427,0.05742952,2.63907724
-3.07053527,6.56389930,0.01882258,0.14560739,1.05390486,0.62499873,0.74698176,3.31801273,0.05806182,2.62893926
-3.06453227,6.53118344,0.01943861,0.13726046,1.04925404,0.61869571,0.73633977,3.31460364,0.05844946,2.60883995
-3.05852926,6.48422838,0.01994567,0.12899106,1.04012907,0.61184381,0.72374631,3.30767946,0.05857958,2.57858555
-3.05252626,6.42249435,0.02033499,0.12087993,1.02655052,0.60441735,0.70923934,3.29659928,0.05844440,2.53824980
-3.04652326,6.34585777,0.02060025,0.11300766,1.00865612,0.59640536,0.69291379,3.28085266,0.05804169,2.48817761
-3.04052026,6.25460831,0.02073781,0.10545332,0.98669802,0.58781268,0.67492134,3.26006071,0.05737498,2.42897991
-3.03451726,6.14943470,0.02074676,0.09829319,0.96103616,0.57866087,0.65546839,3.23397511,0.05645375,2.36151987
-3.02851426,6.03140043,0.02062899,0.09159958,0.93212804,0.56898879,0.63481209,3.20247540,0.05529323,2.28689082
-3.02251126,5.90191020,0.02038907,0.08543992,0.90051548,0.55885295,0.61325470,3.16556505,0.05391416,2.20638702
-3.01650825,5.76266876,0.02003410,0.07987585,0.86680877,0.54832745,0.59113639,3.12336660,0.05234222,2.12146798
-3.01050525,5.61563336,0.01957341,0.07496252,0.83166909,0.53750361,0.56882674,3.07611592,0.05060740,2.03371805
-3.00450225,5.46296154,0.01901825,0.07074798,0.79578980,0.52648912,0.54671529,3.02415586,0.04874307,1.94480241
-2.99849925,5.30695563,0.01838141,0.06727261,0.75987726,0.51540675,0.52520132,2.96792910,0.04678507,1.85642129
-2.99249625,5.15000556,0.01767675,0.06456869,0.72463208,0.50439255,0.50468344,2.90797012,0.04477054,1.77026383
-2.98649325,4.99453145,0.01691879,0.06265993,0.69073113,0.49359357,0.48554914,2.84489628,0.04273689,1.68796317
-2.98049025,4.84292722,0.01612223,0.06156114,0.65881114,0.48316500,0.46816464,2.77939768,0.04072061,1.61105411
-2.97448724,4.69750669,0.01530157,0.06127780,0.62945408,0.47326698,0.45286561,2.71222601,0.03875621,1.54093464
-2.96848424,4.56045331,0.01447067,0.06180585,0.60317488,0.46406088,0.43994878,2.64418215,0.03687522,1.47883244
-2.96248124,4.43377458,0.01364243,0.06313138,0.58041147,0.45570545,0.42966480,2.57610285,0.03510533,1.42577692
-2.95647824,4.31926229,0.01282853,0.06523053,0.56151738,0.44835264,0.42221264,2.50884661,0.03346970,1.38257779
-2.95047524,4.21845949,0.01203921,0.06806942,0.54675698,0.44214363,0.41773562,2.44327925,0.03198643,1.34981011
-2.94447224,4.13263480,0.01128310,0.07160430,0.53630302,0.43720487,0.41631909,2.38025947,0.03066824,1.32780629
-2.93846923,4.06276497,0.01056722,0.07578181,0.53023664,0.43364455,0.41799004,2.32062506,0.02952238,1.31665470
-2.93246623,4.00952571,0.00989693,0.08053952,0.52854945,0.43154962,0.42271832,2.26518021,0.02855074,1.31620490
-2.92646323,3.97329119,0.00927602,0.08580662,0.53114752,0.43098340,0.43041965,2.21468428,0.02775014,1.32607882
-2.92046023,3.95414194,0.00870681,0.09150496,0.53785704,0.43198405,0.44096004,2.16984256,0.02711278,1.34568743
-2.91445723,3.95188056,0.00819034,0.09755016,0.54843135,0.43456384,0.45416165,2.13129901,0.02662693,1.37425229
-2.90845423,3.96605441,0.00772654,0.10385314,0.56255914,0.43870930,0.46980960,2.09963111,0.02627761,1.41083101
-2.90245123,3.99598411,0.00731445,0.11032165,0.57987349,0.44438218,0.48765961,2.07534651,0.02604741,1.45434587
-2.89644822,4.04079614,0.00695243,0.11686208,0.59996152,0.45152112,0.50744600,2.05888107,0.02591740,1.50361462
-2.89044522,4.09945791,0.00663839,0.12338131,0.62237439,0.46004390,0.52888979,2.05059771,0.02586793,1.55738254
-2.88444222,4.17081308,0.00636997,0.12978854,0.64663744,0.46985006,0.55170646,2.05078530,0.02587948,1.61435467
-2.87843922,4.25361535,0.00614475,0.13599717,0.67226024,0.48082362,0.57561313,2.05965682,0.02593339,1.67322742
-2.87243622,4.34655866,0.00596034,0.14192645,0.69874622,0.49283581,0.60033472,2.07734600,0.02601255,1.73271843
-2.86643322,4.44830200,0.00581455,0.14750299,0.72560189,0.50574749,0.62560891,2.10390192,0.02610182,1.79159403
-2.86043022,4.55748770,0.00570539,0.15266203,0.75234526,0.51941108,0.65118971,2.13928107,0.02618850,1.84869344
-2.85442721,4.67275218,0.00563116,0.15734835,0.77851347,0.53367197,0.67684942,2.18333675,0.02626248,1.90294918
-2.84842421,4.79272906,0.00559042,0.16151690,0.80366938,0.54836921,0.70237911,2.23580619,0.02631631,1.95340317
-2.84242121,4.91604500,0.00558193,0.16513299,0.82740710,0.56333568,0.72758750,2.29629582,0.02634514,1.99921835
-2.83641821,5.04130922,0.00560458,0.16817223,0.84935646,0.57839766,0.75229861,2.36426582,0.02634645,2.03968570
-2.83041521,5.16709866,0.00565732,0.17062004,0.86918630,0.59337399,0.77634818,2.43901527,0.02631973,2.07422683
-2.82441221,5.29194071,0.00573900,0.17247089,0.88660665,0.60807520,0.79957941,2.51966934,0.02626604,2.10239235
-2.81840920,5.41429617,0.00584829,0.17372737,0.90136995,0.62230273,0.82183827,2.60517045,0.02618757,2.12385670
-2.81240620,5.53254522,0.00598355,0.17439900,0.91327137,0.63584846,0.84296879,2.69427491,0.02608709,2.13840987
-2.80640320,5.64497904,0.00614272,0.17450104,0.92214827,0.64849513,0.86280884,2.78555678,0.02596749,2.14594690
-2.80040020,5.74979945,0.00632322,0.17405317,0.92787917,0.66001759,0.88118672,2.87742017,0.02583130,2.14645582
-2.79439720,5.84512876,0.00652193,0.17307837,0.93038220,0.67018519,0.89791896,2.96812096,0.02568033,2.14000495
-2.78839420,5.92903083,0.00673514,0.17160184,0.92961323,0.67876549,0.91280959,3.05579817,0.02551537,2.12673031
-2.78239120,5.99954410,0.00695852,0.16965013,0.92556400,0.68552919,0.92565113,3.13851481,0.02533601,2.10682372
-2.77638819,6.05472610,0.00718725,0.16725055,0.91826007,0.69025623,0.93622740,3.21430735,0.02514058,2.08052238
-2.77038519,6.09270817,0.00741602,0.16443074,0.90775900,0.69274287,0.94431795,3.28124212,0.02492619,2.04810014
-2.76438219,6.11175826,0.00763921,0.16121860,0.89414857,0.69280945,0.94970425,3.33747672,0.02468889,2.00986090
-2.75837919,6.11034888,0.00785101,0.15764238,0.87754529,0.69030840,0.95217718,3.38132374,0.02442395,1.96613402
-2.75237619,6.08722681,0.00804556,0.15373100,0.85809293,0.68513216,0.95154541,3.41131386,0.02412615,1.91727195
-2.74637319,6.04148059,0.00821723,0.14951459,0.83596126,0.67722042,0.94764454,3.42625544,0.02379022,1.86364948
-2.74037019,5.97260209,0.00836069,0.14502504,0.81134480,0.66656635,0.94034605,3.42528728,0.02341123,1.80566455
-2.73436718,5.88053809,0.00847121,0.14029666,0.78446149,0.65322132,0.92956601,3.40792202,0.02298498,1.74373997
-2.72836418,5.76572871,0.00854476,0.13536671,0.75555119,0.63729774,0.91527261,3.37407759,0.02250846,1.67832559
-2.72236118,5.62912976,0.00857822,0.13027597,0.72487399,0.61896984,0.89749244,3.32409479,0.02198010,1.60990041
-2.71635818,5.47221714,0.00856945,0.12506899,0.69270802,0.59847212,0.87631475,3.25874002,0.02140007,1.53897407
-2.71035518,5.29697218,0.00851743,0.11979423,0.65934699,0.57609561,0.85189362,3.17919236,0.02077047,1.46608729
-2.70435218,5.10584789,0.00842227,0.11450390,0.62509715,0.55218180,0.82444772,3.08701557,0.02009534,1.39181098
-2.69834917,4.90171703,0.00828523,0.10925351,0.59027387,0.52711465,0.79425769,2.98411584,0.01938069,1.31674372
-2.69234617,4.68780391,0.00810868,0.10410117,0.55519768,0.50131091,0.76166101,2.87268708,0.01863431,1.24150743
-2.68634317,4.46760245,0.00789598,0.09910657,0.52019003,0.47520912,0.72704477,2.75514594,0.01786558,1.16674147
-2.68034017,4.24478396,0.00765141,0.09432977,0.48556874,0.44925782,0.69083637,2.63405935,0.01708511,1.09309509
-2.67433717,4.02309826,0.00737998,0.08982975,0.45164325,0.42390335,0.65349280,2.51206742,0.01630439,1.02121864
-2.66833417,3.80627206,0.00708726,0.08566281,0.41870996,0.39957779,0.61548875,2.39180493,0.01553537,0.95175372
-2.66233117,3.59790877,0.00677915,0.08188091,0.38704763,0.37668753,0.57730416,2.27582435,0.01478997,0.88532286
-2.65632816,3.40139333,0.00646171,0.07853003,0.35691312,0.35560283,0.53941171,2.16652340,0.01407966,0.82251901
-2.65032516,3.21980574,0.00614093,0.07564857,0.32853754,0.33664874,0.50226476,2.06607952,0.01341504,0.76389523
-2.64432216,3.05584606,0.00582252,0.07326592,0.30212303,0.32009766,0.46628621,1.97639379,0.01280539,0.70995512
-2.63831916,2.91177331,0.00551176,0.07140130,0.27784011,0.30616381,0.43185871,1.89904558,0.01225841,0.66114424
-2.63231616,2.78936008,0.00521331,0.07006285,0.25582586,0.29499958,0.39931660,1.83525949,0.01177989,0.61784272
-2.62631316,2.68986364,0.00493109,0.06924714,0.23618282,0.28669391,0.36893969,1.78588513,0.01137358,0.58035945
-2.62031016,2.61401406,0.00466820,0.06893906,0.21897866,0.28127263,0.34094918,1.75138987,0.01104108,0.54892778
-2.61430715,2.56201893,0.00442685,0.06911217,0.20424666,0.27870063,0.31550570,1.73186435,0.01078185,0.52370285
-2.60830415,2.53358371,0.00420835,0.06972946,0.19198681,0.27888562,0.29270944,1.72703996,0.01059330,0.50476053
-2.60230115,2.52794639,0.00401309,0.07074466,0.18216760,0.28168340,0.27260216,1.73631719,0.01047099,0.49209783
-2.59629815,2.54392454,0.00384067,0.07210384,0.17472823,0.28690435,0.25517098,1.75880335,0.01040887,0.48563468
-2.59029515,2.57997258,0.00368988,0.07374747,0.16958129,0.29432069,0.24035361,1.79335804,0.01039966,0.48521685
-2.58429215,2.63424688,0.00355889,0.07561277,0.16661579,0.30367457,0.22804475,1.83864441,0.01043516,0.49062003
-2.57828914,2.70467611,0.00344531,0.07763626,0.16570024,0.31468633,0.21810321,1.89318430,0.01050677,0.50155461
-2.57228614,2.78903432,0.00334638,0.07975648,0.16668595,0.32706293,0.21035962,1.95541506,0.01060584,0.51767127
-2.56628314,2.88501417,0.00325906,0.08191666,0.16941024,0.34050616,0.20462415,2.02374617,0.01072421,0.53856715
-2.56028014,2.99029785,0.00318022,0.08406739,0.17369965,0.35472041,0.20069413,2.09661359,0.01085457,0.56379248
-2.55427714,3.10262356,0.00310673,0.08616897,0.17937295,0.36941982,0.19836116,2.17253002,0.01099089,0.59285764
-2.54827414,3.21984550,0.00303564,0.08819353,0.18624405,0.38433457,0.19741757,2.25012945,0.01112878,0.62524063
-2.54227114,3.33998575,0.00296422,0.09012668,0.19412462,0.39921622,0.19766200,2.32820464,0.01126576,0.66039485
-2.53626813,3.46127665,0.00289012,0.09196864,0.20282658,0.41384204,0.19890398,2.40573635,0.01140148,0.69775713
-2.53026513,3.58219291,0.00281139,0.09373482,0.21216436,0.42801816,0.20096745,2.48191359,0.01153784,0.73675615
-2.52426213,3.70147266,0.00272654,0.09545572,0.22195692,0.44158161,0.20369323,2.55614451,0.01167901,0.77682088
-2.51825913,3.81812760,0.00263457,0.09717625,0.23202959,0.45440129,0.20694035,2.62805770,0.01183139,0.81738927
-2.51225613,3.93144226,0.00253497,0.09895429,0.24221574,0.46637787,0.21058652,2.69749450,0.01200344,0.85791678
-2.50625313,4.04096312,0.00242769,0.10085874,0.25235825,0.47744274,0.21452760,2.76449262,0.01220541,0.89788476
-2.50025013,4.14647856,0.00231310,0.10296697,0.26231083,0.48755617,0.21867644,2.82926234,0.01244905,0.93680841
-2.49424712,4.24799082,0.00219198,0.10536176,0.27193915,0.49670482,0.22296102,2.89215630,0.01274718,0.97424409
-2.48824412,4.34568154,0.00206539,0.10812795,0.28112182,0.50489871,0.22732226,2.95363457,0.01311323,1.00979576
-2.48224112,4.43987251,0.00193468,0.11134874,0.28975122,0.51216788,0.23171158,3.01422639,0.01356073,1.04312021
-2.47623812,4.53098338,0.00180135,0.11510198,0.29773411,0.51855886,0.23608828,3.07449051,0.01410280,1.07393109
-2.47023512,4.61948823,0.00166705,0.11945647,0.30499206,0.52413116,0.24041711,3.13497567,0.01475163,1.10200120
-2.46423212,4.70587269,0.00153344,0.12446835,0.31146174,0.52895391,0.24466599,3.19618302,0.01551789,1.12716329
-2.45822911,4.79059339,0.00140219,0.13017795,0.31709496,0.53310274,0.24880406,3.25853195,0.01641033,1.14930898
-2.45222611,4.87404140,0.00127493,0.13660698,0.32185849,0.53665705,0.25280019,3.32233077,0.01743527,1.16838606
-2.44622311,4.95651076,0.00115317,0.14375631,0.32573372,0.53969775,0.25662195,3.38775326,0.01859626,1.18439415
-2.44022011,5.03817362,0.00103829,0.15160447,0.32871611,0.54230549,0.26023513,3.45482204,0.01989379,1.19737891
-2.43421711,5.11906247,0.00093157,0.16010679,0.33081442,0.54455947,0.26360377,3.52339928,0.02132509,1.20742514
-2.42821411,5.19906034,0.00083409,0.16919537,0.33204982,0.54653672,0.26669075,3.59318501,0.02288401,1.21464907
-2.42221111,5.27789893,0.00074684,0.17877987,0.33245478,0.54831195,0.26945879,3.66372285,0.02456106,1.21919016
-2.41620810,5.35516482,0.00067065,0.18874899,0.33207188,0.54995774,0.27187184,3.73441290,0.02634352,1.22120294
-2.41020510,5.43031308,0.00060624,0.19897284,0.33095251,0.55154524,0.27389682,3.80453103,0.02821566,1.22084913
-2.40420210,5.50268771,0.00055425,0.20930583,0.32915544,0.55314497,0.27550549,3.87325363,0.03015909,1.21829056
-2.39819910,5.57154781,0.00051525,0.21959024,0.32674543,0.55482784,0.27667631,3.93968669,0.03215312,1.21368308
-2.39219610,5.63609813,0.00048976,0.22966022,0.32379171,0.55666616,0.27739636,4.00289790,0.03417534,1.20717186
-2.38619310,5.69552258,0.00047827,0.23934613,0.32036653,0.55873449,0.27766294,4.06195029,0.03620209,1.19888801
-2.38019010,5.74901908,0.00048128,0.24847907,0.31654374,0.56111023,0.27748483,4.11593595,0.03820914,1.18894689
-2.37418709,5.79583390,0.00049927,0.25689540,0.31239736,0.56387383,0.27688322,4.16400846,0.04017223,1.17744775
-2.36818409,5.83529406,0.00053276,0.26444118,0.30800029,0.56710846,0.27589196,4.20541250,0.04206771,1.16447489
-2.36218109,5.86683598,0.00058223,0.27097629,0.30342304,0.57089917,0.27455740,4.23950944,0.04387314,1.15009989
-2.35617809,5.89002911,0.00064817,0.27637817,0.29873268,0.57533131,0.27293746,4.26579796,0.04556779,1.13438483
-2.35017509,5.90459344,0.00073104,0.28054501,0.29399178,0.58048851,0.27110021,4.28392874,0.04713313,1.11738604
-2.34417209,5.91040996,0.00083123,0.28339821,0.28925766,0.58644994,0.26912185,4.29371286,0.04855318,1.09915820
-2.33816908,5.90752383,0.00094904,0.28488426,0.28458165,0.59328721,0.26708418,4.29512358,0.04981482,1.07975844
-2.33216608,5.89614007,0.00108466,0.28497568,0.28000866,0.60106092,0.26507177,4.28829167,0.05090791,1.05924999
-2.32616308,5.87661237,0.00123808,0.28367131,0.27557687,0.60981711,0.26316880,4.27349478,0.05182537,1.03770544
-2.32016008,5.84942569,0.00140911,0.28099572,0.27131768,0.61958384,0.26145585,4.25114149,0.05256312,1.01520908
-2.31415708,5.81517379,0.00159732,0.27699790,0.26725576,0.63036809,0.26000680,4.22175100,0.05311991,0.99185851
-2.30815408,5.77453324,0.00180200,0.27174928,0.26340941,0.64215330,0.25888588,4.18592976,0.05349707,0.96776519
-2.30215108,5.72823537,0.00202215,0.26534119,0.25979101,0.65489773,0.25814521,4.14434621,0.05369821,0.94305413
-2.29614807,5.67703782,0.00225648,0.25788183,0.25640765,0.66853391,0.25782281,4.09770491,0.05372882,0.91786274
-2.29014507,5.62169746,0.00250340,0.24949287,0.25326188,0.68296915,0.25794125,4.04672162,0.05359593,0.89233887
-2.28414207,5.56294589,0.00276103,0.24030590,0.25035252,0.69808744,0.25850705,3.99210015,0.05330763,0.86663835
-2.27813907,5.50146893,0.00302724,0.23045879,0.24767547,0.71375252,0.25951076,3.93451226,0.05287277,0.84092200
-2.27213607,5.43789081,0.00329969,0.22009209,0.24522459,0.72981206,0.26092790,3.87458125,0.05230056,0.81535253
-2.26613307,5.37276368,0.00357586,0.20934563,0.24299239,0.74610288,0.26272038,3.81286968,0.05160035,0.79009123
-2.26013007,5.30656228,0.00385317,0.19835540,0.24097064,0.76245672,0.26483872,3.74987150,0.05078133,0.76529484
-2.25412706,5.23968368,0.00412898,0.18725083,0.23915092,0.77870651,0.26722455,3.68600836,0.04985248,0.74111257
-2.24812406,5.17245116,0.00440072,0.17615244,0.23752479,0.79469247,0.26981350,3.62162980,0.04882241,0.71768346
-2.24212106,5.10512153,0.00466594,0.16517007,0.23608400,0.81026784,0.27253818,3.55701672,0.04769942,0.69513415
-2.23611806,5.03789447,0.00492236,0.15440150,0.23482030,0.82530377,0.27533108,3.49238733,0.04649149,0.67357701
-2.23011506,4.97092300,0.00516797,0.14393161,0.23372526,0.83969306,0.27812731,3.42790489,0.04520642,0.65310879
-2.22411206,4.90432367,0.00540106,0.13383203,0.23278982,0.85335251,0.28086690,3.36368624,0.04385192,0.63380973
-2.21810905,4.83818570,0.00562021,0.12416118,0.23200387,0.86622359,0.28349667,3.29981057,0.04243573,0.61574306
-2.21210605,4.77257822,0.00582438,0.11496467,0.23135570,0.87827161,0.28597152,3.23632761,0.04096571,0.59895497
-2.20610305,4.70755525,0.00601284,0.10627605,0.23083161,0.88948318,0.28825515,3.17326499,0.03945000,0.58347494
-2.20010005,4.64315825,0.00618518,0.09811781,0.23041550,0.89986243,0.29032020,3.11063441,0.03789696,0.56931638
-2.19409705,4.57941662,0.00634126,0.09050249,0.23008865,0.90942616,0.29214794,3.04843655,0.03631528,0.55647756
-2.18809405,4.51634658,0.00648116,0.08343401,0.22982972,0.91819833,0.29372752,2.98666497,0.03471387,0.54494283
-2.18209105,4.45394918,0.00660511,0.07690897,0.22961489,0.92620440,0.29505501,2.92530926,0.03310181,0.53468386
-2.17608804,4.39220850,0.00671342,0.07091801,0.22941826,0.93346604,0.29613230,2.86435780,0.03148822,0.52566108
-2.17008504,4.33109069,0.00680645,0.06544713,0.22921238,0.93999665,0.29696614,2.80380052,0.02988210,0.51782510
-2.16408204,4.27054500,0.00688449,0.06047889,0.22896900,0.94579805,0.29756730,2.74363226,0.02829219,0.51111806
-2.15807904,4.21050727,0.00694775,0.05599360,0.22865983,0.95085891,0.29795013,2.68385684,0.02672677,0.50547491
-2.15207604,4.15090643,0.00699631,0.05197034,0.22825743,0.95515482,0.29813253,2.62449225,0.02519352,0.50082443
-2.14607304,4.09167410,0.00703013,0.04838787,0.22773600,0.95865037,0.29813637,2.56557694,0.02369941,0.49709015
-2.14007004,4.03275713,0.00704898,0.04522541,0.22707208,0.96130296,0.29798838,2.50717708,0.02225054,0.49419094
-2.13406703,3.97413255,0.00705255,0.04246327,0.22624516,0.96306824,0.29772143,2.44939465,0.02085217,0.49204145
-2.12806403,3.91582420,0.00704045,0.04008343,0.22523808,0.96390677,0.29737604,2.39237584,0.01950866,0.49055234
-2.12206103,3.85791986,0.00701224,0.03806981,0.22403715,0.96379141,0.29700207,2.33631927,0.01822353,0.48963041
-2.11605803,3.80058799,0.00696757,0.03640865,0.22263223,0.96271494,0.29666022,2.28148353,0.01699957,0.48917869
-2.11005503,3.74409260,0.00690618,0.03508851,0.22101651,0.96069730,0.29642334,2.22819326,0.01583895,0.48909669
-2.10405203,3.68880525,0.00682803,0.03410039,0.21918622,0.95779191,0.29637708,2.17684339,0.01474339,0.48928080
-2.09804902,3.63521307,0.00673335,0.03343753,0.21714029,0.95409042,0.29661993,2.12790086,0.01371438,0.48962512
-2.09204602,3.58392198,0.00662271,0.03309520,0.21487994,0.94972560,0.29726230,2.08190354,0.01275337,0.49002268
-2.08604302,3.53565452,0.00649706,0.03307040,0.21240845,0.94487194,0.29842465,2.03945609,0.01186200,0.49036723
-2.08004002,3.49124206,0.00635777,0.03336136,0.20973093,0.93974381,0.30023445,2.00122264,0.01104231,0.49055565
-2.07403702,3.45161131,0.00620661,0.03396707,0.20685442,0.93459118,0.30282224,1.96791632,0.01029692,0.49049083
-2.06803402,3.41776572,0.00604576,0.03488667,0.20378801,0.92969301,0.30631660,1.94028603,0.00962929,0.49008518
-2.06203102,3.39076211,0.00587775,0.03611875,0.20054334,0.92534862,0.31083851,1.91910065,0.00904377,0.48926440
-2.05602801,3.37168370,0.00570543,0.03766072,0.19713514,0.92186749,0.31649501,1.90513131,0.00854585,0.48797153
-2.05002501,3.36161043,0.00553183,0.03950811,0.19358201,0.91955798,0.32337281,1.89913224,0.00814218,0.48617093
-2.04402201,3.36158791,0.00536013,0.04165383,0.18990716,0.91871563,0.33153196,1.90182091,0.00784070,0.48385200
-2.03801901,3.37259610,0.00519354,0.04408762,0.18613921,0.91961171,0.34100000,1.91385814,0.00765064,0.48103232
-2.03201601,3.39551925,0.00503517,0.04679547,0.18231280,0.92248248,0.35176713,1.93582880,0.00758254,0.47776001
-2.02601301,3.43111793,0.00488800,0.04975916,0.17846908,0.92752004,0.36378249,1.96822383,0.00764819,0.47411502
-2.02001001,3.48000454,0.00475472,0.05295600,0.17465581,0.93486494,0.37695204,2.01142420,0.00786057,0.47020919
-2.01400700,3.54262296,0.00463771,0.05635868,0.17092713,0.94460116,0.39113831,2.06568720,0.00823367,0.46618494
-2.00800400,3.61923306,0.00453896,0.05993532,0.16734298,0.95675363,0.40616195,2.13113554,0.00878232,0.46221249
-2.00200100,3.70990041,0.00446006,0.06364971,0.16396796,0.97128823,0.42180539,2.20774967,0.00952190,0.45848571
-1.99599800,3.81449139,0.00440214,0.06746174,0.16086996,0.98811445,0.43781835,2.29536324,0.01046807,0.45521670
-1.98999500,3.93267346,0.00436592,0.07132806,0.15811820,1.00709016,0.45392513,2.39366196,0.01163627,0.45262913
-1.98399200,4.06392029,0.00435173,0.07520281,0.15578116,1.02802841,0.46983338,2.50218567,0.01304133,0.45095076
-1.97798899,4.20752111,0.00435951,0.07903863,0.15392416,1.05070550,0.48524397,2.62033340,0.01469684,0.45040540
-1.97198599,4.36259354,0.00438892,0.08278767,0.15260692,1.07487002,0.49986148,2.74737122,0.01661459,0.45120453
-1.96598299,4.52809910,0.00443934,0.08640273,0.15188107,1.10025208,0.51340488,2.88244240,0.01880384,0.45353900
-1.95997999,4.70286047,0.00450997,0.08983838,0.15178785,1.12657232,0.52561785,3.02457958,0.02127063,0.45757124
-1.95397699,4.88557973,0.00459988,0.09305212,0.15235603,1.15355002,0.53627823,3.17271842,0.02401704,0.46342809
-1.94797399,5.07485693,0.00470806,0.09600539,0.15360022,1.18091007,0.54520614,3.32571255,0.02704047,0.47119480
-1.94197099,5.26920845,0.00483346,0.09866452,0.15551961,1.20838831,0.55227034,3.48234925,0.03033294,0.48091019
-1.93596798,5.46708481,0.00497501,0.10100154,0.15809722,1.23573534,0.55739266,3.64136581,0.03388054,0.49256339
-1.92996498,5.66688811,0.00513170,0.10299475,0.16129976,1.26271850,0.56055007,3.80146640,0.03766295,0.50609209
-1.92396198,5.86698907,0.00530250,0.10462917,0.16507805,1.28912244,0.56177452,3.96133935,0.04165317,0.52138258
-1.91795898,6.06574431,0.00548643,0.10589678,0.16936796,1.31474845,0.56115054,4.11967492,0.04581740,0.53827136
-1.91195598,6.26151433,0.00568248,0.10679650,0.17409199,1.33941296,0.55881071,4.27518369,0.05011521,0.55654846
-1.90595298,6.45268290,0.00588965,0.10733410,0.17916128,1.36294565,0.55492943,4.42661566,0.05449997,0.57596226
-1.89994997,6.63767848,0.00610688,0.10752192,0.18447803,1.38518767,0.54971513,4.57278023,0.05891954,0.59622565
