energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.34667334,5.69526919,0.01094775,0.07296658,0.73031895,4.02089659,0.37040470,0.89349028,0.02598242,0.37815507
-3.34067034,5.49437014,0.01006286,0.06973804,0.71847586,3.88083250,0.36162804,0.85618553,0.02516861,0.36528967
-3.33466733,5.28972107,0.00920908,0.06647604,0.70690576,3.73753909,0.35295353,0.81837395,0.02435960,0.35251715
-3.32866433,5.08444616,0.00839287,0.06321979,0.69588532,3.59311836,0.34454309,0.78070392,0.02357218,0.34003173
-3.32266133,4.88151654,0.00761938,0.06000704,0.68564064,3.44958531,0.33653094,0.74380158,0.02282249,0.32799968
-3.31665833,4.68366654,0.00689243,0.05687320,0.67633928,3.30880918,0.32901990,0.70825445,0.02212564,0.31655536
-3.31065533,4.49332364,0.00621459,0.05385057,0.66808540,3.17246358,0.32207917,0.67459722,0.02149524,0.30579878
-3.30465233,4.31255452,0.00558728,0.05096782,0.66091815,3.04198722,0.31574373,0.64330021,0.02094315,0.29579485
-3.29864932,4.14302859,0.00501086,0.04824958,0.65481340,2.91855639,0.31001533,0.61476067,0.02047918,0.28657416
-3.29264632,3.98599960,0.00448477,0.04571625,0.64968862,2.80306970,0.30486494,0.58929714,0.02011095,0.27813531
-3.28664332,3.84230486,0.00400769,0.04338392,0.64541075,2.69614483,0.30023656,0.56714684,0.01984378,0.27044857
-3.28064032,3.71238099,0.00357768,0.04126448,0.64180645,2.59812666,0.29605213,0.54846597,0.01968068,0.26346061
-3.27463732,3.59629392,0.00319227,0.03936582,0.63867423,2.50910552,0.29221718,0.53333266,0.01962239,0.25710012
-3.26863432,3.49378097,0.00284869,0.03769216,0.63579780,2.42894382,0.28862713,0.52175208,0.01966749,0.25128394
-3.26263132,3.40430166,0.00254391,0.03624444,0.63295988,2.35730923,0.28517367,0.51366350,0.01981254,0.24592328
-3.25662831,3.32709436,0.00227483,0.03502071,0.62995574,2.29371217,0.28175102,0.50894853,0.02005226,0.24092996
-3.25062531,3.26123531,0.00203833,0.03401658,0.62660569,2.23754553,0.27826173,0.50744028,0.02037978,0.23622210
-3.24462231,3.20569714,0.00183136,0.03322567,0.62276594,2.18812456,0.27462179,0.50893275,0.02078678,0.23172910
-3.23861931,3.15940387,0.00165106,0.03263993,0.61833731,2.14472485,0.27076470,0.51319007,0.02126380,0.22739575
-3.23261631,3.12128022,0.00149477,0.03225004,0.61327119,2.10661701,0.26664451,0.51995528,0.02180041,0.22318516
-3.22661331,3.09029325,0.00136009,0.03204564,0.60757266,2.07309648,0.26223760,0.52895813,0.02238545,0.21908055
-3.22061031,3.06548515,0.00124490,0.03201561,0.60130063,2.04350779,0.25754323,0.53992184,0.02300721,0.21508579
-3.21460730,3.04599652,0.00114740,0.03214819,0.59456493,2.01726249,0.25258294,0.55256861,0.02365366,0.21122469
-3.20860430,3.03107999,0.00106607,0.03243113,0.58752075,1.99385078,0.24739880,0.56662386,0.02431260,0.20753930
-3.20260130,3.02010485,0.00099971,0.03285176,0.58036062,1.97284687,0.24205084,0.58181923,0.02497183,0.20408717
-3.19659830,3.01255336,0.00094740,0.03339711,0.57330454,1.95390877,0.23661368,0.59789452,0.02561932,0.20093790
-3.19059530,3.00801034,0.00090846,0.03405392,0.56658868,1.93677302,0.23117275,0.61459863,0.02624339,0.19816912
-3.18459230,3.00614739,0.00088248,0.03480874,0.56045341,1.92124556,0.22582019,0.63168991,0.02683283,0.19586222
-3.17858929,3.00670364,0.00086923,0.03564808,0.55513118,1.90718955,0.22065083,0.64893598,0.02737709,0.19409797
-3.17258629,3.00946455,0.00086867,0.03655848,0.55083488,1.89451148,0.21575832,0.66611348,0.02786645,0.19295231
-3.16658329,3.01424069,0.00088087,0.03752680,0.54774728,1.88314642,0.21123160,0.68300775,0.02829214,0.19249251
-3.16058029,3.02084775,0.00090602,0.03854038,0.54601205,1.87304358,0.20715198,0.69941285,0.02864657,0.19277387
-3.15457729,3.02908925,0.00094437,0.03958733,0.54572667,1.86415287,0.20359079,0.71513197,0.02892344,0.19383700
-3.14857429,3.03874262,0.00099620,0.04065690,0.54693759,1.85641341,0.20060763,0.72997833,0.02911795,0.19570591
-3.14257129,3.04954960,0.00106178,0.04173972,0.54963772,1.84974421,0.19824937,0.74377659,0.02922692,0.19838687
-3.13656828,3.06121099,0.00114134,0.04282817,0.55376638,1.84403759,0.19654966,0.75636483,0.02924893,0.20186795
-3.13056528,3.07338587,0.00123506,0.04391667,0.55921151,1.83915536,0.19552906,0.76759689,0.02918443,0.20611936
-3.12456228,3.08569487,0.00134301,0.04500194,0.56581402,1.83492775,0.19519548,0.77734492,0.02903583,0.21109442
-3.11855928,3.09772707,0.00146513,0.04608314,0.57337396,1.83115487,0.19554499,0.78550212,0.02880750,0.21673108
-3.11255628,3.10904970,0.00160121,0.04716203,0.58165815,1.82761046,0.19656282,0.79198528,0.02850584,0.22295383
-3.10655328,3.11921979,0.00175086,0.04824288,0.59040888,1.82404743,0.19822438,0.79673701,0.02813914,0.22967598
-3.10055028,3.12779700,0.00191349,0.04933238,0.59935327,1.82020473,0.20049625,0.79972746,0.02771756,0.23680204
-3.09454727,3.13435652,0.00208830,0.05043934,0.60821267,1.81581517,0.20333713,0.80095528,0.02725292,0.24423023
-3.08854427,3.13850148,0.00227425,0.05157434,0.61671202,1.81061351,0.20669856,0.80044776,0.02675852,0.25185491
-3.08254127,3.13987385,0.00247004,0.05274921,0.62458837,1.80434449,0.21052550,0.79826008,0.02624885,0.25956886
-3.07653827,3.13816355,0.00267412,0.05397639,0.63159858,1.79677030,0.21475678,0.79447357,0.02573929,0.26726539
-3.07053527,3.13311510,0.00288468,0.05526828,0.63752572,1.78767719,0.21932539,0.78919298,0.02524576,0.27484014
-3.06453227,3.12453178,0.00309969,0.05663645,0.64218407,1.77688093,0.22415867,0.78254305,0.02478430,0.28219269
-3.05852926,3.11227706,0.00331683,0.05809087,0.64542260,1.76423089,0.22917860,0.77466420,0.02437063,0.28922776
-3.05252626,3.09627356,0.00353360,0.05963914,0.64712688,1.74961276,0.23430207,0.76570786,0.02401972,0.29585627
-3.04652326,3.07649973,0.00374732,0.06128574,0.64721951,1.73294970,0.23944134,0.75583135,0.02374533,0.30199608
-3.04052026,3.05298467,0.00395516,0.06303139,0.64565919,1.71420228,0.24450464,0.74519281,0.02355949,0.30757251
-3.03451726,3.02580155,0.00415421,0.06487248,0.64243857,1.69336701,0.24939716,0.73394618,0.02347214,0.31251874
-3.02851426,2.99506022,0.00434151,0.06680065,0.63758116,1.67047403,0.25402214,0.72223672,0.02349066,0.31677615
-3.02251126,2.96089960,0.00451416,0.06880253,0.63113754,1.64558391,0.25828241,0.71019706,0.02361954,0.32029445
-3.01650825,2.92348049,0.00466936,0.07085970,0.62318115,1.61878404,0.26208207,0.69794409,0.02386009,0.32303199
-3.01050525,2.88297923,0.00480448,0.07294878,0.61380391,1.59018488,0.26532850,0.68557688,0.02421022,0.32495594
-3.00450225,2.83958286,0.00491716,0.07504175,0.60311195,1.55991628,0.26793444,0.67317561,0.02466437,0.32604261
-2.99849925,2.79348612,0.00500535,0.07710651,0.59122168,1.52812428,0.26982021,0.66080165,0.02521348,0.32627785
-2.99249625,2.74489054,0.00506742,0.07910756,0.57825635,1.49496860,0.27091596,0.64849882,0.02584516,0.32565747
-2.98649325,2.69400584,0.00510217,0.08100691,0.56434329,1.46062088,0.27116378,0.63629567,0.02654394,0.32418777
-2.98049025,2.64105358,0.00510889,0.08276513,0.54961183,1.42526401,0.27051962,0.62420875,0.02729165,0.32188615
-2.97448724,2.58627293,0.00508742,0.08434250,0.53419202,1.38909241,0.26895504,0.61224676,0.02806796,0.31878168
-2.96848424,2.52992822,0.00503813,0.08570026,0.51821405,1.35231328,0.26645850,0.60041518,0.02885097,0.31491571
-2.96248124,2.47231784,0.00496196,0.08680190,0.50180834,1.31514872,0.26303635,0.58872144,0.02961795,0.31034232
-2.95647824,2.41378384,0.00486037,0.08761447,0.48510614,1.27783845,0.25871332,0.57718013,0.03034615,0.30512875
-2.95047524,2.35472152,0.00473532,0.08810975,0.46824055,1.24064284,0.25353259,0.56581803,0.03101357,0.29935556
-2.94447224,2.29558836,0.00458923,0.08826544,0.45134772,1.20384602,0.24755531,0.55467879,0.03159984,0.29311654
-2.93846923,2.23691130,0.00442493,0.08806610,0.43456811,1.16775847,0.24085978,0.54382683,0.03208702,0.28651835
-2.93246623,2.17929169,0.00424557,0.08750396,0.41804761,1.13271898,0.23354005,0.53335033,0.03246033,0.27967974
-2.92646323,2.12340719,0.00405453,0.08657949,0.40193835,1.09909532,0.22570423,0.52336301,0.03270881,0.27273048
-2.92046023,2.07000997,0.00385537,0.08530167,0.38639901,1.06728342,0.21747241,0.51400463,0.03282584,0.26580971
-2.91445723,2.01992066,0.00365172,0.08368802,0.37159462,1.03770483,0.20897421,0.50543996,0.03280945,0.25906400
-2.90845423,1.97401802,0.00344721,0.08176436,0.35769566,1.01080208,0.20034628,0.49785633,0.03266258,0.25264492
-2.90245123,1.93322395,0.00324535,0.07956424,0.34487644,0.98703199,0.19172944,0.49145970,0.03239303,0.24670618
-2.89644822,1.89848425,0.00304949,0.07712812,0.33331280,0.96685691,0.18326580,0.48646932,0.03201323,0.24140052
-2.89044522,1.87074553,0.00286273,0.07450227,0.32317908,0.95073405,0.17509592,0.48311125,0.03153993,0.23687626
-2.88444222,1.85092871,0.00268787,0.07173755,0.31464449,0.93910309,0.16735588,0.48161088,0.03099356,0.23327369
-2.87843922,1.83990033,0.00252733,0.06888791,0.30786901,0.93237254,0.16017450,0.48218481,0.03039757,0.23072138
-2.87243622,1.83844230,0.00238316,0.06600884,0.30299883,0.93090524,0.15367079,0.48503236,0.02977755,0.22933253
-2.86643322,1.84722156,0.00225696,0.06315579,0.30016163,0.93500365,0.14795150,0.49032713,0.02916033,0.22920153
-2.86043022,1.86676075,0.00214989,0.06038253,0.29946179,0.94489542,0.14310901,0.49820897,0.02857296,0.23040073
-2.85442721,1.89741117,0.00206265,0.05773962,0.30097579,0.96071991,0.13921959,0.50877665,0.02804177,0.23297772
-2.84842421,1.93932919,0.00199552,0.05527299,0.30474786,0.98251627,0.13634192,0.52208167,0.02759135,0.23695313
-2.84242121,1.99245734,0.00194829,0.05302270,0.31078624,1.01021376,0.13451610,0.53812345,0.02724365,0.24231902
-2.83641821,2.05651096,0.00192037,0.05102190,0.31906012,1.04362463,0.13376310,0.55684608,0.02701720,0.24903811
-2.83041521,2.13097120,0.00191077,0.04929605,0.32949750,1.08244015,0.13408461,0.57813690,0.02692644,0.25704365
-2.82441221,2.21508486,0.00191815,0.04786242,0.34198402,1.12623013,0.13546344,0.60182693,0.02698116,0.26624024
-2.81840920,2.30787153,0.00194084,0.04672988,0.35636300,1.17444599,0.13786432,0.62769315,0.02718620,0.27650543
-2.81240620,2.40813781,0.00197693,0.04589900,0.37243673,1.22642763,0.14123520,0.65546260,0.02754128,0.28769209
-2.80640320,2.51449852,0.00202429,0.04536234,0.38996896,1.28141390,0.14550902,0.68481814,0.02804101,0.29963158
-2.80040020,2.62540439,0.00208064,0.04510516,0.40868884,1.33855659,0.15060576,0.71540567,0.02867517,0.31213754
-2.79439720,2.73917536,0.00214359,0.04510623,0.42829593,1.39693745,0.15643492,0.74684252,0.02942903,0.32501026
-2.78839420,2.85403862,0.00221074,0.04533891,0.44846654,1.45558799,0.16289824,0.77872683,0.03028397,0.33804147
-2.78239120,2.96817024,0.00227970,0.04577233,0.46886092,1.51351124,0.16989258,0.81064741,0.03121813,0.35101939
-2.77638819,3.07973903,0.00234817,0.04637276,0.48913134,1.56970510,0.17731289,0.84219397,0.03220724,0.36373395
-2.77038519,3.18695131,0.00241403,0.04710496,0.50893071,1.62318627,0.18505516,0.87296721,0.03322548,0.37598188
-2.76438219,3.28809509,0.00247533,0.04793353,0.52792144,1.67301421,0.19301925,0.90258860,0.03424636,0.38757170
-2.75837919,3.38158220,0.00253039,0.04882430,0.54578422,1.71831413,0.20111145,0.93070943,0.03524372,0.39832821
-2.75237619,3.46598711,0.00257784,0.04974549,0.56222644,1.75829844,0.20924675,0.95701904,0.03619252,0.40809659
-2.74637319,3.54008095,0.00261664,0.05066880,0.57698978,1.79228575,0.21735060,0.98125178,0.03706972,0.41674573
-2.74037019,3.60285971,0.00264613,0.05157029,0.58985680,1.81971676,0.22536018,1.00319277,0.03785494,0.42417092
-2.73436718,3.65356556,0.00266601,0.05243100,0.60065611,1.84016663,0.23322513,1.02268212,0.03853108,0.43029559
-2.72836418,3.69170073,0.00267637,0.05323742,0.60926585,1.85335312,0.24090762,1.03961755,0.03908470,0.43507223
-2.72236118,3.71703325,0.00267769,0.05398152,0.61561550,1.85914049,0.24838182,1.05395541,0.03950633,0.43848238
-2.71635818,3.72959460,0.00267078,0.05466071,0.61968567,1.85753885,0.25563276,1.06571000,0.03979050,0.44053572
-2.71035518,3.72966929,0.00265678,0.05527739,0.62150606,1.84869910,0.26265471,1.07495122,0.03993571,0.44126835
-2.70435218,3.71777684,0.00263712,0.05583834,0.62115165,1.83290366,0.26944908,1.08180062,0.03994412,0.44074026
-2.69834917,3.69464702,0.00261343,0.05635387,0.61873720,1.81055353,0.27602200,1.08642593,0.03982125,0.43903223
-2.69234617,3.66118914,0.00258751,0.05683684,0.61441060,1.78215205,0.28238177,1.08903421,0.03957539,0.43624220
-2.68634317,3.61845699,0.00256125,0.05730153,0.60834508,1.74828635,0.28853618,1.08986387,0.03921709,0.43248131
-2.68034017,3.56761056,0.00253655,0.05776250,0.60073108,1.70960700,0.29449014,1.08917566,0.03875847,0.42786979
-2.67433717,3.50987636,0.00251526,0.05823339,0.59176786,1.66680702,0.30024339,1.08724307,0.03821261,0.42253283
-2.66833417,3.44650781,0.00249907,0.05872582,0.58165561,1.62060087,0.30578888,1.08434236,0.03759294,0.41659672
-2.66233117,3.37874735,0.00248951,0.05924844,0.57058819,1.57170455,0.31111153,1.08074255,0.03691262,0.41018529
-2.65632816,3.30779177,0.00248781,0.05980608,0.55874711,1.52081728,0.31618775,1.07669585,0.03618415,0.40341686
-2.65032516,3.23476200,0.00249493,0.06039915,0.54629689,1.46860568,0.32098566,1.07242879,0.03541893,0.39640178
-2.64432216,3.16067851,0.00251143,0.06102332,0.53338201,1.41569083,0.32546599,1.06813451,0.03462705,0.38924071
-2.63831916,3.08644292,0.00253752,0.06166936,0.52012555,1.36263853,0.32958373,1.06396642,0.03381714,0.38202353
-2.63231616,3.01282647,0.00257302,0.06232340,0.50662954,1.30995294,0.33329028,1.06003369,0.03299643,0.37482902
-2.62631316,2.94046519,0.00261735,0.06296727,0.49297678,1.25807358,0.33653616,1.05639864,0.03217080,0.36772522
-2.62031016,2.86986161,0.00266959,0.06357925,0.47923398,1.20737539,0.33927401,1.05307627,0.03134501,0.36077034
-2.61430715,2.80139240,0.00272846,0.06413492,0.46545583,1.15817153,0.34146175,1.05003588,0.03052300,0.35401416
-2.60830415,2.73532107,0.00279243,0.06460819,0.45168981,1.11071842,0.34306561,1.04720483,0.02970820,0.34749973
-2.60230115,2.67181457,0.00285973,0.06497249,0.43798107,1.06522239,0.34406304,1.04447415,0.02890383,0.34126535
-2.59629815,2.61096261,0.00292846,0.06520193,0.42437725,1.02184732,0.34444508,1.04170586,0.02811329,0.33534645
-2.59029515,2.55279833,0.00299665,0.06527255,0.41093276,0.98072271,0.34421818,1.03874158,0.02734036,0.32977746
-2.58429215,2.49731905,0.00306233,0.06516343,0.39771217,0.94195145,0.34340533,1.03541198,0.02658948,0.32459331
-2.57828914,2.44450582,0.00312365,0.06485774,0.38479254,0.90561681,0.34204639,1.03154675,0.02586586,0.31983065
-2.57228614,2.39434080,0.00317890,0.06434365,0.37226456,0.87178840,0.34019755,1.02698438,0.02517554,0.31552852
-2.56628314,2.34682140,0.00322665,0.06361494,0.36023230,0.84052649,0.33793010,1.02158154,0.02452535,0.31172860
-2.56028014,2.30197092,0.00326573,0.06267155,0.34881174,0.81188480,0.33532828,1.01522133,0.02392278,0.30847490
-2.55427714,2.25984488,0.00329537,0.06151979,0.33812813,0.78591162,0.33248670,1.00782027,0.02337578,0.30581293
-2.54827414,2.22053350,0.00331513,0.06017232,0.32831236,0.76264935,0.32950711,0.99933355,0.02289250,0.30378848
-2.54227114,2.18416002,0.00332500,0.05864799,0.31949658,0.74213273,0.32649496,0.98975845,0.02248096,0.30244611
-2.53626813,2.15087574,0.00332535,0.05697139,0.31180939,0.72438596,0.32355580,0.97913574,0.02214874,0.30182734
-2.53026513,2.12085206,0.00331692,0.05517222,0.30537090,0.70941914,0.32079175,0.96754906,0.02190260,0.30196878
-2.52426213,2.09427047,0.00330079,0.05328460,0.30028785,0.69722449,0.31829823,0.95512250,0.02174819,0.30290036
-2.51825913,2.07131131,0.00327833,0.05134618,0.29664928,0.68777254,0.31616119,0.94201636,0.02168976,0.30464367
-2.51225613,2.05214198,0.00325111,0.04939719,0.29452274,0.68100881,0.31445479,0.92842158,0.02172992,0.30721060
-2.50625313,2.03690571,0.00322088,0.04747952,0.29395144,0.67685134,0.31323984,0.91455294,0.02186946,0.31060244
-2.50025013,2.02571128,0.00318943,0.04563570,0.29495231,0.67518914,0.31256294,0.90064153,0.02210728,0.31480935
-2.49424712,2.01862448,0.00315855,0.04390795,0.29751519,0.67588193,0.31245640,0.88692672,0.02244035,0.31981034
-2.48824412,2.01566168,0.00312996,0.04233731,0.30160301,0.67876112,0.31293880,0.87364804,0.02286374,0.32557378
-2.48224112,2.01678571,0.00310518,0.04096277,0.30715302,0.68363213,0.31401629,0.86103723,0.02337080,0.33205828
-2.47623812,2.02190412,0.00308553,0.03982049,0.31407886,0.69027782,0.31568431,0.84931076,0.02395331,0.33921405
-2.47023512,2.03086966,0.00307204,0.03894313,0.32227343,0.69846303,0.31792977,0.83866296,0.02460170,0.34698441
-2.46423212,2.04348285,0.00306541,0.03835921,0.33161234,0.70793990,0.32073340,0.82926007,0.02530538,0.35530758
-2.45822911,2.05949604,0.00306598,0.03809257,0.34195761,0.71845364,0.32407212,0.82123509,0.02605299,0.36411845
-2.45222611,2.07861870,0.00307376,0.03816192,0.35316169,0.72974862,0.32792129,0.81468379,0.02683272,0.37335022
-2.44622311,2.10052338,0.00308836,0.03858041,0.36507137,0.74157427,0.33225663,0.80966168,0.02763261,0.38293592
-2.44022011,2.12485178,0.00310907,0.03935529,0.37753142,0.75369066,0.33705564,0.80618205,0.02844085,0.39280949
-2.43421711,2.15122074,0.00313487,0.04048763,0.39038801,0.76587329,0.34229852,0.80421514,0.02924604,0.40290655
-2.42821411,2.17922759,0.00316446,0.04197214,0.40349148,0.77791713,0.34796834,0.80368832,0.03003739,0.41316462
-2.42221111,2.20845486,0.00319632,0.04379697,0.41669874,0.78963950,0.35405062,0.80448736,0.03080491,0.42352305
-2.41620810,2.23847417,0.00322880,0.04594377,0.42987489,0.80088185,0.36053222,0.80645880,0.03153958,0.43392235
-2.41020510,2.26884944,0.00326013,0.04838767,0.44289443,0.81151036,0.36739966,0.80941332,0.03223340,0.44430332
-2.40420210,2.29913958,0.00328853,0.05109752,0.45564183,0.82141544,0.37463699,0.81313032,0.03287949,0.45460588
-2.39819910,2.32890100,0.00331225,0.05403621,0.46801169,0.83051025,0.38222341,0.81736345,0.03347208,0.46476788
-2.39219610,2.35769031,0.00332964,0.05716119,0.47990860,0.83872840,0.39013076,0.82184729,0.03400653,0.47472387
-2.38619310,2.38506760,0.00333922,0.06042507,0.49124669,0.84602114,0.39832114,0.82630494,0.03447928,0.48440425
-2.38019010,2.41060068,0.00333969,0.06377656,0.50194917,0.85235417,0.40674491,0.83045658,0.03488784,0.49373466
-2.37418709,2.43387069,0.00333005,0.06716139,0.51194789,0.85770445,0.41533924,0.83402873,0.03523073,0.50263604
-2.36818409,2.45447915,0.00330953,0.07052354,0.52118304,0.86205726,0.42402733,0.83676408,0.03550746,0.51102528
-2.36218109,2.47205675,0.00327772,0.07380651,0.52960310,0.86540358,0.43271867,0.83843159,0.03571849,0.51881651
-2.35617809,2.48627362,0.00323448,0.07695477,0.53716511,0.86773829,0.44131007,0.83883656,0.03586519,0.52592321
-2.35017509,2.49685091,0.00318005,0.07991526,0.54383523,0.86905900,0.44968791,0.83783032,0.03594988,0.53226095
-2.34417209,2.50357336,0.00311495,0.08263884,0.54958969,0.86936579,0.45773125,0.83531908,0.03597578,0.53775073
-2.33816908,2.50630208,0.00304004,0.08508180,0.55441595,0.86866174,0.46531581,0.83127167,0.03594705,0.54232275
-2.33216608,2.50498702,0.00295646,0.08720724,0.55831414,0.86695423,0.47231877,0.82572565,0.03586877,0.54592040
-2.32616308,2.49967835,0.00286562,0.08898627,0.56129852,0.86425696,0.47862395,0.81879136,0.03574696,0.54850432
-2.32016008,2.49053567,0.00276915,0.09039907,0.56339899,0.86059222,0.48412733,0.81065380,0.03558852,0.55005617
-2.31415708,2.47783468,0.00266890,0.09143561,0.56466237,0.85599359,0.48874241,0.80157187,0.03540122,0.55058194
-2.30815408,2.46197008,0.00256689,0.09209620,0.56515338,0.85050846,0.49240529,0.79187485,0.03519361,0.55011453
-2.30215108,2.44345444,0.00246526,0.09239158,0.56495519,0.84420027,0.49507902,0.78195615,0.03497491,0.54871533
-2.29614807,2.42291241,0.00236625,0.09234281,0.56416938,0.83715027,0.49675704,0.77226422,0.03475482,0.54647470
-2.29014507,2.40107000,0.00227217,0.09198067,0.56291514,0.82945844,0.49746540,0.76329090,0.03454340,0.54351122
-2.28414207,2.37873898,0.00218535,0.09134490,0.56132778,0.82124350,0.49726361,0.75555742,0.03435076,0.53996951
-2.27813907,2.35679651,0.00210812,0.09048297,0.55955638,0.81264183,0.49624402,0.74959844,0.03418683,0.53601685
-2.27213607,2.33616051,0.00204276,0.08944867,0.55776062,0.80380524,0.49452961,0.74594455,0.03406105,0.53183844
-2.26613307,2.31776142,0.00199150,0.08830044,0.55610679,0.79489761,0.49227031,0.74510394,0.03398208,0.52763162
-2.26013007,2.30251115,0.00195645,0.08709952,0.55476312,0.78609044,0.48963789,0.74754363,0.03395746,0.52359917
-2.25412706,2.29127044,0.00193957,0.08590799,0.55389448,0.77755750,0.48681965,0.75367104,0.03399331,0.51994192
-2.24812406,2.28481564,0.00194264,0.08478676,0.55365662,0.76946870,0.48401110,0.76381649,0.03409407,0.51685101
-2.24212106,2.28380626,0.00196723,0.08379354,0.55419016,0.76198350,0.48140796,0.77821738,0.03426222,0.51450015
-2.23611806,2.28875451,0.00201464,0.08298094,0.55561455,0.75524405,0.47919783,0.79700450,0.03449808,0.51303810
-2.23011506,2.29999825,0.00208585,0.08239462,0.55802219,0.74936855,0.47755185,0.82019110,0.03479970,0.51258182
-2.22411206,2.31767837,0.00218149,0.08207177,0.56147298,0.74444490,0.47661671,0.84766525,0.03516276,0.51321053
-2.21810905,2.34172177,0.00230180,0.08203966,0.56598962,0.74052523,0.47650740,0.87918580,0.03558056,0.51496094
-2.21210605,2.37183098,0.00244655,0.08231468,0.57155381,0.73762137,0.47730104,0.91438220,0.03604412,0.51782404
-2.20610305,2.40748085,0.00261507,0.08290152,0.57810361,0.73570174,0.47903196,0.95275841,0.03654230,0.52174331
-2.20010005,2.44792304,0.00280617,0.08379290,0.58553224,0.73468973,0.48168849,0.99370091,0.03706206,0.52661493
-2.19409705,2.49219840,0.00301815,0.08496948,0.59368829,0.73446380,0.48521140,1.03649060,0.03758873,0.53228951
-2.18809405,2.53915721,0.00324881,0.08640036,0.60237771,0.73485943,0.48949425,1.08031852,0.03810637,0.53857584
-2.18209105,2.58748681,0.00349546,0.08804378,0.61136737,0.73567282,0.49438566,1.12430488,0.03859816,0.54524618
-2.17608804,2.63574609,0.00375499,0.08984835,0.62039028,0.73666645,0.49969341,1.16752094,0.03904688,0.55204316
-2.17008504,2.68240580,0.00402392,0.09175445,0.62915250,0.73757629,0.50519025,1.20901314,0.03943536,0.55868801
-2.16408204,2.72589351,0.00429850,0.09369608,0.63734128,0.73812033,0.51062136,1.24782872,0.03974698,0.56488980
-2.15807904,2.76464176,0.00457485,0.09560287,0.64463448,0.73800837,0.51571293,1.28304213,0.03996616,0.57035551
-2.15207604,2.79713784,0.00484906,0.09740226,0.65071079,0.73695259,0.52018188,1.31378127,0.04007880,0.57480040
-2.14607304,2.82197345,0.00511739,0.09902187,0.65526044,0.73467847,0.52374604,1.33925272,0.04007279,0.57795847
-2.14007004,2.83789233,0.00537639,0.10039181,0.65799603,0.73093574,0.52613458,1.35876521,0.03993835,0.57959251
-2.13406703,2.84383430,0.00562310,0.10144698,0.65866299,0.72550885,0.52709829,1.37175028,0.03966841,0.57950337
-2.12806403,2.83897378,0.00585523,0.10212923,0.65704923,0.71822650,0.52641913,1.37777968,0.03925888,0.57753817
-2.12206103,2.82275138,0.00607129,0.10238929,0.65299368,0.70896985,0.52391880,1.37657858,0.03870885,0.57359698
-2.11605803,2.79489712,0.00627073,0.10218843,0.64639311,0.69767901,0.51946605,1.36803432,0.03802069,0.56763782
-2.11005503,2.75544443,0.00645406,0.10149973,0.63720714,0.68435749,0.51298211,1.35220024,0.03720009,0.55967961
-2.10405203,2.70473409,0.00662291,0.10030897,0.62546100,0.66907436,0.50444444,1.32929452,0.03625597,0.54980311
-2.09804902,2.64340786,0.00678007,0.09861509,0.61124602,0.65196398,0.49388825,1.29969402,0.03520028,0.53814949
-2.09204602,2.57239202,0.00692942,0.09643018,0.59471762,0.63322325,0.48140607,1.26392341,0.03404776,0.52491689
-2.08604302,2.49287125,0.00707591,0.09377903,0.57609105,0.61310644,0.46714511,1.22263999,0.03281554,0.51035474
-2.08004002,2.40625384,0.00722539,0.09069826,0.55563484,0.59191774,0.45130277,1.17661483,0.03152271,0.49475622
-2.07403702,2.31412954,0.00738442,0.08723510,0.53366232,0.57000182,0.43412036,1.12671091,0.03018980,0.47844911
-2.06803402,2.21822167,0.00756006,0.08344579,0.51052155,0.54773272,0.41587542,1.07385923,0.02883819,0.46178525
-2.06203102,2.12033522,0.00775957,0.07939380,0.48658408,0.52550154,0.39687283,1.01903368,0.02748953,0.44512911
-2.05602801,2.02230323,0.00799011,0.07514787,0.46223286,0.50370339,0.37743534,0.96322569,0.02616508,0.42884590
-2.05002501,1.92593309,0.00825840,0.07077994,0.43785011,0.48272413,0.35789371,0.90741957,0.02488511,0.41328957
-2.04402201,1.83295523,0.00857039,0.06636313,0.41380532,0.46292742,0.33857694,0.85256936,0.02366831,0.39879134
-2.03801901,1.74497570,0.00893091,0.06196975,0.39044410,0.44464263,0.31980304,0.79957799,0.02253125,0.38564900
-2.03201601,1.66343462,0.00934339,0.05766951,0.36807820,0.42815409,0.30187062,0.74927934,0.02148789,0.37411761
-2.02601301,1.58957175,0.00980956,0.05352797,0.34697711,0.41369201,0.28505157,0.70242363,0.02054921,0.36440172
-2.02001001,1.52440020,0.01032923,0.04960512,0.32736158,0.40142567,0.26958515,0.65966641,0.01972293,0.35664963
-2.01400700,1.46868909,0.01090014,0.04595438,0.30939917,0.39145878,0.25567357,0.62156129,0.01901331,0.35094974
-2.00800400,1.42295518,0.01151791,0.04262185,0.29320207,0.38382750,0.24347908,0.58855617,0.01842113,0.34732910
-2.00200100,1.38746361,0.01217597,0.03964578,0.27882698,0.37850092,0.23312263,0.56099290,0.01794378,0.34575438
-1.99599800,1.36223682,0.01286574,0.03705643,0.26627726,0.37538405,0.22468407,0.53910981,0.01757539,0.34613484
-1.98999500,1.34707118,0.01357676,0.03487606,0.25550685,0.37432313,0.21820347,0.52304657,0.01730718,0.34832742
-1.98399200,1.34155972,0.01429695,0.03311920,0.24642593,0.37511292,0.21368370,0.51285095,0.01712780,0.35214362
