energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.37668834,1.01627011,0.00144551,0.11502814,0.19470036,0.59859633,0.03489273,0.20223196,0.24281486,0.00466721
-3.37068534,0.98235212,0.00140182,0.11262866,0.18541050,0.57543774,0.03373774,0.19956342,0.23528668,0.00442681
-3.36468234,0.95599264,0.00137197,0.11085877,0.17781325,0.55680539,0.03274328,0.19890573,0.22948563,0.00422186
-3.35867934,0.93766946,0.00135782,0.10973630,0.17204955,0.54307085,0.03192990,0.20024276,0.22558517,0.00405316
-3.35267634,0.92769437,0.00136094,0.10926148,0.16823726,0.53450334,0.03131242,0.20352649,0.22372327,0.00392071
-3.34667334,0.92621660,0.00138264,0.10941775,0.16647002,0.53127053,0.03089986,0.20867969,0.22400190,0.00382378
-3.34067034,0.93322986,0.00142388,0.11017323,0.16681645,0.53344157,0.03069568,0.21559906,0.22648727,0.00376095
-3.33466733,0.94858184,0.00148529,0.11148254,0.16931956,0.54099152,0.03069802,0.22415854,0.23121061,0.00373022
-3.32866433,0.97198567,0.00156715,0.11328905,0.17399629,0.55380693,0.03090019,0.23421274,0.23816923,0.00372908
-3.32266133,1.00303236,0.00166934,0.11552719,0.18083701,0.57169206,0.03129122,0.24560029,0.24732768,0.00375464
-3.31665833,1.04120348,0.00179135,0.11812500,0.18980498,0.59437532,0.03185646,0.25814705,0.25861893,0.00380369
-3.31065533,1.08588367,0.00193230,0.12100652,0.20083565,0.62151564,0.03257820,0.27166906,0.27194535,0.00387280
-3.30465233,1.13637229,0.00209088,0.12409407,0.21383589,0.65270868,0.03343634,0.28597507,0.28717954,0.00395844
-3.29864932,1.19189410,0.00226542,0.12731025,0.22868311,0.68749252,0.03440896,0.30086883,0.30416486,0.00405701
-3.29264632,1.25160888,0.00245387,0.13057969,0.24522447,0.72535314,0.03547287,0.31615088,0.32271589,0.00416495
-3.28664332,1.31461998,0.00265383,0.13383035,0.26327626,0.76572952,0.03660412,0.33162003,0.34261876,0.00427875
-3.28064032,1.37998219,0.00286260,0.13699452,0.28262367,0.80801876,0.03777841,0.34707458,0.36363163,0.00439507
-3.27463732,1.44670919,0.00307716,0.14000944,0.30302111,0.85158130,0.03897142,0.36231332,0.38548551,0.00451070
-3.26863432,1.51378121,0.00329431,0.14281754,0.32419327,0.89574667,0.04015913,0.37713635,0.40788553,0.00462265
-3.26263132,1.58015325,0.00351065,0.14536650,0.34583716,0.93981988,0.04131801,0.39134606,0.43051299,0.00472813
-3.25662831,1.64476450,0.00372268,0.14760905,0.36762525,0.98308890,0.04242528,0.40474806,0.45302829,0.00482458
-3.25062531,1.70654927,0.00392685,0.14950266,0.38920974,1.02483323,0.04345898,0.41715251,0.47507500,0.00490970
-3.24462231,1.76444982,0.00411966,0.15100923,0.41022811,1.06433385,0.04439823,0.42837562,0.49628492,0.00498141
-3.23861931,1.81743118,0.00429771,0.15209474,0.43030982,1.10088443,0.04522332,0.43824160,0.51628447,0.00503790
-3.23261631,1.86449796,0.00445781,0.15272911,0.44908404,1.13380364,0.04591594,0.44658500,0.53470199,0.00507762
-3.22661331,1.90471281,0.00459702,0.15288607,0.46618827,1.16244853,0.04645932,0.45325338,0.55117603,0.00509926
-3.22061031,1.93721611,0.00471274,0.15254337,0.48127743,1.18622834,0.04683854,0.45811034,0.56536425,0.00510180
-3.21460730,1.96124626,0.00480277,0.15168300,0.49403329,1.20461851,0.04704070,0.46103869,0.57695260,0.00508447
-3.20860430,1.97615963,0.00486537,0.15029167,0.50417361,1.21717414,0.04705520,0.46194377,0.58566451,0.00504681
-3.20260130,1.98144938,0.00489929,0.14836143,0.51146075,1.22354250,0.04687403,0.46075661,0.59126952,0.00498862
-3.19659830,1.97676210,0.00490381,0.14589024,0.51570925,1.22347376,0.04649197,0.45743678,0.59359098,0.00491002
-3.19059530,1.96191129,0.00487878,0.14288269,0.51679208,1.21682954,0.04590683,0.45197485,0.59251250,0.00481139
-3.18459230,1.93688686,0.00482455,0.13935052,0.51464511,1.20358870,0.04511962,0.44439413,0.58798263,0.00469345
-3.17858929,1.90185991,0.00474204,0.13531313,0.50926965,1.18384989,0.04413463,0.43475160,0.58001758,0.00455716
-3.17258629,1.85718228,0.00463264,0.13079776,0.50073285,1.15783069,0.04295944,0.42313791,0.56870175,0.00440379
-3.16658329,1.80338048,0.00449823,0.12583953,0.48916589,1.12586318,0.04160489,0.40967644,0.55418600,0.00423485
-3.16058029,1.74114427,0.00434107,0.12048112,0.47476006,1.08838589,0.04008489,0.39452115,0.53668369,0.00405210
-3.15457729,1.67130990,0.00416378,0.11477223,0.45776077,1.04593262,0.03841612,0.37785362,0.51646455,0.00385747
-3.14857429,1.59483872,0.00396924,0.10876867,0.43845993,0.99911819,0.03661774,0.35987902,0.49384677,0.00365308
-3.14257129,1.51279189,0.00376050,0.10253120,0.41718684,0.94862187,0.03471091,0.34082133,0.46918752,0.00344114
-3.13656828,1.42630228,0.00354076,0.09612423,0.39429812,0.89516914,0.03271828,0.32091801,0.44287237,0.00322395
-3.13056528,1.33654456,0.00331322,0.08961426,0.37016706,0.83951233,0.03066347,0.30041415,0.41530409,0.00300382
-3.12456228,1.24470477,0.00308104,0.08306824,0.34517291,0.78241111,0.02857046,0.27955657,0.38689131,0.00278303
-3.11855928,1.15195056,0.00284726,0.07655198,0.31969040,0.72461341,0.02646305,0.25858790,0.35803738,0.00256378
-3.11255628,1.05940322,0.00261476,0.07012857,0.29408010,0.66683760,0.02436423,0.23774103,0.32913011,0.00234815
-3.10655328,0.96811253,0.00238617,0.06385685,0.26867982,0.60975652,0.02229575,0.21723400,0.30053252,0.00213804
-3.10055028,0.87903523,0.00216383,0.05779024,0.24379729,0.55398379,0.02027760,0.19726560,0.27257509,0.00193517
-3.09454727,0.79301781,0.00194978,0.05197559,0.21970455,0.50006297,0.01832764,0.17801186,0.24554957,0.00174101
-3.08854427,0.71078393,0.00174575,0.04645251,0.19663381,0.44845958,0.01646134,0.15962334,0.21970465,0.00155681
-3.08254127,0.63292667,0.00155310,0.04125279,0.17477512,0.39955622,0.01469152,0.14222345,0.19524332,0.00138354
-3.07653827,0.55990551,0.00137286,0.03640023,0.15427559,0.35365069,0.01302831,0.12590778,0.17232207,0.00122192
-3.07053527,0.49204776,0.00120573,0.03191072,0.13524010,0.31095685,0.01147908,0.11074421,0.15105160,0.00107243
-3.06453227,0.42955394,0.00105211,0.02779251,0.11773332,0.27160811,0.01004857,0.09677399,0.13149898,0.00093528
-3.05852926,0.37250661,0.00091212,0.02404679,0.10178279,0.23566289,0.00873897,0.08401342,0.11369103,0.00081047
-3.05252626,0.32088185,0.00078562,0.02066835,0.08738285,0.20311195,0.00755020,0.07245622,0.09761853,0.00069782
-3.04652326,0.27456267,0.00067224,0.01764644,0.07449914,0.17388679,0.00648011,0.06207623,0.08324110,0.00059695
-3.04052026,0.23335376,0.00057146,0.01496566,0.06307336,0.14786896,0.00552481,0.05283048,0.07049249,0.00050734
-3.03451726,0.19699660,0.00048260,0.01260689,0.05302826,0.12489960,0.00467897,0.04466231,0.05928590,0.00042837
-3.02851426,0.16518462,0.00040487,0.01054828,0.04427235,0.10478902,0.00393612,0.03750458,0.04951924,0.00035932
-3.02251126,0.13757763,0.00033743,0.00876607,0.03670448,0.08732579,0.00328897,0.03128269,0.04108016,0.00029942
-3.01650825,0.11381515,0.00027936,0.00723550,0.03021793,0.07228520,0.00272969,0.02591745,0.03385053,0.00024785
-3.01050525,0.09352841,0.00022976,0.00593149,0.02470401,0.05943682,0.00225019,0.02132763,0.02771050,0.00020381
-3.00450225,0.07635062,0.00018773,0.00482927,0.02005515,0.04855108,0.00184234,0.01743215,0.02254195,0.00016648
-2.99849925,0.06192565,0.00015240,0.00390496,0.01616735,0.03940474,0.00149814,0.01415200,0.01823128,0.00013510
-2.99249625,0.04991480,0.00012293,0.00313591,0.01294214,0.03178526,0.00120994,0.01141169,0.01467167,0.00010891
-2.98649325,0.04000205,0.00009855,0.00250103,0.01028793,0.02549411,0.00097050,0.00914039,0.01176474,0.00008724
-2.98049025,0.03189768,0.00007856,0.00198099,0.00812095,0.02034918,0.00077311,0.00727272,0.00942168,0.00006945
-2.97448724,0.02534051,0.00006231,0.00155833,0.00636572,0.01618620,0.00061164,0.00574927,0.00756403,0.00005497
-2.96848424,0.02009897,0.00004923,0.00121750,0.00495521,0.01285950,0.00048057,0.00451679,0.00612394,0.00004328
-2.96248124,0.01597117,0.00003884,0.00094481,0.00383061,0.01024212,0.00037500,0.00352820,0.00504428,0.00003394
-2.95647824,0.01278424,0.00003068,0.00072839,0.00294106,0.00822541,0.00029062,0.00274245,0.00427839,0.00002657
-2.95047524,0.01039304,0.00002440,0.00055804,0.00224304,0.00671827,0.00022370,0.00212421,0.00378973,0.00002082
-2.94447224,0.00867845,0.00001969,0.00042514,0.00169976,0.00564614,0.00017104,0.00164347,0.00355141,0.00001641
-2.93846923,0.00754547,0.00001629,0.00032248,0.00128051,0.00494981,0.00012993,0.00127512,0.00354557,0.00001312
-2.93246623,0.00692112,0.00001401,0.00024413,0.00095992,0.00458408,0.00009812,0.00099844,0.00376275,0.00001074
-2.92646323,0.00675230,0.00001268,0.00018526,0.00071728,0.00451649,0.00007371,0.00079669,0.00420124,0.00000914
-2.92046023,0.00700366,0.00001218,0.00014204,0.00053590,0.00472595,0.00005519,0.00065661,0.00486632,0.00000819
-2.91445723,0.00765555,0.00001243,0.00011153,0.00040252,0.00520139,0.00004131,0.00056804,0.00576952,0.00000780
-2.90845423,0.00870204,0.00001338,0.00009154,0.00030679,0.00594056,0.00003109,0.00052354,0.00692777,0.00000791
-2.90245123,0.01014904,0.00001498,0.00008056,0.00024076,0.00694875,0.00002376,0.00051811,0.00836256,0.00000847
-2.89644822,0.01201244,0.00001722,0.00007771,0.00019856,0.00823759,0.00001876,0.00054889,0.01009892,0.00000948
-2.89044522,0.01431641,0.00002011,0.00008270,0.00017601,0.00982390,0.00001564,0.00061503,0.01216438,0.00001091
-2.88444222,0.01709170,0.00002365,0.00009576,0.00017041,0.01172853,0.00001414,0.00071750,0.01458779,0.00001278
-2.87843922,0.02037405,0.00002786,0.00011771,0.00018032,0.01397525,0.00001407,0.00085910,0.01739800,0.00001510
-2.87243622,0.02420258,0.00003277,0.00014991,0.00020542,0.01658964,0.00001538,0.00104434,0.02062251,0.00001791
-2.86643322,0.02861827,0.00003839,0.00019433,0.00024643,0.01959800,0.00001810,0.00127959,0.02428594,0.00002124
-2.86043022,0.03366258,0.00004474,0.00025358,0.00030506,0.02302634,0.00002236,0.00157308,0.02840855,0.00002513
-2.85442721,0.03937606,0.00005182,0.00033098,0.00038398,0.02689939,0.00002837,0.00193505,0.03300466,0.00002963
-2.84842421,0.04579719,0.00005964,0.00043057,0.00048689,0.03123970,0.00003646,0.00237790,0.03808114,0.00003481
-2.84242121,0.05296131,0.00006816,0.00055726,0.00061852,0.03606692,0.00004703,0.00291636,0.04363601,0.00004073
-2.83641821,0.06089985,0.00007737,0.00071683,0.00078472,0.04139717,0.00006061,0.00356764,0.04965725,0.00004744
-2.83041521,0.06963973,0.00008721,0.00091599,0.00099257,0.04724262,0.00007782,0.00435160,0.05612175,0.00005502
-2.82441221,0.07920309,0.00009759,0.00116242,0.00125041,0.05361131,0.00009942,0.00529086,0.06299474,0.00006356
-2.81840920,0.08960733,0.00010844,0.00146479,0.00156801,0.06050722,0.00012630,0.00641089,0.07022945,0.00007313
-2.81240620,0.10086540,0.00011963,0.00183272,0.00195660,0.06793053,0.00015949,0.00773999,0.07776731,0.00008381
-2.80640320,0.11298639,0.00013103,0.00227672,0.00242898,0.07587817,0.00020016,0.00930916,0.08553862,0.00009571
-2.80040020,0.12597639,0.00014248,0.00280806,0.00299954,0.08434464,0.00024965,0.01115193,0.09346365,0.00010891
-2.79439720,0.13983944,0.00015383,0.00343863,0.00368434,0.09332291,0.00030945,0.01330392,0.10145428,0.00012352
-2.78839420,0.15457864,0.00016488,0.00418064,0.00450103,0.10280555,0.00038124,0.01580233,0.10941607,0.00013964
-2.78239120,0.17019712,0.00017547,0.00504637,0.00546885,0.11278583,0.00046682,0.01868519,0.11725067,0.00015737
-2.77638819,0.18669900,0.00018539,0.00604773,0.00660851,0.12325885,0.00056817,0.02199046,0.12485860,0.00017680
-2.77038519,0.20408993,0.00019447,0.00719591,0.00794204,0.13422253,0.00068743,0.02575493,0.13214214,0.00019804
-2.76438219,0.22237730,0.00020253,0.00850076,0.00949255,0.14567840,0.00082685,0.03001292,0.13900825,0.00022117
-2.75837919,0.24156998,0.00020942,0.00997035,0.01128399,0.15763204,0.00098877,0.03479487,0.14537150,0.00024626
-2.75237619,0.26167744,0.00021499,0.01161031,0.01334077,0.17009318,0.00117566,0.04012577,0.15115668,0.00027336
-2.74637319,0.28270829,0.00021913,0.01342332,0.01568738,0.18307535,0.00138999,0.04602360,0.15630108,0.00030250
-2.74037019,0.30466819,0.00022175,0.01540846,0.01834790,0.19659509,0.00163426,0.05249766,0.16075632,0.00033368
-2.73436718,0.32755726,0.00022280,0.01756076,0.02134550,0.21067063,0.00191091,0.05954708,0.16448956,0.00036685
-2.72836418,0.35136702,0.00022227,0.01987071,0.02470186,0.22532015,0.00222229,0.06715942,0.16748413,0.00040192
-2.72236118,0.37607698,0.00022017,0.02232398,0.02843652,0.24055969,0.00257060,0.07530946,0.16973949,0.00043878
-2.71635818,0.40165119,0.00021656,0.02490114,0.03256624,0.25640068,0.00295779,0.08395844,0.17127053,0.00047722
-2.71035518,0.42803485,0.00021151,0.02757773,0.03710434,0.27284733,0.00338553,0.09305350,0.17210627,0.00051701
-2.70435218,0.45515123,0.00020516,0.03032435,0.04205993,0.28989400,0.00385510,0.10252771,0.17228803,0.00055786
-2.69834917,0.48289915,0.00019766,0.03310707,0.04743727,0.30752253,0.00436733,0.11230056,0.17186721,0.00059942
-2.69234617,0.51115123,0.00018917,0.03588796,0.05323506,0.32569997,0.00492249,0.12227889,0.17090272,0.00064128
-2.68634317,0.53975306,0.00017989,0.03862592,0.05944581,0.34437653,0.00552024,0.13235844,0.16945831,0.00068301
-2.68034017,0.56852350,0.00017004,0.04127757,0.06605524,0.36348414,0.00615950,0.14242587,0.16759984,0.00072411
-2.67433717,0.59725607,0.00015985,0.04379843,0.07304181,0.38293557,0.00683842,0.15236118,0.16539271,0.00076409
-2.66833417,0.62572160,0.00014955,0.04614414,0.08037634,0.40262428,0.00755430,0.16204056,0.16289949,0.00080240
-2.66233117,0.65367202,0.00013939,0.04827176,0.08802178,0.42242506,0.00830351,0.17133950,0.16017796,0.00083853
-2.65632816,0.68084525,0.00012962,0.05014110,0.09593322,0.44219538,0.00908149,0.18013609,0.15727950,0.00087196
-2.65032516,0.70697097,0.00012049,0.05171606,0.10405804,0.46177764,0.00988270,0.18831435,0.15424802,0.00090219
-2.64432216,0.73177724,0.00011226,0.05296582,0.11233641,0.48100210,0.01070066,0.19576749,0.15111933,0.00092878
-2.63831916,0.75499752,0.00010520,0.05386588,0.12070202,0.49969059,0.01152796,0.20240104,0.14792104,0.00095132
-2.63231616,0.77637816,0.00009959,0.05439896,0.12908310,0.51766073,0.01235638,0.20813555,0.14467286,0.00096948
-2.62631316,0.79568577,0.00009572,0.05455561,0.13740383,0.53473081,0.01317697,0.21290905,0.14138737,0.00098301
-2.62031016,0.81271453,0.00009389,0.05433455,0.14558596,0.55072486,0.01398019,0.21667891,0.13807098,0.00099171
-2.61430715,0.82729298,0.00009444,0.05374281,0.15355081,0.56547807,0.01475613,0.21942324,0.13472533,0.00099550
-2.60830415,0.83929017,0.00009772,0.05279548,0.16122140,0.57884214,0.01549473,0.22114169,0.13134866,0.00099439
-2.60230115,0.84862091,0.00010415,0.05151522,0.16852486,0.59069052,0.01618597,0.22185570,0.12793736,0.00098844
-2.59629815,0.85524998,0.00011417,0.04993161,0.17539483,0.60092321,0.01682023,0.22160819,0.12448749,0.00097785
-2.59029515,0.85919507,0.00012827,0.04808012,0.18177390,0.60947096,0.01738847,0.22046268,0.12099623,0.00096285
-2.58429215,0.86052824,0.00014700,0.04600109,0.18761588,0.61629870,0.01788260,0.21850200,0.11746316,0.00094378
-2.57828914,0.85937599,0.00017100,0.04373845,0.19288782,0.62140782,0.01829566,0.21582646,0.11389140,0.00092103
-2.57228614,0.85591761,0.00020093,0.04133851,0.19757161,0.62483728,0.01862213,0.21255172,0.11028845,0.00089503
-2.56628314,0.85038184,0.00023755,0.03884860,0.20166508,0.62666331,0.01885810,0.20880629,0.10666687,0.00086628
-2.56028014,0.84304182,0.00028170,0.03631590,0.20518249,0.62699755,0.01900141,0.20472880,0.10304460,0.00083528
-2.55427714,0.83420848,0.00033426,0.03378623,0.20815425,0.62598369,0.01905179,0.20046496,0.09944507,0.00080258
-2.54827414,0.82422220,0.00039621,0.03130304,0.21062599,0.62379252,0.01901082,0.19616451,0.09589700,0.00076871
-2.54227114,0.81344315,0.00046856,0.02890654,0.21265677,0.62061557,0.01888194,0.19197791,0.09243401,0.00073419
-2.53626813,0.80224052,0.00055242,0.02663293,0.21431664,0.61665747,0.01867031,0.18805304,0.08909388,0.00069956
-2.53026513,0.79098079,0.00064889,0.02451391,0.21568353,0.61212738,0.01838262,0.18453187,0.08591775,0.00066529
-2.52426213,0.78001566,0.00075914,0.02257625,0.21683960,0.60722980,0.01802687,0.18154717,0.08294899,0.00063184
-2.51825913,0.76966990,0.00088434,0.02084159,0.21786729,0.60215523,0.01761207,0.17921934,0.08023205,0.00059963
-2.51225613,0.76022970,0.00102565,0.01932639,0.21884516,0.59707102,0.01714792,0.17765334,0.07781109,0.00056901
-2.50625313,0.75193208,0.00118417,0.01804194,0.21984379,0.59211314,0.01664444,0.17693599,0.07572865,0.00054028
-2.50025013,0.74495570,0.00136097,0.01699454,0.22092202,0.58737905,0.01611166,0.17713348,0.07402422,0.00051371
-2.49424712,0.73941378,0.00155697,0.01618574,0.22212359,0.58292240,0.01555928,0.17828935,0.07273285,0.00048947
-2.48824412,0.73534928,0.00177298,0.01561266,0.22347450,0.57874964,0.01499632,0.18042299,0.07188384,0.00046768
-2.48224112,0.73273292,0.00200959,0.01526831,0.22498129,0.57481904,0.01443094,0.18352868,0.07149948,0.00044841
-2.47623812,0.73146396,0.00226715,0.01514205,0.22663019,0.57104209,0.01387018,0.18757532,0.07159400,0.00043164
-2.47023512,0.73137407,0.00254573,0.01521995,0.22838736,0.56728743,0.01331981,0.19250687,0.07217267,0.00041732
-2.46423212,0.73223398,0.00284503,0.01548528,0.23020020,0.56338695,0.01278430,0.19824354,0.07323109,0.00040534
-2.45822911,0.73376280,0.00316435,0.01591896,0.23199961,0.55914410,0.01226678,0.20468372,0.07475476,0.00039552
-2.45222611,0.73563957,0.00350256,0.01650006,0.23370319,0.55434368,0.01176911,0.21170673,0.07671891,0.00038767
-2.44622311,0.73751662,0.00385800,0.01720630,0.23521912,0.54876286,0.01129194,0.21917616,0.07908861,0.00038154
-2.44022011,0.73903407,0.00422848,0.01801457,0.23645066,0.54218268,0.01083492,0.22694387,0.08181913,0.00037687
-2.43421711,0.73983480,0.00461128,0.01890145,0.23730086,0.53439958,0.01039686,0.23485451,0.08485672,0.00037338
-2.42821411,0.73957933,0.00500309,0.01984380,0.23767743,0.52523625,0.00997593,0.24275032,0.08813952,0.00037078
-2.42221111,0.73795979,0.00540004,0.02081924,0.23749733,0.51455125,0.00956989,0.25047613,0.09159887,0.00036879
-2.41620810,0.73471253,0.00579776,0.02180673,0.23669102,0.50224701,0.00917631,0.25788434,0.09516083,0.00036713
-2.41020510,0.72962869,0.00619136,0.02278704,0.23520604,0.48827575,0.00879272,0.26483970,0.09874789,0.00036556
-2.40420210,0.72256235,0.00657560,0.02374322,0.23300980,0.47264304,0.00841688,0.27122371,0.10228094,0.00036385
-2.39819910,0.71343614,0.00694492,0.02466102,0.23009146,0.45540906,0.00804684,0.27693831,0.10568130,0.00036180
-2.39219610,0.70224384,0.00729357,0.02552918,0.22646278,0.43668733,0.00768111,0.28190904,0.10887283,0.00035927
-2.38619310,0.68905036,0.00761578,0.02633964,0.22215798,0.41664140,0.00731874,0.28608707,0.11178414,0.00035614
-2.38019010,0.67398894,0.00790589,0.02708771,0.21723263,0.39547940,0.00695938,0.28945048,0.11435063,0.00035234
-2.37418709,0.65725595,0.00815852,0.02777203,0.21176157,0.37344723,0.00660330,0.29200440,0.11651648,0.00034785
-2.36818409,0.63910381,0.00836873,0.02839448,0.20583618,0.35082042,0.00625141,0.29378017,0.11823646,0.00034267
-2.36218109,0.61983215,0.00853220,0.02895993,0.19956090,0.32789553,0.00590526,0.29483356,0.11947744,0.00033686
-2.35617809,0.59977802,0.00864534,0.02947593,0.19304941,0.30498118,0.00556702,0.29524210,0.12021966,0.00033051
-2.35017509,0.57930550,0.00870550,0.02995227,0.18642057,0.28238944,0.00523946,0.29510169,0.12045752,0.00032372
-2.34417209,0.55879525,0.00871100,0.03040050,0.17979430,0.26042784,0.00492597,0.29452266,0.12020016,0.00031663
-2.33816908,0.53863439,0.00866123,0.03083341,0.17328762,0.23939230,0.00463051,0.29362552,0.11947143,0.00030940
-2.33216608,0.51920720,0.00855672,0.03126447,0.16701105,0.21956121,0.00435767,0.29253645,0.11830952,0.00030217
-2.32616308,0.50088689,0.00839912,0.03170729,0.16106539,0.20119087,0.00411267,0.29138298,0.11676621,0.00029511
-2.32016008,0.48402860,0.00819117,0.03217516,0.15553917,0.18451222,0.00390140,0.29028978,0.11490562,0.00028840
-2.31415708,0.46896385,0.00793663,0.03268057,0.15050664,0.16972878,0.00373051,0.28937498,0.11280263,0.00028217
-2.30815408,0.45599636,0.00764017,0.03323491,0.14602652,0.15701584,0.00360742,0.28874693,0.11054101,0.00027658
-2.30215108,0.44539925,0.00730725,0.03384814,0.14214135,0.14652056,0.00354043,0.28850162,0.10821126,0.00027175
-2.29614807,0.43741335,0.00694395,0.03452870,0.13887747,0.13836275,0.00353876,0.28872083,0.10590827,0.00026781
-2.29014507,0.43224652,0.00655678,0.03528337,0.13624558,0.13263624,0.00361260,0.28947083,0.10372881,0.00026485
-2.28414207,0.43007371,0.00615253,0.03611733,0.13424173,0.12941040,0.00377314,0.29080178,0.10176909,0.00026296
-2.27813907,0.43103738,0.00573806,0.03703423,0.13284872,0.12873179,0.00403251,0.29274765,0.10012219,0.00026219
-2.27213607,0.43524817,0.00532013,0.03803633,0.13203767,0.13062554,0.00440380,0.29532660,0.09887572,0.00026261
-2.26613307,0.44278544,0.00490520,0.03912466,0.13176979,0.13509651,0.00490083,0.29854168,0.09810957,0.00026425
-2.26013007,0.45369762,0.00449934,0.04029923,0.13199821,0.14213006,0.00553802,0.30238170,0.09789390,0.00026713
-2.25412706,0.46800205,0.00410804,0.04155918,0.13266969,0.15169231,0.00633011,0.30682229,0.09828738,0.00027126
-2.24812406,0.48568440,0.00373616,0.04290294,0.13372630,0.16373010,0.00729178,0.31182689,0.09933576,0.00027664
-2.24212106,0.50669765,0.00338782,0.04432837,0.13510696,0.17817056,0.00843721,0.31734780,0.10107078,0.00028327
-2.23611806,0.53096059,0.00306638,0.04583279,0.13674876,0.19492042,0.00977957,0.32332711,0.10350939,0.00029111
-2.23011506,0.55835611,0.00277437,0.04741303,0.13858819,0.21386525,0.01133042,0.32969759,0.10665338,0.00030014
-2.22411206,0.58872950,0.00251356,0.04906539,0.14056220,0.23486881,0.01309906,0.33638364,0.11048938,0.00031030
-2.21810905,0.62188684,0.00228493,0.05078558,0.14260920,0.25777250,0.01509183,0.34330221,0.11498917,0.00032154
-2.21210605,0.65759398,0.00208874,0.05256868,0.14466996,0.28239529,0.01731140,0.35036391,0.12011042,0.00033377
-2.20610305,0.69557622,0.00192456,0.05440899,0.14668852,0.30853409,0.01975613,0.35747437,0.12579764,0.00034691
-2.20010005,0.73551895,0.00179136,0.05630000,0.14861311,0.33596480,0.02241939,0.36453578,0.13198355,0.00036082
-2.19409705,0.77706961,0.00168757,0.05823427,0.15039714,0.36444398,0.02528907,0.37144889,0.13859059,0.00037539
-2.18809405,0.81984100,0.00161115,0.06020343,0.15200019,0.39371135,0.02834716,0.37811523,0.14553275,0.00039045
-2.18209105,0.86341602,0.00155969,0.06219820,0.15338909,0.42349298,0.03156955,0.38443979,0.15271749,0.00040584
-2.17608804,0.90735401,0.00153048,0.06420841,0.15453898,0.45350523,0.03492593,0.39033386,0.16004789,0.00042134
-2.17008504,0.95119842,0.00152058,0.06622312,0.15543435,0.48345933,0.03838011,0.39571809,0.16742481,0.00043677
-2.16408204,0.99448591,0.00152689,0.06823079,0.15606999,0.51306653,0.04189037,0.40052548,0.17474919,0.00045189
-2.15807904,1.03675636,0.00154628,0.07021946,0.15645179,0.54204370,0.04541024,0.40470438,0.18192429,0.00046649
-2.15207604,1.07756381,0.00157557,0.07217699,0.15659729,0.57011920,0.04888946,0.40822100,0.18885798,0.00048032
-2.14607304,1.11648779,0.00161168,0.07409134,0.15653599,0.59703903,0.05227515,0.41106148,0.19546496,0.00049316
-2.14007004,1.15314480,0.00165164,0.07595079,0.15630928,0.62257284,0.05551329,0.41323332,0.20166889,0.00050480
-2.13406703,1.18719946,0.00169269,0.07774430,0.15597003,0.64651997,0.05855024,0.41476597,0.20740450,0.00051503
-2.12806403,1.21837511,0.00173230,0.07946174,0.15558182,0.66871508,0.06133445,0.41571046,0.21261954,0.00052367
-2.12206103,1.24646338,0.00176826,0.08109422,0.15521776,0.68903348,0.06381820,0.41613827,0.21727659,0.00053059
-2.11605803,1.27133245,0.00179867,0.08263427,0.15495908,0.70739590,0.06595929,0.41613909,0.22135480,0.00053565
-2.11005503,1.29293384,0.00182205,0.08407617,0.15489333,0.72377250,0.06772264,0.41581794,0.22485137,0.00053880
-2.10405203,1.31130733,0.00183733,0.08541615,0.15511258,0.73818627,0.06908176,0.41529149,0.22778293,0.00053998
-2.09804902,1.32658403,0.00184389,0.08665257,0.15571135,0.75071536,0.07001991,0.41468392,0.23018659,0.00053921
-2.09204602,1.33898733,0.00184156,0.08778612,0.15678470,0.76149457,0.07053102,0.41412262,0.23212080,0.00053654
-2.08604302,1.34883184,0.00183070,0.08882002,0.15842638,0.77071555,0.07062027,0.41373371,0.23366587,0.00053207
-2.08004002,1.35652006,0.00181213,0.08976007,0.16072713,0.77862591,0.07030423,0.41363795,0.23492402,0.00052594
-2.07403702,1.36253699,0.00178716,0.09061479,0.16377325,0.78552690,0.06961069,0.41394700,0.23601911,0.00051830
-2.06803402,1.36744256,0.00175764,0.09139550,0.16764549,0.79176965,0.06857805,0.41476046,0.23709572,0.00050937
-2.06203102,1.37186196,0.00172586,0.09211623,0.17241812,0.79774986,0.06725433,0.41616359,0.23831773,0.00049938
-2.05602801,1.37647389,0.00169462,0.09279370,0.17815830,0.80390084,0.06569586,0.41822602,0.23986622,0.00048858
-2.05002501,1.38199685,0.00166719,0.09344713,0.18492567,0.81068481,0.06396568,0.42100130,0.24193661,0.00047724
-2.04402201,1.38917337,0.00164728,0.09409799,0.19277191,0.81858254,0.06213162,0.42452730,0.24473516,0.00046561
-2.03801901,1.39875255,0.00163903,0.09476960,0.20174041,0.82808130,0.06026432,0.42882733,0.24847467,0.00045398
-2.03201601,1.41147082,0.00164704,0.09548661,0.21186576,0.83966120,0.05843506,0.43391183,0.25336943,0.00044260
-2.02601301,1.42803126,0.00167626,0.09627436,0.22317304,0.85378022,0.05671358,0.43978025,0.25962959,0.00043171
-2.02001001,1.44908186,0.00173204,0.09715813,0.23567675,0.87085809,0.05516595,0.44642320,0.26745490,0.00042154
-2.01400700,1.47519293,0.00182007,0.09816218,0.24937944,0.89125955,0.05385256,0.45382424,0.27702805,0.00041228
