energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.15907954,0.83977325,0.01033445,0.06399226,0.13250578,0.26414788,0.25791891,0.40771777,0.02084466,0.08872285
0.16508254,0.88452198,0.01174577,0.06543163,0.14439008,0.27558628,0.28403054,0.43490112,0.02214960,0.08363877
0.17108554,0.94230332,0.01331394,0.06687026,0.15858010,0.29148339,0.31460775,0.46952100,0.02353415,0.07980272
0.17708854,1.01343383,0.01503222,0.06831078,0.17508672,0.31201773,0.34967165,0.51173478,0.02500258,0.07724719
0.18309155,1.09806385,0.01689112,0.06975754,0.19388439,0.33732013,0.38917203,0.56160135,0.02655955,0.07598562
0.18909455,1.19616001,0.01887817,0.07121592,0.21490703,0.36746837,0.43297991,0.61907076,0.02820970,0.07601336
0.19509755,1.30748952,0.02097777,0.07269154,0.23804466,0.40248194,0.48088165,0.68397492,0.02995717,0.07730873
0.20110055,1.43160691,0.02317116,0.07418942,0.26314096,0.44231717,0.53257502,0.75602000,0.03180512,0.07983414
0.20710355,1.56784419,0.02543660,0.07571315,0.28999198,0.48686287,0.58766756,0.83478088,0.03375531,0.08353720
0.21310655,1.71530531,0.02774957,0.07726410,0.31834627,0.53593680,0.64567764,0.91969826,0.03580762,0.08835180
0.21910955,1.87286563,0.03008320,0.07884074,0.34790642,0.58928302,0.70603847,1.01007901,0.03795973,0.09419919
0.22511256,2.03917724,0.03240881,0.08043817,0.37833236,0.64657065,0.76810512,1.10510006,0.04020685,0.10098901
0.23111556,2.21268058,0.03469655,0.08204779,0.40924629,0.70739395,0.83116467,1.20381626,0.04254150,0.10862041
0.23711856,2.39162263,0.03691618,0.08365727,0.44023921,0.77127418,0.89444918,1.30517218,0.04495344,0.11698313
0.24312156,2.57408163,0.03903784,0.08525068,0.47087913,0.83766327,0.95715134,1.40801812,0.04742965,0.12595873
0.24912456,2.75799810,0.04103296,0.08680893,0.50072049,0.90594925,1.01844219,1.51112974,0.04995446,0.13542185
0.25512756,2.94121136,0.04287503,0.08831038,0.52931477,0.97546373,1.07749045,1.61323122,0.05250972,0.14524166
0.26113057,3.12150067,0.04454048,0.08973155,0.55622179,1.04549105,1.13348258,1.71302105,0.05507510,0.15528335
0.26713357,3.29662969,0.04600935,0.09104802,0.58102132,1.11527915,1.18564304,1.80919982,0.05762836,0.16540981
0.27313657,3.46439282,0.04726589,0.09223538,0.60332466,1.18405175,1.23325364,1.90049898,0.06014577,0.17548341
0.27913957,3.62266184,0.04829905,0.09327008,0.62278549,1.25102175,1.27567140,1.98570961,0.06260249,0.18536783
0.28514257,3.76943116,0.04910275,0.09413031,0.63910987,1.31540525,1.31234401,2.06370997,0.06497296,0.19492994
0.29114557,3.90286009,0.04967598,0.09479671,0.65206457,1.37643606,1.34282245,2.13349098,0.06723136,0.20404173
0.29714857,4.02131066,0.05002271,0.09525290,0.66148370,1.43338009,1.36676998,2.19417850,0.06935196,0.21258214
0.30315158,4.12337979,0.05015162,0.09548594,0.66727314,1.48554940,1.38396744,2.24505169,0.07130951,0.22043885
0.30915458,4.20792476,0.05007568,0.09548641,0.66941260,1.53231542,1.39431460,2.28555679,0.07307963,0.22750996
0.31515758,4.27408137,0.04981148,0.09524854,0.66795531,1.57312108,1.39782765,2.31531577,0.07463915,0.23370548
0.32116058,4.32127465,0.04937861,0.09476995,0.66302518,1.60749161,1.39463308,2.33413001,0.07596642,0.23894864
0.32716358,4.34922197,0.04879878,0.09405145,0.65481179,1.63504362,1.38495847,2.34197872,0.07704166,0.24317707
0.33316658,4.35792925,0.04809500,0.09309664,0.64356323,1.65549254,1.36912068,2.33901269,0.07784731,0.24634367
0.33916958,4.34768074,0.04729073,0.09191153,0.62957727,1.66865812,1.34751219,2.32554381,0.07836832,0.24841734
0.34517259,4.31902348,0.04640902,0.09050414,0.61319124,1.67446796,1.32058633,2.30203109,0.07859250,0.24938345
0.35117559,4.27274736,0.04547180,0.08888421,0.59477097,1.67295923,1.28884213,2.26906397,0.07851089,0.24924412
0.35717859,4.20986204,0.04449920,0.08706291,0.57469953,1.66427839,1.25280960,2.22734382,0.07811806,0.24801828
0.36318159,4.13157177,0.04350901,0.08505275,0.55336591,1.64867904,1.21303588,2.17766447,0.07741244,0.24574151
0.36918459,4.03924907,0.04251632,0.08286757,0.53115448,1.62651807,1.17007301,2.12089269,0.07639668,0.24246572
0.37518759,3.93440822,0.04153329,0.08052268,0.50843534,1.59825007,1.12446753,2.05794915,0.07507780,0.23825850
0.38119060,3.81867917,0.04056908,0.07803508,0.48555607,1.56442011,1.07675219,1.98979057,0.07346751,0.23320244
0.38719360,3.69378226,0.03962993,0.07542385,0.46283512,1.52565503,1.02743980,1.91739338,0.07158224,0.22739401
0.39319660,3.56150411,0.03871938,0.07271047,0.44055700,1.48265328,0.97701916,1.84173918,0.06944322,0.22094233
0.39919960,3.42367456,0.03783866,0.06991929,0.41896929,1.43617349,0.92595291,1.76380192,0.06707634,0.21396772
0.40520260,3.28214461,0.03698711,0.06707793,0.39828156,1.38702180,0.87467683,1.68453692,0.06451199,0.20659986
0.41120560,3.13876519,0.03616273,0.06421762,0.37866591,1.33603813,0.82360038,1.60487128,0.06178469,0.19897584
0.41720860,2.99536639,0.03536273,0.06137344,0.36025915,1.28408164,0.77310807,1.52569566,0.05893261,0.19123792
0.42321161,2.85373695,0.03458412,0.05858451,0.34316615,1.23201537,0.72356109,1.44785689,0.05599701,0.18353109
0.42921461,2.71560376,0.03382424,0.05589396,0.32746416,1.18069058,0.67529907,1.37215135,0.05302148,0.17600046
0.43521761,2.58261135,0.03308134,0.05334880,0.31320775,1.13093084,0.62864151,1.29931861,0.05005117,0.16878854
0.44122061,2.45630133,0.03235495,0.05099963,0.30043399,1.08351631,0.58388864,1.23003538,0.04713195,0.16203246
0.44722361,2.33809209,0.03164622,0.04890017,0.28916757,1.03916852,0.54132175,1.16490962,0.04430940,0.15586126
0.45322661,2.22925896,0.03095817,0.04710668,0.27942555,0.99853604,0.50120260,1.10447473,0.04162794,0.15039319
0.45922961,2.13091548,0.03029577,0.04567724,0.27122143,0.96218140,0.46377228,1.04918414,0.03912987,0.14573327
0.46523262,2.04399620,0.02966588,0.04467085,0.26456837,0.93056968,0.42924937,0.99940635,0.03685445,0.14197117
0.47123562,1.96924187,0.02907706,0.04414655,0.25948149,0.90405910,0.39782757,0.95542070,0.03483706,0.13917935
0.47723862,1.90718737,0.02853928,0.04416232,0.25597898,0.88289396,0.36967310,0.91741435,0.03310843,0.13741171
0.48324162,1.85815339,0.02806348,0.04477399,0.25408220,0.86720022,0.34492191,0.88548047,0.03169395,0.13670270
0.48924462,1.82224203,0.02766105,0.04603408,0.25381477,0.85698380,0.32367701,0.85961816,0.03061315,0.13706697
0.49524762,1.79933696,0.02734326,0.04799056,0.25520065,0.85213196,0.30600599,0.83973423,0.02987919,0.13849957
0.50125063,1.78910828,0.02712056,0.05068565,0.25826159,0.85241752,0.29193908,0.82564687,0.02949864,0.14097668
0.50725363,1.79102212,0.02700201,0.05415447,0.26301390,0.85750604,0.28146761,0.81709135,0.02947125,0.14445689
0.51325663,1.80435481,0.02699461,0.05842388,0.26946498,0.86696567,0.27454320,0.81372758,0.02978999,0.14888284
0.51925963,1.82821131,0.02710278,0.06351115,0.27760972,0.88027953,0.27107769,0.81514930,0.03044116,0.15418337
0.52526263,1.86154735,0.02732783,0.06942284,0.28742696,0.89686008,0.27094365,0.82089471,0.03140467,0.16027586
0.53126563,1.90319449,0.02766766,0.07615359,0.29887645,0.91606527,0.27397581,0.83045804,0.03265450,0.16706879
0.53726863,1.95188748,0.02811653,0.08368524,0.31189618,0.93721573,0.27997302,0.84330167,0.03415924,0.17446434
0.54327164,2.00629281,0.02866500,0.09198586,0.32640052,0.95961271,0.28870094,0.85886838,0.03588283,0.18236099
0.54927464,2.06503780,0.02930007,0.10100919,0.34227913,0.98255606,0.29989534,0.87659324,0.03778535,0.19065590
0.55527764,2.12673911,0.03000540,0.11069422,0.35939681,1.00536172,0.31326590,0.89591472,0.03982399,0.19924707
0.56128064,2.19003009,0.03076185,0.12096511,0.37759422,1.02737827,0.32850043,0.91628481,0.04195405,0.20803517
0.56728364,2.25358605,0.03154798,0.13173142,0.39668952,1.04800199,0.34526961,0.93717762,0.04413002,0.21692496
0.57328664,2.31614703,0.03234078,0.14288878,0.41648090,1.06669007,0.36323187,0.95809667,0.04630670,0.22582627
0.57928964,2.37653759,0.03311647,0.15431991,0.43674982,1.08297150,0.38203872,0.97858048,0.04844028,0.23465462
0.58529265,2.43368338,0.03385131,0.16589610,0.45726495,1.09645564,0.40134013,0.99820669,0.05048946,0.24333141
0.59129565,2.48662424,0.03452248,0.17747910,0.47778651,1.10683801,0.42079010,1.01659483,0.05241641,0.25178372
0.59729865,2.53452411,0.03510885,0.18892346,0.49807106,1.11390343,0.44005230,1.03340788,0.05418770,0.25994392
0.60330165,2.57667760,0.03559174,0.20007917,0.51787635,1.11752653,0.45880566,1.04835289,0.05577503,0.26774906
0.60930465,2.61251372,0.03595557,0.21079469,0.53696625,1.11766959,0.47674994,1.06118101,0.05715581,0.27514017
0.61530765,2.64159687,0.03618833,0.22092013,0.55511554,1.11437814,0.49361107,1.07168702,0.05831358,0.28206156
0.62131066,2.66362548,0.03628198,0.23031068,0.57211438,1.10777431,0.50914631,1.07970885,0.05923818,0.28846032
0.62731366,2.67842875,0.03623255,0.23883002,0.58777239,1.09804856,0.52314903,1.08512701,0.05992571,0.29428589
0.63331666,2.68596171,0.03604020,0.24635364,0.60192232,1.08544980,0.53545301,1.08786427,0.06037830,0.29948995
0.63931966,2.68629887,0.03570902,0.25277207,0.61442303,1.07027463,0.54593626,1.08788549,0.06060369,0.30402666
0.64532266,2.67962690,0.03524672,0.25799368,0.62516202,1.05285582,0.55452413,1.08519778,0.06061459,0.30785305
0.65132566,2.66623636,0.03466418,0.26194719,0.63405720,1.03355069,0.56119164,1.07985063,0.06042795,0.31092985
0.65732866,2.64651291,0.03397489,0.26458360,0.64105812,1.01272957,0.56596492,1.07193623,0.06006410,0.31322252
0.66333167,2.62092781,0.03319430,0.26587756,0.64614659,0.99076483,0.56892176,1.06158945,0.05954581,0.31470239
0.66933467,2.59002822,0.03233919,0.26582814,0.64933663,0.96802086,0.57019095,1.04898767,0.05889736,0.31534805
0.67533767,2.55442708,0.03142697,0.26445886,0.65067397,0.94484515,0.56995066,1.03434990,0.05814365,0.31514663
0.68134067,2.51479288,0.03047505,0.26181713,0.65023494,0.92156083,0.56842555,1.01793541,0.05730930,0.31409507
0.68734367,2.47183924,0.02950025,0.25797300,0.64812495,0.89846088,0.56588283,1.00004138,0.05641796,0.31220122
0.69334667,2.42631452,0.02851832,0.25301727,0.64447644,0.87580390,0.56262715,0.98099977,0.05549165,0.30948466
0.69934967,2.37899148,0.02754350,0.24705919,0.63944649,0.85381180,0.55899446,0.96117329,0.05455035,0.30597722
0.70535268,2.33065706,0.02658822,0.24022357,0.63321396,0.83266903,0.55534497,0.94095035,0.05361165,0.30172319
0.71135568,2.28210239,0.02566293,0.23264769,0.62597637,0.81252352,0.55205531,0.92073934,0.05269067,0.29677908
0.71735868,2.23411312,0.02477601,0.22447786,0.61794628,0.79348895,0.54951016,0.90096214,0.05180003,0.29121305
0.72336168,2.18746011,0.02393376,0.21586599,0.60934758,0.77564825,0.54809345,0.88204712,0.05095003,0.28510396
0.72936468,2.14289049,0.02314054,0.20696606,0.60041127,0.75905786,0.54817946,0.86442179,0.05014892,0.27854010
0.73536768,2.10111928,0.02239887,0.19793079,0.59137125,0.74375271,0.55012406,0.84850530,0.04940326,0.27161766
0.74137069,2.06282131,0.02170971,0.18890847,0.58245978,0.72975128,0.55425629,0.83470099,0.04871826,0.26443899
0.74737369,2.02862378,0.02107271,0.18004008,0.57390295,0.71706058,0.56087059,0.82338920,0.04809828,0.25711071
0.75337669,1.99909921,0.02048643,0.17145682,0.56591612,0.70568077,0.57021982,0.81492044,0.04754713,0.24974179
0.75937969,1.97475881,0.01994865,0.16327794,0.55869947,0.69560899,0.58250929,0.80960916,0.04706849,0.24244153
0.76538269,1.95604638,0.01945661,0.15560914,0.55243376,0.68684230,0.59789204,0.80772818,0.04666615,0.23531767
0.77138569,1.94333253,0.01900727,0.14854125,0.54727647,0.67937958,0.61646523,0.80950383,0.04634420,0.22847456
0.77738869,1.93690941,0.01859747,0.14214945,0.54335825,0.67322216,0.63826795,0.81511193,0.04610709,0.22201137
0.78339170,1.93698577,0.01822410,0.13649285,0.54078009,0.66837338,0.66328017,0.82467451,0.04595962,0.21602050
0.78939470,1.94368250,0.01788425,0.13161442,0.53961097,0.66483695,0.69142308,0.83825735,0.04590680,0.21058610
0.79539770,1.95702859,0.01757524,0.12754127,0.53988631,0.66261431,0.72256032,0.85586827,0.04595358,0.20578270
0.80140070,1.97695764,0.01729472,0.12428515,0.54160715,0.66170124,0.75650035,0.87745605,0.04610460,0.20167393
0.80740370,2.00330486,0.01704059,0.12184321,0.54474001,0.66208377,0.79299952,0.90290998,0.04636370,0.19831145
0.81340670,2.03580482,0.01681106,0.12019889,0.54921767,0.66373393,0.83176581,0.93205999,0.04673357,0.19573385
0.81940970,2.07408993,0.01660452,0.11932295,0.55494046,0.66660527,0.87246304,0.96467725,0.04721525,0.19396577
0.82541271,2.11768988,0.01641947,0.11917449,0.56177841,0.67062884,0.91471539,1.00047521,0.04780767,0.19301704
0.83141571,2.16603224,0.01625445,0.11970213,0.56957382,0.67570952,0.95811227,1.03911117,0.04850727,0.19288203
0.83741871,2.21844435,0.01610790,0.12084512,0.57814439,0.68172323,1.00221320,1.08018827,0.04930760,0.19353909
0.84342171,2.27415681,0.01597809,0.12253445,0.58728675,0.68851515,1.04655302,1.12325812,0.05019906,0.19495027
0.84942471,2.33230890,0.01586299,0.12469398,0.59678028,0.69589913,1.09064716,1.16782396,0.05116870,0.19706123
0.85542771,2.39195601,0.01576020,0.12724161,0.60639116,0.70365836,1.13399727,1.21334479,0.05220019,0.19980147
0.86143072,2.45207941,0.01566686,0.13009036,0.61587663,0.71154754,1.17609706,1.25924022,0.05327386,0.20308496
0.86743372,2.51159865,0.01557966,0.13314963,0.62498924,0.71929639,1.21643857,1.30489651,0.05436694,0.20681112
0.87343672,2.56938651,0.01549479,0.13632636,0.63348131,0.72661461,1.25451899,1.34967380,0.05545394,0.21086626
0.87943972,2.62428660,0.01540798,0.13952637,0.64110929,0.73319797,1.28984780,1.39291447,0.05650708,0.21512551
0.88544272,2.67513359,0.01531456,0.14265573,0.64763820,0.73873566,1.32195454,1.43395299,0.05749698,0.21945516
0.89144572,2.72077553,0.01520956,0.14562221,0.65284591,0.74291833,1.35039686,1.47212683,0.05839341,0.22371550
0.89744872,2.76009812,0.01508785,0.14833678,0.65652748,0.74544687,1.37476889,1.50678857,0.05916605,0.22776393
0.90345173,2.79205008,0.01494426,0.15071524,0.65849925,0.74604131,1.39470958,1.53731888,0.05978545,0.23145849
0.90945473,2.81566908,0.01477381,0.15267976,0.65860271,0.74444973,1.40991080,1.56314004,0.06022391,0.23466152
0.91545773,2.83010709,0.01457186,0.15416050,0.65670816,0.74045667,1.42012496,1.58372963,0.06045638,0.23724341
0.92146073,2.83465449,0.01433429,0.15509713,0.65271783,0.73389078,1.42517164,1.59863392,0.06046133,0.23908626
0.92746373,2.82876172,0.01405774,0.15544018,0.64656865,0.72463122,1.42494305,1.60748041,0.06022151,0.24008738
0.93346673,2.81205765,0.01373971,0.15515226,0.63823422,0.71261277,1.41940802,1.60998912,0.05972458,0.24016240
0.93946973,2.78436371,0.01337872,0.15420908,0.62772621,0.69782905,1.40861419,1.60598200,0.05896360,0.23924795
0.94547274,2.74570320,0.01297444,0.15260008,0.61509484,0.68033411,1.39268837,1.59539013,0.05793738,0.23730363
0.95147574,2.69630516,0.01252767,0.15032885,0.60042858,0.66024188,1.37183489,1.57825831,0.05665056,0.23431348
0.95747874,2.63660262,0.01204046,0.14741315,0.58385291,0.63772381,1.34633212,1.55474689,0.05511358,0.23028655
0.96348174,2.56722521,0.01151596,0.14388458,0.56552820,0.61300464,1.31652728,1.52513054,0.05334241,0.22525681
0.96948474,2.48898649,0.01095842,0.13978795,0.54564683,0.58635653,1.28282968,1.48979428,0.05135808,0.21928229
0.97548774,2.40286637,0.01037305,0.13518032,0.52442954,0.55809180,1.24570297,1.44922665,0.04918615,0.21244354
0.98149075,2.30998966,0.00976584,0.13012971,0.50212123,0.52855460,1.20565644,1.40401049,0.04685593,0.20484149
0.98749375,2.21160134,0.00914338,0.12471370,0.47898632,0.49811197,1.16323609,1.35481159,0.04439972,0.19659479
0.99349675,2.10903990,0.00851270,0.11901781,0.45530388,0.46714452,1.11901563,1.30236578,0.04185191,0.18783678
0.99949975,2.00370956,0.00788100,0.11313379,0.43136264,0.43603723,1.07358785,1.24746480,0.03924815,0.17871225
1.00550275,1.89705261,0.00725552,0.10715794,0.40745616,0.40517075,1.02755650,1.19094152,0.03662448,0.16937404
1.01150575,1.79052258,0.00664327,0.10118941,0.38387817,0.37491336,0.98152899,1.13365498,0.03401655,0.15997967
1.01750875,1.68555923,0.00605092,0.09532868,0.36091834,0.34561410,0.93610990,1.07647557,0.03145892,0.15068809
1.02351176,1.58356573,0.00548459,0.08967611,0.33885838,0.31759693,0.89189521,1.02027074,0.02898453,0.14165667
1.02951476,1.48588864,0.00494982,0.08433067,0.31796872,0.29115634,0.84946720,0.96589145,0.02662417,0.13303841
1.03551776,1.39380053,0.00445142,0.07938892,0.29850555,0.26655416,0.80938980,0.91415951,0.02440626,0.12497950
1.04152076,1.30848554,0.00399345,0.07494407,0.28070835,0.24401771,0.77220404,0.86585585,0.02235660,0.11761722
1.04752376,1.23102737,0.00357920,0.07108523,0.26479776,0.22373902,0.73842349,0.82170979,0.02049833,0.11107810
1.05352676,1.16239954,0.00321121,0.06789688,0.25097371,0.20587512,0.70852931,0.78238913,0.01885200,0.10547640
1.05952976,1.10345754,0.00289130,0.06545829,0.23941376,0.19054895,0.68296473,0.74849121,0.01743572,0.10091288
1.06553277,1.05493226,0.00262065,0.06384311,0.23027152,0.17785101,0.66212890,0.72053462,0.01626535,0.09747371
1.07153577,1.01742467,0.00239987,0.06311896,0.22367519,0.16784118,0.64637003,0.69895179,0.01535478,0.09522955
1.07753877,0.99140108,0.00222907,0.06334694,0.21972601,0.16055077,0.63597789,0.68408228,0.01471620,0.09423483
1.08354177,0.97718918,0.00210796,0.06458121,0.21849686,0.15598458,0.63117594,0.67616701,0.01436037,0.09452702
1.08954477,0.97497461,0.00203594,0.06686840,0.22003084,0.15412275,0.63211341,0.67534342,0.01429689,0.09612603
1.09554777,0.98479830,0.00201219,0.07024703,0.22434004,0.15492245,0.63885770,0.68164205,0.01453439,0.09903376
1.10155078,1.00655484,0.00203575,0.07474685,0.23140457,0.15831937,0.65138758,0.69498442,0.01508076,0.10323365
1.10755378,1.03999221,0.00210557,0.08038811,0.24117202,0.16422891,0.66958784,0.71518292,0.01594317,0.10869050
1.11355678,1.08471336,0.00222058,0.08718087,0.25355743,0.17254737,0.69324571,0.74194267,0.01712825,0.11535042
1.11955978,1.14018012,0.00237973,0.09512429,0.26844399,0.18315296,0.72204971,0.77486578,0.01864198,0.12314104
1.12556278,1.20571973,0.00258206,0.10420605,0.28568455,0.19590698,0.75559122,0.81345819,0.02048974,0.13197211
1.13156578,1.28053454,0.00282666,0.11440178,0.30510403,0.21065508,0.79336913,0.85713916,0.02267617,0.14173635
1.13756878,1.36371477,0.00311276,0.12567473,0.32650281,0.22722890,0.83479763,0.90525331,0.02520507,0.15231081
1.14357179,1.45425465,0.00343967,0.13797560,0.34966098,0.24544795,0.87921713,0.95708522,0.02807923,0.16355859
1.14957479,1.55107144,0.00380681,0.15124249,0.37434348,0.26512196,0.92590817,1.01187600,0.03130030,0.17533101
1.15557779,1.65302709,0.00421371,0.16540124,0.40030592,0.28605359,0.97410777,1.06884161,0.03486856,0.18747018
1.16158079,1.75895172,0.00465995,0.18036581,0.42730075,0.30804151,1.02302785,1.12719214,0.03878276,0.19981190
1.16758379,1.86766831,0.00514515,0.19603899,0.45508370,0.33088372,1.07187491,1.18615130,0.04303987,0.21218884
1.17358679,1.97801730,0.00566893,0.21231327,0.48341997,0.35438096,1.11987016,1.24497547,0.04763489,0.22443388
1.17958979,2.08888026,0.00623086,0.22907186,0.51208995,0.37834019,1.16626937,1.30297129,0.05256056,0.23638358
1.18559280,2.19920146,0.00683039,0.24618986,0.54089407,0.40257770,1.21038139,1.35951113,0.05780710,0.24788145
1.19159580,2.30800627,0.00746677,0.26353557,0.56965641,0.42692192,1.25158470,1.41404556,0.06336194,0.25878122
1.19759880,2.41441549,0.00813901,0.28097175,0.59822695,0.45121556,1.28934111,1.46611232,0.06920934,0.26894964
1.20360180,2.51765501,0.00884574,0.29835713,0.62648211,0.47531708,1.32320606,1.51534127,0.07533005,0.27826899
1.20960480,2.61706020,0.00958513,0.31554771,0.65432357,0.49910123,1.35283515,1.56145518,0.08170095,0.28663903
1.21560780,2.71207509,0.01035481,0.33239829,0.68167539,0.52245871,1.37798656,1.60426620,0.08829465,0.29397847
1.22161081,2.80224650,0.01115175,0.34876395,0.70847949,0.54529493,1.39851948,1.64366851,0.09507911,0.30022578
1.22761381,2.88721354,0.01197221,0.36450149,0.73468985,0.56752798,1.41438869,1.67962734,0.10201731,0.30533949
1.23361681,2.96669362,0.01281161,0.37947108,0.76026570,0.58908584,1.42563569,1.71216535,0.10906704,0.30929790
1.23961981,3.04046583,0.01366451,0.39353788,0.78516418,0.60990324,1.43237708,1.74134692,0.11618067,0.31209832
1.24562281,3.10835310,0.01452458,0.40657380,0.80933295,0.62991817,1.43479077,1.76726171,0.12330521,0.31375586
1.25162581,3.17020462,0.01538459,0.41845935,0.83270336,0.64906865,1.43310107,1.79000823,0.13038248,0.31430197
1.25762881,3.22587976,0.01623642,0.42908564,0.85518465,0.66728964,1.42756331,1.80967860,0.13734953,0.31378268
1.26363182,3.27523495,0.01707122,0.43835643,0.87665969,0.68451085,1.41844898,1.82634557,0.14413929,0.31225675
1.26963482,3.31811459,0.01787942,0.44619031,0.89698275,0.70065525,1.40603223,1.84005244,0.15068150,0.30979385
1.27563782,3.35434670,0.01865100,0.45252282,0.91597945,0.71563878,1.39057827,1.85080671,0.15690389,0.30647271
1.28164082,3.38374394,0.01937561,0.45730857,0.93344930,0.72937124,1.37233435,1.85857770,0.16273364,0.30237947
1.28764382,3.40610989,0.02004285,0.46052315,0.94917059,0.74175837,1.35152355,1.86329842,0.16809904,0.29760616
1.29364682,3.42125043,0.02064256,0.46216480,0.96290771,0.75270510,1.32834161,1.86487141,0.17293129,0.29224937
1.29964982,3.42898917,0.02116505,0.46225574,0.97442046,0.76211972,1.30295674,1.86317820,0.17716646,0.28640911
1.30565283,3.42918610,0.02160144,0.46084288,0.98347490,0.76991875,1.27551205,1.85809165,0.18074741,0.28018781
1.31165583,3.42175784,0.02194394,0.45799805,0.98985525,0.77603221,1.24613040,1.84949034,0.18362565,0.27368942
1.31765883,3.40669797,0.02218609,0.45381740,0.99337613,0.78040882,1.21492087,1.83727389,0.18576302,0.26701857
1.32366183,3.38409572,0.02232306,0.44842012,0.99389437,0.78302071,1.18198644,1.82137825,0.18713317,0.26027971
1.32966483,3.35415149,0.02235180,0.44194629,0.99131978,0.78386741,1.14743196,1.80178968,0.18772253,0.25357618
1.33566783,3.31718758,0.02227118,0.43455386,0.98562411,0.78297855,1.11137200,1.77855646,0.18753104,0.24700920
1.34167084,3.27365307,0.02208209,0.42641499,0.97684766,0.78041512,1.07393765,1.75179747,0.18657226,0.24067663
1.34767384,3.22412208,0.02178743,0.41771159,0.96510308,0.77626908,1.03528192,1.72170692,0.18487304,0.23467161
1.35367684,3.16928489,0.02139204,0.40863035,0.95057597,0.77066116,0.99558327,1.68855477,0.18247267,0.22908101
1.35967984,3.10993228,0.02090255,0.39935745,0.93352231,0.76373711,0.95504702,1.65268277,0.17942153,0.22398375
1.36568284,3.04693351,0.02032725,0.39007300,0.91426250,0.75566226,0.91390443,1.61449623,0.17577941,0.21944907
1.37168584,2.98120914,0.01967572,0.38094563,0.89317259,0.74661503,0.87240975,1.57445198,0.17161338,0.21553470
1.37768884,2.91370006,0.01895864,0.37212738,0.87067273,0.73677945,0.83083513,1.53304317,0.16699552,0.21228519
1.38369185,2.84533448,0.01818740,0.36374910,0.84721372,0.72633739,0.78946408,1.49078180,0.16200053,0.20973038
1.38969485,2.77699480,0.01737374,0.35591663,0.82326206,0.71546084,0.74858374,1.44818005,0.15670331,0.20788415
1.39569785,2.70948630,0.01652945,0.34870794,0.79928431,0.70430479,0.70847649,1.40573150,0.15117671,0.20674357
1.40170085,2.64350938,0.01566603,0.34217142,0.77573158,0.69300116,0.66941160,1.36389326,0.14548955,0.20628845
1.40770385,2.57963720,0.01479437,0.33632537,0.75302472,0.68165413,0.63163734,1.32307005,0.13970492,0.20648146
1.41370685,2.51829968,0.01392449,0.33115873,0.73154102,0.67033727,0.59537413,1.28360122,0.13387898,0.20726884
1.41970985,2.45977511,0.01306536,0.32663313,0.71160287,0.65909245,0.56080914,1.24575112,0.12806015,0.20858163
1.42571286,2.40418947,0.01222474,0.32268602,0.69346896,0.64793085,0.52809272,1.20970352,0.12228879,0.21033750
1.43171586,2.35152363,0.01140909,0.31923498,0.67732819,0.63683571,0.49733674,1.17556017,0.11659740,0.21244314
1.43771886,2.30162774,0.01062352,0.31618278,0.66329664,0.62576685,0.46861508,1.14334329,0.11101115,0.21479703
1.44372186,2.25424207,0.00987185,0.31342312,0.65141737,0.61466655,0.44196609,1.11300197,0.10554880,0.21729260
1.44972486,2.20902279,0.00915666,0.31084676,0.64166323,0.60346641,0.41739687,1.08442175,0.10022396,0.21982164
1.45572786,2.16557140,0.00847937,0.30834778,0.63394213,0.59209478,0.39488916,1.05743679,0.09504641,0.22227779
1.46173087,2.12346592,0.00784047,0.30582962,0.62810470,0.58048434,0.37440632,1.03184383,0.09002357,0.22456004
1.46773387,2.08229238,0.00723960,0.30321080,0.62395369,0.56857930,0.35590110,1.00741722,0.08516193,0.22657605
1.47373687,2.04167468,0.00667574,0.30042989,0.62125484,0.55634188,0.33932371,0.98392396,0.08046839,0.22824518
1.47973987,2.00130160,0.00614743,0.29744965,0.61974858,0.54375772,0.32462958,0.96113816,0.07595133,0.22950119
1.48574287,1.96094951,0.00565287,0.29426015,0.61916204,0.53083986,0.31178654,0.93885419,0.07162157,0.23029439
1.49174587,1.92049987,0.00519008,0.29088073,0.61922104,0.51763125,0.30078089,0.91689781,0.06749289,0.23059324
1.49774887,1.87995079,0.00475708,0.28736066,0.61966143,0.50420556,0.29162199,0.89513504,0.06358233,0.23038541
1.50375188,1.83942234,0.00435190,0.28377865,0.62023946,0.49066638,0.28434517,0.87347823,0.05991017,0.22967810
1.50975488,1.79915542,0.00397273,0.28024099,0.62074072,0.47714484,0.27901266,0.85188951,0.05649953,0.22849776
1.51575788,1.75950452,0.00361795,0.27687855,0.62098752,0.46379578,0.27571248,0.83038126,0.05337584,0.22688921
1.52176088,1.72092476,0.00328614,0.27384270,0.62084425,0.45079276,0.27455532,0.80901402,0.05056591,0.22491405
1.52776388,1.68395376,0.00297609,0.27130018,0.62022075,0.43832200,0.27566935,0.78789192,0.04809698,0.22264859
1.53376688,1.64918934,0.00268682,0.26942719,0.61907349,0.42657572,0.27919330,0.76715597,0.04599554,0.22018123
1.53976988,1.61726374,0.00241754,0.26840281,0.61740449,0.41574488,0.28526793,0.74697558,0.04428608,0.21760942
1.54577289,1.58881556,0.00216759,0.26840196,0.61525824,0.40601190,0.29402626,0.72753885,0.04298993,0.21503621
