energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.41270635,3.61969737,0.11570637,0.59624120,1.38526649,0.56962418,0.08016569,1.74323820,0.97415519,0.07002073
-3.40670335,3.42683256,0.11525548,0.57207855,1.28831108,0.53330377,0.07653698,1.62632514,0.92353040,0.06704634
-3.40070035,3.23593854,0.11464926,0.54871169,1.19274929,0.49704305,0.07287866,1.51096650,0.87404436,0.06406659
-3.39469735,3.04898306,0.11388890,0.52636924,1.09947049,0.46125470,0.06924478,1.39836368,0.82610719,0.06110831
-3.38869435,2.86775628,0.11297888,0.50524839,1.00926531,0.42631857,0.06568702,1.28959407,0.78008354,0.05819639
-3.38269135,2.69384800,0.11192698,0.48551371,0.92281794,0.39257573,0.06225360,1.18559718,0.73628913,0.05535361
-3.37668834,2.52863042,0.11074392,0.46729651,0.84070168,0.36032395,0.05898819,1.08716545,0.69498819,0.05260050
-3.37068534,2.37324638,0.10944292,0.45069471,0.76337752,0.32981454,0.05592909,0.99493946,0.65639179,0.04995524
-3.36468234,2.22860333,0.10803896,0.43577318,0.69119555,0.30125067,0.05310852,0.90940752,0.62065731,0.04743353
-3.35867934,2.09537269,0.10654811,0.42256451,0.62439903,0.27478707,0.05055219,0.83090927,0.58788877,0.04504858
-3.35267634,1.97399447,0.10498668,0.41107029,0.56313055,0.25053090,0.04827909,0.75964283,0.55813837,0.04281103
-3.34667334,1.86468698,0.10337045,0.40126297,0.50744014,0.22854388,0.04630142,0.69567512,0.53140893,0.04072897
-3.34067034,1.76746114,0.10171402,0.39308821,0.45729477,0.20884533,0.04462483,0.63895470,0.50765747,0.03880792
-3.33466733,1.68213888,0.10003023,0.38646782,0.41258889,0.19141601,0.04324884,0.58932651,0.48679967,0.03705091
-3.32866433,1.60837517,0.09832988,0.38130330,0.37315556,0.17620259,0.04216736,0.54654805,0.46871526,0.03545856
-3.32266133,1.54568291,0.09662158,0.37747988,0.33877789,0.16312261,0.04136942,0.51030614,0.45325409,0.03402919
-3.31665833,1.49345990,0.09491183,0.37487099,0.30920027,0.15206956,0.04084000,0.48023393,0.44024276,0.03275904
-3.31065533,1.45101711,0.09320542,0.37334312,0.28413926,0.14291822,0.04056087,0.45592746,0.42949161,0.03164247
-3.30465233,1.41760720,0.09150588,0.37276080,0.26329364,0.13552978,0.04051153,0.43696132,0.42080180,0.03067219
-3.29864932,1.39245248,0.08981621,0.37299151,0.24635365,0.12975681,0.04067003,0.42290296,0.41397220,0.02983960
-3.29264632,1.37477126,0.08813959,0.37391044,0.23300902,0.12544788,0.04101383,0.41332535,0.40880589,0.02913506
-3.28664332,1.36380173,0.08648022,0.37540465,0.22295578,0.12245173,0.04152051,0.40781763,0.40511602,0.02854824
-3.28064032,1.35882261,0.08484403,0.37737663,0.21590175,0.12062094,0.04216836,0.40599366,0.40273064,0.02806844
-3.27463732,1.35916979,0.08323937,0.37974688,0.21157067,0.11981496,0.04293686,0.40749825,0.40149657,0.02768487
-3.26863432,1.36424845,0.08167741,0.38245549,0.20970505,0.11990254,0.04380699,0.41201116,0.40128197,0.02738694
-3.26263132,1.37354049,0.08017251,0.38546251,0.21006768,0.12076353,0.04476141,0.41924881,0.40197761,0.02716451
-3.25662831,1.38660696,0.07874213,0.38874714,0.21244206,0.12228997,0.04578442,0.42896394,0.40349680,0.02700804
-3.25062531,1.40308567,0.07740667,0.39230571,0.21663175,0.12438662,0.04686189,0.44094337,0.40577407,0.02690873
-3.24462231,1.42268451,0.07618896,0.39614858,0.22245888,0.12697081,0.04798102,0.45500409,0.40876271,0.02685860
-3.23861931,1.44517065,0.07511347,0.40029610,0.22976189,0.12997181,0.04913000,0.47098806,0.41243134,0.02685046
-3.23261631,1.47035682,0.07420544,0.40477387,0.23839290,0.13332971,0.05029768,0.48875595,0.41675975,0.02687791
-3.22661331,1.49808509,0.07348971,0.40960752,0.24821456,0.13699394,0.05147316,0.50818026,0.42173427,0.02693522
-3.22061031,1.52820953,0.07298958,0.41481736,0.25909690,0.14092146,0.05264544,0.52913817,0.42734293,0.02701717
-3.21460730,1.56057848,0.07272554,0.42041321,0.27091413,0.14507484,0.05380307,0.55150442,0.43357076,0.02711895
-3.20860430,1.59501767,0.07271410,0.42638965,0.28354163,0.14942022,0.05493391,0.57514457,0.44039544,0.02723599
-3.20260130,1.63131504,0.07296664,0.43272211,0.29685328,0.15392542,0.05602496,0.59990909,0.44778354,0.02736376
-3.19659830,1.66920827,0.07348849,0.43936387,0.31071921,0.15855813,0.05706231,0.62562825,0.45568758,0.02749767
-3.19059530,1.70837568,0.07427815,0.44624435,0.32500409,0.16328448,0.05803118,0.65210840,0.46404416,0.02763294
-3.18459230,1.74843122,0.07532682,0.45326881,0.33956597,0.16806789,0.05891608,0.67912956,0.47277306,0.02776453
-3.17858929,1.78892379,0.07661809,0.46031935,0.35425588,0.17286851,0.05970109,0.70644458,0.48177757,0.02788711
-3.17258629,1.82934133,0.07812805,0.46725746,0.36891803,0.17764307,0.06037022,0.73377994,0.49094598,0.02799512
-3.16658329,1.86911946,0.07982560,0.47392797,0.38339069,0.18234532,0.06090785,0.76083813,0.50015412,0.02808280
-3.16058029,1.90765455,0.08167308,0.48016412,0.39750776,0.18692708,0.06129919,0.78730180,0.50926901,0.02814432
-3.15457729,1.94432087,0.08362717,0.48579382,0.41110102,0.19133975,0.06153082,0.81283939,0.51815335,0.02817399
-3.14857429,1.97849114,0.08563999,0.49064658,0.42400291,0.19553633,0.06159121,0.83711216,0.52667073,0.02816642
-3.14257129,2.00955976,0.08766048,0.49456107,0.43604980,0.19947387,0.06147119,0.85978262,0.53469150,0.02811681
-3.13656828,2.03696777,0.08963586,0.49739277,0.44708579,0.20311617,0.06116439,0.88052386,0.54209886,0.02802113
-3.13056528,2.06022874,0.09151327,0.49902151,0.45696674,0.20643661,0.06066770,0.89902974,0.54879512,0.02787645
-3.12456228,2.07895416,0.09324140,0.49935854,0.46556449,0.20942108,0.05998150,0.91502543,0.55470787,0.02768111
-3.11855928,2.09287764,0.09477220,0.49835279,0.47277118,0.21207065,0.05910989,0.92827814,0.55979574,0.02743501
-3.11255628,2.10187637,0.09606245,0.49599603,0.47850337,0.21440396,0.05806085,0.93860743,0.56405355,0.02713976
-3.10655328,2.10598913,0.09707535,0.49232663,0.48270595,0.21645914,0.05684623,0.94589490,0.56751660,0.02679881
-3.10055028,2.10542964,0.09778179,0.48743180,0.48535546,0.21829503,0.05548161,0.95009263,0.57026383,0.02641759
-3.09454727,2.10059434,0.09816154,0.48144808,0.48646285,0.21999167,0.05398620,0.95123019,0.57241965,0.02600344
-3.08854427,2.09206413,0.09820411,0.47456002,0.48607530,0.22164994,0.05238244,0.94941956,0.57415424,0.02556566
-3.08254127,2.08059923,0.09790936,0.46699704,0.48427712,0.22339011,0.05069570,0.94485790,0.57568209,0.02511530
-3.07653827,2.06712716,0.09728777,0.45902844,0.48118944,0.22534963,0.04895377,0.93782764,0.57725879,0.02466499
-3.07053527,2.05272370,0.09636038,0.45095690,0.47696870,0.22767970,0.04718635,0.92869391,0.57917585,0.02422867
-3.06453227,2.03858712,0.09515838,0.44311037,0.47180389,0.23054114,0.04542446,0.91789898,0.58175375,0.02382127
-3.05852926,2.02600634,0.09372243,0.43583282,0.46591249,0.23409931,0.04369979,0.90595396,0.58533319,0.02345824
-3.05252626,2.01632382,0.09210157,0.42947417,0.45953523,0.23851850,0.04204409,0.89342772,0.59026481,0.02315516
-3.04652326,2.01089431,0.09035195,0.42437952,0.45292982,0.24395573,0.04048846,0.88093329,0.59689763,0.02292725
-3.04052026,2.01104098,0.08853530,0.42087839,0.44636379,0.25055445,0.03906274,0.86911224,0.60556661,0.02278885
-3.03451726,2.01801044,0.08671721,0.41927414,0.44010677,0.25843821,0.03779482,0.85861739,0.61657976,0.02275292
-3.02851426,2.03292831,0.08496531,0.41983402,0.43442242,0.26770462,0.03671010,0.85009435,0.63020538,0.02283057
-3.02251126,2.05675729,0.08334740,0.42278029,0.42956045,0.27841993,0.03583088,0.84416278,0.64665988,0.02303060
-3.01650825,2.09025933,0.08192961,0.42828274,0.42574890,0.29061443,0.03517596,0.84139770,0.66609690,0.02335915
-3.01050525,2.13396371,0.08077464,0.43645284,0.42318727,0.30427892,0.03476016,0.84231178,0.68859809,0.02381935
-3.00450225,2.18814231,0.07994013,0.44733986,0.42204053,0.31936250,0.03459406,0.84733917,0.71416629,0.02441112
-2.99849925,2.25279345,0.07947722,0.46092901,0.42243449,0.33577178,0.03468375,0.85682143,0.74272133,0.02513107
-2.99249625,2.32763495,0.07942936,0.47714173,0.42445263,0.35337163,0.03503075,0.87099614,0.77409890,0.02597247
-2.98649325,2.41210703,0.07983140,0.49583813,0.42813460,0.37198748,0.03563198,0.88998863,0.80805254,0.02692538
-2.98049025,2.50538484,0.08070886,0.51682137,0.43347635,0.39140917,0.03647984,0.91380703,0.84425896,0.02797688
-2.97448724,2.60640043,0.08207762,0.53984390,0.44043193,0.41139618,0.03756243,0.94234085,0.88232634,0.02911137
-2.96848424,2.71387302,0.08394376,0.56461511,0.44891678,0.43168407,0.03886380,0.97536312,0.92180547,0.03031104
-2.96248124,2.82634653,0.08630374,0.59081023,0.45881240,0.45199188,0.04036430,1.01253595,0.96220319,0.03155637
-2.95647824,2.94223266,0.08914473,0.61808001,0.46997201,0.47203024,0.04204107,1.05341916,1.00299761,0.03282666
-2.95047524,3.05985766,0.09244520,0.64606061,0.48222692,0.49150980,0.04386847,1.09748176,1.04365437,0.03410066
-2.94447224,3.17751090,0.09617560,0.67438358,0.49539337,0.51014965,0.04581863,1.14411576,1.08364334,0.03535716
-2.93846923,3.29349318,0.10029924,0.70268526,0.50927928,0.52768541,0.04786205,1.19265161,1.12245479,0.03657559
-2.93246623,3.40616280,0.10477317,0.73061529,0.52369071,0.54387665,0.04996813,1.24237500,1.15961456,0.03773658
-2.92646323,3.51397763,0.10954921,0.75784414,0.53843766,0.55851334,0.05210582,1.29254411,1.19469731,0.03882243
-2.92046023,3.61553177,0.11457492,0.78406905,0.55333896,0.57142111,0.05424418,1.34240696,1.22733757,0.03981752
-2.91445723,3.70958548,0.11979468,0.80901871,0.56822603,0.58246517,0.05635298,1.39121818,1.25723790,0.04070865
-2.90845423,3.79508779,0.12515069,0.83245623,0.58294542,0.59155273,0.05840322,1.43825479,1.28417421,0.04148520
-2.90245123,3.87119131,0.13058403,0.85418075,0.59736009,0.59863397,0.06036770,1.48283059,1.30799784,0.04213929
-2.89644822,3.93725935,0.13603572,0.87402764,0.61134941,0.60370151,0.06222148,1.52430877,1.32863474,0.04266572
-2.89044522,3.99286590,0.14144769,0.89186770,0.62480820,0.60678864,0.06394234,1.56211264,1.34608193,0.04306194
-2.88444222,4.03778900,0.14676386,0.90760538,0.63764469,0.60796627,0.06551117,1.59573420,1.36040147,0.04332782
-2.87843922,4.07199876,0.15193116,0.92117647,0.64977798,0.60733904,0.06691233,1.62474070,1.37171272,0.04346542
-2.87243622,4.09564108,0.15690045,0.93254558,0.66113497,0.60504061,0.06813388,1.64877904,1.38018316,0.04347871
-2.86643322,4.10901831,0.16162759,0.94170345,0.67164731,0.60122853,0.06916783,1.66757822,1.38601849,0.04337325
-2.86043022,4.11256818,0.16607428,0.94866460,0.68124846,0.59607881,0.07001026,1.68095003,1.38945253,0.04315584
-2.85442721,4.10684196,0.17020890,0.95346526,0.68987120,0.58978056,0.07066132,1.68878798,1.39073754,0.04283420
-2.84842421,4.09248295,0.17400723,0.95616176,0.69744582,0.58253064,0.07112522,1.69106497,1.39013514,0.04241669
-2.84242121,4.07020596,0.17745304,0.95682937,0.70389910,0.57452879,0.07141003,1.68782960,1.38790842,0.04191202
-2.83641821,4.04077826,0.18053839,0.95556151,0.70915425,0.56597302,0.07152749,1.67920153,1.38431530,0.04132903
-2.83041521,4.00500232,0.18326381,0.95246923,0.71313172,0.55705563,0.07149260,1.66536599,1.37960323,0.04067651
-2.82441221,3.96370032,0.18563814,0.94768071,0.71575100,0.54795963,0.07132318,1.64656766,1.37400520,0.03996305
-2.81840920,3.91770035,0.18767811,0.94134066,0.71693316,0.53885574,0.07103932,1.62310399,1.36773699,0.03919698
-2.81240620,3.86782392,0.18940758,0.93360931,0.71660400,0.52989987,0.07066280,1.59531814,1.36099536,0.03838627
-2.80640320,3.81487464,0.19085650,0.92466088,0.71469776,0.52123102,0.07021632,1.56359169,1.35395697,0.03753852
-2.80040020,3.75962757,0.19205959,0.91468128,0.71116090,0.51296966,0.06972285,1.52833712,1.34677773,0.03666092
-2.79439720,3.70281907,0.19305475,0.90386506,0.70595589,0.50521640,0.06920482,1.48999026,1.33959242,0.03576028
-2.78839420,3.64513700,0.19388128,0.89241151,0.69906478,0.49805107,0.06868344,1.44900275,1.33251421,0.03484299
-2.78239120,3.58721125,0.19457797,0.88052001,0.69049222,0.49153213,0.06817793,1.40583471,1.32563413,0.03391505
-2.77638819,3.52960466,0.19518123,0.86838480,0.68026781,0.48569636,0.06770495,1.36094760,1.31902020,0.03298203
-2.77038519,3.47280483,0.19572316,0.85618940,0.66844771,0.48055905,0.06727801,1.31479757,1.31271648,0.03204906
-2.76438219,3.41721707,0.19622992,0.84410094,0.65511528,0.47611443,0.06690710,1.26782932,1.30674198,0.03112081
-2.75837919,3.36315909,0.19672025,0.83226482,0.64038093,0.47233675,0.06659839,1.22047064,1.30108966,0.03020145
-2.75237619,3.31085802,0.19720446,0.82079994,0.62438100,0.46918166,0.06635415,1.17312779,1.29572584,0.02929459
-2.74637319,3.26045025,0.19768373,0.80979498,0.60727594,0.46658832,0.06617277,1.12618185,1.29059011,0.02840331
-2.74037019,3.21198465,0.19815004,0.79930586,0.58924785,0.46448195,0.06604905,1.07998602,1.28559619,0.02753007
-2.73436718,3.16542937,0.19858644,0.78935476,0.57049753,0.46277700,0.06597454,1.03486406,1.28063388,0.02667676
-2.72836418,3.12068241,0.19896802,0.77993074,0.55124127,0.46138095,0.06593811,0.99110979,1.27557233,0.02584471
-2.72236118,3.07758584,0.19926319,0.77099205,0.53170757,0.46019849,0.06592661,0.94898765,1.27026460,0.02503468
-2.71635818,3.03594329,0.19943548,0.76247003,0.51213394,0.45913616,0.06592564,0.90873415,1.26455374,0.02424701
-2.71035518,2.99554009,0.19944562,0.75427439,0.49276397,0.45810734,0.06592028,0.87056016,1.25827998,0.02348161
-2.70435218,2.95616518,0.19925382,0.74629963,0.47384475,0.45703728,0.06589601,0.83465380,1.25128902,0.02273814
-2.69834917,2.91763366,0.19882214,0.73843218,0.45562475,0.45586806,0.06583936,0.80118363,1.24344094,0.02201606
-2.69234617,2.87980889,0.19811678,0.73055790,0.43835212,0.45456340,0.06573871,0.77030198,1.23461930,0.02131482
-2.68634317,2.84262272,0.19711015,0.72256937,0.42227344,0.45311282,0.06558479,0.74214814,1.22473990,0.02063394
-2.68034017,2.80609266,0.19578266,0.71437265,0.40763270,0.45153520,0.06537115,0.71685106,1.21375874,0.01997312
-2.67433717,2.77033464,0.19412397,0.70589297,0.39467054,0.44988130,0.06509436,0.69453137,1.20167840,0.01933238
-2.66833417,2.73557057,0.19213380,0.69707913,0.38362338,0.44823525,0.06475412,0.67530263,1.18855264,0.01871208
-2.66233117,2.70212971,0.18982212,0.68790624,0.37472242,0.44671461,0.06435307,0.65927143,1.17448845,0.01811300
-2.65632816,2.67044340,0.18720875,0.67837666,0.36819216,0.44546910,0.06389648,0.64653644,1.15964551,0.01753635
-2.65032516,2.64103321,0.18432237,0.66851924,0.36424835,0.44467774,0.06339178,0.63718636,1.14423266,0.01698371
-2.64432216,2.61449252,0.18119912,0.65838677,0.36309518,0.44454451,0.06284792,0.63129673,1.12850153,0.01645700
-2.63831916,2.59146237,0.17788064,0.64805195,0.36492156,0.44529250,0.06227461,0.62892584,1.11273749,0.01595840
-2.63231616,2.57260238,0.17441197,0.63760218,0.36989655,0.44715671,0.06168162,0.63010992,1.09724810,0.01549018
-2.62631316,2.55855826,0.17083918,0.62713348,0.37816386,0.45037569,0.06107797,0.63485770,1.08234985,0.01505461
-2.62031016,2.54992726,0.16720711,0.61674406,0.38983560,0.45518229,0.06047118,0.64314487,1.06835355,0.01465381
-2.61430715,2.54722336,0.16355715,0.60652781,0.40498547,0.46179372,0.05986673,0.65490854,1.05554938,0.01428955
-2.60830415,2.55084405,0.15992540,0.59656841,0.42364155,0.47040152,0.05926748,0.67004212,1.04419226,0.01396316
-2.60230115,2.56104044,0.15634115,0.58693411,0.44577926,0.48116164,0.05867342,0.68839096,1.03448849,0.01367538
-2.59629815,2.57789230,0.15282594,0.57767377,0.47131463,0.49418513,0.05808151,0.70974902,1.02658434,0.01342625
-2.59029515,2.60128972,0.14939310,0.56881427,0.50009847,0.50952996,0.05748577,0.73385674,1.02055744,0.01321508
-2.58429215,2.63092235,0.14604792,0.56035944,0.53191187,0.52719425,0.05687756,0.76040061,1.01641149,0.01304036
-2.57828914,2.66627729,0.14278833,0.55229057,0.56646335,0.54711147,0.05624601,0.78901432,1.01407465,0.01289984
-2.57228614,2.70664599,0.13960615,0.54456844,0.60338824,0.56914780,0.05557865,0.81928179,1.01340198,0.01279052
-2.56628314,2.75114015,0.13648873,0.53713668,0.64225044,0.59310195,0.05486216,0.85074208,1.01418175,0.01270877
-2.56028014,2.79871646,0.13342095,0.52992633,0.68254686,0.61870772,0.05408315,0.88289613,1.01614551,0.01265050
-2.55427714,2.84820911,0.13038741,0.52286118,0.72371475,0.64563914,0.05322902,0.91521535,1.01898150,0.01261124
-2.54827414,2.89836908,0.12737468,0.51586374,0.76514174,0.67351836,0.05228879,0.94715180,1.02235063,0.01258642
-2.54227114,2.94790858,0.12437356,0.50886131,0.80617866,0.70192587,0.05125388,0.97814973,1.02590442,0.01257150
-2.53626813,2.99554891,0.12138104,0.50179200,0.84615456,0.73041294,0.05011875,1.00765829,1.02930386,0.01256224
-2.53026513,3.04006966,0.11840209,0.49461023,0.88439390,0.75851571,0.04888145,1.03514494,1.03223835,0.01255485
-2.52426213,3.08035725,0.11545088,0.48729160,0.92023489,0.78577045,0.04754402,1.06010923,1.03444357,0.01254623
-2.51825913,3.11545059,0.11255170,0.47983666,0.95304871,0.81172938,0.04611260,1.08209644,1.03571746,0.01253415
-2.51225613,3.14458190,0.10973922,0.47227366,0.98225864,0.83597634,0.04459754,1.10071061,1.03593350,0.01251733
-2.50625313,3.16721076,0.10705827,0.46465997,1.00735833,0.85814167,0.04301314,1.11562651,1.03505037,0.01249559
-2.50025013,3.18304981,0.10456305,0.45708215,1.02792854,0.87791559,0.04137738,1.12660003,1.03311770,0.01246990
-2.49424712,3.19208083,0.10231582,0.44965472,1.04365140,0.89505948,0.03971138,1.13347648,1.03027741,0.01244238
-2.48824412,3.19456030,0.10038515,0.44251763,1.05432167,0.90941446,0.03803886,1.13619651,1.02676055,0.01241623
-2.48224112,3.19101410,0.09884377,0.43583247,1.05985430,0.92090693,0.03638538,1.13479927,1.02287985,0.01239570
-2.47623812,3.18222128,0.09776611,0.42977770,1.06028798,0.92955077,0.03477765,1.12942250,1.01901823,0.01238585
-2.47023512,3.16918756,0.09722566,0.42454291,1.05578432,0.93544595,0.03324272,1.12029958,1.01561375,0.01239245
-2.46423212,3.15310948,0.09729215,0.42032241,1.04662272,0.93877389,0.03180728,1.10775347,1.01314192,0.01242168
-2.45822911,3.13533069,0.09802886,0.41730841,1.03319099,0.93978945,0.03049686,1.09218765,1.01209591,0.01247991
-2.45222611,3.11729214,0.09948992,0.41568391,1.01597209,0.93881021,0.02933526,1.07407443,1.01296593,0.01257343
-2.44622311,3.10047826,0.10171792,0.41561568,0.99552759,0.93620341,0.02834394,1.05394090,1.01621841,0.01270810
-2.44022011,3.08636133,0.10474174,0.41724751,0.97247842,0.93237125,0.02754152,1.03235317,1.02227622,0.01288915
-2.43421711,3.07634647,0.10857480,0.42069405,0.94748376,0.92773516,0.02694348,1.00989929,1.03150070,0.01312081
-2.42821411,3.07171943,0.11321384,0.42603542,0.92121901,0.92271990,0.02656183,0.98717171,1.04417629,0.01340616
-2.42221111,3.07359938,0.11863804,0.43331281,0.89435365,0.91773810,0.02640498,0.96474971,1.06049854,0.01374684
-2.41620810,3.08289858,0.12480887,0.44252535,0.86753003,0.91317593,0.02647771,0.94318264,1.08056584,0.01414294
-2.41020510,3.10029042,0.13167040,0.45362824,0.84134374,0.90938051,0.02678115,0.92297438,1.10437530,0.01459284
-2.40420210,3.12618702,0.13915018,0.46653240,0.81632655,0.90664948,0.02731292,0.90456978,1.13182279,0.01509323
-2.39819910,3.16072702,0.14716065,0.48110559,0.79293228,0.90522306,0.02806732,0.88834328,1.16270712,0.01563907
-2.39219610,3.20377376,0.15560112,0.49717499,0.77152629,0.90527883,0.02903549,0.87459019,1.19673787,0.01622372
-2.38619310,3.25492358,0.16436010,0.51453123,0.75237861,0.90692915,0.03020579,0.86352089,1.23354671,0.01683904
-2.38019010,3.31352353,0.17331798,0.53293372,0.73566107,0.91022124,0.03156396,0.85525775,1.27270125,0.01747563
-2.37418709,3.37869739,0.18235006,0.55211704,0.72144814,0.91513960,0.03309356,0.84983517,1.31372097,0.01812309
-2.36818409,3.44937858,0.19132962,0.57179825,0.70972134,0.92161055,0.03477621,0.84720215,1.35609427,0.01877029
-2.36218109,3.52434840,0.20013110,0.59168478,0.70037684,0.92950839,0.03659196,0.84722756,1.39929590,0.01940574
-2.35617809,3.60227777,0.20863316,0.61148264,0.69323564,0.93866292,0.03851963,0.84970749,1.44280401,0.02001788
-2.35017509,3.68177077,0.21672165,0.63090462,0.68805600,0.94886773,0.04053709,0.85437449,1.48611598,0.02059548
-2.34417209,3.76140823,0.22429214,0.64967824,0.68454712,0.95988902,0.04262166,0.86090831,1.52876253,0.02112796
-2.33816908,3.83978970,0.23125223,0.66755299,0.68238384,0.97147454,0.04475038,0.86894763,1.57031948,0.02160569
-2.33216608,3.91557253,0.23752333,0.68430678,0.68122141,0.98336220,0.04690034,0.87810237,1.61041689,0.02202025
-2.32616308,3.98750688,0.24304195,0.69975133,0.68070990,0.99528839,0.04904900,0.88796638,1.64874529,0.02236470
-2.32016008,4.05446560,0.24776054,0.71373615,0.68050771,1.00699557,0.05117448,0.89812975,1.68505903,0.02263371
-2.31415708,4.11546867,0.25164777,0.72615136,0.68029366,1.01823906,0.05325585,0.90819084,1.71917670,0.02282370
-2.30815408,4.16970158,0.25468832,0.73692886,0.67977747,1.02879305,0.05527339,0.91776733,1.75097907,0.02293286
-2.30215108,4.21652769,0.25688227,0.74604225,0.67870814,1.03845565,0.05720886,0.92650625,1.78040467,0.02296116
-2.29614807,4.25549475,0.25824406,0.75350532,0.67688031,1.04705298,0.05904569,0.93409271,1.80744355,0.02291025
-2.29014507,4.28633568,0.25880119,0.75936932,0.67413841,1.05444240,0.06076918,0.94025714,1.83212976,0.02278338
-2.28414207,4.30896437,0.25859272,0.76371921,0.67037855,1.06051462,0.06236668,0.94478087,1.85453280,0.02258518
-2.27813907,4.32346668,0.25766754,0.76666901,0.66554854,1.06519504,0.06382766,0.94750003,1.87474887,0.02232151
-2.27213607,4.33008753,0.25608269,0.76835654,0.65964579,1.06844394,0.06514379,0.94830773,1.89289205,0.02199919
-2.26613307,4.32921464,0.25390163,0.76893772,0.65271374,1.07025580,0.06630896,0.94715446,1.90908602,0.02162576
-2.26013007,4.32135945,0.25119262,0.76858074,0.64483673,1.07065763,0.06731926,0.94404682,1.92345652,0.02120929
-2.25412706,4.30713595,0.24802716,0.76746013,0.63613385,1.06970631,0.06817291,0.93904469,1.93612476,0.02075806
-2.24812406,4.28723806,0.24447862,0.76575114,0.62675191,1.06748513,0.06887015,0.93225687,1.94720199,0.02028039
-2.24212106,4.26241598,0.24062096,0.76362441,0.61685794,1.06409939,0.06941309,0.92383554,1.95678517,0.01978443
-2.23611806,4.23345214,0.23652764,0.76124112,0.60663146,1.05967137,0.06980555,0.91396950,1.96495378,0.01927795
-2.23011506,4.20113730,0.23227058,0.75874864,0.59625683,1.05433471,0.07005285,0.90287671,1.97176757,0.01876821
-2.22411206,4.16624713,0.22791927,0.75627684,0.58591590,1.04822844,0.07016162,0.89079601,1.97726516,0.01826182
-2.21810905,4.12951995,0.22353992,0.75393495,0.57578129,1.04149086,0.07013953,0.87797867,1.98146338,0.01776466
-2.21210605,4.09163580,0.21919462,0.75180913,0.56601034,1.03425345,0.06999513,0.86467964,1.98435696,0.01728177
-2.20610305,4.05319762,0.21494052,0.74996049,0.55674003,1.02663519,0.06973752,0.85114902,1.98591869,0.01681735
-2.20010005,4.01471458,0.21082903,0.74842391,0.54808286,1.01873743,0.06937620,0.83762389,1.98609968,0.01637470
-2.19409705,3.97658830,0.20690502,0.74720723,0.54012384,1.01063952,0.06892080,0.82432068,1.98482988,0.01595622
-2.18809405,3.93910212,0.20320593,0.74629114,0.53291862,1.00239554,0.06838082,0.81142844,1.98201856,0.01556344
-2.18209105,3.90241384,0.19976108,0.74562962,0.52649264,0.99403207,0.06776545,0.79910298,1.97755514,0.01519698
-2.17608804,3.86655216,0.19659087,0.74515084,0.52084146,0.98554727,0.06708333,0.78746228,1.97131020,0.01485669
-2.17008504,3.83141712,0.19370622,0.74475878,0.51593192,0.97691129,0.06634234,0.77658307,1.96313689,0.01454160
-2.16408204,3.79678455,0.19110811,0.74433537,0.51170433,0.96806782,0.06554943,0.76649892,1.95287298,0.01425003
-2.15807904,3.76231464,0.18878732,0.74374322,0.50807529,0.95893693,0.06471044,0.75719966,1.94034358,0.01397965
-2.15207604,3.72756448,0.18672453,0.74282905,0.50494121,0.94941898,0.06382995,0.74863240,1.92536486,0.01372758
-2.14607304,3.69200441,0.18489057,0.74142765,0.50218221,0.93939930,0.06291121,0.74070396,1.90774867,0.01349043
-2.14007004,3.65503774,0.18324716,0.73936638,0.49966646,0.92875364,0.06195608,0.73328472,1.88730835,0.01326449
-2.13406703,3.61602339,0.18174785,0.73647025,0.49725453,0.91735402,0.06096502,0.72621384,1.86386551,0.01304577
-2.12806403,3.57430082,0.18033941,0.73256730,0.49480394,0.90507481,0.05993719,0.71930559,1.83725779,0.01283016
-2.12206103,3.52921656,0.17896351,0.72749427,0.49217348,0.89179870,0.05887055,0.71235674,1.80734738,0.01261354
-2.11605803,3.48015137,0.17755858,0.72110240,0.48922735,0.87742250,0.05776208,0.70515462,1.77403002,0.01239193
-2.11005503,3.42654725,0.17606203,0.71326303,0.48583905,0.86186242,0.05660804,0.69748575,1.73724407,0.01216163
-2.10405203,3.36793327,0.17441248,0.70387304,0.48189479,0.84505870,0.05540433,0.68914457,1.69697927,0.01191930
-2.09804902,3.30394930,0.17255208,0.69285961,0.47729651,0.82697951,0.05414679,0.67994208,1.65328485,0.01166215
-2.09204602,3.23436676,0.17042876,0.68018438,0.47196433,0.80762388,0.05283169,0.66971397,1.60627622,0.01138796
-2.08604302,3.15910542,0.16799833,0.66584664,0.46583861,0.78702373,0.05145608,0.65832800,1.55614014,0.01109523
-2.08004002,3.07824569,0.16522632,0.64988541,0.45888125,0.76524481,0.05001824,0.64569029,1.50313780,0.01078322
-2.07403702,2.99203577,0.16208951,0.63238039,0.45107670,0.74238666,0.04851805,0.63175014,1.44760541,0.01045197
-2.06803402,2.90089324,0.15857698,0.61345155,0.44243219,0.71858153,0.04695731,0.61650345,1.38995235,0.01010234
-2.06203102,2.80540093,0.15469075,0.59325748,0.43297763,0.69399233,0.04533996,0.59999426,1.33065649,0.00973596
-2.05602801,2.70629712,0.15044594,0.57199238,0.42276485,0.66880970,0.04367232,0.58231455,1.27025690,0.00935521
-2.05002501,2.60446031,0.14587028,0.54988197,0.41186652,0.64324821,0.04196304,0.56360219,1.20934400,0.00896313
