energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.32716358,2.24563247,0.26053188,1.44236880,0.24727899,0.49183223,0.02519725,0.15217452,0.01925290,0.12733876
0.33316658,2.26630664,0.25989177,1.45013045,0.25194407,0.49915995,0.02687913,0.15257927,0.02017169,0.12878776
0.33916958,2.28608730,0.25911228,1.45695628,0.25621772,0.50660096,0.02872203,0.15265408,0.02118604,0.13022499
0.34517259,2.30486853,0.25821071,1.46275426,0.26011257,0.51412244,0.03071720,0.15242795,0.02228631,0.13164883
0.35117559,2.32258040,0.25721128,1.46747222,0.26364623,0.52168973,0.03285230,0.15193433,0.02346170,0.13305680
0.35717859,2.33918281,0.25614470,1.47109693,0.26683871,0.52926404,0.03511112,0.15120951,0.02470045,0.13444497
0.36318159,2.35465881,0.25504772,1.47365187,0.26971000,0.53680052,0.03747338,0.15029118,0.02599017,0.13580744
0.36918459,2.36900814,0.25396250,1.47519443,0.27227789,0.54424683,0.03991462,0.14921705,0.02731815,0.13713585
0.37518759,2.38224212,0.25293599,1.47581264,0.27455633,0.55154263,0.04240630,0.14802380,0.02867174,0.13841925
0.38119060,2.39438031,0.25201947,1.47562210,0.27655422,0.55861986,0.04491605,0.14674625,0.03003871,0.13964405
0.38719360,2.40544970,0.25126809,1.47476337,0.27827501,0.56540411,0.04740802,0.14541692,0.03140768,0.14079430
0.39319660,2.41548661,0.25074065,1.47340003,0.27971687,0.57181707,0.04984354,0.14406593,0.03276847,0.14185227
0.39919960,2.42454124,0.25049951,1.47171753,0.28087358,0.57777981,0.05218195,0.14272118,0.03411252,0.14279929
0.40520260,2.43268458,0.25061053,1.46992271,0.28173604,0.58321691,0.05438150,0.14140892,0.03543313,0.14361678
0.41120560,2.44001695,0.25114315,1.46824381,0.28229425,0.58806111,0.05640054,0.14015444,0.03672580,0.14428755
0.41720860,2.44667723,0.25217035,1.46693057,0.28253964,0.59225815,0.05819873,0.13898292,0.03798834,0.14479712
0.42321161,2.45285182,0.25376843,1.46625394,0.28246754,0.59577142,0.05973829,0.13792028,0.03922096,0.14513511
0.42921461,2.45878199,0.25601658,1.46650506,0.28207960,0.59858623,0.06098531,0.13699401,0.04042620,0.14529651
0.43521761,2.46476850,0.25899597,1.46799281,0.28138597,0.60071300,0.06191095,0.13623366,0.04160877,0.14528281
0.44122061,2.47117258,0.26278846,1.47103972,0.28040689,0.60218940,0.06249252,0.13567121,0.04277523,0.14510284
0.44722361,2.47841230,0.26747473,1.47597587,0.27917382,0.60308094,0.06271442,0.13534091,0.04393354,0.14477320
0.45322661,2.48695402,0.27313195,1.48313071,0.27772960,0.60347990,0.06256876,0.13527880,0.04509256,0.14431844
0.45922961,2.49729879,0.27983091,1.49282291,0.27612792,0.60350265,0.06205585,0.13552176,0.04626135,0.14377061
0.46523262,2.50996402,0.28763285,1.50534847,0.27443184,0.60328518,0.06118427,0.13610615,0.04744854,0.14316851
0.47123562,2.52546133,0.29658597,1.52096778,0.27271145,0.60297737,0.05997069,0.13706607,0.04866157,0.14255652
0.47723862,2.54427153,0.30672199,1.53989213,0.27104091,0.60273585,0.05843944,0.13843139,0.04990602,0.14198303
0.48324162,2.56681842,0.31805283,1.56227059,0.26949484,0.60271626,0.05662175,0.14022559,0.05118494,0.14149864
0.48924462,2.59344281,0.33056775,1.58817815,0.26814444,0.60306504,0.05455478,0.14246357,0.05249833,0.14115425
0.49524762,2.62437876,0.34423108,1.61760595,0.26705343,0.60391146,0.05228040,0.14514967,0.05384273,0.14099901
0.50125063,2.65973347,0.35898088,1.65045442,0.26627427,0.60536020,0.04984399,0.14827586,0.05521098,0.14107844
0.50725363,2.69947252,0.37472859,1.68652995,0.26584463,0.60748514,0.04729297,0.15182050,0.05659217,0.14143273
0.51325663,2.74341138,0.39135982,1.72554559,0.26578464,0.61032459,0.04467545,0.15574755,0.05797181,0.14209526
0.51925963,2.79121423,0.40873638,1.76712579,0.26609496,0.61387840,0.04203886,0.16000650,0.05933216,0.14309162
0.52526263,2.84240012,0.42669939,1.81081534,0.26675579,0.61810703,0.03942870,0.16453294,0.06065281,0.14443889
0.53126563,2.89635643,0.44507351,1.85609183,0.26772700,0.62293278,0.03688745,0.16924996,0.06191136,0.14614556
0.53726863,2.95235874,0.46367196,1.90238121,0.26894938,0.62824296,0.03445357,0.17407017,0.06308427,0.14821167
0.54327164,3.00959618,0.48230223,1.94907547,0.27034688,0.63389494,0.03216082,0.17889831,0.06414780,0.15062952
0.54927464,3.06720057,0.50077204,1.99555159,0.27182982,0.63972267,0.03003769,0.18363441,0.06507891,0.15338457
0.55527764,3.12427769,0.51889534,2.04119050,0.27329878,0.64554431,0.02810712,0.18817727,0.06585626,0.15645662
0.56128064,3.17993891,0.53649795,2.08539521,0.27464909,0.65117054,0.02638636,0.19242808,0.06646106,0.15982117
0.56728364,3.23333132,0.55342265,2.12760702,0.27577558,0.65641295,0.02488713,0.19629401,0.06687781,0.16345063
0.57328664,3.28366477,0.56953333,2.16731915,0.27657728,0.66109224,0.02361583,0.19969156,0.06709496,0.16731567
0.57928964,3.33023461,0.58471806,2.20408711,0.27696195,0.66504551,0.02257399,0.20254954,0.06710531,0.17138619
0.58529265,3.37243903,0.59889108,2.23753573,0.27685007,0.66813261,0.02175883,0.20481136,0.06690626,0.17563220
0.59129565,3.40979072,0.61199346,2.26736262,0.27617825,0.67024091,0.02116385,0.20643678,0.06649984,0.18002435
0.59729865,3.44192264,0.62399271,2.29333845,0.27490171,0.67128871,0.02077957,0.20740278,0.06589262,0.18453417
0.60330165,3.46858842,0.63488135,2.31530458,0.27299592,0.67122689,0.02059424,0.20770362,0.06509532,0.18913406
0.60930465,3.48965808,0.64467465,2.33316856,0.27045732,0.67003915,0.02059460,0.20735024,0.06412239,0.19379701
0.61530765,3.50511011,0.65340785,2.34689839,0.26730307,0.66774074,0.02076658,0.20636877,0.06299142,0.19849625
0.62131066,3.51502121,0.66113309,2.35651622,0.26357011,0.66437616,0.02109601,0.20479861,0.06172251,0.20320471
0.62731366,3.51955470,0.66791629,2.36209232,0.25931333,0.66001590,0.02156919,0.20268996,0.06033754,0.20789453
0.63331666,3.51894901,0.67383430,2.36373982,0.25460344,0.65475270,0.02217349,0.20010106,0.05885954,0.21253677
0.63931966,3.51350707,0.67897243,2.36161077,0.24952428,0.64869748,0.02289776,0.19709540,0.05731198,0.21710112
0.64532266,3.50358735,0.68342256,2.35589356,0.24417005,0.64197534,0.02373268,0.19373889,0.05571820,0.22155604
0.65132566,3.48959682,0.68728181,2.34681183,0.23864251,0.63472185,0.02467098,0.19009731,0.05410087,0.22586906
0.65732866,3.47198610,0.69065181,2.33462448,0.23304825,0.62707971,0.02570756,0.18623412,0.05248155,0.23000739
0.66333167,3.45124617,0.69363840,2.31962644,0.22749622,0.61919591,0.02683943,0.18220870,0.05088036,0.23393888
0.66933467,3.42790632,0.69635163,2.30214947,0.22209553,0.61121947,0.02806560,0.17807509,0.04931567,0.23763305
0.67533767,3.40253232,0.69890587,2.28256250,0.21695362,0.60329961,0.02938680,0.17388125,0.04780397,0.24106240
0.68134067,3.37572413,0.70141970,2.26127061,0.21217468,0.59558429,0.03080511,0.16966888,0.04635974,0.24420364
0.68734367,3.34811194,0.70401542,2.23871217,0.20785835,0.58821900,0.03232351,0.16547358,0.04499540,0.24703896
0.69334667,3.32035000,0.70681794,2.21535365,0.20409868,0.58134553,0.03394535,0.16132545,0.04372133,0.24955704
0.69934967,3.29310735,0.70995287,2.19168169,0.20098311,0.57510074,0.03567377,0.15724986,0.04254591,0.25175381
0.70535268,3.26705536,0.71354369,2.16819254,0.19859160,0.56961495,0.03751114,0.15326843,0.04147558,0.25363282
0.71135568,3.24285179,0.71770808,2.14537894,0.19699559,0.56501007,0.03945842,0.14939993,0.04051495,0.25520524
0.71735868,3.22112195,0.72255340,2.12371489,0.19625697,0.56139733,0.04151468,0.14566115,0.03966695,0.25648927
0.72336168,3.20243751,0.72817145,2.10363903,0.19642677,0.55887461,0.04367661,0.14206757,0.03893293,0.25750922
0.72936468,3.18729403,0.73463293,2.08553751,0.19754386,0.55752346,0.04593814,0.13863380,0.03831288,0.25829407
0.73536768,3.17608849,0.74198174,2.06972723,0.19963336,0.55740600,0.04829020,0.13537372,0.03780563,0.25887569
0.74137069,3.16909815,0.75022959,2.05644069,0.20270509,0.55856184,0.05072060,0.13230040,0.03740907,0.25928683
0.74737369,3.16646250,0.75935136,2.04581331,0.20675206,0.56100526,0.05321409,0.12942574,0.03712042,0.25955897
0.75337669,3.16816942,0.76928144,2.03787440,0.21174905,0.56472291,0.05575256,0.12675996,0.03693655,0.25972013
0.75937969,3.17404714,0.77991163,2.03254234,0.21765153,0.56967225,0.05831536,0.12431092,0.03685429,0.25979287
0.76538269,3.18376301,0.79109072,2.02962489,0.22439502,0.57578099,0.06087985,0.12208347,0.03687081,0.25979259
0.77138569,3.19682963,0.80262615,2.02882469,0.23189498,0.58294766,0.06342201,0.12007884,0.03698394,0.25972618
0.77738869,3.21261896,0.81428765,2.02975019,0.24004740,0.59104347,0.06591713,0.11829418,0.03719257,0.25959128
0.78339170,3.23038400,0.82581318,2.03193173,0.24873021,0.59991557,0.06834070,0.11672231,0.03749695,0.25937604
0.78939470,3.24928768,0.83691667,2.03484216,0.25780547,0.60939145,0.07066914,0.11535182,0.03789904,0.25905951
0.79539770,3.26843780,0.84729770,2.03792131,0.26712239,0.61928470,0.07288070,0.11416738,0.03840267,0.25861274
0.80140070,3.28692667,0.85665248,2.04060319,0.27652117,0.62940165,0.07495623,0.11315053,0.03901377,0.25800034
0.80740370,3.30387365,0.86468590,2.04234460,0.28583747,0.63954871,0.07687983,0.11228066,0.03974039,0.25718258
0.81340670,3.31846856,0.87112386,2.04265402,0.29490748,0.64954010,0.07863943,0.11153635,0.04059263,0.25611789
0.81940970,3.33001385,0.87572564,2.04111911,0.30357322,0.65920556,0.08022721,0.11089689,0.04158249,0.25476557
0.82541271,3.33796331,0.87829534,2.03743154,0.31168805,0.66839756,0.08163979,0.11034395,0.04272350,0.25308861
0.83141571,3.34195512,0.87869210,2.03140783,0.31912196,0.67699776,0.08287823,0.10986330,0.04403031,0.25105638
0.83741871,3.34183747,0.87683834,2.02300497,0.32576647,0.68492210,0.08394783,0.10944638,0.04551806,0.24864716
0.84342171,3.33768500,0.87272567,2.01232994,0.33153879,0.69212446,0.08485774,0.10909179,0.04720167,0.24585016
0.84942471,3.32980496,0.86641799,1.99964236,0.33638521,0.69859843,0.08562032,0.10880641,0.04909505,0.24266714
0.85542771,3.31873234,0.85805161,1.98534995,0.34028320,0.70437701,0.08625037,0.10860614,0.05121023,0.23911332
0.86143072,3.30521365,0.84783224,1.96999670,0.34324245,0.70953040,0.08676430,0.10851622,0.05355639,0.23521762
0.86743372,3.29018003,0.83602887,1.95424410,0.34530439,0.71416164,0.08717908,0.10857100,0.05613900,0.23102223
0.87343672,3.27471026,0.82296475,1.93884600,0.34654052,0.71840056,0.08751134,0.10881314,0.05895891,0.22658146
0.87943972,3.25998543,0.80900584,1.92461818,0.34704935,0.72239601,0.08777639,0.10929230,0.06201156,0.22195999
0.88544272,3.24723702,0.79454711,1.91240362,0.34695223,0.72630711,0.08798736,0.11006324,0.06528630,0.21723055
0.89144572,3.23769074,0.77999739,1.90303528,0.34638815,0.73029360,0.08815456,0.11118356,0.06876593,0.21247122
0.89744872,3.23250883,0.76576327,1.89729770,0.34550789,0.73450610,0.08828497,0.11271094,0.07242638,0.20776250
0.90345173,3.23273330,0.75223301,1.89588934,0.34446767,0.73907669,0.08838195,0.11470019,0.07623664,0.20318428
0.90945473,3.23923308,0.73976087,1.89938741,0.34342270,0.74411024,0.08844535,0.11720012,0.08015897,0.19881286
0.91545773,3.25265757,0.72865291,1.90821668,0.34252087,0.74967717,0.08847171,0.12025045,0.08414932,0.19471827
0.92146073,3.27339890,0.71915461,1.92262406,0.34189693,0.75580791,0.08845481,0.12387885,0.08815809,0.19096194
0.92746373,3.30156490,0.71144110,1.94265993,0.34166748,0.76248941,0.08838648,0.12809829,0.09213105,0.18759485
0.93346673,3.33696408,0.70561028,1.96816753,0.34192680,0.76966394,0.08825753,0.13290487,0.09601054,0.18465634
0.93946973,3.37910373,0.70167924,1.99878076,0.34274393,0.77723025,0.08805881,0.13827622,0.09973683,0.18217346
0.94547274,3.42720102,0.69958410,2.03393083,0.34416096,0.78504695,0.08778236,0.14417055,0.10324963,0.18016100
0.95147574,3.48020704,0.69918317,2.07286150,0.34619256,0.79293812,0.08742256,0.15052656,0.10648970,0.17862216
0.95747874,3.53684241,0.70026341,2.11465246,0.34882675,0.80070061,0.08697709,0.15726407,0.10940047,0.17754967
0.96348174,3.59564310,0.70254967,2.15824968,0.35202679,0.80811288,0.08644783,0.16428553,0.11192967,0.17692738
0.96948474,3.65501423,0.70571647,2.20250175,0.35573407,0.81494467,0.08584141,0.17147827,0.11403081,0.17673212
0.97548774,3.71328936,0.70940156,2.24620038,0.35987165,0.82096717,0.08516960,0.17871753,0.11566461,0.17693580
0.98149075,3.76879260,0.71322069,2.28812341,0.36434844,0.82596311,0.08444925,0.18587002,0.11680015,0.17750738
0.98749375,3.81990067,0.71678298,2.32707853,0.36906354,0.82973611,0.08370192,0.19279806,0.11741588,0.17841484
0.99349675,3.86510217,0.71970608,2.36194567,0.37391061,0.83211908,0.08295323,0.19936390,0.11750023,0.17962678
0.99949975,3.90305136,0.72163052,2.39171638,0.37878207,0.83298100,0.08223175,0.20543427,0.11705210,0.18111378
1.00550275,3.93261429,0.72223267,2.41552846,0.38357274,0.83223200,0.08156777,0.21088488,0.11608089,0.18284920
1.01150575,3.95290546,0.72123576,2.43269455,0.38818304,0.82982634,0.08099178,0.21560456,0.11460636,0.18480960
1.01750875,3.96331349,0.71841856,2.44272352,0.39252135,0.82576340,0.08053276,0.21949911,0.11265806,0.18697465
1.02351176,3.96351529,0.71362155,2.44533400,0.39650565,0.82008650,0.08021654,0.22249446,0.11027464,0.18932663
1.02951476,3.95347846,0.70675027,2.44045966,0.40006444,0.81287995,0.08006414,0.22453920,0.10750277,0.19184951
1.03551776,3.93345229,0.69777603,2.42824636,0.40313687,0.80426427,0.08009022,0.22560622,0.10439593,0.19452784
1.04152076,3.90394838,0.68673406,2.40904154,0.40567229,0.79439023,0.08030185,0.22569352,0.10101302,0.19734547
1.04752376,3.86571224,0.67371926,2.38337666,0.40762936,0.78343176,0.08069750,0.22482407,0.09741684,0.20028420
1.05352676,3.81968761,0.65888008,2.35194364,0.40897474,0.77157842,0.08126646,0.22304486,0.09367244,0.20332260
1.05952976,3.76697546,0.64241072,2.31556665,0.40968175,0.75902766,0.08198862,0.22042504,0.08984552,0.20643503
1.06553277,3.70878974,0.62454231,2.27517041,0.40972898,0.74597735,0.08283476,0.21705340,0.08600075,0.20959102
1.07153577,3.64641198,0.60553340,2.23174671,0.40909910,0.73261890,0.08376721,0.21303515,0.08220025,0.21275499
1.07753877,3.58114666,0.58566031,2.18632022,0.40777791,0.71913134,0.08474102,0.20848831,0.07850208,0.21588648
1.08354177,3.51427909,0.56520763,2.13991517,0.40575393,0.70567642,0.08570536,0.20353973,0.07495892,0.21894080
1.08954477,3.44703726,0.54445944,2.09352381,0.40301823,0.69239501,0.08660542,0.19832091,0.07161688,0.22187008
1.09554777,3.38055864,0.52369133,2.04807788,0.39956487,0.67940483,0.08738436,0.19296394,0.06851459,0.22462473
1.10155078,3.31586292,0.50316363,2.00442368,0.39539161,0.66679933,0.08798549,0.18759744,0.06568240,0.22715509
1.10755378,3.25383081,0.48311583,1.96330134,0.39050102,0.65464787,0.08835450,0.18234290,0.06314193,0.22941326
1.11355678,3.19518917,0.46376236,1.92532870,0.38490174,0.64299679,0.08844156,0.17731140,0.06090581,0.23135498
1.11955978,3.14050219,0.44528973,1.89098992,0.37860980,0.63187132,0.08820327,0.17260079,0.05897769,0.23294131
1.12556278,3.09016830,0.42785483,1.86062879,0.37164995,0.62127799,0.08760439,0.16829352,0.05735253,0.23414019
1.13156578,3.04442214,0.41158447,1.83444662,0.36405664,0.61120754,0.08661920,0.16445501,0.05601706,0.23492764
1.13756878,3.00334113,0.39657588,1.81250445,0.35587479,0.60163778,0.08523248,0.16113269,0.05495060,0.23528852
1.14357179,2.96685587,0.38289809,1.79472929,0.34716005,0.59253653,0.08344005,0.15835572,0.05412595,0.23521693
1.14957479,2.93476382,0.37059395,1.78092392,0.33797862,0.58386441,0.08124892,0.15613526,0.05351056,0.23471616
1.15557779,2.90674575,0.35968275,1.77077993,0.32840647,0.57557728,0.07867694,0.15446531,0.05306778,0.23379824
1.16158079,2.88238438,0.35016320,1.76389347,0.31852817,0.56762854,0.07575208,0.15332408,0.05275829,0.23248316
1.16758379,2.86118492,0.34201668,1.75978334,0.30843520,0.55997102,0.07251136,0.15267581,0.05254152,0.23079793
1.17358679,2.84259704,0.33521068,1.75791092,0.29822391,0.55255882,0.06899949,0.15247287,0.05237715,0.22877543
1.17958979,2.82603813,0.32970235,1.75770138,0.28799334,0.54534893,0.06526733,0.15265821,0.05222658,0.22645336
1.18559280,2.81091734,0.32544202,1.75856581,0.27784286,0.53830287,0.06137012,0.15316792,0.05205433,0.22387330
1.19159580,2.79666021,0.32237679,1.75992353,0.26786991,0.53138840,0.05736584,0.15393390,0.05182932,0.22108001
1.19759880,2.78273338,0.32045391,1.76122420,0.25816796,0.52458138,0.05331344,0.15488656,0.05152603,0.21812105
1.20360180,2.76866896,0.31962412,1.76196903,0.24882479,0.51786778,0.04927131,0.15595733,0.05112548,0.21504680
1.20960480,2.75408784,0.31984479,1.76173040,0.23992115,0.51124602,0.04529591,0.15708117,0.05061594,0.21191078
1.21560780,2.73872134,0.32108269,1.76016948,0.23153003,0.50472930,0.04144054,0.15819868,0.04999351,0.20877045
1.22161081,2.72243038,0.32331650,1.75705093,0.22371633,0.49834813,0.03775451,0.15925805,0.04926233,0.20568816
1.22761381,2.70522118,0.32653881,1.75225437,0.21653717,0.49215274,0.03428251,0.16021659,0.04843465,0.20273233
1.23361681,2.68725681,0.33075758,1.74578184,0.21004259,0.48621522,0.03106424,0.16104194,0.04753052,0.19997861
1.23961981,2.66886348,0.33599681,1.73776091,0.20427665,0.48063125,0.02813434,0.16171284,0.04657734,0.19751094
1.24562281,2.65053100,0.34229657,1.72844316,0.19927883,0.47552112,0.02552257,0.16221946,0.04560910,0.19542222
1.25162581,2.63290654,0.34971195,1.71819759,0.19508549,0.47102981,0.02325409,0.16256334,0.04466541,0.19381458
1.25762881,2.61678144,0.35831111,1.70749915,0.19173140,0.46732606,0.02134999,0.16275687,0.04379038,0.19279892
1.26363182,2.60307067,0.36817230,1.69691236,0.18925097,0.46460008,0.01982783,0.16282236,0.04303127,0.19249376
1.26963482,2.59278522,0.37937980,1.68707045,0.18767924,0.46305987,0.01870222,0.16279070,0.04243706,0.19302318
1.27563782,2.58699769,0.39201883,1.67865047,0.18705237,0.46292619,0.01798546,0.16269976,0.04205691,0.19451395
1.28164082,2.58680199,0.40616966,1.67234514,0.18740755,0.46442601,0.01768796,0.16259233,0.04193859,0.19709174
1.28764382,2.59326822,0.42190089,1.66883239,0.18878237,0.46778475,0.01781872,0.16251396,0.04212687,0.20087660
1.29364682,2.60739427,0.43926229,1.66874357,0.19121342,0.47321745,0.01838557,0.16251059,0.04266193,0.20597783
1.29964982,2.63005586,0.45827747,1.67263172,0.19473439,0.48091905,0.01939527,0.16262602,0.04357793,0.21248837
1.30565283,2.66195712,0.47893660,1.68094101,0.19937356,0.49105435,0.02085346,0.16289947,0.04490157,0.22047908
1.31165583,2.70358383,0.50118973,1.69397884,0.20515083,0.50374786,0.02276443,0.16336324,0.04665095,0.22999309
1.31765883,2.75516164,0.52494094,1.71189191,0.21207453,0.51907418,0.02513067,0.16404047,0.04883451,0.24104051
1.32366183,2.81662132,0.55004385,1.73464745,0.22013809,0.53704925,0.02795240,0.16494332,0.05145030,0.25359398
1.32966483,2.88757330,0.57629873,1.76202072,0.22931676,0.55762309,0.03122685,0.16607150,0.05448550,0.26758509
1.33566783,2.96729306,0.60345163,1.79358975,0.23956474,0.58067429,0.03494753,0.16741120,0.05791621,0.28290217
1.34167084,3.05471882,0.63119564,1.82873777,0.25081273,0.60600689,0.03910344,0.16893472,0.06170762,0.29938957
1.34767384,3.14846236,0.65917452,1.86666376,0.26296622,0.63334970,0.04367828,0.17060054,0.06581451,0.31684857
1.35367684,3.24683325,0.68698872,1.90640100,0.27590462,0.66235841,0.04864969,0.17235413,0.07018202,0.33504006
1.35967984,3.34787631,0.71420359,1.94684317,0.28948139,0.69262058,0.05398858,0.17412930,0.07474689,0.35368899
1.36568284,3.44942103,0.74035966,1.98677718,0.30352521,0.72366332,0.05965862,0.17585014,0.07943884,0.37249039
1.37168584,3.54914173,0.76498468,2.02492161,0.31784221,0.75496362,0.06561586,0.17743351,0.08418238,0.39111702
1.37768884,3.64462599,0.78760685,2.05996927,0.33221928,0.78596098,0.07180859,0.17879191,0.08889875,0.40922813
1.38369185,3.73344902,0.80776879,2.09063219,0.34642824,0.81607181,0.07817743,0.17983670,0.09350805,0.42647920
1.38969485,3.81325076,0.82504172,2.11568711,0.36023093,0.84470524,0.08465567,0.18048140,0.09793146,0.44253220
1.39569785,3.88181268,0.83903911,2.13401963,0.37338485,0.87127957,0.09116992,0.18064511,0.10209350,0.45706600
1.40170085,3.93713103,0.84942932,2.14466506,0.38564925,0.89523883,0.09764103,0.18025572,0.10592423,0.46978637
1.40770385,3.97748351,0.85594659,2.14684417,0.39679135,0.91606881,0.10398524,0.17925287,0.10936128,0.48043536
1.41370685,4.00148644,0.85839996,2.13999233,0.40659260,0.93331181,0.11011564,0.17759043,0.11235172,0.48879946
1.41970985,4.00814022,0.85667964,2.12378079,0.41485452,0.94657968,0.11594385,0.17523852,0.11485354,0.49471634
1.42571286,3.99686113,0.85076071,2.09812922,0.42140413,0.95556464,0.12138187,0.17218483,0.11683694,0.49807978
1.43171586,3.96749849,0.84070387,2.06320899,0.42609859,0.96004738,0.12634410,0.16843527,0.11828506,0.49884266
1.43771886,3.92033653,0.82665341,2.01943731,0.42882901,0.95990241,0.13074939,0.16401393,0.11919442,0.49701794
1.44372186,3.85608136,0.80883235,1.96746249,0.42952322,0.95510030,0.13452314,0.15896233,0.11957486,0.49267750
1.44972486,3.77583391,0.78753525,1.90814121,0.42814758,0.94570698,0.13759938,0.15333806,0.11944902,0.48594904
1.45572786,3.68105028,0.76311885,1.84250899,0.42470758,0.93188020,0.13992260,0.14721277,0.11885150,0.47701114
1.46173087,3.57349175,0.73599122,1.77174515,0.41924744,0.91386339,0.14144954,0.14066984,0.11782758,0.46608683
1.46773387,3.45516658,0.70659962,1.69713415,0.41184871,0.89197719,0.14215056,0.13380160,0.11643162,0.45343579
1.47373687,3.32826652,0.67541797,1.62002474,0.40262790,0.86660929,0.14201077,0.12670644,0.11472526,0.43934574
1.47973987,3.19510058,0.64293408,1.54178894,0.39173335,0.83820273,0.14103074,0.11948583,0.11277538,0.42412329
1.48574287,3.05802895,0.60963744,1.46378234,0.37934145,0.80724346,0.13922682,0.11224142,0.11065200,0.40808456
1.49174587,2.91939942,0.57600781,1.38730732,0.36565232,0.77424743,0.13663102,0.10507240,0.10842615,0.39154618
1.49774887,2.78148871,0.54250495,1.31358043,0.35088524,0.73974776,0.13329038,0.09807305,0.10616780,0.37481666
1.50375188,2.64645054,0.50955998,1.24370497,0.33527385,0.70428249,0.12926606,0.09133084,0.10394395,0.35818881
1.50975488,2.51627174,0.47756829,1.17864945,0.31906132,0.66838307,0.12463191,0.08492484,0.10181686,0.34193307
1.51575788,2.39273763,0.44688421,1.11923227,0.30249572,0.63256414,0.11947274,0.07892467,0.09984266,0.32629223
1.52176088,2.27740678,0.41781752,1.06611277,0.28582556,0.59731461,0.11388235,0.07338991,0.09807012,0.31147748
1.52776388,2.17159553,0.39063153,1.01978827,0.26929576,0.56309033,0.10796133,0.06836996,0.09653987,0.29766587
1.53376688,2.07637149,0.36554277,0.98059681,0.25314397,0.53030830,0.10181470,0.06390432,0.09528392,0.28499918
1.53976988,1.99255550,0.34272203,0.94872460,0.23759746,0.49934255,0.09554958,0.06002318,0.09432551,0.27358408
1.54577289,1.92073071,0.32229646,0.92421758,0.22287045,0.47052143,0.08927287,0.05674831,0.09367931,0.26349350
1.55177589,1.86125765,0.30435262,0.90699594,0.20916197,0.44412635,0.08308900,0.05409408,0.09335190,0.25476892
1.55777889,1.81429363,0.28894008,0.89687070,0.19665423,0.42039166,0.07709796,0.05206864,0.09334247,0.24742358
1.56378189,1.77981512,0.27607544,0.89356121,0.18551135,0.39950557,0.07139343,0.05067500,0.09364377,0.24144610
1.56978489,1.75764152,0.26574648,0.89671285,0.17587858,0.38161169,0.06606131,0.04991217,0.09424312,0.23680454
1.57578789,1.74745893,0.25791625,0.90591392,0.16788167,0.36681121,0.06117844,0.04977599,0.09512351,0.23345051
1.58179090,1.74884280,0.25252694,0.92071112,0.16162658,0.35516524,0.05681165,0.05025989,0.09626471,0.23132319
1.58779390,1.76127828,0.24950347,0.94062317,0.15719923,0.34669722,0.05301714,0.05135532,0.09764428,0.23035302
1.59379690,1.78417784,0.24875656,0.96515215,0.15466534,0.34139525,0.04983999,0.05305194,0.09923848,0.23046501
1.59979990,1.81689537,0.25018544,0.99379243,0.15407022,0.33921405,0.04731414,0.05533754,0.10102304,0.23158138
1.60580290,1.85873682,0.25368001,1.02603728,0.15543851,0.34007671,0.04546230,0.05819766,0.10297371,0.23362372
1.61180590,1.90896746,0.25912260,1.06138326,0.15877382,0.34387592,0.04429628,0.06161503,0.10506660,0.23651435
1.61780890,1.96681608,0.26638929,1.09933273,0.16405829,0.35047496,0.04381727,0.06556879,0.10727837,0.24017722
1.62381191,2.03147665,0.27535093,1.13939481,0.17125198,0.35970836,0.04401631,0.07003360,0.10958620,0.24453813
1.62981491,2.10210834,0.28587390,1.18108538,0.18029239,0.37138238,0.04487483,0.07497869,0.11196758,0.24952457
1.63581791,2.17783456,0.29782068,1.22392637,0.19109388,0.38527558,0.04636518,0.08036695,0.11440006,0.25506517
1.64182091,2.25774200,0.31105036,1.26744507,0.20354729,0.40113955,0.04845125,0.08615408,0.11686084,0.26108902
1.64782391,2.34088046,0.32541909,1.31117360,0.21751980,0.41869998,0.05108913,0.09228799,0.11932643,0.26752482
1.65382691,2.42626429,0.34078060,1.35464915,0.23285513,0.43765839,0.05422776,0.09870838,0.12177232,0.27430026
1.65982991,2.51287603,0.35698681,1.39741508,0.24937419,0.45769456,0.05780963,0.10534666,0.12417270,0.28134140
1.66583292,2.59967278,0.37388853,1.43902314,0.26687628,0.47846979,0.06177158,0.11212626,0.12650035,0.28857252
1.67183592,2.68559557,0.39133631,1.47903685,0.28514094,0.49963113,0.06604559,0.11896327,0.12872668,0.29591620
1.67783892,2.76958165,0.40918143,1.51703602,0.30393044,0.52081659,0.07055972,0.12576754,0.13082195,0.30329382
1.68384192,2.85057980,0.42727699,1.55262239,0.32299299,0.54166117,0.07523902,0.13244410,0.13275565,0.31062644
1.68984492,2.92756803,0.44547916,1.58542600,0.34206659,0.56180371,0.08000670,0.13889500,0.13449710,0.31783602
1.69584792,2.99957321,0.46364845,1.61511226,0.36088356,0.58089432,0.08478522,0.14502142,0.13601615,0.32484692
1.70185093,3.06569207,0.48165116,1.64138926,0.37917550,0.59860212,0.08949752,0.15072598,0.13728403,0.33158761
1.70785393,3.12511238,0.49936073,1.66401512,0.39667873,0.61462308,0.09406837,0.15591524,0.13827429,0.33799245
1.71385693,3.17713382,0.51665924,1.68280494,0.41313986,0.62868754,0.09842567,0.16050224,0.13896376,0.34400345
