energy_ev,total_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.96248124,4.44962631,0.37427189,1.02733125,1.03126447,2.17728015,0.00252259,0.18145910,0.05386817,1.37782109
-2.95647824,4.37019005,0.35230509,1.01504467,1.00453757,2.18757895,0.00264307,0.17929353,0.05236048,1.30718573
-2.95047524,4.29984098,0.33211155,1.00465614,0.97962993,2.19900575,0.00277396,0.17787089,0.05100051,1.24182985
-2.94447224,4.23829651,0.31375543,0.99606857,0.95665494,2.21110126,0.00291393,0.17715720,0.04979606,1.18191043
-2.93846923,4.18493985,0.29725363,0.98912917,0.93564781,2.22328503,0.00306136,0.17709911,0.04874887,1.12743683
-2.93246623,4.13886291,0.28258054,0.98363886,0.91656941,2.23487490,0.00321431,0.17762598,0.04785514,1.07828737
-2.92646323,4.09891941,0.26967376,0.97936294,0.89931320,2.24511212,0.00337063,0.17865262,0.04710617,1.03422922
-2.92046023,4.06378519,0.25844050,0.97604242,0.88371463,2.25319064,0.00352790,0.18008227,0.04648926,0.99494044
-2.91445723,4.03202287,0.24876419,0.97340565,0.86956251,2.25828937,0.00368357,0.18180991,0.04598860,0.96003297
-2.90845423,4.00214798,0.24051121,0.97117973,0.85661148,2.25960578,0.00383500,0.18372576,0.04558633,0.92907564
-2.90245123,3.97269354,0.23353725,0.96910128,0.84459513,2.25638916,0.00397948,0.18571876,0.04526355,0.90161607
-2.89644822,3.94227068,0.22769332,0.96692618,0.83323889,2.24797213,0.00411437,0.18767989,0.04500132,0.87720081
-2.89044522,3.90962270,0.22283109,0.96443802,0.82227221,2.23379878,0.00423710,0.18950540,0.04478158,0.85539305
-2.88444222,3.87367103,0.21880749,0.96145499,0.81143955,2.21344836,0.00434532,0.19109961,0.04458799,0.83578742
-2.87843922,3.83355151,0.21548858,0.95783517,0.80050970,2.18665341,0.00443690,0.19237741,0.04440660,0.81802168
-2.87243622,3.78864011,0.21275249,0.95347989,0.78928316,2.15331163,0.00451001,0.19326617,0.04422641,0.80178521
-2.86643322,3.73856786,0.21049169,0.94833554,0.77759751,2.11349129,0.00456321,0.19370728,0.04403971,0.78682427
-2.86043022,3.68322513,0.20861444,0.94239346,0.76533071,2.06742987,0.00459543,0.19365708,0.04384229,0.77294445
-2.85442721,3.62275584,0.20704556,0.93568839,0.75240239,2.01552661,0.00460605,0.19308728,0.04363347,0.76001039
-2.84842421,3.55754265,0.20572666,0.92829545,0.73877337,1.95832920,0.00459488,0.19198491,0.04341592,0.74794337
-2.84242121,3.48818460,0.20461585,0.92032583,0.72444375,1.89651581,0.00456220,0.19035180,0.04319544,0.73671708
-2.83641821,3.41546861,0.20368710,0.91192153,0.70944973,1.83087327,0.00450872,0.18820364,0.04298047,0.72635206
-2.83041521,3.34033668,0.20292928,0.90324933,0.69385970,1.76227273,0.00443559,0.18556876,0.04278161,0.71690933
-2.82441221,3.26385056,0.20234505,0.89449415,0.67776985,1.69164395,0.00434435,0.18248661,0.04261100,0.70848354
-2.81840920,3.18715546,0.20194958,0.88585222,0.66129970,1.61994950,0.00423688,0.17900613,0.04248166,0.70119605
-2.81240620,3.11144446,0.20176934,0.87752407,0.64458774,1.54815993,0.00411539,0.17518397,0.04240675,0.69518830
-2.80640320,3.03792495,0.20184075,0.86970773,0.62778750,1.47723093,0.00398235,0.17108276,0.04239895,0.69061564
-2.80040020,2.96778815,0.20220899,0.86259230,0.61106419,1.40808320,0.00384042,0.16676939,0.04246971,0.68764180
-2.79439720,2.90218253,0.20292678,0.85635193,0.59459191,1.34158567,0.00369244,0.16231341,0.04262869,0.68643414
-2.78839420,2.84219155,0.20405321,0.85114059,0.57855153,1.27854229,0.00354136,0.15778557,0.04288315,0.68715968
-2.78239120,2.78881611,0.20565270,0.84708749,0.56312907,1.21968252,0.00339019,0.15325655,0.04323757,0.68998187
-2.77638819,2.74296140,0.20779381,0.84429354,0.54851456,1.16565541,0.00324196,0.14879583,0.04369323,0.69505806
-2.77038519,2.70542794,0.21054811,0.84282863,0.53490106,1.11702681,0.00309972,0.14447082,0.04424806,0.70253745
-2.76438219,2.67690637,0.21398894,0.84273000,0.52248381,1.07427940,0.00296647,0.14034606,0.04489654,0.71255955
-2.75837919,2.65797524,0.21819005,0.84400164,0.51145923,1.03781484,0.00284516,0.13648264,0.04562978,0.72525276
-2.75237619,2.64910109,0.22322405,0.84661459,0.50202357,1.00795744,0.00273869,0.13293772,0.04643575,0.74073308
-2.74637319,2.65064011,0.22916069,0.85050836,0.49437103,0.98495879,0.00264985,0.12976416,0.04729965,0.75910266
-2.74037019,2.66284062,0.23606484,0.85559308,0.48869143,0.96900261,0.00258136,0.12701016,0.04820441,0.78044806
-2.73436718,2.68584568,0.24399429,0.86175252,0.48516702,0.96020951,0.00253585,0.12471901,0.04913127,0.80483810
-2.72836418,2.71969526,0.25299729,0.86884772,0.48396884,0.95864120,0.00251582,0.12292876,0.05006051,0.83232117
-2.72236118,2.76432766,0.26310989,0.87672108,0.48525235,0.96430378,0.00252365,0.12167195,0.05097222,0.86292189
-2.71635818,2.81957971,0.27435310,0.88520072,0.48915259,0.97715029,0.00256159,0.12097528,0.05184704,0.89663715
-2.71035518,2.88518594,0.28673004,0.89410498,0.49577914,0.99708220,0.00263168,0.12085927,0.05266695,0.93343153
-2.70435218,2.96077655,0.30022302,0.90324681,0.50521086,1.02395030,0.00273579,0.12133783,0.05341597,0.97323221
-2.69834917,3.04587459,0.31479088,0.91243789,0.51749087,1.05755505,0.00287552,0.12241790,0.05408080,1.01592350
-2.69234617,3.13989277,0.33036657,0.92149223,0.53262186,1.09764673,0.00305216,0.12409900,0.05465129,1.06134121
-2.68634317,3.24213035,0.34685516,0.93022939,0.55056213,1.14392580,0.00326664,0.12637284,0.05512078,1.10926724
-2.68034017,3.35177083,0.36413259,0.93847684,0.57122246,1.19604371,0.00351945,0.12922294,0.05548627,1.15942458
-2.67433717,3.46788097,0.38204498,0.94607177,0.59446417,1.25360452,0.00381059,0.13262430,0.05574834,1.21147323
-2.66833417,3.58941201,0.40040908,0.95286220,0.62009834,1.31616751,0.00413947,0.13654323,0.05591096,1.26500739
-2.66233117,3.71520340,0.41901358,0.95870743,0.64788660,1.38325081,0.00450486,0.14093718,0.05598104,1.31955432
-2.65632816,3.84398987,0.43762160,0.96347801,0.67754319,1.45433618,0.00490482,0.14575479,0.05596786,1.37457528
-2.65032516,3.97441177,0.45597430,0.96705531,0.70873857,1.52887470,0.00533666,0.15093612,0.05588235,1.42946878
-2.64432216,4.10502922,0.47379556,0.96933088,0.74110435,1.60629312,0.00579687,0.15641300,0.05573628,1.48357653
-2.63831916,4.23433970,0.49079776,0.97020569,0.77423947,1.68600055,0.00628115,0.16210964,0.05554141,1.53619200
-2.63231616,4.36079890,0.50668836,0.96958958,0.80771744,1.76739511,0.00678435,0.16794344,0.05530862,1.58657177
-2.62631316,4.48284431,0.52117725,0.96740078,0.84109430,1.84987002,0.00730058,0.17382598,0.05504716,1.63394935
-2.62031016,4.59892089,0.53398444,0.96356597,0.87391722,1.93281881,0.00782321,0.17966427,0.05476391,1.67755136
-2.61430715,4.70750792,0.54484798,0.95802053,0.90573329,2.01563925,0.00834499,0.18536216,0.05446289,1.71661541
-2.60830415,4.80714614,0.55353171,0.95070942,0.93609832,2.09773577,0.00885818,0.19082195,0.05414484,1.75040926
-2.60230115,4.89646428,0.55983248,0.94158842,0.96458537,2.17852026,0.00935467,0.19594615,0.05380714,1.77825060
-2.59629815,4.97420409,0.56358663,0.93062568,0.99079268,2.25741145,0.00982621,0.20063932,0.05344380,1.79952658
-2.59029515,5.03924301,0.56467544,0.91780366,1.01435098,2.33383299,0.01026456,0.20481007,0.05304578,1.81371252
-2.58429215,5.09061403,0.56302924,0.90312119,1.03492989,2.40721076,0.01066175,0.20837301,0.05260145,1.82038895
-2.57828914,5.12752219,0.55863008,0.88659561,1.05224335,2.47697000,0.01101026,0.21125071,0.05209723,1.81925630
-2.57228614,5.14935763,0.55151291,0.86826485,1.06605415,2.54253298,0.01130331,0.21337563,0.05151838,1.81014670
-2.56628314,5.15570525,0.54176506,0.84818929,1.07617738,2.60331803,0.01153501,0.21469191,0.05084986,1.79303240
-2.56028014,5.14635117,0.52952429,0.82645342,1.08248310,2.65874063,0.01170062,0.21515692,0.05007725,1.76803057
-2.55427714,5.12128651,0.51497542,0.80316709,1.08489812,2.70821736,0.01179668,0.21474276,0.04918765,1.73540423
-2.54827414,5.08070889,0.49834573,0.77846635,1.08340715,2.75117323,0.01182119,0.21343729,0.04817051,1.69555942
-2.54227114,5.02502245,0.47989931,0.75251396,1.07805337,2.78705282,0.01177370,0.21124505,0.04701840,1.64903876
-2.53626813,4.95483666,0.45993078,0.72549933,1.06893856,2.81533527,0.01165535,0.20818773,0.04572757,1.59651180
-2.53026513,4.87096467,0.43875850,0.69763821,1.05622299,2.83555305,0.01146893,0.20430434,0.04429841,1.53876248
-2.52426213,4.77442130,0.41671759,0.66917186,1.04012492,2.84731395,0.01121883,0.19965103,0.04273568,1.47667432
-2.51825913,4.66642086,0.39415304,0.64036594,1.02092000,2.85032562,0.01091095,0.19430053,0.04104854,1.41121384
-2.51225613,4.54837479,0.37141311,0.61150912,0.99894041,2.84442146,0.01055260,0.18834122,0.03925044,1.34341291
-2.50625313,4.42188854,0.34884321,0.58291128,0.97457368,2.82958686,0.01015233,0.18187595,0.03735875,1.27435043
-2.50025013,4.28875742,0.32678029,0.55490149,0.94826123,2.80598406,0.00971975,0.17502042,0.03539432,1.20513390
-2.49424712,4.15096037,0.30554797,0.52782567,0.92049626,2.77397436,0.00926533,0.16790144,0.03338083,1.13688138
-2.48824412,4.01065109,0.28545231,0.50204388,0.89182110,2.73413607,0.00880016,0.16065477,0.03134412,1.07070397
-2.48224112,3.87014519,0.26677819,0.47792724,0.86282358,2.68727687,0.00833572,0.15342296,0.02931138,1.00768927
-2.47623812,3.73190282,0.24978626,0.45585436,0.83413234,2.63443916,0.00788366,0.14635282,0.02731040,0.94888562
-2.47023512,3.59850553,0.23471043,0.43620729,0.80641089,2.57689766,0.00745555,0.13959293,0.02536876,0.89528749
-2.46423212,3.47262692,0.22175564,0.41936685,0.78035026,2.51614833,0.00706269,0.13329093,0.02351310,0.84782159
-2.45822911,3.35699645,0.21109593,0.40570732,0.75665993,2.45388835,0.00671589,0.12759087,0.02176840,0.80733395
-2.45222611,3.25435635,0.20287270,0.39559047,0.73605730,2.39198721,0.00642529,0.12263042,0.02015741,0.77457759
-2.44622311,3.16741166,0.19719306,0.38935892,0.71925526,2.33244920,0.00620021,0.11853817,0.01870013,0.75020076
-2.44022011,3.09877420,0.19412826,0.38732891,0.70694833,2.27736820,0.00604896,0.11543091,0.01741339,0.73473572
-2.43421711,3.05090129,0.19371217,0.38978249,0.69979720,2.22887575,0.00597878,0.11341103,0.01631056,0.72858803
-2.42821411,3.02603072,0.19594000,0.39695941,0.69841210,2.18908388,0.00599565,0.11256401,0.01540134,0.73202642
-2.42221111,3.02611374,0.20076718,0.40904890,0.70333534,2.16002443,0.00610426,0.11295601,0.01469166,0.74517361
-2.41620810,3.05274822,0.20810860,0.42618147,0.71502336,2.14358661,0.00630788,0.11463181,0.01418363,0.76799818
-2.41020510,3.10711450,0.21783852,0.44842132,0.73382899,2.14145496,0.00660830,0.11761288,0.01387568,0.80030809
-2.40420210,3.18991642,0.22979102,0.47575945,0.75998441,2.15504970,0.00700576,0.12189587,0.01376258,0.84174642
-2.39819910,3.30133035,0.24376145,0.50810804,0.79358559,2.18547165,0.00749893,0.12745148,0.01383576,0.89178967
-2.39219610,3.44096490,0.25950894,0.54529644,0.83457890,2.23345377,0.00808485,0.13422384,0.01408348,0.94974951
-2.38619310,3.60783376,0.27676002,0.58706908,0.88275061,2.29932115,0.00875892,0.14213047,0.01449115,1.01477836
-2.38019010,3.80034400,0.29521350,0.63308573,0.93772004,2.38296128,0.00951492,0.15106280,0.01504171,1.08587929
-2.37418709,4.01630159,0.31454676,0.68292426,0.99893694,2.48380602,0.01034504,0.16088746,0.01571598,1.16192071
-2.36818409,4.25293522,0.33442302,0.73608614,1.06568364,2.60082642,0.01123993,0.17144822,0.01649311,1.24165584
-2.36218109,4.50693927,0.35449997,0.79200465,1.13708243,2.73254108,0.01218882,0.18256870,0.01735100,1.32374705
-2.35617809,4.77453541,0.37443899,0.85005584,1.21210830,2.87703858,0.01317962,0.19405575,0.01826681,1.40679463
-2.35017509,5.05155204,0.39391518,0.90957181,1.28960705,3.03201361,0.01419913,0.20570351,0.01921744,1.48936944
-2.34417209,5.33351963,0.41262747,0.96985617,1.36831858,3.19481635,0.01523322,0.21729801,0.02018002,1.57004864
-2.33816908,5.61577935,0.43030859,1.03020101,1.44690488,3.36251396,0.01626711,0.22862223,0.02113245,1.64745321
-2.33216608,5.89360163,0.44673439,1.08990490,1.52398203,3.53196252,0.01728561,0.23946148,0.02205384,1.72028622
-2.32616308,6.16231071,0.46173205,1.14829109,1.59815518,3.69988741,0.01827344,0.24960884,0.02292502,1.78737009
-2.32016008,6.41741072,0.47518687,1.20472525,1.66805567,3.86296969,0.01921556,0.25887063,0.02372892,1.84768151
-2.31415708,6.65470866,0.48704699,1.25863190,1.73237865,4.01793577,0.02009754,0.26707153,0.02445099,1.90038240
-2.30815408,6.87042965,0.49732598,1.30950890,1.78992033,4.16164727,0.02090582,0.27405928,0.02507945,1.94484545
-2.30215108,7.06131977,0.50610287,1.35693916,1.83961299,4.29118809,0.02162812,0.27970873,0.02560557,1.98067299
-2.29614807,7.22473253,0.51351952,1.40059912,1.88055689,4.40394573,0.02225371,0.28392510,0.02602379,2.00770805
-2.29014507,7.35869550,0.51977543,1.44026355,1.91204751,4.49768378,0.02277370,0.28664628,0.02633176,2.02603711
-2.28414207,7.46195436,0.52511984,1.47580646,1.93359723,4.57060318,0.02318123,0.28784411,0.02653031,2.03598397
-2.27813907,7.53399282,0.52984158,1.50719802,1.94495059,4.62139007,0.02347175,0.28752460,0.02662333,2.03809490
-2.27213607,7.57502774,0.53425695,1.53449778,1.94609247,4.64924848,0.02364304,0.28572705,0.02661751,2.03311558
-2.26613307,7.58597988,0.53869593,1.55784449,1.93724905,4.65391693,0.02369535,0.28252212,0.02652207,2.02196054
-2.26013007,7.56842192,0.54348754,1.57744312,1.91888139,4.63566858,0.02363138,0.27800901,0.02634839,2.00567653
-2.25412706,7.52450634,0.54894467,1.59354984,1.89167205,4.59529497,0.02345616,0.27231172,0.02610957,1.98540113
-2.24812406,7.45687643,0.55534922,1.60645580,1.85650527,4.53407456,0.02317700,0.26557476,0.02581997,1.96231846
-2.24212106,7.36856467,0.56293815,1.61647066,1.81444153,4.45372731,0.02280323,0.25795831,0.02549478,1.93761390
-2.23611806,7.26288301,0.57189096,1.62390675,1.76668749,4.35635733,0.02234598,0.24963307,0.02514948,1.91242963
-2.23011506,7.14330961,0.58231946,1.62906485,1.71456235,4.24438610,0.02181788,0.24077506,0.02479938,1.88782305
-2.22411206,7.01337700,0.59425993,1.63222235,1.65946198,4.12047862,0.02123272,0.23156055,0.02445922,1.86472959
-2.21810905,6.87656592,0.60766849,1.63362438,1.60282181,3.98746547,0.02060508,0.22216118,0.02414274,1.84393163
-2.21210605,6.73620868,0.62241961,1.63347851,1.54607977,3.84826335,0.01994998,0.21273960,0.02386232,1.82603458
-2.20610305,6.59540541,0.63830809,1.63195309,1.49064032,3.70579684,0.01928245,0.20344564,0.02362874,1.81145100
-2.20010005,6.45695550,0.65505442,1.62917939,1.43784048,3.56292351,0.01861720,0.19441318,0.02345091,1.80039329
-2.19409705,6.32330567,0.67231329,1.62525718,1.38891860,3.42236474,0.01796824,0.18575765,0.02333572,1.79287483
-2.18809405,6.19651534,0.68968507,1.62026326,1.34498666,3.28664362,0.01734852,0.17757445,0.02328798,1.78871941
-2.18209105,6.07823889,0.70672965,1.61426243,1.30700637,3.15803132,0.01676966,0.16993798,0.02331037,1.78757808
-2.17608804,5.96972377,0.72298212,1.60731989,1.27576965,3.03850283,0.01624168,0.16290149,0.02340348,1.78895246
-2.17008504,5.87182255,0.73796966,1.59951424,1.25188348,2.92970248,0.01577276,0.15649753,0.02356590,1.79222326
-2.16408204,5.78501686,0.75122891,1.59095004,1.23575940,2.83291939,0.01536912,0.15073909,0.02379436,1.79668237
-2.15807904,5.70945038,0.76232301,1.58176907,1.22760768,2.74907288,0.01503490,0.14562115,0.02408389,1.80156717
-2.15207604,5.64496832,0.77085767,1.57215930,1.22743608,2.67870725,0.01477207,0.14112269,0.02442806,1.80609530
-2.14607304,5.59116075,0.77649550,1.56236082,1.23505321,2.62199567,0.01458048,0.13720898,0.02481914,1.80949838
-2.14007004,5.54740711,0.77896813,1.55266824,1.25007643,2.57875255,0.01445793,0.13383402,0.02524843,1.81105338
-2.13406703,5.51292012,0.77808547,1.54342912,1.27194405,2.54845354,0.01440023,0.13094319,0.02570645,1.81011035
-2.12806403,5.48678707,0.77374190,1.53503831,1.29993176,2.53026278,0.01440140,0.12847572,0.02618319,1.80611549
-2.12206103,5.46800746,0.76591915,1.52792830,1.33317298,2.52306638,0.01445387,0.12636724,0.02666839,1.79862909
-2.11605803,5.45552618,0.75468574,1.52255600,1.37068273,2.52551149,0.01454871,0.12455207,0.02715174,1.78733765
-2.11005503,5.44826194,0.74019335,1.51938641,1.41138470,2.53605017,0.01467593,0.12296533,0.02762311,1.77206032
-2.10405203,5.44513097,0.72267005,1.51887398,1.45414085,2.55298700,0.01482476,0.12154482,0.02807273,1.75274968
-2.09804902,5.44506649,0.70241106,1.52144257,1.49778279,2.57452955,0.01498396,0.12023255,0.02849141,1.72948728
-2.09204602,5.44703440,0.67976746,1.52746495,1.54114417,2.59884061,0.01514217,0.11897608,0.02887064,1.70247459
-2.08604302,5.45004592,0.65513333,1.53724288,1.58309314,2.62409076,0.01528822,0.11772943,0.02920275,1.67202001
-2.08004002,5.45316803,0.62893211,1.55098882,1.62256363,2.64851016,0.01541143,0.11645384,0.02948102,1.63852296
-2.07403702,5.45553208,0.60160265,1.56881020,1.65858468,2.67043799,0.01550190,0.11511815,0.02969975,1.60245575
-2.06803402,5.45634143,0.57358567,1.59069714,1.69030638,2.68836807,0.01555079,0.11369897,0.02985431,1.56434431
-2.06203102,5.45487827,0.54531107,1.61651433,1.71702168,2.70098939,0.01555055,0.11218064,0.02994123,1.52474860
-2.05602801,5.45050994,0.51718663,1.64599756,1.73818309,2.70721994,0.01549508,0.11055499,0.02995817,1.48424342
-2.05002501,5.44269489,0.48958846,1.67875530,1.75341347,2.70623298,0.01537988,0.10882092,0.02990392,1.44340050
-2.04402201,5.43098799,0.46285340,1.71427543,1.76251065,2.69747453,0.01520214,0.10698388,0.02977845,1.40277215
-2.03801901,5.41504529,0.43727360,1.75193694,1.76544567,2.68067168,0.01496078,0.10505523,0.02958281,1.36287723
-2.03201601,5.39462776,0.41309317,1.79102633,1.76235468,2.65583132,0.01465639,0.10305153,0.02931913,1.32418947
-2.02601301,5.36960378,0.39050692,1.83075816,1.75352507,2.62322946,0.01429123,0.10099376,0.02899057,1.28712843
-2.02001001,5.33995017,0.36966103,1.87029888,1.73937663,2.58339170,0.01386904,0.09890653,0.02860121,1.25205308
-2.01400700,5.30575135,0.35065529,1.90879319,1.72043854,2.53706562,0.01339492,0.09681724,0.02815603,1.21925788
-2.00800400,5.26719661,0.33354665,1.94539178,1.69732354,2.48518644,0.01287511,0.09475524,0.02766080,1.18897131
-2.00200100,5.22457511,0.31835375,1.97927932,1.67070055,2.42883746,0.01231681,0.09275097,0.02712200,1.16135635
-1.99599800,5.17826879,0.30506214,2.00970165,1.64126696,2.36920683,0.01172790,0.09083514,0.02654666,1.13651282
-1.98999500,5.12874298,0.29362965,2.03599091,1.60972209,2.30754268,0.01111671,0.08903785,0.02594235,1.11448109
-1.98399200,5.07653498,0.28399186,2.05758766,1.57674268,2.24510825,0.01049177,0.08738783,0.02531697,1.09524677
-1.97798899,5.02224064,0.27606720,2.07405901,1.54296175,2.18313890,0.00986156,0.08591161,0.02467867,1.07874615
-1.97198599,4.96649930,0.26976155,2.08511202,1.50895120,2.12280248,0.00923432,0.08463279,0.02403573,1.06487194
-1.96598299,4.90997747,0.26497226,2.09060193,1.47520890,2.06516460,0.00861782,0.08357138,0.02339644,1.05347901
-1.95997999,4.85335159,0.26159139,2.09053483,1.44215027,2.01115970,0.00801919,0.08274316,0.02276893,1.04439001
-1.95397699,4.79729048,0.25950826,2.08506491,1.41010437,1.96156877,0.00744479,0.08215917,0.02216112,1.03740058
-1.94797399,4.74243807,0.25861126,2.07448645,1.37931412,1.91700432,0.00690012,0.08182539,0.02158055,1.03228414
-1.94197099,4.68939709,0.25878913,2.05922117,1.34994017,1.87790237,0.00638970,0.08174240,0.02103435,1.02879621
-1.93596798,4.63871436,0.25993176,2.03980169,1.32206768,1.84452169,0.00591711,0.08190538,0.02052909,1.02667825
-1.92996498,4.59086853,0.26193055,2.01685200,1.29571539,1.81694951,0.00548492,0.08230418,0.02007077,1.02566117
-1.92396198,4.54626079,0.26467876,1.99106610,1.27084610,1.79511312,0.00509475,0.08292361,0.01966475,1.02546870
-1.91795898,4.50520922,0.26807168,1.96318583,1.24737790,1.77879654,0.00474734,0.08374391,0.01931575,1.02582055
-1.91195598,4.46794720,0.27200687,1.93397917,1.22519544,1.76766113,0.00444259,0.08474145,0.01902784,1.02643580
-1.90595298,4.43462619,0.27638467,1.90421984,1.20416076,1.76126908,0.00417968,0.08588951,0.01880445,1.02703643
-1.89994997,4.40532279,0.28110873,1.87466931,1.18412322,1.75910866,0.00395720,0.08715932,0.01864845,1.02735119
-1.89394697,4.38004994,0.28608684,1.84606173,1.16492825,1.76062004,0.00377322,0.08852110,0.01856217,1.02711980
-1.88794397,4.35877172,0.29123194,1.81909227,1.14642486,1.76522067,0.00362543,0.08994523,0.01854747,1.02609757
-1.88194097,4.34142089,0.29646314,1.79440911,1.12847168,1.77232919,0.00351128,0.09140341,0.01860582,1.02406023
-1.87593797,4.32791824,0.30170678,1.77260885,1.11094182,1.78138696,0.00342805,0.09286980,0.01873833,1.02080889
-1.86993497,4.31819246,0.30689744,1.75423508,1.09372651,1.79187665,0.00337300,0.09432202,0.01894581,1.01617496
-1.86393197,4.31219919,0.31197859,1.73977946,1.07673768,1.80333708,0.00334341,0.09574208,0.01922880,1.01002482
-1.85792896,4.30993791,0.31690310,1.72968467,1.05990974,1.81537421,0.00333669,0.09711705,0.01958753,1.00226388
-1.85192596,4.31146544,0.32163320,1.72434826,1.04320060,1.82766799,0.00335043,0.09843955,0.02002190,0.99283988
-1.84592296,4.31690473,0.32614008,1.72412670,1.02659209,1.83997501,0.00338241,0.09970798,0.02053143,0.98174525
-1.83991996,4.32644844,0.33040300,1.72933862,1.01008998,1.85212739,0.00343067,0.10092650,0.02111506,0.96901814
-1.83391696,4.34035642,0.33440800,1.74026675,0.99372345,1.86402801,0.00349348,0.10210470,0.02177111,0.95474231
-1.82791396,4.35894729,0.33814621,1.75715792,0.97754429,1.87564292,0.00356935,0.10325714,0.02249700,0.93904548
-1.82191096,4.38258427,0.34161192,1.78022085,0.96162565,1.88699127,0.00365698,0.10440255,0.02328916,0.92209647
-1.81590795,4.41165600,0.34480053,1.80962168,0.94606049,1.89813375,0.00375528,0.10556299,0.02414275,0.90410094
-1.80990495,4.44655349,0.34770652,1.84547747,0.93095960,1.90916019,0.00386329,0.10676278,0.02505154,0.88529620
-1.80390195,4.48764449,0.35032155,1.88784801,0.91644932,1.92017704,0.00398015,0.10802746,0.02600771,0.86594496
-1.79789895,4.53524680,0.35263298,1.93672659,0.90266885,1.93129550,0.00410511,0.10938270,0.02700181,0.84632859
-1.79189595,4.58960222,0.35462275,1.99203046,0.88976725,1.94262099,0.00423744,0.11085324,0.02802265,0.82673991
-1.78589295,4.65085264,0.35626682,2.05359178,0.87790017,1.95424419,0.00437642,0.11246196,0.02905736,0.80747592
-1.77988994,4.71901965,0.35753529,2.12114978,0.86722622,1.96623427,0.00452136,0.11422899,0.03009151,0.78883061
-1.77388694,4.79398866,0.35839305,2.19434501,0.85790318,1.97863422,0.00467157,0.11617110,0.03110934,0.77108820
-1.76788394,4.87549852,0.35880109,2.27271611,0.85008398,1.99145841,0.00482637,0.11830107,0.03209401,0.75451675
-1.76188094,4.96313670,0.35871827,2.35569960,0.84391251,2.00469206,0.00498513,0.12062734,0.03302801,0.73936244
-1.75587794,5.05634017,0.35810354,2.44263291,0.83951930,2.01829246,0.00514723,0.12315377,0.03389361,0.72584444
-1.74987494,5.15440151,0.35691843,2.53276068,0.83701707,2.03219132,0.00531220,0.12587940,0.03467337,0.71415048
-1.74387194,5.25647944,0.35512952,2.62524410,0.83649629,2.04629799,0.00547963,0.12879849,0.03535065,0.70443297
-1.73786893,5.36161302,0.35271097,2.71917301,0.83802061,2.06050279,0.00564928,0.13190042,0.03591018,0.69680572
-1.73186593,5.46873833,0.34964673,2.81358026,0.84162247,2.07468031,0.00582109,0.13516972,0.03633856,0.69134125
-1.72586293,5.57670676,0.34593233,2.90745784,0.84729886,2.08869206,0.00599516,0.13858615,0.03662473,0.68806845
-1.71985993,5.68430403,0.34157617,2.99977429,0.85500738,2.10238836,0.00617179,0.14212464,0.03676036,0.68697090
-1.71385693,5.79026935,0.33660025,3.08949288,0.86466289,2.11560939,0.00635144,0.14575544,0.03674018,0.68798556
-1.70785393,5.89331428,0.33104015,3.17559011,0.87613486,2.12818539,0.00653474,0.14944413,0.03656213,0.69100223
-1.70185093,5.99214149,0.32494444,3.25707445,0.88924582,2.13993621,0.00672239,0.15315178,0.03622748,0.69586357
-1.69584792,6.08546345,0.31837341,3.33300491,0.90377106,2.15067070,0.00691517,0.15683522,0.03574074,0.70236614
-1.68984492,6.17202175,0.31139736,3.40250956,0.91943994,2.16018607,0.00711381,0.16044740,0.03510953,0.71026245
-1.68384192,6.25060765,0.30409440,3.46480398,0.93593898,2.16826806,0.00731898,0.16393803,0.03434433,0.71926416
-1.67783892,6.32008438,0.29654801,3.51920960,0.95291706,2.17469199,0.00753117,0.16725437,0.03345810,0.72904675
-1.67183592,6.37941210,0.28884444,3.56517203,0.96999266,2.17922538,0.00775066,0.17034239,0.03246589,0.73925557
-1.66583292,6.42767535,0.28107020,3.60227929,0.98676322,2.18163231,0.00797739,0.17314810,0.03138438,0.74951340
-1.65982991,6.46411348,0.27330967,3.63027964,1.00281649,2.18167965,0.00821098,0.17561928,0.03023142,0.75942942
-1.65382691,6.48815309,0.26564294,3.64909875,1.01774362,2.17914514,0.00845066,0.17770735,0.02902557,0.76860939
-1.64782391,6.49944192,0.25814420,3.65885547,1.03115356,2.17382715,0.00869524,0.17936951,0.02778567,0.77666692
-1.64182091,6.49788244,0.25088042,3.65987550,1.04268812,2.16555565,0.00894315,0.18057092,0.02653046,0.78323527
-1.63581791,6.48366350,0.24391059,3.65270189,1.05203729,2.15420390,0.00919242,0.18128698,0.02527824,0.78797933
-1.62981491,6.45728761,0.23728547,3.63810141,1.05895389,2.13970015,0.00944078,0.18150539,0.02404664,0.79060736
-1.62381191,6.41959172,0.23104774,3.61706541,1.06326680,2.12203857,0.00968567,0.18122811,0.02285239,0.79088176
-1.61780890,6.37175889,0.22523262,3.59080423,1.06489217,2.10128874,0.00992438,0.18047282,0.02171118,0.78862850
-1.61180590,6.31531880,0.21986873,3.56073417,1.06384175,2.07760284,0.01015406,0.17927397,0.02063763,0.78374456
-1.60580290,6.25213508,0.21497927,3.52845608,1.06022776,2.05122000,0.01037192,0.17768325,0.01964518,0.77620309
-1.59979990,6.18437845,0.21058320,3.49572544,1.05426391,2.02246723,0.01057524,0.17576933,0.01874611,0.76605586
