energy_ev,total_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.30915458,3.14743183,0.28989803,0.22571223,1.05634724,0.68826025,0.00841750,1.38319412,0.07168518,0.50357532
0.31515758,3.03319063,0.27222925,0.21078877,1.03241497,0.65929680,0.00750459,1.36352171,0.06563957,0.46806031
0.32116058,2.93198520,0.25707403,0.19771969,1.01120404,0.63286647,0.00666473,1.34765665,0.05980835,0.43681519
0.32716358,2.84317800,0.24427269,0.18639657,0.99255998,0.60893421,0.00589545,1.33527010,0.05423184,0.40957003
0.33316658,2.76589366,0.23364106,0.17669238,0.97624938,0.58740878,0.00519383,1.32592192,0.04894553,0.38603734
0.33916958,2.69904536,0.22497544,0.16846570,0.96196571,0.56814722,0.00455667,1.31907230,0.04397990,0.36591751
0.34517259,2.64136886,0.21805797,0.16156510,0.94933838,0.55096094,0.00398056,1.31409799,0.03936025,0.34890445
0.35117559,2.59146344,0.21266207,0.15583361,0.93794507,0.53562355,0.00346195,1.31031268,0.03510672,0.33469124
0.35717859,2.54783870,0.20855802,0.15111310,0.92732674,0.52187994,0.00299720,1.30699084,0.03123436,0.32297581
0.36318159,2.50896543,0.20551857,0.14724852,0.91700483,0.50945642,0.00258268,1.30339412,0.02775343,0.31346653
0.36918459,2.47332849,0.20332423,0.14409182,0.90649977,0.49807155,0.00221475,1.29879912,0.02466963,0.30588758
0.37518759,2.43947937,0.20176834,0.14150549,0.89534996,0.48744698,0.00188982,1.29252516,0.02198452,0.29998384
0.38119060,2.40608595,0.20066157,0.13936558,0.88313029,0.47731807,0.00160437,1.28396073,0.01969587,0.29552509
0.38719360,2.37197699,0.19983570,0.13756410,0.86946907,0.46744348,0.00135499,1.27258712,0.01779815,0.29230939
0.39319660,2.33617907,0.19914664,0.13601063,0.85406269,0.45761357,0.00113838,1.25799823,0.01628285,0.29016527
0.39919960,2.29794416,0.19847646,0.13463336,0.83668709,0.44765693,0.00095138,1.23991522,0.01513890,0.28895271
0.40520260,2.25676641,0.19773433,0.13337912,0.81720553,0.43744495,0.00079103,1.21819543,0.01435294,0.28856269
0.41120560,2.21238740,0.19685643,0.13221283,0.79557227,0.42689405,0.00065450,1.19283511,0.01390957,0.28891542
0.41720860,2.16478962,0.19580482,0.13111613,0.77183208,0.41596568,0.00053922,1.16396577,0.01379152,0.28995706
0.42321161,2.11417893,0.19456515,0.13008543,0.74611558,0.40466405,0.00044281,1.13184448,0.01397972,0.29165540
0.42921461,2.06095703,0.19314368,0.12912941,0.71863093,0.39303183,0.00036313,1.09683885,0.01445339,0.29399434
0.43521761,2.00568590,0.19156345,0.12826624,0.68965231,0.38114414,0.00029833,1.05940735,0.01518999,0.29696791
0.44122061,1.94904631,0.18985999,0.12752059,0.65950593,0.36910120,0.00024680,1.02007645,0.01616523,0.30057379
0.44722361,1.89179310,0.18807684,0.12692067,0.62855448,0.35702022,0.00020725,0.97941561,0.01735302,0.30480701
0.45322661,1.83470988,0.18626094,0.12649550,0.59718086,0.34502686,0.00017868,0.93801174,0.01872556,0.30965424
0.45922961,1.77856595,0.18445844,0.12627263,0.56577213,0.33324705,0.00016043,0.89644443,0.02025336,0.31508896
0.46523262,1.72407791,0.18271096,0.12627633,0.53470451,0.32179936,0.00015221,0.85526327,0.02190546,0.32106797
0.47123562,1.67187817,0.18105256,0.12652662,0.50433020,0.31078858,0.00015408,0.81496838,0.02364971,0.32752970
0.47723862,1.62249215,0.17950766,0.12703905,0.47496669,0.30030074,0.00016652,0.77599508,0.02545316,0.33439428
0.48324162,1.57632525,0.17808999,0.12782536,0.44688880,0.29039985,0.00019044,0.73870335,0.02728264,0.34156570
0.48924462,1.53366021,0.17680256,0.12889500,0.42032404,0.28112645,0.00022722,0.70337236,0.02910539,0.34893607
0.49524762,1.49466475,0.17563875,0.13025753,0.39545093,0.27249813,0.00027872,0.67020011,0.03088988,0.35639170
0.50125063,1.45940875,0.17458436,0.13192566,0.37240057,0.26451165,0.00034737,0.63930792,0.03260667,0.36382091
0.50725363,1.42788970,0.17362052,0.13391891,0.35126081,0.25714673,0.00043615,0.61074924,0.03422936,0.37112316
0.51325663,1.40006467,0.17272721,0.13626770,0.33208282,0.25037108,0.00054862,0.58452199,0.03573555,0.37821900
0.51925963,1.37588672,0.17188725,0.13901746,0.31488944,0.24414628,0.00068901,0.56058355,0.03710779,0.38506035
0.52526263,1.35534322,0.17109046,0.14223285,0.29968467,0.23843418,0.00086214,0.53886732,0.03833448,0.39164060
0.53126563,1.33849391,0.17033759,0.14600145,0.28646370,0.23320340,0.00107351,0.51929987,0.03941063,0.39800370
0.53726863,1.32550600,0.16964405,0.15043709,0.27522285,0.22843545,0.00132923,0.50181751,0.04033853,0.40425198
0.54327164,1.31668428,0.16904283,0.15568215,0.26596879,0.22413010,0.00163598,0.48638140,0.04112817,0.41055189
0.54927464,1.31249408,0.16858673,0.16190905,0.25872652,0.22030974,0.00200102,0.47299026,0.04179748,0.41713737
0.55527764,1.31357572,0.16834944,0.16932040,0.25354570,0.21702235,0.00243201,0.46169007,0.04237233,0.42431045
0.56128064,1.32074905,0.16842559,0.17814798,0.25050496,0.21434291,0.00293695,0.45258011,0.04288629,0.43243875
0.56728364,1.33500761,0.16892956,0.18865032,0.24971400,0.21237324,0.00352404,0.44581516,0.04338015,0.44194998
0.57328664,1.35750226,0.16999311,0.20110886,0.25131332,0.21124005,0.00420145,0.44160359,0.04390115,0.45332333
0.57928964,1.38951445,0.17176188,0.21582294,0.25547174,0.21109146,0.00497714,0.44020151,0.04450211,0.46707790
0.58529265,1.43242023,0.17439091,0.23310344,0.26238161,0.21209198,0.00585862,0.44190328,0.04524032,0.48375871
0.59129565,1.48764607,0.17803931,0.25326556,0.27225214,0.21441623,0.00685267,0.44702860,0.04617624,0.50392044
0.59729865,1.55661831,0.18286430,0.27662063,0.28530108,0.21824160,0.00796509,0.45590702,0.04737221,0.52810971
0.60330165,1.64070803,0.18901491,0.30346758,0.30174502,0.22374027,0.00920037,0.46886032,0.04889104,0.55684638
0.60930465,1.74117364,0.19662551,0.33408397,0.32178897,0.23107076,0.01056142,0.48618367,0.05079460,0.59060459
0.61530765,1.85910353,0.20580956,0.36871730,0.34561538,0.24036953,0.01204932,0.50812628,0.05314246,0.62979433
0.62131066,1.99536106,0.21665373,0.40757664,0.37337333,0.25174288,0.01366304,0.53487246,0.05599056,0.67474419
0.62731366,2.15053431,0.22921270,0.45082506,0.40516828,0.26525952,0.01539922,0.56652397,0.05939007,0.72568610
0.63331666,2.32489283,0.24350494,0.49857313,0.44105268,0.28094421,0.01725208,0.60308430,0.06338623,0.78274260
0.63931966,2.51835342,0.25950948,0.55087389,0.48101817,0.29877264,0.01921326,0.64444586,0.06801748,0.84591731
0.64532266,2.73045659,0.27716402,0.60771934,0.52498946,0.31866791,0.02127183,0.69038058,0.07331467,0.91508905
0.65132566,2.96035529,0.29636436,0.66903893,0.57282037,0.34049869,0.02341436,0.74053459,0.07930040,0.99000997
0.65732866,3.20681664,0.31696527,0.73469988,0.62429224,0.36407939,0.02562509,0.79442728,0.08598860,1.07030786
0.66333167,3.46823736,0.33878271,0.80450969,0.67911476,0.38917212,0.02788615,0.85145516,0.09338423,1.15549277
0.66933467,3.74267268,0.36159749,0.87822061,0.73692945,0.41549073,0.03017794,0.91090048,0.10148307,1.24496769
0.67533767,4.02787824,0.38516005,0.95553604,0.79731560,0.44270661,0.03247949,0.97194463,0.11027178,1.33804320
0.68134067,4.32136382,0.40919648,1.03611867,0.85979859,0.47045624,0.03476903,1.03368587,0.11972797,1.43395539
0.68734367,4.62045707,0.43341520,1.11959996,0.92386034,0.49835022,0.03702451,1.09516111,0.12982049,1.53188660
0.69334667,4.92237515,0.45751446,1.20559074,0.98895143,0.52598343,0.03922415,1.15537090,0.14050983,1.63098816
0.69934967,5.22430152,0.48119004,1.29369230,1.05450460,0.55294606,0.04134715,1.21330685,0.15174861,1.73040422
0.70535268,5.52346478,0.50414311,1.38350752,1.11994904,0.57883497,0.04337416,1.26798049,0.16348224,1.82929578
0.71135568,5.81721650,0.52608779,1.47465150,1.18472482,0.60326513,0.04528798,1.31845257,0.17564966,1.92686377
0.71735868,6.10310434,0.54675823,1.56676102,1.24829698,0.62588055,0.04707396,1.36386144,0.18818418,2.02237031
0.72336168,6.37893750,0.56591488,1.65950238,1.31016867,0.64636428,0.04872045,1.40344965,0.20101443,2.11515707
0.72936468,6.64284122,0.58334979,1.75257693,1.36989258,0.66444715,0.05021915,1.43658741,0.21406540,2.20466003
0.73536768,6.89329773,0.59889065,1.84572404,1.42708049,0.67991483,0.05156522,1.46279211,0.22725946,2.29041963
0.74137069,7.12917160,0.61240357,1.93872111,1.48141012,0.69261291,0.05275739,1.48174292,0.24051746,2.37208616
0.74737369,7.34971814,0.62379441,2.03138043,1.53262933,0.70244983,0.05379779,1.49328993,0.25375981,2.44941982
0.75337669,7.55457440,0.63300878,2.12354291,1.58055720,0.70939755,0.05469175,1.49745739,0.26690748,2.52228561
0.75937969,7.74373297,0.64003061,2.21506899,1.62508227,0.71348996,0.05544735,1.49444094,0.27988293,2.59064321
0.76538269,7.91750024,0.64487960,2.30582703,1.66615778,0.71481907,0.05607495,1.48459896,0.29261093,2.65453246
0.77138569,8.07644109,0.64760759,2.39567981,1.70379447,0.71352930,0.05658654,1.46843846,0.30501923,2.71405529
0.77738869,8.22131322,0.64829408,2.48447005,1.73805121,0.70981014,0.05699506,1.44659620,0.31703902,2.76935502
0.78339170,8.35299475,0.64704130,2.57200575,1.76902413,0.70388745,0.05731362,1.41981585,0.32860528,2.82059438
0.78939470,8.47240941,0.64396889,2.65804646,1.79683487,0.69601403,0.05755485,1.38892228,0.33965694,2.86793355
0.79539770,8.58045361,0.63920864,2.74229160,1.82161860,0.68645981,0.05773011,1.35479416,0.35013688,2.91150959
0.80140070,8.67792988,0.63289946,2.82437179,1.84351268,0.67550206,0.05784889,1.31833599,0.35999181,2.95141859
0.80740370,8.76549063,0.62518290,2.90384422,1.86264651,0.66341630,0.05791833,1.28045070,0.36917212,2.98770178
0.81340670,8.84359589,0.61619925,2.98019281,1.87913323,0.65046808,0.05794278,1.24201414,0.37763173,3.02033654
0.81940970,8.91248750,0.60608454,3.05283359,1.89306377,0.63690611,0.05792361,1.20385204,0.38532791,3.04923308
0.82541271,8.97218158,0.59496845,3.12112568,1.90450358,0.62295689,0.05785914,1.16672061,0.39222130,3.07423705
0.83141571,9.02247956,0.58297310,3.18438762,1.91349220,0.60882103,0.05774481,1.13129099,0.39827605,3.09513812
0.83741871,9.06299720,0.57021273,3.24191858,1.92004563,0.59467132,0.05757344,1.09813808,0.40346016,3.11168418
0.84342171,9.09320953,0.55679415,3.29302367,1.92416134,0.58065238,0.05733568,1.06773377,0.40774602,3.12360013
0.84942471,9.11250882,0.54281783,3.33704211,1.92582538,0.56688181,0.05702063,1.04044432,0.41111120,3.13061041
0.85542771,9.12027148,0.52837941,3.37337689,1.92502126,0.55345258,0.05661651,1.01653170,0.41353940,3.13246363
0.86143072,9.11592937,0.51357142,3.40152424,1.92173971,0.54043625,0.05611140,0.99615821,0.41502156,3.12895778
0.86743372,9.09904058,0.49848502,3.42110130,1.91598871,0.52788688,0.05549400,0.97939376,0.41555700,3.11996436
0.87343672,9.06935465,0.48321159,3.43187020,1.90780304,0.51584497,0.05475440,0.96622521,0.41515459,3.10544970
0.87943972,9.02686760,0.46784385,3.43375708,1.89725254,0.50434138,0.05388469,0.95656678,0.41383373,3.08549200
0.88544272,8.97186274,0.45247658,3.42686468,1.88444845,0.49340075,0.05287959,0.95027106,0.41162521,3.06029274
0.89144572,8.90493428,0.43720657,3.41147767,1.86954743,0.48304416,0.05173686,0.94713979,0.40857161,3.03018167
0.89744872,8.82699172,0.42213206,3.38805993,1.85275270,0.47329098,0.05045760,0.94693398,0.40472741,2.99561466
0.90345173,8.73924450,0.40735145,3.35724397,1.83431234,0.46415972,0.04904635,0.94938290,0.40015860,2.95716453
0.90945473,8.64316761,0.39296143,3.31981265,1.81451464,0.45566792,0.04751104,0.95419172,0.39494175,2.91550511
0.91545773,8.54045032,0.37905464,3.27667424,1.79368083,0.44783114,0.04586279,0.96104776,0.38916265,2.87138948
0.92146073,8.43293112,0.36571713,3.22883198,1.77215559,0.44066126,0.04411554,0.96962526,0.38291445,2.82562353
0.92746373,8.32252323,0.35302554,3.17734982,1.75029589,0.43416425,0.04228553,0.97958902,0.37629540,2.77903649
0.93346673,8.21113538,0.34104447,3.12331624,1.72845890,0.42833776,0.04039079,0.99059704,0.36940637,2.73245010
0.93946973,8.10059309,0.32982415,3.06780799,1.70698973,0.42316870,0.03845043,1.00230266,0.36234809,2.68664830
0.94547274,7.99256560,0.31939846,3.01185589,1.68620973,0.41863119,0.03648401,1.01435644,0.35521851,2.64234933
0.95147574,7.88850307,0.30978373,2.95641439,1.66640611,0.41468509,0.03451088,1.02640822,0.34811012,2.60018177
0.95747874,7.78958814,0.30097816,2.90233650,1.64782351,0.41127530,0.03254959,1.03810968,0.34110773,2.56066601
0.96348174,7.69670473,0.29296209,2.85035530,1.63065802,0.40833200,0.03061733,1.04911768,0.33428647,2.52420222
0.96948474,7.61042586,0.28569915,2.80107274,1.61505396,0.40577187,0.02872949,1.05909842,0.32771036,2.49106523
0.97548774,7.53102096,0.27913807,2.75495602,1.60110361,0.40350040,0.02689936,1.06773269,0.32143151,2.46140675
0.98149075,7.45848164,0.27321532,2.71234140,1.58884965,0.40141494,0.02513787,1.07472181,0.31548980,2.43526424
0.98749375,7.39256383,0.26785819,2.67344459,1.57829027,0.39940867,0.02345354,1.07979444,0.30991324,2.41257598
0.99349675,7.33284281,0.26298830,2.63837673,1.56938631,0.39737497,0.02185247,1.08271359,0.30471881,2.39320083
0.99949975,7.27877716,0.25852530,2.60716439,1.56206991,0.39521216,0.02033847,1.08328382,0.29991384,2.37694152
1.00550275,7.22977658,0.25439047,2.57977205,1.55625400,0.39282814,0.01891327,1.08135789,0.29549763,2.36356947
1.01150575,7.18526889,0.25051017,2.55612510,1.55184182,0.39014479,0.01757677,1.07684258,0.29146339,2.35284959
1.01750875,7.14476112,0.24681875,2.53613169,1.54873579,0.38710171,0.01632737,1.06970332,0.28780013,2.34456321
1.02351176,7.10789032,0.24326097,2.51970178,1.54684498,0.38365923,0.01516228,1.05996693,0.28449453,2.33852756
1.02951476,7.07446051,0.23979361,2.50676198,1.54609068,0.37980027,0.01407788,1.04772254,0.28153258,2.33461057
1.03551776,7.04446307,0.23638636,2.49726520,1.54640958,0.37553118,0.01306999,1.03312017,0.27890083,2.33273981
1.04152076,7.01807910,0.23302181,2.49119444,1.54775433,0.37088130,0.01213419,1.01636699,0.27658726,2.33290525
1.04752376,6.99566346,0.22969472,2.48856053,1.55009145,0.36590130,0.01126603,0.99772133,0.27458164,2.33515546
1.05352676,6.97771176,0.22641053,2.48939416,1.55339667,0.36066054,0.01046119,0.97748448,0.27287540,2.33958767
1.05952976,6.96481216,0.22318325,2.49373281,1.55764818,0.35524331,0.00971566,0.95599063,0.27146102,2.34633244
1.06553277,6.95758560,0.22003294,2.50160372,1.56281817,0.34974444,0.00902578,0.93359537,0.27033100,2.35553383
1.07153577,6.95661804,0.21698289,2.51300413,1.56886334,0.34426435,0.00838824,0.91066309,0.26947660,2.36732665
1.07753877,6.96238957,0.21405667,2.52788042,1.57571517,0.33890386,0.00780010,0.88755406,0.26888621,2.38181209
1.08354177,6.97520470,0.21127534,2.54610767,1.58327068,0.33375900,0.00725874,0.86461142,0.26854385,2.39903352
1.08954477,6.99512866,0.20865487,2.56747124,1.59138437,0.32891613,0.00676174,0.84214907,0.26842763,2.41895396
1.09554777,7.02193371,0.20620397,2.59165175,1.59986217,0.32444757,0.00630684,0.82044058,0.26850845,2.44143676
1.10155078,7.05505891,0.20392244,2.61821472,1.60845776,0.32040798,0.00589184,0.79971000,0.26874903,2.46623064
1.10755378,7.09358615,0.20180020,2.64660568,1.61687192,0.31683152,0.00551450,0.78012461,0.26910336,2.49296028
1.11355678,7.13623393,0.19981681,2.67615140,1.62475484,0.31373008,0.00517251,0.76179026,0.26951667,2.52112286
1.11955978,7.18136946,0.19794181,2.70606723,1.63171170,0.31109249,0.00486339,0.74474913,0.26992589,2.55009109
1.12556278,7.22703885,0.19613552,2.73547056,1.63731120,0.30888476,0.00458452,0.72898030,0.27026063,2.57912254
1.13156578,7.27101362,0.19435048,2.76339972,1.64109665,0.30705127,0.00433312,0.71440279,0.27044470,2.60737486
1.13756878,7.31085164,0.19253322,2.78883747,1.64259925,0.30551685,0.00410623,0.70088103,0.27039800,2.63392631
1.14357179,7.34396919,0.19062649,2.81073814,1.64135286,0.30418962,0.00390083,0.68823247,0.27003875,2.65780052
1.14957479,7.36772103,0.18857150,2.82805701,1.63690946,0.30296442,0.00371382,0.67623679,0.26928598,2.67799447
1.15557779,7.37948464,0.18631041,2.83978080,1.62885474,0.30172663,0.00354214,0.66464649,0.26806207,2.69350835
1.16158079,7.37674501,0.18378861,2.84495782,1.61682286,0.30035635,0.00338282,0.65319821,0.26629531,2.70337609
1.16758379,7.35717638,0.18095690,2.84272669,1.60050994,0.29873260,0.00323306,0.64162423,0.26392226,2.70669537
1.17358679,7.31871785,0.17777342,2.83234233,1.57968541,0.29673747,0.00309030,0.62966386,0.26088996,2.70265582
1.17958979,7.25963990,0.17420518,2.81319854,1.55420111,0.29426010,0.00295230,0.61707405,0.25715769,2.69056446
1.18559280,7.17859978,0.17022925,2.78484619,1.52399739,0.29120030,0.00281714,0.60363884,0.25269843,2.66986757
1.19159580,7.07468420,0.16583352,2.74700668,1.48910647,0.28747171,0.00268331,0.58917745,0.24749975,2.64016827
1.19759880,6.94743823,0.16101708,2.69958040,1.44965271,0.28300449,0.00254969,0.57355057,0.24156435,2.60123937
1.20360180,6.79688011,0.15579013,2.64264999,1.40585012,0.27774743,0.00241556,0.55666477,0.23491003,2.55303130
1.20960480,6.62350226,0.15017356,2.57647872,1.35799719,0.27166940,0.00228060,0.53847502,0.22756929,2.49567494
1.21560780,6.42825895,0.14419825,2.50150410,1.30646956,0.26476017,0.00214486,0.51898513,0.21958841,2.42947962
1.22161081,6.21254199,0.13790403,2.41832726,1.25171078,0.25703065,0.00200867,0.49824648,0.21102629,2.35492649
1.22761381,5.97814551,0.13133845,2.32769866,1.19422172,0.24851248,0.00187268,0.47635501,0.20195295,2.27265758
1.23361681,5.72722187,0.12455544,2.23050060,1.13454907,0.23925704,0.00173773,0.45344678,0.19244775,2.18346123
1.23961981,5.46223003,0.11761384,2.12772730,1.07327332,0.22933393,0.00160484,0.42969240,0.18259753,2.08825425
1.24562281,5.18587860,0.11057589,2.02046313,1.01099673,0.21882904,0.00147511,0.40529052,0.17249463,1.98806168
1.25162581,4.90106520,0.10350577,1.90985972,0.94833165,0.20784217,0.00134973,0.38046090,0.16223488,1.88399459
1.25762881,4.61081402,0.09646819,1.79711246,0.88588942,0.19648442,0.00122985,0.35543713,0.15191563,1.77722662
1.26363182,4.31821326,0.08952704,1.68343716,0.82427010,0.18487528,0.00111663,0.33045950,0.14163386,1.66897004
1.26963482,4.02635397,0.08274418,1.57004713,0.76405331,0.17313967,0.00101114,0.30576807,0.13148440,1.56045180
1.27563782,3.73827169,0.07617841,1.45813152,0.70579007,0.16140492,0.00091435,0.28159641,0.12155832,1.45289014
1.28164082,3.45689203,0.06988448,1.34883491,0.64999587,0.14979781,0.00082714,0.25816594,0.11194151,1.34747234
1.28764382,3.18498115,0.06391240,1.24323890,0.59714474,0.13844176,0.00075023,0.23568109,0.10271341,1.24533394
1.29364682,2.92510180,0.05830675,1.14234551,0.54766444,0.12745420,0.00068426,0.21432547,0.09394597,1.14753986
1.29964982,2.67957551,0.05310623,1.04706299,0.50193251,0.11694422,0.00062971,0.19425883,0.08570279,1.05506757
1.30565283,2.45045095,0.04834335,0.95819374,0.46027312,0.10701053,0.00058694,0.17561499,0.07803847,0.96879260
1.31165583,2.23947871,0.04404413,0.87642463,0.42295465,0.09773977,0.00055619,0.15850060,0.07099813,0.88947629
1.31765883,2.04809225,0.04022804,0.80231959,0.39018764,0.08920519,0.00053760,0.14299470,0.06461711,0.81775603
1.32366183,1.87739470,0.03690791,0.73631424,0.36212336,0.08146563,0.00053117,0.12914891,0.05892077,0.75413765
1.32966483,1.72815117,0.03408998,0.67871270,0.33885251,0.07456493,0.00053681,0.11698817,0.05392452,0.69899018
1.33566783,1.60078615,0.03177399,0.62968616,0.32040435,0.06853161,0.00055431,0.10651196,0.04963387,0.65254256
1.34167084,1.49538548,0.02995327,0.58927330,0.30674603,0.06337890,0.00058334,0.09769578,0.04604468,0.61488235
1.34767384,1.41170254,0.02861495,0.55738226,0.29778222,0.05910503,0.00062345,0.09049296,0.04314340,0.58595640
1.35367684,1.34916841,0.02774015,0.53379416,0.29335521,0.05569375,0.00067406,0.08483653,0.04090750,0.56557318
1.35967984,1.30690564,0.02730419,0.51816808,0.29324540,0.05311509,0.00073447,0.08064125,0.03930593,0.55340690
1.36568284,1.28374572,0.02727696,0.51004755,0.29717261,0.05132634,0.00080383,0.07780563,0.03829964,0.54900345
1.37168584,1.27825007,0.02762320,0.50886846,0.30479813,0.05027308,0.00088112,0.07621407,0.03784225,0.55178810
1.37768884,1.28873486,0.02830294,0.51396854,0.31572783,0.04989055,0.00096520,0.07573891,0.03788077,0.56107505
1.38369185,1.31329950,0.02927202,0.52459846,0.32951652,0.05010496,0.00105476,0.07624261,0.03835642,0.57607899
1.38969485,1.34985921,0.03048263,0.53993448,0.34567358,0.05083504,0.00114836,0.07757992,0.03920555,0.59592863
1.39569785,1.39618140,0.03188405,0.55909290,0.36367009,0.05199371,0.00124442,0.07960017,0.04036070,0.61968227
1.40170085,1.44992596,0.03342340,0.58114595,0.38294741,0.05348976,0.00134127,0.08214957,0.04175168,0.64634532
1.40770385,1.50868904,0.03504653,0.60513927,0.40292707,0.05522969,0.00143715,0.08507365,0.04330688,0.67488965
1.41370685,1.57004972,0.03669902,0.63011054,0.42302208,0.05711959,0.00153025,0.08821974,0.04495448,0.70427440
1.41970985,1.63161886,0.03832722,0.65510913,0.44264907,0.05906702,0.00161875,0.09143951,0.04662391,0.73346804
1.42571286,1.69108898,0.03987932,0.67921605,0.46124124,0.06098293,0.00170089,0.09459152,0.04824717,0.76147100
1.43171586,1.74628381,0.04130646,0.70156394,0.47826156,0.06278348,0.00177497,0.09754375,0.04976025,0.78733828
1.43771886,1.79520612,0.04256382,0.72135630,0.49321572,0.06439182,0.00183942,0.10017598,0.05110445,0.81020145
1.44372186,1.83608207,0.04361165,0.73788541,0.50566445,0.06573965,0.00189284,0.10238195,0.05222759,0.82928914
1.44972486,1.86740058,0.04441612,0.75054818,0.51523464,0.06676866,0.00193407,0.10407135,0.05308511,0.84394532
1.45572786,1.88794606,0.04495017,0.75885937,0.52162870,0.06743159,0.00196218,0.10517132,0.05364096,0.85364469
1.46173087,1.89682310,0.04519397,0.76246157,0.52463194,0.06769316,0.00197653,0.10562764,0.05386823,0.85800444
1.46773387,1.89347216,0.04513541,0.76113155,0.52411732,0.06753049,0.00197677,0.10540533,0.05374962,0.85679198
1.47373687,1.87767533,0.04477012,0.75478263,0.52004769,0.06693331,0.00196288,0.10448879,0.05327747,0.84992823
1.47973987,1.84955207,0.04410144,0.74346294,0.51247501,0.06590371,0.00193513,0.10288136,0.05245367,0.83748632
1.48574287,1.80954486,0.04314005,0.72734964,0.50153696,0.06445560,0.00189411,0.10060433,0.05128913,0.81968582
1.49174587,1.75839554,0.04190336,0.70673946,0.48745081,0.06261376,0.00184067,0.09769547,0.04980312,0.79688272
1.49774887,1.69711331,0.04041479,0.68203571,0.47050494,0.06041270,0.00177590,0.09420710,0.04802224,0.76955565
1.50375188,1.62693585,0.03870278,0.65373263,0.45104839,0.05789519,0.00170112,0.09020374,0.04597933,0.73828895
1.50975488,1.54928521,0.03679974,0.62239762,0.42947894,0.05511063,0.00161779,0.08575957,0.04371210,0.70375342
1.51575788,1.46572042,0.03474090,0.58865207,0.40623021,0.05211336,0.00152750,0.08095562,0.04126176,0.66668552
1.52176088,1.37788886,0.03256310,0.55315174,0.38175830,0.04896086,0.00143190,0.07587701,0.03867157,0.62786594
1.52776388,1.28747817,0.03030368,0.51656735,0.35652863,0.04571200,0.00133264,0.07061013,0.03598547,0.58809839
1.53376688,1.19617063,0.02799933,0.47956617,0.33100337,0.04242542,0.00123136,0.06524004,0.03324672,0.54818940
1.53976988,1.10560144,0.02568510,0.44279520,0.30562995,0.03915801,0.00112961,0.05984816,0.03049669,0.50892974
1.54577289,1.01732228,0.02339355,0.40686650,0.28083097,0.03596357,0.00102882,0.05451016,0.02777383,0.47107806
1.55177589,0.93277076,0.02115404,0.37234489,0.25699587,0.03289179,0.00093030,0.04929434,0.02511285,0.43534704
1.55777889,0.85324649,0.01899221,0.33973840,0.23447428,0.02998732,0.00083517,0.04426038,0.02254404,0.40239221
1.56378189,0.77989363,0.01692958,0.30949139,0.21357133,0.02728920,0.00074438,0.03945851,0.02009284,0.37280352
1.56978489,0.71368976,0.01498347,0.28198022,0.19454468,0.02483049,0.00065870,0.03492907,0.01777969,0.34709935
1.57578789,0.65544050,0.01316690,0.25751137,0.17760323,0.02263808,0.00057870,0.03070252,0.01561993,0.32572280
1.58179090,0.60577897,0.01148876,0.23632153,0.16290719,0.02073274,0.00050476,0.02679971,0.01362404,0.30903983
1.58779390,0.56516922,0.00995408,0.21857945,0.15056938,0.01912925,0.00043711,0.02323254,0.01179789,0.29733876
1.59379690,0.53391266,0.00856439,0.20438897,0.14065737,0.01783674,0.00037580,0.02000472,0.01014316,0.29083079
1.59979990,0.51215628,0.00731811,0.19379295,0.13319627,0.01685898,0.00032078,0.01711282,0.00865792,0.28965098
1.60580290,0.49990201,0.00621108,0.18677771,0.12817180,0.01619484,0.00027184,0.01454737,0.00733709,0.29385940
1.61180590,0.49701619,0.00523701,0.18327752,0.12553358,0.01583868,0.00022872,0.01229398,0.00617312,0.30344220
1.61780890,0.50323879,0.00438799,0.18317909,0.12519830,0.01578074,0.00019105,0.01033450,0.00515651,0.31831236
1.62381191,0.51819188,0.00365495,0.18632574,0.12705277,0.01600755,0.00015844,0.00864809,0.00427639,0.33831014
1.62981491,0.54138736,0.00302807,0.19252122,0.13095671,0.01650223,0.00013046,0.00721227,0.00352103,0.36320338
1.63581791,0.57223390,0.00249720,0.20153324,0.13674539,0.01724486,0.00010664,0.00600379,0.00287827,0.39268765
1.64182091,0.61004348,0.00205216,0.21309669,0.14423198,0.01821271,0.00008655,0.00499942,0.00233595,0.42638682
1.64782391,0.65403796,0.00168304,0.22691670,0.15320989,0.01938054,0.00006974,0.00417661,0.00188220,0.46385421
1.65382691,0.70335619,0.00138035,0.24267177,0.16345506,0.02072089,0.00005579,0.00351400,0.00150569,0.50457487
1.65982991,0.75706220,0.00113527,0.26001719,0.17472840,0.02220430,0.00004431,0.00299189,0.00119586,0.54796929
1.66583292,0.81415518,0.00093968,0.27858877,0.18677843,0.02379971,0.00003494,0.00259251,0.00094295,0.59339906
1.67183592,0.87358153,0.00078629,0.29800728,0.19934436,0.02547481,0.00002735,0.00230029,0.00073820,0.64017467
1.67783892,0.93424954,0.00066864,0.31788352,0.21215942,0.02719649,0.00002126,0.00210199,0.00057375,0.68756576
1.68384192,0.99504679,0.00058112,0.33782428,0.22495483,0.02893134,0.00001640,0.00198687,0.00044274,0.73481382
1.68984492,1.05486025,0.00051895,0.35743903,0.23746403,0.03064628,0.00001257,0.00194673,0.00033919,0.78114738
1.69584792,1.11259896,0.00047816,0.37634741,0.24942749,0.03230916,0.00000956,0.00197604,0.00025799,0.82579937
