energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.17258629,2.90128673,0.00384264,0.19270130,0.23647898,0.78866104,1.84869570,0.03439328,0.83971985
-3.16658329,2.92249816,0.00345350,0.19298450,0.23257712,0.80318468,1.87398529,0.03342543,0.83901377
-3.16058029,2.93538494,0.00308518,0.19266112,0.22732767,0.81564202,1.89348712,0.03240610,0.83657177
-3.15457729,2.93955123,0.00274020,0.19175063,0.22081797,0.82585377,1.90675661,0.03133841,0.83235565
-3.14857429,2.93466380,0.00242032,0.19027719,0.21315814,0.83364999,1.91340039,0.03022522,0.82633008
-3.14257129,2.92046244,0.00212658,0.18826815,0.20447770,0.83887284,1.91308949,0.02906938,0.81846343
-3.13656828,2.89676992,0.00185935,0.18575277,0.19492165,0.84137990,1.90557177,0.02787397,0.80872899
-3.13056528,2.86350139,0.00161838,0.18276097,0.18464615,0.84104772,1.89068292,0.02664254,0.79710675
-3.12456228,2.82067260,0.00140296,0.17932238,0.17381400,0.83777584,1.86835564,0.02537925,0.78358563
-3.11855928,2.76840675,0.00121194,0.17546570,0.16259013,0.83149089,1.83862655,0.02408901,0.76816601
-3.11255628,2.70693960,0.00104387,0.17121827,0.15113719,0.82215063,1.80164042,0.02277752,0.75086255
-3.10655328,2.63662239,0.00089707,0.16660611,0.13961159,0.80974785,1.75765162,0.02145125,0.73170703
-3.10055028,2.55792236,0.00076970,0.16165413,0.12815983,0.79431372,1.70702247,0.02011740,0.71075112
-3.09454727,2.47142072,0.00065988,0.15638668,0.11691562,0.77592048,1.65021857,0.01878374,0.68806889
-3.08854427,2.37780770,0.00056570,0.15082823,0.10599747,0.75468320,1.58780122,0.01745845,0.66375884
-3.08254127,2.27787489,0.00048530,0.14500417,0.09550707,0.73076040,1.52041703,0.01614994,0.63794529
-3.07653827,2.17250468,0.00041691,0.13894168,0.08552834,0.70435345,1.44878521,0.01486662,0.61077898
-3.07053527,2.06265716,0.00035888,0.13267054,0.07612713,0.67570461,1.37368281,0.01361668,0.58243681
-3.06453227,1.94935468,0.00030972,0.12622371,0.06735153,0.64509367,1.29592854,0.01240786,0.55312065
-3.05852926,1.83366447,0.00026806,0.11963785,0.05923271,0.61283338,1.21636560,0.01124729,0.52305505
-3.05252626,1.71667986,0.00023270,0.11295354,0.05178621,0.57926358,1.13584424,0.01014126,0.49248420
-3.04652326,1.59950065,0.00020262,0.10621516,0.04501352,0.54474446,1.05520452,0.00909516,0.46166794
-3.04052026,1.48321326,0.00017692,0.09947062,0.03890395,0.50964899,0.97525989,0.00811333,0.43087705
-3.03451726,1.36887126,0.00015485,0.09277070,0.03343655,0.47435495,0.89678213,0.00719903,0.40038816
-3.02851426,1.25747700,0.00013578,0.08616825,0.02858214,0.43923680,0.82048795,0.00635442,0.37047815
-3.02251126,1.14996477,0.00011921,0.07971715,0.02430528,0.40465770,0.74702778,0.00558059,0.34141859
-3.01650825,1.04718608,0.00010470,0.07347117,0.02056606,0.37096205,0.67697682,0.00487761,0.31347023
-3.01050525,0.94989734,0.00009194,0.06748271,0.01732184,0.33846864,0.61082854,0.00424461,0.28687777
-3.00450225,0.85875026,0.00008066,0.06180158,0.01452870,0.30746487,0.54899063,0.00367990,0.26186512
-2.99849925,0.77428506,0.00007063,0.05647379,0.01214269,0.27820198,0.49178335,0.00318107,0.23863124
-2.99249625,0.69692645,0.00006171,0.05154051,0.01012091,0.25089153,0.43944002,0.00274514,0.21734670
-2.98649325,0.62698227,0.00005375,0.04703704,0.00842224,0.22570306,0.39210939,0.00236866,0.19815098
-2.98049025,0.56464448,0.00004664,0.04299208,0.00700804,0.20276301,0.34985973,0.00204784,0.18115045
-2.97448724,0.50999239,0.00004032,0.03942709,0.00584243,0.18215473,0.31268404,0.00177869,0.16641722
-2.96848424,0.46299745,0.00003469,0.03635590,0.00489261,0.16391953,0.28050631,0.00155707,0.15398855
-2.96248124,0.42352953,0.00002970,0.03378447,0.00412890,0.14805862,0.25318826,0.00137881,0.14386695
-2.95647824,0.39136421,0.00002530,0.03171084,0.00352472,0.13453568,0.23053645,0.00123979,0.13602080
-2.95047524,0.36619067,0.00002143,0.03012525,0.00305644,0.12328001,0.21230940,0.00113593,0.13038549
-2.94447224,0.34762014,0.00001805,0.02901042,0.00270322,0.11419013,0.19822450,0.00106331,0.12686490
-2.93846923,0.33519450,0.00001511,0.02834194,0.00244678,0.10713753,0.18796475,0.00101814,0.12533335
-2.93246623,0.32839509,0.00001258,0.02808877,0.00227108,0.10197057,0.18118504,0.00099679,0.12563782
-2.92646323,0.32665163,0.00001040,0.02821388,0.00216214,0.09851843,0.17751817,0.00099581,0.12760052
-2.92046023,0.32935119,0.00000855,0.02867497,0.00210772,0.09659509,0.17658042,0.00101190,0.13102183
-2.91445723,0.33584748,0.00000698,0.02942526,0.00209710,0.09600310,0.17797702,0.00104193,0.13568354
-2.90845423,0.34547024,0.00000566,0.03041436,0.00212087,0.09653743,0.18130729,0.00108290,0.14135245
-2.90245123,0.35753511,0.00000456,0.03158926,0.00217072,0.09798906,0.18616979,0.00113201,0.14778433
-2.89644822,0.37135380,0.00000365,0.03289530,0.00223928,0.10014863,0.19216737,0.00118658,0.15472820
-2.89044522,0.38624463,0.00000290,0.03427727,0.00232003,0.10280984,0.19891235,0.00124409,0.16193097
-2.88444222,0.40154337,0.00000229,0.03568052,0.00240717,0.10577281,0.20603158,0.00130218,0.16914220
-2.87843922,0.41661425,0.00000180,0.03705201,0.00249554,0.10884729,0.21317161,0.00135867,0.17611918
-2.87243622,0.43086085,0.00000140,0.03834150,0.00258061,0.11185569,0.22000374,0.00141157,0.18263183
-2.86643322,0.44373669,0.00000108,0.03950255,0.00265843,0.11463583,0.22622885,0.00145911,0.18846768
-2.86043022,0.45475503,0.00000083,0.04049354,0.00272562,0.11704350,0.23158187,0.00149970,0.19343644
-2.85442721,0.46349773,0.00000064,0.04127852,0.00277937,0.11895459,0.23583580,0.00153204,0.19737412
-2.84842421,0.46962259,0.00000048,0.04182798,0.00281741,0.12026679,0.23880497,0.00155507,0.20014662
-2.84242121,0.47286896,0.00000036,0.04211943,0.00283809,0.12090087,0.24034746,0.00156800,0.20165244
-2.83641821,0.47306129,0.00000027,0.04213773,0.00284027,0.12080126,0.24036654,0.00157033,0.20182449
-2.83041521,0.47011036,0.00000020,0.04187527,0.00282340,0.11993625,0.23881100,0.00156182,0.20063099
-2.82441221,0.46401219,0.00000015,0.04133192,0.00278744,0.11829734,0.23567429,0.00154252,0.19807516
-2.81840920,0.45484449,0.00000011,0.04051472,0.00273287,0.11589821,0.23099254,0.00151275,0.19419397
-2.81240620,0.44276082,0.00000008,0.03943739,0.00266062,0.11277292,0.22484141,0.00147306,0.18905581
-2.80640320,0.42798275,0.00000006,0.03811961,0.00257203,0.10897378,0.21733200,0.00142422,0.18275723
-2.80040020,0.41079017,0.00000005,0.03658623,0.00246878,0.10456863,0.20860586,0.00136719,0.17541896
-2.79439720,0.39151038,0.00000004,0.03486619,0.00235285,0.09963792,0.19882948,0.00130308,0.16718123
-2.78839420,0.37050625,0.00000003,0.03299158,0.00222641,0.09427151,0.18818826,0.00123308,0.15819878
-2.78239120,0.34816411,0.00000003,0.03099642,0.00209176,0.08856546,0.17688050,0.00115850,0.14863560
-2.77638819,0.32488173,0.00000003,0.02891564,0.00195128,0.08261878,0.16511145,0.00108063,0.13865976
-2.77038519,0.30105709,0.00000004,0.02678405,0.00180731,0.07653046,0.15308782,0.00100077,0.12843850
-2.76438219,0.27707821,0.00000006,0.02463533,0.00166212,0.07039672,0.14101288,0.00092018,0.11813367
-2.75837919,0.25331449,0.00000008,0.02250128,0.00151789,0.06430866,0.12908247,0.00084002,0.10789784
-2.75237619,0.23010988,0.00000012,0.02041109,0.00137657,0.05835034,0.11748195,0.00076136,0.09787108
-2.74637319,0.20777804,0.00000018,0.01839089,0.00123995,0.05259741,0.10638430,0.00068515,0.08817860
-2.74037019,0.18659961,0.00000026,0.01646335,0.00110958,0.04711621,0.09594929,0.00061218,0.07892914
-2.73436718,0.16682158,0.00000038,0.01464761,0.00098680,0.04196341,0.08632393,0.00054313,0.07021424
-2.72836418,0.14865865,0.00000054,0.01295919,0.00087271,0.03718616,0.07764393,0.00047850,0.06210834
-2.72236118,0.13229635,0.00000078,0.01141024,0.00076822,0.03282270,0.07003612,0.00041866,0.05466951
-2.71635818,0.11789585,0.00000110,0.01000976,0.00067409,0.02890333,0.06362190,0.00036387,0.04794088
-2.71035518,0.10559992,0.00000155,0.00876401,0.00059092,0.02545175,0.05852115,0.00031425,0.04195251
-2.70435218,0.09553983,0.00000217,0.00767695,0.00051928,0.02248666,0.05485681,0.00026981,0.03672373
-2.69834917,0.08784279,0.00000302,0.00675080,0.00045967,0.02002349,0.05275956,0.00023050,0.03226558
-2.69234617,0.08263962,0.00000417,0.00598649,0.00041267,0.01807625,0.05237264,0.00019620,0.02858350
-2.68634317,0.08007212,0.00000571,0.00538423,0.00037896,0.01665946,0.05385638,0.00016675,0.02567991
-2.68034017,0.08029996,0.00000778,0.00494395,0.00035940,0.01578992,0.05739226,0.00014195,0.02355668
-2.67433717,0.08350660,0.00001051,0.00466577,0.00035511,0.01548844,0.06318626,0.00012165,0.02221741
-2.66833417,0.08990409,0.00001410,0.00455032,0.00036751,0.01578143,0.07147132,0.00010567,0.02166938
-2.66233117,0.09973633,0.00001879,0.00459900,0.00039843,0.01670220,0.08250858,0.00009390,0.02192510
-2.65632816,0.11328067,0.00002485,0.00481420,0.00045013,0.01829203,0.09658738,0.00008628,0.02300345
-2.65032516,0.13084763,0.00003265,0.00519931,0.00052537,0.02060098,0.11402373,0.00008282,0.02493040
-2.64432216,0.15277867,0.00004258,0.00575873,0.00062746,0.02368832,0.13515721,0.00008360,0.02773925
-2.63831916,0.17944177,0.00005515,0.00649771,0.00076025,0.02762266,0.16034621,0.00008883,0.03147028
-2.63231616,0.21122511,0.00007093,0.00742212,0.00092819,0.03248168,0.18996154,0.00009880,0.03617015
-2.62631316,0.24852858,0.00009057,0.00853816,0.00113628,0.03835144,0.22437833,0.00011391,0.04189062
-2.62031016,0.29175348,0.00011485,0.00985190,0.00139006,0.04532535,0.26396656,0.00013467,0.04868707
-2.61430715,0.34129049,0.00014461,0.01136889,0.00169550,0.05350266,0.30908004,0.00016172,0.05661645
-2.60830415,0.39750619,0.00018079,0.01309362,0.00205895,0.06298657,0.36004449,0.00019579,0.06573511
-2.60230115,0.46072847,0.00022444,0.01502902,0.00248697,0.07388189,0.41714456,0.00023770,0.07609621
-2.59629815,0.53123113,0.00027667,0.01717590,0.00298618,0.08629227,0.48061059,0.00028837,0.08774702
-2.59029515,0.60921818,0.00033866,0.01953248,0.00356306,0.10031710,0.55060502,0.00034877,0.10072607
-2.58429215,0.69480830,0.00041162,0.02209390,0.00422369,0.11604792,0.62720932,0.00041992,0.11506027
-2.57828914,0.78801981,0.00049678,0.02485183,0.00497349,0.13356467,0.71041151,0.00050282,0.13076206
-2.57228614,0.88875686,0.00059534,0.02779413,0.00581693,0.15293152,0.80009492,0.00059846,0.14782663
-2.56628314,0.99679710,0.00070845,0.03090468,0.00675724,0.17419260,0.89602849,0.00070775,0.16622943
-2.56028014,1.11178147,0.00083711,0.03416320,0.00779606,0.19736768,0.99785913,0.00083148,0.18592385
-2.55427714,1.23320651,0.00098220,0.03754534,0.00893320,0.22244782,1.10510634,0.00097027,0.20683938
-2.54827414,1.36041951,0.00114433,0.04102281,0.01016629,0.24939128,1.21715956,0.00112452,0.22888006
-2.54227114,1.49261698,0.00132387,0.04456364,0.01149058,0.27811971,1.33327838,0.00129435,0.25192363
-2.53626813,1.62884662,0.00152081,0.04813264,0.01289874,0.30851503,1.45259591,0.00147956,0.27582103
-2.53026513,1.76801304,0.00173479,0.05169188,0.01438077,0.34041686,1.57412531,0.00167959,0.30039676
-2.52426213,1.90888742,0.00196498,0.05520133,0.01592392,0.37362100,1.69676970,0.00189347,0.32544981
-2.51825913,2.05012112,0.00221009,0.05861963,0.01751276,0.40787906,1.81933527,0.00211980,0.35075529
-2.51225613,2.19026323,0.00246834,0.06190480,0.01912936,0.44289929,1.94054767,0.00235673,0.37606697
-2.50625313,2.32778196,0.00273742,0.06501513,0.02075353,0.47834895,2.05907136,0.00260198,0.40112039
-2.50025013,2.46108957,0.00301455,0.06790998,0.02236319,0.51385818,2.17353182,0.00285283,0.42563690
-2.49424712,2.58857065,0.00329646,0.07055063,0.02393482,0.54902555,2.28254021,0.00310617,0.44932834
-2.48824412,2.70861304,0.00357947,0.07290112,0.02544403,0.58342510,2.38472008,0.00335855,0.47190234
-2.48224112,2.81964104,0.00385955,0.07492896,0.02686616,0.61661498,2.47873558,0.00360624,0.49306828
-2.47623812,2.92014997,0.00413239,0.07660582,0.02817693,0.64814733,2.56332066,0.00384534,0.51254360
-2.47023512,3.00874130,0.00439354,0.07790817,0.02935314,0.67757933,2.63730837,0.00407185,0.53006044
-2.46423212,3.08415740,0.00463852,0.07881771,0.03037336,0.70448487,2.69965963,0.00428180,0.54537234
-2.45822911,3.14531467,0.00486290,0.07932177,0.03121855,0.72846667,2.74949043,0.00447133,0.55826086
-2.45222611,3.19133406,0.00506250,0.07941358,0.03187267,0.74916817,2.78609670,0.00463686,0.56854176
-2.44622311,3.22156770,0.00523347,0.07909236,0.03232319,0.76628483,2.80897565,0.00477517,0.57607067
-2.44022011,3.23562052,0.00537244,0.07836335,0.03256148,0.77957435,2.81784297,0.00488348,0.58074783
-2.43421711,3.23336580,0.00547664,0.07723763,0.03258306,0.78886519,2.81264474,0.00495959,0.58252180
-2.42821411,3.21495377,0.00554395,0.07573192,0.03238779,0.79406304,2.79356351,0.00500195,0.58139186
-2.42221111,3.18081245,0.00557300,0.07386817,0.03197981,0.79515485,2.76101786,0.00500967,0.57740898
-2.41620810,3.13164052,0.00556324,0.07167310,0.03136744,0.79221018,2.71565529,0.00498258,0.57067517
-2.41020510,3.06839185,0.00551492,0.06917759,0.03056286,0.78537960,2.65833807,0.00492125,0.56134133
-2.40420210,2.99225219,0.00542909,0.06641607,0.02958173,0.77489028,2.59012258,0.00482695,0.54960338
-2.39819910,2.90460843,0.00530757,0.06342576,0.02844270,0.76103874,2.51223240,0.00470159,0.53569698
-2.39219610,2.80701142,0.00515290,0.06024593,0.02716677,0.74418108,2.42602618,0.00454771,0.51989089
-2.38619310,2.70113373,0.00496820,0.05691707,0.02577672,0.72472116,2.33296107,0.00436833,0.50247927
-2.38019010,2.58872378,0.00475714,0.05348011,0.02429638,0.70309705,2.23455338,0.00416689,0.48377310
-2.37418709,2.47155807,0.00452375,0.04997563,0.02275002,0.67976649,2.13233763,0.00394715,0.46409125
-2.36818409,2.35139343,0.00427235,0.04644308,0.02116167,0.65519190,2.02782574,0.00371303,0.44375135
-2.36218109,2.22992114,0.00400736,0.04292011,0.01955451,0.62982571,1.92246782,0.00346855,0.42306099
-2.35617809,2.10872464,0.00373323,0.03944193,0.01795039,0.60409648,1.81761622,0.00321766,0.40230951
-2.35017509,1.98924253,0.00345427,0.03604078,0.01636936,0.57839655,1.71449407,0.00296418,0.38176081
-2.34417209,1.87273813,0.00317460,0.03274546,0.01482931,0.55307169,1.61416959,0.00271170,0.36164732
-2.33816908,1.76027669,0.00289798,0.02958108,0.01334570,0.52841313,1.51753691,0.00246350,0.34216550
-2.33216608,1.65271089,0.00262780,0.02656879,0.01193144,0.50465221,1.42530408,0.00222245,0.32347291
-2.32616308,1.55067486,0.00236700,0.02372572,0.01059682,0.48195788,1.33798841,0.00199106,0.30568698
-2.32016008,1.45458657,0.00211803,0.02106502,0.00934949,0.46043697,1.25591902,0.00177136,0.28888544
-2.31415708,1.36465815,0.00188287,0.01859600,0.00819464,0.44013714,1.17924615,0.00156495,0.27310829
-2.30815408,1.28091309,0.00166297,0.01632440,0.00713509,0.42105215,1.10795647,0.00137298,0.25836124
-2.30215108,1.20320937,0.00145933,0.01425267,0.00617158,0.40312923,1.04189337,0.00119617,0.24462034
-2.29614807,1.13126707,0.00127250,0.01238045,0.00530294,0.38627797,0.98078106,0.00103489,0.23183754
-2.29014507,1.06469898,0.00110264,0.01070501,0.00452648,0.37038034,0.92425124,0.00088912,0.21994690
-2.28414207,1.00304271,0.00094955,0.00922178,0.00383818,0.35530119,0.87187094,0.00075857,0.20887122
-2.27813907,0.94579288,0.00081273,0.00792489,0.00323301,0.34089891,0.82317031,0.00064269,0.19852867
-2.27213607,0.89243187,0.00069146,0.00680774,0.00270523,0.32703553,0.77766908,0.00054071,0.18883920
-2.26613307,0.84245811,0.00058482,0.00586355,0.00224861,0.31358610,0.73490080,0.00045175,0.17973059
-2.26013007,0.79541081,0.00049178,0.00508590,0.00185667,0.30044671,0.69443383,0.00037480,0.17114367
-2.25412706,0.75089045,0.00041122,0.00446921,0.00152286,0.28754114,0.65588857,0.00030879,0.16303686
-2.24812406,0.70857445,0.00034195,0.00400925,0.00124076,0.27482579,0.61895052,0.00025263,0.15538964
-2.24212106,0.66822804,0.00028284,0.00370350,0.00100419,0.26229284,0.58337894,0.00020524,0.14820505
-2.23611806,0.62971001,0.00023272,0.00355153,0.00080730,0.24997164,0.54901129,0.00016558,0.14151109
-2.23011506,0.59297383,0.00019051,0.00355523,0.00064469,0.23792841,0.51576351,0.00013266,0.13536108
-2.22411206,0.55806442,0.00015520,0.00371897,0.00051139,0.22626434,0.48362671,0.00010554,0.12983297
-2.21810905,0.52511115,0.00012583,0.00404975,0.00040294,0.21511226,0.45266071,0.00008337,0.12502773
-2.21210605,0.49431755,0.00010155,0.00455705,0.00031536,0.20463212,0.42298505,0.00006541,0.12106680
-2.20610305,0.46594853,0.00008160,0.00525279,0.00024516,0.19500548,0.39476801,0.00005095,0.11808868
-2.20010005,0.44031569,0.00006528,0.00615099,0.00018930,0.18642922,0.36821447,0.00003942,0.11624493
-2.19409705,0.41776129,0.00005202,0.00726733,0.00014519,0.17910870,0.34355301,0.00003028,0.11569532
-2.18809405,0.39864157,0.00004128,0.00861869,0.00011061,0.17325056,0.32102288,0.00002310,0.11660259
-2.18209105,0.38330978,0.00003263,0.01022237,0.00008370,0.16905536,0.30086133,0.00001750,0.11912668
-2.17608804,0.37209956,0.00002570,0.01209535,0.00006291,0.16671028,0.28329165,0.00001316,0.12341854
-2.17008504,0.36530879,0.00002017,0.01425329,0.00004697,0.16638184,0.26851221,0.00000983,0.12961379
-2.16408204,0.36318451,0.00001577,0.01670959,0.00003484,0.16820909,0.25668682,0.00000729,0.13782613
-2.15807904,0.36590904,0.00001229,0.01947423,0.00002568,0.17229709,0.24793636,0.00000538,0.14814093
-2.15207604,0.37358760,0.00000954,0.02255268,0.00001882,0.17871107,0.24233208,0.00000394,0.16060887
-2.14607304,0.38623774,0.00000738,0.02594481,0.00001373,0.18747127,0.23989033,0.00000286,0.17524009
-2.14007004,0.40378076,0.00000569,0.02964380,0.00000999,0.19854871,0.24056895,0.00000208,0.19199896
-2.13406703,0.42603553,0.00000437,0.03363529,0.00000730,0.21186195,0.24426533,0.00000150,0.21079976
-2.12806403,0.45271479,0.00000335,0.03789655,0.00000540,0.22727516,0.25081594,0.00000109,0.23150346
-2.12206103,0.48342438,0.00000256,0.04239606,0.00000413,0.24459748,0.25999767,0.00000080,0.25391596
-2.11605803,0.51766549,0.00000195,0.04709323,0.00000336,0.26358399,0.27153063,0.00000061,0.27778795
-2.11005503,0.55484020,0.00000149,0.05193849,0.00000302,0.28393833,0.28508268,0.00000050,0.30281661
-2.10405203,0.59426039,0.00000114,0.05687384,0.00000309,0.30531704,0.30027549,0.00000045,0.32864927
-2.09804902,0.63516003,0.00000088,0.06183359,0.00000359,0.32733561,0.31669202,0.00000047,0.35488912
-2.09204602,0.67671071,0.00000069,0.06674567,0.00000456,0.34957637,0.33388554,0.00000055,0.38110289
-2.08604302,0.71804019,0.00000056,0.07153317,0.00000613,0.37159779,0.35138974,0.00000070,0.40683049
-2.08004002,0.75825347,0.00000049,0.07611626,0.00000847,0.39294524,0.36872997,0.00000093,0.43159617
-2.07403702,0.79645594,0.00000047,0.08041436,0.00001180,0.41316282,0.38543514,0.00000128,0.45492113
-2.06803402,0.83177771,0.00000049,0.08434845,0.00001648,0.43180575,0.40105009,0.00000178,0.47633691
-2.06203102,0.86339843,0.00000056,0.08784359,0.00002295,0.44845310,0.41514795,0.00000247,0.49539922
-2.05602801,0.89057167,0.00000069,0.09083125,0.00003178,0.46272027,0.42734221,0.00000341,0.51170156
-2.05002501,0.91264782,0.00000089,0.09325172,0.00004374,0.47427060,0.43729792,0.00000470,0.52488812
-2.04402201,0.92909470,0.00000117,0.09505616,0.00005981,0.48282590,0.44474173,0.00000642,0.53466533
-2.03801901,0.93951487,0.00000156,0.09620839,0.00008123,0.48817508,0.44947041,0.00000873,0.54081160
-2.03201601,0.94365909,0.00000209,0.09668632,0.00010956,0.49018084,0.45135740,0.00001178,0.54318469
-2.02601301,0.94143517,0.00000278,0.09648282,0.00014673,0.48878387,0.45035722,0.00001580,0.54172654
-2.02001001,0.93291196,0.00000369,0.09560621,0.00019517,0.48400443,0.44650765,0.00002104,0.53646506
-2.01400700,0.91831824,0.00000487,0.09408008,0.00025779,0.47594131,0.43992947,0.00002783,0.52751313
-2.00800400,0.89803678,0.00000639,0.09194277,0.00033815,0.46476819,0.43082387,0.00003657,0.51506455
-2.00200100,0.87259358,0.00000832,0.08924618,0.00044052,0.45072748,0.41946779,0.00004772,0.49938737
-1.99599800,0.84264321,0.00001077,0.08605431,0.00056995,0.43412211,0.40620718,0.00006186,0.48081476
-1.98999500,0.80895057,0.00001385,0.08244136,0.00073239,0.41530555,0.39144875,0.00007967,0.45973404
-1.98399200,0.77237018,0.00001768,0.07848957,0.00093477,0.39467056,0.37565028,0.00010192,0.43657419
-1.97798899,0.73382366,0.00002243,0.07428696,0.00118505,0.37263715,0.35931021,0.00012955,0.41179256
-1.97198599,0.69427653,0.00002827,0.06992487,0.00149234,0.34964026,0.34295652,0.00016360,0.38586130
-1.96598299,0.65471499,0.00003538,0.06549570,0.00186687,0.32611777,0.32713560,0.00020531,0.35925408
-1.95997999,0.61612361,0.00004399,0.06109058,0.00232011,0.30249914,0.31240116,0.00025602,0.33243362
-1.95397699,0.57946454,0.00005434,0.05679741,0.00286469,0.27919517,0.29930363,0.00031730,0.30584049
-1.94797399,0.54565871,0.00006668,0.05269899,0.00351441,0.25658917,0.28838014,0.00039084,0.27988355
-1.94197099,0.51556954,0.00008130,0.04887154,0.00428417,0.23502977,0.28014524,0.00047856,0.25493221
-1.93596798,0.48998908,0.00009850,0.04538352,0.00518990,0.21482543,0.27508251,0.00058251,0.23131070
-1.92996498,0.46962691,0.00011857,0.04229473,0.00624839,0.19624077,0.27363691,0.00070495,0.20929442
-1.92396198,0.45510152,0.00014183,0.03965573,0.00747717,0.17949460,0.27620799,0.00084830,0.18910816
-1.91795898,0.44693413,0.00016861,0.03750759,0.00889430,0.16475946,0.28314392,0.00101516,0.17092624
-1.91195598,0.44554457,0.00019921,0.03588187,0.01051817,0.15216265,0.29473610,0.00120826,0.15487416
-1.90595298,0.45124911,0.00023394,0.03480077,0.01236728,0.14178839,0.31121464,0.00143049,0.14103165
-1.89994997,0.46425982,0.00027309,0.03427756,0.01445998,0.13368081,0.33274435,0.00168486,0.12943669
-1.89394697,0.48468533,0.00031689,0.03431706,0.01681419,0.12784777,0.35942144,0.00197449,0.12009033
-1.88794397,0.51253268,0.00036559,0.03491626,0.01944723,0.12426495,0.39127101,0.00230256,0.11296194
-1.88194097,0.54771018,0.00041934,0.03606502,0.02237545,0.12288025,0.42824521,0.00267232,0.10799463
-1.87593797,0.59003115,0.00047828,0.03774678,0.02561405,0.12361815,0.47022238,0.00308699,0.10511065
-1.86993497,0.63921838,0.00054246,0.03993930,0.02917679,0.12638395,0.51700709,0.00354978,0.10421651
-1.86393197,0.69490939,0.00061188,0.04261543,0.03307570,0.13106774,0.56833127,0.00406380,0.10520770
-1.85792896,0.75666234,0.00068645,0.04574379,0.03732078,0.13754802,0.62385652,0.00463197,0.10797285
-1.85192596,0.82396266,0.00076601,0.04928952,0.04191970,0.14569482,0.68317755,0.00525699,0.11239730
-1.84592296,0.89623015,0.00085031,0.05321490,0.04687739,0.15537248,0.74582678,0.00594118,0.11836597
-1.83991996,0.97282668,0.00093901,0.05747997,0.05219565,0.16644182,0.81128010,0.00668641,0.12576554
-1.83391696,1.05306420,0.00103169,0.06204311,0.05787262,0.17876185,0.87896358,0.00749396,0.13448589
-1.82791396,1.13621296,0.00112781,0.06686146,0.06390227,0.19219104,0.94826105,0.00836438,0.14442090
-1.82191096,1.22150982,0.00122679,0.07189141,0.07027371,0.20658805,1.01852231,0.00929732,0.15546851
-1.81590795,1.30816636,0.00132791,0.07708886,0.07697056,0.22181209,1.08907181,0.01029137,0.16753029
-1.80990495,1.39537680,0.00143040,0.08240951,0.08397025,0.23772278,1.15921757,0.01134393,0.18051036
-1.80390195,1.48232546,0.00153342,0.08780896,0.09124324,0.25417980,1.22826011,0.01245101,0.19431384
-1.79789895,1.56819387,0.00163604,0.09324285,0.09875242,0.27104216,1.29550132,0.01360714,0.20884508
-1.79189595,1.65216733,0.00173730,0.09866682,0.10645251,0.28816734,1.36025307,0.01480522,0.22400542
-1.78589295,1.73344119,0.00183621,0.10403645,0.11428965,0.30541029,1.42184553,0.01603647,0.23969103
-1.77988994,1.81122689,0.00193172,0.10930723,0.12220120,0.32262251,1.47963514,0.01729040,0.25579064
-1.77388694,1.88475799,0.00202282,0.11443444,0.13011586,0.33965120,1.53301241,0.01855485,0.27218348
-1.76788394,1.95329638,0.00210850,0.11937312,0.13795406,0.35633870,1.58140929,0.01981611,0.28873760
-1.76188094,2.01613886,0.00218779,0.12407810,0.14562883,0.37252234,1.62430648,0.02105904,0.30530860
-1.75587794,2.07262435,0.00225978,0.12850408,0.15304698,0.38803465,1.66124049,0.02226741,0.32173900
-1.74987494,2.12214182,0.00232366,0.13260589,0.16011078,0.40270432,1.69181055,0.02342413,0.33785845
-1.74387194,2.16413884,0.00237872,0.13633887,0.16671997,0.41635761,1.71568527,0.02451172,0.35348460
-1.73786893,2.19813083,0.00242438,0.13965939,0.17277419,0.42882053,1.73260895,0.02551269,0.36842506
-1.73186593,2.22371066,0.00246020,0.14252550,0.17817557,0.43992157,1.74240728,0.02641006,0.38248009
-1.72586293,2.24055827,0.00248592,0.14489779,0.18283164,0.44949506,1.74499227,0.02718785,0.39544624
-1.71985993,2.24844988,0.00250142,0.14674029,0.18665815,0.45738494,1.74036602,0.02783162,0.40712070
-1.71385693,2.24726630,0.00250677,0.14802144,0.18958192,0.46344888,1.72862306,0.02832889,0.41730627
-1.70785393,2.23699967,0.00250221,0.14871513,0.19154339,0.46756256,1.70995091,0.02866964,0.42581676
-1.70185093,2.21775815,0.00248815,0.14880169,0.19249893,0.46962383,1.68462861,0.02884665,0.43248259
-1.69584792,2.18976809,0.00246514,0.14826875,0.19242254,0.46955664,1.65302299,0.02885578,0.43715628
-1.68984492,2.15337323,0.00243384,0.14711204,0.19130704,0.46731454,1.61558266,0.02869618,0.43971770
-1.68384192,2.10903074,0.00239503,0.14533593,0.18916471,0.46288340,1.57282966,0.02837033,0.44007870
-1.67783892,2.05730403,0.00234959,0.14295379,0.18602704,0.45628336,1.52534901,0.02788400,0.43818693
-1.67183592,1.99885240,0.00229840,0.13998804,0.18194397,0.44756975,1.47377645,0.02724612,0.43402864
-1.66583292,1.93441797,0.00224239,0.13646999,0.17698242,0.43683301,1.41878479,0.02646845,0.42763036
-1.65982991,1.86481022,0.00218246,0.13243930,0.17122421,0.42419746,1.36106945,0.02556528,0.41905919
