energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.22511256,0.94519050,0.35072016,0.20759422,0.01303828,0.26342326,0.09169165,0.20320762,0.47241147,0.00177201
0.23111556,0.92777074,0.34783026,0.19998371,0.01219655,0.26427799,0.08742458,0.19678391,0.45545085,0.00177784
0.23711856,0.91441270,0.34687406,0.19305354,0.01139986,0.26630507,0.08341418,0.19090345,0.44035000,0.00179918
0.24312156,0.90556384,0.34796323,0.18691888,0.01066068,0.26952759,0.07971597,0.18569223,0.42756976,0.00183731
0.24912456,0.90155449,0.35116508,0.18166645,0.00998958,0.27393703,0.07637343,0.18126011,0.41751298,0.00189327
0.25512756,0.90258606,0.35649868,0.17735326,0.00939495,0.27949233,0.07341709,0.17769752,0.41051326,0.00196773
0.26113057,0.90872394,0.36393269,0.17400655,0.00888285,0.28612017,0.07086411,0.17507289,0.40682575,0.00206099
0.26713357,0.91989505,0.37338486,0.17162482,0.00845696,0.29371654,0.06871844,0.17343092,0.40662001,0.00217294
0.27313657,0.93588991,0.38472315,0.17017979,0.00811852,0.30214939,0.06697138,0.17279157,0.40997512,0.00230300
0.27913957,0.95636910,0.39776843,0.16961926,0.00786642,0.31126229,0.06560264,0.17314988,0.41687704,0.00245015
0.28514257,0.98087339,0.41229845,0.16987048,0.00769731,0.32087889,0.06458165,0.17447652,0.42721833,0.00261289
0.29114557,1.00883730,0.42805311,0.17084399,0.00760579,0.33080790,0.06386925,0.17671903,0.44080022,0.00278928
0.29714857,1.03960532,0.44474057,0.17243767,0.00758461,0.34084851,0.06341953,0.17980369,0.45733690,0.00297697
0.30315158,1.07245021,0.46204423,0.17454075,0.00762497,0.35079577,0.06318177,0.18363785,0.47646206,0.00317324
0.30915458,1.10659276,0.47963010,0.17703770,0.00771682,0.36044601,0.06310251,0.18811278,0.49773750,0.00337502
0.31515758,1.14122232,0.49715461,0.17981179,0.00784916,0.36960179,0.06312745,0.19310674,0.52066372,0.00357904
0.32116058,1.17551760,0.51427242,0.18274824,0.00801040,0.37807649,0.06320332,0.19848837,0.54469222,0.00378181
0.32716358,1.20866709,0.53064423,0.18573684,0.00818872,0.38569822,0.06327956,0.20412017,0.56923924,0.00397980
0.33316658,1.23988869,0.54594437,0.18867413,0.00837238,0.39231314,0.06330980,0.20986195,0.59370072,0.00416948
0.33916958,1.26844805,0.55986800,0.19146496,0.00855007,0.39778792,0.06325303,0.21557439,0.61746797,0.00434745
0.34517259,1.29367528,0.57213787,0.19402359,0.00871124,0.40201166,0.06307455,0.22112229,0.63994376,0.00451051
0.35117559,1.31497980,0.58251049,0.19627431,0.00884633,0.40489707,0.06274656,0.22637774,0.66055822,0.00465581
0.35717859,1.33186288,0.59078160,0.19815178,0.00894708,0.40638096,0.06224853,0.23122296,0.67878424,0.00478088
0.36318159,1.34392791,0.59679097,0.19960089,0.00900666,0.40642439,0.06156725,0.23555287,0.69415172,0.00488378
0.36918459,1.35088818,0.60042630,0.20057659,0.00901989,0.40501221,0.06069661,0.23927724,0.70626026,0.00496311
0.37518759,1.35257201,0.60162633,0.20104344,0.00898328,0.40215237,0.05963713,0.24232254,0.71478989,0.00501812
0.38119060,1.34892542,0.60038292,0.20097514,0.00889512,0.39787490,0.05839539,0.24463327,0.71950933,0.00504871
0.38719360,1.34001213,0.59674218,0.20035406,0.00875541,0.39223069,0.05698320,0.24617297,0.72028169,0.00505549
0.39319660,1.32601124,0.59080465,0.19917075,0.00856588,0.38529020,0.05541674,0.24692476,0.71706723,0.00503976
0.39919960,1.30721242,0.58272430,0.19742353,0.00832978,0.37714188,0.05371557,0.24689150,0.70992314,0.00500349
0.40520260,1.28400909,0.57270656,0.19511816,0.00805180,0.36789068,0.05190172,0.24609552,0.69900052,0.00494932
0.41120560,1.25688952,0.56100523,0.19226747,0.00773782,0.35765631,0.04999868,0.24457804,0.68453839,0.00488050
0.41720860,1.22642626,0.54791836,0.18889117,0.00739471,0.34657145,0.04803060,0.24239818,0.66685542,0.00480080
0.42321161,1.19326399,0.53378314,0.18501554,0.00703009,0.33477979,0.04602146,0.23963172,0.64633926,0.00471447
0.42921461,1.15810618,0.51896973,0.18067322,0.00665207,0.32243394,0.04399439,0.23636950,0.62343424,0.00462614
0.43521761,1.12170070,0.50387429,0.17590288,0.00626898,0.30969318,0.04197117,0.23271560,0.59862777,0.00454071
0.44122061,1.08482461,0.48891112,0.17074881,0.00588915,0.29672098,0.03997178,0.22878526,0.57243591,0.00446325
0.44722361,1.04826846,0.47450410,0.16526051,0.00552065,0.28368241,0.03801416,0.22470249,0.54538866,0.00439891
0.45322661,1.01282012,0.46107756,0.15949202,0.00517109,0.27074136,0.03611403,0.22059758,0.51801544,0.00435275
0.45922961,0.97924861,0.44904666,0.15350122,0.00484742,0.25805763,0.03428486,0.21660430,0.49083120,0.00432970
0.46523262,0.94828783,0.43880744,0.14734896,0.00455579,0.24578397,0.03253790,0.21285695,0.46432349,0.00433434
0.47123562,0.92062064,0.43072688,0.14109803,0.00430140,0.23406304,0.03088230,0.20948725,0.43894089,0.00437088
0.47723862,0.89686339,0.42513285,0.13481208,0.00408838,0.22302446,0.02932527,0.20662106,0.41508300,0.00444296
0.48324162,0.87755117,0.42230461,0.12855440,0.00391979,0.21278197,0.02787221,0.20437504,0.39309222,0.00455356
0.48924462,0.86312414,0.42246367,0.12238663,0.00379749,0.20343084,0.02652694,0.20285332,0.37324734,0.00470493
0.49524762,0.85391508,0.42576569,0.11636746,0.00372221,0.19504553,0.02529182,0.20214415,0.35575918,0.00489843
0.50125063,0.85013882,0.43229339,0.11055140,0.00369348,0.18767778,0.02416791,0.20231678,0.34076807,0.00513445
0.50725363,0.85188361,0.44205098,0.10498750,0.00370975,0.18135522,0.02315505,0.20341859,0.32834336,0.00541240
0.51325663,0.85910512,0.45496035,0.09971830,0.00376840,0.17608049,0.02225200,0.20547262,0.31848474,0.00573058
0.51925963,0.87162334,0.47085921,0.09477886,0.00386582,0.17183108,0.02145642,0.20847559,0.31112539,0.00608621
0.52526263,0.88912280,0.48950158,0.09019602,0.00399754,0.16855978,0.02076499,0.21239664,0.30613677,0.00647539
0.53126563,0.91115641,0.51056064,0.08598789,0.00415832,0.16619594,0.02017340,0.21717679,0.30333499,0.00689318
0.53726863,0.93715321,0.53363424,0.08216362,0.00434230,0.16464740,0.01967642,0.22272927,0.30248853,0.00733365
0.54327164,0.96643003,0.55825296,0.07872343,0.00454313,0.16380318,0.01926796,0.22894082,0.30332719,0.00778996
0.54927464,0.99820721,0.58389059,0.07565898,0.00475417,0.16353679,0.01894119,0.23567393,0.30555205,0.00825454
0.55527764,1.03162788,0.60997709,0.07295397,0.00496863,0.16371016,0.01868870,0.24277008,0.30884617,0.00871925
0.56128064,1.06578070,0.63591338,0.07058507,0.00517972,0.16417806,0.01850264,0.25005380,0.31288583,0.00917557
0.56728364,1.09972526,0.66108785,0.06852312,0.00538091,0.16479278,0.01837504,0.25733768,0.31735187,0.00961483
0.57328664,1.13251950,0.68489379,0.06673443,0.00556604,0.16540910,0.01829803,0.26442792,0.32194100,0.01002848
0.57928964,1.16324826,0.70674741,0.06518243,0.00572949,0.16588920,0.01826418,0.27113047,0.32637659,0.01040831
0.58529265,1.19105187,0.72610556,0.06382922,0.00586637,0.16610742,0.01826685,0.27725734,0.33041861,0.01074672
0.59129565,1.21515384,0.74248262,0.06263734,0.00597267,0.16595471,0.01830051,0.28263308,0.33387248,0.01103695
0.59729865,1.23488643,0.75546576,0.06157143,0.00604530,0.16534254,0.01836106,0.28710091,0.33659631,0.01127333
0.60330165,1.24971324,0.76472816,0.06059986,0.00608227,0.16420618,0.01844617,0.29052852,0.33850646,0.01145144
0.60930465,1.25924770,0.77003934,0.05969615,0.00608270,0.16250716,0.01855543,0.29281317,0.33958099,0.01156826
0.61530765,1.26326684,0.77127246,0.05884031,0.00604687,0.16023494,0.01869058,0.29388584,0.33986098,0.01162232
0.62131066,1.26171966,0.76840806,0.05801984,0.00597619,0.15740761,0.01885553,0.29371448,0.33944949,0.01161368
0.62731366,1.25472972,0.76153426,0.05723051,0.00587320,0.15407162,0.01905637,0.29230596,0.33850823,0.01154405
0.63331666,1.24259189,0.75084329,0.05647681,0.00574150,0.15030074,0.01930115,0.28970686,0.33725208,0.01141660
0.63931966,1.22576330,0.73662459,0.05577210,0.00558564,0.14619401,0.01959969,0.28600302,0.33594143,0.01123600
0.64532266,1.20484890,0.71925478,0.05513841,0.00541103,0.14187305,0.01996316,0.28131776,0.33487285,0.01100815
0.65132566,1.18058219,0.69918493,0.05460596,0.00522383,0.13747863,0.02040362,0.27580907,0.33436820,0.01074006
0.65732866,1.15380182,0.67692560,0.05421236,0.00503077,0.13316683,0.02093349,0.26966562,0.33476272,0.01043962
0.66333167,1.12542506,0.65303044,0.05400148,0.00483907,0.12910468,0.02156491,0.26310191,0.33639248,0.01011533
0.66933467,1.09641905,0.62807880,0.05402214,0.00465626,0.12546565,0.02230909,0.25635276,0.33958166,0.00977603
0.67533767,1.06777084,0.60265814,0.05432653,0.00449008,0.12242498,0.02317565,0.24966704,0.34463016,0.00943065
0.68134067,1.04045745,0.57734688,0.05496850,0.00434833,0.12015499,0.02417201,0.24330124,0.35180193,0.00908796
0.68734367,1.01541667,0.55269815,0.05600162,0.00423877,0.11882052,0.02530277,0.23751265,0.36131456,0.00875627
0.69334667,0.99351973,0.52922517,0.05747727,0.00416903,0.11857447,0.02656926,0.23255268,0.37333038,0.00844323
0.69934967,0.97554658,0.50738838,0.05944257,0.00414647,0.11955372,0.02796912,0.22866022,0.38794949,0.00815566
0.70535268,0.96216437,0.48758497,0.06193843,0.00417817,0.12187519,0.02949607,0.22605529,0.40520483,0.00789932
0.71135568,0.95390977,0.47014073,0.06499755,0.00427077,0.12563239,0.03113981,0.22493319,0.42505953,0.00767883
0.71735868,0.95117528,0.45530446,0.06864262,0.00443042,0.13089231,0.03288609,0.22545910,0.44740658,0.00749756
0.72336168,0.95420006,0.44324488,0.07288463,0.00466269,0.13769273,0.03471694,0.22776330,0.47207062,0.00735762
0.72936468,0.96306494,0.43405005,0.07772148,0.00497246,0.14604009,0.03661102,0.23193720,0.49881201,0.00725981
0.73536768,0.97769189,0.42772894,0.08313682,0.00536381,0.15590782,0.03854417,0.23803005,0.52733264,0.00720366
0.74137069,0.99784757,0.42421512,0.08909925,0.00583987,0.16723536,0.04049005,0.24604662,0.55728346,0.00718754
0.74737369,1.02315076,0.42337219,0.09556194,0.00640271,0.17992780,0.04242083,0.25594569,0.58827326,0.00720870
0.75337669,1.05308338,0.42500066,0.10246267,0.00705315,0.19385637,0.04430799,0.26763962,0.61987843,0.00726342
0.75937969,1.08700466,0.42884607,0.10972440,0.00779064,0.20885967,0.04612309,0.28099496,0.65165324,0.00734717
0.76538269,1.12416800,0.43460798,0.11725627,0.00861305,0.22474588,0.04783859,0.29583409,0.68314034,0.00745471
0.77138569,1.16374029,0.44194948,0.12495524,0.00951652,0.24129586,0.04942851,0.31193803,0.71388124,0.00758035
0.77738869,1.20482296,0.45050721,0.13270811,0.01049538,0.25826727,0.05086913,0.32905038,0.74342622,0.00771802
0.78339170,1.24647455,0.45990133,0.14039414,0.01154199,0.27539963,0.05213945,0.34688235,0.77134371,0.00786152
0.78939470,1.28773414,0.46974551,0.14788803,0.01264674,0.29242027,0.05322164,0.36511893,0.79722880,0.00800466
0.79539770,1.32764529,0.47965653,0.15506328,0.01379803,0.30905105,0.05410132,0.38342601,0.82071082,0.00814141
0.80140070,1.36527997,0.48926358,0.16179580,0.01498236,0.32501580,0.05476763,0.40145836,0.84145987,0.00826608
0.80740370,1.39976191,0.49821685,0.16796767,0.01618450,0.34004802,0.05521332,0.41886842,0.85919244,0.00837344
0.81340670,1.43028896,0.50619543,0.17347087,0.01738776,0.35389891,0.05543459,0.43531545,0.87367592,0.00845884
0.81940970,1.45615384,0.51291444,0.17821090,0.01857429,0.36634516,0.05543090,0.45047505,0.88473229,0.00851830
0.82541271,1.47676277,0.51813115,0.18211009,0.01972555,0.37719633,0.05520477,0.46404849,0.89224085,0.00854864
0.83141571,1.49165154,0.52165001,0.18511045,0.02082278,0.38630149,0.05476141,0.47577183,0.89614026,0.00854747
0.83741871,1.50049831,0.52332662,0.18717594,0.02184759,0.39355467,0.05410845,0.48542423,0.89642967,0.00851329
0.84342171,1.50313296,0.52307034,0.18829407,0.02278259,0.39889903,0.05325561,0.49283527,0.89316915,0.00844547
0.84942471,1.49954229,0.52084562,0.18847663,0.02361199,0.40232938,0.05221443,0.49789095,0.88647937,0.00834426
0.85542771,1.48987105,0.51667196,0.18775966,0.02432226,0.40389281,0.05099802,0.50053806,0.87654033,0.00821076
0.86143072,1.47441838,0.51062238,0.18620243,0.02490273,0.40368748,0.04962086,0.50078673,0.86358927,0.00804686
0.86743372,1.45362978,0.50282057,0.18388563,0.02534618,0.40185942,0.04809859,0.49871097,0.84791742,0.00785518
0.87343672,1.42808457,0.49343661,0.18090873,0.02564928,0.39859744,0.04644793,0.49444711,0.82986577,0.00763899
0.87943972,1.39847924,0.48268140,0.17738657,0.02581295,0.39412635,0.04468655,0.48819017,0.80981953,0.00740206
0.88544272,1.36560697,0.47080002,0.17344541,0.02584265,0.38869863,0.04283296,0.48018820,0.78820134,0.00714861
0.89144572,1.33033409,0.45806407,0.16921857,0.02574844,0.38258503,0.04090643,0.47073481,0.76546328,0.00688314
0.89744872,1.29357404,0.44476333,0.16484174,0.02554495,0.37606429,0.03892682,0.46016006,0.74207760,0.00661031
0.90345173,1.25625981,0.43119689,0.16044828,0.02525116,0.36941264,0.03691447,0.44882007,0.71852650,0.00633481
0.90945473,1.21931568,0.41766421,0.15616468,0.02489008,0.36289324,0.03488998,0.43708574,0.69529095,0.00606122
0.91545773,1.18362942,0.40445620,0.15210630,0.02448818,0.35674633,0.03287395,0.42533092,0.67283899,0.00579391
0.92146073,1.15002568,0.39184679,0.14837361,0.02407483,0.35118026,0.03088671,0.41392053,0.65161380,0.00553689
0.92746373,1.11924172,0.38008526,0.14504912,0.02368149,0.34636391,0.02894795,0.40319898,0.63202192,0.00529377
0.93346673,1.09190629,0.36938941,0.14219502,0.02334086,0.34242079,0.02707640,0.39347934,0.61442207,0.00506761
0.93946973,1.06852224,0.35994014,0.13985174,0.02308601,0.33942509,0.02528940,0.38503367,0.59911496,0.00486093
0.94547274,1.04945370,0.35187717,0.13803729,0.02294936,0.33739978,0.02360253,0.37808479,0.58633455,0.00467561
0.95147574,1.03491791,0.34529643,0.13674761,0.02296175,0.33631684,0.02202925,0.37279974,0.57624115,0.00451293
0.95747874,1.02498219,0.34024885,0.13595764,0.02315143,0.33609959,0.02058055,0.36928521,0.56891662,0.00437354
0.96348174,1.01956583,0.33674066,0.13562328,0.02354317,0.33662701,0.01926468,0.36758495,0.56436198,0.00425748
0.96948474,1.01844679,0.33473517,0.13568393,0.02415734,0.33773971,0.01808695,0.36767941,0.56249757,0.00416425
0.97548774,1.02127294,0.33415575,0.13606560,0.02500920,0.33924743,0.01704958,0.36948732,0.56316576,0.00409286
0.98149075,1.02757706,0.33489000,0.13668439,0.02610821,0.34093758,0.01615168,0.37286937,0.56613627,0.00404189
0.98749375,1.03679525,0.33679473,0.13745020,0.02745750,0.34258450,0.01538934,0.37763367,0.57111378,0.00400958
0.99349675,1.04828775,0.33970168,0.13827049,0.02905352,0.34395901,0.01475573,0.38354286,0.57774772,0.00399393
0.99949975,1.06136156,0.34342359,0.13905396,0.03088588,0.34483790,0.01424141,0.39032256,0.58564383,0.00399274
1.00550275,1.07529395,0.34776058,0.13971399,0.03293729,0.34501288,0.01383461,0.39767093,0.59437697,0.00400376
1.01150575,1.08935597,0.35250636,0.14017176,0.03518381,0.34429871,0.01352169,0.40526891,0.60350493,0.00402470
1.01750875,1.10283541,0.35745434,0.14035886,0.03759522,0.34254031,0.01328754,0.41279086,0.61258243,0.00405337
1.02351176,1.11505823,0.36240331,0.14021939,0.04013559,0.33961838,0.01311613,0.41991525,0.62117507,0.00408767
1.02951476,1.12540805,0.36716257,0.13971157,0.04276409,0.33545360,0.01299096,0.42633499,0.62887246,0.00412569
1.03551776,1.13334302,0.37155648,0.13880865,0.04543590,0.33000925,0.01289564,0.43176709,0.63530022,0.00416574
1.04152076,1.13840976,0.37542828,0.13749929,0.04810332,0.32329216,0.01281435,0.43596142,0.64013034,0.00420633
1.04752376,1.14025405,0.37864323,0.13578744,0.05071695,0.31535211,0.01273227,0.43870807,0.64308956,0.00424626
1.05352676,1.13862792,0.38109085,0.13369163,0.05322697,0.30627979,0.01263602,0.43984337,0.64396554,0.00428452
1.05952976,1.13339336,0.38268658,0.13124390,0.05558446,0.29620346,0.01251397,0.43925413,0.64261056,0.00432039
1.06553277,1.12452242,0.38337255,0.12848828,0.05774269,0.28528441,0.01235651,0.43688010,0.63894283,0.00435333
1.07153577,1.11209394,0.38311766,0.12547904,0.05965840,0.27371160,0.01215621,0.43271470,0.63294533,0.00438301
1.07753877,1.09628716,0.38191705,0.12227874,0.06129287,0.26169556,0.01190791,0.42680370,0.62466246,0.00440926
1.08354177,1.07737240,0.37979075,0.11895599,0.06261303,0.24946185,0.01160873,0.41924236,0.61419465,0.00443204
1.08954477,1.05569934,0.37678194,0.11558333,0.06359218,0.23724425,0.01125799,0.41017078,0.60169131,0.00445141
1.09554777,1.03168316,0.37295445,0.11223494,0.06421069,0.22527793,0.01085705,0.39976797,0.58734251,0.00446752
1.10155078,1.00578917,0.36838992,0.10898441,0.06445636,0.21379279,0.01040911,0.38824463,0.57136981,0.00448054
1.10755378,0.97851630,0.36318447,0.10590264,0.06432458,0.20300707,0.00991895,0.37583515,0.55401664,0.00449065
1.11355678,0.95038002,0.35744503,0.10305582,0.06381823,0.19312143,0.00939263,0.36278894,0.53553879,0.00449804
1.11955978,0.92189531,0.35128541,0.10050354,0.06294741,0.18431359,0.00883717,0.34936167,0.51619523,0.00450285
1.12556278,0.89356004,0.34482228,0.09829710,0.06172890,0.17673368,0.00826021,0.33580640,0.49623978,0.00450517
1.13156578,0.86583936,0.33817099,0.09647805,0.06018546,0.17050031,0.00766972,0.32236532,0.47591380,0.00450504
1.13756878,0.83915155,0.33144163,0.09507692,0.05834503,0.16569748,0.00707368,0.30926205,0.45544014,0.00450242
1.14357179,0.81385575,0.32473518,0.09411225,0.05623974,0.16237236,0.00647983,0.29669493,0.43501856,0.00449720
1.14957479,0.79024189,0.31814006,0.09358989,0.05390494,0.16053406,0.00589539,0.28483148,0.41482247,0.00448918
1.15557779,0.76852320,0.31172916,0.09350266,0.05137816,0.16015329,0.00532693,0.27380423,0.39499724,0.00447808
1.16158079,0.74883145,0.30555747,0.09383024,0.04869804,0.16116304,0.00478019,0.26370785,0.37565965,0.00446356
1.16758379,0.73121508,0.29966034,0.09453958,0.04590345,0.16346033,0.00425997,0.25459793,0.35689870,0.00444519
1.17358679,0.71564024,0.29405262,0.09558555,0.04303250,0.16690881,0.00377012,0.24649106,0.33877722,0.00442248
1.17958979,0.70199474,0.28872856,0.09691204,0.04012182,0.17134242,0.00331348,0.23936649,0.32133442,0.00439490
1.18559280,0.69009471,0.28366257,0.09845339,0.03720581,0.17656993,0.00289196,0.23316892,0.30458889,0.00436186
1.19159580,0.67969373,0.27881084,0.10013620,0.03431617,0.18238022,0.00250654,0.22781259,0.28854199,0.00432278
1.19759880,0.67049411,0.27411376,0.10188142,0.03148138,0.18854828,0.00215740,0.22318623,0.27318142,0.00427706
1.20360180,0.66215993,0.26949894,0.10360671,0.02872651,0.19484172,0.00184400,0.21915878,0.25848467,0.00422412
1.20960480,0.65433124,0.26488496,0.10522897,0.02607295,0.20102760,0.00156518,0.21558558,0.24442244,0.00416345
1.21560780,0.64663904,0.26018535,0.10666699,0.02353845,0.20687936,0.00131929,0.21231483,0.23096169,0.00409458
1.22161081,0.63872030,0.25531298,0.10784406,0.02113706,0.21218363,0.00110431,0.20919402,0.21806842,0.00401717
1.22761381,0.63023254,0.25018435,0.10869056,0.01887934,0.21674669,0.00091795,0.20607609,0.20570992,0.00393099
1.23361681,0.62086738,0.24472382,0.10914627,0.01677252,0.22040029,0.00075776,0.20282515,0.19385673,0.00383598
1.23961981,0.61036245,0.23886742,0.10916245,0.01482075,0.22300667,0.00062120,0.19932138,0.18248407,0.00373223
1.24562281,0.59851126,0.23256620,0.10870345,0.01302539,0.22446247,0.00050575,0.19546525,0.17157285,0.00362003
1.25162581,0.58517067,0.22578882,0.10774793,0.01138536,0.22470151,0.00040894,0.19118052,0.16111027,0.00349987
1.25762881,0.57026552,0.21852337,0.10628953,0.00989744,0.22369617,0.00032844,0.18641637,0.15109005,0.00337246
1.26363182,0.55379051,0.21077830,0.10433695,0.00855660,0.22145745,0.00026206,0.18114822,0.14151225,0.00323869
1.26963482,0.53580903,0.20258243,0.10191351,0.00735639,0.21803353,0.00020778,0.17537756,0.13238284,0.00309966
1.27563782,0.51644932,0.19398401,0.09905614,0.00628918,0.21350714,0.00016382,0.16913066,0.12371291,0.00295661
1.28164082,0.49589790,0.18504896,0.09581386,0.00534654,0.20799157,0.00012858,0.16245632,0.11551768,0.00281096
1.28764382,0.47439087,0.17585834,0.09224585,0.00451946,0.20162578,0.00010066,0.15542282,0.10781534,0.00266421
1.29364682,0.45220341,0.16650518,0.08841913,0.00379862,0.19456854,0.00007891,0.14811423,0.10062572,0.00251793
1.29964982,0.42963793,0.15709091,0.08440605,0.00317464,0.18699216,0.00006233,0.14062624,0.09396885,0.00237373
1.30565283,0.40701157,0.14772140,0.08028160,0.00263824,0.17907581,0.00005018,0.13306172,0.08786359,0.00223316
1.31165583,0.38464356,0.13850303,0.07612072,0.00218042,0.17099891,0.00004185,0.12552633,0.08232621,0.00209771
1.31765883,0.36284299,0.12953882,0.07199574,0.00179261,0.16293475,0.00003698,0.11812412,0.07736910,0.00196877
1.32366183,0.34189758,0.12092482,0.06797396,0.00146676,0.15504468,0.00003535,0.11095368,0.07299971,0.00184753
1.32966483,0.32206387,0.11274697,0.06411562,0.00119544,0.14747299,0.00003697,0.10410457,0.06921967,0.00173502
1.33566783,0.30355923,0.10507853,0.06047216,0.00097191,0.14034281,0.00004204,0.09765457,0.06602417,0.00163200
1.34167084,0.28655599,0.09797819,0.05708501,0.00079017,0.13375301,0.00005098,0.09166752,0.06340179,0.00153902
1.34767384,0.27117787,0.09148888,0.05398472,0.00064494,0.12777634,0.00006446,0.08619199,0.06133460,0.00145637
1.35367684,0.25749873,0.08563734,0.05119073,0.00053176,0.12245864,0.00008339,0.08126075,0.05979868,0.00138406
1.35967984,0.24554374,0.08043448,0.04871145,0.00044693,0.11781935,0.00010900,0.07689098,0.05876507,0.00132189
1.36568284,0.23529253,0.07587639,0.04654491,0.00038753,0.11385296,0.00014286,0.07308527,0.05820101,0.00126942
1.37168584,0.22668451,0.07194597,0.04467975,0.00035144,0.11053158,0.00018689,0.06983318,0.05807161,0.00122601
1.37768884,0.21962560,0.06861504,0.04309649,0.00033727,0.10780820,0.00024344,0.06711336,0.05834177,0.00119087
1.38369185,0.21399633,0.06584697,0.04176916,0.00034438,0.10562066,0.00031532,0.06489613,0.05897821,0.00116310
1.38969485,0.20966072,0.06359939,0.04066701,0.00037288,0.10389600,0.00040583,0.06314626,0.05995178,0.00114172
1.39569785,0.20647547,0.06182714,0.03975635,0.00042357,0.10255505,0.00051882,0.06182589,0.06123961,0.00112573
1.40170085,0.20429922,0.06048511,0.03900240,0.00049792,0.10151702,0.00065865,0.06089742,0.06282721,0.00111416
1.40770385,0.20300114,0.05953102,0.03837104,0.00059804,0.10070392,0.00083027,0.06032626,0.06471035,0.00110611
1.41370685,0.20246870,0.05892774,0.03783042,0.00072663,0.10004451,0.00103917,0.06008325,0.06689650,0.00110078
1.41970985,0.20261415,0.05864537,0.03735235,0.00088695,0.09947782,0.00129135,0.06014668,0.06940585,0.00109750
1.42571286,0.20337940,0.05866274,0.03691349,0.00108268,0.09895586,0.00159323,0.06050380,0.07227167,0.00109580
1.43171586,0.20473913,0.05896832,0.03649611,0.00131789,0.09844564,0.00195159,0.06115179,0.07554007,0.00109537
1.43771886,0.20670197,0.05956061,0.03608865,0.00159691,0.09793030,0.00237341,0.06209799,0.07926890,0.00109610
1.44372186,0.20930961,0.06044786,0.03568593,0.00192418,0.09740938,0.00286571,0.06335966,0.08352597,0.00109808
1.44972486,0.21263400,0.06164712,0.03528896,0.00230412,0.09689826,0.00343530,0.06496292,0.08838643,0.00110158
1.45572786,0.21677270,0.06318288,0.03490453,0.00274093,0.09642670,0.00408856,0.06694122,0.09392941,0.00110701
1.46173087,0.22184250,0.06508499,0.03454451,0.00323841,0.09603682,0.00483114,0.06933322,0.10023401,0.00111493
1.46773387,0.22797174,0.06738639,0.03422492,0.00379976,0.09578034,0.00566766,0.07218022,0.10737478,0.00112602
1.47373687,0.23529161,0.07012033,0.03396478,0.00442734,0.09571543,0.00660136,0.07552332,0.11541675,0.00114097
1.47973987,0.24392673,0.07331758,0.03378494,0.00512246,0.09590325,0.00763379,0.07940025,0.12441036,0.00116054
1.48574287,0.25398570,0.07700349,0.03370679,0.00588522,0.09640430,0.00876444,0.08384228,0.13438641,0.00118542
1.49174587,0.26555175,0.08119523,0.03375095,0.00671428,0.09727491,0.00999051,0.08887115,0.14535130,0.00121626
1.49774887,0.27867428,0.08589921,0.03393606,0.00760673,0.09856377,0.01130661,0.09449620,0.15728282,0.00125357
1.50375188,0.29336148,0.09110900,0.03427770,0.00855800,0.10030898,0.01270459,0.10071203,0.17012681,0.00129775
1.50975488,0.30957449,0.09680367,0.03478741,0.00956182,0.10253541,0.01417344,0.10749649,0.18379475,0.00134898
1.51575788,0.32722357,0.10294681,0.03547195,0.01061023,0.10525278,0.01569926,0.11480947,0.19816273,0.00140728
1.52176088,0.34616624,0.10948620,0.03633274,0.01169371,0.10845434,0.01726539,0.12259231,0.21307171,0.00147242
1.52776388,0.36620784,0.11635429,0.03736560,0.01280132,0.11211624,0.01885262,0.13076802,0.22832936,0.00154399
1.53376688,0.38710431,0.12346940,0.03856063,0.01392102,0.11619765,0.02043953,0.13924224,0.24371340,0.00162133
1.53976988,0.40856735,0.13073759,0.03990242,0.01503992,0.12064162,0.02200293,0.14790508,0.25897644,0.00170361
1.54577289,0.43027156,0.13805531,0.04137044,0.01614476,0.12537649,0.02351848,0.15663354,0.27385221,0.00178980
1.55177589,0.45186340,0.14531246,0.04293956,0.01722231,0.13031794,0.02496129,0.16529463,0.28806288,0.00187872
1.55777889,0.47297162,0.15239600,0.04458083,0.01825987,0.13537152,0.02630669,0.17374901,0.30132741,0.00196909
1.56378189,0.49321862,0.15919371,0.04626232,0.01924576,0.14043544,0.02753096,0.18185489,0.31337034,0.00205953
1.56978489,0.51223232,0.16559808,0.04795004,0.02016979,0.14540367,0.02861219,0.18947220,0.32393086,0.00214865
1.57578789,0.52965794,0.17151009,0.04960891,0.02102370,0.15016908,0.02953093,0.19646668,0.33277168,0.00223504
1.58179090,0.54516927,0.17684263,0.05120372,0.02180155,0.15462653,0.03027099,0.20271389,0.33968725,0.00231734
1.58779390,0.55847887,0.18152357,0.05270012,0.02249994,0.15867580,0.03082001,0.20810279,0.34451109,0.00239429
1.59379690,0.56934680,0.18549803,0.05406542,0.02311824,0.16222429,0.03116995,0.21253891,0.34712177,0.00246473
1.59979990,0.57758753,0.18873010,0.05526941,0.02365860,0.16518929,0.03131745,0.21594680,0.34744730,0.00252765
1.60580290,0.58307477,0.19120358,0.05628500,0.02412582,0.16749990,0.03126405,0.21827194,0.34546779,0.00258220
1.61180590,0.58574408,0.19292195,0.05708880,0.02452716,0.16909848,0.03101616,0.21948176,0.34121614,0.00262772
