energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-2.59629815,5.73197700,0.11262953,0.56195744,2.70017464,1.56889259,0.15559540,3.36703366
-2.59029515,5.90149253,0.11071631,0.58047201,2.79402774,1.62449419,0.16224594,3.45875720
-2.58429215,6.05096866,0.10884378,0.59599033,2.87502992,1.67609119,0.16838198,3.53772528
-2.57828914,6.17717394,0.10698871,0.60820482,2.94158472,1.72271690,0.17388550,3.60211404
-2.57228614,6.27725086,0.10512708,0.61686750,2.99235027,1.76346506,0.17864842,3.65034712
-2.56628314,6.34880065,0.10323470,0.62179818,3.02628088,1.79751574,0.18257533,3.68114305
-2.56028014,6.38995825,0.10128796,0.62289064,3.04266054,1.82416049,0.18558596,3.69355546
-2.55427714,6.39945423,0.09926465,0.62011671,3.04112689,1.84282596,0.18761727,3.68700437
-2.54827414,6.37666143,0.09714485,0.61352785,3.02168479,1.85309503,0.18862516,3.66129740
-2.54227114,6.32162437,0.09491184,0.60325429,2.98470868,1.85472469,0.18858557,3.61663989
-2.53626813,6.23507023,0.09255304,0.58950171,2.93093392,1.84765987,0.18749514,3.55363365
-2.53026513,6.11840088,0.09006082,0.57254554,2.86143728,1.83204274,0.18537128,3.47326437
-2.52426213,5.97366635,0.08743328,0.55272322,2.77760767,1.80821684,0.18225163,3.37687816
-2.51825913,5.80352066,0.08467479,0.53042477,2.68110812,1.77672594,0.17819312,3.26614837
-2.51225613,5.61116169,0.08179647,0.50608185,2.57383095,1.73830748,0.17327042,3.14303380
-2.50625313,5.40025727,0.07881633,0.48015611,2.45784756,1.69388061,0.16757401,3.00973013
-2.50025013,5.17486007,0.07575925,0.45312696,2.33535504,1.64452921,0.16120787,2.86861625
-2.49424712,4.93931428,0.07265671,0.42547943,2.20862154,1.59148038,0.15428691,2.72219753
-2.48824412,4.69815706,0.06954625,0.39769247,2.07993213,1.53607890,0.14693419,2.57304784
-2.48224112,4.45601776,0.06647069,0.37022806,1.95153711,1.47975844,0.13927801,2.42375209
-2.47623812,4.21751790,0.06347719,0.34352151,1.82560396,1.42401043,0.13144903,2.27685116
-2.47023512,3.98717448,0.06061610,0.31797307,1.70417453,1.37035137,0.12357734,2.13479031
-2.46423212,3.76930902,0.05793960,0.29394114,1.58912794,1.32028957,0.11578979,1.99987243
-2.45822911,3.56796426,0.05550033,0.27173712,1.48215017,1.27529223,0.10820738,1.87421694
-2.45222611,3.38683005,0.05334992,0.25162179,1.38471030,1.23675374,0.10094302,1.75972470
-2.44622311,3.22917959,0.05153741,0.23380336,1.29804365,1.20596599,0.09409943,1.65804954
-2.44022011,3.09781682,0.05010783,0.21843690,1.22314133,1.18409142,0.08776750,1.57057608
-2.43421711,2.99503511,0.04910070,0.20562508,1.16074604,1.17213947,0.08202487,1.49840395
-2.42821411,2.92258762,0.04854878,0.19542002,1.11135325,1.17094681,0.07693490,1.44233797
-2.42221111,2.88166881,0.04847677,0.18782605,1.07521735,1.18116182,0.07254594,1.40288393
-2.41620810,2.87290693,0.04890037,0.18280324,1.05236181,1.20323337,0.06889100,1.38024944
-2.41020510,2.89636670,0.04982540,0.18027134,1.04259275,1.23740407,0.06598766,1.37434941
-2.40420210,2.95156157,0.05124722,0.18011422,1.04551513,1.28370797,0.06383829,1.38481576
-2.39819910,3.03747479,0.05315037,0.18218446,1.06055091,1.34197230,0.06243059,1.41101079
-2.39219610,3.15258836,0.05550850,0.18630800,1.08695846,1.41182323,0.06173833,1.45204391
-2.38619310,3.29491916,0.05828453,0.19228885,1.12385284,1.49269514,0.06172234,1.50679141
-2.38019010,3.46206127,0.06143114,0.19991362,1.17022622,1.58384300,0.06233169,1.57391892
-2.37418709,3.65123384,0.06489154,0.20895595,1.22496828,1.68435757,0.06350508,1.65190639
-2.36818409,3.85933351,0.06860049,0.21918070,1.28688607,1.79318287,0.06517234,1.73907521
-2.36218109,4.08299088,0.07248558,0.23034801,1.35472321,1.90913572,0.06725606,1.83361738
-2.35617809,4.31863022,0.07646879,0.24221697,1.42717824,2.03092695,0.06967338,1.93362635
-2.35017509,4.56253184,0.08046813,0.25454922,1.50292194,2.15718416,0.07233774,2.03712934
-2.34417209,4.81089653,0.08439961,0.26711217,1.58061380,2.28647592,0.07516077,2.14212066
-2.33816908,5.05991153,0.08817914,0.27968214,1.65891749,2.41733724,0.07805411,2.24659587
-2.33216608,5.30581761,0.09172459,0.29204717,1.73651560,2.54829652,0.08093124,2.34858610
-2.32616308,5.54497653,0.09495779,0.30400972,1.81212377,2.67790386,0.08370924,2.44619223
-2.32016008,5.77393838,0.09780645,0.31538917,1.88450437,2.80476065,0.08631042,2.53761837
-2.31415708,5.98950815,0.10020597,0.32602419,1.95247987,2.92755060,0.08866386,2.62120396
-2.30815408,6.18881046,0.10210102,0.33577489,2.01494623,3.04507159,0.09070670,2.69545402
-2.30215108,6.36935153,0.10344684,0.34452485,2.07088619,3.15626825,0.09238533,2.75906686
-2.29614807,6.52907702,0.10421033,0.35218298,2.11938265,3.26026429,0.09365628,2.81095861
-2.29014507,6.66642412,0.10437068,0.35868507,2.15963196,3.35639368,0.09448687,2.85028398
-2.28414207,6.78036612,0.10391975,0.36399513,2.19095689,3.44422954,0.09485561,2.87645258
-2.27813907,6.87044734,0.10286199,0.36810634,2.21281910,3.52360906,0.09475233,2.88914026
-2.27213607,6.93680641,0.10121408,0.37104151,2.22483038,3.59465284,0.09417802,2.88829502
-2.26613307,6.98018554,0.09900417,0.37285301,2.22676241,3.65777686,0.09314445,2.87413689
-2.26013007,7.00192380,0.09627084,0.37362207,2.21855416,3.71369518,0.09167344,2.84715172
-2.25412706,7.00393262,0.09306178,0.37345724,2.20031645,3.76341187,0.08979605,2.80807843
-2.24812406,6.98865224,0.08943224,0.37249206,2.17233287,3.80820066,0.08755139,2.75789002
-2.24212106,6.95898836,0.08544339,0.37088181,2.13505678,3.84957164,0.08498543,2.69776824
-2.23611806,6.91822932,0.08116048,0.36879935,2.08910365,3.88922449,0.08214953,2.62907256
-2.23011506,6.86994486,0.07665111,0.36643005,2.03523881,3.92898898,0.07909898,2.55330400
-2.22411206,6.81786870,0.07198341,0.36396593,1.97436042,3.97075385,0.07589143,2.47206455
-2.21810905,6.76576836,0.06722436,0.36159908,1.90747808,4.01638618,0.07258533,2.38701358
-2.21210605,6.71730637,0.06243826,0.35951469,1.83568742,4.06764440,0.06923837,2.29982220
-2.20610305,6.67589841,0.05768539,0.35788381,1.76014163,4.12608847,0.06590606,2.21212724
-2.20010005,6.64457414,0.05302083,0.35685619,1.68202081,4.19299150,0.06264037,2.12548630
-2.19409705,6.62584740,0.04849356,0.35655355,1.60250030,4.26925765,0.05948855,2.04133551
-2.18809405,6.62160214,0.04414580,0.35706362,1.52271936,4.35535091,0.05649211,1.96095166
-2.18209105,6.63300050,0.04001257,0.35843519,1.44375140,4.45123942,0.05368605,1.88542008
-2.17608804,6.66041864,0.03612153,0.36067468,1.36657713,4.55635949,0.05109832,1.81560955
-2.17008504,6.70341480,0.03249302,0.36374424,1.29206171,4.66960262,0.04874950,1.75215556
-2.16408204,6.76073288,0.02914027,0.36756178,1.22093691,4.78932787,0.04665275,1.69545229
-2.15807904,6.83034295,0.02606986,0.37200295,1.15378897,4.91340053,0.04481406,1.64565394
-2.15207604,6.90951832,0.02328226,0.37690500,1.09105258,5.03925682,0.04323267,1.60268526
-2.14607304,6.99494680,0.02077252,0.38207254,1.03301112,5.16399261,0.04190178,1.56626085
-2.14007004,7.08287188,0.01853098,0.38728497,0.97980286,5.28447301,0.04080937,1.53591229
-2.13406703,7.16925768,0.01654413,0.39230523,0.93143270,5.39745800,0.03993928,1.51102185
-2.12806403,7.24997027,0.01479537,0.39688946,0.88778852,5.49973848,0.03927228,1.49086123
-2.12206103,7.32096655,0.01326588,0.40079728,0.84866122,5.58827619,0.03878730,1.47463339
-2.11605803,7.37848138,0.01193533,0.40380194,0.81376714,5.66034036,0.03846260,1.46151551
-2.11005503,7.41920357,0.01078266,0.40570013,0.78277175,5.71363412,0.03827690,1.45070091
-2.10405203,7.44043179,0.00978667,0.40632070,0.75531314,5.74640414,0.03821042,1.44143811
-2.09804902,7.44020212,0.00892664,0.40553204,0.73102424,5.75752727,0.03824576,1.43306483
-2.09204602,7.41738082,0.00818282,0.40324762,0.70955254,5.74656982,0.03836854,1.42503566
-2.08604302,7.37171744,0.00753674,0.39942957,0.69057650,5.71381593,0.03856792,1.41694194
-2.08004002,7.30385568,0.00697158,0.39408991,0.67381802,5.66026344,0.03883677,1.40852305
-2.07403702,7.21530146,0.00647236,0.38728964,0.65905038,5.58758738,0.03917159,1.39966884
-2.06803402,7.10835040,0.00602602,0.37913559,0.64610172,5.49807289,0.03957228,1.39041328
-2.06203102,6.98597852,0.00562148,0.36977533,0.63485415,5.39452110,0.04004157,1.38091981
-2.05602801,6.85170250,0.00524962,0.35939029,0.62523886,5.28013282,0.04058429,1.37145977
-2.05002501,6.70941694,0.00490318,0.34818773,0.61722783,5.15837607,0.04120653,1.36238494
-2.04402201,6.56321733,0.00457665,0.33639172,0.61082307,5.03284430,0.04191466,1.35409626
-2.03801901,6.41721814,0.00426608,0.32423382,0.60604409,4.90711236,0.04271430,1.34701046
-2.03201601,6.27537524,0.00396888,0.31194381,0.60291484,4.78459732,0.04360937,1.34152662
-2.02601301,6.14132156,0.00368369,0.29974103,0.60145072,4.66843078,0.04460117,1.33799469
-2.02001001,6.01822370,0.00341010,0.28782664,0.60164701,4.56134847,0.04568760,1.33668762
-2.01400700,5.90866615,0.00314855,0.27637725,0.60346903,4.46560170,0.04686263,1.33777888
-2.00800400,5.81456760,0.00290009,0.26554009,0.60684510,4.38289422,0.04811593,1.34132624
-2.00200100,5.73713231,0.00266628,0.25542993,0.61166232,4.31434609,0.04943276,1.34726292
-1.99599800,5.67683730,0.00244906,0.24612776,0.61776579,4.26048516,0.05079413,1.35539623
-1.98999500,5.63345425,0.00225065,0.23768132,0.62496094,4.22126491,0.05217724,1.36541369
-1.98399200,5.60610319,0.00207354,0.23010710,0.63301898,4.19610645,0.05355606,1.37689614
-1.97798899,5.59333363,0.00192041,0.22339388,0.64168511,4.18396105,0.05490221,1.38933677
-1.97198599,5.59322746,0.00179419,0.21750733,0.65068869,4.18338908,0.05618591,1.40216505
-1.96598299,5.60351734,0.00169805,0.21239548,0.65975513,4.19265044,0.05737708,1.41477390
-1.95997999,5.62171368,0.00163545,0.20799464,0.66861838,4.20980143,0.05844644,1.42654868
-1.95397699,5.64523367,0.00161025,0.20423544,0.67703361,4.23279325,0.05936662,1.43689626
-1.94797399,5.67152583,0.00162671,0.20104874,0.68478908,4.25956725,0.06011316,1.44527269
-1.94197099,5.69818465,0.00168963,0.19837096,0.69171678,4.28814309,0.06066545,1.45120809
-1.93596798,5.72305047,0.00180435,0.19614881,0.69770117,4.31669620,0.06100741,1.45432751
-1.92996498,5.74429125,0.00197686,0.19434297,0.70268554,4.34362232,0.06112811,1.45436702
-1.92396198,5.76046382,0.00221378,0.19293076,0.70667588,4.36758707,0.06102202,1.45118433
-1.91795898,5.77055357,0.00252239,0.19190773,0.70974190,4.38756016,0.06068918,1.44476385
-1.91195598,5.77399259,0.00291057,0.19128805,0.71201544,4.40283394,0.06013510,1.43521606
-1.90595298,5.77065736,0.00338676,0.19110387,0.71368621,4.41302717,0.05937048,1.42277183
-1.89994997,5.76084790,0.00395983,0.19140361,0.71499526,4.41807527,0.05841075,1.40777200
-1.89394697,5.74525087,0.00463893,0.19224956,0.71622654,4.41820869,0.05727551,1.39065319
-1.88794397,5.72488962,0.00543328,0.19371459,0.71769684,4.41392157,0.05598786,1.37193060
-1.88194097,5.70106439,0.00635193,0.19587854,0.71974476,4.40593267,0.05457362,1.35217876
-1.87593797,5.67528577,0.00740349,0.19882415,0.72271906,4.39514088,0.05306059,1.33201127
-1.86993497,5.64920460,0.00859580,0.20263299,0.72696684,4.38257735,0.05147778,1.31206013
-1.86393197,5.62454108,0.00993560,0.20738130,0.73282214,4.36935629,0.04985464,1.29295570
-1.85792896,5.60301562,0.01142820,0.21313617,0.74059510,4.35662605,0.04822036,1.27530774
-1.85192596,5.58628348,0.01307707,0.21995190,0.75056214,4.34552219,0.04660325,1.25968817
-1.84592296,5.57587498,0.01488353,0.22786696,0.76295740,4.33712365,0.04503015,1.24661574
-1.83991996,5.57314249,0.01684643,0.23690131,0.77796547,4.33241315,0.04352589,1.23654296
-1.83391696,5.57921519,0.01896185,0.24705441,0.79571567,4.33224258,0.04211287,1.22984534
-1.82791396,5.59496209,0.02122286,0.25830376,0.81627771,4.33730386,0.04081070,1.22681296
-1.82191096,5.62096368,0.02361934,0.27060400,0.83965887,4.34810576,0.03963585,1.22764427
-1.81590795,5.65749205,0.02613791,0.28388663,0.86580252,4.36495667,0.03860140,1.23244201
-1.80990495,5.70449946,0.02876191,0.29806022,0.89458779,4.38795347,0.03771689,1.24121116
-1.80390195,5.76161490,0.03147145,0.31301113,0.92583052,4.41697615,0.03698809,1.25385867
-1.79789895,5.82814807,0.03424359,0.32860467,0.95928499,4.45168806,0.03641699,1.27019495
-1.79189595,5.90310043,0.03705264,0.34468661,0.99464665,4.49154132,0.03600175,1.28993693
-1.78589295,5.98518248,0.03987044,0.36108508,1.03155554,4.53578693,0.03573675,1.31271265
-1.77988994,6.07283683,0.04266688,0.37761278,1.06960037,4.58348918,0.03561268,1.33806725
-1.77388694,6.16426647,0.04541033,0.39406942,1.10832337,4.63354381,0.03561676,1.36547045
-1.76788394,6.25746764,0.04806830,0.41024451,1.14722567,4.68469950,0.03573302,1.39432539
-1.76188094,6.35026701,0.05060796,0.42592035,1.18577349,4.73558237,0.03594260,1.42397889
-1.75587794,6.44036266,0.05299687,0.44087534,1.22340512,4.78472308,0.03622424,1.45373303
-1.74987494,6.52536866,0.05520357,0.45488748,1.25953872,4.83058637,0.03655475,1.48285814
-1.74387194,6.60286290,0.05719831,0.46773820,1.29358109,4.87160279,0.03690964,1.51060698
-1.73786893,6.67043794,0.05895361,0.47921638,1.32493740,4.90620255,0.03726368,1.53623008
-1.73186593,6.72575441,0.06044492,0.48912259,1.35302194,4.93285129,0.03759161,1.55899193
-1.72586293,6.76659662,0.06165109,0.49727349,1.37726982,4.95008760,0.03786885,1.57818798
-1.71985993,6.79092957,0.06255491,0.50350632,1.39714936,4.95656188,0.03807214,1.59316179
-1.71385693,6.79695661,0.06314346,0.50768332,1.41217510,4.95107625,0.03818024,1.60332228
-1.70785393,6.78317641,0.06340843,0.50969604,1.42192108,4.93262467,0.03817456,1.60816027
-1.70185093,6.74843806,0.06334634,0.50946932,1.42603380,4.90043253,0.03803965,1.60726407
-1.69584792,6.69199244,0.06295862,0.50696479,1.42424468,4.85399452,0.03776373,1.60033339
-1.68984492,6.61353808,0.06225162,0.50218377,1.41638122,4.79310959,0.03733900,1.58719107
-1.68384192,6.51325952,0.06123654,0.49516933,1.40237647,4.71791142,0.03676191,1.56779218
-1.67783892,6.39185623,0.05992919,0.48600742,1.38227631,4.62889303,0.03603325,1.54222985
-1.67183592,6.25055996,0.05834971,0.47482689,1.35624382,4.52692380,0.03515817,1.51073757
-1.66583292,6.09113910,0.05652216,0.46179840,1.32456074,4.41325762,0.03414599,1.47368765
-1.65982991,5.91588850,0.05447408,0.44713202,1.28762532,4.28953080,0.03301001,1.43158569
-1.65382691,5.72760389,0.05223591,0.43107375,1.24594677,4.15774884,0.03176709,1.38506102
-1.64782391,5.52954056,0.04984038,0.41390079,1.20013611,4.02026133,0.03043723,1.33485340
-1.64182091,5.32535649,0.04732192,0.39591582,1.15089375,3.87972494,0.02904306,1.28179621
-1.63581791,5.11904079,0.04471593,0.37744035,1.09899396,3.73905477,0.02760920,1.22679656
-1.62981491,4.91482899,0.04205811,0.35880747,1.04526699,3.60136475,0.02616174,1.17081314
-1.62381191,4.71710712,0.03938378,0.34035401,0.99057918,3.46989848,0.02472756,1.11483226
-1.61780890,4.53030721,0.03672723,0.32241259,0.93581183,3.34795210,0.02333371,1.05984303
-1.61180590,4.35879719,0.03412110,0.30530367,0.88183969,3.23879138,0.02200691,1.00681242
-1.60580290,4.20676833,0.03159583,0.28932788,0.82950966,3.14556535,0.02077289,0.95666109
-1.59979990,4.07812375,0.02917915,0.27475888,0.77962043,3.07121912,0.01965599,0.91024059
-1.59379690,3.97637132,0.02689566,0.26183698,0.73290389,3.01840861,0.01867866,0.86831287
-1.58779390,3.90452446,0.02476652,0.25076369,0.69000862,2.98941992,0.01786113,0.83153245
-1.58179090,3.86501381,0.02280922,0.24169731,0.65148617,2.98609608,0.01722104,0.80043194
-1.57578789,3.85961290,0.02103738,0.23474973,0.61778029,3.00977379,0.01677321,0.77541109
-1.56978489,3.88937993,0.01946078,0.22998448,0.58921943,3.06123224,0.01652948,0.75672971
-1.56378189,3.95461809,0.01808534,0.22741607,0.56601248,3.14065625,0.01649848,0.74450445
-1.55777889,4.05485563,0.01691326,0.22701057,0.54824785,3.24761513,0.01668565,0.73870938
-1.55177589,4.18884681,0.01594322,0.22868746,0.53589563,3.38105856,0.01709309,0.73918032
-1.54577289,4.35459401,0.01517064,0.23232261,0.52881267,3.53933012,0.01771966,0.74562246
-1.53976988,4.54939087,0.01458802,0.23775231,0.52675030,3.72019849,0.01856097,0.75762112
-1.53376688,4.76988548,0.01418527,0.24477824,0.52936426,3.92090615,0.01960955,0.77465508
-1.52776388,5.01216232,0.01395016,0.25317319,0.53622663,4.13823423,0.02085496,0.79611216
-1.52176088,5.27184066,0.01386872,0.26268739,0.54683913,4.36858225,0.02228404,0.82130643
-1.51575788,5.54418694,0.01392570,0.27305524,0.56064765,4.60806038,0.02388117,0.84949672
-1.50975488,5.82423802,0.01410502,0.28400236,0.57705747,4.85259159,0.02562865,0.87990577
-1.50375188,6.10693137,0.01439021,0.29525248,0.59544875,5.09802071,0.02750703,0.91173970
-1.49774887,6.38723871,0.01476486,0.30653441,0.61519211,5.34022679,0.02949568,0.94420714
-1.49174587,6.66029846,0.01521306,0.31758841,0.63566371,5.57523500,0.03157321,0.97653777
-1.48574287,6.92154304,0.01571974,0.32817215,0.65625969,5.79932452,0.03371806,1.00799969
-1.47973987,7.16681662,0.01627109,0.33806593,0.67640956,6.00912830,0.03590911,1.03791530
-1.47373687,7.39247944,0.01685483,0.34707700,0.69558827,6.20172131,0.03812622,1.06567534
-1.46773387,7.59549499,0.01746054,0.35504293,0.71332676,6.37469409,0.04035083,1.09075072
-1.46173087,7.77349718,0.01807984,0.36183390,0.72922063,6.52620872,0.04256648,1.11270192
-1.45572786,7.92483498,0.01870654,0.36735389,0.74293693,6.65503538,0.04475922,1.13118579
-1.44972486,8.04859325,0.01933679,0.37154078,0.75421877,6.76056798,0.04691805,1.14595946
-1.44372186,8.14458896,0.01996908,0.37436535,0.76288777,6.84281858,0.04903506,1.15688148
-1.43771886,8.21334334,0.02060420,0.37582934,0.76884423,6.90239090,0.05110561,1.16391006
-1.43171586,8.25603124,0.02124514,0.37596256,0.77206520,6.94043421,0.05312822,1.16709849
-1.42571286,8.27440989,0.02189690,0.37481941,0.77260038,6.95857970,0.05510440,1.16658810
-1.41970985,8.27073030,0.02256625,0.37247473,0.77056616,6.95886200,0.05703828,1.16259877
-1.41370685,8.24763481,0.02326141,0.36901940,0.76613795,6.94362941,0.05893610,1.15541749
-1.40770385,8.20804527,0.02399168,0.36455579,0.75954114,6.91544638,0.06080561,1.14538541
-1.40170085,8.15504628,0.02476702,0.35919320,0.75104097,6.87699249,0.06265542,1.13288366
-1.39569785,8.09176819,0.02559760,0.35304364,0.74093174,6.83096175,0.06449414,1.11831872
-1.38969485,8.02127431,0.02649330,0.34621795,0.72952564,6.77996638,0.06632974,1.10210762
-1.38369185,7.94645665,0.02746326,0.33882247,0.71714175,6.72644832,0.06816871,1.08466363
-1.37768884,7.86994367,0.02851534,0.33095637,0.70409535,6.67260186,0.07001544,1.06638292
-1.37168584,7.79402309,0.02965569,0.32270965,0.69068808,6.62030960,0.07187164,1.04763254
-1.36568284,7.72058200,0.03088830,0.31416188,0.67719912,6.57109360,0.07373585,1.02874027
-1.35967984,7.65106544,0.03221460,0.30538160,0.66387771,6.52608272,0.07560320,1.00998643
-1.35367684,7.58645397,0.03363317,0.29642637,0.65093706,6.48599640,0.07746521,0.99159795
-1.34767384,7.52725991,0.03513946,0.28734338,0.63854992,6.45114432,0.07930985,0.97374482
-1.34167084,7.47354102,0.03672562,0.27817044,0.62684567,6.42144107,0.08112174,0.95653876
-1.33566783,7.42492987,0.03838048,0.26893737,0.61590909,6.39643402,0.08288241,0.94003416
-1.32966483,7.38067663,0.04008951,0.25966748,0.60578064,6.37534255,0.08457081,0.92423099
-1.32366183,7.33970275,0.04183497,0.25037920,0.59645804,6.35710622,0.08616386,0.90907942
-1.31765883,7.30066258,0.04359617,0.24108761,0.58789923,6.34043974,0.08763700,0.89448595
-1.31165583,7.26201038,0.04534979,0.23180582,0.58002628,6.32389202,0.08896492,0.88032052
-1.30565283,7.22206972,0.04707026,0.22254614,0.57273027,6.30590744,0.09012219,0.86642447
-1.29964982,7.17910304,0.04873037,0.21332103,0.56587671,6.28488682,0.09108393,0.85261875
-1.29364682,7.13137905,0.05030177,0.20414370,0.55931153,6.25924661,0.09182642,0.83871241
-1.28764382,7.07723614,0.05175570,0.19502846,0.55286734,6.22747449,0.09232769,0.82451067
-1.28164082,7.01514020,0.05306364,0.18599082,0.54636971,6.18818021,0.09256803,0.80982272
-1.27563782,6.94373578,0.05419805,0.17704734,0.53964346,6.14014053,0.09253047,0.79446883
-1.26963482,6.86188967,0.05513315,0.16821539,0.53251868,6.08233763,0.09220114,0.77828662
-1.26363182,6.76872617,0.05584555,0.15951270,0.52483640,6.01399017,0.09156962,0.76113653
-1.25762881,6.66365380,0.05631503,0.15095695,0.51645371,5.93457684,0.09062921,0.74290633
-1.25162581,6.54638312,0.05652505,0.14256533,0.50724831,5.84385194,0.08937710,0.72351450
-1.24562281,6.41693581,0.05646335,0.13435415,0.49712230,5.74185296,0.08781457,0.70291281
-1.23961981,6.27564478,0.05612234,0.12633850,0.48600515,5.62890023,0.08594702,0.68108768
-1.23361681,6.12314603,0.05549938,0.11853211,0.47385575,5.50558873,0.08378400,0.65806073
-1.22761381,5.96036231,0.05459695,0.11094719,0.46066352,5.37277255,0.08133920,0.63388823
-1.22161081,5.78847955,0.05342267,0.10359446,0.44644859,5.23154246,0.07863026,0.60865976
-1.21560780,5.60891665,0.05198910,0.09648324,0.43126086,5.08319754,0.07567862,0.58249596
-1.20960480,5.42329007,0.05031350,0.08962158,0.41517833,4.92921183,0.07250922,0.55554555
-1.20360180,5.23337416,0.04841738,0.08301645,0.39830436,4.77119728,0.06915010,0.52798169
-1.19759880,5.04105910,0.04632594,0.07667397,0.38076428,4.61086459,0.06563196,0.49999774
-1.19159580,4.84830794,0.04406739,0.07059953,0.36270140,4.44998346,0.06198765,0.47180270
-1.18559280,4.65711457,0.04167223,0.06479799,0.34427244,4.29034403,0.05825149,0.44361628
-1.17958979,4.46946424,0.03917245,0.05927372,0.32564282,4.13372114,0.05445869,0.41566389
-1.17358679,4.28729841,0.03660068,0.05403063,0.30698182,3.98184296,0.05064458,0.38817172
-1.16758379,4.11248505,0.03398943,0.04907218,0.28845783,3.83636515,0.04684395,0.36136197
-1.16158079,3.94679540,0.03137026,0.04440125,0.27023393,3.69885157,0.04309031,0.33544845
-1.15557779,3.79188773,0.02877313,0.04001999,0.25246395,3.57076168,0.03941527,0.31063263
-1.14957479,3.64929788,0.02622569,0.03592969,0.23528909,3.45344467,0.03584786,0.28710033
-1.14357179,3.52043598,0.02375286,0.03213061,0.21883527,3.34813950,0.03241410,0.26501894
-1.13756878,3.40658819,0.02137634,0.02862173,0.20321117,3.25597945,0.02913649,0.24453539
-1.13156578,3.30892162,0.01911438,0.02540070,0.18850705,3.17799964,0.02603377,0.22577466
-1.12556278,3.22849044,0.01698163,0.02246362,0.17479428,3.11514524,0.02312068,0.20883900
-1.11955978,3.16624092,0.01498908,0.01980502,0.16212555,3.06827808,0.02040797,0.19380755
-1.11355678,3.12301303,0.01314419,0.01741782,0.15053552,3.03817952,0.01790236,0.18073642
-1.10755378,3.09953659,0.01145104,0.01529331,0.14004200,3.02554726,0.01560680,0.16965907
-1.10155078,3.09642024,0.00991060,0.01342129,0.13064734,3.03098474,0.01352069,0.16058682
-1.09554777,3.11413229,0.00852107,0.01179010,0.12234005,3.05498187,0.01164025,0.15350943
-1.08954477,3.15297307,0.00727825,0.01038683,0.11509637,3.09788709,0.00995889,0.14839573
-1.08354177,3.21303949,0.00617597,0.00919747,0.10888184,3.15987115,0.00846770,0.14519409
-1.07753877,3.29418330,0.00520644,0.00820708,0.10365268,3.24088447,0.00715592,0.14383287
-1.07153577,3.39596555,0.00436072,0.00740003,0.09935703,3.34061024,0.00601134,0.14422071
-1.06553277,3.51761032,0.00362905,0.00676017,0.09593592,3.45841676,0.00502084,0.14624689
-1.05952976,3.65796171,0.00300125,0.00627106,0.09332407,3.59331246,0.00417074,0.14978172
-1.05352676,3.81544800,0.00246698,0.00591611,0.09145057,3.74390805,0.00344722,0.15467708
-1.04752376,3.98805729,0.00201602,0.00567883,0.09023937,3.90838960,0.00283663,0.16076729
-1.04152076,4.17332836,0.00163852,0.00554291,0.08960982,4.08450672,0.00232575,0.16787039
-1.03551776,4.36836011,0.00132511,0.00549246,0.08947725,4.26957870,0.00190207,0.17578999
-1.02951476,4.56984169,0.00106707,0.00551210,0.08975358,4.46052125,0.00155386,0.18431767
-1.02351176,4.77410469,0.00085642,0.00558718,0.09034820,4.65389473,0.00127038,0.19323607
-1.01750875,4.97719702,0.00068591,0.00570383,0.09116901,4.84597392,0.00104190,0.20232268
-1.01150575,5.17497684,0.00054910,0.00584921,0.09212369,5.03283758,0.00085975,0.21135416
-1.00550275,5.36322354,0.00044030,0.00601161,0.09312123,5.21047490,0.00071634,0.22011120
-0.99949975,5.53776125,0.00035459,0.00618063,0.09407359,5.37490458,0.00060509,0.22838376
-0.99349675,5.69458957,0.00028771,0.00634737,0.09489755,5.52230120,0.00052046,0.23597639
-0.98749375,5.83001523,0.00023606,0.00650459,0.09551662,5.64912282,0.00045786,0.24271350
-0.98149075,5.94077804,0.00019663,0.00664694,0.09586289,5.75223340,0.00041362,0.24844436
-0.97548774,6.02416465,0.00016689,0.00677111,0.09587884,5.82901359,0.00038492,0.25304746
-0.96948474,6.07810389,0.00014480,0.00687610,0.09551886,5.87745388,0.00036979,0.25643414
-0.96348174,6.10123867,0.00012870,0.00696342,0.09475055,5.89622507,0.00036701,0.25855131
-0.95747874,6.09297015,0.00011724,0.00703732,0.09355566,5.88472212,0.00037617,0.25938293
-0.95147574,6.05347205,0.00010939,0.00710500,0.09193059,5.84307877,0.00039758,0.25895044
-0.94547274,5.98367402,0.00010433,0.00717690,0.08988650,5.77215233,0.00043230,0.25731198
-0.93946973,5.88521510,0.00010144,0.00726691,0.08744895,5.67347930,0.00048219,0.25456038
-0.93346673,5.76036996,0.00010029,0.00739264,0.08465718,5.54920444,0.00054985,0.25082030
-0.92746373,5.61195192,0.00010052,0.00757564,0.08156296,5.40198712,0.00063874,0.24624437
-0.92146073,5.44319813,0.00010194,0.00784170,0.07822916,5.23489027,0.00075314,0.24100882
-0.91545773,5.25764310,0.00010440,0.00822099,0.07472815,5.05125767,0.00089822,0.23530869
-0.90945473,5.05898722,0.00010783,0.00874833,0.07113994,4.85458632,0.00108004,0.22935294
-0.90345173,4.85096690,0.00011222,0.00946332,0.06755034,4.64840009,0.00130559,0.22335967
-0.89744872,4.63723264,0.00011759,0.01041042,0.06404911,4.43613107,0.00158277,0.21755173
