energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-0.17708854,3.56885508,0.14433272,0.01013368,0.24552445,0.07883814,0.53436507,0.96512006,2.65492129
-0.17108554,3.62269197,0.15329890,0.00952409,0.26047975,0.08129607,0.53238320,0.95955215,2.68292376
-0.16508254,3.68361209,0.16180356,0.00897767,0.27525248,0.08355738,0.53140030,0.95550772,2.71895054
-0.15907954,3.75196164,0.16973431,0.00850327,0.28967224,0.08558537,0.53150158,0.95320241,2.76373757
-0.15307654,3.82808046,0.17699195,0.00810858,0.30357245,0.08734808,0.53275106,0.95282064,2.81800134
-0.14707354,3.91232374,0.18349420,0.00780006,0.31679614,0.08881957,0.53519618,0.95452118,2.88244374
-0.14107054,4.00507598,0.18917906,0.00758296,0.32920157,0.08998100,0.53887226,0.95844256,2.95775028
-0.13506753,4.10675501,0.19400738,0.00746138,0.34066732,0.09082143,0.54380645,0.96470744,3.04457993
-0.12906453,4.21780396,0.19796479,0.00743824,0.35109664,0.09133831,0.55002062,0.97342538,3.14354582
-0.12306153,4.33867031,0.20106252,0.00751535,0.36042068,0.09153755,0.55753295,0.98469355,3.25518617
-0.11705853,4.46977221,0.20333741,0.00769341,0.36860063,0.09143332,0.56635795,0.99859505,3.37992632
-0.11105553,4.61145308,0.20485082,0.00797204,0.37562841,0.09104741,0.57650486,1.01519488,3.51803314
-0.10505253,4.76392689,0.20568672,0.00834978,0.38152604,0.09040830,0.58797451,1.03453380,3.66956405
-0.09904952,4.92721726,0.20594880,0.00882407,0.38634363,0.08955001,0.60075488,1.05662036,3.83431382
-0.09304652,5.10109463,0.20575702,0.00939133,0.39015615,0.08851059,0.61481575,1.08142196,4.01176258
-0.08704352,5.28501577,0.20524352,0.01004689,0.39305920,0.08733067,0.63010284,1.10885558,4.20102908
-0.08104052,5.47807093,0.20454829,0.01078510,0.39516393,0.08605179,0.64653211,1.13877907,4.40083324
-0.07503752,5.67894292,0.20381463,0.01159931,0.39659159,0.08471488,0.66398467,1.17098404,4.60947176
-0.06903452,5.88588290,0.20318475,0.01248202,0.39746785,0.08335874,0.68230295,1.20519095,4.82481031
-0.06303152,6.09670600,0.20279559,0.01342490,0.39791728,0.08201882,0.70128854,1.24104739,5.04429476
-0.05702851,6.30880947,0.20277512,0.01441898,0.39805836,0.08072613,0.72070220,1.27812989,5.26498317
-0.05102551,6.51921441,0.20323915,0.01545480,0.39799917,0.07950647,0.74026616,1.31594969,5.48359899
-0.04502251,6.72463069,0.20428876,0.01652255,0.39783400,0.07838000,0.75966900,1.35396241,5.69660451
-0.03901951,6.92154328,0.20600845,0.01761235,0.39764102,0.07736102,0.77857275,1.39158148,5.90029267
-0.03301651,7.10631664,0.20846493,0.01871436,0.39748109,0.07645814,0.79662232,1.42819473,6.09089357
-0.02701351,7.27531265,0.21170654,0.01981910,0.39739753,0.07567463,0.81345649,1.46318343,6.26469152
-0.02101051,7.42501646,0.21576322,0.02091755,0.39741697,0.07500900,0.82872022,1.49594286,6.41814722
-0.01500750,7.55216392,0.22064697,0.02200140,0.39755095,0.07445578,0.84207742,1.52590320,6.54801930
-0.00900450,7.65386412,0.22635258,0.02306315,0.39779814,0.07400635,0.85322367,1.55254982,6.65147934
-0.00300150,7.72771054,0.23285869,0.02409626,0.39814686,0.07364979,0.86189800,1.57544165,6.72621451
0.00300150,7.77187492,0.24012884,0.02509514,0.39857782,0.07337377,0.86789325,1.59422671,6.77051261
0.00900450,7.78517886,0.24811269,0.02605521,0.39906667,0.07316533,0.87106426,1.60865389,6.78332523
0.01500750,7.76713944,0.25674708,0.02697282,0.39958630,0.07301154,0.87133362,1.61858048,6.76430574
0.02101051,7.71798659,0.26595706,0.02784514,0.40010861,0.07290003,0.86869451,1.62397488,6.71382036
0.02701351,7.63865150,0.27565683,0.02867005,0.40060577,0.07281937,0.86321052,1.62491455,6.63293172
0.03301651,7.53072708,0.28575061,0.02944590,0.40105090,0.07275927,0.85501264,1.62157940,6.52335630
0.03901951,7.39640294,0.29613344,0.03017135,0.40141812,0.07271069,0.84429343,1.61424104,6.38739774
0.04502251,7.23837874,0.30669208,0.03084513,0.40168216,0.07266570,0.83129888,1.60324870,6.22786017
0.05102551,7.05976080,0.31730595,0.03146581,0.40181756,0.07261743,0.81631838,1.58901256,6.04794569
0.05702851,6.86394774,0.32784844,0.03203166,0.40179775,0.07255975,0.79967344,1.57198573,5.85114168
0.06303152,6.65451110,0.33818832,0.03254043,0.40159404,0.07248713,0.78170573,1.55264575,5.64110322
0.06903452,6.43507696,0.34819174,0.03298929,0.40117482,0.07239431,0.76276513,1.53147671,5.42153636
0.07503752,6.20921433,0.35772449,0.03337477,0.40050511,0.07227621,0.74319838,1.50895303,5.19608752
0.08104052,5.98033518,0.36665486,0.03369274,0.39954657,0.07212774,0.72333886,1.48552556,4.96824341
0.08704352,5.75161013,0.37485690,0.03393855,0.39825816,0.07194384,0.70349797,1.46161079,4.74124554
0.09304652,5.52590268,0.38221411,0.03410716,0.39659739,0.07171950,0.68395839,1.43758332,4.51802171
0.09904952,5.30572352,0.38862343,0.03419335,0.39452222,0.07144997,0.66496942,1.41377195,4.30113636
0.10505253,5.09320537,0.39399948,0.03419197,0.39199357,0.07113100,0.64674442,1.39045923,4.09276013
0.11105553,4.89009738,0.39827879,0.03409832,0.38897825,0.07075919,0.62946029,1.36788406,3.89465809
0.11705853,4.69777725,0.40142389,0.03390840,0.38545219,0.07033235,0.61325874,1.34624693,3.70819507
0.12306153,4.51727830,0.40342700,0.03361930,0.38140379,0.06984993,0.59824913,1.32571711,3.53435593
0.12906453,4.34932807,0.40431314,0.03322950,0.37683709,0.06931338,0.58451236,1.30644107,3.37377780
0.13506753,4.19439483,0.40414240,0.03273916,0.37177464,0.06872647,0.57210554,1.28855126,3.22679111
0.14107054,4.05273794,0.40301115,0.03215039,0.36625967,0.06809558,0.56106700,1.27217459,3.09346625
0.14707354,3.92445875,0.40105204,0.03146737,0.36035763,0.06742983,0.55142115,1.25743978,2.97366249
0.15307654,3.80954835,0.39843267,0.03069649,0.35415656,0.06674111,0.54318291,1.24448305,2.86707637
0.15907954,3.70792971,0.39535281,0.02984632,0.34776663,0.06604396,0.53636145,1.23345171,2.77328702
0.16508254,3.61949207,0.39204020,0.02892752,0.34131835,0.06535530,0.53096298,1.22450536,2.69179653
0.17108554,3.54411605,0.38874490,0.02795267,0.33495975,0.06469404,0.52699244,1.21781450,2.62206383
0.17708854,3.48168921,0.38573253,0.02693599,0.32885257,0.06408052,0.52445417,1.21355676,2.56353149
0.18309155,3.43211185,0.38327628,0.02589299,0.32316738,0.06353586,0.52335145,1.21191098,2.51564508
0.18909455,3.39529408,0.38164829,0.02484008,0.31807815,0.06308127,0.52368520,1.21304937,2.47786542
0.19509755,3.37114519,0.38111045,0.02379407,0.31375621,0.06273719,0.52545187,1.21712845,2.44967438
0.20110055,3.35955716,0.38190516,0.02277173,0.31036399,0.06252254,0.52864083,1.22427915,2.43057512
0.20710355,3.36038408,0.38424631,0.02178929,0.30804887,0.06245390,0.53323144,1.23459684,2.42008815
0.21310655,3.37341945,0.38831090,0.02086196,0.30693724,0.06254477,0.53919013,1.24813174,2.41774412
0.21910955,3.39837330,0.39423166,0.02000352,0.30712929,0.06280495,0.54646754,1.26488031,2.42307483
0.22511256,3.43485092,0.40209101,0.01922589,0.30869448,0.06323993,0.55499622,1.28477818,2.43560343
0.23111556,3.48233452,0.41191658,0.01853888,0.31166811,0.06385056,0.56468869,1.30769490,2.45483480
0.23711856,3.54016919,0.42367850,0.01794986,0.31604900,0.06463273,0.57543630,1.33343081,2.48024683
0.24312156,3.60755371,0.43728858,0.01746369,0.32179848,0.06557734,0.58710882,1.36171628,2.51128315
0.24912456,3.68353689,0.45260151,0.01708260,0.32884053,0.06667032,0.59955475,1.39221317,2.54734771
0.25512756,3.76701926,0.46941780,0.01680620,0.33706333,0.06789286,0.61260246,1.42451865,2.58780124
0.26113057,3.85676018,0.48748857,0.01663162,0.34632180,0.06922182,0.62606199,1.45817106,2.63195969
0.26713357,3.95138961,0.50652185,0.01655360,0.35644128,0.07063020,0.63972754,1.49265762,2.67909451
0.27313657,4.04942429,0.52619013,0.01656478,0.36722207,0.07208776,0.65338042,1.52742368,2.72843462
0.27913957,4.14928724,0.54613889,0.01665594,0.37844456,0.07356171,0.66679247,1.56188316,2.77916989
0.28514257,4.24933009,0.56599583,0.01681634,0.38987497,0.07501752,0.67972977,1.59542986,2.83045604
0.29114557,4.34785752,0.58538025,0.01703404,0.40127123,0.07641964,0.69195652,1.62744922,2.88142076
0.29714857,4.44315296,0.60391258,0.01729626,0.41238901,0.07773240,0.70323899,1.65733035,2.93117109
0.30315158,4.53350528,0.62122341,0.01758974,0.42298762,0.07892075,0.71334956,1.68447789,2.97880195
0.30915458,4.61723575,0.63696204,0.01790109,0.43283559,0.07995108,0.72207052,1.70832358,3.02340611
0.31515758,4.69272526,0.65080419,0.01821713,0.44171592,0.08079195,0.72919784,1.72833722,3.06408538
0.32116058,4.75844115,0.66245866,0.01852521,0.44943082,0.08141474,0.73454469,1.74403704,3.09996334
0.32716358,4.81296386,0.67167303,0.01881354,0.45580577,0.08179428,0.73794468,1.75499913,3.13019947
0.33316658,4.85501282,0.67823810,0.01907141,0.46069312,0.08190938,0.73925494,1.76086604,3.15400481
0.33916958,4.88347159,0.68199127,0.01928951,0.46397491,0.08174325,0.73835874,1.76135434,3.17065877
0.34517259,4.89741192,0.68281868,0.01946008,0.46556508,0.08128383,0.73516787,1.75626112,3.17952697
0.35117559,4.89611614,0.68065637,0.01957718,0.46541104,0.08052406,0.72962458,1.74546930,3.18007969
0.35717859,4.87909768,0.67549032,0.01963677,0.46349457,0.07946198,0.72170318,1.72895175,3.17191014
0.36318159,4.84611873,0.66735563,0.01963692,0.45983206,0.07810083,0.71141110,1.70677405,3.15475212
0.36918459,4.79720463,0.65633476,0.01957784,0.45447423,0.07644890,0.69878949,1.67909576,3.12849598
0.37518759,4.73265395,0.64255506,0.01946197,0.44750507,0.07451944,0.68391330,1.64617021,3.09320216
0.38119060,4.65304355,0.62618550,0.01929397,0.43904036,0.07233031,0.66689068,1.60834246,3.04911133
0.38719360,4.55922780,0.60743283,0.01908071,0.42922544,0.06990367,0.64786188,1.56604564,2.99665027
0.39319660,4.45233125,0.58653712,0.01883112,0.41823245,0.06726549,0.62699739,1.51979521,2.93643264
0.39919960,4.33373426,0.56376676,0.01855611,0.40625702,0.06444504,0.60449549,1.47018150,2.86925421
0.40520260,4.20505123,0.53941309,0.01826832,0.39351438,0.06147422,0.58057908,1.41786012,2.79608192
0.41120560,4.06810154,0.51378456,0.01798186,0.38023498,0.05838695,0.55549202,1.36354071,2.71803682
0.41720860,3.92487339,0.48720070,0.01771200,0.36665968,0.05521844,0.52949476,1.30797383,2.63637093
0.42321161,3.77748127,0.45998586,0.01747474,0.35303455,0.05200445,0.50285963,1.25193647,2.55243852
0.42921461,3.62811811,0.43246292,0.01728645,0.33960552,0.04878055,0.47586567,1.19621628,2.46766260
0.43521761,3.47900338,0.40494709,0.01716330,0.32661277,0.04558141,0.44879327,1.14159505,2.38349762
0.44122061,3.33232884,0.37773994,0.01712082,0.31428522,0.04244010,0.42191871,1.08883174,2.30138973
0.44722361,3.19020369,0.35112379,0.01717334,0.30283525,0.03938744,0.39550880,1.03864572,2.22273601
0.45322661,3.05460121,0.32535662,0.01733346,0.29245365,0.03645147,0.36981565,0.99170050,2.14884437
0.45922961,2.92730880,0.30066771,0.01761153,0.28330518,0.03365692,0.34507199,0.94858873,2.08089568
0.46523262,2.80988345,0.27725400,0.01801522,0.27552477,0.03102487,0.32148688,0.90981881,2.01990971
0.47123562,2.70361436,0.25527741,0.01854904,0.26921459,0.02857244,0.29924217,0.87580374,1.96671648
0.47723862,2.60949428,0.23486309,0.01921403,0.26444200,0.02631267,0.27848981,0.84685243,1.92193406
0.48324162,2.52820080,0.21609874,0.02000751,0.26123862,0.02425442,0.25934992,0.82316408,1.88595408
0.48924462,2.46008824,0.19903489,0.02092292,0.25960042,0.02240251,0.24190989,0.80482559,1.85893526
0.49524762,2.40519058,0.18368626,0.02194983,0.25948899,0.02075783,0.22622440,0.79181240,1.84080562
0.50125063,2.36323527,0.17003398,0.02307404,0.26083388,0.01931768,0.21231638,0.78399253,1.83127290
0.50725363,2.33366726,0.15802871,0.02427781,0.26353595,0.01807616,0.20017889,0.78113390,1.82984306
0.51325663,2.31568221,0.14759441,0.02554025,0.26747156,0.01702458,0.18977774,0.78291454,1.83584571
0.51925963,2.30826745,0.13863278,0.02683779,0.27249768,0.01615202,0.18105490,0.78893540,1.84846558
0.52526263,2.31024901,0.13102804,0.02814482,0.27845734,0.01544593,0.17393244,0.79873539,1.86677839
0.53126563,2.32034251,0.12465200,0.02943433,0.28518564,0.01489270,0.16831686,0.81180794,1.88978977
0.53726863,2.33720610,0.11936921,0.03067867,0.29251579,0.01447835,0.16410371,0.82761866,1.91647537
0.54327164,2.35949301,0.11504205,0.03185038,0.30028504,0.01418912,0.16118233,0.84562325,1.94582045
0.54927464,2.38590183,0.11153561,0.03292291,0.30834038,0.01401215,0.15944039,0.86528534,1.97685745
0.55527764,2.41522240,0.10872221,0.03387147,0.31654356,0.01393603,0.15876833,0.88609317,2.00869979
0.56128064,2.44637576,0.10648547,0.03467368,0.32477548,0.01395138,0.15906328,0.90757493,2.04057077
0.56728364,2.47844658,0.10472384,0.03531026,0.33293960,0.01405137,0.16023253,0.92931194,2.07182641
0.57328664,2.51070717,0.10335353,0.03576555,0.34096427,0.01423211,0.16219625,0.95094921,2.10197135
0.57928964,2.54263216,0.10231078,0.03602792,0.34880396,0.01449306,0.16488952,0.97220312,2.13066758
0.58529265,2.57390371,0.10155342,0.03609005,0.35643923,0.01483722,0.16826352,0.99286578,2.15773555
0.59129565,2.60440723,0.10106185,0.03594909,0.36387546,0.01527138,0.17228581,1.01280598,2.18314806
0.59729865,2.63421800,0.10083924,0.03560664,0.37114040,0.01580607,0.17693977,1.03196674,2.20701720
0.60330165,2.66357958,0.10091116,0.03506859,0.37828061,0.01645554,0.18222308,1.05035935,2.22957516
0.60930465,2.69287492,0.10132465,0.03434490,0.38535687,0.01723756,0.18814550,1.06805436,2.25114988
0.61530765,2.72259163,0.10214663,0.03344917,0.39243884,0.01817305,0.19472578,1.08516971,2.27213659
0.62131066,2.75328282,0.10346191,0.03239821,0.39959905,0.01928559,0.20198801,1.10185653,2.29296653
0.62731366,2.78552527,0.10537069,0.03121149,0.40690657,0.02060086,0.20995750,1.11828319,2.31407434
0.63331666,2.81987660,0.10798571,0.02991057,0.41442053,0.02214579,0.21865625,1.13461828,2.33586538
0.63931966,2.85683333,0.11142907,0.02851850,0.42218395,0.02394774,0.22809845,1.15101330,2.35868449
0.64532266,2.89679156,0.11582878,0.02705923,0.43021795,0.02603344,0.23828594,1.16758586,2.38278751
0.65132566,2.94001192,0.12131514,0.02555704,0.43851680,0.02842790,0.24920409,1.18440415,2.40831678
0.65732866,2.98659041,0.12801699,0.02403604,0.44704408,0.03115322,0.26081819,1.20147367,2.43528184
0.66333167,3.03643638,0.13605792,0.02251970,0.45573004,0.03422731,0.27307058,1.21872675,2.46354605
0.66933467,3.08925880,0.14555259,0.02103043,0.46447057,0.03766274,0.28587880,1.23601562,2.49281995
0.67533767,3.14456144,0.15660312,0.01958932,0.47312772,0.04146545,0.29913476,1.25310954,2.52266175
0.68134067,3.20164758,0.16929578,0.01821583,0.48153200,0.04563373,0.31270522,1.26969630,2.55248498
0.68734367,3.25963399,0.18369793,0.01692771,0.48948627,0.05015719,0.32643345,1.28538813,2.58157324
0.69334667,3.31747394,0.19985548,0.01574082,0.49677133,0.05501605,0.34014226,1.29973215,2.60910147
0.69934967,3.37398847,0.21779077,0.01466917,0.50315278,0.06018064,0.35363815,1.31222469,2.63416302
0.70535268,3.42790456,0.23750099,0.01372490,0.50838913,0.06561116,0.36671654,1.32232921,2.65580137
0.71135568,3.47789878,0.25895727,0.01291833,0.51224064,0.07125790,0.37916789,1.32949692,2.67304533
0.71735868,3.52264464,0.28210432,0.01225809,0.51447860,0.07706170,0.39078437,1.33318916,2.68494624
0.72336168,3.56086145,0.30686074,0.01175119,0.51489455,0.08295491,0.40136685,1.33290056,2.69061550
0.72936468,3.59136284,0.33311980,0.01140313,0.51330913,0.08886266,0.41073190,1.32818171,2.68926104
0.73536768,3.61310252,0.36075082,0.01121798,0.50957994,0.09470457,0.41871838,1.31866039,2.68022092
0.74137069,3.62521552,0.38960093,0.01119853,0.50360822,0.10039676,0.42519341,1.30406015,2.66299294
0.74737369,3.62705307,0.41949713,0.01134627,0.49534389,0.10585412,0.43005729,1.28421542,2.63725876
0.75337669,3.61820959,0.45024854,0.01166151,0.48478876,0.11099281,0.43324731,1.25908227,2.60290181
0.75937969,3.59854088,0.48164877,0.01214338,0.47199768,0.11573292,0.43474007,1.22874443,2.56001821
0.76538269,3.56817286,0.51347827,0.01278989,0.45707773,0.12000107,0.43455235,1.19341424,2.50892047
0.77138569,3.52750072,0.54550659,0.01359793,0.44018535,0.12373306,0.43274049,1.15342853,2.45013398
0.77738869,3.47717900,0.57749452,0.01456335,0.42152162,0.12687619,0.42939823,1.10923976,2.38438681
0.78339170,3.41810342,0.60919618,0.01568104,0.40132599,0.12939148,0.42465332,1.06140289,2.31259336
0.78939470,3.35138560,0.64036094,0.01694501,0.37986871,0.13125545,0.41866293,1.01055872,2.23583299
0.79539770,3.27832249,0.67073545,0.01834868,0.35744246,0.13246150,0.41160829,0.95741471,2.15532471
0.80140070,3.20036195,0.70006571,0.01988505,0.33435338,0.13302080,0.40368874,0.90272401,2.07239917
0.80740370,3.11906669,0.72809949,0.02154714,0.31091219,0.13296278,0.39511550,0.84726400,1.98846929
0.81340670,3.03607804,0.75458901,0.02332838,0.28742555,0.13233499,0.38610559,0.79181514,1.90500085
0.81940970,2.95308153,0.77929423,0.02522322,0.26418819,0.13120256,0.37687604,0.73714114,1.82348398
0.82541271,2.87177531,0.80198660,0.02722770,0.24147605,0.12964715,0.36763869,0.68397116,1.74540667
0.83141571,2.79384285,0.82245349,0.02934021,0.21954059,0.12776553,0.35859583,0.63298465,1.67223092
0.83741871,2.72093023,0.84050308,0.03156219,0.19860459,0.12566770,0.34993662,0.58479926,1.60537198
0.84342171,2.65462843,0.85596968,0.03389891,0.17885928,0.12347485,0.34183460,0.53996198,1.54618085
0.84942471,2.59646036,0.86871922,0.03636021,0.16046296,0.12131698,0.33444597,0.49894351,1.49593012
0.85542771,2.54787211,0.87865468,0.03896114,0.14354098,0.11933039,0.32790887,0.46213573,1.45580261
0.86143072,2.51022745,0.88572104,0.04172252,0.12818681,0.11765503,0.32234322,0.42985183,1.42688259
0.86743372,2.48480460,0.88990946,0.04467133,0.11446416,0.11643184,0.31785125,0.40232883,1.41014892
0.87343672,2.47279393,0.89126025,0.04784083,0.10240985,0.11580001,0.31451828,0.37973179,1.40646945
0.87943972,2.47529556,0.88986434,0.05127052,0.09203717,0.11589427,0.31241376,0.36215929,1.41659618
0.88544272,2.49331553,0.88586280,0.05500571,0.08333945,0.11684223,0.31159226,0.34964967,1.44116052
0.89144572,2.52775980,0.87944448,0.05909686,0.07629373,0.11876175,0.31209433,0.34218736,1.48066832
0.89744872,2.57942546,0.87084138,0.06359853,0.07086418,0.12175845,0.31394711,0.33970922,1.53549437
0.90345173,2.64898869,0.86032206,0.06856808,0.06700527,0.12592321,0.31716462,0.34211018,1.60587628
0.90945473,2.73698973,0.84818310,0.07406397,0.06466432,0.13132990,0.32174776,0.34924833,1.69190783
0.91545773,2.84381520,0.83473903,0.08014390,0.06378365,0.13803319,0.32768398,0.36094911,1.79353201
0.92146073,2.96967844,0.82031117,0.08686264,0.06430202,0.14606657,0.33494673,0.37700868,1.91053426
0.92746373,3.11459906,0.80521595,0.09426975,0.06615556,0.15544061,0.34349489,0.39719658,2.04253620
0.93346673,3.27838269,0.78975325,0.10240720,0.06927814,0.16614147,0.35327211,0.42125773,2.18899068
0.93946973,3.46060239,0.77419552,0.11130696,0.07360127,0.17812982,0.36420641,0.44891407,2.34917853
0.94547274,3.66058301,0.75877817,0.12098874,0.07905367,0.19134008,0.37620998,0.47986598,2.52220760
0.95147574,3.87738968,0.74369185,0.13145782,0.08556055,0.20568020,0.38917944,0.51379370,2.70701462
0.95747874,4.10982152,0.72907708,0.14270318,0.09304284,0.22103191,0.40299653,0.55035894,2.90237021
0.96348174,4.35641153,0.71502140,0.15469599,0.10141634,0.23725158,0.41752931,0.58920694,3.10688726
0.96948474,4.61543308,0.70155937,0.16738850,0.11059106,0.25417162,0.43263394,0.62996889,3.31903274
0.97548774,4.88491333,0.68867524,0.18071343,0.12047071,0.27160259,0.44815683,0.67226493,3.53714290
0.98149075,5.16265352,0.67630815,0.19458384,0.13095256,0.28933585,0.46393732,0.71570771,3.75944168
0.98749375,5.44625575,0.66435953,0.20889366,0.14192752,0.30714684,0.47981055,0.75990628,3.98406181
0.99349675,5.73315557,0.65270219,0.22351877,0.15328070,0.32479892,0.49561058,0.80447045,4.20906832
0.99949975,6.02065939,0.64119049,0.23831859,0.16489230,0.34204765,0.51117345,0.84901525,4.43248369
1.00550275,6.30598578,0.62967108,0.25313838,0.17663880,0.35864550,0.52634022,0.89316537,4.65231417
1.01150575,6.58630916,0.61799340,0.26781192,0.18839447,0.37434682,0.54095960,0.93655941,4.86657647
1.01750875,6.85880464,0.60601949,0.28216468,0.20003310,0.38891292,0.55489034,0.97885371,5.07332419
1.02351176,7.12069263,0.59363247,0.29601741,0.21142989,0.40211727,0.56800301,1.01972551,5.27067325
1.02951476,7.36928187,0.58074322,0.30918992,0.22246333,0.41375040,0.58018126,1.05887542,5.45682572
1.03551776,7.60200958,0.56729509,0.32150506,0.23301705,0.42362471,0.59132248,1.09602891,5.63009156
1.04152076,7.81647773,0.55326632,0.33279273,0.24298161,0.43157866,0.60133783,1.13093689,5.78890757
1.04752376,8.01048448,0.53867015,0.34289377,0.25225597,0.43748053,0.61015175,1.16337532,5.93185343
1.05352676,8.18205017,0.52355285,0.35166365,0.26074883,0.44123141,0.61770093,1.19314393,6.05766445
1.05952976,8.32943753,0.50798979,0.35897581,0.26837952,0.44276742,0.62393293,1.22006413,6.16524097
1.06553277,8.45116592,0.49207995,0.36472456,0.27507868,0.44206108,0.62880450,1.24397641,6.25365452
1.07153577,8.54601998,0.47593927,0.36882741,0.28078857,0.43912173,0.63227982,1.26473731,6.32215091
1.07753877,8.61305300,0.45969329,0.37122681,0.28546307,0.43399498,0.63432869,1.28221646,6.37015066
1.08354177,8.65158587,0.44346972,0.37189115,0.28906746,0.42676134,0.63492498,1.29629370,6.39724721
1.08954477,8.66120241,0.42739110,0.37081518,0.29157798,0.41753384,0.63404538,1.30685693,6.40320362
1.09554777,8.64174212,0.41156831,0.36801965,0.29298124,0.40645498,0.63166850,1.31380057,6.38794821
1.10155078,8.59329151,0.39609513,0.36355032,0.29327359,0.39369292,0.62777463,1.31702530,6.35156989
1.10755378,8.51617477,0.38104403,0.35747639,0.29246042,0.37943712,0.62234596,1.31643883,6.29431379
1.11355678,8.41094487,0.36646364,0.34988836,0.29055564,0.36389367,0.61536743,1.31195806,6.21657753
1.11955978,8.27837563,0.35237765,0.34089557,0.28758106,0.34728027,0.60682824,1.30351259,6.11890852
1.12556278,8.11945506,0.33878540,0.33062327,0.28356610,0.32982125,0.59672371,1.29104927,6.00200238
1.13156578,7.93538018,0.32566383,0.31920961,0.27854745,0.31174266,0.58505763,1.27453786,5.86670238
1.13756878,7.72755283,0.31297072,0.30680246,0.27256894,0.29326761,0.57184484,1.25397721,5.71399946
1.14357179,7.49757608,0.30064888,0.29355632,0.26568148,0.27461202,0.55711385,1.22940181,5.54503247
1.14957479,7.24725029,0.28863107,0.27962919,0.25794305,0.25598089,0.54090936,1.20088811,5.36108763
1.15557779,6.97856778,0.27684522,0.26517982,0.24941863,0.23756517,0.52329450,1.16856023,5.16359674
1.16158079,6.69370512,0.26521969,0.25036504,0.24018014,0.21953921,0.50435251,1.13259460,4.95413290
1.16758379,6.39501178,0.25368826,0.23533749,0.23030623,0.20205901,0.48418788,1.09322313,4.73440324
1.17358679,6.08499436,0.24219458,0.22024365,0.21988184,0.18526095,0.46292662,1.05073446,4.50623768
1.17958979,5.76629565,0.23069581,0.20522222,0.20899765,0.16926130,0.44071570,1.00547329,4.27157344
1.18559280,5.44166808,0.21916537,0.19040278,0.19774924,0.15415619,0.41772166,0.95783744,4.03243493
1.19159580,5.11394165,0.20759462,0.17590486,0.18623599,0.14002209,0.39412828,0.90827274,3.79090914
1.19759880,4.78598673,0.19599352,0.16183729,0.17455982,0.12691668,0.37013349,0.85726591,3.54911677
1.20360180,4.46067259,0.18439024,0.14829771,0.16282367,0.11487996,0.34594565,0.80533568,3.30918005
1.20960480,4.14082275,0.17282989,0.13537249,0.15112989,0.10393566,0.32177920,0.75302241,3.07318790
1.21560780,3.82916874,0.16137234,0.12313670,0.13957852,0.09409260,0.29785011,0.70087684,2.84315978
1.22161081,3.52830380,0.15008951,0.11165431,0.12826557,0.08534623,0.27437114,0.64944824,2.62100954
1.22761381,3.24063842,0.13906215,0.10097847,0.11728132,0.07768003,0.25154717,0.59927268,2.40851056
1.23361681,2.96835917,0.12837636,0.09115192,0.10670886,0.07106685,0.22957081,0.55086168,2.20726357
1.23961981,2.71339262,0.11812008,0.08220739,0.09662265,0.06547010,0.20861850,0.50469191,2.01866837
1.24562281,2.47737549,0.10837959,0.07416811,0.08708751,0.06084494,0.18884711,0.46119612,1.84390056
1.25162581,2.26163205,0.09923634,0.06704820,0.07815774,0.05713913,0.17039128,0.42075568,1.68389388
1.25762881,2.06715935,0.09076411,0.06085315,0.06987669,0.05429399,0.15336150,0.38369491,1.53932895
1.26363182,1.89462060,0.08302657,0.05558022,0.06227650,0.05224513,0.13784294,0.35027717,1.41062842
1.26963482,1.74434645,0.07607545,0.05121872,0.05537825,0.05092323,0.12389496,0.32070285,1.29795851
1.27563782,1.61634367,0.06994910,0.04775031,0.04919234,0.05025470,0.11155144,0.29510900,1.20123672
1.28164082,1.51031065,0.06467170,0.04514925,0.04371909,0.05016254,0.10082156,0.27357046,1.12014496
1.28764382,1.42565845,0.06025290,0.04338251,0.03894957,0.05056706,0.09169122,0.25610227,1.05414754
1.29364682,1.36153661,0.05668796,0.04240993,0.03486658,0.05138684,0.08412471,0.24266316,1.00251303
1.29964982,1.31686223,0.05395830,0.04218433,0.03144565,0.05253969,0.07806685,0.23315964,0.96433916
1.30565283,1.29035156,0.05203245,0.04265163,0.02865616,0.05394375,0.07344518,0.22745070,0.93857976
1.31165583,1.28055266,0.05086735,0.04375109,0.02646239,0.05551869,0.07017234,0.22535270,0.92407294
1.31765883,1.28587853,0.05040986,0.04541553,0.02482461,0.05718692,0.06814849,0.22664432,0.91956955
1.32366183,1.30463976,0.05059864,0.04757178,0.02370002,0.05887489,0.06726373,0.23107150,0.92376139
1.32966483,1.33507618,0.05136618,0.05014125,0.02304365,0.06051437,0.06740048,0.23835220,0.93530842
1.33566783,1.37538718,0.05264106,0.05304069,0.02280919,0.06204368,0.06843584,0.24818097,0.95286452
1.34167084,1.42376032,0.05435039,0.05618320,0.02294964,0.06340883,0.07024391,0.26023338,0.97510160
1.34767384,1.47839826,0.05642240,0.05947944,0.02341801,0.06456451,0.07269809,0.27417033,1.00073159
1.35367684,1.53754404,0.05878912,0.06283905,0.02416781,0.06547494,0.07567333,0.28964229,1.02852631
1.35967984,1.59950460,0.06138924,0.06617231,0.02515360,0.06611445,0.07904842,0.30629363,1.05733520
