energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-4.30115058,0.28790870,0.00062972,0.00948674,0.10760812,0.12544653,0.00568822,0.14084152
-4.29514757,0.25780882,0.00053009,0.00868049,0.09900733,0.11069356,0.00502771,0.12735985
-4.28914457,0.23489008,0.00044483,0.00812716,0.09324025,0.09895602,0.00449980,0.11748775
-4.28314157,0.21909474,0.00037274,0.00782591,0.09034821,0.09017641,0.00410152,0.11122314
-4.27713857,0.21036724,0.00031266,0.00777614,0.09037590,0.08429638,0.00382962,0.10856655
-4.27113557,0.20866563,0.00026348,0.00797774,0.09337455,0.08126254,0.00368086,0.10952586
-4.26513257,0.21396895,0.00022415,0.00843134,0.09940343,0.08103072,0.00365217,0.11411914
-4.25912956,0.22628056,0.00019373,0.00913828,0.10852972,0.08356853,0.00374073,0.12237532
-4.25312656,0.24562739,0.00017137,0.01010051,0.12082670,0.08885614,0.00394405,0.13433273
-4.24712356,0.27205525,0.00015636,0.01132044,0.13637029,0.09688549,0.00425990,0.15003562
-4.24112056,0.30562048,0.00014812,0.01280057,0.15523416,0.10765803,0.00468627,0.16952892
-4.23511756,0.34637865,0.00014617,0.01454310,0.17748362,0.12118102,0.00522118,0.19285146
-4.22911456,0.39437083,0.00015021,0.01654954,0.20316856,0.13746286,0.00586255,0.22002797
-4.22311156,0.44960818,0.00016003,0.01882015,0.23231578,0.15650759,0.00660795,0.25106042
-4.21710855,0.51205582,0.00017559,0.02135352,0.26492121,0.17830898,0.00745442,0.28591912
-4.21110555,0.58161691,0.00019698,0.02414610,0.30094231,0.20284447,0.00839826,0.32453404
-4.20510255,0.65811779,0.00022440,0.02719175,0.34029120,0.23006938,0.00943479,0.36678700
-4.19909955,0.74129530,0.00025822,0.03048148,0.38282889,0.25991180,0.01055825,0.41250519
-4.19309655,0.83078701,0.00029892,0.03400311,0.42836109,0.29226836,0.01176163,0.46145649
-4.18709355,0.92612523,0.00034712,0.03774124,0.47663594,0.32700138,0.01303663,0.51334711
-4.18109055,1.02673545,0.00040358,0.04167713,0.52734385,0.36393746,0.01437363,0.56782173
-4.17508754,1.13193961,0.00046917,0.04578891,0.58011982,0.40286789,0.01576178,0.62446649
-4.16908454,1.24096441,0.00054490,0.05005173,0.63454812,0.44355090,0.01718909,0.68281493
-4.16308154,1.35295468,0.00063191,0.05443815,0.69016945,0.48571571,0.01864269,0.74235662
-4.15707854,1.46699146,0.00073141,0.05891856,0.74649026,0.52906852,0.02010899,0.80254853
-4.15107554,1.58211415,0.00084475,0.06346173,0.80299401,0.57329997,0.02157407,0.86282846
-4.14507254,1.69734592,0.00097331,0.06803539,0.85915383,0.61809404,0.02302401,0.92263030
-4.13906953,1.81172144,0.00111855,0.07260682,0.91444617,0.66313790,0.02444522,0.98140016
-4.13306653,1.92431534,0.00128194,0.07714352,0.96836468,0.70813228,0.02582486,1.03861293
-4.12706353,2.03427049,0.00146492,0.08161377,1.02043375,0.75280190,0.02715118,1.09378822
-4.12106053,2.14082432,0.00166889,0.08598721,1.07022104,0.79690542,0.02841390,1.14650501
-4.11505753,2.24333202,0.00189514,0.09023530,1.11734828,0.84024434,0.02960446,1.19641430
-4.10905453,2.34128551,0.00214481,0.09433178,1.16149996,0.88267048,0.03071626,1.24324893
-4.10305153,2.43432683,0.00241885,0.09825289,1.20242924,0.92409156,0.03174486,1.28683021
-4.09704852,2.52225562,0.00271794,0.10197767,1.23996110,0.96447442,0.03268802,1.32707089
-4.09104552,2.60503000,0.00304248,0.10548797,1.27399228,1.00384594,0.03354572,1.36397443
-4.08504252,2.68276088,0.00339254,0.10876856,1.30448832,1.04229126,0.03432008,1.39763042
-4.07903952,2.75570011,0.00376780,0.11180698,1.33147788,1.07994955,0.03501518,1.42820668
-4.07303652,2.82422288,0.00416756,0.11459348,1.35504463,1.11700741,0.03563687,1.45593829
-4.06703352,2.88880562,0.00459069,0.11712081,1.37531743,1.15369023,0.03619243,1.48111424
-4.06103052,2.95000034,0.00503566,0.11938405,1.39245928,1.19025181,0.03669029,1.50406246
-4.05502751,3.00840689,0.00550050,0.12138043,1.40665587,1.22696291,0.03713971,1.52513404
-4.04902451,3.06464456,0.00598288,0.12310912,1.41810432,1.26409905,0.03755037,1.54468743
-4.04302151,3.11932439,0.00648008,0.12457109,1.42700286,1.30192830,0.03793211,1.56307349
-4.03701851,3.17302349,0.00698910,0.12576904,1.43354191,1.34069936,0.03829458,1.58062206
-4.03101551,3.22626248,0.00750665,0.12670725,1.43789719,1.38063070,0.03864704,1.59763055
-4.02501251,3.27948695,0.00802923,0.12739161,1.44022488,1.42190093,0.03899812,1.61435514
-4.01900950,3.33305345,0.00855320,0.12782958,1.44065927,1.46464086,0.03935568,1.63100464
-4.01300650,3.38722025,0.00907486,0.12803019,1.43931255,1.50892741,0.03972674,1.64773713
-4.00700350,3.44214293,0.00959047,0.12800406,1.43627668,1.55477954,0.04011745,1.66465925
-4.00100050,3.49787433,0.01009634,0.12776339,1.43162694,1.60215613,0.04053306,1.68182778
-3.99499750,3.55436838,0.01058889,0.12732187,1.42542675,1.65095580,0.04097801,1.69925315
-3.98899450,3.61148710,0.01106466,0.12669461,1.41773308,1.70101844,0.04145596,1.71690443
-3.98299150,3.66900991,0.01152040,0.12589795,1.40860205,1.75212828,0.04196984,1.73471508
-3.97698849,3.72664446,0.01195307,0.12494918,1.39809411,1.80401832,0.04252194,1.75258922
-3.97098549,3.78403816,0.01235985,0.12386626,1.38627834,1.85637570,0.04311393,1.77040773
-3.96498249,3.84078976,0.01273817,0.12266732,1.37323554,1.90884792,0.04374684,1.78803399
-3.95897949,3.89646047,0.01308571,0.12137026,1.35905982,1.96104974,0.04442104,1.80531884
-3.95297649,3.95058431,0.01340040,0.11999213,1.34385859,2.01257043,0.04513618,1.82210478
-3.94697349,4.00267746,0.01368037,0.11854863,1.32775104,2.06298143,0.04589102,1.83822928
-3.94097049,4.05224679,0.01392401,0.11705349,1.31086517,2.11184421,0.04668337,1.85352739
-3.93496748,4.09879764,0.01412988,0.11551795,1.29333378,2.15871844,0.04750987,1.86783372
-3.92896448,4.14184109,0.01429676,0.11395028,1.27528962,2.20317026,0.04836585,1.88098417
-3.92296148,4.18090120,0.01442359,0.11235540,1.25686027,2.24478069,0.04924518,1.89281750
-3.91695848,4.21552228,0.01450947,0.11073461,1.23816305,2.28315418,0.05014017,1.90317711
-3.91095548,4.24527657,0.01455370,0.10908551,1.21930037,2.31792702,0.05104146,1.91191308
-3.90495248,4.26977233,0.01455573,0.10740203,1.20035598,2.34877563,0.05193804,1.91888467
-3.89894947,4.28866233,0.01451521,0.10567470,1.18139226,2.37542428,0.05281731,1.92396329
-3.89294647,4.30165240,0.01443198,0.10389106,1.16244876,2.39765213,0.05366520,1.92703573
-3.88694347,4.30850979,0.01430613,0.10203627,1.14354208,2.41529913,0.05446642,1.92800760
-3.88094047,4.30907065,0.01413803,0.10009387,1.12466714,2.42827039,0.05520472,1.92680668
-3.87493747,4.30324613,0.01392836,0.09804660,1.10579947,2.43653873,0.05586332,1.92338577
-3.86893447,4.29102647,0.01367817,0.09587744,1.08689861,2.44014495,0.05642531,1.91772490
-3.86293147,4.27248241,0.01338892,0.09357052,1.06791212,2.43919571,0.05687410,1.90983241
-3.85692846,4.24776356,0.01306255,0.09111218,1.04878006,2.43385870,0.05719400,1.89974485
-3.85092546,4.21709342,0.01270154,0.08849186,1.02943955,2.42435529,0.05737066,1.88752530
-3.84492246,4.18076106,0.01230893,0.08570295,1.00982922,2.41095065,0.05739162,1.87326043
-3.83891946,4.13910970,0.01188838,0.08274348,0.98989320,2.39394192,0.05724674,1.85705608
-3.83291646,4.09252277,0.01144421,0.07961660,0.96958461,2.37364473,0.05692866,1.83903183
-3.82691346,4.04140815,0.01098139,0.07633089,0.94886831,2.35037898,0.05643314,1.81931483
-3.82091046,3.98618183,0.01050557,0.07290046,0.92772295,2.32445455,0.05575934,1.79803341
-3.81490745,3.92725185,0.01002306,0.06934477,0.90614239,2.29615785,0.05491004,1.77531101
-3.80890445,3.86500409,0.00954081,0.06568827,0.88413638,2.26574020,0.05389179,1.75126096
-3.80290145,3.79979069,0.00906634,0.06195990,0.86173088,2.23340865,0.05271490,1.72598262
-3.79689845,3.73192248,0.00860770,0.05819232,0.83896793,2.19932013,0.05139343,1.69955936
-3.79089545,3.66166584,0.00817334,0.05442113,0.81590537,2.16357929,0.04994505,1.67205871
-3.78489245,3.58924458,0.00777206,0.05068393,0.79261638,2.12624033,0.04839085,1.64353471
-3.77888944,3.51484684,0.00741284,0.04701935,0.76918916,2.08731274,0.04675507,1.61403253
-3.77288644,3.43863649,0.00710473,0.04346618,0.74572651,2.04677075,0.04506475,1.58359505
-3.76688344,3.36076834,0.00685667,0.04006240,0.72234551,2.00456574,0.04334934,1.55227106
-3.76088044,3.28140590,0.00667736,0.03684435,0.69917723,1.96064087,0.04164023,1.52012427
-3.75487744,3.20074035,0.00657501,0.03384609,0.67636624,1.91494696,0.03997029,1.48724269
-3.74887444,3.11900892,0.00655722,0.03109869,0.65406995,1.86745837,0.03837325,1.45374739
-3.74287144,3.03651127,0.00663075,0.02862980,0.63245749,1.81818785,0.03688315,1.41979994
-3.73686843,2.95362206,0.00680133,0.02646330,0.61170811,1.76719917,0.03553368,1.38560768
-3.73086543,2.87079850,0.00707345,0.02461900,0.59200892,1.71461662,0.03435754,1.35142635
-3.72486243,2.78858180,0.00745019,0.02311250,0.57355178,1.66063056,0.03338572,1.31755950
-3.71885943,2.70759199,0.00793303,0.02195517,0.55652953,1.60549871,0.03264686,1.28435440
-3.71285643,2.62851578,0.00852171,0.02115408,0.54113133,1.54954276,0.03216651,1.25219452
-3.70685343,2.55208814,0.00921406,0.02071207,0.52753739,1.49314065,0.03196653,1.22148880
-3.70085043,2.47906817,0.01000597,0.02062781,0.51591319,1.43671488,0.03206439,1.19265806
-3.69484742,2.41021064,0.01089128,0.02089590,0.50640332,1.38071752,0.03247267,1.16611926
-3.68884442,2.34623481,0.01186182,0.02150694,0.49912538,1.32561296,0.03319854,1.14226850
-3.68284142,2.28779236,0.01290742,0.02244768,0.49416408,1.27185939,0.03424341,1.12146356
-3.67683842,2.23543626,0.01401606,0.02370106,0.49156597,1.21989016,0.03560262,1.10400706
-3.67083542,2.18959249,0.01517403,0.02524641,0.49133503,1.17009622,0.03726536,1.09013100
-3.66483242,2.15053634,0.01636616,0.02705957,0.49342940,1.12281048,0.03921465,1.07998388
-3.65882941,2.11837464,0.01757611,0.02911309,0.49775952,1.07829521,0.04142753,1.07362066
-3.65282641,2.09303497,0.01878671,0.03137644,0.50418776,1.03673295,0.04387536,1.07099656
-3.64682341,2.07426245,0.01998033,0.03381633,0.51252975,0.99822137,0.04652433,1.07196470
-3.64082041,2.06162425,0.02113932,0.03639706,0.52255718,0.96277228,0.04933605,1.07627783
-3.63481741,2.05452148,0.02224642,0.03908089,0.53400227,0.93031463,0.05226831,1.08359395
-3.62881441,2.05220786,0.02328517,0.04182859,0.54656349,0.90070113,0.05527588,1.09348561
-3.62281141,2.05381382,0.02424031,0.04459992,0.55991247,0.87371804,0.05831150,1.10545220
-3.61680840,2.05837514,0.02509819,0.04735425,0.57370175,0.84909729,0.06132677,1.11893480
-3.61080540,2.06486416,0.02584708,0.05005119,0.58757306,0.82653034,0.06427320,1.13333265
-3.60480240,2.07222251,0.02647741,0.05265119,0.60116588,0.80568272,0.06710317,1.14802064
-3.59879940,2.07939346,0.02698201,0.05511625,0.61412582,0.78620879,0.06977082,1.16236701
-3.59279640,2.08535288,0.02735621,0.05741049,0.62611273,0.76776568,0.07223301,1.17575057
-3.58679340,2.08913745,0.02759790,0.05950083,0.63680815,0.75002605,0.07445003,1.18757679
-3.58079040,2.08986935,0.02770750,0.06135744,0.64592193,0.73268901,0.07638632,1.19729237
-3.57478739,2.08677677,0.02768785,0.06295434,0.65319791,0.71548914,0.07801104,1.20439790
-3.56878439,2.07920992,0.02754410,0.06426973,0.65841857,0.69820308,0.07929852,1.20845829
-3.56278139,2.06665242,0.02728345,0.06528636,0.66140857,0.68065407,0.08022860,1.20911099
-3.55677839,2.04872828,0.02691493,0.06599180,0.66203717,0.66271415,0.08078684,1.20607193
-3.55077539,2.02520466,0.02644914,0.06637855,0.66021973,0.64430453,0.08096464,1.19913928
-3.54477239,1.99599088,0.02589792,0.06644416,0.65591807,0.62539408,0.08075920,1.18819514
-3.53876938,1.96113415,0.02527408,0.06619116,0.64914001,0.60599651,0.08017347,1.17320530
-3.53276638,1.92081239,0.02459114,0.06562697,0.63993799,0.58616631,0.07921594,1.15421737
-3.52676338,1.87532473,0.02386296,0.06476368,0.62840702,0.56599379,0.07790038,1.13135727
-3.52076038,1.82507987,0.02310357,0.06361780,0.61468171,0.54559959,0.07624546,1.10482431
-3.51475738,1.77058288,0.02232685,0.06220983,0.59893282,0.52512866,0.07427440,1.07488504
-3.50875438,1.71242042,0.02154629,0.06056388,0.58136303,0.50474406,0.07201443,1.04186589
-3.50275138,1.65124478,0.02077481,0.05870709,0.56220217,0.48462061,0.06949627,1.00614474
-3.49674837,1.58775695,0.02002451,0.05666907,0.54170192,0.46493859,0.06675351,0.96814151
-3.49074537,1.52268875,0.01930651,0.05448126,0.52012998,0.44587743,0.06382199,0.92830791
-3.48474237,1.45678449,0.01863068,0.05217623,0.49776392,0.42760964,0.06073907,0.88711655
-3.47873937,1.39078233,0.01800557,0.04978697,0.47488472,0.41029497,0.05754292,0.84504952
-3.47273637,1.32539567,0.01743815,0.04734616,0.45177019,0.39407494,0.05427176,0.80258678
-3.46673337,1.26129524,0.01693372,0.04488545,0.42868847,0.37906780,0.05096316,0.76019456
-3.46073037,1.19909216,0.01649576,0.04243475,0.40589176,0.36536416,0.04765325,0.71831426
-3.45472736,1.13932268,0.01612586,0.04002163,0.38361053,0.35302338,0.04437609,0.67735202
-3.44872436,1.08243519,0.01582363,0.03767073,0.36204838,0.34207088,0.04116303,0.63766949
-3.44272136,1.02877997,0.01558670,0.03540330,0.34137781,0.33249652,0.03804216,0.59957607
-3.43671836,0.97860228,0.01541079,0.03323688,0.32173703,0.32425431,0.03503790,0.56332295
-3.43071536,0.93203909,0.01528977,0.03118503,0.30322803,0.31726329,0.03217063,0.52909924
-3.42471236,0.88911982,0.01521582,0.02925728,0.28591587,0.31140995,0.02945653,0.49703024
-3.41870935,0.84977105,0.01517970,0.02745919,0.26982938,0.30655195,0.02690751,0.46717813
-3.41270635,0.81382512,0.01517095,0.02579257,0.25496315,0.30252318,0.02453125,0.43954479
-3.40670335,0.78103240,0.01517826,0.02425573,0.24128072,0.29914006,0.02233139,0.41407685
-3.40070035,0.75107667,0.01518983,0.02284403,0.22871889,0.29620877,0.02030787,0.39067250
-3.39469735,0.72359291,0.01519375,0.02155030,0.21719287,0.29353325,0.01845726,0.36918991
-3.38869435,0.69818692,0.01517843,0.02036554,0.20660211,0.29092361,0.01677326,0.34945671
-3.38269135,0.67445565,0.01513293,0.01927948,0.19683649,0.28820472,0.01524722,0.33128023
-3.37668834,0.65200756,0.01504742,0.01828126,0.18778253,0.28522440,0.01386870,0.31445778
-3.37068534,0.63048199,0.01491344,0.01736010,0.17932952,0.28186115,0.01262598,0.29878681
-3.36468234,0.60956677,0.01472423,0.01650582,0.17137514,0.27803088,0.01150662,0.28407429
-3.35867934,0.58901331,0.01447490,0.01570944,0.16383042,0.27369243,0.01049793,0.27014498
-3.35267634,0.56864865,0.01416263,0.01496355,0.15662382,0.26885162,0.00958745,0.25684835
-3.34667334,0.54838390,0.01378664,0.01426271,0.14970439,0.26356372,0.00876325,0.24406389
-3.34067034,0.52821899,0.01334825,0.01360367,0.14304375,0.25793411,0.00801431,0.23170460
-3.33466733,0.50824352,0.01285073,0.01298547,0.13663701,0.25211717,0.00733065,0.21971881
-3.32866433,0.48863389,0.01229914,0.01240948,0.13050265,0.24631338,0.00670352,0.20809020
-3.32266133,0.46964681,0.01170014,0.01187927,0.12468126,0.24076474,0.00612548,0.19683626
-3.31665833,0.45160971,0.01106163,0.01140048,0.11923346,0.23574859,0.00559036,0.18600533
-3.31065533,0.43490847,0.01039254,0.01098048,0.11423696,0.23157002,0.00509324,0.17567247
-3.30465233,0.41997285,0.00970245,0.01062804,0.10978304,0.22855312,0.00463036,0.16593452
-3.29864932,0.40726035,0.00900129,0.01035295,0.10597244,0.22703118,0.00419898,0.15690442
-3.29264632,0.39723906,0.00829904,0.01016555,0.10291108,0.22733623,0.00379727,0.14870534
-3.28664332,0.39036997,0.00760548,0.01007625,0.10070549,0.22978806,0.00342410,0.14146462
-3.28064032,0.38708931,0.00692989,0.01009509,0.09945832,0.23468309,0.00307899,0.13530802
-3.27463732,0.38779156,0.00628094,0.01023124,0.09926392,0.24228328,0.00276186,0.13035421
-3.26863432,0.39281342,0.00566652,0.01049254,0.10020429,0.25280548,0.00247302,0.12670990
-3.26263132,0.40241934,0.00509363,0.01088509,0.10234529,0.26641139,0.00221298,0.12446562
-3.25662831,0.41678889,0.00456838,0.01141287,0.10573344,0.28319864,0.00198244,0.12369223
-3.25062531,0.43600644,0.00409599,0.01207746,0.11039322,0.30319305,0.00178218,0.12443828
-3.24462231,0.46005337,0.00368083,0.01287774,0.11632509,0.32634268,0.00161303,0.12672819
-3.23861931,0.48880313,0.00332647,0.01380975,0.12350414,0.35251369,0.00147588,0.13056129
-3.23261631,0.52201943,0.00303581,0.01486661,0.13187959,0.38148852,0.00137165,0.13591162
-3.22661331,0.55935763,0.00281115,0.01603854,0.14137498,0.41296646,0.00130126,0.14272855
-3.22061031,0.60036944,0.00265427,0.01731296,0.15188927,0.44656694,0.00126570,0.15093805
-3.21460730,0.64451101,0.00256656,0.01867470,0.16329866,0.48183540,0.00126596,0.16044462
-3.20860430,0.69115409,0.00254903,0.02010633,0.17545918,0.51825205,0.00130310,0.17113378
-3.20260130,0.73960036,0.00260238,0.02158856,0.18821002,0.55524310,0.00137819,0.18287494
-3.19659830,0.78909823,0.00272699,0.02310072,0.20137741,0.59219442,0.00149235,0.19552469
-3.19059530,0.83886191,0.00292288,0.02462134,0.21477911,0.62846721,0.00164669,0.20893028
-3.18459230,0.88809205,0.00318972,0.02612875,0.22822919,0.66341513,0.00184232,0.22293331
-3.17858929,0.93599734,0.00352665,0.02760177,0.24154310,0.69640250,0.00208034,0.23737340
-3.17258629,0.98181629,0.00393227,0.02902038,0.25454280,0.72682273,0.00236176,0.25209183
-3.16658329,1.02483855,0.00440446,0.03036640,0.26706181,0.75411634,0.00268755,0.26693507
-3.16058029,1.06442492,0.00494028,0.03162418,0.27895004,0.77778794,0.00305862,0.28175814
-3.15457729,1.10002539,0.00553587,0.03278116,0.29007818,0.79742140,0.00347579,0.29642771
-3.14857429,1.13119465,0.00618635,0.03382850,0.30034171,0.81269265,0.00393989,0.31082496
-3.14257129,1.15760459,0.00688572,0.03476149,0.30966416,0.82337955,0.00445178,0.32484820
-3.13656828,1.17905336,0.00762688,0.03558001,0.31799987,0.82936855,0.00501246,0.33841526
-3.13056528,1.19547095,0.00840162,0.03628878,0.32533589,0.83065788,0.00562318,0.35146567
-3.12456228,1.20692117,0.00920072,0.03689759,0.33169333,0.82735708,0.00628561,0.36396261
-3.11855928,1.21360020,0.01001404,0.03742134,0.33712790,0.81968333,0.00700200,0.37589478
-3.11255628,1.21583199,0.01083074,0.03788007,0.34172987,0.80795441,0.00777538,0.38727805
-3.10655328,1.21406078,0.01163951,0.03829884,0.34562332,0.79257903,0.00860977,0.39815696
-3.10055028,1.20884125,0.01242886,0.03870745,0.34896493,0.77404489,0.00951036,0.40860601
-3.09454727,1.20082661,0.01318744,0.03914017,0.35194213,0.75290492,0.01048371,0.41873059
-3.08854427,1.19075513,0.01390438,0.03963529,0.35477070,0.72976253,0.01153786,0.42866752
-3.08254127,1.17943542,0.01456967,0.04023459,0.35769192,0.70525619,0.01268244,0.43858498
-3.07653827,1.16773066,0.01517443,0.04098271,0.36096910,0.68004403,0.01392864,0.44868164
-3.07053527,1.15654216,0.01571130,0.04192642,0.36488352,0.65478881,0.01528913,0.45918486
-3.06453227,1.14679222,0.01617465,0.04311377,0.36972982,0.63014370,0.01677785,0.47034770
-3.05852926,1.13940640,0.01656078,0.04459316,0.37581067,0.60673904,0.01840972,0.48244464
-3.05252626,1.13529530,0.01686803,0.04641227,0.38343078,0.58517029,0.02020017,0.49576591
-3.04652326,1.13533571,0.01709685,0.04861698,0.39289035,0.56598732,0.02216458,0.51061030
-3.04052026,1.14035151,0.01724971,0.05125010,0.40447783,0.54968489,0.02431764,0.52727668
-3.03451726,1.15109409,0.01733094,0.05435016,0.41846228,0.53669442,0.02667257,0.54605419
-3.02851426,1.16822291,0.01734652,0.05795008,0.43508540,0.52737695,0.02924026,0.56721148
-3.02251126,1.19228633,0.01730377,0.06207598,0.45455351,0.52201719,0.03202849,0.59098536
-3.01650825,1.22370331,0.01721095,0.06674594,0.47702972,0.52081871,0.03504100,0.61756926
-3.01050525,1.26274665,0.01707690,0.07196890,0.50262664,0.52390024,0.03827674,0.64710205
-3.00450225,1.30952848,0.01691057,0.07774381,0.53139999,0.53129312,0.04172912,0.67965783
-2.99849925,1.36398869,0.01672063,0.08405887,0.56334346,0.54294004,0.04538545,0.71523718
-2.99249625,1.42588723,0.01651505,0.09089117,0.59838510,0.55869513,0.04922655,0.75376054
-2.98649325,1.49480096,0.01630077,0.09820650,0.63638564,0.57832574,0.05322652,0.79506413
-2.98049025,1.57012563,0.01608340,0.10595965,0.67713890,0.60151586,0.05735285,0.83889880
-2.97448724,1.65108345,0.01586702,0.11409495,0.72037438,0.62787144,0.06156666,0.88493211
-2.96848424,1.73673647,0.01565407,0.12254724,0.76576213,0.65692771,0.06582330,0.93275374
-2.96248124,1.82600570,0.01544533,0.13124315,0.81291988,0.68815848,0.07007314,0.98188402
-2.95647824,1.91769564,0.01523998,0.14010269,0.86142192,0.72098740,0.07426260,1.03178561
-2.95047524,2.01052345,0.01503577,0.14904112,0.91080985,0.75480093,0.07833542,1.08187759
-2.94447224,2.10315206,0.01482921,0.15797102,0.96060437,0.78896282,0.08223403,1.13155168
-2.93846923,2.19422578,0.01461590,0.16680446,1.01031786,0.82282968,0.08590104,1.18018971
-2.93246623,2.28240733,0.01439083,0.17545519,1.05946715,0.85576715,0.08928083,1.22718173
-2.92646323,2.36641462,0.01414876,0.18384088,1.10758580,0.88716611,0.09232108,1.27194385
-2.92046023,2.44505590,0.01388450,0.19188508,1.15423550,0.91645837,0.09497425,1.31393518
-2.91445723,2.51726187,0.01359331,0.19951911,1.19901602,0.94313120,0.09719894,1.35267295
-2.90845423,2.58211328,0.01327117,0.20668354,1.24157319,0.96674012,0.09896111,1.38774534
-2.90245123,2.63886316,0.01291500,0.21332947,1.28160479,0.98691939,0.10023510,1.41882146
-2.89644822,2.68695263,0.01252286,0.21941935,1.31886399,1.00338988,0.10100430,1.44565813
-2.89044522,2.72601989,0.01209408,0.22492738,1.35316029,1.01596385,0.10126173,1.46810326
-2.88444222,2.75590224,0.01162929,0.22983963,1.38435822,1.02454663,0.10101021,1.48609592
-2.87843922,2.77663115,0.01113039,0.23415370,1.41237375,1.02913505,0.10026233,1.49966314
-2.87243622,2.78842108,0.01060050,0.23787801,1.43716896,1.02981287,0.09904008,1.50891388
-2.86643322,2.79165258,0.01004377,0.24103091,1.45874531,1.02674344,0.09737434,1.51403049
-2.86043022,2.78685094,0.00946525,0.24363945,1.47713596,1.02016002,0.09530404,1.51525836
-2.85442721,2.77466133,0.00887068,0.24573800,1.49239783,1.01035429,0.09287517,1.51289417
-2.84842421,2.75582192,0.00826620,0.24736681,1.50460372,0.99766364,0.09013964,1.50727348
-2.84242121,2.73113605,0.00765820,0.24857048,1.51383518,0.98245780,0.08715395,1.49875824
-2.83641821,2.70144486,0.00705303,0.24939652,1.52017644,0.96512558,0.08397787,1.48772472
-2.83041521,2.66760137,0.00645683,0.24989386,1.52370977,0.94606204,0.08067299,1.47455240
-2.82441221,2.63044696,0.00587533,0.25011166,1.52451254,0.92565686,0.07730124,1.45961402
-2.81840920,2.59079093,0.00531370,0.25009809,1.52265597,0.90428411,0.07392354,1.44326733
-2.81240620,2.54939360,0.00477645,0.24989938,1.51820563,0.88229379,0.07059839,1.42584834
-2.80640320,2.50695311,0.00426735,0.24955900,1.51122343,0.86000521,0.06738061,1.40766636
-2.80040020,2.46409599,0.00378936,0.24911700,1.50177093,0.83770239,0.06432019,1.38900051
-2.79439720,2.42137107,0.00334469,0.24860946,1.48991350,0.81563119,0.06146125,1.37009775
-2.78839420,2.37924652,0.00293476,0.24806812,1.47572496,0.79399821,0.05884119,1.35117202
-2.78239120,2.33810949,0.00256032,0.24752003,1.45929222,0.77297100,0.05649004,1.33240438
-2.77638819,2.29826769,0.00222147,0.24698733,1.44071960,0.75267951,0.05442994,1.31394377
-2.77038519,2.25995255,0.00191779,0.24648706,1.42013221,0.73321826,0.05267490,1.29590823
-2.76438219,2.22332339,0.00164844,0.24603100,1.39767837,0.71464919,0.05123075,1.27838640
-2.75837919,2.18847228,0.00141227,0.24562561,1.37353063,0.69700468,0.05009524,1.26143913
-2.75237619,2.15542936,0.00120794,0.24527197,1.34788545,0.68029081,0.04925843,1.24510121
-2.74637319,2.12416849,0.00103401,0.24496588,1.32096148,0.66449049,0.04870328,1.22938319
-2.74037019,2.09461337,0.00088910,0.24469800,1.29299666,0.64956663,0.04840632,1.21427341
-2.73436718,2.06664407,0.00077193,0.24445416,1.26424432,0.63546517,0.04833865,1.19974039
-2.72836418,2.04010438,0.00068148,0.24421588,1.23496869,0.62211810,0.04846694,1.18573563
-2.72236118,2.01480996,0.00061700,0.24396108,1.20544003,0.60944653,0.04875462,1.17219715
-2.71635818,1.99055774,0.00057814,0.24366493,1.17592986,0.59736392,0.04916317,1.15905366
-2.71035518,1.96713630,0.00056500,0.24330104,1.14670664,0.58577952,0.04965338,1.14622961
-2.70435218,1.94433750,0.00057816,0.24284273,1.11803193,0.57460200,0.05018671,1.13365094
-2.69834917,1.92196895,0.00061869,0.24226452,1.09015756,0.56374343,0.05072654,1.12125148
-2.69234617,1.89986694,0.00068825,0.24154365,1.06332352,0.55312343,0.05123940,1.10897969
-2.68634317,1.87790940,0.00078898,0.24066165,1.03775671,0.54267331,0.05169608,1.09680549
-2.68034017,1.85602798,0.00092357,0.23960579,1.01367038,0.53234028,0.05207252,1.08472669
-2.67433717,1.83421859,0.00109518,0.23837032,0.99126389,0.52209116,0.05235059,1.07277450
-2.66833417,1.81254951,0.00130737,0.23695742,0.97072267,0.51191566,0.05251859,1.06101773
-2.66233117,1.79116618,0.00156404,0.23537779,0.95221778,0.50182879,0.05257153,1.04956512
-2.65632816,1.77029198,0.00186931,0.23365065,0.93590498,0.49187219,0.05251112,1.03856538
-2.65032516,1.75022448,0.00222739,0.23180335,0.92192292,0.48211416,0.05234554,1.02820463
-2.64432216,1.73132675,0.00264240,0.22987029,0.91039023,0.47264835,0.05208887,1.01870106
-2.63831916,1.71401379,0.00311822,0.22789141,0.90140146,0.46359084,0.05176034,1.01029685
-2.63231616,1.69873427,0.00365828,0.22591013,0.89502199,0.45507584,0.05138332,1.00324740
-2.62631316,1.68594827,0.00426536,0.22397089,0.89128196,0.44724989,0.05098417,0.99780842
-2.62031016,1.67610192,0.00494134,0.22211645,0.89016967,0.44026504,0.05059089,0.99422123
-2.61430715,1.66960008,0.00568701,0.22038504,0.89162488,0.43427102,0.05023173,0.99269719
-2.60830415,1.66677850,0.00650185,0.21880754,0.89553246,0.42940698,0.04993378,0.99340183
-2.60230115,1.66787705,0.00738386,0.21740495,0.90171707,0.42579304,0.04972161,0.99643985
