energy_ev,total_up,Cd_p_up,Cd_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.03901951,0.67334311,0.13706115,0.04042121,0.00732719,0.00000001,0.28285360,0.00671971,0.35043465
0.04502251,0.66553340,0.13230761,0.04001513,0.00790637,0.00000000,0.28199763,0.00723559,0.34550029
0.05102551,0.65973204,0.12796648,0.03966862,0.00847038,0.00000000,0.28136684,0.00774006,0.34251317
0.05702851,0.65572423,0.12402205,0.03937242,0.00900970,0.00000000,0.28087708,0.00822399,0.34132112
0.06303152,0.65325363,0.12044819,0.03911470,0.00951470,0.00000000,0.28042859,0.00867824,0.34174991
0.06903452,0.65203187,0.11720992,0.03888172,0.00997596,0.00000000,0.27991042,0.00909394,0.34360789
0.07503752,0.65174941,0.11426541,0.03865849,0.01038456,0.00000000,0.27920579,0.00946268,0.34669097
0.08104052,0.65208742,0.11156814,0.03842959,0.01073233,0.00000000,0.27819788,0.00977682,0.35078774
0.08704352,0.65272980,0.10906930,0.03817998,0.01101214,0.00000000,0.27677590,0.01002970,0.35568464
0.09304652,0.65337496,0.10672011,0.03789579,0.01121813,0.00000000,0.27484090,0.01021584,0.36117083
0.09904952,0.65374657,0.10447402,0.03756503,0.01134592,0.00000000,0.27231109,0.01033116,0.36704266
0.10505253,0.65360290,0.10228878,0.03717822,0.01139278,0.00000000,0.26912634,0.01037307,0.37310765
0.11105553,0.65274417,0.10012800,0.03672887,0.01135769,0.00000000,0.26525161,0.01034058,0.37918770
0.11705853,0.65101776,0.09796246,0.03621377,0.01124141,0.00000000,0.26067910,0.01023433,0.38512161
0.12306153,0.64832098,0.09577092,0.03563313,0.01104642,0.00000000,0.25542900,0.01005654,0.39076687
0.12906453,0.64460146,0.09354041,0.03499055,0.01077686,0.00000000,0.24954892,0.00981095,0.39600068
0.13506753,0.63985529,0.09126613,0.03429279,0.01043838,0.00000000,0.24311193,0.00950268,0.40072030
0.14107054,0.63412315,0.08895097,0.03354936,0.01003793,0.00000000,0.23621345,0.00913803,0.40484288
0.14707354,0.62748482,0.08660452,0.03277210,0.00958352,0.00000000,0.22896716,0.00872430,0.40830480
0.15307654,0.62005245,0.08424203,0.03197453,0.00908397,0.00000000,0.22150018,0.00826950,0.41106079
0.15907954,0.61196318,0.08188298,0.03117122,0.00854863,0.00000000,0.21394786,0.00778213,0.41308278
0.16508254,0.60337147,0.07954969,0.03037718,0.00798707,0.00000000,0.20644843,0.00727091,0.41435878
0.17108554,0.59444168,0.07726587,0.02960716,0.00740881,0.00000000,0.19913782,0.00674448,0.41489179
0.17708854,0.58534132,0.07505529,0.02887514,0.00682306,0.00000000,0.19214490,0.00621125,0.41469878
0.18309155,0.57623513,0.07294059,0.02819381,0.00623850,0.00000000,0.18558741,0.00567909,0.41380989
0.18909455,0.56728040,0.07094227,0.02757420,0.00566305,0.00000000,0.17956871,0.00515525,0.41226770
0.19509755,0.55862346,0.06907798,0.02702539,0.00510377,0.00000000,0.17417537,0.00464611,0.41012662
0.20110055,0.55039742,0.06736203,0.02655443,0.00456669,0.00000000,0.16947582,0.00415719,0.40745230
0.20710355,0.54272097,0.06580514,0.02616622,0.00405679,0.00000000,0.16551982,0.00369301,0.40432092
0.21310655,0.53569809,0.06441442,0.02586366,0.00357794,0.00000000,0.16233881,0.00325710,0.40081834
0.21910955,0.52941843,0.06319357,0.02564774,0.00313295,0.00000000,0.15994688,0.00285201,0.39703890
0.22511256,0.52395794,0.06214316,0.02551776,0.00272360,0.00000000,0.15834233,0.00247937,0.39308388
0.23111556,0.51937961,0.06126103,0.02547159,0.00235074,0.00000000,0.15750944,0.00213994,0.38905939
0.23711856,0.51573386,0.06054273,0.02550588,0.00201435,0.00000000,0.15742048,0.00183372,0.38507389
0.24312156,0.51305856,0.05998187,0.02561626,0.00171370,0.00000000,0.15803758,0.00156003,0.38123502
0.24912456,0.51137832,0.05957053,0.02579760,0.00144745,0.00000000,0.15931443,0.00131766,0.37764614
0.25512756,0.51070315,0.05929946,0.02604406,0.00121379,0.00000000,0.16119768,0.00110495,0.37440237
0.26113057,0.51102639,0.05915822,0.02634919,0.00101054,0.00000000,0.16362792,0.00091993,0.37158645
0.26713357,0.51232214,0.05913522,0.02670596,0.00083529,0.00000000,0.16654032,0.00076038,0.36926465
0.27313657,0.51454238,0.05921765,0.02710672,0.00068546,0.00000000,0.16986488,0.00062400,0.36748268
0.27913957,0.51761402,0.05939133,0.02754313,0.00055848,0.00000000,0.17352642,0.00050840,0.36626225
0.28514257,0.52143631,0.05964052,0.02800604,0.00045175,0.00000000,0.17744439,0.00041124,0.36559809
0.29114557,0.52587884,0.05994770,0.02848545,0.00036279,0.00000000,0.18153270,0.00033026,0.36545603
0.29714857,0.53078063,0.06029349,0.02897043,0.00028926,0.00000000,0.18569959,0.00026332,0.36577207
0.30315158,0.53595052,0.06065653,0.02944908,0.00022897,0.00000000,0.18984781,0.00020844,0.36645278
0.30915458,0.54116907,0.06101354,0.02990859,0.00017995,0.00000000,0.19387522,0.00016381,0.36737706
0.31515758,0.54619225,0.06133957,0.03033539,0.00014041,0.00000000,0.19767578,0.00012782,0.36839919
0.32116058,0.55075677,0.06160832,0.03071533,0.00010877,0.00000000,0.20114111,0.00009902,0.36935334
0.32716358,0.55458712,0.06179269,0.03103398,0.00008365,0.00000000,0.20416260,0.00007615,0.37005924
0.33316658,0.55740399,0.06186547,0.03127699,0.00006388,0.00000000,0.20663400,0.00005815,0.37032881
0.33916958,0.55893385,0.06180016,0.03143057,0.00004842,0.00000000,0.20845438,0.00004408,0.36997362
0.34517259,0.55891920,0.06157188,0.03148191,0.00003645,0.00000000,0.20953143,0.00003318,0.36881269
0.35117559,0.55712904,0.06115828,0.03141976,0.00002723,0.00000000,0.20978476,0.00002479,0.36668044
0.35717859,0.55336907,0.06054057,0.03123485,0.00002020,0.00000000,0.20914931,0.00001839,0.36343429
0.36318159,0.54749106,0.05970433,0.03092042,0.00001488,0.00000000,0.20757832,0.00001355,0.35896167
0.36918459,0.53940093,0.05864033,0.03047259,0.00001088,0.00000000,0.20504601,0.00000991,0.35318604
0.37518759,0.52906520,0.05734513,0.02989066,0.00000790,0.00000000,0.20154962,0.00000719,0.34607169
0.38119060,0.51651529,0.05582152,0.02917739,0.00000569,0.00000000,0.19711072,0.00000518,0.33762712
0.38719360,0.50184975,0.05407869,0.02833904,0.00000408,0.00000000,0.19177577,0.00000371,0.32790686
0.39319660,0.48523404,0.05213226,0.02738538,0.00000290,0.00000000,0.18561586,0.00000264,0.31701170
0.39919960,0.46689816,0.05000396,0.02632953,0.00000204,0.00000000,0.17872551,0.00000186,0.30508732
0.40520260,0.44713202,0.04772122,0.02518770,0.00000143,0.00000000,0.17122086,0.00000130,0.29232157
0.41120560,0.42627914,0.04531646,0.02397885,0.00000099,0.00000000,0.16323706,0.00000091,0.27894038
0.41720860,0.40472862,0.04282628,0.02272424,0.00000069,0.00000000,0.15492512,0.00000062,0.26520271
0.42321161,0.38290615,0.04029057,0.02144690,0.00000047,0.00000000,0.14644841,0.00000043,0.25139471
0.42921461,0.36126417,0.03775146,0.02017116,0.00000032,0.00000000,0.13797879,0.00000029,0.23782332
0.43521761,0.34027179,0.03525234,0.01892200,0.00000022,0.00000000,0.12969275,0.00000020,0.22480968
0.44122061,0.32040460,0.03283688,0.01772457,0.00000015,0.00000000,0.12176744,0.00000013,0.21268248
0.44722361,0.30213497,0.03054802,0.01660366,0.00000010,0.00000000,0.11437699,0.00000009,0.20177142
0.45322661,0.28592281,0.02842720,0.01558315,0.00000006,0.00000000,0.10768899,0.00000006,0.19240108
0.45922961,0.27220708,0.02651352,0.01468565,0.00000004,0.00000000,0.10186125,0.00000004,0.18488510
0.46523262,0.26139807,0.02484318,0.01393204,0.00000003,0.00000000,0.09703899,0.00000002,0.17952080
0.47123562,0.25387053,0.02344887,0.01334115,0.00000002,0.00000000,0.09335235,0.00000002,0.17658419
0.47723862,0.24995750,0.02235941,0.01292951,0.00000001,0.00000000,0.09091416,0.00000001,0.17632547
0.48324162,0.24994481,0.02159941,0.01271105,0.00000001,0.00000000,0.08981816,0.00000001,0.17896464
0.48924462,0.25406614,0.02118896,0.01269692,0.00000000,0.00000000,0.09013741,0.00000000,0.18468754
0.49524762,0.26249855,0.02114351,0.01289530,0.00000000,0.00000000,0.09192291,0.00000000,0.19364192
0.50125063,0.27535835,0.02147367,0.01331128,0.00000000,0.00000000,0.09520257,0.00000000,0.20593376
0.50725363,0.29269736,0.02218504,0.01394671,0.00000000,0.00000000,0.09998025,0.00000000,0.22162359
0.51325663,0.31449956,0.02327817,0.01480007,0.00000000,0.00000000,0.10623507,0.00000000,0.24072316
0.51925963,0.34067815,0.02474836,0.01586641,0.00000000,0.00000000,0.11392095,0.00000000,0.26319216
0.52526263,0.37107329,0.02658559,0.01713731,0.00000000,0.00000000,0.12296644,0.00000000,0.28893550
0.53126563,0.40545058,0.02877443,0.01860080,0.00000000,0.00000000,0.13327485,0.00000000,0.31780108
0.53726863,0.44350067,0.03129393,0.02024141,0.00000000,0.00000000,0.14472483,0.00000000,0.34957828
0.54327164,0.48484006,0.03411770,0.02204027,0.00000000,0.00000000,0.15717135,0.00000000,0.38399748
0.54927464,0.52901350,0.03721384,0.02397522,0.00000000,0.00000000,0.17044732,0.00000000,0.42073077
0.55527764,0.57549807,0.04054522,0.02602102,0.00000000,0.00000000,0.18436571,0.00000000,0.45939392
0.56128064,0.62370927,0.04406962,0.02814969,0.00000000,0.00000000,0.19872235,0.00000000,0.49955001
0.56728364,0.67300894,0.04774024,0.03033091,0.00000000,0.00000000,0.21329929,0.00000000,0.54071455
0.57328664,0.72271528,0.05150616,0.03253247,0.00000000,0.00000000,0.22786878,0.00000000,0.58236236
0.57928964,0.77211465,0.05531306,0.03472084,0.00000000,0.00000000,0.24219774,0.00000000,0.62393590
0.58529265,0.82047498,0.05910412,0.03686186,0.00000000,0.00000000,0.25605263,0.00000000,0.66485519
0.59129565,0.86706058,0.06282091,0.03892138,0.00000000,0.00000000,0.26920459,0.00000000,0.70452892
0.59729865,0.91114771,0.06640460,0.04086605,0.00000000,0.00000000,0.28143466,0.00000000,0.74236648
0.60330165,0.95204058,0.06979707,0.04266402,0.00000000,0.00000000,0.29253889,0.00000000,0.77779071
0.60930465,0.98908723,0.07294223,0.04428571,0.00000000,0.00000000,0.30233319,0.00000000,0.81025068
0.61530765,1.02169460,0.07578726,0.04570448,0.00000000,0.00000000,0.31065769,0.00000000,0.83923443
0.62131066,1.04934240,0.07828383,0.04689728,0.00000000,0.00000000,0.31738040,0.00000000,0.86428089
0.62731366,1.07159506,0.08038932,0.04784516,0.00000000,0.00000000,0.32240011,0.00000000,0.88499077
0.63331666,1.08811158,0.08206775,0.04853371,0.00000000,0.00000000,0.32564835,0.00000000,0.90103596
0.63931966,1.09865255,0.08329075,0.04895331,0.00000000,0.00000000,0.32709031,0.00000000,0.91216709
0.64532266,1.10308450,0.08403816,0.04909931,0.00000000,0.00000000,0.32672481,0.00000000,0.91821894
0.65132566,1.10138115,0.08429850,0.04897202,0.00000000,0.00000000,0.32458315,0.00000000,0.91911367
0.65732866,1.09362164,0.08406913,0.04857654,0.00000000,0.00000000,0.32072717,0.00000000,0.91486155
0.66333167,1.07998597,0.08335622,0.04792250,0.00000000,0.00000000,0.31524632,0.00000000,0.90555940
0.66933467,1.06074777,0.08217443,0.04702366,0.00000000,0.00000000,0.30825415,0.00000000,0.89138669
0.67533767,1.03626478,0.08054634,0.04589741,0.00000000,0.00000000,0.29988428,0.00000000,0.87259954
0.68134067,1.00696753,0.07850172,0.04456416,0.00000000,0.00000000,0.29028601,0.00000000,0.84952290
0.68734367,0.97334649,0.07607659,0.04304675,0.00000000,0.00000000,0.27961979,0.00000000,0.82254115
0.69334667,0.93593853,0.07331213,0.04136977,0.00000000,0.00000000,0.26805276,0.00000000,0.79208747
0.69934967,0.89531282,0.07025352,0.03955892,0.00000000,0.00000000,0.25575448,0.00000000,0.75863255
0.70535268,0.85205692,0.06694873,0.03764034,0.00000000,0.00000000,0.24289299,0.00000000,0.72267276
0.71135568,0.80676339,0.06344725,0.03564005,0.00000000,0.00000000,0.22963138,0.00000000,0.68471838
0.71735868,0.76001730,0.05979893,0.03358339,0.00000000,0.00000000,0.21612484,0.00000000,0.64528213
0.72336168,0.71238499,0.05605284,0.03149460,0.00000000,0.00000000,0.20251832,0.00000000,0.60486846
0.72936468,0.66440425,0.05225624,0.02939637,0.00000000,0.00000000,0.18894474,0.00000000,0.56396367
0.73536768,0.61657618,0.04845371,0.02730960,0.00000000,0.00000000,0.17552382,0.00000000,0.52302736
0.74137069,0.56935865,0.04468640,0.02525314,0.00000000,0.00000000,0.16236139,0.00000000,0.48248503
0.74737369,0.52316151,0.04099145,0.02324367,0.00000000,0.00000000,0.14954917,0.00000000,0.44272236
0.75337669,0.47834344,0.03740153,0.02129561,0.00000000,0.00000000,0.13716493,0.00000000,0.40408079
0.75937969,0.43521033,0.03394466,0.01942114,0.00000000,0.00000000,0.12527301,0.00000000,0.36685468
0.76538269,0.39401503,0.03064402,0.01763022,0.00000000,0.00000000,0.11392502,0.00000000,0.33128991
0.77138569,0.35495839,0.02751798,0.01593068,0.00000000,0.00000000,0.10316066,0.00000000,0.29758377
0.77738869,0.31819130,0.02458032,0.01432835,0.00000000,0.00000000,0.09300879,0.00000000,0.26588610
0.78339170,0.28381762,0.02184038,0.01282724,0.00000000,0.00000000,0.08348838,0.00000000,0.23630141
0.78939470,0.25189783,0.01930346,0.01142963,0.00000000,0.00000000,0.07460954,0.00000000,0.20889197
0.79539770,0.22245309,0.01697115,0.01013632,0.00000000,0.00000000,0.06637456,0.00000000,0.18368150
0.80140070,0.19546976,0.01484183,0.00894678,0.00000000,0.00000000,0.05877886,0.00000000,0.16065947
0.80740370,0.17090405,0.01291107,0.00785931,0.00000000,0.00000000,0.05181188,0.00000000,0.13978567
0.81340670,0.14868678,0.01117209,0.00687127,0.00000000,0.00000000,0.04545801,0.00000000,0.12099500
0.81940970,0.12872810,0.00961625,0.00597920,0.00000000,0.00000000,0.03969738,0.00000000,0.10420228
0.82541271,0.11092208,0.00823347,0.00517903,0.00000000,0.00000000,0.03450665,0.00000000,0.08930702
0.83141571,0.09515110,0.00701262,0.00446620,0.00000000,0.00000000,0.02985980,0.00000000,0.07619786
0.83741871,0.08128994,0.00594191,0.00383585,0.00000000,0.00000000,0.02572878,0.00000000,0.06475685
0.84342171,0.06920959,0.00500922,0.00328292,0.00000000,0.00000000,0.02208429,0.00000000,0.05486326
0.84942471,0.05878066,0.00420240,0.00280229,0.00000000,0.00000000,0.01889635,0.00000000,0.04639705
0.85542771,0.04987641,0.00350950,0.00238892,0.00000000,0.00000000,0.01613499,0.00000000,0.03924177
0.86143072,0.04237532,0.00291898,0.00203792,0.00000000,0.00000000,0.01377078,0.00000000,0.03328710
0.86743372,0.03616325,0.00241986,0.00174465,0.00000000,0.00000000,0.01177535,0.00000000,0.02843083
0.87343672,0.03113513,0.00200187,0.00150479,0.00000000,0.00000000,0.01012186,0.00000000,0.02458031
0.87943972,0.02719618,0.00165553,0.00131439,0.00000000,0.00000000,0.00878534,0.00000000,0.02165349
0.88544272,0.02426268,0.00137216,0.00116993,0.00000000,0.00000000,0.00774301,0.00000000,0.01957944
0.89144572,0.02226223,0.00114397,0.00106832,0.00000000,0.00000000,0.00697443,0.00000000,0.01829841
0.89744872,0.02113365,0.00096399,0.00100690,0.00000000,0.00000000,0.00646160,0.00000000,0.01776150
0.90345173,0.02082632,0.00082610,0.00098344,0.00000000,0.00000000,0.00618893,0.00000000,0.01792988
0.90945473,0.02129927,0.00072495,0.00099610,0.00000000,0.00000000,0.00614309,0.00000000,0.01877364
0.91545773,0.02251975,0.00065591,0.00104335,0.00000000,0.00000000,0.00631278,0.00000000,0.02027036
0.92146073,0.02446151,0.00061502,0.00112397,0.00000000,0.00000000,0.00668838,0.00000000,0.02240331
0.92746373,0.02710286,0.00059888,0.00123688,0.00000000,0.00000000,0.00726151,0.00000000,0.02515951
0.93346673,0.03042445,0.00060460,0.00138113,0.00000000,0.00000000,0.00802456,0.00000000,0.02852750
0.93946973,0.03440690,0.00062968,0.00155575,0.00000000,0.00000000,0.00897011,0.00000000,0.03249509
0.94547274,0.03902841,0.00067196,0.00175967,0.00000000,0.00000000,0.01009034,0.00000000,0.03704704
0.95147574,0.04426238,0.00072951,0.00199160,0.00000000,0.00000000,0.01137646,0.00000000,0.04216280
0.95747874,0.05007520,0.00080058,0.00224994,0.00000000,0.00000000,0.01281814,0.00000000,0.04781439
0.96348174,0.05642417,0.00088350,0.00253271,0.00000000,0.00000000,0.01440299,0.00000000,0.05396455
0.96948474,0.06325595,0.00097664,0.00283744,0.00000000,0.00000000,0.01611613,0.00000000,0.06056517
0.97548774,0.07050523,0.00107836,0.00316115,0.00000000,0.00000000,0.01793986,0.00000000,0.06755618
0.98149075,0.07809411,0.00118696,0.00350029,0.00000000,0.00000000,0.01985346,0.00000000,0.07486496
0.98749375,0.08593197,0.00130066,0.00385077,0.00000001,0.00000000,0.02183315,0.00000001,0.08240631
0.99349675,0.09391601,0.00141759,0.00420793,0.00000001,0.00000000,0.02385220,0.00000001,0.09008297
0.99949975,0.10193247,0.00153579,0.00456666,0.00000002,0.00000000,0.02588125,0.00000001,0.09778693
1.00550275,0.10985848,0.00165322,0.00492142,0.00000003,0.00000000,0.02788868,0.00000002,0.10540114
1.01150575,0.11756454,0.00176778,0.00526639,0.00000004,0.00000001,0.02984131,0.00000003,0.11280205
1.01750875,0.12491756,0.00187738,0.00559560,0.00000007,0.00000001,0.03170511,0.00000005,0.11986245
1.02351176,0.13178424,0.00197993,0.00590305,0.00000010,0.00000002,0.03344605,0.00000007,0.12645483
1.02951476,0.13803486,0.00207342,0.00618294,0.00000015,0.00000003,0.03503104,0.00000011,0.13245498
1.03551776,0.14354715,0.00215597,0.00642976,0.00000023,0.00000004,0.03642893,0.00000017,0.13774573
1.04152076,0.14821008,0.00222592,0.00663854,0.00000035,0.00000006,0.03761142,0.00000026,0.14222063
1.04752376,0.15192753,0.00228179,0.00680496,0.00000052,0.00000009,0.03855403,0.00000039,0.14578744
1.05352676,0.15462148,0.00232244,0.00692551,0.00000078,0.00000014,0.03923686,0.00000057,0.14837122
1.05952976,0.15623477,0.00234703,0.00699762,0.00000114,0.00000020,0.03964529,0.00000084,0.14991689
1.06553277,0.15673304,0.00235510,0.00701974,0.00000167,0.00000030,0.03977048,0.00000123,0.15039120
1.07153577,0.15610605,0.00234656,0.00699137,0.00000242,0.00000043,0.03960969,0.00000178,0.14978384
1.07753877,0.15436807,0.00232172,0.00691312,0.00000348,0.00000062,0.03916632,0.00000256,0.14810785
1.08354177,0.15155743,0.00228130,0.00678667,0.00000496,0.00000089,0.03844985,0.00000365,0.14539911
1.08954477,0.14773528,0.00222641,0.00661470,0.00000704,0.00000126,0.03747546,0.00000518,0.14171507
1.09554777,0.14298354,0.00215852,0.00640079,0.00000991,0.00000177,0.03626347,0.00000729,0.13713272
1.10155078,0.13740228,0.00207946,0.00614933,0.00001385,0.00000247,0.03483870,0.00001018,0.13174594
1.10755378,0.13110648,0.00199140,0.00586533,0.00001921,0.00000343,0.03322956,0.00001413,0.12566227
1.11355678,0.12422256,0.00189679,0.00555428,0.00002647,0.00000473,0.03146714,0.00001947,0.11899940
1.11955978,0.11688459,0.00179833,0.00522198,0.00003620,0.00000646,0.02958421,0.00002663,0.11188139
1.12556278,0.10923066,0.00169902,0.00487432,0.00004916,0.00000878,0.02761421,0.00003616,0.10443489
1.13156578,0.10139926,0.00160205,0.00451716,0.00006628,0.00001183,0.02559030,0.00004875,0.09678547
1.13756878,0.09352606,0.00151085,0.00415615,0.00008872,0.00001584,0.02354441,0.00006525,0.08905424
1.14357179,0.08574114,0.00142909,0.00379659,0.00011790,0.00002105,0.02150654,0.00008671,0.08135485
1.14957479,0.07816666,0.00136068,0.00344329,0.00015555,0.00002777,0.01950397,0.00011440,0.07379099
1.15557779,0.07091522,0.00130981,0.00310054,0.00020375,0.00003638,0.01756085,0.00014985,0.06645440
1.16158079,0.06408875,0.00128100,0.00277197,0.00026496,0.00004731,0.01569777,0.00019488,0.05942356
1.16758379,0.05777807,0.00127908,0.00246058,0.00034210,0.00006108,0.01393158,0.00025161,0.05276284
1.17358679,0.05206287,0.00130931,0.00216868,0.00043852,0.00007830,0.01227531,0.00032253,0.04652236
1.17958979,0.04701227,0.00137736,0.00189793,0.00055808,0.00009964,0.01073828,0.00041046,0.04073820
1.18559280,0.04268565,0.00148937,0.00164937,0.00070514,0.00012590,0.00932625,0.00051862,0.03543319
1.19159580,0.03913378,0.00165194,0.00142347,0.00088456,0.00015794,0.00804173,0.00065058,0.03061796
1.19759880,0.03639998,0.00187214,0.00122017,0.00110165,0.00019670,0.00688433,0.00081025,0.02629231
1.20360180,0.03452131,0.00215743,0.00103900,0.00136217,0.00024322,0.00585118,0.00100186,0.02244676
1.20960480,0.03352959,0.00251563,0.00087913,0.00167221,0.00029858,0.00493737,0.00122989,0.01906412
1.21560780,0.03345217,0.00295473,0.00073942,0.00203807,0.00036391,0.00413635,0.00149897,0.01612114
1.22161081,0.03431232,0.00348276,0.00061854,0.00246614,0.00044035,0.00344040,0.00181381,0.01359012
1.22761381,0.03612926,0.00410757,0.00051501,0.00296270,0.00052903,0.00284100,0.00217901,0.01144029
1.23361681,0.03891765,0.00483652,0.00042728,0.00353368,0.00063101,0.00232918,0.00259895,0.00963917
1.23961981,0.04268673,0.00567619,0.00035377,0.00418444,0.00074725,0.00189585,0.00307756,0.00815364
1.24562281,0.04743893,0.00663203,0.00029292,0.00491946,0.00087855,0.00153206,0.00361814,0.00695088
1.25162581,0.05316825,0.00770795,0.00024323,0.00574208,0.00102553,0.00122919,0.00422313,0.00599908
1.25762881,0.05985819,0.00890591,0.00020326,0.00665414,0.00118853,0.00097911,0.00489389,0.00526796
1.26363182,0.06747974,0.01022560,0.00017169,0.00765572,0.00136757,0.00077430,0.00563047,0.00472911
1.26963482,0.07598923,0.01166396,0.00014731,0.00874485,0.00156235,0.00060794,0.00643140,0.00435622
1.27563782,0.08532637,0.01321495,0.00012901,0.00991725,0.00177214,0.00047390,0.00729353,0.00412509
1.28164082,0.09541267,0.01486925,0.00011581,0.01116614,0.00199578,0.00036676,0.00821186,0.00401368
1.28764382,0.10615028,0.01661410,0.00010683,0.01248215,0.00223167,0.00028180,0.00917946,0.00400191
1.29364682,0.11742154,0.01843323,0.00010130,0.01385322,0.00247777,0.00021497,0.01018745,0.00407159
1.29964982,0.12908921,0.02030700,0.00009855,0.01526473,0.00273160,0.00016281,0.01122501,0.00420621
1.30565283,0.14099766,0.02221253,0.00009798,0.01669962,0.00299030,0.00012242,0.01227953,0.00439075
1.31165583,0.15297489,0.02412413,0.00009908,0.01813867,0.00325066,0.00009139,0.01333681,0.00461155
1.31765883,0.16483555,0.02601379,0.00010139,0.01956092,0.00350926,0.00006773,0.01438133,0.00485612
1.32366183,0.17638473,0.02785184,0.00010455,0.02094411,0.00376252,0.00004984,0.01539659,0.00511310
1.32966483,0.18742266,0.02960769,0.00010820,0.02226532,0.00400685,0.00003641,0.01636557,0.00537210
1.33566783,0.19774990,0.03125075,0.00011206,0.02350160,0.00423880,0.00002641,0.01727117,0.00562374
1.34167084,0.20717305,0.03275134,0.00011588,0.02463067,0.00445517,0.00001902,0.01809675,0.00585957
1.34767384,0.21551063,0.03408166,0.00011945,0.02563165,0.00465324,0.00001360,0.01882664,0.00607215
1.35367684,0.22259892,0.03521673,0.00012259,0.02648583,0.00483088,0.00000965,0.01944666,0.00625505
1.35967984,0.22829746,0.03613533,0.00012517,0.02717727,0.00498670,0.00000680,0.01994462,0.00640290
1.36568284,0.23249396,0.03682079,0.00012706,0.02769348,0.00512023,0.00000476,0.02031076,0.00651145
1.37168584,0.23510850,0.03726168,0.00012818,0.02802589,0.00523204,0.00000330,0.02053809,0.00657760
1.37768884,0.23609651,0.03745231,0.00012849,0.02817027,0.00532381,0.00000228,0.02062271,0.00659944
1.38369185,0.23545076,0.03739306,0.00012794,0.02812696,0.00539843,0.00000156,0.02056392,0.00657624
1.38969485,0.23320195,0.03709049,0.00012655,0.02790093,0.00546003,0.00000106,0.02036435,0.00650842
1.39569785,0.22941795,0.03655723,0.00012433,0.02750176,0.00551394,0.00000072,0.02002984,0.00639755
1.40170085,0.22420185,0.03581168,0.00012133,0.02694333,0.00556671,0.00000048,0.01956927,0.00624620
1.40770385,0.21768861,0.03487746,0.00011761,0.02624348,0.00562594,0.00000032,0.01899432,0.00605791
1.41370685,0.21004081,0.03378271,0.00011325,0.02542344,0.00570017,0.00000021,0.01831904,0.00583697
1.41970985,0.20144334,0.03255925,0.00010835,0.02450720,0.00579871,0.00000014,0.01755946,0.00558836
1.42571286,0.19209757,0.03124154,0.00010300,0.02352078,0.00593138,0.00000009,0.01673300,0.00531748
1.43171586,0.18221495,0.02986569,0.00009733,0.02249140,0.00610825,0.00000006,0.01585798,0.00503008
1.43771886,0.17201062,0.02846830,0.00009143,0.02144665,0.00633932,0.00000004,0.01495305,0.00473198
1.44372186,0.16169693,0.02708538,0.00008543,0.02041371,0.00663422,0.00000002,0.01403661,0.00442896
1.44972486,0.15147748,0.02575128,0.00007942,0.01941845,0.00700181,0.00000002,0.01312633,0.00412658
1.45572786,0.14154155,0.02449770,0.00007351,0.01848477,0.00744984,0.00000001,0.01223863,0.00383002
1.46173087,0.13205932,0.02335280,0.00006779,0.01763389,0.00798458,0.00000001,0.01138832,0.00354394
1.46773387,0.12317792,0.02234047,0.00006234,0.01688378,0.00861046,0.00000000,0.01058820,0.00327244
1.47373687,0.11501845,0.02147969,0.00005721,0.01624873,0.00932976,0.00000000,0.00984888,0.00301889
1.47973987,0.10767390,0.02078413,0.00005248,0.01573897,0.01014231,0.00000000,0.00917853,0.00278596
1.48574287,0.10120815,0.02026185,0.00004816,0.01536052,0.01104524,0.00000000,0.00858288,0.00257555
1.49174587,0.09565591,0.01991525,0.00004429,0.01511508,0.01203285,0.00000000,0.00806514,0.00238881
1.49774887,0.09102347,0.01974112,0.00004088,0.01500014,0.01309655,0.00000000,0.00762611,0.00222618
1.50375188,0.08729038,0.01973092,0.00003792,0.01500911,0.01422479,0.00000000,0.00726434,0.00208739
1.50975488,0.08441177,0.01987114,0.00003540,0.01513163,0.01540328,0.00000000,0.00697630,0.00197157
1.51575788,0.08232125,0.02014386,0.00003330,0.01535404,0.01661512,0.00000000,0.00675665,0.00187731
1.52176088,0.08093431,0.02052740,0.00003157,0.01565977,0.01784118,0.00000000,0.00659850,0.00180274
1.52776388,0.08015199,0.02099707,0.00003020,0.01603002,0.01906050,0.00000000,0.00649376,0.00174563
1.53376688,0.07986482,0.02152603,0.00002912,0.01644430,0.02025084,0.00000000,0.00643346,0.00170349
1.53976988,0.07995675,0.02208608,0.00002829,0.01688115,0.02138923,0.00000000,0.00640806,0.00167365
1.54577289,0.08030917,0.02264866,0.00002767,0.01731878,0.02245267,0.00000000,0.00640778,0.00165340
1.55177589,0.08080458,0.02318564,0.00002721,0.01773579,0.02341877,0.00000000,0.00642296,0.00164000
1.55777889,0.08133020,0.02367026,0.00002685,0.01811177,0.02426647,0.00000000,0.00644428,0.00163084
1.56378189,0.08178110,0.02407785,0.00002655,0.01842795,0.02497672,0.00000000,0.00646307,0.00162346
1.56978489,0.08206291,0.02438657,0.00002628,0.01866770,0.02553307,0.00000000,0.00647150,0.00161565
1.57578789,0.08209413,0.02457799,0.00002600,0.01881702,0.02592223,0.00000000,0.00646280,0.00160544
1.58179090,0.08180778,0.02463757,0.00002568,0.01886483,0.02613451,0.00000000,0.00643135,0.00159121
