energy_ev,total_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.15998658,1.39492223,0.08067592,0.01444891,0.64897983,0.30947254,0.00063590
-4.29514757,1.17846987,1.42535953,0.08186424,0.01518126,0.65648844,0.31976987,0.00062518
-4.28914457,1.19208279,1.44869630,0.08277160,0.01588272,0.66057398,0.32889719,0.00061870
-4.28314157,1.20056142,1.46463406,0.08337078,0.01655110,0.66109067,0.33680452,0.00061649
-4.27713857,1.20374242,1.47302015,0.08364074,0.01718539,0.65795825,0.34346942,0.00061851
-4.27113557,1.20156947,1.47385217,0.08356750,0.01778571,0.65116573,0.34889665,0.00062467
-4.26513257,1.19409573,1.46727715,0.08314466,0.01835314,0.64077302,0.35311673,0.00063480
-4.25912956,1.18148201,1.45358524,0.08237374,0.01888951,0.62691023,0.35618317,0.00064869
-4.25312656,1.16399080,1.43319845,0.08126405,0.01939714,0.60977466,0.35816874,0.00066606
-4.24712356,1.14197632,1.40665458,0.07983233,0.01987852,0.58962560,0.35916088,0.00068658
-4.24112056,1.11587122,1.37458745,0.07810201,0.02033597,0.56677716,0.35925641,0.00070989
-4.23511756,1.08617066,1.33770421,0.07610230,0.02077128,0.54158943,0.35855605,0.00073555
-4.22911456,1.05341455,1.29676093,0.07386700,0.02118545,0.51445841,0.35715881,0.00076310
-4.22311156,1.01816896,1.25253763,0.07143326,0.02157839,0.48580514,0.35515690,0.00079200
-4.21710855,0.98100782,1.20581419,0.06884023,0.02194871,0.45606454,0.35263110,0.00082170
-4.21110555,0.94249563,1.15734804,0.06612780,0.02229363,0.42567450,0.34964728,0.00085159
-4.20510255,0.90317241,1.10785492,0.06333534,0.02260895,0.39506564,0.34625396,0.00088105
-4.19909955,0.86354132,1.05799344,0.06050074,0.02288910,0.36465218,0.34248124,0.00090945
-4.19309655,0.82405973,1.00835417,0.05765953,0.02312741,0.33482432,0.33834117,0.00093613
-4.18709355,0.78513400,0.95945344,0.05484433,0.02331631,0.30594237,0.33382946,0.00096047
-4.18109055,0.74711808,0.91173213,0.05208457,0.02344777,0.27833280,0.32892848,0.00098190
-4.17508754,0.71031581,0.86555905,0.04940639,0.02351367,0.25228629,0.32361142,0.00099987
-4.16908454,0.67498666,0.82123847,0.04683295,0.02350640,0.22805771,0.31784720,0.00101393
-4.16308154,0.64135425,0.77902122,0.04438480,0.02341926,0.20586796,0.31160602,0.00102374
-4.15707854,0.60961709,0.73911831,0.04208053,0.02324707,0.18590729,0.30486497,0.00102905
-4.15107554,0.57996070,0.70171614,0.03993754,0.02298662,0.16834005,0.29761367,0.00102976
-4.14507254,0.55257025,0.66699231,0.03797285,0.02263712,0.15331017,0.28985927,0.00102592
-4.13906953,0.52764296,0.63513093,0.03620391,0.02220060,0.14094732,0.28163071,0.00101772
-4.13306653,0.50539935,0.60633645,0.03464945,0.02168222,0.13137305,0.27298200,0.00100554
-4.12706353,0.48609262,0.58084514,0.03333006,0.02109047,0.12470670,0.26399416,0.00098988
-4.12106053,0.47001567,0.55893352,0.03226882,0.02043734,0.12107050,0.25477590,0.00097142
-4.11505753,0.45750505,0.54092321,0.03149153,0.01973831,0.12059367,0.24546283,0.00095097
-4.10905453,0.44894175,0.52718171,0.03102693,0.01901239,0.12341504,0.23621543,0.00092949
-4.10305153,0.44474850,0.51811924,0.03090646,0.01828194,0.12968412,0.22721562,0.00090800
-4.09704852,0.44538361,0.51418135,0.03116398,0.01757251,0.13956027,0.21866240,0.00088763
-4.09104552,0.45133157,0.51583783,0.03183513,0.01691264,0.15320999,0.21076649,0.00086955
-4.08504252,0.46309054,0.52356811,0.03295647,0.01633356,0.17080235,0.20374435,0.00085495
-4.07903952,0.48115740,0.53784393,0.03456450,0.01586887,0.19250250,0.19781188,0.00084502
-4.07303652,0.50601056,0.55910972,0.03669445,0.01555415,0.21846372,0.19317796,0.00084090
-4.06703352,0.53809149,0.58776168,0.03937900,0.01542663,0.24881796,0.19003806,0.00084366
-4.06103052,0.57778538,0.62412641,0.04264686,0.01552465,0.28366560,0.18856832,0.00085428
-4.05502751,0.62540186,0.66843983,0.04652146,0.01588718,0.32306453,0.18892012,0.00087363
-4.04902451,0.68115640,0.72082754,0.05101953,0.01655322,0.36701934,0.19121533,0.00090242
-4.04302151,0.74515324,0.78128734,0.05614992,0.01756111,0.41547094,0.19554256,0.00094121
-4.03701851,0.81737055,0.84967488,0.06191245,0.01894772,0.46828743,0.20195418,0.00099039
-4.03101551,0.89764846,0.92569309,0.06829703,0.02074758,0.52525645,0.21046439,0.00105016
-4.02501251,0.98568059,1.00888619,0.07528301,0.02299185,0.58607983,0.22104837,0.00112055
-4.01900950,1.08100956,1.09863853,0.08283882,0.02570719,0.65037085,0.23364224,0.00120139
-4.01300650,1.18302675,1.19417880,0.09092190,0.02891462,0.71765443,0.24814408,0.00129234
-4.00700350,1.29097664,1.29458954,0.09947896,0.03262818,0.78737063,0.26441572,0.00139290
-4.00100050,1.40396568,1.39882187,0.10844659,0.03685374,0.85888138,0.28228529,0.00150239
-3.99499750,1.52097550,1.50571515,0.11775214,0.04158777,0.93148060,0.30155047,0.00161999
-3.98899450,1.64088028,1.61402087,0.12731499,0.04681621,1.00440731,0.32198218,0.00174476
-3.98299150,1.76246771,1.72243011,0.13704798,0.05251358,1.07686146,0.34332876,0.00187566
-3.97698849,1.88446286,1.82960361,0.14685913,0.05864233,1.14802200,0.36532040,0.00201153
-3.97098549,2.00555447,1.93420329,0.15665348,0.06515250,1.21706652,0.38767375,0.00215119
-3.96498249,2.12442251,2.03492424,0.16633508,0.07198183,1.28319175,0.41009669,0.00229337
-3.95897949,2.23976643,2.13052586,0.17580898,0.07905629,1.34563416,0.43229305,0.00243680
-3.95297649,2.35033305,2.21986111,0.18498327,0.08629113,1.40368999,0.45396727,0.00258019
-3.94697349,2.45494342,2.30190296,0.19377093,0.09359244,1.45673371,0.47482902,0.00272227
-3.94097049,2.55251765,2.37576693,0.20209168,0.10085918,1.50423444,0.49459760,0.00286181
-3.93496748,2.64209740,2.44072933,0.20987351,0.10798569,1.54576971,0.51300621,0.00299761
-3.92896448,2.72286512,2.49624064,0.21705416,0.11486455,1.58103593,0.52980609,0.00312855
-3.92296148,2.79416001,2.54193378,0.22358216,0.12138974,1.60985544,0.54477040,0.00325357
-3.91695848,2.85549019,2.57762752,0.22941781,0.12745992,1.63217991,0.55769794,0.00337173
-3.91095548,2.90654115,2.60332510,0.23453376,0.13298179,1.64809007,0.56841670,0.00348218
-3.90495248,2.94718048,2.61920865,0.23891538,0.13787315,1.65779200,0.57678711,0.00358421
-3.89894947,2.97745902,2.62562998,0.24256091,0.14206584,1.66161010,0.58270509,0.00367726
-3.89294647,2.99760862,2.62309846,0.24548136,0.14550810,1.65997748,0.58610474,0.00376092
-3.88694347,3.00803698,2.61226670,0.24770020,0.14816633,1.65342380,0.58696066,0.00383496
-3.88094047,3.00931967,2.59391480,0.24925295,0.15002625,1.64256159,0.58528985,0.00389936
-3.87493747,3.00218985,2.56893382,0.25018651,0.15109317,1.62807115,0.58115298,0.00395430
-3.86893447,2.98752588,2.53830899,0.25055850,0.15139158,1.61068487,0.57465507,0.00400022
-3.86293147,2.96633719,2.50310307,0.25043634,0.15096379,1.59117142,0.56594539,0.00403780
-3.85692846,2.93974853,2.46444012,0.24989635,0.14986798,1.57031997,0.55521656,0.00406799
-3.85092546,2.90898283,2.42348974,0.24902272,0.14817548,1.54892520,0.54270272,0.00409202
-3.84492246,2.87534270,2.38145172,0.24790637,0.14596762,1.52777294,0.52867673,0.00411140
-3.83891946,2.84019070,2.33954083,0.24664373,0.14333212,1.50762680,0.51344637,0.00412792
-3.83291646,2.80492824,2.29897158,0.24533538,0.14035942,1.48921580,0.49734960,0.00414365
-3.82691346,2.77097327,2.26094241,0.24408455,0.13713891,1.47322290,0.48074879,0.00416091
-3.82091046,2.73973657,2.22661918,0.24299554,0.13375545,1.46027447,0.46402412,0.00418225
-3.81490745,2.71259675,2.19711745,0.24217194,0.13028613,1.45093047,0.44756614,0.00421038
-3.80890445,2.69087407,2.17348353,0.24171461,0.12679773,1.44567527,0.43176768,0.00424818
-3.80290145,2.67580309,2.15667411,0.24171967,0.12334463,1.44490909,0.41701533,0.00429858
-3.79689845,2.66850465,2.14753473,0.24227616,0.11996756,1.44893982,0.40368050,0.00436451
-3.79089545,2.66995736,2.14677730,0.24346375,0.11669306,1.45797548,0.39211045,0.00444884
-3.78489245,2.68096939,2.15495733,0.24535018,0.11353369,1.47211726,0.38261948,0.00455425
-3.77888944,2.70215107,2.17245156,0.24798890,0.11048892,1.49135336,0.37548034,0.00468314
-3.77288644,2.73388934,2.19943692,0.25141659,0.10754668,1.51555394,0.37091644,0.00483758
-3.76688344,2.77632485,2.23587190,0.25565095,0.10468535,1.54446764,0.36909474,0.00501915
-3.76088044,2.82933299,2.28148151,0.26068867,0.10187617,1.57771977,0.37011983,0.00522887
-3.75487744,2.89250971,2.33574698,0.26650381,0.09908581,1.61481301,0.37402927,0.00546714
-3.74887444,2.96516351,2.39790131,0.27304662,0.09627904,1.65513076,0.38079050,0.00573361
-3.74287144,3.04631436,2.46693170,0.28024296,0.09342126,1.69794360,0.39029942,0.00602720
-3.73686843,3.13470058,2.54158953,0.28799437,0.09048087,1.74241921,0.40238079,0.00634597
-3.73086543,3.22879426,2.62040846,0.29617895,0.08743123,1.78763590,0.41679062,0.00668719
-3.72486243,3.32682554,2.70173085,0.30465296,0.08425223,1.83259968,0.43322048,0.00704729
-3.71885943,3.42681581,2.78374204,0.31325330,0.08093141,1.87626477,0.45130379,0.00742194
-3.71285643,3.52661941,2.86451209,0.32180076,0.07746454,1.91755729,0.47062396,0.00780610
-3.70685343,3.62397299,2.94204376,0.33010409,0.07385573,1.95540128,0.49072422,0.00819410
-3.70085043,3.71655140,3.01432542,0.33796462,0.07011704,1.98874663,0.51111897,0.00857980
-3.69484742,3.80202838,3.07938704,0.34518153,0.06626779,2.01659783,0.53130615,0.00895670
-3.68884442,3.87814029,3.13535735,0.35155735,0.06233340,2.03804261,0.55078058,0.00931814
-3.68284142,3.94275047,3.18051997,0.35690380,0.05834414,2.05227927,0.56904754,0.00965744
-3.67683842,3.99391207,3.21336637,0.36104741,0.05433363,2.05864186,0.58563632,0.00996810
-3.67083542,4.02992684,3.23264342,0.36383497,0.05033737,2.05662187,0.60011327,0.01024401
-3.66483242,4.04939761,3.23739377,0.36513854,0.04639121,2.04588575,0.61209378,0.01047957
-3.65882941,4.05127223,3.22698722,0.36485964,0.04253003,2.02628731,0.62125284,0.01066993
-3.65282641,4.03487731,3.20114186,0.36293267,0.03878652,1.99787458,0.62733386,0.01081107
-3.64682341,3.99994029,3.15993424,0.35932729,0.03519021,1.96089076,0.63015520,0.01089994
-3.64082041,3.94659884,3.10379803,0.35404965,0.03176671,1.91576915,0.62961451,0.01093455
-3.63481741,3.87539740,3.03351151,0.34714245,0.02853720,1.86312236,0.62569038,0.01091401
-3.62881441,3.78727098,2.95017440,0.33868386,0.02551822,1.80372624,0.61844160,0.01083856
-3.62281141,3.68351699,2.85517519,0.32878523,0.02272160,1.73849913,0.60800392,0.01070952
-3.61680840,3.56575635,2.75015041,0.31758781,0.02015465,1.66847744,0.59458449,0.01052923
-3.61080540,3.43588558,2.63693755,0.30525860,0.01782045,1.59478833,0.57845433,0.01030102
-3.60480240,3.29602196,2.51752364,0.29198547,0.01571836,1.51862081,0.55993913,0.01002899
-3.59879940,3.14844385,2.39399136,0.27797171,0.01384449,1.44119608,0.53940874,0.00971798
-3.59279640,2.99552870,2.26846483,0.26343041,0.01219226,1.36373836,0.51726587,0.00937333
-3.58679340,2.83969081,2.14305680,0.24857866,0.01075302,1.28744698,0.49393431,0.00900076
-3.58079040,2.68332121,2.01981889,0.23363192,0.00951651,1.21347056,0.46984722,0.00860621
-3.57478739,2.52873145,1.90069632,0.21879879,0.00847141,1.14288400,0.44543577,0.00819566
-3.56878439,2.37810284,1.78748808,0.20427618,0.00760572,1.07666858,0.42111859,0.00777500
-3.56278139,2.23344251,1.68181328,0.19024514,0.00690711,1.01569564,0.39729224,0.00734989
-3.55677839,2.09654695,1.58508420,0.17686747,0.00636316,0.96071365,0.37432284,0.00692564
-3.55077539,1.96897358,1.49848586,0.16428304,0.00596156,0.91233888,0.35253926,0.00650713
-3.54477239,1.85202031,1.42296219,0.15260796,0.00569023,0.87104928,0.33222764,0.00609873
-3.53876938,1.74671301,1.35920829,0.14193347,0.00553729,0.83718143,0.31362750,0.00570426
-3.53276638,1.65380022,1.30766834,0.13232569,0.00549114,0.81093007,0.29692927,0.00532695
-3.52676338,1.57375453,1.26853843,0.12382589,0.00554037,0.79234997,0.28227328,0.00496943
-3.52076038,1.50677990,1.24177392,0.11645151,0.00567372,0.78135978,0.26975006,0.00463376
-3.51475738,1.45282393,1.22710040,0.11019753,0.00588004,0.77774750,0.25940173,0.00432143
-3.50875438,1.41159442,1.22402807,0.10503839,0.00614822,0.78117732,0.25122464,0.00403343
-3.50275138,1.38257942,1.23186876,0.10093008,0.00646719,0.79119779,0.24517283,0.00377024
-3.49674837,1.36506997,1.24975542,0.09781258,0.00682594,0.80725097,0.24116232,0.00353192
-3.49074537,1.35818517,1.27666368,0.09561233,0.00721351,0.82868273,0.23907619,0.00331818
-3.48474237,1.36089886,1.31143529,0.09424487,0.00761916,0.85475411,0.23877010,0.00312838
-3.47873937,1.37206759,1.35280326,0.09361741,0.00803241,0.88465375,0.24007836,0.00296164
-3.47273637,1.39045955,1.39941834,0.09363142,0.00844325,0.91751142,0.24282022,0.00281688
-3.46673337,1.41478392,1.44987693,0.09418514,0.00884230,0.95241276,0.24680639,0.00269286
-3.46073037,1.44372048,1.50274976,0.09517599,0.00922101,0.98841506,0.25184551,0.00258824
-3.45472736,1.47594899,1.55661125,0.09650276,0.00957184,1.02456405,0.25775044,0.00250166
-3.44872436,1.51017773,1.61006887,0.09806778,0.00988849,1.05991149,0.26434419,0.00243170
-3.44272136,1.54517095,1.66179202,0.09977875,0.01016603,1.09353338,0.27146528,0.00237700
-3.43671836,1.57977439,1.71053976,0.10155047,0.01040106,1.12454829,0.27897234,0.00233627
-3.43071536,1.61293832,1.75518646,0.10330620,0.01059179,1.15213543,0.28674769,0.00230826
-3.42471236,1.64373746,1.79474481,0.10497888,0.01073807,1.17555205,0.29469987,0.00229188
-3.41870935,1.67138706,1.82838512,0.10651197,0.01084140,1.19414939,0.30276481,0.00228610
-3.41270635,1.69525463,1.85545046,0.10785994,0.01090481,1.20738686,0.31090566,0.00229005
-3.40670335,1.71486672,1.87546664,0.10898852,0.01093275,1.21484370,0.31911120,0.00230295
-3.40070035,1.72991060,1.88814691,0.10987455,0.01093083,1.21622777,0.32739285,0.00232415
-3.39469735,1.74023050,1.89339079,0.11050552,0.01090565,1.21138091,0.33578044,0.00235306
-3.38869435,1.74581875,1.89127718,0.11087876,0.01086447,1.20028072,0.34431681,0.00238918
-3.38269135,1.74680193,1.88205191,0.11100037,0.01081487,1.18303850,0.35305162,0.00243205
-3.37668834,1.74342286,1.86611019,0.11088395,0.01076449,1.15989340,0.36203460,0.00248121
-3.37068534,1.73601906,1.84397480,0.11054904,0.01072069,1.13120291,0.37130866,0.00253618
-3.36468234,1.72499901,1.81627088,0.11001961,0.01069025,1.09743017,0.38090320,0.00259644
-3.35867934,1.71081702,1.78369865,0.10932234,0.01067913,1.05912830,0.39082813,0.00266139
-3.35267634,1.69394843,1.74700518,0.10848511,0.01069232,1.01692276,0.40106897,0.00273034
-3.34667334,1.67486610,1.70695665,0.10753547,0.01073365,0.97149202,0.41158324,0.00280247
-3.34067034,1.65401956,1.66431232,0.10649944,0.01080576,0.92354778,0.42229875,0.00287685
-3.33466733,1.63181794,1.61980149,0.10540049,0.01091013,0.87381504,0.43311364,0.00295244
-3.32866433,1.60861735,1.57410436,0.10425887,0.01104714,0.82301321,0.44389847,0.00302811
-3.32266133,1.58471349,1.52783753,0.10309123,0.01121627,0.77183872,0.45450038,0.00310264
-3.31665833,1.56033948,1.48154462,0.10191067,0.01141626,0.72094972,0.46474889,0.00317479
-3.31065533,1.53566896,1.43569213,0.10072702,0.01164541,0.67095341,0.47446337,0.00324330
-3.30465233,1.51082387,1.39067024,0.09954746,0.01190182,0.62239632,0.48346163,0.00330701
-3.29864932,1.48588612,1.34679808,0.09837737,0.01218371,0.57575753,0.49156908,0.00336482
-3.29264632,1.46091209,1.30433266,0.09722129,0.01248966,0.53144493,0.49862811,0.00341585
-3.28664332,1.43594871,1.26348040,0.09608397,0.01281886,0.48979439,0.50450692,0.00345938
-3.28064032,1.41104966,1.22441006,0.09497139,0.01317127,0.45107131,0.50910733,0.00349498
-3.27463732,1.38629045,1.18726606,0.09389162,0.01354772,0.41547449,0.51237099,0.00352249
-3.26863432,1.36178091,1.15218070,0.09285550,0.01394998,0.38314149,0.51428358,0.00354207
-3.26263132,1.33767417,1.11928454,0.09187703,0.01438062,0.35415529,0.51487665,0.00355419
-3.25662831,1.31417120,1.08871386,0.09097347,0.01484290,0.32855145,0.51422688,0.00355961
-3.25062531,1.29152042,1.06061476,0.09016498,0.01534053,0.30632563,0.51245274,0.00355936
-3.24462231,1.27001226,1.03514347,0.08947404,0.01587730,0.28744068,0.50970870,0.00355472
-3.23861931,1.24996892,1.01246294,0.08892443,0.01645674,0.27183331,0.50617721,0.00354710
-3.23261631,1.23172990,0.99273602,0.08854004,0.01708168,0.25941979,0.50205890,0.00353805
-3.22661331,1.21563431,0.97611581,0.08834338,0.01775380,0.25010075,0.49756157,0.00352910
-3.22061031,1.20200093,0.96273389,0.08835407,0.01847324,0.24376485,0.49288860,0.00352175
-3.21460730,1.19110762,0.95268758,0.08858727,0.01923818,0.24029142,0.48822737,0.00351734
-3.20860430,1.18317121,0.94602703,0.08905220,0.02004452,0.23955201,0.48373850,0.00351700
-3.20260130,1.17832944,0.94274345,0.08975096,0.02088572,0.24141125,0.47954649,0.00352160
-3.19659830,1.17662605,0.94275913,0.09067749,0.02175261,0.24572680,0.47573222,0.00353164
-3.19059530,1.17800013,0.94592043,0.09181703,0.02263349,0.25234890,0.47232801,0.00354730
-3.18459230,1.18228045,0.95199403,0.09314589,0.02351421,0.26111948,0.46931526,0.00356833
-3.17858929,1.18918519,0.96066705,0.09463174,0.02437856,0.27187114,0.46662498,0.00359414
-3.17258629,1.19832709,0.97155106,0.09623427,0.02520860,0.28442603,0.46414113,0.00362376
-3.16658329,1.20922393,0.98418980,0.09790633,0.02598526,0.29859481,0.46170657,0.00365590
-3.16058029,1.22131346,0.99807029,0.09959530,0.02668896,0.31417581,0.45913131,0.00368901
-3.15457729,1.23397228,1.01263679,0.10124488,0.02730029,0.33095448,0.45620246,0.00372134
-3.14857429,1.24653728,1.02730662,0.10279697,0.02780074,0.34870304,0.45269548,0.00375102
-3.14257129,1.25832870,1.04148729,0.10419365,0.02817338,0.36718070,0.44838595,0.00377612
-3.13656828,1.26867353,1.05459382,0.10537916,0.02840358,0.38613412,0.44306133,0.00379476
-3.13056528,1.27692799,1.06606557,0.10630180,0.02847958,0.40529845,0.43653192,0.00380517
-3.12456228,1.28249811,1.07538162,0.10691553,0.02839298,0.42439885,0.42864060,0.00380574
-3.11855928,1.28485762,1.08207421,0.10718141,0.02813906,0.44315258,0.41927081,0.00379511
-3.11255628,1.28356218,1.08573971,0.10706865,0.02771708,0.46127163,0.40835238,0.00377222
-3.10655328,1.27825992,1.08604678,0.10655530,0.02713023,0.47846602,0.39586498,0.00373628
-3.10055028,1.26869779,1.08274160,0.10562864,0.02638560,0.49444768,0.38183919,0.00368686
-3.09454727,1.25472400,1.07565032,0.10428512,0.02549389,0.50893493,0.36635512,0.00362386
-3.08854427,1.23628670,1.06467880,0.10253002,0.02446901,0.52165746,0.34953881,0.00354748
-3.08254127,1.21342952,1.04981003,0.10037689,0.02332762,0.53236181,0.33155674,0.00345826
-3.07653827,1.18628425,1.03109968,0.09784663,0.02208849,0.54081702,0.31260879,0.00335695
-3.07053527,1.15506168,1.00867009,0.09496649,0.02077192,0.54682045,0.29292006,0.00324459
-3.06453227,1.12004089,0.98270330,0.09176900,0.01939899,0.55020347,0.27273208,0.00312235
-3.05852926,1.08155790,0.95343337,0.08829072,0.01799095,0.55083669,0.25229385,0.00299157
-3.05252626,1.03999400,0.92113850,0.08457118,0.01656859,0.54863460,0.23185317,0.00285368
-3.04652326,0.99576444,0.88613318,0.08065168,0.01515164,0.54355929,0.21164857,0.00271016
-3.04052026,0.94930767,0.84876052,0.07657435,0.01375830,0.53562296,0.19190227,0.00256251
-3.03451726,0.90107544,0.80938501,0.07238121,0.01240484,0.52488911,0.17281439,0.00241221
-3.02851426,0.85152395,0.76838571,0.06811337,0.01110530,0.51147220,0.15455847,0.00226066
-3.02251126,0.80110594,0.72614987,0.06381041,0.00987134,0.49553573,0.13727848,0.00210923
-3.01650825,0.75026390,0.68306706,0.05950983,0.00871209,0.47728872,0.12108728,0.00195916
-3.01050525,0.69942418,0.63952364,0.05524666,0.00763421,0.45698071,0.10606639,0.00181161
-3.00450225,0.64899202,0.59589769,0.05105311,0.00664197,0.43489544,0.09226702,0.00166760
-2.99849925,0.59934726,0.55255427,0.04695836,0.00573744,0.41134334,0.07971212,0.00152804
-2.99249625,0.55084088,0.50984107,0.04298843,0.00492067,0.38665338,0.06839922,0.00139373
-2.98649325,0.50379209,0.46808450,0.03916608,0.00418999,0.36116432,0.05830392,0.00126532
-2.98049025,0.45848608,0.42758626,0.03551079,0.00354228,0.33521596,0.04938374,0.00114337
-2.97448724,0.41517241,0.38862048,0.03203875,0.00297325,0.30914062,0.04158216,0.00102831
-2.96848424,0.37406399,0.35143149,0.02876295,0.00247775,0.28325521,0.03483268,0.00092047
-2.96248124,0.33533679,0.31623245,0.02569329,0.00205002,0.25785427,0.02906266,0.00082008
-2.95647824,0.29913020,0.28320467,0.02283665,0.00168398,0.23320413,0.02419695,0.00072729
-2.95047524,0.26554822,0.25249790,0.02019714,0.00137337,0.20953835,0.02016115,0.00064215
-2.94447224,0.23466127,0.22423154,0.01777627,0.00111202,0.18705470,0.01688439,0.00056467
-2.93846923,0.20650877,0.19849659,0.01557322,0.00089395,0.16591352,0.01430175,0.00049476
-2.93246623,0.18110235,0.17535851,0.01358508,0.00071348,0.14623749,0.01235607,0.00043233
-2.92646323,0.15842958,0.15486064,0.01180719,0.00056536,0.12811278,0.01099946,0.00037723
-2.92046023,0.13845812,0.13702814,0.01023344,0.00044478,0.11159121,0.01019424,0.00032931
-2.91445723,0.12114016,0.12187221,0.00885660,0.00034740,0.09669349,0.00991348,0.00028838
-2.90845423,0.10641679,0.10939431,0.00766864,0.00026939,0.08341303,0.01014123,0.00025429
-2.90245123,0.09422242,0.09959022,0.00666108,0.00020740,0.07172027,0.01087222,0.00022689
-2.89644822,0.08448866,0.09245359,0.00582525,0.00015853,0.06156725,0.01211135,0.00020605
-2.89044522,0.07714781,0.08797883,0.00515255,0.00012031,0.05289212,0.01387277,0.00019170
-2.88444222,0.07213560,0.08616304,0.00463471,0.00009065,0.04562345,0.01617867,0.00018379
-2.87843922,0.06939304,0.08700695,0.00426390,0.00006781,0.03968420,0.01905769,0.00018230
-2.87243622,0.06886733,0.09051456,0.00403287,0.00005036,0.03499507,0.02254318,0.00018729
-2.86643322,0.07051180,0.09669151,0.00393501,0.00003714,0.03147735,0.02667103,0.00019884
-2.86043022,0.07428469,0.10554227,0.00396430,0.00002721,0.02905499,0.03147734,0.00021707
-2.85442721,0.08014701,0.11706601,0.00411527,0.00001980,0.02765606,0.03699590,0.00024210
-2.84842421,0.08805948,0.13125151,0.00438287,0.00001432,0.02721341,0.04325542,0.00027410
-2.84242121,0.09797862,0.14807115,0.00476228,0.00001031,0.02766480,0.05027675,0.00031319
-2.83641821,0.10985234,0.16747441,0.00524871,0.00000742,0.02895242,0.05807006,0.00035950
-2.83041521,0.12361515,0.18938108,0.00583719,0.00000536,0.03102190,0.06663213,0.00041308
-2.82441221,0.13918326,0.21367468,0.00652226,0.00000394,0.03382096,0.07594379,0.00047392
-2.81840920,0.15644997,0.24019645,0.00729782,0.00000301,0.03729790,0.08596779,0.00054190
-2.81240620,0.17528152,0.26874027,0.00815683,0.00000248,0.04139985,0.09664701,0.00061680
-2.80640320,0.19551381,0.29904907,0.00909120,0.00000228,0.04607113,0.10790330,0.00069823
-2.80040020,0.21695024,0.33081293,0.01009161,0.00000239,0.05125172,0.11963706,0.00078567
-2.79439720,0.23936089,0.36366934,0.01114746,0.00000281,0.05687602,0.13172747,0.00087840
-2.78839420,0.26248329,0.39720571,0.01224692,0.00000359,0.06287193,0.14403377,0.00097554
-2.78239120,0.28602493,0.43096436,0.01337695,0.00000480,0.06916045,0.15639724,0.00107603
-2.77638819,0.30966744,0.46445000,0.01452358,0.00000655,0.07565575,0.16864420,0.00117864
-2.77038519,0.33307257,0.49713947,0.01567205,0.00000901,0.08226583,0.18058981,0.00128198
-2.76438219,0.35588973,0.52849371,0.01680727,0.00001238,0.08889375,0.19204265,0.00138453
-2.75837919,0.37776490,0.55797136,0.01791412,0.00001696,0.09543932,0.20280985,0.00148468
-2.75237619,0.39835056,0.58504368,0.01897798,0.00002309,0.10180138,0.21270280,0.00158076
-2.74637319,0.41731637,0.60921015,0.01998516,0.00003124,0.10788038,0.22154296,0.00167108
-2.74037019,0.43436001,0.63001409,0.02092342,0.00004198,0.11358130,0.22916780,0.00175399
-2.73436718,0.44921773,0.64705779,0.02178240,0.00005602,0.11881666,0.23543644,0.00182793
-2.72836418,0.46167430,0.66001621,0.02255409,0.00007422,0.12350957,0.24023489,0.00189147
-2.72236118,0.47157154,0.66864891,0.02323313,0.00009763,0.12759660,0.24348057,0.00194338
-2.71635818,0.47881534,0.67280955,0.02381711,0.00012753,0.13103034,0.24512595,0.00198266
-2.71035518,0.48338060,0.67245247,0.02430672,0.00016538,0.13378148,0.24516117,0.00200857
-2.70435218,0.48531385,0.66763612,0.02470576,0.00021295,0.13584038,0.24361547,0.00202069
-2.69834917,0.48473349,0.65852323,0.02502102,0.00027225,0.13721787,0.24055746,0.00201892
-2.69234617,0.48182743,0.64537758,0.02526209,0.00034557,0.13794539,0.23609411,0.00200349
-2.68634317,0.47684837,0.62855762,0.02544100,0.00043551,0.13807433,0.23036858,0.00197498
-2.68034017,0.47010680,0.60850726,0.02557170,0.00054496,0.13767465,0.22355700,0.00193428
-2.67433717,0.46196205,0.58574410,0.02566958,0.00067705,0.13683275,0.21586422,0.00188259
-2.66833417,0.45281181,0.56084576,0.02575079,0.00083517,0.13564882,0.20751890,0.00182138
-2.66233117,0.44308047,0.53443478,0.02583163,0.00102288,0.13423360,0.19876788,0.00175234
-2.65632816,0.43320684,0.50716268,0.02592788,0.00124388,0.13270483,0.18987025,0.00167737
-2.65032516,0.42363171,0.47969381,0.02605418,0.00150186,0.13118354,0.18109116,0.00159849
-2.64432216,0.41478577,0.45268940,0.02622348,0.00180045,0.12979026,0.17269565,0.00151781
-2.63831916,0.40707815,0.42679254,0.02644655,0.00214308,0.12864133,0.16494263,0.00143745
-2.63231616,0.40088622,0.40261416,0.02673162,0.00253278,0.12784557,0.15807913,0.00135954
-2.62631316,0.39654668,0.38072060,0.02708414,0.00297210,0.12750132,0.15233496,0.00128612
-2.62031016,0.39434836,0.36162284,0.02750669,0.00346286,0.12769395,0.14791787,0.00121911
-2.61430715,0.39452667,0.34576759,0.02799898,0.00400605,0.12849403,0.14500931,0.00116027
-2.60830415,0.39725996,0.33353021,0.02855802,0.00460158,0.12995620,0.14376071,0.00111117
-2.60230115,0.40266759,0.32520963,0.02917840,0.00524821,0.13211860,0.14429051,0.00107315
