energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.37518759,2.53302210,0.01789707,0.72709860,0.87645669,0.56397150,0.98386645,0.85535515,0.05427121,0.13092877
-0.36918459,2.53925608,0.01838364,0.71410820,0.88002245,0.56192848,1.00222044,0.87905825,0.05169454,0.12870293
-0.36318159,2.53629946,0.01882037,0.69797563,0.88031589,0.55780661,1.01600116,0.90034777,0.04893451,0.12615177
-0.35717859,2.52427688,0.01920212,0.67898538,0.87737352,0.55165636,1.02503340,0.91896215,0.04603426,0.12329243
-0.35117559,2.50346230,0.01952468,0.65746015,0.87128253,0.54356092,1.02922919,0.93469297,0.04303887,0.12014919
-0.34517259,2.47427116,0.01978483,0.63375113,0.86217939,0.53363324,1.02859181,0.94739188,0.03999402,0.11675264
-0.33916958,2.43725079,0.01998040,0.60822833,0.85024826,0.52201304,1.02321774,0.95697631,0.03694479,0.11313886
-0.33316658,2.39306972,0.02011034,0.58127133,0.83571898,0.50886364,1.01329635,0.96343370,0.03393454,0.10934851
-0.32716358,2.34250604,0.02017468,0.55326084,0.81886486,0.49436903,0.99910740,0.96682414,0.03100400,0.10542597
-0.32116058,2.28643527,0.02017466,0.52457111,0.80000014,0.47873099,0.98101639,0.96728137,0.02819056,0.10141847
-0.31515758,2.22581777,0.02011265,0.49556358,0.77947716,0.46216643,0.95946801,0.96501189,0.02552774,0.09737537
-0.30915458,2.16168591,0.01999225,0.46658168,0.75768329,0.44490497,0.93497768,0.96029224,0.02304492,0.09334744
-0.30315158,2.09513092,0.01981822,0.43794691,0.73503742,0.42718667,0.90812157,0.95346438,0.02076726,0.08938627
-0.29714857,2.02728947,0.01959655,0.40995606,0.71198609,0.40925997,0.87952523,0.94492923,0.01871579,0.08554373
-0.29114557,1.95932985,0.01933440,0.38287960,0.68899926,0.39137973,0.84985122,0.93513829,0.01690766,0.08187154
-0.28514257,1.89243766,0.01904009,0.35696098,0.66656554,0.37380531,0.81978585,0.92458373,0.01535654,0.07842084
-0.27913957,1.82780097,0.01872307,0.33241680,0.64518701,0.35679866,0.79002557,0.91378683,0.01407309,0.07524184
-0.27313657,1.76659491,0.01839383,0.30943755,0.62537361,0.34062232,0.76126301,0.90328523,0.01306543,0.07238350
-0.26713357,1.70996569,0.01806385,0.28818890,0.60763700,0.32553728,0.73417320,0.89361922,0.01233974,0.06989317
-0.26113057,1.65901413,0.01774548,0.26881325,0.59248409,0.31180065,0.70940011,0.88531740,0.01190064,0.06781626
-0.25512756,1.61477897,0.01745180,0.25143142,0.58041017,0.29966312,0.68754383,0.87888214,0.01175172,0.06619587
-0.24912456,1.57822000,0.01719647,0.23614436,0.57189170,0.28936612,0.66914862,0.87477529,0.01189584,0.06507238
-0.24312156,1.55020158,0.01699352,0.22303484,0.56737892,0.28113879,0.65469217,0.87340455,0.01233537,0.06448307
-0.23711856,1.53147672,0.01685715,0.21216887,0.56728826,0.27519468,0.64457609,0.87511108,0.01307231,0.06446157
-0.23111556,1.52267227,0.01680146,0.20359693,0.57199467,0.27172820,0.63911819,0.88015865,0.01410832,0.06503742
-0.22511256,1.52427552,0.01684019,0.19735494,0.58182401,0.27091099,0.63854634,0.88872485,0.01544457,0.06623552
-0.21910955,1.53662281,0.01698644,0.19346492,0.59704550,0.27288817,0.64299445,0.90089469,0.01708152,0.06807557
-0.21310655,1.55989041,0.01725230,0.19193538,0.61786454,0.27777455,0.65250041,0.91665686,0.01901861,0.07057150
-0.20710355,1.59408808,0.01764856,0.19276137,0.64441577,0.28565104,0.66700632,0.93590284,0.02125382,0.07373096
-0.20110055,1.63905563,0.01818436,0.19592435,0.67675675,0.29656117,0.68636083,0.95842893,0.02378325,0.07755475
-0.19509755,1.69446253,0.01886683,0.20139176,0.71486229,0.31050802,0.71032372,0.98394123,0.02660063,0.08203633
-0.18909455,1.75981092,0.01970076,0.20911651,0.75861962,0.32745161,0.73857253,1.01206325,0.02969684,0.08716138
-0.18309155,1.83444171,0.02068826,0.21903617,0.80782467,0.34730685,0.77071117,1.04234614,0.03305948,0.09290746
-0.17708854,1.91754388,0.02182847,0.23107224,0.86217949,0.36994224,0.80628005,1.07428097,0.03667248,0.09924370
-0.17108554,2.00816671,0.02311726,0.24512923,0.92129123,0.39517941,0.84476775,1.10731262,0.04051581,0.10613066
-0.16508254,2.10523456,0.02454707,0.26109385,0.98467265,0.42279349,0.88562344,1.14085493,0.04456530,0.11352030
-0.15907954,2.20756387,0.02610672,0.27883425,1.05174446,0.45251460,0.92826996,1.17430630,0.04879259,0.12135607
-0.15307654,2.31388194,0.02778133,0.29819936,1.12183971,0.48403025,0.97211691,1.20706538,0.05316519,0.12957318
-0.14707354,2.42284701,0.02955239,0.31901844,1.19421012,0.51698885,1.01657320,1.23854616,0.05764671,0.13809904
-0.14107054,2.53306909,0.03139781,0.34110091,1.26803463,0.55100418,1.06105885,1.26819190,0.06219721,0.14685387
-0.13506753,2.64313109,0.03329227,0.36423643,1.34243007,0.58566087,1.10501533,1.29548759,0.06677370,0.15575143
-0.12906453,2.75160978,0.03520749,0.38819545,1.41646381,0.62052065,1.14791421,1.31997041,0.07133072,0.16470000
-0.12306153,2.85709618,0.03711278,0.41273008,1.48916844,0.65512941,1.18926395,1.34123797,0.07582102,0.17360347
-0.11705853,2.95821502,0.03897566,0.43757555,1.55955801,0.68902473,1.22861450,1.35895421,0.08019637,0.18236256
-0.11105553,3.05364303,0.04076253,0.46245215,1.62664571,0.72174394,1.26555980,1.37285284,0.08440833,0.19087626
-0.10505253,3.14212587,0.04243959,0.48706775,1.68946247,0.75283224,1.29973830,1.38273853,0.08840908,0.19904327
-0.09904952,3.22249365,0.04397365,0.51112090,1.74707623,0.78185093,1.33083174,1.38848583,0.09215228,0.20676361
-0.09304652,3.29367499,0.04533315,0.53430458,1.79861116,0.80838547,1.35856247,1.39003639,0.09559381,0.21394028
-0.08704352,3.35470977,0.04648906,0.55631049,1.84326650,0.83205306,1.38268993,1.38739460,0.09869259,0.22048091
-0.08104052,3.40476057,0.04741588,0.57683388,1.88033446,0.85250990,1.40300660,1.38062215,0.10141123,0.22629949
-0.07503752,3.44312301,0.04809251,0.59557892,1.90921658,0.86945753,1.41933413,1.36983196,0.10371668,0.23131806
-0.06903452,3.46923513,0.04850300,0.61226442,1.92943817,0.88264858,1.43152006,1.35518193,0.10558075,0.23546834
-0.06303152,3.48268586,0.04863728,0.62662983,1.94066032,0.89189149,1.43943560,1.33686878,0.10698058,0.23869330
-0.05702851,3.48322252,0.04849159,0.63844132,1.94268911,0.89705428,1.44297483,1.31512248,0.10789905,0.24094860
-0.05102551,3.47075759,0.04806885,0.64749788,1.93548177,0.89806723,1.44205559,1.29020138,0.10832502,0.24220396
-0.04502251,3.44537416,0.04737873,0.65363709,1.91914947,0.89492452,1.43662201,1.26238832,0.10825361,0.24244427
-0.03901951,3.40733026,0.04643759,0.65674037,1.89395664,0.88768467,1.42664868,1.23198771,0.10768632,0.24167054
-0.03301651,3.35706139,0.04526815,0.65673760,1.86031687,0.87646985,1.41214618,1.19932351,0.10663104,0.23990060
-0.02701351,3.29518094,0.04389899,0.65361075,1.81878528,0.86146406,1.39316754,1.16473806,0.10510209,0.23716946
-0.02101051,3.22247810,0.04236387,0.64739639,1.77004769,0.84291006,1.36981507,1.12859156,0.10312006,0.23352940
-0.01500750,3.13991266,0.04070084,0.63818681,1.71490663,0.82110530,1.34224707,1.09126175,0.10071157,0.22904971
-0.00900450,3.04860631,0.03895134,0.62612975,1.65426470,0.79639655,1.31068360,1.05314371,0.09790902,0.22381592
-0.00300150,2.94983009,0.03715904,0.61142650,1.58910552,0.76917367,1.27541082,1.01464932,0.09475007,0.21792870
0.00300150,2.84498765,0.03536877,0.59432841,1.52047272,0.73986225,1.23678324,0.97620615,0.09127717,0.21150236
0.00900450,2.73559435,0.03362534,0.57513181,1.44944763,0.70891545,1.19522340,0.93825547,0.08753685,0.20466276
0.01500750,2.62325229,0.03197240,0.55417150,1.37712595,0.67680503,1.15121877,0.90124925,0.08357896,0.19754496
0.02101051,2.50962148,0.03045134,0.53181278,1.30459422,0.64401184,1.10531551,0.86564607,0.07945581,0.19029039
0.02701351,2.39638791,0.02910025,0.50844256,1.23290646,0.61101592,1.05810933,0.83190575,0.07522118,0.18304366
0.03301651,2.28522906,0.02795299,0.48445948,1.16306172,0.57828637,1.01023349,0.80048302,0.07092929,0.17594920
0.03901951,2.17777791,0.02703837,0.46026364,1.09598298,0.54627140,0.96234448,0.77182020,0.06663374,0.16914760
0.04502251,2.07558658,0.02637945,0.43624614,1.03249807,0.51538866,0.91510580,0.74633918,0.06238637,0.16277199
0.05102551,1.98009062,0.02599301,0.41277884,0.97332299,0.48601623,0.86917061,0.72443302,0.05823624,0.15694432
0.05702851,1.89257545,0.02588913,0.39020469,0.91904818,0.45848450,0.82516390,0.70645742,0.05422857,0.15177195
0.06303152,1.81414584,0.02607096,0.36882903,0.87012806,0.43306929,0.78366507,0.69272251,0.05040385,0.14734443
0.06903452,1.74569989,0.02653462,0.34891206,0.82687417,0.40998625,0.74519157,0.68348517,0.04679702,0.14373073
0.07503752,1.68790832,0.02726932,0.33066288,0.78945209,0.38938706,0.71018445,0.67894233,0.04343681,0.14097705
0.08104052,1.64119994,0.02825755,0.31423520,0.75788230,0.37135721,0.67899630,0.67922538,0.04034531,0.13910518
0.08704352,1.60575393,0.02947553,0.29972490,0.73204490,0.35591584,0.65188218,0.68439609,0.03753768,0.13811169
0.09304652,1.58149932,0.03089374,0.28716951,0.71168809,0.34301732,0.62899396,0.69444403,0.03502211,0.13796786
0.09904952,1.56812162,0.03247766,0.27654965,0.69644024,0.33255486,0.61037803,0.70928566,0.03279997,0.13862038
0.10505253,1.56507656,0.03418854,0.26779219,0.68582502,0.32436584,0.59597675,0.72876521,0.03086615,0.13999298
0.11105553,1.57161039,0.03598445,0.26077519,0.67927932,0.31823876,0.58563323,0.75265715,0.02920967,0.14198874
0.11705853,1.58678609,0.03782126,0.25533433,0.67617321,0.31392159,0.57909936,0.78067033,0.02781436,0.14449318
0.12306153,1.60951452,0.03965384,0.25127049,0.67583140,0.31113128,0.57604664,0.81245358,0.02665975,0.14737795
0.12906453,1.63858953,0.04143716,0.24835828,0.67755553,0.30956401,0.57607936,0.84760261,0.02572207,0.15050495
0.13506753,1.67272561,0.04312755,0.24635524,0.68064631,0.30890588,0.57874950,0.88566802,0.02497529,0.15373089
0.14107054,1.71059698,0.04468378,0.24501121,0.68442510,0.30884369,0.58357279,0.92616421,0.02439227,0.15691194
0.14707354,1.75087660,0.04606821,0.24407762,0.68825391,0.30907536,0.59004534,0.96857891,0.02394580,0.15990835
0.15307654,1.79227382,0.04724770,0.24331643,0.69155332,0.30931968,0.59766010,1.01238308,0.02360970,0.16258896
0.15907954,1.83356945,0.04819448,0.24250827,0.69381766,0.30932501,0.60592263,1.05704087,0.02335980,0.16483520
0.16508254,1.87364696,0.04888680,0.24145962,0.69462698,0.30887664,0.61436563,1.10201945,0.02317476,0.16654471
0.17108554,1.91151890,0.04930936,0.24000871,0.69365549,0.30780265,0.62256173,1.14679836,0.02303687,0.16763415
0.17708854,1.94634774,0.04945357,0.23803006,0.69067631,0.30597785,0.63013411,1.19087810,0.02293255,0.16804134
0.18309155,1.97746043,0.04931756,0.23543748,0.68556234,0.30332606,0.63676474,1.23378773,0.02285271,0.16772649
0.18909455,2.00435643,0.04890592,0.23218545,0.67828360,0.29982026,0.64219993,1.27509131,0.02279296,0.16667257
0.19509755,2.02670908,0.04822933,0.22826897,0.66890107,0.29548106,0.64625315,1.31439294,0.02275356,0.16488483
0.20110055,2.04436052,0.04730387,0.22372179,0.65755765,0.29037329,0.64880519,1.35134017,0.02273917,0.16238945
0.20710355,2.05731048,0.04615032,0.21861341,0.64446653,0.28460108,0.64980160,1.38562595,0.02275844,0.15923151
0.21310655,2.06569969,0.04479319,0.21304463,0.62989775,0.27830157,0.64924789,1.41698884,0.02282339,0.15547235
0.21910955,2.06978879,0.04325981,0.20714223,0.61416347,0.27163756,0.64720253,1.44521175,0.02294871,0.15118636
0.22511256,2.06993359,0.04157926,0.20105278,0.59760268,0.26478944,0.64376830,1.47011926,0.02315080,0.14645758
0.23111556,2.06655802,0.03978141,0.19493593,0.58056592,0.25794670,0.63908241,1.49157370,0.02344691,0.14137607
0.23711856,2.06012593,0.03789597,0.18895740,0.56340067,0.25129936,0.63330577,1.50947047,0.02385401,0.13603429
0.24312156,2.05111292,0.03595163,0.18328195,0.54643790,0.24502971,0.62661203,1.52373262,0.02438786,0.13052372
0.24912456,2.03997944,0.03397531,0.17806662,0.52998021,0.23930454,0.61917689,1.53430541,0.02506194,0.12493172
0.25512756,2.02714635,0.03199163,0.17345442,0.51429202,0.23426834,0.61116803,1.54115100,0.02588652,0.11933886
0.26113057,2.01297388,0.03002240,0.16956865,0.49959174,0.23003747,0.60273629,1.54424367,0.02686787,0.11381672
0.26713357,1.99774477,0.02808639,0.16650818,0.48604646,0.22669570,0.59400832,1.54356606,0.02800751,0.10842631
0.27313657,1.98165231,0.02619919,0.16434358,0.47376878,0.22429106,0.58508109,1.53910654,0.02930170,0.10321701
0.27913957,1.96479362,0.02437328,0.16311452,0.46281598,0.22283429,0.57601844,1.53085799,0.03074117,0.09822620
0.28514257,1.94716833,0.02261809,0.16282818,0.45319127,0.22229868,0.56684978,1.51881805,0.03231093,0.09347934
0.29114557,1.92868257,0.02094035,0.16345897,0.44484695,0.22262144,0.55757095,1.50299092,0.03399046,0.08899065
0.29714857,1.90915801,0.01934435,0.16494941,0.43768923,0.22370647,0.54814713,1.48339052,0.03575405,0.08476410
0.30315158,1.88834534,0.01783236,0.16721213,0.43158439,0.22542834,0.53851762,1.46004481,0.03757135,0.08079484
0.30915458,1.86594160,0.01640499,0.17013298,0.42636613,0.22763740,0.52860218,1.43300104,0.03940822,0.07707084
0.31515758,1.84161038,0.01506165,0.17357506,0.42184361,0.23016570,0.51830858,1.40233148,0.04122766,0.07357466
0.32116058,1.81500409,0.01380090,0.17738362,0.41781008,0.23283365,0.50754106,1.36813933,0.04299098,0.07028531
0.32716358,1.78578717,0.01262082,0.18139152,0.41405176,0.23545700,0.49620906,1.33056428,0.04465903,0.06718007
0.33316658,1.75365928,0.01151929,0.18542524,0.41035671,0.23785399,0.48423603,1.28978742,0.04619357,0.06423626
0.33916958,1.71837750,0.01049430,0.18931109,0.40652340,0.23985241,0.47156770,1.24603504,0.04755856,0.06143276
0.34517259,1.67977655,0.00954407,0.19288148,0.40236890,0.24129623,0.45817953,1.19958113,0.04872152,0.05875147
0.35117559,1.63778634,0.00866729,0.19598097,0.39773639,0.24205170,0.44408304,1.15074824,0.04965475,0.05617841
0.35717859,1.59244602,0.00786314,0.19847202,0.39250173,0.24201265,0.42933060,1.09990667,0.05033645,0.05370467
0.36318159,1.54391423,0.00713135,0.20024003,0.38657916,0.24110473,0.41401871,1.04747190,0.05075159,0.05132710
0.36918459,1.49247501,0.00647225,0.20119768,0.37992579,0.23928862,0.39828946,0.99390038,0.05089269,0.04904869
0.37518759,1.43853924,0.00588673,0.20128830,0.37254483,0.23656200,0.38233032,0.93968374,0.05076026,0.04687879
0.38119060,1.38264179,0.00537619,0.20048822,0.36448746,0.23296027,0.36637211,0.88534179,0.05036298,0.04483304
0.38719360,1.32543416,0.00494249,0.19880793,0.35585342,0.22855596,0.35068541,0.83141445,0.04971761,0.04293320
0.39319660,1.26767337,0.00458787,0.19629213,0.34679000,0.22345694,0.33557550,0.77845292,0.04884869,0.04120669
0.39919960,1.21020703,0.00431487,0.19301857,0.33748981,0.21780349,0.32137595,0.72701057,0.04778785,0.03968600
0.40520260,1.15395550,0.00412622,0.18909580,0.32818706,0.21176427,0.30844123,0.67763367,0.04657299,0.03840804
0.41120560,1.09989143,0.00402476,0.18465988,0.31915264,0.20553145,0.29713843,0.63085236,0.04524718,0.03741321
0.41720860,1.04901750,0.00401326,0.17987023,0.31068808,0.19931504,0.28783832,0.58717210,0.04385738,0.03674452
0.42321161,1.00234279,0.00409437,0.17490469,0.30311848,0.19333677,0.28090615,0.54706581,0.04245308,0.03644649
0.42921461,0.96085870,0.00427039,0.16995411,0.29678467,0.18782354,0.27669212,0.51096682,0.04108477,0.03656402
0.43521761,0.92551481,0.00454316,0.16521653,0.29203478,0.18300075,0.27552203,0.47926282,0.03980247,0.03714124
0.44122061,0.89719553,0.00491384,0.16089125,0.28921549,0.17908573,0.27768812,0.45229082,0.03865412,0.03822019
0.44722361,0.87669789,0.00538277,0.15717298,0.28866307,0.17628132,0.28344039,0.43033318,0.03768421,0.03983961
0.45322661,0.86471132,0.00594926,0.15424618,0.29069466,0.17477001,0.29297861,0.41361469,0.03693230,0.04203360
0.45922961,0.86179968,0.00661136,0.15227992,0.29559979,0.17470851,0.30644517,0.40230075,0.03643190,0.04483042
0.46523262,0.86838615,0.00736573,0.15142326,0.30363254,0.17622324,0.32391905,0.39649650,0.03620930,0.04825128
0.47123562,0.88474141,0.00820746,0.15180141,0.31500451,0.17940652,0.34541108,0.39624694,0.03628280,0.05230918
0.47723862,0.91097531,0.00912993,0.15351257,0.32987868,0.18431380,0.37086072,0.40153802,0.03666203,0.05700802
0.48324162,0.94703252,0.01012473,0.15662585,0.34836446,0.19096191,0.40013453,0.41229849,0.03734764,0.06234173
0.48924462,0.99269208,0.01118160,0.16117990,0.37051397,0.19932841,0.43302645,0.42840268,0.03833115,0.06829367
0.49524762,1.04757120,0.01228852,0.16718258,0.39631967,0.20935199,0.46926011,0.44967390,0.03959513,0.07483631
0.50125063,1.11113298,0.01343173,0.17461146,0.42571331,0.22093397,0.50849311,0.47588859,0.04111366,0.08193109
0.50725363,1.18269820,0.01459597,0.18341514,0.45856643,0.23394089,0.55032327,0.50678091,0.04285303,0.08952866
0.51325663,1.26146052,0.01576467,0.19351539,0.49469209,0.24820798,0.59429678,0.54204790,0.04477268,0.09756934
0.51925963,1.34650500,0.01692033,0.20480987,0.53384804,0.26354350,0.63991805,0.58135482,0.04682638,0.10598395
0.52526263,1.43682913,0.01804486,0.21717544,0.57574107,0.27973390,0.68666093,0.62434069,0.04896359,0.11469484
0.53126563,1.53136580,0.01912003,0.23047188,0.62003254,0.29654933,0.73398091,0.67062387,0.05113095,0.12361730
0.53726863,1.62900745,0.02012797,0.24454588,0.66634486,0.31374976,0.78132790,0.71980735,0.05327388,0.13266110
0.54327164,1.72863062,0.02105162,0.25923522,0.71426877,0.33109107,0.82815908,0.77148380,0.05533825,0.14173221
0.54927464,1.82911993,0.02187529,0.27437296,0.76337140,0.34833122,0.87395122,0.82524008,0.05727198,0.15073472
0.55527764,1.92939092,0.02258510,0.28979154,0.81320464,0.36523618,0.91821209,0.88066120,0.05902659,0.15957279
0.56128064,2.02841082,0.02316947,0.30532664,0.86331394,0.38158540,0.96049036,0.93733358,0.06055867,0.16815253
0.56728364,2.12521673,0.02361946,0.32082076,0.91324714,0.39717674,1.00038364,0.99484764,0.06183106,0.17638399
0.57328664,2.21893070,0.02392911,0.33612641,0.96256325,0.41183060,1.03754439,1.05279972,0.06281389,0.18418292
0.57928964,2.30877136,0.02409573,0.35110879,1.01084096,0.42539329,1.07168344,1.11079339,0.06348534,0.19147240
0.58529265,2.39406211,0.02411999,0.36564801,1.05768678,0.43773942,1.10257115,1.16844035,0.06383206,0.19818432
0.59129565,2.47423564,0.02400603,0.37964076,1.10274249,0.44877338,1.13003631,1.22536104,0.06384930,0.20426064
0.59729865,2.54883527,0.02376142,0.39300135,1.14569192,0.45842990,1.15396294,1.28118507,0.06354080,0.20965433
0.60330165,2.61751331,0.02339711,0.40566229,1.18626680,0.46667371,1.17428545,1.33555189,0.06291830,0.21433020
0.60930465,2.68002691,0.02292723,0.41757427,1.22425155,0.47349840,1.19098242,1.38811168,0.06200083,0.21826538
0.61530765,2.73623200,0.02236888,0.42870567,1.25948689,0.47892462,1.20406973,1.43852676,0.06081378,0.22144960
0.62131066,2.78607587,0.02174192,0.43904150,1.29187216,0.48299769,1.21359335,1.48647366,0.05938780,0.22388524
0.62731366,2.82958887,0.02106867,0.44858205,1.32136622,0.48578479,1.21962236,1.53164584,0.05775760,0.22558720
0.63331666,2.86687597,0.02037363,0.45734101,1.34798694,0.48737184,1.22224277,1.57375714,0.05596065,0.22658258
0.63931966,2.89810829,0.01968321,0.46534342,1.37180909,0.48786028,1.22155223,1.61254604,0.05403591,0.22691009
0.64532266,2.92351531,0.01902544,0.47262323,1.39296086,0.48736371,1.21765624,1.64778031,0.05202266,0.22661948
0.65132566,2.94337767,0.01842974,0.47922085,1.41161886,0.48600472,1.21066569,1.67926227,0.04995936,0.22577063
0.65732866,2.95802090,0.01792660,0.48518043,1.42800182,0.48391172,1.20069604,1.70683411,0.04788270,0.22443268
0.66333167,2.96780999,0.01754735,0.49054731,1.44236315,0.48121612,1.18786782,1.73038324,0.04582687,0.22268289
0.66933467,2.97314470,0.01732388,0.49536544,1.45498250,0.47804967,1.17230836,1.74984731,0.04382291,0.22060544
0.67533767,2.97445552,0.01728831,0.49967505,1.46615672,0.47454208,1.15415452,1.76521865,0.04189838,0.21829011
0.68134067,2.97219992,0.01747264,0.50351054,1.47619031,0.47081898,1.13355597,1.77654772,0.04007716,0.21583077
0.68734367,2.96685882,0.01790831,0.50689883,1.48538589,0.46700007,1.11067866,1.78394560,0.03837943,0.21332385
0.69334667,2.95893274,0.01862568,0.50985803,1.49403477,0.46319758,1.08570822,1.78758498,0.03682177,0.21086661
0.69934967,2.94893757,0.01965345,0.51239671,1.50240816,0.45951493,1.05885273,1.78769963,0.03541748,0.20855531
0.70535268,2.93739957,0.02101793,0.51451366,1.51074910,0.45604562,1.03034466,1.78458213,0.03417683,0.20648333
0.71135568,2.92484942,0.02274223,0.51619823,1.51926541,0.45287224,1.00044174,1.77857978,0.03310747,0.20473920
0.71735868,2.91181514,0.02484539,0.51743119,1.52812384,0.45006567,0.96942640,1.77008861,0.03221478,0.20340455
0.72336168,2.89881371,0.02734144,0.51818609,1.53744550,0.44768432,0.93760383,1.75954552,0.03150223,0.20255213
0.72936468,2.88634144,0.03023834,0.51843110,1.54730264,0.44577353,0.90529854,1.74741851,0.03097164,0.20224374
0.73536768,2.87486314,0.03353706,0.51813108,1.55771670,0.44436500,0.87284951,1.73419532,0.03062337,0.20252841
0.74137069,2.86480012,0.03723061,0.51724993,1.56865769,0.44347627,0.84060395,1.72037047,0.03045649,0.20344058
0.74737369,2.85651748,0.04130320,0.51575298,1.58004473,0.44311031,0.80891003,1.70643113,0.03046874,0.20499855
0.75337669,2.85031086,0.04572963,0.51360931,1.59174761,0.44325517,0.77810871,1.69284210,0.03065647,0.20720326
0.75937969,2.84639337,0.05047477,0.51079391,1.60358943,0.44388374,0.74852497,1.68003043,0.03101451,0.21003728
0.76538269,2.84488302,0.05549346,0.50728946,1.61535001,0.44495367,0.72045890,1.66837008,0.03153597,0.21346438
0.77138569,2.84579154,0.06073063,0.50308778,1.62677020,0.44640752,0.69417684,1.65816731,0.03221197,0.21742942
0.77738869,2.84901524,0.06612185,0.49819075,1.63755692,0.44817309,0.66990317,1.64964740,0.03303140,0.22185890
0.78339170,2.85432862,0.07159415,0.49261078,1.64738904,0.45016417,0.64781287,1.64294330,0.03398074,0.22666196
0.78939470,2.86138153,0.07706740,0.48637077,1.65592403,0.45228158,0.62802539,1.63808690,0.03504383,0.23173204
0.79539770,2.86970045,0.08245581,0.47950371,1.66280543,0.45441471,0.61060008,1.63500355,0.03620183,0.23694909
0.80140070,2.87869450,0.08767002,0.47205183,1.66767121,0.45644351,0.59553344,1.63351016,0.03743318,0.24218233
0.80740370,2.88766641,0.09261921,0.46406561,1.67016293,0.45824091,0.58275838,1.63331749,0.03871379,0.24729347
0.81340670,2.89582864,0.09721358,0.45560258,1.66993566,0.45967582,0.57214568,1.63403665,0.04001724,0.25214044
0.81940970,2.90232442,0.10136684,0.44672619,1.66666852,0.46061646,0.56350756,1.63518990,0.04131522,0.25658128
0.82541271,2.90625331,0.10499873,0.43750467,1.66007570,0.46093415,0.55660346,1.63622562,0.04257797,0.26047835
0.83141571,2.90670049,0.10803745,0.42801015,1.64991744,0.46050730,0.55114772,1.63653687,0.04377500,0.26370247
0.83741871,2.90276876,0.11042184,0.41831799,1.63601083,0.45922551,0.54681903,1.63548310,0.04487570,0.26613694
0.84342171,2.89361201,0.11210331,0.40850628,1.61823978,0.45699368,0.54327122,1.63241401,0.04585019,0.26768131
0.84942471,2.87846858,0.11304734,0.39865564,1.59656370,0.45373581,0.54014507,1.62669471,0.04667010,0.26825467
0.85542771,2.85669314,0.11323454,0.38884909,1.57102435,0.44939843,0.53708057,1.61773097,0.04730942,0.26779833
0.86143072,2.82778530,0.11266120,0.37917203,1.54175037,0.44395338,0.53372918,1.60499351,0.04774520,0.26627781
0.86743372,2.79141357,0.11133930,0.36971209,1.50895888,0.43739981,0.52976561,1.58804008,0.04795836,0.26368394
0.87343672,2.74743320,0.10929602,0.36055884,1.47295401,0.42976515,0.52489855,1.56653433,0.04793420,0.26003323
0.87943972,2.69589689,0.10657273,0.35180308,1.43412189,0.42110513,0.51887993,1.54026055,0.04766293,0.25536714
0.88544272,2.63705762,0.10322352,0.34353577,1.39292217,0.41150259,0.51151235,1.50913346,0.04713998,0.24975063
0.89144572,2.57136310,0.09931339,0.33584639,1.34987613,0.40106516,0.50265432,1.47320268,0.04636615,0.24326978
0.89744872,2.49944210,0.09491611,0.32882075,1.30555172,0.38992189,0.49222322,1.43265162,0.04534759,0.23602873
0.90345173,2.42208310,0.09011188,0.32253828,1.26054594,0.37821890,0.48019580,1.38779081,0.04409562,0.22814602
0.90945473,2.34020604,0.08498496,0.31706882,1.21546539,0.36611420,0.46660637,1.33904619,0.04262634,0.21975044
0.91545773,2.25482887,0.07962118,0.31246906,1.17090565,0.35377202,0.45154276,1.28694287,0.04096019,0.21097671
0.92146073,2.16703002,0.07410568,0.30877891,1.12743054,0.34135675,0.43514042,1.23208520,0.03912124,0.20196099
0.92746373,2.07790914,0.06852076,0.30601786,1.08555215,0.32902689,0.41757491,1.17513444,0.03713650,0.19283657
0.93346673,1.98854769,0.06294402,0.30418166,1.04571268,0.31692928,0.39905335,1.11678479,0.03503513,0.18372990
0.93946973,1.89997151,0.05744678,0.30323962,1.00826899,0.30519390,0.37980515,1.05773939,0.03284761,0.17475700
0.94547274,1.81311723,0.05209288,0.30313271,0.97348071,0.29392944,0.36007263,0.99868722,0.03060490,0.16602057
0.95147574,1.72880400,0.04693780,0.30377272,0.94150245,0.28322001,0.34010197,0.94028200,0.02833767,0.15760781
0.95747874,1.64771208,0.04202824,0.30504264,0.91238073,0.27312294,0.32013484,0.88312422,0.02607558,0.14958903
0.96348174,1.57036897,0.03740189,0.30679837,0.88605567,0.26366806,0.30040121,0.82774684,0.02384664,0.14201713
0.96948474,1.49714383,0.03308769,0.30887178,0.86236755,0.25485818,0.28111353,0.77460524,0.02167670,0.13492787
0.97548774,1.42825003,0.02910626,0.31107514,0.84106781,0.24667101,0.26246251,0.72407173,0.01958907,0.12834097
0.98149075,1.36375557,0.02547057,0.31320666,0.82183417,0.23906223,0.24461463,0.67643454,0.01760422,0.12226196
0.98749375,1.30360053,0.02218686,0.31505706,0.80428890,0.23196962,0.22771126,0.63190117,0.01573970,0.11668448
0.99349675,1.24762038,0.01925558,0.31641683,0.78801960,0.22531803,0.21186947,0.59060542,0.01401010,0.11159322
0.99949975,1.19557372,0.01667250,0.31708389,0.77260123,0.21902483,0.19718417,0.55261776,0.01242722,0.10696706
1.00550275,1.14717279,0.01442973,0.31687122,0.75761859,0.21300573,0.18373151,0.51795798,0.01100021,0.10278234
