energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.99249625,2.38791700,0.57824022,1.69200817,0.00059473,0.07694156,0.14527758,0.08619301,0.00392646,0.32373249
-2.98649325,2.28334771,0.55749360,1.61534644,0.00056462,0.07365755,0.13857777,0.08287966,0.00357766,0.31179325
-2.98049025,2.17456540,0.53491062,1.53548155,0.00054537,0.07052705,0.13196532,0.07947061,0.00326908,0.29907613
-2.97448724,2.06268270,0.51081989,1.45317949,0.00053718,0.06757413,0.12554043,0.07600188,0.00300182,0.28576579
-2.96848424,1.94889922,0.48558268,1.36925917,0.00054035,0.06482725,0.11940634,0.07251452,0.00277687,0.27206364
-2.96248124,1.83448005,0.45958501,1.28457727,0.00055528,0.06231917,0.11366823,0.06905406,0.00259511,0.25818385
-2.95647824,1.72073192,0.43322908,1.20001180,0.00058245,0.06008660,0.10843183,0.06566970,0.00245737,0.24434904
-2.95047524,1.60897772,0.40692456,1.11644506,0.00062244,0.05816955,0.10380186,0.06241329,0.00236448,0.23078563
-2.94447224,1.50053035,0.38107987,1.03474651,0.00067585,0.05661033,0.09988022,0.05933828,0.00231726,0.21771907
-2.93846923,1.39666664,0.35609379,0.95575609,0.00074333,0.05545233,0.09676396,0.05649844,0.00231651,0.20536908
-2.93246623,1.29860244,0.33234777,0.88026879,0.00082546,0.05473864,0.09454320,0.05394664,0.00236307,0.19394509
-2.92646323,1.20746939,0.31019890,0.80902062,0.00092279,0.05451040,0.09329889,0.05173352,0.00245773,0.18364194
-2.92046023,1.12429431,0.28997402,0.74267664,0.00103570,0.05480523,0.09310057,0.04990626,0.00260125,0.17463607
-2.91445723,1.04998153,0.27196478,0.68182122,0.00116445,0.05565550,0.09400420,0.04850746,0.00279427,0.16708223
-2.90845423,0.98529870,0.25642395,0.62695063,0.00130902,0.05708674,0.09605004,0.04757402,0.00303730,0.16111078
-2.90245123,0.93086615,0.24356283,0.57846811,0.00146915,0.05911622,0.09926086,0.04713631,0.00333067,0.15682569
-2.89644822,0.88714994,0.23354983,0.53668119,0.00164425,0.06175164,0.10364028,0.04721741,0.00367446,0.15430321
-2.89044522,0.85445847,0.22651002,0.50180126,0.00183338,0.06499019,0.10917163,0.04783260,0.00406847,0.15359131
-2.88444222,0.83294256,0.22252576,0.47394506,0.00203521,0.06881785,0.11581718,0.04898904,0.00451217,0.15470969
-2.87843922,0.82259854,0.22163798,0.45313771,0.00224805,0.07320911,0.12351785,0.05068566,0.00500469,0.15765057
-2.87243622,0.82327420,0.22384832,0.43931722,0.00246981,0.07812701,0.13219363,0.05291326,0.00554479,0.16238001
-2.86643322,0.83467704,0.22912170,0.43233993,0.00269802,0.08352364,0.14174442,0.05565481,0.00613087,0.16883979
-2.86043022,0.85638462,0.23738941,0.43198679,0.00292990,0.08934093,0.15205162,0.05888590,0.00676097,0.17694971
-2.85442721,0.88785650,0.24855250,0.43797010,0.00316236,0.09551186,0.16298035,0.06257538,0.00743278,0.18661030
-2.84842421,0.92844745,0.26248533,0.44994068,0.00339213,0.10196190,0.17438215,0.06668612,0.00814374,0.19770580
-2.84242121,0.97742164,0.27903931,0.46749521,0.00361574,0.10861080,0.18609829,0.07117587,0.00889099,0.21010721
-2.83641821,1.03396758,0.29804667,0.49018375,0.00382972,0.11537440,0.19796353,0.07599819,0.00967148,0.22367556
-2.83041521,1.09721341,0.31932425,0.51751739,0.00403060,0.12216665,0.20981015,0.08110339,0.01048201,0.23826498
-2.82441221,1.16624253,0.34267722,0.54897602,0.00421505,0.12890160,0.22147225,0.08643950,0.01131927,0.25372578
-2.81840920,1.24010923,0.36790276,0.58401627,0.00437998,0.13549530,0.23279006,0.09195323,0.01217985,0.26990721
-2.81240620,1.31785421,0.39479361,0.62207967,0.00452261,0.14186752,0.24361425,0.09759083,0.01306032,0.28666002
-2.80640320,1.39851993,0.42314157,0.66260096,0.00464055,0.14794336,0.25380983,0.10329890,0.01395722,0.30383866
-2.80040020,1.48116544,0.45274073,0.70501663,0.00473190,0.15365444,0.26325985,0.10902511,0.01486707,0.32130314
-2.79439720,1.56488070,0.48339068,0.74877363,0.00479527,0.15893993,0.27186842,0.11471882,0.01578639,0.33892045
-2.78839420,1.64880013,0.51489942,0.79333811,0.00482982,0.16374719,0.27956314,0.12033163,0.01671166,0.35656574
-2.78239120,1.73211532,0.54708605,0.83820407,0.00483531,0.16803210,0.28629681,0.12581777,0.01763932,0.37412310
-2.77638819,1.81408652,0.57978322,0.88290172,0.00481204,0.17175918,0.29204830,0.13113449,0.01856576,0.39148600
-2.77038519,1.89405288,0.61283921,0.92700536,0.00476088,0.17490143,0.29682258,0.13624229,0.01948727,0.40855763
-2.76438219,1.97144116,0.64611959,0.97014042,0.00468322,0.17743996,0.30065002,0.14110519,0.02040006,0.42525096
-2.75837919,2.04577266,0.67950854,1.01198952,0.00458088,0.17936363,0.30358474,0.14569091,0.02130026,0.44148872
-2.75237619,2.11666827,0.71290954,1.05229716,0.00445609,0.18066845,0.30570241,0.14997102,0.02218391,0.45720335
-2.74637319,2.18385136,0.74624557,1.09087283,0.00431141,0.18135722,0.30709733,0.15392110,0.02304700,0.47233692
-2.74037019,2.24714843,0.77945876,1.12759237,0.00414962,0.18143898,0.30787900,0.15752090,0.02388547,0.48684111
-2.73436718,2.30648749,0.81250938,1.16239750,0.00397368,0.18092877,0.30816840,0.16075452,0.02469533,0.50067717
-2.72836418,2.36189403,0.84537426,1.19529324,0.00378664,0.17984741,0.30809391,0.16361051,0.02547266,0.51381606
-2.72236118,2.41348487,0.87804474,1.22634361,0.00359154,0.17822135,0.30778728,0.16608206,0.02621373,0.52623848
-2.71635818,2.46145978,0.91052409,1.25566544,0.00339141,0.17608272,0.30737961,0.16816710,0.02691503,0.53793505
-2.71035518,2.50609141,0.94282462,1.28342073,0.00318915,0.17346939,0.30699749,0.16986839,0.02757338,0.54890640
-2.70435218,2.54771377,0.97496460,1.30980778,0.00298754,0.17042506,0.30675957,0.17119359,0.02818600,0.55916326
-2.69834917,2.58670961,1.00696516,1.33505160,0.00278916,0.16699936,0.30677350,0.17215521,0.02875053,0.56872647
-2.69234617,2.62349740,1.03884731,1.35939392,0.00259641,0.16324776,0.30713339,0.17277055,0.02926517,0.57762689
-2.68634317,2.65851829,1.07062940,1.38308339,0.00241147,0.15923148,0.30791795,0.17306155,0.02972864,0.58590514
-2.68034017,2.69222355,1.10232497,1.40636639,0.00223632,0.15501711,0.30918917,0.17305456,0.03014023,0.59361127
-2.67433717,2.72506311,1.13394137,1.42947881,0.00207272,0.15067601,0.31099171,0.17278004,0.03049985,0.60080422
-2.66833417,2.75747542,1.16547908,1.45263920,0.00192221,0.14628354,0.31335289,0.17227217,0.03080798,0.60755110
-2.66233117,2.78987899,1.19693181,1.47604354,0.00178614,0.14191796,0.31628322,0.17156848,0.03106569,0.61392642
-2.65632816,2.82266575,1.22828736,1.49986161,0.00166568,0.13765911,0.31977755,0.17070930,0.03127463,0.62001098
-2.65032516,2.85619602,1.25952911,1.52423504,0.00156179,0.13358688,0.32381650,0.16973726,0.03143697,0.62589076
-2.64432216,2.89079513,1.29063793,1.54927681,0.00147527,0.12977953,0.32836831,0.16869675,0.03155537,0.63165545
-2.63831916,2.92675110,1.32159434,1.57507194,0.00140672,0.12631182,0.33339081,0.16763322,0.03163296,0.63739691
-2.63231616,2.96431299,1.35238057,1.60167895,0.00135657,0.12325320,0.33883348,0.16659261,0.03167325,0.64320729
-2.62631316,3.00368943,1.38298217,1.62913163,0.00132503,0.12066587,0.34463941,0.16562059,0.03168009,0.64917699
-2.62031016,3.04504669,1.41338903,1.65744076,0.00131214,0.11860306,0.35074718,0.16476180,0.03165758,0.65539234
-2.61430715,3.08850582,1.44359539,1.68659520,0.00131768,0.11710735,0.35709238,0.16405903,0.03160994,0.66193295
-2.60830415,3.13413855,1.47359874,1.71656215,0.00134123,0.11620923,0.36360887,0.16355236,0.03154148,0.66886896
-2.60230115,3.18196159,1.50339752,1.74728616,0.00138210,0.11592599,0.37022971,0.16327819,0.03145636,0.67625804
-2.59629815,3.23192957,1.53298752,1.77868702,0.00143932,0.11626083,0.37688766,0.16326829,0.03135856,0.68414228
-2.59029515,3.28392666,1.56235732,1.81065644,0.00151168,0.11720241,0.38351543,0.16354877,0.03125161,0.69254516
-2.58429215,3.33775753,1.59148278,1.84305382,0.00159767,0.11872471,0.39004564,0.16413911,0.03113854,0.70146869
-2.57828914,3.39313831,1.62032109,1.87570149,0.00169551,0.12078732,0.39641059,0.16505119,0.03102163,0.71089078
-2.57228614,3.44968832,1.64880474,1.90837995,0.00180315,0.12333615,0.40254196,0.16628844,0.03090231,0.72076321
-2.56628314,3.50692374,1.67683590,1.94082374,0.00191831,0.12630450,0.40837053,0.16784512,0.03078101,0.73101027
-2.56028014,3.56425404,1.70428164,1.97271845,0.00203851,0.12961451,0.41382601,0.16970584,0.03065707,0.74152814
-2.55427714,3.62098198,1.73097048,2.00369954,0.00216109,0.13317891,0.41883711,0.17184521,0.03052868,0.75218538
-2.54827414,3.67630818,1.75669058,2.03335350,0.00228329,0.13690312,0.42333176,0.17422792,0.03039288,0.76282433
-2.54227114,3.72934032,1.78118995,2.06122154,0.00240229,0.14068755,0.42723781,0.17680903,0.03024561,0.77326365
-2.53626813,3.77910748,1.80417861,2.08680616,0.00251529,0.14443003,0.43048386,0.17953461,0.03008179,0.78330190
-2.53026513,3.82457915,1.82533293,2.10958052,0.00261957,0.14802839,0.43300049,0.18234275,0.02989554,0.79272202
-2.52426213,3.86468860,1.84430187,2.12900025,0.00271257,0.15138298,0.43472159,0.18516484,0.02968032,0.80129668
-2.51825913,3.89835952,1.86071483,2.14451750,0.00279197,0.15439916,0.43558597,0.18792710,0.02942927,0.80879408
-2.51225613,3.92453508,1.87419092,2.15559638,0.00285573,0.15698964,0.43553885,0.19055237,0.02913544,0.81498425
-2.50625313,3.94220790,1.88434896,2.16172924,0.00290217,0.15907651,0.43453342,0.19296209,0.02879212,0.81964528
-2.50025013,3.95044978,1.89081802,2.16245295,0.00293000,0.16059306,0.43253215,0.19507823,0.02839316,0.82256940
-2.49424712,3.94843959,1.89324775,2.15736430,0.00293838,0.16148520,0.42950790,0.19682539,0.02793328,0.82356866
-2.48824412,3.93548832,1.89131832,2.14613396,0.00292692,0.16171242,0.42544474,0.19813271,0.02740826,0.82247991
-2.48224112,3.91106000,1.88474940,2.12851806,0.00289569,0.16124842,0.42033834,0.19893571,0.02681526,0.81916891
-2.47623812,3.87478793,1.87330809,2.10436720,0.00284520,0.16008124,0.41419613,0.19917792,0.02615293,0.81353357
-2.47023512,3.82648549,1.85681542,2.07363230,0.00277640,0.15821299,0.40703700,0.19881225,0.02542149,0.80550611
-2.46423212,3.76615148,1.83515148,2.03636727,0.00269063,0.15565919,0.39889083,0.19780210,0.02462282,0.79505427
-2.45822911,3.69397008,1.80825904,1.99272846,0.00258954,0.15244770,0.38979766,0.19612222,0.02376038,0.78218155
-2.45222611,3.61030571,1.77614581,1.94297115,0.00247508,0.14861751,0.37980685,0.19375914,0.02283915,0.76692656
-2.44622311,3.51569343,1.73888538,1.88744331,0.00234938,0.14421711,0.36897600,0.19071145,0.02186542,0.74936165
-2.44022011,3.41082559,1.69661694,1.82657716,0.00221474,0.13930285,0.35737000,0.18698970,0.02084667,0.72959096
-2.43421711,3.29653543,1.64954400,1.76087888,0.00207349,0.13393719,0.34506004,0.18261604,0.01979124,0.70774791
-2.42821411,3.17377857,1.59793198,1.69091714,0.00192796,0.12818685,0.33212268,0.17762372,0.01870816,0.68399239
-2.42221111,3.04361297,1.54210506,1.61731077,0.00178041,0.12212117,0.31863915,0.17205621,0.01760682,0.65850774
-2.41620810,2.90717812,1.48244203,1.54071612,0.00163299,0.11581039,0.30469459,0.16596628,0.01649675,0.63149743
-2.41020510,2.76567403,1.41937141,1.46181445,0.00148764,0.10932423,0.29037747,0.15941487,0.01538735,0.60318178
-2.40420210,2.62034036,1.35336560,1.38129964,0.00134611,0.10273054,0.27577903,0.15246981,0.01428768,0.57379447
-2.39819910,2.47243607,1.28493436,1.29986646,0.00120990,0.09609423,0.26099268,0.14520445,0.01320623,0.54357906
-2.39219610,2.32321978,1.21461733,1.21819961,0.00108026,0.08947627,0.24611336,0.13769625,0.01215083,0.51278543
-2.38619310,2.17393105,1.14297589,1.13696354,0.00095817,0.08293307,0.23123688,0.13002519,0.01112846,0.48166620
-2.38019010,2.02577267,1.07058430,1.05679320,0.00084434,0.07651591,0.21645896,0.12227234,0.01014521,0.45047307
-2.37418709,1.87989404,0.99802043,0.97828569,0.00073926,0.07027056,0.20187432,0.11451824,0.00920621,0.41945318
-2.36818409,1.73737584,0.92585608,0.90199292,0.00064317,0.06423718,0.18757543,0.10684143,0.00831564,0.38884554
-2.36218109,1.59921616,0.85464732,0.82841526,0.00055612,0.05845017,0.17365130,0.09931702,0.00747670,0.35887755
-2.35617809,1.46631812,0.78492505,0.75799620,0.00047797,0.05293834,0.16018605,0.09201532,0.00669171,0.32976162
-2.35017509,1.33947951,0.71718618,0.69111819,0.00040844,0.04772499,0.14725750,0.08500065,0.00596213,0.30169219
-2.34417209,1.21938437,0.65188562,0.62809955,0.00034714,0.04282823,0.13493578,0.07833031,0.00528865,0.27484305
-2.33816908,1.10659696,0.58942944,0.56919265,0.00029358,0.03826128,0.12328202,0.07205371,0.00467126,0.24936511
-2.33216608,1.00155827,0.53016955,0.51458337,0.00024723,0.03403285,0.11234725,0.06621177,0.00410938,0.22538473
-2.32616308,0.90458516,0.47439985,0.46439180,0.00020751,0.03014755,0.10217147,0.06083654,0.00360192,0.20300271
-2.32016008,0.81587231,0.42235424,0.41867433,0.00017383,0.02660635,0.09278306,0.05595109,0.00314740,0.18229390
-2.31415708,0.73549684,0.37420628,0.37742695,0.00014561,0.02340703,0.08419854,0.05156961,0.00274402,0.16330746
-2.30815408,0.66342559,0.33007060,0.34058978,0.00012229,0.02054470,0.07642258,0.04769784,0.00238978,0.14606786
-2.30215108,0.59952470,0.29000589,0.30805263,0.00010335,0.01801222,0.06944850,0.04433360,0.00208253,0.13057646
-2.29614807,0.54357125,0.25401917,0.27966149,0.00008829,0.01580068,0.06325902,0.04146764,0.00182005,0.11681359
-2.29014507,0.49526645,0.22207116,0.25522566,0.00007669,0.01389981,0.05782734,0.03908461,0.00160013,0.10474117
-2.28414207,0.45424986,0.19408242,0.23452537,0.00006816,0.01229840,0.05311850,0.03716409,0.00142059,0.09430557
-2.27813907,0.42011420,0.16993989,0.21731949,0.00006236,0.01098462,0.04909093,0.03568176,0.00127934,0.08544070
-2.27213607,0.39242005,0.14950357,0.20335327,0.00005900,0.00994627,0.04569809,0.03461060,0.00117438,0.07807117
-2.26613307,0.37070997,0.13261293,0.19236556,0.00005783,0.00917103,0.04289025,0.03392196,0.00110385,0.07211539
-2.26013007,0.35452146,0.11909287,0.18409557,0.00005865,0.00864653,0.04061615,0.03358670,0.00106598,0.06748846
-2.25412706,0.34339851,0.10875900,0.17828873,0.00006129,0.00836046,0.03882470,0.03357607,0.00105913,0.06410481
-2.24812406,0.33690112,0.10142206,0.17470160,0.00006561,0.00830050,0.03746644,0.03386257,0.00108172,0.06188047
-2.24212106,0.33461287,0.09689138,0.17310570,0.00007148,0.00845424,0.03649489,0.03442055,0.00113224,0.06073491
-2.23611806,0.33614620,0.09497744,0.17329016,0.00007880,0.00880903,0.03586759,0.03522669,0.00120916,0.06059251
-2.23011506,0.34114558,0.09549349,0.17506331,0.00008747,0.00935175,0.03554704,0.03626025,0.00131095,0.06138352
-2.22411206,0.34928868,0.09825642,0.17825312,0.00009739,0.01006859,0.03550123,0.03750318,0.00143597,0.06304471
-2.21810905,0.36028574,0.10308699,0.18270678,0.00010845,0.01094484,0.03570404,0.03894010,0.00158249,0.06551959
-2.21210605,0.37387762,0.10980960,0.18828940,0.00012054,0.01196460,0.03613538,0.04055811,0.00174861,0.06875842
-2.20610305,0.38983270,0.11825182,0.19488228,0.00013354,0.01311063,0.03678113,0.04234656,0.00193223,0.07271801
-2.20010005,0.40794346,0.12824397,0.20238067,0.00014729,0.01436423,0.03763290,0.04429677,0.00213108,0.07736135
-2.19409705,0.42802272,0.13961873,0.21069152,0.00016165,0.01570514,0.03868770,0.04640170,0.00234265,0.08265732
-2.18809405,0.44990049,0.15221124,0.21973127,0.00017641,0.01711159,0.03994749,0.04865581,0.00256425,0.08858033
-2.18209105,0.47342130,0.16585963,0.22942396,0.00019140,0.01856050,0.04141873,0.05105477,0.00279304,0.09511020
-2.17608804,0.49844278,0.18040606,0.23969981,0.00020637,0.02002766,0.04311187,0.05359551,0.00302605,0.10223209
-2.17008504,0.52483532,0.19569845,0.25049438,0.00022112,0.02148815,0.04504089,0.05627620,0.00326026,0.10993672
-2.16408204,0.55248318,0.21159275,0.26174840,0.00023539,0.02291684,0.04722294,0.05909652,0.00349271,0.11822074
-2.15807904,0.58128689,0.22795571,0.27340825,0.00024894,0.02428888,0.04967793,0.06205789,0.00372053,0.12708729
-2.15207604,0.61116680,0.24466807,0.28542713,0.00026153,0.02558042,0.05242832,0.06516396,0.00394110,0.13654669
-2.14607304,0.64206766,0.26162792,0.29776675,0.00027295,0.02676927,0.05549891,0.06842108,0.00415212,0.14661732
-2.14007004,0.67396374,0.27875414,0.31039945,0.00028297,0.02783561,0.05891675,0.07183885,0.00435173,0.15732637
-2.13406703,0.70686421,0.29598961,0.32331054,0.00029140,0.02876269,0.06271103,0.07543061,0.00453858,0.16871066
-2.12806403,0.74081836,0.31330402,0.33650079,0.00029810,0.02953750,0.06691311,0.07921393,0.00471195,0.18081725
-2.12206103,0.77592000,0.33069610,0.34998866,0.00030294,0.03015129,0.07155645,0.08321095,0.00487178,0.19370382
-2.11605803,0.81231091,0.34819499,0.36381225,0.00030584,0.03060011,0.07667659,0.08744855,0.00501873,0.20743875
-2.11005503,0.85018261,0.36586070,0.37803074,0.00030677,0.03088511,0.08231104,0.09195832,0.00515416,0.22210074
-2.10405203,0.88977631,0.38378348,0.39272504,0.00030573,0.03101276,0.08849910,0.09677625,0.00528015,0.23777805
-2.09804902,0.93138068,0.40208198,0.40799765,0.00030280,0.03099485,0.09528152,0.10194219,0.00539943,0.25456713
-2.09204602,0.97532720,0.42090035,0.42397153,0.00029806,0.03084842,0.10270002,0.10749894,0.00551528,0.27257070
-2.08604302,1.02198308,0.44040409,0.44078796,0.00029168,0.03059541,0.11079665,0.11349109,0.00563145,0.29189529
-2.08004002,1.07174160,0.46077488,0.45860331,0.00028383,0.03026225,0.11961289,0.11996353,0.00575201,0.31264816
-2.07403702,1.12501014,0.48220436,0.47758480,0.00027475,0.02987928,0.12918851,0.12695972,0.00588118,0.33493359
-2.06803402,1.18219590,0.50488718,0.49790519,0.00026470,0.02948002,0.13956023,0.13451969,0.00602318,0.35884874
-2.06203102,1.24368972,0.52901334,0.51973664,0.00025395,0.02910039,0.15076008,0.14267792,0.00618204,0.38447896
-2.05602801,1.30984829,0.55476003,0.54324369,0.00024281,0.02877783,0.16281359,0.15146101,0.00636141,0.41189270
-2.05002501,1.38097522,0.58228334,0.56857566,0.00023159,0.02855035,0.17573768,0.16088544,0.00656442,0.44113622
-2.04402201,1.45730152,0.61170981,0.59585858,0.00022062,0.02845564,0.18953850,0.17095526,0.00679349,0.47222810
-2.03801901,1.53896613,0.64312833,0.62518696,0.00021022,0.02853001,0.20420907,0.18165995,0.00705025,0.50515379
-2.03201601,1.62599707,0.67658244,0.65661559,0.00020072,0.02880759,0.21972699,0.19297258,0.00733539,0.53986041
-2.02601301,1.71829405,0.71206336,0.69015171,0.00019244,0.02931930,0.23605222,0.20484824,0.00764864,0.57625203
-2.02001001,1.81561338,0.74950400,0.72574788,0.00018569,0.03009213,0.25312501,0.21722287,0.00798874,0.61418563
-2.01400700,1.91755584,0.78877421,0.76329587,0.00018079,0.03114829,0.27086431,0.23001277,0.00835345,0.65346803
-2.00800400,2.02355839,0.82967753,0.80262193,0.00017801,0.03250457,0.28916649,0.24311454,0.00873963,0.69385406
-2.00200100,2.13289052,0.87194957,0.84348379,0.00017765,0.03417172,0.30790484,0.25640581,0.00914335,0.73504625
-1.99599800,2.24465589,0.91525845,0.88556972,0.00017999,0.03615404,0.32692965,0.26974671,0.00956003,0.77669620
-1.98999500,2.35779974,0.95920718,0.92849984,0.00018530,0.03844897,0.34606930,0.28298197,0.00998464,0.81840789
-1.98399200,2.47112254,1.00333841,0.97183004,0.00019384,0.04104690,0.36513216,0.29594394,0.01041189,0.85974301
-1.97798899,2.58329997,1.04714133,1.01505844,0.00020588,0.04393110,0.38390949,0.30845616,0.01083648,0.90022837
-1.97198599,2.69290908,1.09006099,1.05763456,0.00022170,0.04707779,0.40217938,0.32033770,0.01125336,0.93936533
-1.96598299,2.79846027,1.13150963,1.09897102,0.00024157,0.05045645,0.41971150,0.33140787,0.01165796,0.97664117
-1.95997999,2.89843432,1.17088007,1.13845751,0.00026579,0.05403017,0.43627277,0.34149151,0.01204643,1.01154201
-1.95397699,2.99132348,1.20756072,1.17547673,0.00029466,0.05775630,0.45163360,0.35042429,0.01241589,1.04356703
-1.94797399,3.07567518,1.24095180,1.20942174,0.00032851,0.06158722,0.46557465,0.35805816,0.01276461,1.07224344
-1.94197099,3.15013700,1.27048238,1.23971415,0.00036768,0.06547125,0.47789377,0.36426656,0.01309217,1.09714173
-1.93596798,3.21350094,1.29562742,1.26582242,0.00041255,0.06935378,0.48841286,0.36894912,0.01339961,1.11789042
-1.92996498,3.26474528,1.31592452,1.28727964,0.00046351,0.07317846,0.49698439,0.37203586,0.01368943,1.13418992
-1.92396198,3.30307207,1.33098931,1.30369979,0.00052098,0.07688849,0.50349719,0.37349041,0.01396564,1.14582451
-1.91795898,3.32793859,1.34052916,1.31479204,0.00058538,0.08042805,0.50788135,0.37331224,0.01423369,1.15267208
-1.91195598,3.33908096,1.34435435,1.32037216,0.00065715,0.08374365,0.51011180,0.37153773,0.01450028,1.15471105
-1.90595298,3.33652891,1.34238623,1.32037054,0.00073672,0.08678551,0.51021051,0.36824000,0.01477325,1.15202384
-1.89994997,3.32061043,1.33466193,1.31483644,0.00082452,0.08950889,0.50824710,0.36352734,0.01506124,1.14479678
-1.89394697,3.29194595,1.32133523,1.30393809,0.00092090,0.09187520,0.50433761,0.35754045,0.01537338,1.13331629
-1.88794397,3.25143207,1.30267355,1.28795865,0.00102619,0.09385306,0.49864169,0.35044844,0.01571896,1.11796122
-1.88194097,3.20021503,1.27905096,1.26728803,0.00114061,0.09541910,0.49135808,0.34244372,0.01610695,1.09919173
-1.87593797,3.13965516,1.25093750,1.24241095,0.00126428,0.09655851,0.48271849,0.33373605,0.01654564,1.07753499
-1.86993497,3.07128351,1.21888510,1.21389166,0.00139718,0.09726533,0.47298026,0.32454593,0.01704214,1.05356831
-1.86393197,2.99675239,1.18351077,1.18235602,0.00153912,0.09754255,0.46241794,0.31509758,0.01760196,1.02790036
-1.85792896,2.91778210,1.14547761,1.14847164,0.00168970,0.09740184,0.45131418,0.30561181,0.01822866,1.00115128
-1.85192596,2.83610596,1.10547450,1.11292696,0.00184833,0.09686306,0.43995028,0.29629916,0.01892345,0.97393259
-1.84592296,2.75341600,1.06419533,1.07641019,0.00201416,0.09595361,0.42859680,0.28735340,0.01968497,0.94682771
-1.83991996,2.67131179,1.02231855,1.03958897,0.00218613,0.09470749,0.41750469,0.27894590,0.02050904,0.92037395
-1.83391696,2.59125442,0.98048804,1.00309159,0.00236291,0.09316429,0.40689715,0.27122087,0.02138866,0.89504688
-1.82791396,2.51452761,0.93929596,0.96749059,0.00254295,0.09136807,0.39696281,0.26429185,0.02231398,0.87124757
-1.82191096,2.44220753,0.89926830,0.93328926,0.00272451,0.08936616,0.38785028,0.25823946,0.02327248,0.84929339
-1.81590795,2.37514233,0.86085364,0.90091165,0.00290564,0.08720801,0.37966445,0.25311050,0.02424926,0.82941256
-1.80990495,2.31394206,0.82441555,0.87069622,0.00308427,0.08494409,0.37246464,0.24891847,0.02522739,0.81174275
-1.80390195,2.25897893,0.79022867,0.84289332,0.00325827,0.08262482,0.36626464,0.24564534,0.02618844,0.79633356
-1.79789895,2.21039755,0.75847856,0.81766637,0.00342546,0.08029970,0.36103466,0.24324456,0.02711302,0.78315266
-1.79189595,2.16813405,0.72926505,0.79509641,0.00358374,0.07801652,0.35670493,0.24164505,0.02798147,0.77209513
-1.78589295,2.13194270,0.70260875,0.77518962,0.00373112,0.07582068,0.35317099,0.24075601,0.02877449,0.76299540
-1.77988994,2.10142825,0.67846011,0.75788715,0.00386578,0.07375473,0.35030010,0.24047220,0.02947384,0.75564105
-1.77388694,2.07608189,0.65671050,0.74307653,0.00398617,0.07185789,0.34793868,0.24067954,0.03006302,0.74978762
-1.76788394,2.05531872,0.63720451,0.73060406,0.00409104,0.07016578,0.34592022,0.24126059,0.03052783,0.74517365
-1.76188094,2.03851439,0.61975278,0.72028721,0.00417949,0.06871011,0.34407336,0.24209980,0.03085691,0.74153503
-1.75587794,2.02503904,0.60414460,0.71192637,0.00425101,0.06751849,0.34222972,0.24308808,0.03104217,0.73861789
-1.74987494,2.01428655,0.59015966,0.70531536,0.00430546,0.06661411,0.34023110,0.24412667,0.03107902,0.73618947
-1.74387194,2.00569782,0.57757841,0.70025006,0.00434311,0.06601555,0.33793570,0.24513001,0.03096652,0.73404631
-1.73786893,1.99877685,0.56619048,0.69653487,0.00436458,0.06573645,0.33522316,0.24602755,0.03070739,0.73201956
-1.73186593,1.99309939,0.55580109,0.69398663,0.00437082,0.06578513,0.33199815,0.24676450,0.03030781,0.72997714
-1.72586293,1.98831394,0.54623506,0.69243624,0.00436306,0.06616432,0.32819245,0.24730142,0.02977714,0.72782300
-1.71985993,1.98413583,0.53733865,0.69172786,0.00434273,0.06687068,0.32376551,0.24761295,0.02912750,0.72549356
-1.71385693,1.98033531,0.52897943,0.69171618,0.00431138,0.06789454,0.31870356,0.24768559,0.02837324,0.72295190
-1.70785393,1.97672115,0.52104430,0.69226221,0.00427063,0.06921958,0.31301738,0.24751495,0.02753037,0.72018017
-1.70185093,1.97312133,0.51343627,0.69322804,0.00422207,0.07082268,0.30673911,0.24710253,0.02661591,0.71717111
-1.69584792,1.96936290,0.50607038,0.69447145,0.00416720,0.07267389,0.29991808,0.24645243,0.02564729,0.71391911
-1.68984492,1.96525272,0.49886926,0.69584072,0.00410734,0.07473663,0.29261634,0.24556810,0.02464170,0.71041184
-1.68384192,1.96056094,0.49175888,0.69717046,0.00404363,0.07696808,0.28490386,0.24444955,0.02361559,0.70662290
-1.67783892,1.95500891,0.48466479,0.69827892,0.00397695,0.07931986,0.27685397,0.24309104,0.02258412,0.70250629
-1.67183592,1.94826243,0.47750948,0.69896714,0.00390795,0.08173897,0.26853912,0.24147956,0.02156084,0.69799295
-1.66583292,1.93993141,0.47021072,0.69902033,0.00383701,0.08416887,0.26002738,0.23959411,0.02055742,0.69298977
-1.65982991,1.92957603,0.46268145,0.69821131,0.00376429,0.08655095,0.25137962,0.23740594,0.01958343,0.68738113
-1.65382691,1.91671918,0.45483093,0.69630623,0.00368976,0.08882604,0.24264772,0.23487959,0.01864636,0.68103289
-1.64782391,1.90086465,0.44656720,0.69307202,0.00361328,0.09093606,0.23387359,0.23197478,0.01775169,0.67379857
-1.64182091,1.88151969,0.43780058,0.68828534,0.00353462,0.09282575,0.22508924,0.22864892,0.01690299,0.66552724
-1.63581791,1.85822071,0.42844800,0.68174236,0.00345357,0.09444434,0.21631757,0.22486013,0.01610224,0.65607273
-1.62981491,1.83056036,0.41843775,0.67326894,0.00337003,0.09574711,0.20757379,0.22057052,0.01535009,0.64530338
