energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-2.93246623,3.08862160,0.03599012,0.19622305,0.54904777,0.05949863,0.57912400,2.44751498,0.02769267,0.17121539
-2.92646323,3.17827044,0.03682680,0.19635880,0.54356494,0.05966054,0.60343541,2.53267869,0.02872217,0.17502430
-2.92046023,3.26944590,0.03757523,0.19657259,0.53737759,0.05981197,0.62774548,2.61899232,0.02975354,0.17903517
-2.91445723,3.36044086,0.03823444,0.19682614,0.53050347,0.05994278,0.65163279,2.70492890,0.03076725,0.18317999
-2.90845423,3.44954030,0.03880384,0.19707490,0.52296817,0.06004189,0.67468803,2.78897738,0.03174283,0.18738328
-2.90245123,3.53504487,0.03928287,0.19726882,0.51480297,0.06009740,0.69652153,2.86966206,0.03265944,0.19156303
-2.89644822,3.61529465,0.03967077,0.19735336,0.50604253,0.06009669,0.71676989,2.94556127,0.03349640,0.19563212
-2.89044522,3.68869267,0.03996629,0.19727072,0.49672266,0.06002660,0.73510144,3.01532522,0.03423374,0.19949984
-2.88444222,3.75372833,0.04016764,0.19696125,0.48687819,0.05987365,0.75122049,3.07769291,0.03485285,0.20307387
-2.87843922,3.80900024,0.04027240,0.19636513,0.47654133,0.05962439,0.76487055,3.13150818,0.03533695,0.20626230
-2.87243622,3.85323856,0.04027761,0.19542407,0.46574050,0.05926568,0.77583644,3.17573470,0.03567166,0.20897591
-2.86643322,3.88532640,0.04017988,0.19408320,0.45449981,0.05878518,0.78394551,3.20947006,0.03584544,0.21113050
-2.86043022,3.90432010,0.03997572,0.19229301,0.44283915,0.05817176,0.78906812,3.23195877,0.03584998,0.21264921
-2.85442721,3.90946801,0.03966179,0.19001112,0.43077500,0.05741597,0.79111754,3.24260423,0.03568051,0.21346477
-2.84842421,3.90022733,0.03923527,0.18720405,0.41832182,0.05651051,0.79004946,3.24097943,0.03533597,0.21352162
-2.84242121,3.87627865,0.03869430,0.18384877,0.40549394,0.05545067,0.78586121,3.22683624,0.03481911,0.21277775
-2.83641821,3.83753757,0.03803833,0.17993393,0.39230787,0.05423472,0.77859089,3.20011303,0.03413648,0.21120629
-2.83041521,3.78416295,0.03726855,0.17546078,0.37878481,0.05286424,0.76831637,3.16094023,0.03329829,0.20879668
-2.82441221,3.71656113,0.03638815,0.17044374,0.36495318,0.05134429,0.75515426,3.10964344,0.03231815,0.20555544
-2.81840920,3.63538569,0.03540262,0.16491052,0.35085103,0.04968356,0.73925876,3.04674365,0.03121276,0.20150646
-2.81240620,3.54153229,0.03431992,0.15890182,0.33652818,0.04789436,0.72082034,2.97295409,0.03000150,0.19669083
-2.80640320,3.43612803,0.03315051,0.15247065,0.32204782,0.04599244,0.70006406,2.88917322,0.02870591,0.19116616
-2.80040020,3.32051533,0.03190735,0.14568119,0.30748761,0.04399681,0.67724758,2.79647367,0.02734921,0.18500543
-2.79439720,3.19623012,0.03060577,0.13860742,0.29293999,0.04192929,0.65265838,2.69608660,0.02595572,0.17829541
-2.78839420,3.06497454,0.02926319,0.13133135,0.27851189,0.03981412,0.62661050,2.58938170,0.02455026,0.17113461
-2.78239120,2.92858442,0.02789879,0.12394111,0.26432359,0.03767735,0.59944026,2.47784273,0.02315766,0.16363098
-2.77638819,2.78899232,0.02653316,0.11652889,0.25050689,0.03554628,0.57150132,2.36303899,0.02180218,0.15589924
-2.77038519,2.64818680,0.02518775,0.10918882,0.23720262,0.03344881,0.54315874,2.24659322,0.02050703,0.14805810
-2.76438219,2.50816899,0.02388445,0.10201484,0.22455761,0.03141274,0.51478235,2.13014679,0.01929392,0.14022732
-2.75837919,2.37090773,0.02264503,0.09509871,0.21272116,0.02946521,0.48673949,2.01532302,0.01818270,0.13252479
-2.75237619,2.23829452,0.02149060,0.08852810,0.20184118,0.02763202,0.45938725,1.90368971,0.01719101,0.12506363
-2.74637319,2.11209974,0.02044115,0.08238491,0.19206022,0.02593708,0.43306456,1.79672226,0.01633405,0.11794956
-2.74037019,1.99393148,0.01951505,0.07674381,0.18351139,0.02440192,0.40808434,1.69576841,0.01562437,0.11127840
-2.73436718,1.88519832,0.01872865,0.07167095,0.17631442,0.02304527,0.38472601,1.60201602,0.01507173,0.10513395
-2.72836418,1.78707737,0.01809589,0.06722303,0.17057193,0.02188267,0.36322872,1.51646491,0.01468305,0.09958622
-2.72236118,1.70048841,0.01762802,0.06344646,0.16636607,0.02092622,0.34378545,1.43990386,0.01446239,0.09469005
-2.71635818,1.62607518,0.01733331,0.06037686,0.16375553,0.02018442,0.32653841,1.37289356,0.01441091,0.09048419
-2.71035518,1.56419407,0.01721694,0.05803871,0.16277319,0.01966199,0.31157580,1.31575618,0.01452699,0.08699086
-2.70435218,1.51491089,0.01728083,0.05644511,0.16342421,0.01935989,0.29893012,1.26857177,0.01480629,0.08421565
-2.69834917,1.47800527,0.01752359,0.05559775,0.16568485,0.01927531,0.28857817,1.23118175,0.01524186,0.08214800
-2.69234617,1.45298280,0.01794056,0.05548703,0.16950188,0.01940177,0.28044263,1.20319909,0.01582427,0.08076192
-2.68634317,1.43909413,0.01852384,0.05609215,0.17479262,0.01972926,0.27439532,1.18402498,0.01654176,0.08001719
-2.68034017,1.43536045,0.01926237,0.05738143,0.18144574,0.02024437,0.27026187,1.17287109,0.01738045,0.07986082
-2.67433717,1.44060426,0.02014212,0.05931262,0.18932257,0.02093062,0.26782774,1.16878676,0.01832446,0.08022874
-2.66833417,1.45348457,0.02114629,0.06183340,0.19825910,0.02176861,0.26684535,1.17068998,0.01935621,0.08104770
-2.66233117,1.47253515,0.02225551,0.06488188,0.20806861,0.02273641,0.26704195,1.17740108,0.02045655,0.08223735
-2.65632816,1.49620483,0.02344816,0.06838730,0.21854477,0.02380988,0.26812813,1.18767803,0.02160510,0.08371235
-2.65032516,1.52289847,0.02470072,0.07227091,0.22946533,0.02496304,0.26980649,1.20025214,0.02278048,0.08538447
-2.64432216,1.55101760,0.02598808,0.07644693,0.24059620,0.02616850,0.27178035,1.21386301,0.02396064,0.08716476
-2.63831916,1.57899952,0.02728405,0.08082378,0.25169595,0.02739791,0.27376202,1.22729169,0.02512320,0.08896554
-2.63231616,1.60535390,0.02856174,0.08530550,0.26252064,0.02862248,0.27548054,1.23939115,0.02624580,0.09070232
-2.62631316,1.62869608,0.02979412,0.08979339,0.27282880,0.02981349,0.27668858,1.24911329,0.02730647,0.09229556
-2.62031016,1.64777629,0.03095455,0.09418782,0.28238664,0.03094285,0.27716825,1.25553167,0.02828410,0.09367225
-2.61430715,1.66150421,0.03201729,0.09839024,0.29097310,0.03198364,0.27673585,1.25785979,0.02915881,0.09476726
-2.60830415,1.66896854,0.03295814,0.10230534,0.29838491,0.03291075,0.27524525,1.25546438,0.02991239,0.09552447
-2.60230115,1.66945127,0.03375491,0.10584325,0.30444129,0.03370138,0.27258997,1.24787375,0.03052872,0.09589769
-2.59629815,1.66243659,0.03438805,0.10892184,0.30898830,0.03433563,0.26870398,1.23478123,0.03099416,0.09585128
-2.59029515,1.64761447,0.03484107,0.11146887,0.31190260,0.03479695,0.26356118,1.21604383,0.03129795,0.09536056
-2.58429215,1.62487912,0.03510103,0.11342405,0.31309459,0.03507263,0.25717373,1.19167668,0.03143247,0.09441192
-2.57828914,1.59432265,0.03515886,0.11474092,0.31251075,0.03515411,0.24958933,1.16184349,0.03139356,0.09300275
-2.57228614,1.55622439,0.03500963,0.11538835,0.31013513,0.03503730,0.24088759,1.12684376,0.03118063,0.09114105
-2.56628314,1.51103640,0.03465274,0.11535176,0.30598988,0.03472267,0.23117577,1.08709738,0.03079685,0.08884485
-2.56028014,1.45936571,0.03409189,0.11463385,0.30013493,0.03421532,0.22058391,1.04312716,0.03024908,0.08614150
-2.55427714,1.40195414,0.03333508,0.11325498,0.29266665,0.03352495,0.20925977,0.99554014,0.02954782,0.08306664
-2.54827414,1.33965626,0.03239432,0.11125295,0.28371566,0.03266556,0.19736361,0.94500825,0.02870706,0.07966315
-2.54227114,1.27341636,0.03128540,0.10868248,0.27344397,0.03165526,0.18506313,0.89224911,0.02774401,0.07597990
-2.53626813,1.20424508,0.03002742,0.10561414,0.26204126,0.03051575,0.17252859,0.83800739,0.02667874,0.07207048
-2.53026513,1.13319653,0.02864232,0.10213298,0.24972087,0.02927195,0.15992847,0.78303739,0.02553384,0.06799185
-2.52426213,1.06134643,0.02715432,0.09833688,0.23671535,0.02795132,0.14742557,0.72808734,0.02433396,0.06380304
-2.51825913,0.98977201,0.02558936,0.09433456,0.22327185,0.02658339,0.13517378,0.67388557,0.02310530,0.05956384
-2.51225613,0.91953405,0.02397448,0.09024362,0.20964762,0.02519908,0.12331552,0.62112897,0.02187521,0.05533362
-2.50625313,0.85166146,0.02233725,0.08618842,0.19610564,0.02383013,0.11197990,0.57047384,0.02067162,0.05117022
-2.50025013,0.78713866,0.02070526,0.08229803,0.18291063,0.02250854,0.10128149,0.52252906,0.01952267,0.04712901
-2.49424712,0.72689585,0.01910565,0.07870434,0.17032547,0.02126604,0.09131985,0.47785162,0.01845623,0.04326206
-2.48824412,0.67180203,0.01756469,0.07554022,0.15860817,0.02013369,0.08217948,0.43694425,0.01749958,0.03961759
-2.48224112,0.62266065,0.01610754,0.07293800,0.14800936,0.01914144,0.07393036,0.40025492,0.01667899,0.03623942
-2.47623812,0.58020757,0.01475800,0.07102808,0.13877031,0.01831786,0.06662882,0.36817778,0.01601953,0.03316677
-2.47023512,0.54511067,0.01353841,0.06993777,0.13112136,0.01768996,0.06031866,0.34105535,0.01554476,0.03043405
-2.46423212,0.51797087,0.01246967,0.06979026,0.12528078,0.01728295,0.05503239,0.31918122,0.01527656,0.02807089
-2.45822911,0.49932364,0.01157124,0.07070370,0.12145373,0.01712023,0.05079255,0.30280321,0.01523492,0.02610221
-2.45222611,0.48964062,0.01086124,0.07279038,0.11983136,0.01722325,0.04761287,0.29212617,0.01543778,0.02454836
-2.44622311,0.48933063,0.01035663,0.07615573,0.12058982,0.01761153,0.04549933,0.28731443,0.01590082,0.02342537
-2.44022011,0.49873955,0.01007328,0.08089735,0.12388892,0.01830255,0.04445090,0.28849329,0.01663730,0.02274509
-2.43421711,0.51814862,0.01002613,0.08710379,0.12987055,0.01931172,0.04446001,0.29574950,0.01765780,0.02251540
-2.42821411,0.54777099,0.01022924,0.09485304,0.13865646,0.02065225,0.04551277,0.30913051,0.01896998,0.02274033
-2.42221111,0.58774623,0.01069576,0.10421083,0.15034565,0.02233500,0.04758872,0.32864251,0.02057826,0.02342012
-2.41620810,0.63813293,0.01143788,0.11522858,0.16501115,0.02436824,0.05066044,0.35424740,0.02248354,0.02455126
-2.41020510,0.69889967,0.01246662,0.12794111,0.18269632,0.02675733,0.05469283,0.38585867,0.02468277,0.02612636
-2.40420210,0.76991479,0.01379151,0.14236412,0.20341082,0.02950443,0.05964225,0.42333681,0.02716869,0.02813408
-2.39819910,0.85093543,0.01542021,0.15849161,0.22712635,0.03260803,0.06545559,0.46648432,0.02992944,0.03055892
-2.39219610,0.94159679,0.01735795,0.17629321,0.25377248,0.03606254,0.07206937,0.51504092,0.03294830,0.03338102
-2.38619310,1.04140230,0.01960701,0.19571178,0.28323272,0.03985785,0.07940896,0.56867938,0.03620349,0.03657604
-2.38019010,1.14971551,0.02216599,0.21666116,0.31534112,0.04397888,0.08738808,0.62700240,0.03966806,0.04011493
-2.37418709,1.26575476,0.02502917,0.23902460,0.34987981,0.04840520,0.09590861,0.68954101,0.04330995,0.04396396
-2.36818409,1.38859126,0.02818585,0.26265367,0.38657762,0.05311077,0.10486083,0.75575479,0.04709219,0.04808469
-2.36218109,1.51715127,0.03161968,0.28736807,0.42511003,0.05806372,0.11412420,0.82503433,0.05097328,0.05243417
-2.35617809,1.65022290,0.03530823,0.31295634,0.46510082,0.06322637,0.12356858,0.89670586,0.05490779,0.05696523
-2.35017509,1.78646781,0.03922251,0.33917762,0.50612528,0.06855531,0.13305608,0.97003834,0.05884711,0.06162699
-2.34417209,1.92443775,0.04332688,0.36576447,0.54771536,0.07400178,0.14244334,1.04425281,0.06274040,0.06636547
-2.33816908,2.06259583,0.04757902,0.39242673,0.58936645,0.07951215,0.15158429,1.11853378,0.06653572,0.07112435
-2.33216608,2.19934190,0.05193026,0.41885641,0.63054595,0.08502870,0.16033329,1.19204235,0.07018120,0.07584594
-2.32616308,2.33304146,0.05632612,0.44473348,0.67070319,0.09049045,0.16854844,1.26393073,0.07362638,0.08047211
-2.32016008,2.46205707,0.06070719,0.46973233,0.70928069,0.09583430,0.17609508,1.33335750,0.07682346,0.08494546
-2.31415708,2.58478131,0.06501020,0.49352880,0.74572623,0.10099618,0.18284919,1.39950324,0.07972863,0.08921036
-2.30815408,2.69966999,0.06916946,0.51580742,0.77950544,0.10591242,0.18870067,1.46158593,0.08230322,0.09321411
-2.30215108,2.80527465,0.07311842,0.53626870,0.81011444,0.11052103,0.19355618,1.51887561,0.08451470,0.09690794
-2.29614807,2.90027302,0.07679142,0.55463612,0.83709219,0.11476315,0.19734164,1.57070780,0.08633749,0.10024801
-2.29014507,2.98349653,0.08012558,0.57066266,0.86003197,0.11858430,0.20000405,1.61649538,0.08775357,0.10319621
-2.28414207,3.05395391,0.08306273,0.58413649,0.87859175,0.12193571,0.20151271,1.65573849,0.08875273,0.10572087
-2.27813907,3.11085030,0.08555121,0.59488581,0.89250294,0.12477535,0.20185973,1.68803243,0.08933262,0.10779726
-2.27213607,3.15360123,0.08754765,0.60278256,0.90157735,0.12706894,0.20105978,1.71307320,0.08949844,0.10940794
-2.26613307,3.18184137,0.08901852,0.60774489,0.90571203,0.12879069,0.19914920,1.73066087,0.08926248,0.11054289
-2.26013007,3.19542800,0.08994140,0.60973851,0.90489197,0.12992385,0.19618446,1.74070079,0.08864330,0.11119951
-2.25412706,3.19443926,0.09030591,0.60877678,0.89919046,0.13046103,0.19224001,1.74320264,0.08766480,0.11138241
-2.24812406,3.17916774,0.09011432,0.60491961,0.88876727,0.13040432,0.18740574,1.73827771,0.08635521,0.11110314
-2.24212106,3.15010974,0.08938171,0.59827147,0.87386471,0.12976520,0.18178407,1.72613438,0.08474585,0.11037968
-2.23611806,3.10795092,0.08813574,0.58897837,0.85480177,0.12856418,0.17548689,1.70707222,0.08287007,0.10923595
-2.23011506,3.05354895,0.08641603,0.57722420,0.83196653,0.12683037,0.16863243,1.68147485,0.08076211,0.10770118
-2.22411206,2.98791386,0.08427312,0.56322656,0.80580731,0.12460081,0.16134212,1.64980171,0.07845608,0.10580924
-2.21810905,2.91218675,0.08176716,0.54723214,0.77682264,0.12191976,0.15373774,1.61257912,0.07598515,0.10359802
-2.21210605,2.82761755,0.07896624,0.52951193,0.74555067,0.11883779,0.14593878,1.57039061,0.07338081,0.10110866
-2.20610305,2.73554226,0.07594462,0.51035639,0.71255806,0.11541087,0.13806010,1.52386691,0.07067239,0.09838491
-2.20010005,2.63736034,0.07278069,0.49007063,0.67842904,0.11169942,0.13021009,1.47367561,0.06788677,0.09547248
-2.19409705,2.53451252,0.06955494,0.46896972,0.64375459,0.10776729,0.12248912,1.42051075,0.06504825,0.09241835
-2.18809405,2.42845940,0.06634791,0.44737424,0.60912223,0.10368072,0.11498850,1.36508244,0.06217861,0.08927018
-2.18209105,2.32066110,0.06323820,0.42560600,0.57510659,0.09950739,0.10778981,1.30810670,0.05929731,0.08607573
-2.17608804,2.21255821,0.06030058,0.40398405,0.54226085,0.09531536,0.10096455,1.25029570,0.05642182,0.08288226
-2.17008504,2.10555403,0.05760431,0.38282092,0.51110929,0.09117211,0.09457415,1.19234853,0.05356793,0.07973604
-2.16408204,2.00099832,0.05521161,0.36241909,0.48214084,0.08714359,0.08867026,1.13494258,0.05075027,0.07668182
-2.15807904,1.90017265,0.05317639,0.34306763,0.45580387,0.08329326,0.08329515,1.07872577,0.04798263,0.07376238
-2.15207604,1.80427723,0.05154316,0.32503916,0.43250197,0.07968122,0.07848237,1.02430974,0.04527842,0.07101802
-2.14607304,1.71441944,0.05034624,0.30858690,0.41259083,0.07636331,0.07425742,0.97226396,0.04265092,0.06848624
-2.14007004,1.63160399,0.04960920,0.29394199,0.39637599,0.07339035,0.07063847,0.92311095,0.04011360,0.06620126
-2.13406703,1.55672470,0.04934450,0.28131103,0.38411149,0.07080736,0.06763711,0.87732260,0.03768024,0.06419375
-2.12806403,1.49055796,0.04955336,0.27087387,0.37599923,0.06865287,0.06525904,0.83531756,0.03536496,0.06249053
-2.12206103,1.43375786,0.05022589,0.26278163,0.37218889,0.06695834,0.06350472,0.79745970,0.03318224,0.06111434
-2.11605803,1.38685297,0.05134142,0.25715514,0.37277841,0.06574768,0.06236997,0.76405747,0.03114671,0.06008362
-2.11005503,1.35024474,0.05286897,0.25408362,0.37781483,0.06503684,0.06184645,0.73536428,0.02927301,0.05941251
-2.10405203,1.32420744,0.05476804,0.25362383,0.38729541,0.06483357,0.06192217,0.71157944,0.02757544,0.05911073
-2.09804902,1.30888968,0.05698946,0.25579958,0.40116900,0.06513732,0.06258186,0.69284997,0.02606764,0.05918370
-2.09204602,1.30431726,0.05947654,0.26060165,0.41933761,0.06593925,0.06380728,0.67927265,0.02476222,0.05963261
-2.08604302,1.31039742,0.06216633,0.26798820,0.44165803,0.06722244,0.06557761,0.67089666,0.02367034,0.06045472
-2.08004002,1.32692414,0.06499104,0.27788549,0.46794362,0.06896221,0.06786966,0.66772624,0.02280134,0.06164353
-2.07403702,1.35358456,0.06787962,0.29018909,0.49796612,0.07112658,0.07065819,0.66972361,0.02216234,0.06318919
-2.06803402,1.38996607,0.07075945,0.30476533,0.53145765,0.07367690,0.07391615,0.67681172,0.02175788,0.06507886
-2.06203102,1.43556420,0.07355806,0.32145316,0.56811274,0.07656857,0.07761494,0.68887702,0.02158961,0.06729711
-2.05602801,1.48979081,0.07620490,0.34006621,0.60759052,0.07975186,0.08172465,0.70577195,0.02165606,0.06982636
-2.05002501,1.55198258,0.07863307,0.36039510,0.64951711,0.08317283,0.08621427,0.72731721,0.02195244,0.07264725
-2.04402201,1.62140960,0.08078098,0.38220990,0.69348827,0.08677425,0.09105198,0.75330370,0.02247053,0.07573907
-2.03801901,1.69728390,0.08259385,0.40526274,0.73907229,0.09049662,0.09620528,0.78349420,0.02319868,0.07908006
-2.03201601,1.77876769,0.08402501,0.42929055,0.78581327,0.09427919,0.10164117,0.81762464,0.02412185,0.08264765
-2.02601301,1.86498146,0.08503701,0.45401785,0.83323482,0.09806088,0.10732629,0.85540513,0.02522179,0.08641867
-2.02001001,1.95501168,0.08560235,0.47915966,0.88084418,0.10178131,0.11322700,0.89652069,0.02647728,0.09036939
-2.01400700,2.04791818,0.08570402,0.50442451,0.92813692,0.10538170,0.11930940,0.94063174,0.02786446,0.09447558
-2.00800400,2.14274127,0.08533557,0.52951744,0.97460209,0.10880569,0.12553930,0.98737449,0.02935724,0.09871233
-2.00200100,2.23850862,0.08450100,0.55414322,1.01972796,0.11200021,0.13188216,1.03636119,0.03092777,0.10305394
-1.99599800,2.33424196,0.08321422,0.57800955,1.06300823,0.11491612,0.13830298,1.08718048,0.03254697,0.10747361
-1.98999500,2.42896377,0.08149824,0.60083049,1.10394867,0.11750889,0.14476618,1.13939790,0.03418512,0.11194324
-1.98399200,2.52170407,0.07938419,0.62232983,1.14207413,0.11973919,0.15123539,1.19255659,0.03581241,0.11643307
-1.97798899,2.61150735,0.07691004,0.64224461,1.17693578,0.12157329,0.15767334,1.24617850,0.03739955,0.12091145
-1.97198599,2.69743985,0.07411920,0.66032875,1.20811834,0.12298352,0.16404172,1.29976606,0.03891836,0.12534461
-1.96598299,2.77859715,0.07105911,0.67635652,1.23524728,0.12394853,0.17030107,1.35280453,0.04034228,0.12969654
-1.95997999,2.85411222,0.06777972,0.69012604,1.25799563,0.12445351,0.17641080,1.40476513,0.04164686,0.13392899
-1.95397699,2.92316395,0.06433201,0.70146270,1.27609029,0.12449031,0.18232921,1.45510897,0.04281022,0.13800163
-1.94797399,2.98498607,0.06076668,0.71022219,1.28931761,0.12405746,0.18801373,1.50329200,0.04381337,0.14187236
-1.94197099,3.03887645,0.05713285,0.71629343,1.29752799,0.12316007,0.19342120,1.54877083,0.04464047,0.14549780
-1.93596798,3.08420667,0.05347701,0.71960094,1.30063947,0.12180971,0.19850831,1.59100961,0.04527905,0.14883398
-1.92996498,3.12043170,0.04984211,0.72010679,1.29863992,0.12002408,0.20323222,1.62948775,0.04572007,0.15183722
-1.92396198,3.14709943,0.04626687,0.71781197,1.29158799,0.11782669,0.20755128,1.66370846,0.04595794,0.15446514
-1.91795898,3.16385990,0.04278527,0.71275705,1.27961253,0.11524638,0.21142588,1.69320799,0.04599045,0.15667780
-1.91195598,3.17047386,0.03942628,0.70502218,1.26291059,0.11231679,0.21481940,1.71756526,0.04581865,0.15843890
-1.90595298,3.16682029,0.03621369,0.69472621,1.24174397,0.10907569,0.21769929,1.73641170,0.04544664,0.15971709
-1.89994997,3.15290267,0.03316618,0.68202508,1.21643432,0.10556438,0.22003806,1.74944098,0.04488137,0.16048716
-1.89394697,3.12885353,0.03029751,0.66710929,1.18735705,0.10182686,0.22181438,1.75641825,0.04413232,0.16073118
-1.88794397,3.09493698,0.02761679,0.65020066,1.15493406,0.09790908,0.22301400,1.75718854,0.04321124,0.16043946
-1.88194097,3.05154893,0.02512891,0.63154824,1.11962549,0.09385812,0.22363062,1.75168397,0.04213184,0.15961138
-1.87593797,2.99921474,0.02283495,0.61142357,1.08192079,0.08972138,0.22366651,1.73992948,0.04090948,0.15825585
-1.86993497,2.93858415,0.02073269,0.59011539,1.04232928,0.08554577,0.22313291,1.72204657,0.03956088,0.15639152
-1.86393197,2.87042348,0.01881715,0.56792387,1.00137043,0.08137693,0.22205019,1.69825506,0.03810381,0.15404665
-1.85792896,2.79560506,0.01708104,0.54515458,0.95956426,0.07725851,0.22044763,1.66887252,0.03655682,0.15125863
-1.85192596,2.71509424,0.01551534,0.52211239,0.91742201,0.07323151,0.21836295,1.63431139,0.03493899,0.14807318
-1.84592296,2.62993418,0.01410969,0.49909547,0.87543740,0.06933371,0.21584146,1.59507371,0.03326970,0.14454319
-1.83991996,2.54122896,0.01285289,0.47638960,0.83407883,0.06559920,0.21293500,1.55174372,0.03156841,0.14072736
-1.83391696,2.45012550,0.01173322,0.45426303,0.79378263,0.06205801,0.20970056,1.50497852,0.02985443,0.13668858
-1.82791396,2.35779505,0.01073884,0.43296204,0.75494761,0.05873592,0.20619876,1.45549708,0.02814681,0.13249217
-1.82191096,2.26541479,0.00985804,0.41270733,0.71793113,0.05565431,0.20249227,1.40406803,0.02646413,0.12820411
-1.81590795,2.17415022,0.00907948,0.39369148,0.68304669,0.05283021,0.19864417,1.35149669,0.02482439,0.12388925
-1.80990495,2.08513915,0.00839237,0.37607745,0.65056314,0.05027647,0.19471645,1.29861179,0.02324486,0.11960963
-1.80390195,1.99947751,0.00778661,0.35999816,0.62070542,0.04800200,0.19076868,1.24625228,0.02174202,0.11542307
-1.79789895,1.91820760,0.00725290,0.34555718,0.59365675,0.04601220,0.18685699,1.19525476,0.02033142,0.11138187
-1.79189595,1.84230890,0.00678276,0.33283040,0.56956196,0.04430937,0.18303334,1.14644165,0.01902761,0.10753198
-1.78589295,1.77269149,0.00636858,0.32186852,0.54853189,0.04289329,0.17934524,1.10061052,0.01784407,0.10391239
-1.77988994,1.71019176,0.00600361,0.31270024,0.53064834,0.04176173,0.17583591,1.05852463,0.01679311,0.10055491
-1.77388694,1.65557034,0.00568192,0.30533578,0.51596925,0.04091102,0.17254477,1.02090468,0.01588583,0.09748430
-1.76788394,1.60951143,0.00539839,0.29977068,0.50453386,0.04033658,0.16950844,0.98842165,0.01513199,0.09471867
-1.76188094,1.57262305,0.00514862,0.29598944,0.49636722,0.04003340,0.16676192,0.96169071,0.01453997,0.09227020
-1.75587794,1.54543754,0.00492888,0.29396879,0.49148392,0.03999636,0.16434006,0.94126571,0.01411663,0.09014601
-1.74987494,1.52841147,0.00473605,0.29368042,0.48989062,0.04022055,0.16227915,0.92763424,0.01386720,0.08834912
-1.74387194,1.52192454,0.00456756,0.29509297,0.49158715,0.04070133,0.16061843,0.92121277,0.01379518,0.08687957
-1.73786893,1.52627683,0.00442129,0.29817305,0.49656615,0.04143434,0.15940141,0.92234187,0.01390221,0.08573535
-1.73186593,1.54168417,0.00429553,0.30288536,0.50481109,0.04241534,0.15867700,0.93128117,0.01418788,0.08491335
-1.72586293,1.56827151,0.00418890,0.30919183,0.51629293,0.04363986,0.15850010,0.94820417,0.01464964,0.08441010
-1.71985993,1.60606454,0.00410028,0.31704992,0.53096547,0.04510283,0.15893171,0.97319288,0.01528261,0.08422227
-1.71385693,1.65497997,0.00402877,0.32641015,0.54875984,0.04679803,0.16003844,1.00623256,0.01607955,0.08434697
-1.70785393,1.71481503,0.00397361,0.33721317,0.56957848,0.04871749,0.16189136,1.04720686,0.01703068,0.08478175
-1.70185093,1.78523724,0.00393412,0.34938657,0.59328910,0.05085095,0.16456421,1.09589371,0.01812371,0.08552443
-1.69584792,1.86577524,0.00390967,0.36284165,0.61971905,0.05318524,0.16813100,1.15196262,0.01934382,0.08657268
-1.68984492,1.95581186,0.00389959,0.37747064,0.64865078,0.05570381,0.17266304,1.21497365,0.02067373,0.08792337
-1.68384192,2.05458039,0.00390318,0.39314441,0.67981860,0.05838629,0.17822562,1.28437872,0.02209388,0.08957190
-1.67783892,2.16116486,0.00391963,0.40971108,0.71290739,0.06120829,0.18487431,1.35952567,0.02358266,0.09151143
-1.67183592,2.27450533,0.00394801,0.42699568,0.74755333,0.06414131,0.19265124,1.43966524,0.02511671,0.09373207
-1.66583292,2.39340822,0.00398724,0.44480095,0.78334702,0.06715284,0.20158134,1.52396127,0.02667135,0.09622022
-1.65982991,2.51656226,0.00403612,0.46290946,0.81983888,0.07020672,0.21166897,1.61150400,0.02822104,0.09895800
-1.65382691,2.64255961,0.00409327,0.48108681,0.85654670,0.07326367,0.22289487,1.70132640,0.02973990,0.10192280
-1.64782391,2.76992173,0.00415719,0.49908603,0.89296527,0.07628199,0.23521384,1.79242294,0.03120236,0.10508714
-1.64182091,2.89712928,0.00422631,0.51665290,0.92857749,0.07921843,0.24855315,1.88377043,0.03258370,0.10841870
-1.63581791,3.02265480,0.00429896,0.53353188,0.96286662,0.08202924,0.26281187,1.97435019,0.03386073,0.11188058
-1.62981491,3.14499722,0.00437349,0.54947255,0.99532902,0.08467122,0.27786122,2.06317062,0.03501239,0.11543184
-1.62381191,3.26271652,0.00444832,0.56423610,1.02548693,0.08710284,0.29354597,2.14928962,0.03602030,0.11902823
-1.61780890,3.37446748,0.00452198,0.57760159,1.05290055,0.08928540,0.30968692,2.23183580,0.03686925,0.12262319
-1.61180590,3.47903106,0.00459322,0.58937177,1.07717895,0.09118406,0.32608439,2.31002786,0.03754768,0.12616884
-1.60580290,3.57534231,0.00466105,0.59937813,1.09798935,0.09276878,0.34252265,2.38319145,0.03804795,0.12961734
-1.59979990,3.66251398,0.00472488,0.60748496,1.11506437,0.09401515,0.35877522,2.45077312,0.03836656,0.13292208
-1.59379690,3.73985503,0.00478452,0.61359230,1.12820698,0.09490504,0.37461073,2.51235090,0.03850426,0.13603907
-1.58779390,3.80688377,0.00484029,0.61763780,1.13729315,0.09542703,0.38979936,2.56764147,0.03846604,0.13892825
-1.58179090,3.86333556,0.00489307,0.61959724,1.14227199,0.09557665,0.40411937,2.61650394,0.03826092,0.14155477
-1.57578789,3.90916504,0.00494432,0.61948404,1.14316377,0.09535645,0.41736380,2.65894038,0.03790181,0.14389008
-1.56978489,3.94454357,0.00499609,0.61734766,1.14005592,0.09477582,0.42934675,2.69509348,0.03740505,0.14591306
