energy_ev,total_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.62537087,1.12867122,0.67013952,0.02432867,1.22210213,0.07125282,0.00027646
-4.29514757,1.53605151,1.06153117,0.62874458,0.02291201,1.16472881,0.06282308,0.00025936
-4.28914457,1.44915149,0.99596120,0.58780243,0.02150868,1.10806112,0.05529691,0.00024359
-4.28314157,1.36521568,0.93242957,0.54765106,0.02012784,1.05249077,0.04868080,0.00022918
-4.27713857,1.28471420,0.87135245,0.50860427,0.01877771,0.99836438,0.04297111,0.00021615
-4.27113557,1.20804500,0.81309461,0.47094912,0.01746556,0.94598232,0.03815680,0.00020451
-4.26513257,1.13553823,0.75797110,0.43494408,0.01619775,0.89559929,0.03422219,0.00019425
-4.25912956,1.06746225,0.70625002,0.40081776,0.01497970,0.84742619,0.03114950,0.00018534
-4.25312656,1.00403066,0.65815600,0.36876840,0.01381592,0.80163344,0.02892113,0.00017778
-4.24712356,0.94541008,0.61387409,0.33896379,0.01271007,0.75835525,0.02752157,0.00017154
-4.24112056,0.89172802,0.57355396,0.31154186,0.01166497,0.71769458,0.02693878,0.00016660
-4.23511756,0.84308056,0.53731385,0.28661155,0.01068263,0.67972860,0.02716512,0.00016296
-4.22911456,0.79953906,0.50524431,0.26425412,0.00976434,0.64451397,0.02819767,0.00016062
-4.22311156,0.76115570,0.47741108,0.24452446,0.00891067,0.61209177,0.03003794,0.00015958
-4.21710855,0.72796719,0.45385714,0.22745256,0.00812159,0.58249170,0.03269105,0.00015988
-4.21110555,0.69999651,0.43460362,0.21304479,0.00739646,0.55573498,0.03616436,0.00016152
-4.20510255,0.67725225,0.41964940,0.20128493,0.00673414,0.53183611,0.04046556,0.00016455
-4.19909955,0.65972583,0.40896943,0.19213498,0.00613306,0.51080289,0.04560044,0.00016899
-4.19309655,0.64738627,0.40251181,0.18553547,0.00559122,0.49263504,0.05157021,0.00017486
-4.18709355,0.64017318,0.40019371,0.18140551,0.00510631,0.47732132,0.05836875,0.00018218
-4.18109055,0.63798812,0.40189655,0.17964244,0.00467570,0.46483534,0.06597972,0.00019095
-4.17508754,0.64068512,0.40746068,0.18012132,0.00429653,0.45513049,0.07437381,0.00020115
-4.16908454,0.64806095,0.41668005,0.18269424,0.00396573,0.44813433,0.08350617,0.00021273
-4.16308154,0.65984600,0.42929739,0.18718979,0.00368005,0.44374297,0.09331430,0.00022560
-4.15707854,0.67569651,0.44500038,0.19341282,0.00343607,0.44181589,0.10371651,0.00023966
-4.15107554,0.69518914,0.46341941,0.20114459,0.00323029,0.44217174,0.11461099,0.00025475
-4.14507254,0.71781837,0.48412729,0.21014368,0.00305906,0.44458564,0.12587583,0.00027068
-4.13906953,0.74299749,0.50664136,0.22014770,0.00291868,0.44878831,0.13736977,0.00028723
-4.13306653,0.77006355,0.53042822,0.23087598,0.00280540,0.45446738,0.14893405,0.00030412
-4.12706353,0.79828638,0.55491129,0.24203324,0.00271545,0.46127096,0.16039510,0.00032107
-4.12106053,0.82688176,0.57948096,0.25331429,0.00264506,0.46881360,0.17156813,0.00033775
-4.11505753,0.85502835,0.60350729,0.26440972,0.00259053,0.47668439,0.18226157,0.00035382
-4.10905453,0.88188772,0.62635482,0.27501228,0.00254826,0.48445708,0.19228209,0.00036895
-4.10305153,0.90662699,0.64739886,0.28482396,0.00251477,0.49170157,0.20144009,0.00038278
-4.09704852,0.92844275,0.66604268,0.29356325,0.00248679,0.49799654,0.20955544,0.00039499
-4.09104552,0.94658547,0.68173483,0.30097246,0.00246130,0.50294235,0.21646316,0.00040527
-4.08504252,0.96038306,0.69398573,0.30682473,0.00243556,0.50617378,0.22201884,0.00041336
-4.07903952,0.96926249,0.70238281,0.31093024,0.00240713,0.50737187,0.22610356,0.00041901
-4.07303652,0.97276846,0.70660335,0.31314159,0.00237398,0.50627431,0.22862792,0.00042205
-4.06703352,0.97057802,0.70642450,0.31335773,0.00233446,0.50268377,0.22953526,0.00042237
-4.06103052,0.96251057,0.70172976,0.31152658,0.00228731,0.49647395,0.22880362,0.00041990
-4.05502751,0.94853266,0.69251192,0.30764586,0.00223169,0.48759275,0.22644652,0.00041466
-4.04902451,0.92875735,0.67887187,0.30176235,0.00216720,0.47606282,0.22251246,0.00040671
-4.04302151,0.90343831,0.66101378,0.29396939,0.00209379,0.46197911,0.21708320,0.00039618
-4.03701851,0.87295878,0.63923655,0.28440291,0.00201180,0.44550384,0.21027082,0.00038326
-4.03101551,0.83781623,0.61392218,0.27323605,0.00192186,0.42685914,0.20221381,0.00036819
-4.02501251,0.79860329,0.58552151,0.26067262,0.00182490,0.40631763,0.19307236,0.00035124
-4.01900950,0.75598605,0.55453811,0.24693989,0.00172206,0.38419165,0.18302297,0.00033272
-4.01300650,0.71068069,0.52151100,0.23228074,0.00161464,0.36082143,0.17225277,0.00031295
-4.00700350,0.66342952,0.48699704,0.21694579,0.00150404,0.33656301,0.16095375,0.00029228
-4.00100050,0.61497760,0.45155371,0.20118573,0.00139172,0.31177627,0.14931708,0.00027104
-3.99499750,0.56605071,0.41572302,0.18524407,0.00127911,0.28681368,0.13752789,0.00024955
-3.98899450,0.51733563,0.38001708,0.16935077,0.00116761,0.26201016,0.12576057,0.00022813
-3.98299150,0.46946340,0.34490590,0.15371675,0.00105850,0.23767435,0.11417478,0.00020707
-3.97698849,0.42299590,0.31080764,0.13852964,0.00095294,0.21408169,0.10291236,0.00018661
-3.97098549,0.37841614,0.27808161,0.12395061,0.00085193,0.19146925,0.09209504,0.00016696
-3.96498249,0.33612226,0.24702392,0.11011248,0.00075628,0.17003252,0.08182313,0.00014832
-3.95897949,0.29642504,0.21786583,0.09711901,0.00066665,0.14992394,0.07217501,0.00013082
-3.95297649,0.25954884,0.19077451,0.08504526,0.00058349,0.13125319,0.06320746,0.00011455
-3.94697349,0.22563531,0.16585583,0.07393885,0.00050709,0.11408895,0.05495668,0.00009959
-3.94097049,0.19474954,0.14315903,0.06382206,0.00043756,0.09846183,0.04743983,0.00008596
-3.93496748,0.16688806,0.12268263,0.05469449,0.00037488,0.08436831,0.04065708,0.00007367
-3.92896448,0.14198811,0.10438128,0.04653612,0.00031889,0.07177529,0.03459390,0.00006268
-3.92296148,0.11993756,0.08817318,0.03931063,0.00026932,0.06062508,0.02922357,0.00005295
-3.91695848,0.10058514,0.07394759,0.03296874,0.00022584,0.05084046,0.02450966,0.00004441
-3.91095548,0.08375043,0.06157218,0.02745157,0.00018802,0.04232965,0.02040852,0.00003697
-3.90495248,0.06923315,0.05089998,0.02269363,0.00015541,0.03499102,0.01687159,0.00003057
-3.89894947,0.05682174,0.04177563,0.01862571,0.00012754,0.02871734,0.01384749,0.00002509
-3.89294647,0.04630075,0.03404085,0.01517728,0.00010392,0.02339949,0.01128384,0.00002044
-3.88694347,0.03745715,0.02753912,0.01227857,0.00008407,0.01892964,0.00912881,0.00001654
-3.88094047,0.03008536,0.02211935,0.00986227,0.00006752,0.01520378,0.00733236,0.00001328
-3.87493747,0.02399116,0.01763878,0.00786473,0.00005384,0.01212365,0.00584721,0.00001059
-3.86893447,0.01899441,0.01396501,0.00622695,0.00004262,0.00959816,0.00462948,0.00000839
-3.86293147,0.01493091,0.01097730,0.00489513,0.00003350,0.00754422,0.00363919,0.00000659
-3.85692846,0.01165321,0.00856725,0.00382099,0.00002614,0.00588726,0.00284041,0.00000514
-3.85092546,0.00903086,0.00663892,0.00296181,0.00002026,0.00456126,0.00220137,0.00000399
-3.84492246,0.00695003,0.00510859,0.00228034,0.00001558,0.00350857,0.00169434,0.00000307
-3.83891946,0.00531266,0.00390410,0.00174452,0.00001190,0.00267949,0.00129545,0.00000234
-3.83291646,0.00403540,0.00296411,0.00132714,0.00000902,0.00203169,0.00098441,0.00000178
-3.82691346,0.00304828,0.00223705,0.00100542,0.00000680,0.00152953,0.00074419,0.00000134
-3.82091046,0.00229337,0.00168018,0.00076059,0.00000508,0.00114335,0.00056073,0.00000100
-3.81490745,0.00172337,0.00125852,0.00057742,0.00000378,0.00084873,0.00042255,0.00000074
-3.80890445,0.00130029,0.00094386,0.00044382,0.00000279,0.00062579,0.00032048,0.00000055
-3.80290145,0.00099426,0.00071385,0.00035051,0.00000206,0.00045854,0.00024735,0.00000040
-3.79689845,0.00078240,0.00055120,0.00029062,0.00000152,0.00033421,0.00019772,0.00000029
-3.79089545,0.00064793,0.00044289,0.00025949,0.00000114,0.00024278,0.00016769,0.00000021
-3.78489245,0.00057941,0.00037967,0.00025442,0.00000087,0.00017646,0.00015473,0.00000015
-3.77888944,0.00057015,0.00035549,0.00027459,0.00000070,0.00012931,0.00015752,0.00000011
-3.77288644,0.00061781,0.00036719,0.00032092,0.00000062,0.00009688,0.00017592,0.00000009
-3.76688344,0.00072419,0.00041423,0.00039611,0.00000062,0.00007598,0.00021090,0.00000007
-3.76088044,0.00089512,0.00049853,0.00050468,0.00000071,0.00006443,0.00026456,0.00000006
-3.75487744,0.00114059,0.00062443,0.00065307,0.00000088,0.00006094,0.00034019,0.00000006
-3.74887444,0.00147496,0.00079871,0.00084982,0.00000117,0.00006499,0.00044237,0.00000007
-3.74287144,0.00191734,0.00103071,0.00110577,0.00000160,0.00007681,0.00057711,0.00000008
-3.73686843,0.00249214,0.00133250,0.00143429,0.00000222,0.00009735,0.00075200,0.00000011
-3.73086543,0.00322961,0.00171910,0.00185157,0.00000309,0.00012832,0.00097648,0.00000015
-3.72486243,0.00416663,0.00220877,0.00237691,0.00000429,0.00017231,0.00126201,0.00000020
-3.71885943,0.00534748,0.00282330,0.00303300,0.00000593,0.00023289,0.00162241,0.00000027
-3.71285643,0.00682473,0.00358828,0.00384622,0.00000815,0.00031481,0.00207411,0.00000037
-3.70685343,0.00866012,0.00453351,0.00484688,0.00001112,0.00042425,0.00263652,0.00000051
-3.70085043,0.01092552,0.00569317,0.00606945,0.00001508,0.00056901,0.00333230,0.00000069
-3.69484742,0.01370380,0.00710616,0.00755266,0.00002029,0.00075893,0.00418772,0.00000093
-3.68884442,0.01708968,0.00881621,0.00933958,0.00002711,0.00100618,0.00523297,0.00000124
-3.68284142,0.02119046,0.01087206,0.01147753,0.00003597,0.00132568,0.00650246,0.00000164
-3.67683842,0.02612658,0.01332739,0.01401790,0.00004738,0.00173555,0.00803507,0.00000216
-3.67083542,0.03203196,0.01624073,0.01701576,0.00006196,0.00225749,0.00987430,0.00000283
-3.66483242,0.03905410,0.01967518,0.02052937,0.00008045,0.00291731,0.01206844,0.00000367
-3.65882941,0.04735372,0.02369795,0.02461940,0.00010371,0.00374530,0.01467054,0.00000474
-3.65282641,0.05710412,0.02837978,0.02934807,0.00013272,0.00477659,0.01773828,0.00000606
-3.64682341,0.06848986,0.03379406,0.03477796,0.00016864,0.00605152,0.02133368,0.00000770
-3.64082041,0.08170505,0.04001586,0.04097066,0.00021273,0.00761575,0.02552266,0.00000971
-3.63481741,0.09695079,0.04712070,0.04798530,0.00026643,0.00952029,0.03037427,0.00001216
-3.62881441,0.11443206,0.05518307,0.05587673,0.00033129,0.01182137,0.03595983,0.00001513
-3.62281141,0.13435370,0.06427481,0.06469370,0.00040899,0.01457995,0.04235168,0.00001867
-3.61680840,0.15691573,0.07446332,0.07447680,0.00050127,0.01786107,0.04962174,0.00002289
-3.61080540,0.18230773,0.08580952,0.08525638,0.00060997,0.02173278,0.05783967,0.00002785
-3.60480240,0.21070254,0.09836576,0.09705039,0.00073691,0.02626478,0.06707084,0.00003364
-3.59879940,0.24224916,0.11217358,0.10986225,0.00088388,0.03152669,0.07737399,0.00004035
-3.59279640,0.27706515,0.12726145,0.12367884,0.00105255,0.03758591,0.08879862,0.00004805
-3.58679340,0.31522850,0.14364247,0.13846859,0.00124441,0.04450525,0.10138218,0.00005680
-3.58079040,0.35676932,0.16131215,0.15417987,0.00146067,0.05234012,0.11514719,0.00006667
-3.57478739,0.40166160,0.18024629,0.17073963,0.00170221,0.06113560,0.13009825,0.00007769
-3.56878439,0.44981528,0.20039906,0.18805252,0.00196946,0.07092335,0.14621915,0.00008989
-3.56278139,0.50106909,0.22170140,0.20600036,0.00226230,0.08171843,0.16347012,0.00010325
-3.55677839,0.55518458,0.24405961,0.22444234,0.00258004,0.09351636,0.18178546,0.00011774
-3.55077539,0.61184157,0.26735458,0.24321567,0.00292129,0.10629025,0.20107163,0.00013330
-3.54477239,0.67063563,0.29144130,0.26213697,0.00328393,0.11998856,0.22120589,0.00014984
-3.53876938,0.73107791,0.31614910,0.28100438,0.00366509,0.13453325,0.24203575,0.00016722
-3.53276638,0.79259756,0.34128244,0.29960033,0.00406114,0.14981878,0.26337933,0.00018528
-3.52676338,0.85454712,0.36662241,0.31769505,0.00446770,0.16571189,0.28502660,0.00020381
-3.52076038,0.91621087,0.39192888,0.33505072,0.00487969,0.18205240,0.30674172,0.00022259
-3.51475738,0.97681633,0.41694347,0.35142619,0.00529144,0.19865498,0.32826652,0.00024135
-3.50875438,1.03554864,0.44139312,0.36658217,0.00569679,0.21531204,0.34932489,0.00025981
-3.50275138,1.09156756,0.46499440,0.38028682,0.00608920,0.23179760,0.36962825,0.00027768
-3.49674837,1.14402680,0.48745840,0.39232141,0.00646198,0.24787212,0.38888189,0.00029464
-3.49074537,1.19209484,0.50849613,0.40248605,0.00680844,0.26328816,0.40679185,0.00031039
-3.48474237,1.23497685,0.52782429,0.41060518,0.00712209,0.27779668,0.42307247,0.00032464
-3.47873937,1.27193662,0.54517133,0.41653266,0.00739686,0.29115372,0.43745392,0.00033710
-3.47273637,1.30231794,0.56028356,0.42015617,0.00762729,0.30312727,0.44968978,0.00034753
-3.46673337,1.32556424,0.57293116,0.42140088,0.00780871,0.31350404,0.45956424,0.00035571
-3.46073037,1.34123602,0.58291394,0.42023208,0.00793742,0.32209584,0.46689852,0.00036147
-3.45472736,1.34902496,0.59006656,0.41665671,0.00801083,0.32874527,0.47155649,0.00036468
-3.44872436,1.34876428,0.59426322,0.41072372,0.00802751,0.33333053,0.47344898,0.00036527
-3.44272136,1.34043488,0.59542133,0.40252312,0.00798734,0.33576913,0.47253680,0.00036325
-3.43671836,1.32416682,0.59350443,0.39218387,0.00789145,0.33602035,0.46883227,0.00035863
-3.43071536,1.30023616,0.58852386,0.37987060,0.00774221,0.33408628,0.46239905,0.00035154
-3.42471236,1.26905729,0.58053931,0.36577924,0.00754319,0.33001153,0.45335059,0.00034211
-3.41870935,1.23117102,0.56965815,0.35013185,0.00729902,0.32388150,0.44184693,0.00033054
-3.41270635,1.18722897,0.55603359,0.33317071,0.00701528,0.31581947,0.42809022,0.00031707
-3.40670335,1.13797492,0.53986157,0.31515205,0.00669830,0.30598241,0.41231904,0.00030196
-3.40070035,1.08422391,0.52137662,0.29633943,0.00635498,0.29455599,0.39480183,0.00028551
-3.39469735,1.02683994,0.50084671,0.27699735,0.00599262,0.28174877,0.37582957,0.00026802
-3.38869435,0.96671313,0.47856732,0.25738497,0.00561869,0.26778598,0.35570818,0.00024979
-3.38269135,0.90473723,0.45485483,0.23775043,0.00524065,0.25290304,0.33475078,0.00023113
-3.37668834,0.84178826,0.43003951,0.21832576,0.00486576,0.23733918,0.31327007,0.00021233
-3.37068534,0.77870497,0.40445827,0.19932264,0.00450095,0.22133129,0.29157125,0.00019365
-3.36468234,0.71627171,0.37844743,0.18092905,0.00415261,0.20510823,0.26994550,0.00017535
-3.35867934,0.65520410,0.35233570,0.16330684,0.00382652,0.18888588,0.24866426,0.00015764
-3.35267634,0.59613779,0.32643758,0.14659030,0.00352777,0.17286288,0.22797450,0.00014070
-3.34667334,0.53962046,0.30104734,0.13088563,0.00326065,0.15721731,0.20809493,0.00012468
-3.34067034,0.48610697,0.27643377,0.11627128,0.00302862,0.14210423,0.18921329,0.00010969
-3.33466733,0.43595751,0.25283577,0.10279897,0.00283429,0.12765421,0.17148462,0.00009581
-3.32866433,0.38943851,0.23045889,0.09049542,0.00267942,0.11397262,0.15503054,0.00008309
-3.32266133,0.34672601,0.20947288,0.07936452,0.00256493,0.10113983,0.13993936,0.00007153
-3.31665833,0.30791100,0.19001026,0.06938993,0.00249092,0.08921211,0.12626702,0.00006114
-3.31065533,0.27300637,0.17216581,0.06053776,0.00245668,0.07822305,0.11403866,0.00005189
-3.30465233,0.24195505,0.15599710,0.05275954,0.00246078,0.06818555,0.10325082,0.00004372
-3.29864932,0.21463890,0.14152580,0.04599502,0.00250106,0.05909412,0.09387391,0.00003657
-3.29264632,0.19088803,0.12873980,0.04017499,0.00257474,0.05092742,0.08585517,0.00003037
-3.28664332,0.17049017,0.11759600,0.03522382,0.00267843,0.04365084,0.07912176,0.00002504
-3.28064032,0.15319988,0.10802360,0.03106187,0.00280823,0.03721926,0.07358393,0.00002050
-3.27463732,0.13874736,0.09992788,0.02760761,0.00295978,0.03157950,0.06913833,0.00001666
-3.26863432,0.12684664,0.09319426,0.02477943,0.00312835,0.02667280,0.06567122,0.00001344
-3.26263132,0.11720319,0.08769247,0.02249723,0.00330893,0.02243703,0.06306167,0.00001077
-3.25662831,0.10952076,0.08328092,0.02068370,0.00349633,0.01880860,0.06118457,0.00000857
-3.25062531,0.10350738,0.07981094,0.01926539,0.00368526,0.01572417,0.05991357,0.00000677
-3.24462231,0.09888074,0.07713092,0.01817350,0.00387046,0.01312208,0.05912379,0.00000531
-3.23861931,0.09537261,0.07509025,0.01734453,0.00404682,0.01094346,0.05869430,0.00000413
-3.23261631,0.09273271,0.07354296,0.01672069,0.00420948,0.00913314,0.05851041,0.00000320
-3.22661331,0.09073176,0.07235097,0.01625017,0.00435395,0.00764028,0.05846568,0.00000246
-3.22061031,0.08916386,0.07138702,0.01588735,0.00447621,0.00641881,0.05846363,0.00000188
-3.21460730,0.08784827,0.07053711,0.01559277,0.00457285,0.00542773,0.05841914,0.00000143
-3.20860430,0.08663058,0.06970242,0.01533311,0.00464109,0.00463122,0.05825956,0.00000109
-3.20260130,0.08538325,0.06880088,0.01508105,0.00467892,0.00399863,0.05792541,0.00000084
-3.19659830,0.08400570,0.06776810,0.01481502,0.00468508,0.00350451,0.05737083,0.00000066
-3.19059530,0.08242384,0.06655803,0.01451894,0.00465914,0.00312842,0.05656358,0.00000053
-3.18459230,0.08058924,0.06514300,0.01418190,0.00460148,0.00285486,0.05548480,0.00000045
-3.17858929,0.07847784,0.06351351,0.01379781,0.00451326,0.00267316,0.05412838,0.00000042
-3.17258629,0.07608838,0.06167762,0.01336494,0.00439641,0.00257735,0.05250010,0.00000042
-3.16658329,0.07344067,0.05966009,0.01288557,0.00425351,0.00256612,0.05061658,0.00000047
-3.16058029,0.07057355,0.05750136,0.01236554,0.00408777,0.00264281,0.04850393,0.00000056
-3.15457729,0.06754297,0.05525631,0.01181389,0.00390291,0.00281542,0.04619645,0.00000070
-3.14857429,0.06441991,0.05299309,0.01124241,0.00370305,0.00309667,0.04373513,0.00000089
-3.14257129,0.06128855,0.05079183,0.01066539,0.00349261,0.00350410,0.04116629,0.00000115
-3.13656828,0.05824449,0.04874349,0.01009926,0.00327623,0.00406022,0.03854023,0.00000150
-3.13056528,0.05539325,0.04694877,0.00956242,0.00305864,0.00479255,0.03591005,0.00000194
-3.12456228,0.05284904,0.04551716,0.00907509,0.00284461,0.00573378,0.03333066,0.00000251
-3.11855928,0.05073377,0.04456602,0.00865918,0.00263883,0.00692174,0.03085803,0.00000322
-3.11255628,0.04917634,0.04421984,0.00833834,0.00244590,0.00839934,0.02854870,0.00000412
-3.10655328,0.04831220,0.04460952,0.00813799,0.00227026,0.01021437,0.02645951,0.00000524
-3.10055028,0.04828300,0.04587154,0.00808544,0.00211616,0.01241915,0.02464766,0.00000663
-3.09454727,0.04923649,0.04814716,0.00821001,0.00198766,0.01506993,0.02317094,0.00000833
-3.08854427,0.05132624,0.05158140,0.00854319,0.00188858,0.01822613,0.02208823,0.00001041
-3.08254127,0.05471148,0.05632173,0.00911877,0.00182256,0.02194930,0.02146005,0.00001292
-3.07653827,0.05955652,0.06251646,0.00997295,0.00179304,0.02630182,0.02134932,0.00001595
-3.07053527,0.06603009,0.07031274,0.01114430,0.00180320,0.03134533,0.02182202,0.00001958
-3.06453227,0.07430408,0.07985412,0.01267368,0.00185607,0.03713903,0.02294789,0.00002390
-3.05852926,0.08455193,0.09127766,0.01460401,0.00195440,0.04373766,0.02480093,0.00002900
-3.05252626,0.09694649,0.10471061,0.01697984,0.00210070,0.05118942,0.02745973,0.00003499
-3.04652326,0.11165726,0.12026680,0.01984674,0.00229716,0.05953384,0.03100757,0.00004199
-3.04052026,0.12884721,0.13804264,0.02325055,0.00254559,0.06879966,0.03553207,0.00005012
-3.03451726,0.14866904,0.15811311,0.02723633,0.00284737,0.07900282,0.04112466,0.00005951
-3.02851426,0.17126113,0.18052775,0.03184725,0.00320331,0.09014475,0.04787944,0.00007029
-3.02251126,0.19674316,0.20530681,0.03712317,0.00361356,0.10221100,0.05589179,0.00008260
-3.01650825,0.22521169,0.23243794,0.04309923,0.00407754,0.11517028,0.06525650,0.00009658
-3.01050525,0.25673572,0.26187334,0.04980425,0.00459375,0.12897413,0.07606552,0.00011237
-3.00450225,0.29135252,0.29352785,0.05725913,0.00515971,0.14355711,0.08840542,0.00013011
-2.99849925,0.32906390,0.32727790,0.06547537,0.00577188,0.15883772,0.10235450,0.00014995
-2.99249625,0.36983299,0.36296151,0.07445357,0.00642555,0.17471988,0.11797978,0.00017201
-2.98649325,0.41358176,0.40037948,0.08418220,0.00711481,0.19109509,0.13533380,0.00019643
-2.98049025,0.46018939,0.43929758,0.09463666,0.00783259,0.20784508,0.15445150,0.00022332
-2.97448724,0.50949150,0.47944991,0.10577858,0.00857061,0.22484481,0.17534709,0.00025277
-2.96848424,0.56128031,0.52054307,0.11755556,0.00931956,0.24196587,0.19801121,0.00028488
-2.96248124,0.61530571,0.56226116,0.12990132,0.01006916,0.25907978,0.22240833,0.00031971
-2.95647824,0.67127715,0.60427120,0.14273630,0.01080840,0.27606127,0.24847459,0.00035730
-2.95047524,0.72886629,0.64622892,0.15596872,0.01152570,0.29279129,0.27611605,0.00039765
-2.94447224,0.78771029,0.68778442,0.16949603,0.01220923,0.30915944,0.30520764,0.00044074
-2.93846923,0.84741560,0.72858774,0.18320674,0.01284721,0.32506584,0.33559259,0.00048650
-2.93246623,0.90756206,0.76829378,0.19698265,0.01342817,0.34042224,0.36708265,0.00053483
-2.92646323,0.96770729,0.80656670,0.21070119,0.01394134,0.35515232,0.39945895,0.00058557
-2.92046023,1.02739121,0.84308352,0.22423802,0.01437692,0.36919124,0.43247368,0.00063851
-2.91445723,1.08614059,0.87753693,0.23746959,0.01472642,0.38248438,0.46585237,0.00069338
-2.90845423,1.14347372,0.90963727,0.25027565,0.01498292,0.39498548,0.49929710,0.00074988
-2.90245123,1.19890503,0.93911400,0.26254166,0.01514127,0.40665437,0.53249019,0.00080762
-2.89644822,1.25194986,0.96571651,0.27416082,0.01519828,0.41745432,0.56509875,0.00086618
-2.89044522,1.30212933,0.98921474,0.28503593,0.01515284,0.42734950,0.59677969,0.00092508
-2.88444222,1.34897544,1.00939966,0.29508070,0.01500592,0.43630248,0.62718530,0.00098378
-2.87843922,1.39203646,1.02608400,0.30422082,0.01476057,0.44427232,0.65596927,0.00104170
-2.87243622,1.43088264,1.03910319,0.31239447,0.01442178,0.45121310,0.68279303,0.00109824
-2.86643322,1.46511228,1.04831692,0.31955257,0.01399636,0.45707335,0.70733219,0.00115277
-2.86043022,1.49435816,1.05361119,0.32565856,0.01349266,0.46179621,0.72928310,0.00120465
-2.85442721,1.51829423,1.05490098,0.33068799,0.01292034,0.46532052,0.74836924,0.00125322
-2.84842421,1.53664242,1.05213340,0.33462791,0.01229004,0.46758279,0.76434727,0.00129787
-2.84242121,1.54917950,1.04529119,0.33747606,0.01161309,0.46851979,0.77701268,0.00133800
-2.83641821,1.55574361,1.03439631,0.33924014,0.01090111,0.46807178,0.78620474,0.00137306
-2.83041521,1.55624042,1.01951344,0.33993711,0.01016575,0.46618618,0.79181067,0.00140256
-2.82441221,1.55064846,1.00075298,0.33959261,0.00941838,0.46282126,0.79376890,0.00142609
-2.81840920,1.53902358,0.97827332,0.33824072,0.00866977,0.45794986,0.79207123,0.00144332
-2.81240620,1.52150211,0.95228211,0.33592381,0.00792992,0.45156273,0.78676398,0.00145402
-2.80640320,1.49830272,0.92303622,0.33269284,0.00720781,0.44367141,0.77794790,0.00145807
-2.80040020,1.46972667,0.89084045,0.32860785,0.00651133,0.43431031,0.76577701,0.00145548
-2.79439720,1.43615653,0.85604461,0.32373876,0.00584714,0.42353811,0.75045629,0.00144634
-2.78839420,1.39805323,0.81903926,0.31816631,0.00522069,0.41143817,0.73223842,0.00143091
-2.78239120,1.35595151,0.78025012,0.31198323,0.00463618,0.39811801,0.71141954,0.00140952
-2.77638819,1.31045391,0.74013120,0.30529530,0.00409664,0.38370800,0.68833433,0.00138264
-2.77038519,1.26222334,0.69915723,0.29822237,0.00360404,0.36835911,0.66335041,0.00135085
-2.76438219,1.21197446,0.65781525,0.29089920,0.00315934,0.35224008,0.63686231,0.00131483
-2.75837919,1.16046395,0.61659609,0.28347581,0.00276271,0.33553392,0.60928509,0.00127533
-2.75237619,1.10847999,0.57598574,0.27611743,0.00241359,0.31843407,0.58104784,0.00123318
-2.74637319,1.05683086,0.53645711,0.26900381,0.00211091,0.30114029,0.55258709,0.00118928
-2.74037019,1.00633314,0.49846227,0.26232777,0.00185315,0.28385446,0.52434025,0.00114456
-2.73436718,0.95779928,0.46242552,0.25629298,0.00163857,0.26677638,0.49673924,0.00109997
-2.72836418,0.91202499,0.42873730,0.25111092,0.00146525,0.25009987,0.47020423,0.00105648
-2.72236118,0.86977631,0.39774906,0.24699690,0.00133120,0.23400901,0.44513766,0.00101502
-2.71635818,0.83177668,0.36976910,0.24416540,0.00123449,0.21867488,0.42191848,0.00097649
-2.71035518,0.79869403,0.34505934,0.24282461,0.00117324,0.20425263,0.40089672,0.00094176
-2.70435218,0.77112807,0.32383293,0.24317036,0.00114569,0.19087911,0.38238830,0.00091159
-2.69834917,0.74959813,0.30625263,0.24537974,0.00115022,0.17867093,0.36667024,0.00088665
-2.69234617,0.73453153,0.29242978,0.24960446,0.00118531,0.16772313,0.35397627,0.00086753
-2.68634317,0.72625315,0.28242385,0.25596430,0.00124956,0.15810825,0.34449287,0.00085466
-2.68034017,0.72497613,0.27624245,0.26454092,0.00134161,0.14987602,0.33835591,0.00084836
-2.67433717,0.73079441,0.27384172,0.27537232,0.00146013,0.14305344,0.33564788,0.00084879
-2.66833417,0.74367728,0.27512714,0.28844823,0.00160374,0.13764543,0.33639588,0.00085598
-2.66233117,0.76346633,0.27995478,0.30370673,0.00177098,0.13363582,0.34057055,0.00086980
-2.65632816,0.78987523,0.28813295,0.32103229,0.00196023,0.13098876,0.34808584,0.00088996
-2.65032516,0.82249242,0.29942446,0.34025554,0.00216968,0.12965054,0.35879995,0.00091607
-2.64432216,0.86078699,0.31354946,0.36115473,0.00239730,0.12955159,0.37251731,0.00094756
-2.63831916,0.90411780,0.33018899,0.38345911,0.00264078,0.13060879,0.38899173,0.00098378
-2.63231616,0.95174562,0.34898932,0.40685405,0.00289754,0.13272790,0.40793068,0.00102399
-2.62631316,1.00284820,0.36956701,0.43098796,0.00316473,0.13580603,0.42900064,0.00106734
-2.62031016,1.05653776,0.39151485,0.45548060,0.00343923,0.13973414,0.45183339,0.00111294
-2.61430715,1.11188050,0.41440848,0.47993268,0.00371770,0.14439941,0.47603314,0.00115988
-2.60830415,1.16791741,0.43781364,0.50393632,0.00399661,0.14968745,0.50118421,0.00120722
-2.60230115,1.22368566,0.46129393,0.52708590,0.00427232,0.15548419,0.52685922,0.00125405
