energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-0.31515758,2.46844045,0.73676372,1.75853096,0.00190221,0.04741961,0.29041192,0.00000000,0.36392274,0.28428400
-0.30915458,2.45226012,0.71848581,1.74904027,0.00187244,0.04759316,0.28657201,0.00000000,0.36061659,0.28297616
-0.30315158,2.42645665,0.69798379,1.73231912,0.00183132,0.04753146,0.28163640,0.00000000,0.35588482,0.28086191
-0.29714857,2.39148290,0.67551489,1.70857537,0.00177936,0.04723182,0.27565245,0.00000000,0.34984007,0.27809618
-0.29114557,2.34803095,0.65138382,1.67818985,0.00171734,0.04669833,0.26869556,0.00000000,0.34262946,0.27486270
-0.28514257,2.29700904,0.62593550,1.64170293,0.00164627,0.04594154,0.26086682,0.00000000,0.33442911,0.27136856
-0.27913957,2.23951086,0.59954619,1.59979563,0.00156736,0.04497801,0.25228968,0.00000000,0.32543761,0.26783777
-0.27313657,2.17677857,0.57261315,1.55326598,0.00148196,0.04382965,0.24310592,0.00000000,0.31586886,0.26450401
-0.26713357,2.11016102,0.54554344,1.50300187,0.00139153,0.04252297,0.23347097,0.00000000,0.30594441,0.26160297
-0.26113057,2.04106904,0.51874226,1.44995141,0.00129753,0.04108815,0.22354884,0.00000000,0.29588585,0.25936445
-0.25512756,1.97092978,0.49260127,1.39509225,0.00120147,0.03955810,0.21350685,0.00000000,0.28590734,0.25800455
-0.24912456,1.90114199,0.46748748,1.33940115,0.00110477,0.03796744,0.20351044,0.00000000,0.27620885,0.25771828
-0.24312156,1.83303408,0.44373309,1.28382517,0.00100878,0.03635155,0.19371822,0.00000000,0.26697025,0.25867285
-0.23711856,1.76782675,0.42162677,1.22925548,0.00091473,0.03474555,0.18427755,0.00000000,0.25834638,0.26100190
-0.23111556,1.70660136,0.40140660,1.17650497,0.00082370,0.03318347,0.17532071,0.00000000,0.25046354,0.26480088
-0.22511256,1.65027531,0.38325503,1.12629018,0.00073664,0.03169739,0.16696188,0.00000000,0.24341717,0.27012384
-0.21910955,1.59958483,0.36729592,1.07921823,0.00065430,0.03031678,0.15929494,0.00000000,0.23727096,0.27698161
-0.21310655,1.55507576,0.35359370,1.03577876,0.00057729,0.02906784,0.15239220,0.00000000,0.23205721,0.28534157
-0.20710355,1.51710185,0.34215462,0.99634101,0.00050602,0.02797308,0.14630395,0.00000000,0.22777837,0.29512905
-0.20110055,1.48583047,0.33292990,0.96115555,0.00044077,0.02705094,0.14105894,0.00000000,0.22440970,0.30623016
-0.19509755,1.46125469,0.32582062,0.93036028,0.00038168,0.02631553,0.13666549,0.00000000,0.22190259,0.31849609
-0.18909455,1.44321091,0.32068400,0.90399001,0.00032875,0.02577647,0.13311322,0.00000000,0.22018861,0.33174868
-0.18309155,1.43140070,0.31734074,0.88198875,0.00028187,0.02543887,0.13037537,0.00000000,0.21918389,0.34578703
-0.17708854,1.42541573,0.31558319,0.86422404,0.00024087,0.02530331,0.12841132,0.00000000,0.21879358,0.36039485
-0.17108554,1.42476429,0.31518391,0.85050218,0.00020549,0.02536601,0.12716935,0.00000000,0.21891633,0.37534835
-0.16508254,1.42889827,0.31590422,0.84058392,0.00017542,0.02561897,0.12658944,0.00000000,0.21944841,0.39042428
-0.15907954,1.43723921,0.31750263,0.83419945,0.00015033,0.02605023,0.12660600,0.00000000,0.22028750,0.40540773
-0.15307654,1.44920253,0.31974263,0.83106238,0.00012988,0.02664420,0.12715032,0.00000000,0.22133589,0.42009941
-0.14707354,1.46421886,0.32239983,0.83088195,0.00011372,0.02738203,0.12815287,0.00000000,0.22250310,0.43432217
-0.14107054,1.48175192,0.32526802,0.83337323,0.00010151,0.02824202,0.12954517,0.00000000,0.22370786,0.44792622
-0.13506753,1.50131235,0.32816428,0.83826497,0.00009293,0.02920017,0.13126130,0.00000000,0.22487942,0.46079306
-0.12906453,1.52246739,0.33093276,0.84530509,0.00008769,0.03023071,0.13323910,0.00000000,0.22595833,0.47283792
-0.12306153,1.54484623,0.33344733,0.85426384,0.00008552,0.03130671,0.13542089,0.00000000,0.22689654,0.48401040
-0.11705853,1.56814145,0.33561296,0.86493473,0.00008618,0.03240072,0.13775399,0.00000000,0.22765719,0.49429367
-0.11105553,1.59210678,0.33736596,0.87713370,0.00008948,0.03348550,0.14019085,0.00000000,0.22821391,0.50370196
-0.10505253,1.61655196,0.33867313,0.89069664,0.00009524,0.03453468,0.14268899,0.00000000,0.22854989,0.51227685
-0.09904952,1.64133522,0.33952992,0.90547602,0.00010330,0.03552351,0.14521082,0.00000000,0.22865682,0.52008239
-0.09304652,1.66635450,0.33995778,0.92133680,0.00011356,0.03642954,0.14772328,0.00000000,0.22853368,0.52719947
-0.08704352,1.69153793,0.34000093,0.93815238,0.00012592,0.03723326,0.15019755,0.00000000,0.22818561,0.53371988
-0.08104052,1.71683475,0.33972258,0.95580085,0.00014030,0.03791873,0.15260863,0.00000000,0.22762287,0.53974037
-0.07503752,1.74220726,0.33920089,0.97416205,0.00015665,0.03847405,0.15493516,0.00000000,0.22685991,0.54535708
-0.06903452,1.76762446,0.33852483,0.99311578,0.00017493,0.03889178,0.15715921,0.00000000,0.22591463,0.55066086
-0.06303152,1.79305797,0.33779009,1.01254133,0.00019514,0.03916920,0.15926622,0.00000000,0.22480792,0.55573355
-0.05702851,1.81848050,0.33709515,1.03231852,0.00021725,0.03930845,0.16124507,0.00000000,0.22356327,0.56064558
-0.05102551,1.84386671,0.33653768,1.05233010,0.00024129,0.03931647,0.16308824,0.00000000,0.22220669,0.56545496
-0.04502251,1.86919654,0.33621137,1.07246547,0.00026727,0.03920486,0.16479202,0.00000000,0.22076670,0.57020760
-0.03901951,1.89446036,0.33620316,1.09262535,0.00029523,0.03898951,0.16635674,0.00000000,0.21927439,0.57493886
-0.03301651,1.91966540,0.33659095,1.11272705,0.00032520,0.03869012,0.16778704,0.00000000,0.21776358,0.57967609
-0.02701351,1.94484254,0.33744186,1.13270977,0.00035724,0.03832956,0.16909198,0.00000000,0.21627083,0.58444191
-0.02101051,1.97005269,0.33881081,1.15253948,0.00039138,0.03793312,0.17028500,0.00000000,0.21483538,0.58925767
-0.01500750,1.99539167,0.34073964,1.17221272,0.00042769,0.03752767,0.17138379,0.00000000,0.21349891,0.59414691
-0.00900450,2.02099290,0.34325639,1.19175899,0.00046619,0.03714076,0.17240979,0.00000000,0.21230501,0.59913819
-0.00300150,2.04702693,0.34637501,1.21124105,0.00050691,0.03679964,0.17338751,0.00000000,0.21129841,0.60426712
0.00300150,2.07369748,0.35009518,1.23075304,0.00054986,0.03653033,0.17434355,0.00000000,0.21052384,0.60957709
0.00900450,2.10123369,0.35440224,1.25041612,0.00059503,0.03635670,0.17530536,0.00000000,0.21002469,0.61511878
0.01500750,2.12987849,0.35926732,1.27037169,0.00064237,0.03629960,0.17629977,0.00000000,0.20984131,0.62094802
0.02101051,2.15987373,0.36464749,1.29077253,0.00069180,0.03637610,0.17735135,0.00000000,0.21000921,0.62712252
0.02701351,2.19144259,0.37048601,1.31177196,0.00074320,0.03659882,0.17848077,0.00000000,0.21055706,0.63369721
0.03301651,2.22477031,0.37671272,1.33351192,0.00079642,0.03697546,0.17970300,0.00000000,0.21150479,0.64071882
0.03901951,2.25998453,0.38324456,1.35611045,0.00085128,0.03750843,0.18102585,0.00000000,0.21286172,0.64822003
0.04502251,2.29713652,0.38998634,1.37964941,0.00090756,0.03819473,0.18244859,0.00000000,0.21462508,0.65621362
0.05102551,2.33618473,0.39683177,1.40416321,0.00096502,0.03902595,0.18396097,0.00000000,0.21677878,0.66468711
0.05702851,2.37698193,0.40366483,1.42962951,0.00102344,0.03998849,0.18554268,0.00000000,0.21929279,0.67359853
0.06303152,2.41926722,0.41036158,1.45596227,0.00108259,0.04106393,0.18716332,0.00000000,0.22212313,0.68287356
0.06903452,2.46266373,0.41679235,1.48300809,0.00114227,0.04222964,0.18878292,0.00000000,0.22521244,0.69240450
0.07503752,2.50668245,0.42282440,1.51054589,0.00120232,0.04345940,0.19035299,0.00000000,0.22849136,0.70205130
0.08104052,2.55073261,0.42832498,1.53829032,0.00126268,0.04472429,0.19181822,0.00000000,0.23188057,0.71164460
0.08704352,2.59413810,0.43316477,1.56589877,0.00132335,0.04599356,0.19311853,0.00000000,0.23529339,0.72099091
0.09304652,2.63615941,0.43722157,1.59298170,0.00138447,0.04723560,0.19419160,0.00000000,0.23863903,0.72987950
0.09904952,2.67602007,0.44038415,1.61911581,0.00144626,0.04841889,0.19497564,0.00000000,0.24182617,0.73809079
0.10505253,2.71293621,0.44255614,1.64385947,0.00150912,0.04951299,0.19541232,0.00000000,0.24476681,0.74540568
0.11105553,2.74614778,0.44365972,1.66676952,0.00157352,0.05048943,0.19544964,0.00000000,0.24738016,0.75161543
0.11705853,2.77494985,0.44363910,1.68741870,0.00164011,0.05132248,0.19504462,0.00000000,0.24959643,0.75653128
0.12306153,2.79872227,0.44246338,1.70541288,0.00170962,0.05198995,0.19416574,0.00000000,0.25136025,0.75999350
0.12906453,2.81695632,0.44012899,1.72040705,0.00178284,0.05247363,0.19279480,0.00000000,0.25263364,0.76187916
0.13506753,2.82927700,0.43666124,1.73211969,0.00186065,0.05275984,0.19092834,0.00000000,0.25339829,0.76210824
0.14107054,2.83545988,0.43211512,1.74034454,0.00194391,0.05283958,0.18857836,0.00000000,0.25365710,0.76064786
0.14707354,2.83544197,0.42657523,1.74495960,0.00203342,0.05270873,0.18577241,0.00000000,0.25343487,0.75751417
0.15307654,2.82932612,0.42015474,1.74593288,0.00212990,0.05236795,0.18255295,0.00000000,0.25277807,0.75277217
0.15907954,2.81737898,0.41299355,1.74332482,0.00223390,0.05182256,0.17897618,0.00000000,0.25175378,0.74653322
0.16508254,2.80002288,0.40525550,1.73728740,0.00234578,0.05108218,0.17511022,0.00000000,0.25044772,0.73895063
0.17108554,2.77782207,0.39712496,1.72806012,0.00246561,0.05016040,0.17103285,0.00000000,0.24896157,0.73021362
0.17708854,2.75146432,0.38880257,1.71596295,0.00259317,0.04907426,0.16682893,0.00000000,0.24740964,0.72053987
0.18309155,2.72173847,0.38050060,1.70138685,0.00272789,0.04784374,0.16258755,0.00000000,0.24591497,0.71016727
0.18909455,2.68950923,0.37243779,1.68478192,0.00286886,0.04649117,0.15839911,0.00000000,0.24460505,0.69934527
0.19509755,2.65569001,0.36483386,1.66664387,0.00301476,0.04504064,0.15435245,0.00000000,0.24360739,0.68832607
0.20110055,2.62121481,0.35790393,1.64749908,0.00316397,0.04351741,0.15053206,0.00000000,0.24304491,0.67735636
0.20710355,2.58701004,0.35185281,1.62788864,0.00331448,0.04194728,0.14701562,0.00000000,0.24303145,0.66666956
0.21310655,2.55396700,0.34686940,1.60835196,0.00346404,0.04035606,0.14387177,0.00000000,0.24366755,0.65647917
0.21910955,2.52291575,0.34312125,1.58941014,0.00361014,0.03876897,0.14115839,0.00000000,0.24503642,0.64697305
0.22511256,2.49460085,0.34074944,1.57154967,0.00375012,0.03721015,0.13892110,0.00000000,0.24720052,0.63830904
0.23111556,2.46965950,0.33986389,1.55520669,0.00388125,0.03570214,0.13719239,0.00000000,0.25019865,0.63061168
0.23711856,2.44860253,0.34053916,1.54075245,0.00400081,0.03426544,0.13599103,0.00000000,0.25404361,0.62397009
0.24312156,2.43179846,0.34281098,1.52848012,0.00410618,0.03291813,0.13532193,0.00000000,0.25872071,0.61843696
0.24912456,2.41946111,0.34667351,1.51859357,0.00419491,0.03167545,0.13517635,0.00000000,0.26418693,0.61402845
0.25512756,2.41164095,0.35207757,1.51119836,0.00426486,0.03054959,0.13553245,0.00000000,0.27037100,0.61072485
0.26113057,2.40822054,0.35892983,1.50629555,0.00431420,0.02954935,0.13635611,0.00000000,0.27717423,0.60847208
0.26713357,2.40891423,0.36709319,1.50377831,0.00434155,0.02868008,0.13760200,0.00000000,0.28447225,0.60718356
0.27313657,2.41327241,0.37638836,1.50343206,0.00434595,0.02794350,0.13921479,0.00000000,0.29211752,0.60674271
0.27913957,2.42069028,0.38659671,1.50493790,0.00432694,0.02733777,0.14113058,0.00000000,0.29994267,0.60700581
0.28514257,2.43042133,0.39746441,1.50787973,0.00428454,0.02685753,0.14327842,0.00000000,0.30776448,0.60780529
0.29114557,2.44159520,0.40870782,1.51175476,0.00421927,0.02649411,0.14558186,0.00000000,0.31538855,0.60895332
0.29714857,2.45323988,0.42002005,1.51598740,0.00413210,0.02623577,0.14796061,0.00000000,0.32261435,0.61024581
0.30315158,2.46430758,0.43107854,1.51994601,0.00402442,0.02606811,0.15033226,0.00000000,0.32924071,0.61146676
0.30915458,2.47370382,0.44155347,1.52296222,0.00389799,0.02597446,0.15261386,0.00000000,0.33507142,0.61239302
0.31515758,2.48031886,0.45111674,1.52435189,0.00375486,0.02593645,0.15472367,0.00000000,0.33992076,0.61279926
0.32116058,2.48306052,0.45945118,1.52343733,0.00359732,0.02593452,0.15658273,0.00000000,0.34361897,0.61246337
0.32716358,2.48088741,0.46625984,1.51956961,0.00342782,0.02594854,0.15811647,0.00000000,0.34601712,0.61117197
0.33316658,2.47284142,0.47127468,1.51215046,0.00324889,0.02595845,0.15925613,0.00000000,0.34699158,0.60872608
0.33916958,2.45807818,0.47426475,1.50065261,0.00306308,0.02594486,0.15994018,0.00000000,0.34644761,0.60494673
0.34517259,2.43589462,0.47504309,1.48463799,0.00287287,0.02588962,0.16011556,0.00000000,0.34432215,0.59968035
0.35117559,2.40575239,0.47347246,1.46377297,0.00268065,0.02577638,0.15973874,0.00000000,0.34058560,0.59280386
0.35717859,2.36729632,0.46946934,1.43784015,0.00248865,0.02559105,0.15877668,0.00000000,0.33524259,0.58422907
0.36318159,2.32036734,0.46300627,1.40674623,0.00229889,0.02532218,0.15720747,0.00000000,0.32833165,0.57390636
0.36918459,2.26500918,0.45411232,1.37052565,0.00211318,0.02496126,0.15502087,0.00000000,0.31992397,0.56182748
0.37518759,2.20146891,0.44287170,1.32934014,0.00193309,0.02450291,0.15221848,0.00000000,0.31012106,0.54802715
0.38119060,2.13019112,0.42942061,1.28347415,0.00175993,0.02394491,0.14881379,0.00000000,0.29905172,0.53258349
0.38719360,2.05180626,0.41394248,1.23332643,0.00159477,0.02328825,0.14483184,0.00000000,0.28686825,0.51561721
0.39319660,1.96711359,0.39666184,1.17939843,0.00143844,0.02253694,0.14030871,0.00000000,0.27374212,0.49728943
0.39919960,1.87705951,0.37783709,1.12227990,0.00129153,0.02169779,0.13529076,0.00000000,0.25985934,0.47779827
0.40520260,1.78271226,0.35775245,1.06263242,0.00115442,0.02078012,0.12983357,0.00000000,0.24541562,0.45737426
0.41120560,1.68523391,0.33670959,1.00117163,0.00102733,0.01979540,0.12400077,0.00000000,0.23061156,0.43627466
0.41720860,1.58585083,0.31501908,0.93864891,0.00091029,0.01875681,0.11786264,0.00000000,0.21564804,0.41477691
0.42321161,1.48582373,0.29299219,0.87583310,0.00080318,0.01767882,0.11149458,0.00000000,0.20072193,0.39317149
0.42921461,1.38641824,0.27093324,0.81349300,0.00070580,0.01657676,0.10497554,0.00000000,0.18602217,0.37175422
0.43521761,1.28887706,0.24913279,0.75238128,0.00061781,0.01546632,0.09838636,0.00000000,0.17172650,0.35081855
0.44122061,1.19439444,0.22786187,0.69322005,0.00053884,0.01436316,0.09180818,0.00000000,0.15799869,0.33064781
0.44722361,1.10409363,0.20736742,0.63668854,0.00046844,0.01328255,0.08532081,0.00000000,0.14498641,0.31150786
0.45322661,1.01900779,0.18786900,0.58341314,0.00040613,0.01223895,0.07900135,0.00000000,0.13281972,0.29364040
0.45922961,0.94006463,0.16955676,0.53395962,0.00035141,0.01124580,0.07292278,0.00000000,0.12161010,0.27725697
0.46523262,0.86807488,0.15259065,0.48882770,0.00030377,0.01031522,0.06715287,0.00000000,0.11145009,0.26253404
0.47123562,0.80372448,0.13710081,0.44844768,0.00026271,0.00945785,0.06175317,0.00000000,0.10241333,0.24960924
0.47723862,0.74757037,0.12318890,0.41317894,0.00022774,0.00868272,0.05677835,0.00000000,0.09455501,0.23857884
0.48324162,0.70003945,0.11093028,0.38330988,0.00019838,0.00799718,0.05227561,0.00000000,0.08791268,0.22949660
0.48924462,0.66143049,0.10037690,0.35905924,0.00017417,0.00740682,0.04828446,0.00000000,0.08250727,0.22237400
0.49524762,0.63191838,0.09156045,0.34057815,0.00015470,0.00691551,0.04483661,0.00000000,0.07834431,0.21718178
0.50125063,0.61156048,0.08449597,0.32795291,0.00013956,0.00652545,0.04195614,0.00000000,0.07541525,0.21385289
0.50725363,0.60030451,0.07918533,0.32120808,0.00012839,0.00623718,0.03965983,0.00000000,0.07369891,0.21228649
0.51325663,0.59799779,0.07562076,0.32030983,0.00012085,0.00604969,0.03795768,0.00000000,0.07316295,0.21235315
0.51925963,0.60439739,0.07378796,0.32516933,0.00011665,0.00596055,0.03685358,0.00000000,0.07376535,0.21390090
0.52526263,0.61918113,0.07366905,0.33564632,0.00011549,0.00596596,0.03634611,0.00000000,0.07545600,0.21676192
0.53126563,0.64195915,0.07524493,0.35155277,0.00011715,0.00606093,0.03642948,0.00000000,0.07817822,0.22075974
0.53726863,0.67228606,0.07849722,0.37265693,0.00012141,0.00623941,0.03709453,0.00000000,0.08187044,0.22571669
0.54327164,0.70967362,0.08340967,0.39868769,0.00012808,0.00649441,0.03832981,0.00000000,0.08646782,0.23146118
0.54927464,0.75360379,0.08996904,0.42933965,0.00013701,0.00681821,0.04012271,0.00000000,0.09190401,0.23783484
0.55527764,0.80354229,0.09816555,0.46427893,0.00014809,0.00720250,0.04246068,0.00000000,0.09811296,0.24469896
0.56128064,0.85895240,0.10799275,0.50314986,0.00016121,0.00763862,0.04533229,0.00000000,0.10503073,0.25194017
0.56728364,0.91930895,0.11944707,0.54558261,0.00017634,0.00811771,0.04872846,0.00000000,0.11259733,0.25947515
0.57328664,0.98411224,0.13252691,0.59120169,0.00019345,0.00863098,0.05264342,0.00000000,0.12075857,0.26725402
0.57928964,1.05290143,0.14723150,0.63963517,0.00021257,0.00916992,0.05707570,0.00000000,0.12946773,0.27526247
0.58529265,1.12526708,0.16355932,0.69052433,0.00023376,0.00972652,0.06202889,0.00000000,0.13868709,0.28352229
0.59129565,1.20086221,0.18150645,0.74353339,0.00025713,0.01029351,0.06751218,0.00000000,0.14838918,0.29209049
0.59729865,1.27941126,0.20106455,0.79835876,0.00028283,0.01086458,0.07354063,0.00000000,0.15855764,0.30105675
0.60330165,1.36071627,0.22221878,0.85473734,0.00031105,0.01143457,0.08013511,0.00000000,0.16918753,0.31053946
0.60930465,1.44465967,0.24494548,0.91245316,0.00034203,0.01199962,0.08732189,0.00000000,0.18028516,0.32068032
0.61530765,1.53120296,0.26920979,0.97134185,0.00037604,0.01255729,0.09513169,0.00000000,0.19186719,0.33163768
0.62131066,1.62038093,0.29496314,1.03129229,0.00041337,0.01310665,0.10359843,0.00000000,0.20395899,0.34357888
0.62731366,1.71229095,0.32214070,1.09224512,0.00045433,0.01364827,0.11275740,0.00000000,0.21659230,0.35667172
0.63331666,1.80707728,0.35065882,1.15418762,0.00049922,0.01418414,0.12264301,0.00000000,0.22980214,0.37107544
0.63931966,1.90491061,0.38041257,1.21714500,0.00054834,0.01471758,0.13328610,0.00000000,0.24362308,0.38693151
0.64532266,2.00596324,0.41127333,1.28116816,0.00060195,0.01525302,0.14471097,0.00000000,0.25808495,0.40435449
0.65132566,2.11038062,0.44308673,1.34631810,0.00066025,0.01579575,0.15693207,0.00000000,0.27320819,0.42342335
0.65732866,2.21825048,0.47567092,1.41264790,0.00072337,0.01635162,0.16995059,0.00000000,0.28899894,0.44417361
0.66333167,2.32957076,0.50881524,1.48018262,0.00079133,0.01692666,0.18375116,0.00000000,0.30544435,0.46659053
0.66933467,2.44421806,0.54227969,1.54889864,0.00086402,0.01752674,0.19829858,0.00000000,0.32250801,0.49060383
0.67533767,2.56191824,0.57579504,1.61870308,0.00094121,0.01815714,0.21353506,0.00000000,0.34012610,0.51608398
0.68134067,2.68222104,0.60906394,1.68941503,0.00102251,0.01882225,0.22937803,0.00000000,0.35820439,0.54284044
0.68734367,2.80448049,0.64176301,1.76074942,0.00110733,0.01952517,0.24571854,0.00000000,0.37661627,0.57062206
0.69334667,2.92784268,0.67354613,1.83230512,0.00119494,0.02026744,0.26242078,0.00000000,0.39520219,0.59911951
0.69934967,3.05124240,0.70404890,1.90355801,0.00128443,0.02104888,0.27932244,0.00000000,0.41377043,0.62796999
0.70535268,3.17340941,0.73289425,1.97386004,0.00137471,0.02186744,0.29623630,0.00000000,0.43209955,0.65676411
0.71135568,3.29288512,0.75969924,2.04244484,0.00146457,0.02271915,0.31295297,0.00000000,0.44994234,0.68505461
0.71735868,3.40804962,0.78408291,2.10843997,0.00155264,0.02359826,0.32924470,0.00000000,0.46703120,0.71236708
0.72336168,3.51715854,0.80567490,2.17088585,0.00163750,0.02449739,0.34487037,0.00000000,0.48308493,0.73821186
0.72936468,3.61838870,0.82412471,2.22876070,0.00171765,0.02540784,0.35958130,0.00000000,0.49781659,0.76209729
0.73536768,3.70989099,0.83911127,2.28101064,0.00179159,0.02631990,0.37312793,0.00000000,0.51094214,0.78354335
0.74137069,3.78984832,0.85035241,2.32658382,0.00185787,0.02722334,0.38526688,0.00000000,0.52218950,0.80209561
0.74737369,3.85653640,0.85761387,2.36446703,0.00191509,0.02810782,0.39576834,0.00000000,0.53130774,0.81733878
0.75337669,3.90838444,0.86071756,2.39372306,0.00196203,0.02896341,0.40442333,0.00000000,0.53807582,0.82890935
0.75937969,3.94403328,0.85954852,2.41352726,0.00199760,0.02978102,0.41105060,0.00000000,0.54231063,0.83650691
0.76538269,3.96238797,0.85406033,2.42320126,0.00202096,0.03055283,0.41550285,0.00000000,0.54387385,0.83990368
0.77138569,3.96266248,0.84427866,2.42224239,0.00203150,0.03127265,0.41767196,0.00000000,0.54267745,0.83895179
0.77738869,3.94441424,0.83030277,2.41034728,0.00202889,0.03193617,0.41749304,0.00000000,0.53868737,0.83358820
0.78339170,3.90756692,0.81230465,2.38742836,0.00201309,0.03254110,0.41494709,0.00000000,0.53192542,0.82383681
0.78939470,3.85242021,0.79052604,2.35362264,0.00198435,0.03308720,0.41006212,0.00000000,0.52246917,0.80980797
0.79539770,3.77964621,0.76527317,2.30929210,0.00194321,0.03357622,0.40291271,0.00000000,0.51044988,0.79169519
0.80140070,3.69027256,0.73690950,2.25501586,0.00189046,0.03401168,0.39361802,0.00000000,0.49604866,0.76976936
0.80740370,3.58565313,0.70584666,2.19157446,0.00182717,0.03439854,0.38233839,0.00000000,0.47949092,0.74437060
0.81340670,3.46742770,0.67253410,2.11992706,0.00175461,0.03474288,0.36927055,0.00000000,0.46103947,0.71589830
0.81940970,3.33747262,0.63744761,2.04118261,0.00167420,0.03505141,0.35464184,0.00000000,0.44098655,0.68479952
0.82541271,3.19784464,0.60107741,1.95656659,0.00158751,0.03533105,0.33870358,0.00000000,0.41964519,0.65155645
0.83141571,3.05072066,0.56391621,1.86738457,0.00149620,0.03558847,0.32172390,0.00000000,0.39734026,0.61667337
0.83741871,2.89833591,0.52644754,1.77498458,0.00140194,0.03582966,0.30398032,0.00000000,0.37439956,0.58066350
0.84342171,2.74292330,0.48913513,1.68071969,0.00130640,0.03605964,0.28575250,0.00000000,0.35114535,0.54403649
0.84942471,2.58665645,0.45241333,1.58591243,0.00121119,0.03628213,0.26731523,0.00000000,0.32788666,0.50728671
0.85542771,2.43159834,0.41667919,1.49182243,0.00111783,0.03649951,0.24893212,0.00000000,0.30491256,0.47088298
0.86143072,2.27965757,0.38228620,1.39961839,0.00102770,0.03671268,0.23085005,0.00000000,0.28248662,0.43525976
0.86743372,2.13255319,0.34953995,1.31035517,0.00094203,0.03692127,0.21329460,0.00000000,0.26084276,0.40081038
0.87343672,1.99178918,0.31869567,1.22495660,0.00086185,0.03712376,0.19646663,0.00000000,0.24018242,0.36788202
0.87943972,1.85863855,0.28995762,1.14420413,0.00078803,0.03731780,0.18053989,0.00000000,0.22067320,0.33677281
0.88544272,1.73413689,0.26348016,1.06873136,0.00072121,0.03750062,0.16565979,0.00000000,0.20244868,0.30773076
0.89144572,1.61908476,0.23937038,0.99902393,0.00066184,0.03766943,0.15194330,0.00000000,0.18560956,0.28095455
0.89744872,1.51405780,0.21769188,0.93542427,0.00061017,0.03782184,0.13947973,0.00000000,0.17022569,0.25659584
0.90345173,1.41942332,0.19846955,0.87814059,0.00056627,0.03795632,0.12833242,0.00000000,0.15633903,0.23476293
0.90945473,1.33536184,0.18169496,0.82725899,0.00053003,0.03807257,0.11854107,0.00000000,0.14396712,0.21552543
0.91545773,1.26189216,0.16733208,0.78275805,0.00050118,0.03817186,0.11012466,0.00000000,0.13310704,0.19891971
0.92146073,1.19889828,0.15532299,0.74452484,0.00047931,0.03825720,0.10308465,0.00000000,0.12373950,0.18495471
0.92746373,1.14615687,0.14559340,0.71237158,0.00046390,0.03833351,0.09740840,0.00000000,0.11583292,0.17361784
0.93346673,1.10336391,0.13805763,0.68605215,0.00045435,0.03840757,0.09307256,0.00000000,0.10934736,0.16488075
0.93946973,1.07015938,0.13262300,0.66527777,0.00044998,0.03848795,0.09004635,0.00000000,0.10423809,0.15870459
0.94547274,1.04614922,0.12919332,0.64973140,0.00045005,0.03858470,0.08829453,0.00000000,0.10045871,0.15504461
0.95147574,1.03092374,0.12767165,0.63908038,0.00045384,0.03870906,0.08777996,0.00000000,0.09796376,0.15385395
0.95747874,1.02407213,0.12796195,0.63298704,0.00046059,0.03887298,0.08846577,0.00000000,0.09671061,0.15508630
0.96348174,1.02519288,0.12997004,0.63111720,0.00046959,0.03908863,0.09031678,0.00000000,0.09666082,0.15869760
0.96948474,1.03389996,0.13360356,0.63314642,0.00048019,0.03936781,0.09330056,0.00000000,0.09778077,0.16464654
0.97548774,1.04982504,0.13877126,0.63876416,0.00049178,0.03972141,0.09738763,0.00000000,0.10004159,0.17289386
0.98149075,1.07261604,0.14538171,0.64767585,0.00050384,0.04015881,0.10255122,0.00000000,0.10341854,0.18340069
0.98749375,1.10193233,0.15334152,0.65960323,0.00051597,0.04068733,0.10876636,0.00000000,0.10788973,0.19612581
0.99349675,1.13743744,0.16255336,0.67428311,0.00052787,0.04131175,0.11600845,0.00000000,0.11343443,0.21102216
0.99949975,1.17878961,0.17291388,0.69146489,0.00053935,0.04203391,0.12425139,0.00000000,0.12003084,0.22803260
1.00550275,1.22563128,0.18431182,0.71090720,0.00055037,0.04285241,0.13346540,0.00000000,0.12765369,0.24708543
1.01150575,1.27757799,0.19662641,0.73237404,0.00056101,0.04376244,0.14361455,0.00000000,0.13627153,0.26808963
1.01750875,1.33420784,0.20972632,0.75563076,0.00057148,0.04475573,0.15465427,0.00000000,0.14584410,0.29093033
1.02351176,1.39505213,0.22346930,0.78044026,0.00058212,0.04582066,0.16652895,0.00000000,0.15631973,0.31546473
1.02951476,1.45958814,0.23770256,0.80655991,0.00059336,0.04694257,0.17916973,0.00000000,0.16763307,0.34151871
1.03551776,1.52723457,0.25226408,0.83373929,0.00060576,0.04810413,0.19249272,0.00000000,0.17970319,0.36888462
1.04152076,1.59735058,0.26698478,0.86171927,0.00061994,0.04928589,0.20639780,0.00000000,0.19243231,0.39732019
1.04752376,1.66923849,0.28169157,0.89023244,0.00063657,0.05046704,0.22076804,0.00000000,0.20570524,0.42654908
1.05352676,1.74215077,0.29621121,0.91900516,0.00065635,0.05162616,0.23547003,0.00000000,0.21938956,0.45626298
1.05952976,1.81530108,0.31037480,0.94776119,0.00068001,0.05274210,0.25035491,0.00000000,0.23333681,0.48612550
1.06553277,1.88787935,0.32402268,0.97622679,0.00070821,0.05379490,0.26526050,0.00000000,0.24738450,0.51577773
