energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.52676338,0.83284551,0.25420462,0.29725368,0.00001639,0.00271278,0.09425966,0.30749567,0.36293984,0.00000000
-3.52076038,0.79847854,0.24245058,0.28949883,0.00001583,0.00295860,0.08802188,0.29154106,0.34813099,0.00000000
-3.51475738,0.76570099,0.23133920,0.28295004,0.00001574,0.00327601,0.08207819,0.27616143,0.33220156,0.00000000
-3.50875438,0.73487578,0.22090947,0.27763626,0.00001614,0.00367271,0.07647860,0.26155578,0.31540273,0.00000000
-3.50275138,0.70637914,0.21120424,0.27358733,0.00001705,0.00415704,0.07127179,0.24793093,0.29799939,0.00000000
-3.49674837,0.68059714,0.20227027,0.27083631,0.00001849,0.00473797,0.06650463,0.23549929,0.28026336,0.00000000
-3.49074537,0.65792144,0.19415803,0.26942130,0.00002050,0.00542511,0.06222160,0.22447612,0.26246664,0.00000000
-3.48474237,0.63874416,0.18692130,0.26938684,0.00002309,0.00622856,0.05846419,0.21507631,0.24487487,0.00000000
-3.47873937,0.62345209,0.18061662,0.27078479,0.00002628,0.00715882,0.05527023,0.20751071,0.22774134,0.00000000
-3.47273637,0.61242038,0.17530257,0.27367463,0.00003010,0.00822656,0.05267321,0.20198225,0.21130160,0.00000000
-3.46673337,0.60600568,0.17103896,0.27812318,0.00003455,0.00944234,0.05070155,0.19868161,0.19576886,0.00000000
-3.46073037,0.60453891,0.16788583,0.28420362,0.00003965,0.01081630,0.04937797,0.19778284,0.18133038,0.00000000
-3.45472736,0.60831763,0.16590238,0.29199391,0.00004538,0.01235778,0.04871879,0.19943867,0.16814463,0.00000000
-3.44872436,0.61759807,0.16514558,0.30157443,0.00005175,0.01407480,0.04873330,0.20377594,0.15633955,0.00000000
-3.44272136,0.63258677,0.16566873,0.31302488,0.00005872,0.01597367,0.04942318,0.21089085,0.14601153,0.00000000
-3.43671836,0.65343208,0.16751969,0.32642050,0.00006625,0.01805835,0.05078197,0.22084446,0.13722531,0.00000000
-3.43071536,0.68021540,0.17073881,0.34182748,0.00007429,0.02033001,0.05279466,0.23365833,0.13001449,0.00000000
-3.42471236,0.71294248,0.17535674,0.35929788,0.00008277,0.02278646,0.05543729,0.24931053,0.12438270,0.00000000
-3.41870935,0.75153497,0.18139182,0.37886394,0.00009160,0.02542168,0.05867673,0.26773219,0.12030524,0.00000000
-3.41270635,0.79582255,0.18884742,0.40053210,0.00010069,0.02822539,0.06247064,0.28880463,0.11773107,0.00000000
-3.40670335,0.84553595,0.19770907,0.42427691,0.00010991,0.03118271,0.06676750,0.31235750,0.11658510,0.00000000
-3.40070035,0.90030147,0.20794165,0.45003518,0.00011913,0.03427398,0.07150687,0.33816779,0.11677074,0.00000000
-3.39469735,0.95963738,0.21948671,0.47770055,0.00012822,0.03747465,0.07661996,0.36596020,0.11817253,0.00000000
-3.38869435,1.02295278,0.23226014,0.50711898,0.00013703,0.04075540,0.08203027,0.39540879,0.12065897,0.00000000
-3.38269135,1.08954939,0.24615029,0.53808548,0.00014541,0.04408241,0.08765463,0.42614027,0.12408537,0.00000000
-3.37668834,1.15862676,0.26101687,0.57034245,0.00015322,0.04741781,0.09340444,0.45773881,0.12829681,0.00000000
-3.37068534,1.22929125,0.27669069,0.60357985,0.00016030,0.05072031,0.09918717,0.48975254,0.13313128,0.00000000
-3.36468234,1.30056903,0.29297448,0.63743769,0.00016653,0.05394607,0.10490808,0.52170163,0.13842271,0.00000000
-3.35867934,1.37142308,0.30964490,0.67151085,0.00017180,0.05704965,0.11047223,0.55308795,0.14400426,0.00000000
-3.35267634,1.44077419,0.32645583,0.70535638,0.00017600,0.05998511,0.11578656,0.58340601,0.14971161,0.00000000
-3.34667334,1.50752557,0.34314285,0.73850330,0.00017908,0.06270730,0.12076220,0.61215498,0.15538627,0.00000000
-3.34067034,1.57059049,0.35942909,0.77046465,0.00018097,0.06517307,0.12531671,0.63885147,0.16087893,0.00000000
-3.33466733,1.62892220,0.37503207,0.80075159,0.00018168,0.06734263,0.12937648,0.66304270,0.16605276,0.00000000
-3.32866433,1.68154524,0.38967152,0.82888904,0.00018121,0.06918075,0.13287886,0.68431951,0.17078662,0.00000000
-3.32266133,1.72758701,0.40307783,0.85443240,0.00017961,0.07065801,0.13577428,0.70232891,0.17497801,0.00000000
-3.31665833,1.76630824,0.41500083,0.87698456,0.00017697,0.07175179,0.13802800,0.71678562,0.17854576,0.00000000
-3.31065533,1.79713136,0.42521848,0.89621261,0.00017340,0.07244721,0.13962160,0.72748200,0.18143237,0.00000000
-3.30465233,1.81966518,0.43354524,0.91186332,0.00016903,0.07273771,0.14055410,0.73429622,0.18360578,0.00000000
-3.29864932,1.83372486,0.43983952,0.92377678,0.00016402,0.07262552,0.14084255,0.73719803,0.18506056,0.00000000
-3.29264632,1.83934594,0.44400995,0.93189727,0.00015857,0.07212179,0.14052219,0.73625197,0.18581849,0.00000000
-3.28664332,1.83679163,0.44602008,0.93628077,0.00015287,0.07124645,0.13964604,0.73161769,0.18592825,0.00000000
-3.28064032,1.82655253,0.44589130,0.93709857,0.00014713,0.07002777,0.13828399,0.72354743,0.18546442,0.00000000
-3.27463732,1.80933855,0.44370360,0.93463655,0.00014156,0.06850173,0.13652126,0.71238045,0.18452555,0.00000000
-3.26863432,1.78606286,0.43959430,0.92928992,0.00013639,0.06671103,0.13445645,0.69853462,0.18323149,0.00000000
-3.26263132,1.75781810,0.43375443,0.92155338,0.00013182,0.06470396,0.13219902,0.68249543,0.18171981,0.00000000
-3.25662831,1.72584558,0.42642318,0.91200697,0.00012804,0.06253303,0.12986639,0.66480257,0.18014157,0.00000000
-3.25062531,1.69149830,0.41788029,0.90129800,0.00012524,0.06025355,0.12758067,0.64603465,0.17865645,0.00000000
-3.24462231,1.65619901,0.40843694,0.89011972,0.00012358,0.05792203,0.12546515,0.62679245,0.17742736,0.00000000
-3.23861931,1.62139495,0.39842524,0.87918754,0.00012319,0.05559457,0.12364067,0.60768128,0.17661474,0.00000000
-3.23261631,1.58851071,0.38818708,0.86921378,0.00012418,0.05332532,0.12222184,0.58929305,0.17637070,0.00000000
-3.22661331,1.55890125,0.37806245,0.86088202,0.00012660,0.05116495,0.12131350,0.57218855,0.17683328,0.00000000
-3.22061031,1.53380683,0.36837809,0.85482229,0.00013051,0.04915927,0.12100728,0.55688074,0.17812091,0.00000000
-3.21460730,1.51431178,0.35943664,0.85158806,0.00013590,0.04734797,0.12137855,0.54381949,0.18032743,0.00000000
-3.20860430,1.50130872,0.35150707,0.85163634,0.00014273,0.04576365,0.12248383,0.53337826,0.18351782,0.00000000
-3.20260130,1.49546994,0.34481654,0.85531173,0.00015093,0.04443099,0.12435874,0.52584344,0.18772485,0.00000000
-3.19659830,1.49722712,0.33954422,0.86283528,0.00016039,0.04336619,0.12701668,0.52140647,0.19294679,0.00000000
-3.19059530,1.50676043,0.33581721,0.87429878,0.00017096,0.04257675,0.13044819,0.52015921,0.19914639,0.00000000
-3.18459230,1.52399754,0.33370884,0.88966486,0.00018248,0.04206145,0.13462115,0.52209275,0.20625114,0.00000000
-3.17858929,1.54862274,0.33323921,0.90877293,0.00019474,0.04181058,0.13948180,0.52709964,0.21415496,0.00000000
-3.17258629,1.58009595,0.33437816,0.93135080,0.00020753,0.04180656,0.14495660,0.53497963,0.22272121,0.00000000
-3.16658329,1.61768086,0.33705020,0.95703151,0.00022062,0.04202464,0.15095481,0.54544864,0.23178700,0.00000000
-3.16058029,1.66048111,0.34114141,0.98537465,0.00023378,0.04243389,0.15737182,0.55815069,0.24116869,0.00000000
-3.15457729,1.70748307,0.34650778,1.01589101,0.00024679,0.04299838,0.16409307,0.57267249,0.25066838,0.00000000
-3.14857429,1.75760338,0.35298456,1.04806975,0.00025942,0.04367845,0.17099843,0.58855998,0.26008108,0.00000000
-3.14257129,1.80973912,0.36039628,1.08140635,0.00027147,0.04443212,0.17796688,0.60533638,0.26920248,0.00000000
-3.13656828,1.86281862,0.36856684,1.11543031,0.00028279,0.04521646,0.18488122,0.62252094,0.27783676,0.00000000
-3.13056528,1.91585039,0.37732916,1.14973108,0.00029325,0.04598904,0.19163282,0.63964783,0.28580433,0.00000000
-3.12456228,1.96796812,0.38653401,1.18398092,0.00030275,0.04670930,0.19812594,0.65628422,0.29294900,0.00000000
-3.11855928,2.01846973,0.39605748,1.21795349,0.00031125,0.04733980,0.20428163,0.67204696,0.29914436,0.00000000
-3.11255628,2.06684843,0.40580688,1.25153735,0.00031878,0.04784733,0.21004089,0.68661721,0.30429906,0.00000000
-3.10655328,2.11281459,0.41572464,1.28474338,0.00032540,0.04820388,0.21536702,0.69975218,0.30836073,0.00000000
-3.10055028,2.15630719,0.42579013,1.31770599,0.00033123,0.04838736,0.22024693,0.71129374,0.31131827,0.00000000
-3.09454727,2.19749427,0.43601936,1.35067771,0.00033645,0.04838212,0.22469151,0.72117335,0.31320256,0.00000000
-3.08854427,2.23676241,0.44646247,1.38401751,0.00034126,0.04817920,0.22873470,0.72941312,0.31408534,0.00000000
-3.08254127,2.27469552,0.45719931,1.41817325,0.00034593,0.04777641,0.23243167,0.73612291,0.31407641,0.00000000
-3.07653827,2.31204388,0.46833319,1.45365907,0.00035074,0.04717805,0.23585585,0.74149366,0.31331925,0.00000000
-3.07053527,2.34968487,0.47998332,1.49102870,0.00035597,0.04639456,0.23909508,0.74578711,0.31198514,0.00000000
-3.06453227,2.38857702,0.49227608,1.53084588,0.00036195,0.04544186,0.24224704,0.74932246,0.31026616,0.00000000
-3.05852926,2.42970957,0.50533588,1.57365322,0.00036895,0.04434061,0.24541408,0.75246045,0.30836726,0.00000000
-3.05252626,2.47404972,0.51927572,1.61994095,0.00037725,0.04311525,0.24869784,0.75558566,0.30649787,0.00000000
-3.04652326,2.52248997,0.53418827,1.67011687,0.00038708,0.04179308,0.25219374,0.75908779,0.30486322,0.00000000
-3.04052026,2.57579801,0.55013765,1.72447894,0.00039862,0.04040318,0.25598573,0.76334276,0.30365601,0.00000000
-3.03451726,2.63457133,0.56715254,1.78319171,0.00041200,0.03897541,0.26014149,0.76869450,0.30304852,0.00000000
-3.02851426,2.69919877,0.58522078,1.84626767,0.00042726,0.03753940,0.26470836,0.77543829,0.30318576,0.00000000
-3.02251126,2.76983067,0.60428592,1.91355436,0.00044438,0.03612366,0.26971019,0.78380633,0.30417974,0.00000000
-3.01650825,2.84635891,0.62424579,1.98472782,0.00046326,0.03475473,0.27514525,0.79395632,0.30610523,0.00000000
-3.01050525,2.92840807,0.64495318,2.05929283,0.00048372,0.03345657,0.28098537,0.80596343,0.30899712,0.00000000
-3.00450225,3.01533775,0.66621869,2.13658984,0.00050551,0.03224995,0.28717630,0.81981611,0.31284947,0.00000000
-2.99849925,3.10625624,0.68781553,2.21580845,0.00052829,0.03115216,0.29363927,0.83541578,0.31761632,0.00000000
-2.99249625,3.20004476,0.70948610,2.29600682,0.00055170,0.03017670,0.30027379,0.85258050,0.32321406,0.00000000
-2.98649325,3.29539126,0.73095003,2.37613642,0.00057529,0.02933331,0.30696139,0.87105226,0.32952539,0.00000000
-2.98049025,3.39083219,0.75191321,2.45507083,0.00059860,0.02862795,0.31357024,0.89050752,0.33640445,0.00000000
-2.97448724,3.48480024,0.77207755,2.53163776,0.00062117,0.02806303,0.31996033,0.91057042,0.34368303,0.00000000
-2.96848424,3.57567604,0.79115069,2.60465265,0.00064251,0.02763772,0.32598908,0.93082796,0.35117742,0.00000000
-2.96248124,3.66184129,0.80885558,2.67295269,0.00066217,0.02734824,0.33151688,0.95084636,0.35869560,0.00000000
-2.95647824,3.74173098,0.82493905,2.73542986,0.00067975,0.02718829,0.33641252,0.97018772,0.36604446,0.00000000
-2.95047524,3.81388246,0.83917926,2.79106156,0.00069487,0.02714948,0.34055808,0.98842616,0.37303661,0.00000000
-2.94447224,3.87697913,0.85139158,2.83893784,0.00070725,0.02722170,0.34385311,1.00516275,0.37949661,0.00000000
-2.93846923,3.92988700,0.86143269,2.87828410,0.00071667,0.02739356,0.34621789,1.02003831,0.38526622,0.00000000
-2.93246623,3.97168287,0.86920264,2.90847855,0.00072301,0.02765268,0.34759565,1.03274387,0.39020860,0.00000000
-2.92646323,4.00167302,0.87464513,2.92906401,0.00072626,0.02798603,0.34795363,1.04302800,0.39421122,0.00000000
-2.92046023,4.01940231,0.87774581,2.93975389,0.00072650,0.02838014,0.34728306,1.05070125,0.39718753,0.00000000
-2.91445723,4.02465376,0.87852905,2.94043237,0.00072390,0.02882131,0.34559793,1.05563727,0.39907727,0.00000000
-2.90845423,4.01743931,0.87705331,2.93114938,0.00071877,0.02929576,0.34293290,1.05777112,0.39984574,0.00000000
-2.90245123,3.99798303,0.87340574,2.91211088,0.00071151,0.02978969,0.33934037,1.05709495,0.39948192,0.00000000
-2.89644822,3.96669828,0.86769615,2.88366550,0.00070261,0.03028942,0.33488688,1.05365158,0.39799582,0.00000000
-2.89044522,3.92416062,0.86005108,2.84628837,0.00069269,0.03078139,0.32964923,1.04752667,0.39541531,0.00000000
-2.88444222,3.87107845,0.85060823,2.80056339,0.00068245,0.03125229,0.32371043,1.03883989,0.39178260,0.00000000
-2.87843922,3.80826326,0.83951177,2.74716493,0.00067269,0.03168914,0.31715575,1.02773609,0.38715065,0.00000000
-2.87243622,3.73660134,0.82690866,2.68683993,0.00066431,0.03207939,0.31006920,1.01437682,0.38157982,0.00000000
-2.86643322,3.65702842,0.81294644,2.62039138,0.00065832,0.03241107,0.30253042,0.99893280,0.37513488,0.00000000
-2.86043022,3.57050847,0.79777238,2.54866367,0.00065580,0.03267301,0.29461233,0.98157792,0.36788258,0.00000000
-2.85442721,3.47801735,0.78153402,2.47253035,0.00065796,0.03285502,0.28637953,0.96248476,0.35988986,0.00000000
-2.84842421,3.38053159,0.76438099,2.39288435,0.00066610,0.03294820,0.27788744,0.94182202,0.35122279,0.00000000
-2.84242121,3.27902216,0.74646782,2.31063071,0.00068162,0.03294514,0.26918234,0.91975364,0.34194609,0.00000000
-2.83641821,3.17445255,0.72795739,2.22668124,0.00070601,0.03284022,0.26030200,0.89643948,0.33212336,0.00000000
-2.83041521,3.06778016,0.70902451,2.14195088,0.00074085,0.03262983,0.25127698,0.87203720,0.32181769,0.00000000
-2.82441221,2.95995987,0.68985939,2.05735487,0.00078781,0.03231260,0.24213235,0.84670497,0.31109263,0.00000000
-2.81840920,2.85194825,0.67067034,1.97380599,0.00084858,0.03188953,0.23288965,0.82060452,0.30001332,0.00000000
-2.81240620,2.74470702,0.65168535,1.89221130,0.00092492,0.03136405,0.22356903,0.79390397,0.28864756,0.00000000
-2.80640320,2.63920445,0.63315226,1.81346736,0.00101853,0.03074205,0.21419124,0.76678014,0.27706671,0.00000000
-2.80040020,2.53641348,0.61533721,1.73845364,0.00113108,0.03003175,0.20477937,0.73941977,0.26534626,0.00000000
-2.79439720,2.43730578,0.59852116,1.66802353,0.00126410,0.02924349,0.19536030,0.71201948,0.25356595,0.00000000
-2.78839420,2.34284123,0.58299462,1.60299275,0.00141895,0.02838947,0.18596558,0.68478428,0.24180938,0.00000000
-2.78239120,2.25395275,0.56905059,1.54412531,0.00159674,0.02748335,0.17663188,0.65792452,0.23016309,0.00000000
-2.77638819,2.17152688,0.55697592,1.49211731,0.00179823,0.02653984,0.16740082,0.63165147,0.21871519,0.00000000
-2.77038519,2.09638087,0.54704165,1.44757894,0.00202376,0.02557417,0.15831835,0.60617180,0.20755348,0.00000000
-2.76438219,2.02923736,0.53949255,1.41101574,0.00227322,0.02460163,0.14943362,0.58168109,0.19676331,0.00000000
-2.75837919,1.97069813,0.53453652,1.38280983,0.00254589,0.02363699,0.14079756,0.55835711,0.18642525,0.00000000
-2.75237619,1.92121853,0.53233448,1.36320231,0.00284047,0.02269407,0.13246110,0.53635298,0.17661265,0.00000000
-2.74637319,1.88108425,0.53299118,1.35227782,0.00315497,0.02178527,0.12447338,0.51579108,0.16738939,0.00000000
-2.74037019,1.85039201,0.53654758,1.34995259,0.00348671,0.02092120,0.11687984,0.49675782,0.15880783,0.00000000
-2.73436718,1.82903597,0.54297533,1.35596677,0.00383231,0.02011039,0.10972061,0.47929993,0.15090718,0.00000000
-2.72836418,1.81670075,0.55217365,1.36988210,0.00418773,0.01935916,0.10302890,0.46342242,0.14371235,0.00000000
-2.72236118,1.81286231,0.56396902,1.39108545,0.00454828,0.01867145,0.09682995,0.44908855,0.13723336,0.00000000
-2.71635818,1.81679711,0.57811777,1.41879869,0.00490876,0.01804896,0.09114021,0.43622182,0.13146539,0.00000000
-2.71035518,1.82759957,0.59431159,1.45209497,0.00526349,0.01749123,0.08596702,0.42470986,0.12638935,0.00000000
-2.70435218,1.84420760,0.61218587,1.48992107,0.00560652,0.01699588,0.08130874,0.41441031,0.12197316,0.00000000
-2.69834917,1.86543529,0.63133056,1.53112538,0.00593173,0.01655897,0.07715523,0.40515803,0.11817338,0.00000000
-2.69234617,1.89001150,0.65130315,1.57449050,0.00623303,0.01617531,0.07348879,0.39677363,0.11493738,0.00000000
-2.68634317,1.91662288,0.67164324,1.61876934,0.00650453,0.01583897,0.07028541,0.38907260,0.11220576,0.00000000
-2.68034017,1.94395940,0.69188814,1.66272334,0.00674073,0.01554364,0.06751619,0.38187470,0.10991489,0.00000000
-2.67433717,1.97076044,0.71158880,1.70516131,0.00693670,0.01528312,0.06514902,0.37501306,0.10799960,0.00000000
-2.66833417,1.99585939,0.73032541,1.74497724,0.00708823,0.01505170,0.06315024,0.36834248,0.10639571,0.00000000
-2.66233117,2.01822486,0.74772207,1.78118556,0.00719198,0.01484456,0.06148634,0.36174662,0.10504241,0.00000000
-2.65632816,2.03699660,0.76345983,1.81295232,0.00724561,0.01465807,0.06012554,0.35514355,0.10388434,0.00000000
-2.65032516,2.05151472,0.77728766,1.83962113,0.00724787,0.01449002,0.05903917,0.34848962,0.10287333,0.00000000
-2.64432216,2.06134100,0.78903093,1.86073266,0.00719859,0.01433978,0.05820287,0.34178123,0.10196974,0.00000000
-2.63831916,2.06627147,0.79859708,1.87603712,0.00709875,0.01420843,0.05759749,0.33505471,0.10114336,0.00000000
-2.63231616,2.06634007,0.80597833,1.88549923,0.00695041,0.01409869,0.05720970,0.32838418,0.10037393,0.00000000
-2.62631316,2.06181320,0.81125146,1.88929575,0.00675662,0.01401489,0.05703229,0.32187765,0.09965126,0.00000000
-2.62031016,2.05317604,0.81457464,1.88780571,0.00652135,0.01396281,0.05706417,0.31567158,0.09897500,0.00000000
-2.61430715,2.04111105,0.81618170,1.88159408,0.00624935,0.01394948,0.05731014,0.30992419,0.09835417,0.00000000
-2.60830415,2.02647022,0.81637402,1.87138968,0.00594594,0.01398293,0.05778032,0.30480785,0.09780642,0.00000000
-2.60230115,2.01024206,0.81551043,1.85805832,0.00561690,0.01407191,0.05848945,0.30050109,0.09735724,0.00000000
-2.59629815,1.99351502,0.81399558,1.84257247,0.00526821,0.01422556,0.05945596,0.29718038,0.09703901,0.00000000
-2.59029515,1.97743886,0.81226717,1.82597860,0.00490597,0.01445313,0.06070095,0.29501220,0.09689010,0.00000000
-2.58429215,1.96318524,0.81078252,1.80936341,0.00453613,0.01476364,0.06224711,0.29414575,0.09695393,0.00000000
-2.57828914,1.95190920,0.81000482,1.79382013,0.00416437,0.01516558,0.06411751,0.29470646,0.09727817,0.00000000
-2.57228614,1.94471241,0.81038945,1.78041589,0.00379600,0.01566665,0.06633451,0.29679060,0.09791400,0.00000000
-2.56628314,1.94260949,0.81237070,1.77016098,0.00343576,0.01627346,0.06891862,0.30046116,0.09891536,0.00000000
-2.56028014,1.94649789,0.81634913,1.76398075,0.00308784,0.01699132,0.07188749,0.30574510,0.10033838,0.00000000
-2.55427714,1.95713219,0.82267989,1.76269071,0.00275572,0.01782409,0.07525494,0.31263185,0.10224077,0.00000000
-2.54827414,1.97510295,0.83166205,1.76697509,0.00244223,0.01877393,0.07903016,0.32107330,0.10468123,0.00000000
-2.54227114,2.00082043,0.84352925,1.77736913,0.00214948,0.01984125,0.08321703,0.33098492,0.10771879,0.00000000
-2.53626813,2.03450324,0.85844177,1.79424533,0.00187892,0.02102460,0.08781356,0.34224806,0.11141208,0.00000000
-2.53026513,2.07617180,0.87648016,1.81780361,0.00163137,0.02232062,0.09281149,0.35471325,0.11581847,0.00000000
-2.52426213,2.12564661,0.89764064,1.84806544,0.00140709,0.02372406,0.09819611,0.36820426,0.12099305,0.00000000
-2.51825913,2.18255113,0.92183233,1.88487200,0.00120582,0.02522773,0.10394617,0.38252282,0.12698739,0.00000000
-2.51225613,2.24631909,0.94887661,1.92788629,0.00102688,0.02682267,0.11003400,0.39745378,0.13384820,0.00000000
-2.50625313,2.31620617,0.97850860,1.97659938,0.00086926,0.02849817,0.11642575,0.41277054,0.14161563,0.00000000
-2.50025013,2.39130570,1.01038098,2.03034059,0.00073167,0.03024195,0.12308182,0.42824057,0.15032159,0.00000000
-2.49424712,2.47056847,1.04407021,2.08829179,0.00061263,0.03204034,0.12995745,0.44363089,0.15998781,0.00000000
-2.48824412,2.55282610,1.07908524,2.14950572,0.00051056,0.03387845,0.13700332,0.45871344,0.17062385,0.00000000
-2.48224112,2.63681796,1.11487850,2.21292819,0.00042382,0.03574049,0.14416645,0.47327008,0.18222505,0.00000000
-2.47623812,2.72122105,1.15085930,2.27742389,0.00035075,0.03760995,0.15139104,0.48709730,0.19477061,0.00000000
-2.47023512,2.80468251,1.18640913,2.34180555,0.00028977,0.03946996,0.15861943,0.50001043,0.20822173,0.00000000
-2.46423212,2.88585396,1.22089877,2.40486586,0.00023936,0.04130359,0.16579316,0.51184734,0.22251997,0.00000000
-2.45822911,2.96342706,1.25370659,2.46541127,0.00019812,0.04309413,0.17285398,0.52247165,0.23758603,0.00000000
-2.45222611,3.03616923,1.28423753,2.52229712,0.00016477,0.04482550,0.17974491,0.53177522,0.25331882,0.00000000
-2.44622311,3.10295854,1.31194220,2.57446260,0.00013818,0.04648246,0.18641127,0.53968008,0.26959510,0.00000000
-2.44022011,3.16281666,1.33633526,2.62096473,0.00011734,0.04805099,0.19280161,0.54613963,0.28626974,0.00000000
-2.43421711,3.21493854,1.35701246,2.66100977,0.00010140,0.04951855,0.19886863,0.55113919,0.30317656,0.00000000
-2.42821411,3.25871776,1.37366553,2.69398089,0.00008966,0.05087427,0.20457001,0.55469573,0.32012995,0.00000000
-2.42221111,3.29376628,1.38609415,2.71946073,0.00008151,0.05210920,0.20986900,0.55685695,0.33692719,0.00000000
-2.41620810,3.31992760,1.39421455,2.73724770,0.00007650,0.05321643,0.21473507,0.55769955,0.35335156,0.00000000
-2.41020510,3.33728250,1.39806403,2.74736502,0.00007425,0.05419119,0.21914422,0.55732675,0.36917610,0.00000000
-2.40420210,3.34614671,1.39780109,2.75006177,0.00007451,0.05503084,0.22307927,0.55586514,0.38416810,0.00000000
-2.39819910,3.34706026,1.39370099,2.74580545,0.00007708,0.05573490,0.22652987,0.55346081,0.39809407,0.00000000
-2.39219610,3.34076862,1.38614676,2.73526606,0.00008184,0.05630491,0.22949244,0.55027488,0.41072527,0.00000000
-2.38619310,3.32819594,1.37561577,2.71929215,0.00008873,0.05674430,0.23196983,0.54647859,0.42184336,0.00000000
-2.38019010,3.31041128,1.36266242,2.69887925,0.00009774,0.05705820,0.23397086,0.54224789,0.43124626,0.00000000
-2.37418709,3.28858903,1.34789745,2.67513226,0.00010889,0.05725318,0.23550974,0.53775795,0.43875385,0.00000000
-2.36818409,3.26396492,1.33196477,2.64922288,0.00012223,0.05733699,0.23660523,0.53317750,0.44421334,0.00000000
-2.36218109,3.23778956,1.31551674,2.62234415,0.00013785,0.05731829,0.23727979,0.52866345,0.44750407,0.00000000
-2.35617809,3.21128130,1.29918888,2.59566392,0.00015584,0.05720629,0.23755857,0.52435580,0.44854159,0.00000000
-2.35017509,3.18558071,1.28357525,2.57027948,0.00017635,0.05701053,0.23746838,0.52037322,0.44728077,0.00000000
-2.34417209,3.16170859,1.26920557,2.54717532,0.00019951,0.05674053,0.23703665,0.51680945,0.44371784,0.00000000
-2.33816908,3.14052969,1.25652509,2.52718625,0.00022551,0.05640558,0.23629038,0.51373072,0.43789117,0.00000000
-2.33216608,3.12272382,1.24587828,2.51096745,0.00025459,0.05601456,0.23525529,0.51117443,0.42988088,0.00000000
-2.32616308,3.10876583,1.23749701,2.49897314,0.00028702,0.05557573,0.23395499,0.50914912,0.41980707,0.00000000
-2.32016008,3.09891563,1.23149385,2.49144484,0.00032313,0.05509670,0.23241046,0.50763594,0.40782698,0.00000000
-2.31415708,3.09321878,1.22786093,2.48840981,0.00036336,0.05458434,0.23063969,0.50659154,0.39413093,0.00000000
-2.30815408,3.09151766,1.22647419,2.48968989,0.00040823,0.05404489,0.22865766,0.50595233,0.37893737,0.00000000
-2.30215108,3.09347286,1.22710309,2.49492008,0.00045836,0.05348398,0.22647654,0.50564002,0.36248724,0.00000000
-2.29614807,3.09859356,1.22942501,2.50357605,0.00051452,0.05290684,0.22410629,0.50556820,0.34503774,0.00000000
-2.29014507,3.10627542,1.23304390,2.51500894,0.00057764,0.05231843,0.22155545,0.50564968,0.32685591,0.00000000
-2.28414207,3.11584402,1.23751193,2.52848567,0.00064877,0.05172371,0.21883222,0.50580428,0.30821219,0.00000000
-2.27813907,3.12660122,1.24235323,2.54323254,0.00072915,0.05112783,0.21594575,0.50596659,0.28937416,0.00000000
-2.27213607,3.13787222,1.24708839,2.55847957,0.00082019,0.05053631,0.21290749,0.50609340,0.27060081,0.00000000
-2.26613307,3.14905024,1.25125842,2.57350330,0.00092342,0.04995528,0.20973263,0.50617028,0.25213737,0.00000000
-2.26013007,3.15963650,1.25444706,2.58766555,0.00104052,0.04939157,0.20644142,0.50621697,0.23421091,0.00000000
-2.25412706,3.16927301,1.25630004,2.60044591,0.00117330,0.04885274,0.20306031,0.50629111,0.21702679,0.00000000
-2.24812406,3.17776608,1.25654054,2.61146625,0.00132357,0.04834712,0.19962288,0.50649016,0.20076600,0.00000000
-2.24212106,3.18509918,1.25497998,2.62050586,0.00149320,0.04788367,0.19617031,0.50695110,0.18558335,0.00000000
-2.23611806,3.19143417,1.25152364,2.62750633,0.00168397,0.04747178,0.19275146,0.50784791,0.17160653,0.00000000
-2.23011506,3.19710058,1.24617083,2.63256601,0.00189751,0.04712097,0.18942244,0.50938683,0.15893588,0.00000000
-2.22411206,3.20257355,1.23900991,2.63592445,0.00213525,0.04684057,0.18624565,0.51179939,0.14764479,0.00000000
-2.21810905,3.20844141,1.23020831,2.63793779,0.00239827,0.04663925,0.18328830,0.51533348,0.13778065,0.00000000
-2.21210605,3.21536469,1.21999837,2.63904660,0.00268725,0.04652457,0.18062043,0.52024285,0.12936619,0.00000000
-2.20610305,3.22402883,1.20865980,2.63973821,0.00300236,0.04650251,0.17831247,0.52677530,0.12240101,0.00000000
-2.20010005,3.23509327,1.19649995,2.64050571,0.00334315,0.04657699,0.17643257,0.53516023,0.11686341,0.00000000
-2.19409705,3.24913973,1.18383287,2.64180628,0.00370852,0.04674943,0.17504360,0.54559588,0.11271218,0.00000000
-2.18809405,3.26662271,1.17095861,2.64402112,0.00409661,0.04701839,0.17420012,0.55823709,0.10988842,0.00000000
-2.18209105,3.28782508,1.15814376,2.64741961,0.00450479,0.04737933,0.17394540,0.57318387,0.10831736,0.00000000
-2.17608804,3.31282129,1.14560440,2.65212968,0.00492963,0.04782437,0.17430871,0.59047151,0.10791013,0.00000000
-2.17008504,3.34145048,1.13349237,2.65811628,0.00536692,0.04834234,0.17530284,0.61006267,0.10856539,0.00000000
-2.16408204,3.37330100,1.12188557,2.66516913,0.00581173,0.04891884,0.17692231,0.63184192,0.11017106,0.00000000
