energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
0.05102551,0.85898263,0.00423745,0.31884050,0.01695112,0.40029585,0.36770052,0.01303460,0.21269640
0.05702851,0.73643023,0.00341012,0.27400888,0.01392933,0.34530671,0.31529892,0.01089680,0.18325633
0.06303152,0.62788376,0.00273856,0.23402078,0.01141057,0.29603404,0.26889064,0.00909261,0.15696982
0.06903452,0.53257822,0.00220235,0.19862202,0.00934255,0.25228406,0.22816072,0.00759280,0.13371474
0.07503752,0.44968247,0.00178373,0.16752402,0.00767745,0.21380347,0.19276446,0.00637078,0.11334237
0.08104052,0.37833223,0.00146778,0.14041399,0.00637301,0.18029552,0.16234229,0.00540339,0.09568597
0.08704352,0.31766103,0.00124254,0.11696459,0.00539344,0.15143564,0.13653377,0.00467154,0.08056904
0.09304652,0.26682854,0.00109898,0.09684281,0.00471011,0.12688605,0.11499037,0.00416076,0.06781299
0.09904952,0.22504577,0.00103110,0.07971791,0.00430204,0.10630903,0.09738695,0.00386161,0.05724417
0.10505253,0.19159700,0.00103592,0.06526827,0.00415624,0.08937857,0.08343166,0.00377010,0.04870003
0.11105553,0.16585815,0.00111346,0.05318699,0.00426796,0.07579030,0.07287437,0.00388791,0.04203440
0.11705853,0.14731160,0.00126684,0.04318638,0.00464079,0.06526946,0.06551342,0.00422264,0.03712169
0.12306153,0.13555742,0.00150225,0.03500118,0.00528674,0.05757702,0.06120082,0.00478790,0.03386022
0.12906453,0.13032108,0.00182906,0.02839074,0.00622616,0.05251385,0.05984577,0.00560335,0.03217446
0.13506753,0.13145766,0.00225987,0.02314017,0.00748762,0.04992312,0.06141670,0.00669464,0.03201626
0.14107054,0.13895265,0.00281058,0.01906064,0.00910774,0.04969091,0.06594161,0.00809322,0.03336519
0.14707354,0.15291935,0.00350049,0.01598885,0.01113078,0.05174524,0.07350689,0.00983600,0.03622778
0.15307654,0.17359292,0.00435230,0.01378604,0.01360822,0.05605351,0.08425454,0.01196483,0.04063599
0.15907954,0.20132108,0.00539219,0.01233637,0.01659810,0.06261859,0.09837773,0.01452585,0.04664463
0.16508254,0.23655140,0.00664975,0.01154506,0.02016419,0.07147360,0.11611480,0.01756856,0.05432796
0.17108554,0.27981529,0.00815790,0.01133620,0.02437497,0.08267550,0.13774153,0.02114475,0.06377552
0.17708854,0.33170868,0.00995269,0.01165048,0.02930233,0.09629772,0.16356188,0.02530709,0.07508707
0.18309155,0.39286949,0.01207302,0.01244282,0.03502013,0.11242189,0.19389711,0.03010764,0.08836691
0.18909455,0.46395216,0.01456022,0.01367996,0.04160237,0.13112897,0.22907340,0.03559598,0.10371760
0.19509755,0.54559956,0.01745752,0.01533817,0.04912128,0.15248986,0.26940828,0.04181733,0.12123316
0.20110055,0.63841278,0.02080934,0.01740092,0.05764515,0.17655591,0.31519592,0.04881039,0.14099208
0.20710355,0.74291940,0.02466043,0.01985683,0.06723594,0.20334948,0.36669174,0.05660516,0.16305015
0.21310655,0.85954108,0.02905494,0.02269758,0.07794691,0.23285497,0.42409667,0.06522078,0.18743353
0.21910955,0.98856142,0.03403521,0.02591610,0.08982006,0.26501066,0.48754163,0.07466337,0.21413215
0.22511256,1.13009527,0.03964053,0.02950489,0.10288372,0.29970166,0.55707268,0.08492407,0.24309393
0.23111556,1.28406049,0.04590580,0.03345451,0.11715014,0.33675443,0.63263751,0.09597732,0.27421988
0.23711856,1.45015362,0.05286007,0.03775235,0.13261337,0.37593311,0.71407379,0.10777952,0.30736060
0.24312156,1.62783045,0.06052505,0.04238150,0.14924733,0.41693806,0.80110016,0.12026808,0.34231425
0.24912456,1.81629293,0.06891368,0.04731999,0.16700434,0.45940667,0.89331020,0.13336105,0.37882633
0.25512756,2.01448312,0.07802874,0.05254013,0.18581400,0.50291681,0.99017001,0.14695726,0.41659133
0.26113057,2.22108518,0.08786152,0.05800825,0.20558264,0.54699280,1.09101976,0.16093718,0.45525646
0.26713357,2.43453578,0.09839082,0.06368454,0.22619329,0.59111379,1.19507940,0.17516432,0.49442732
0.27313657,2.65304324,0.10958201,0.06952329,0.24750628,0.63472453,1.30145861,0.18948736,0.53367547
0.27913957,2.87461503,0.12138650,0.07547324,0.26936046,0.67724805,1.40917090,0.20374281,0.57254777
0.28514257,3.09709326,0.13374152,0.08147827,0.29157494,0.71809987,1.51715151,0.21775827,0.61057706
0.29114557,3.31819697,0.14657025,0.08747827,0.31395158,0.75670327,1.62427864,0.23135610,0.64729388
0.29714857,3.53557018,0.15978232,0.09341012,0.33627791,0.79250491,1.72939739,0.24435744,0.68223881
0.30315158,3.74683384,0.17327481,0.09920898,0.35833058,0.82499029,1.83134544,0.25658643,0.71497486
0.30915458,3.94964002,0.18693356,0.10480954,0.37987930,0.85369828,1.92897977,0.26787448,0.74509945
0.31515758,4.14172621,0.20063488,0.11014745,0.40069102,0.87823420,2.02120324,0.27806450,0.77225547
0.32116058,4.32096796,0.21424762,0.11516075,0.42053446,0.89828084,2.10699018,0.28701486,0.79614085
0.32716358,4.48542754,0.22763548,0.11979130,0.43918471,0.91360695,2.18540994,0.29460301,0.81651642
0.33316658,4.63339729,0.24065961,0.12398612,0.45642790,0.92407289,2.25564758,0.30072856,0.83321156
0.33916958,4.76343583,0.25318126,0.12769872,0.47206586,0.92963326,2.31702100,0.30531590,0.84612751
0.34517259,4.87439617,0.26506459,0.13089023,0.48592046,0.93033637,2.36899398,0.30831600,0.85523830
0.35117559,4.96544509,0.27617936,0.13353042,0.49783788,0.92632076,2.41118476,0.30970763,0.86058922
0.35717859,5.03607337,0.28640365,0.13559852,0.50769229,0.91780897,2.44337014,0.30949779,0.86229321
0.36318159,5.08609725,0.29562630,0.13708385,0.51538928,0.90509895,2.46548523,0.30772144,0.86052522
0.36918459,5.11565178,0.30374918,0.13798629,0.52086863,0.88855360,2.47761915,0.30444062,0.85551511
0.37518759,5.12517693,0.31068920,0.13831648,0.52410653,0.86858902,2.48000726,0.29974283,0.84753950
0.38119060,5.11539801,0.31637993,0.13809586,0.52511717,0.84566193,2.47302061,0.29373906,0.83691299
0.38719360,5.08730172,0.32077297,0.13735650,0.52395363,0.82025713,2.45715333,0.28656120,0.82397932
0.39319660,5.04210941,0.32383894,0.13614078,0.52070811,0.79287518,2.43300874,0.27835928,0.80910297
0.39919960,4.98124908,0.32556807,0.13450080,0.51551136,0.76402113,2.40128494,0.26929839,0.79266141
0.40520260,4.90632735,0.32597052,0.13249779,0.50853147,0.73419445,2.36276057,0.25955551,0.77503858
0.41120560,4.81910234,0.32507627,0.13020117,0.49997187,0.70388052,2.31828115,0.24931626,0.75661948
0.41720860,4.72145824,0.32293479,0.12768765,0.49006865,0.67354380,2.26874642,0.23877177,0.73778623
0.42321161,4.61538153,0.31961425,0.12504002,0.47908710,0.64362278,2.21509872,0.22811553,0.71891520
0.42921461,4.50293889,0.31520048,0.12234588,0.46731766,0.61452638,2.15831245,0.21754041,0.70037532
0.43521761,4.38625600,0.30979563,0.11969623,0.45507104,0.58663183,2.09938414,0.20723585,0.68252710
0.44122061,4.26749648,0.30351640,0.11718384,0.44267282,0.56028360,2.03932295,0.19738519,0.66572189
0.44722361,4.14883979,0.29649205,0.11490151,0.43045735,0.53579304,1.97914090,0.18816303,0.65030126
0.45322661,4.03245694,0.28886199,0.11294015,0.41876105,0.51343842,1.91984235,0.17973287,0.63659568
0.45922961,3.92048306,0.28077315,0.11138675,0.40791527,0.49346490,1.86241220,0.17224466,0.62492245
0.46523262,3.81498577,0.27237694,0.11032214,0.39823865,0.47608427,1.80780235,0.16583255,0.61558226
0.47123562,3.71792916,0.26382605,0.10981878,0.39002922,0.46147408,1.75691628,0.16061260,0.60885444
0.47723862,3.63113327,0.25527102,0.10993839,0.38355641,0.44977611,1.71059157,0.15668058,0.60499058
0.48324162,3.55622966,0.24685669,0.11072968,0.37905296,0.44109405,1.66958076,0.15410983,0.60420679
0.48924462,3.49461446,0.23871866,0.11222615,0.37670728,0.43549059,1.63453090,0.15294926,0.60667475
0.49524762,3.44740050,0.23097983,0.11444404,0.37665626,0.43298407,1.60596277,0.15322147,0.61251201
0.50125063,3.41537099,0.22374725,0.11738067,0.37897894,0.43354484,1.58425060,0.15492122,0.62177199
0.50725363,3.39893741,0.21710932,0.12101312,0.38369137,0.43709202,1.56960360,0.15801423,0.63443450
0.51325663,3.39810447,0.21113354,0.12529737,0.39074284,0.44349079,1.56205063,0.16243651,0.65039737
0.51925963,3.41244528,0.20586496,0.13016817,0.40001393,0.45255083,1.56142919,0.16809426,0.66946999
0.52526263,3.44108921,0.20132540,0.13553949,0.41131653,0.46402631,1.56738020,0.17486452,0.69136953
0.53126563,3.48272502,0.19751359,0.14130573,0.42439606,0.47761780,1.57934933,0.18259673,0.71572034
0.53726863,3.53562082,0.19440621,0.14734371,0.43893600,0.49297648,1.59659585,0.19111506,0.74205716
0.54327164,3.59766174,0.19195989,0.15351545,0.45456475,0.50971067,1.61820937,0.20022177,0.76983238
0.54927464,3.66640536,0.19011414,0.15967157,0.47086468,0.52739494,1.64313439,0.20970150,0.79842741
0.55527764,3.73915366,0.18879497,0.16565538,0.48738338,0.54558151,1.67020216,0.21932630,0.82716809
0.56128064,3.81303958,0.18791934,0.17130738,0.50364644,0.56381378,1.69816908,0.22886157,0.85534370
0.56728364,3.88512501,0.18739996,0.17647022,0.51917168,0.58164150,1.72576011,0.23807242,0.88222888
0.57328664,3.95250645,0.18715041,0.18099361,0.53348410,0.59863711,1.75171559,0.24673048,0.90710780
0.57928964,4.01242374,0.18709032,0.18473930,0.54613108,0.61441249,1.77483939,0.25462071,0.92929928
0.58529265,4.06236709,0.18715025,0.18758576,0.55669709,0.62863542,1.79404631,0.26154810,0.94818210
0.59129565,4.10017732,0.18727618,0.18943226,0.56481742,0.64104505,1.80840646,0.26734384,0.96321896
0.59729865,4.12413464,0.18743328,0.19020243,0.57019021,0.65146544,1.81718443,0.27187074,0.97397830
0.60330165,4.13303143,0.18760883,0.18984687,0.57258632,0.65981668,1.81987154,0.27502762,0.98015252
0.60930465,4.12622563,0.18781401,0.18834485,0.57185646,0.66612277,1.81620925,0.27675248,0.98157209
0.61530765,4.10367188,0.18808467,0.18570495,0.56793549,0.67051599,1.80620284,0.27702417,0.97821441
0.62131066,4.06592886,0.18848082,0.18196471,0.56084350,0.67323713,1.79012440,0.27586264,0.97020738
0.62731366,4.01414247,0.18908499,0.17718916,0.55068367,0.67463180,1.76850518,0.27332765,0.95782700
0.63331666,3.95000554,0.18999941,0.17146851,0.53763725,0.67514251,1.74211737,0.26951590,0.94148953
0.63931966,3.87569600,0.19134231,0.16491497,0.52195560,0.67529692,1.71194637,0.26455695,0.92173817
0.64532266,3.79379648,0.19324325,0.15765893,0.50395000,0.67569254,1.67915468,0.25860783,0.89922507
0.65132566,3.70719889,0.19583789,0.14984464,0.48397964,0.67697847,1.64503909,0.25184687,0.87468945
0.65732866,3.61899854,0.19926235,0.14162575,0.46243826,0.67983475,1.61098307,0.24446682,0.84893261
0.66333167,3.53238219,0.20364732,0.13316064,0.43974028,0.68495000,1.57840640,0.23666768,0.82279116
0.66933467,3.45051505,0.20911225,0.12460802,0.41630690,0.69299826,1.54871409,0.22864962,0.79710932
0.67533767,3.37643113,0.21575978,0.11612285,0.39255280,0.70461566,1.52324674,0.22060614,0.77271159
0.68134067,3.31293130,0.22367068,0.10785268,0.36887398,0.72037782,1.50323413,0.21271792,0.75037669
0.68734367,3.26249264,0.23289931,0.09993468,0.34563719,0.74077870,1.48975363,0.20514746,0.73081379
0.69334667,3.22719222,0.24346999,0.09249329,0.32317128,0.76621146,1.48369502,0.19803489,0.71464181
0.69934967,3.20864732,0.25537412,0.08563861,0.30176062,0.79695224,1.48573247,0.19149481,0.70237230
0.70535268,3.20797374,0.26856838,0.07946554,0.28164079,0.83314702,1.49630464,0.18561447,0.69439665
0.71135568,3.22576272,0.28297383,0.07405353,0.26299645,0.87480239,1.51560308,0.18045316,0.69097752
0.71735868,3.26207628,0.29847609,0.06946700,0.24596122,0.92178016,1.54356910,0.17604284,0.69224492
0.72336168,3.31646048,0.31492652,0.06575618,0.23061951,0.97379646,1.57989876,0.17238974,0.69819672
0.72936468,3.38797486,0.33214433,0.06295839,0.21700981,1.03042511,1.62405568,0.16947697,0.70870344
0.73536768,3.47523669,0.34991974,0.06109954,0.20512926,1.09110546,1.67529077,0.16726789,0.72351700
0.74137069,3.57647750,0.36801785,0.06019573,0.19493919,1.15515454,1.73266816,0.16570992,0.74228297
0.74737369,3.68960968,0.38618343,0.06025480,0.18637109,1.22178322,1.79509627,0.16473878,0.76455589
0.75337669,3.81230054,0.40414633,0.06127780,0.17933291,1.29011612,1.86136300,0.16428278,0.78981697
0.75937969,3.94205105,0.42162748,0.06326012,0.17371524,1.35921465,1.93017372,0.16426703,0.81749358
0.76538269,4.07627669,0.43834537,0.06619230,0.16939724,1.42810254,2.00019105,0.16461743,0.84697988
0.77138569,4.21238758,0.45402279,0.07006050,0.16625197,1.49579318,2.07007490,0.16526417,0.87765783
0.77738869,4.34786546,0.46839378,0.07484649,0.16415116,1.56131777,2.13852180,0.16614475,0.90891791
0.78339170,4.48033497,0.48121042,0.08052719,0.16296913,1.62375332,2.20430206,0.16720627,0.94017877
0.78939470,4.60762697,0.49224948,0.08707393,0.16258599,1.68224948,2.26629361,0.16840708,0.97090517
0.79539770,4.72783194,0.50131851,0.09445128,0.16288999,1.73605317,2.32351148,0.16971769,1.00062359
0.80140070,4.83934180,0.50826135,0.10261569,0.16377906,1.78452991,2.37513178,0.17112086,1.02893485
0.80740370,4.94087880,0.51296256,0.11151405,0.16516167,1.82718093,2.42050946,0.17261111,1.05552330
0.81340670,5.03151060,0.51535098,0.12108219,0.16695700,1.86365529,2.45918910,0.17419351,1.08016232
0.81940970,5.11065138,0.51540174,0.13124362,0.16909456,1.89375635,2.49090849,0.17588191,1.10271572
0.82541271,5.17804906,0.51313709,0.14190846,0.17151336,1.91744231,2.51559469,0.17769677,1.12313518
0.83141571,5.23375948,0.50862558,0.15297291,0.17416068,1.93482049,2.53335299,0.17966266,1.14145377
0.83741871,5.27810900,0.50197974,0.16431916,0.17699067,1.94613590,2.54444911,0.18180553,1.15777592
0.84342171,5.31164741,0.49335228,0.17581607,0.17996279,1.95175426,2.54928557,0.18415001,1.17226431
0.84942471,5.33509359,0.48293093,0.18732039,0.18304017,1.95214044,2.54837337,0.18671675,1.18512433
0.85542771,5.34927668,0.47093209,0.19867885,0.18618816,1.94783335,2.54230028,0.18952007,1.19658698
0.86143072,5.35507592,0.45759350,0.20973088,0.18937296,1.93941842,2.53169733,0.19256592,1.20689100
0.86743372,5.35336205,0.44316629,0.22031196,0.19256050,1.92749916,2.51720518,0.19585034,1.21626529
0.87343672,5.34494356,0.42790675,0.23025755,0.19571572,1.91266914,2.49944200,0.19935848,1.22491245
0.87943972,5.33052028,0.41206814,0.23940736,0.19880207,1.89548594,2.47897439,0.20306422,1.23299432
0.88544272,5.31064679,0.39589292,0.24760985,0.20178151,1.87644814,2.45629296,0.20693042,1.24062043
0.89144572,5.28570741,0.37960575,0.25472669,0.20461475,1.85597675,2.43179342,0.21090972,1.24783974
0.89744872,5.25590369,0.36340758,0.26063708,0.20726197,1.83440167,2.40576431,0.21494598,1.25463627
0.90345173,5.22125482,0.34747102,0.26524155,0.20968372,1.81195399,2.37838157,0.21897609,1.26092862
0.90945473,5.18161047,0.33193727,0.26846523,0.21184207,1.78876409,2.34971020,0.22293221,1.26657353
0.91545773,5.13667490,0.31691457,0.27026022,0.21370195,1.76486568,2.31971250,0.22674412,1.27137294
0.92146073,5.08604047,0.30247827,0.27060716,0.21523240,1.74020514,2.28826228,0.23034174,1.27508433
0.92746373,5.02922826,0.28867246,0.26951567,0.21640785,1.71465546,2.25516388,0.23365751,1.27743344
0.93346673,4.96573301,0.27551292,0.26702380,0.21720920,1.68803386,2.22017483,0.23662861,1.27812866
0.93946973,4.89506966,0.26299119,0.26319644,0.21762460,1.66012181,2.18303057,0.23919879,1.27687630
0.94547274,4.81681851,0.25107956,0.25812280,0.21764998,1.63068640,2.14346981,0.24131983,1.27339575
0.95147574,4.73066642,0.23973655,0.25191303,0.21728913,1.59950150,2.10125893,0.24295248,1.26743371
0.95747874,4.63644177,0.22891267,0.24469421,0.21655346,1.56636785,2.05621423,0.24406696,1.25877688
0.96348174,4.53414138,0.21855599,0.23660588,0.21546133,1.53113080,2.00822063,0.24464288,1.24726236
0.96948474,4.42394832,0.20861741,0.22779531,0.21403708,1.49369494,1.95724622,0.24466885,1.23278543
0.97548774,4.30623990,0.19905522,0.21841281,0.21230978,1.45403498,1.90335184,0.24414158,1.21530453
0.98149075,4.18158602,0.18983876,0.20860712,0.21031179,1.41220259,1.84669553,0.24306490,1.19484329
0.98749375,4.05073861,0.18095116,0.19852133,0.20807724,1.36832904,1.78753202,0.24144848,1.17148994
0.99349675,3.91461317,0.17239095,0.18828927,0.20564050,1.32262382,1.72620738,0.23930662,1.14539422
0.99949975,3.77426414,0.16417255,0.17803256,0.20303478,1.27536973,1.66314971,0.23665715,1.11676238
1.00550275,3.63085573,0.15632577,0.16785853,0.20029088,1.22691484,1.59885641,0.23352038,1.08585071
1.01150575,3.48563027,0.14889435,0.15785879,0.19743620,1.17766217,1.53387916,0.22991846,1.05295818
1.01750875,3.33987574,0.14193367,0.14810873,0.19449410,1.12805770,1.46880741,0.22587492,1.01841869
1.02351176,3.19489445,0.13550786,0.13866768,0.19148346,1.07857762,1.40425137,0.22141451,0.98259350
1.02951476,3.05197402,0.12968656,0.12957973,0.18841865,1.02971543,1.34082540,0.21656339,0.94586425
1.03551776,2.91236205,0.12454128,0.12087509,0.18530971,0.98196956,1.27913254,0.21134943,0.90862676
1.04152076,2.77724499,0.12014191,0.11257188,0.18216279,0.93583213,1.21975066,0.20580275,0.87128603
1.04752376,2.64773183,0.11655322,0.10467820,0.17898072,0.89177911,1.16322082,0.19995622,0.83425233
1.05352676,2.52484235,0.11383169,0.09719425,0.17576374,0.85026216,1.11003789,0.19384600,0.79793847
1.05952976,2.40949991,0.11202274,0.09011458,0.17251020,0.81170241,1.06064358,0.18751191,0.76275809
1.06553277,2.30252806,0.11115839,0.08343007,0.16921730,0.77648584,1.01542186,0.18099761,0.72912478
1.07153577,2.20465035,0.11125547,0.07712986,0.16588169,0.74496043,0.97469637,0.17435044,0.69745174
1.07753877,2.11649248,0.11231434,0.07120286,0.16250000,0.71743471,0.93872970,0.16762105,0.66815180
1.08354177,2.03858602,0.11431817,0.06563901,0.15906922,0.69417739,0.90772414,0.16086264,0.64163733
1.08954477,1.97137287,0.11723267,0.06043022,0.15558697,0.67541784,0.88182349,0.15412989,0.61831994
1.09554777,1.91520979,0.12100633,0.05557085,0.15205156,0.66134712,0.86111562,0.14747769,0.59860961
1.10155078,1.87037246,0.12557099,0.05105803,0.14846205,0.65211913,0.84563548,0.14095961,0.58291303
1.10755378,1.83705857,0.13084287,0.04689156,0.14481812,0.64785180,0.83536827,0.13462632,0.57163111
1.11355678,1.81538991,0.13672378,0.04307367,0.14111999,0.64862797,0.83025255,0.12852394,0.56515534
1.11955978,1.80541312,0.14310271,0.03960859,0.13736822,0.65449590,0.83018322,0.12269252,0.56386313
1.12556278,1.80709944,0.14985756,0.03650198,0.13356363,0.66546932,0.83501430,0.11716469,0.56811210
1.13156578,1.82034341,0.15685710,0.03376033,0.12970718,0.68152694,0.84456147,0.11196452,0.57823325
1.13756878,1.84496101,0.16396315,0.03139038,0.12579997,0.70261158,0.85860452,0.10710682,0.59452332
1.14357179,1.88068743,0.17103286,0.02939857,0.12184327,0.72862887,0.87688965,0.10259672,0.61723631
1.14957479,1.92717505,0.17792120,0.02779059,0.11783866,0.75944581,0.89913189,0.09842970,0.64657451
1.15557779,1.98399181,0.18448354,0.02657107,0.11378826,0.79488921,0.92501770,0.09459206,0.68267922
1.16158079,2.05062057,0.19057839,0.02574343,0.10969496,0.83474426,0.95420785,0.09106173,0.72562149
1.16758379,2.12645976,0.19607018,0.02530985,0.10556281,0.87875346,0.98634064,0.08780951,0.77539314
1.17358679,2.21082549,0.20083205,0.02527152,0.10139738,0.92661607,1.02103564,0.08480050,0.83189859
1.17958979,2.30295569,0.20474866,0.02562901,0.09720620,0.97798817,1.05789791,0.08199591,0.89494767
1.18559280,2.40201605,0.20771886,0.02638283,0.09299919,1.03248369,1.09652266,0.07935486,0.96424993
1.19159580,2.50710834,0.20965815,0.02753425,0.08878913,1.08967636,1.13650043,0.07683636,1.03941084
1.19759880,2.61728065,0.21050085,0.02908624,0.08459215,1.14910279,1.17742256,0.07440126,1.11993016
1.20360180,2.73153997,0.21020193,0.03104459,0.08042820,1.21026671,1.21888700,0.07201403,1.20520285
1.20960480,2.84886658,0.20873830,0.03341921,0.07632157,1.27264440,1.26050421,0.06964446,1.29452269
1.21560780,2.96823029,0.20610961,0.03622554,0.07230136,1.33569131,1.30190304,0.06726914,1.38708894
1.22161081,3.08860817,0.20233839,0.03948608,0.06840201,1.39884978,1.34273649,0.06487258,1.48201591
1.22761381,3.20900334,0.19746960,0.04323194,0.06466385,1.46155775,1.38268712,0.06244817,1.57834545
1.23361681,3.32846446,0.19156945,0.04750443,0.06113366,1.52325831,1.42147199,0.05999872,1.67506227
1.23961981,3.44610542,0.18472365,0.05235665,0.05786516,1.58340989,1.45884697,0.05753677,1.77111163
1.24562281,3.56112453,0.17703507,0.05785484,0.05491964,1.64149681,1.49461040,0.05508454,1.86541910
1.25162581,3.67282288,0.16862089,0.06407964,0.05236640,1.69703992,1.52860581,0.05267365,1.95691172
1.25762881,3.78062088,0.15960936,0.07112706,0.05028330,1.74960702,1.56072385,0.05034457,2.04454005
1.26363182,3.88407270,0.15013629,0.07910900,0.04875706,1.79882267,1.59090313,0.04814585,2.12730032
1.26963482,3.98287770,0.14034149,0.08815336,0.04788350,1.84437707,1.61913014,0.04613319,2.20425592
1.27563782,4.07688839,0.13036511,0.09840359,0.04776759,1.88603367,1.64543807,0.04436830,2.27455762
1.28164082,4.16611435,0.12034428,0.11001753,0.04852319,1.92363515,1.66990461,0.04291768,2.33746165
1.28764382,4.25072173,0.11040990,0.12316555,0.05027240,1.95710742,1.69264873,0.04185130,2.39234512
1.29364682,4.33102784,0.10068400,0.13802791,0.05314461,1.98646156,1.71382644,0.04124111,2.43871818
1.29964982,4.40749089,0.09127743,0.15479120,0.05727493,2.01179331,1.73362567,0.04115956,2.47623267
1.30565283,4.48069467,0.08228819,0.17364402,0.06280215,2.03328016,1.75226014,0.04167796,2.50468677
1.31165583,4.55132848,0.07380035,0.19477181,0.06986600,2.05117591,1.76996263,0.04286479,2.52402581
1.31765883,4.62016254,0.06588354,0.21835080,0.07860383,2.06580296,1.78697744,0.04478393,2.53433915
1.32366183,4.68801956,0.05859292,0.24454146,0.08914661,2.07754228,1.80355243,0.04749280,2.53585350
1.32966483,4.75574317,0.05196977,0.27348122,0.10161431,2.08682156,1.81993062,0.05104047,2.52892292
1.33566783,4.82416399,0.04604248,0.30527694,0.11611072,2.09410171,1.83634169,0.05546566,2.51401601
1.34167084,4.89406463,0.04082781,0.33999721,0.13271784,2.09986230,1.85299352,0.06079482,2.49170088
1.34767384,4.96614441,0.03633249,0.37766464,0.15149001,2.10458636,1.87006390,0.06704014,2.46262850
1.35367684,5.04098529,0.03255497,0.41824872,0.17244793,2.10874499,1.88769284,0.07419778,2.42751494
1.35967984,5.11902011,0.02948717,0.46165916,0.19557289,2.11278244,1.90597555,0.08224618,2.38712321
1.36568284,5.20050423,0.02711621,0.50774038,0.22080141,2.11710206,1.92495639,0.09114471,2.34224511
1.37168584,5.28549190,0.02542610,0.55626715,0.24802066,2.12205368,1.94462401,0.10083259,2.29368374
1.37768884,5.37381812,0.02439915,0.60694202,0.27706497,2.12792281,1.96490786,0.11122832,2.24223682
1.38369185,5.46508707,0.02401717,0.65939442,0.30771360,2.13492199,1.98567632,0.12222967,2.18868141
1.38969485,5.55866768,0.02426244,0.71318207,0.33969026,2.14318468,2.00673646,0.13371421,2.13376012
1.39569785,5.65369684,0.02511834,0.76779450,0.37266441,2.15276172,2.02783576,0.14554060,2.07816894
1.40170085,5.74909053,0.02656969,0.82265905,0.40625465,2.16362068,2.04866563,0.15755055,2.02254700
1.40770385,5.84356294,0.02860278,0.87714933,0.44003416,2.17564789,2.06886691,0.16957152,1.96746816
1.41370685,5.93565332,0.03120519,0.93059589,0.47353830,2.18865338,2.08803731,0.18142013,1.91343468
1.41970985,6.02376024,0.03436533,0.98229926,0.50627414,2.20237828,2.10574066,0.19290615,1.86087282
1.42571286,6.10618241,0.03807177,1.03154474,0.53773182,2.21650482,2.12151783,0.20383709,1.81013063
1.43171586,6.18116532,0.04231253,1.07761895,0.56739733,2.23066839,2.13489926,0.21402317,1.76147783
1.43771886,6.24695254,0.04707421,1.11982736,0.59476636,2.24447164,2.14541869,0.22328244,1.71510793
1.44372186,6.30184028,0.05234118,1.15751256,0.61935865,2.25749997,2.15262783,0.23144613,1.67114248
1.44972486,6.34423388,0.05809477,1.19007245,0.64073240,2.26933839,2.15611172,0.23836365,1.62963761
1.45572786,6.37270439,0.06431267,1.21697790,0.65849813,2.27958894,2.15550416,0.24390740,1.59059258
1.46173087,6.38604366,0.07096836,1.23778922,0.67233137,2.28788858,2.15050293,0.24797692,1.55396046
1.46773387,6.38331610,0.07803092,1.25217067,0.68198366,2.29392672,2.14088423,0.25050242,1.51966040
1.47373687,6.36390511,0.08546495,1.25990268,0.68729147,2.29746217,2.12651581,0.25144735,1.48759149
1.47973987,6.32755273,0.09323079,1.26089099,0.68818249,2.29833868,2.10736829,0.25081004,1.45764747
1.48574287,6.27439045,0.10128499,1.25517250,0.68467909,2.29649869,2.08352419,0.24862421,1.42973206
1.49174587,6.20496003,0.10958099,1.24291745,0.67689883,2.29199460,2.05518410,0.24495846,1.40377405
1.49774887,6.12022278,0.11806999,1.22442767,0.66505181,2.28499705,2.02266973,0.23991464,1.37974162
1.50375188,6.02155656,0.12670185,1.20013104,0.64943520,2.27579957,1.98642331,0.23362520,1.35765515
1.50975488,5.91073972,0.13542619,1.17057207,0.63042494,2.26481926,1.94700322,0.22624960,1.33759781
1.51575788,5.78992193,0.14419323,1.13639908,0.60846513,2.25259298,1.90507572,0.21797002,1.31972329
1.52176088,5.66158201,0.15295470,1.09834811,0.58405541,2.23976882,1.86140270,0.20898637,1.30426003
1.52776388,5.52847358,0.16166443,1.05722432,0.55773683,2.22709275,1.81682569,0.19951085,1.29151167
1.53376688,5.39355962,0.17027869,1.01388125,0.53007690,2.21539047,1.77224636,0.18976233,1.28185323
1.53976988,5.25993761,0.17875621,0.96919876,0.50165414,2.20554479,1.72860403,0.17996061,1.27572303
1.54577289,5.13075730,0.18705792,0.92406030,0.47304277,2.19846890,1.68685070,0.17032076,1.27361048
1.55177589,5.00913341,0.19514628,0.87933023,0.44479811,2.19507640,1.64792438,0.16104784,1.27603998
1.55777889,4.89805610,0.20298440,0.83583184,0.41744296,2.19624890,1.61272151,0.15233189,1.28355144
1.56378189,4.80030201,0.21053493,0.79432693,0.39145549,2.20280223,1.58206944,0.14434358,1.29667821
1.56978489,4.71834883,0.21775881,0.75549721,0.36725880,2.21545282,1.55669979,0.13723041,1.31592309
1.57578789,4.65429654,0.22461408,0.71992848,0.34521247,2.23478516,1.53722388,0.13111365,1.34173356
1.58179090,4.60979794,0.23105485,0.68809754,0.32560617,2.26122228,1.52411090,0.12608600,1.37447718
1.58779390,4.58600135,0.23703047,0.66036264,0.30865538,2.29500014,1.51766991,0.12221004,1.41441814
1.59379690,4.58350753,0.24248523,0.63695732,0.29449931,2.33614756,1.51803637,0.11951745,1.46169610
