energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.13656828,1.00720022,0.30233954,0.88260207,0.00040128,0.01541614,0.04424365,0.00000000,0.02642597,0.17275194
-3.13056528,1.06143832,0.31664555,0.93197142,0.00040735,0.01640371,0.04779189,0.00000000,0.03004010,0.17941987
-3.12456228,1.12057741,0.33197973,0.98418109,0.00041416,0.01746263,0.05191710,0.00000000,0.03420699,0.18776886
-3.11855928,1.18507555,0.34846952,1.03946342,0.00042203,0.01860083,0.05663736,0.00000000,0.03895778,0.19797821
-3.11255628,1.25533014,0.36623059,1.09800381,0.00043127,0.01982551,0.06196464,0.00000000,0.04431960,0.21021070
-3.10655328,1.33164974,0.38535939,1.15992094,0.00044218,0.02114276,0.06790255,0.00000000,0.05031363,0.22460513
-3.10055028,1.41422775,0.40592623,1.22524885,0.00045504,0.02255707,0.07444429,0.00000000,0.05695323,0.24126915
-3.09454727,1.50311914,0.42796903,1.29392181,0.00047011,0.02407087,0.08157083,0.00000000,0.06424212,0.26027263
-3.08854427,1.59822150,0.45148822,1.36576312,0.00048758,0.02568420,0.08924954,0.00000000,0.07217280,0.28164176
-3.08254127,1.69926139,0.47644294,1.44047851,0.00050758,0.02739438,0.09743327,0.00000000,0.08072516,0.30535412
-3.07653827,1.80578698,0.50274881,1.51765473,0.00053017,0.02919580,0.10605988,0.00000000,0.08986557,0.33133488
-3.07053527,1.91716737,0.53027746,1.59676371,0.00055534,0.03107978,0.11505246,0.00000000,0.09954621,0.35945444
-3.06453227,2.03259908,0.55885775,1.67717225,0.00058297,0.03303462,0.12432009,0.00000000,0.10970509,0.38952749
-3.05852926,2.15111941,0.58827872,1.75815687,0.00061290,0.03504566,0.13375918,0.00000000,0.12026645,0.42131372
-3.05252626,2.27162649,0.61829420,1.83892329,0.00064484,0.03709558,0.14325550,0.00000000,0.13114178,0.45452033
-3.04652326,2.39290518,0.64862878,1.91862964,0.00067846,0.03916467,0.15268661,0.00000000,0.14223139,0.48880610
-3.04052026,2.51365778,0.67898497,1.99641224,0.00071332,0.04123134,0.16192483,0.00000000,0.15342650,0.52378730
-3.03451726,2.63253835,0.70905116,2.07141274,0.00074897,0.04327259,0.17084054,0.00000000,0.16461176,0.55904499
-3.02851426,2.74818915,0.73851012,2.14280530,0.00078488,0.04526459,0.17930570,0.00000000,0.17566820,0.59413385
-3.02251126,2.85927762,0.76704758,2.20982241,0.00082051,0.04718331,0.18719741,0.00000000,0.18647640,0.62859199
-3.01650825,2.96453241,0.79436057,2.27177814,0.00085530,0.04900511,0.19440143,0.00000000,0.19691976,0.66195169
-3.01050525,3.06277684,0.82016522,2.32808771,0.00088869,0.05070735,0.20081553,0.00000000,0.20688782,0.69375053
-3.00450225,3.15295849,0.84420365,2.37828247,0.00092016,0.05226890,0.20635236,0.00000000,0.21627934,0.72354259
-2.99849925,3.23417383,0.86624979,2.42201979,0.00094920,0.05367066,0.21094196,0.00000000,0.22500509,0.75090939
-2.99249625,3.30568686,0.88611386,2.45908744,0.00097537,0.05489595,0.21453356,0.00000000,0.23299015,0.77547007
-2.98649325,3.36694143,0.90364547,2.48940258,0.00099830,0.05593081,0.21709683,0.00000000,0.24017564,0.79689046
-2.98049025,3.41756689,0.91873533,2.51300564,0.00101768,0.05676421,0.21862235,0.00000000,0.24651981,0.81489082
-2.97448724,3.45737724,0.93131550,2.53004975,0.00103328,0.05738814,0.21912141,0.00000000,0.25199836,0.82925184
-2.96848424,3.48636435,0.94135838,2.54078647,0.00104496,0.05779767,0.21862517,0.00000000,0.25660406,0.83981889
-2.96248124,3.50468592,0.94887457,2.54554905,0.00105267,0.05799078,0.21718312,0.00000000,0.26034565,0.84650424
-2.95647824,3.51264920,0.95390976,2.54473406,0.00105642,0.05796830,0.21486112,0.00000000,0.26324613,0.84928735
-2.95047524,3.51069174,0.95654097,2.53878279,0.00105633,0.05773363,0.21173904,0.00000000,0.26534054,0.84821337
-2.94447224,3.49936020,0.95687224,2.52816353,0.00105256,0.05729252,0.20790800,0.00000000,0.26667327,0.84338979
-2.93846923,3.47928884,0.95503026,2.51335553,0.00104534,0.05665277,0.20346765,0.00000000,0.26729526,0.83498174
-2.93246623,3.45117853,0.95115991,2.49483578,0.00103496,0.05582397,0.19852325,0.00000000,0.26726103,0.82320594
-2.92646323,3.41577766,0.94542017,2.47306910,0.00102174,0.05481721,0.19318301,0.00000000,0.26662594,0.80832386
-2.92046023,3.37386554,0.93798041,2.44850184,0.00100605,0.05364479,0.18755547,0.00000000,0.26544360,0.79063427
-2.91445723,3.32623924,0.92901737,2.42155953,0.00098824,0.05232003,0.18174732,0.00000000,0.26376383,0.77046553
-2.90845423,3.27370383,0.91871278,2.39264816,0.00096871,0.05085707,0.17586134,0.00000000,0.26163105,0.74816791
-2.90245123,3.21706642,0.90725175,2.36215870,0.00094786,0.04927065,0.16999493,0.00000000,0.25908333,0.72410627
-2.89644822,3.15713356,0.89482187,2.33047432,0.00092605,0.04757604,0.16423877,0.00000000,0.25615209,0.69865327
-2.89044522,3.09471160,0.88161299,2.29797945,0.00090370,0.04578890,0.15867598,0.00000000,0.25286234,0.67218319
-2.88444222,3.03060921,0.86781748,2.26506967,0.00088116,0.04392518,0.15338152,0.00000000,0.24923368,0.64506666
-2.87843922,2.96564135,0.85363089,2.23216155,0.00085883,0.04200106,0.14842186,0.00000000,0.24528160,0.61766611
-2.87243622,2.90063346,0.83925265,2.19970120,0.00083708,0.04003291,0.14385489,0.00000000,0.24101931,0.59033215
-2.86643322,2.83642513,0.82488679,2.16817081,0.00081631,0.03803717,0.13972997,0.00000000,0.23645975,0.56340068
-2.86043022,2.77387199,0.81074222,2.13809205,0.00079693,0.03603029,0.13608816,0.00000000,0.23161766,0.53719068
-2.85442721,2.71384520,0.79703242,2.11002578,0.00077939,0.03402869,0.13296250,0.00000000,0.22651168,0.51200265
-2.84842421,2.65722766,0.78397442,2.08456752,0.00076418,0.03204857,0.13037834,0.00000000,0.22116613,0.48811743
-2.84242121,2.60490658,0.77178679,2.06233848,0.00075185,0.03010588,0.12835380,0.00000000,0.21561256,0.46579547
-2.83641821,2.55776207,0.76068656,2.04397217,0.00074302,0.02821615,0.12690018,0.00000000,0.20989074,0.44527619
-2.83041521,2.51665197,0.75088513,2.03009685,0.00073839,0.02639435,0.12602249,0.00000000,0.20404925,0.42677761
-2.82441221,2.48239325,0.74258321,2.02131457,0.00073879,0.02465477,0.12571995,0.00000000,0.19814542,0.41049593
-2.81840920,2.45574055,0.73596486,2.01817761,0.00074512,0.02301086,0.12598663,0.00000000,0.19224479,0.39660508
-2.81240620,2.43736291,0.73119101,2.02116325,0.00075843,0.02147511,0.12681207,0.00000000,0.18642000,0.38525629
-2.80640320,2.42781968,0.72839267,2.03064850,0.00077987,0.02005891,0.12818197,0.00000000,0.18074925,0.37657753
-2.80040020,2.42753700,0.72766428,2.04688573,0.00081071,0.01877245,0.13007902,0.00000000,0.17531434,0.37067288
-2.79439720,2.43678604,0.72905761,2.06998095,0.00085235,0.01762466,0.13248362,0.00000000,0.17019850,0.36762188
-2.78839420,2.45566447,0.73257654,2.09987582,0.00090626,0.01662310,0.13537470,0.00000000,0.16548402,0.36747886
-2.78239120,2.48408220,0.73817329,2.13633489,0.00097402,0.01577399,0.13873054,0.00000000,0.16124991,0.37027224
-2.77638819,2.52175260,0.74574633,2.17893874,0.00105721,0.01508212,0.14252947,0.00000000,0.15756955,0.37600393
-2.77038519,2.56818991,0.75514026,2.22708409,0.00115747,0.01455094,0.14675048,0.00000000,0.15450864,0.38464881
-2.76438219,2.62271330,0.76614788,2.27999111,0.00127634,0.01418255,0.15137376,0.00000000,0.15212330,0.39615432
-2.75837919,2.68445788,0.77851450,2.33671795,0.00141531,0.01397777,0.15638093,0.00000000,0.15045859,0.41044019
-2.75237619,2.75239215,0.79194434,2.39618233,0.00157567,0.01393618,0.16175517,0.00000000,0.14954736,0.42739833
-2.74637319,2.82534167,0.80610891,2.45718928,0.00175851,0.01405620,0.16748101,0.00000000,0.14940945,0.44689289
-2.74037019,2.90201773,0.82065693,2.51846416,0.00196459,0.01433516,0.17354395,0.00000000,0.15005131,0.46876050
-2.73436718,2.98105004,0.83522546,2.57868950,0.00219429,0.01476930,0.17992971,0.00000000,0.15146594,0.49281062
-2.72836418,3.06102191,0.84945164,2.63654420,0.00244753,0.01535384,0.18662336,0.00000000,0.15363316,0.51882616
-2.72236118,3.14050656,0.86298453,2.69074334,0.00272372,0.01608299,0.19360815,0.00000000,0.15652004,0.54656420
-2.71635818,3.21810278,0.87549648,2.74007696,0.00302164,0.01694992,0.20086425,0.00000000,0.16008165,0.57575695
-2.71035518,3.29246878,0.88669346,2.78344604,0.00333948,0.01794671,0.20836737,0.00000000,0.16426189,0.60611297
-2.70435218,3.36235256,0.89632392,2.81989430,0.00367471,0.01906433,0.21608737,0.00000000,0.16899444,0.63731866
-2.69834917,3.42661803,0.90418571,2.84863443,0.00402416,0.02029255,0.22398703,0.00000000,0.17420378,0.66904006
-2.69234617,3.48426575,0.91013095,2.86906779,0.00438397,0.02161982,0.23202095,0.00000000,0.17980626,0.70092514
-2.68634317,3.53444816,0.91406854,2.88079706,0.00474967,0.02303326,0.24013469,0.00000000,0.18571124,0.73260655
-2.68034017,3.57647882,0.91596435,2.88363137,0.00511620,0.02451853,0.24826441,0.00000000,0.19182229,0.76370498
-2.67433717,3.60983611,0.91583932,2.87758422,0.00547807,0.02605984,0.25633682,0.00000000,0.19803842,0.79383315
-2.66833417,3.63416175,0.91376559,2.86286444,0.00582942,0.02763997,0.26426969,0.00000000,0.20425544,0.82260047
-2.66233117,3.64925489,0.90986095,2.83986113,0.00616420,0.02924032,0.27197289,0.00000000,0.21036740,0.84961847
-2.65632816,3.65506265,0.90428222,2.80912346,0.00647632,0.03084103,0.27934991,0.00000000,0.21626823,0.87450693
-2.65032516,3.65166812,0.89721778,2.77133656,0.00675982,0.03242126,0.28629993,0.00000000,0.22185338,0.89690050
-2.64432216,3.63927689,0.88887972,2.72729477,0.00700907,0.03395945,0.29272028,0.00000000,0.22702176,0.91645601
-2.63831916,3.61820293,0.87949622,2.67787365,0.00721891,0.03543371,0.29850927,0.00000000,0.23167760,0.93285993
-2.63231616,3.58885480,0.86930428,2.62400186,0.00738487,0.03682228,0.30356921,0.00000000,0.23573252,0.94583599
-2.62631316,3.55172279,0.85854328,2.56663434,0.00750328,0.03810404,0.30780952,0.00000000,0.23910754,0.95515264
-2.62031016,3.50736748,0.84744954,2.50672757,0.00757143,0.03925908,0.31114979,0.00000000,0.24173501,0.96062990
-2.61430715,3.45640998,0.83625205,2.44521784,0.00758764,0.04026930,0.31352265,0.00000000,0.24356040,0.96214554
-2.60830415,3.39952395,0.82516944,2.38300322,0.00755133,0.04111895,0.31487615,0.00000000,0.24454391,0.95964008
-2.60230115,3.33742917,0.81440807,2.32092939,0.00746306,0.04179519,0.31517582,0.00000000,0.24466168,0.95312030
-2.59629815,3.27088652,0.80416132,2.25977964,0.00732449,0.04228860,0.31440599,0.00000000,0.24390666,0.94266123
-2.59029515,3.20069376,0.79460973,2.20026886,0.00713833,0.04259355,0.31257052,0.00000000,0.24228897,0.92840617
-2.58429215,3.12768182,0.78592196,2.14304124,0.00690826,0.04270850,0.30969275,0.00000000,0.23983584,0.91056483
-2.57828914,3.05271096,0.77825617,2.08867114,0.00663877,0.04263612,0.30581484,0.00000000,0.23659095,0.88940942
-2.57228614,2.97666629,0.77176165,2.03766659,0.00633506,0.04238335,0.30099636,0.00000000,0.23261330,0.86526891
-2.56628314,2.90045231,0.76658046,1.99047463,0.00600282,0.04196126,0.29531237,0.00000000,0.22797557,0.83852146
-2.56028014,2.82498585,0.76284874,1.94748770,0.00564809,0.04138470,0.28885095,0.00000000,0.22276208,0.80958538
-2.55427714,2.75118740,0.76069750,1.90905031,0.00527705,0.04067196,0.28171044,0.00000000,0.21706638,0.77890884
-2.54827414,2.67997046,0.76025267,1.87546510,0.00489585,0.03984413,0.27399648,0.00000000,0.21098858,0.74695874
-2.54227114,2.61222895,0.76163433,1.84699772,0.00451044,0.03892454,0.26581897,0.00000000,0.20463254,0.71420917
-2.53626813,2.54882278,0.76495487,1.82387982,0.00412643,0.03793794,0.25728912,0.00000000,0.19810298,0.68112977
-2.53026513,2.49056180,0.77031623,1.80630982,0.00374893,0.03690979,0.24851671,0.00000000,0.19150272,0.64817450
-2.52426213,2.43818862,0.77780613,1.79445107,0.00338250,0.03586543,0.23960772,0.00000000,0.18492998,0.61577110
-2.51825913,2.39236062,0.78749337,1.78842757,0.00303106,0.03482933,0.23066232,0.00000000,0.17847602,0.58431171
-2.51225613,2.35363206,0.79942263,1.78831733,0.00269781,0.03382433,0.22177330,0.00000000,0.17222308,0.55414483
-2.50625313,2.32243683,0.81360873,1.79414376,0.00238528,0.03287103,0.21302506,0.00000000,0.16624274,0.52556881
-2.50025013,2.29907279,0.83003097,1.80586587,0.00209528,0.03198718,0.20449300,0.00000000,0.16059463,0.49882724
-2.49424712,2.28368863,0.84862774,1.82336809,0.00182896,0.03118731,0.19624348,0.00000000,0.15532572,0.47410610
-2.48824412,2.27627411,0.86929202,1.84645048,0.00158688,0.03048238,0.18833408,0.00000000,0.15047000,0.45153277
-2.48224112,2.27665450,0.89186803,1.87482065,0.00136902,0.02987964,0.18081435,0.00000000,0.14604866,0.43117701
-2.47623812,2.28449015,0.91614965,1.90808817,0.00117491,0.02938261,0.17372684,0.00000000,0.14207069,0.41305355
-2.47023512,2.29928164,0.94188080,1.94576257,0.00100369,0.02899122,0.16710831,0.00000000,0.13853397,0.39712644
-2.46423212,2.32038099,0.96875820,1.98725560,0.00085418,0.02870207,0.16099128,0.00000000,0.13542663,0.38331473
-2.45822911,2.34700909,0.99643661,2.03188845,0.00072497,0.02850884,0.15540553,0.00000000,0.13272881,0.37149948
-2.45222611,2.37827907,1.02453665,2.07890395,0.00061451,0.02840277,0.15037982,0.00000000,0.13041466,0.36153164
-2.44622311,2.41322511,1.05265492,2.12748389,0.00052114,0.02837323,0.14594351,0.00000000,0.12845452,0.35324076
-2.44022011,2.45083584,1.08037636,2.17677091,0.00044321,0.02840840,0.14212815,0.00000000,0.12681721,0.34644394
-2.43421711,2.49009097,1.10728813,2.22589406,0.00037908,0.02849593,0.13896903,0.00000000,0.12547240,0.34095510
-2.42821411,2.52999979,1.13299456,2.27399708,0.00032716,0.02862362,0.13650642,0.00000000,0.12439284,0.33659383
-2.42221111,2.56963965,1.15713243,2.32026788,0.00028599,0.02878009,0.13478672,0.00000000,0.12355651,0.33319389
-2.41620810,2.60819252,1.17938569,2.36396764,0.00025422,0.02895537,0.13386318,0.00000000,0.12294850,0.33061079
-2.41020510,2.64497785,1.19949885,2.40445795,0.00023062,0.02914148,0.13379634,0.00000000,0.12256256,0.32872829
-2.40420210,2.67947968,1.21728826,2.44122431,0.00021412,0.02933276,0.13465390,0.00000000,0.12240219,0.32746360
-2.39819910,2.71136648,1.23265047,2.47389451,0.00020378,0.02952627,0.13651022,0.00000000,0.12248133,0.32677090
-2.39219610,2.74050245,1.24556716,2.50225069,0.00019879,0.02972185,0.13944511,0.00000000,0.12282442,0.32664324
-2.38619310,2.76694922,1.25610614,2.52623424,0.00019848,0.02992221,0.14354210,0.00000000,0.12346592,0.32711253
-2.38019010,2.79095779,1.26441832,2.54594297,0.00020227,0.03013272,0.14888597,0.00000000,0.12444922,0.32824765
-2.37418709,2.81295060,1.27073066,2.56162069,0.00020968,0.03036113,0.15555979,0.00000000,0.12582494,0.33015081
-2.36818409,2.83349468,1.27533527,2.57363959,0.00022030,0.03061715,0.16364120,0.00000000,0.12764870,0.33295204
-2.36218109,2.85326690,1.27857534,2.58247640,0.00023379,0.03091187,0.17319832,0.00000000,0.12997845,0.33680224
-2.35617809,2.87301320,1.28082849,2.58868358,0.00024986,0.03125711,0.18428523,0.00000000,0.13287135,0.34186488
-2.35017509,2.89350376,1.28248842,2.59285722,0.00026824,0.03166472,0.19693713,0.00000000,0.13638041,0.34830675
-2.34417209,2.91548646,1.28394586,2.59560349,0.00028866,0.03214581,0.21116563,0.00000000,0.14055105,0.35628805
-2.33816908,2.93964112,1.28556979,2.59750546,0.00031089,0.03271001,0.22695407,0.00000000,0.14541767,0.36595230
-2.33216608,2.96653697,1.28768999,2.59909229,0.00033468,0.03336481,0.24425334,0.00000000,0.15100036,0.37741644
-2.32616308,2.99659547,1.29058171,2.60081236,0.00035977,0.03411485,0.26297842,0.00000000,0.15730209,0.39076154
-2.32016008,3.03006065,1.29445342,2.60301193,0.00038590,0.03496153,0.28300576,0.00000000,0.16430629,0.40602459
-2.31415708,3.06697825,1.29943801,2.60592016,0.00041278,0.03590254,0.30417191,0.00000000,0.17197515,0.42319168
-2.30815408,3.10718495,1.30558803,2.60964146,0.00044014,0.03693170,0.32627340,0.00000000,0.18024868,0.44219292
-2.30215108,3.15030786,1.31287487,2.61415501,0.00046770,0.03803893,0.34906823,0.00000000,0.18904459,0.46289935
-2.29614807,3.19577450,1.32119201,2.61932144,0.00049518,0.03921039,0.37227881,0.00000000,0.19825901,0.48512216
-2.29014507,3.24283226,1.33036185,2.62489581,0.00052233,0.04042882,0.39559653,0.00000000,0.20776822,0.50861400
-2.28414207,3.29057638,1.34014557,2.63054589,0.00054894,0.04167400,0.41868784,0.00000000,0.21743112,0.53307282
-2.27813907,3.33798479,1.35025552,2.63587433,0.00057481,0.04292344,0.44120159,0.00000000,0.22709253,0.55814774
-2.27213607,3.38395777,1.36036908,2.64044327,0.00059983,0.04415305,0.46277763,0.00000000,0.23658715,0.58344709
-2.26613307,3.42736045,1.37014334,2.64379959,0.00062395,0.04533804,0.48305604,0.00000000,0.24574404,0.60854811
-2.26013007,3.46706584,1.37922966,2.64549939,0.00064720,0.04645376,0.50168701,0.00000000,0.25439145,0.63300817
-2.25412706,3.50199635,1.38728733,2.64513014,0.00066971,0.04747655,0.51834065,0.00000000,0.26236181,0.65637694
-2.24812406,3.53116173,1.39399566,2.64232935,0.00069174,0.04838457,0.53271655,0.00000000,0.26949666,0.67820920
-2.24212106,3.55369191,1.39906399,2.63679880,0.00071363,0.04915859,0.54455261,0.00000000,0.27565143,0.69807763
-2.23611806,3.56886335,1.40223911,2.62831381,0.00073589,0.04978256,0.55363272,0.00000000,0.28069969,0.71558535
-2.23011506,3.57611811,1.40331021,2.61672731,0.00075915,0.05024414,0.55979307,0.00000000,0.28453693,0.73037748
-2.22411206,3.57507523,1.40211103,2.60196900,0.00078417,0.05053505,0.56292669,0.00000000,0.28708359,0.74215146
-2.21810905,3.56553446,1.39851968,2.58404001,0.00081187,0.05065122,0.56298625,0.00000000,0.28828722,0.75066572
-2.21210605,3.54747288,1.39245628,2.56300395,0.00084330,0.05059278,0.55998475,0.00000000,0.28812386,0.75574635
-2.20610305,3.52103506,1.38387906,2.53897532,0.00087964,0.05036392,0.55399439,0.00000000,0.28659845,0.75729160
-2.20010005,3.48651815,1.37277927,2.51210639,0.00092219,0.04997258,0.54514347,0.00000000,0.28374434,0.75527412
-2.19409705,3.44435298,1.35917562,2.48257384,0.00097235,0.04943000,0.53361168,0.00000000,0.27962205,0.74974079
-2.18809405,3.39508264,1.34310872,2.45056610,0.00103161,0.04875023,0.51962393,0.00000000,0.27431716,0.74081039
-2.18209105,3.33933994,1.32463600,2.41627252,0.00110149,0.04794951,0.50344304,0.00000000,0.26793768,0.72866915
-2.17608804,3.27782508,1.30382761,2.37987505,0.00118352,0.04704570,0.48536168,0.00000000,0.26061081,0.71356447
-2.17008504,3.21128453,1.28076351,2.34154303,0.00127921,0.04605763,0.46569385,0.00000000,0.25247947,0.69579707
-2.16408204,3.14049218,1.25553183,2.30143121,0.00138997,0.04500456,0.44476626,0.00000000,0.24369845,0.67571206
-2.15807904,3.06623324,1.22822870,2.25968113,0.00151708,0.04390563,0.42291007,0.00000000,0.23443069,0.65368908
-2.15207604,2.98929125,1.19895921,2.21642534,0.00166160,0.04277944,0.40045307,0.00000000,0.22484345,0.63013216
-2.14607304,2.91043830,1.16783945,2.17179409,0.00182435,0.04164369,0.37771269,0.00000000,0.21510478,0.60545940
-2.14007004,2.83042821,1.13499910,2.12592358,0.00200577,0.04051491,0.35498998,0.00000000,0.20538019,0.58009305
-2.13406703,2.74999211,1.10058434,2.07896503,0.00220596,0.03940833,0.33256466,0.00000000,0.19582969,0.55445010
-2.12806403,2.66983607,1.06476061,2.03109353,0.00242452,0.03833773,0.31069134,0.00000000,0.18660520,0.52893368
-2.12206103,2.59063975,1.02771475,1.98251588,0.00266055,0.03731547,0.28959676,0.00000000,0.17784832,0.50392546
-2.11605803,2.51305557,0.98965624,1.93347640,0.00291262,0.03635250,0.26947823,0.00000000,0.16968853,0.47977910
-2.11005503,2.43770751,0.95081718,1.88426018,0.00317873,0.03545847,0.25050284,0.00000000,0.16224164,0.45681488
-2.10405203,2.36518894,0.91145091,1.83519317,0.00345628,0.03464174,0.23280764,0.00000000,0.15560867,0.43531531
-2.09804902,2.29605906,0.87182900,1.78663875,0.00374215,0.03390950,0.21650035,0.00000000,0.14987483,0.41552196
-2.09204602,2.23083739,0.83223693,1.73899091,0.00403267,0.03326784,0.20166058,0.00000000,0.14510881,0.39763307
-2.08604302,2.16999647,0.79296828,1.69266398,0.00432372,0.03272169,0.18834141,0.00000000,0.14136217,0.38180216
-2.08004002,2.11395262,0.75431787,1.64807949,0.00461081,0.03227487,0.17657109,0.00000000,0.13866882,0.36813734
-2.07403702,2.06305528,0.71657417,1.60565078,0.00488918,0.03192997,0.16635481,0.00000000,0.13704461,0.35670123
-2.06803402,2.01757527,0.68001127,1.56576604,0.00515396,0.03168826,0.15767647,0.00000000,0.13648702,0.34751149
-2.06203102,1.97769280,0.64488092,1.52877078,0.00540024,0.03154950,0.15050034,0.00000000,0.13697487,0.34054190
-2.05602801,1.94348597,0.61140493,1.49495077,0.00562332,0.03151181,0.14477256,0.00000000,0.13846827,0.33572386
-2.05002501,1.91492071,0.57976859,1.46451628,0.00581877,0.03157149,0.14042261,0.00000000,0.14090867,0.33294847
-2.04402201,1.89184309,0.55011517,1.43758886,0.00598270,0.03172285,0.13736464,0.00000000,0.14421921,0.33206908
-2.03801901,1.87397483,0.52254198,1.41419123,0.00611180,0.03195810,0.13549883,0.00000000,0.14830536,0.33290447
-2.03201601,1.86091289,0.49709815,1.39424126,0.00620359,0.03226729,0.13471272,0.00000000,0.15305600,0.33524266
-2.02601301,1.85213362,0.47378427,1.37755039,0.00625645,0.03263835,0.13488276,0.00000000,0.15834492,0.33884538
-2.02001001,1.84700204,0.45255387,1.36382695,0.00626978,0.03305716,0.13587596,0.00000000,0.16403282,0.34345327
-2.01400700,1.84478618,0.43331673,1.35268427,0.00624407,0.03350782,0.13755181,0.00000000,0.16996982,0.34879180
-2.00800400,1.84467646,0.41594375,1.34365352,0.00618091,0.03397293,0.13976449,0.00000000,0.17599852,0.35457780
-2.00200100,1.84580962,0.40027332,1.33620072,0.00608308,0.03443401,0.14236538,0.00000000,0.18195749,0.36052658
-1.99599800,1.84729630,0.38611868,1.32974724,0.00595446,0.03487205,0.14520578,0.00000000,0.18768513,0.36635944
-1.98999500,1.84825146,0.37327607,1.32369289,0.00580006,0.03526809,0.14813998,0.00000000,0.19302385,0.37181136
-1.98399200,1.84782611,0.36153325,1.31744049,0.00562592,0.03560385,0.15102841,0.00000000,0.19782430,0.37663871
-1.97798899,1.84523908,0.35067793,1.31042077,0.00543906,0.03586240,0.15374088,0.00000000,0.20194963,0.38062653
-1.97198599,1.83980737,0.34050593,1.30211632,0.00524738,0.03602884,0.15615976,0.00000000,0.20527951,0.38359521
-1.96598299,1.83097329,0.33082846,1.29208343,0.00505952,0.03609090,0.15818301,0.00000000,0.20771369,0.38540633
-1.95997999,1.81832740,0.32147851,1.27997080,0.00488481,0.03603947,0.15972685,0.00000000,0.20917508,0.38596711
-1.95397699,1.80162560,0.31231591,1.26553398,0.00473307,0.03586909,0.16072800,0.00000000,0.20961204,0.38523357
-1.94797399,1.78079974,0.30323099,1.24864502,0.00461452,0.03557818,0.16114538,0.00000000,0.20899982,0.38321191
-1.94197099,1.75596094,0.29414678,1.22929682,0.00453964,0.03516926,0.16096108,0.00000000,0.20734113,0.37995825
-1.93596798,1.72739548,0.28501973,1.20760198,0.00451900,0.03464892,0.16018066,0.00000000,0.20466568,0.37557642
-1.92996498,1.69555331,0.27583894,1.18378629,0.00456313,0.03402762,0.15883266,0.00000000,0.20102886,0.37021414
-1.92396198,1.66102979,0.26662417,1.15817739,0.00468233,0.03331940,0.15696730,0.00000000,0.19650946,0.36405752
-1.91795898,1.62454161,0.25742278,1.13118920,0.00488648,0.03254133,0.15465455,0.00000000,0.19120676,0.35732409
-1.91195598,1.58689790,0.24830580,1.10330295,0.00518483,0.03171292,0.15198144,0.00000000,0.18523685,0.35025485
-1.90595298,1.54896824,0.23936338,1.07504611,0.00558581,0.03085541,0.14904892,0.00000000,0.17872868,0.34310544
-1.89994997,1.51164886,0.23070008,1.04697011,0.00609672,0.02999095,0.14596820,0.00000000,0.17181977,0.33613694
-1.89394697,1.47582894,0.22242995,1.01962814,0.00672352,0.02914178,0.14285696,0.00000000,0.16465197,0.32960663
-1.88794397,1.44235832,0.21467195,0.99355417,0.00747049,0.02832943,0.13983533,0.00000000,0.15736732,0.32375912
-1.88194097,1.41201823,0.20754569,0.96924402,0.00834000,0.02757391,0.13702201,0.00000000,0.15010428,0.31881825
-1.87593797,1.38549619,0.20116782,0.94713943,0.00933219,0.02689302,0.13453052,0.00000000,0.14299445,0.31497990
-1.86993497,1.36336605,0.19564897,0.92761564,0.01044468,0.02630177,0.13246587,0.00000000,0.13615977,0.31240624
-1.86393197,1.34607367,0.19109151,0.91097286,0.01167238,0.02581187,0.13092162,0.00000000,0.12971050,0.31122135
-1.85792896,1.33392870,0.18758789,0.89743161,0.01300726,0.02543145,0.12997751,0.00000000,0.12374374,0.31150847
-1.85192596,1.32710231,0.18521968,0.88713201,0.01443824,0.02516487,0.12969764,0.00000000,0.11834259,0.31330890
-1.84592296,1.32563047,0.18405703,0.88013638,0.01595114,0.02501277,0.13012932,0.00000000,0.11357595,0.31662248
-1.83991996,1.32942233,0.18415856,0.87643488,0.01752875,0.02497219,0.13130250,0.00000000,0.10949870,0.32140960
-1.83391696,1.33827267,0.18557143,0.87595334,0.01915099,0.02503695,0.13322978,0.00000000,0.10615228,0.32759455
-1.82791396,1.35187761,0.18833144,0.87856270,0.02079516,0.02519805,0.13590695,0.00000000,0.10356555,0.33507004
-1.82191096,1.36985254,0.19246311,0.88408919,0.02243639,0.02544425,0.13931401,0.00000000,0.10175573,0.34370266
-1.81590795,1.39175116,0.19797947,0.89232468,0.02404812,0.02576278,0.14341656,0.00000000,0.10072938,0.35333893
-1.80990495,1.41708463,0.20488161,0.90303643,0.02560272,0.02613994,0.14816740,0.00000000,0.10048330,0.36381181
-1.80390195,1.44534005,0.21315789,0.91597589,0.02707220,0.02656195,0.15350848,0.00000000,0.10100531,0.37494735
-1.79789895,1.47599742,0.22278290,0.93088604,0.02842900,0.02701555,0.15937276,0.00000000,0.10227485,0.38657117
-1.79189595,1.50854454,0.23371604,0.94750708,0.02964674,0.02748875,0.16568631,0.00000000,0.10426338,0.39851460
-1.78589295,1.54248947,0.24590014,0.96558052,0.03070106,0.02797138,0.17237019,0.00000000,0.10693466,0.41062026
-1.77988994,1.57737024,0.25925987,0.98485155,0.03157038,0.02845557,0.17934232,0.00000000,0.11024484,0.42274688
-1.77388694,1.61276187,0.27370047,1.00506999,0.03223659,0.02893614,0.18651923,0.00000000,0.11414258,0.43477329
