energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.17508754,2.40907668,-2.23917144,0.49179803,-0.48442405,1.54571730,-1.39584459,0.00239002,-0.00219421,0.03848114,-0.03905681,0.23231354,-0.22643311,0.15956495,-0.14621819,0.95043090,-0.93723953,0.00000000,-0.00000000
-4.16908454,2.46375968,-2.28273018,0.49311003,-0.48327756,1.59176823,-1.43464311,0.00257531,-0.00232085,0.03897742,-0.03875457,0.23583742,-0.22826620,0.16352419,-0.14843826,0.95572093,-0.94223691,0.00000000,-0.00000000
-4.16308154,2.51979334,-2.32848508,0.49491621,-0.48268955,1.63856103,-1.47453013,0.00277789,-0.00247425,0.03968967,-0.03873740,0.23971031,-0.23064613,0.16786117,-0.15114192,0.96054921,-0.94713869,0.00000000,-0.00000000
-4.15707854,2.57661633,-2.37616804,0.49715874,-0.48266116,1.68581208,-1.51544034,0.00299356,-0.00265061,0.04059246,-0.03898013,0.24382360,-0.23349234,0.17250851,-0.15430016,0.96471152,-0.95177453,0.00000000,-0.00000000
-4.15107554,2.63356980,-2.42544563,0.49975781,-0.48317905,1.73316412,-1.55727131,0.00321791,-0.00284582,0.04166025,-0.03945716,0.24805940,-0.23671263,0.17738709,-0.15787277,0.96799242,-0.95595931,0.00000000,-0.00000000
-4.14507254,2.68990088,-2.47591253,0.50261189,-0.48421352,1.78018218,-1.59987319,0.00344634,-0.00305551,0.04286763,-0.04014258,0.25229318,-0.24020456,0.18240733,-0.16180827,0.97017151,-0.95949737,0.00000000,-0.00000000
-4.13906953,2.74477106,-2.52708664,0.50559903,-0.48571711,1.82635312,-1.64303877,0.00367415,-0.00327505,0.04418976,-0.04101029,0.25639699,-0.24385730,0.18747113,-0.16604417,0.97103056,-0.96218755,0.00000000,-0.00000000
-4.13306653,2.79726971,-2.57840669,0.50857901,-0.48762377,1.87108913,-1.68649487,0.00389660,-0.00349966,0.04560294,-0.04203424,0.26024299,-0.24755405,0.19247412,-0.17050772,0.97036105,-0.96382856,0.00000000,-0.00000000
-4.12706353,2.84643289,-2.62923299,0.51139661,-0.48984862,1.91373578,-1.72989589,0.00410901,-0.00372444,0.04708540,-0.04318880,0.26370734,-0.25117479,0.19730854,-0.17511700,0.96797213,-0.96422498,0.00000000,-0.00000000
-4.12106053,2.89126721,-2.67885212,0.51388570,-0.49228847,1.95358475,-1.77282038,0.00430688,-0.00394446,0.04861815,-0.04444922,0.26667414,-0.25459937,0.20186626,-0.17978256,0.96369849,-0.96319326,0.00000000,-0.00000000
-4.11505753,2.93077815,-2.72648593,0.51587414,-0.49482315,1.98989112,-1.81477122,0.00448599,-0.00415487,0.05018601,-0.04579230,0.26903936,-0.25771096,0.20604219,-0.18440941,0.95740805,-0.96056801,0.00000000,-0.00000000
-4.10905453,2.96400212,-2.77130521,0.51718933,-0.49731770,2.02189487,-1.85518028,0.00464249,-0.00435102,0.05177882,-0.04719716,0.27071464,-0.26039946,0.20973764,-0.18889946,0.94900891,-0.95620799,0.00000000,-0.00000000
-4.10305153,2.99004081,-2.81244811,0.51766422,-0.49962534,2.04884573,-1.89341757,0.00477305,-0.00452852,0.05339251,-0.04864619,0.27163063,-0.26256503,0.21286370,-0.19315420,0.93845553,-0.95000197,0.00000000,-0.00000000
-4.09704852,3.00809667,-2.84904294,0.51714346,-0.50159129,2.07003064,-1.92880516,0.00487492,-0.00468340,0.05503040,-0.05012609,0.27173989,-0.26412147,0.21534439,-0.19707761,0.92575353,-0.94187398,0.00000000,-0.00000000
-4.09104552,3.01750758,-2.88023482,0.51548949,-0.50305721,2.08480223,-1.96063558,0.00494603,-0.00481219,0.05670421,-0.05162901,0.27101908,-0.26499924,0.21711945,-0.20057922,0.91096315,-0.93178795,0.00000000,-0.00000000
-4.08504252,3.01777921,-2.90521523,0.51258829,-0.50386631,2.09260723,-1.98819410,0.00498506,-0.00491202,0.05843512,-0.05315368,0.26947047,-0.26514820,0.21814658,-0.20357710,0.89420082,-0.91975142,0.00000000,-0.00000000
-4.07903952,3.00861306,-2.92325329,0.50835441,-0.50386871,2.09301312,-2.01078402,0.00499147,-0.00498073,0.06025445,-0.05470657,0.26712251,-0.26453975,0.21840308,-0.20600073,0.87563897,-0.90581819,0.00000000,-0.00000000
-4.07303652,2.98992873,-2.93372731,0.50273514,-0.50292697,2.08573160,-2.02775399,0.00496554,-0.00501690,0.06220423,-0.05630292,0.26402959,-0.26316836,0.21788686,-0.20779359,0.85550369,-0.89008972,0.00000000,-0.00000000
-4.06703352,2.96187872,-2.93615494,0.49571348,-0.50092153,2.07063744,-2.03852578,0.00490833,-0.00501992,0.06433725,-0.05796765,0.26027084,-0.26105241,0.21661649,-0.20891528,0.83407048,-0.87271513,0.00000000,-0.00000000
-4.06103052,2.92485487,-2.93022033,0.48730979,-0.49775575,2.04778162,-2.04262128,0.00482168,-0.00498998,0.06671678,-0.05973599,0.25594807,-0.25823426,0.21463065,-0.20934314,0.81165789,-0.85388968,0.00000000,-0.00000000
-4.05502751,2.87948553,-2.91579671,0.47758190,-0.49336025,2.01739770,-2.03968712,0.00470811,-0.00492811,0.06941588,-0.06165389,0.25118291,-0.25477947,0.21198664,-0.20907328,0.78861944,-0.83385168,0.00000000,-0.00000000
-4.04902451,2.82662317,-2.89296271,0.46662383,-0.48769639,1.97990103,-2.02951549,0.00457078,-0.00483609,0.07251605,-0.06377796,0.24611319,-0.25077538,0.20875830,-0.20812079,0.76533392,-0.81287780,0.00000000,-0.00000000
-4.04302151,2.76732279,-2.86201142,0.45456287,-0.48075862,1.93588045,-2.01205990,0.00441333,-0.00471642,0.07610556,-0.06617512,0.24088877,-0.24632873,0.20503320,-0.20651938,0.74219442,-0.79127692,0.00000000,-0.00000000
-4.03701851,2.70281156,-2.82345110,0.44155543,-0.47257551,1.88608283,-1.98744483,0.00423981,-0.00457224,0.08027710,-0.06892167,0.23566689,-0.24156278,0.20090944,-0.20432018,0.71959654,-0.76938250,0.00000000,-0.00000000
-4.03101551,2.63445119,-2.77799720,0.42778157,-0.46320947,1.83139098,-1.95596857,0.00405450,-0.00440721,0.08512503,-0.07210191,0.23060723,-0.23661372,0.19649199,-0.20158983,0.69792616,-0.74754384,0.00000000,-0.00000000
-4.02501251,2.56369425,-2.72655557,0.41343867,-0.45275501,1.77279604,-1.91809889,0.00386179,-0.00422539,0.09074221,-0.07580630,0.22586689,-0.23162663,0.19188898,-0.19840810,0.67754733,-0.72611638,0.00000000,-0.00000000
-4.01900950,2.49203650,-2.67019732,0.39873442,-0.44133566,1.71136542,-1.87446158,0.00366607,-0.00403113,0.09721639,-0.08012901,0.22159543,-0.22675110,0.18720787,-0.19486484,0.65879067,-0.70545145,0.00000000,-0.00000000
-4.01300650,2.42096737,-2.61012633,0.38387947,-0.42909970,1.64820799,-1.82582226,0.00347152,-0.00382888,0.10462644,-0.08516508,0.21793015,-0.22213665,0.18255191,-0.19105669,0.64194287,-0.68588572,0.00000000,-0.00000000
-4.00700350,2.35192057,-2.54764061,0.36908023,-0.41621483,1.58443803,-1.77306231,0.00328207,-0.00362312,0.11303835,-0.09100715,0.21499174,-0.21792812,0.17801677,-0.18708348,0.62723765,-0.66773096,0.00000000,-0.00000000
-4.00100050,2.28622723,-2.48408921,0.35453188,-0.40286211,1.52113967,-1.71715010,0.00310121,-0.00341817,0.12250133,-0.09774184,0.21288055,-0.21426116,0.17368778,-0.18304471,0.61484859,-0.65126427,0.00000000,-0.00000000
-3.99499750,2.22507335,-2.42082665,0.34041218,-0.38922940,1.45933330,-1.65910870,0.00293196,-0.00321809,0.13304406,-0.10544585,0.21167351,-0.21125797,0.16963765,-0.17903598,0.60488412,-0.63671937,0.00000000,-0.00000000
-3.98899450,2.16946368,-2.35916684,0.32687623,-0.37550465,1.39994562,-1.59998181,0.00277678,-0.00302656,0.14467122,-0.11418206,0.21142177,-0.20902354,0.16592482,-0.17514585,0.59738485,-0.62427928,0.00000000,-0.00000000
-3.98299150,2.12019307,-2.30033865,0.31405235,-0.36186942,1.34378430,-1.54079944,0.00263750,-0.00284680,0.15736072,-0.12399555,0.21214926,-0.20764231,0.16259251,-0.17145302,0.59232337,-0.61407064,0.00000000,-0.00000000
-3.97698849,2.07782677,-2.24544500,0.30203931,-0.34849281,1.29151837,-1.48254493,0.00251532,-0.00268146,0.17106144,-0.13490994,0.21385211,-0.20717558,0.15966845,-0.16802406,0.58960650,-0.60615998,0.00000000,-0.00000000
-3.97098549,2.04268996,-2.19542746,0.29090493,-0.33552621,1.24366492,-1.42612474,0.00241080,-0.00253263,0.18569202,-0.14692399,0.21649896,-0.20765959,0.15716524,-0.16491178,0.58907985,-0.60055206,0.00000000,-0.00000000
-3.96498249,2.01486696,-2.15103761,0.28068603,-0.32309899,1.20058231,-1.37234238,0.00232388,-0.00240173,0.20114052,-0.16000890,0.22003219,-0.20910443,0.15508132,-0.16215423,0.59053442,-0.59719045,0.00000000,-0.00000000
-3.95897949,1.99420966,-2.11281656,0.27138971,-0.31131540,1.16247001,-1.32187746,0.00225392,-0.00228957,0.21726529,-0.17410624,0.22436990,-0.21149376,0.15340240,-0.15977435,0.59371507,-0.59596020,0.00000000,-0.00000000
-3.95297649,1.98035458,-2.08108318,0.26299573,-0.30025267,1.12937443,-1.27527061,0.00219977,-0.00219634,0.23389702,-0.18912684,0.22940875,-0.21478534,0.15210335,-0.15778032,0.59833031,-0.59669249,0.00000000,-0.00000000
-3.94697349,1.97274751,-2.05593138,0.25545992,-0.28996036,1.10120045,-1.23291455,0.00215982,-0.00212161,0.25084190,-0.20495066,0.23502739,-0.21891240,0.15115031,-0.15616650,0.60406311,-0.59917118,0.00000000,-0.00000000
-3.94097049,1.97067439,-2.03723641,0.24871823,-0.28046097,1.07772743,-1.19505158,0.00213211,-0.00206442,0.26788606,-0.22142789,0.24109043,-0.22378577,0.15050311,-0.15491485,0.61058215,-0.60314082,0.00000000,-0.00000000
-3.93496748,1.97329690,-2.02466942,0.24269136,-0.27175165,1.05862896,-1.16177709,0.00211441,-0.00202335,0.28480097,-0.23838114,0.24745285,-0.22929664,0.15011755,-0.15399684,0.61755318,-0.60831588,0.00000000,-0.00000000
-3.92896448,1.97969107,-2.01771964,0.23728947,-0.26380682,1.04349508,-1.13304857,0.00210433,-0.00199656,0.30134980,-0.25560897,0.25396458,-0.23531998,0.14994785,-0.15337560,0.62464988,-0.61439066,0.00000000,-0.00000000
-3.92296148,1.98888714,-2.01572261,0.23241705,-0.25658159,1.03185579,-1.10869941,0.00209937,-0.00198189,0.31729448,-0.27289041,0.26047523,-0.24171839,0.14994881,-0.15300832,0.63156394,-0.62104969,0.00000000,-0.00000000
-3.91695848,1.99990916,-2.01789345,0.22797735,-0.25001564,1.02320497,-1.08845658,0.00209708,-0.00197696,0.33240315,-0.28999073,0.26683870,-0.24834633,0.15007785,-0.15284868,0.63801395,-0.62797794,0.00000000,-0.00000000
-3.91095548,2.01181252,-2.02336316,0.22387652,-0.24403744,1.01702329,-1.07196100,0.00209511,-0.00197926,0.34645781,-0.30666794,0.27291762,-0.25505448,0.15029670,-0.15284927,0.64375281,-0.63487072,0.00000000,-0.00000000
-3.90495248,2.02371823,-2.03121655,0.22002710,-0.23856848,1.01279960,-1.05878966,0.00209127,-0.00198622,0.35926176,-0.32268006,0.27858731,-0.26169427,0.15057285,-0.15296384,0.64857350,-0.64144257,0.00000000,-0.00000000
-3.89894947,2.03484277,-2.04053017,0.21635079,-0.23352735,1.01004979,-1.04847829,0.00208364,-0.00199535,0.37064664,-0.33779273,0.28373937,-0.26812227,0.15088062,-0.15314937,0.65231303,-0.64743524,0.00000000,-0.00000000
-3.89294647,2.04452246,-2.05040857,0.21278061,-0.22883354,1.00833270,-1.04054360,0.00207058,-0.00200424,0.38047860,-0.35178705,0.28828460,-0.27420430,0.15120188,-0.15336780,0.65485469,-0.65262413,0.00000000,-0.00000000
-3.88694347,2.05223206,-2.06001763,0.20926217,-0.22441066,1.00726268,-1.03450421,0.00205078,-0.00201071,0.38866345,-0.36446704,0.29215526,-0.27981929,0.15152648,-0.15358748,0.65612849,-0.65682336,0.00000000,-0.00000000
-3.88094047,2.05759707,-2.06861387,0.20575441,-0.22018923,1.00651864,-1.02989948,0.00202332,-0.00201282,0.39515051,-0.37566677,0.29530662,-0.28486261,0.15185232,-0.15378423,0.65611009,-0.65988914,0.00000000,-0.00000000
-3.87493747,2.06039988,-2.07556872,0.20222954,-0.21610871,1.00584963,-1.02630567,0.00198760,-0.00200893,0.39993500,-0.38525645,0.29771777,-0.28924885,0.15218516,-0.15394203,0.65481831,-0.66172160,0.00000000,-0.00000000
-3.86893447,2.06057997,-2.08038723,0.19867265,-0.21211897,1.00507712,-1.02334903,0.00194342,-0.00199775,0.40305882,-0.39314761,0.29939176,-0.29291398,0.15253818,-0.15405344,0.65231164,-0.66226514,0.00000000,-0.00000000
-3.86293147,2.05822873,-2.08272098,0.19508082,-0.20818120,1.00409428,-1.02071565,0.00189089,-0.00197833,0.40460972,-0.39929676,0.30035502,-0.29581681,0.15293139,-0.15411958,0.64868382,-0.66150732,0.00000000,-0.00000000
-3.85692846,2.05357948,-2.08237496,0.19146197,-0.20426817,1.00286262,-1.01815798,0.00183042,-0.00195012,0.40471887,-0.40370767,0.30065618,-0.29793986,0.15339073,-0.15414992,0.64405896,-0.65947669,0.00000000,-0.00000000
-3.85092546,2.04699358,-2.07930881,0.18783361,-0.20036414,1.00140663,-1.01549822,0.00176272,-0.00191287,0.40355695,-0.40643188,0.30036441,-0.29928940,0.15394726,-0.15416177,0.63858647,-0.65623960,0.00000000,-0.00000000
-3.84492246,2.03894342,-2.07363281,0.18422154,-0.19646438,0.99980667,-1.01262871,0.00168869,-0.00186672,0.40132892,-0.40756765,0.29956728,-0.29989504,0.15463603,-0.15417962,0.63243599,-0.65189638,0.00000000,-0.00000000
-3.83891946,2.02999328,-2.06559912,0.18065868,-0.19257449,0.99819081,-1.00950986,0.00160941,-0.00181207,0.39826767,-0.40725729,0.29836833,-0.29980857,0.15549509,-0.15423423,0.62579257,-0.64657707,0.00000000,-0.00000000
-3.83291646,2.02077872,-2.05558917,0.17718396,-0.18870950,0.99672596,-1.00616579,0.00152607,-0.00174963,0.39462683,-0.40568289,0.29688435,-0.29910241,0.15656429,-0.15436174,0.61885238,-0.64043696,0.00000000,-0.00000000
-3.82691346,2.01198548,-2.04409784,0.17384148,-0.18489307,0.99560867,-1.00267834,0.00143993,-0.00168030,0.39067305,-0.40306083,0.29524257,-0.29786758,0.15788417,-0.15460256,0.61181889,-0.63365221,0.00000000,-0.00000000
-3.82091046,2.00432834,-2.03171528,0.17067986,-0.18115660,0.99505609,-0.99917978,0.00135225,-0.00160516,0.38667795,-0.39963507,0.29357771,-0.29621136,0.15949478,-0.15500028,0.60489969,-0.62641564,0.00000000,-0.00000000
-3.81490745,1.99853071,-2.01910723,0.16775183,-0.17753850,0.99529714,-0.99584462,0.00126427,-0.00152541,0.38291012,-0.39566971,0.29202904,-0.29425470,0.16143453,-0.15560056,0.59830393,-0.61893291,0.00000000,-0.00000000
-3.80890445,1.99530505,-2.00699442,0.16511392,-0.17408361,0.99656412,-0.99288102,0.00117716,-0.00144233,0.37962737,-0.39144096,0.29073745,-0.29212941,0.16373897,-0.15644991,0.59224028,-0.61141906,0.00000000,-0.00000000
-3.80290145,1.99533464,-1.99613178,0.16282640,-0.17084269,0.99908501,-0.99052189,0.00109198,-0.00135721,0.37706953,-0.38722882,0.28984250,-0.28997528,0.16643968,-0.15759457,0.58691530,-0.60409554,0.00000000,-0.00000000
-3.79689845,1.99925674,-1.98728788,0.16095314,-0.16787207,1.00307623,-0.98901616,0.00100967,-0.00127130,0.37545194,-0.38330886,0.28947959,-0.28793716,0.16956310,-0.15907926,0.58253218,-0.59718769,0.00000000,-0.00000000
-3.79089545,2.00764723,-1.98122502,0.15956158,-0.16523341,1.00873609,-0.98862019,0.00093102,-0.00118582,0.37495984,-0.37994432,0.28977716,-0.28616200,0.17312943,-0.16094601,0.57928950,-0.59092242,0.00000000,-0.00000000
-3.78489245,2.02100669,-1.97868030,0.15872249,-0.16299340,1.01623879,-0.98958952,0.00085667,-0.00110185,0.37574370,-0.37737873,0.29085385,-0.28479587,0.17715157,-0.16323295,0.57738003,-0.58552634,0.00000000,-0.00000000
-3.77888944,2.03974800,-1.98034768,0.15850964,-0.16122355,1.02572887,-0.99217109,0.00078712,-0.00102038,0.37791567,-0.37582935,0.29281584,-0.28398107,0.18163416,-0.16597309,0.57698934,-0.58122378,0.00000000,-0.00000000
-3.77288644,2.06418531,-1.98686130,0.15899917,-0.15999974,1.03731626,-0.99659573,0.00072269,-0.00094224,0.38154710,-0.37548144,0.29575410,-0.28385322,0.18657269,-0.16919313,0.57829403,-0.57823497,0.00000000,-0.00000000
-3.76688344,2.09452452,-1.99877999,0.16026867,-0.15940168,1.05107170,-1.00307111,0.00066359,-0.00086813,0.38666714,-0.37648368,0.29974180,-0.28453836,0.19195285,-0.17291229,0.58145954,-0.57677387,0.00000000,-0.00000000
-3.76088044,2.13085510,-2.01657298,0.16239593,-0.15951213,1.06702272,-1.01177515,0.00060988,-0.00079858,0.39326244,-0.37894460,0.30483176,-0.28615011,0.19774992,-0.17714123,0.58663748,-0.57704584,0.00000000,-0.00000000
-3.75487744,2.17314362,-2.04060698,0.16545728,-0.16041574,1.08515014,-1.02284964,0.00056154,-0.00073397,0.40127780,-0.38293023,0.31105413,-0.28878687,0.20392857,-0.18188099,0.59396240,-0.57924481,0.00000000,-0.00000000
-3.74887444,2.22122888,-2.07113443,0.16952560,-0.16219763,1.10538519,-1.03639449,0.00051842,-0.00067454,0.41061785,-0.38846278,0.31841421,-0.29252902,0.21044275,-0.18712215,0.60354802,-0.58355003,0.00000000,-0.00000000
-3.74287144,2.27481896,-2.10828325,0.17466795,-0.16494153,1.12760742,-1.05246227,0.00048031,-0.00062041,0.42114944,-0.39552051,0.32689063,-0.29743628,0.21723601,-0.19284409,0.61548306,-0.59012229,0.00000000,-0.00000000
-3.73686843,2.33349040,-2.15204811,0.18094287,-0.16872763,1.15164349,-1.07105345,0.00044694,-0.00057157,0.43270494,-0.40403856,0.33643395,-0.30354512,0.22424206,-0.19901452,0.62982673,-0.59909964,0.00000000,-0.00000000
-3.73086543,2.39668968,-2.20228343,0.18839750,-0.17362997,1.17726700,-1.09211223,0.00041801,-0.00052791,0.44508610,-0.41391077,0.34696575,-0.31086648,0.23138566,-0.20558926,0.64660397,-0.61059266,0.00000000,-0.00000000
-3.72486243,2.46373738,-2.25869844,0.19706445,-0.17971359,1.20419952,-1.11552334,0.00039316,-0.00048925,0.45806850,-0.42499234,0.35837833,-0.31938369,0.23858385,-0.21251227,0.66580077,-0.62467951,0.00000000,-0.00000000
-3.71885943,2.53383497,-2.32085452,0.20695868,-0.18703140,1.23211297,-1.14110976,0.00037206,-0.00045533,0.47140650,-0.43710326,0.37053523,-0.32905082,0.24574748,-0.21971611,0.68735968,-0.64140065,0.00000000,-0.00000000
-3.71285643,2.60607470,-2.38816525,0.21807442,-0.19562092,1.26063343,-1.16863184,0.00035434,-0.00042588,0.48483851,-0.45003245,0.38327239,-0.33979159,0.25278298,-0.22712269,0.71117577,-0.66075369,0.00000000,-0.00000000
-3.70685343,2.67945230,-2.45989933,0.23038229,-0.20550087,1.28934640,-1.19778766,0.00033966,-0.00040054,0.49809252,-0.46354241,0.39640030,-0.35149877,0.25959439,-0.23464433,0.73709327,-0.68268846,0.00000000,-0.00000000
-3.70085043,2.75288284,-2.53518684,0.24382680,-0.21666799,1.31780360,-1.22821521,0.00032766,-0.00037897,0.51089186,-0.47737435,0.40970698,-0.36403444,0.26608551,-0.24218531,0.76490327,-0.70710254,0.00000000,-0.00000000
-3.69484742,2.82521931,-2.61302896,0.25832427,-0.22909393,1.34553121,-1.25949616,0.00031804,-0.00036083,0.52296094,-0.49125375,0.42296187,-0.37723100,0.27216219,-0.24964358,0.79434246,-0.73383762,0.00000000,-0.00000000
-3.68884442,2.89527394,-2.69231144,0.27376150,-0.24272262,1.37203945,-1.29116154,0.00031050,-0.00034574,0.53403103,-0.50489609,0.43592046,-0.39089308,0.27773464,-0.25691289,0.82509349,-0.76267686,0.00000000,-0.00000000
-3.68284142,2.96184179,-2.77182166,0.28999518,-0.25746811,1.39683329,-1.32269937,0.00030476,-0.00033338,0.54384588,-0.51801286,0.44832975,-0.40480042,0.28271968,-0.26388512,0.85678681,-0.79334357,0.00000000,-0.00000000
-3.67683842,3.02372617,-2.85026952,0.30685218,-0.27321318,1.41942416,-1.35356402,0.00030058,-0.00032341,0.55216707,-0.53031757,0.45993426,-0.41871172,0.28704289,-0.27045272,0.88900437,-0.82550149,0.00000000,-0.00000000
-3.67083542,3.07976545,-2.92631167,0.32413092,-0.28980868,1.43934221,-1.38318739,0.00029775,-0.00031552,0.55877909,-0.54153176,0.47048250,-0.43236935,0.29064066,-0.27651138,0.92128518,-0.85875680,0.00000000,-0.00000000
-3.66483242,3.12886049,-2.99857894,0.34160373,-0.30707396,1.45614897,-1.41099160,0.00029609,-0.00030943,0.56349396,-0.55139093,0.47973365,-0.44550499,0.29346187,-0.28196262,0.95313274,-0.89266214,0.00000000,-0.00000000
-3.65882941,3.17000201,-3.06570626,0.35902041,-0.32479834,1.46944983,-1.43640297,0.00029545,-0.00030490,0.56615530,-0.55965013,0.48746425,-0.45784592,0.29546941,-0.28671644,0.98402431,-0.92672264,0.00000000,-0.00000000
-3.65282641,3.20229720,-3.12636464,0.37611279,-0.34274363,1.47890615,-1.45886688,0.00029574,-0.00030170,0.56664180,-0.56608930,0.49347469,-0.46912195,0.29664134,-0.29069376,1.01342186,-0.96040404,0.00000000,-0.00000000
-3.64682341,3.22499455,-3.17929419,0.39260025,-0.36064799,1.48424634,-1.47786315,0.00029686,-0.00029964,0.56486994,-0.57051812,0.49759521,-0.47907264,0.29697169,-0.29382872,1.04078446,-0.99314282,0.00000000,-0.00000000
-3.64082041,3.23750623,-3.22333732,0.40819627,-0.37823073,1.48527574,-1.49292144,0.00029880,-0.00029856,0.56079599,-0.57278031,0.49969120,-0.48745463,0.29647089,-0.29607072,1.06558174,-1.02435815,0.00000000,-0.00000000
-3.63481741,3.23942705,-3.25747114,0.42261543,-0.39519830,1.48188461,-1.50363608,0.00030156,-0.00029837,0.55441704,-0.57275722,0.49966752,-0.49404887,0.29516577,-0.29738606,1.08730804,-1.05346542,0.00000000,-0.00000000
-3.62881441,3.23054919,-3.28083788,0.43558108,-0.41125112,1.47405406,-1.50967991,0.00030518,-0.00029897,0.54577122,-0.57037068,0.49747185,-0.49866738,0.29309921,-0.29775928,1.10549672,-1.07989094,0.00000000,-0.00000000
-3.62281141,3.21087201,-3.29277216,0.44683304,-0.42609109,1.46185950,-1.51081642,0.00030974,-0.00030034,0.53493687,-0.56558496,0.49309658,-0.50115928,0.29032927,-0.29719398,1.11973401,-1.10308741,0.00000000,-0.00000000
-3.61680840,3.18060625,-3.29282407,0.45613526,-0.43942966,1.44547121,-1.50690975,0.00031537,-0.00030248,0.52203082,-0.55840777,0.48657950,-0.50141593,0.28692799,-0.29571325,1.12967202,-1.12254949,0.00000000,-0.00000000
-3.61080540,3.14017217,-3.28077694,0.46328302,-0.45099591,1.42515206,-1.49793209,0.00032220,-0.00030543,0.50720568,-0.54889027,0.47800297,-0.49937479,0.28297972,-0.29335945,1.13504001,-1.13782904,0.00000000,-0.00000000
-3.60480240,3.09019130,-3.25665883,0.46810939,-0.46054466,1.40125211,-1.48396784,0.00033042,-0.00030929,0.49064620,-0.53712602,0.46749172,-0.49502195,0.27857904,-0.29019359,1.13565372,-1.14854919,0.00000000,-0.00000000
-3.59879940,3.03147174,-3.22074699,0.47049062,-0.46786395,1.37420011,-1.46521446,0.00034019,-0.00031416,0.47256483,-0.52324882,0.45520928,-0.48839309,0.27382833,-0.28629405,1.13142193,-1.15441676,0.00000000,-0.00000000
-3.59279640,2.96498718,-3.17356480,0.47035034,-0.47278179,1.34449213,-1.44197960,0.00035172,-0.00032020,0.45319652,-0.50742960,0.44135317,-0.47957286,0.26883495,-0.28175480,1.12235018,-1.15523244,0.00000000,-0.00000000
-3.58679340,2.89185015,-3.11587074,0.46766210,-0.47517183,1.31267749,-1.41467448,0.00036520,-0.00032759,0.43279294,-0.48987224,0.42614906,-0.46869266,0.26370822,-0.27668306,1.10854113,-1.15089804,0.00000000,-0.00000000
-3.58079040,2.81328010,-3.04863957,0.46245045,-0.47495752,1.27934249,-1.38380355,0.00038080,-0.00033652,0.41161622,-0.47080854,0.40984406,-0.45592682,0.25855608,-0.27119651,1.09019160,-1.14142056,0.00000000,-0.00000000
-3.57478739,2.73056745,-2.97303604,0.45479018,-0.47211484,1.24509232,-1.34995070,0.00039868,-0.00034718,0.38993251,-0.45049244,0.39269938,-0.44148743,0.25348175,-0.26541999,1.06758635,-1.12691275,0.00000000,-0.00000000
-3.56878439,2.64503475,-2.89038167,0.44480397,-0.46667317,1.21053197,-1.31376231,0.00041894,-0.00035977,0.36800548,-0.42919360,0.37498273,-0.42561785,0.24858029,-0.25948189,1.04108864,-1.10758999,0.00000000,-0.00000000
-3.56278139,2.55799639,-2.80211588,0.43265841,-0.45871447,1.17624672,-1.27592778,0.00044164,-0.00037448,0.34608993,-0.40719063,0.35696062,-0.40858534,0.24393530,-0.25351024,1.01112825,-1.08376355,0.00000000,-0.00000000
-3.55677839,2.47071850,-2.70975254,0.41855862,-0.44837059,1.14278303,-1.23715806,0.00046677,-0.00039145,0.32442589,-0.38476409,0.33889095,-0.39067288,0.23961591,-0.24762865,0.97818713,-1.05583055,0.00000000,-0.00000000
-3.55077539,2.38438063,-2.61483366,0.40274175,-0.43581901,1.11063076,-1.19816307,0.00049427,-0.00041081,0.30323326,-0.36218954,0.32101608,-0.37217072,0.23567411,-0.24195228,0.94278362,-1.02426083,0.00000000,-0.00000000
-3.54477239,2.30004083,-2.51888193,0.38546951,-0.42127703,1.08020728,-1.15962893,0.00052397,-0.00043261,0.28270721,-0.33973090,0.30355669,-0.35336782,0.23214264,-0.23658391,0.90545574,-0.98958149,0.00000000,-0.00000000
-3.53876938,2.21860575,-2.42335409,0.36702027,-0.40499481,1.05184448,-1.12219572,0.00055563,-0.00045686,0.26301460,-0.31763427,0.28670663,-0.33454355,0.22903354,-0.23161029,0.86674445,-0.95235958,0.00000000,-0.00000000
-3.53276638,2.14080702,-2.32959681,0.34768091,-0.38724742,1.02577908,-1.08643692,0.00058892,-0.00048348,0.24429138,-0.29612251,0.27062889,-0.31596010,0.22633743,-0.22709903,0.82717750,-0.91318388,0.00000000,-0.00000000
-3.52676338,2.06718506,-2.23880727,0.32773882,-0.36832641,1.00214695,-1.05284124,0.00062345,-0.00051232,0.22664109,-0.27539070,0.25545282,-0.29785565,0.22402368,-0.22309601,0.78725474,-0.87264641,0.00000000,-0.00000000
-3.52076038,1.99808102,-2.15199976,0.30747439,-0.34853114,0.98098165,-1.02179780,0.00065871,-0.00054315,0.21013463,-0.25560266,0.24127272,-0.28043868,0.22204136,-0.21962364,0.74743526,-0.83132462,0.00000000,-0.00000000
-3.51475738,1.93363730,-2.06997998,0.28715433,-0.32816035,0.96221730,-0.99358520,0.00069416,-0.00057564,0.19481104,-0.23688867,0.22814772,-0.26388365,0.22032123,-0.21667989,0.70812720,-0.78976497,0.00000000,-0.00000000
