energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-4.30115058,0.11827102,0.00001535,0.00022494,0.00000005,0.00000069,0.05695356,0.02129654
-4.29514757,0.11057403,0.00002204,0.00021029,0.00000007,0.00000079,0.05324630,0.01991159
-4.28914457,0.10264138,0.00003149,0.00019518,0.00000011,0.00000099,0.04942463,0.01848504
-4.28314157,0.09460097,0.00004471,0.00017985,0.00000015,0.00000132,0.04555006,0.01704007
-4.27713857,0.08657411,0.00006304,0.00016454,0.00000021,0.00000181,0.04168078,0.01559875
-4.27113557,0.07867276,0.00008828,0.00014945,0.00000030,0.00000250,0.03787039,0.01418159
-4.26513257,0.07099749,0.00012275,0.00013477,0.00000041,0.00000346,0.03416687,0.01280715
-4.25912956,0.06363609,0.00016946,0.00012066,0.00000057,0.00000476,0.03061190,0.01149186
-4.25312656,0.05666273,0.00023226,0.00010726,0.00000078,0.00000652,0.02724041,0.01024988
-4.24712356,0.05013788,0.00031606,0.00009465,0.00000107,0.00000887,0.02408051,0.00909315
-4.24112056,0.04410868,0.00042701,0.00008293,0.00000144,0.00001198,0.02115362,0.00803144
-4.23511756,0.03860995,0.00057277,0.00007214,0.00000193,0.00001606,0.01847492,0.00707266
-4.22911456,0.03366556,0.00076275,0.00006230,0.00000258,0.00002139,0.01605392,0.00622311
-4.22311156,0.02929008,0.00100847,0.00005342,0.00000341,0.00002828,0.01389525,0.00548788
-4.21710855,0.02549080,0.00132377,0.00004547,0.00000447,0.00003712,0.01199952,0.00487121
-4.21110555,0.02226971,0.00172516,0.00003843,0.00000583,0.00004837,0.01036422,0.00437700
-4.20510255,0.01962560,0.00223213,0.00003225,0.00000754,0.00006259,0.00898472,0.00400918
-4.19909955,0.01755605,0.00286733,0.00002686,0.00000968,0.00008040,0.00785509,0.00377215
-4.19309655,0.01605925,0.00365683,0.00002222,0.00001235,0.00010254,0.00696900,0.00367115
-4.18709355,0.01513557,0.00463024,0.00001824,0.00001563,0.00012983,0.00632046,0.00371255
-4.18109055,0.01478886,0.00582065,0.00001487,0.00001965,0.00016321,0.00590437,0.00390412
-4.17508754,0.01502733,0.00726457,0.00001204,0.00002453,0.00020370,0.00571707,0.00425512
-4.16908454,0.01586405,0.00900157,0.00000967,0.00003039,0.00025240,0.00575655,0.00477635
-4.16308154,0.01731701,0.01107379,0.00000772,0.00003739,0.00031050,0.00602267,0.00548003
-4.15707854,0.01940870,0.01352522,0.00000611,0.00004567,0.00037924,0.00651705,0.00637960
-4.15107554,0.02216527,0.01640069,0.00000481,0.00005538,0.00045987,0.00724291,0.00748934
-4.14507254,0.02561522,0.01974468,0.00000375,0.00006667,0.00055363,0.00820466,0.00882385
-4.13906953,0.02978760,0.02359978,0.00000291,0.00007969,0.00066173,0.00940738,0.01039747
-4.13306653,0.03470996,0.02800502,0.00000224,0.00009456,0.00078525,0.01085618,0.01222347
-4.12706353,0.04040588,0.03299390,0.00000171,0.00011141,0.00092514,0.01255539,0.01431325
-4.12106053,0.04689231,0.03859236,0.00000130,0.00013031,0.00108211,0.01450775,0.01667539
-4.11505753,0.05417677,0.04481661,0.00000098,0.00015133,0.00125664,0.01671350,0.01931471
-4.10905453,0.06225451,0.05167098,0.00000073,0.00017447,0.00144883,0.01916944,0.02223127
-4.10305153,0.07110589,0.05914585,0.00000054,0.00019971,0.00165842,0.02186812,0.02541949
-4.09704852,0.08069387,0.06721587,0.00000040,0.00022696,0.00188470,0.02479701,0.02886729
-4.09104552,0.09096207,0.07583842,0.00000029,0.00025607,0.00212648,0.02793788,0.03255543
-4.08504252,0.10183327,0.08495261,0.00000021,0.00028685,0.00238204,0.03126627,0.03645701
-4.07903952,0.11320865,0.09447874,0.00000015,0.00031901,0.00264914,0.03475127,0.04053724
-4.07303652,0.12496785,0.10431853,0.00000011,0.00035224,0.00292505,0.03835549,0.04475349
-4.06703352,0.13696989,0.11435594,0.00000008,0.00038613,0.00320649,0.04203531,0.04905562
-4.06103052,0.14905503,0.12445891,0.00000006,0.00042024,0.00348978,0.04574143,0.05338670
-4.05502751,0.16104758,0.13448169,0.00000004,0.00045409,0.00377081,0.04941974,0.05768400
-4.04902451,0.17275957,0.14426810,0.00000003,0.00048713,0.00404522,0.05301239,0.06188036
-4.04302151,0.18399530,0.15365525,0.00000002,0.00051883,0.00430843,0.05645923,0.06590580
-4.03701851,0.19455647,0.16247796,0.00000001,0.00054862,0.00455581,0.05969931,0.06968938
-4.03101551,0.20424782,0.17057345,0.00000001,0.00057595,0.00478281,0.06267265,0.07316123
-4.02501251,0.21288300,0.17778634,0.00000001,0.00060031,0.00498505,0.06532203,0.07625463
-4.01900950,0.22029045,0.18397351,0.00000000,0.00062120,0.00515854,0.06759477,0.07890818
-4.01300650,0.22631904,0.18900885,0.00000000,0.00063820,0.00529973,0.06944447,0.08106775
-4.00700350,0.23084313,0.19278753,0.00000000,0.00065096,0.00540568,0.07083257,0.08268838
-4.00100050,0.23376694,0.19522961,0.00000000,0.00065920,0.00547416,0.07172967,0.08373575
-3.99499750,0.23502789,0.19628286,0.00000000,0.00066276,0.00550369,0.07211654,0.08418746
-3.98899450,0.23459881,0.19592462,0.00000000,0.00066155,0.00549364,0.07198486,0.08403378
-3.98299150,0.23248891,0.19416262,0.00000000,0.00065560,0.00544424,0.07133743,0.08327803
-3.97698849,0.22874346,0.19103466,0.00000000,0.00064504,0.00535653,0.07018816,0.08193641
-3.97098549,0.22344215,0.18660732,0.00000000,0.00063009,0.00523239,0.06856149,0.08003748
-3.96498249,0.21669631,0.18097356,0.00000000,0.00061107,0.00507442,0.06649158,0.07762111
-3.95897949,0.20864495,0.17424949,0.00000000,0.00058836,0.00488588,0.06402108,0.07473710
-3.95297649,0.19945008,0.16657042,0.00000000,0.00056244,0.00467056,0.06119970,0.07144347
-3.94697349,0.18929124,0.15808628,0.00000000,0.00053379,0.00443267,0.05808254,0.06780455
-3.94097049,0.17835971,0.14895684,0.00000000,0.00050296,0.00417669,0.05472828,0.06388885
-3.93496748,0.16685259,0.13934669,0.00000000,0.00047051,0.00390722,0.05119741,0.05976698
-3.92896448,0.15496696,0.12942042,0.00000000,0.00043700,0.00362889,0.04755040,0.05550952
-3.92296148,0.14289440,0.11933804,0.00000000,0.00040295,0.00334619,0.04384603,0.05118510
-3.91695848,0.13081612,0.10925088,0.00000000,0.00036889,0.00306335,0.04013990,0.04685863
-3.91095548,0.11889874,0.09929811,0.00000000,0.00033529,0.00278428,0.03648315,0.04258980
-3.90495248,0.10729098,0.08960390,0.00000000,0.00030255,0.00251245,0.03292140,0.03843188
-3.89894947,0.09612119,0.08027547,0.00000000,0.00027106,0.00225089,0.02949403,0.03443083
-3.89294647,0.08549584,0.07140172,0.00000000,0.00024109,0.00200207,0.02623373,0.03062481
-3.88694347,0.07549893,0.06305282,0.00000000,0.00021290,0.00176797,0.02316625,0.02704389
-3.88094047,0.06619216,0.05528028,0.00000000,0.00018666,0.00155004,0.02031055,0.02371018
-3.87493747,0.05761589,0.04811782,0.00000000,0.00016247,0.00134920,0.01767898,0.02063814
-3.86893447,0.04979067,0.04158260,0.00000000,0.00014041,0.00116596,0.01527788,0.01783513
-3.86293147,0.04271924,0.03567691,0.00000000,0.00012047,0.00100037,0.01310806,0.01530213
-3.85692846,0.03638892,0.03039015,0.00000000,0.00010261,0.00085213,0.01116565,0.01303459
-3.85092546,0.03077405,0.02570090,0.00000000,0.00008678,0.00072064,0.00944278,0.01102334
-3.84492246,0.02583867,0.02157913,0.00000000,0.00007286,0.00060507,0.00792839,0.00925547
-3.83891946,0.02153901,0.01798827,0.00000000,0.00006074,0.00050438,0.00660907,0.00771533
-3.83291646,0.01782590,0.01488727,0.00000000,0.00005027,0.00041743,0.00546973,0.00638528
-3.82691346,0.01464695,0.01223237,0.00000000,0.00004130,0.00034299,0.00449430,0.00524658
-3.82091046,0.01194851,0.00997876,0.00000000,0.00003369,0.00027980,0.00366630,0.00428000
-3.81490745,0.00967723,0.00808189,0.00000000,0.00002729,0.00022661,0.00296937,0.00346643
-3.80890445,0.00778145,0.00649862,0.00000000,0.00002194,0.00018222,0.00238765,0.00278737
-3.80290145,0.00621219,0.00518802,0.00000000,0.00001752,0.00014547,0.00190612,0.00222528
-3.79689845,0.00492388,0.00411204,0.00000000,0.00001388,0.00011530,0.00151079,0.00176385
-3.79089545,0.00387488,0.00323590,0.00000000,0.00001093,0.00009073,0.00118887,0.00138815
-3.78489245,0.00302772,0.00252827,0.00000000,0.00000854,0.00007088,0.00092886,0.00108478
-3.77888944,0.00234917,0.00196141,0.00000000,0.00000662,0.00005498,0.00072056,0.00084186
-3.77288644,0.00181021,0.00151102,0.00000000,0.00000510,0.00004235,0.00055505,0.00064902
-3.76688344,0.00138581,0.00115617,0.00000001,0.00000390,0.00003239,0.00042461,0.00049731
-3.76088044,0.00105469,0.00087903,0.00000001,0.00000296,0.00002460,0.00032268,0.00037918
-3.75487744,0.00079905,0.00066461,0.00000001,0.00000223,0.00001857,0.00024376,0.00028832
-3.74887444,0.00060421,0.00050053,0.00000002,0.00000167,0.00001393,0.00018326,0.00021957
-3.74287144,0.00045830,0.00037668,0.00000003,0.00000124,0.00001040,0.00013745,0.00016885
-3.73686843,0.00035202,0.00028502,0.00000005,0.00000092,0.00000776,0.00010332,0.00013302
-3.73086543,0.00027834,0.00021929,0.00000007,0.00000068,0.00000581,0.00007851,0.00010988
-3.72486243,0.00023237,0.00017487,0.00000010,0.00000050,0.00000441,0.00006125,0.00009806
-3.71885943,0.00021116,0.00014858,0.00000015,0.00000038,0.00000345,0.00005025,0.00009709
-3.71285643,0.00021375,0.00013861,0.00000021,0.00000029,0.00000285,0.00004469,0.00010739
-3.70685343,0.00024113,0.00014447,0.00000030,0.00000023,0.00000258,0.00004418,0.00013034
-3.70085043,0.00029645,0.00016699,0.00000042,0.00000020,0.00000260,0.00004875,0.00016846
-3.69484742,0.00038524,0.00020842,0.00000059,0.00000019,0.00000291,0.00005885,0.00022555
-3.68884442,0.00051579,0.00027259,0.00000083,0.00000020,0.00000355,0.00007541,0.00030697
-3.68284142,0.00069966,0.00036511,0.00000115,0.00000024,0.00000457,0.00009985,0.00041999
-3.67683842,0.00095229,0.00049369,0.00000158,0.00000029,0.00000605,0.00013419,0.00057416
-3.67083542,0.00129383,0.00066852,0.00000216,0.00000038,0.00000811,0.00018115,0.00078180
-3.66483242,0.00175004,0.00090274,0.00000293,0.00000050,0.00001089,0.00024423,0.00105863
-3.65882941,0.00235335,0.00121296,0.00000394,0.00000067,0.00001462,0.00032790,0.00142434
-3.65282641,0.00314411,0.00161991,0.00000527,0.00000089,0.00001952,0.00043774,0.00190341
-3.64682341,0.00417190,0.00214909,0.00000699,0.00000118,0.00002593,0.00058064,0.00252589
-3.64082041,0.00549692,0.00283150,0.00000921,0.00000155,0.00003422,0.00076495,0.00332823
-3.63481741,0.00719150,0.00370442,0.00001205,0.00000203,0.00004487,0.00100074,0.00435420
-3.62881441,0.00934149,0.00481210,0.00001565,0.00000264,0.00005844,0.00129997,0.00565575
-3.62281141,0.01204760,0.00620651,0.00002018,0.00000341,0.00007560,0.00167669,0.00729379
-3.61680840,0.01542660,0.00794792,0.00002584,0.00000436,0.00009715,0.00214717,0.00933890
-3.61080540,0.01961210,0.01010532,0.00003285,0.00000555,0.00012402,0.00273009,0.01187182
-3.60480240,0.02475498,0.01275672,0.00004145,0.00000702,0.00015728,0.00344651,0.01498368
-3.59879940,0.03102326,0.01598902,0.00005194,0.00000881,0.00019816,0.00431997,0.01877587
-3.59279640,0.03860116,0.01989762,0.00006461,0.00001098,0.00024807,0.00537626,0.02335950
-3.58679340,0.04768742,0.02458559,0.00007979,0.00001358,0.00030859,0.00664329,0.02885429
-3.58079040,0.05849260,0.03016232,0.00009784,0.00001669,0.00038150,0.00815067,0.03538691
-3.57478739,0.07123525,0.03674160,0.00011911,0.00002038,0.00046876,0.00992927,0.04308862
-3.56878439,0.08613699,0.04443923,0.00014397,0.00002470,0.00057257,0.01201048,0.05209219
-3.56278139,0.10341647,0.05336989,0.00017276,0.00002974,0.00069532,0.01442545,0.06252819
-3.55677839,0.12328212,0.06364362,0.00020583,0.00003557,0.00083964,0.01720414,0.07452048
-3.55077539,0.14592399,0.07536171,0.00024347,0.00004227,0.00100839,0.02037417,0.08818120
-3.54477239,0.17150479,0.08861220,0.00028594,0.00004989,0.00120469,0.02395966,0.10360515
-3.53876938,0.20015040,0.10346518,0.00033342,0.00005851,0.00143194,0.02797997,0.12086398
-3.53276638,0.23194026,0.11996798,0.00038601,0.00006818,0.00169384,0.03244839,0.14000020
-3.52676338,0.26689802,0.13814060,0.00044370,0.00007895,0.00199439,0.03737094,0.16102137
-3.52076038,0.30498304,0.15797138,0.00050638,0.00009086,0.00233802,0.04274517,0.18389478
-3.51475738,0.34608306,0.17941355,0.00057380,0.00010394,0.00272951,0.04855931,0.20854290
-3.50875438,0.39000883,0.20238249,0.00064558,0.00011820,0.00317414,0.05479145,0.23483999
-3.50275138,0.43649099,0.22675429,0.00072118,0.00013366,0.00367768,0.06140923,0.26261012
-3.49674837,0.48517971,0.25236566,0.00079994,0.00015029,0.00424644,0.06836976,0.29162688
-3.49074537,0.53564745,0.27901533,0.00088104,0.00016808,0.00488734,0.07562002,0.32161508
-3.48474237,0.58739505,0.30646715,0.00096353,0.00018702,0.00560787,0.08309762,0.35225450
-3.47873937,0.63986111,0.33445470,0.00104635,0.00020705,0.00641612,0.09073212,0.38318573
-3.47273637,0.69243464,0.36268756,0.00112837,0.00022814,0.00732071,0.09844657,0.41401812
-3.46673337,0.74447058,0.39085890,0.00120838,0.00025024,0.00833070,0.10615958,0.44433953
-3.46073037,0.79530767,0.41865407,0.00128513,0.00027331,0.00945546,0.11378755,0.47372772
-3.45472736,0.84428807,0.44576002,0.00135741,0.00029730,0.01070444,0.12124711,0.50176284
-3.44872436,0.89077778,0.47187499,0.00142403,0.00032216,0.01208692,0.12845768,0.52804058
-3.44272136,0.93418699,0.49671792,0.00148392,0.00034784,0.01361160,0.13534388,0.55218542
-3.43671836,0.97398949,0.52003736,0.00153611,0.00037431,0.01528624,0.14183783,0.57386338
-3.43071536,1.00973994,0.54161914,0.00157980,0.00040151,0.01711716,0.14788112,0.59279356
-3.42471236,1.04108831,0.56129255,0.00161441,0.00042940,0.01910869,0.15342633,0.60875808
-3.41870935,1.06779071,0.57893456,0.00163954,0.00045791,0.02126265,0.15843811,0.62160967
-3.41270635,1.08971590,0.59447207,0.00165507,0.00048696,0.02357772,0.16289362,0.63127677
-3.40670335,1.10684731,0.60788170,0.00166109,0.00051648,0.02604895,0.16678250,0.63776567
-3.40070035,1.11928028,0.61918759,0.00165797,0.00054633,0.02866719,0.17010615,0.64115966
-3.39469735,1.12721493,0.62845696,0.00164630,0.00057638,0.03141877,0.17287658,0.64161520
-3.38869435,1.13094482,0.63579401,0.00162689,0.00060645,0.03428512,0.17511478,0.63935531
-3.38269135,1.13084219,0.64133231,0.00160075,0.00063631,0.03724269,0.17684879,0.63466051
-3.37668834,1.12734060,0.64522641,0.00156906,0.00066570,0.04026297,0.17811155,0.62785780
-3.37068534,1.12091591,0.64764287,0.00153310,0.00069432,0.04331275,0.17893870,0.61930818
-3.36468234,1.11206652,0.64875162,0.00149425,0.00072184,0.04635455,0.17936650,0.60939339
-3.35867934,1.10129415,0.64871774,0.00145392,0.00074789,0.04934733,0.17942996,0.59850243
-3.35267634,1.08908573,0.64769448,0.00141350,0.00077205,0.05224733,0.17916121,0.58701859
-3.34667334,1.07589767,0.64581764,0.00137433,0.00079393,0.05500914,0.17858846,0.57530741
-3.34067034,1.06214271,0.64320166,0.00133766,0.00081310,0.05758693,0.17773526,0.56370623
-3.33466733,1.04818023,0.63993746,0.00130460,0.00082916,0.05993568,0.17662033,0.55251550
-3.32866433,1.03430991,0.63609216,0.00127612,0.00084174,0.06201261,0.17525783,0.54199235
-3.32266133,1.02076894,0.63171039,0.00125299,0.00085049,0.06377846,0.17365805,0.53234627
-3.31665833,1.00773253,0.62681706,0.00123577,0.00085514,0.06519880,0.17182837,0.52373721
-3.31065533,0.99531732,0.62142129,0.00122486,0.00085547,0.06624514,0.16977452,0.51627570
-3.30465233,0.98358727,0.61552098,0.00122040,0.00085136,0.06689592,0.16750186,0.51002502
-3.29864932,0.97256122,0.60910784,0.00122235,0.00084278,0.06713721,0.16501676,0.50500490
-3.29264632,0.96222180,0.60217232,0.00123050,0.00082979,0.06696320,0.16232770,0.50119669
-3.28664332,0.95252467,0.59470814,0.00124444,0.00081255,0.06637637,0.15944632,0.49854931
-3.28064032,0.94340782,0.58671613,0.00126362,0.00079132,0.06538742,0.15638808,0.49698589
-3.27463732,0.93480014,0.57820721,0.00128737,0.00076644,0.06401484,0.15317258,0.49641052
-3.26863432,0.92662908,0.56920426,0.00131493,0.00073837,0.06228428,0.14982358,0.49671493
-3.26263132,0.91882682,0.55974285,0.00134544,0.00070761,0.06022770,0.14636862,0.49778465
-3.25662831,0.91133507,0.54987107,0.00137803,0.00067472,0.05788228,0.14283836,0.49950461
-3.25062531,0.90410816,0.53964819,0.00141181,0.00064032,0.05528926,0.13926566,0.50176378
-3.24462231,0.89711460,0.52914268,0.00144589,0.00060502,0.05249268,0.13568442,0.50445893
-3.23861931,0.89033722,0.51842958,0.00147942,0.00056947,0.04953809,0.13212844,0.50749727
-3.23261631,0.88377198,0.50758749,0.00151161,0.00053427,0.04647128,0.12863014,0.51079810
-3.22661331,0.87742583,0.49669551,0.00154173,0.00050004,0.04333717,0.12521941,0.51429335
-3.22061031,0.87131373,0.48583011,0.00156915,0.00046729,0.04017872,0.12192259,0.51792729
-3.21460730,0.86545523,0.47506245,0.00159331,0.00043653,0.03703608,0.11876164,0.52165533
-3.20860430,0.85987079,0.46445600,0.00161377,0.00040817,0.03394584,0.11575359,0.52544216
-3.20260130,0.85457813,0.45406478,0.00163017,0.00038253,0.03094057,0.11291017,0.52925942
-3.19659830,0.84958894,0.44393215,0.00164226,0.00035988,0.02804843,0.11023783,0.53308302
-3.19059530,0.84490600,0.43409036,0.00164989,0.00034038,0.02529312,0.10773799,0.53689044
-3.18459230,0.84052109,0.42456071,0.00165299,0.00032411,0.02269383,0.10540750,0.54065809
-3.17858929,0.83641382,0.41535437,0.00165158,0.00031106,0.02026554,0.10323943,0.54435907
-3.17258629,0.83255144,0.40647379,0.00164576,0.00030116,0.01801929,0.10122397,0.54796155
-3.16658329,0.82888998,0.39791472,0.00163568,0.00029425,0.01596266,0.09934955,0.55142785
-3.16058029,0.82537656,0.38966864,0.00162157,0.00029011,0.01410035,0.09760403,0.55471453
-3.15457729,0.82195316,0.38172571,0.00160368,0.00028848,0.01243469,0.09597600,0.55777357
-3.14857429,0.81856162,0.37407794,0.00158234,0.00028903,0.01096641,0.09445612,0.56055467
-3.14257129,0.81515006,0.36672270,0.00155790,0.00029143,0.00969518,0.09303845,0.56300876
-3.13656828,0.81168036,0.35966638,0.00153075,0.00029531,0.00862034,0.09172177,0.56509259
-3.13056528,0.80813653,0.35292805,0.00150131,0.00030031,0.00774147,0.09051082,0.56677435
-3.12456228,0.80453378,0.34654313,0.00147005,0.00030607,0.00705903,0.08941743,0.56803996
-3.11855928,0.80092771,0.34056682,0.00143747,0.00031225,0.00657480,0.08846154,0.56889982
-3.11255628,0.79742321,0.33507708,0.00140411,0.00031853,0.00629237,0.08767201,0.56939562
-3.10655328,0.79418253,0.33017720,0.00137056,0.00032465,0.00621746,0.08708717,0.56960677
-3.10055028,0.79143179,0.32599744,0.00133744,0.00033037,0.00635817,0.08675513,0.56965591
-3.09454727,0.78946545,0.32269587,0.00130544,0.00033553,0.00672502,0.08673375,0.56971306
-3.08854427,0.78864798,0.32045785,0.00127530,0.00034002,0.00733098,0.08709013,0.56999796
-3.08254127,0.78941217,0.31949430,0.00124778,0.00034378,0.00819122,0.08789975,0.57077996
-3.07653827,0.79225369,0.32003831,0.00122369,0.00034684,0.00932279,0.08924505,0.57237537
-3.07053527,0.79772138,0.32234016,0.00120390,0.00034926,0.01074405,0.09121350,0.57514176
-3.06453227,0.80640331,0.32666060,0.00118925,0.00035116,0.01247398,0.09389518,0.57946920
-3.05852926,0.81890849,0.33326247,0.00118061,0.00035273,0.01453133,0.09737976,0.58576845
-3.05252626,0.83584456,0.34240068,0.00117879,0.00035416,0.01693357,0.10175305,0.59445631
-3.04652326,0.85779214,0.35431101,0.00118458,0.00035571,0.01969575,0.10709314,0.60593843
-3.04052026,0.88527637,0.36919767,0.00119864,0.00035761,0.02282926,0.11346623,0.62059033
-3.03451726,0.91873700,0.38722053,0.00122156,0.00036012,0.02634050,0.12092231,0.63873710
-3.02851426,0.95849809,0.40848207,0.00125373,0.00036348,0.03022962,0.12949085,0.66063297
-3.02251126,1.00473870,0.43301505,0.00129538,0.00036791,0.03448920,0.13917670,0.68644133
-3.01650825,1.05746637,0.46077127,0.00134650,0.00037356,0.03910320,0.14995641,0.71621670
-3.01050525,1.11649461,0.49161226,0.00140686,0.00038058,0.04404598,0.16177523,0.74988923
-3.00450225,1.18142608,0.52530244,0.00147594,0.00038901,0.04928163,0.17454495,0.78725308
-2.99849925,1.25164280,0.56150548,0.00155297,0.00039885,0.05476363,0.18814275,0.82795939
-2.99249625,1.32630436,0.59978411,0.00163688,0.00041003,0.06043488,0.20241140,0.87151456
-2.98649325,1.40435512,0.63960411,0.00172633,0.00042239,0.06622816,0.21716065,0.91728444
-2.98049025,1.48454055,0.68034225,0.00181973,0.00043571,0.07206700,0.23217019,0.96450451
-2.97448724,1.56543284,0.72129848,0.00191528,0.00044971,0.07786704,0.24719387,1.01229616
-2.96848424,1.64546514,0.76171204,0.00201098,0.00046404,0.08353784,0.26196534,1.05968857
-2.96248124,1.72297359,0.80078101,0.00210471,0.00047832,0.08898500,0.27620485,1.10564561
-2.95647824,1.79624541,0.83768466,0.00219429,0.00049214,0.09411266,0.28962696,1.14909672
-2.95047524,1.86357160,0.87160792,0.00227751,0.00050504,0.09882625,0.30194900,1.18897066
-2.94447224,1.92330172,0.90176671,0.00235224,0.00051660,0.10303529,0.31289983,1.22423069
-2.93846923,1.97389874,0.92743341,0.00241646,0.00052640,0.10665629,0.32222856,1.25390963
-2.93246623,2.01399137,0.94796100,0.00246837,0.00053405,0.10961545,0.32971289,1.27714338
-2.92646323,2.04242152,0.96280509,0.00250642,0.00053920,0.11185118,0.33516664,1.29320121
-2.92046023,2.05828485,0.97154256,0.00252936,0.00054158,0.11331622,0.33844619,1.30151169
-2.91445723,2.06096243,0.97388623,0.00253630,0.00054098,0.11397932,0.33945544,1.30168286
-2.90845423,2.05014217,0.96969456,0.00252672,0.00053725,0.11382639,0.33814911,1.29351591
-2.90245123,2.02582909,0.95897626,0.00250051,0.00053036,0.11286102,0.33453429,1.27701180
-2.89644822,1.98834413,0.94188943,0.00245795,0.00052035,0.11110440,0.32867004,1.25237056
-2.89044522,1.93831164,0.91873540,0.00239971,0.00050733,0.10859462,0.32066520,1.21998347
-2.88444222,1.87663644,0.88994764,0.00232681,0.00049152,0.10538541,0.31067444,1.18041873
-2.87843922,1.80447165,0.85607627,0.00224060,0.00047320,0.10154434,0.29889290,1.13440129
-2.87243622,1.72317919,0.81776912,0.00214269,0.00045272,0.09715065,0.28554948,1.08278815
-2.86643322,1.63428470,0.77575013,0.00203491,0.00043048,0.09229269,0.27089934,1.02654021
-2.86043022,1.53942941,0.73079619,0.00191926,0.00040693,0.08706526,0.25521582,0.96669226
-2.85442721,1.44032099,0.68371361,0.00179781,0.00038257,0.08156686,0.23878219,0.90432243
-2.84842421,1.33868569,0.63531502,0.00167269,0.00035790,0.07589693,0.22188368,0.84052254
-2.84242121,1.23622375,0.58639792,0.00154598,0.00033346,0.07015340,0.20479993,0.77637049
-2.83641821,1.13456973,0.53772549,0.00141969,0.00030978,0.06443038,0.18779837,0.71290584
-2.83041521,1.03525907,0.49001039,0.00129572,0.00028740,0.05881628,0.17112859,0.65110928
-2.82441221,0.93970171,0.44390195,0.00117580,0.00026684,0.05339229,0.15501787,0.59188659
-2.81840920,0.84916324,0.39997700,0.00106149,0.00024864,0.04823129,0.13966804,0.53605713
-2.81240620,0.76475348,0.35873431,0.00095413,0.00023328,0.04339720,0.12525358,0.48434703
-2.80640320,0.68742196,0.32059244,0.00085487,0.00022129,0.03894473,0.11192087,0.43738646
-2.80040020,0.61795963,0.28589069,0.00076464,0.00021313,0.03491946,0.09978864,0.39571072
-2.79439720,0.55700553,0.25489268,0.00068418,0.00020929,0.03135828,0.08894916,0.35976411
-2.78839420,0.50505725,0.22779180,0.00061402,0.00021022,0.02828997,0.07947032,0.32990602
-2.78239120,0.46248373,0.20471818,0.00055453,0.00021638,0.02573598,0.07139800,0.30641811
-2.77638819,0.42953901,0.18574619,0.00050594,0.00022821,0.02371131,0.06475887,0.28951182
-2.77038519,0.40637570,0.17090220,0.00046831,0.00024612,0.02222528,0.05956306,0.27933539
-2.76438219,0.39305690,0.16017172,0.00044160,0.00027050,0.02128228,0.05580683,0.27597967
-2.75837919,0.38956592,0.15350576,0.00042567,0.00030172,0.02088242,0.05347480,0.27948217
-2.75237619,0.39581290,0.15082578,0.00042028,0.00034011,0.02102189,0.05254185,0.28982909
-2.74637319,0.41163837,0.15202729,0.00042511,0.00038592,0.02169323,0.05297442,0.30695526
-2.74037019,0.43681342,0.15698183,0.00043978,0.00043937,0.02288534,0.05473134,0.33074197
-2.73436718,0.47103724,0.16553749,0.00046382,0.00050058,0.02458328,0.05776416,0.36101318
-2.72836418,0.51393227,0.17751809,0.00049669,0.00056959,0.02676793,0.06201696,0.39753055
-2.72236118,0.56503814,0.19272145,0.00053779,0.00064631,0.02941555,0.06742588,0.43998805
-2.71635818,0.62380524,0.21091688,0.00058643,0.00073057,0.03249719,0.07391840,0.48800682
-2.71035518,0.68958923,0.23184263,0.00064185,0.00082206,0.03597826,0.08141257,0.54113130
-2.70435218,0.76164753,0.25520354,0.00070321,0.00092034,0.03981801,0.08981629,0.59882733
-2.69834917,0.83913887,0.28066945,0.00076958,0.00102486,0.04396922,0.09902688,0.66048301
-2.69234617,0.92112705,0.30787474,0.00083997,0.00113496,0.04837816,0.10893102,0.72541309
-2.68634317,1.00658929,0.33641952,0.00091333,0.00124987,0.05298474,0.11940516,0.79286702
-2.68034017,1.09442990,0.36587248,0.00098853,0.00136875,0.05772295,0.13031661,0.86204124
-2.67433717,1.18349899,0.39577579,0.00106445,0.00149072,0.06252173,0.14152514,0.93209527
-2.66833417,1.27261628,0.42565197,0.00113991,0.00161487,0.06730609,0.15288529,1.00217144
-2.66233117,1.36059890,0.45501257,0.00121377,0.00174029,0.07199856,0.16424927,1.07141753
-2.65632816,1.44629245,0.48336857,0.00128494,0.00186614,0.07652098,0.17547028,1.13901138
-2.65032516,1.52860373,0.51024187,0.00135238,0.00199167,0.08079645,0.18640623,1.20418623
-2.64432216,1.60653362,0.53517771,0.00141516,0.00211622,0.08475142,0.19692358,1.26625568
-2.63831916,1.67920839,0.55775712,0.00147248,0.00223930,0.08831792,0.20690123,1.32463669
-2.63231616,1.74590761,0.57760908,0.00152368,0.00236057,0.09143563,0.21623409,1.37886926
-2.62631316,1.80608703,0.59442153,0.00156831,0.00247988,0.09405392,0.22483627,1.42863171
-2.62031016,1.85939503,0.60795087,0.00160607,0.00259723,0.09613352,0.23264360,1.47375022
-2.61430715,1.90568133,0.61802927,0.00163687,0.00271282,0.09764800,0.23961541,1.51420211
-2.60830415,1.94499751,0.62456938,0.00166083,0.00282700,0.09858471,0.24573539,1.55011227
-2.60230115,1.97758888,0.62756634,0.00167824,0.00294020,0.09894536,0.25101151,1.58174285
