energy_ev,total_up,In_p_up,In_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-2.59629815,2.78396727,0.70971734,0.00112726,0.94641841,1.37130815,0.00931483,0.56401223
-2.59029515,2.90932429,0.74080261,0.00119639,0.99127620,1.43353866,0.00992056,0.59028639
-2.58429215,3.03099045,0.77126307,0.00126469,1.03319631,1.49551655,0.01051871,0.61475943
-2.57828914,3.14671885,0.80063636,0.00133120,1.07143553,1.55611080,0.01110549,0.63695703
-2.57228614,3.25441138,0.82849579,0.00139501,1.10534131,1.61423500,0.01167793,0.65644728
-2.56628314,3.35217655,0.85446429,0.00145521,1.13437289,1.66887328,0.01223400,0.67285440
-2.56028014,3.43837878,0.87822568,0.00151097,1.15811826,1.71910290,0.01277262,0.68587041
-2.55427714,3.51167677,0.89953270,0.00156150,1.17630617,1.76411265,0.01329364,0.69526443
-2.54827414,3.57104990,0.91821141,0.00160613,1.18881248,1.80321661,0.01379776,0.70088904
-2.54227114,3.61581171,0.93416192,0.00164425,1.19566050,1.83586300,0.01428638,0.70268359
-2.53626813,3.64561049,0.94735540,0.00167537,1.19701548,1.86163812,0.01476144,0.70067430
-2.53026513,3.66041777,0.95782787,0.00169911,1.19317340,1.88026574,0.01522512,0.69497124
-2.52426213,3.66050580,0.96567111,0.00171519,1.18454483,1.89160237,0.01567962,0.68576247
-2.51825913,3.64641614,0.97102147,0.00172348,1.17163479,1.89562912,0.01612684,0.67330578
-2.51225613,3.61892154,0.97404742,0.00172395,1.15501977,1.89244109,0.01656810,0.65791834
-2.50625313,3.57898357,0.97493661,0.00171669,1.13532319,1.88223503,0.01700390,0.63996516
-2.50025013,3.52770878,0.97388345,0.00170190,1.11319077,1.86529626,0.01743367,0.61984661
-2.49424712,3.46630579,0.97107796,0.00167992,1.08926704,1.84198564,0.01785562,0.59798603
-2.48824412,3.39604559,0.96669659,0.00165120,1.06417436,1.81272726,0.01826666,0.57481769
-2.48224112,3.31822684,0.96089566,0.00161627,1.03849538,1.77799747,0.01866234,0.55077580
-2.47623812,3.23414757,0.95380765,0.00157578,1.01275977,1.73831547,0.01903702,0.52628495
-2.47023512,3.14508396,0.94554065,0.00153049,0.98743568,1.69423571,0.01938394,0.50175223
-2.46423212,3.05227640,0.93618064,0.00148123,0.96292609,1.64634200,0.01969554,0.47756123
-2.45822911,2.95692234,0.92579647,0.00142891,0.93956974,1.59524302,0.01996375,0.45406796
-2.45222611,2.86017505,0.91444696,0.00137451,0.91764629,1.54156902,0.02018039,0.43159850
-2.44622311,2.76314694,0.90218942,0.00131907,0.89738474,1.48596912,0.02033754,0.41044822
-2.44022011,2.66691588,0.88908891,0.00126365,0.87897434,1.42910872,0.02042804,0.39088233
-2.43421711,2.57253265,0.87522723,0.00120935,0.86257665,1.37166656,0.02044588,0.37313725
-2.42821411,2.48102801,0.86071106,0.00115727,0.84833782,1.31433093,0.02038655,0.35742262
-2.42221111,2.39341763,0.84567837,0.00110850,0.83639982,1.25779481,0.02024746,0.34392337
-2.41620810,2.31070374,0.83030250,0.00106406,0.82690985,1.20274951,0.02002814,0.33280166
-2.41020510,2.23387255,0.81479352,0.00102494,0.82002691,1.14987696,0.01973047,0.32419844
-2.40420210,2.16388704,0.79939665,0.00099204,0.81592524,1.09984069,0.01935875,0.31823432
-2.39819910,2.10167510,0.78438765,0.00096614,0.81479431,1.05327567,0.01891968,0.31500970
-2.39219610,2.04811357,0.77006543,0.00094791,0.81683544,1.01077758,0.01842232,0.31460431
-2.38619310,2.00400919,0.75674236,0.00093786,0.82225535,0.97289188,0.01787782,0.31707596
-2.38019010,1.97007759,0.74473280,0.00093636,0.83125737,0.94010330,0.01729922,0.32245904
-2.37418709,1.94692202,0.73434053,0.00094358,0.84403102,0.91282649,0.01670113,0.33076265
-2.36818409,1.93501336,0.72584602,0.00095952,0.86074083,0.89139823,0.01609930,0.34196889
-2.36218109,1.93467315,0.71949427,0.00098402,0.88151560,0.87607192,0.01551031,0.35603152
-2.35617809,1.94606114,0.71548404,0.00101670,0.90643881,0.86701471,0.01495108,0.37287518
-2.35017509,1.96916848,0.71395919,0.00105703,0.93554113,0.86430759,0.01443856,0.39239548
-2.34417209,2.00381764,0.71500268,0.00110431,0.96879573,0.86794856,0.01398928,0.41446010
-2.33816908,2.04966922,0.71863359,0.00115771,1.00611670,0.87785880,0.01361904,0.43891089
-2.33216608,2.10623572,0.72480737,0.00121628,1.04736079,0.89389163,0.01334258,0.46556702
-2.32616308,2.17290167,0.73341926,0.00127895,1.09233234,0.91584376,0.01317331,0.49422900
-2.32016008,2.24894887,0.74431065,0.00134462,1.14079095,0.94346831,0.01312305,0.52468331
-2.31415708,2.33358541,0.75727781,0.00141213,1.19246114,0.97648875,0.01320186,0.55670745
-2.30815408,2.42597664,0.77208259,0.00148034,1.24704330,1.01461301,0.01341781,0.59007485
-2.30215108,2.52527597,0.78846417,0.00154813,1.30422481,1.05754691,0.01377685,0.62455944
-2.29614807,2.63065357,0.80615112,0.00161445,1.36369039,1.10500605,0.01428267,0.65993943
-2.29014507,2.74132107,0.82487305,0.00167831,1.42513063,1.15672536,0.01493655,0.69599997
-2.28414207,2.85655054,0.84437109,0.00173884,1.48824798,1.21246580,0.01573729,0.73253437
-2.27813907,2.97568646,0.86440642,0.00179531,1.55275953,1.27201767,0.01668103,0.76934396
-2.27213607,3.09815005,0.88476664,0.00184709,1.61839628,1.33520029,0.01776124,0.80623628
-2.26613307,3.22343557,0.90526938,0.00189371,1.68489888,1.40185817,0.01896859,0.84302198
-2.26013007,3.35109906,0.92576330,0.00193484,1.75201015,1.47185369,0.02029098,0.87951053
-2.25412706,3.48074043,0.94612637,0.00197025,1.81946504,1.54505693,0.02171350,0.91550522
-2.24812406,3.61198032,0.96626190,0.00199987,1.88697890,1.62133317,0.02321857,0.95079787
-2.24212106,3.74443346,0.98609262,0.00202370,1.95423519,1.70052887,0.02478601,0.98516388
-2.23611806,3.87768068,1.00555344,0.00204186,2.02087378,1.78245701,0.02639331,1.01835806
-2.23011506,4.01124161,1.02458350,0.00205450,2.08648110,1.86688271,0.02801596,1.05011188
-2.22411206,4.14455030,1.04311829,0.00206185,2.15058329,1.95351003,0.02962780,1.08013259
-2.21810905,4.27693547,1.06108227,0.00206416,2.21264316,2.04197074,0.03120156,1.10810448
-2.21210605,4.40760709,1.07838277,0.00206167,2.27206187,2.13181576,0.03270942,1.13369252
-2.20610305,4.53565022,1.09490547,0.00205465,2.32818536,2.22250995,0.03412364,1.15654847
-2.20010005,4.66002695,1.11051189,0.00204334,2.38031585,2.31343041,0.03541728,1.17631917
-2.19409705,4.77958630,1.12503893,0.00202796,2.42772771,2.40386869,0.03656490,1.19265667
-2.18809405,4.89308179,1.13830064,0.00200870,2.46968723,2.49303684,0.03754325,1.20522987
-2.18209105,4.99919586,1.15009182,0.00198573,2.50547508,2.58007714,0.03833203,1.21373689
-2.17608804,5.09656991,1.16019352,0.00195919,2.53441043,2.66407533,0.03891445,1.21791745
-2.17008504,5.18383847,1.16837971,0.00192921,2.55587523,2.74407695,0.03927778,1.21756473
-2.16408204,5.25966607,1.17442504,0.00189588,2.56933744,2.81910620,0.03941377,1.21253579
-2.15807904,5.32278515,1.17811295,0.00185931,2.57437180,2.88818702,0.03931897,1.20276003
-2.15207604,5.37203340,1.17924394,0.00181960,2.57067722,2.95036573,0.03899481,1.18824519
-2.14607304,5.40638942,1.17764334,0.00177686,2.55808975,3.00473456,0.03844762,1.16908048
-2.14007004,5.42500530,1.17316849,0.00173122,2.53659063,3.05045581,0.03768842,1.14543669
-2.13406703,5.42723530,1.16571481,0.00168282,2.50630917,3.08678563,0.03673259,1.11756325
-2.12806403,5.41266005,1.15522076,0.00163186,2.46752046,3.11309721,0.03559941,1.08578242
-2.12206103,5.38110555,1.14167150,0.00157855,2.42063824,3.12890246,0.03431145,1.05048094
-2.11605803,5.33265692,1.12510113,0.00152314,2.36620344,3.13387176,0.03289389,1.01209963
-2.11005503,5.26766666,1.10559369,0.00146594,2.30486922,3.12785109,0.03137375,0.97112135
-2.10405203,5.18675739,1.08328287,0.00140728,2.23738325,3.11087596,0.02977913,0.92805814
-2.09804902,5.09081924,1.05835053,0.00134755,2.16456819,3.08318156,0.02813837,0.88343788
-2.09204602,4.98100192,1.03102424,0.00128716,2.08730121,3.04520866,0.02647933,0.83779134
-2.08604302,4.85870176,1.00157389,0.00122659,2.00649339,2.99760504,0.02482864,0.79163986
-2.08004002,4.72554407,0.97030752,0.00116635,1.92306977,2.94122190,0.02321104,0.74548431
-2.07403702,4.58336108,0.93756653,0.00110696,1.83795055,2.87710556,0.02164887,0.69979560
-2.06803402,4.43416606,0.90372043,0.00104902,1.75203398,2.80648435,0.02016160,0.65500688
-2.06203102,4.28012421,0.86916114,0.00099314,1.66618133,2.73075108,0.01876550,0.61150777
-2.05602801,4.12352105,0.83429719,0.00093996,1.58120405,2.65144171,0.01747345,0.56964035
-2.05002501,3.96672909,0.79954775,0.00089015,1.49785344,2.57021083,0.01629486,0.52969717
-2.04402201,3.81217380,0.76533673,0.00084443,1.41681270,2.48880477,0.01523569,0.49192089
-2.03801901,3.66229983,0.73208718,0.00080353,1.33869151,2.40903341,0.01429860,0.45650552
-2.03201601,3.51953833,0.70021589,0.00076821,1.26402314,2.33274140,0.01348321,0.42359903
-2.02601301,3.38627632,0.67012859,0.00073925,1.19326384,2.26177983,0.01278638,0.39330694
-2.02001001,3.26482879,0.64221562,0.00071745,1.12679464,2.19797904,0.01220266,0.36569695
-2.01400700,3.15741403,0.61684836,0.00070365,1.06492525,2.14312315,0.01172468,0.34080407
-2.00800400,3.06613243,0.59437620,0.00069867,1.00790000,2.09892666,0.01134371,0.31863616
-2.00200100,2.99294864,0.57512435,0.00070337,0.95590555,2.06701328,0.01105008,0.29917974
-1.99599800,2.93967693,0.55939214,0.00071860,0.90908005,2.04889694,0.01083376,0.28240569
-1.98999500,2.90796893,0.54745193,0.00074519,0.86752347,2.04596451,0.01068482,0.26827482
-1.98399200,2.89930313,0.53954842,0.00078398,0.83130863,2.05945998,0.01059395,0.25674310
-1.97798899,2.91497521,0.53589821,0.00083575,0.80049250,2.09046944,0.01055286,0.24776631
-1.97198599,2.95608816,0.53668942,0.00090124,0.77512715,2.13990637,0.01055468,0.24130418
-1.96598299,3.02354144,0.54208125,0.00098114,0.75526999,2.20849675,0.01059431,0.23732366
-1.95997999,3.11801852,0.55220327,0.00107602,0.74099255,2.29676371,0.01066869,0.23580148
-1.95397699,3.23997217,0.56715442,0.00118636,0.73238736,2.40501167,0.01077695,0.23672564
-1.94797399,3.38960779,0.58700147,0.00131249,0.72957254,2.53331010,0.01092057,0.24009611
-1.94197099,3.56686465,0.61177707,0.00145459,0.73269354,2.68147732,0.01110341,0.24592438
-1.93596798,3.77139604,0.64147737,0.00161263,0.74192187,2.84906527,0.01133160,0.25423208
-1.92996498,4.00254904,0.67605921,0.00178640,0.75745062,3.03534597,0.01161349,0.26504862
-1.92396198,4.25934543,0.71543705,0.00197544,0.77948674,3.23930086,0.01195934,0.27840793
-1.91795898,4.54046482,0.75947980,0.00217903,0.80824016,3.45961437,0.01238111,0.29434427
-1.91195598,4.84423184,0.80800767,0.00239620,0.84391016,3.69467254,0.01289201,0.31288741
-1.90595298,5.16860856,0.86078922,0.00262571,0.88666915,3.94256798,0.01350612,0.33405714
-1.89994997,5.51119351,0.91753882,0.00286603,0.93664471,4.20111188,0.01423786,0.35785739
-1.89394697,5.86922828,0.97791465,0.00311538,0.99390025,4.46785342,0.01510144,0.38426998
-1.88794397,6.23961236,1.04151729,0.00337170,1.05841528,4.74010677,0.01611027,0.41324843
-1.88194097,6.61892651,1.10788926,0.00363268,1.13006595,5.01498547,0.01727635,0.44471184
-1.87593797,7.00346464,1.17651525,0.00389583,1.20860679,5.28944325,0.01860961,0.47853915
-1.86993497,7.38927363,1.24682352,0.00415843,1.29365468,5.56032059,0.02011733,0.51456402
-1.86393197,7.77220048,1.31818819,0.00441765,1.38467566,5.82439542,0.02180350,0.55257062
-1.85792896,8.14794574,1.38993274,0.00467051,1.48097569,6.07843667,0.02366827,0.59229046
-1.85192596,8.51212218,1.46133473,0.00491402,1.58169603,6.31925894,0.02570750,0.63340061
-1.84592296,8.86031737,1.53163176,0.00514514,1.68581384,6.54377690,0.02791229,0.67552351
-1.83991996,9.18815922,1.60002885,0.00536090,1.79214862,6.74905768,0.03026878,0.71822851
-1.83391696,9.49138312,1.66570727,0.00555842,1.89937474,6.93237032,0.03275794,0.76103538
-1.82791396,9.76589979,1.72783491,0.00573500,2.00604022,7.09123090,0.03535566,0.80341981
-1.82191096,10.00786285,1.78557818,0.00588811,2.11059160,7.22344286,0.03803284,0.84482095
-1.81590795,10.21373515,1.83811545,0.00601551,2.21140446,7.32713185,0.04075588,0.88465102
-1.80990495,10.38035308,1.88465185,0.00611528,2.30681899,7.40077493,0.04348713,0.92230669
-1.80390195,10.50498788,1.92443533,0.00618584,2.39517969,7.44322401,0.04618573,0.95718212
-1.79789895,10.58540295,1.95677352,0.00622601,2.47487783,7.45372367,0.04880847,0.98868335
-1.79189595,10.61990610,1.98105110,0.00623504,2.54439553,7.43192343,0.05131089,1.01624344
-1.78589295,10.60739541,1.99674704,0.00621263,2.60234964,7.37788460,0.05364847,1.03933804
-1.77988994,10.54739734,2.00345120,0.00615896,2.64753393,7.29208189,0.05577788,1.05750078
-1.77388694,10.44009548,2.00087939,0.00607467,2.67895778,7.17539973,0.05765834,1.07033777
-1.76788394,10.28634867,1.98888644,0.00596088,2.69587975,7.02912324,0.05925284,1.07754078
-1.76188094,10.08769661,1.96747636,0.00581916,2.69783463,6.85492374,0.06052944,1.07889833
-1.75587794,9.84635218,1.93680904,0.00565149,2.68465249,6.65483863,0.06146236,1.07430435
-1.74987494,9.56517907,1.89720287,0.00546027,2.65646896,6.43124553,0.06203286,1.06376381
-1.74387194,9.24765454,1.84913300,0.00524822,2.61372605,6.18683059,0.06223005,1.04739509
-1.73786893,8.89781717,1.79322490,0.00501837,2.55716319,5.92455114,0.06205131,1.02542887
-1.73186593,8.52020042,1.73024330,0.00477398,2.48779889,5.64759302,0.06150249,0.99820360
-1.72586293,8.11975311,1.66107675,0.00451845,2.40690348,5.35932311,0.06059782,0.96615753
-1.71985993,7.70174916,1.58671811,0.00425530,2.31596396,5.06323797,0.05935956,0.92981768
-1.71385693,7.27168878,1.50824180,0.00398807,2.21664242,4.76290979,0.05781731,0.88978621
-1.70785393,6.83519449,1.42677844,0.00372023,2.11072948,4.46193089,0.05600714,0.84672466
-1.70185093,6.39790526,1.34348798,0.00345518,2.00009470,4.16385841,0.05397047,0.80133669
-1.69584792,5.96537219,1.25953222,0.00319613,1.88663578,3.87216082,0.05175279,0.75435012
-1.68984492,5.54295959,1.17604783,0.00294605,1.77222851,3.59016781,0.04940230,0.70649881
-1.68384192,5.13575427,1.09412088,0.00270768,1.65867920,3.32102520,0.04696850,0.65850522
-1.67783892,4.74848634,1.01476379,0.00248344,1.54768139,3.06765603,0.04450072,0.61106417
-1.67183592,4.38546340,0.93889551,0.00227542,1.44077808,2.83272895,0.04204682,0.56482837
-1.66583292,4.05051982,0.86732552,0.00208539,1.33933065,2.61863440,0.03965191,0.52039626
-1.65982991,3.74698189,0.80074213,0.00191478,1.24449532,2.42746887,0.03735731,0.47830223
-1.65382691,3.47764852,0.73970525,0.00176468,1.15720738,2.26102698,0.03519963,0.43900963
-1.64782391,3.24478697,0.68464362,0.00163586,1.07817349,2.12080055,0.03321012,0.40290649
-1.64182091,3.05014161,0.63585638,0.00152880,1.00787158,2.00798385,0.03141419,0.37030380
-1.63581791,2.89495392,0.59351844,0.00144370,0.94655793,1.92348337,0.02983124,0.34143634
-1.62981491,2.77999085,0.55768920,0.00138053,0.89428057,1.86793086,0.02847463,0.31646547
-1.62381191,2.70557879,0.52832397,0.00133902,0.85089805,1.84169766,0.02735188,0.29548383
-1.61780890,2.67164028,0.50528727,0.00131875,0.81610228,1.84490899,0.02646506,0.27852127
-1.61180590,2.67773067,0.48836724,0.00131912,0.78944448,1.87745655,0.02581129,0.26555175
-1.60580290,2.72307223,0.47729036,0.00133939,0.77036271,1.93900837,0.02538332,0.25650071
-1.59979990,2.80658389,0.47173591,0.00137872,0.75821004,2.02901507,0.02517026,0.25125259
-1.59379690,2.92690516,0.47134915,0.00143614,0.75228205,2.14671217,0.02515827,0.24965800
-1.58779390,3.08241362,0.47575314,0.00151062,0.75184275,2.29111860,0.02533125,0.25154050
-1.58179090,3.27123612,0.48455841,0.00160101,0.75614810,2.46103213,0.02567151,0.25670259
-1.57578789,3.49125430,0.49737042,0.00170608,0.76446650,2.65502261,0.02616039,0.26493079
-1.56978489,3.74010615,0.51379478,0.00182449,0.77609575,2.87142475,0.02677879,0.27599985
-1.56378189,4.01518524,0.53344010,0.00195480,0.79037635,3.10833216,0.02750762,0.28967603
-1.55777889,4.31364031,0.55591891,0.00209545,0.80670101,3.36359448,0.02832815,0.30571948
-1.55177589,4.63237756,0.58084696,0.00224478,0.82452063,3.63481979,0.02922232,0.32388591
-1.54577289,4.96806835,0.60784123,0.00240098,0.84334701,3.91938404,0.03017289,0.34392767
-1.53976988,5.31716460,0.63651744,0.00256213,0.86275279,4.21444906,0.03116362,0.36559445
-1.53376688,5.67592389,0.66648746,0.00272621,0.88236920,4.51699025,0.03217937,0.38863372
-1.52776388,6.04044574,0.69735723,0.00289108,0.90188217,4.82383458,0.03320614,0.41279124
-1.52176088,6.40671954,0.72872585,0.00305453,0.92102759,5.13170869,0.03423114,0.43781165
-1.51575788,6.77068415,0.76018606,0.00321431,0.93958621,5.43729639,0.03524287,0.46343941
-1.50975488,7.12829807,0.79132668,0.00336816,0.95737882,5.73730395,0.03623125,0.48942026
-1.50375188,7.47561826,0.82173705,0.00351385,0.97426218,6.02853119,0.03718769,0.51550307
-1.49774887,7.80888498,0.85101354,0.00364925,0.99012606,6.30794546,0.03810528,0.54144240
-1.49174587,8.12460936,0.87876801,0.00377238,1.00489162,6.57275563,0.03897902,0.56700158
-1.48574287,8.41965989,0.90463781,0.00388145,1.01851118,6.82048251,0.03980604,0.59195632
-1.47973987,8.69134379,0.92829710,0.00397492,1.03096937,7.04902261,0.04058581,0.61609877
-1.47373687,8.93747932,0.94946859,0.00405158,1.04228535,7.25670164,0.04132045,0.63924191
-1.46773387,9.15645521,0.96793533,0.00411055,1.05251599,7.44231537,0.04201490,0.66122405
-1.46173087,9.34727396,0.98355162,0.00415137,1.06175933,7.60515521,0.04267716,0.68191337
-1.45572786,9.50957639,0.99625249,0.00417395,1.07015809,7.74501719,0.04331834,0.70121211
-1.44972486,9.64364583,1.00606094,0.00417866,1.07790263,7.86219355,0.04395275,0.71906039
-1.44372186,9.75039113,1.01309245,0.00416631,1.08523284,7.95744711,0.04459780,0.73543930
-1.43771886,9.83130895,1.01755621,0.00413807,1.09243866,8.03196951,0.04527377,0.75037305
-1.43171586,9.88842657,1.01975291,0.00409556,1.09985871,8.08732517,0.04600352,0.76393014
-1.42571286,9.92422764,1.02006868,0.00404070,1.10787682,8.12538375,0.04681202,0.77622320
-1.41970985,9.94156399,1.01896558,0.00397573,1.11691639,8.14824410,0.04772576,0.78740750
-1.41370685,9.94355738,1.01696855,0.00390309,1.12743236,8.15815355,0.04877206,0.79767805
-1.40770385,9.93349526,1.01464945,0.00382543,1.13990112,8.15742620,0.04997826,0.80726530
-1.40170085,9.91472516,1.01260863,0.00374544,1.15480839,8.14836392,0.05137086,0.81642940
-1.39569785,9.89055199,1.01145480,0.00366588,1.17263550,8.13318377,0.05297462,0.82545326
-1.38969485,9.86414231,1.01178386,0.00358941,1.19384459,8.11395462,0.05481166,0.83463454
-1.38369185,9.83843914,1.01415775,0.00351860,1.21886300,8.09254560,0.05690057,0.84427674
-1.37768884,9.81609022,1.01908382,0.00345582,1.24806767,8.07058791,0.05925559,0.85467978
-1.37168584,9.79939164,1.02699595,0.00340319,1.28176998,8.04945086,0.06188587,0.86613027
-1.36568284,9.79024813,1.03823777,0.00336255,1.32020165,8.03023217,0.06479495,0.87889191
-1.35967984,9.79015002,1.05304900,0.00333543,1.36350218,8.01376155,0.06798021,0.89319621
-1.35367684,9.80016637,1.07155514,0.00332297,1.41170844,8.00061607,0.07143270,0.90923405
-1.34767384,9.82095257,1.09376107,0.00332598,1.46474673,7.99114499,0.07513698,0.92714812
-1.34167084,9.85277048,1.11954876,0.00334488,1.52242764,7.98550137,0.07907125,0.94702674
-1.33566783,9.89551825,1.14867908,0.00337973,1.58444398,7.98367764,0.08320762,0.96889914
-1.32966483,9.94876715,1.18079771,0.00343020,1.65037189,7.98554192,0.08751258,0.99273230
-1.32366183,10.01180226,1.21544469,0.00349565,1.71967514,7.99087244,0.09194761,1.01842957
-1.31765883,10.08366438,1.25206754,0.00357511,1.79171257,7.99938757,0.09646994,1.04583096
-1.31165583,10.16319066,1.29003709,0.00366733,1.86574850,8.01076941,0.10103346,1.07471517
-1.30565283,10.24905199,1.32866565,0.00377078,1.94096588,8.02467991,0.10558965,1.10480323
-1.29964982,10.33978612,1.36722670,0.00388373,2.01648185,8.04076878,0.11008868,1.13576359
-1.29364682,10.43382555,1.40497559,0.00400425,2.09136536,8.05867364,0.11448044,1.16721865
-1.28764382,10.52952071,1.44117034,0.00413029,2.16465640,8.07801330,0.11871570,1.19875237
-1.28164082,10.62515892,1.47509200,0.00425965,2.23538651,8.09837585,0.12274714,1.22991897
-1.27563782,10.71898058,1.50606395,0.00439011,2.30259991,8.11930369,0.12653044,1.26025232
-1.26963482,10.80919407,1.53346949,0.00451940,2.36537490,8.14027790,0.13002530,1.28927609
-1.26363182,10.89399134,1.55676743,0.00464527,2.42284495,8.16070452,0.13319632,1.31651419
-1.25762881,10.97156566,1.57550516,0.00476553,2.47421898,8.17990500,0.13601384,1.34150151
-1.25162581,11.04013328,1.58932894,0.00487809,2.51880033,8.19711293,0.13845466,1.36379459
-1.24562281,11.09795964,1.59799142,0.00498099,2.55600374,8.21147848,0.14050263,1.38298222
-1.23961981,11.14339075,1.60135604,0.00507245,2.58537009,8.22208124,0.14214901,1.39869543
-1.23361681,11.17488920,1.59939861,0.00515091,2.60657817,8.22795142,0.14339278,1.41061693
-1.22761381,11.19107370,1.59220584,0.00521504,2.61945313,8.22809875,0.14424066,1.41848949
-1.22161081,11.19076036,1.57997125,0.00526377,2.62397120,8.22154710,0.14470694,1.42212314
-1.21560780,11.17300322,1.56298841,0.00529634,2.62026036,8.20737290,0.14481317,1.42140084
-1.20960480,11.13713122,1.54164186,0.00531227,2.60859673,8.18474442,0.14458751,1.41628240
-1.20360180,11.08277859,1.51639587,0.00531140,2.58939658,8.15295889,0.14406393,1.40680631
-1.19759880,11.00990560,1.48778139,0.00529388,2.56320395,8.11147459,0.14328116,1.39308944
-1.19159580,10.91880730,1.45638142,0.00526015,2.53067423,8.05993502,0.14228148,1.37532435
-1.18559280,10.81010806,1.42281512,0.00521093,2.49255389,7.99818297,0.14110929,1.35377425
-1.17958979,10.68474090,1.38772100,0.00514718,2.44965705,7.92626301,0.13980955,1.32876557
-1.17358679,10.54391142,1.35173961,0.00507008,2.40283954,7.84441152,0.13842616,1.30067840
-1.16758379,10.38904733,1.31549606,0.00498096,2.35297136,7.75303479,0.13700033,1.26993504
-1.16158079,10.22173563,1.27958286,0.00488131,2.30090855,7.65267626,0.13556891,1.23698693
-1.15557779,10.04365043,1.24454347,0.00477265,2.24746554,7.54397507,0.13416293,1.20230066
-1.14957479,9.85647540,1.21085715,0.00465655,2.19338906,7.42761876,0.13280628,1.16634331
-1.14357179,9.66182524,1.17892550,0.00453455,2.13933493,7.30429352,0.13151461,1.12956806
-1.13756878,9.46117095,1.14906129,0.00440808,2.08584842,7.17463565,0.13029462,1.09240036
-1.13156578,9.25577347,1.12147988,0.00427850,2.03334945,7.03918786,0.12914365,1.05522555
-1.12556278,9.04663022,1.09629375,0.00414699,1.98212311,6.89836371,0.12804973,1.01837831
-1.11955978,8.83443776,1.07351044,0.00401456,1.93231603,6.75242304,0.12699201,0.98213444
-1.11355678,8.61957337,1.05303401,0.00388201,1.88393886,6.60146033,0.12594163,0.94670548
-1.10755378,8.40209686,1.03467024,0.00374997,1.83687464,6.44540704,0.12486292,0.91223614
-1.10155078,8.18177257,1.01813531,0.00361885,1.79089287,6.28404797,0.12371507,0.87880485
-1.09554777,7.95811045,1.00306792,0.00348887,1.74566829,6.11705058,0.12245391,0.84642719
-1.08954477,7.73042357,0.98904431,0.00336011,1.70080378,5.94400542,0.12103401,0.81506206
-1.08354177,7.49789853,0.97559567,0.00323250,1.65585600,5.76447476,0.11941081,0.78462011
-1.07753877,7.25967447,0.96222725,0.00310585,1.61036251,5.57804619,0.11754276,0.75497408
-1.07153577,7.01492558,0.94843852,0.00297993,1.56386919,5.38438742,0.11539329,0.72597029
-1.06553277,6.76294215,0.93374329,0.00285446,1.51595642,5.18329857,0.11293269,0.69744076
-1.05952976,6.50320529,0.91768914,0.00272917,1.46626280,4.97475849,0.11013957,0.66921536
-1.05352676,6.23545075,0.89987529,0.00260382,1.41450547,4.75896178,0.10700197,0.64113324
-1.04752376,5.95971836,0.87996798,0.00247825,1.36049585,4.53634447,0.10351812,0.61305308
-1.04152076,5.67638435,0.85771297,0.00235238,1.30415047,4.30759638,0.09969667,0.58486161
-1.03551776,5.38617514,0.83294447,0.00222622,1.24549629,4.07365978,0.09555649,0.55648022
-1.02951476,5.09016213,0.80559021,0.00209991,1.18467069,3.83571438,0.09112604,0.52786923
-1.02351176,4.78973862,0.77567261,0.00197371,1.12191622,3.59514985,0.08644239,0.49902983
-1.01750875,4.48658044,0.74330606,0.00184798,1.05757071,3.35352767,0.08154981,0.47000384
-1.01150575,4.18259336,0.70869058,0.00172317,0.99205350,3.11253480,0.07649824,0.44087123
-1.00550275,3.87985056,0.67210229,0.00159982,0.92584859,2.87393188,0.07134148,0.41174596
-0.99949975,3.58052404,0.63388133,0.00147855,0.85948584,2.63949929,0.06613537,0.38277026
-0.99349675,3.28681406,0.59441781,0.00135998,0.79352127,2.41098376,0.06093597,0.35410794
-0.98749375,3.00088026,0.55413664,0.00124479,0.72851738,2.19004865,0.05579784,0.32593702
-0.98149075,2.72477824,0.51348191,0.00113362,0.66502459,1.97823015,0.05077246,0.29844228
-0.97548774,2.46040436,0.47290163,0.00102710,0.60356461,1.77690154,0.04590693,0.27180801
-0.96948474,2.20945125,0.43283341,0.00092581,0.54461625,1.58724674,0.04124288,0.24621141
-0.96348174,1.97337543,0.39369178,0.00083027,0.48860445,1.41024408,0.03681573,0.22181687
-0.95747874,1.75337795,0.35585742,0.00074093,0.43589247,1.24666026,0.03265421,0.19877140
-0.95147574,1.55039798,0.31966885,0.00065814,0.38677765,1.09705435,0.02878021,0.17720132
-0.94547274,1.36511860,0.28541647,0.00058221,0.34149044,0.96179059,0.02520887,0.15721025
-0.93946973,1.19798368,0.25333929,0.00051333,0.30019645,0.84105897,0.02194896,0.13887842
-0.93346673,1.04922389,0.22362398,0.00045165,0.26300137,0.73490180,0.01900344,0.12226317
-0.92746373,0.91888987,0.19640624,0.00039724,0.22995796,0.64324449,0.01637015,0.10740047
-0.92146073,0.80689019,0.17177405,0.00035012,0.20107481,0.56592872,0.01404267,0.09430735
-0.91545773,0.71303178,0.14977258,0.00031028,0.17632632,0.50274601,0.01201125,0.08298496
-0.90945473,0.63706049,0.13041027,0.00027768,0.15566309,0.45347004,0.01026365,0.07342200
-0.90345173,0.57869972,0.11366567,0.00025227,0.13902258,0.41788612,0.00878614,0.06559837
-0.89744872,0.53768506,0.09949479,0.00023400,0.12633921,0.39581630,0.00756432,0.05948881
