energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-0.38119060,1.61349586,0.00747829,0.08009739,0.20158112,0.61320882,0.25997119,0.57498396,0.01730048,0.24407203
-0.37518759,1.69526107,0.00775004,0.08187668,0.21207190,0.63763801,0.27299585,0.61138370,0.01776775,0.25852639
-0.36918459,1.78570192,0.00803466,0.08371797,0.22315422,0.66520904,0.28722563,0.65159515,0.01831047,0.27414145
-0.36318159,1.88422836,0.00832603,0.08562559,0.23472188,0.69547668,0.30257938,0.69566728,0.01891341,0.29086492
-0.35717859,1.99016078,0.00861832,0.08760359,0.24665734,0.72796288,0.31896007,0.74361624,0.01956087,0.30862824
-0.35117559,2.10272052,0.00890601,0.08965463,0.25883327,0.76216020,0.33625174,0.79541240,0.02023713,0.32734484
-0.34517259,2.22102260,0.00918391,0.09177893,0.27111422,0.79753628,0.35431719,0.85096768,0.02092676,0.34690868
-0.33916958,2.34407147,0.00944716,0.09397328,0.28335871,0.83353953,0.37299639,0.91012396,0.02161503,0.36719347
-0.33316658,2.47076064,0.00969132,0.09623026,0.29542140,0.86960597,0.39210603,0.97264321,0.02228824,0.38805241
-0.32716358,2.59987678,0.00991233,0.09853769,0.30715549,0.90516714,0.41144031,1.03820010,0.02293408,0.40931872
-0.32116058,2.73010871,0.01010660,0.10087830,0.31841522,0.93965895,0.43077300,1.10637759,0.02354186,0.43080694
-0.31515758,2.86006145,0.01027104,0.10322972,0.32905829,0.97253135,0.44986086,1.17666597,0.02410275,0.45231500
-0.30915458,2.98827516,0.01040314,0.10556479,0.33894840,1.00325832,0.46844831,1.24846569,0.02460993,0.47362711
-0.30315158,3.11324871,0.01050099,0.10785217,0.34795755,1.03134817,0.48627318,1.32109404,0.02505868,0.49451732
-0.29714857,3.23346712,0.01056343,0.11005712,0.35596826,1.05635351,0.50307332,1.39379571,0.02544638,0.51475365
-0.29114557,3.34743219,0.01059003,0.11214265,0.36287549,1.07788071,0.51859374,1.46575699,0.02577244,0.53410276
-0.28514257,3.45369513,0.01058122,0.11407072,0.36858838,1.09559838,0.53259408,1.53612329,0.02603823,0.55233484
-0.27913957,3.55089008,0.01053829,0.11580359,0.37303166,1.10924455,0.54485581,1.60401932,0.02624686,0.56922870
-0.27313657,3.63776739,0.01046345,0.11730519,0.37614668,1.11863228,0.55518908,1.66857138,0.02640294,0.58457680
-0.26713357,3.71322523,0.01035981,0.11854247,0.37789224,1.12365331,0.56343866,1.72893093,0.02651236,0.59819005
-0.26113057,3.77633846,0.01023137,0.11948662,0.37824496,1.12427975,0.56948884,1.78429858,0.02658198,0.60990218
-0.25512756,3.82638352,0.01008299,0.12011417,0.37719951,1.12056358,0.57326687,1.83394765,0.02661933,0.61957370
-0.24912456,3.86285852,0.00992024,0.12040787,0.37476839,1.11263402,0.57474503,1.87724629,0.02663235,0.62709504
-0.24312156,3.88549748,0.00974933,0.12035732,0.37098155,1.10069277,0.57394099,1.91367745,0.02662911,0.63238905
-0.23711856,3.89427848,0.00957694,0.11995937,0.36588578,1.08500743,0.57091661,1.94285572,0.02661759,0.63541266
-0.23111556,3.88942499,0.00941003,0.11921829,0.35954384,1.06590311,0.56577524,1.96454043,0.02660548,0.63615759
-0.22511256,3.87140057,0.00925566,0.11814555,0.35203344,1.04375280,0.55865765,1.97864440,0.02660005,0.63465029
-0.21910955,3.84089687,0.00912074,0.11675956,0.34344602,1.01896661,0.54973677,1.98523797,0.02660806,0.63095101
-0.21310655,3.79881533,0.00901181,0.11508505,0.33388545,0.99198043,0.53921162,1.98454791,0.02663576,0.62515202
-0.20710355,3.74624321,0.00893484,0.11315238,0.32346645,0.96324431,0.52730054,1.97695135,0.02668889,0.61737512
-0.20110055,3.68442460,0.00889499,0.11099660,0.31231301,0.93321099,0.51423426,1.96296472,0.02677279,0.60776853
-0.19509755,3.61472744,0.00889645,0.10865661,0.30055657,0.90232490,0.50024881,1.94322803,0.02689253,0.59650319
-0.18909455,3.53860746,0.00894223,0.10617408,0.28833415,0.87101207,0.48557889,1.91848513,0.02705307,0.58376862
-0.18309155,3.45757044,0.00903408,0.10359253,0.27578636,0.83967109,0.47045164,1.88956050,0.02725949,0.56976853
-0.17708854,3.37313371,0.00917239,0.10095638,0.26305527,0.80866550,0.45508122,1.85733346,0.02751718,0.55471621
-0.17108554,3.28678836,0.00935616,0.09831008,0.25028238,0.77831768,0.43966427,1.82271071,0.02783211,0.53882991
-0.16508254,3.19996332,0.00958304,0.09569738,0.23760644,0.74890442,0.42437637,1.78659826,0.02821108,0.52232825
-0.15907954,3.11399240,0.00984938,0.09316069,0.22516141,0.72065422,0.40936956,1.74987377,0.02866191,0.50542600
-0.15307654,3.03008543,0.01015040,0.09074066,0.21307451,0.69374621,0.39477092,1.71336037,0.02919370,0.48833005
-0.14707354,2.94930444,0.01048034,0.08847580,0.20146442,0.66831081,0.38068222,1.67780295,0.02981696,0.47123596
-0.14107054,2.87254549,0.01083268,0.08640232,0.19043974,0.64443183,0.36718047,1.64384777,0.03054381,0.45432502
-0.13506753,2.80052677,0.01120046,0.08455410,0.18009770,0.62214995,0.35431936,1.61202627,0.03138801,0.43776196
-0.12906453,2.73378331,0.01157652,0.08296275,0.17052326,0.60146734,0.34213141,1.58274362,0.03236502,0.42169334
-0.12306153,2.67266818,0.01195385,0.08165772,0.16178845,0.58235319,0.33063069,1.55627237,0.03349194,0.40624659
-0.11705853,2.61736007,0.01232588,0.08066654,0.15395227,0.56474990,0.31981601,1.53275148,0.03478737,0.39152984
-0.11105553,2.56787677,0.01268683,0.08001498,0.14706076,0.54857965,0.30967433,1.51219070,0.03627116,0.37763226
-0.10505253,2.52409381,0.01303200,0.07972722,0.14114763,0.53375107,0.30018439,1.49447996,0.03796413,0.36462509
-0.09904952,2.48576735,0.01335803,0.07982592,0.13623508,0.52016571,0.29132018,1.47940346,0.03988758,0.35256306
-0.09304652,2.45256030,0.01366313,0.08033225,0.13233490,0.50772418,0.28305440,1.46665765,0.04206277,0.34148623
-0.08704352,2.42407037,0.01394726,0.08126566,0.12944987,0.49633158,0.27536157,1.45587242,0.04451031,0.33142204
-0.08104052,2.39985896,0.01421223,0.08264360,0.12757517,0.48590214,0.26822083,1.44663455,0.04724940,0.32238747
-0.07503752,2.37947957,0.01446174,0.08448104,0.12669991,0.47636284,0.26161819,1.43851235,0.05029705,0.31439113
-0.06903452,2.36250453,0.01470138,0.08678985,0.12680857,0.46765602,0.25554840,1.43108053,0.05366728,0.30743531
-0.06303152,2.34854908,0.01493846,0.08957806,0.12788234,0.45974087,0.25001614,1.42394427,0.05737026,0.30151766
-0.05702851,2.33729181,0.01518186,0.09284898,0.12990033,0.45259377,0.24503671,1.41676140,0.06141146,0.29663264
-0.05102551,2.32849090,0.01544175,0.09660038,0.13284037,0.44620766,0.24063607,1.40926206,0.06579098,0.29277255
-0.04502251,2.32199550,0.01572927,0.10082364,0.13667975,0.44059041,0.23685040,1.40126482,0.07050281,0.28992820
-0.03901951,2.31775220,0.01605614,0.10550295,0.14139538,0.43576248,0.23372503,1.39268894,0.07553437,0.28808916
-0.03301651,2.31580637,0.01643423,0.11061480,0.14696385,0.43175393,0.23131294,1.38356214,0.08086617,0.28724369
-0.02701351,2.31629866,0.01687506,0.11612755,0.15336101,0.42860097,0.22967285,1.37402378,0.08647166,0.28737834
-0.02101051,2.31945708,0.01738938,0.12200134,0.16056132,0.42634234,0.22886692,1.36432332,0.09231731,0.28847733
-0.01500750,2.32558486,0.01798665,0.12818837,0.16853694,0.42501563,0.22895818,1.35481427,0.09836294,0.29052173
-0.00900450,2.33504499,0.01867458,0.13463335,0.17725659,0.42465369,0.23000780,1.34594366,0.10456222,0.29348861
-0.00300150,2.34824188,0.01945872,0.14127451,0.18668430,0.42528139,0.23207225,1.33823767,0.11086342,0.29735006
0.00300150,2.36560092,0.02034213,0.14804469,0.19677807,0.42691271,0.23520036,1.33228375,0.11721033,0.30207235
0.00900450,2.38754649,0.02132505,0.15487287,0.20748859,0.42954829,0.23943059,1.32870984,0.12354328,0.30761506
0.01500750,2.41447924,0.02240473,0.16168584,0.21875799,0.43317354,0.24478826,1.32816137,0.12980033,0.31393036
0.02101051,2.44675317,0.02357535,0.16840997,0.23051880,0.43775727,0.25128314,1.33127667,0.13591843,0.32096245
0.02701351,2.48465313,0.02482802,0.17497309,0.24269320,0.44325087,0.25890726,1.33866164,0.14183464,0.32864707
0.03301651,2.52837345,0.02615095,0.18130626,0.25519247,0.44958795,0.26763306,1.35086435,0.14748727,0.33691113
0.03901951,2.57799820,0.02752969,0.18734548,0.26791697,0.45668450,0.27741199,1.36835036,0.15281698,0.34567258
0.04502251,2.63348376,0.02894750,0.19303311,0.28075642,0.46443952,0.28817362,1.39147972,0.15776767,0.35484034
0.05102551,2.69464433,0.03038587,0.19831907,0.29359071,0.47273596,0.29982521,1.42048626,0.16228736,0.36431439
0.05702851,2.76114097,0.03182502,0.20316171,0.30629111,0.48144212,0.31225192,1.45546011,0.16632887,0.37398605
0.06303152,2.83247476,0.03324457,0.20752833,0.31872201,0.49041342,0.32531768,1.49633411,0.16985028,0.38373849
0.06903452,2.90798485,0.03462421,0.21139536,0.33074305,0.49949442,0.33886666,1.54287488,0.17281541,0.39344746
0.07503752,2.98685160,0.03594437,0.21474820,0.34221162,0.50852128,0.35272543,1.59467912,0.17519409,0.40298223
0.08104052,3.06810546,0.03718687,0.21758077,0.35298571,0.51732450,0.36670579,1.65117555,0.17696232,0.41220698
0.08704352,3.15064162,0.03833560,0.21989484,0.36292695,0.52573195,0.38060827,1.71163276,0.17810246,0.42098247
0.09304652,3.23324052,0.03937696,0.22169915,0.37190381,0.53357218,0.39422614,1.77517317,0.17860327,0.42916804
0.09904952,3.31459388,0.04030038,0.22300843,0.37979473,0.54067804,0.40734995,1.84079268,0.17846005,0.43662405
0.10505253,3.39333560,0.04109855,0.22384234,0.38649118,0.54689030,0.41977240,1.90738574,0.17767463,0.44321466
0.11105553,3.46807681,0.04176758,0.22422444,0.39190047,0.55206144,0.43129351,1.97377495,0.17625545,0.44881083
0.11705853,3.53744372,0.04230702,0.22418119,0.39594815,0.55605937,0.44172573,2.03874430,0.17421763,0.45329358
0.12306153,3.60011694,0.04271964,0.22374101,0.39857995,0.55877086,0.45089899,2.10107475,0.17158290,0.45655732
0.12906453,3.65487058,0.04301113,0.22293350,0.39976315,0.56010470,0.45866536,2.15958077,0.16837964,0.45851313
0.13506753,3.70060941,0.04318964,0.22178870,0.39948727,0.55999431,0.46490319,2.21314611,0.16464270,0.45909183
0.14107054,3.73640233,0.04326518,0.22033649,0.39776411,0.55839965,0.46952046,2.26075758,0.16041320,0.45824664
0.14707354,3.76151050,0.04324898,0.21860610,0.39462712,0.55530841,0.47245725,2.30153489,0.15573815,0.45595537
0.15307654,3.77540863,0.04315279,0.21662565,0.39013005,0.55073624,0.47368715,2.33475554,0.15066992,0.45222186
0.15907954,3.77779844,0.04298812,0.21442179,0.38434503,0.54472610,0.47321752,2.35987335,0.14526560,0.44707662
0.16508254,3.76861344,0.04276565,0.21201933,0.37736015,0.53734657,0.47108854,2.37652999,0.13958604,0.44057663
0.17108554,3.74801472,0.04249452,0.20944098,0.36927660,0.52868934,0.46737110,2.38455893,0.13369489,0.43280412
0.17708854,3.71637824,0.04218194,0.20670700,0.36020558,0.51886578,0.46216364,2.38398185,0.12765735,0.42386446
0.18309155,3.67427397,0.04183273,0.20383497,0.35026506,0.50800298,0.45558795,2.37499780,0.12153889,0.41388312
0.18909455,3.62243838,0.04144918,0.20083952,0.33957661,0.49623914,0.44778429,2.35796601,0.11540382,0.40300200
0.19509755,3.56174158,0.04103099,0.19773221,0.32826233,0.48371880,0.43890591,2.33338321,0.10931391,0.39137493
0.20110055,3.49315107,0.04057542,0.19452133,0.31644212,0.47058806,0.42911334,2.30185709,0.10332699,0.37916296
0.20710355,3.41769407,0.04007754,0.19121195,0.30423139,0.45698990,0.41856872,2.26407731,0.09749565,0.36652932
0.21310655,3.33642038,0.03953069,0.18780596,0.29173915,0.44306004,0.40743036,2.22078572,0.09186611,0.35363446
0.21910955,3.25036778,0.03892703,0.18430232,0.27906677,0.42892339,0.39584792,2.17274735,0.08647729,0.34063134
0.22511256,3.16053159,0.03825816,0.18069744,0.26630722,0.41469130,0.38395834,2.12072379,0.08136010,0.32766121
0.23111556,3.06783980,0.03751575,0.17698562,0.25354485,0.40045972,0.37188279,2.06544997,0.07653706,0.31485004
0.23711856,2.97313477,0.03669228,0.17315972,0.24085573,0.38630836,0.35972469,2.00761557,0.07202220,0.30230583
0.24312156,2.87716199,0.03578159,0.16921187,0.22830840,0.37230076,0.34756888,1.94785144,0.06782125,0.29011683
0.24912456,2.78056592,0.03477953,0.16513427,0.21596495,0.35848531,0.33548195,1.88672145,0.06393215,0.27835069
0.25512756,2.68389267,0.03368432,0.16092009,0.20388243,0.34489708,0.32351367,1.82471966,0.06034587,0.26705467
0.26113057,2.58759859,0.03249699,0.15656423,0.19211429,0.33156029,0.31169932,1.76227224,0.05704738,0.25625677
0.26713357,2.49206374,0.03122150,0.15206418,0.18071198,0.31849124,0.30006277,1.69974371,0.05401685,0.24596766
0.27313657,2.39760894,0.02986480,0.14742074,0.16972637,0.30570152,0.28862012,1.63744630,0.05123101,0.23618332
0.27913957,2.30451485,0.02843679,0.14263855,0.15920914,0.29320128,0.27738356,1.57565164,0.04866452,0.22688819
0.28514257,2.21304162,0.02695001,0.13772658,0.14921374,0.28100237,0.26636527,1.51460351,0.04629134,0.21805864
0.29114557,2.12344775,0.02541937,0.13269834,0.13979627,0.26912107,0.25558104,1.45453064,0.04408610,0.20966654
0.29714857,2.03600671,0.02386166,0.12757197,0.13101580,0.25758040,0.24505351,1.39565860,0.04202530,0.20168276
0.30315158,1.95102041,0.02229509,0.12237011,0.12293449,0.24641178,0.23481457,1.33821991,0.04008834,0.19408043
0.30915458,1.86882863,0.02073870,0.11711956,0.11561714,0.23565593,0.22490714,1.28246170,0.03825835,0.18683770
0.31515758,1.78981390,0.01921184,0.11185081,0.10913052,0.22536304,0.21538587,1.22865053,0.03652281,0.17994000
0.32116058,1.71440169,0.01773364,0.10659740,0.10354224,0.21559218,0.20631691,1.17707410,0.03487391,0.17338163
0.32716358,1.64305584,0.01632244,0.10139519,0.09891928,0.20640993,0.19777684,1.12803986,0.03330862,0.16716663
0.33316658,1.57626969,0.01499541,0.09628150,0.09532632,0.19788837,0.18985049,1.08187066,0.03182855,0.16130893
0.33916958,1.51455338,0.01376812,0.09129425,0.09282373,0.19010249,0.18262819,1.03889791,0.03043957,0.15583180
0.34517259,1.45841798,0.01265423,0.08647100,0.09146546,0.18312718,0.17620226,0.99945246,0.02915126,0.15076668
0.35117559,1.40835749,0.01166527,0.08184809,0.09129682,0.17703390,0.17066308,0.96385405,0.02797613,0.14615145
0.35717859,1.36482931,0.01081046,0.07745977,0.09235224,0.17188725,0.16609486,0.93239964,0.02692880,0.14202822
0.36318159,1.32823445,0.01009663,0.07333737,0.09465311,0.16774154,0.16257146,0.90535148,0.02602502,0.13844091
0.36918459,1.29889818,0.00952817,0.06950857,0.09820575,0.16463754,0.16015226,0.88292538,0.02528070,0.13543258
0.37518759,1.27705210,0.00910706,0.06599678,0.10299968,0.16259960,0.15887845,0.86527972,0.02471093,0.13304282
0.38119060,1.26281845,0.00883295,0.06282061,0.10900617,0.16163326,0.15876983,0.85250584,0.02432906,0.13130516
0.38719360,1.25619741,0.00870322,0.05999346,0.11617726,0.16172339,0.15982232,0.84462016,0.02414583,0.13024482
0.39319660,1.25705786,0.00871314,0.05752327,0.12444528,0.16283315,0.16200630,0.84155834,0.02416867,0.12987675
0.39919960,1.26513231,0.00885602,0.05541234,0.13372288,0.16490361,0.16526584,0.84317189,0.02440108,0.13020415
0.40520260,1.28001604,0.00912334,0.05365739,0.14390375,0.16785423,0.16951892,0.84922737,0.02484220,0.13121745
0.41120560,1.30117097,0.00950499,0.05224971,0.15486387,0.17158414,0.17465858,0.85940818,0.02548661,0.13289388
0.41720860,1.32793388,0.00998941,0.05117544,0.16646341,0.17597422,0.18055508,0.87331913,0.02632426,0.13519749
0.42321161,1.35952925,0.01056387,0.05041605,0.17854922,0.18088992,0.18705884,0.89049364,0.02734059,0.13807977
0.42921461,1.39508596,0.01121468,0.04994895,0.19095781,0.18618460,0.19400428,0.91040333,0.02851688,0.14148068
0.43521761,1.43365779,0.01192748,0.04974824,0.20351871,0.19170354,0.20121410,0.93246988,0.02983080,0.14533009
0.44122061,1.47424672,0.01268751,0.04978554,0.21605816,0.19728811,0.20850423,0.95607874,0.03125701,0.14954953
0.44722361,1.51582848,0.01347992,0.05003095,0.22840293,0.20278028,0.21568884,0.98059428,0.03276806,0.15405414
0.45322661,1.55737934,0.01429014,0.05045413,0.24038410,0.20802703,0.22258558,1.00537590,0.03433527,0.15875474
0.45922961,1.59790328,0.01510419,0.05102532,0.25184075,0.21288461,0.22902061,1.02979456,0.03592975,0.16355987
0.46523262,1.63645836,0.01590904,0.05171642,0.26262329,0.21722243,0.23483326,1.05324919,0.03752347,0.16837782
0.47123562,1.67218152,0.01669297,0.05250203,0.27259635,0.22092643,0.23988030,1.07518230,0.03909029,0.17311841
0.47723862,1.70431059,0.01744588,0.05336038,0.28164119,0.22390186,0.24403939,1.09509427,0.04060694,0.17769463
0.48324162,1.73220295,0.01815961,0.05427412,0.28965739,0.22607519,0.24721186,1.11255575,0.04205397,0.18202397
0.48924462,1.75534983,0.01882814,0.05523094,0.29656399,0.22739535,0.24932455,1.12721776,0.04341646,0.18602949
0.49524762,1.77338595,0.01944782,0.05622400,0.30229990,0.22783399,0.25033071,1.13881900,0.04468466,0.18964069
0.50125063,1.78609405,0.02001745,0.05725199,0.30682372,0.22738507,0.25021003,1.14719010,0.04585433,0.19279402
0.50725363,1.79340428,0.02053831,0.05831909,0.31011300,0.22606354,0.24896774,1.15225481,0.04692690,0.19543329
0.51325663,1.79538849,0.02101411,0.05943448,0.31216307,0.22390348,0.24663295,1.15402791,0.04790937,0.19750993
0.51925963,1.79224989,0.02145080,0.06061163,0.31298547,0.22095560,0.24325622,1.15261012,0.04881390,0.19898307
0.52526263,1.78430854,0.02185634,0.06186736,0.31260623,0.21728441,0.23890669,1.14818023,0.04965726,0.19981973
0.53126563,1.77198347,0.02224036,0.06322063,0.31106401,0.21296507,0.23366875,1.14098479,0.05045993,0.19999485
0.53726863,1.75577227,0.02261377,0.06469112,0.30840824,0.20808020,0.22763846,1.13132599,0.05124511,0.19949149
0.54327164,1.73622912,0.02298833,0.06629776,0.30469746,0.20271667,0.22091997,1.11954811,0.05203751,0.19830096
0.54927464,1.71394225,0.02337609,0.06805718,0.29999768,0.19696265,0.21362198,1.10602335,0.05286213,0.19642314
0.55527764,1.68951177,0.02378900,0.06998220,0.29438115,0.19090491,0.20585444,1.09113753,0.05374289,0.19386665
0.56128064,1.66352891,0.02423836,0.07208049,0.28792517,0.18462649,0.19772557,1.07527632,0.05470144,0.19064916
0.56728364,1.63655734,0.02473445,0.07435336,0.28071131,0.17820484,0.18933936,1.05881266,0.05575596,0.18679757
0.57328664,1.60911739,0.02528606,0.07679494,0.27282468,0.17171039,0.18079343,1.04209568,0.05692017,0.18234807
0.57928964,1.58167356,0.02590031,0.07939162,0.26435340,0.16520565,0.17217758,1.02544167,0.05820254,0.17734607
0.58529265,1.55462572,0.02658232,0.08212200,0.25538817,0.15874467,0.16357265,1.00912738,0.05960579,0.17184587
0.59129565,1.52830418,0.02733517,0.08495717,0.24602182,0.15237298,0.15505009,0.99338561,0.06112659,0.16591013
0.59729865,1.50296844,0.02815988,0.08786152,0.23634887,0.14612789,0.14667177,0.97840344,0.06275571,0.15960899
0.60330165,1.47880956,0.02905545,0.09079394,0.22646497,0.14003898,0.13849038,0.96432264,0.06447831,0.15301899
0.60930465,1.45595556,0.03001906,0.09370938,0.21646629,0.13412896,0.13055003,0.95124237,0.06627460,0.14622168
0.61530765,1.43447962,0.03104631,0.09656077,0.20644868,0.12841454,0.12288719,0.93922369,0.06812078,0.13930196
0.62131066,1.41441019,0.03213148,0.09930113,0.19650686,0.12290747,0.11553181,0.92829548,0.06999005,0.13234636
0.62731366,1.39574251,0.03326794,0.10188582,0.18673337,0.11761557,0.10850853,0.91846151,0.07185390,0.12544112
0.63331666,1.37845080,0.03444841,0.10427476,0.17721755,0.11254378,0.10183802,0.90970802,0.07368343,0.11867031
0.63931966,1.36250049,0.03566539,0.10643455,0.16804443,0.10769506,0.09553821,0.90201154,0.07545065,0.11211395
0.64532266,1.34785975,0.03691144,0.10834033,0.15929370,0.10307132,0.08962559,0.89534634,0.07712981,0.10584637
0.65132566,1.33450994,0.03817955,0.10997732,0.15103869,0.09867415,0.08411632,0.88969136,0.07869855,0.09993473
0.65732866,1.32245433,0.03946332,0.11134184,0.14334554,0.09450544,0.07902724,0.88503611,0.08013897,0.09443786
0.66333167,1.31172492,0.04075724,0.11244192,0.13627243,0.09056790,0.07437671,0.88138540,0.08143843,0.08940545
0.66933467,1.30238704,0.04205680,0.11329723,0.12986909,0.08686545,0.07018526,0.87876275,0.08259018,0.08487762
0.67533767,1.29454157,0.04335861,0.11393856,0.12417636,0.08340348,0.06647599,0.87721235,0.08359377,0.08088483
0.68134067,1.28832498,0.04466042,0.11440662,0.11922609,0.08018901,0.06327484,0.87679952,0.08445515,0.07744824
0.68734367,1.28390711,0.04596112,0.11475049,0.11504109,0.07723074,0.06061053,0.87760985,0.08518665,0.07458038
0.69334667,1.28148691,0.04726063,0.11502546,0.11163528,0.07453903,0.05851432,0.87974694,0.08580667,0.07228608
0.69934967,1.28128648,0.04855980,0.11529075,0.10901397,0.07212580,0.05701953,0.88332896,0.08633922,0.07056368
0.70535268,1.28354361,0.04986021,0.11560689,0.10717423,0.07000436,0.05616086,0.88848428,0.08681331,0.06940638
0.71135568,1.28850317,0.05116396,0.11603313,0.10610525,0.06818918,0.05597349,0.89534608,0.08726222,0.06880367
0.71735868,1.29640774,0.05247337,0.11662480,0.10578883,0.06669564,0.05649198,0.90404643,0.08772265,0.06874277
0.72336168,1.30748764,0.05379070,0.11743103,0.10619978,0.06553964,0.05774906,0.91470981,0.08823386,0.06920992
0.72936468,1.32195086,0.05511775,0.11849265,0.10730632,0.06473733,0.05977432,0.92744634,0.08883667,0.07019169
0.73536768,1.33997315,0.05645550,0.11984055,0.10907052,0.06430460,0.06259278,0.94234499,0.08957251,0.07167589
0.74137069,1.36168844,0.05780371,0.12149455,0.11144859,0.06425673,0.06622347,0.95946683,0.09048237,0.07365236
0.74737369,1.38718003,0.05916050,0.12346274,0.11439131,0.06460786,0.07067809,0.97883864,0.09160582,0.07611344
0.75337669,1.41647275,0.06052195,0.12574141,0.11784437,0.06537049,0.07595973,1.00044714,0.09297989,0.07905421
0.75937969,1.44952633,0.06188174,0.12831546,0.12174875,0.06655500,0.08206175,1.02423397,0.09463804,0.08247233
0.76538269,1.48623029,0.06323087,0.13115937,0.12604126,0.06816904,0.08896690,1.05009174,0.09660908,0.08636776
0.77138569,1.52640051,0.06455739,0.13423846,0.13065513,0.07021707,0.09664672,1.07786143,0.09891612,0.09074215
0.77738869,1.56977780,0.06584636,0.13751060,0.13552071,0.07269979,0.10506120,1.10733125,0.10157548,0.09559808
0.78339170,1.61602854,0.06707982,0.14092807,0.14056636,0.07561367,0.11415889,1.13823730,0.10459576,0.10093816
0.78939470,1.66474760,0.06823702,0.14443955,0.14571956,0.07895052,0.12387729,1.17026605,0.10797687,0.10676405
0.79539770,1.71546364,0.06929470,0.14799218,0.15090808,0.08269711,0.13414364,1.20305886,0.11170928,0.11307542
0.80140070,1.76764668,0.07022767,0.15153340,0.15606142,0.08683492,0.14487607,1.23621846,0.11577337,0.11986896
0.80740370,1.82071801,0.07100945,0.15501279,0.16111227,0.09133998,0.15598509,1.26931729,0.12013907,0.12713746
0.81340670,1.87406223,0.07161305,0.15838351,0.16599817,0.09618286,0.16737535,1.30190773,0.12476566,0.13486897
0.81940970,1.92704107,0.07201196,0.16160353,0.17066307,0.10132880,0.17894760,1.33353364,0.12960205,0.14304617
0.82541271,1.97900889,0.07218111,0.16463652,0.17505902,0.10673800,0.19060081,1.36374323,0.13458723,0.15164585
0.83141571,2.02932912,0.07209792,0.16745241,0.17914763,0.11236609,0.20223438,1.39210246,0.13965125,0.16063865
0.83741871,2.07739156,0.07174330,0.17002761,0.18290141,0.11816480,0.21375033,1.41820891,0.14471654,0.16998898
0.84342171,2.12262969,0.07110263,0.17234501,0.18630497,0.12408269,0.22505538,1.44170519,0.14969961,0.17965521
0.84942471,2.16453766,0.07016655,0.17439376,0.18935577,0.13006623,0.23606298,1.46229180,0.15451317,0.18959008
0.85542771,2.20268641,0.06893168,0.17616881,0.19206475,0.13606078,0.24669498,1.47973860,0.15906851,0.19974127
0.86143072,2.23673830,0.06740101,0.17767050,0.19445645,0.14201191,0.25688321,1.49389473,0.16327822,0.21005234
0.86743372,2.26645998,0.06558421,0.17890397,0.19656884,0.14786663,0.26657069,1.50469635,0.16705903,0.22046373
0.87343672,2.29173282,0.06349758,0.17987873,0.19845276,0.15357476,0.27571256,1.51217212,0.17033475,0.23091402
0.87943972,2.31256073,0.06116379,0.18060825,0.20017102,0.15909028,0.28427671,1.51644601,0.17303919,0.24134139
0.88544272,2.32907492,0.05861147,0.18110967,0.20179710,0.16437262,0.29224416,1.51773739,0.17511888,0.25168503
0.89144572,2.34153542,0.05587442,0.18140367,0.20341364,0.16938788,0.29960904,1.51635832,0.17653556,0.26188680
0.89744872,2.35032904,0.05299082,0.18151438,0.20511053,0.17410987,0.30637844,1.51270795,0.17726827,0.27189277
0.90345173,2.35596368,0.05000222,0.18146952,0.20698285,0.17852097,0.31257184,1.50726427,0.17731490,0.28165471
0.90945473,2.35905885,0.04695241,0.18130038,0.20912859,0.18261272,0.31822036,1.50057316,0.17669320,0.29113142
0.91545773,2.36033242,0.04388635,0.18104200,0.21164609,0.18638615,0.32336571,1.49323504,0.17544109,0.30028982
0.92146073,2.36058347,0.04084902,0.18073311,0.21463145,0.18985172,0.32805892,1.48588928,0.17361630,0.30910574
0.92746373,2.36067164,0.03788433,0.18041596,0.21817578,0.19302888,0.33235866,1.47919660,0.17129521,0.31756421
0.93346673,2.36149288,0.03503417,0.18013597,0.22236227,0.19594535,0.33632945,1.47381997,0.16857107,0.32565938
0.93946973,2.36395231,0.03233747,0.17994100,0.22726338,0.19863588,0.34003944,1.47040412,0.16555149,0.33339385
0.94547274,2.36893446,0.02982951,0.17988039,0.23293785,0.20114074,0.34355800,1.46955441,0.16235534,0.34077746
0.95147574,2.37727177,0.02754127,0.18000361,0.23942787,0.20350380,0.34695308,1.47181536,0.15910915,0.34782557
0.95747874,2.38971214,0.02549895,0.18035862,0.24675637,0.20577041,0.35028834,1.47764960,0.15594311,0.35455681
0.96348174,2.40688652,0.02372366,0.18098986,0.25492445,0.20798507,0.35362019,1.48741776,0.15298689,0.36099050
0.96948474,2.42927799,0.02223117,0.18193615,0.26390927,0.21018890,0.35699492,1.50136031,0.15036520,0.36714372
0.97548774,2.45719324,0.02103188,0.18322836,0.27366231,0.21241728,0.36044580,1.51958173,0.14819360,0.37302831
0.98149075,2.49073821,0.02013073,0.18488713,0.28410818,0.21469746,0.36399058,1.54203819,0.14657436,0.37864793
0.98749375,2.52979897,0.01952738,0.18692071,0.29514425,0.21704650,0.36762936,1.56852924,0.14559279,0.38399535
0.99349675,2.57402928,0.01921627,0.18932308,0.30664102,0.21946959,0.37134302,1.59869421,0.14531396,0.38905030
0.99949975,2.62284579,0.01918693,0.19207250,0.31844343,0.22195878,0.37509240,1.63201395,0.14578018,0.39377786
