energy_ev,total_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.34667334,0.06868580,0.01156018,0.05675677,0.01015129,0.00000000,0.00002668,0.00104477,0.00041109,0.00426821
-3.34067034,0.08193409,0.01381832,0.06750773,0.01226771,0.00000000,0.00003133,0.00128213,0.00050907,0.00514675
-3.33466733,0.09715920,0.01642169,0.07980833,0.01476383,0.00000000,0.00003664,0.00156412,0.00062657,0.00616891
-3.32866433,0.11450059,0.01939688,0.09375250,0.01767999,0.00000000,0.00004263,0.00189665,0.00076639,0.00734906
-3.32266133,0.13408166,0.02276822,0.10941791,0.02105742,0.00000000,0.00004931,0.00228589,0.00093154,0.00870128
-3.31665833,0.15600301,0.02655665,0.12686064,0.02493707,0.00000000,0.00005668,0.00273816,0.00112512,0.01023897
-3.31065533,0.18033560,0.03077847,0.14610969,0.02935822,0.00000000,0.00006471,0.00325975,0.00135028,0.01197434
-3.30465233,0.20711392,0.03544419,0.16716190,0.03435701,0.00000000,0.00007336,0.00385674,0.00161012,0.01391788
-3.29864932,0.23632942,0.04055727,0.18997711,0.03996472,0.00000000,0.00008259,0.00453480,0.00190763,0.01607789
-3.29264632,0.26792468,0.04611303,0.21447420,0.04620601,0.00000000,0.00009233,0.00529895,0.00224552,0.01845990
-3.28664332,0.30178828,0.05209766,0.24052789,0.05309710,0.00000000,0.00010248,0.00615329,0.00262612,0.02106612
-3.28064032,0.33775102,0.05848736,0.26796687,0.06064391,0.00000000,0.00011293,0.00710076,0.00305123,0.02389501
-3.27463732,0.37558355,0.06524777,0.29657312,0.06884028,0.00000000,0.00012355,0.00814279,0.00352197,0.02694085
-3.26863432,0.41499569,0.07233363,0.32608287,0.07766633,0.00000000,0.00013421,0.00927912,0.00403865,0.03019339
-3.26263132,0.45563771,0.07968879,0.35618917,0.08708702,0.00000000,0.00014474,0.01050750,0.00460059,0.03363774
-3.25662831,0.49710368,0.08724653,0.38654605,0.09705111,0.00000000,0.00015498,0.01182350,0.00520605,0.03725429
-3.25062531,0.53893689,0.09493029,0.41677441,0.10749042,0.00000000,0.00016474,0.01322033,0.00585207,0.04101890
-3.24462231,0.58063741,0.10265479,0.44646940,0.11831966,0.00000000,0.00017387,0.01468880,0.00653439,0.04490328
-3.23861931,0.62167161,0.11032747,0.47520910,0.12943678,0.00000000,0.00018219,0.01621723,0.00724746,0.04887561
-3.23261631,0.66148349,0.11785039,0.50256439,0.14072399,0.00000000,0.00018953,0.01779162,0.00798438,0.05290134
-3.22661331,0.69950746,0.12512231,0.52810946,0.15204937,0.00000000,0.00019576,0.01939577,0.00873699,0.05694435
-3.22061031,0.73518227,0.13204119,0.55143288,0.16326920,0.00000000,0.00020073,0.02101163,0.00949594,0.06096819
-3.21460730,0.76796562,0.13850677,0.57214851,0.17423088,0.00000000,0.00020436,0.02261964,0.01025086,0.06493767
-3.20860430,0.79734897,0.14442329,0.58990616,0.18477650,0.00000000,0.00020656,0.02419928,0.01099058,0.06882046
-3.20260130,0.82287203,0.14970232,0.60440138,0.19474685,0.00000000,0.00020728,0.02572966,0.01170336,0.07258895
-3.19659830,0.84413641,0.15426539,0.61538404,0.20398581,0.00000000,0.00020652,0.02719016,0.01237719,0.07622209
-3.19059530,0.86081792,0.15804657,0.62266548,0.21234497,0.00000000,0.00020429,0.02856115,0.01300014,0.07970717
-3.18459230,0.87267707,0.16099470,0.62612383,0.21968836,0.00000000,0.00020064,0.02982474,0.01356069,0.08304158
-3.17858929,0.87956730,0.16307530,0.62570737,0.22589693,0.00000000,0.00019566,0.03096551,0.01404808,0.08623431
-3.17258629,0.88144067,0.16427204,0.62143579,0.23087281,0.00000000,0.00018944,0.03197117,0.01445269,0.08930714
-3.16658329,0.87835069,0.16458767,0.61339944,0.23454300,0.00000000,0.00018213,0.03283317,0.01476632,0.09229549
-3.16058029,0.87045222,0.16404443,0.60175638,0.23686239,0.00000000,0.00017387,0.03354720,0.01498252,0.09524874
-3.15457729,0.85799840,0.16268383,0.58672773,0.23781594,0.00000000,0.00016485,0.03411353,0.01509679,0.09823001
-3.14857429,0.84133463,0.16056587,0.56859124,0.23741992,0.00000000,0.00015524,0.03453716,0.01510681,0.10131532
-3.14257129,0.82088990,0.15776763,0.54767348,0.23572212,0.00000000,0.00014524,0.03482789,0.01501249,0.10459211
-3.13656828,0.79716567,0.15438135,0.52434109,0.23280109,0.00000000,0.00013504,0.03500002,0.01481602,0.10815706
-3.13056528,0.77072285,0.15051202,0.49899122,0.22876425,0.00000000,0.00012484,0.03507206,0.01452187,0.11211323
-3.12456228,0.74216712,0.14627453,0.47204178,0.22374526,0.00000000,0.00011483,0.03506607,0.01413660,0.11656666
-3.11855928,0.71213340,0.14179062,0.44392168,0.21790044,0.00000000,0.00010519,0.03500694,0.01366878,0.12162241
-3.11255628,0.68126983,0.13718551,0.41506151,0.21140469,0.00000000,0.00009613,0.03492155,0.01312867,0.12738016
-3.10655328,0.65022187,0.13258460,0.38588497,0.20444695,0.00000000,0.00008781,0.03483773,0.01252799,0.13392962
-3.10055028,0.61961724,0.12811010,0.35680125,0.19722548,0.00000000,0.00008041,0.03478323,0.01187960,0.14134578
-3.09454727,0.59005197,0.12387796,0.32819861,0.18994314,0.00000000,0.00007411,0.03478470,0.01119719,0.14968432
-3.08854427,0.56207824,0.11999506,0.30043929,0.18280295,0.00000000,0.00006908,0.03486666,0.01049496,0.15897732
-3.08254127,0.53619429,0.11655675,0.27385581,0.17600405,0.00000000,0.00006552,0.03505052,0.00978728,0.16922954
-3.07653827,0.51283666,0.11364499,0.24874863,0.16973828,0.00000000,0.00006361,0.03535381,0.00908846,0.18041536
-3.07053527,0.49237498,0.11132694,0.22538511,0.16418741,0.00000000,0.00006356,0.03578955,0.00841242,0.19247672
-3.06453227,0.47510933,0.10965416,0.20399961,0.15952112,0.00000000,0.00006559,0.03636572,0.00777257,0.20532217
-3.05852926,0.46127000,0.10866243,0.18479464,0.15589574,0.00000000,0.00006994,0.03708510,0.00718157,0.21882702
-3.05252626,0.45101960,0.10837204,0.16794262,0.15345361,0.00000000,0.00007688,0.03794519,0.00665122,0.23283491
-3.04652326,0.44445712,0.10878874,0.15358815,0.15232306,0.00000000,0.00008670,0.03893842,0.00619235,0.24716059
-3.04052026,0.44162344,0.10990492,0.14185051,0.15261870,0.00000000,0.00009969,0.04005255,0.00581478,0.26159398
-3.03451726,0.44250803,0.11170131,0.13282598,0.15444194,0.00000000,0.00011619,0.04127128,0.00552725,0.27590539
-3.02851426,0.44705607,0.11414881,0.12658987,0.15788151,0.00000000,0.00013652,0.04257493,0.00533740,0.28985171
-3.02251126,0.45517568,0.11721037,0.12319791,0.16301368,0.00000000,0.00016104,0.04394132,0.00525173,0.30318337
-3.01650825,0.46674455,0.12084295,0.12268688,0.16990209,0.00000000,0.00019006,0.04534664,0.00527557,0.31565176
-3.01050525,0.48161565,0.12499921,0.12507443,0.17859700,0.00000000,0.00022390,0.04676638,0.00541302,0.32701689
-3.00450225,0.49962157,0.12962904,0.13035784,0.18913372,0.00000000,0.00026283,0.04817617,0.00566686,0.33705486
-2.99849925,0.52057718,0.13468069,0.13851196,0.20153046,0.00000000,0.00030710,0.04955263,0.00603851,0.34556493
-2.99249625,0.54428069,0.14010152,0.14948634,0.21578527,0.00000000,0.00035685,0.05087401,0.00652787,0.35237583
-2.98649325,0.57051278,0.14583836,0.16320175,0.23187256,0.00000000,0.00041215,0.05212071,0.00713319,0.35735100
-2.98049025,0.59903436,0.15183737,0.17954628,0.24973904,0.00000000,0.00047298,0.05327570,0.00785096,0.36039259
-2.97448724,0.62958297,0.15804367,0.19837157,0.26929967,0.00000000,0.00053917,0.05432463,0.00867574,0.36144412
-2.96848424,0.66186849,0.16440058,0.21948918,0.29043368,0.00000000,0.00061043,0.05525594,0.00960007,0.36049144
-2.96248124,0.69556864,0.17084875,0.24266786,0.31298123,0.00000000,0.00068632,0.05606066,0.01061438,0.35756242
-2.95647824,0.73032484,0.17732523,0.26763174,0.33674102,0.00000000,0.00076624,0.05673214,0.01170692,0.35272488
-2.95047524,0.76573927,0.18376264,0.29406020,0.36146919,0.00000000,0.00084946,0.05726573,0.01286380,0.34608344
-2.94447224,0.80137361,0.19008857,0.32158931,0.38688001,0.00000000,0.00093507,0.05765834,0.01406909,0.33777501
-2.93846923,0.83675014,0.19622543,0.34981545,0.41264842,0.00000000,0.00102202,0.05790795,0.01530496,0.32796350
-2.93246623,0.87135556,0.20209070,0.37830093,0.43841484,0.00000000,0.00110916,0.05801326,0.01655201,0.31683384
-2.92646323,0.90464794,0.20759785,0.40658190,0.46379216,0.00000000,0.00119525,0.05797329,0.01778952,0.30458566
-2.92046023,0.93606674,0.21265786,0.43417822,0.48837490,0.00000000,0.00127895,0.05778712,0.01899600,0.29142700
-2.91445723,0.96504590,0.21718133,0.46060516,0.51175044,0.00000000,0.00135893,0.05745374,0.02014962,0.27756816
-2.90845423,0.99102966,0.22108128,0.48538659,0.53351181,0.00000000,0.00143386,0.05697202,0.02122881,0.26321616
-2.90245123,1.01349043,0.22427629,0.50806911,0.55327177,0.00000000,0.00150247,0.05634083,0.02221290,0.24856977
-2.89644822,1.03194804,0.22669414,0.52823655,0.57067747,0.00000000,0.00156359,0.05555925,0.02308269,0.23381552
-2.89044522,1.04598950,0.22827557,0.54552432,0.58542513,0.00000000,0.00161621,0.05462689,0.02382109,0.21912458
-2.88444222,1.05528815,0.22897796,0.55963279,0.59727401,0.00000000,0.00165951,0.05354430,0.02441371,0.20465060
-2.87843922,1.05962133,0.22877887,0.57033920,0.60605902,0.00000000,0.00169289,0.05231340,0.02484932,0.19052856
-2.87243622,1.05888528,0.22767906,0.57750730,0.61170118,0.00000000,0.00171602,0.05093791,0.02512032,0.17687446
-2.86643322,1.05310667,0.22570486,0.58109445,0.61421546,0.00000000,0.00172883,0.04942377,0.02522300,0.16378579
-2.86043022,1.04244960,0.22290969,0.58115543,0.61371537,0.00000000,0.00173158,0.04777941,0.02515772,0.15134257
-2.85442721,1.02721780,0.21937459,0.57784304,0.61041404,0.00000000,0.00172478,0.04601603,0.02492893,0.13960892
-2.84842421,1.00785140,0.21520764,0.57140497,0.60462144,0.00000000,0.00170927,0.04414766,0.02454507,0.12863484
-2.84242121,0.98491831,0.21054227,0.56217727,0.59673782,0.00000000,0.00168612,0.04219108,0.02401829,0.11845812
-2.83641821,0.95910027,0.20553433,0.55057449,0.58724335,0.00000000,0.00165665,0.04016567,0.02336405,0.10910622
-2.83041521,0.93117403,0.20035820,0.53707672,0.57668433,0.00000000,0.00162239,0.03809302,0.02260065,0.10059797
-2.82441221,0.90198825,0.19520182,0.52221420,0.56565634,0.00000000,0.00158499,0.03599645,0.02174858,0.09294500
-2.81840920,0.87243696,0.19026098,0.50654993,0.55478497,0.00000000,0.00154622,0.03390042,0.02082984,0.08615283
-2.81240620,0.84343062,0.18573290,0.49066092,0.54470469,0.00000000,0.00150787,0.03182984,0.01986729,0.08022161
-2.80640320,0.81586583,0.18180954,0.47511894,0.53603673,0.00000000,0.00147170,0.02980939,0.01888382,0.07514644
-2.80040020,0.79059483,0.17867068,0.46047127,0.52936666,0.00000000,0.00143940,0.02786271,0.01790172,0.07091737
-2.79439720,0.76839607,0.17647717,0.44722236,0.52522265,0.00000000,0.00141250,0.02601172,0.01694195,0.06751912
-2.78839420,0.74994682,0.17536454,0.43581693,0.52405498,0.00000000,0.00139235,0.02427593,0.01602355,0.06493057
-2.78239120,0.73579903,0.17543732,0.42662516,0.52621791,0.00000000,0.00138001,0.02267188,0.01516315,0.06312406
-2.77638819,0.72635923,0.17676415,0.41993055,0.53195427,0.00000000,0.00137630,0.02121264,0.01437450,0.06206472
-2.77038519,0.72187321,0.17937407,0.41592072,0.54138366,0.00000000,0.00138169,0.01990743,0.01366819,0.06170987
-2.76438219,0.72241630,0.18325400,0.41468159,0.55449464,0.00000000,0.00139632,0.01876146,0.01305151,0.06200843
-2.75837919,0.72788930,0.18834769,0.41619509,0.57114129,0.00000000,0.00141999,0.01777583,0.01252831,0.06290076
-2.75237619,0.73802052,0.19455605,0.42034043,0.59104445,0.00000000,0.00145216,0.01694760,0.01209912,0.06431860
-2.74637319,0.75237381,0.20173911,0.42689885,0.61379768,0.00000000,0.00149194,0.01627000,0.01176129,0.06618554
-2.74037019,0.77036223,0.20971936,0.43556181,0.63887775,0.00000000,0.00153816,0.01573278,0.01150924,0.06841769
-2.73436718,0.79126711,0.21828657,0.44594209,0.66565956,0.00000000,0.00158939,0.01532263,0.01133487,0.07092489
-2.72836418,0.81426169,0.22720382,0.45758767,0.69343492,0.00000000,0.00164396,0.01502374,0.01122789,0.07361222
-2.72236118,0.83843861,0.23621463,0.46999764,0.72143467,0.00000000,0.00170007,0.01481835,0.01117638,0.07638179
-2.71635818,0.86284020,0.24505088,0.48263976,0.74885335,0.00000000,0.00175580,0.01468747,0.01116722,0.07913495
-2.71035518,0.88649060,0.25344136,0.49496891,0.77487547,0.00000000,0.00180918,0.01461147,0.01118665,0.08177454
-2.70435218,0.90842840,0.26112042,0.50644588,0.79870264,0.00000000,0.00185831,0.01457077,0.01122077,0.08420735
-2.69834917,0.92773871,0.26783665,0.51655567,0.81958029,0.00000000,0.00190134,0.01454649,0.01125601,0.08634657
-2.69234617,0.94358343,0.27336100,0.52482480,0.83682305,0.00000000,0.00193659,0.01452100,0.01127963,0.08811407
-2.68634317,0.95522853,0.27749424,0.53083683,0.84983790,0.00000000,0.00196259,0.01447849,0.01128004,0.08944263
-2.68034017,0.96206752,0.28007331,0.53424571,0.85814396,0.00000000,0.00197812,0.01440538,0.01124721,0.09027772
-2.67433717,0.96364000,0.28097636,0.53478633,0.86138830,0.00000000,0.00198224,0.01429071,0.01117290,0.09057901
-2.66833417,0.95964492,0.28012634,0.53228210,0.85935721,0.00000000,0.00197434,0.01412639,0.01105084,0.09032138
-2.66233117,0.94994798,0.27749293,0.52664918,0.85198226,0.00000000,0.00195413,0.01390738,0.01087683,0.08949549
-2.65632816,0.93458304,0.27309278,0.51789737,0.83934134,0.00000000,0.00192167,0.01363178,0.01064879,0.08810782
-2.65032516,0.91374776,0.26698812,0.50612782,0.82165433,0.00000000,0.00187732,0.01330077,0.01036669,0.08618021
-2.64432216,0.88779365,0.25928381,0.49152759,0.79927402,0.00000000,0.00182174,0.01291856,0.01003242,0.08374894
-2.63831916,0.85721139,0.25012303,0.47436151,0.77267256,0.00000000,0.00175587,0.01249221,0.00964962,0.08086336
-2.63231616,0.82261184,0.23968175,0.45496188,0.74242415,0.00000000,0.00168087,0.01203137,0.00922345,0.07758421
-2.62631316,0.78470405,0.22816238,0.43371624,0.70918482,0.00000000,0.00159809,0.01154804,0.00876032,0.07398158
-2.62031016,0.74427099,0.21578680,0.41105414,0.67367012,0.00000000,0.00150900,0.01105623,0.00826759,0.07013283
-2.61430715,0.70214422,0.20278907,0.38743318,0.63663176,0.00000000,0.00141516,0.01057167,0.00775329,0.06612023
-2.60830415,0.65917841,0.18940829,0.36332512,0.59883402,0.00000000,0.00131816,0.01011140,0.00722578,0.06202877
-2.60230115,0.61622671,0.17588161,0.33920236,0.56103090,0.00000000,0.00121957,0.00969347,0.00669353,0.05794391
-2.59629815,0.57411783,0.16243791,0.31552546,0.52394481,0.00000000,0.00112087,0.00933658,0.00616480,0.05394958
-2.59029515,0.53363539,0.14929219,0.29273189,0.48824734,0.00000000,0.00102348,0.00905974,0.00564744,0.05012632
-2.58429215,0.49550010,0.13664087,0.27122633,0.45454276,0.00000000,0.00092865,0.00888190,0.00514867,0.04654967
-2.57828914,0.46035503,0.12465802,0.25137264,0.42335459,0.00000000,0.00083747,0.00882165,0.00467497,0.04328881
-2.57228614,0.42875421,0.11349271,0.23348764,0.39511542,0.00000000,0.00075087,0.00889685,0.00423195,0.04040548
-2.56628314,0.40115431,0.10326726,0.21783654,0.37016000,0.00000000,0.00066959,0.00912428,0.00382426,0.03795310
-2.56028014,0.37790950,0.09407647,0.20463000,0.34872163,0.00000000,0.00059417,0.00951927,0.00345556,0.03597616
-2.55427714,0.35926898,0.08598767,0.19402257,0.33093168,0.00000000,0.00052497,0.01009530,0.00312855,0.03450973
-2.54827414,0.34537704,0.07904149,0.18611243,0.31682184,0.00000000,0.00046219,0.01086361,0.00284495,0.03357922
-2.54227114,0.33627511,0.07325319,0.18094215,0.30632895,0.00000000,0.00040585,0.01183273,0.00260557,0.03320015
-2.53626813,0.33190562,0.06861446,0.17850018,0.29930201,0.00000000,0.00035585,0.01300811,0.00241037,0.03337812
-2.53026513,0.33211722,0.06509546,0.17872314,0.29551092,0.00000000,0.00031196,0.01439160,0.00225852,0.03410875
-2.52426213,0.33667113,0.06264715,0.18149853,0.29465675,0.00000000,0.00027386,0.01598111,0.00214849,0.03537777
-2.51825913,0.34524837,0.06120364,0.18666786,0.29638302,0.00000000,0.00024114,0.01777015,0.00207813,0.03716115
-2.51225613,0.35745785,0.06068458,0.19403024,0.30028773,0.00000000,0.00021335,0.01974758,0.00204471,0.03942528
-2.50625313,0.37284501,0.06099755,0.20334624,0.30593592,0.00000000,0.00018999,0.02189733,0.00204508,0.04212727
-2.50025013,0.39090118,0.06204037,0.21434221,0.31287220,0.00000000,0.00017057,0.02419834,0.00207565,0.04521538
-2.49424712,0.41107354,0.06370333,0.22671498,0.32063327,0.00000000,0.00015455,0.02662453,0.00213255,0.04862961
-2.48824412,0.43277570,0.06587141,0.24013710,0.32876000,0.00000000,0.00014146,0.02914504,0.00221162,0.05230248
-2.48224112,0.45539885,0.06842637,0.25426254,0.33680876,0.00000000,0.00013081,0.03172458,0.00230854,0.05615998
-2.47623812,0.47832353,0.07124888,0.26873297,0.34436202,0.00000000,0.00012217,0.03432402,0.00241887,0.06012283
-2.47023512,0.50093174,0.07422051,0.28318448,0.35103769,0.00000000,0.00011512,0.03690109,0.00253813,0.06410786
-2.46423212,0.52261947,0.07722579,0.29725481,0.35649726,0.00000000,0.00010931,0.03941137,0.00266187,0.06802970
-2.45822911,0.54280918,0.08015420,0.31059087,0.36045241,0.00000000,0.00010441,0.04180930,0.00278575,0.07180266
-2.45222611,0.56096209,0.08290201,0.32285635,0.36267001,0.00000000,0.00010017,0.04404945,0.00290558,0.07534263
-2.44622311,0.57658998,0.08537417,0.33373934,0.36297545,0.00000000,0.00009634,0.04608770,0.00301747,0.07856924
-2.44022011,0.58926598,0.08748598,0.34295963,0.36125418,0.00000000,0.00009275,0.04788264,0.00311781,0.08140787
-2.43421711,0.59863407,0.08916455,0.35027535,0.35745151,0.00000000,0.00008925,0.04939678,0.00320343,0.08379171
-2.42821411,0.60441691,0.09035010,0.35548885,0.35157071,0.00000000,0.00008575,0.05059776,0.00327159,0.08566359
-2.42221111,0.60642168,0.09099693,0.35845145,0.34366951,0.00000000,0.00008215,0.05145941,0.00332007,0.08697757
-2.41620810,0.60454353,0.09107404,0.35906678,0.33385530,0.00000000,0.00007843,0.05196261,0.00334719,0.08770029
-2.41020510,0.59876664,0.09056539,0.35729276,0.32227897,0.00000000,0.00007456,0.05209594,0.00335187,0.08781180
-2.40420210,0.58916270,0.08946982,0.35314180,0.30912794,0.00000000,0.00007054,0.05185603,0.00333359,0.08730613
-2.39819910,0.57588675,0.08780045,0.34667944,0.29461851,0.00000000,0.00006639,0.05124765,0.00329244,0.08619124
-2.39219610,0.55917071,0.08558378,0.33802137,0.27898782,0.00000000,0.00006214,0.05028355,0.00322906,0.08448863
-2.38619310,0.53931471,0.08285844,0.32732886,0.26248575,0.00000000,0.00005783,0.04898397,0.00314462,0.08223242
-2.38019010,0.51667655,0.07967351,0.31480300,0.24536710,0.00000000,0.00005350,0.04737590,0.00304074,0.07946810
-2.37418709,0.49165988,0.07608673,0.30067778,0.22788421,0.00000000,0.00004919,0.04549216,0.00291945,0.07625086
-2.36818409,0.46470140,0.07216243,0.28521244,0.21028025,0.00000000,0.00004495,0.04337027,0.00278313,0.07264369
-2.36218109,0.43625770,0.06796941,0.26868344,0.19278349,0.00000000,0.00004082,0.04105122,0.00263436,0.06871534
-2.35617809,0.40679234,0.06357877,0.25137626,0.17560252,0.00000000,0.00003685,0.03857818,0.00247591,0.06453808
-2.35017509,0.37676350,0.05906185,0.23357760,0.15892257,0.00000000,0.00003307,0.03599518,0.00231062,0.06018559
-2.34417209,0.34661281,0.05448826,0.21556801,0.14290301,0.00000000,0.00002951,0.03334587,0.00214132,0.05573086
-2.33816908,0.31675570,0.04992423,0.19761555,0.12767592,0.00000000,0.00002620,0.03067238,0.00197075,0.05124436
-2.33216608,0.28757353,0.04543109,0.17997040,0.11334567,0.00000000,0.00002316,0.02801429,0.00180154,0.04679235
-2.32616308,0.25940782,0.04106416,0.16286082,0.09998952,0.00000000,0.00002040,0.02540783,0.00163611,0.04243560
-2.32016008,0.23255654,0.03687194,0.14649047,0.08765902,0.00000000,0.00001795,0.02288522,0.00147665,0.03822837
-2.31415708,0.20727256,0.03289561,0.13103703,0.07638202,0.00000000,0.00001581,0.02047429,0.00132511,0.03421783
-2.30815408,0.18376411,0.02916892,0.11665229,0.06616531,0.00000000,0.00001399,0.01819821,0.00118320,0.03044373
-2.30215108,0.16219719,0.02571833,0.10346344,0.05699754,0.00000000,0.00001250,0.01607554,0.00105235,0.02693850
-2.29614807,0.14269944,0.02256341,0.09157541,0.04885242,0.00000000,0.00001137,0.01412036,0.00093379,0.02372758
-2.29014507,0.12536545,0.01971754,0.08107425,0.04169194,0.00000000,0.00001060,0.01234260,0.00082853,0.02083009
-2.28414207,0.11026293,0.01718869,0.07203107,0.03546959,0.00000000,0.00001022,0.01074849,0.00073743,0.01825961
-2.27813907,0.09743954,0.01498036,0.06450646,0.03013339,0.00000000,0.00001025,0.00934109,0.00066121,0.01602517
-2.27213607,0.08692987,0.01309260,0.05855511,0.02562868,0.00000000,0.00001074,0.00812091,0.00060053,0.01413233
-2.26613307,0.07876229,0.01152299,0.05423029,0.02190063,0.00000000,0.00001172,0.00708648,0.00055600,0.01258420
-2.26013007,0.07296532,0.01026762,0.05158795,0.01889633,0.00000000,0.00001325,0.00623499,0.00052825,0.01138254
-2.25412706,0.06957306,0.00932196,0.05069028,0.01656655,0.00000000,0.00001542,0.00556284,0.00051796,0.01052869
-2.24812406,0.06862961,0.00868158,0.05160836,0.01486703,0.00000000,0.00001829,0.00506614,0.00052587,0.01002437
-2.24212106,0.07019200,0.00834276,0.05442384,0.01375941,0.00000000,0.00002197,0.00474113,0.00055283,0.00987232
-2.23611806,0.07433165,0.00830291,0.05922934,0.01321172,0.00000000,0.00002658,0.00458449,0.00059977,0.01007674
-2.23011506,0.08113399,0.00856071,0.06612762,0.01319850,0.00000000,0.00003225,0.00459352,0.00066774,0.01064346
-2.22411206,0.09069639,0.00911618,0.07522923,0.01370054,0.00000000,0.00003915,0.00476628,0.00075784,0.01157988
-2.21810905,0.10312418,0.00997039,0.08664880,0.01470431,0.00000000,0.00004745,0.00510150,0.00087123,0.01289465
-2.21210605,0.11852500,0.01112516,0.10049992,0.01620112,0.00000000,0.00005735,0.00559845,0.00100906,0.01459715
-2.20610305,0.13700143,0.01258235,0.11688873,0.01818594,0.00000000,0.00006910,0.00625673,0.00117243,0.01669665
-2.20010005,0.15864235,0.01434323,0.13590636,0.02065618,0.00000000,0.00008297,0.00707586,0.00136229,0.01920138
-2.19409705,0.18351310,0.01640756,0.15762055,0.02361018,0.00000000,0.00009925,0.00805492,0.00157941,0.02211736
-2.18809405,0.21164501,0.01877269,0.18206666,0.02704572,0.00000000,0.00011829,0.00919206,0.00182425,0.02544716
-2.18209105,0.24302463,0.02143256,0.20923859,0.03095845,0.00000000,0.00014049,0.01048397,0.00209690,0.02918857
-2.17608804,0.27758332,0.02437675,0.23907988,0.03534046,0.00000000,0.00016628,0.01192546,0.00239702,0.03333337
-2.17008504,0.31518758,0.02758965,0.27147564,0.04017885,0.00000000,0.00019617,0.01350888,0.00272372,0.03786605
-2.16408204,0.35563091,0.03104962,0.30624571,0.04545464,0.00000000,0.00023074,0.01522379,0.00307557,0.04276281
-2.15807904,0.39862765,0.03472849,0.34313956,0.05114180,0.00000000,0.00027062,0.01705657,0.00345048,0.04799075
-2.15207604,0.44380933,0.03859120,0.38183344,0.05720667,0.00000000,0.00031654,0.01899020,0.00384572,0.05350729
-2.14607304,0.49072414,0.04259570,0.42193012,0.06360771,0.00000000,0.00036928,0.02100416,0.00425794,0.05926007
-2.14007004,0.53883968,0.04669320,0.46296160,0.07029563,0.00000000,0.00042974,0.02307452,0.00468317,0.06518716
-2.13406703,0.58754938,0.05082874,0.50439490,0.07721392,0.00000000,0.00049887,0.02517409,0.00511686,0.07121771
-2.12806403,0.63618251,0.05494203,0.54564107,0.08429977,0.00000000,0.00057771,0.02727286,0.00555403,0.07727308
-2.12206103,0.68401773,0.05896865,0.58606717,0.09148530,0.00000000,0.00066735,0.02933853,0.00598930,0.08326835
-2.11605803,0.73029980,0.06284154,0.62501111,0.09869914,0.00000000,0.00076892,0.03133719,0.00641708,0.08911423
-2.11005503,0.77425895,0.06649267,0.66179871,0.10586817,0.00000000,0.00088358,0.03323418,0.00683169,0.09471932
-2.10405203,0.81513217,0.06985494,0.69576257,0.11291948,0.00000000,0.00101244,0.03499498,0.00722752,0.09999255
-2.09804902,0.85218564,0.07286415,0.72626178,0.11978226,0.00000000,0.00115659,0.03658623,0.00759921,0.10484583
-2.09204602,0.88473727,0.07546096,0.75270192,0.12638967,0.00000000,0.00131697,0.03797672,0.00794178,0.10919668
-2.08604302,0.91217843,0.07759283,0.77455426,0.13268052,0.00000000,0.00149439,0.03913840,0.00825080,0.11297078
-2.08004002,0.93399375,0.07921574,0.79137330,0.13860065,0.00000000,0.00168940,0.04004730,0.00852250,0.11610433
-2.07403702,0.94977818,0.08029570,0.80281201,0.14410394,0.00000000,0.00190228,0.04068430,0.00875389,0.11854603
-2.06803402,0.95925037,0.08080989,0.80863378,0.14915295,0.00000000,0.00213295,0.04103585,0.00894281,0.12025871
-2.06203102,0.96226178,0.08074754,0.80872062,0.15371906,0.00000000,0.00238090,0.04109439,0.00908799,0.12122039
-2.05602801,0.95880099,0.08011018,0.80307727,0.15778216,0.00000000,0.00264517,0.04085863,0.00918900,0.12142483
-2.05002501,0.94899315,0.07891170,0.79183089,0.16132995,0.00000000,0.00292426,0.04033362,0.00924629,0.12088146
-2.04402201,0.93309447,0.07717775,0.77522634,0.16435690,0.00000000,0.00321613,0.03953052,0.00926106,0.11961479
-2.03801901,0.91148211,0.07494490,0.75361744,0.16686293,0.00000000,0.00351817,0.03846625,0.00923518,0.11766324
-2.03201601,0.88463999,0.07225934,0.72745448,0.16885190,0.00000000,0.00382721,0.03716287,0.00917108,0.11507751
-2.02601301,0.85314128,0.06917528,0.69726869,0.17033017,0.00000000,0.00413956,0.03564683,0.00907164,0.11191860
-2.02001001,0.81762840,0.06575319,0.66365432,0.17130516,0.00000000,0.00445105,0.03394807,0.00893999,0.10825552
-2.01400700,0.77879147,0.06205781,0.62724936,0.17178421,0.00000000,0.00475713,0.03209907,0.00877944,0.10416284
-2.00800400,0.73734635,0.05815615,0.58871548,0.17177370,0.00000000,0.00505292,0.03013379,0.00859331,0.09971823
-2.00200100,0.69401310,0.05411558,0.54871841,0.17127863,0.00000000,0.00533341,0.02808667,0.00838486,0.09500004
-1.99599800,0.64949582,0.05000190,0.50790923,0.17030258,0.00000000,0.00559352,0.02599167,0.00815715,0.09008511
-1.98999500,0.60446475,0.04587773,0.46690753,0.16884822,0.00000000,0.00582830,0.02388134,0.00791303,0.08504681
-1.98399200,0.55954107,0.04180106,0.42628693,0.16691824,0.00000000,0.00603309,0.02178606,0.00765505,0.07995341
