energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-2.93846923,3.14897569,1.00609494,0.65434021,0.00852463,0.52858126,1.44123881,0.83034413,0.02115397,1.15972883
-2.93246623,3.06295616,0.97618344,0.63365786,0.00881918,0.51335683,1.38017809,0.81013786,0.02170862,1.13076859
-2.92646323,2.97622949,0.94744800,0.61281028,0.00906428,0.49824231,1.32017493,0.78923352,0.02216389,1.10131142
-2.92046023,2.88978666,0.92016719,0.59203834,0.00925454,0.48339112,1.26161565,0.76793498,0.02251258,1.07175515
-2.91445723,2.80455406,0.89458820,0.57157340,0.00938570,0.46894192,1.20484518,0.74653337,0.02274988,1.04246510
-2.90845423,2.72137355,0.87092242,0.55163220,0.00945482,0.45501666,1.15016433,0.72529952,0.02287359,1.01376539
-2.90245123,2.64098613,0.84934197,0.53241233,0.00946036,0.44171923,1.09782801,0.70447724,0.02288421,0.98593225
-2.89644822,2.56401989,0.82997759,0.51408870,0.00940222,0.42913470,1.04804486,0.68427805,0.02278499,0.95918956
-2.89044522,2.49098272,0.81291774,0.49681091,0.00928180,0.41732914,1.00097796,0.66487743,0.02258188,0.93370678
-2.88444222,2.42226010,0.79820926,0.48070176,0.00910187,0.40635016,0.95674680,0.64641271,0.02228338,0.90959938
-2.87843922,2.35811786,0.78585923,0.46585689,0.00886654,0.39622783,0.91543024,0.62898281,0.02190021,0.88693152
-2.87243622,2.29870945,0.77583813,0.45234543,0.00858109,0.38697614,0.87707037,0.61264956,0.02144506,0.86572097
-2.86643322,2.24408720,0.76808389,0.44021157,0.00825175,0.37859478,0.84167682,0.59744065,0.02093212,0.84594576
-2.86043022,2.19421670,0.76250658,0.42947692,0.00788553,0.37107106,0.80923131,0.58335386,0.02037659,0.82755218
-2.85442721,2.14899309,0.75899351,0.42014334,0.00748996,0.36438188,0.77969220,0.57036227,0.01979425,0.81046362
-2.84842421,2.10825843,0.75741426,0.41219617,0.00707285,0.35849565,0.75299845,0.55842022,0.01920083,0.79458973
-2.84242121,2.07181873,0.75762537,0.40560740,0.00664202,0.35337397,0.72907309,0.54746947,0.01861157,0.77983534
-2.83641821,2.03945984,0.75947448,0.40033878,0.00620510,0.34897302,0.70782577,0.53744531,0.01804067,0.76610859
-2.83041521,2.01096101,0.76280362,0.39634452,0.00576930,0.34524456,0.68915429,0.52828222,0.01750085,0.75332785
-2.82441221,1.98610570,0.76745152,0.39357340,0.00534122,0.34213660,0.67294534,0.51991877,0.01700294,0.74142706
-2.81840920,1.96468882,0.77325499,0.39197040,0.00492670,0.33959370,0.65907419,0.51230147,0.01655558,0.73035924
-2.81240620,1.94652048,0.78004929,0.39147748,0.00453070,0.33755695,0.64740387,0.50538749,0.01616496,0.72009800
-2.80640320,1.93142611,0.78766774,0.39203380,0.00415724,0.33596372,0.63778379,0.49914602,0.01583470,0.71063709
-2.80040020,1.91924335,0.79594070,0.39357530,0.00380933,0.33474736,0.63004834,0.49355836,0.01556578,0.70198807
-2.79439720,1.90981615,0.80469425,0.39603374,0.00348902,0.33383686,0.62401567,0.48861681,0.01535662,0.69417631
-2.78839420,1.90298699,0.81374875,0.39933542,0.00319741,0.33315667,0.61948695,0.48432235,0.01520320,0.68723578
-2.78239120,1.89858770,0.82291765,0.40339974,0.00293470,0.33262678,0.61624652,0.48068160,0.01509931,0.68120282
-2.77638819,1.89643020,0.83200687,0.40813770,0.00270032,0.33216314,0.61406307,0.47770295,0.01503686,0.67610953
-2.77038519,1.89629758,0.84081481,0.41345059,0.00249302,0.33167847,0.61269198,0.47539249,0.01500619,0.67197711
-2.76438219,1.89793665,0.84913329,0.41922907,0.00231100,0.33108358,0.61187890,0.47374976,0.01499657,0.66880960
-2.75837919,1.90105249,0.85674946,0.42535265,0.00215200,0.33028902,0.61136457,0.47276370,0.01499657,0.66658857
-2.75237619,1.90530547,0.86344862,0.43168979,0.00201350,0.32920724,0.61089066,0.47240916,0.01499455,0.66526890
-2.74637319,1.91031121,0.86901799,0.43809859,0.00189280,0.32775493,0.61020632,0.47264393,0.01497906,0.66477599
-2.74037019,1.91564338,0.87325117,0.44442816,0.00178713,0.32585560,0.60907538,0.47340678,0.01493932,0.66500464
-2.73436718,1.92083954,0.87595305,0.45052059,0.00169378,0.32344224,0.60728349,0.47461636,0.01486556,0.66581958
-2.72836418,1.92540952,0.87694506,0.45621353,0.00161020,0.32045981,0.60464511,0.47617121,0.01474933,0.66705763
-2.72236118,1.92884614,0.87607027,0.46134316,0.00153400,0.31686748,0.60100974,0.47795084,0.01458382,0.66853141
-2.71635818,1.93063759,0.87319825,0.46574762,0.00146311,0.31264060,0.59626719,0.47981778,0.01436399,0.67003441
-2.71035518,1.93028107,0.86822929,0.46927061,0.00139574,0.30777199,0.59035143,0.48162063,0.01408673,0.67134716
-2.70435218,1.92729692,0.86109777,0.47176511,0.00133044,0.30227273,0.58324290,0.48319786,0.01375087,0.67224409
-2.69834917,1.92124266,0.85177463,0.47309705,0.00126609,0.29617232,0.57496905,0.48438239,0.01335714,0.67250101
-2.69234617,1.91172649,0.84026862,0.47314888,0.00120189,0.28951807,0.56560306,0.48500649,0.01290808,0.67190257
-2.68634317,1.89841951,0.82662644,0.47182275,0.00113737,0.28237394,0.55526075,0.48490712,0.01240786,0.67024957
-2.68034017,1.88106638,0.81093169,0.46904344,0.00107236,0.27481866,0.54409592,0.48393123,0.01186205,0.66736581
-2.67433717,1.85949402,0.79330274,0.46476070,0.00100690,0.26694345,0.53229407,0.48194106,0.01127739,0.66310407
-2.66833417,1.83361813,0.77388957,0.45895118,0.00094130,0.25884927,0.52006507,0.47881904,0.01066150,0.65735118
-2.66233117,1.80344728,0.75286984,0.45161968,0.00087604,0.25064377,0.50763489,0.47447223,0.01002259,0.65003189
-2.65632816,1.76908463,0.73044415,0.44279988,0.00081175,0.24243813,0.49523677,0.46883615,0.00936918,0.64111151
-2.65032516,1.73072725,0.70683095,0.43255442,0.00074920,0.23434389,0.48310232,0.46187781,0.00870983,0.63059722
-2.64432216,1.68866311,0.68226109,0.42097434,0.00068925,0.22646985,0.47145278,0.45359784,0.00805289,0.61853806
-2.63831916,1.64326599,0.65697222,0.40817800,0.00063285,0.21891927,0.46049087,0.44403169,0.00740632,0.60502377
-2.63231616,1.59498850,0.63120330,0.39430939,0.00058106,0.21178738,0.45039354,0.43324989,0.00677750,0.59018243
-2.62631316,1.54435339,0.60518935,0.37953589,0.00053500,0.20515926,0.44130584,0.42135725,0.00617310,0.57417713
-2.62031016,1.49194363,0.57915650,0.36404570,0.00049588,0.19910828,0.43333627,0.40849117,0.00559903,0.55720192
-2.61430715,1.43839142,0.55331766,0.34804467,0.00046505,0.19369498,0.42655359,0.39481897,0.00506036,0.53947699
-2.60830415,1.38436650,0.52786866,0.33175300,0.00044398,0.18896645,0.42098534,0.38053457,0.00456136,0.52124361
-2.60230115,1.33056406,0.50298522,0.31540148,0.00043434,0.18495626,0.41661806,0.36585427,0.00410551,0.50275871
-2.59629815,1.27769255,0.47882060,0.29922768,0.00043802,0.18168477,0.41339914,0.35101217,0.00369556,0.48428943
-2.59029515,1.22646161,0.45550410,0.28347193,0.00045714,0.17915986,0.41124020,0.33625498,0.00333363,0.46610781
-2.58429215,1.17757029,0.43314037,0.26837323,0.00049415,0.17737800,0.41002192,0.32183665,0.00302125,0.44848559
-2.57828914,1.13169578,0.41180955,0.25416522,0.00055184,0.17632552,0.40959993,0.30801279,0.00275951,0.43168940
-2.57228614,1.08948271,0.39156812,0.24107216,0.00063335,0.17597997,0.40981165,0.29503506,0.00254911,0.41597623
-2.56628314,1.05153305,0.37245051,0.22930498,0.00074223,0.17631164,0.41048366,0.28314570,0.00239046,0.40158926
-2.56028014,1.01839668,0.35447128,0.21905756,0.00088240,0.17728485,0.41143925,0.27257217,0.00228373,0.38875408
-2.55427714,0.99056256,0.33762774,0.21050312,0.00105818,0.17885924,0.41250591,0.26352224,0.00222893,0.37767520
-2.54827414,0.96845051,0.32190292,0.20379091,0.00127421,0.18099077,0.41352223,0.25617933,0.00222589,0.36853283
-2.54227114,0.95240365,0.30726872,0.19904312,0.00153543,0.18363242,0.41434407,0.25069841,0.00227433,0.36148001
-2.53626813,0.94268131,0.29368899,0.19635218,0.00184694,0.18673469,0.41484960,0.24720243,0.00237377,0.35663983
-2.53026513,0.93945278,0.28112256,0.19577832,0.00221389,0.19024567,0.41494302,0.24577937,0.00252357,0.35410296
-2.52426213,0.94279172,0.26952587,0.19734772,0.00264133,0.19411092,0.41455681,0.24647997,0.00272281,0.35392535
-2.51825913,0.95267154,0.25885521,0.20105099,0.00313403,0.19827311,0.41365251,0.24931623,0.00297029,0.35612619
-2.51225613,0.96896204,0.24906853,0.20684232,0.00369622,0.20267150,0.41221981,0.25426074,0.00326439,0.36068628
-2.50625313,0.99142734,0.24012659,0.21463921,0.00433141,0.20724133,0.41027444,0.26124677,0.00360305,0.36754668
-2.50025013,1.01972572,0.23199361,0.22432293,0.00504209,0.21191341,0.40785458,0.27016943,0.00398362,0.37660800
-2.49424712,1.05341134,0.22463742,0.23573968,0.00582950,0.21661367,0.40501642,0.28088759,0.00440287,0.38773033
-2.48824412,1.09193843,0.21802900,0.24870253,0.00669333,0.22126321,0.40182895,0.29322683,0.00485688,0.40073390
-2.48224112,1.13466781,0.21214183,0.26299425,0.00763155,0.22577852,0.39836835,0.30698327,0.00534102,0.41540064
-2.47623812,1.18087624,0.20695086,0.27837086,0.00864015,0.23007228,0.39471236,0.32192817,0.00584990,0.43147671
-2.47023512,1.22976826,0.20243134,0.29456593,0.00971299,0.23405454,0.39093493,0.33781335,0.00637745,0.44867603
-2.46423212,1.28049065,0.19855774,0.31129563,0.01084173,0.23763440,0.38710143,0.35437711,0.00691689,0.46668484
-2.45822911,1.33214909,0.19530265,0.32826429,0.01201577,0.24072205,0.38326473,0.37135069,0.00746084,0.48516717
-2.45222611,1.38382668,0.19263602,0.34517047,0.01322233,0.24323118,0.37946221,0.38846478,0.00800145,0.50377123
-2.44622311,1.43460375,0.19052465,0.36171321,0.01444659,0.24508164,0.37571407,0.40545624,0.00853049,0.52213648
-2.44022011,1.48357842,0.18893200,0.37759846,0.01567192,0.24620206,0.37202264,0.42207438,0.00903954,0.53990121
-2.43421711,1.52988702,0.18781847,0.39254535,0.01688022,0.24653251,0.36837302,0.43808692,0.00952019,0.55671044
-2.42821411,1.57272387,0.18714198,0.40629215,0.01805236,0.24602682,0.36473469,0.45328525,0.00996424,0.57222377
-2.42221111,1.61135957,0.18685896,0.41860173,0.01916864,0.24465456,0.36106409,0.46748878,0.01036391,0.58612313
-2.41620810,1.64515717,0.18692561,0.42926637,0.02020938,0.24240248,0.35730796,0.48054837,0.01071208,0.59811994
-2.41020510,1.67358575,0.18729941,0.43811174,0.02115549,0.23927530,0.35340714,0.49234865,0.01100250,0.60796157
-2.40420210,1.69623088,0.18794079,0.44499997,0.02198908,0.23529586,0.34930079,0.50280922,0.01122995,0.61543697
-2.39819910,1.71280182,0.18881490,0.44983170,0.02269409,0.23050453,0.34493062,0.51188480,0.01139050,0.62038106
-2.39219610,1.72313524,0.18989332,0.45254718,0.02325680,0.22495794,0.34024500,0.51956427,0.01148156,0.62267809
-2.38619310,1.72719556,0.19115577,0.45312628,0.02366641,0.21872716,0.33520278,0.52586893,0.01150203,0.62226362
-2.38019010,1.72507217,0.19259154,0.45158771,0.02391540,0.21189534,0.32977670,0.53084992,0.01145236,0.61912534
-2.37418709,1.71697368,0.19420086,0.44798718,0.02399984,0.20455497,0.32395613,0.53458510,0.01133453,0.61330259
-2.36818409,1.70321972,0.19599584,0.44241501,0.02391966,0.19680500,0.31774925,0.53717553,0.01115205,0.60488478
-2.36218109,1.68423069,0.19800116,0.43499298,0.02367861,0.18874788,0.31118443,0.53874169,0.01090982,0.59400872
-2.35617809,1.66051587,0.20025439,0.42587080,0.02328426,0.18048663,0.30431097,0.53941964,0.01061403,0.58085514
-2.35017509,1.63266041,0.20280588,0.41522212,0.02274780,0.17212230,0.29719905,0.53935716,0.01027199,0.56564435
-2.34417209,1.60131146,0.20571821,0.40324039,0.02208365,0.16375164,0.28993901,0.53871003,0.00989189,0.54863132
-2.33816908,1.56716396,0.20906521,0.39013456,0.02130912,0.15546526,0.28263998,0.53763844,0.00948256,0.53010031
-2.33216608,1.53094610,0.21293047,0.37612478,0.02044379,0.14734622,0.27542788,0.53630351,0.00905325,0.51035914
-2.32616308,1.49340492,0.21740535,0.36143813,0.01950902,0.13946920,0.26844287,0.53486396,0.00861331,0.48973323
-2.32016008,1.45529193,0.22258662,0.34630443,0.01852723,0.13189996,0.26183636,0.53347288,0.00817199,0.46855952
-2.31415708,1.41734911,0.22857345,0.33095229,0.01752128,0.12469536,0.25576760,0.53227454,0.00773812,0.44718036
-2.30815408,1.38029515,0.23546417,0.31560529,0.01651385,0.11790360,0.25039996,0.53140119,0.00731992,0.42593753
-2.30215108,1.34481221,0.24335255,0.30047837,0.01552677,0.11156477,0.24589698,0.53096991,0.00692478,0.40516623
-2.29614807,1.31153323,0.25232387,0.28577449,0.01458049,0.10571156,0.24241833,0.53107950,0.00655908,0.38518944
-2.29014507,1.28103002,0.26245079,0.27168160,0.01369354,0.10037000,0.24011582,0.53180745,0.00622804,0.36631249
-2.28414207,1.25380232,0.27378929,0.25836984,0.01288211,0.09556024,0.23912944,0.53320712,0.00593564,0.34881796
-2.27813907,1.23026814,0.28637466,0.24598919,0.01215971,0.09129732,0.23958378,0.53530527,0.00568459,0.33296110
-2.27213607,1.21075574,0.30021788,0.23466739,0.01153689,0.08759175,0.24158486,0.53810001,0.00547623,0.31896583
-2.26613307,1.19549746,0.31530252,0.22450844,0.01102112,0.08445009,0.24521743,0.54155947,0.00531064,0.30702125
-2.26013007,1.18462594,0.33158234,0.21559151,0.01061666,0.08187537,0.25054308,0.54562128,0.00518667,0.29727913
-2.25412706,1.17817288,0.34897976,0.20797043,0.01032461,0.07986744,0.25759910,0.55019293,0.00510203,0.28985209
-2.24812406,1.17607073,0.36738545,0.20167375,0.01014300,0.07842327,0.26639823,0.55515328,0.00505343,0.28481283
-2.24212106,1.17815728,0.38665901,0.19670543,0.01006693,0.07753722,0.27692936,0.56035514,0.00503671,0.28219431
-2.23611806,1.18418338,0.40663101,0.19304617,0.01008885,0.07720131,0.28915922,0.56562897,0.00504702,0.28199105
-2.23011506,1.19382353,0.42710616,0.19065527,0.01019885,0.07740558,0.30303490,0.57078764,0.00507899,0.28416138
-2.22411206,1.20668907,0.44786789,0.18947316,0.01038496,0.07813844,0.31848725,0.57563209,0.00512693,0.28863077
-2.21810905,1.22234358,0.46868396,0.18942434,0.01063360,0.07938717,0.33543486,0.57995766,0.00518500,0.29529595
-2.21210605,1.24031990,0.48931305,0.19042075,0.01092996,0.08113839,0.35378845,0.58356094,0.00524738,0.30402982
-2.20610305,1.26013800,0.50951209,0.19236536,0.01125844,0.08337865,0.37345550,0.58624675,0.00530845,0.31468686
-2.20010005,1.28132290,0.52904401,0.19515597,0.01160313,0.08609493,0.39434465,0.58783494,0.00536297,0.32710880
-2.19409705,1.30342190,0.54768561,0.19868886,0.01194821,0.08927514,0.41636968,0.58816683,0.00540617,0.34113031
-2.18809405,1.32602012,0.56523513,0.20286231,0.01227845,0.09290850,0.43945275,0.58711081,0.00543388,0.35658438
-2.18209105,1.34875357,0.58151914,0.20757968,0.01257957,0.09698568,0.46352651,0.58456698,0.00544263,0.37330712
-2.17608804,1.37131913,0.59639852,0.21275202,0.01283861,0.10149881,0.48853501,0.58047054,0.00542972,0.39114172
-2.17008504,1.39348082,0.60977290,0.21829995,0.01304430,0.10644110,0.51443301,0.57479387,0.00539322,0.40994127
-2.16408204,1.41507205,0.62158363,0.22415481,0.01318730,0.11180629,0.54118386,0.56754716,0.00533203,0.42957039
-2.15807904,1.43599357,0.63181476,0.23025901,0.01326040,0.11758764,0.56875572,0.55877753,0.00524583,0.44990538
-2.15207604,1.45620741,0.64049211,0.23656548,0.01325864,0.12377681,0.59711640,0.54856689,0.00513505,0.47083318
-2.14607304,1.47572705,0.64768026,0.24303636,0.01317940,0.13036234,0.62622709,0.53702855,0.00500081,0.49224884
-2.14007004,1.49460437,0.65347767,0.24964100,0.01302233,0.13732803,0.65603512,0.52430268,0.00484485,0.51405203
-2.13406703,1.51291424,0.65801001,0.25635330,0.01278925,0.14465130,0.68646644,0.51055111,0.00466943,0.53614269
-2.12806403,1.53073758,0.66142214,0.26314871,0.01248402,0.15230147,0.71741819,0.49595154,0.00447722,0.55841607
-2.12206103,1.54814406,0.66386894,0.27000104,0.01211225,0.16023829,0.74875195,0.48069140,0.00427119,0.58075785
-2.11605803,1.56517555,0.66550568,0.27687920,0.01168107,0.16841074,0.78028818,0.46496188,0.00405452,0.60303947
-2.11005503,1.58183122,0.66647827,0.28374431,0.01119876,0.17675622,0.81180249,0.44895211,0.00383044,0.62511427
-2.10405203,1.59805563,0.66691401,0.29054721,0.01067445,0.18520032,0.84302405,0.43284392,0.00360219,0.64681479
-2.09804902,1.61373029,0.66691343,0.29722671,0.01011774,0.19365709,0.87363658,0.41680731,0.00337285,0.66795157
-2.09204602,1.62866968,0.66654352,0.30370864,0.00953836,0.20203008,0.90328213,0.40099676,0.00314534,0.68831375
-2.08604302,1.64262192,0.66583300,0.30990588,0.00894587,0.21021402,0.93156766,0.38554853,0.00292226,0.70767151
-2.08004002,1.65527423,0.66476973,0.31571945,0.00834933,0.21809709,0.95807430,0.37057894,0.00270592,0.72578045
-2.07403702,1.66626305,0.66330064,0.32104053,0.00775712,0.22556384,0.98236907,0.35618367,0.00249824,0.74238776
-2.06803402,1.67518833,0.66133406,0.32575348,0.00717665,0.23249861,1.00401843,0.34243800,0.00230078,0.75723996
-2.06203102,1.68163116,0.65874447,0.32973968,0.00661432,0.23878914,1.02260330,0.32939782,0.00211469,0.77009180
-2.05602801,1.68517390,0.65537943,0.33288190,0.00607535,0.24433056,1.03773458,0.31710141,0.00194078,0.78071580
-2.05002501,1.68542148,0.65106825,0.33506920,0.00556381,0.24902912,1.04906860,0.30557171,0.00177948,0.78891209
-2.04402201,1.68202292,0.64563204,0.33620179,0.00508259,0.25280587,1.05632154,0.29481883,0.00163093,0.79451775
-2.03801901,1.67469145,0.63889448,0.33619591,0.00463348,0.25559986,1.05928212,0.28484281,0.00149502,0.79741524
-2.03201601,1.66322246,0.63069288,0.33498816,0.00421729,0.25737073,1.05782190,0.27563629,0.00137142,0.79753930
-2.02601301,1.64750790,0.62088874,0.33253922,0.00383393,0.25810058,1.05190248,0.26718697,0.00125965,0.79488203
-2.02001001,1.62754645,0.60937734,0.32883671,0.00348257,0.25779508,1.04157934,0.25947968,0.00115915,0.78949557
-2.01400700,1.60344893,0.59609591,0.32389703,0.00316182,0.25648354,1.02700198,0.25249811,0.00106932,0.78149246
-2.00800400,1.57543861,0.58102981,0.31776598,0.00286983,0.25421819,1.00841036,0.24622596,0.00098961,0.77104343
-2.00200100,1.54384638,0.56421659,0.31051832,0.00260446,0.25107253,0.98612787,0.24064762,0.00091952,0.75837277
-1.99599800,1.50910137,0.54574765,0.30225613,0.00236343,0.24713897,0.96055107,0.23574839,0.00085871,0.74375165
-1.98999500,1.47171727,0.52576748,0.29310613,0.00214440,0.24252573,0.93213684,0.23151419,0.00080698,0.72748947
-1.98399200,1.43227555,0.50447062,0.28321616,0.00194511,0.23735330,0.90138757,0.22793109,0.00076434,0.70992406
-1.97798899,1.39140624,0.48209660,0.27275086,0.00176339,0.23175065,0.86883510,0.22498455,0.00073105,0.69141096
-1.97198599,1.34976754,0.45892299,0.26188692,0.00159728,0.22585124,0.83502416,0.22265858,0.00070759,0.67231253
-1.96598299,1.30802529,0.43525724,0.25080807,0.00144504,0.21978915,0.80049624,0.22093491,0.00069472,0.65298726
-1.95997999,1.26683326,0.41142744,0.23970001,0.00130514,0.21369545,0.76577438,0.21979240,0.00069343,0.63377997
-1.95397699,1.22681517,0.38777267,0.22874549,0.00117631,0.20769496,0.73134965,0.21920653,0.00070498,0.61501319
-1.94797399,1.18854915,0.36463328,0.21811984,0.00105748,0.20190351,0.69766972,0.21914921,0.00073087,0.59697993
-1.94197099,1.15255500,0.34234148,0.20798686,0.00094779,0.19642576,0.66512995,0.21958890,0.00077280,0.57993831
-1.93596798,1.11928467,0.32121260,0.19849546,0.00084653,0.19135356,0.63406699,0.22049094,0.00083264,0.56410781
-1.92996498,1.08911569,0.30153729,0.18977677,0.00075316,0.18676493,0.60475508,0.22181802,0.00091242,0.54966723
-1.92396198,1.06234759,0.28357478,0.18194212,0.00066722,0.18272354,0.57740478,0.22353092,0.00101421,0.53675419
-1.91795898,1.03920073,0.26754739,0.17508147,0.00058834,0.17927860,0.55216396,0.22558913,0.00114011,0.52546584
-1.91195598,1.01981713,0.25363622,0.16926250,0.00051622,0.17646506,0.52912065,0.22795147,0.00129218,0.51586060
-1.90595298,1.00426279,0.24197809,0.16453025,0.00045056,0.17430411,0.50830728,0.23057651,0.00147232,0.50796046
-1.89994997,0.99253079,0.23266359,0.16090708,0.00039108,0.17280371,0.48970604,0.23342279,0.00168222,0.50175361
-1.89394697,0.98454488,0.22573613,0.15839307,0.00033750,0.17195925,0.47325481,0.23644864,0.00192324,0.49719715
-1.88794397,0.98016308,0.22119202,0.15696659,0.00028953,0.17175409,0.45885330,0.23961185,0.00219636,0.49421958
-1.88194097,0.97918100,0.21898126,0.15658522,0.00024685,0.17216010,0.44636917,0.24286890,0.00250203,0.49272300
-1.87593797,0.98133504,0.21900913,0.15718673,0.00020915,0.17313809,0.43564382,0.24617407,0.00284016,0.49258500
-1.86993497,0.98630529,0.22113845,0.15869032,0.00017606,0.17463822,0.42649778,0.24947836,0.00320998,0.49366015
-1.86393197,0.99371855,0.22519242,0.16099801,0.00014725,0.17660042,0.41873560,0.25272847,0.00361003,0.49578146
-1.85792896,1.00315174,0.23095814,0.16399630,0.00012233,0.17895481,0.41215033,0.25586582,0.00403807,0.49876171
-1.85192596,1.01413610,0.23819069,0.16755803,0.00010095,0.18162237,0.40652755,0.25882592,0.00449113,0.50239510
-1.84592296,1.02616256,0.24661783,0.17154456,0.00008274,0.18451576,0.40164920,0.26153813,0.00496547,0.50645923
-1.83991996,1.03868869,0.25594533,0.17580830,0.00006735,0.18754053,0.39729726,0.26392585,0.00545661,0.51071784
-1.83391696,1.05114742,0.26586282,0.18019549,0.00005445,0.19059652,0.39325746,0.26590742,0.00595945,0.51492430
-1.82791396,1.06295765,0.27605029,0.18454944,0.00004371,0.19357987,0.38932297,0.26739751,0.00646831,0.51882596
-1.82191096,1.07353677,0.28618491,0.18871391,0.00003485,0.19638516,0.38529836,0.26830918,0.00697710,0.52216941
-1.81590795,1.08231467,0.29594828,0.19253680,0.00002759,0.19890805,0.38100358,0.26855643,0.00747941,0.52470658
-1.80990495,1.08874902,0.30503377,0.19587395,0.00002168,0.20104807,0.37627804,0.26805718,0.00796872,0.52620137
-1.80390195,1.09234105,0.31315384,0.19859291,0.00001692,0.20271155,0.37098467,0.26673645,0.00843856,0.52643673
-1.79789895,1.09265129,0.32004705,0.20057656,0.00001312,0.20381464,0.36501373,0.26452967,0.00888267,0.52522172
-1.79189595,1.08931435,0.32548454,0.20172647,0.00001009,0.20428607,0.35828624,0.26138585,0.00929518,0.52239824
-1.78589295,1.08205206,0.32927569,0.20196579,0.00000771,0.20406968,0.35075684,0.25727043,0.00967077,0.51784708
-1.77988994,1.07068410,0.33127279,0.20124153,0.00000585,0.20312655,0.34241580,0.25216758,0.01000481,0.51149288
-1.77388694,1.05513560,0.33137437,0.19952611,0.00000441,0.20143647,0.33329009,0.24608187,0.01029347,0.50330770
-1.76788394,1.03544106,0.32952722,0.19681819,0.00000329,0.19899884,0.32344332,0.23903919,0.01053377,0.49331297
-1.76188094,1.01174439,0.32572678,0.19314251,0.00000245,0.19583279,0.31297446,0.23108673,0.01072369,0.48157960
-1.75587794,0.98429484,0.32001607,0.18854894,0.00000180,0.19197658,0.30201533,0.22229217,0.01086211,0.46822625
-1.74987494,0.95343904,0.31248301,0.18311059,0.00000132,0.18748624,0.29072685,0.21274195,0.01094881,0.45341572
-1.74387194,0.91960937,0.30325641,0.17692123,0.00000096,0.18243355,0.27929416,0.20253885,0.01098443,0.43734969
-1.73786893,0.88330926,0.29250068,0.17009198,0.00000069,0.17690343,0.26792076,0.19179893,0.01097034,0.42026192
-1.73186593,0.84509594,0.28040952,0.16274740,0.00000050,0.17099085,0.25682179,0.18064789,0.01090860,0.40241033
-1.72586293,0.80556163,0.26719894,0.15502129,0.00000035,0.16479745,0.24621685,0.16921731,0.01080175,0.38406828
-1.71985993,0.76531382,0.25309979,0.14705225,0.00000025,0.15842795,0.23632239,0.15764063,0.01065278,0.36551536
-1.71385693,0.72495555,0.23835027,0.13897922,0.00000017,0.15198662,0.22734411,0.14604928,0.01046492,0.34702821
-1.70785393,0.68506660,0.22318854,0.13093713,0.00000012,0.14557381,0.21946956,0.13456907,0.01024160,0.32887172
-1.70185093,0.64618620,0.20784588,0.12305292,0.00000008,0.13928287,0.21286128,0.12331700,0.00998627,0.31129089
-1.69584792,0.60879797,0.19254056,0.11544200,0.00000006,0.13319737,0.20765059,0.11239850,0.00970240,0.29450375
-1.68984492,0.57331754,0.17747260,0.10820525,0.00000004,0.12738886,0.20393240,0.10190540,0.00939334,0.27869555
-1.68384192,0.54008328,0.16281962,0.10142670,0.00000003,0.12191523,0.20176110,0.09191444,0.00906234,0.26401430
-1.67783892,0.50935015,0.14873383,0.09517188,0.00000002,0.11681955,0.20114777,0.08248653,0.00871247,0.25056791
-1.67183592,0.48128690,0.13534013,0.08948696,0.00000001,0.11212963,0.20205871,0.07366657,0.00834667,0.23842282
-1.66583292,0.45597635,0.12273537,0.08439850,0.00000001,0.10785805,0.20441552,0.06548387,0.00796773,0.22760419
-1.65982991,0.43341865,0.11098863,0.07991398,0.00000001,0.10400281,0.20809655,0.05795306,0.00757833,0.21809742
-1.65382691,0.41353708,0.10014244,0.07602287,0.00000001,0.10054837,0.21293982,0.05107538,0.00718102,0.20985101
-1.64782391,0.39618609,0.09021473,0.07269827,0.00000001,0.09746715,0.21874729,0.04484032,0.00677832,0.20278046
-1.64182091,0.38116112,0.08120141,0.06989895,0.00000001,0.09472136,0.22529040,0.03922739,0.00637268,0.19677303
-1.63581791,0.36820963,0.07307936,0.06757181,0.00000001,0.09226498,0.23231660,0.03420801,0.00596652,0.19169327
-1.62981491,0.35704300,0.06580967,0.06565448,0.00000002,0.09004601,0.23955684,0.02974741,0.00556222,0.18738879
-1.62381191,0.34734875,0.05934102,0.06407812,0.00000003,0.08800866,0.24673360,0.02580642,0.00516217,0.18369644
-1.61780890,0.33880270,0.05361298,0.06277017,0.00000005,0.08609562,0.25356929,0.02234315,0.00476867,0.18044833
-1.61180590,0.33108057,0.04855913,0.06165711,0.00000007,0.08425016,0.25979468,0.01931451,0.00438398,0.17747771
-1.60580290,0.32386884,0.04410999,0.06066696,0.00000011,0.08241816,0.26515713,0.01667747,0.00401026,0.17462441
-1.59979990,0.31687432,0.04019555,0.05973166,0.00000016,0.08054985,0.26942816,0.01439010,0.00364952,0.17173981
-1.59379690,0.30983248,0.03674747,0.05878902,0.00000024,0.07860133,0.27241029,0.01241242,0.00330361,0.16869098
-1.58779390,0.30251412,0.03370088,0.05778439,0.00000035,0.07653578,0.27394265,0.01070703,0.00297419,0.16536420
-1.58179090,0.29473039,0.03099577,0.05667196,0.00000051,0.07432438,0.27390538,0.00923953,0.00266264,0.16166746
-1.57578789,0.28633603,0.02857805,0.05541556,0.00000073,0.07194684,0.27222251,0.00797874,0.00237011,0.15753215
