energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.40670335,1.08425196,0.00221646,0.08236966,0.17625690,0.00000000,0.21715443,0.57928343,0.53772736,0.00000000
-3.40070035,1.09200198,0.00220750,0.08087802,0.17322537,0.00000000,0.21772557,0.59355068,0.53889613,0.00000000
-3.39469735,1.09865503,0.00220280,0.07902525,0.17019290,0.00000000,0.21804647,0.60737603,0.53965957,0.00000000
-3.38869435,1.10370847,0.00220035,0.07683553,0.16713118,0.00000000,0.21798489,0.62034129,0.53980004,0.00000000
-3.38269135,1.10673097,0.00219809,0.07434153,0.16403289,0.00000000,0.21742956,0.63206436,0.53912658,0.00000000
-3.37668834,1.10737177,0.00219404,0.07158351,0.16091215,0.00000000,0.21629239,0.64220944,0.53747617,0.00000000
-3.37068534,1.10536862,0.00218639,0.06860827,0.15780448,0.00000000,0.21451015,0.65049660,0.53471492,0.00000000
-3.36468234,1.10055423,0.00217352,0.06546795,0.15476648,0.00000000,0.21204561,0.65671025,0.53073897,0.00000000
-3.35867934,1.09286087,0.00215410,0.06221869,0.15187514,0.00000000,0.20888807,0.66070626,0.52547524,0.00000000
-3.35267634,1.08232310,0.00212712,0.05891937,0.14922672,0.00000000,0.20505331,0.66241737,0.51888204,0.00000000
-3.34667334,1.06907816,0.00209193,0.05563023,0.14693530,0.00000000,0.20058275,0.66185665,0.51094937,0.00000000
-3.34067034,1.05336412,0.00204821,0.05241160,0.14513088,0.00000000,0.19554202,0.65911861,0.50169897,0.00000000
-3.33466733,1.03551534,0.00199602,0.04932262,0.14395708,0.00000000,0.19001885,0.65437793,0.49118397,0.00000000
-3.32866433,1.01595523,0.00193577,0.04642015,0.14356825,0.00000000,0.18412028,0.64788556,0.47948806,0.00000000
-3.32266133,0.99518624,0.00186817,0.04375767,0.14412616,0.00000000,0.17796934,0.63996219,0.46672399,0.00000000
-3.31665833,0.97377701,0.00179419,0.04138437,0.14579602,0.00000000,0.17170123,0.63098911,0.45303148,0.00000000
-3.31065533,0.95234695,0.00171506,0.03934427,0.14874202,0.00000000,0.16545912,0.62139664,0.43857428,0.00000000
-3.30465233,0.93154823,0.00163213,0.03767547,0.15312228,0.00000000,0.15938954,0.61165045,0.42353648,0.00000000
-3.29864932,0.91204585,0.00154689,0.03640945,0.15908326,0.00000000,0.15363781,0.60223593,0.40811796,0.00000000
-3.29264632,0.89449600,0.00146085,0.03557056,0.16675387,0.00000000,0.14834327,0.59364135,0.39252922,0.00000000
-3.28664332,0.87952349,0.00137551,0.03517541,0.17623924,0.00000000,0.14363469,0.58634015,0.37698546,0.00000000
-3.28064032,0.86769885,0.00129232,0.03523252,0.18761445,0.00000000,0.13962594,0.58077303,0.36170033,0.00000000
-3.27463732,0.85951611,0.00121258,0.03574196,0.20091842,0.00000000,0.13641207,0.57733058,0.34687930,0.00000000
-3.26863432,0.85537191,0.00113744,0.03669510,0.21614831,0.00000000,0.13406589,0.57633703,0.33271317,0.00000000
-3.26263132,0.85554699,0.00106787,0.03807455,0.23325457,0.00000000,0.13263518,0.57803586,0.31937178,0.00000000
-3.25662831,0.86019086,0.00100459,0.03985417,0.25213712,0.00000000,0.13214074,0.58257794,0.30699829,0.00000000
-3.25062531,0.86931060,0.00094812,0.04199928,0.27264287,0.00000000,0.13257519,0.59001267,0.29570431,0.00000000
-3.24462231,0.88276431,0.00089871,0.04446713,0.29456490,0.00000000,0.13390274,0.60028282,0.28556608,0.00000000
-3.23861931,0.90025985,0.00085641,0.04720748,0.31764353,0.00000000,0.13605983,0.61322314,0.27662197,0.00000000
-3.23261631,0.92135929,0.00082103,0.05016350,0.34156940,0.00000000,0.13895678,0.62856319,0.26887137,0.00000000
-3.22661331,0.94548900,0.00079217,0.05327290,0.36598873,0.00000000,0.14248029,0.64593431,0.26227512,0.00000000
-3.22061031,0.97195537,0.00076929,0.05646920,0.39051058,0.00000000,0.14649679,0.66488060,0.25675746,0.00000000
-3.21460730,0.99996561,0.00075166,0.05968336,0.41471618,0.00000000,0.15085649,0.68487355,0.25220941,0.00000000
-3.20860430,1.02865313,0.00073848,0.06284542,0.43816988,0.00000000,0.15539814,0.70532986,0.24849354,0.00000000
-3.20260130,1.05710630,0.00072885,0.06588641,0.46043148,0.00000000,0.15995411,0.72563175,0.24544977,0.00000000
-3.19659830,1.08439964,0.00072184,0.06874016,0.48106937,0.00000000,0.16435577,0.74514884,0.24290203,0.00000000
-3.19059530,1.10962612,0.00071652,0.07134528,0.49967417,0.00000000,0.16843901,0.76326090,0.24066556,0.00000000
-3.18459230,1.13192903,0.00071198,0.07364685,0.51587192,0.00000000,0.17204943,0.77938018,0.23855426,0.00000000
-3.17858929,1.15053216,0.00070737,0.07559808,0.52933662,0.00000000,0.17504739,0.79297268,0.23638808,0.00000000
-3.17258629,1.16476683,0.00070192,0.07716167,0.53980119,0.00000000,0.17731231,0.80357706,0.23399980,0.00000000
-3.16658329,1.17409457,0.00069497,0.07831081,0.54706654,0.00000000,0.17874640,0.81082058,0.23124115,0.00000000
-3.16058029,1.17812446,0.00068597,0.07902987,0.55100818,0.00000000,0.17927743,0.81443135,0.22798794,0.00000000
-3.15457729,1.17662423,0.00067451,0.07931465,0.55158011,0.00000000,0.17886058,0.81424615,0.22414387,0.00000000
-3.14857429,1.16952490,0.00066031,0.07917215,0.54881571,0.00000000,0.17747928,0.81021377,0.21964313,0.00000000
-3.14257129,1.15691863,0.00064322,0.07861998,0.54282567,0.00000000,0.17514495,0.80239371,0.21445152,0.00000000
-3.13656828,1.13905018,0.00062322,0.07768532,0.53379301,0.00000000,0.17189588,0.79095032,0.20856631,0.00000000
-3.13056528,1.11630252,0.00060042,0.07640356,0.52196547,0.00000000,0.16779510,0.77614292,0.20201466,0.00000000
-3.12456228,1.08917739,0.00057502,0.07481661,0.50764572,0.00000000,0.16292757,0.75831247,0.19485113,0.00000000
-3.11855928,1.05827211,0.00054732,0.07297103,0.49117975,0.00000000,0.15739677,0.73786552,0.18715404,0.00000000
-3.11255628,1.02425382,0.00051770,0.07091605,0.47294431,0.00000000,0.15132084,0.71525644,0.17902135,0.00000000
-3.10655328,0.98783248,0.00048659,0.06870157,0.45333366,0.00000000,0.14482865,0.69096880,0.17056602,0.00000000
-3.10055028,0.94973433,0.00045446,0.06637623,0.43274663,0.00000000,0.13805577,0.66549700,0.16191125,0.00000000
-3.09454727,0.91067676,0.00042179,0.06398567,0.41157437,0.00000000,0.13114074,0.63932895,0.15318583,0.00000000
-3.08854427,0.87134614,0.00038909,0.06157103,0.39018941,0.00000000,0.12422166,0.61293078,0.14451988,0.00000000
-3.08254127,0.83237927,0.00035683,0.05916777,0.36893649,0.00000000,0.11743338,0.58673405,0.13604102,0.00000000
-3.07653827,0.79434937,0.00032547,0.05680482,0.34812539,0.00000000,0.11090524,0.56112613,0.12787136,0.00000000
-3.07053527,0.75775686,0.00029545,0.05450415,0.32802612,0.00000000,0.10475949,0.53644397,0.12012513,0.00000000
-3.06453227,0.72302503,0.00026715,0.05228065,0.30886629,0.00000000,0.09911044,0.51297118,0.11290719,0.00000000
-3.05852926,0.69050041,0.00024091,0.05014247,0.29083077,0.00000000,0.09406410,0.49093849,0.10631222,0.00000000
-3.05252626,0.66045720,0.00021703,0.04809152,0.27406327,0.00000000,0.08971848,0.47052697,0.10042471,0.00000000
-3.04652326,0.63310519,0.00019577,0.04612441,0.25866970,0.00000000,0.08616416,0.45187366,0.09531939,0.00000000
-3.04052026,0.60859997,0.00017734,0.04423340,0.24472264,0.00000000,0.08348521,0.43507892,0.09106216,0.00000000
-3.03451726,0.58705468,0.00016189,0.04240763,0.23226683,0.00000000,0.08176006,0.42021471,0.08771117,0.00000000
-3.02851426,0.56855193,0.00014957,0.04063431,0.22132486,0.00000000,0.08106228,0.40733305,0.08531802,0.00000000
-3.02251126,0.55315506,0.00014045,0.03889987,0.21190287,0.00000000,0.08146115,0.39647402,0.08392866,0.00000000
-3.01650825,0.54091768,0.00013461,0.03719112,0.20399567,0.00000000,0.08302163,0.38767249,0.08358418,0.00000000
-3.01050525,0.53189068,0.00013207,0.03549617,0.19759113,0.00000000,0.08580387,0.38096315,0.08432095,0.00000000
-3.00450225,0.52612626,0.00013285,0.03380521,0.19267328,0.00000000,0.08986209,0.37638335,0.08617032,0.00000000
-2.99849925,0.52367848,0.00013692,0.03211110,0.18922429,0.00000000,0.09524265,0.37397360,0.08915773,0.00000000
-2.99249625,0.52460042,0.00014423,0.03040969,0.18722495,0.00000000,0.10198165,0.37377557,0.09330110,0.00000000
-2.98649325,0.52893805,0.00015473,0.02869998,0.18665400,0.00000000,0.11010183,0.37582786,0.09860884,0.00000000
-2.98049025,0.53672129,0.00016829,0.02698401,0.18748610,0.00000000,0.11960911,0.38015973,0.10507726,0.00000000
-2.97448724,0.54795288,0.00018480,0.02526666,0.18968903,0.00000000,0.13048885,0.38678332,0.11268781,0.00000000
-2.96848424,0.56259597,0.00020406,0.02355522,0.19322009,0.00000000,0.14270214,0.39568494,0.12140415,0.00000000
-2.96248124,0.58056138,0.00022588,0.02185889,0.19802222,0.00000000,0.15618230,0.40681606,0.13116933,0.00000000
-2.95647824,0.60169548,0.00025000,0.02018821,0.20402023,0.00000000,0.17083196,0.42008477,0.14190341,0.00000000
-2.95047524,0.62576983,0.00027611,0.01855448,0.21111733,0.00000000,0.18652084,0.43534838,0.15350154,0.00000000
-2.94447224,0.65247340,0.00030386,0.01696919,0.21919255,0.00000000,0.20308469,0.45240788,0.16583291,0.00000000
-2.93846923,0.68140839,0.00033288,0.01544342,0.22809907,0.00000000,0.22032545,0.47100472,0.17874067,0.00000000
-2.93246623,0.71209002,0.00036270,0.01398746,0.23766404,0.00000000,0.23801277,0.49082052,0.19204301,0.00000000
-2.92646323,0.74395100,0.00039288,0.01261037,0.24768970,0.00000000,0.25588724,0.51147987,0.20553538,0.00000000
-2.92046023,0.77635056,0.00042289,0.01131972,0.25795611,0.00000000,0.27366496,0.53255630,0.21899402,0.00000000
-2.91445723,0.80858810,0.00045222,0.01012145,0.26822541,0.00000000,0.29104371,0.55358154,0.23218065,0.00000000
-2.90845423,0.83992097,0.00048032,0.00901978,0.27824740,0.00000000,0.30771042,0.57405753,0.24484824,0.00000000
-2.90245123,0.86958573,0.00050666,0.00801726,0.28776636,0.00000000,0.32334965,0.59347088,0.25674761,0.00000000
-2.89644822,0.89682200,0.00053073,0.00711490,0.29652870,0.00000000,0.33765291,0.61130915,0.26763470,0.00000000
-2.89044522,0.92089781,0.00055203,0.00631234,0.30429120,0.00000000,0.35032823,0.62707817,0.27727814,0.00000000
-2.88444222,0.94113530,0.00057012,0.00560812,0.31082930,0.00000000,0.36110982,0.64031965,0.28546681,0.00000000
-2.87843922,0.95693550,0.00058463,0.00499991,0.31594526,0.00000000,0.36976714,0.65062811,0.29201699,0.00000000
-2.87243622,0.96780095,0.00059522,0.00448487,0.31947545,0.00000000,0.37611305,0.65766644,0.29677889,0.00000000
-2.86643322,0.97335499,0.00060168,0.00405987,0.32129672,0.00000000,0.38001070,0.66117918,0.29964203,0.00000000
-2.86043022,0.97335693,0.00060386,0.00372177,0.32133132,0.00000000,0.38137870,0.66100290,0.30053942,0.00000000
-2.85442721,0.96771198,0.00060170,0.00346768,0.31955014,0.00000000,0.38019436,0.65707312,0.29945012,0.00000000
-2.84842421,0.95647574,0.00059526,0.00329509,0.31597413,0.00000000,0.37649480,0.64942750,0.29640025,0.00000000
-2.84242121,0.93985289,0.00058466,0.00320206,0.31067382,0.00000000,0.37037593,0.63820496,0.29146212,0.00000000
-2.83641821,0.91819006,0.00057012,0.00318724,0.30376687,0.00000000,0.36198919,0.62364094,0.28475186,0.00000000
-2.83041521,0.89196332,0.00055196,0.00324991,0.29541385,0.00000000,0.35153642,0.60605886,0.27642527,0.00000000
-2.82441221,0.86176084,0.00053054,0.00338991,0.28581240,0.00000000,0.33926279,0.58585838,0.26667243,0.00000000
-2.81840920,0.82826155,0.00050629,0.00360755,0.27519005,0.00000000,0.32544841,0.56350075,0.25571109,0.00000000
-2.81240620,0.79221073,0.00047968,0.00390340,0.26379597,0.00000000,0.31039883,0.53949221,0.24377922,0.00000000
-2.80640320,0.75439375,0.00045121,0.00427813,0.25189211,0.00000000,0.29443488,0.51436596,0.23112707,0.00000000
-2.80040020,0.71560898,0.00042138,0.00473224,0.23974404,0.00000000,0.27788234,0.48866357,0.21800906,0.00000000
-2.79439720,0.67664112,0.00039069,0.00526575,0.22761191,0.00000000,0.26106179,0.46291674,0.20467583,0.00000000
-2.78839420,0.63823596,0.00035964,0.00587796,0.21574187,0.00000000,0.24427913,0.43762986,0.19136681,0.00000000
-2.78239120,0.60107756,0.00032868,0.00656716,0.20435834,0.00000000,0.22781707,0.41326438,0.17830354,0.00000000
-2.77638819,0.56576872,0.00029823,0.00733034,0.19365727,0.00000000,0.21192787,0.39022525,0.16568400,0.00000000
-2.77038519,0.53281528,0.00026865,0.00816294,0.18380081,0.00000000,0.19682760,0.36885017,0.15367811,0.00000000
-2.76438219,0.50261470,0.00024028,0.00905870,0.17491339,0.00000000,0.18269202,0.34940160,0.14242447,0.00000000
-2.75837919,0.47544924,0.00021336,0.01000951,0.16707932,0.00000000,0.16965416,0.33206209,0.13202850,0.00000000
-2.75237619,0.45148358,0.00018809,0.01100536,0.16034203,0.00000000,0.15780350,0.31693261,0.12256179,0.00000000
-2.74637319,0.43076696,0.00016464,0.01203435,0.15470479,0.00000000,0.14718685,0.30403403,0.11406278,0.00000000
-2.74037019,0.41323930,0.00014308,0.01308281,0.15013285,0.00000000,0.13781056,0.29331141,0.10653849,0.00000000
-2.73436718,0.39874095,0.00012346,0.01413552,0.14655688,0.00000000,0.12964401,0.28464082,0.09996729,0.00000000
-2.72836418,0.38702547,0.00010578,0.01517598,0.14387748,0.00000000,0.12262416,0.27783831,0.09430242,0.00000000
-2.72236118,0.37777488,0.00009000,0.01618682,0.14197056,0.00000000,0.11666082,0.27267066,0.08947615,0.00000000
-2.71635818,0.37061651,0.00007605,0.01715020,0.14069339,0.00000000,0.11164244,0.26886721,0.08540434,0.00000000
-2.71035518,0.36514093,0.00006386,0.01804837,0.13989092,0.00000000,0.10744219,0.26613262,0.08199120,0.00000000
-2.70435218,0.36092016,0.00005329,0.01886417,0.13940236,0.00000000,0.10392404,0.26415973,0.07913414,0.00000000
-2.69834917,0.35752559,0.00004425,0.01958159,0.13906755,0.00000000,0.10094865,0.26264229,0.07672843,0.00000000
-2.69234617,0.35454494,0.00003661,0.02018638,0.13873307,0.00000000,0.09837891,0.26128707,0.07467161,0.00000000
-2.68634317,0.35159774,0.00003025,0.02066650,0.13825776,0.00000000,0.09608487,0.25982491,0.07286752,0.00000000
-2.68034017,0.34834902,0.00002507,0.02101268,0.13751758,0.00000000,0.09394805,0.25802049,0.07122985,0.00000000
-2.67433717,0.34452075,0.00002097,0.02121873,0.13640964,0.00000000,0.09186495,0.25568053,0.06968508,0.00000000
-2.66833417,0.33990088,0.00001788,0.02128195,0.13485529,0.00000000,0.08974982,0.25266030,0.06817492,0.00000000
-2.66233117,0.33434990,0.00001574,0.02120328,0.13280229,0.00000000,0.08753655,0.24886820,0.06665809,0.00000000
-2.65632816,0.32780475,0.00001453,0.02098743,0.13022596,0.00000000,0.08517973,0.24426867,0.06511153,0.00000000
-2.65032516,0.32028044,0.00001426,0.02064290,0.12712935,0.00000000,0.08265498,0.23888315,0.06353103,0.00000000
-2.64432216,0.31186919,0.00001495,0.02018184,0.12354265,0.00000000,0.07995857,0.23278943,0.06193132,0.00000000
-2.63831916,0.30273767,0.00001668,0.01961986,0.11952165,0.00000000,0.07710642,0.22611949,0.06034575,0.00000000
-2.63231616,0.29312226,0.00001958,0.01897569,0.11514562,0.00000000,0.07413251,0.21905591,0.05882545,0.00000000
-2.62631316,0.28332293,0.00002381,0.01827089,0.11051462,0.00000000,0.07108697,0.21182726,0.05743817,0.00000000
-2.62031016,0.27369584,0.00002957,0.01752934,0.10574638,0.00000000,0.06803377,0.20470241,0.05626678,0.00000000
-2.61430715,0.26464491,0.00003714,0.01677679,0.10097287,0.00000000,0.06504820,0.19798428,0.05540749,0.00000000
-2.60830415,0.25661282,0.00004683,0.01604041,0.09633684,0.00000000,0.06221423,0.19200283,0.05496783,0.00000000
-2.60230115,0.25007133,0.00005902,0.01534821,0.09198812,0.00000000,0.05962182,0.18710784,0.05506434,0.00000000
-2.59629815,0.24551130,0.00007415,0.01472859,0.08808013,0.00000000,0.05736418,0.18366124,0.05582010,0.00000000
-2.59029515,0.24343236,0.00009269,0.01420983,0.08476643,0.00000000,0.05553516,0.18202922,0.05736197,0.00000000
-2.58429215,0.24433237,0.00011519,0.01381960,0.08219743,0.00000000,0.05422668,0.18257424,0.05981763,0.00000000
-2.57828914,0.24869651,0.00014225,0.01358447,0.08051725,0.00000000,0.05352623,0.18564671,0.06331237,0.00000000
-2.57228614,0.25698617,0.00017447,0.01352952,0.07986083,0.00000000,0.05351459,0.19157663,0.06796562,0.00000000
-2.56628314,0.26962749,0.00021251,0.01367782,0.08035120,0.00000000,0.05426356,0.20066493,0.07388725,0.00000000
-2.56028014,0.28699966,0.00025703,0.01405006,0.08209684,0.00000000,0.05583390,0.21317482,0.08117370,0.00000000
-2.55427714,0.30942294,0.00030866,0.01466407,0.08518931,0.00000000,0.05827334,0.22932292,0.08990390,0.00000000
-2.54827414,0.33714663,0.00036803,0.01553442,0.08970095,0.00000000,0.06161483,0.24927053,0.10013517,0.00000000
-2.54227114,0.37033720,0.00043568,0.01667199,0.09568278,0.00000000,0.06587486,0.27311519,0.11189915,0.00000000
-2.53626813,0.40906687,0.00051207,0.01808356,0.10316258,0.00000000,0.07105212,0.30088260,0.12519791,0.00000000
-2.53026513,0.45330308,0.00059753,0.01977139,0.11214321,0.00000000,0.07712633,0.33251948,0.14000046,0.00000000
-2.52426213,0.50289933,0.00069226,0.02173294,0.12260127,0.00000000,0.08405746,0.36788756,0.15623972,0.00000000
-2.51825913,0.55758798,0.00079624,0.02396049,0.13448604,0.00000000,0.09178535,0.40675915,0.17381042,0.00000000
-2.51225613,0.61697564,0.00090927,0.02644094,0.14771906,0.00000000,0.10022979,0.44881480,0.19256775,0.00000000
-2.50625313,0.68054163,0.00103089,0.02915572,0.16219415,0.00000000,0.10929116,0.49364334,0.21232739,0.00000000
-2.50025013,0.74764010,0.00116038,0.03208074,0.17777813,0.00000000,0.11885167,0.54074470,0.23286668,0.00000000
-2.49424712,0.81750629,0.00129676,0.03518653,0.19431235,0.00000000,0.12877719,0.58953581,0.25392732,0.00000000
-2.48824412,0.88926708,0.00143876,0.03843856,0.21161487,0.00000000,0.13891983,0.63935971,0.27521957,0.00000000
-2.48224112,0.96195606,0.00158485,0.04179765,0.22948360,0.00000000,0.14912105,0.68949789,0.29642789,0.00000000
-2.47623812,1.03453286,0.00173323,0.04522066,0.24770006,0.00000000,0.15921538,0.73918566,0.31721800,0.00000000
-2.47023512,1.10590645,0.00188190,0.04866123,0.26603396,0.00000000,0.16903463,0.78763026,0.33724514,0.00000000
-2.46423212,1.17496176,0.00202864,0.05207076,0.28424836,0.00000000,0.17841250,0.83403119,0.35616340,0.00000000
-2.45822911,1.24058878,0.00217112,0.05539944,0.30210518,0.00000000,0.18718928,0.87760211,0.37363554,0.00000000
-2.45222611,1.30171313,0.00230693,0.05859745,0.31937111,0.00000000,0.19521667,0.91759340,0.38934324,0.00000000
-2.44622311,1.35732686,0.00243362,0.06161612,0.33582344,0.00000000,0.20236241,0.95331460,0.40299712,0.00000000
-2.44022011,1.40651826,0.00254883,0.06440917,0.35125577,0.00000000,0.20851448,0.98415581,0.41434619,0.00000000
-2.43421711,1.44849938,0.00265033,0.06693388,0.36548330,0.00000000,0.21358478,1.00960683,0.42318631,0.00000000
-2.42821411,1.48263003,0.00273608,0.06915219,0.37834749,0.00000000,0.21751201,1.02927354,0.42936721,0.00000000
-2.42221111,1.50843713,0.00280433,0.07103161,0.38971993,0.00000000,0.22026375,1.04289046,0.43279777,0.00000000
-2.41620810,1.52562863,0.00285363,0.07254604,0.39950525,0.00000000,0.22183738,1.05032896,0.43344926,0.00000000
-2.41020510,1.53410115,0.00288295,0.07367636,0.40764299,0.00000000,0.22226008,1.05160077,0.43135641,0.00000000
-2.40420210,1.53394133,0.00289165,0.07441077,0.41410844,0.00000000,0.22158772,1.04685657,0.42661619,0.00000000
-2.39819910,1.52542052,0.00287955,0.07474500,0.41891229,0.00000000,0.21990268,1.03637967,0.41938439,0.00000000
-2.39219610,1.50898338,0.00284692,0.07468215,0.42209941,0.00000000,0.21731078,1.02057525,0.40987014,0.00000000
-2.38619310,1.48523091,0.00279444,0.07423250,0.42374663,0.00000000,0.21393743,0.99995548,0.39832861,0.00000000
-2.38019010,1.45489870,0.00272324,0.07341298,0.42395979,0.00000000,0.20992318,0.97512145,0.38505226,0.00000000
-2.37418709,1.41883162,0.00263480,0.07224659,0.42287024,0.00000000,0.20541881,0.94674260,0.37036101,0.00000000
-2.36818409,1.37795606,0.00253094,0.07076165,0.42063093,0.00000000,0.20058028,0.91553470,0.35459182,0.00000000
-2.36218109,1.33325104,0.00241372,0.06899101,0.41741222,0.00000000,0.19556375,0.88223749,0.33808804,0.00000000
-2.35617809,1.28571948,0.00228542,0.06697117,0.41339774,0.00000000,0.19052074,0.84759262,0.32118916,0.00000000
-2.35017509,1.23636075,0.00214842,0.06474149,0.40878025,0.00000000,0.18559388,0.81232329,0.30422114,0.00000000
-2.34417209,1.18614561,0.00200517,0.06234329,0.40375782,0.00000000,0.18091308,0.77711587,0.28748791,0.00000000
-2.33816908,1.13599443,0.00185807,0.05981918,0.39853018,0.00000000,0.17659258,0.74260453,0.27126415,0.00000000
-2.33216608,1.08675912,0.00170945,0.05721230,0.39329553,0.00000000,0.17272864,0.70935909,0.25578964,0.00000000
-2.32616308,1.03920943,0.00156151,0.05456580,0.38824766,0.00000000,0.16939816,0.67787643,0.24126527,0.00000000
-2.32016008,0.99402351,0.00141622,0.05192231,0.38357346,0.00000000,0.16665801,0.64857551,0.22785075,0.00000000
-2.31415708,0.95178271,0.00127536,0.04932353,0.37945070,0.00000000,0.16454522,0.62179577,0.21566393,0.00000000
-2.30815408,0.91297032,0.00114043,0.04680996,0.37604617,0.00000000,0.16307769,0.59779874,0.20478161,0.00000000
-2.30215108,0.87797375,0.00101267,0.04442060,0.37351400,0.00000000,0.16225560,0.57677229,0.19524168,0.00000000
-2.29614807,0.84708949,0.00089305,0.04219281,0.37199416,0.00000000,0.16206315,0.55883707,0.18704630,0.00000000
-2.29014507,0.82053017,0.00078225,0.04016216,0.37161114,0.00000000,0.16247062,0.54405444,0.18016588,0.00000000
-2.28414207,0.79843305,0.00068072,0.03836227,0.37247269,0.00000000,0.16343655,0.53243532,0.17454366,0.00000000
-2.27813907,0.78086914,0.00058867,0.03682470,0.37466869,0.00000000,0.16491004,0.52394930,0.17010047,0.00000000
-2.27213607,0.76785233,0.00050611,0.03557877,0.37827001,0.00000000,0.16683283,0.51853343,0.16673963,0.00000000
-2.26613307,0.75934791,0.00043285,0.03465139,0.38332757,0.00000000,0.16914134,0.51610025,0.16435162,0.00000000
-2.26013007,0.75528007,0.00036858,0.03406683,0.38987136,0.00000000,0.17176841,0.51654450,0.16281842,0.00000000
-2.25412706,0.75553793,0.00031286,0.03384636,0.39790961,0.00000000,0.17464479,0.51974840,0.16201742,0.00000000
-2.24812406,0.75998002,0.00026519,0.03400791,0.40742808,0.00000000,0.17770037,0.52558516,0.16182477,0.00000000
-2.24212106,0.76843702,0.00022499,0.03456564,0.41838949,0.00000000,0.18086514,0.53392079,0.16211820,0.00000000
-2.23611806,0.78071280,0.00019166,0.03552940,0.43073304,0.00000000,0.18406992,0.54461412,0.16277927,0.00000000
-2.23011506,0.79658405,0.00016461,0.03690420,0.44437419,0.00000000,0.18724692,0.55751539,0.16369504,0.00000000
-2.22411206,0.81579866,0.00014324,0.03868962,0.45920460,0.00000000,0.19033014,0.57246351,0.16475940,0.00000000
-2.21810905,0.83807322,0.00012699,0.04087919,0.47509225,0.00000000,0.19325576,0.58928243,0.16587390,0.00000000
-2.21210605,0.86309012,0.00011534,0.04345985,0.49188186,0.00000000,0.19596248,0.60777693,0.16694835,0.00000000
-2.20610305,0.89049465,0.00010782,0.04641137,0.50939565,0.00000000,0.19839186,0.62772834,0.16790118,0.00000000
-2.20010005,0.91989257,0.00010403,0.04970600,0.52743431,0.00000000,0.20048884,0.64889066,0.16865964,0.00000000
-2.19409705,0.95084871,0.00010362,0.05330813,0.54577856,0.00000000,0.20220224,0.67098732,0.16915998,0.00000000
-2.18809405,0.98288693,0.00010629,0.05717422,0.56419105,0.00000000,0.20348542,0.69370928,0.16934748,0.00000000
-2.18209105,1.01549185,0.00011185,0.06125288,0.58241885,0.00000000,0.20429699,0.71671451,0.16917658,0.00000000
-2.17608804,1.04811260,0.00012013,0.06548531,0.60019659,0.00000000,0.20460165,0.73962931,0.16861100,0.00000000
-2.17008504,1.08016893,0.00013108,0.06980594,0.61725026,0.00000000,0.20437099,0.76205157,0.16762378,0.00000000
-2.16408204,1.11105946,0.00014467,0.07414334,0.63330162,0.00000000,0.20358435,0.78355605,0.16619740,0.00000000
-2.15807904,1.14017229,0.00016097,0.07842155,0.64807341,0.00000000,0.20222954,0.80370160,0.16432384,0.00000000
-2.15207604,1.16689753,0.00018010,0.08256158,0.66129509,0.00000000,0.20030354,0.82204022,0.16200451,0.00000000
-2.14607304,1.19064150,0.00020227,0.08648319,0.67270916,0.00000000,0.19781297,0.83812759,0.15925017,0.00000000
-2.14007004,1.21084210,0.00022771,0.09010690,0.68207779,0.00000000,0.19477436,0.85153481,0.15608063,0.00000000
-2.13406703,1.22698462,0.00025676,0.09335607,0.68918961,0.00000000,0.19121424,0.86186077,0.15252439,0.00000000
-2.12806403,1.23861756,0.00028976,0.09615908,0.69386636,0.00000000,0.18716889,0.86874464,0.14861798,0.00000000
-2.12206103,1.24536738,0.00032711,0.09845148,0.69596907,0.00000000,0.18268384,0.87187797,0.14440523,0.00000000
-2.11605803,1.24695166,0.00036923,0.10017795,0.69540356,0.00000000,0.17781308,0.87101574,0.13993630,0.00000000
-2.11005503,1.24318988,0.00041657,0.10129412,0.69212474,0.00000000,0.17261796,0.86598584,0.13526651,0.00000000
-2.10405203,1.23401112,0.00046955,0.10176802,0.68613961,0.00000000,0.16716586,0.85669647,0.13045508,0.00000000
-2.09804902,1.21945823,0.00052855,0.10158117,0.67750859,0.00000000,0.16152858,0.84314104,0.12556366,0.00000000
-2.09204602,1.19968812,0.00059392,0.10072925,0.66634498,0.00000000,0.15578065,0.82540026,0.12065485,0.00000000
-2.08604302,1.17496789,0.00066592,0.09922227,0.65281258,0.00000000,0.14999734,0.80364136,0.11579067,0.00000000
-2.08004002,1.14566705,0.00074468,0.09708427,0.63712130,0.00000000,0.14425277,0.77811416,0.11103095,0.00000000
-2.07403702,1.11224590,0.00083022,0.09435254,0.61952105,0.00000000,0.13861791,0.74914453,0.10643193,0.00000000
-2.06803402,1.07524075,0.00092236,0.09107638,0.60029404,0.00000000,0.13315870,0.71712504,0.10204488,0.00000000
-2.06203102,1.03524644,0.00102078,0.08731550,0.57974580,0.00000000,0.12793434,0.68250367,0.09791493,0.00000000
-2.05602801,0.99289719,0.00112492,0.08313808,0.55819546,0.00000000,0.12299578,0.64577075,0.09408022,0.00000000
-2.05002501,0.94884653,0.00123400,0.07861870,0.53596558,0.00000000,0.11838457,0.60744489,0.09057124,0.00000000
-2.04402201,0.90374739,0.00134703,0.07383599,0.51337221,0.00000000,0.11413204,0.56805852,0.08741059,0.00000000
