energy_ev,total_up,Au_p_up,Au_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.08104052,3.15424889,0.74118061,0.28840966,1.39058673,1.77181086,0.05880615,0.46931992,0.47997266,0.00000000
-0.07503752,3.21153872,0.73862880,0.29698397,1.43009058,1.80499409,0.05884991,0.46947536,0.48788475,0.00000000
-0.06903452,3.26647401,0.73606073,0.30521327,1.46734616,1.83732255,0.05890511,0.46895048,0.49507023,0.00000000
-0.06303152,3.31733328,0.73329615,0.31290854,1.50138296,1.86776629,0.05894599,0.46764582,0.50128817,0.00000000
-0.05702851,3.36240608,0.73015661,0.31988435,1.53126356,1.89529289,0.05894472,0.46547448,0.50630633,0.00000000
-0.05102551,3.40004993,0.72647470,0.32596451,1.55611691,1.91890009,0.05887266,0.46236625,0.50990970,0.00000000
-0.04502251,3.42874624,0.72210255,0.33098757,1.57516979,1.93764816,0.05870151,0.45827109,0.51190860,0.00000000
-0.03901951,3.44715304,0.71691925,0.33481206,1.58777501,1.95069107,0.05840449,0.45316189,0.51214597,0.00000000
-0.03301651,3.45415244,0.71083676,0.33732102,1.59343521,1.95730509,0.05795736,0.44703638,0.51050352,0.00000000
-0.02701351,3.44889087,0.70380408,0.33842600,1.59182120,1.95691398,0.05733937,0.43991796,0.50690654,0.00000000
-0.02101051,3.43081050,0.69580960,0.33806988,1.58278399,1.94910964,0.05653400,0.43185559,0.50132718,0.00000000
-0.01500750,3.39967038,0.68688133,0.33622887,1.56636006,1.93366736,0.05552960,0.42292259,0.49378587,0.00000000
-0.00900450,3.35555643,0.67708519,0.33291315,1.54276959,1.91055502,0.05431973,0.41321441,0.48435109,0.00000000
-0.00300150,3.29887978,0.66652139,0.32816649,1.51240784,1.87993586,0.05290338,0.40284549,0.47313724,0.00000000
0.00300150,3.23036337,0.65531906,0.32206450,1.47583006,1.84216443,0.05128493,0.39194530,0.46030086,0.00000000
0.00900450,3.15101742,0.64362944,0.31471195,1.43373069,1.79777600,0.04947399,0.38065376,0.44603536,0.00000000
0.01500750,3.06210474,0.63161794,0.30623893,1.38691788,1.74746961,0.04748497,0.36911611,0.43056434,0.00000000
0.02101051,2.96509725,0.61945557,0.29679626,1.33628447,1.69208551,0.04533658,0.35747775,0.41413404,0.00000000
0.02701351,2.86162580,0.60731008,0.28655026,1.28277682,1.63257780,0.04305115,0.34587889,0.39700502,0.00000000
0.03301651,2.75342518,0.59533737,0.27567713,1.22736289,1.56998341,0.04065391,0.33444967,0.37944358,0.00000000
0.03901951,2.64227684,0.58367356,0.26435714,1.17100101,1.50538861,0.03817211,0.32330560,0.36171321,0.00000000
0.04502251,2.52995175,0.57242818,0.25276897,1.11461055,1.43989454,0.03563423,0.31254390,0.34406647,0.00000000
0.05102551,2.41815565,0.56167891,0.24108438,1.05904589,1.37458296,0.03306912,0.30224053,0.32673762,0.00000000
0.05702851,2.30847907,0.55146799,0.22946342,1.00507446,1.31048385,0.03050517,0.29244845,0.30993624,0.00000000
0.06303152,2.20235388,0.54180068,0.21805040,0.95335966,1.24854584,0.02796960,0.28319680,0.29384213,0.00000000
0.06903452,2.10101804,0.53264572,0.20697070,0.90444917,1.18961079,0.02548780,0.27449132,0.27860156,0.00000000
0.07503752,2.00548954,0.52393777,0.19632852,0.85876876,1.13439328,0.02308276,0.26631573,0.26432508,0.00000000
0.08104052,1.91655026,0.51558171,0.18620564,0.81662143,1.08346574,0.02077465,0.25863416,0.25108677,0.00000000
0.08704352,1.83473978,0.50745846,0.17666115,0.77819172,1.03724949,0.01858054,0.25139437,0.23892495,0.00000000
0.09304652,1.76035893,0.49943215,0.16773200,0.74355432,0.99601188,0.01651416,0.24453156,0.22784421,0.00000000
0.09904952,1.69348211,0.49135792,0.15943443,0.71268645,0.95986924,0.01458591,0.23797262,0.21781856,0.00000000
0.10505253,1.63397749,0.48309025,0.15176601,0.68548296,0.92879533,0.01280289,0.23164050,0.20879558,0.00000000
0.11105553,1.58153344,0.47449106,0.14470820,0.66177328,0.90263450,0.01116903,0.22545862,0.20070115,0.00000000
0.11705853,1.53568978,0.46543730,0.13822919,0.64133915,0.88111894,0.00968537,0.21935482,0.19344474,0.00000000
0.12306153,1.49587205,0.45582761,0.13228701,0.62393229,0.86388881,0.00835033,0.21326502,0.18692475,0.00000000
0.12906453,1.46142716,0.44558763,0.12683258,0.60929110,0.85051458,0.00716011,0.20713613,0.18103393,0.00000000
0.13506753,1.43165880,0.43467384,0.12181265,0.59715564,0.84052026,0.00610899,0.20092828,0.17566443,0.00000000
0.14107054,1.40586114,0.42307572,0.11717256,0.58728045,0.83340672,0.00518979,0.19461623,0.17071242,0.00000000
0.14707354,1.38334977,0.41081612,0.11285859,0.57944467,0.82867408,0.00439424,0.18819001,0.16608212,0.00000000
0.15307654,1.36348860,0.39795008,0.10882000,0.57345933,0.82584249,0.00371329,0.18165481,0.16168913,0.00000000
0.15907954,1.34571237,0.38456208,0.10501065,0.56917176,0.82447052,0.00313753,0.17503011,0.15746300,0.00000000
0.16508254,1.32954411,0.37076198,0.10139017,0.56646728,0.82417072,0.00265743,0.16834836,0.15334899,0.00000000
0.17108554,1.31460756,0.35668008,0.09792476,0.56526834,0.82462196,0.00226362,0.16165309,0.14930906,0.00000000
0.17708854,1.30063461,0.34246139,0.09458758,0.56553158,0.82557853,0.00194710,0.15499680,0.14532216,0.00000000
0.18309155,1.28746799,0.32825967,0.09135888,0.56724322,0.82687571,0.00169941,0.14843864,0.14138388,0.00000000
0.18909455,1.27505978,0.31423142,0.08822577,0.57041334,0.82843220,0.00151276,0.14204210,0.13750548,0.00000000
0.19509755,1.26346631,0.30053024,0.08518186,0.57506937,0.83024943,0.00138011,0.13587276,0.13371251,0.00000000
0.20110055,1.25283994,0.28730171,0.08222668,0.58124947,0.83240821,0.00129524,0.12999622,0.13004305,0.00000000
0.20710355,1.24341861,0.27467909,0.07936499,0.58899612,0.83506291,0.00125275,0.12447627,0.12654574,0.00000000
0.21310655,1.23551353,0.26278002,0.07660607,0.59835016,0.83843382,0.00124809,0.11937337,0.12327759,0.00000000
0.21910955,1.22949583,0.25170407,0.07396289,0.60934566,0.84279782,0.00127749,0.11474340,0.12030177,0.00000000
0.22511256,1.22578239,0.24153146,0.07145140,0.62200572,0.84847792,0.00133797,0.11063671,0.11768542,0.00000000
0.23111556,1.22482153,0.23232265,0.06908971,0.63633907,0.85583193,0.00142725,0.10709744,0.11549745,0.00000000
0.23711856,1.22707860,0.22411886,0.06689736,0.65233768,0.86524062,0.00154367,0.10416306,0.11380651,0.00000000
0.24312156,1.23302178,0.21694320,0.06489466,0.66997503,0.87709549,0.00168616,0.10186408,0.11267908,0.00000000
0.24912456,1.24310830,0.21080251,0.06310198,0.68920496,0.89178656,0.00185414,0.10022388,0.11217767,0.00000000
0.25512756,1.25777092,0.20568939,0.06153914,0.70996090,0.90969011,0.00204739,0.09925865,0.11235919,0.00000000
0.26113057,1.27740500,0.20158449,0.06022487,0.73215527,0.93115670,0.00226601,0.09897734,0.11327347,0.00000000
0.26713357,1.30235595,0.19845882,0.05917616,0.75567892,0.95649947,0.00251031,0.09938164,0.11496196,0.00000000
0.27313657,1.33290727,0.19627591,0.05840782,0.78040055,0.98598289,0.00278068,0.10046601,0.11745650,0.00000000
0.27913957,1.36926931,0.19499365,0.05793197,0.80616597,1.01981222,0.00307753,0.10221766,0.12077830,0.00000000
0.28514257,1.41156882,0.19456587,0.05775760,0.83279742,1.05812367,0.00340115,0.10461659,0.12493708,0.00000000
0.29114557,1.45983963,0.19494357,0.05789014,0.86009298,1.10097562,0.00375165,0.10763569,0.12993041,0.00000000
0.29714857,1.51401476,0.19607564,0.05833120,0.88782633,1.14834118,0.00412883,0.11124094,0.13574313,0.00000000
0.30315158,1.57392033,0.19790944,0.05907825,0.91574711,1.20010223,0.00453210,0.11539169,0.14234724,0.00000000
0.30915458,1.63927165,0.20039088,0.06012448,0.94358213,1.25604544,0.00496043,0.12004115,0.14970178,0.00000000
0.31515758,1.70967187,0.20346455,0.06145874,0.97103770,1.31586037,0.00541226,0.12513704,0.15775330,0.00000000
0.32116058,1.78461366,0.20707353,0.06306558,0.99780341,1.37914015,0.00588545,0.13062248,0.16643643,0.00000000
0.32716358,1.86348410,0.21115933,0.06492542,1.02355731,1.44538473,0.00637730,0.13643708,0.17567495,0.00000000
0.33316658,1.94557300,0.21566190,0.06701492,1.04797266,1.51400702,0.00688447,0.14251827,0.18538323,0.00000000
0.33916958,2.03008482,0.22051980,0.06930735,1.07072618,1.58434200,0.00740310,0.14880275,0.19546791,0.00000000
0.34517259,2.11615385,0.22567053,0.07177324,1.09150753,1.65565854,0.00792877,0.15522818,0.20583005,0.00000000
0.35117559,2.20286258,0.23105125,0.07438104,1.11002959,1.72717396,0.00845663,0.16173482,0.21636747,0.00000000
0.35717859,2.28926264,0.23659957,0.07709791,1.12603930,1.79807090,0.00898146,0.16826731,0.22697733,0.00000000
0.36318159,2.37439770,0.24225466,0.07989058,1.13932821,1.86751606,0.00949783,0.17477623,0.23755881,0.00000000
0.36918459,2.45732752,0.24795849,0.08272625,1.14974234,1.93468023,0.01000021,0.18121954,0.24801573,0.00000000
0.37518759,2.53715214,0.25365711,0.08557341,1.15719051,1.99875891,0.01048310,0.18756376,0.25825915,0.00000000
0.38119060,2.61303522,0.25930189,0.08840273,1.16165066,2.05899277,0.01094125,0.19378469,0.26820955,0.00000000
0.38719360,2.68422552,0.26485065,0.09118771,1.16317354,2.11468716,0.01136974,0.19986775,0.27779870,0.00000000
0.39319660,2.75007532,0.27026848,0.09390531,1.16188329,2.16522982,0.01176419,0.20580782,0.28697102,0.00000000
0.39919960,2.81005494,0.27552823,0.09653632,1.15797472,2.21010592,0.01212086,0.21160841,0.29568424,0.00000000
0.40520260,2.86376250,0.28061058,0.09906553,1.15170713,2.24890993,0.01243675,0.21728046,0.30390943,0.00000000
0.41120560,2.91092834,0.28550356,0.10148175,1.14339470,2.28135346,0.01270974,0.22284041,0.31163026,0.00000000
0.41720860,2.95141363,0.29020159,0.10377747,1.13339398,2.30726886,0.01293855,0.22830797,0.31884154,0.00000000
0.42321161,2.98520329,0.29470401,0.10594835,1.12208871,2.32660814,0.01312284,0.23370335,0.32554711,0.00000000
0.42921461,3.01239323,0.29901314,0.10799256,1.10987281,2.33943734,0.01326312,0.23904441,0.33175714,0.00000000
0.43521761,3.03317263,0.30313199,0.10990983,1.09713238,2.34592643,0.01336073,0.24434356,0.33748499,0.00000000
0.44122061,3.04780214,0.30706173,0.11170047,1.08422750,2.34633517,0.01341769,0.24960476,0.34274383,0.00000000
0.44722361,3.05658895,0.31079907,0.11336433,1.07147487,2.34099577,0.01343664,0.25482085,0.34754317,0.00000000
0.45322661,3.05986038,0.31433376,0.11489967,1.05913222,2.33029290,0.01342060,0.25997122,0.35188564,0.00000000
0.45922961,3.05793723,0.31764633,0.11630226,1.04738537,2.31464234,0.01337287,0.26502007,0.35576410,0.00000000
0.46523262,3.05110867,0.32070629,0.11756454,1.03633865,2.29446930,0.01329683,0.26991554,0.35915940,0.00000000
0.47123562,3.03961009,0.32347097,0.11867501,1.02600929,2.27018752,0.01319576,0.27458955,0.36203888,0.00000000
0.47723862,3.02360544,0.32588509,0.11961791,1.01632618,2.24218041,0.01307268,0.27895868,0.36435587,0.00000000
0.48324162,3.00317518,0.32788113,0.12037325,1.00713306,2.21078524,0.01293022,0.28292595,0.36605023,0.00000000
0.48924462,2.97831076,0.32938068,0.12091714,0.99819610,2.17628132,0.01277054,0.28638358,0.36704982,0.00000000
0.49524762,2.94891614,0.33029660,0.12122246,0.98921550,2.13888277,0.01259521,0.28921654,0.36727315,0.00000000
0.50125063,2.91481648,0.33053604,0.12125985,0.97984054,2.09873634,0.01240522,0.29130682,0.36663285,0.00000000
0.50725363,2.87577358,0.33000408,0.12099905,0.96968733,2.05592447,0.01220098,0.29253818,0.36503987,0.00000000
0.51325663,2.83150730,0.32860803,0.12041030,0.95835836,2.01047317,0.01198238,0.29280126,0.36240826,0.00000000
0.51925963,2.78172177,0.32626195,0.11946610,0.94546280,1.96236437,0.01174887,0.29199866,0.35866020,0.00000000
0.52526263,2.72613498,0.32289131,0.11814279,0.93063665,1.91155189,0.01149963,0.29004980,0.35373100,0.00000000
0.53126563,2.66450987,0.31843746,0.11642227,0.91356156,1.85797995,0.01123363,0.28689540,0.34757380,0.00000000
0.53726863,2.59668516,0.31286178,0.11429350,0.89398157,1.80160316,0.01094987,0.28250118,0.34016371,0.00000000
0.54327164,2.52260411,0.30614910,0.11175381,0.87171691,1.74240652,0.01064754,0.27686067,0.33150117,0.00000000
0.54927464,2.44233935,0.29831042,0.10880989,0.84667420,1.68042439,0.01032612,0.26999708,0.32161425,0.00000000
0.55527764,2.35611252,0.28938458,0.10547851,0.81885282,1.61575711,0.00998559,0.26196397,0.31055983,0.00000000
0.56128064,2.26430733,0.27943894,0.10178675,0.78834711,1.54858425,0.00962652,0.25284475,0.29842363,0.00000000
0.56728364,2.16747542,0.26856895,0.09777194,0.75534466,1.47917381,0.00925019,0.24275117,0.28531900,0.00000000
0.57328664,2.06633471,0.25689670,0.09348112,0.72012074,1.40788671,0.00885862,0.23182071,0.27138458,0.00000000
0.57928964,1.96176028,0.24456845,0.08897022,0.68302951,1.33517651,0.00845465,0.22021312,0.25678106,0.00000000
0.58529265,1.85476842,0.23175139,0.08430289,0.64449264,1.26158423,0.00804188,0.20810623,0.24168704,0.00000000
0.59129565,1.74649470,0.21862969,0.07954908,0.60498586,1.18772889,0.00762468,0.19569136,0.22629444,0.00000000
0.59729865,1.63816735,0.20540007,0.07478346,0.56502451,1.11429419,0.00720812,0.18316836,0.21080343,0.00000000
0.60330165,1.53107732,0.19226723,0.07008373,0.52514858,1.04201213,0.00679787,0.17074066,0.19541747,0.00000000
0.60930465,1.42654651,0.17943909,0.06552888,0.48590817,0.97164468,0.00640014,0.15861051,0.18033835,0.00000000
0.61530765,1.32589580,0.16712227,0.06119752,0.44784996,0.90396430,0.00602154,0.14697445,0.16576168,0.00000000
0.62131066,1.23041414,0.15551792,0.05716630,0.41150514,0.83973438,0.00566903,0.13601934,0.15187291,0.00000000
0.62731366,1.14133008,0.14481791,0.05350847,0.37737927,0.77969050,0.00534979,0.12591896,0.13884399,0.00000000
0.63331666,1.05978669,0.13520165,0.05029257,0.34594421,0.72452340,0.00507115,0.11683117,0.12683079,0.00000000
0.63931966,0.98682049,0.12683349,0.04758141,0.31763224,0.67486408,0.00484054,0.10889580,0.11597127,0.00000000
0.64532266,0.92334498,0.11986075,0.04543117,0.29283212,0.63127170,0.00466543,0.10223309,0.10638438,0.00000000
0.65132566,0.87013876,0.11441227,0.04389070,0.27188710,0.59422443,0.00455329,0.09694272,0.09816964,0.00000000
0.65732866,0.82783808,0.11059763,0.04300100,0.25509427,0.56411325,0.00451157,0.09310337,0.09140728,0.00000000
0.66333167,0.79693352,0.10850666,0.04279486,0.24270512,0.54123867,0.00454771,0.09077264,0.08615881,0.00000000
0.66933467,0.77777019,0.10820948,0.04329660,0.23492656,0.52581011,0.00466910,0.08998726,0.08246788,0.00000000
0.67533767,0.77055075,0.10975664,0.04452192,0.23192231,0.51794741,0.00488310,0.09076357,0.08036137,0.00000000
0.68134067,0.77534060,0.11317955,0.04647779,0.23381397,0.51768415,0.00519698,0.09309810,0.07985044,0.00000000
0.68734367,0.79207440,0.11849093,0.04916245,0.24068157,0.52497225,0.00561790,0.09696824,0.08093158,0.00000000
0.69334667,0.82056336,0.12568525,0.05256539,0.25256339,0.53968732,0.00615281,0.10233297,0.08358738,0.00000000
0.69934967,0.86050259,0.13473914,0.05666740,0.26945482,0.56163427,0.00680840,0.10913356,0.08778726,0.00000000
0.70535268,0.91147820,0.14561173,0.06144064,0.29130635,0.59055286,0.00759090,0.11729432,0.09348775,0.00000000
0.71135568,0.97297371,0.15824484,0.06684877,0.31802077,0.62612277,0.00850593,0.12672336,0.10063268,0.00000000
0.71735868,1.04437566,0.17256312,0.07284715,0.34944976,0.66796814,0.00955828,0.13731341,0.10915303,0.00000000
0.72336168,1.12497847,0.18847406,0.07938308,0.38539025,0.71566122,0.01075163,0.14894276,0.11896675,0.00000000
0.72936468,1.21398851,0.20586805,0.08639612,0.42558098,0.76872531,0.01208829,0.16147632,0.12997831,0.00000000
0.73536768,1.31052781,0.22461836,0.09381862,0.46969958,0.82663707,0.01356888,0.17476685,0.14207847,0.00000000
0.74137069,1.41363762,0.24458121,0.10157619,0.51736082,0.88882824,0.01519201,0.18865640,0.15514395,0.00000000
0.74737369,1.52228221,0.26559604,0.10958852,0.56811627,0.95468715,0.01695398,0.20297799,0.16903740,0.00000000
0.75337669,1.63535337,0.28748581,0.11777010,0.62145592,1.02356027,0.01884843,0.21755751,0.18360764,0.00000000
0.75937969,1.75167607,0.31005769,0.12603128,0.67681197,1.09475407,0.02086616,0.23221585,0.19869028,0.00000000
0.76538269,1.87001549,0.33310397,0.13427932,0.73356499,1.16753765,0.02299484,0.24677128,0.21410868,0.00000000
0.77138569,1.98908595,0.35640329,0.14241957,0.79105257,1.24114623,0.02521895,0.26104190,0.22967554,0.00000000
0.77738869,2.10756191,0.37972231,0.15035680,0.84858024,1.31478606,0.02751967,0.27484832,0.24519479,0.00000000
0.78339170,2.22409107,0.40281773,0.15799655,0.90543451,1.38764064,0.02987501,0.28801634,0.26046414,0.00000000
0.78939470,2.33730975,0.42543878,0.16524650,0.96089760,1.45887859,0.03225988,0.30037967,0.27527796,0.00000000
0.79539770,2.44586032,0.44733006,0.17201792,1.01426330,1.52766313,0.03464646,0.31178254,0.28943059,0.00000000
0.80140070,2.54841051,0.46823489,0.17822704,1.06485341,1.59316306,0.03700458,0.32208218,0.30272000,0.00000000
0.80740370,2.64367407,0.48789897,0.18379642,1.11203400,1.65456513,0.03930223,0.33115115,0.31495158,0.00000000
0.81340670,2.73043252,0.50607433,0.18865620,1.15523078,1.71108743,0.04150621,0.33887929,0.32594214,0.00000000
0.81940970,2.80755710,0.52252363,0.19274526,1.19394291,1.76199348,0.04358284,0.34517547,0.33552373,0.00000000
0.82541271,2.87403046,0.53702454,0.19601228,1.22775453,1.80660660,0.04549874,0.34996886,0.34354748,0.00000000
0.83141571,2.92896724,0.54937417,0.19841658,1.25634357,1.84432396,0.04722174,0.35320986,0.34988694,0.00000000
0.83741871,2.97163274,0.55939346,0.19992881,1.27948734,1.87462980,0.04872164,0.35487059,0.35444119,0.00000000
0.84342171,3.00145914,0.56693132,0.20053143,1.29706469,1.89710735,0.04997116,0.35494490,0.35713724,0.00000000
0.84942471,3.01805829,0.57186836,0.20021901,1.30905475,1.91144884,0.05094664,0.35344795,0.35793188,0.00000000
0.85542771,3.02123084,0.57412016,0.19899822,1.31553219,1.91746315,0.05162885,0.35041543,0.35681283,0.00000000
0.86143072,3.01097097,0.57363982,0.19688770,1.31665953,1.91508082,0.05200353,0.34590227,0.35379900,0.00000000
0.86743372,2.98746656,0.57041974,0.19391759,1.31267673,1.90435602,0.05206193,0.33998106,0.34894009,0.00000000
0.87343672,2.95109474,0.56449251,0.19012890,1.30388882,1.88546540,0.05180108,0.33274019,0.34231530,0.00000000
0.87943972,2.90241275,0.55593078,0.18557267,1.29065210,1.85870387,0.05122394,0.32428161,0.33403129,0.00000000
0.88544272,2.84214445,0.54484617,0.18030890,1.27335967,1.82447725,0.05033940,0.31471859,0.32421953,0.00000000
0.89144572,2.77116299,0.53138711,0.17440537,1.25242701,1.78329224,0.04916201,0.30417320,0.31303291,0.00000000
0.89744872,2.69047005,0.51573579,0.16793623,1.22827830,1.73574396,0.04771163,0.29277384,0.30064198,0.00000000
0.90345173,2.60117260,0.49810418,0.16098063,1.20133388,1.68250155,0.04601285,0.28065278,0.28723077,0.00000000
0.90945473,2.50445785,0.47872927,0.15362118,1.17199964,1.62429240,0.04409431,0.26794377,0.27299242,0.00000000
0.91545773,2.40156729,0.45786781,0.14594243,1.14065840,1.56188560,0.04198791,0.25477983,0.25812475,0.00000000
0.92146073,2.29377078,0.43579056,0.13802939,1.10766358,1.49607511,0.03972795,0.24129125,0.24282587,0.00000000
0.92746373,2.18234149,0.41277637,0.12996608,1.07333523,1.42766339,0.03735020,0.22760377,0.22729009,0.00000000
0.93346673,2.06853250,0.38910630,0.12183426,1.03795836,1.35744595,0.03489100,0.21383710,0.21170418,0.00000000
0.93946973,1.95355567,0.36505786,0.11371219,1.00178329,1.28619731,0.03238636,0.20010369,0.19624401,0.00000000
0.94547274,1.83856357,0.34089982,0.10567364,0.96502778,1.21465872,0.02987121,0.18650774,0.18107187,0.00000000
0.95147574,1.72463447,0.31688738,0.09778706,0.92788066,1.14352804,0.02737863,0.17314459,0.16633431,0.00000000
0.95747874,1.61276112,0.29325826,0.09011491,0.89050642,1.07345185,0.02493927,0.16010026,0.15216070,0.00000000
0.96348174,1.50384292,0.27022942,0.08271326,0.85305051,1.00501988,0.02258089,0.14745128,0.13866238,0.00000000
0.96948474,1.39868174,0.24799480,0.07563155,0.81564490,0.93876178,0.02032808,0.13526473,0.12593250,0.00000000
0.97548774,1.29798101,0.22672383,0.06891253,0.77841353,0.87514600,0.01820205,0.12359843,0.11404639,0.00000000
0.98149075,1.20234776,0.20656086,0.06259240,0.74147741,0.81458056,0.01622062,0.11250128,0.10306250,0.00000000
0.98749375,1.11229708,0.18762541,0.05670110,0.70495917,0.75741549,0.01439835,0.10201376,0.09302374,0.00000000
0.99349675,1.02825864,0.17001310,0.05126270,0.66898671,0.70394648,0.01274678,0.09216842,0.08395912,0.00000000
0.99949975,0.95058454,0.15379719,0.04629595,0.63369605,0.65441944,0.01127470,0.08299052,0.07588572,0.00000000
1.00550275,0.87955790,0.13903060,0.04181479,0.59923315,0.60903547,0.00998860,0.07449866,0.06881067,0.00000000
1.01150575,0.81540183,0.12574828,0.03782905,0.56575484,0.56795605,0.00889307,0.06670544,0.06273318,0.00000000
1.01750875,0.75828790,0.11396974,0.03434501,0.53342865,0.53130789,0.00799129,0.05961811,0.05764659,0.00000000
1.02351176,0.70834397,0.10370160,0.03136604,0.50243187,0.49918727,0.00728541,0.05323922,0.05354008,0.00000000
1.02951476,0.66566079,0.09494009,0.02889313,0.47294968,0.47166360,0.00677703,0.04756721,0.05040034,0.00000000
1.03551776,0.63029711,0.08767337,0.02692544,0.44517259,0.44878204,0.00646751,0.04259702,0.04821277,0.00000000
1.04152076,0.60228317,0.08188348,0.02546063,0.41929316,0.43056500,0.00635820,0.03832053,0.04696255,0.00000000
1.04752376,0.58162245,0.07754801,0.02449525,0.39550224,0.41701270,0.00645070,0.03472704,0.04663517,0.00000000
1.05352676,0.56829166,0.07464127,0.02402489,0.37398470,0.40810257,0.00674683,0.03180363,0.04721677,0.00000000
1.05952976,0.56223914,0.07313507,0.02404430,0.35491489,0.40378794,0.00724868,0.02953540,0.04869409,0.00000000
1.06553277,0.56338197,0.07299906,0.02454738,0.33845189,0.40399590,0.00795839,0.02790567,0.05105410,0.00000000
1.07153577,0.57160186,0.07420063,0.02552706,0.32473469,0.40862478,0.00887794,0.02689604,0.05428341,0.00000000
1.07753877,0.58674047,0.07670444,0.02697510,0.31387748,0.41754142,0.01000877,0.02648637,0.05836742,0.00000000
1.08354177,0.60859431,0.08047163,0.02888180,0.30596515,0.43057854,0.01135141,0.02665467,0.06328937,0.00000000
1.08954477,0.63690976,0.08545882,0.03123568,0.30104916,0.44753246,0.01290496,0.02737690,0.06902927,0.00000000
1.09554777,0.67137860,0.09161693,0.03402307,0.29914406,0.46816148,0.01466661,0.02862673,0.07556278,0.00000000
1.10155078,0.71163449,0.09888990,0.03722773,0.30022454,0.49218512,0.01663112,0.03037525,0.08286016,0.00000000
1.10755378,0.75725062,0.10721357,0.04083048,0.30422348,0.51928435,0.01879037,0.03259065,0.09088529,0.00000000
1.11355678,0.80773892,0.11651450,0.04480878,0.31103086,0.54910310,0.02113293,0.03523794,0.09959480,0.00000000
1.11955978,0.86255110,0.12670915,0.04913647,0.32049375,0.58125088,0.02364372,0.03827873,0.10893742,0.00000000
1.12556278,0.92108144,0.13770329,0.05378346,0.33241746,0.61530676,0.02630378,0.04167102,0.11885356,0.00000000
1.13156578,0.98267163,0.14939175,0.05871562,0.34656782,0.65082445,0.02909024,0.04536920,0.12927506,0.00000000
1.13756878,1.04661745,0.16165859,0.06389466,0.36267461,0.68733843,0.03197632,0.04932403,0.14012529,0.00000000
1.14357179,1.11217721,0.17437767,0.06927818,0.38043612,0.72437110,0.03493163,0.05348294,0.15131945,0.00000000
1.14957479,1.17858184,0.18741376,0.07481981,0.39952472,0.76144045,0.03792251,0.05779032,0.16276519,0.00000000
1.15557779,1.24504627,0.20062393,0.08046948,0.41959333,0.79806838,0.04091263,0.06218803,0.17436341,0.00000000
1.16158079,1.31078191,0.21385951,0.08617378,0.44028262,0.83378909,0.04386364,0.06661610,0.18600945,0.00000000
1.16758379,1.37500991,0.22696839,0.09187651,0.46122875,0.86815765,0.04673608,0.07101351,0.19759437,0.00000000
1.17358679,1.43697484,0.23979756,0.09751919,0.48207154,0.90075824,0.04949022,0.07531905,0.20900652,0.00000000
1.17958979,1.49595852,0.25219604,0.10304189,0.50246267,0.93121202,0.05208710,0.07947235,0.22013331,0.00000000
1.18559280,1.55129370,0.26401792,0.10838396,0.52207390,0.95918452,0.05448956,0.08341495,0.23086309,0.00000000
1.19159580,1.60237730,0.27512552,0.11348499,0.54060499,0.98439222,0.05666318,0.08709131,0.24108728,0.00000000
1.19759880,1.64868297,0.28539254,0.11828576,0.55779111,1.00660842,0.05857731,0.09044990,0.25070246,0.00000000
1.20360180,1.68977264,0.29470718,0.12272933,0.57340960,1.02566816,0.06020589,0.09344426,0.25961269,0.00000000
1.20960480,1.72530703,0.30297501,0.12676209,0.58728597,1.04147226,0.06152820,0.09603389,0.26773178,0.00000000
1.21560780,1.75505460,0.31012166,0.13033495,0.59929882,1.05399023,0.06252947,0.09818513,0.27498554,0.00000000
1.22161081,1.77889894,0.31609507,0.13340440,0.60938379,1.06326218,0.06320128,0.09987192,0.28131404,0.00000000
1.22761381,1.79684424,0.32086732,0.13593369,0.61753620,1.06939945,0.06354179,0.10107635,0.28667361,0.00000000
1.23361681,1.80901850,0.32443593,0.13789378,0.62381247,1.07258403,0.06355578,0.10178916,0.29103871,0.00000000
1.23961981,1.81567434,0.32682454,0.13926435,0.62833010,1.07306643,0.06325449,0.10201002,0.29440350,0.00000000
1.24562281,1.81718699,0.32808293,0.14003457,0.63126631,1.07116216,0.06265526,0.10174766,0.29678297,0.00000000
1.25162581,1.81404922,0.32828625,0.14020374,0.63285510,1.06724630,0.06178101,0.10101981,0.29821360,0.00000000
1.25762881,1.80686293,0.32753352,0.13978163,0.63338283,1.06174645,0.06065954,0.09985311,0.29875352,0.00000000
1.26363182,1.79632734,0.32594537,0.13878869,0.63318233,1.05513361,0.05932275,0.09828264,0.29848191,0.00000000
1.26963482,1.78322351,0.32366093,0.13725589,0.63262550,1.04791124,0.05780566,0.09635153,0.29749787,0.00000000
1.27563782,1.76839550,0.32083403,0.13522422,0.63211445,1.04060235,0.05614546,0.09411029,0.29591843,0.00000000
1.28164082,1.75272821,0.31762875,0.13274401,0.63207149,1.03373497,0.05438042,0.09161602,0.29387597,0.00000000
1.28764382,1.73712247,0.31421437,0.12987380,0.63292788,1.02782611,0.05254889,0.08893159,0.29151484,0.00000000
1.29364682,1.72246794,0.31075993,0.12667902,0.63511180,1.02336483,0.05068815,0.08612464,0.28898754,0.00000000
1.29964982,1.70961472,0.30742861,0.12323038,0.63903572,1.02079476,0.04883353,0.08326649,0.28645031,0.00000000
1.30565283,1.69934475,0.30437198,0.11960211,0.64508353,1.02049697,0.04701739,0.08043108,0.28405842,0.00000000
