energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-2.88444222,4.73627635,0.01220547,0.73366495,0.23342977,3.04852777,0.67185127,0.00000000,1.14863183,0.65637261
-2.87843922,4.87562334,0.01159424,0.71246648,0.23359166,3.23488496,0.68086993,0.00000000,1.11342654,0.64510744
-2.87243622,5.02029044,0.01106218,0.69286993,0.23372128,3.42481094,0.68907630,0.00000000,1.08102343,0.63423887
-2.86643322,5.16684811,0.01060384,0.67437191,0.23372278,3.61585671,0.69614166,0.00000000,1.05070708,0.62331410
-2.86043022,5.31188578,0.01021254,0.65649921,0.23351134,3.80549509,0.70177490,0.00000000,1.02178899,0.61193431
-2.85442721,5.45208956,0.00988077,0.63882253,0.23301666,3.99116867,0.70573280,0.00000000,0.99363052,0.59976403
-2.84842421,5.58431795,0.00960060,0.62096813,0.23218589,4.17034110,0.70782863,0.00000000,0.96566329,0.58653831
-2.84242121,5.70567320,0.00936397,0.60262735,0.23098574,4.34055036,0.70793875,0.00000000,0.93740634,0.57206744
-2.83641821,5.81356603,0.00916304,0.58356345,0.22940389,4.49946222,0.70600701,0.00000000,0.90847956,0.55623925
-2.83041521,5.90577176,0.00899046,0.56361579,0.22744958,4.64492209,0.70204688,0.00000000,0.87861284,0.53901875
-2.82441221,5.98047638,0.00883948,0.54270122,0.22515340,4.77500360,0.69614135,0.00000000,0.84765120,0.52044557
-2.81840920,6.03631121,0.00870418,0.52081287,0.22256639,4.88805217,0.68844070,0.00000000,0.81555552,0.50062904
-2.81240620,6.07237554,0.00857950,0.49801645,0.21975845,4.98272221,0.67915828,0.00000000,0.78239953,0.47974163
-2.80640320,6.08824700,0.00846129,0.47444446,0.21681613,5.05800653,0.66856459,0.00000000,0.74836331,0.45801070
-2.80040020,6.08397973,0.00834634,0.45028868,0.21384001,5.11325728,0.65697994,0.00000000,0.71372383,0.43570938
-2.79439720,6.06009129,0.00823231,0.42579142,0.21094165,5.14819774,0.64476598,0.00000000,0.67884338,0.41314676
-2.78839420,6.01753907,0.00811771,0.40123590,0.20824033,5.16292485,0.63231652,0.00000000,0.64415630,0.39065791
-2.78239120,5.95768787,0.00800184,0.37693634,0.20585965,5.15790274,0.62004787,0.00000000,0.61015492,0.36859422
-2.77638819,5.88227019,0.00788475,0.35322813,0.20392408,5.13394790,0.60838907,0.00000000,0.57737534,0.34731432
-2.77038519,5.79334108,0.00776716,0.33045847,0.20255561,5.09220696,0.59777233,0.00000000,0.54638346,0.32717594
-2.76438219,5.69322957,0.00765048,0.30897781,0.20187063,5.03412820,0.58862395,0.00000000,0.51776194,0.30852892
-2.75837919,5.58448845,0.00753675,0.28913226,0.20197700,4.96142840,0.58135588,0.00000000,0.49209830,0.29170953
-2.75237619,5.46984418,0.00742870,0.27125724,0.20297155,4.87605630,0.57635813,0.00000000,0.46997449,0.27703616
-2.74637319,5.35214846,0.00732969,0.25567223,0.20493794,4.78015433,0.57399225,0.00000000,0.45195795,0.26480631
-2.74037019,5.23433261,0.00724386,0.24267682,0.20794505,4.67601978,0.57458584,0.00000000,0.43859427,0.25529480
-2.73436718,5.11936557,0.00717605,0.23254777,0.21204575,4.56606669,0.57842814,0.00000000,0.43040115,0.24875311
-2.72836418,5.01021601,0.00713193,0.22553704,0.21727631,4.45278926,0.58576680,0.00000000,0.42786366,0.24540950
-2.72236118,4.90981832,0.00711800,0.22187052,0.22365619,4.33872726,0.59680565,0.00000000,0.43143046,0.24546971
-2.71635818,4.82104238,0.00714156,0.22174730,0.23118836,4.22643380,0.61170342,0.00000000,0.44151062,0.24911808
-2.71035518,4.74666605,0.00721076,0.22533924,0.23986008,4.11844515,0.63057335,0.00000000,0.45847089,0.25651860
-2.70435218,4.68934965,0.00733443,0.23279049,0.24964393,4.01725232,0.65348341,0.00000000,0.48263299,0.26781581
-2.69834917,4.65161114,0.00752207,0.24421704,0.26049927,3.92527373,0.68045709,0.00000000,0.51427085,0.28313530
-2.69234617,4.63580089,0.00778358,0.25970580,0.27237389,3.84482835,0.71147458,0.00000000,0.55360732,0.30258346
-2.68634317,4.64407499,0.00812909,0.27931343,0.28520568,3.77810842,0.74647417,0.00000000,0.60081055,0.32624663
-2.68034017,4.67836625,0.00856864,0.30306457,0.29892453,3.72715128,0.78535369,0.00000000,0.65598966,0.35418923
-2.67433717,4.74035243,0.00911183,0.33094969,0.31345402,3.69380978,0.82797196,0.00000000,0.71918988,0.38645115
-2.66833417,4.83142153,0.00976743,0.36292252,0.32871307,3.67972122,0.87415018,0.00000000,0.79038715,0.42304434
-2.66233117,4.95263469,0.01054293,0.39889709,0.34461740,3.68627498,0.92367309,0.00000000,0.86948228,0.46394854
-2.65632816,5.10468740,0.01144411,0.43874473,0.36108068,3.71457947,0.97629002,0.00000000,0.95629493,0.50910671
-2.65032516,5.28787057,0.01247456,0.48229101,0.37801545,3.76542948,1.03171581,0.00000000,1.05055750,0.55841993
-2.64432216,5.50203309,0.01363523,0.52931293,0.39533370,3.83927501,1.08963163,0.00000000,1.15190937,0.61174238
-2.63831916,5.74654803,0.01492405,0.57953667,0.41294709,3.93619352,1.14968584,0.00000000,1.25989159,0.66887647
-2.63231616,6.02028484,0.01633557,0.63263593,0.43076694,4.05586710,1.21149489,0.00000000,1.37394251,0.72956858
-2.62631316,6.32158970,0.01786076,0.68823129,0.44870379,4.19756638,1.27464450,0.00000000,1.49339462,0.79350557
-2.62031016,6.64827643,0.01948678,0.74589066,0.46666687,4.36014306,1.33869111,0.00000000,1.61747284,0.86031246
-2.61430715,6.99762976,0.02119707,0.80513111,0.48456325,4.54203233,1.40316379,0.00000000,1.74529482,0.92955154
-2.60830415,7.36642252,0.02297140,0.86542208,0.50229697,4.74126628,1.46756672,0.00000000,1.87587337,1.00072306
-2.60230115,7.75094767,0.02478619,0.92619020,0.51976803,4.95549907,1.53138217,0.00000000,2.00812144,1.07326780
-2.59629815,8.14706557,0.02661492,0.98682560,0.53687151,5.18204378,1.59407430,0.00000000,2.14085990,1.14657157
-2.59029515,8.55026600,0.02842872,1.04668987,0.55349680,5.41792040,1.65509356,0.00000000,2.27282822,1.21997168
-2.58429215,8.95574389,0.03019704,1.10512537,0.56952708,5.65991397,1.71388196,0.00000000,2.40269834,1.29276549
-2.57828914,9.35848694,0.03188848,1.16146592,0.58483917,5.90464107,1.76987896,0.00000000,2.52909171,1.36422077
-2.57228614,9.75337279,0.03347169,1.21504851,0.59930371,6.14862251,1.82252814,0.00000000,2.65059930,1.43358782
-2.56628314,10.13527289,0.03491625,1.26522585,0.61278601,6.38835986,1.87128452,0.00000000,2.76580464,1.50011318
-2.56028014,10.49915967,0.03619365,1.31137949,0.62514725,6.62041291,1.91562240,0.00000000,2.87330925,1.56305439
-2.55427714,10.84021396,0.03727819,1.35293296,0.63624647,6.84147546,1.95504378,0.00000000,2.97176019,1.62169574
-2.54827414,11.15392879,0.03814778,1.38936480,0.64594307,7.04844672,1.98908694,0.00000000,3.05987908,1.67536438
-2.54227114,11.43620674,0.03878470,1.42022090,0.65409984,7.23849588,2.01733532,0.00000000,3.13649166,1.72344641
-2.53626813,11.68344749,0.03917612,1.44512591,0.66058655,7.40911787,2.03942630,0.00000000,3.20055725,1.76540251
-2.53026513,11.89262332,0.03931455,1.46379314,0.66528399,7.55817873,2.05505969,0.00000000,3.25119697,1.80078264
-2.52426213,12.06134034,0.03919802,1.47603290,0.66808813,7.68394967,2.06400576,0.00000000,3.28771980,1.82923917
-2.51825913,12.18788401,0.03883010,1.48175868,0.66891456,7.78512926,2.06611244,0.00000000,3.30964547,1.85053827
-2.51225613,12.27124828,0.03821973,1.48099118,0.66770266,7.86085392,2.06131151,0.00000000,3.31672315,1.86456884
-2.50625313,12.31114772,0.03738084,1.47385982,0.66441962,7.91069731,2.04962343,0.00000000,3.30894515,1.87134877
-2.50025013,12.30801320,0.03633180,1.46060172,0.65906384,7.93465956,2.03116054,0.00000000,3.28655481,1.87102821
-2.49424712,12.26297159,0.03509478,1.44155812,0.65166765,7.93314765,2.00612848,0.00000000,3.25004807,1.86388945
-2.48824412,12.17781061,0.03369493,1.41716822,0.64229915,7.90694832,1.97482555,0.00000000,3.20016829,1.85034347
-2.48224112,12.05493007,0.03215954,1.38796062,0.63106290,7.85719500,1.93763980,0.00000000,3.13789430,1.83092287
-2.47623812,11.89728114,0.03051717,1.35454239,0.61809949,7.78533027,1.89504390,0.00000000,3.06442170,1.80627138
-2.47023512,11.70829500,0.02879677,1.31758624,0.60358383,7.69306497,1.84758774,0.00000000,2.98113778,1.77712986
-2.46423212,11.49180280,0.02702685,1.27781587,0.58772211,7.58233514,1.79588869,0.00000000,2.88959070,1.74431935
-2.45822911,11.25194838,0.02523470,1.23598991,0.57074760,7.45525767,1.74061986,0.00000000,2.79145372,1.70872110
-2.45222611,10.99309552,0.02344579,1.19288480,0.55291526,7.31408516,1.68249650,0.00000000,2.68848539,1.67125440
-2.44622311,10.71973143,0.02168317,1.14927713,0.53449536,7.16116055,1.62226088,0.00000000,2.58248700,1.63285249
-2.44022011,10.43636820,0.01996713,1.10592561,0.51576637,6.99887184,1.56066611,0.00000000,2.47525833,1.59443737
-2.43421711,10.14744405,0.01831487,1.06355337,0.49700722,6.82960705,1.49845921,0.00000000,2.36855321,1.55689411
-2.42821411,9.85722633,0.01674040,1.02283091,0.47848943,6.65570995,1.43636421,0.00000000,2.26403606,1.52104545
-2.42221111,9.56971829,0.01525449,0.98436018,0.46046913,6.47943663,1.37506554,0.00000000,2.16324091,1.48762762
-2.41620810,9.28857193,0.01386480,0.94866026,0.44317956,6.30291374,1.31519250,0.00000000,2.06753404,1.45726808
-2.41020510,9.01700912,0.01257605,0.91615500,0.42682417,6.12809893,1.25730519,0.00000000,1.97808145,1.43046612
-2.40420210,8.75775342,0.01139027,0.88716323,0.41157058,5.95674444,1.20188257,0.00000000,1.89582236,1.40757706
-2.39819910,8.51297487,0.01030713,0.86189166,0.39754583,5.79036482,1.14931293,0.00000000,1.82144936,1.38880075
-2.39219610,8.28424998,0.00932429,0.84043102,0.38483297,5.63021011,1.09988737,0.00000000,1.75539627,1.37417502
-2.38619310,8.07253877,0.00843778,0.82275555,0.37346917,5.47724540,1.05379629,0.00000000,1.69783388,1.36357449
-2.38019010,7.87818037,0.00764234,0.80872608,0.36344554,5.33213810,1.01112936,0.00000000,1.64867409,1.35671503
-2.37418709,7.70090811,0.00693182,0.79809668,0.35470856,5.19525373,0.97187873,0.00000000,1.60758221,1.35316393
-2.36818409,7.53988448,0.00629947,0.79052496,0.34716325,5.06666105,0.93594564,0.00000000,1.57399732,1.35235565
-2.36218109,7.39375525,0.00573828,0.78558563,0.34067776,4.94614674,0.90314999,0.00000000,1.54716000,1.35361266
-2.35617809,7.26072179,0.00524121,0.78278715,0.33508947,4.83323972,0.87324270,0.00000000,1.52614661,1.35617096
-2.35017509,7.13862916,0.00480147,0.78159086,0.33021212,4.72724452,0.84592025,0.00000000,1.50990904,1.35920919
-2.34417209,7.02506740,0.00441263,0.78143210,0.32584389,4.62728281,0.82084093,0.00000000,1.49731848,1.36188040
-2.33816908,6.91748221,0.00406885,0.78174253,0.32177598,4.53234171,0.79764219,0.00000000,1.48721187,1.36334537
-2.33216608,6.81329110,0.00376492,0.78197281,0.31780144,4.44132714,0.77595824,0.00000000,1.47843906,1.36280606
-2.32616308,6.71000051,0.00349637,0.78161491,0.31372380,4.35312024,0.75543740,0.00000000,1.46990916,1.35953783
-2.32016008,6.60531923,0.00325950,0.78022300,0.30936521,4.26663459,0.73575835,0.00000000,1.46063427,1.35291925
-2.31415708,6.49726361,0.00305140,0.77743213,0.30457384,4.18087190,0.71664476,0.00000000,1.44976874,1.34245806
-2.30815408,6.38425033,0.00286995,0.77297400,0.29923005,4.09497413,0.69787759,0.00000000,1.43664269,1.32781231
-2.30215108,6.26517289,0.00271375,0.76668893,0.29325127,4.00826954,0.67930466,0.00000000,1.42078824,1.30880571
-2.29614807,6.13945873,0.00258213,0.75853363,0.28659539,3.92031124,0.66084715,0.00000000,1.40195754,1.28543649
-2.29014507,6.00710464,0.00247505,0.74858436,0.27926242,3.83090631,0.64250271,0.00000000,1.38013193,1.25787947
-2.28414207,5.86868918,0.00239304,0.73703526,0.27129459,3.74013451,0.62434515,0.00000000,1.35552175,1.22648118
-2.27813907,5.72536149,0.00233708,0.72419186,0.26277476,3.64835590,0.60652084,0.00000000,1.32855709,1.19174832
-2.27213607,5.57880716,0.00230855,0.71046008,0.25382336,3.55620686,0.58924178,0.00000000,1.29986966,1.15432996
-2.26613307,5.43119255,0.00230908,0.69633098,0.24459389,3.46458485,0.57277598,0.00000000,1.27026676,1.11499437
-2.26013007,5.28508982,0.00234045,0.68236200,0.23526738,3.37462248,0.55743524,0.00000000,1.24069835,1.07460140
-2.25412706,5.14338561,0.00240449,0.66915531,0.22604593,3.28765169,0.54356119,0.00000000,1.21221857,1.03407158
-2.24812406,5.00917703,0.00250290,0.65733414,0.21714560,3.20515972,0.53150985,0.00000000,1.18594326,0.99435318
-2.24212106,4.88565900,0.00263718,0.64751808,0.20878901,3.12873808,0.52163561,0.00000000,1.16300519,0.95638861
-2.23611806,4.77600697,0.00280845,0.64029814,0.20119787,3.06002688,0.51427510,0.00000000,1.14450857,0.92108139
-2.23011506,4.68325986,0.00301737,0.63621270,0.19458572,3.00065621,0.50973171,0.00000000,1.13148469,0.88926498
-2.22411206,4.61020709,0.00326398,0.63572514,0.18915113,2.95218715,0.50826131,0.00000000,1.12485010,0.86167447
-2.21810905,4.55928436,0.00354764,0.63920396,0.18507149,2.91605438,0.51005970,0.00000000,1.12536901,0.83892231
-2.21210605,4.53248176,0.00386692,0.64690625,0.18249767,2.89351295,0.51525240,0.00000000,1.13362088,0.82147855
-2.20610305,4.53126781,0.00421951,0.65896491,0.18154958,2.88559122,0.52388714,0.00000000,1.14997454,0.80965642
-2.20010005,4.55653233,0.00460222,0.67538026,0.18231282,2.89305208,0.53592930,0.00000000,1.17456942,0.80360342
-2.19409705,4.60855039,0.00501094,0.69601621,0.18483632,2.91636415,0.55126059,0.00000000,1.20730455,0.80329818
-2.18809405,4.68696889,0.00544069,0.72060114,0.18913121,2.95568448,0.56968108,0.00000000,1.24783554,0.80855284
-2.18209105,4.79081650,0.00588565,0.74873358,0.19517076,3.01085363,0.59091444,0.00000000,1.29557963,0.81902098
-2.17608804,4.91853670,0.00633929,0.77989224,0.20289145,3.08140358,0.61461639,0.00000000,1.34972854,0.83421036
-2.17008504,5.06804306,0.00679448,0.81345036,0.21219505,3.16657851,0.64038595,0.00000000,1.40926867,0.85350016
-2.16408204,5.23679450,0.00724368,0.84869361,0.22295179,3.26536752,0.66777921,0.00000000,1.47300797,0.87616185
-2.15807904,5.42188786,0.00767915,0.88484117,0.23500441,3.37654801,0.69632508,0.00000000,1.53960864,0.90138309
-2.15207604,5.62016403,0.00809317,0.92106904,0.24817298,3.49873774,0.72554244,0.00000000,1.60762458,0.92829366
-2.14607304,5.82832311,0.00847829,0.95653508,0.26226059,3.63045302,0.75495802,0.00000000,1.67554251,0.95599270
-2.14007004,6.04304378,0.00882763,0.99040460,0.27705940,3.77016987,0.78412436,0.00000000,1.74182532,0.98357632
-2.13406703,6.26110150,0.00913511,1.02187592,0.29235731,3.91638512,0.81263702,0.00000000,1.80495644,1.01016460
-2.12806403,6.47948008,0.00939577,1.05020489,0.30794461,4.06767365,0.84015038,0.00000000,1.86348378,1.03492740
-2.12206103,6.69547144,0.00960595,1.07472754,0.32362088,4.22273857,0.86639127,0.00000000,1.91606191,1.05710799
-2.11605803,6.90675861,0.00976358,1.09488012,0.33920145,4.38045118,0.89116983,0.00000000,1.96149102,1.07604388
-2.11005503,7.11147804,0.00986836,1.11021597,0.35452352,4.53987797,0.91438708,0.00000000,1.99875163,1.09118433
-2.10405203,7.30825789,0.00992189,1.12041841,0.36945154,4.70029285,0.93603867,0.00000000,2.02703381,1.10210393
-2.09804902,7.49623060,0.00992781,1.12530956,0.38388162,4.86117347,0.95621474,0.00000000,2.04576009,1.10851203
-2.09204602,7.67501901,0.00989186,1.12485458,0.39774487,5.02218158,0.97509567,0.00000000,2.05460128,1.11025775
-2.08604302,7.84469713,0.00982189,1.11916145,0.41100931,5.18312848,0.99294376,0.00000000,2.05348488,1.10733052
-2.08004002,8.00572766,0.00972781,1.10847619,0.42368046,5.34392750,1.01009140,0.00000000,2.04259586,1.09985627
-2.07403702,8.15888030,0.00962152,1.09317395,0.43580025,5.50453658,1.02692586,0.00000000,2.02236980,1.08808952
-2.06803402,8.30513548,0.00951675,1.07374626,0.44744464,5.66489487,1.04387160,0.00000000,1.99347896,1.07240168
-2.06203102,8.44557939,0.00942892,1.05078494,0.45871959,5.82485749,1.06137075,0.00000000,1.95681171,1.05326616
-2.05602801,8.58129679,0.00937487,1.02496343,0.46975594,5.98413347,1.07986270,0.00000000,1.91344629,1.03124080
-2.05002501,8.71326795,0.00937264,0.99701622,0.48070314,6.14223130,1.09976376,0.00000000,1.86461985,1.00694840
-2.04402201,8.84227611,0.00944112,0.96771700,0.49172223,6.29841657,1.12144775,0.00000000,1.81169404,0.98105604
-2.03801901,8.96883109,0.00959978,0.93785655,0.50297847,6.45168529,1.14522862,0.00000000,1.75611828,0.95425392
-2.03201601,9.09311368,0.00986827,0.90822096,0.51463377,6.60075567,1.17134580,0.00000000,1.69939209,0.92723456
-2.02601301,9.21494393,0.01026606,0.87957087,0.52683958,6.74407980,1.19995306,0.00000000,1.64302776,0.90067298
-2.02001001,9.33377531,0.01081201,0.85262256,0.53973025,6.87987551,1.23111134,0.00000000,1.58851434,0.87520858
-2.01400700,9.44871442,0.01152397,0.82803118,0.55341754,7.00617725,1.26478594,0.00000000,1.53728432,0.85142920
-2.00800400,9.55856494,0.01241833,0.80637672,0.56798614,7.12090343,1.30084811,0.00000000,1.49068345,0.82985786
-2.00200100,9.66189231,0.01350953,0.78815293,0.58349080,7.22193656,1.33908085,0.00000000,1.44994481,0.81094243
-1.99599800,9.75710470,0.01480970,0.77375937,0.59995475,7.30721174,1.37918865,0.00000000,1.41616715,0.79504843
-1.98999500,9.84254475,0.01632812,0.76349667,0.61736973,7.37480793,1.42081044,0.00000000,1.39029805,0.78245499
-1.98399200,9.91658581,0.01807087,0.75756485,0.63569739,7.42303686,1.46353511,0.00000000,1.37312172,0.77335381
-1.97798899,9.97772636,0.02004040,0.75606453,0.65487190,7.45052387,1.50691861,0.00000000,1.36525135,0.76785099
-1.97198599,10.02467655,0.02223518,0.75900085,0.67480363,7.45627601,1.55050178,0.00000000,1.36712558,0.76597135
-1.96598299,10.05643148,0.02464945,0.76628952,0.69538347,7.43973307,1.59382782,0.00000000,1.37900872,0.76766481
-1.95997999,10.07232678,0.02727299,0.77776489,0.71648761,7.40079886,1.63645861,0.00000000,1.40099406,0.77281443
-1.95397699,10.07207366,0.03009099,0.79318937,0.73798240,7.33985077,1.67798896,0.00000000,1.43300980,0.78124562
-1.94797399,10.05577171,0.03308404,0.81226387,0.75972901,7.25772753,1.71805821,0.00000000,1.47482693,0.79273598
-1.94197099,10.02389971,0.03622822,0.83463888,0.78158760,7.15569622,1.75635866,0.00000000,1.52606849,0.80702543
-1.93596798,9.97728580,0.03949532,0.85992567,0.80342088,7.03540088,1.79264056,0.00000000,1.58621991,0.82382605
-1.92996498,9.91706020,0.04285313,0.88770741,0.82509679,6.89879637,1.82671377,0.00000000,1.65463996,0.84283149
-1.92396198,9.84459408,0.04626590,0.91754985,0.84649035,6.74807158,1.85844605,0.00000000,1.73057203,0.86372547
-1.91795898,9.76142975,0.04969493,0.94901123,0.86748470,6.58556697,1.88775851,0.00000000,1.81315585,0.88618937
-1.91195598,9.66920692,0.05309916,0.98165149,0.88797124,6.41369130,1.91461880,0.00000000,1.90143938,0.90990865
-1.90595298,9.56959039,0.05643593,1.01504037,0.90784928,6.23484237,1.93903252,0.00000000,1.99439118,0.93457816
-1.89994997,9.46420384,0.05966182,1.04876463,0.92702509,6.05133598,1.96103375,0.00000000,2.09091330,0.95990631
-1.89394697,9.35457365,0.06273344,1.08243412,0.94541080,5.86534658,1.98067536,0.00000000,2.18985505,0.98561827
-1.88794397,9.24208607,0.06560834,1.11568692,0.96292324,5.67886212,1.99801979,0.00000000,2.29002758,1.01145814
-1.88194097,9.12795940,0.06824589,1.14819342,0.97948288,5.49365448,2.01313096,0.00000000,2.39021975,1.03719050
-1.87593797,9.01323206,0.07060814,1.17965954,0.99501325,5.31126569,2.02606783,0.00000000,2.48921512,1.06260117
-1.86993497,8.89876594,0.07266059,1.20982907,1.00944069,5.13300912,2.03687979,0.00000000,2.58581014,1.08749762
-1.86393197,8.78526336,0.07437298,1.23848514,1.02269479,4.95998381,2.04560433,0.00000000,2.67883337,1.11170885
-1.85792896,8.67329500,0.07571994,1.26545099,1.03470933,4.79309928,2.05226675,0.00000000,2.76716541,1.13508508
-1.85192596,8.56333543,0.07668155,1.29058991,1.04542378,4.63310768,2.05688184,0.00000000,2.84975910,1.15749712
-1.84592296,8.45580238,0.07724380,1.31380443,1.05478531,4.48063973,2.05945731,0.00000000,2.92565941,1.17883554
-1.83991996,8.35109585,0.07739886,1.33503482,1.06275104,4.33624094,2.05999835,0.00000000,2.99402238,1.19900965
-1.83391696,8.24963308,0.07714534,1.35425678,1.06929043,4.20040471,2.05851303,0.00000000,3.05413225,1.21794616
-1.82791396,8.15187608,0.07648826,1.37147836,1.07438765,4.07359944,2.05501782,0.00000000,3.10541626,1.23558764
-1.82191096,8.05834884,0.07543898,1.38673620,1.07804354,3.95628736,2.04954284,0.00000000,3.14745610,1.25189071
-1.81590795,7.96964234,0.07401494,1.40009104,1.08027721,3.84893343,2.04213609,0.00000000,3.17999554,1.26682391
-1.80990495,7.88640646,0.07223926,1.41162254,1.08112680,3.75200371,2.03286657,0.00000000,3.20294373,1.28036524
-1.80390195,7.80932869,0.07014022,1.42142370,1.08064949,3.66595326,2.02182554,0.00000000,3.21637363,1.29249957
-1.79789895,7.73910080,0.06775060,1.42959470,1.07892054,3.59120444,2.00912613,0.00000000,3.22051562,1.30321580
-1.79189595,7.67637540,0.06510693,1.43623670,1.07603129,3.52811746,1.99490080,0.00000000,3.21574626,1.31250392
-1.78589295,7.62171518,0.06224865,1.44144550,1.07208625,3.47695515,1.97929714,0.00000000,3.20257249,1.32035214
-1.77988994,7.57553807,0.05921719,1.44530546,1.06719921,3.43784487,1.96247186,0.00000000,3.18161178,1.32674415
-1.77388694,7.53806212,0.05605503,1.44788385,1.06148863,3.41074037,1.94458350,0.00000000,3.15356896,1.33165667
-1.76788394,7.50925390,0.05280473,1.44922595,1.05507247,3.39538657,1.92578424,0.00000000,3.11921059,1.33505742
-1.76188094,7.48878411,0.04950802,1.44935099,1.04806264,3.39129006,1.90621137,0.00000000,3.07933791,1.33690368
-1.75587794,7.47599384,0.04620492,1.44824930,1.04055945,3.39769801,1.88597880,0.00000000,3.03475938,1.33714144
-1.74987494,7.46987433,0.04293287,1.44588069,1.03264630,3.41358729,1.86516945,0.00000000,2.98626391,1.33570529
-1.74387194,7.46906231,0.03972610,1.44217425,1.02438490,3.43766551,1.84382880,0.00000000,2.93459602,1.33251916
-1.73786893,7.47185225,0.03661502,1.43702962,1.01581135,3.46838461,1.82196033,0.00000000,2.88043361,1.32749774
-1.73186593,7.47622600,0.03362576,1.43031973,1.00693337,3.50396719,1.79952300,0.00000000,2.82436955,1.32054872
-1.72586293,7.47989911,0.03077991,1.42189494,0.99772877,3.54244501,1.77643131,0.00000000,2.76689759,1.31157578
-1.71985993,7.48038263,0.02809439,1.41158842,0.98814557,3.58170821,1.75255794,0.00000000,2.70840316,1.30048216
-1.71385693,7.47505800,0.02558144,1.39922270,0.97810360,3.61956360,1.72773908,0.00000000,2.64915939,1.28717477
-1.70785393,7.46126214,0.02324881,1.38461704,0.96749774,3.65379946,1.70178222,0.00000000,2.58932846,1.27156876
-1.70185093,7.43637929,0.02110004,1.36759543,0.95620283,3.68225428,1.67447633,0.00000000,2.52896797,1.25359231
-1.69584792,7.39793576,0.01913491,1.34799494,0.94407982,3.70288636,1.64560380,0.00000000,2.46804222,1.23319153
-1.68984492,7.34369351,0.01734985,1.32567398,0.93098327,3.71384141,1.61495377,0.00000000,2.40643761,1.21033539
-1.68384192,7.27173860,0.01573857,1.30052041,0.91676962,3.71351514,1.58233618,0.00000000,2.34398140,1.18502033
-1.67783892,7.18056068,0.01429262,1.27245885,0.90130602,3.70060814,1.54759595,0.00000000,2.28046317,1.15727457
-1.67183592,7.06912011,0.01300198,1.24145719,0.88447930,3.67417083,1.51062646,0.00000000,2.21565756,1.12716184
-1.66583292,6.93689982,0.01185566,1.20753189,0.86620457,3.63363646,1.47138180,0.00000000,2.14934767,1.09478437
-1.65982991,6.78393957,0.01084224,1.17075186,0.84643308,3.57884095,1.42988702,0.00000000,2.08134758,1.06028498
-1.65382691,6.61085128,0.00995035,1.13124074,0.82515893,3.51002867,1.38624586,0.00000000,2.01152329,1.02384824
-1.64782391,6.41881458,0.00916911,1.08917755,0.80242421,3.42784422,1.34064555,0.00000000,1.93981090,0.98570039
-1.64182091,6.20955274,0.00848845,1.04479546,0.77832226,3.33331044,1.29335828,0.00000000,1.86623130,0.94610806
-1.63581791,5.98528997,0.00789935,0.99837896,0.75299893,3.22779379,1.24473926,0.00000000,1.79090068,0.90537578
-1.62981491,5.74869174,0.00739405,0.95025928,0.72665151,3.11295858,1.19522121,0.00000000,1.71403640,0.86384217
-1.62381191,5.50279044,0.00696608,0.90080830,0.69952557,2.99071189,1.14530571,0.00000000,1.63595812,0.82187493
-1.61780890,5.25089938,0.00661029,0.85043127,0.67190959,2.86314157,1.09555143,0.00000000,1.55708413,0.77986474
-1.61180590,4.99651843,0.00632281,0.79955843,0.64412769,2.73244962,1.04655997,0.00000000,1.47792318,0.73821832
-1.60580290,4.74323505,0.00610088,0.74863593,0.61653073,2.60088359,0.99895977,0.00000000,1.39906241,0.69735068
-1.59979990,4.49462433,0.00594272,0.69811649,0.58948623,2.47066857,0.95338878,0.00000000,1.32115196,0.65767705
-1.59379690,4.25415194,0.00584735,0.64845000,0.56336748,2.34394214,0.91047679,0.00000000,1.24488725,0.61960469
-1.58779390,4.02508349,0.00581434,0.60007448,0.53854235,2.22269466,0.87082794,0.00000000,1.17098974,0.58352491
-1.58179090,3.81040347,0.00584363,0.55340780,0.51536245,2.10871675,0.83500446,0.00000000,1.10018730,0.54980567
-1.57578789,3.61274661,0.00593532,0.50884036,0.49415286,2.00355562,0.80351210,0.00000000,1.03319510,0.51878501
-1.56978489,3.43434374,0.00608946,0.46672898,0.47520317,1.90848148,0.77678798,0.00000000,0.97069787,0.49076563
-1.56378189,3.27698371,0.00630589,0.42739223,0.45876000,1.82446478,0.75519132,0.00000000,0.91333444,0.46601084
-1.55777889,3.14199208,0.00658412,0.39110721,0.44502144,1.75216459,0.73899725,0.00000000,0.86168496,0.44474197
-1.55177589,3.03022656,0.00692319,0.35810786,0.43413348,1.69192807,0.72839411,0.00000000,0.81626142,0.42713729
-1.54577289,2.94208855,0.00732160,0.32858466,0.42618860,1.64380032,0.72348388,0.00000000,0.77750134,0.41333250
-1.53976988,2.87754929,0.00777729,0.30268568,0.42122647,1.60754382,0.72428584,0.00000000,0.74576490,0.40342252
-1.53376688,2.83618860,0.00828759,0.28051865,0.41923652,1.58266606,0.73074288,0.00000000,0.72133498,0.39746448
-1.52776388,2.81724367,0.00884928,0.26215389,0.42016227,1.56845373,0.74273010,0.00000000,0.70441978,0.39548157
-1.52176088,2.81966494,0.00945854,0.24762776,0.42390699,1.56401186,0.76006504,0.00000000,0.69515744,0.39746742
