energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.24462231,2.03118783,0.03008959,0.13882410,0.98524362,0.80947618,0.02923771,0.28510155,1.05845067,0.00000000
-3.23861931,2.10429250,0.03282724,0.14069169,1.00474229,0.83495392,0.02917726,0.29890090,1.10033838,0.00000000
-3.23261631,2.17517571,0.03558967,0.14179021,1.01925025,0.86175215,0.02935731,0.31212330,1.13896562,0.00000000
-3.22661331,2.24229428,0.03833611,0.14209776,1.02853905,0.88904172,0.02973301,0.32455552,1.17372601,0.00000000
-3.22061031,2.30420120,0.04102348,0.14161142,1.03250505,0.91601887,0.03026281,0.33598998,1.20408217,0.00000000
-3.21460730,2.35957423,0.04360729,0.14034759,1.03117255,0.94191859,0.03090973,0.34622963,1.22957792,0.00000000
-3.20860430,2.40724376,0.04604272,0.13834181,1.02469399,0.96602818,0.03164247,0.35509275,1.24984955,0.00000000
-3.20260130,2.44621922,0.04828577,0.13564810,1.01334723,0.98770078,0.03243663,0.36241779,1.26463607,0.00000000
-3.19659830,2.47571358,0.05029449,0.13233787,0.99753021,1.00636849,0.03327578,0.36806791,1.27378801,0.00000000
-3.19059530,2.49516513,0.05203020,0.12849841,0.97775329,1.02155493,0.03415241,0.37193517,1.27727463,0.00000000
-3.18459230,2.50425594,0.05345864,0.12423107,0.95462964,1.03288658,0.03506877,0.37394424,1.27518919,0.00000000
-3.17858929,2.50292614,0.05455107,0.11964928,0.92886389,1.04010264,0.03603746,0.37405540,1.26775215,0.00000000
-3.17258629,2.49138334,0.05528516,0.11487630,0.90123957,1.04306275,0.03708181,0.37226683,1.25531183,0.00000000
-3.16658329,2.47010637,0.05564572,0.11004294,0.87260556,1.04175233,0.03823599,0.36861594,1.23834253,0.00000000
-3.16058029,2.43984275,0.05562519,0.10528532,0.84386162,1.03628480,0.03954482,0.36317974,1.21743961,0.00000000
-3.15457729,2.40159936,0.05522388,0.10074251,0.81594352,1.02690066,0.04106315,0.35607419,1.19331175,0.00000000
-3.14857429,2.35662585,0.05444994,0.09655434,0.78980760,1.01396277,0.04285498,0.34745241,1.16676988,0.00000000
-3.14257129,2.30639088,0.05331909,0.09285927,0.76641488,0.99794803,0.04499217,0.33750193,1.13871313,0.00000000
-3.13656828,2.25255105,0.05185405,0.08979231,0.74671495,0.97943521,0.04755268,0.32644080,1.11011171,0.00000000
-3.13056528,2.19691308,0.05008380,0.08748302,0.73162938,0.95908915,0.05061858,0.31451295,1.08198685,0.00000000
-3.12456228,2.14138992,0.04804260,0.08605369,0.72203484,0.93764163,0.05427359,0.30198262,1.05538838,0.00000000
-3.11855928,2.08795159,0.04576890,0.08561743,0.71874605,0.91586944,0.05860036,0.28912820,1.03137004,0.00000000
-3.11255628,2.03857227,0.04330413,0.08627647,0.72249851,0.89457017,0.06367750,0.27623566,1.01096335,0.00000000
-3.10655328,1.99517479,0.04069148,0.08812039,0.73393136,0.87453651,0.06957639,0.26359165,0.99515053,0.00000000
-3.10055028,1.95957440,0.03797461,0.09122448,0.75357063,0.85652995,0.07635793,0.25147656,0.98483718,0.00000000
-3.09454727,1.93342353,0.03519651,0.09564816,0.78181327,0.84125478,0.08406927,0.24015773,0.98082565,0.00000000
-3.08854427,1.91815921,0.03239837,0.10143345,0.81891236,0.82933323,0.09274070,0.22988296,0.98378982,0.00000000
-3.08254127,1.91495536,0.02961867,0.10860357,0.86496423,0.82128292,0.10238273,0.22087454,0.99425215,0.00000000
-3.07653827,1.92468118,0.02689234,0.11716175,0.91989789,0.81749732,0.11298363,0.21332393,1.01256395,0.00000000
-3.07053527,1.94786772,0.02425019,0.12709022,0.98346747,0.81823000,0.12450736,0.20738722,1.03888939,0.00000000
-3.06453227,1.98468361,0.02171848,0.13834945,1.05524824,0.82358357,0.13689223,0.20318152,1.07319430,0.00000000
-3.05852926,2.03492121,0.01931867,0.15087775,1.13463667,0.83350353,0.15005024,0.20078225,1.11523992,0.00000000
-3.05252626,2.09799388,0.01706736,0.16459124,1.22085500,0.84777754,0.16386722,0.20022153,1.16458233,0.00000000
-3.04652326,2.17294464,0.01497645,0.17938416,1.31296034,0.86604023,0.17820391,0.20148758,1.22057766,0.00000000
-3.04052026,2.25846624,0.01305332,0.19512973,1.40985866,0.88778336,0.19289787,0.20452517,1.28239310,0.00000000
-3.03451726,2.35293220,0.01130124,0.21168136,1.51032323,0.91237112,0.20776634,0.20923708,1.34902359,0.00000000
-3.02851426,2.45443786,0.00971982,0.22887435,1.61301728,0.93906005,0.22260993,0.21548663,1.41931384,0.00000000
-3.02251126,2.56085021,0.00830550,0.24652803,1.71652027,0.96702283,0.23721705,0.22310105,1.49198499,0.00000000
-3.01650825,2.66986508,0.00705211,0.26444827,1.81935706,0.99537524,0.25136902,0.23187575,1.56566531,0.00000000
-3.01050525,2.77906960,0.00595140,0.28243032,1.92002902,1.02320510,0.26484563,0.24157930,1.63892382,0.00000000
-3.00450225,2.88600813,0.00499362,0.30026202,2.01704614,1.04960241,0.27743099,0.25195911,1.71030599,0.00000000
-2.99849925,2.98824936,0.00416798,0.31772713,2.10895907,1.07368929,0.28891956,0.26274756,1.77837018,0.00000000
-2.99249625,3.08345252,0.00346311,0.33460891,2.19439011,1.09464897,0.29912193,0.27366857,1.84172387,0.00000000
-2.98649325,3.16943045,0.00286750,0.35069375,2.27206219,1.11175252,0.30787046,0.28444429,1.89905837,0.00000000
-2.98049025,3.24420789,0.00236980,0.36577488,2.34082492,1.12438259,0.31502430,0.29480194,1.94918096,0.00000000
-2.97448724,3.30607293,0.00195910,0.37965605,2.39967722,1.13205335,0.32047376,0.30448048,1.99104363,0.00000000
-2.96848424,3.35362051,0.00162518,0.39215514,2.44778589,1.13442602,0.32414397,0.31323699,2.02376738,0.00000000
-2.96248124,3.38578692,0.00135862,0.40310768,2.48449993,1.13131966,0.32599751,0.32085258,2.04666168,0.00000000
-2.95647824,3.40187448,0.00115093,0.41237024,2.50936048,1.12271695,0.32603622,0.32713775,2.05923844,0.00000000
-2.95047524,3.40156631,0.00099460,0.41982364,2.52210650,1.10876518,0.32430194,0.33193691,2.06122056,0.00000000
-2.94447224,3.38493137,0.00088308,0.42537595,2.52267647,1.08977256,0.32087643,0.33513207,2.05254469,0.00000000
-2.93846923,3.35241995,0.00081081,0.42896515,2.51120636,1.06620033,0.31588031,0.33664554,2.03335880,0.00000000
-2.93246623,3.30485075,0.00077315,0.43056159,2.48802444,1.03865132,0.30947130,0.33644156,2.00401458,0.00000000
-2.92646323,3.24339018,0.00076628,0.43016998,2.45364322,1.00785550,0.30184179,0.33452689,1.96505541,0.00000000
-2.92046023,3.16952525,0.00078719,0.42783092,2.40874908,0.97465345,0.29321583,0.33095028,1.91720044,0.00000000
-2.91445723,3.08503106,0.00083354,0.42362190,2.35418982,0.93997830,0.28384568,0.32580091,1.86132540,0.00000000
-2.90845423,2.99193415,0.00090358,0.41765767,2.29096053,0.90483704,0.27400815,0.31920582,1.79844093,0.00000000
-2.90245123,2.89247284,0.00099607,0.41008985,2.22018801,0.87029166,0.26400050,0.31132647,1.72966921,0.00000000
-2.89644822,2.78905547,0.00111019,0.40110574,2.14311362,0.83744073,0.25413634,0.30235447,1.65621925,0.00000000
-2.89044522,2.68421731,0.00124545,0.39092625,2.06107502,0.80740173,0.24474121,0.29250675,1.57936188,0.00000000
-2.88444222,2.58057692,0.00140164,0.37980287,1.97548638,0.78129441,0.23614813,0.28202006,1.50040456,0.00000000
-2.87843922,2.48079221,0.00157872,0.36801365,1.88781731,0.76022504,0.22869284,0.27114528,1.42066674,0.00000000
-2.87243622,2.38751653,0.00177677,0.35585828,1.79957041,0.74527173,0.22270881,0.26014145,1.34145597,0.00000000
-2.86643322,2.30335497,0.00199596,0.34365218,1.71225749,0.73747030,0.21852201,0.24926967,1.26404511,0.00000000
-2.86043022,2.23082086,0.00223648,0.33171975,1.62737455,0.73780062,0.21644519,0.23878720,1.18965084,0.00000000
-2.85442721,2.17229247,0.00249848,0.32038702,1.54637577,0.74717306,0.21677183,0.22894167,1.11941366,0.00000000
-2.84842421,2.12997011,0.00278204,0.30997358,1.47064683,0.76641456,0.21976964,0.21996560,1.05437948,0.00000000
-2.84242121,2.10583366,0.00308713,0.30078438,1.40147800,0.79625430,0.22567366,0.21207142,0.99548292,0.00000000
-2.83641821,2.10160100,0.00341354,0.29310127,1.34003766,0.83730868,0.23467906,0.20544685,0.94353257,0.00000000
-2.83041521,2.11868790,0.00376089,0.28717488,1.28734681,0.89006568,0.24693382,0.20025099,0.89919819,0.00000000
-2.82441221,2.15817010,0.00412853,0.28321685,1.24425549,0.95486876,0.26253145,0.19661100,0.86300012,0.00000000
-2.81840920,2.22074875,0.00451554,0.28139294,1.21142191,1.03190077,0.28150403,0.19461943,0.83530116,0.00000000
-2.81240620,2.30672041,0.00492065,0.28181716,1.18929519,1.12116843,0.30381608,0.19433242,0.81630102,0.00000000
-2.80640320,2.41595318,0.00534224,0.28454731,1.17810251,1.22248808,0.32935935,0.19576864,0.80603373,0.00000000
-2.80040020,2.54787044,0.00577827,0.28958207,1.17784155,1.33547382,0.35794923,0.19890906,0.80436818,0.00000000
-2.79439720,2.70144385,0.00622626,0.29685999,1.18827898,1.45952881,0.38932302,0.20369769,0.81101208,0.00000000
-2.78839420,2.87519705,0.00668326,0.30626039,1.20895533,1.59384089,0.42314049,0.21004309,0.82551944,0.00000000
-2.78239120,3.06722141,0.00714587,0.31760639,1.23919685,1.73738342,0.45898702,0.21782087,0.84730187,0.00000000
-2.77638819,3.27520456,0.00761022,0.33067000,1.27813429,1.88892220,0.49637958,0.22687705,0.87564347,0.00000000
-2.77038519,3.49647231,0.00807197,0.34517922,1.32472846,2.04702902,0.53477564,0.23703224,0.90971941,0.00000000
-2.76438219,3.72804362,0.00852643,0.36082700,1.37780223,2.21010214,0.57358494,0.24808651,0.94861785,0.00000000
-2.75837919,3.96669792,0.00896851,0.37728176,1.43607800,2.37639366,0.61218401,0.25982507,0.99136470,0.00000000
-2.75237619,4.20905320,0.00939293,0.39419925,1.49821979,2.54404336,0.64993294,0.27202425,1.03695085,0.00000000
-2.74637319,4.45165278,0.00979422,0.41123513,1.56287839,2.71111822,0.68619404,0.28445796,1.08436086,0.00000000
-2.74037019,4.69105774,0.01016689,0.42805800,1.62873817,2.87565635,0.72035155,0.29690421,1.13260237,0.00000000
-2.73436718,4.92394199,0.01050557,0.44436222,1.69456355,3.03571389,0.75183180,0.30915153,1.18073522,0.00000000
-2.72836418,5.14718590,0.01080513,0.45987995,1.75924343,3.18941305,0.78012283,0.32100506,1.22789910,0.00000000
-2.72236118,5.35796488,0.01106084,0.47439201,1.82183147,3.33498940,0.80479252,0.33229209,1.27333872,0.00000000
-2.71635818,5.55382881,0.01126850,0.48773681,1.88158040,3.47083636,0.82550455,0.34286674,1.31642534,0.00000000
-2.71035518,5.73276879,0.01142462,0.49981702,1.93796863,3.59554496,0.84203111,0.35261363,1.35667375,0.00000000
-2.70435218,5.89326780,0.01152648,0.51060365,1.99071755,3.70793713,0.85426182,0.36145045,1.39375372,0.00000000
-2.69834917,6.03433285,0.01157226,0.52013701,2.03979846,3.80709089,0.86220824,0.36932906,1.42749535,0.00000000
-2.69234617,6.15550667,0.01156111,0.52852468,2.08542841,3.89235645,0.86600360,0.37623530,1.45788798,0.00000000
-2.68634317,6.25685824,0.01149317,0.53593626,2.12805448,3.96336244,0.86589767,0.38218740,1.48507228,0.00000000
-2.68034017,6.33895216,0.01136961,0.54259515,2.16832704,4.02001199,0.86224683,0.38723297,1.50932600,0.00000000
-2.67433717,6.40279808,0.01119255,0.54876755,2.20706246,4.06246900,0.85549966,0.39144481,1.53104350,0.00000000
-2.66833417,6.44978234,0.01096507,0.55474914,2.24519685,4.09113530,0.84617878,0.39491564,1.55071019,0.00000000
-2.66233117,6.48158491,0.01069105,0.56084998,2.28373244,4.10661989,0.83485942,0.39775199,1.56887253,0.00000000
-2.65632816,6.50008521,0.01037510,0.56737827,2.32367885,4.10970175,0.82214595,0.40006760,1.58610517,0.00000000
-2.65032516,6.50726144,0.01002239,0.57462364,2.36599191,4.10128808,0.80864722,0.40197651,1.60297643,0.00000000
-2.64432216,6.50508783,0.00963852,0.58284076,2.41151266,4.08237003,0.79495185,0.40358624,1.62001381,0.00000000
-2.63831916,6.49543472,0.00922933,0.59223410,2.46090944,4.05397791,0.78160467,0.40499141,1.63767106,0.00000000
-2.63231616,6.47997624,0.00880080,0.60294447,2.51462600,4.01713802,0.76908512,0.40626801,1.65629834,0.00000000
-2.62631316,6.46010974,0.00835880,0.61503802,2.57283821,3.97283304,0.75778893,0.40746873,1.67611694,0.00000000
-2.62031016,6.43689084,0.00790901,0.62849843,2.63542167,3.92196769,0.74801348,0.40861943,1.69719995,0.00000000
-2.61430715,6.41098714,0.00745678,0.64322250,2.70193229,3.86534110,0.73994775,0.40971708,1.71945962,0.00000000
-2.60830415,6.38265266,0.00700700,0.65901966,2.77160102,3.80362696,0.73366709,0.41072914,1.74264245,0.00000000
-2.60230115,6.35172426,0.00656404,0.67561533,2.84334363,3.73736209,0.72913303,0.41159461,1.76633224,0.00000000
-2.59629815,6.31763996,0.00613167,0.69265822,2.91578534,3.66694377,0.72619805,0.41222649,1.78996104,0.00000000
-2.59029515,6.27947830,0.00571304,0.70973122,2.98729990,3.59263547,0.72461504,0.41251566,1.81282791,0.00000000
-2.58429215,6.23601681,0.00531064,0.72636554,3.05606143,3.51458058,0.72405087,0.41233614,1.83412437,0.00000000
-2.57828914,6.18580641,0.00492637,0.74205744,3.12010713,3.43282292,0.72410346,0.41155111,1.85296588,0.00000000
-2.57228614,6.12725835,0.00456150,0.75628693,3.17740821,3.34733291,0.72432141,0.41001988,1.86842763,0.00000000
-2.56628314,6.05873916,0.00421680,0.76853757,3.22594588,3.25803770,0.72422537,0.40760509,1.87958320,0.00000000
-2.56028014,5.97866890,0.00389251,0.77831641,3.26378908,3.16485357,0.72333010,0.40417993,1.88554436,0.00000000
-2.55427714,5.88561798,0.00358849,0.78517345,3.28917042,3.06771860,0.72116615,0.39963517,1.88550002,0.00000000
-2.54827414,5.77839760,0.00330425,0.78871938,3.30055685,2.96662403,0.71730034,0.39388535,1.87875259,0.00000000
-2.54227114,5.65613949,0.00303906,0.78864114,3.29671174,2.86164218,0.71135404,0.38687414,1.86475011,0.00000000
-2.53626813,5.51836088,0.00279196,0.78471436,3.27674576,2.75294981,0.70301854,0.37857838,1.84311250,0.00000000
-2.53026513,5.36501174,0.00256192,0.77681226,3.24015396,2.64084516,0.69206701,0.36901069,1.81365085,0.00000000
-2.52426213,5.19650204,0.00234781,0.76491073,3.18683777,2.52575818,0.67836250,0.35822055,1.77637877,0.00000000
-2.51825913,5.01370769,0.00214852,0.74908915,3.11711075,2.40825297,0.66186190,0.34629380,1.73151541,0.00000000
-2.51225613,4.81795530,0.00196297,0.72952725,3.03168837,2.28902263,0.64261577,0.33335044,1.67948000,0.00000000
-2.50625313,4.61098660,0.00179013,0.70649809,2.93166226,2.16887654,0.62076434,0.31954109,1.62087836,0.00000000
-2.50025013,4.39490443,0.00162908,0.68035754,2.81846061,2.04872092,0.59652992,0.30504209,1.55648202,0.00000000
-2.49424712,4.17210342,0.00147899,0.65153094,2.69379672,1.92953356,0.57020636,0.29004960,1.48720110,0.00000000
-2.48824412,3.94518867,0.00133913,0.62049744,2.55960833,1.81233417,0.54214613,0.27477292,1.41405227,0.00000000
-2.48224112,3.71688660,0.00120889,0.58777290,2.41799074,1.69815180,0.51274575,0.25942735,1.33812341,0.00000000
-2.47623812,3.48995239,0.00108774,0.55389211,2.27112677,1.58799106,0.48243036,0.24422702,1.26053654,0.00000000
-2.47023512,3.26707820,0.00097522,0.51939114,2.12121681,1.48279881,0.45163808,0.22937786,1.18241078,0.00000000
-2.46423212,3.05080654,0.00087094,0.48479046,1.97041183,1.38343293,0.42080505,0.21507118,1.10482696,0.00000000
-2.45822911,2.84345237,0.00077459,0.45057966,1.82075210,1.29063484,0.39035157,0.20147801,1.02879528,0.00000000
-2.45222611,2.64703720,0.00068584,0.41720422,1.67411376,1.20500679,0.36066999,0.18874442,0.95522732,0.00000000
-2.44622311,2.46323758,0.00060442,0.38505475,1.53216505,1.12699510,0.33211483,0.17698816,0.88491332,0.00000000
-2.44022011,2.29334964,0.00053006,0.35445905,1.39633328,1.05687997,0.30499509,0.16629640,0.81850546,0.00000000
-2.43421711,2.13827038,0.00046246,0.32567705,1.26778303,0.99477217,0.27956929,0.15672495,0.75650740,0.00000000
-2.42821411,1.99849576,0.00040134,0.29889868,1.14740567,0.94061654,0.25604289,0.14829867,0.69927017,0.00000000
-2.42221111,1.87413451,0.00034639,0.27424448,1.03581955,0.89420197,0.23456809,0.14101310,0.64699414,0.00000000
-2.41620810,1.76493625,0.00029729,0.25176872,0.93337990,0.85517716,0.21524579,0.13483717,0.59973646,0.00000000
-2.41020510,1.67033170,0.00025368,0.23146467,0.84019715,0.82307127,0.19812932,0.12971676,0.55742331,0.00000000
-2.40420210,1.58948231,0.00021520,0.21327164,0.75616201,0.79731810,0.18322955,0.12557891,0.51986607,0.00000000
-2.39819910,1.52133652,0.00018150,0.19708326,0.68097553,0.77728286,0.17052102,0.12233650,0.48678022,0.00000000
-2.39219610,1.46468947,0.00015218,0.18275664,0.61418256,0.76228981,0.15994853,0.11989302,0.45780619,0.00000000
-2.38619310,1.41824340,0.00012688,0.17012182,0.55520660,0.75164971,0.15143395,0.11814740,0.43253083,0.00000000
-2.38019010,1.38066570,0.00010523,0.15899128,0.50338469,0.74468560,0.14488265,0.11699848,0.41050873,0.00000000
-2.37418709,1.35064227,0.00008686,0.14916881,0.45800080,0.74075590,0.14018936,0.11634907,0.39128232,0.00000000
-2.36818409,1.32692406,0.00007144,0.14045783,0.41831660,0.73927378,0.13724326,0.11610934,0.37440018,0.00000000
-2.36218109,1.30836517,0.00005865,0.13266852,0.38359870,0.73972220,0.13593185,0.11619951,0.35943273,0.00000000
-2.35617809,1.29395155,0.00004822,0.12562385,0.35314173,0.74166409,0.13614387,0.11655176,0.34598517,0.00000000
-2.35017509,1.28281980,0.00003988,0.11916428,0.32628691,0.74474757,0.13777087,0.11711122,0.33370711,0.00000000
-2.34417209,1.27426618,0.00003344,0.11315110,0.30243596,0.74870632,0.14070788,0.11783629,0.32229909,0.00000000
-2.33816908,1.26774650,0.00002871,0.10746850,0.28106058,0.75335554,0.14485295,0.11869810,0.31151595,0.00000000
-2.33216608,1.26286798,0.00002558,0.10202439,0.26170768,0.75858417,0.15010607,0.11967950,0.30116725,0.00000000
-2.32616308,1.25937455,0.00002397,0.09675017,0.24400080,0.76434418,0.15636750,0.12077344,0.29111521,0.00000000
-2.32016008,1.25712743,0.00002387,0.09159951,0.22763840,0.77063797,0.16353588,0.12198117,0.28127056,0.00000000
-2.31415708,1.25608282,0.00002530,0.08654648,0.21238956,0.77750500,0.17150635,0.12331018,0.27158672,0.00000000
-2.30815408,1.25626871,0.00002836,0.08158304,0.19808762,0.78500861,0.18016906,0.12477231,0.26205302,0.00000000
-2.30215108,1.25776265,0.00003321,0.07671623,0.18462261,0.79322423,0.18940808,0.12638198,0.25268727,0.00000000
-2.29614807,1.26067212,0.00004007,0.07196525,0.17193288,0.80222968,0.19910122,0.12815478,0.24352836,0.00000000
-2.29014507,1.26511882,0.00004924,0.06735846,0.15999652,0.81209841,0.20912058,0.13010656,0.23462912,0.00000000
-2.28414207,1.27122781,0.00006109,0.06293054,0.14882300,0.82289600,0.21933410,0.13225292,0.22605006,0.00000000
-2.27813907,1.27912197,0.00007605,0.05872000,0.13844539,0.83468012,0.22960806,0.13460940,0.21785395,0.00000000
-2.27213607,1.28892182,0.00009467,0.05476688,0.12891337,0.84750386,0.23981031,0.13719199,0.21010166,0.00000000
-2.26613307,1.30075012,0.00011753,0.05111098,0.12028726,0.86142196,0.24981428,0.14001817,0.20284919,0.00000000
-2.26013007,1.31474048,0.00014533,0.04779036,0.11263304,0.87649924,0.25950333,0.14310826,0.19614587,0.00000000
-2.25412706,1.33104861,0.00017881,0.04484034,0.10601842,0.89282042,0.26877527,0.14648688,0.19003374,0.00000000
-2.24812406,1.34986481,0.00021881,0.04229276,0.10050987,0.91050018,0.27754669,0.15018436,0.18454777,0.00000000
-2.24212106,1.37142586,0.00026620,0.04017559,0.09617037,0.92969242,0.28575684,0.15423805,0.17971678,0.00000000
-2.23611806,1.39602485,0.00032193,0.03851272,0.09305793,0.95059756,0.29337065,0.15869311,0.17556485,0.00000000
-2.23011506,1.42401714,0.00038695,0.03732401,0.09122443,0.97346679,0.30038064,0.16360281,0.17211287,0.00000000
-2.22411206,1.45582135,0.00046223,0.03662526,0.09071489,0.99860259,0.30680760,0.16902812,0.16938004,0.00000000
-2.21810905,1.49191413,0.00054874,0.03642840,0.09156667,1.02635460,0.31269971,0.17503651,0.16738505,0.00000000
-2.21210605,1.53281834,0.00064737,0.03674146,0.09380879,1.05711086,0.31813018,0.18169987,0.16614680,0.00000000
-2.20610305,1.57908455,0.00075897,0.03756862,0.09746101,1.09128417,0.32319342,0.18909169,0.16568459,0.00000000
-2.20010005,1.63126608,0.00088426,0.03891005,0.10253274,1.12929399,0.32799986,0.19728342,0.16601758,0.00000000
-2.19409705,1.68988879,0.00102381,0.04076166,0.10902166,1.17154467,0.33266961,0.20634025,0.16716368,0.00000000
-2.18809405,1.75541692,0.00117801,0.04311484,0.11691224,1.21840095,0.33732534,0.21631648,0.16913781,0.00000000
-2.18209105,1.82821663,0.00134702,0.04595599,0.12617397,1.27016197,0.34208471,0.22725063,0.17194977,0.00000000
-2.17608804,1.90851950,0.00153072,0.04926609,0.13675962,1.32703533,0.34705278,0.23916069,0.17560176,0.00000000
-2.17008504,1.99638819,0.00172872,0.05302028,0.14860360,1.38911275,0.35231479,0.25203962,0.18008586,0.00000000
-2.16408204,2.09168637,0.00194030,0.05718748,0.16162049,1.45634890,0.35792981,0.26585154,0.18538162,0.00000000
-2.15807904,2.19405531,0.00216438,0.06173013,0.17570391,1.52854494,0.36392551,0.28052871,0.19145393,0.00000000
-2.15207604,2.30289882,0.00239954,0.06660414,0.19072607,1.60533803,0.37029454,0.29596965,0.19825155,0.00000000
-2.14607304,2.41737833,0.00264399,0.07175906,0.20653780,1.68619808,0.37699257,0.31203855,0.20570625,0.00000000
-2.14007004,2.53641899,0.00289558,0.07713849,0.22296951,1.77043235,0.38393832,0.32856602,0.21373288,0.00000000
-2.13406703,2.65872754,0.00315184,0.08268083,0.23983296,1.85719829,0.39101550,0.34535135,0.22223037,0.00000000
-2.12806403,2.78282187,0.00340999,0.08832037,0.25692401,1.94552477,0.39807658,0.36216620,0.23108381,0.00000000
-2.12206103,2.90707165,0.00366701,0.09398867,0.27402622,2.03434115,0.40494836,0.37875963,0.24016744,0.00000000
-2.11605803,3.02974898,0.00391968,0.09961622,0.29091545,2.12251333,0.41143891,0.39486435,0.24934869,0.00000000
-2.11005503,3.14908719,0.00416465,0.10513444,0.30736524,2.20888572,0.41734569,0.41020399,0.25849294,0.00000000
-2.10405203,3.26334581,0.00439852,0.11047784,0.32315286,2.29232737,0.42246434,0.42450108,0.26746913,0.00000000
-2.09804902,3.37087910,0.00461797,0.11558634,0.33806594,2.37178069,0.42659782,0.43748548,0.27615562,0.00000000
-2.09204602,3.47020536,0.00481978,0.12040768,0.35190933,2.44631059,0.42956543,0.44890292,0.28444652,0.00000000
-2.08604302,3.56007421,0.00500099,0.12489978,0.36451217,2.51515192,0.43121118,0.45852336,0.29225787,0.00000000
-2.08004002,3.63952875,0.00515898,0.12903296,0.37573465,2.57775326,0.43141140,0.46614875,0.29953357,0.00000000
-2.07403702,3.70796003,0.00529156,0.13279197,0.38547440,2.63381474,0.43008086,0.47162003,0.30625081,0.00000000
-2.06803402,3.76515096,0.00539706,0.13617762,0.39367217,2.68331825,0.42717759,0.47482295,0.31242463,0.00000000
-2.06203102,3.81130773,0.00547442,0.13920803,0.40031645,2.72654810,0.42270574,0.47569263,0.31811143,0.00000000
-2.05602801,3.84707667,0.00552324,0.14191931,0.40544697,2.76410104,0.41671674,0.47421665,0.32341127,0.00000000
-2.05002501,3.87354549,0.00554384,0.14436565,0.40915669,2.79688447,0.40930858,0.47043646,0.32846859,0.00000000
-2.04402201,3.89222799,0.00553729,0.14661872,0.41159223,2.82610232,0.40062317,0.46444731,0.33347139,0.00000000
-2.03801901,3.90503233,0.00550544,0.14876638,0.41295257,2.85322862,0.39084212,0.45639647,0.33864877,0.00000000
-2.03201601,3.91421324,0.00545084,0.15091070,0.41348596,2.87996898,0.38018094,0.44648004,0.34426657,0.00000000
-2.02601301,3.92230952,0.00537682,0.15316525,0.41348510,2.90821105,0.36888202,0.43493838,0.35062146,0.00000000
-2.02001001,3.93206852,0.00528733,0.15565176,0.41328056,2.93996517,0.35720660,0.42205036,0.35803334,0.00000000
-2.01400700,3.94635996,0.00518691,0.15849624,0.41323269,2.97729712,0.34542603,0.40812678,0.36683624,0.00000000
-2.00800400,3.96808198,0.00508062,0.16182465,0.41372220,3.02225508,0.33381282,0.39350306,0.37736803,0.00000000
-2.00200100,4.00006275,0.00497389,0.16575826,0.41513957,3.07679354,0.32263151,0.37853162,0.38995908,0.00000000
-1.99599800,4.04496099,0.00487239,0.17040889,0.41787379,3.14269658,0.31212995,0.36357415,0.40492032,0.00000000
-1.98999500,4.10516935,0.00478193,0.17587420,0.42230069,3.22150393,0.30253118,0.34899408,0.42253105,0.00000000
-1.98399200,4.18272413,0.00470830,0.18223326,0.42877122,3.31444224,0.29402619,0.33514946,0.44302682,0.00000000
-1.97798899,4.27922521,0.00465713,0.18954254,0.43760025,3.42236494,0.28676781,0.32238655,0.46658797,0.00000000
-1.97198599,4.39576930,0.00463376,0.19783255,0.44905608,3.54570293,0.28086592,0.31103417,0.49332924,0.00000000
-1.96598299,4.53289943,0.00464307,0.20710536,0.46335127,3.68442873,0.27638423,0.30139903,0.52329076,0.00000000
-1.95997999,4.69057302,0.00468943,0.21733306,0.48063503,3.83803568,0.27333858,0.29376203,0.55643103,0.00000000
-1.95397699,4.86815012,0.00477652,0.22845727,0.50098748,4.00553380,0.27169687,0.28837559,0.59262216,0.00000000
-1.94797399,5.06440245,0.00490729,0.24038991,0.52441602,4.18546264,0.27138071,0.28546194,0.63164764,0.00000000
-1.94197099,5.27754335,0.00508385,0.25301501,0.55085408,4.37592131,0.27226858,0.28521223,0.67320290,0.00000000
-1.93596798,5.50527741,0.00530749,0.26619173,0.58016210,4.57461472,0.27420040,0.28778633,0.71689884,0.00000000
-1.92996498,5.74486800,0.00557857,0.27975842,0.61213089,4.77891466,0.27698344,0.29331317,0.76226820,0.00000000
-1.92396198,5.99321991,0.00589659,0.29353740,0.64648719,4.98593330,0.28039924,0.30189132,0.80877477,0.00000000
-1.91795898,6.24697360,0.00626018,0.30734060,0.68290113,5.19260647,0.28421132,0.31358963,0.85582514,0.00000000
-1.91195598,6.50260706,0.00666710,0.32097541,0.72099535,5.39578328,0.28817337,0.32844773,0.90278269,0.00000000
-1.90595298,6.75654082,0.00711438,0.33425082,0.76035540,5.59231847,0.29203766,0.34647618,0.94898336,0.00000000
-1.89994997,7.00524151,0.00759830,0.34698331,0.80054089,5.77916364,0.29556328,0.36765602,0.99375258,0.00000000
-1.89394697,7.24531955,0.00811450,0.35900230,0.84109704,5.95345357,0.29852395,0.39193779,1.03642287,0.00000000
-1.88794397,7.47361677,0.00865807,0.37015498,0.88156601,6.11258415,0.30071514,0.41923985,1.07635137,0.00000000
-1.88194097,7.68728032,0.00922361,0.38031012,0.92149763,6.25427871,0.30196017,0.44944605,1.11293667,0.00000000
