energy_ev,total_up,Ru_p_up,Ru_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-4.30115058,6.74563329,1.70503835,4.69478580,0.98956083,0.00000000,2.23389218,0.00000000
-4.29514757,6.70620330,1.67916990,4.68805905,0.96327746,0.00000000,2.20960922,0.00000000
-4.28914457,6.65747058,1.65289353,4.67284160,0.93482652,0.00000000,2.18284330,0.00000000
-4.28314157,6.60125637,1.62657586,4.65058829,0.90444285,0.00000000,2.15404545,0.00000000
-4.27713857,6.53959280,1.60057671,4.62293819,0.87240202,0.00000000,2.12372455,0.00000000
-4.27113557,6.47463697,1.57523017,4.59164972,0.83901273,0.00000000,2.09242334,0.00000000
-4.26513257,6.40857966,1.55082577,4.55853184,0.80460771,0.00000000,2.06069290,0.00000000
-4.25912956,6.34355415,1.52759086,4.52537505,0.76953345,0.00000000,2.02906715,0.00000000
-4.25312656,6.28155012,1.50567566,4.49388588,0.73413952,0.00000000,1.99803909,0.00000000
-4.24712356,6.22433756,1.48514186,4.46562817,0.69876776,0.00000000,1.96804040,0.00000000
-4.24112056,6.17340482,1.46595580,4.44197406,0.66374216,0.00000000,1.93942550,0.00000000
-4.23511756,6.12991401,1.44798678,4.42406703,0.62935983,0.00000000,1.91246116,0.00000000
-4.22911456,6.09467571,1.43101092,4.41279821,0.59588351,0.00000000,1.88732229,0.00000000
-4.22311156,6.06814390,1.41472039,4.40879663,0.56353604,0.00000000,1.86409384,0.00000000
-4.21710855,6.05043040,1.39873787,4.41243296,0.53249697,0.00000000,1.84277877,0.00000000
-4.21110555,6.04133711,1.38263538,4.42383559,0.50290151,0.00000000,1.82331129,0.00000000
-4.20510255,6.04040325,1.36595656,4.44291694,0.47484163,0.00000000,1.80557434,0.00000000
-4.19909955,6.04696374,1.34824127,4.46940759,0.44836925,0.00000000,1.78942011,0.00000000
-4.19309655,6.06021452,1.32905119,4.50289533,0.42350128,0.00000000,1.77469210,0.00000000
-4.18709355,6.07928014,1.30799494,4.54286587,0.40022599,0.00000000,1.76124721,0.00000000
-4.18109055,6.10327925,1.28475154,4.58874250,0.37851037,0.00000000,1.74897636,0.00000000
-4.17508754,6.13138372,1.25909082,4.63992180,0.35830807,0.00000000,1.73782239,0.00000000
-4.16908454,6.16286804,1.23088980,4.69580330,0.33956720,0.00000000,1.72779404,0.00000000
-4.16308154,6.19714622,1.20014435,4.75581140,0.32223781,0.00000000,1.71897522,0.00000000
-4.15707854,6.23379474,1.16697542,4.81940874,0.30627847,0.00000000,1.71152907,0.00000000
-4.15107554,6.27256081,1.13162974,4.88610082,0.29166164,0.00000000,1.70569671,0.00000000
-4.14507254,6.31335656,1.09447520,4.95543235,0.27837759,0.00000000,1.70179079,0.00000000
-4.13906953,6.35624045,1.05599103,5.02697665,0.26643680,0.00000000,1.70018445,0.00000000
-4.13306653,6.40138814,1.01675377,5.10031961,0.25587055,0.00000000,1.70129635,0.00000000
-4.12706353,6.44905567,0.97741946,5.17504025,0.24673000,0.00000000,1.70557279,0.00000000
-4.12106053,6.49953789,0.93870343,5.25069018,0.23908364,0.00000000,1.71346799,0.00000000
-4.11505753,6.55312543,0.90135831,5.32677385,0.23301345,0.00000000,1.72542355,0.00000000
-4.10905453,6.61006326,0.86615165,5.40273175,0.22860992,0.00000000,1.74184832,0.00000000
-4.10305153,6.67051340,0.83384383,5.47792818,0.22596615,0.00000000,1.76309951,0.00000000
-4.09704852,6.73452408,0.80516731,5.55164459,0.22517153,0.00000000,1.78946594,0.00000000
-4.09104552,6.80200677,0.78080785,5.62307937,0.22630505,0.00000000,1.82115415,0.00000000
-4.08504252,6.87272199,0.76138819,5.69135420,0.22942872,0.00000000,1.85827757,0.00000000
-4.07903952,6.94627405,0.74745465,5.75552658,0.23458131,0.00000000,1.90084934,0.00000000
-4.07303652,7.02211437,0.73946676,5.81460783,0.24177275,0.00000000,1.94877848,0.00000000
-4.06703352,7.09955242,0.73778985,5.86758546,0.25097927,0.00000000,2.00186955,0.00000000
-4.06103052,7.17777302,0.74269065,5.91344856,0.26213972,0.00000000,2.05982546,0.00000000
-4.05502751,7.25585860,0.75433544,5.95121486,0.27515305,0.00000000,2.12225301,0.00000000
-4.04902451,7.33281474,0.77279064,5.97995802,0.28987712,0.00000000,2.18867099,0.00000000
-4.04302151,7.40759770,0.79802529,5.99883380,0.30612900,0.00000000,2.25852011,0.00000000
-4.03701851,7.47914242,0.82991525,6.00710427,0.32368670,0.00000000,2.33117470,0.00000000
-4.03101551,7.54639009,0.86824862,6.00415888,0.34229237,0.00000000,2.40595559,0.00000000
-4.02501251,7.60831449,0.91273226,5.98953219,0.36165696,0.00000000,2.48214381,0.00000000
-4.01900950,7.66394647,0.96299902,5.96291776,0.38146607,0.00000000,2.55899504,0.00000000
-4.01300650,7.71239645,1.01861561,5.92417818,0.40138705,0.00000000,2.63575429,0.00000000
-4.00700350,7.75287479,1.07909094,5.87335146,0.42107693,0.00000000,2.71167076,0.00000000
-4.00100050,7.78471007,1.14388494,5.81065391,0.44019114,0.00000000,2.78601260,0.00000000
-3.99499750,7.80736543,1.21241774,5.73647999,0.45839247,0.00000000,2.85808129,0.00000000
-3.98899450,7.82045296,1.28407917,5.65139926,0.47536028,0.00000000,2.92722553,0.00000000
-3.98299150,7.82374617,1.35823873,5.55615088,0.49079930,0.00000000,2.99285421,0.00000000
-3.97698849,7.81719039,1.43425574,5.45163576,0.50444795,0.00000000,3.05444840,0.00000000
-3.97098549,7.80091092,1.51148975,5.33890652,0.51608567,0.00000000,3.11157174,0.00000000
-3.96498249,7.77521843,1.58931100,5.21915542,0.52553913,0.00000000,3.16387932,0.00000000
-3.95897949,7.74061136,1.66711083,5.09369998,0.53268687,0.00000000,3.21112437,0.00000000
-3.95297649,7.69777466,1.74431165,4.96396666,0.53746243,0.00000000,3.25316277,0.00000000
-3.94697349,7.64757457,1.82037636,4.83147226,0.53985558,0.00000000,3.28995494,0.00000000
-3.94097049,7.59104899,1.89481683,4.69780335,0.53991180,0.00000000,3.32156514,0.00000000
-3.93496748,7.52939327,1.96720107,4.56459366,0.53772989,0.00000000,3.34815800,0.00000000
-3.92896448,7.46394135,2.03715897,4.43349991,0.53345796,0.00000000,3.36999228,0.00000000
-3.92296148,7.39614246,2.10438610,4.30617631,0.52728782,0.00000000,3.38741209,0.00000000
-3.91695848,7.32753365,2.16864558,4.18424823,0.51944812,0.00000000,3.40083566,0.00000000
-3.91095548,7.25970897,2.22976770,4.06928569,0.51019645,0.00000000,3.41074213,0.00000000
-3.90495248,7.19428579,2.28764738,3.96277728,0.49981080,0.00000000,3.41765658,0.00000000
-3.89894947,7.13286940,2.34223936,3.86610510,0.48858067,0.00000000,3.42213388,0.00000000
-3.89294647,7.07701673,2.39355146,3.78052146,0.47679816,0.00000000,3.42474187,0.00000000
-3.88694347,7.02820035,2.44163598,3.70712786,0.46474939,0.00000000,3.42604421,0.00000000
-3.88094047,6.98777358,2.48657967,3.64685671,0.45270658,0.00000000,3.42658367,0.00000000
-3.87493747,6.95693782,2.52849267,3.60045614,0.44092090,0.00000000,3.42686603,0.00000000
-3.86893447,6.93671268,2.56749684,3.56847809,0.42961644,0.00000000,3.42734527,0.00000000
-3.86293147,6.92790983,2.60371394,3.55126971,0.41898541,0.00000000,3.42841031,0.00000000
-3.85692846,6.93111073,2.63725430,3.54896798,0.40918450,0.00000000,3.43037357,0.00000000
-3.85092546,6.94664889,2.66820620,3.56149738,0.40033261,0.00000000,3.43346163,0.00000000
-3.84492246,6.97459649,2.69662658,3.58857018,0.39250982,0.00000000,3.43780812,0.00000000
-3.83891946,7.01475572,2.72253333,3.62968922,0.38575753,0.00000000,3.44344892,0.00000000
-3.83291646,7.06665445,2.74589950,3.68415261,0.38007967,0.00000000,3.45031967,0.00000000
-3.82691346,7.12954630,2.76664950,3.75106020,0.37544485,0.00000000,3.45825565,0.00000000
-3.82091046,7.20241487,2.78465756,3.82932151,0.37178926,0.00000000,3.46699380,0.00000000
-3.81490745,7.28398188,2.79974833,3.91766498,0.36902025,0.00000000,3.47617698,0.00000000
-3.80890445,7.37271927,2.81169962,4.01464848,0.36702035,0.00000000,3.48536018,0.00000000
-3.80290145,7.46686489,2.82024710,4.11867132,0.36565161,0.00000000,3.49401867,0.00000000
-3.79689845,7.56444209,2.82509083,4.22798773,0.36476021,0.00000000,3.50155787,0.00000000
-3.79089545,7.66328297,2.82590338,4.34072232,0.36418108,0.00000000,3.50732489,0.00000000
-3.78489245,7.76105551,2.82233924,4.45488772,0.36374259,0.00000000,3.51062148,0.00000000
-3.77888944,7.85529468,2.81404523,4.56840488,0.36327107,0.00000000,3.51071831,0.00000000
-3.77288644,7.94343756,2.80067171,4.67912636,0.36259526,0.00000000,3.50687038,0.00000000
-3.76688344,8.02286245,2.78188420,4.78486280,0.36155044,0.00000000,3.49833334,0.00000000
-3.76088044,8.09093200,2.75737514,4.88341282,0.35998233,0.00000000,3.48438046,0.00000000
-3.75487744,8.14503990,2.72687549,4.97259621,0.35775059,0.00000000,3.46431998,0.00000000
-3.74887444,8.18266075,2.69016591,5.05029025,0.35473200,0.00000000,3.43751260,0.00000000
-3.74287144,8.20140229,2.64708709,5.11446854,0.35082311,0.00000000,3.40338851,0.00000000
-3.73686843,8.19905906,2.59754915,5.16324171,0.34594240,0.00000000,3.36146385,0.00000000
-3.73086543,8.17366611,2.54153958,5.19489882,0.34003192,0.00000000,3.31135585,0.00000000
-3.72486243,8.12355127,2.47912959,5.20794844,0.33305831,0.00000000,3.25279642,0.00000000
-3.71885943,8.04738426,2.41047868,5.20115778,0.32501321,0.00000000,3.18564359,0.00000000
-3.71285643,7.94422073,2.33583697,5.17358841,0.31591302,0.00000000,3.10989031,0.00000000
-3.70685343,7.81353940,2.25554534,5.12462703,0.30579805,0.00000000,3.02567035,0.00000000
-3.70085043,7.65527040,2.17003322,5.05400967,0.29473107,0.00000000,2.93326086,0.00000000
-3.69484742,7.46981320,2.07981389,4.96183800,0.28279524,0.00000000,2.83308125,0.00000000
-3.68884442,7.25804271,1.98547742,4.84858648,0.27009160,0.00000000,2.72568844,0.00000000
-3.68284142,7.02130267,1.88768139,4.71509967,0.25673610,0.00000000,2.61176839,0.00000000
-3.67683842,6.76138583,1.78713951,4.56257911,0.24285631,0.00000000,2.49212396,0.00000000
-3.67083542,6.48050092,1.68460858,4.39255982,0.22858799,0.00000000,2.36765947,0.00000000
-3.66483242,6.18122729,1.58087410,4.20687696,0.21407145,0.00000000,2.23936248,0.00000000
-3.65882941,5.86645824,1.47673500,4.00762340,0.19944807,0.00000000,2.10828309,0.00000000
-3.65282641,5.53933502,1.37298799,3.79709982,0.18485690,0.00000000,1.97551165,0.00000000
-3.64682341,5.20317374,1.27041218,3.57775883,0.17043156,0.00000000,1.84215556,0.00000000
-3.64082041,4.86138778,1.16975427,3.35214537,0.15629747,0.00000000,1.70931592,0.00000000
-3.63481741,4.51740863,1.07171509,3.12283541,0.14256960,0.00000000,1.57806488,0.00000000
-3.62881441,4.17460807,0.97693779,2.89237539,0.12935061,0.00000000,1.44942444,0.00000000
-3.62281141,3.83622471,0.88599818,2.66322459,0.11672964,0.00000000,1.32434753,0.00000000
-3.61680840,3.50529727,0.79939738,2.43770242,0.10478157,0.00000000,1.20370183,0.00000000
-3.61080540,3.18460733,0.71755730,2.21794255,0.09356689,0.00000000,1.08825702,0.00000000
-3.60480240,2.87663299,0.64081865,2.00585528,0.08313206,0.00000000,0.97867569,0.00000000
-3.59879940,2.58351498,0.56944191,1.80309909,0.07351035,0.00000000,0.87550824,0.00000000
-3.59279640,2.30703598,0.50361076,1.61106206,0.06472315,0.00000000,0.77919168,0.00000000
-3.58679340,2.04861292,0.44343813,1.43085314,0.05678154,0.00000000,0.69005230,0.00000000
-3.58079040,1.80930226,0.38897424,1.26330300,0.04968825,0.00000000,0.60831201,0.00000000
-3.57478739,1.58981676,0.34021655,1.10897377,0.04343976,0.00000000,0.53409774,0.00000000
-3.56878439,1.39055262,0.29712106,0.96817634,0.03802851,0.00000000,0.46745362,0.00000000
-3.56278139,1.21162501,0.25961449,0.84099428,0.03344521,0.00000000,0.40835516,0.00000000
-3.55677839,1.05290988,0.22760695,0.72731248,0.02968106,0.00000000,0.35672489,0.00000000
-3.55077539,0.91408997,0.20100460,0.62684913,0.02672992,0.00000000,0.31244870,0.00000000
-3.54477239,0.79470270,0.17972173,0.53918945,0.02459019,0.00000000,0.27539218,0.00000000
-3.53876938,0.69418772,0.16369193,0.46381946,0.02326659,0.00000000,0.24541630,0.00000000
-3.53276638,0.61193219,0.15287788,0.40015862,0.02277155,0.00000000,0.22239178,0.00000000
-3.52676338,0.54731195,0.14727937,0.34758990,0.02312624,0.00000000,0.20621158,0.00000000
-3.52076038,0.49972698,0.14693913,0.30548650,0.02436121,0.00000000,0.19680092,0.00000000
-3.51475738,0.46863010,0.15194644,0.27323428,0.02651659,0.00000000,0.19412450,0.00000000
-3.50875438,0.45354787,0.16243791,0.25024948,0.02964178,0.00000000,0.19819059,0.00000000
-3.50275138,0.45409313,0.17859566,0.23599148,0.03379462,0.00000000,0.20905166,0.00000000
-3.49674837,0.46996918,0.20064253,0.22997037,0.03904005,0.00000000,0.22680155,0.00000000
-3.49074537,0.50096538,0.22883449,0.23174980,0.04544823,0.00000000,0.25156914,0.00000000
-3.48474237,0.54694489,0.26345022,0.24094509,0.05309213,0.00000000,0.28350873,0.00000000
-3.47873937,0.60782505,0.30477813,0.25721735,0.06204463,0.00000000,0.32278718,0.00000000
-3.47273637,0.68355148,0.35310102,0.28026409,0.07237518,0.00000000,0.36956847,0.00000000
-3.46673337,0.77406695,0.40867883,0.30980710,0.08414614,0.00000000,0.42399593,0.00000000
-3.46073037,0.87927654,0.47172994,0.34557831,0.09740874,0.00000000,0.48617294,0.00000000
-3.45472736,0.99901054,0.54241148,0.38730452,0.11219904,0.00000000,0.55614260,0.00000000
-3.44872436,1.13298678,0.62079957,0.43469173,0.12853370,0.00000000,0.63386745,0.00000000
-3.44272136,1.28077407,0.70686989,0.48741010,0.14640601,0.00000000,0.71920977,0.00000000
-3.43671836,1.44175851,0.80047967,0.54508004,0.16578218,0.00000000,0.81191360,0.00000000
-3.43071536,1.61511441,0.90135168,0.60726043,0.18659805,0.00000000,0.91158923,0.00000000
-3.42471236,1.79978126,1.00906113,0.67343950,0.20875654,0.00000000,1.01770116,0.00000000
-3.41870935,1.99444839,1.12302622,0.74302892,0.23212580,0.00000000,1.12956009,0.00000000
-3.41270635,2.19754836,1.24250303,0.81536154,0.25653836,0.00000000,1.24631992,0.00000000
-3.40670335,2.40726006,1.36658537,0.88969308,0.28179139,0.00000000,1.36698005,0.00000000
-3.40070035,2.62152219,1.49421002,0.96520791,0.30764804,0.00000000,1.49039349,0.00000000
-3.39469735,2.83805714,1.62416766,1.04102887,0.33384007,0.00000000,1.61528094,0.00000000
-3.38869435,3.05440538,1.75511955,1.11623099,0.36007168,0.00000000,1.74025071,0.00000000
-3.38269135,3.26796953,1.88561996,1.18985862,0.38602454,0.00000000,1.86382421,0.00000000
-3.37668834,3.47606720,2.01414394,1.26094574,0.41136389,0.00000000,1.98446652,0.00000000
-3.37068534,3.67599118,2.13911980,1.32853847,0.43574564,0.00000000,2.10062125,0.00000000
-3.36468234,3.86507529,2.25896568,1.39171930,0.45882422,0.00000000,2.21074862,0.00000000
-3.35867934,4.04076365,2.37212912,1.44963199,0.48026097,0.00000000,2.31336572,0.00000000
-3.35267634,4.20068116,2.47712846,1.50150642,0.49973281,0.00000000,2.40708753,0.00000000
-3.34667334,4.34270272,2.57259469,1.54668220,0.51694092,0.00000000,2.49066726,0.00000000
-3.34067034,4.46501846,2.65731248,1.58463033,0.53161904,0.00000000,2.56303461,0.00000000
-3.33466733,4.56619261,2.73025860,1.61497190,0.54354122,0.00000000,2.62333029,0.00000000
-3.32866433,4.64521335,2.79063647,1.63749295,0.55252859,0.00000000,2.67093557,0.00000000
-3.32266133,4.70153167,2.83790519,1.65215496,0.55845490,0.00000000,2.70549539,0.00000000
-3.31665833,4.73508704,2.87180179,1.65910020,0.56125075,0.00000000,2.72693394,0.00000000
-3.31065533,4.74631871,2.89235539,1.65865169,0.56090599,0.00000000,2.73546189,0.00000000
-3.30465233,4.73616135,2.89989257,1.65130744,0.55747054,0.00000000,2.73157457,0.00000000
-3.29864932,4.70602488,2.89503304,1.63772913,0.55105328,0.00000000,2.71604089,0.00000000
-3.29264632,4.65775844,2.87867553,1.61872524,0.54181912,0.00000000,2.68988299,0.00000000
-3.28664332,4.59359949,2.85197395,1.59522923,0.52998441,0.00000000,2.65434727,0.00000000
-3.28064032,4.51610936,2.81630426,1.56827338,0.51581069,0.00000000,2.61086736,0.00000000
-3.27463732,4.42809742,2.77322308,1.53895896,0.49959708,0.00000000,2.56102046,0.00000000
-3.26863432,4.33253632,2.72441938,1.50842403,0.48167164,0.00000000,2.50647836,0.00000000
-3.26263132,4.23247151,2.67166076,1.47780969,0.46238194,0.00000000,2.44895501,0.00000000
-3.25662831,4.13092811,2.61673645,1.44822615,0.44208522,0.00000000,2.39015262,0.00000000
-3.25062531,4.03081901,2.56139922,1.42071983,0.42113855,0.00000000,2.33170824,0.00000000
-3.24462231,3.93485743,2.50730827,1.39624275,0.39988930,0.00000000,2.27514303,0.00000000
-3.23861931,3.84547749,2.45597574,1.37562527,0.37866638,0.00000000,2.22181623,0.00000000
-3.23261631,3.76476594,2.40871874,1.35955328,0.35777239,0.00000000,2.17288550,0.00000000
-3.22661331,3.69440748,2.36661902,1.34855065,0.33747712,0.00000000,2.12927549,0.00000000
-3.22061031,3.63564583,2.33049198,1.34296758,0.31801252,0.00000000,2.09165550,0.00000000
-3.21460730,3.58926177,2.30086614,1.34297508,0.29956917,0.00000000,2.06042729,0.00000000
-3.20860430,3.55556860,2.27797386,1.34856593,0.28229452,0.00000000,2.03572321,0.00000000
-3.20260130,3.53442483,2.26175369,1.35956154,0.26629267,0.00000000,2.01741458,0.00000000
-3.19659830,3.52526286,2.25186384,1.37562456,0.25162570,0.00000000,2.00512954,0.00000000
-3.19059530,3.52713183,2.24770605,1.39627633,0.23831629,0.00000000,1.99827955,0.00000000
-3.18459230,3.53875229,2.24845860,1.42091825,0.22635153,0.00000000,1.99609276,0.00000000
-3.17858929,3.55857952,2.25311662,1.44885610,0.21568756,0.00000000,1.99765277,0.00000000
-3.17258629,3.58487260,2.26053788,1.47932596,0.20625483,0.00000000,2.00194077,0.00000000
-3.16658329,3.61576550,2.26949163,1.51152073,0.19796363,0.00000000,2.00787887,0.00000000
-3.16058029,3.64933732,2.27870845,1.54461597,0.19070964,0.00000000,2.01437297,0.00000000
-3.15457729,3.68367846,2.28692879,1.57779417,0.18437933,0.00000000,2.02035291,0.00000000
-3.14857429,3.71695023,2.29294815,1.61026652,0.17885478,0.00000000,2.02480869,0.00000000
-3.14257129,3.74743601,2.29565727,1.64129155,0.17401809,0.00000000,2.02682117,0.00000000
-3.13656828,3.77358260,2.29407588,1.67019044,0.16975487,0.00000000,2.02558657,0.00000000
-3.13056528,3.79403112,2.28737904,1.69635861,0.16595711,0.00000000,2.02043417,0.00000000
-3.12456228,3.80763758,2.27491569,1.71927396,0.16252523,0.00000000,2.01083716,0.00000000
-3.11855928,3.81348375,2.25621922,1.73850197,0.15936931,0.00000000,1.99641698,0.00000000
-3.11255628,3.81087957,2.23101059,1.75369822,0.15640985,0.00000000,1.97694182,0.00000000
-3.10655328,3.79935875,2.19919455,1.76460888,0.15357779,0.00000000,1.95232019,0.00000000
-3.10055028,3.77866928,2.16085018,1.77107001,0.15081430,0.00000000,1.92259069,0.00000000
-3.09454727,3.74876082,2.11621688,1.77300610,0.14807022,0.00000000,1.88790916,0.00000000
-3.08854427,3.70977076,2.06567704,1.77042857,0.14530538,0.00000000,1.84853443,0.00000000
-3.08254127,3.66201048,2.00973694,1.76343471,0.14248795,0.00000000,1.80481383,0.00000000
-3.07653827,3.60595301,1.94900677,1.75220711,0.13959390,0.00000000,1.75716931,0.00000000
-3.07053527,3.54222285,1.88418127,1.73701385,0.13660656,0.00000000,1.70608502,0.00000000
-3.06453227,3.47158821,1.81602133,1.71820923,0.13351646,0.00000000,1.65209670,0.00000000
-3.05852926,3.39495548,1.74533758,1.69623466,0.13032139,0.00000000,1.59578320,0.00000000
-3.05252626,3.31336535,1.67297600,1.67161922,0.12702656,0.00000000,1.53776005,0.00000000
-3.04652326,3.22798942,1.59980569,1.64497928,0.12364503,0.00000000,1.47867469,0.00000000
-3.04052026,3.14012632,1.52670862,1.61701645,0.12019814,0.00000000,1.41920308,0.00000000
-3.03451726,3.05119578,1.45457094,1.58851323,0.11671591,0.00000000,1.36004689,0.00000000
-3.02851426,2.96272943,1.38427540,1.56032562,0.11323743,0.00000000,1.30193081,0.00000000
-3.02251126,2.87635708,1.31669422,1.53337231,0.10981096,0.00000000,1.24559906,0.00000000
-3.01650825,2.79378760,1.25268187,1.50862000,0.10649386,0.00000000,1.19181070,0.00000000
-3.01050525,2.71678377,1.19306727,1.48706491,0.10335210,0.00000000,1.14133313,0.00000000
-3.00450225,2.64713098,1.13864482,1.46971042,0.10045948,0.00000000,1.09493341,0.00000000
-2.99849925,2.58660001,1.09016418,1.45754149,0.09789635,0.00000000,1.05336733,0.00000000
-2.99249625,2.53690474,1.04831856,1.45149638,0.09574807,0.00000000,1.01736605,0.00000000
-2.98649325,2.49965589,1.01373165,1.45243660,0.09410292,0.00000000,0.98762078,0.00000000
-2.98049025,2.47631244,0.98694344,1.46111630,0.09304986,0.00000000,0.96476573,0.00000000
-2.97448724,2.46813250,0.96839541,1.47815221,0.09267588,0.00000000,0.94935986,0.00000000
-2.96848424,2.47612572,0.95841566,1.50399556,0.09306326,0.00000000,0.94186838,0.00000000
-2.96248124,2.50100942,0.95720466,1.53890731,0.09428670,0.00000000,0.94264442,0.00000000
-2.95647824,2.54317053,0.96482242,1.58293796,0.09641050,0.00000000,0.95191207,0.00000000
-2.95047524,2.60263517,0.98117785,1.63591311,0.09948585,0.00000000,0.96975135,0.00000000
-2.94447224,2.67904784,1.00602107,1.69742570,0.10354833,0.00000000,0.99608607,0.00000000
-2.93846923,2.77166130,1.03893934,1.76683560,0.10861578,0.00000000,1.03067531,0.00000000
-2.93246623,2.87933827,1.07935712,1.84327696,0.11468658,0.00000000,1.07310902,0.00000000
-2.92646323,3.00056517,1.12654075,1.92567337,0.12173840,0.00000000,1.12280830,0.00000000
-2.92046023,3.13347807,1.17960784,2.01276043,0.12972755,0.00000000,1.17903059,0.00000000
-2.91445723,3.27590002,1.23754144,2.10311508,0.13858890,0.00000000,1.24087986,0.00000000
-2.90845423,3.42538870,1.29920873,2.19519081,0.14823643,0.00000000,1.30732168,0.00000000
-2.90245123,3.57929286,1.36338380,2.28735720,0.15856437,0.00000000,1.37720285,0.00000000
-2.89644822,3.73481553,1.42877391,2.37794258,0.16944896,0.00000000,1.44927507,0.00000000
-2.89044522,3.88908179,1.49404840,2.46527801,0.18075072,0.00000000,1.52222194,0.00000000
-2.88444222,4.03920862,1.55786934,2.54774083,0.19231720,0.00000000,1.59468844,0.00000000
-2.87843922,4.18237443,1.61892287,2.62379631,0.20398610,0.00000000,1.66531194,0.00000000
-2.87243622,4.31588574,1.67595019,2.69203565,0.21558870,0.00000000,1.73275375,0.00000000
-2.86643322,4.43723894,1.72777719,2.75120922,0.22695345,0.00000000,1.79573012,0.00000000
-2.86043022,4.54417514,1.77334162,2.80025377,0.23790963,0.00000000,1.85304162,0.00000000
-2.85442721,4.63472662,1.81171707,2.83831317,0.24829098,0.00000000,1.90360017,0.00000000
-2.84842421,4.70725374,1.84213300,2.86475207,0.25793919,0.00000000,1.94645260,0.00000000
-2.84242121,4.76047193,1.86399022,2.87916273,0.26670717,0.00000000,1.98080036,0.00000000
-2.83641821,4.79346843,1.87687163,2.88136524,0.27446199,0.00000000,2.00601471,0.00000000
-2.83041521,4.80570940,1.88054803,2.87140188,0.28108747,0.00000000,2.02164716,0.00000000
-2.82441221,4.79703797,1.87497908,2.84952648,0.28648639,0.00000000,2.02743518,0.00000000
-2.81840920,4.76766444,1.86030978,2.81618997,0.29058224,0.00000000,2.02330309,0.00000000
-2.81240620,4.71814983,1.83686281,2.77202306,0.29332051,0.00000000,2.00935859,0.00000000
-2.80640320,4.64938425,1.80512742,2.71781737,0.29466963,0.00000000,1.98588526,0.00000000
-2.80040020,4.56256135,1.76574533,2.65450600,0.29462137,0.00000000,1.95333162,0.00000000
-2.79439720,4.45915023,1.71949443,2.58314430,0.29319092,0.00000000,1.91229721,0.00000000
-2.78839420,4.34086569,1.66727095,2.50489158,0.29041653,0.00000000,1.86351653,0.00000000
-2.78239120,4.20963785,1.61007058,2.42099419,0.28635886,0.00000000,1.80784117,0.00000000
-2.77638819,4.06758141,1.54896912,2.33276986,0.28109984,0.00000000,1.74622091,0.00000000
-2.77038519,3.91696493,1.48510304,2.24159347,0.27474134,0.00000000,1.67968412,0.00000000
-2.76438219,3.76018002,1.41965036,2.14888367,0.26740343,0.00000000,1.60931802,0.00000000
-2.75837919,3.59971017,1.35381174,2.05608990,0.25922231,0.00000000,1.53624885,0.00000000
-2.75237619,3.43809885,1.28879214,1.96467917,0.25034798,0.00000000,1.46162249,0.00000000
-2.74637319,3.27791627,1.22578291,1.87612198,0.24094156,0.00000000,1.38658540,0.00000000
-2.74037019,3.12172461,1.16594408,1.79187672,0.23117234,0.00000000,1.31226618,0.00000000
-2.73436718,2.97204099,1.11038711,1.71337199,0.22121456,0.00000000,1.23975759,0.00000000
-2.72836418,2.83129838,1.06015753,1.64198662,0.21124400,0.00000000,1.17009935,0.00000000
-2.72236118,2.70180427,1.01621788,1.57902716,0.20143436,0.00000000,1.10426150,0.00000000
-2.71635818,2.58569752,0.97943057,1.52570296,0.19195357,0.00000000,1.04312855,0.00000000
-2.71035518,2.48490422,0.95054106,1.48309933,0.18296003,0.00000000,0.98748467,0.00000000
-2.70435218,2.40109316,0.93016141,1.45214931,0.17459904,0.00000000,0.93799979,0.00000000
-2.69834917,2.33563268,0.91875456,1.43360506,0.16699924,0.00000000,0.89521723,0.00000000
-2.69234617,2.28954984,0.91661997,1.42800982,0.16026952,0.00000000,0.85954292,0.00000000
-2.68634317,2.26349405,0.92388082,1.43567191,0.15449617,0.00000000,0.83123668,0.00000000
-2.68034017,2.25770656,0.94047383,1.45664187,0.14974066,0.00000000,0.81040589,0.00000000
-2.67433717,2.27199778,0.96614201,1.49069431,0.14603796,0.00000000,0.79700191,0.00000000
-2.66833417,2.30573392,1.00043120,1.53731572,0.14339557,0.00000000,0.79081974,0.00000000
-2.66233117,2.35783446,1.04269104,1.59569933,0.14179325,0.00000000,0.79150099,0.00000000
-2.65632816,2.42678166,1.09208078,1.66474818,0.14118365,0.00000000,0.79854065,0.00000000
-2.65032516,2.51064263,1.14758038,1.74308693,0.14149357,0.00000000,0.81129758,0.00000000
-2.64432216,2.60710457,1.20800720,1.82908285,0.14262615,0.00000000,0.82900880,0.00000000
-2.63831916,2.71352258,1.27203807,1.92087601,0.14446373,0.00000000,0.85080745,0.00000000
-2.63231616,2.82697965,1.33823663,2.01641814,0.14687129,0.00000000,0.87574409,0.00000000
-2.62631316,2.94435714,1.40508535,2.11351946,0.14970058,0.00000000,0.90281090,0.00000000
-2.62031016,3.06241419,1.47102149,2.20990210,0.15279458,0.00000000,0.93096813,0.00000000
-2.61430715,3.17787351,1.53447591,2.30325869,0.15599225,0.00000000,0.95917224,0.00000000
-2.60830415,3.28751092,1.59391363,2.39131407,0.15913343,0.00000000,0.98640458,0.00000000
-2.60230115,3.38824574,1.64787471,2.47188805,0.16206371,0.00000000,1.01170009,0.00000000
