energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.67333667,6.37169983,0.00156424,4.01972445,0.03341390,0.59714819,3.62380176,2.74189659
-4.66733367,6.23392735,0.00142201,3.92754193,0.03259294,0.58901301,3.54449290,2.68034046
-4.66133067,6.07235857,0.00128547,3.81745229,0.03164323,0.58114683,3.44953849,2.60620207
-4.65532766,5.88919359,0.00115584,3.69086114,0.03057676,0.57377391,3.34024310,2.52052377
-4.64932466,5.68700464,0.00103415,3.54944132,0.02940781,0.56712237,3.21814681,2.42452565
-4.64332166,5.46867031,0.00092124,3.39508883,0.02815260,0.56141985,3.08498491,2.31957305
-4.63731866,5.23730204,0.00081779,3.22987378,0.02682890,0.55688886,2.94264329,2.20714138
-4.63131566,4.99616553,0.00072430,3.05598804,0.02545559,0.55374190,2.79311088,2.08877949
-4.62531266,4.74859996,0.00064114,2.87569133,0.02405219,0.55217657,2.63843095,1.96607267
-4.61930965,4.49793767,0.00056858,2.69125779,0.02263843,0.55237098,2.48065287,1.84060660
-4.61330665,4.24742737,0.00050680,2.50492446,0.02123381,0.55447953,2.32178590,1.71393324
-4.60730365,4.00016313,0.00045597,2.31884363,0.01985714,0.55862946,2.16375650,1.58753965
-4.60130065,3.75902165,0.00041621,2.13504010,0.01852623,0.56491823,2.00837034,1.46282056
-4.59529765,3.52660949,0.00038769,1.95537473,0.01725751,0.57341188,1.85728005,1.34105518
-4.58929465,3.30522160,0.00037062,1.78151490,0.01606579,0.58414466,1.71195953,1.22338887
-4.58329165,3.09681208,0.00036527,1.61491261,0.01496404,0.59711962,1.57368518,1.11081970
-4.57728864,2.90297715,0.00037200,1.45679008,0.01396327,0.61231050,1.44352412,1.00418991
-4.57128564,2.72495028,0.00039123,1.30813306,0.01307247,0.62966454,1.32232946,0.90418231
-4.56528264,2.56360852,0.00042351,1.16969116,0.01229857,0.64910607,1.21074205,0.81132098
-4.55927964,2.41948875,0.00046942,1.04198474,0.01164649,0.67054080,1.10919806,0.72597598
-4.55327664,2.29281239,0.00052962,0.92531733,0.01111926,0.69386026,1.01794164,0.64837151
-4.54727364,2.18351653,0.00060483,0.81979274,0.01071811,0.71894639,0.93704163,0.57859667
-4.54127064,2.09128967,0.00069573,0.72533564,0.01044266,0.74567561,0.86641130,0.51661840
-4.53526763,2.01560990,0.00080301,0.64171460,0.01029103,0.77392244,0.80583004,0.46229567
-4.52926463,1.95578374,0.00092727,0.56856648,0.01026007,0.80356214,0.75496591,0.41539441
-4.52326163,1.91098387,0.00106899,0.50542106,0.01034547,0.83447234,0.71339819,0.37560255
-4.51725863,1.88028425,0.00122849,0.45172520,0.01054195,0.86653355,0.68063894,0.34254462
-4.51125563,1.86269159,0.00140590,0.40686560,0.01084339,0.89962856,0.65615305,0.31579560
-4.50525263,1.85717242,0.00160107,0.37018960,0.01124292,0.93364072,0.63937602,0.29489356
-4.49924962,1.86267535,0.00181360,0.34102372,0.01173306,0.96845154,0.62972933,0.27935108
-4.49324662,1.87814845,0.00204276,0.31868946,0.01230576,1.00393765,0.62663307,0.26866523
-4.48724362,1.90255226,0.00228747,0.30251640,0.01295252,1.03996762,0.62951581,0.26232617
-4.48124062,1.93486875,0.00254636,0.29185265,0.01366440,1.07639897,0.63782199,0.25982444
-4.47523762,1.97410718,0.00281770,0.28607264,0.01443211,1.11307577,0.65101679,0.26065707
-4.46923462,2.01930762,0.00309946,0.28458270,0.01524607,1.14982715,0.66858908,0.26433273
-4.46323162,2.06954303,0.00338934,0.28682455,0.01609650,1.18646715,0.69005259,0.27037604
-4.45722861,2.12392078,0.00368484,0.29227713,0.01697349,1.22279589,0.71494594,0.27833128
-4.45122561,2.18158431,0.00398330,0.30045712,0.01786710,1.25860242,0.74283172,0.28776566
-4.44522261,2.24171548,0.00428195,0.31091847,0.01876753,1.29366904,0.77329511,0.29827229
-4.43921961,2.30353793,0.00457807,0.32325125,0.01966522,1.32777705,0.80594241,0.30947284
-4.43321661,2.36632171,0.00486900,0.33708021,0.02055104,1.36071358,0.84039970,0.32102011
-4.42721361,2.42938906,0.00515226,0.35206305,0.02141647,1.39227921,0.87631185,0.33260038
-4.42121061,2.49212102,0.00542562,0.36788892,0.02225374,1.42229594,0.91334207,0.34393550
-4.41520760,2.55396463,0.00568718,0.38427694,0.02305605,1.45061496,0.95117210,0.35478480
-4.40920460,2.61444023,0.00593541,0.40097512,0.02381772,1.47712376,0.98950300,0.36494643
-4.40320160,2.67314815,0.00616921,0.41775955,0.02453435,1.50175215,1.02805658,0.37425844
-4.39719860,2.72977458,0.00638793,0.43443386,0.02520293,1.52447676,1.06657734,0.38259910
-4.39119560,2.78409580,0.00659137,0.45082908,0.02582198,1.54532373,1.10483484,0.38988670
-4.38519260,2.83598064,0.00677976,0.46680358,0.02639156,1.56436935,1.14262632,0.39607859
-4.37918959,2.88539075,0.00695370,0.48224331,0.02691335,1.58173860,1.17977944,0.40116948
-4.37318659,2.93237848,0.00711412,0.49706191,0.02739057,1.59760166,1.21615482,0.40518905
-4.36718359,2.97708244,0.00726221,0.51120088,0.02782798,1.61216848,1.25164840,0.40819886
-4.36118059,3.01972066,0.00739932,0.52462947,0.02823174,1.62568175,1.28619316,0.41028870
-4.35517759,3.06058156,0.00752685,0.53734431,0.02860928,1.63840851,1.31976019,0.41157233
-4.34917459,3.10001304,0.00764617,0.54936860,0.02896914,1.65063088,1.35235879,0.41218292
-4.34317159,3.13840978,0.00775851,0.56075078,0.02932074,1.66263621,1.38403556,0.41226821
-4.33716858,3.17619926,0.00786489,0.57156262,0.02967413,1.67470717,1.41487225,0.41198547
-4.33116558,3.21382684,0.00796602,0.58189664,0.03003978,1.68711207,1.44498233,0.41149653
-4.32516258,3.25174005,0.00806230,0.59186290,0.03042827,1.70009580,1.47450627,0.41096293
-4.31915958,3.29037283,0.00815369,0.60158511,0.03085001,1.71387171,1.50360555,0.41054127
-4.31315658,3.33012973,0.00823980,0.61119615,0.03131496,1.72861454,1.53245558,0.41037897
-4.30715358,3.37137074,0.00831984,0.62083309,0.03183232,1.74445481,1.56123766,0.41061036
