energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-3.22061031,8.18755067,0.01145299,3.14357453,0.02372329,0.00000000,5.95790800,2.55839014,0.01719126,2.15579394
-3.21460730,8.24470879,0.01118316,3.22877581,0.02307065,0.00000000,6.13327441,2.59842263,0.01593599,2.08188646
-3.20860430,8.29658825,0.01085166,3.31400218,0.02234479,0.00000000,6.30817135,2.63773356,0.01476821,2.00335166
-3.20260130,8.34160482,0.01046317,3.39793089,0.02155818,0.00000000,6.47999538,2.67549445,0.01368173,1.92080841
-3.19659830,8.37811842,0.01002360,3.47914297,0.02072384,0.00000000,6.64596379,2.71083462,0.01267065,1.83497706
-3.19059530,8.40444501,0.00953993,3.55614986,0.01985495,0.00000000,6.80316056,2.74285506,0.01172950,1.74665162
-3.18459230,8.41888043,0.00901987,3.62742689,0.01896438,0.00000000,6.94859688,2.77064663,0.01085327,1.65667102
-3.17858929,8.41973558,0.00847169,3.69145265,0.01806437,0.00000000,7.07928385,2.79331207,0.01003742,1.56589082
-3.17258629,8.40538184,0.00790389,3.74675244,0.01716615,0.00000000,7.19231446,2.80999103,0.00927791,1.47515657
-3.16658329,8.37430416,0.00732497,3.79194383,0.01627976,0.00000000,7.28495106,2.81988678,0.00857116,1.38528009
-3.16058029,8.32515902,0.00674315,3.82578222,0.01541388,0.00000000,7.35471389,2.82229329,0.00791402,1.29701934
-3.15457729,8.25683363,0.00616619,3.84720379,0.01457573,0.00000000,7.39946626,2.81662131,0.00730372,1.21106266
-3.14857429,8.16850263,0.00560119,3.85536382,0.01377104,0.00000000,7.41749178,2.80242177,0.00673785,1.12801757
-3.14257129,8.05967854,0.00505445,3.84966822,0.01300415,0.00000000,7.40755938,2.77940540,0.00621433,1.04840417
-3.13656828,7.93025236,0.00453136,3.82979651,0.01227806,0.00000000,7.36897256,2.74745708,0.00573141,0.97265300
-3.13056528,7.78052167,0.00403637,3.79571493,0.01159460,0.00000000,7.30160004,2.70664436,0.00528761,0.90110686
-3.12456228,7.61120382,0.00357293,3.74767916,0.01095460,0.00000000,7.20588600,2.65721922,0.00488177,0.83402597
-3.11855928,7.42343303,0.00314355,3.68622617,0.01035805,0.00000000,7.08283927,2.59961319,0.00451303,0.77159589
-3.11255628,7.21874128,0.00274981,3.61215594,0.00980430,0.00000000,6.93400187,2.53442582,0.00418084,0.71393724
-3.10655328,6.99902354,0.00239248,3.52650384,0.00929224,0.00000000,6.76139859,2.46240710,0.00388498,0.66111663
-3.10055028,6.76648906,0.00207157,3.43050519,0.00882047,0.00000000,6.56747003,2.38443478,0.00362553,0.61315788
-3.09454727,6.52360122,0.00178647,3.32555391,0.00838742,0.00000000,6.35499263,2.30148760,0.00340290,0.57005303
-3.08854427,6.27300886,0.00153605,3.21315722,0.00799145,0.00000000,6.12698954,2.21461583,0.00321783,0.53177231
-3.08254127,6.01747244,0.00131876,3.09488874,0.00763100,0.00000000,5.88663676,2.12491053,0.00307131,0.49827291
-3.07653827,5.75978864,0.00113277,2.97234205,0.00730456,0.00000000,5.63716876,2.03347284,0.00296458,0.46950583
-3.07053527,5.50271666,0.00097605,2.84708677,0.00701076,0.00000000,5.38178779,1.94138472,0.00289908,0.44542091
-3.06453227,5.24890935,0.00084645,2.72062889,0.00674832,0.00000000,5.12358064,1.84968211,0.00287636,0.42596965
-3.05852926,5.00085152,0.00074178,2.59437673,0.00651612,0.00000000,4.86544573,1.75933166,0.00289799,0.41110596
-3.05252626,4.76080768,0.00065987,2.46961342,0.00631309,0.00000000,4.61003309,1.67121140,0.00296549,0.40078491
-3.04652326,4.53077998,0.00059863,2.34747649,0.00613820,0.00000000,4.35969838,1.58609599,0.00308016,0.39495948
-3.04052026,4.31247736,0.00055605,2.22894455,0.00599044,0.00000000,4.11647173,1.50464636,0.00324301,0.39357583
-3.03451726,4.10729546,0.00053023,2.11483087,0.00586876,0.00000000,3.88204109,1.42740390,0.00345460,0.39656716
-3.02851426,3.91630681,0.00051938,2.00578300,0.00577198,0.00000000,3.65774914,1.35478857,0.00371493,0.40384667
-3.02251126,3.74026035,0.00052183,1.90228782,0.00569885,0.00000000,3.44460218,1.28710061,0.00402331,0.41530000
-3.01650825,3.57958876,0.00053602,1.80468071,0.00564791,0.00000000,3.24328911,1.22452514,0.00437824,0.43077756
-3.01050525,3.43442253,0.00056046,1.71315796,0.00561754,0.00000000,3.05420832,1.16713916,0.00477736,0.45008739
-3.00450225,3.30460913,0.00059374,1.62779123,0.00560589,0.00000000,2.87750011,1.11492019,0.00521732,0.47298887
-2.99849925,3.18973623,0.00063450,1.54854318,0.00561092,0.00000000,2.71308268,1.06775609,0.00569380,0.49918793
-2.99249625,3.08915803,0.00068144,1.47528347,0.00563038,0.00000000,2.56068946,1.02545566,0.00620150,0.52833413
-2.98649325,3.00202380,0.00073327,1.40780441,0.00566180,0.00000000,2.41990644,0.98775959,0.00673416,0.56002003
-2.98049025,2.92730826,0.00078874,1.34583604,0.00570259,0.00000000,2.29020788,0.95435159,0.00728468,0.59378329
-2.97448724,2.86384357,0.00084661,1.28906030,0.00574998,0.00000000,2.17098973,0.92486956,0.00784521,0.62911150
-2.96848424,2.81035262,0.00090568,1.23712419,0.00580115,0.00000000,2.06159995,0.89891676,0.00840737,0.66545012
-2.96248124,2.76548368,0.00096479,1.18965206,0.00585324,0.00000000,1.96136564,0.87607290,0.00896241,0.70221310
-2.95647824,2.72784615,0.00102282,1.14625709,0.00590343,0.00000000,1.86961671,0.85590525,0.00950148,0.73879632
-2.95047524,2.69604711,0.00107874,1.10655201,0.00594900,0.00000000,1.78570629,0.83797965,0.01001587,0.77459303
-2.94447224,2.66872828,0.00113160,1.07015932,0.00598742,0.00000000,1.70902795,0.82187136,0.01049730,0.80901109
-2.93846923,2.64460244,0.00118056,1.03672075,0.00601639,0.00000000,1.63902991,0.80717562,0.01093817,0.84149094
-2.93246623,2.62248838,0.00122492,1.00590619,0.00603396,0.00000000,1.57522627,0.79351775,0.01133183,0.87152370
-2.92646323,2.60134328,0.00126412,0.97742158,0.00603855,0.00000000,1.51720534,0.78056233,0.01167280,0.89866833
-2.92046023,2.58029075,0.00129776,0.95101583,0.00602901,0.00000000,1.46463489,0.76802128,0.01195695,0.92256692
-2.91445723,2.55864352,0.00132564,0.92648612,0.00600467,0.00000000,1.41726423,0.75566046,0.01218167,0.94295729
-2.90845423,2.53591896,0.00134770,0.90368145,0.00596535,0.00000000,1.37492290,0.74330425,0.01234590,0.95968201
-2.90245123,2.51184652,0.00136406,0.88250396,0.00591138,0.00000000,1.33751580,0.73083800,0.01245019,0.97269320
-2.89644822,2.48636603,0.00137503,0.86290780,0.00584354,0.00000000,1.30501459,0.71820795,0.01249660,0.98205267
-2.89044522,2.45961641,0.00138102,0.84489532,0.00576306,0.00000000,1.27744549,0.70541857,0.01248864,0.98792726
-2.88444222,2.43191491,0.00138259,0.82851065,0.00567154,0.00000000,1.25487354,0.69252722,0.01243100,0.99057930
-2.87843922,2.40372740,0.00138036,0.81383058,0.00557087,0.00000000,1.23738388,0.67963643,0.01232942,0.99035274
-2.87243622,2.37563094,0.00137502,0.80095333,0.00546317,0.00000000,1.22506048,0.66688391,0.01219032,0.98765540
-2.86643322,2.34827036,0.00136729,0.78998548,0.00535061,0.00000000,1.21796351,0.65443099,0.01202056,0.98293834
-2.86043022,2.32231108,0.00135785,0.78102784,0.00523542,0.00000000,1.21610607,0.64244980,0.01182710,0.97667330
-2.85442721,2.29839056,0.00134735,0.77416094,0.00511967,0.00000000,1.21943183,0.63111006,0.01161670,0.96932954
-2.84842421,2.27707128,0.00133633,0.76943110,0.00500525,0.00000000,1.22779470,0.62056619,0.01139560,0.96135119
-2.84242121,2.25879795,0.00132526,0.76683787,0.00489375,0.00000000,1.24094197,0.61094541,0.01116931,0.95313653
-2.83641821,2.24386143,0.00131443,0.76632377,0.00478643,0.00000000,1.25850218,0.60233750,0.01094239,0.94502025
-2.83041521,2.23237189,0.00130403,0.76776700,0.00468413,0.00000000,1.27997872,0.59478703,0.01071829,0.93725979
-2.82441221,2.22424275,0.00129410,0.77097788,0.00458727,0.00000000,1.30475014,0.58828834,0.01049926,0.93002644
-2.81840920,2.21918682,0.00128450,0.77569924,0.00449586,0.00000000,1.33207752,0.58278368,0.01028636,0.92340181
-2.81240620,2.21672503,0.00127500,0.78161114,0.00440953,0.00000000,1.36111922,0.57816472,0.01007947,0.91737987
-2.80640320,2.21620756,0.00126524,0.78833976,0.00432758,0.00000000,1.39095259,0.57427727,0.00987743,0.91187436
-2.80040020,2.21684653,0.00125476,0.79547021,0.00424903,0.00000000,1.42060201,0.57092912,0.00967820,0.90673122
-2.79439720,2.21775840,0.00124306,0.80256265,0.00417277,0.00000000,1.44907225,0.56790038,0.00947901,0.90174530
-2.78839420,2.21801418,0.00122959,0.80917104,0.00409759,0.00000000,1.47538567,0.56495603,0.00927664,0.89668047
-2.78239120,2.21669445,0.00121382,0.81486357,0.00402232,0.00000000,1.49862164,0.56185973,0.00906765,0.89129174
-2.77638819,2.21294652,0.00119525,0.81924372,0.00394596,0.00000000,1.51795629,0.55838828,0.00884863,0.88534848
-2.77038519,2.20604041,0.00117343,0.82197080,0.00386770,0.00000000,1.53270067,0.55434595,0.00861638,0.87865708
-2.76438219,2.19542073,0.00114801,0.82277903,0.00378709,0.00000000,1.54233546,0.54957782,0.00836819,0.87108205
-2.75837919,2.18075153,0.00111876,0.82149398,0.00370406,0.00000000,1.54654035,0.54398141,0.00810196,0.86256416
-2.75237619,2.16195179,0.00108555,0.81804547,0.00361896,0.00000000,1.54521664,0.53751611,0.00781634,0.85313472
-2.74637319,2.13921943,0.00104839,0.81247640,0.00353262,0.00000000,1.53850187,0.53020971,0.00751082,0.84292517
-2.74037019,2.11304264,0.00100743,0.80494668,0.00344631,0.00000000,1.52677542,0.52216188,0.00718573,0.83217143
-2.73436718,2.08419768,0.00096292,0.79573228,0.00336175,0.00000000,1.51065486,0.51354432,0.00684229,0.82121273
-2.72836418,2.05373329,0.00091526,0.78521911,0.00328104,0.00000000,1.49098296,0.50459752,0.00648248,0.81048487
-2.72236118,2.02294217,0.00086491,0.77389217,0.00320660,0.00000000,1.46880565,0.49562444,0.00610899,0.80050841
-2.71635818,1.99332090,0.00081243,0.76232016,0.00314107,0.00000000,1.44534195,0.48698128,0.00572511,0.79187200
-2.71035518,1.96651993,0.00075844,0.75113645,0.00308723,0.00000000,1.42194678,0.47906575,0.00533453,0.78521192
-2.70435218,1.94428597,0.00070357,0.74101695,0.00304789,0.00000000,1.40006826,0.47230348,0.00494123,0.78118858
-2.69834917,1.92839905,0.00064849,0.73265593,0.00302574,0.00000000,1.38120091,0.46713305,0.00454931,0.78046107
-2.69234617,1.92060693,0.00059383,0.72674078,0.00302330,0.00000000,1.36683661,0.46399026,0.00416284,0.78366088
-2.68634317,1.92255961,0.00054020,0.72392664,0.00304275,0.00000000,1.35841505,0.46329230,0.00378569,0.79136597
-2.68034017,1.93574628,0.00048815,0.72481189,0.00308586,0.00000000,1.35727526,0.46542241,0.00342146,0.80407620
-2.67433717,1.96143729,0.00043817,0.72991542,0.00315390,0.00000000,1.36461003,0.47071553,0.00307334,0.82219118
-2.66833417,2.00063297,0.00039069,0.73965657,0.00324756,0.00000000,1.38142438,0.47944549,0.00274403,0.84599140
-2.66233117,2.05402127,0.00034604,0.75433821,0.00336690,0.00000000,1.40849966,0.49181397,0.00243572,0.87562332
-2.65632816,2.12194524,0.00030447,0.77413370,0.00351133,0.00000000,1.44636394,0.50794178,0.00215005,0.91108905
-2.65032516,2.20438154,0.00026616,0.79907800,0.00367955,0.00000000,1.49526971,0.52786242,0.00188811,0.95224081
-2.64432216,2.30093012,0.00023118,0.82906314,0.00386962,0.00000000,1.55517934,0.55151817,0.00165044,0.99878041
-2.63831916,2.41081531,0.00019957,0.86383807,0.00407896,0.00000000,1.62575848,0.57875874,0.00143710,1.05026358
-2.63231616,2.53289796,0.00017127,0.90301291,0.00430438,0.00000000,1.70637764,0.60934234,0.00124770,1.10610898
-2.62631316,2.66569784,0.00014617,0.94606715,0.00454218,0.00000000,1.79612164,0.64293926,0.00108146,1.16561131
-2.62031016,2.80742535,0.00012414,0.99236169,0.00478822,0.00000000,1.89380676,0.67913752,0.00093727,1.22795816
-2.61430715,2.95602149,0.00010497,1.04115406,0.00503803,0.00000000,1.99800492,0.71745067,0.00081377,1.29224967
-2.60830415,3.10920446,0.00008847,1.09161640,0.00528688,0.00000000,2.10707436,0.75732735,0.00070939,1.35752037
-2.60230115,3.26452161,0.00007440,1.14285562,0.00552996,0.00000000,2.21919600,0.79816240,0.00062243,1.42276246
-2.59629815,3.41940512,0.00006252,1.19393505,0.00576245,0.00000000,2.33241455,0.83930921,0.00055113,1.48694951
-2.59029515,3.57122981,0.00005259,1.24389704,0.00597965,0.00000000,2.44468345,0.88009318,0.00049368,1.54906005
-2.58429215,3.71737160,0.00004438,1.29178584,0.00617711,0.00000000,2.55391238,0.91982578,0.00044829,1.60810019
-2.57828914,3.85526522,0.00003767,1.33667010,0.00635072,0.00000000,2.65801635,0.95781910,0.00041324,1.66312469
-2.57228614,3.98245973,0.00003223,1.37766451,0.00649684,0.00000000,2.75496503,0.99340051,0.00038686,1.71325598
-2.56628314,4.09667067,0.00002788,1.41395004,0.00661237,0.00000000,2.84283107,1.02592716,0.00036760,1.75770075
-2.56028014,4.19582774,0.00002444,1.44479217,0.00669480,0.00000000,2.91983625,1.05479995,0.00035403,1.79576385
-2.55427714,4.27811715,0.00002174,1.46955690,0.00674233,0.00000000,2.98439402,1.07947678,0.00034484,1.82685933
-2.54827414,4.34201779,0.00001965,1.48772407,0.00675382,0.00000000,3.03514755,1.09948469,0.00033887,1.85051874
-2.54227114,4.38633060,0.00001803,1.49889774,0.00672889,0.00000000,3.07100197,1.11443063,0.00033507,1.86639653
-2.53626813,4.41020088,0.00001679,1.50281352,0.00666788,0.00000000,3.09115007,1.12401060,0.00033258,1.87427300
-2.53026513,4.41313304,0.00001584,1.49934265,0.00657185,0.00000000,3.09509059,1.12801696,0.00033063,1.87405484
-2.52426213,4.39499787,0.00001510,1.48849297,0.00644252,0.00000000,3.08263878,1.12634366,0.00032862,1.86577362
-2.51825913,4.35603233,0.00001452,1.47040662,0.00628224,0.00000000,3.05392873,1.11898927,0.00032607,1.84958242
-2.51225613,4.29683200,0.00001405,1.44535490,0.00609396,0.00000000,3.00940759,1.10605776,0.00032261,1.82575097
-2.50625313,4.21833668,0.00001366,1.41373027,0.00588110,0.00000000,2.94982199,1.08775694,0.00031802,1.79465941
-2.50025013,4.12180950,0.00001333,1.37603588,0.00564751,0.00000000,2.87619702,1.06439465,0.00031215,1.75679107
-2.49424712,4.00881018,0.00001305,1.33287296,0.00539738,0.00000000,2.78980856,1.03637284,0.00030497,1.71272411
-2.48824412,3.88116316,0.00001281,1.28492644,0.00513513,0.00000000,2.69214998,1.00417965,0.00029655,1.66312243
-2.48224112,3.74092126,0.00001264,1.23294921,0.00486538,0.00000000,2.58489421,0.96837976,0.00028702,1.60872571
-2.47623812,3.59032581,0.00001253,1.17774537,0.00459280,0.00000000,2.46985245,0.92960335,0.00027660,1.55033861
-2.47023512,3.43176396,0.00001252,1.12015299,0.00432208,0.00000000,2.34893076,0.88853386,0.00026555,1.48881922
-2.46423212,3.26772419,0.00001264,1.06102673,0.00405782,0.00000000,2.22408578,0.84589499,0.00025420,1.42506660
-2.45822911,3.10075058,0.00001291,1.00122066,0.00380449,0.00000000,2.09728087,0.80243719,0.00024291,1.36000747
-2.45222611,2.93339688,0.00001339,0.94157168,0.00356635,0.00000000,1.97044372,0.75892400,0.00023207,1.29458206
-2.44622311,2.76818104,0.00001412,0.88288388,0.00334740,0.00000000,1.84542647,0.71611845,0.00022210,1.22972909
-2.44022011,2.60754079,0.00001516,0.82591395,0.00315132,0.00000000,1.72396911,0.67476990,0.00021344,1.16637009
-2.43421711,2.45379102,0.00001657,0.77135805,0.00298144,0.00000000,1.60766700,0.63560124,0.00020651,1.10539313
-2.42821411,2.30908355,0.00001839,0.71984017,0.00284069,0.00000000,1.49794277,0.59929696,0.00020177,1.04763624
-2.42221111,2.17536959,0.00002071,0.67190220,0.00273157,0.00000000,1.39602321,0.56649180,0.00019964,0.99387085
-2.41620810,2.05436576,0.00002359,0.62799578,0.00265611,0.00000000,1.30292108,0.53776033,0.00020052,0.94478554
-2.41020510,1.94752374,0.00002708,0.58847605,0.00261584,0.00000000,1.21942219,0.51360730,0.00020481,0.90097068
-2.40420210,1.85600431,0.00003127,0.55359731,0.00261176,0.00000000,1.14607746,0.49445890,0.00021287,0.86290429
-2.39819910,1.78065608,0.00003619,0.52351066,0.00264433,0.00000000,1.08320017,0.48065487,0.00022500,0.83093975
-2.39219610,1.72199942,0.00004192,0.49826370,0.00271341,0.00000000,1.03086794,0.47244154,0.00024148,0.80529583
-2.38619310,1.68021606,0.00004850,0.47780220,0.00281828,0.00000000,0.98892945,0.46996584,0.00026252,0.78604957
-2.38019010,1.65514480,0.00005595,0.46197384,0.00295759,0.00000000,0.95701569,0.47327045,0.00028824,0.77313237
-2.37418709,1.64628369,0.00006430,0.45053393,0.00312940,0.00000000,0.93455534,0.48229014,0.00031871,0.76632981
-2.36818409,1.65279913,0.00007354,0.44315304,0.00333111,0.00000000,0.92079415,0.49684966,0.00035391,0.76528532
-2.36218109,1.67354204,0.00008367,0.43942653,0.00355956,0.00000000,0.91481782,0.51666324,0.00039371,0.76950792
-2.35617809,1.70707124,0.00009465,0.43888570,0.00381099,0.00000000,0.91557817,0.54133607,0.00043788,0.77838402
-2.35017509,1.75168393,0.00010639,0.44101049,0.00408114,0.00000000,0.92192186,0.57036801,0.00048609,0.79119305
-2.34417209,1.80545303,0.00011883,0.44524337,0.00436523,0.00000000,0.93262135,0.60315963,0.00053788,0.80712662
-2.33816908,1.86627069,0.00013184,0.45100411,0.00465812,0.00000000,0.94640715,0.63902100,0.00059268,0.82531068
-2.33216608,1.93189735,0.00014528,0.45770513,0.00495436,0.00000000,0.96200086,0.67718301,0.00064982,0.84482998
-2.32616308,2.00001500,0.00015898,0.46476691,0.00524829,0.00000000,0.97814791,0.71681149,0.00070853,0.86475416
-2.32016008,2.06828355,0.00017277,0.47163303,0.00553418,0.00000000,0.99364933,0.75702379,0.00076792,0.88416432
-2.31415708,2.13439856,0.00018643,0.47778442,0.00580633,0.00000000,1.00739137,0.79690775,0.00082706,0.90217944
-2.30815408,2.19614864,0.00019975,0.48275226,0.00605925,0.00000000,1.01837230,0.83554234,0.00088495,0.91798131
-2.30215108,2.25147076,0.00021251,0.48612918,0.00628774,0.00000000,1.02572536,0.87201978,0.00094055,0.93083741
-2.29614807,2.29850152,0.00022447,0.48757832,0.00648706,0.00000000,1.02873716,0.90546817,0.00099282,0.94012054
-2.29014507,2.33562273,0.00023541,0.48684000,0.00665305,0.00000000,1.02686106,0.93507402,0.00104074,0.94532470
-2.28414207,2.36149959,0.00024512,0.48373571,0.00678221,0.00000000,1.01972487,0.96010382,0.00108337,0.94607660
-2.27813907,2.37511021,0.00025340,0.47816944,0.00687181,0.00000000,1.00713293,0.97992379,0.00111982,0.94214237
-2.27213607,2.37576539,0.00026009,0.47012623,0.00691998,0.00000000,0.98906250,0.99401708,0.00114931,0.93342950
-2.26613307,2.36311816,0.00026504,0.45966822,0.00692569,0.00000000,0.96565476,1.00199756,0.00117122,0.91998392
-2.26013007,2.33716278,0.00026816,0.44692836,0.00688882,0.00000000,0.93720092,1.00361978,0.00118506,0.90198260
-2.25412706,2.29822345,0.00026936,0.43210207,0.00681015,0.00000000,0.90412426,0.99878451,0.00119053,0.87972229
-2.24812406,2.24693355,0.00026864,0.41543749,0.00669126,0.00000000,0.86695878,0.98753965,0.00118750,0.85360479
-2.24212106,2.18420631,0.00026601,0.39722451,0.00653454,0.00000000,0.82632566,0.97007656,0.00117604,0.82411986
-2.23611806,2.11119842,0.00026152,0.37778332,0.00634306,0.00000000,0.78290842,0.94672189,0.00115639,0.79182634
-2.23011506,2.02926817,0.00025528,0.35745283,0.00612048,0.00000000,0.73742790,0.91792527,0.00112897,0.75733248
-2.22411206,1.93992999,0.00024742,0.33657945,0.00587091,0.00000000,0.69061804,0.88424363,0.00109436,0.72127638
-2.21810905,1.84480709,0.00023812,0.31550671,0.00559882,0.00000000,0.64320332,0.84632255,0.00105327,0.68430710
-2.21210605,1.74558421,0.00022756,0.29456589,0.00530891,0.00000000,0.59587862,0.80487582,0.00100654,0.64706726
-2.20610305,1.64396207,0.00021598,0.27406814,0.00500592,0.00000000,0.54929201,0.76066387,0.00095510,0.61017752
-2.20010005,1.54161486,0.00020361,0.25429800,0.00469461,0.00000000,0.50403098,0.71447204,0.00089993,0.57422326
-2.19409705,1.44015227,0.00019068,0.23550850,0.00437954,0.00000000,0.46061203,0.66708966,0.00084205,0.53974370
-2.18809405,1.34108670,0.00017746,0.21791780,0.00406509,0.00000000,0.41947390,0.61929062,0.00078247,0.50722343
-2.18209105,1.24580634,0.00016417,0.20170727,0.00375526,0.00000000,0.38097405,0.57181621,0.00072218,0.47708620
-2.17608804,1.15555438,0.00015108,0.18702077,0.00345372,0.00000000,0.34538811,0.52536072,0.00066215,0.44969075
-2.17008504,1.07141441,0.00013840,0.17396500,0.00316368,0.00000000,0.31291200,0.48056010,0.00060325,0.42532848
-2.16408204,0.99430154,0.00012636,0.16261075,0.00288793,0.00000000,0.28366610,0.43798408,0.00054628,0.40422252
-2.15807904,0.92495905,0.00011517,0.15299460,0.00262878,0.00000000,0.25770097,0.39813150,0.00049197,0.38652790
-2.15207604,0.86395976,0.00010500,0.14512116,0.00238810,0.00000000,0.23500431,0.36142899,0.00044092,0.37233257
-2.14607304,0.81171150,0.00009605,0.13896547,0.00216733,0.00000000,0.21550840,0.32823248,0.00039367,0.36165901
-2.14007004,0.76846603,0.00008847,0.13447547,0.00196751,0.00000000,0.19909788,0.29883130,0.00035064,0.35446628
-2.13406703,0.73433055,0.00008241,0.13157453,0.00178932,0.00000000,0.18561741,0.27345436,0.00031217,0.35065243
-2.12806403,0.70928132,0.00007803,0.13016385,0.00163311,0.00000000,0.17487905,0.25227784,0.00027853,0.35005724
-2.12206103,0.69317866,0.00007545,0.13012493,0.00149896,0.00000000,0.16666908,0.23543384,0.00024991,0.35246551
-2.11605803,0.68578282,0.00007481,0.13132185,0.00138673,0.00000000,0.16075435,0.22301949,0.00022645,0.35761072
-2.11005503,0.68677037,0.00007624,0.13360375,0.00129607,0.00000000,0.15688801,0.21510588,0.00020825,0.36517965
-2.10405203,0.69575063,0.00007986,0.13680732,0.00122650,0.00000000,0.15481472,0.21174642,0.00019538,0.37481763
-2.09804902,0.71228185,0.00008579,0.14075942,0.00117743,0.00000000,0.15427534,0.21298420,0.00018787,0.38613491
-2.09204602,0.73588687,0.00009416,0.14527998,0.00114815,0.00000000,0.15501132,0.21885799,0.00018576,0.39871404
-2.08604302,0.76606786,0.00010507,0.15018508,0.00113792,0.00000000,0.15676861,0.22940652,0.00018908,0.41211831
-2.08004002,0.80232004,0.00011863,0.15529025,0.00114593,0.00000000,0.15930144,0.24467109,0.00019783,0.42590107
-2.07403702,0.84414395,0.00013493,0.16041400,0.00117133,0.00000000,0.16237584,0.26469620,0.00021204,0.43961592
-2.06803402,0.89105601,0.00015406,0.16538141,0.00121323,0.00000000,0.16577281,0.28952828,0.00023173,0.45282733
-2.06203102,0.94259712,0.00017604,0.17002782,0.00127072,0.00000000,0.16929146,0.31921261,0.00025690,0.46512143
-2.05602801,0.99833892,0.00020092,0.17420230,0.00134281,0.00000000,0.17275161,0.35378851,0.00028754,0.47611658
-2.05002501,1.05788762,0.00022867,0.17777101,0.00142848,0.00000000,0.17599616,0.39328303,0.00032362,0.48547318
-2.04402201,1.12088507,0.00025924,0.18062004,0.00152663,0.00000000,0.17889292,0.43770342,0.00036509,0.49290244
-2.03801901,1.18700701,0.00029253,0.18265786,0.00163612,0.00000000,0.18133591,0.48702859,0.00041186,0.49817356
-2.03201601,1.25595852,0.00032839,0.18381696,0.00175570,0.00000000,0.18324596,0.54120001,0.00046375,0.50111900
-2.02601301,1.32746681,0.00036659,0.18405491,0.00188403,0.00000000,0.18457065,0.60011235,0.00052058,0.50163767
-2.02001001,1.40127153,0.00040689,0.18335454,0.00201969,0.00000000,0.18528347,0.66360417,0.00058204,0.49969565
-2.01400700,1.47711304,0.00044895,0.18172325,0.00216117,0.00000000,0.18538225,0.73144924,0.00064778,0.49532469
-2.00800400,1.55471919,0.00049240,0.17919166,0.00230687,0.00000000,0.18488686,0.80334862,0.00071734,0.48861820
-2.00200100,1.63379124,0.00053681,0.17581139,0.00245512,0.00000000,0.18383626,0.87892409,0.00079018,0.47972529
-1.99599800,1.71398962,0.00058169,0.17165227,0.00260418,0.00000000,0.18228500,0.95771315,0.00086568,0.46884290
-1.98999500,1.79492042,0.00062654,0.16679904,0.00275227,0.00000000,0.18029939,1.03916602,0.00094310,0.45620643
-1.98399200,1.87612338,0.00067082,0.16134773,0.00289759,0.00000000,0.17795334,1.12264475,0.00102165,0.44207949
-1.97798899,1.95706223,0.00071395,0.15540175,0.00303834,0.00000000,0.17532422,1.20742499,0.00110044,0.42674311
-1.97198599,2.03711813,0.00075537,0.14906814,0.00317276,0.00000000,0.17248880,1.29270029,0.00117851,0.41048493
-1.96598299,2.11558691,0.00079451,0.14245382,0.00329915,0.00000000,0.16951947,1.37758935,0.00125488,0.39358888
-1.95997999,2.19168059,0.00083083,0.13566223,0.00341587,0.00000000,0.16648100,1.46114600,0.00132850,0.37632582
-1.95397699,2.26453354,0.00086381,0.12879037,0.00352143,0.00000000,0.16342777,1.54237223,0.00139834,0.35894543
-1.94797399,2.33321350,0.00089297,0.12192634,0.00361446,0.00000000,0.16040176,1.62023380,0.00146335,0.34166966
-1.94197099,2.39673723,0.00091789,0.11514754,0.00369374,0.00000000,0.15743130,1.69367846,0.00152253,0.32468794
-1.93596798,2.45409065,0.00093821,0.10851937,0.00375825,0.00000000,0.15453054,1.76165638,0.00157493,0.30815419
-1.92996498,2.50425279,0.00095364,0.10209463,0.00380712,0.00000000,0.15169974,1.82314235,0.00161968,0.29218567
-1.92396198,2.54622289,0.00096396,0.09591348,0.00383973,0.00000000,0.14892626,1.87715906,0.00165601,0.27686352
-1.91795898,2.57904958,0.00096904,0.09000387,0.00385562,0.00000000,0.14618612,1.92280115,0.00168327,0.26223478
-1.91195598,2.60186112,0.00096882,0.08438246,0.00385457,0.00000000,0.14344622,1.95925880,0.00170095,0.24831576
-1.90595298,2.61389538,0.00096333,0.07905587,0.00383655,0.00000000,0.14066674,1.98584052,0.00170871,0.23509630
-1.89994997,2.61452836,0.00095269,0.07402216,0.00380174,0.00000000,0.13780397,2.00199391,0.00170637,0.22254478
-1.89394697,2.60329979,0.00093708,0.06927251,0.00375051,0.00000000,0.13481310,2.00732374,0.00169392,0.21061343
-1.88794397,2.57993484,0.00091676,0.06479285,0.00368342,0.00000000,0.13165099,2.00160648,0.00167153,0.19924375
-1.88194097,2.54436054,0.00089204,0.06056562,0.00360122,0.00000000,0.12827876,1.98480063,0.00163954,0.18837165
-1.87593797,2.49671633,0.00086332,0.05657121,0.00350483,0.00000000,0.12466402,1.95705203,0.00159846,0.17793225
-1.86993497,2.43735781,0.00083101,0.05278945,0.00339529,0.00000000,0.12078276,1.91869408,0.00154896,0.16786388
-1.86393197,2.36685357,0.00079559,0.04920070,0.00327382,0.00000000,0.11662063,1.87024236,0.00149182,0.15811150
-1.85792896,2.28597493,0.00075754,0.04578685,0.00314174,0.00000000,0.11217384,1.81238380,0.00142797,0.14862914
