energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.00300150,1.89941090,0.23110263,0.56554008,0.03472000,0.11679292,0.01253355,0.18189865,0.59035432,0.91098867
0.00300150,1.94296020,0.22533811,0.57374338,0.03483581,0.11869357,0.01303217,0.18403389,0.62142021,0.94214165
0.00900450,2.00090011,0.22113139,0.58599589,0.03493262,0.12193478,0.01378605,0.18658934,0.65683486,0.98136703
0.01500750,2.07386161,0.21864045,0.60248448,0.03502426,0.12662388,0.01481516,0.18959458,0.69672809,1.02889549
0.02101051,2.16226482,0.21798744,0.62334299,0.03512495,0.13285011,0.01613710,0.19306915,0.74117015,1.08483782
0.02701351,2.26628831,0.21925612,0.64864528,0.03524874,0.14068102,0.01776639,0.19702168,0.79015949,1.14916787
0.03301651,2.38583953,0.22248992,0.67839827,0.03540887,0.15015910,0.01971374,0.20144910,0.84361081,1.22170658
0.03901951,2.52052739,0.22769060,0.71253483,0.03561707,0.16129838,0.02198523,0.20633601,0.90134401,1.30210780
0.04502251,2.66963858,0.23481755,0.75090709,0.03588292,0.17408144,0.02458160,0.21165408,0.96307467,1.38984703
0.05102551,2.83211904,0.24378775,0.79328026,0.03621316,0.18845679,0.02749744,0.21736158,1.02840658,1.48421377
0.05702851,3.00656235,0.25447644,0.83932765,0.03661113,0.20433677,0.03072057,0.22340319,1.09682718,1.58430855
0.06303152,3.19120667,0.26671856,0.88862716,0.03707635,0.22159632,0.03423148,0.22970997,1.16770630,1.68904550
0.06903452,3.38394182,0.28031110,0.94065995,0.03760419,0.24007250,0.03800291,0.23619968,1.24029879,1.79716098
0.07503752,3.58232780,0.29501623,0.99481170,0.03818573,0.25956524,0.04199969,0.24277752,1.31375146,1.90722903
0.08104052,3.78362561,0.31056551,1.05037703,0.03880787,0.27983914,0.04617878,0.24933717,1.38711447,2.01768366
0.08704352,3.98484102,0.32666500,1.10656726,0.03945356,0.30062665,0.05048963,0.25576248,1.45935730,2.12684791
0.09304652,4.18278087,0.34300129,1.16252206,0.04010230,0.32163253,0.05487475,0.26192947,1.52938904,2.23296938
0.09904952,4.37412140,0.35924847,1.21732472,0.04073079,0.34253962,0.05927071,0.26770893,1.59608269,2.33426131
0.10505253,4.55548680,0.37507577,1.27002112,0.04131377,0.36301585,0.06360935,0.27296943,1.65830272,2.42894807
0.11105553,4.72353609,0.39015589,1.31964188,0.04182495,0.38272226,0.06781929,0.27758071,1.71493518,2.51531372
0.11705853,4.87505533,0.40417351,1.36522721,0.04223806,0.40132194,0.07182769,0.28141730,1.76491925,2.59175164
0.12306153,5.00705196,0.41683412,1.40585358,0.04252793,0.41848947,0.07556221,0.28436244,1.80727908,2.65681364
0.12906453,5.11684748,0.42787241,1.44066125,0.04267152,0.43392054,0.07895303,0.28631184,1.84115464,2.70925628
0.13506753,5.20216468,0.43706032,1.46888157,0.04264889,0.44734150,0.08193497,0.28717744,1.86583030,2.74808238
0.14107054,5.26120541,0.44421408,1.48986272,0.04244411,0.45851823,0.08444950,0.28689077,1.88075986,2.77257603
0.14707354,5.29271541,0.44920020,1.50309295,0.04204594,0.46726415,0.08644663,0.28540589,1.88558689,2.78232912
0.15307654,5.29603278,0.45193993,1.50821985,0.04144834,0.47344681,0.08788657,0.28270167,1.88015927,2.77725825
0.15907954,5.27111764,0.45241208,1.50506492,0.04065078,0.47699284,0.08874110,0.27878330,1.86453741,2.75761094
0.16508254,5.21856114,0.45065404,1.49363237,0.03965832,0.47789093,0.08899450,0.27368302,1.83899531,2.72396062
0.17108554,5.13957285,0.44676070,1.47411183,0.03848145,0.47619272,0.08864413,0.26745980,1.80401464,2.67719050
0.17708854,5.03594687,0.44088162,1.44687446,0.03713576,0.47201142,0.08770053,0.26019822,1.76027167,2.61846676
0.18309155,4.91000747,0.43321617,1.41246266,0.03564137,0.46551821,0.08618698,0.25200637,1.70861774,2.54920207
0.18909455,4.76453656,0.42400701,1.37157364,0.03402222,0.45693652,0.08413876,0.24301285,1.65005392,2.47101085
0.19509755,4.60268577,0.41353206,1.32503751,0.03230530,0.44653447,0.08160188,0.23336318,1.58570089,2.38565819
0.20110055,4.42787691,0.40209534,1.27379092,0.03051971,0.43461564,0.07863149,0.22321549,1.51676541,2.29500438
0.20710355,4.24369472,0.39001691,1.21884715,0.02869575,0.42150867,0.07529005,0.21273582,1.44450459,2.20094741
0.21310655,4.05377666,0.37762248,1.16126426,0.02686405,0.40755608,0.07164524,0.20209329,1.37018956,2.10536572
0.21910955,3.86170403,0.36523295,1.10211234,0.02505464,0.39310275,0.06776786,0.19145516,1.29506996,2.01006341
0.22511256,3.67089884,0.35315437,1.04244157,0.02329628,0.37848466,0.06372960,0.18098209,1.22034066,1.91672007
0.23111556,3.48453057,0.34166870,0.98325206,0.02161574,0.36401821,0.05960104,0.17082385,1.14711187,1.82684704
0.23711856,3.30543604,0.33102579,0.92546703,0.02003734,0.34999069,0.05544971,0.16111548,1.07638383,1.74175159
0.24312156,3.13605534,0.32143672,0.86991002,0.01858254,0.33665217,0.05133844,0.15197425,1.00902677,1.66251006
0.24912456,2.97838563,0.31306890,0.81728707,0.01726982,0.32420925,0.04732399,0.14349734,0.94576674,1.58995075
0.25512756,2.83395388,0.30604300,0.76817429,0.01611457,0.31282066,0.04345604,0.13576038,0.88717753,1.52464665
0.26113057,2.70380872,0.30043178,0.72301111,0.01512917,0.30259513,0.03977650,0.12881695,0.83367860,1.46691792
0.26713357,2.58853070,0.29626087,0.68209911,0.01432327,0.29359121,0.03631918,0.12269891,0.78553882,1.41684339
0.27313657,2.48825941,0.29351127,0.64560614,0.01370400,0.28581921,0.03310984,0.11741751,0.74288540,1.37428024
0.27913957,2.40273529,0.29212353,0.61357516,0.01327646,0.27924501,0.03016646,0.11296527,0.70571726,1.33889048
0.28514257,2.33135348,0.29200327,0.58593713,0.01304404,0.27379532,0.02749987,0.10931844,0.67392199,1.31017270
0.29114557,2.27322632,0.29302774,0.56252699,0.01300890,0.26936435,0.02511452,0.10643990,0.64729535,1.28749764
0.29714857,2.22725140,0.29505314,0.54310183,0.01317240,0.26582128,0.02300942,0.10428234,0.62556229,1.27014561
0.30315158,2.19218149,0.29792221,0.52736019,0.01353542,0.26301821,0.02117922,0.10279158,0.60839841,1.25734415
0.30915458,2.16669311,0.30147176,0.51496144,0.01409867,0.26079820,0.01961523,0.10190984,0.59545087,1.24830425
0.31515758,2.14945057,0.30553988,0.50554448,0.01486293,0.25900301,0.01830648,0.10157875,0.58635782,1.24225372
0.32116058,2.13916282,0.30997231,0.49874467,0.01582910,0.25748013,0.01724072,0.10174204,0.58076551,1.23846622
0.32716358,2.13463084,0.31462776,0.49420850,0.01699823,0.25608890,0.01640528,0.10234784,0.57834260,1.23628509
0.33316658,2.13478400,0.31938206,0.49160539,0.01837132,0.25470532,0.01578780,0.10335026,0.57879098,1.23514116
0.33916958,2.13870445,0.32413085,0.49063626,0.01994918,0.25322563,0.01537677,0.10471056,0.58185303,1.23456416
0.34517259,2.14563921,0.32879083,0.49103881,0.02173202,0.25156831,0.01516200,0.10639754,0.58731519,1.23418761
0.35117559,2.15500037,0.33329959,0.49258953,0.02371904,0.24967480,0.01513477,0.10838740,0.59500793,1.23374746
0.35717859,2.16635454,0.33761415,0.49510260,0.02590804,0.24750871,0.01528795,0.11066311,0.60480240,1.23307509
0.36318159,2.17940294,0.34170836,0.49842629,0.02829484,0.24505404,0.01561589,0.11321319,0.61660432,1.23208538
0.36918459,2.19395442,0.34556946,0.50243711,0.03087293,0.24231227,0.01611428,0.11603022,0.63034559,1.23076114
0.37518759,2.20989361,0.34919412,0.50703268,0.03363295,0.23929885,0.01677979,0.11910913,0.64597430,1.22913486
0.38119060,2.22714682,0.35258421,0.51212369,0.03656247,0.23603925,0.01760974,0.12244534,0.66344390,1.22726934
0.38719360,2.24564840,0.35574277,0.51762586,0.03964573,0.23256494,0.01860173,0.12603305,0.68270229,1.22523846
0.39319660,2.26530978,0.35867041,0.52345253,0.04286361,0.22890943,0.01975322,0.12986357,0.70368145,1.22310933
0.39919960,2.28599367,0.36136246,0.52950843,0.04619378,0.22510489,0.02106112,0.13392411,0.72628833,1.22092709
0.40520260,2.30749505,0.36380710,0.53568513,0.04961096,0.22117925,0.02252155,0.13819685,0.75039754,1.21870325
0.41120560,2.32953015,0.36598459,0.54185862,0.05308746,0.21715423,0.02412946,0.14265850,0.77584620,1.21640823
0.41720860,2.35173441,0.36786776,0.54788910,0.05659378,0.21304415,0.02587854,0.14728041,0.80243123,1.21396859
0.42321161,2.37366907,0.36942363,0.55362302,0.06009947,0.20885569,0.02776104,0.15202907,0.82990931,1.21126904
0.42921461,2.39483630,0.37061604,0.55889737,0.06357403,0.20458856,0.02976781,0.15686719,0.85799918,1.20815879
0.43521761,2.41470132,0.37140929,0.56354569,0.06698789,0.20023687,0.03188833,0.16175506,0.88638644,1.20446201
0.44122061,2.43272021,0.37177220,0.56740559,0.07031347,0.19579119,0.03411083,0.16665225,0.91473016,1.19999134
0.44722361,2.44837124,0.37168261,0.57032714,0.07352612,0.19124102,0.03642258,0.17151950,0.94267124,1.19456346
0.45322661,2.46118749,0.37113171,0.57218151,0.07660502,0.18657750,0.03881002,0.17632066,0.96984164,1.18801576
0.45922961,2.47078846,0.37012796,0.57286927,0.07953395,0.18179615,0.04125913,0.18102446,0.99587426,1.18022255
0.46523262,2.47690827,0.36870036,0.57232773,0.08230184,0.17689935,0.04375563,0.18560616,1.02041282,1.17110988
0.47123562,2.47941849,0.36690046,0.57053674,0.08490304,0.17189851,0.04628529,0.19004880,1.04312113,1.16066769
0.47723862,2.47834363,0.36480331,0.56752246,0.08733744,0.16681556,0.04883416,0.19434401,1.06369156,1.14895836
0.48324162,2.47386822,0.36250677,0.56335884,0.08961018,0.16168386,0.05138870,0.19849226,1.08185205,1.13612091
0.48924462,2.46633442,0.36012935,0.55816641,0.09173119,0.15654827,0.05393595,0.20250261,1.09737169,1.12237046
0.49524762,2.45623018,0.35780660,0.55210861,0.09371435,0.15146445,0.05646357,0.20639183,1.11006450,1.10799265
0.50125063,2.44416815,0.35568601,0.54538552,0.09557651,0.14649738,0.05895977,0.21018296,1.11979148,1.09333330
0.50725363,2.43085633,0.35392077,0.53822537,0.09733626,0.14171916,0.06141326,0.21390337,1.12646087,1.07878363
0.51325663,2.41706193,0.35266258,0.53087425,0.09901259,0.13720621,0.06381303,0.21758240,1.13002690,1.06476186
0.51925963,2.40357020,0.35205399,0.52358447,0.10062345,0.13303606,0.06614817,0.22124873,1.13048704,1.05169212
0.52526263,2.39114051,0.35222044,0.51660224,0.10218430,0.12928378,0.06840758,0.22492757,1.12787818,1.03998169
0.53126563,2.38046193,0.35326262,0.51015530,0.10370684,0.12601837,0.07057967,0.22863776,1.12227183,1.02999802
0.53726863,2.37211087,0.35524953,0.50444104,0.10519774,0.12329918,0.07265211,0.23238916,1.11376883,1.02204654
0.54327164,2.36651297,0.35821250,0.49961604,0.10665767,0.12117266,0.07461157,0.23618026,1.10249366,1.01635078
0.54927464,2.36391149,0.36214070,0.49578719,0.10808063,0.11966954,0.07644351,0.23999619,1.08858882,1.01303569
0.55527764,2.36434400,0.36697838,0.49300529,0.10945356,0.11880259,0.07813208,0.24380745,1.07220939,1.01211539
0.56128064,2.36762883,0.37262395,0.49126119,0.11075631,0.11856511,0.07966008,0.24756919,1.05351799,1.01348585
0.56728364,2.37336215,0.37893121,0.49048482,0.11196200,0.11893022,0.08100907,0.25122137,1.03268050,1.01692331
0.57328664,2.38092611,0.38571260,0.49054717,0.11303776,0.11985107,0.08215963,0.25468966,1.00986239,1.02208834
0.57928964,2.38950787,0.39274446,0.49126521,0.11394580,0.12126183,0.08309169,0.25788715,0.98522610,1.02853575
0.58529265,2.39812887,0.39977413,0.49240937,0.11464476,0.12307962,0.08378505,0.26071689,0.95892915,1.03572975
0.59129565,2.40568300,0.40652859,0.49371341,0.11509138,0.12520716,0.08421999,0.26307504,0.93112338,1.04306394
0.59729865,2.41098205,0.41272426,0.49488609,0.11524226,0.12753612,0.08437798,0.26485464,0.90195496,1.04988499
0.60330165,2.41280643,0.41807765,0.49562413,0.11505580,0.12995103,0.08424248,0.26594978,0.87156532,1.05551920
0.60930465,2.40995870,0.42231630,0.49562587,0.11449403,0.13233354,0.08379975,0.26626005,0.84009277,1.05930052
0.61530765,2.40131769,0.42518950,0.49460494,0.11352450,0.13456697,0.08303965,0.26569492,0.80767469,1.06059887
0.62131066,2.38589044,0.42647843,0.49230330,0.11212185,0.13654075,0.08195645,0.26417813,0.77445018,1.05884741
0.62731366,2.36285981,0.42600520,0.48850318,0.11026919,0.13815482,0.08054945,0.26165155,0.74056291,1.05356760
0.63331666,2.33162560,0.42364039,0.48303718,0.10795921,0.13932363,0.07882355,0.25807863,0.70616394,1.04439087
0.63931966,2.29183721,0.41930872,0.47579633,0.10519478,0.13997955,0.07678962,0.25344703,0.67141446,1.03107608
0.64532266,2.24341670,0.41299274,0.46673562,0.10198927,0.14007575,0.07446467,0.24777050,0.63648807,1.01352193
0.65132566,2.18657115,0.40473426,0.45587688,0.09836638,0.13958814,0.07187184,0.24108976,0.60157257,0.99177409
0.65732866,2.12179413,0.39463356,0.44330897,0.09435957,0.13851657,0.06904014,0.23347245,0.56687110,0.96602662
0.66333167,2.04985626,0.38284644,0.42918530,0.09001115,0.13688499,0.06600396,0.22501208,0.53260245,0.93661800
0.66933467,1.97178559,0.36957921,0.41371888,0.08537099,0.13474078,0.06280241,0.21582607,0.49900061,0.90402191
0.67533767,1.88883887,0.35508202,0.39717521,0.08049499,0.13215314,0.05947850,0.20605298,0.46631350,0.86883341
0.68134067,1.80246515,0.33964069,0.37986334,0.07544339,0.12921067,0.05607813,0.19584894,0.43480086,0.83175128
0.68734367,1.71426332,0.32356745,0.36212562,0.07027894,0.12601826,0.05264901,0.18538366,0.40473142,0.79355719
0.69334667,1.62593557,0.30719110,0.34432646,0.06506504,0.12269332,0.04923951,0.17483590,0.37637956,0.75509285
0.69934967,1.53923856,0.29084687,0.32684073,0.05986400,0.11936165,0.04589754,0.16438885,0.35002128,0.71723585
0.70535268,1.45593427,0.27486640,0.31004210,0.05473538,0.11615303,0.04266937,0.15422536,0.32593002,0.68087528
0.71135568,1.37774213,0.25956829,0.29429192,0.04973455,0.11319668,0.03959865,0.14452341,0.30437206,0.64688774
0.71735868,1.30629405,0.24524945,0.27992883,0.04491153,0.11061683,0.03672543,0.13545170,0.28560192,0.61611473
0.72336168,1.24309353,0.23217750,0.26725949,0.04031004,0.10852850,0.03408537,0.12716573,0.26985775,0.58934174
0.72936468,1.18947981,0.22058452,0.25655074,0.03596690,0.10703370,0.03170910,0.11980430,0.25735674,0.56727964
0.73536768,1.14659783,0.21066223,0.24802315,0.03191169,0.10621810,0.02962170,0.11348655,0.24829077,0.55054866
0.74137069,1.11537426,0.20255858,0.24184626,0.02816676,0.10614837,0.02784245,0.10830957,0.24282220,0.53966507
0.74737369,1.09649982,0.19637592,0.23813544,0.02474739,0.10687017,0.02638461,0.10434656,0.24107999,0.53503069
0.75337669,1.09041778,0.19217055,0.23695035,0.02166222,0.10840692,0.02525544,0.10164567,0.24315601,0.53692523
0.75937969,1.09731849,0.18995366,0.23829487,0.01891386,0.11075930,0.02445635,0.10022928,0.24910175,0.54550131
0.76538269,1.11713941,0.18969345,0.24211861,0.01649961,0.11390555,0.02398311,0.10009388,0.25892532,0.56078201
0.77138569,1.14957040,0.19131825,0.24831953,0.01441220,0.11780245,0.02382622,0.10121049,0.27258887,0.58266104
0.77738869,1.19406367,0.19472058,0.25674779,0.01264065,0.12238700,0.02397131,0.10352545,0.29000648,0.61090501
0.78339170,1.24984798,0.19976181,0.26721056,0.01117104,0.12757860,0.02439965,0.10696178,0.31104255,0.64515807
0.78939470,1.31594655,0.20627725,0.27947751,0.00998728,0.13328184,0.02508864,0.11142087,0.33551092,0.68494853
0.79539770,1.39119830,0.21408156,0.29328706,0.00907171,0.13938948,0.02601236,0.11678461,0.36317457,0.72969744
0.80140070,1.47428184,0.22297418,0.30835287,0.00840575,0.14578576,0.02714213,0.12291786,0.39374632,0.77872901
0.80740370,1.56374193,0.23274465,0.32437070,0.00797030,0.15234982,0.02844705,0.12967128,0.42689041,0.83128287
0.81340670,1.65801770,0.24317770,0.34102526,0.00774608,0.15895901,0.02989461,0.13688444,0.46222507,0.88652777
0.81940970,1.75547247,0.25405789,0.35799696,0.00771394,0.16549212,0.03145118,0.14438921,0.49932629,0.94357686
0.82541271,1.85442442,0.26517379,0.37496847,0.00785491,0.17183230,0.03308259,0.15201332,0.53773268,1.00150410
0.83141571,1.95317771,0.27632159,0.39163076,0.00815034,0.17786964,0.03475461,0.15958407,0.57695149,1.05936168
0.83741871,2.05005347,0.28730801,0.40768875,0.00858183,0.18350333,0.03643350,0.16693210,0.61646573,1.11619809
0.84342171,2.14342023,0.29795263,0.42286623,0.00913128,0.18864333,0.03808650,0.17389512,0.65574232,1.17107650
0.84942471,2.23172302,0.30808964,0.43691016,0.00978075,0.19321154,0.03968226,0.18032149,0.69424117,1.22309305
0.85542771,2.31351088,0.31756892,0.44959419,0.01051246,0.19714251,0.04119132,0.18607363,0.73142494,1.27139471
0.86143072,2.38746209,0.32625675,0.46072146,0.01130873,0.20038369,0.04258656,0.19103102,0.76676936,1.31519622
0.86743372,2.45240690,0.33403602,0.47012666,0.01215203,0.20289520,0.04384354,0.19509288,0.79977387,1.35379579
0.87343672,2.50734718,0.34080622,0.47767739,0.01302501,0.20464944,0.04494092,0.19818030,0.82997236,1.38658909
0.87943972,2.55147297,0.34648329,0.48327489,0.01391062,0.20563025,0.04586079,0.20023787,0.85694359,1.41308140
0.88544272,2.58417557,0.35099935,0.48685432,0.01479235,0.20583208,0.04658894,0.20123469,0.88032132,1.43289748
0.89144572,2.60505721,0.35430252,0.48838449,0.01565443,0.20525901,0.04711514,0.20116485,0.89980359,1.44578903
0.89744872,2.61393721,0.35635690,0.48786739,0.01648219,0.20392380,0.04743333,0.20004726,0.91516114,1.45163967
0.90345173,2.61085472,0.35714268,0.48533733,0.01726243,0.20184703,0.04754178,0.19792501,0.92624454,1.45046732
0.90945473,2.59606811,0.35665647,0.48086013,0.01798384,0.19905637,0.04744317,0.19486420,0.93299003,1.44242401
0.91545773,2.57005120,0.35491186,0.47453200,0.01863744,0.19558602,0.04714463,0.19095234,0.93542367,1.42779324
0.92146073,2.53348634,0.35194005,0.46647856,0.01921703,0.19147632,0.04665769,0.18629644,0.93366379,1.40698489
0.92746373,2.48725459,0.34779057,0.45685368,0.01971965,0.18677350,0.04599815,0.18102079,0.92792151,1.38052790
0.93346673,2.43242302,0.34253197,0.44583828,0.02014600,0.18152960,0.04518591,0.17526463,0.91849933,1.34906096
0.93946973,2.37022925,0.33625230,0.43363908,0.02050079,0.17580239,0.04424469,0.16917965,0.90578763,1.31332115
0.94547274,2.30206333,0.32905930,0.42048699,0.02079307,0.16965541,0.04320168,0.16292744,0.89025905,1.27413096
0.95147574,2.22944689,0.32108018,0.40663539,0.02103641,0.16315790,0.04208709,0.15667699,0.87246091,1.23238378
0.95747874,2.15400980,0.31246081,0.39235793,0.02124904,0.15638460,0.04093364,0.15060211,0.85300545,1.18902800
0.96348174,2.07746426,0.30336434,0.37794583,0.02145384,0.14941547,0.03977600,0.14487894,0.83255829,1.14504998
0.96948474,2.00157651,0.29396912,0.36370468,0.02167821,0.14233510,0.03865009,0.13968350,0.81182508,1.10145601
0.97548774,1.92813631,0.28446593,0.34995062,0.02195382,0.13523197,0.03759237,0.13518911,0.79153651,1.05925355
0.98149075,1.85892454,0.27505456,0.33700572,0.02231619,0.12819738,0.03663910,0.13156390,0.77243212,1.01943191
0.98749375,1.79567917,0.26593981,0.32519288,0.02280416,0.12132423,0.03582548,0.12896817,0.75524296,0.98294266
0.99349675,1.74006012,0.25732703,0.31482999,0.02345921,0.11470543,0.03518486,0.12755171,0.74067370,0.95068002
0.99949975,1.69361372,0.24941736,0.30622354,0.02432463,0.10843232,0.03474788,0.12745091,0.72938434,0.92346163
1.00550275,1.65773726,0.24240280,0.29966186,0.02544457,0.10259284,0.03454166,0.12878589,0.72197219,0.90200997
1.01150575,1.63364478,0.23646137,0.29540805,0.02686300,0.09726966,0.03458901,0.13165741,0.71895435,0.88693492
1.01750875,1.62233469,0.23175252,0.29369292,0.02862255,0.09253841,0.03490771,0.13614383,0.72075138,0.87871794
1.02351176,1.62456057,0.22841301,0.29470804,0.03076325,0.08846600,0.03550988,0.14229808,0.72767255,0.87769821
1.02951476,1.64080591,0.22655341,0.29859928,0.03332128,0.08510904,0.03640142,0.15014475,0.73990315,0.88406135
1.03551776,1.67126405,0.22625543,0.30546102,0.03632765,0.08251267,0.03758162,0.15967746,0.75749446,0.89783120
1.04152076,1.71582427,0.22757013,0.31533136,0.03980689,0.08070960,0.03904292,0.17085666,0.78035674,0.91886498
1.04752376,1.77406488,0.23051718,0.32818854,0.04377587,0.07971961,0.04077079,0.18360797,0.80825563,0.94685249
1.05352676,1.84525419,0.23508513,0.34394888,0.04824263,0.07954944,0.04274383,0.19782126,0.84081241,0.98131944
1.05952976,1.92835990,0.24123276,0.36246626,0.05320538,0.08019311,0.04493404,0.21335063,0.87750823,1.02163524
1.06553277,2.02206713,0.24889138,0.38353357,0.05865175,0.08163269,0.04730732,0.23001533,0.91769259,1.06702543
1.07153577,2.12480526,0.25796800,0.40688588,0.06455816,0.08383953,0.04982406,0.24760187,0.96059589,1.11658852
1.07753877,2.23478309,0.26834935,0.43220557,0.07088954,0.08677580,0.05244004,0.26586720,1.00534610,1.16931707
1.08354177,2.35003173,0.27990632,0.45912924,0.07759936,0.09039638,0.05510733,0.28454310,1.05098919,1.22412265
1.08954477,2.46845410,0.29249891,0.48725627,0.08462994,0.09465098,0.05777548,0.30334165,1.09651279,1.27986396
1.09554777,2.58787966,0.30598128,0.51615872,0.09191317,0.09948638,0.06039269,0.32196172,1.14087257,1.33537727
1.10155078,2.70612257,0.32020669,0.54539240,0.09937148,0.10484873,0.06290710,0.34009618,1.18302057,1.38950842
1.10755378,2.82104137,0.33503220,0.57450854,0.10691930,0.11068570,0.06526806,0.35743983,1.22193448,1.44114498
1.11355678,2.93059794,0.35032286,0.60306575,0.11446468,0.11694846,0.06742742,0.37369752,1.25664706,1.48924767
1.11955978,3.03291349,0.36595516,0.63064179,0.12191130,0.12359329,0.06934074,0.38859236,1.28627448,1.53287962
1.12556278,3.12631939,0.38181969,0.65684468,0.12916066,0.13058283,0.07096836,0.40187355,1.31004263,1.57123243
1.13156578,3.20940073,0.39782277,0.68132264,0.13611440,0.13788669,0.07227635,0.41332361,1.32731033,1.60364782
1.13756878,3.28103082,0.41388715,0.70377258,0.14267678,0.14548162,0.07323731,0.42276462,1.33758853,1.62963399
1.14357179,3.34039514,0.42995161,0.72394667,0.14875708,0.15335097,0.07383088,0.43006329,1.34055463,1.64887604
1.14957479,3.38700383,0.44596958,0.74165683,0.15427201,0.16148356,0.07404412,0.43513450,1.33606141,1.66123979
1.15557779,3.42069219,0.46190686,0.75677695,0.15914787,0.16987207,0.07387162,0.43794330,1.32414009,1.66676906
1.16158079,3.44160927,0.47773866,0.76924275,0.16332251,0.17851085,0.07331541,0.43850520,1.30499740,1.66567635
1.16758379,3.45019532,0.49344593,0.77904951,0.16674699,0.18739347,0.07238460,0.43688468,1.27900678,1.65832757
1.17358679,3.44714916,0.50901144,0.78624755,0.16938677,0.19650994,0.07109492,0.43319221,1.24669410,1.64522142
1.17958979,3.43338719,0.52441564,0.79093606,0.17122256,0.20584400,0.06946802,0.42757959,1.20871848,1.62696444
1.18559280,3.40999604,0.53963266,0.79325533,0.17225064,0.21537045,0.06753072,0.42023412,1.16584900,1.60424298
1.19159580,3.37818113,0.55462663,0.79337803,0.17248272,0.22505283,0.06531404,0.41137170,1.11893843,1.57779344
1.19759880,3.33921358,0.56934843,0.79149979,0.17194526,0.23484155,0.06285232,0.40122918,1.06889490,1.54837200
1.20360180,3.29437780,0.58373327,0.78782959,0.17067843,0.24467266,0.06018221,0.39005630,1.01665282,1.51672539
1.20960480,3.24492213,0.59769899,0.78258045,0.16873451,0.25446733,0.05734173,0.37810752,0.96314417,1.48356387
1.21560780,3.19201444,0.61114539,0.77596071,0.16617603,0.26413217,0.05436934,0.36563411,0.90927116,1.44953755
1.22161081,3.13670441,0.62395439,0.76816633,0.16307355,0.27356031,0.05130310,0.35287672,0.85588141,1.41521690
1.22761381,3.07989380,0.63599133,0.75937438,0.15950326,0.28263338,0.04817992,0.34005876,0.80374638,1.38107815
1.23361681,3.02231543,0.64710708,0.74973808,0.15554445,0.29122415,0.04503487,0.32738070,0.75354370,1.34749394
1.23961981,2.96452124,0.65714103,0.73938325,0.15127697,0.29919983,0.04190066,0.31501558,0.70584389,1.31472924
1.24562281,2.90687938,0.66592483,0.72840649,0.14677877,0.30642583,0.03880717,0.30310571,0.66110159,1.28294242
1.25162581,2.84957971,0.67328668,0.71687482,0.14212365,0.31276983,0.03578117,0.29176072,0.61965149,1.25219103
1.25762881,2.79264699,0.67905607,0.70482682,0.13737922,0.31810589,0.03284607,0.28105683,0.58170859,1.22244170
1.26363182,2.73596044,0.68306878,0.69227503,0.13260533,0.32231858,0.03002181,0.27103742,0.54737259,1.19358337
1.26963482,2.67927855,0.68517191,0.67920947,0.12785276,0.32530669,0.02732487,0.26171473,0.51663586,1.16544298
1.27563782,2.62226752,0.68522890,0.66560201,0.12316247,0.32698659,0.02476825,0.25307254,0.48939442,1.13780280
1.28164082,2.56453201,0.68312424,0.65141137,0.11856530,0.32729496,0.02236170,0.24506972,0.46546131,1.11041841
1.28764382,2.50564658,0.67876783,0.63658846,0.11408212,0.32619082,0.02011181,0.23764446,0.44458159,1.08303649
1.29364682,2.44518666,0.67209873,0.62108193,0.10972440,0.32365684,0.01802231,0.23071899,0.42644837,1.05541182
1.29964982,2.38275773,0.66308835,0.60484354,0.10549520,0.31969983,0.01609433,0.22420447,0.41071913,1.02732253
1.30565283,2.31802159,0.65174284,0.58783319,0.10139046,0.31435048,0.01432668,0.21800608,0.39703175,0.99858348
1.31165583,2.25071913,0.63810462,0.57002354,0.09740055,0.30766237,0.01271618,0.21202789,0.38501978,0.96905700
1.31765883,2.18068857,0.62225307,0.55140384,0.09351192,0.29971036,0.01125799,0.20617748,0.37432626,0.93866099
1.32366183,2.10787909,0.60430430,0.53198303,0.08970886,0.29058845,0.00994594,0.20037001,0.36461602,0.90737425
1.32966483,2.03235932,0.58440992,0.51179188,0.08597516,0.28040717,0.00877284,0.19453183,0.35558595,0.87523887
1.33566783,1.95432080,0.56275500,0.49088422,0.08229567,0.26929067,0.00773079,0.18860319,0.34697307,0.84236002
1.34167084,1.87407643,0.53955503,0.46933712,0.07865764,0.25737367,0.00681149,0.18254038,0.33856050,0.80890308
1.34767384,1.79205421,0.51505225,0.44725019,0.07505181,0.24479829,0.00600644,0.17631686,0.33018104,0.77508864
1.35367684,1.70878681,0.48951115,0.42474389,0.07147316,0.23171089,0.00530723,0.16992371,0.32171866,0.74118546
1.35967984,1.62489727,0.46321348,0.40195703,0.06792139,0.21825907,0.00470569,0.16336924,0.31310797,0.70750189
1.36568284,1.54108182,0.43645290,0.37904361,0.06440105,0.20458880,0.00419407,0.15667784,0.30433183,0.67437602
1.37168584,1.45809024,0.40952931,0.35616913,0.06092138,0.19084184,0.00376513,0.14988831,0.29541745,0.64216511
1.37768884,1.37670484,0.38274323,0.33350642,0.05749589,0.17715344,0.00341225,0.14305159,0.28643122,0.61123448
1.38369185,1.29771863,0.35639028,0.31123140,0.05414175,0.16365026,0.00312942,0.13622819,0.27747261,0.58194646
