energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.48924462,2.43464785,-0.26904997,0.27046413,-0.01093593,1.38589835,-0.14184056,0.05749112,-0.00417476,0.19347845,-0.00576900,0.39368838,-0.15414030,0.07565264,-0.00995901,0.44309524,-0.02548868
-0.48324162,2.45609354,-0.27538961,0.27525127,-0.01030861,1.39432558,-0.14368663,0.05839551,-0.00399680,0.19688619,-0.00574961,0.39513028,-0.16273824,0.07555226,-0.01082597,0.44723305,-0.02426598
-0.47723862,2.47305456,-0.28449017,0.27968538,-0.00983414,1.40043453,-0.14753295,0.05906132,-0.00382716,0.19989869,-0.00581818,0.39531306,-0.17216836,0.07519560,-0.01175902,0.45060056,-0.02322584
-0.47123562,2.48526352,-0.29609844,0.28370136,-0.00950121,1.40403031,-0.15317164,0.05947925,-0.00366852,0.20250280,-0.00596568,0.39418523,-0.18237084,0.07457666,-0.01275079,0.45320890,-0.02236555
-0.46523262,2.49257917,-0.30991694,0.28724295,-0.00929772,1.40499986,-0.16037557,0.05964486,-0.00352291,0.20469161,-0.00618241,0.39171642,-0.19325221,0.07369383,-0.01379157,0.45508629,-0.02167918
-0.45922961,2.49498095,-0.32561081,0.29026180,-0.00921125,1.40330996,-0.16890411,0.05955877,-0.00339164,0.20646363,-0.00645821,0.38789791,-0.20468638,0.07254996,-0.01486938,0.45627509,-0.02115789
-0.45322661,2.49255987,-0.34281645,0.29271625,-0.00922950,1.39900267,-0.17850931,0.05922656,-0.00327536,0.20782206,-0.00678278,0.38274255,-0.21651725,0.07115222,-0.01597026,0.45682856,-0.02079039
-0.44722361,2.48550676,-0.36115176,0.29457028,-0.00934079,1.39218858,-0.18894278,0.05865860,-0.00317402,0.20877396,-0.00714594,0.37628412,-0.22856289,0.06951193,-0.01707855,0.45680766,-0.02056349
-0.44122061,2.47409885,-0.38022813,0.29579247,-0.00953453,1.38303857,-0.19996309,0.05786966,-0.00308698,0.20932966,-0.00753794,0.36857628,-0.24062116,0.06764426,-0.01817736,0.45627813,-0.02046273
-0.43521761,2.45868567,-0.39966399,0.29635538,-0.00980174,1.37177466,-0.21134373,0.05687838,-0.00301308,0.20950225,-0.00794975,0.35969114,-0.25247663,0.06556790,-0.01924909,0.45530780,-0.02047321
-0.42921461,2.43967516,-0.41909959,0.29623520,-0.01013561,1.35866036,-0.22288159,0.05570666,-0.00295071,0.20930736,-0.00837346,0.34971761,-0.26390864,0.06330459,-0.02027604,0.45396450,-0.02058038
-0.42321161,2.41752057,-0.43821281,0.29541190,-0.01053200,1.34399110,-0.23440578,0.05437891,-0.00289797,0.20876314,-0.00880256,0.33875957,-0.27470016,0.06087874,-0.02124107,0.45231450,-0.02077101
-0.41720860,2.39270859,-0.45673524,0.29386975,-0.01099003,1.32808498,-0.24578642,0.05292127,-0.00285276,0.20789051,-0.00923234,0.32693390,-0.28464712,0.05831694,-0.02212830,0.45042144,-0.02103408
-0.41120560,2.36574910,-0.47446835,0.29159830,-0.01151257,1.31127417,-0.25694341,0.05136075,-0.00281294,0.20671359,-0.00966022,0.31436857,-0.29356781,0.05564752,-0.02292381,0.44834577,-0.02136181
-0.40520260,2.33716640,-0.49129861,0.28859356,-0.01210679,1.29389697,-0.26785447,0.04972444,-0.00277642,0.20526026,-0.01008609,0.30120071,-0.30131198,0.05290011,-0.02361630,0.44614455,-0.02175054
-0.39919960,2.30749192,-0.50721133,0.28485954,-0.01278455,1.27629070,-0.27856235,0.04803873,-0.00274132,0.20356285,-0.01051259,0.28757477,-0.30776924,0.05010521,-0.02419774,0.44387144,-0.02220165
-0.39319660,2.27725804,-0.52230207,0.28040966,-0.01356280,1.25878531,-0.28918063,0.04632857,-0.00270606,0.20165875,-0.01094539,0.27364078,-0.31287629,0.04729379,-0.02466384,0.44157674,-0.02272233
-0.38719360,2.24699280,-0.53678517,0.27526823,-0.01446383,1.24169763,-0.29989768,0.04461692,-0.00266946,0.19959104,-0.01139335,0.25955269,-0.31662269,0.04449694,-0.02501447,0.43930743,-0.02332622
-0.38119060,2.21721491,-0.55099866,0.26947163,-0.01551536,1.22532622,-0.31097845,0.04292419,-0.00263084,0.19740880,-0.01186867,0.24546681,-0.31905492,0.04174556,-0.02525398,0.43710685,-0.02403394
-0.37518759,2.18842885,-0.56540484,0.26306911,-0.01675049,1.20994662,-0.32276359,0.04126796,-0.00259004,0.19516731,-0.01238690,0.23154035,-0.32027837,0.03907001,-0.02539121,0.43501419,-0.02487332
-0.36918459,2.16111972,-0.58058627,0.25612318,-0.01820743,1.19580698,-0.33566566,0.03966273,-0.00254754,0.19292785,-0.01296685,0.21792997,-0.32045715,0.03649987,-0.02543949,0.43306360,-0.02587955
-0.36318159,2.13574746,-0.59723661,0.24870938,-0.01992900,1.18312401,-0.35016208,0.03811989,-0.00250437,0.19075722,-0.01363042,0.20479045,-0.31981176,0.03406369,-0.02541641,0.43128287,-0.02709493
-0.35717859,2.11274061,-0.61614634,0.24091549,-0.02196189,1.17207925,-0.36678485,0.03664776,-0.00246221,0.18872682,-0.01440229,0.19227326,-0.31861445,0.03178873,-0.02534334,0.42969199,-0.02856850
-0.35117559,2.09248939,-0.63818325,0.23284015,-0.02435566,1.16281566,-0.38610678,0.03525184,-0.00242332,0.18691151,-0.01530945,0.18052517,-0.31718264,0.02970076,-0.02524491,0.42830142,-0.03035531
-0.34517259,2.07533835,-0.66426810,0.22459089,-0.02716144,1.15543476,-0.40872459,0.03393508,-0.00239050,0.18538799,-0.01638069,0.16968684,-0.31587030,0.02782383,-0.02514825,0.42711036,-0.03251545
-0.33916958,2.06157894,-0.69534579,0.21628174,-0.03043044,1.14999424,-0.43523895,0.03269824,-0.00236705,0.18423306,-0.01764594,0.15989131,-0.31505785,0.02618001,-0.02508219,0.42610532,-0.03511283
-0.33316658,2.05144214,-0.73235274,0.20803041,-0.03421216,1.14650635,-0.46623209,0.03154038,-0.00235666,0.18352158,-0.01913548,0.15126248,-0.31514075,0.02478920,-0.02507625,0.42525885,-0.03821369
-0.32716358,2.04509170,-0.77618149,0.19995524,-0.03855242,1.14493718,-0.50224336,0.03045921,-0.00236336,0.18332436,-0.02087912,0.14391356,-0.31651718,0.02366888,-0.02515973,0.42452902,-0.04188492
-0.32116058,2.04261841,-0.82764355,0.19217211,-0.04349127,1.14520690,-0.54374373,0.02945163,-0.00239138,0.18370604,-0.02290534,0.13794549,-0.31957535,0.02283383,-0.02536061,0.42385942,-0.04619220
-0.31515758,2.04403562,-0.88743174,0.18479131,-0.04906078,1.14719109,-0.59110993,0.02851404,-0.00244505,0.18472296,-0.02524030,0.13344542,-0.32468075,0.02229588,-0.02570460,0.42318004,-0.05119796
-0.30915458,2.04927656,-0.95608357,0.17791467,-0.05528286,1.15072326,-0.64459935,0.02764273,-0.00252866,0.18642128,-0.02790702,0.13048527,-0.33216382,0.02206369,-0.02621417,0.42240901,-0.05695935
-0.30315158,2.05819366,-1.03394706,0.17163303,-0.06216715,1.15559847,-0.70432687,0.02683413,-0.00264633,0.18883528,-0.03092443,0.12912044,-0.34230855,0.02214247,-0.02690769,0.42145514,-0.06352609
-0.29714857,2.07055994,-1.12115059,0.16602406,-0.06970914,1.16157806,-0.77024456,0.02608501,-0.00280185,0.19198595,-0.03430660,0.12938875,-0.35534231,0.02253374,-0.02779872,0.42022120,-0.07093847
-0.29114557,2.08607278,-1.21757833,0.16115071,-0.07788850,1.16839532,-0.84212561,0.02539258,-0.00299857,0.19588002,-0.03806210,0.13130970,-0.37142731,0.02323523,-0.02889541,0.41860790,-0.07922541
-0.28514257,2.10435991,-1.32285262,0.15706011,-0.08666795,1.17576205,-0.91955345,0.02475450,-0.00323919,0.20050936,-0.04219337,0.13488400,-0.39065401,0.02424067,-0.03020012,0.41651823,-0.08840279
-0.27913957,2.12498755,-1.43632459,0.15378320,-0.09599250,1.18337566,-1.00191703,0.02416886,-0.00352569,0.20585081,-0.04669641,0.14009367,-0.41303673,0.02553977,-0.03170921,0.41386201,-0.09847197
-0.27313657,2.14747057,-1.55707394,0.15133481,-0.10578932,1.19092675,-1.08841294,0.02363402,-0.00385913,0.21186652,-0.05156055,0.14690247,-0.43851159,0.02711827,-0.03341307,0.41056043,-0.10941873
-0.26713357,2.17128432,-1.68391856,0.14971442,-0.11596829,1.19810685,-1.17805505,0.02314854,-0.00423956,0.21850469,-0.05676849,0.15525696,-0.46693692,0.02895805,-0.03529634,0.40655024,-0.12121256
-0.26113057,2.19587793,-1.81543420,0.14890728,-0.12642316,1.20461611,-1.26969154,0.02271094,-0.00466590,0.22570082,-0.06229644,0.16508793,-0.49809609,0.03103739,-0.03733832,0.40178737,-0.13380640
-0.25512756,2.22068859,-1.94998411,0.14888606,-0.13703348,1.21017073,-1.36202950,0.02231960,-0.00513585,0.23337930,-0.06811460,0.17631234,-0.53170272,0.03333133,-0.03951361,0.39624984,-0.14713683
-0.24912456,2.24515637,-2.08575776,0.14961270,-0.14766707,1.21450996,-1.45366630,0.02197254,-0.00564587,0.24145536,-0.07418764,0.18883567,-0.56740813,0.03581214,-0.04179291,0.38993963,-0.16112475
-0.24312156,2.26873926,-2.22081772,0.15104053,-0.15818324,1.21740239,-1.54312691,0.02166738,-0.00619111,0.24983735,-0.08047548,0.20255452,-0.60481062,0.03844987,-0.04414391,0.38288356,-0.17567648
-0.23711856,2.29092771,-2.35315300,0.15311643,-0.16843638,1.21865152,-1.62890593,0.02140121,-0.00676549,0.25842910,-0.08693403,0.21735933,-0.64346643,0.04121306,-0.04653235,0.37513304,-0.19068529
-0.23111556,2.31125837,-2.48073682,0.15578296,-0.17827996,1.21810028,-1.70951271,0.02117060,-0.00736172,0.26713253,-0.09351612,0.23313714,-0.68290190,0.04406939,-0.04892309,0.36676265,-0.20603329
-0.22511256,2.32932625,-2.60158669,0.15898035,-0.18757077,1.21563458,-1.78351782,0.02097160,-0.00797143,0.27585011,-0.10017232,0.24977412,-0.72262635,0.04698645,-0.05128122,0.35786773,-0.22159357
-0.21910955,2.34479505,-2.71382415,0.16264824,-0.19617318,1.21118561,-1.84959872,0.02079986,-0.00858533,0.28448727,-0.10685186,0.26715775,-0.76214519,0.04993249,-0.05357314,0.34856100,-0.23723258
-0.21310655,2.35740493,-2.81573166,0.16672710,-0.20396320,1.20473091,-1.90658295,0.02065072,-0.00919340,0.29295460,-0.11350334,0.28517845,-0.80097281,0.05287706,-0.05576754,0.33896848,-0.25281256
-0.20710355,2.36697743,-2.90580423,0.17115925,-0.21083229,1.19629410,-1.95348648,0.02051935,-0.00978514,0.30116960,-0.12007546,0.30373051,-0.83864479,0.05579164,-0.05783629,0.32922478,-0.26819401
-0.20110055,2.37341715,-2.98279344,0.17588945,-0.21669059,1.18594334,-1.98954584,0.02040093,-0.01034986,0.30905815,-0.12651754,0.32271228,-0.87472880,0.05865012,-0.05975518,0.31946812,-0.28323803
-0.19509755,2.37671011,-3.04574199,0.18086509,-0.22146954,1.17378834,-2.01424230,0.02029080,-0.01087696,0.31655536,-0.13277993,0.34202540,-0.90883406,0.06142913,-0.06150443,0.30983525,-0.29780851
-0.18909455,2.37691848,-3.09400721,0.18603591,-0.22512372,1.15997617,-2.02731705,0.02018463,-0.01135624,0.32360591,-0.13881426,0.36157335,-0.94061877,0.06410825,-0.06306908,0.30045645,-0.31177406
-0.18309155,2.37417215,-3.12727285,0.19135341,-0.22763175,1.14468584,-2.02877680,0.02007851,-0.01177825,0.33016390,-0.14457361,0.38125911,-0.96979550,0.06666996,-0.06443911,0.29145098,-0.32500966
-0.17708854,2.36865730,-3.14554854,0.19676991,-0.22899644,1.12812192,-2.01888950,0.01996910,-0.01213455,0.33619207,-0.15001257,0.40098229,-0.99613435,0.06909951,-0.06560939,0.28292301,-0.33739799
-0.17108554,2.36060252,-3.14915752,0.20223742,-0.22924391,1.11050730,-1.99817061,0.01985363,-0.01241802,0.34166069,-0.15508724,0.42063582,-1.01946381,0.07138460,-0.06657940,0.27495835,-0.34883049
-0.16508254,2.35026336,-3.13871340,0.20770653,-0.22842194,1.09207559,-1.96736065,0.01972997,-0.01262310,0.34654597,-0.15975522,0.44010258,-1.03966955,0.07351491,-0.06735285,0.26762190,-0.35920805
-0.15907954,2.33790605,-3.11508745,0.21312520,-0.22659764,1.07306326,-1.92739535,0.01959656,-0.01274595,0.35082837,-0.16397571,0.45925217,-1.05669125,0.07548163,-0.06793707,0.26095623,-0.36844160
-0.15307654,2.32379159,-3.07936828,0.21843786,-0.22385440,1.05370205,-1.87936980,0.01945241,-0.01278462,0.35449074,-0.16770964,0.47793828,-1.07051788,0.07727683,-0.06834234,0.25498100,-0.37645240
-0.14707354,2.30816105,-3.03281616,0.22358475,-0.22028848,1.03421212,-1.82449865,0.01929699,-0.01273910,0.35751668,-0.17091994,0.49599678,-1.08118160,0.07889297,-0.06858120,0.24969344,-0.38317230
-0.14107054,2.29122337,-2.97681433,0.22850168,-0.21600535,1.01479605,-1.76407414,0.01913019,-0.01261130,0.35988906,-0.17357199,0.51324514,-1.08875086,0.08032237,-0.06866762,0.24506977,-0.38854388
-0.13506753,2.27314630,-2.91281958,0.23312037,-0.21111587,0.99563436,-1.69942397,0.01895219,-0.01240499,0.36158902,-0.17563426,0.52948304,-1.09332311,0.08155688,-0.06861633,0.24106757,-0.39252075
-0.12906453,2.25405151,-2.84231464,0.23736921,-0.20573261,0.97688261,-1.63187094,0.01876344,-0.01212565,0.36259555,-0.17707907,0.54449465,-1.09501732,0.08258762,-0.06844204,0.23762880,-0.39506778
-0.12306153,2.23401400,-2.76676408,0.24117470,-0.19996644,0.95867040,-1.56269595,0.01856460,-0.01178027,0.36288563,-0.17788352,0.55805239,-1.09396693,0.08340498,-0.06815892,0.23468355,-0.39616150
-0.11705853,2.21306633,-2.68757568,0.24446335,-0.19392347,0.94110216,-1.49310586,0.01835651,-0.01137709,0.36243506,-0.17803053,0.56992236,-1.09031337,0.08399878,-0.06777998,0.23215417,-0.39579061
-0.11105553,2.19120718,-2.60606838,0.24716409,-0.18770248,0.92425991,-1.42420709,0.01814025,-0.01092532,0.36121999,-0.17750993,0.57987094,-1.08420051,0.08435862,-0.06731675,0.22995970,-0.39395654
-0.10505253,2.16841389,-2.52344768,0.24921095,-0.18139297,0.90820758,-1.35698582,0.01791713,-0.01043478,0.35921892,-0.17631943,0.58767269,-1.07577005,0.08447445,-0.06677901,0.22802023,-0.39067413
-0.09904952,2.14465808,-2.44078880,0.25054599,-0.17507376,0.89299659,-1.29229500,0.01768882,-0.00991562,0.35641525,-0.17446565,0.59311884,-1.06515808,0.08433723,-0.06617457,0.22626126,-0.38597219
-0.09304652,2.11992311,-2.35902756,0.25112224,-0.16881218,0.87867239,-1.23084809,0.01745742,-0.00937794,0.35280000,-0.17196483,0.59602611,-1.05249278,0.08393975,-0.06550934,0.22461748,-0.37989411
-0.08704352,2.09422221,-2.27895847,0.25090642,-0.16266392,0.86528124,-1.17321925,0.01722557,-0.00883153,0.34837469,-0.16884334,0.59624534,-1.03789312,0.08327749,-0.06478733,0.22303609,-0.37249817
-0.08104052,2.06761572,-2.20123938,0.24988137,-0.15667329,0.85287676,-1.11984921,0.01699658,-0.00828556,0.34315401,-0.16513791,0.59366940,-1.02146859,0.08234944,-0.06401084,0.22147939,-0.36385772
-0.07503752,2.04022602,-2.12640150,0.24804790,-0.15087400,0.84152565,-1.07105612,0.01677449,-0.00774831,0.33716813,-0.16089541,0.58823997,-1.00331961,0.08115886,-0.06318068,0.21992636,-0.35406100
-0.06903452,2.01224881,-2.05486391,0.24542590,-0.14529029,0.83131200,-1.02705035,0.01656418,-0.00722707,0.33046441,-0.15617239,0.57995272,-0.98353875,0.07971391,-0.06229647,0.21837343,-0.34321056
-0.06303152,1.98395966,-1.98695126,0.24205475,-0.13993824,0.82233981,-0.98795226,0.01637137,-0.00672792,0.32310842,-0.15103409,0.56886056,-0.96221229,0.07802808,-0.06135694,0.21683415,-0.33142239
-0.05702851,1.95571497,-1.92291363,0.23799278,-0.13482740,0.81473327,-0.95381194,0.01620259,-0.00625569,0.31518402,-0.14555321,0.55507471,-0.93942212,0.07612042,-0.06036025,0.21533784,-0.31882453
-0.05102551,1.92794695,-1.86294739,0.23331584,-0.12996236,0.80863476,-0.92462992,0.01606519,-0.00581394,0.30679249,-0.13980828,0.53876364,-0.91524787,0.07401547,-0.05930429,0.21392742,-0.30555540
-0.04502251,1.90115259,-1.80721627,0.22811504,-0.12534441,0.80420040,-0.90037804,0.01596714,-0.00540499,0.29805080,-0.13388185,0.52014957,-0.88976899,0.07174300,-0.05818704,0.21265631,-0.29176173
-0.03901951,1.87587709,-1.75587176,0.22249370,-0.12097315,0.80159354,-0.88101968,0.01591693,-0.00503000,0.28908884,-0.12785846,0.49950308,-0.86306686,0.06933743,-0.05700681,0.21158476,-0.27759633
-0.03301651,1.85269253,-1.70907225,0.21656371,-0.11684790,0.80097629,-0.86652870,0.01592339,-0.00468909,0.28004605,-0.12182256,0.47713580,-0.83522673,0.06683703,-0.05576253,0.21077574,-0.26321564
-0.02701351,1.83217308,-1.66700031,0.21044138,-0.11296911,0.80249987,-0.85690652,0.01599544,-0.00438152,0.27106730,-0.11585642,0.45339165,-0.80633954,0.06428300,-0.05445395,0.21029054,-0.24877718
-0.02101051,1.81486820,-1.62987777,0.20424312,-0.10933946,0.80629419,-0.85219688,0.01614189,-0.00410581,0.26229848,-0.11003822,0.42863710,-0.77650341,0.06171833,-0.05308188,0.21018457,-0.23443715
-0.01500750,1.80127549,-1.59797811,0.19808108,-0.10596484,0.81245760,-0.85249794,0.01637124,-0.00386001,0.25388192,-0.10444027,0.40325084,-0.74582502,0.05918665,-0.05164829,0.21050325,-0.22034807
-0.00900450,1.79181505,-1.57163593,0.19205897,-0.10285513,0.82104736,-0.85797128,0.01669148,-0.00364184,0.24595189,-0.09912752,0.37761346,-0.71442058,0.05673102,-0.05015646,0.21127866,-0.20665673
-0.00300150,1.78680696,-1.55125314,0.18626840,-0.10002476,0.83207175,-0.86884755,0.01710997,-0.00344887,0.23863045,-0.09415647,0.35209751,-0.68241653,0.05439279,-0.04861108,0.21252670,-0.19350234
0.00300150,1.78645344,-1.53730157,0.18078575,-0.09749312,0.84548433,-0.88542854,0.01763339,-0.00327874,0.23202388,-0.08957436,0.32705836,-0.64994985,0.05221057,-0.04701824,0.21424539,-0.18101508
0.00900450,1.79082699,-1.53032163,0.17566987,-0.09528465,0.86118096,-0.90808533,0.01826765,-0.00312928,0.22621981,-0.08541884,0.30282637,-0.61716798,0.05021935,-0.04538547,0.21641404,-0.16931496
0.01500750,1.79986533,-1.53091686,0.17096070,-0.09342887,0.87900003,-0.93725243,0.01901805,-0.00299865,0.22128525,-0.08171799,0.27970036,-0.58422824,0.04844980,-0.04372168,0.21899358,-0.15851105
0.02101051,1.81337370,-1.53974404,0.16667879,-0.09196014,0.89872584,-0.97341766,0.01988934,-0.00288545,0.21726548,-0.07849071,0.25794284,-0.55129686,0.04692780,-0.04203706,0.22192808,-0.14870096
0.02701351,1.83103434,-1.55749864,0.16282580,-0.09091718,0.92009530,-1.01710781,0.02088596,-0.00278877,0.21418400,-0.07574744,0.23777682,-0.51854739,0.04567416,-0.04034295,0.22514715,-0.13997064
0.03301651,1.85242281,-1.58489579,0.15938596,-0.09034249,0.94280751,-1.06887012,0.02201226,-0.00270824,0.21204330,-0.07349111,0.21938429,-0.48615872,0.04470457,-0.03865161,0.22856943,-0.13239428
0.03901951,1.87703018,-1.62264662,0.15632833,-0.09028147,0.96653595,-1.12924980,0.02327280,-0.00264403,0.21082646,-0.07171834,0.20290628,-0.45431254,0.04402975,-0.03697606,0.23210669,-0.12603440
0.04502251,1.90428972,-1.67143051,0.15360975,-0.09078135,0.99094226,-1.19876395,0.02467260,-0.00259684,0.21049944,-0.07042072,0.18844413,-0.42319043,0.04365571,-0.03532975,0.23566856,-0.12094192
0.05102551,1.93360658,-1.73186378,0.15117834,-0.09188999,1.01569124,-1.27787255,0.02621741,-0.00256786,0.21101383,-0.06958605,0.17606191,-0.39297055,0.04358419,-0.03372624,0.23916746,-0.11715621
0.05702851,1.96438851,-1.80446553,0.14897729,-0.09365442,1.04046579,-1.36694732,0.02791390,-0.00255867,0.21230993,-0.06919966,0.16578967,-0.36382417,0.04381308,-0.03217891,0.24252358,-0.11470504
0.06303152,1.99607599,-1.88962191,0.14694889,-0.09611923,1.06498116,-1.46623946,0.02976974,-0.00257116,0.21431996,-0.06924547,0.15762714,-0.33591200,0.04433696,-0.03070060,0.24566954,-0.11360440
0.06903452,2.02816974,-1.98754991,0.14503832,-0.09932485,1.08899741,-1.57584746,0.03179364,-0.00260744,0.21697110,-0.06970693,0.15154768,-0.30938062,0.04514753,-0.02930320,0.24855462,-0.11385816
0.07503752,2.06025411,-2.09826244,0.14319740,-0.10330562,1.11232946,-1.69568652,0.03399519,-0.00266972,0.22018840,-0.07056767,0.14750225,-0.28435908,0.04623402,-0.02799737,0.25114811,-0.11545754
0.08104052,2.09201498,-2.22153606,0.14138767,-0.10808795,1.13485404,-1.82546086,0.03638458,-0.00276018,0.22389719,-0.07181192,0.14542314,-0.26095582,0.04758354,-0.02679215,0.25344187,-0.11838049
0.08704352,2.12325124,-2.35688336,0.13958314,-0.11368831,1.15651302,-1.96464057,0.03897211,-0.00288082,0.22802509,-0.07342452,0.14522737,-0.23925611,0.04918120,-0.02569472,0.25545174,-0.12259099
0.09304652,2.15387921,-2.50353152,0.13777219,-0.12011135,1.17731305,-2.11244450,0.04176769,-0.00303339,0.23250346,-0.07539076,0.14681962,-0.21932004,0.05101031,-0.02471009,0.25721785,-0.12803821
0.09904952,2.18393009,-2.66040866,0.13595883,-0.12734813,1.19732150,-2.26783044,0.04478004,-0.00321922,0.23726824,-0.07769583,0.15009469,-0.20118123,0.05305225,-0.02384098,0.25880390,-0.13465586
0.10505253,2.21354078,-2.82613942,0.13416316,-0.13537452,1.21665891,-2.42949389,0.04801586,-0.00343914,0.24226041,-0.08032409,0.15493952,-0.18484630,0.05528646,-0.02308764,0.26029529,-0.14236158
0.11105553,2.24293880,-2.99905065,0.13242112,-0.14414986,1.23548860,-2.59587603,0.05147900,-0.00369335,0.24742584,-0.08325817,0.16123476,-0.17029510,0.05769020,-0.02244780,0.26179635,-0.15105660
0.11705853,2.27242267,-3.17718818,0.13078354,-0.15361603,1.25400395,-2.76518172,0.05516945,-0.00398136,0.25271498,-0.08647785,0.16885614,-0.15748175,0.06023844,-0.02191673,0.26342693,-0.16062564
0.12306153,2.30233907,-3.35834455,0.12931456,-0.16369689,1.27241444,-2.93540717,0.05908248,-0.00430191,0.25808216,-0.08995906,0.17767556,-0.14633634,0.06290361,-0.02148731,0.26531834,-0.17093730
0.12906453,2.33305845,-3.54009770,0.12808958,-0.17429820,1.29093108,-3.10437728,0.06320779,-0.00465297,0.26348494,-0.09367282,0.18756222,-0.13676739,0.06565556,-0.02115025,0.26760907,-0.18184484
0.13506753,2.36495079,-3.71985971,0.12719279,-0.18530821,1.30975237,-3.26979149,0.06752886,-0.00503164,0.26888335,-0.09758434,0.19838371,-0.12866480,0.06846151,-0.02089427,0.27044051,-0.19318749
0.14107054,2.39836301,-3.89493440,0.12671451,-0.19659871,1.32905165,-3.42927710,0.07202242,-0.00543423,0.27423939,-0.10165238,0.21000730,-0.12190327,0.07128620,-0.02070650,0.27395280,-0.20479230
0.14707354,2.43359956,-4.06258204,0.12674831,-0.20802680,1.34896654,-3.58044823,0.07665819,-0.00585629,0.27951671,-0.10582892,0.22230134,-0.11634609,0.07409216,-0.02057282,0.27828117,-0.21647654
0.15307654,2.47090717,-4.22008915,0.12738817,-0.21943729,1.36959116,-3.72096839,0.08139885,-0.00629266,0.28468056,-0.11005909,0.23513692,-0.11184905,0.07684016,-0.02047826,0.28355285,-0.22805059
0.15907954,2.51046469,-4.36484100,0.12872572,-0.23066569,1.39097157,-3.84861468,0.08620039,-0.00673757,0.28969811,-0.11428167,0.24838963,-0.10826451,0.07948981,-0.02040746,0.28988473,-0.23932134
0.16508254,2.55237834,-4.49439425,0.13084764,-0.24154173,1.41310459,-3.96134099,0.09101264,-0.00718480,0.29453900,-0.11842985,0.26194141,-0.10544529,0.08200035,-0.02034518,0.29738184,-0.25009596
0.17108554,2.59668235,-4.60654723,0.13383328,-0.25189348,1.43593995,-4.05733802,0.09578018,-0.00762781,0.29917626,-0.12243249,0.27568238,-0.10324855,0.08433154,-0.02027668,0.30613659,-0.26018599
0.17708854,2.64334456,-4.69940522,0.13775261,-0.26155167,1.45938569,-4.13508789,0.10044356,-0.00805996,0.30358730,-0.12621580,0.28951253,-0.10153925,0.08644466,-0.02018822,0.31622889,-0.26941155
0.18309155,2.69227636,-4.77143844,0.14266433,-0.27035446,1.48331605,-4.19341119,0.10494063,-0.00847466,0.30775511,-0.12970530,0.30334305,-0.10019335,0.08830350,-0.02006747,0.32772682,-0.27760568
0.18909455,2.74334583,-4.82153064,0.14861448,-0.27815214,1.50758158,-4.23150488,0.10920821,-0.00886567,0.31166937,-0.13282806,0.31709728,-0.09910057,0.08987546,-0.01990389,0.34068797,-0.28461851
0.19509755,2.79639284,-4.84901660,0.15563508,-0.28481183,1.53202051,-4.24896963,0.11318380,-0.00922726,0.31532747,-0.13551508,0.33071109,-0.09816663,0.09113249,-0.01968898,0.35516097,-0.29032117
0.20110055,2.85124501,-4.85370714,0.16374327,-0.29022190,1.55647064,-4.24582560,0.11680740,-0.00955446,0.31873533,-0.13770379,0.34413264,-0.09731505,0.09205196,-0.01941660,0.37118729,-0.29460938
0.20710355,2.90773293,-4.83590086,0.17294050,-0.29429597,1.58078106,-4.22251630,0.12002334,-0.00984328,0.32190779,-0.13934044,0.35732141,-0.09648836,0.09261739,-0.01908309,0.38880281,-0.29740637
0.21310655,2.96570376,-4.79638222,0.18321205,-0.29697625,1.60482278,-4.17990042,0.12278192,-0.01009092,0.32486874,-0.14038223,0.37024663,-0.09564875,0.09281898,-0.01868735,0.40803922,-0.29866521
0.21910955,3.02503188,-4.73640595,0.19452667,-0.29823617,1.62849770,-4.11923190,0.12504106,-0.01029590,0.32765071,-0.14079929,0.38288505,-0.09477823,0.09265394,-0.01823085,0.42892479,-0.29837036
0.22511256,3.08562608,-4.65766838,0.20683640,-0.29808196,1.65174544,-4.04212925,0.12676758,-0.01045823,0.33029402,-0.14057608,0.39521823,-0.09387816,0.09212654,-0.01771753,0.45148456,-0.29653834
0.23111556,3.14743260,-4.56226650,0.22007664,-0.29655337,1.67454746,-3.95053482,0.12793825,-0.01057944,0.33284553,-0.13971239,0.40722957,-0.09296834,0.09124802,-0.01715367,0.47573969,-0.29321750
0.23711856,3.21043398,-4.45264595,0.23416629,-0.29372313,1.69692851,-3.84666565,0.12854056,-0.01066269,0.33535701,-0.13822375,0.41890109,-0.09208553,0.09003615,-0.01654761,0.50170594,-0.28848685
0.24312156,3.27464374,-4.33153952,0.24900822,-0.28969542,1.71895514,-3.73295727,0.12857305,-0.01071266,0.33788315,-0.13614118,0.43021047,-0.09128153,0.08851469,-0.01590946,0.52939132,-0.28245406
0.24912456,3.34009739,-4.20189777,0.26448987,-0.28460311,1.74073165,-3.61200204,0.12804531,-0.01073554,0.34047950,-0.13351043,0.44112826,-0.09062081,0.08671264,-0.01525077,0.55879286,-0.27525249
0.25512756,3.40684043,-4.06681366,0.28048417,-0.27860406,1.76239348,-3.48648390,0.12697760,-0.01073882,0.34320021,-0.13039051,0.45161580,-0.09017776,0.08466333,-0.01458414,0.58989270,-0.26703755
