energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.48224112,5.65966083,-1.02346857,0.28038946,-0.09287858,2.33259200,-0.92913014,0.16328128,-0.03358875,3.07832430,-0.04626273,0.00361276,-0.00011886,0.05150863,-0.00447378,0.00769863,-0.00080213,0.14460813,-0.02540667
-2.47623812,5.70249012,-1.06835326,0.28477192,-0.10024508,2.39492884,-0.96295959,0.16820835,-0.03590598,3.05570753,-0.05128281,0.00371067,-0.00011636,0.05136437,-0.00465541,0.00733231,-0.00084584,0.14631968,-0.02800043
-2.47023512,5.74735372,-1.13001973,0.28943632,-0.10894814,2.46085461,-1.01205868,0.17307927,-0.03884235,3.03143604,-0.05698033,0.00379778,-0.00011684,0.05132311,-0.00492776,0.00696517,-0.00091028,0.14812830,-0.03096254
-2.46423212,5.79408569,-1.20796102,0.29436922,-0.11892603,2.52989935,-1.07592701,0.17784713,-0.04240416,3.00582977,-0.06334014,0.00387226,-0.00012040,0.05138640,-0.00529320,0.00660090,-0.00099662,0.15004735,-0.03428263
-2.45822911,5.84241941,-1.30147983,0.29955168,-0.13009871,2.60156033,-1.15389261,0.18246734,-0.04659222,2.97914531,-0.07033727,0.00393259,-0.00012714,0.05155268,-0.00575337,0.00624307,-0.00110597,0.15208480,-0.03794473
-2.45222611,5.89199192,-1.40969216,0.30495921,-0.14236776,2.67530520,-1.24511712,0.18689836,-0.05140148,2.95157695,-0.07793665,0.00397756,-0.00013716,0.05181715,-0.00630919,0.00589511,-0.00123940,0.15424301,-0.04192695
-2.44622311,5.94235183,-1.53153267,0.31056188,-0.15561680,2.75057444,-1.34860238,0.19110227,-0.05682065,2.92326178,-0.08609289,0.00400638,-0.00015057,0.05217192,-0.00696074,0.00556025,-0.00139786,0.15651871,-0.04620151
-2.44022011,5.99297054,-1.66576191,0.31632479,-0.16971230,2.82678353,-1.46319848,0.19504522,-0.06283182,2.89428817,-0.09475042,0.00401863,-0.00016747,0.05260603,-0.00770727,0.00524146,-0.00158217,0.15890309,-0.05073481
-2.43421711,6.04325605,-1.81097597,0.32220858,-0.18450501,2.90332505,-1.58761371,0.19869775,-0.06941005,2.86470690,-0.10384381,0.00401432,-0.00018794,0.05310578,-0.00854710,0.00494141,-0.00179296,0.16138217,-0.05548767
-2.42821411,6.09256879,-1.96561856,0.32817025,-0.19983181,2.97957089,-1.72042647,0.20203492,-0.07652303,2.83454403,-0.11329835,0.00399386,-0.00021206,0.05365494,-0.00947756,0.00466250,-0.00203062,0.16393715,-0.06041575
-2.42221111,6.14023876,-2.12799580,0.33416399,-0.21551806,3.05487506,-1.86009945,0.20503631,-0.08413069,2.80381435,-0.12303095,0.00395804,-0.00023986,0.05423515,-0.01049491,0.00440676,-0.00229524,0.16654495,-0.06547019
-2.41620810,6.18558298,-2.29629372,0.34014210,-0.23138038,3.12857722,-2.00499585,0.20768582,-0.09218496,2.77253468,-0.13295117,0.00390798,-0.00027135,0.05482635,-0.01159423,0.00417591,-0.00258656,0.16917879,-0.07059828
-2.41020510,6.22792290,-2.46859827,0.34605598,-0.24722975,3.20000732,-2.15339780,0.20997140,-0.10062961,2.74073576,-0.14296253,0.00384508,-0.00030651,0.05540724,-0.01276939,0.00397128,-0.00290386,0.17180878,-0.07574432
-2.40420210,6.26660079,-2.64291770,0.35185703,-0.26287479,3.26849144,-2.30352660,0.21188462,-0.10940010,2.70847222,-0.15296395,0.00377098,-0.00034525,0.05595579,-0.01401294,0.00379386,-0.00324598,0.17440262,-0.08085064
-2.39819910,6.30099486,-2.81720700,0.35749754,-0.27812533,3.33335898,-2.45356463,0.21342013,-0.11842374,2.67582983,-0.16285134,0.00368749,-0.00038742,0.05644980,-0.01531605,0.00364425,-0.00361119,0.17692615,-0.08585857
-2.39219610,6.33053247,-2.98939394,0.36293145,-0.29279586,3.39395127,-2.60167855,0.21457513,-0.12761987,2.64292971,-0.17251922,0.00359650,-0.00043280,0.05686741,-0.01666853,0.00352272,-0.00399718,0.17934404,-0.09070954
-2.38619310,6.35470149,-3.15740639,0.36811511,-0.30670896,3.44963134,-2.74604335,0.21534875,-0.13690031,2.60992937,-0.18186246,0.00349993,-0.00048109,0.05718768,-0.01805875,0.00342913,-0.00440104,0.18162039,-0.09534615
-2.38019010,6.37305939,-3.31920042,0.37300785,-0.31969865,3.49979487,-2.88486712,0.21574147,-0.14617004,2.57702058,-0.19077795,0.00339970,-0.00053192,0.05739114,-0.01947372,0.00336299,-0.00481922,0.18371935,-0.09971327
-2.37418709,6.38524023,-3.47278891,0.37757257,-0.33161335,3.54388184,-3.01641587,0.21575462,-0.15532811,2.54442443,-0.19916627,0.00329763,-0.00058481,0.05746025,-0.02089913,0.00332347,-0.00524759,0.18560564,-0.10375899
-2.36818409,6.39095970,-3.61627016,0.38177612,-0.34231867,3.58138850,-3.13903842,0.21538991,-0.16426879,2.51238405,-0.20693329,0.00319540,-0.00063924,0.05737994,-0.02231945,0.00330936,-0.00568138,0.18724525,-0.10743561
-2.36218109,6.39001818,-3.74785647,0.38558979,-0.35169981,3.61187931,-3.25119090,0.21464910,-0.17288300,2.48115556,-0.21399165,0.00309454,-0.00069457,0.05713803,-0.02371813,0.00331913,-0.00611534,0.18860590,-0.11070046
-2.35617809,6.38230227,-3.86590216,0.38898960,-0.35966360,3.63499815,-3.35146075,0.21353380,-0.18106009,2.45099803,-0.22026223,0.00299640,-0.00075011,0.05672556,-0.02507776,0.00335094,-0.00654374,0.18965774,-0.11351670
-2.35017509,6.36778475,-3.96893102,0.39195662,-0.36614026,3.65047842,-3.43859004,0.21204539,-0.18868972,2.42216315,-0.22567541,0.00290209,-0.00080510,0.05613713,-0.02638037,0.00340264,-0.00696052,0.19037386,-0.11585391
-2.34417209,6.34652334,-4.05566291,0.39447724,-0.37108480,3.65815139,-3.51149786,0.21018507,-0.19566410,2.39488525,-0.23017230,0.00281253,-0.00085875,0.05537108,-0.02760772,0.00347185,-0.00735938,0.19073094,-0.11768870
-2.33816908,6.31865832,-4.12503916,0.39654338,-0.37447809,3.65795235,-3.56930164,0.20795411,-0.20188033,2.36937244,-0.23370579,0.00272840,-0.00091022,0.05442963,-0.02874164,0.00355595,-0.00773397,0.19070980,-0.11900513
-2.33216608,6.28440907,-4.17624651,0.39815263,-0.37632777,3.64992425,-3.61133713,0.20535410,-0.20724289,2.34579923,-0.23624152,0.00265018,-0.00095869,0.05331890,-0.02976448,0.00365218,-0.00807803,0.19029601,-0.11979507
-2.32616308,6.24406966,-4.20873914,0.39930832,-0.37666880,3.63421834,-3.63717651,0.20238740,-0.21166616,2.32430114,-0.23775872,0.00257815,-0.00100334,0.05204881,-0.03065947,0.00375764,-0.00838555,0.18948038,-0.12005848
-2.32016008,6.19800336,-4.22225802,0.40001941,-0.37556380,3.61109179,-3.64664441,0.19905759,-0.21507691,2.30497130,-0.23825084,0.00251239,-0.00104340,0.05063293,-0.03141121,0.00386942,-0.00865095,0.18825945,-0.11980354
-2.31415708,6.14663617,-4.21684705,0.40030033,-0.37310320,3.58090225,-3.63983096,0.19536998,-0.21741661,2.28785931,-0.23772606,0.00245283,-0.00107815,0.04908814,-0.03200605,0.00398458,-0.00886928,0.18663588,-0.11904682
-2.30815408,6.09044915,-4.19286505,0.40017055,-0.36940503,3.54409931,-3.61710127,0.19133214,-0.21864352,2.27297196,-0.23620760,0.00239922,-0.00110696,0.04743430,-0.03243255,0.00410030,-0.00903634,0.18461869,-0.11781317
-2.30215108,6.02996962,-4.15099255,0.39965402,-0.36461436,3.50121330,-3.57910067,0.18695431,-0.21873440,2.26027580,-0.23373371,0.00235119,-0.00112933,0.04569379,-0.03268187,0.00421389,-0.00914885,0.18222340,-0.11613568
-2.29614807,5.96576119,-4.09223264,0.39877840,-0.35890239,3.45284170,-3.52675452,0.18224988,-0.21768584,2.24970097,-0.23035743,0.00230826,-0.00114485,0.04389093,-0.03274803,0.00432288,-0.00920453,0.17947199,-0.11405539
-2.29014507,5.89841263,-4.01790463,0.39757404,-0.35246496,3.39963370,-3.46126223,0.17723565,-0.21551495,2.24114601,-0.22614609,0.00226982,-0.00115327,0.04205141,-0.03262828,0.00442508,-0.00920223,0.17639269,-0.11162093
-2.28414207,5.82852584,-3.92962996,0.39607291,-0.34552051,3.34227352,-3.38408429,0.17193208,-0.21225955,2.23448312,-0.22118030,0.00223522,-0.00115449,0.04020169,-0.03232314,0.00451861,-0.00914194,0.17301958,-0.10888800
-2.27813907,5.75670306,-3.82930957,0.39430728,-0.33830731,3.28146314,-3.29692219,0.16636335,-0.20797770,2.22956347,-0.21555274,0.00220372,-0.00114855,0.03836831,-0.03183660,0.00460198,-0.00902484,0.16939202,-0.10591863
-2.27213607,5.68353373,-3.71909244,0.39230847,-0.33107993,3.21790512,-3.20169050,0.16055735,-0.20274650,2.22622222,-0.20936643,0.00217452,-0.00113565,0.03657729,-0.03117601,0.00467406,-0.00885325,0.16555384,-0.10278031
-2.26613307,5.60958148,-3.60133534,0.39010553,-0.32410490,3.15228634,-3.10048146,0.15454549,-0.19666042,2.22428291,-0.20273277,0.00214681,-0.00111614,0.03485347,-0.03035197,0.00473416,-0.00863053,0.16155248,-0.09954486
-2.26013007,5.53537177,-3.47855408,0.38772409,-0.31765551,3.08526312,-2.99552201,0.14836240,-0.18982891,2.22356113,-0.19576910,0.00211978,-0.00109047,0.03321997,-0.02937810,0.00478198,-0.00836106,0.15743789,-0.09628719
-2.25412706,5.46138088,-3.35336737,0.38518542,-0.31200583,3.01744848,-2.88912436,0.14204555,-0.18237353,2.22386743,-0.18859612,0.00209261,-0.00105925,0.03169766,-0.02827070,0.00481766,-0.00805002,0.15326143,-0.09308378
-2.24812406,5.38802679,-3.22843431,0.38250579,-0.30742396,2.94940202,-2.78363091,0.13563477,-0.17442477,2.22500947,-0.18133504,0.00206453,-0.00102317,0.03030470,-0.02704831,0.00484167,-0.00770330,0.14907468,-0.09001105
-2.24212106,5.31566268,-3.10638747,0.37969629,-0.30416479,2.88162274,-2.68135506,0.12917162,-0.16611850,2.22679379,-0.17410466,0.00203481,-0.00098298,0.02905624,-0.02573124,0.00485488,-0.00732727,0.14492831,-0.08714362
-2.23611806,5.24457360,-2.98976354,0.37676302,-0.30246223,2.81454509,-2.58451984,0.12269884,-0.15759235,2.22902718,-0.16701844,0.00200282,-0.00093948,0.02796414,-0.02434103,0.00485844,-0.00692861,0.14087088,-0.08455243
-2.23011506,5.17497671,-2.88093404,0.37370791,-0.30252145,2.74853837,-2.49519622,0.11625966,-0.14898207,2.23151829,-0.16018175,0.00196802,-0.00089352,0.02703682,-0.02289988,0.00485376,-0.00651414,0.13694794,-0.08230291
-2.22411206,5.10702538,-2.78203862,0.37053001,-0.30451118,2.68390924,-2.41524365,0.10989714,-0.14041815,2.23407951,-0.15368936,0.00193000,-0.00084591,0.02627926,-0.02143010,0.00484247,-0.00609058,0.13320108,-0.08045310
-2.21810905,5.04081722,-2.69492363,0.36722729,-0.30855652,2.62090729,-2.34625484,0.10365354,-0.13202266,2.23652959,-0.14762334,0.00188851,-0.00079746,0.02569306,-0.01995354,0.00482638,-0.00566444,0.12966731,-0.07905203
-2.21210605,4.97640586,-2.62108865,0.36379889,-0.31473262,2.55973307,-2.28950746,0.09756973,-0.12390655,2.23869712,-0.14205147,0.00184343,-0.00074891,0.02527661,-0.01849110,0.00480738,-0.00524181,0.12637856,-0.07813816
-2.20610305,4.91381598,-2.56164329,0.36024770,-0.32305946,2.50054822,-2.24592473,0.09168455,-0.11616758,2.24042508,-0.13702624,0.00179484,-0.00070094,0.02502543,-0.01706232,0.00478745,-0.00482826,0.12336144,-0.07773817
-2.20010005,4.85306093,-2.51727654,0.35658309,-0.33349824,2.44348681,-2.21604695,0.08603437,-0.10888873,2.24157626,-0.13258450,0.00174300,-0.00065414,0.02493243,-0.01568495,0.00476860,-0.00442874,0.12063722,-0.07786609
-2.19409705,4.79416192,-2.48824020,0.35282366,-0.34594955,2.38866737,-2.20001547,0.08065261,-0.10213741,2.24203962,-0.12874790,0.00168834,-0.00060903,0.02498845,-0.01437476,0.00475283,-0.00404747,0.11822194,-0.07852279
-2.18809405,4.73716773,-2.47434765,0.34899984,-0.36025350,2.33620466,-2.19757038,0.07556940,-0.09596521,2.24173717,-0.12552392,0.00163148,-0.00056599,0.02518268,-0.01314529,0.00474211,-0.00368797,0.11612684,-0.07969600
-2.18209105,4.68217362,-2.47498847,0.34515597,-0.37619218,2.28622042,-2.20806237,0.07081123,-0.09040844,2.24063100,-0.12290769,0.00157321,-0.00052534,0.02550318,-0.01200783,0.00473836,-0.00335297,0.11435877,-0.08136074
-2.17608804,4.62933810,-2.48915868,0.34135189,-0.39349432,2.23885235,-2.23047880,0.06640079,-0.08548917,2.23873001,-0.12088435,0.00151447,-0.00048727,0.02593745,-0.01097137,0.00474346,-0.00304450,0.11292082,-0.08348026
-2.17008504,4.57889631,-2.51550595,0.33766363,-0.41184214,2.19426074,-2.26348342,0.06235679,-0.08121682,2.23609579,-0.11943193,0.00145634,-0.00045190,0.02647289,-0.01004277,0.00475920,-0.00276390,0.11181290,-0.08600749
-2.16408204,4.53116878,-2.55238800,0.33418317,-0.43088036,2.15263195,-2.30546845,0.05869390,-0.07759017,2.23284704,-0.11852467,0.00140000,-0.00041925,0.02709731,-0.00922686,0.00478730,-0.00251190,0.11103243,-0.08888685
-2.15807904,4.48656478,-2.59794222,0.33101714,-0.45022694,2.11417876,-2.35461715,0.05542270,-0.07459965,2.22916212,-0.11813644,0.00134671,-0.00038928,0.02779936,-0.00852673,0.00482938,-0.00228869,0.11057481,-0.09205654
-2.15207604,4.44557941,-2.65016370,0.32828438,-0.46948530,2.07913703,-2.40897457,0.05254978,-0.07222980,2.22527929,-0.11824428,0.00129779,-0.00036187,0.02856885,-0.00794398,0.00488700,-0.00209402,0.11043399,-0.09545096
-2.14607304,4.40878429,-2.70698839,0.32611232,-0.48825750,2.04775900,-2.46652368,0.05007779,-0.07046177,2.22149425,-0.11883182,0.00125455,-0.00033689,0.02939706,-0.00747901,0.00496161,-0.00192735,0.11060278,-0.09900349
-2.14007004,4.37681193,-2.76637797,0.32463245,-0.50615787,2.02030333,-2.52526357,0.04800563,-0.06927565,2.21815493,-0.11989229,0.00121829,-0.00031415,0.03027684,-0.00713134,0.00505454,-0.00178787,0.11107302,-0.10264917
-2.13406703,4.35033431,-2.82640268,0.32397479,-0.52282643,1.99702250,-2.58328669,0.04632859,-0.06865267,2.21565363,-0.12143110,0.00119026,-0.00029346,0.03120274,-0.00689991,0.00516702,-0.00167465,0.11183567,-0.10632740
-2.12806403,4.33003662,-2.88531843,0.32426175,-0.53794171,1.97814810,-2.63885149,0.04503864,-0.06857695,2.21441647,-0.12346770,0.00117162,-0.00027462,0.03217089,-0.00678329,0.00530011,-0.00158676,0.11288068,-0.10998444
-2.12206103,4.31658749,-2.94163470,0.32560164,-0.55123202,1.96387509,-2.69044739,0.04412461,-0.06903686,2.21489091,-0.12603674,0.00116340,-0.00025745,0.03317886,-0.00677997,0.00545473,-0.00152327,0.11419670,-0.11357550
-2.11605803,4.31060726,-2.99417016,0.32808208,-0.56248502,1.95434569,-2.73684916,0.04357255,-0.07002589,2.21753156,-0.12918819,0.00116649,-0.00024178,0.03422544,-0.00688846,0.00563160,-0.00148341,0.11577081,-0.11706652
-2.11005503,4.31263611,-3.04209333,0.33176375,-0.57155482,1.94963428,-2.77715821,0.04336602,-0.07154292,2.22278516,-0.13298666,0.00118161,-0.00022748,0.03531026,-0.00710742,0.00583119,-0.00146656,0.11758802,-0.12043526
-2.10405203,4.32310398,-3.08494657,0.33667473,-0.57836643,1.94973408,-2.81082901,0.04348638,-0.07359201,2.23107539,-0.13750961,0.00120929,-0.00021442,0.03643342,-0.00743569,0.00605378,-0.00147232,0.11963082,-0.12367194
-2.09804902,4.34230404,-3.12265208,0.34280602,-0.58291725,1.95454671,-2.83767933,0.04391318,-0.07618158,2.24278830,-0.14284469,0.00124986,-0.00020255,0.03759506,-0.00787225,0.00629933,-0.00150053,0.12187883,-0.12677908
-2.09204602,4.37037146,-3.15549980,0.35010819,-0.58527558,1.96387548,-2.85788406,0.04462452,-0.07932308,2.25825911,-0.14908613,0.00130341,-0.00019184,0.03879492,-0.00841609,0.00656754,-0.00155124,0.12430838,-0.12977082
-2.08604302,4.40726888,-3.18411786,0.35848977,-0.58557609,1.97742295,-2.87195298,0.04559736,-0.08302930,2.27776103,-0.15633045,0.00136983,-0.00018229,0.04003192,-0.00906610,0.00685783,-0.00162475,0.12689232,-0.13267152
-2.08004002,4.45277962,-3.20942705,0.36781739,-0.58401267,1.99479338,-2.88069361,0.04680791,-0.08731226,2.30149664,-0.16467143,0.00144878,-0.00017396,0.04130378,-0.00982083,0.00716929,-0.00172157,0.12959994,-0.13551382
-2.07403702,4.50650919,-3.23258149,0.37791775,-0.58082882,2.01550009,-2.88516104,0.04823197,-0.09218092,2.32959226,-0.17419478,0.00153970,-0.00016692,0.04260672,-0.01067823,0.00750077,-0.00184235,0.13239708,-0.13833629
-2.06803402,4.56789531,-3.25489866,0.38858153,-0.57630614,2.03897759,-2.88659738,0.04984524,-0.09763874,2.36209547,-0.18497256,0.00164181,-0.00016128,0.04393521,-0.01163544,0.00785085,-0.00198788,0.13524650,-0.14118065
-2.06203102,4.63622584,-3.27778203,0.39956911,-0.57075152,2.06459813,-2.88636367,0.05162364,-0.10368131,2.39897576,-0.19705759,0.00175413,-0.00015719,0.04528188,-0.01268847,0.00821787,-0.00215899,0.13810837,-0.14408882
-2.05602801,4.71066392,-3.30264019,0.41061780,-0.56448354,2.09169197,-2.88586771,0.05354357,-0.11029405,2.44012818,-0.21047822,0.00187552,-0.00015479,0.04663748,-0.01383197,0.00860004,-0.00235652,0.14094103,-0.14709993
-2.05002501,4.79027876,-3.33080631,0.42145043,-0.55781877,2.11957041,-2.88649109,0.05558214,-0.11745034,2.48537963,-0.22523365,0.00200466,-0.00015424,0.04799102,-0.01505902,0.00899543,-0.00258124,0.14370186,-0.15024741
-2.04402201,4.87408064,-3.36346176,0.43178487,-0.55105869,2.14755037,-2.88951900,0.05771738,-0.12510986,2.53449719,-0.24128992,0.00214012,-0.00015573,0.04932995,-0.01636096,0.00940205,-0.00283375,0.14634837,-0.15355634
-2.03801901,4.96105787,-3.40156746,0.44134408,-0.54447761,2.17497944,-2.89607584,0.05992833,-0.13321762,2.58719805,-0.25857704,0.00228035,-0.00015941,0.05064050,-0.01772730,0.00981794,-0.00311445,0.14883929,-0.15704118
-2.03201601,5.05021388,-3.44580586,0.44986611,-0.53831226,2.20126003,-2.90706948,0.06219522,-0.14170340,2.64316017,-0.27698721,0.00242378,-0.00016544,0.05190805,-0.01914566,0.01024121,-0.00342344,0.15113578,-0.16070402
-2.02601301,5.14060232,-3.49653632,0.45711381,-0.53275335,2.22587124,-2.92314642,0.06449942,-0.15048194,2.70203320,-0.29637439,0.00256877,-0.00017396,0.05311761,-0.02060187,0.01067010,-0.00376044,0.15320253,-0.16453344
-2.02001001,5.23135809,-3.55376536,0.46288354,-0.52793949,2.24838740,-2.94465961,0.06682354,-0.15945374,2.76344883,-0.31655530,0.00271374,-0.00018509,0.05425427,-0.02208010,0.01110301,-0.00412475,0.15500885,-0.16850394
-2.01400700,5.32172285,-3.61713297,0.46701268,-0.52395350,2.26849230,-2.97164972,0.06915134,-0.16850653,2.82703013,-0.33731184,0.00285715,-0.00019889,0.05530375,-0.02356310,0.01153857,-0.00451517,0.15652963,-0.17257617
-2.00800400,5.41106356,-3.68591518,0.46938541,-0.52082120,2.28598816,-3.00384051,0.07146770,-0.17751726,2.89239941,-0.35839496,0.00299759,-0.00021541,0.05625280,-0.02503254,0.01197562,-0.00492995,0.15774605,-0.17669772
-2.00200100,5.49888324,-3.75904231,0.46993662,-0.51851268,2.30079905,-3.04064763,0.07375858,-0.18635481,2.95918422,-0.37952985,0.00313379,-0.00023464,0.05708968,-0.02646940,0.01241324,-0.00536676,0.15864610,-0.18080457
-1.99599800,5.58482343,-3.83513173,0.46865372,-0.51694571,2.31296848,-3.08120031,0.07601090,-0.19488297,3.02702139,-0.40042229,0.00326469,-0.00025650,0.05780453,-0.02785441,0.01285068,-0.00582264,0.15922493,-0.18482305
-1.98999500,5.66865871,-3.91253339,0.46557631,-0.51599116,2.32265126,-3.12437414,0.07821248,-0.20296386,3.09555917,-0.42076606,0.00338943,-0.00028088,0.05838957,-0.02916862,0.01328737,-0.00629401,0.15948479,-0.18867235
-1.98399200,5.75028359,-3.98938568,0.46079376,-0.51547995,2.33010018,-3.16883349,0.08035207,-0.21046158,3.16445742,-0.44025098,0.00350746,-0.00030759,0.05883940,-0.03039387,0.01372282,-0.00677666,0.15943481,-0.19226724
-1.97798899,5.82969297,-4.06367920,0.45444084,-0.51521136,2.33564813,-3.21308114,0.08241924,-0.21724582,3.23338639,-0.45857144,0.00361850,-0.00033638,0.05915098,-0.03151335,0.01415654,-0.00726577,0.15909054,-0.19552108
-1.97198599,5.90695742,-4.13332561,0.44669169,-0.51496200,2.33968666,-3.25551308,0.08440448,-0.22319553,3.30202414,-0.47543507,0.00372258,-0.00036693,0.05932366,-0.03251213,0.01458801,-0.00775596,0.15847320,-0.19834887
-1.96598299,5.98219502,-4.19622855,0.43775235,-0.51449538,2.34264218,-3.29447598,0.08629923,-0.22820223,3.37005333,-0.49057112,0.00382006,-0.00039887,0.05935907,-0.03337758,0.01501653,-0.00824138,0.15760876,-0.20067031
-1.95997999,6.05554151,-4.25035410,0.42785236,-0.51357138,2.34495094,-3.32832518,0.08809604,-0.23217314,3.43715764,-0.50373843,0.00391159,-0.00043175,0.05926096,-0.03409985,0.01544115,-0.00871573,0.15652696,-0.20241260
-1.95397699,6.12712052,-4.29379796,0.41723582,-0.51195551,2.34703412,-3.35548096,0.08978869,-0.23503371,3.50301835,-0.51473247,0.00399814,-0.00046510,0.05903488,-0.03467211,0.01586064,-0.00917245,0.15526010,-0.20351303
-1.94797399,6.19701576,-4.32484716,0.40615225,-0.50942754,2.34927441,-3.37448117,0.09137244,-0.23672968,3.56731150,-0.52339126,0.00408094,-0.00049836,0.05868798,-0.03509082,0.01627336,-0.00960481,0.15384192,-0.20392120
-1.94197099,6.26524668,-4.34203426,0.39484775,-0.50578920,2.35199504,-3.38402861,0.09284421,-0.23722845,3.62970592,-0.52960004,0.00416143,-0.00053098,0.05822865,-0.03535581,0.01667727,-0.01000605,0.15230642,-0.20360074
-1.93596798,6.33174903,-4.34418246,0.38355686,-0.50087088,2.35544242,-3.38303177,0.09420291,-0.23651991,3.68986254,-0.53329431,0.00424124,-0.00056238,0.05766618,-0.03547027,0.01706991,-0.01036958,0.15068678,-0.20253062
-1.92996498,6.39636125,-4.33044044,0.37249531,-0.49453706,2.35977320,-3.37063784,0.09544964,-0.23461642,3.74743490,-0.53446130,0.00432208,-0.00059195,0.05701051,-0.03544061,0.01744837,-0.01068909,0.14901433,-0.20070586
-1.92396198,6.45881749,-4.30030624,0.36185416,-0.48669039,2.36504620,-3.34625735,0.09658798,-0.23155232,3.80207122,-0.53313980,0.00440569,-0.00061912,0.05627190,-0.03527623,0.01780942,-0.01095881,0.14731776,-0.19813776
-1.91795898,6.51874742,-4.25363984,0.35179519,-0.47727447,2.37121962,-3.30958011,0.09762418,-0.22738262,3.85341771,-0.52941828,0.00449375,-0.00064334,0.05546073,-0.03498912,0.01814951,-0.01117361,0.14562240,-0.19485360
-1.91195598,6.57568282,-4.19066460,0.34244801,-0.46627512,2.37815354,-3.26058224,0.09856739,-0.22218132,3.90112315,-0.52343155,0.00458778,-0.00066411,0.05458727,-0.03459348,0.01846488,-0.01132921,0.14394975,-0.19089591
-1.90595298,6.62907038,-4.11195800,0.33390851,-0.45372046,2.38561741,-3.19952461,0.09942976,-0.21603914,3.94484440,-0.51535602,0.00468909,-0.00068097,0.05366156,-0.03410514,0.01875173,-0.01142228,0.14231716,-0.18632120
-1.89994997,6.67829009,-4.01843255,0.32623896,-0.43967960,2.39330215,-3.12694331,0.10022647,-0.20906089,3.98425269,-0.50540383,0.00479865,-0.00069355,0.05269327,-0.03354103,0.01900633,-0.01145062,0.14073778,-0.18119844
-1.89394697,6.72267795,-3.91130806,0.31946937,-0.42426022,2.40083619,-3.04363260,0.10097572,-0.20136259,4.01904017,-0.49381612,0.00491705,-0.00070157,0.05169166,-0.03291859,0.01922516,-0.01141322,0.13922054,-0.17560719
-1.88794397,6.76155186,-3.79207655,0.31360004,-0.40760514,2.40780440,-2.95062160,0.10169857,-0.19306849,4.04892652,-0.48085571,0.00504441,-0.00070485,0.05066554,-0.03225519,0.01940510,-0.01131030,0.13777048,-0.16963553
-1.88194097,6.79423927,-3.66246138,0.30860511,-0.38988803,2.41376923,-2.84914554,0.10241870,-0.18430790,4.07366510,-0.46679953,0.00518037,-0.00070330,0.04962325,-0.03156756,0.01954355,-0.01114338,0.13638906,-0.16337784
-1.87593797,6.82010514,-3.52437243,0.30443670,-0.37130837,2.41829271,-2.74061299,0.10316205,-0.17521225,4.09304853,-0.45193111,0.00532404,-0.00069695,0.04857269,-0.03087135,0.01963860,-0.01091522,0.13507467,-0.15693261
-1.86993497,6.83857872,-3.37985871,0.30102960,-0.35208599,2.42095841,-2.62657025,0.10395631,-0.16591224,4.10691313,-0.43653342,0.00547401,-0.00068592,0.04752127,-0.03018062,0.01968913,-0.01062977,0.13382319,-0.15040019
-1.86393197,6.84917789,-3.23106045,0.29830608,-0.33245527,2.42139220,-2.50866414,0.10483040,-0.15653520,4.11514222,-0.42088231,0.00562834,-0.00067045,0.04647597,-0.02950761,0.01969490,-0.01029209,0.13262861,-0.14388067
-1.85792896,6.85152987,-3.08016197,0.29618065,-0.31265922,2.41928092,-2.38860459,0.10581370,-0.14720282,4.11766802,-0.40524080,0.00578468,-0.00065087,0.04544333,-0.02886243,0.01965666,-0.00990819,0.13148359,-0.13747200
-1.85192596,6.84538739,-2.92934694,0.29456453,-0.29294365,2.41438799,-2.26812809,0.10693533,-0.13802926,4.11447215,-0.38985436,0.00594026,-0.00062758,0.04442938,-0.02825300,0.01957610,-0.00948488,0.13038014,-0.13126821
-1.84592296,6.83063951,-2.78075705,0.29336970,-0.27355159,2.40656535,-2.14896298,0.10822326,-0.12911957,4.10558462,-0.37494727,0.00609203,-0.00060108,0.04343967,-0.02768504,0.01945595,-0.00902958,0.12931018,-0.12535795
-1.83991996,6.80731696,-2.63645525,0.29251232,-0.25471809,2.39576126,-2.03279764,0.10970336,-0.12056861,4.09108169,-0.36072016,0.00623676,-0.00057190,0.04247919,-0.02716214,0.01929985,-0.00855014,0.12826599,-0.11982324
-1.83391696,6.77559178,-2.49839400,0.29191549,-0.23666555,2.38202352,-1.92125197,0.11139852,-0.11246032,4.07108260,-0.34734863,0.00637117,-0.00054062,0.04155233,-0.02668598,0.01911237,-0.00805457,0.12724071,-0.11473855
-1.82791396,6.73577148,-2.36838889,0.29151127,-0.21959969,2.36549820,-1.81585279,0.11332764,-0.10486733,4.04574554,-0.33498290,0.00649206,-0.00050784,0.04066286,-0.02625658,0.01889882,-0.00755092,0.12622865,-0.11017009
-1.82191096,6.68828854,-2.24809784,0.29124197,-0.20370622,2.34642402,-1.71801323,0.11550476,-0.09785097,4.01526322,-0.32374836,0.00659642,-0.00047418,0.03981383,-0.02587267,0.01866520,-0.00704702,0.12522555,-0.10617530
