energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-3.31065533,2.26076415,-1.01590260,0.33356995,-0.17988208,1.23390742,-0.60155227,0.00149414,-0.00005082,0.30743516,-0.01512700,0.66500264,-0.50155719,0.00000000,-0.00000000,0.51877413,-0.22178168,0.00765389,-0.00204396
-3.30465233,2.28038729,-1.07808833,0.33938571,-0.19393808,1.25080529,-0.65411323,0.00154948,-0.00006428,0.30827209,-0.01539965,0.66158459,-0.52063294,0.00000000,-0.00000000,0.51687730,-0.22655155,0.00771973,-0.00212570
-3.29864932,2.29310007,-1.14456967,0.34414622,-0.20936532,1.26498275,-0.71115733,0.00160461,-0.00008106,0.30752692,-0.01611460,0.65553041,-0.53995829,0.00000000,-0.00000000,0.51251521,-0.23108067,0.00775657,-0.00220921
-3.29264632,2.29944878,-1.21536103,0.34795824,-0.22615080,1.27662821,-0.77278898,0.00166001,-0.00010178,0.30532725,-0.01727884,0.64699677,-0.55943723,0.00000000,-0.00000000,0.50586736,-0.23531376,0.00776645,-0.00229426
-3.28664332,2.30019155,-1.29052337,0.35096329,-0.24427639,1.28602435,-0.83909926,0.00171628,-0.00012716,0.30184082,-0.01890762,0.63621284,-0.57901225,0.00000000,-0.00000000,0.49717163,-0.23922834,0.00775228,-0.00238096
-3.28064032,2.29626757,-1.37015945,0.35333148,-0.26371742,1.29353386,-0.91015735,0.00177413,-0.00015796,0.29727032,-0.02102457,0.62347332,-0.59866724,0.00000000,-0.00000000,0.48671611,-0.24283716,0.00771770,-0.00246972
-3.27463732,2.28875846,-1.45440464,0.35525401,-0.28444081,1.29958147,-0.98599979,0.00183430,-0.00019503,0.29184673,-0.02366149,0.60912912,-0.61842809,0.00000000,-0.00000000,0.47482914,-0.24618955,0.00766694,-0.00256124
-3.26863432,2.27884357,-1.54341332,0.35693442,-0.30640279,1.30463311,-1.06661794,0.00189756,-0.00023928,0.28582162,-0.02685784,0.59357618,-0.63836099,0.00000000,-0.00000000,0.46186785,-0.24937139,0.00760464,-0.00265647
-3.26263132,2.26775116,-1.63734089,0.35857927,-0.32954626,1.30917320,-1.15194386,0.00196462,-0.00029166,0.27945871,-0.03065997,0.57724289,-0.65856822,0.00000000,-0.00000000,0.44820577,-0.25250363,0.00753568,-0.00275657
-3.25662831,2.25670756,-1.73632221,0.36038841,-0.35379789,1.31368094,-1.24183529,0.00203612,-0.00035313,0.27302491,-0.03511993,0.56057645,-0.67918173,0.00000000,-0.00000000,0.43422004,-0.25573938,0.00746495,-0.00286285
-3.25062531,2.24688670,-1.84044697,0.36254553,-0.37906502,1.31860705,-1.33606034,0.00211252,-0.00042465,0.26678138,-0.04029395,0.54402888,-0.70035443,0.00000000,-0.00000000,0.42027879,-0.25925959,0.00739713,-0.00297668
-3.24462231,2.23936210,-1.94973321,0.36520921,-0.40523270,1.32435177,-1.43428282,0.00219412,-0.00050716,0.26097478,-0.04624063,0.52804298,-0.72224978,0.00000000,-0.00000000,0.40672917,-0.26326728,0.00733659,-0.00309945
-3.23861931,2.23506352,-2.06410021,0.36850519,-0.43216090,1.33124528,-1.53604902,0.00228100,-0.00060151,0.25582910,-0.05301864,0.51303896,-0.74502994,0.00000000,-0.00000000,0.39388658,-0.26798058,0.00728711,-0.00323249
-3.23261631,2.23474004,-2.18334200,0.37251991,-0.45968220,1.33953154,-1.64077701,0.00237296,-0.00070844,0.25153849,-0.06068422,0.49940196,-0.76884312,0.00000000,-0.00000000,0.38202541,-0.27362472,0.00725182,-0.00337692
-3.22661331,2.23893111,-2.30710321,0.37729587,-0.48760028,1.34935604,-1.74774945,0.00246954,-0.00082855,0.24826109,-0.06928832,0.48747105,-0.79381062,0.00000000,-0.00000000,0.37137176,-0.28042312,0.00723303,-0.00353368
-3.22061031,2.24794664,-2.43485860,0.38282900,-0.51568923,1.36075822,-1.85611070,0.00257000,-0.00096221,0.24611426,-0.07887346,0.47752991,-0.82001433,0.00000000,-0.00000000,0.36209815,-0.28858797,0.00723218,-0.00370334
-3.21460730,2.26185675,-2.56589764,0.38906798,-0.54369413,1.37366874,-1.96486910,0.00267330,-0.00110956,0.24517128,-0.08947054,0.46979948,-0.84748514,0.00000000,-0.00000000,0.35432056,-0.29831049,0.00724980,-0.00388612
-3.20860430,2.28049146,-2.69931560,0.39591583,-0.57133282,1.38791157,-2.07290492,0.00277815,-0.00127043,0.24545954,-0.10109547,0.46443279,-0.87619311,0.00000000,-0.00000000,0.34809762,-0.30975128,0.00728549,-0.00408178
-3.20260130,2.30344997,-2.83401190,0.40323339,-0.59829918,1.40321089,-2.17898439,0.00288303,-0.00144433,0.24696031,-0.11374596,0.46151201,-0.90603967,0.00000000,-0.00000000,0.34343198,-0.32303108,0.00733795,-0.00428957
-3.19659830,2.33011892,-2.96869672,0.41084473,-0.62426781,1.41920220,-2.28177962,0.00298620,-0.00163040,0.24961004,-0.12739842,0.46104780,-0.93685253,0.00000000,-0.00000000,0.34027360,-0.33822231,0.00740509,-0.00450825
-3.19059530,2.35969857,-3.10190596,0.41854406,-0.64890009,1.43544719,-2.37989444,0.00308581,-0.00182738,0.25330310,-0.14200527,0.46298086,-0.96838361,0.00000000,-0.00000000,0.33852481,-0.35534176,0.00748408,-0.00473605
-3.18459230,2.39123561,-3.23202477,0.42610396,-0.67185161,1.45145150,-2.47189523,0.00317987,-0.00203362,0.25789574,-0.15749275,0.46718564,-1.00031014,0.00000000,-0.00000000,0.33804666,-0.37434474,0.00757151,-0.00497068
-3.17858929,2.42366102,-3.35731901,0.43328443,-0.69278058,1.46668464,-2.55634605,0.00326641,-0.00224704,0.26321128,-0.17375936,0.47347593,-1.03223912,0.00000000,-0.00000000,0.33866650,-0.39512100,0.00766351,-0.00520938
-3.17258629,2.45583129,-3.47597395,0.43984234,-0.71135710,1.48060103,-2.63184675,0.00334346,-0.00246521,0.26904618,-0.19067514,0.48161229,-1.06371494,0.00000000,-0.00000000,0.34018609,-0.41749281,0.00775594,-0.00544894
-3.16658329,2.48657137,-3.58613895,0.44554098,-0.72727284,1.49266137,-2.69707273,0.00340917,-0.00268533,0.27517687,-0.20808186,0.49131083,-1.09423021,0.00000000,-0.00000000,0.34239021,-0.44121521,0.00784452,-0.00568581
-3.16058029,2.51471748,-3.68597661,0.45015911,-0.74025086,1.50235338,-2.75081468,0.00346182,-0.00290429,0.28136706,-0.22579430,0.50225323,-1.12323913,0.00000000,-0.00000000,0.34505518,-0.46597873,0.00792502,-0.00591618
-3.15457729,2.53915826,-3.77371465,0.45349936,-0.75005503,1.50921103,-2.79201675,0.00349995,-0.00311876,0.28737525,-0.24360262,0.51409751,-1.15017320,0.00000000,-0.00000000,0.34795715,-0.49141460,0.00799337,-0.00613607
-3.14857429,2.55887282,-3.84769854,0.45539538,-0.75649870,1.51283173,-2.81981153,0.00352234,-0.00332523,0.29296238,-0.26127578,0.52648927,-1.17445854,0.00000000,-0.00000000,0.35087975,-0.51710228,0.00804587,-0.00634145
-3.14257129,2.57296428,-3.90644282,0.45571774,-0.75945220,1.51289071,-2.83355021,0.00352808,-0.00352013,0.29789912,-0.27856616,0.53907299,-1.19553425,0.00000000,-0.00000000,0.35362097,-0.54257941,0.00807923,-0.00652836
-3.13656828,2.58068784,-3.94867920,0.45437821,-0.75884883,1.50915224,-2.83282662,0.00351661,-0.00369995,0.30197285,-0.29521510,0.55150298,-1.21287107,0.00000000,-0.00000000,0.35599901,-0.56735367,0.00809076,-0.00669305
-3.13056528,2.58147266,-3.97339940,0.45133230,-0.75468900,1.50147738,-2.81749412,0.00348772,-0.00386128,0.30499382,-0.31095933,0.56345362,-1.22598956,0.00000000,-0.00000000,0.35785703,-0.59091634,0.00807837,-0.00683207
-3.12456228,2.57493682,-3.97989098,0.44658022,-0.74704230,1.48982813,-2.78767446,0.00344156,-0.00400097,0.30680066,-0.32553806,0.57462860,-1.23447715,0.00000000,-0.00000000,0.35906661,-0.61275711,0.00804065,-0.00694242
-3.11855928,2.56089534,-3.96776490,0.44016598,-0.73604735,1.47426792,-2.74375819,0.00337866,-0.00411624,0.30726468,-0.33870048,0.58476866,-1.23800333,0.00000000,-0.00000000,0.35953002,-0.63237952,0.00797688,-0.00702162
-3.11255628,2.53936113,-3.93697333,0.43217508,-0.72190946,1.45495869,-2.68639663,0.00329986,-0.00420472,0.30629323,-0.35021340,0.59365782,-1.23633239,0.00000000,-0.00000000,0.35918122,-0.64931658,0.00788705,-0.00706781
-3.10655328,2.51053919,-3.88781726,0.42273070,-0.70489595,1.43215467,-2.61648563,0.00320635,-0.00426459,0.30383171,-0.35986872,0.60112769,-1.22933315,0.00000000,-0.00000000,0.35798563,-0.66314586,0.00777180,-0.00707983
-3.10055028,2.47481447,-3.82094345,0.41198874,-0.68532956,1.40619336,-2.53514187,0.00309957,-0.00429460,0.29986433,-0.36749041,0.60705985,-1.21698530,0.00000000,-0.00000000,0.35593879,-0.67350342,0.00763237,-0.00705725
-3.09454727,2.43273425,-3.73733077,0.40013197,-0.66357989,1.37748398,-2.44367253,0.00298123,-0.00429414,0.29441367,-0.37294077,0.61138628,-1.19938211,0.00000000,-0.00000000,0.35306403,-0.68009609,0.00747055,-0.00700038
-3.08854427,2.38498572,-3.63826649,0.38736359,-0.64005345,1.34649406,-2.34353977,0.00285318,-0.00426327,0.28753893,-0.37612554,0.61408777,-1.17672937,0.00000000,-0.00000000,0.34940931,-0.68271151,0.00728857,-0.00691029
-3.08254127,2.33236984,-3.52531351,0.37390036,-0.61518243,1.31373453,-2.23632126,0.00271744,-0.00420269,0.27933311,-0.37699779,0.61519071,-1.14934063,0.00000000,-0.00000000,0.34504335,-0.68122548,0.00708900,-0.00678878
-3.07653827,2.27577259,-3.40026962,0.35996580,-0.58941287,1.27974401,-2.12366842,0.00257608,-0.00411374,0.26991909,-0.37556026,0.61476213,-1.11762899,0.00000000,-0.00000000,0.34005129,-0.67560631,0.00687467,-0.00663829
-3.07053527,2.21613467,-3.26512053,0.34578361,-0.56319243,1.24507274,-2.00726391,0.00243120,-0.00399836,0.25944499,-0.37186615,0.61290359,-1.08209563,0.00000000,-0.00000000,0.33452998,-0.66591609,0.00664855,-0.00646189
-3.06453227,2.15442086,-3.12198834,0.33157153,-0.53695838,1.21026674,-1.88877991,0.00228487,-0.00385901,0.24807876,-0.36601824,0.60974410,-1.04331581,0.00000000,-0.00000000,0.32858331,-0.65230859,0.00641363,-0.00626313
-3.05852926,2.09159012,-2.97307749,0.31753594,-0.51112616,1.17585275,-1.76983876,0.00213904,-0.00369860,0.23600243,-0.35816639,0.60543251,-1.00192270,0.00000000,-0.00000000,0.32231748,-0.63502423,0.00617287,-0.00604597
-3.05252626,2.02856748,-2.82062007,0.30386731,-0.48607899,1.14232434,-1.65197707,0.00199555,-0.00352039,0.22340611,-0.34850354,0.60012965,-0.95858989,0.00000000,-0.00000000,0.31583664,-0.61438203,0.00592909,-0.00581463
-3.04652326,1.96621868,-2.66682255,0.29073653,-0.46215878,1.11012958,-1.53661451,0.00185608,-0.00332790,0.21048202,-0.33726037,0.59400076,-0.91401313,0.00000000,-0.00000000,0.30923893,-0.59076923,0.00568487,-0.00557353
-3.04052026,1.90532820,-2.51381568,0.27829240,-0.43965873,1.07966077,-1.42502815,0.00172206,-0.00312480,0.19741879,-0.32469889,0.58720840,-0.86889213,0.00000000,-0.00000000,0.30261309,-0.56462881,0.00544255,-0.00532710
-3.03451726,1.84658151,-2.36360933,0.26665995,-0.41881787,1.05124623,-1.31833281,0.00159473,-0.00291481,0.18439623,-0.31110512,0.57990625,-0.82391311,0.00000000,-0.00000000,0.29603580,-0.53644564,0.00520415,-0.00507970
-3.02851426,1.79055181,-2.21805341,0.25593992,-0.39981752,1.02514454,-1.21746771,0.00147507,-0.00270159,0.17158063,-0.29678131,0.57223396,-0.77973263,0.00000000,-0.00000000,0.28956968,-0.50673177,0.00497137,-0.00483553
-3.02251126,1.73769148,-2.07880615,0.24620901,-0.38277997,1.00154128,-1.12318952,0.00136379,-0.00248867,0.15912094,-0.28203792,0.56431324,-0.73696329,0.00000000,-0.00000000,0.28326221,-0.47601151,0.00474554,-0.00459850
-3.01650825,1.68832843,-1.94731021,0.23752093,-0.36776919,0.98054807,-1.03607157,0.00126136,-0.00227935,0.14714579,-0.26718560,0.55624536,-0.69616182,0.00000000,-0.00000000,0.27714536,-0.44480694,0.00452770,-0.00437215
-3.01050525,1.64266701,-1.82477703,0.22990813,-0.35479343,0.96220417,-0.95650851,0.00116802,-0.00207665,0.13576135,-0.25252765,0.54810993,-0.65781956,0.00000000,-0.00000000,0.27123603,-0.41362425,0.00431854,-0.00415963
-3.00450225,1.60079328,-1.71217919,0.22338396,-0.34380970,0.94648020,-0.88472612,0.00108376,-0.00188326,0.12505026,-0.23835290,0.53996510,-0.62235578,0.00000000,-0.00000000,0.26553717,-0.38294153,0.00411847,-0.00396363
-2.99849925,1.56268417,-1.61025041,0.21794520,-0.33472968,0.93328383,-0.82079507,0.00100836,-0.00170150,0.11507142,-0.22492946,0.53184890,-0.59011361,0.00000000,-0.00000000,0.26003956,-0.35319829,0.00392765,-0.00378632
-2.99249625,1.52821990,-1.51949239,0.21357477,-0.32742686,0.92246723,-0.76464799,0.00094145,-0.00153329,0.10586061,-0.21249932,0.52378172,-0.56135845,0.00000000,-0.00000000,0.25472401,-0.32478697,0.00374603,-0.00362942
-2.98649325,1.49719909,-1.44018727,0.21024450,-0.32174449,0.91383591,-0.71609863,0.00088247,-0.00138018,0.09743197,-0.20127395,0.51576964,-0.53627873,0.00000000,-0.00000000,0.24956398,-0.29804653,0.00357340,-0.00349414
-2.98049025,1.46935578,-1.37241480,0.20791780,-0.31750403,0.90715861,-0.67486231,0.00083077,-0.00124331,0.08978004,-0.19143083,0.50780844,-0.51498846,0.00000000,-0.00000000,0.24452845,-0.27325829,0.00340942,-0.00338120
-2.97448724,1.44437771,-1.31607258,0.20655232,-0.31451357,0.90217784,-0.64057654,0.00078561,-0.00112346,0.08288237,-0.18311104,0.49988811,-0.49753139,0.00000000,-0.00000000,0.23958484,-0.25064380,0.00325369,-0.00329091
-2.96848424,1.42192525,-1.27089818,0.20610227,-0.31257608,0.89862086,-0.61282107,0.00074620,-0.00102106,0.07670251,-0.17641774,0.49199762,-0.48388603,0.00000000,-0.00000000,0.23470192,-0.23036464,0.00310575,-0.00322315
-2.96248124,1.40165016,-1.23649191,0.20652069,-0.31149685,0.89621070,-0.59113655,0.00071174,-0.00093623,0.07119321,-0.17141550,0.48412964,-0.47397149,0.00000000,-0.00000000,0.22985261,-0.21252397,0.00296514,-0.00317745
-2.95647824,1.38321378,-1.21233897,0.20776143,-0.31109018,0.89467684,-0.57504120,0.00068144,-0.00086882,0.06629974,-0.16813035,0.47628527,-0.46765333,0.00000000,-0.00000000,0.22501650,-0.19716947,0.00283145,-0.00315300
-2.95047524,1.36630412,-1.19783030,0.20978093,-0.31118475,0.89376550,-0.56404517,0.00065455,-0.00081841,0.06196309,-0.16655061,0.46847834,-0.46474947,0.00000000,-0.00000000,0.22018209,-0.18429750,0.00270428,-0.00314870
-2.94447224,1.35065141,-1.19228131,0.21253993,-0.31162782,0.89324916,-0.55766211,0.00063040,-0.00078439,0.05812308,-0.16662816,0.46073930,-0.46503569,0.00000000,-0.00000000,0.21534863,-0.17385808,0.00258334,-0.00316322
-2.93846923,1.33604176,-1.19494821,0.21600501,-0.31228797,0.89293523,-0.55541821,0.00060840,-0.00076598,0.05472118,-0.16828034,0.45311854,-0.46825067,0.00000000,-0.00000000,0.21052763,-0.16576051,0.00246837,-0.00319498
-2.93246623,1.32232884,-1.20504192,0.22015000,-0.31305656,0.89267365,-0.55685855,0.00058807,-0.00076226,0.05170300,-0.17139229,0.44568895,-0.47410062,0.00000000,-0.00000000,0.20574389,-0.15987933,0.00235924,-0.00324225
-2.92646323,1.30944314,-1.22173975,0.22495741,-0.31384792,0.89236337,-0.56155111,0.00056905,-0.00077218,0.04902032,-0.17581969,0.43854782,-0.48226344,0.00000000,-0.00000000,0.20103617,-0.15606040,0.00225588,-0.00330309
-2.92046023,1.29739893,-1.24419525,0.23041971,-0.31459840,0.89195766,-0.56908885,0.00055109,-0.00079465,0.04663273,-0.18139202,0.43181766,-0.49239269,0.00000000,-0.00000000,0.19645749,-0.15412697,0.00215831,-0.00337548
-2.91445723,1.28629861,-1.27154682,0.23654046,-0.31526462,0.89146802,-0.57909028,0.00053407,-0.00082851,0.04450881,-0.18791612,0.42564630,-0.50412154,0.00000000,-0.00000000,0.19207503,-0.15388566,0.00206663,-0.00345724
-2.90845423,1.27633449,-1.30292585,0.24333536,-0.31582106,0.89096673,-0.59119906,0.00051799,-0.00087256,0.04262687,-0.19518030,0.42020583,-0.51706693,0.00000000,-0.00000000,0.18796971,-0.15513209,0.00198104,-0.00354612
-2.90245123,1.26778787,-1.33746498,0.25083292,-0.31625728,0.89058798,-0.60508302,0.00050296,-0.00092563,0.04097516,-0.20295876,0.41569056,-0.53083425,0.00000000,-0.00000000,0.18423548,-0.15765633,0.00190176,-0.00363981
-2.89644822,1.26102531,-1.37430717,0.25907483,-0.31657510,0.89052729,-0.62043332,0.00048920,-0.00098653,0.03955179,-0.21101651,0.41231390,-0.54502259,0.00000000,-0.00000000,0.18097822,-0.16124791,0.00182911,-0.00373597
-2.89044522,1.25649221,-1.41261592,0.26811579,-0.31678582,0.89103937,-0.63696384,0.00047702,-0.00105413,0.03836422,-0.21911451,0.41030412,-0.55923094,0.00000000,-0.00000000,0.17831444,-0.16570055,0.00176345,-0.00383226
-2.88444222,1.25470335,-1.45158717,0.27802274,-0.31690791,0.89243407,-0.65441131,0.00046679,-0.00112735,0.03742836,-0.22701520,0.40989905,-0.57306513,0.00000000,-0.00000000,0.17636961,-0.17081643,0.00170514,-0.00392637
-2.87843922,1.25623070,-1.49046247,0.28887325,-0.31696508,0.89507054,-0.67253625,0.00045896,-0.00120517,0.03676755,-0.23448810,0.41133977,-0.58614568,0.00000000,-0.00000000,0.17527617,-0.17641014,0.00165462,-0.00401612
-2.87243622,1.26168828,-1.52854363,0.30075320,-0.31698496,0.89934927,-0.69112475,0.00045400,-0.00128669,0.03641114,-0.24131550,0.41486334,-0.59811618,0.00000000,-0.00000000,0.17517123,-0.18231207,0.00161228,-0.00409943
-2.86643322,1.27171434,-1.56520792,0.31375341,-0.31699828,0.90570226,-0.70999095,0.00045239,-0.00137106,0.03639300,-0.24729794,0.42069471,-0.60865210,0.00000000,-0.00000000,0.17619390,-0.18837139,0.00157855,-0.00417443
-2.86043022,1.28695090,-1.59992323,0.32796544,-0.31703867,0.91458107,-0.72897999,0.00045464,-0.00145760,0.03674984,-0.25225940,0.42903803,-0.61746954,0.00000000,-0.00000000,0.17848222,-0.19445844,0.00155379,-0.00423951
-2.85442721,1.30802118,-1.63226231,0.34347649,-0.31714268,0.92644301,-0.74797104,0.00046122,-0.00154570,0.03751951,-0.25605190,0.44006755,-0.62433356,0.00000000,-0.00000000,0.18216974,-0.20046650,0.00153837,-0.00429332
-2.84842421,1.33550514,-1.66191484,0.36036346,-0.31735019,0.94173566,-0.76688000,0.00047254,-0.00163490,0.03873914,-0.25855940,0.45391839,-0.62906556,0.00000000,-0.00000000,0.18738171,-0.20631286,0.00153255,-0.00433487
-2.84242121,1.36991390,-1.68869639,0.37868658,-0.31770475,0.96087992,-0.78566139,0.00048898,-0.00172485,0.04044344,-0.25970079,0.47067766,-0.63154922,0.00000000,-0.00000000,0.19423100,-0.21193918,0.00153654,-0.00436355
-2.83641821,1.41166367,-1.71255322,0.39848252,-0.31825378,0.98425215,-0.80430895,0.00051083,-0.00181531,0.04266285,-0.25943171,0.49037597,-0.63173466,0.00000000,-0.00000000,0.20281370,-0.21731097,0.00155045,-0.00437911
-2.83041521,1.46105012,-1.73356207,0.41975759,-0.31904842,1.01216583,-0.82285455,0.00053830,-0.00190615,0.04542193,-0.25774534,0.51298016,-0.62964027,0.00000000,-0.00000000,0.21320460,-0.22241632,0.00157425,-0.00438175
-2.82441221,1.51822423,-1.75192432,0.44248126,-0.32014290,1.04485350,-0.84136504,0.00057149,-0.00199732,0.04873778,-0.25467178,0.53838728,-0.62535223,0.00000000,-0.00000000,0.22545264,-0.22726379,0.00160779,-0.00437202
-2.81840920,1.58317058,-1.76795434,0.46658026,-0.32159323,1.08244951,-0.85993705,0.00061038,-0.00208881,0.05261863,-0.25027628,0.56642039,-0.61902129,0.00000000,-0.00000000,0.23957654,-0.23187948,0.00165077,-0.00435087
-2.81240620,1.65568926,-1.78206200,0.49193390,-0.32345523,1.12497468,-0.87868937,0.00065482,-0.00218067,0.05706260,-0.24465625,0.59682656,-0.61085708,0.00000000,-0.00000000,0.25556070,-0.23630346,0.00170272,-0.00431958
-2.80640320,1.73538249,-1.79472991,0.51837075,-0.32578191,1.17232335,-0.89775347,0.00070456,-0.00227294,0.06205682,-0.23793716,0.62927722,-0.60112000,0.00000000,-0.00000000,0.27335175,-0.24058560,0.00176300,-0.00427970
-2.80040020,1.82164695,-1.80648628,0.54566715,-0.32862028,1.22425388,-0.91726215,0.00075920,-0.00236561,0.06757662,-0.23026764,0.66337124,-0.59011113,0.00000000,-0.00000000,0.29285579,-0.24478104,0.00183078,-0.00423298
-2.79439720,1.91367264,-1.81787462,0.57354774,-0.33200774,1.28038319,-0.93733708,0.00081819,-0.00245864,0.07358529,-0.22181377,0.69864071,-0.57816049,0.00000000,-0.00000000,0.31393664,-0.24894540,0.00190507,-0.00418132
-2.78839420,2.01044893,-1.82942168,0.60168827,-0.33596822,1.34018595,-0.95807576,0.00088089,-0.00255186,0.08003393,-0.21275306,0.73455950,-0.56561442,0.00000000,-0.00000000,0.33641536,-0.25313007,0.00198472,-0.00412664
-2.78239120,2.11077828,-1.84160559,0.62972064,-0.34050848,1.40299901,-0.97953863,0.00094650,-0.00264502,0.08686193,-0.20326818,0.77055444,-0.55282249,0.00000000,-0.00000000,0.36007099,-0.25737778,0.00206842,-0.00407082
-2.77638819,2.21329752,-1.85482576,0.65724033,-0.34561461,1.46803117,-1.00173731,0.00101414,-0.00273771,0.09399764,-0.19354095,0.80601890,-0.54012483,0.00000000,-0.00000000,0.38464296,-0.26171864,0.00215474,-0.00401562
-2.77038519,2.31650667,-1.86937656,0.68381587,-0.35124933,1.53437850,-1.02462463,0.00108284,-0.00282936,0.10135960,-0.18374652,0.84032821,-0.52784035,0.00000000,-0.00000000,0.40983485,-0.26616698,0.00224213,-0.00396258
-2.76438219,2.41880446,-1.88542619,0.70900030,-0.35735002,1.60104487,-1.04808735,0.00115152,-0.00291928,0.10885804,-0.17404837,0.87285669,-0.51625661,0.00000000,-0.00000000,0.43531991,-0.27071910,0.00232900,-0.00391297
-2.75837919,2.51852975,-1.90300235,0.73234401,-0.36382807,1.66696730,-1.07194211,0.00121908,-0.00300660,0.11639684,-0.16459399,0.90299544,-0.50562169,0.00000000,-0.00000000,0.46074787,-0.27535212,0.00241369,-0.00386772
-2.75237619,2.61400759,-1.92198568,0.75340874,-0.37056943,1.73104549,-1.09593527,0.00128439,-0.00309033,0.12387573,-0.15551156,0.93017033,-0.49613853,0.00000000,-0.00000000,0.48575320,-0.28002408,0.00249459,-0.00382740
-2.74637319,2.70359818,-1.94211141,0.77178202,-0.37743663,1.79217448,-1.11974675,0.00134631,-0.00316938,0.13119287,-0.14690769,0.95385948,-0.48796187,0.00000000,-0.00000000,0.50996441,-0.28467524,0.00257011,-0.00379222
-2.74037019,2.78574725,-1.96297961,0.78709162,-0.38427228,1.84927942,-1.14299803,0.00140374,-0.00324258,0.13824743,-0.13886621,0.97360951,-0.48119793,0.00000000,-0.00000000,0.53301413,-0.28923063,0.00263878,-0.00376197
-2.73436718,2.85903575,-1.98407337,0.79901927,-0.39090384,1.90135115,-1.16526405,0.00145564,-0.00330872,0.14494249,-0.13144801,0.98904986,-0.47590662,0.00000000,-0.00000000,0.55454961,-0.29360366,0.00269923,-0.00373614
-2.72836418,2.92222699,-2.00478413,0.80731319,-0.39714969,1.94748121,-1.18608854,0.00150106,-0.00336662,0.15118770,-0.12469187,0.99990464,-0.47210607,0.00000000,-0.00000000,0.57424325,-0.29770072,0.00275030,-0.00371387
-2.72236118,2.97430935,-2.02444284,0.81179882,-0.40282606,1.98689497,-1.20500211,0.00153919,-0.00341515,0.15690201,-0.11861607,1.00600138,-0.46977904,0.00000000,-0.00000000,0.59180274,-0.30142644,0.00279100,-0.00369407
-2.71635818,3.01453267,-2.04235507,0.81238729,-0.40775457,2.01898135,-1.22154213,0.00156937,-0.00345328,0.16201601,-0.11322069,1.00727643,-0.46888064,0.00000000,-0.00000000,0.60698035,-0.30468943,0.00282059,-0.00367546
-2.71035518,3.04243697,-2.05783827,0.80908124,-0.41177008,2.04331808,-1.23527337,0.00159111,-0.00348015,0.16647409,-0.10849042,1.00377676,-0.46934693,0.00000000,-0.00000000,0.61958089,-0.30740805,0.00283859,-0.00365666
-2.70435218,3.05787191,-2.07025883,0.80197767,-0.41472822,2.05969109,-1.24580836,0.00160412,-0.00349508,0.17023601,-0.10439763,0.99565793,-0.47110357,0.00000000,-0.00000000,0.62946815,-0.30951601,0.00284476,-0.00363626
-2.69834917,3.06100633,-2.07906697,0.79126778,-0.41651245,2.06810738,-1.25282617,0.00160835,-0.00349761,0.17327811,-0.10090552,0.98317857,-0.47407407,0.00000000,-0.00000000,0.63656930,-0.31096741,0.00283916,-0.00361291
-2.69234617,3.05232724,-2.08382728,0.77723357,-0.41703999,2.06880049,-1.25608868,0.00160396,-0.00348753,0.17559378,-0.09797122,0.96669140,-0.47818703,0.00000000,-0.00000000,0.64087718,-0.31174085,0.00282208,-0.00358540
-2.68634317,3.03262795,-2.08424326,0.76024150,-0.41626651,2.06222821,-1.25545326,0.00159134,-0.00346488,0.17719350,-0.09554853,0.94663129,-0.48338187,0.00000000,-0.00000000,0.64245020,-0.31184257,0.00279408,-0.00355270
-2.68034017,3.00298596,-2.08017432,0.74073321,-0.41418910,2.04906252,-1.25088124,0.00157110,-0.00342994,0.17810411,-0.09359042,0.92350076,-0.48961273,0.00000000,-0.00000000,0.64140993,-0.31130804,0.00275594,-0.00351403
-2.67433717,2.96473091,-2.07164444,0.71921382,-0.41084742,2.03017167,-1.24244157,0.00154410,-0.00338324,0.17836759,-0.09205097,0.89785365,-0.49685036,0.00000000,-0.00000000,0.63793636,-0.31020228,0.00270865,-0.00346890
-2.66833417,2.91940399,-2.05884186,0.69623804,-0.40632294,2.00659523,-1.23030950,0.00151136,-0.00332553,0.17803919,-0.09088672,0.87027754,-0.50508174,0.00000000,-0.00000000,0.63226110,-0.30861850,0.00265336,-0.00341712
-2.66233117,2.86870986,-2.04211002,0.67239467,-0.40073623,1.97951252,-1.21476032,0.00147411,-0.00325773,0.17718518,-0.09005762,0.84137552,-0.51430781,0.00000000,-0.00000000,0.62465864,-0.30667533,0.00259135,-0.00335881
-2.65632816,2.81446299,-2.02193034,0.64828994,-0.39424244,1.95020562,-1.19615852,0.00143370,-0.00318092,0.17588011,-0.08952732,0.81174825,-0.52453916,0.00000000,-0.00000000,0.61543622,-0.30451260,0.00252399,-0.00329436
-2.65032516,2.75853012,-1.99889779,0.62453039,-0.38702519,1.92001810,-1.17494296,0.00139161,-0.00309626,0.17420387,-0.08926305,0.78197663,-0.53579039,0.00000000,-0.00000000,0.60492253,-0.30228595,0.00245271,-0.00322446
