energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.53276638,1.56346281,0.20762868,0.36422939,0.00012300,0.24465004,0.00883110,0.89305408,0.81086784,0.03853360
-3.52676338,1.44874208,0.18409391,0.34025206,0.00010294,0.22865413,0.00830613,0.82657669,0.75771055,0.03476983
-3.52076038,1.33999435,0.16321529,0.31702709,0.00008591,0.21315728,0.00778508,0.76376724,0.70618307,0.03136764
-3.51475738,1.23706707,0.14480683,0.29454706,0.00007166,0.19817907,0.00726995,0.70451731,0.65639776,0.02830875
-3.50875438,1.13987814,0.12869432,0.27282188,0.00005993,0.18374971,0.00676293,0.64875994,0.60849085,0.02557726
-3.50275138,1.04842467,0.11472116,0.25187813,0.00005052,0.16991095,0.00626639,0.59647515,0.56262669,0.02316043
-3.49674837,0.96278793,0.10275300,0.23175761,0.00004325,0.15671660,0.00578285,0.54769305,0.51900020,0.02104934
-3.49074537,0.88313475,0.09268143,0.21251534,0.00003800,0.14423264,0.00531493,0.50249480,0.47783782,0.01923946
-3.48474237,0.80971604,0.08442661,0.19421706,0.00003469,0.13253711,0.00486534,0.46101167,0.43939720,0.01773117
-3.47873937,0.74286314,0.07793893,0.17693656,0.00003331,0.12171986,0.00443679,0.42342275,0.40396605,0.01653008
-3.47273637,0.68298253,0.07319983,0.16075289,0.00003389,0.11188227,0.00403198,0.38995145,0.37186041,0.01564737
-3.46673337,0.63054965,0.07022172,0.14574780,0.00003656,0.10313706,0.00365349,0.36086128,0.34342259,0.01509995
-3.46073037,0.58610211,0.06904713,0.13200339,0.00004148,0.09560823,0.00330380,0.33645113,0.31901916,0.01491054
-3.45472736,0.55023276,0.06974717,0.11960014,0.00004894,0.08943119,0.00298523,0.31705017,0.29903886,0.01510770
-3.44872436,0.52358269,0.07241916,0.10861553,0.00005928,0.08475300,0.00269989,0.30301262,0.28389066,0.01572566
-3.44272136,0.50683400,0.07718363,0.09912303,0.00007294,0.08173271,0.00244972,0.29471216,0.27400164,0.01680413
-3.43671836,0.50070223,0.08418055,0.09119167,0.00009047,0.08054164,0.00223647,0.29253610,0.26981471,0.01838783
-3.43071536,0.50592802,0.09356480,0.08488608,0.00011252,0.08136349,0.00206169,0.29687900,0.27178565,0.02052596
-3.42471236,0.52326759,0.10550102,0.08026679,0.00013982,0.08439413,0.00192677,0.30813572,0.28037929,0.02327146
-3.41870935,0.55348157,0.12015763,0.07739097,0.00017325,0.08984074,0.00183296,0.32669355,0.29606441,0.02667996
-3.41270635,0.59732173,0.13770028,0.07631326,0.00021375,0.09792029,0.00178137,0.35292348,0.31930702,0.03080870
-3.40670335,0.65551543,0.15828478,0.07708668,0.00026239,0.10885702,0.00177302,0.38717046,0.35056170,0.03571498
-3.40070035,0.72874751,0.18204956,0.07976356,0.00032030,0.12287881,0.00180884,0.42974266,0.39026096,0.04145460
-3.39469735,0.81763975,0.20910794,0.08439639,0.00038869,0.14021237,0.00188968,0.48089999,0.43880238,0.04807997
-3.38869435,0.92272821,0.23954049,0.09103843,0.00046884,0.16107713,0.00201632,0.54084206,0.49653388,0.05563803
-3.38269135,1.04443892,0.27338764,0.09974425,0.00056204,0.18567790,0.00218943,0.60969603,0.56373709,0.06416812
-3.37668834,1.18306278,0.31064294,0.11056996,0.00066956,0.21419633,0.00240959,0.68750486,0.64060960,0.07369967
-3.37068534,1.33873055,0.35124731,0.12357322,0.00079264,0.24678143,0.00267724,0.77421643,0.72724640,0.08425000
-3.36468234,1.51138906,0.39508457,0.13881313,0.00093244,0.28353942,0.00299264,0.86967432,0.82362156,0.09582204
-3.35867934,1.70077988,0.44197857,0.15634982,0.00108995,0.32452321,0.00335582,0.97361062,0.92957071,0.10840238
-3.35267634,1.90642165,0.49169217,0.17624392,0.00126599,0.36972201,0.00376653,1.08564157,1.04477557,0.12195951
-3.34667334,2.12759715,0.54392829,0.19855583,0.00146115,0.41905150,0.00422419,1.20526626,1.16875120,0.13644234
-3.34067034,2.36334620,0.59833308,0.22334485,0.00167568,0.47234516,0.00472783,1.33186885,1.30083710,0.15177935
-3.33466733,2.61246504,0.65450123,0.25066806,0.00190953,0.52934726,0.00527603,1.46472431,1.44019285,0.16787808
-3.32866433,2.87351269,0.71198332,0.28057900,0.00216220,0.58970799,0.00586691,1.60300779,1.58579897,0.18462529
-3.32266133,3.14482443,0.77029492,0.31312605,0.00243279,0.65298125,0.00649803,1.74580709,1.73646351,0.20188777
-3.31665833,3.42453200,0.82892716,0.34835037,0.00271993,0.71862551,0.00716643,1.89213794,1.89083448,0.21951375
-3.31065533,3.71059011,0.88735829,0.38628350,0.00302175,0.78600792,0.00786857,2.04096134,2.04741811,0.23733493
-3.30465233,4.00080801,0.94506570,0.42694436,0.00333589,0.85441184,0.00860034,2.19120204,2.20460259,0.25516917
-3.29864932,4.29288503,1.00153793,0.47033560,0.00365955,0.92304787,0.00935710,2.34176743,2.36068662,0.27282369
-3.29264632,4.58444858,1.05628596,0.51643944,0.00398945,0.99106807,0.01013366,2.49156569,2.51391188,0.29009868
-3.28664332,4.87309289,1.10885336,0.56521273,0.00432192,1.05758300,0.01092432,2.63952244,2.66249835,0.30679130
-3.28064032,5.15641700,1.15882484,0.61658159,0.00465298,1.12168128,0.01172299,2.78459494,2.80468121,0.32269988
-3.27463732,5.43206041,1.20583261,0.67043540,0.00497837,1.18245078,0.01252316,2.92578333,2.93874788,0.33762817
-3.26863432,5.69773512,1.24956059,0.72662068,0.00529369,1.23900084,0.01331804,3.06213836,3.06307404,0.35138956
-3.26263132,5.95125311,1.28974612,0.78493489,0.00559448,1.29048467,0.01410060,3.19276563,3.17615713,0.36381105
-3.25662831,6.19054850,1.32617925,0.84512057,0.00587632,1.33612109,0.01486371,3.31682634,3.27664626,0.37473695
-3.25062531,6.41369440,1.35869994,0.90686014,0.00613498,1.37521466,0.01560020,3.43353499,3.36336767,0.38403200
-3.24462231,6.61891453,1.38719333,0.96977194,0.00636648,1.40717365,0.01630296,3.54215485,3.43534474,0.39158413
-3.23861931,6.80459030,1.41158364,1.03340780,0.00656723,1.43152493,0.01696513,3.64199192,3.49181254,0.39730643
-3.23261631,6.96926442,1.43182717,1.09725262,0.00673414,1.44792536,0.01758013,3.73238860,3.53222632,0.40113861
-3.22661331,7.11164216,1.44790513,1.16072643,0.00686465,1.45616933,0.01814190,3.81271808,3.55626444,0.40304767
-3.22061031,7.23059176,1.45981673,1.22318913,0.00695683,1.45619205,0.01864498,3.88238064,3.56382592,0.40302799
-3.21460730,7.32514533,1.46757325,1.28394832,0.00700944,1.44806886,0.01908471,3.94080280,3.55502326,0.40110082
-3.20860430,7.39450155,1.47119354,1.34227000,0.00702191,1.43201040,0.01945740,3.98744018,3.53017126,0.39731313
-3.20260130,7.43803126,1.47070134,1.39739239,0.00699441,1.40835419,0.01976055,4.02178457,3.48977266,0.39173607
-3.19659830,7.45528655,1.46612471,1.44854245,0.00692775,1.37755294,0.01999301,4.04337548,3.43450143,0.38446297
-3.19059530,7.44601375,1.45749761,1.49495468,0.00682346,1.34016020,0.02015526,4.05181594,3.36518449,0.37560708
-3.18459230,7.41016998,1.44486370,1.53589178,0.00668363,1.29681402,0.02024961,4.04679224,3.28278265,0.36529908
-3.17858929,7.34794281,1.42828206,1.57066629,0.00651092,1.24821919,0.02028040,4.02809651,3.18837124,0.35368442
-3.17258629,7.25977175,1.40783448,1.59866251,0.00630847,1.19512883,0.02025433,3.99565138,3.08312096,0.34092073
-3.16658329,7.14637023,1.38363392,1.61935776,0.00607980,1.13832598,0.02018056,3.94953498,2.96827926,0.32717512
-3.16058029,7.00874630,1.35583360,1.63234208,0.00582875,1.07860572,0.02007103,3.89000518,2.84515229,0.31262165
-3.15457729,6.84822032,1.32463601,1.63733547,0.00555937,1.01675834,0.01994056,3.81752126,2.71508760,0.29743886
-3.14857429,6.66643761,1.29030141,1.63420187,0.00527585,0.95355405,0.01980701,3.73276167,2.57945748,0.28180749
-3.14257129,6.46537445,1.25315508,1.62295917,0.00498244,0.88972944,0.01969139,3.63663655,2.43964287,0.26590838
-3.13656828,6.24733599,1.21359286,1.60378473,0.00468337,0.82597605,0.01961784,3.53029383,2.29701775,0.24992047
-3.13056528,6.01494481,1.17208456,1.57701595,0.00438277,0.76293099,0.01961360,3.41511813,2.15293396,0.23401905
-3.12456228,5.77111955,1.12917481,1.54314598,0.00408463,0.70116983,0.01970883,3.29272187,2.00870648,0.21837415
-3.11855928,5.51904331,1.08548115,1.50281427,0.00379276,0.64120153,0.01993636,3.16492855,1.86559913,0.20314906
-3.11255628,5.26212209,1.04168924,1.45679268,0.00351070,0.58346552,0.02033134,3.03374817,1.72481089,0.18849909
-3.10655328,5.00393389,0.99854512,1.40596713,0.00324173,0.52833050,0.02093069,2.90134539,1.58746308,0.17457030
-3.10055028,4.74816960,0.95684463,1.35131588,0.00298884,0.47609503,0.02177250,2.77000121,1.45458757,0.16149847
-3.09454727,4.49856709,0.91742020,1.29388482,0.00275471,0.42698950,0.02289523,2.64206889,1.32711630,0.14940809
-3.08854427,4.25884016,0.88112514,1.23476082,0.00254168,0.38117934,0.02433682,2.51992560,1.20587244,0.13841146
-3.08254127,4.03260413,0.84881590,1.17504408,0.00235177,0.33876921,0.02613366,2.40592075,1.09156341,0.12860783
-3.07653827,3.82330007,0.82133250,1.11582019,0.00218664,0.29980796,0.02831945,2.30232247,0.98477591,0.12008253
-3.07053527,3.63411962,0.79947777,1.05813299,0.00204763,0.26429409,0.03092397,2.21126358,0.88597315,0.11290623
-3.06453227,3.46793221,0.78399563,1.00295897,0.00193574,0.23218158,0.03397180,2.13468836,0.79549424,0.10713411
-3.05852926,3.32721671,0.77554914,0.95118394,0.00185163,0.20338582,0.03748100,2.07430145,0.71355573,0.10280515
-3.05252626,3.21399912,0.77469880,0.90358264,0.00179561,0.17778953,0.04146186,2.03152026,0.64025514,0.09994133
-3.04652326,3.12979804,0.78188168,0.86080183,0.00176766,0.15524857,0.04591568,2.00743201,0.57557625,0.09854697
-3.04052026,3.07557942,0.79739213,0.82334720,0.00176742,0.13559740,0.05083368,2.00275677,0.51939587,0.09860811
-3.03451726,3.05172212,0.82136470,0.79157440,0.00179418,0.11865418,0.05619611,2.01781762,0.47149183,0.10009193
-3.02851426,3.05799546,0.85376005,0.76568434,0.00184690,0.10422550,0.06197162,2.05251901,0.43155185,0.10294638
-3.02251126,3.09355001,0.89435459,0.74572279,0.00192420,0.09211055,0.06811690,2.10633450,0.39918300,0.10710007
-3.01650825,3.15692263,0.94273447,0.73158415,0.00202435,0.08210484,0.07457663,2.17830471,0.37392146,0.11246226
-3.01050525,3.24605645,0.99829474,0.72301926,0.00214531,0.07400343,0.08128387,2.26704631,0.35524249,0.11892343
-3.00450225,3.35833629,1.06024412,0.71964690,0.00228471,0.06760365,0.08816083,2.37077261,0.34257030,0.12635603
-2.99849925,3.49063971,1.12761581,0.72096871,0.00243989,0.06270745,0.09512001,2.48732612,0.33528790,0.13461590
-2.99249625,3.63940322,1.19928461,0.72638689,0.00260792,0.05912333,0.10206579,2.61422295,0.33274676,0.14354410
-2.98649325,3.80070304,1.27399033,0.73522447,0.00278566,0.05666794,0.10889637,2.74870857,0.33427644,0.15296929
-2.98049025,3.97034889,1.35036715,0.74674718,0.00296978,0.05516740,0.11550605,2.88782420,0.33919406,0.16271077
-2.97448724,4.14398884,1.42697842,0.76018670,0.00315682,0.05445844,0.12178774,3.02848227,0.34681381,0.17258196
-2.96848424,4.31722280,1.50235604,0.77476429,0.00334330,0.05438935,0.12763573,3.16754911,0.35645642,0.18239439
-2.96248124,4.48572135,1.57504313,0.78971435,0.00352572,0.05482076,0.13294845,3.30193255,0.36745868,0.19196208
-2.95647824,4.64534642,1.64363868,0.80430708,0.00370075,0.05562641,0.13763131,3.42867169,0.37918292,0.20110624
-2.95047524,4.79226973,1.70684245,0.81786965,0.00386523,0.05669369,0.14159940,3.54502565,0.39102634,0.20965997
-2.94447224,4.92308480,1.76349838,0.82980520,0.00401632,0.05792423,0.14477998,3.64855805,0.40243009,0.21747298
-2.93846923,5.03490817,1.81263455,0.83960906,0.00415155,0.05923422,0.14711462,3.73721394,0.41288786,0.22441600
-2.93246623,5.12546575,1.85349797,0.84688179,0.00426897,0.06055474,0.14856102,3.80938574,0.42195377,0.23038478
-2.92646323,5.19316052,1.88558239,0.85133841,0.00436718,0.06183180,0.14909428,3.86396539,0.42924924,0.23530332
-2.92046023,5.23711828,1.90864781,0.85281378,0.00444541,0.06302622,0.14870770,3.90038003,0.43446854,0.23912632
-2.91445723,5.25720911,1.92273026,0.85126380,0.00450359,0.06411326,0.14741302,3.91860928,0.43738292,0.24184064
-2.90845423,5.25404297,1.92814144,0.84676236,0.00454240,0.06508193,0.14524006,3.91918293,0.43784283,0.24346554
-2.90245123,5.22893897,1.92545762,0.83949435,0.00456322,0.06593401,0.14223586,3.90315854,0.43577823,0.24405184
-2.89644822,5.18386898,1.91549811,0.82974483,0.00456820,0.06668282,0.13846327,3.87207946,0.43119692,0.24367975
-2.89044522,5.12137739,1.89929402,0.81788474,0.00456016,0.06735152,0.13399912,3.82791455,0.42418067,0.24245567
-2.88444222,5.04447973,1.87804824,0.80435390,0.00454258,0.06797132,0.12893198,3.77298179,0.41487951,0.24050780
-2.87843922,4.95654423,1.85308851,0.78964169,0.00451948,0.06857928,0.12335960,3.70985870,0.40350407,0.23798093
-2.87243622,4.86116068,1.82581519,0.77426626,0.00449531,0.06921602,0.11738625,3.64128310,0.39031652,0.23503051
-2.86643322,4.76200202,1.79764612,0.75875311,0.00447485,0.06992329,0.11111983,3.57004821,0.37562018,0.23181628
-2.86043022,4.66268413,1.76996076,0.74361370,0.00446302,0.07074158,0.10466903,3.49889644,0.35974839,0.22849576
-2.85442721,4.56662964,1.74404610,0.72932503,0.00446477,0.07170771,0.09814064,3.43041612,0.34305298,0.22521782
-2.84842421,4.47694120,1.72104650,0.71631095,0.00448485,0.07285270,0.09163690,3.36694556,0.32589280,0.22211677
-2.84242121,4.39628931,1.70191972,0.70492583,0.00452768,0.07419991,0.08525321,3.31048818,0.30862281,0.21930701
-2.83641821,4.32681932,1.68740080,0.69544124,0.00459718,0.07576353,0.07907615,3.26264230,0.29158395,0.21687877
-2.83041521,4.27008099,1.67797550,0.68803618,0.00469658,0.07754751,0.07318172,3.22454812,0.27509444,0.21489485
-2.82441221,4.22698340,1.67386400,0.68279114,0.00482829,0.07954508,0.06763417,3.19685413,0.25944238,0.21338880
-2.81840920,4.19777653,1.67501578,0.67968608,0.00499379,0.08173874,0.06248506,3.17970372,0.24488029,0.21236429
-2.81240620,4.18205981,1.68111547,0.67860263,0.00519351,0.08410085,0.05777278,3.17274248,0.23162128,0.21179601
-2.80640320,4.17881682,1.69159943,0.67933006,0.00542674,0.08659469,0.05352252,3.17514538,0.21983708,0.21163175
-2.80040020,4.18647400,1.70568211,0.68157485,0.00569166,0.08917608,0.04974650,3.18566219,0.20965785,0.21179581
-2.79439720,4.20298043,1.72239091,0.68497351,0.00598528,0.09179536,0.04644463,3.20267899,0.20117348,0.21219326
-2.78839420,4.22590471,1.74060791,0.68910780,0.00630352,0.09439965,0.04360539,3.22429273,0.19443623,0.21271512
-2.78239120,4.25254438,1.75911664,0.69352202,0.00664126,0.09693531,0.04120701,3.24839523,0.18946446,0.21324397
-2.77638819,4.28004289,1.77665167,0.69774127,0.00699249,0.09935048,0.03921887,3.27276305,0.18624696,0.21365979
-2.77038519,4.30550879,1.79194903,0.70129017,0.00735045,0.10159744,0.03760296,3.29514905,0.18474782,0.21384573
-2.76438219,4.32613209,1.80379519,0.70371113,0.00770783,0.10363480,0.03631554,3.31337172,0.18491119,0.21369356
-2.75837919,4.33929269,1.81107271,0.70458139,0.00805693,0.10542938,0.03530879,3.32539866,0.18666589,0.21310842
-2.75237619,4.34265652,1.81280058,0.70352822,0.00838995,0.10695750,0.03453250,3.32942060,0.18992945,0.21201277
-2.74637319,4.33425576,1.80816790,0.70024167,0.00869920,0.10820587,0.03393565,3.32391333,0.19461136,0.21034943
-2.74037019,4.31255002,1.79655958,0.69448435,0.00897732,0.10917181,0.03346796,3.30768522,0.20061550,0.20808329
-2.73436718,4.27646685,1.77757334,0.68609800,0.00921754,0.10986289,0.03308132,3.27990886,0.20784152,0.20520209
-2.72836418,4.22542059,1.75102759,0.67500665,0.00941385,0.11029601,0.03273097,3.24013619,0.21618530,0.20171586
-2.72236118,4.15930971,1.71696034,0.66121639,0.00956123,0.11049589,0.03237657,3.18829720,0.22553842,0.19765541
-2.71635818,4.07849411,1.67561942,0.64481190,0.00965574,0.11049321,0.03198307,3.12468310,0.23578696,0.19306982
-2.71035518,3.98375420,1.62744510,0.62594997,0.00969469,0.11032239,0.03152128,3.04991554,0.24680973,0.18802320
-2.70435218,3.87623495,1.57304600,0.60485064,0.00967666,0.11001912,0.03096825,2.96490406,0.25847610,0.18259085
-2.69834917,3.75737835,1.51316994,0.58178623,0.00960155,0.10961799,0.03030747,2.87079451,0.27064397,0.17685515
-2.69234617,3.62884814,1.44867115,0.55706907,0.00947051,0.10915009,0.02952874,2.76891120,0.28315790,0.17090138
-2.68634317,3.49245094,1.38047553,0.53103842,0.00928592,0.10864093,0.02862796,2.66069609,0.29584784,0.16481360
-2.68034017,3.35005789,1.30954564,0.50404730,0.00905123,0.10810874,0.02760661,2.54764794,0.30852869,0.15867098
-2.67433717,3.20353039,1.23684699,0.47644979,0.00877084,0.10756321,0.02647123,2.43126435,0.32100086,0.15254467
-2.66833417,3.05465331,1.16331699,0.44858932,0.00844994,0.10700480,0.02523260,2.31298920,0.33305202,0.14649522
-2.66233117,2.90507838,1.08983766,0.42078847,0.00809429,0.10642467,0.02390504,2.19416759,0.34446004,0.14057095
-2.65632816,2.75627954,1.01721318,0.39334048,0.00771005,0.10580511,0.02250546,2.07600979,0.35499713,0.13480697
-2.65032516,2.60952155,0.94615266,0.36650288,0.00730355,0.10512063,0.02105256,1.95956509,0.36443506,0.12922509
-2.64432216,2.46584201,0.87725842,0.34049320,0.00688114,0.10433948,0.01956596,1.84570596,0.37255131,0.12383446
-2.63831916,2.32604656,0.81101997,0.31548674,0.00644898,0.10342552,0.01806544,1.73512223,0.37913571,0.11863282
-2.63231616,2.19071584,0.74781299,0.29161644,0.00601294,0.10234046,0.01657020,1.62832444,0.38399751,0.11360836
-2.62631316,2.06022280,0.68790316,0.26897441,0.00557838,0.10104615,0.01509828,1.52565530,0.38697230,0.10874190
-2.62031016,1.93475810,0.63145383,0.24761500,0.00515017,0.09950693,0.01366604,1.42730749,0.38792843,0.10400935
-2.61430715,1.81436126,0.57853683,0.22755901,0.00473252,0.09769183,0.01228781,1.33334641,0.38677275,0.09938425
-2.60830415,1.69895509,0.52914543,0.20879872,0.00432900,0.09557650,0.01097563,1.24373561,0.38345509,0.09484015
-2.60230115,1.58838119,0.48320864,0.19130331,0.00394251,0.09314482,0.00973910,1.15836358,0.37797145,0.09035292
-2.59629815,1.48243412,0.44060580,0.17502446,0.00357531,0.09039012,0.00858537,1.07706985,0.37036555,0.08590269
-2.59029515,1.38089267,0.40118092,0.15990173,0.00322901,0.08731578,0.00751918,0.99966937,0.36072869,0.08147535
-2.58429215,1.28354661,0.36475600,0.14586747,0.00290467,0.08393555,0.00654306,0.92597374,0.34919802,0.07706373
-2.57828914,1.19021813,0.33114276,0.13285117,0.00260283,0.08027318,0.00565748,0.85580872,0.33595318,0.07266827
-2.57228614,1.10077736,0.30015268,0.12078306,0.00232359,0.07636177,0.00486114,0.78902750,0.32121147,0.06829727
-2.56628314,1.01515200,0.27160494,0.10959688,0.00206667,0.07224264,0.00415123,0.72551969,0.30522204,0.06396671
-2.56028014,0.93333132,0.24533237,0.09923184,0.00183150,0.06796395,0.00352378,0.66521605,0.28825908,0.05969983
-2.55427714,0.85536532,0.22118544,0.08963389,0.00161727,0.06357909,0.00297386,0.60808964,0.27061462,0.05552633
-2.54827414,0.78135977,0.19903451,0.08075620,0.00142298,0.05914494,0.00249596,0.55415376,0.25259113,0.05148151
-2.54227114,0.71146828,0.17877057,0.07255915,0.00124753,0.05472017,0.00208418,0.50345751,0.23449439,0.04760517
-2.53626813,0.64588240,0.16030480,0.06500987,0.00108974,0.05036356,0.00173251,0.45607973,0.21662676,0.04394061
-2.53026513,0.58482083,0.14356719,0.05808142,0.00094838,0.04613247,0.00143500,0.41212205,0.19928126,0.04053356
-2.52426213,0.52851854,0.12850469,0.05175184,0.00082224,0.04208153,0.00118592,0.37170167,0.18273661,0.03743128
-2.51825913,0.47721674,0.11507888,0.04600303,0.00071010,0.03826152,0.00097996,0.33494452,0.16725327,0.03468168
-2.51225613,0.43115403,0.10326373,0.04081975,0.00061079,0.03471864,0.00081224,0.30197915,0.15307056,0.03233270
-2.50625313,0.39055919,0.09304326,0.03618862,0.00052319,0.03149389,0.00067848,0.27293170,0.14040487,0.03043163
-2.50025013,0.35564581,0.08440954,0.03209728,0.00044623,0.02862278,0.00057500,0.24792198,0.12944876,0.02902476
-2.49424712,0.32660846,0.07736086,0.02853375,0.00037890,0.02613529,0.00049874,0.22706078,0.12037090,0.02815693
-2.48824412,0.30362046,0.07190021,0.02548584,0.00032024,0.02405596,0.00044732,0.21044820,0.11331653,0.02787121
-2.48224112,0.28683277,0.06803400,0.02294086,0.00026937,0.02240414,0.00041901,0.19817277,0.10840839,0.02820861
-2.47623812,0.27637360,0.06577102,0.02088537,0.00022546,0.02119436,0.00041273,0.19031126,0.10574774,0.02920763
-2.47023512,0.27234847,0.06512151,0.01930505,0.00018775,0.02043665,0.00042799,0.18692876,0.10541544,0.03090392
-2.46423212,0.27484019,0.06609634,0.01818467,0.00015553,0.02013700,0.00046494,0.18807879,0.10747278,0.03332967
-2.45822911,0.28390853,0.06870617,0.01750811,0.00012815,0.02029769,0.00052422,0.19380328,0.11196206,0.03651302
-2.45222611,0.29958934,0.07296063,0.01725836,0.00010501,0.02091760,0.00060700,0.20413216,0.11890672,0.04047729
-2.44622311,0.32189295,0.07886744,0.01741758,0.00008557,0.02199241,0.00071487,0.21908256,0.12831118,0.04524017
-2.44022011,0.35080192,0.08643142,0.01796705,0.00006934,0.02351481,0.00084979,0.23865743,0.14016023,0.05081279
-2.43421711,0.38626811,0.09565345,0.01888721,0.00005587,0.02547455,0.00101399,0.26284371,0.15441822,0.05719887
-2.42821411,0.42820940,0.10652945,0.02015761,0.00004477,0.02785849,0.00120988,0.29161016,0.17102809,0.06439380
-2.42221111,0.47650606,0.11904923,0.02175688,0.00003568,0.03065060,0.00143996,0.32490481,0.18991034,0.07238386
-2.41620810,0.53099730,0.13319548,0.02366262,0.00002830,0.03383191,0.00170667,0.36265238,0.21096228,0.08114563
-2.41020510,0.59147804,0.14894273,0.02585146,0.00002235,0.03738055,0.00201224,0.40475164,0.23405750,0.09064550
-2.40420210,0.65769620,0.16625645,0.02829896,0.00001759,0.04127174,0.00235861,0.45107293,0.25904579,0.10083951
-2.39819910,0.72935080,0.18509216,0.03097966,0.00001383,0.04547784,0.00274720,0.50145592,0.28575368,0.11167343
-2.39219610,0.80609074,0.20539469,0.03386719,0.00001089,0.04996852,0.00317881,0.55570762,0.31398555,0.12308306
-2.38619310,0.88751446,0.22709746,0.03693431,0.00000862,0.05471085,0.00365344,0.61360073,0.34352527,0.13499491
-2.38019010,0.97317037,0.25012179,0.04015312,0.00000689,0.05966964,0.00417018,0.67487224,0.37413858,0.14732702
-2.37418709,1.06255785,0.27437618,0.04349528,0.00000562,0.06480760,0.00472703,0.73922223,0.40557575,0.15999001
-2.36818409,1.15512871,0.29975554,0.04693221,0.00000471,0.07008571,0.00532087,0.80631281,0.43757476,0.17288833
-2.36218109,1.25028892,0.32614032,0.05043542,0.00000410,0.07546349,0.00594733,0.87576708,0.46986451,0.18592146
-2.35617809,1.34740035,0.35339551,0.05397679,0.00000373,0.08089927,0.00660080,0.94716819,0.50216814,0.19898525
-2.35017509,1.44578258,0.38136960,0.05752888,0.00000357,0.08635047,0.00727444,1.02005834,0.53420613,0.21197313
-2.34417209,1.54471453,0.40989339,0.06106530,0.00000357,0.09177379,0.00796024,1.09393800,0.56569917,0.22477722
-2.33816908,1.64343625,0.43877904,0.06456103,0.00000374,0.09712535,0.00864914,1.16826533,0.59637059,0.23728932
-2.33216608,1.74115089,0.46781907,0.06799285,0.00000404,0.10236083,0.00933121,1.24245622,0.62594833,0.24940175
-2.32616308,1.83702740,0.49678595,0.07133975,0.00000449,0.10743549,0.00999586,1.31588522,0.65416653,0.26100802
-2.32016008,1.93020426,0.52543210,0.07458350,0.00000508,0.11230425,0.01063210,1.38788781,0.68076674,0.27200344
-2.31415708,2.01979491,0.55349076,0.07770929,0.00000585,0.11692176,0.01122888,1.45776433,0.70549883,0.28228560
-2.30815408,2.10489546,0.58067780,0.08070654,0.00000683,0.12124254,0.01177536,1.52478624,0.72812197,0.29175499
-2.30215108,2.18459511,0.60669478,0.08356987,0.00000807,0.12522113,0.01226132,1.58820488,0.74840558,0.30031557
-2.29614807,2.25798990,0.63123330,0.08630038,0.00000963,0.12881251,0.01267744,1.64726310,0.76613076,0.30787563
-2.29014507,2.32420002,0.65398078,0.08890709,0.00001164,0.13197252,0.01301567,1.70121002,0.78109207,0.31434882
-2.28414207,2.38239058,0.67462766,0.09140871,0.00001421,0.13465856,0.01326953,1.74931864,0.79310015,0.31965552
-2.27813907,2.43179599,0.69287591,0.09383560,0.00001752,0.13683041,0.01343435,1.79090624,0.80198488,0.32372449
-2.27213607,2.47174703,0.70844861,0.09623206,0.00002180,0.13845126,0.01350751,1.82535699,0.80759941,0.32649481
-2.26613307,2.50170010,0.72110036,0.09865866,0.00002734,0.13948882,0.01348858,1.85214607,0.80982479,0.32791813
-2.26013007,2.52126736,0.73062807,0.10119481,0.00003451,0.13991658,0.01337938,1.87086439,0.80857504,0.32796102
-2.25412706,2.53024650,0.73688162,0.10394114,0.00004376,0.13971511,0.01318404,1.88124268,0.80380251,0.32660745
-2.24812406,2.52864847,0.73977397,0.10702188,0.00005565,0.13887326,0.01290891,1.88317396,0.79550312,0.32386107
-2.24212106,2.51672169,0.73929001,0.11058680,0.00007087,0.13738933,0.01256246,1.87673287,0.78372117,0.31974741
-2.23611806,2.49497096,0.73549375,0.11481269,0.00009027,0.13527202,0.01215512,1.86219086,0.76855335,0.31431547
-2.23011506,2.46416957,0.72853322,0.11990412,0.00011483,0.13254112,0.01169900,1.84002586,0.75015157,0.30763893
-2.22411206,2.42536333,0.71864279,0.12609328,0.00014575,0.12922792,0.01120771,1.81092576,0.72872431,0.29981655
-2.21810905,2.37986538,0.70614249,0.13363872,0.00018440,0.12537516,0.01069601,1.77578471,0.70453627,0.29097176
-2.21210605,2.32924116,0.69143416,0.14282284,0.00023240,0.12103672,0.01017951,1.73569203,0.67790616,0.28125141
-2.20610305,2.27528337,0.67499445,0.15394787,0.00029161,0.11627677,0.00967442,1.69191355,0.64920254,0.27082361
-2.20010005,2.21997698,0.65736466,0.16733040,0.00036413,0.11116864,0.00919715,1.64586566,0.61883785,0.25987467
-2.19409705,2.16545504,0.63913777,0.18329427,0.00045232,0.10579324,0.00876411,1.59908268,0.58726074,0.24860529
-2.18809405,2.11394648,0.62094303,0.20216193,0.00055881,0.10023727,0.00839137,1.55317841,0.55494701,0.23722606
-2.18209105,2.06771717,0.60342847,0.22424432,0.00068648,0.09459115,0.00809445,1.50980310,0.52238946,0.22595240
-2.17608804,2.02900640,0.58724219,0.24982949,0.00083846,0.08894679,0.00788802,1.47059718,0.49008714,0.21499927
-2.17008504,1.99996051,0.57301279,0.27917026,0.00101810,0.08339533,0.00778577,1.43714333,0.45853435,0.20457570
