energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.21460730,0.00520529,0.00291890,0.00225942,0.00044909,0.00204151,0.00000087,0.00007456,0.00000355,0.00020314
-3.20860430,0.00690300,0.00391580,0.00299662,0.00060175,0.00269937,0.00000113,0.00009862,0.00000488,0.00027149
-3.20260130,0.00909685,0.00522117,0.00394952,0.00080169,0.00354617,0.00000147,0.00012954,0.00000666,0.00036057
-3.19659830,0.01191093,0.00691909,0.00517268,0.00106166,0.00462739,0.00000190,0.00016900,0.00000903,0.00047587
-3.19059530,0.01549449,0.00911303,0.00673195,0.00139736,0.00599709,0.00000243,0.00021901,0.00001216,0.00062406
-3.18459230,0.02002527,0.01192923,0.00870615,0.00182791,0.00771877,0.00000310,0.00028190,0.00001628,0.00081325
-3.17858929,0.02571293,0.01552039,0.01118874,0.00237639,0.00986616,0.00000391,0.00036043,0.00002166,0.00105312
-3.17258629,0.03280227,0.02006961,0.01428955,0.00307044,0.01252385,0.00000491,0.00045777,0.00002862,0.00135520
-3.16658329,0.04157620,0.02579450,0.01813643,0.00394283,0.01578764,0.00000612,0.00057755,0.00003757,0.00173303
-3.16058029,0.05235826,0.03295131,0.02287678,0.00503210,0.01976469,0.00000758,0.00072388,0.00004901,0.00220240
-3.15457729,0.06551445,0.04183893,0.02867889,0.00638310,0.02457308,0.00000933,0.00090134,0.00006350,0.00278154
-3.14857429,0.08145406,0.05280265,0.03573294,0.00804756,0.03034109,0.00001139,0.00111501,0.00008175,0.00349127
-3.14257129,0.10062941,0.06623721,0.04425155,0.01008449,0.03720574,0.00001383,0.00137041,0.00010455,0.00435513
-3.13656828,0.12353405,0.08258920,0.05446981,0.01256058,0.04531079,0.00001667,0.00167350,0.00013284,0.00539943
-3.13056528,0.15069927,0.10235814,0.06664456,0.01555027,0.05480401,0.00001997,0.00203059,0.00016769,0.00665324
-3.12456228,0.18268868,0.12609619,0.08105294,0.01913578,0.06583372,0.00002377,0.00244827,0.00021030,0.00814828
-3.11855928,0.22009062,0.15440590,0.09798987,0.02340672,0.07854465,0.00002811,0.00293332,0.00026201,0.00991872
-3.11255628,0.26350830,0.18793588,0.11776459,0.02845948,0.09307306,0.00003303,0.00349255,0.00032432,0.01200082
-3.10655328,0.31354752,0.22737378,0.14069591,0.03439623,0.10954134,0.00003857,0.00413269,0.00039882,0.01443244
-3.10055028,0.37080208,0.27343648,0.16710639,0.04132349,0.12805204,0.00004477,0.00486016,0.00048725,0.01725241
-3.09454727,0.43583691,0.32685720,0.19731512,0.04935032,0.14868170,0.00005165,0.00568093,0.00059141,0.02049973
-3.08854427,0.50916924,0.38836940,0.23162938,0.05858595,0.17147452,0.00005924,0.00660030,0.00071316,0.02421263
-3.08254127,0.59124802,0.45868734,0.27033507,0.06913712,0.19643630,0.00006756,0.00762266,0.00085439,0.02842743
-3.07653827,0.68243226,0.53848372,0.31368617,0.08110479,0.22352871,0.00007661,0.00875127,0.00101695,0.03317733
-3.07053527,0.78296874,0.62836438,0.36189334,0.09458058,0.25266441,0.00008643,0.00998809,0.00120259,0.03849096
-3.06453227,0.89296991,0.72884085,0.41511201,0.10964287,0.28370327,0.00009699,0.01133348,0.00141292,0.04439104
-3.05852926,1.01239273,0.84030127,0.47343028,0.12635264,0.31644981,0.00010833,0.01278609,0.00164932,0.05089276
-3.05252626,1.14101937,0.96298071,0.53685700,0.14474920,0.35065241,0.00012043,0.01434262,0.00191287,0.05800238
-3.04652326,1.27844078,1.09693199,0.60531052,0.16484604,0.38600425,0.00013331,0.01599774,0.00220428,0.06571576
-3.04052026,1.42404387,1.24199814,0.67860873,0.18662678,0.42214627,0.00014699,0.01774393,0.00252381,0.07401705
-3.03451726,1.57700347,1.39778806,0.75646069,0.21004172,0.45867212,0.00016150,0.01957146,0.00287120,0.08287765
-3.02851426,1.73627965,1.56365665,0.83846063,0.23500479,0.49513521,0.00017687,0.02146838,0.00324563,0.09225530
-3.02251126,1.90062120,1.73869098,0.92408470,0.26139149,0.53105751,0.00019316,0.02342055,0.00364565,0.10209368
-3.01650825,2.06857587,1.92170372,1.01269097,0.28903775,0.56594013,0.00021047,0.02541177,0.00406917,0.11232221
-3.01050525,2.23850741,2.11123501,1.10352310,0.31773994,0.59927518,0.00022888,0.02742392,0.00451340,0.12285651
-3.00450225,2.40861967,2.30556374,1.19571794,0.34725628,0.63055862,0.00024855,0.02943723,0.00497494,0.13359915
-2.99849925,2.57698750,2.50272869,1.28831707,0.37730954,0.65930360,0.00026962,0.03143051,0.00544973,0.14444103
-2.99249625,2.74159374,2.70055969,1.38028253,0.40759117,0.68505376,0.00029230,0.03338153,0.00593316,0.15526320
-2.98649325,2.90037167,2.89671860,1.47051626,0.43776689,0.70739607,0.00031680,0.03526740,0.00642015,0.16593916
-2.98049025,3.05125159,3.08874901,1.55788300,0.46748347,0.72597262,0.00034338,0.03706502,0.00690519,0.17633763
-2.97448724,3.19221040,3.27413366,1.64123598,0.49637663,0.74049089,0.00037231,0.03875150,0.00738257,0.18632557
-2.96848424,3.32132231,3.45035760,1.71944480,0.52407988,0.75073217,0.00040388,0.04030471,0.00784640,0.19577158
-2.96248124,3.43680915,3.61497500,1.79142433,0.55023389,0.75655771,0.00043840,0.04170372,0.00829085,0.20454933
-2.95647824,3.53708843,3.76567705,1.85616393,0.57449605,0.75791234,0.00047618,0.04292934,0.00871025,0.21254107
-2.95047524,3.62081722,3.90035839,1.91275557,0.59654993,0.75482569,0.00051754,0.04396454,0.00909929,0.21964101
-2.94447224,3.68693027,4.01717914,1.96041998,0.61611428,0.74741059,0.00056279,0.04479494,0.00945311,0.22575839
-2.93846923,3.73467079,4.11462009,1.99852960,0.63295098,0.73585917,0.00061221,0.04540916,0.00976746,0.23082024
-2.93246623,3.76361251,4.19152841,2.02662742,0.64687180,0.72043657,0.00066607,0.04579915,0.01003882,0.23477355
-2.92646323,3.77367220,4.24715198,2.04444082,0.65774364,0.70147277,0.00072459,0.04596040,0.01026449,0.23758686
-2.92046023,3.76511192,4.28116062,2.05188986,0.66549193,0.67935279,0.00078799,0.04589212,0.01044264,0.23925116
-2.91445723,3.73853097,4.29365341,2.04908944,0.67010200,0.65450570,0.00085639,0.04559728,0.01057233,0.23978007
-2.90845423,3.69484770,4.28515164,2.03634536,0.67161856,0.62739295,0.00092991,0.04508252,0.01065354,0.23920923
-2.90245123,3.63527201,4.25657769,2.01414436,0.67014313,0.59849648,0.00100856,0.04435804,0.01068714,0.23759500
-2.89644822,3.56126942,4.20922095,1.98313851,0.66582954,0.56830695,0.00109234,0.04343728,0.01067481,0.23501248
-2.89044522,3.47451837,4.14469225,1.94412457,0.65887787,0.53731264,0.00118114,0.04233661,0.01061899,0.23155294
-2.88444222,3.37686228,4.06486883,1.89801931,0.64952696,0.50598921,0.00127482,0.04107490,0.01052274,0.22732078
-2.87843922,3.27025830,3.97183242,1.84583171,0.63804588,0.47479074,0.00137313,0.03967298,0.01038969,0.22243014
-2.87243622,3.15672473,3.86780303,1.78863324,0.62472481,0.44414213,0.00147578,0.03815313,0.01022386,0.21700131
-2.86643322,3.03828902,3.75507116,1.72752741,0.60986561,0.41443314,0.00158238,0.03653853,0.01002956,0.21115707
-2.86043022,2.91693821,3.63593135,1.66361977,0.59377260,0.38601386,0.00169244,0.03485265,0.00981126,0.20501916
-2.85442721,2.79457346,3.51261933,1.59798953,0.57674380,0.35919189,0.00180541,0.03311872,0.00957348,0.19870494
-2.84842421,2.67297007,3.38725519,1.53166372,0.55906307,0.33423085,0.00192063,0.03135922,0.00932066,0.19232439
-2.84242121,2.55374403,3.26179428,1.46559485,0.54099333,0.31135023,0.00203735,0.02959541,0.00905710,0.18597760
-2.83641821,2.43832588,3.13798711,1.40064253,0.52277117,0.29072634,0.00215473,0.02784697,0.00878686,0.17975270
-2.83041521,2.32794223,3.01734923,1.33755970,0.50460279,0.27249416,0.00227181,0.02613166,0.00851369,0.17372443
-2.82441221,2.22360485,2.90114120,1.27698343,0.48666151,0.25674974,0.00238755,0.02446512,0.00824101,0.16795322
-2.81840920,2.12610729,2.79035881,1.21943045,0.46908678,0.24355303,0.00250082,0.02286071,0.00797186,0.16248487
-2.81240620,2.03602811,2.68573259,1.16529712,0.45198444,0.23293092,0.00261043,0.02132949,0.00770887,0.15735073
-2.80640320,1.95374011,2.58773612,1.11486345,0.43542834,0.22488017,0.00271512,0.01988023,0.00745430,0.15256840
-2.80040020,1.87942458,2.49660166,1.06830059,0.41946290,0.21937013,0.00281358,0.01851951,0.00720998,0.14814279
-2.79439720,1.81308936,2.41234185,1.02568129,0.40410655,0.21634513,0.00290450,0.01725187,0.00697737,0.14406751
-2.78839420,1.75458964,2.33477609,0.98699245,0.38935570,0.21572648,0.00298661,0.01607997,0.00675756,0.14032657
-2.78239120,1.70365051,2.26356008,0.95214913,0.37518911,0.21741399,0.00305866,0.01500487,0.00655126,0.13689606
-2.77638819,1.65988997,2.19821713,0.92100931,0.36157230,0.22128698,0.00311952,0.01402621,0.00635888,0.13374608
-2.77038519,1.62284176,2.13816993,0.89338861,0.34846189,0.22720506,0.00316817,0.01314246,0.00618051,0.13084252
-2.76438219,1.59197703,2.08277169,0.86907451,0.33580969,0.23500847,0.00320377,0.01235112,0.00601593,0.12814879
-2.75837919,1.56672440,2.03133563,0.84783938,0.32356633,0.24451845,0.00322565,0.01164895,0.00586471,0.12562744
-2.75237619,1.54648779,1.98316208,0.82945208,0.31168435,0.25553743,0.00323339,0.01103210,0.00572613,0.12324153
-2.74637319,1.53066194,1.93756262,0.81368758,0.30012068,0.26784960,0.00322681,0.01049628,0.00559931,0.12095578
-2.74037019,1.51864543,1.89388077,0.80033468,0.28883849,0.28122167,0.00320598,0.01003683,0.00548319,0.11873762
-2.73436718,1.50985122,1.85150915,0.78920157,0.27780841,0.29540422,0.00317123,0.00964883,0.00537654,0.11655778
-2.72836418,1.50371490,1.80990288,0.78011926,0.26700909,0.31013365,0.00312314,0.00932712,0.00527805,0.11439086
-2.72236118,1.49970090,1.76858941,0.77294310,0.25642725,0.32513483,0.00306255,0.00906635,0.00518635,0.11221557
-2.71635818,1.49730687,1.72717480,0.76755252,0.24605720,0.34012451,0.00299047,0.00886097,0.00510002,0.11001481
-2.71035518,1.49606670,1.68534684,0.76384916,0.23590006,0.35481549,0.00290812,0.00870523,0.00501767,0.10777560
-2.70435218,1.49555232,1.64287517,0.76175391,0.22596260,0.36892147,0.00281685,0.00859321,0.00493796,0.10548891
-2.69834917,1.49537472,1.59960891,0.76120288,0.21625596,0.38216242,0.00271810,0.00851877,0.00485962,0.10314933
-2.69234617,1.49518438,1.55547205,0.76214294,0.20679421,0.39427042,0.00261334,0.00847566,0.00478153,0.10075472
-2.68634317,1.49467128,1.51045707,0.76452681,0.19759301,0.40499558,0.00250407,0.00845745,0.00470270,0.09830582
-2.68034017,1.49356466,1.46461723,0.76830827,0.18866822,0.41411200,0.00239172,0.00845766,0.00462232,0.09580581
-2.67433717,1.49163256,1.41805780,0.77343755,0.18003479,0.42142330,0.00227765,0.00846980,0.00453978,0.09325994
-2.66833417,1.48868121,1.37092675,0.77985725,0.17170574,0.42676768,0.00216309,0.00848744,0.00445464,0.09067506
-2.66233117,1.48455422,1.32340519,0.78749879,0.16369139,0.43002207,0.00204915,0.00850437,0.00436668,0.08805931
-2.65632816,1.47913151,1.27569789,0.79627974,0.15599884,0.43110528,0.00193677,0.00851465,0.00427585,0.08542169
-2.65032516,1.47232795,1.22802416,0.80610195,0.14863164,0.42997990,0.00182671,0.00851280,0.00418227,0.08277181
-2.64432216,1.46409170,1.18060937,0.81685061,0.14158980,0.42665294,0.00171958,0.00849386,0.00408619,0.08011954
-2.63831916,1.45440225,1.13367735,0.82839438,0.13486982,0.42117504,0.00161582,0.00845357,0.00398798,0.07747476
-2.63231616,1.44326809,1.08744376,0.84058639,0.12846506,0.41363840,0.00151573,0.00838843,0.00388809,0.07484714
-2.62631316,1.43072430,1.04211067,0.85326640,0.12236616,0.40417331,0.00141949,0.00829582,0.00378698,0.07224590
-2.62031016,1.41682994,0.99786230,0.86626386,0.11656154,0.39294378,0.00132713,0.00817408,0.00368514,0.06967966
-2.61430715,1.40166567,0.95486213,0.87940203,0.11103806,0.38014205,0.00123866,0.00802250,0.00358303,0.06715627
-2.60830415,1.38533154,0.91325122,0.89250300,0.10578157,0.36598259,0.00115397,0.00784142,0.00348103,0.06468272
-2.60230115,1.36794529,0.87314784,0.90539359,0.10077760,0.35069563,0.00107296,0.00763215,0.00337945,0.06226508
-2.59629815,1.34964123,0.83464818,0.91791196,0.09601192,0.33452062,0.00099549,0.00739697,0.00327850,0.05990849
-2.59029515,1.33056990,0.79782818,0.92991476,0.09147112,0.31769983,0.00092142,0.00713909,0.00317827,0.05761719
-2.58429215,1.31089846,0.76274611,0.94128456,0.08714308,0.30047234,0.00085062,0.00686248,0.00307874,0.05539463
-2.57828914,1.29081174,0.72944593,0.95193736,0.08301743,0.28306875,0.00078299,0.00657189,0.00297982,0.05324363
-2.57228614,1.27051395,0.69796100,0.96182959,0.07908585,0.26570656,0.00071847,0.00627262,0.00288129,0.05116658
-2.56628314,1.25023061,0.66831802,0.97096451,0.07534239,0.24858660,0.00065700,0.00597048,0.00278288,0.04916570
-2.56028014,1.23021048,0.64054089,0.97939714,0.07178363,0.23189029,0.00059857,0.00567159,0.00268429,0.04724332
-2.55427714,1.21072706,0.61465418,0.98723771,0.06840878,0.21577801,0.00054318,0.00538233,0.00258520,0.04540217
-2.54827414,1.19207915,0.59068608,0.99465279,0.06521968,0.20038830,0.00049085,0.00510914,0.00248531,0.04364573
-2.54227114,1.17459011,0.56867044,1.00186392,0.06222073,0.18583793,0.00044162,0.00485843,0.00238437,0.04197843
-2.53626813,1.15860530,0.54864788,1.00914343,0.05941870,0.17222270,0.00039551,0.00463649,0.00228219,0.04040592
-2.53026513,1.14448742,0.53066572,1.01680717,0.05682246,0.15961868,0.00035255,0.00444932,0.00217870,0.03893524
-2.52426213,1.13260956,0.51477665,1.02520416,0.05444258,0.14808397,0.00031276,0.00430261,0.00207393,0.03757486
-2.51825913,1.12334583,0.50103632,1.03470343,0.05229092,0.13766058,0.00027613,0.00420159,0.00196805,0.03633463
-2.51225613,1.11705968,0.48949964,1.04567815,0.05038004,0.12837637,0.00024265,0.00415100,0.00186135,0.03522569
-2.50625313,1.11409029,0.48021626,1.05848788,0.04872256,0.12024696,0.00021227,0.00415494,0.00175427,0.03426009
-2.50025013,1.11473753,0.47322520,1.07345942,0.04733052,0.11327735,0.00018493,0.00421685,0.00164735,0.03345050
-2.49424712,1.11924599,0.46854908,1.09086726,0.04621460,0.10746336,0.00016052,0.00433945,0.00154127,0.03280960
-2.48824412,1.12778912,0.46618827,1.11091461,0.04538341,0.10279263,0.00013894,0.00452458,0.00143678,0.03234957
-2.48224112,1.14045421,0.46611529,1.13371592,0.04484274,0.09924536,0.00012005,0.00477323,0.00133472,0.03208132
-2.47623812,1.15722921,0.46826984,1.15928214,0.04459489,0.09679471,0.00010371,0.00508542,0.00123599,0.03201387
-2.47023512,1.17799232,0.47255488,1.18750948,0.04463805,0.09540686,0.00008977,0.00546014,0.00114152,0.03215356
-2.46423212,1.20250520,0.47883401,1.21817266,0.04496583,0.09504089,0.00007804,0.00589534,0.00105226,0.03250340
-2.45822911,1.23041045,0.48693056,1.25092324,0.04556688,0.09564860,0.00006838,0.00638784,0.00096916,0.03306245
-2.45222611,1.26123400,0.49662836,1.28529349,0.04642477,0.09717416,0.00006061,0.00693335,0.00089316,0.03382530
-2.44622311,1.29439250,0.50767452,1.32070585,0.04751796,0.09955400,0.00005459,0.00752651,0.00082516,0.03478174
-2.44022011,1.32920594,0.51978409,1.35648798,0.04882008,0.10271673,0.00005017,0.00816087,0.00076607,0.03591654
-2.43421711,1.36491514,0.53264651,1.39189284,0.05030036,0.10658339,0.00004723,0.00882899,0.00071673,0.03720952
-2.42821411,1.40070353,0.54593376,1.42612313,0.05192427,0.11106803,0.00004566,0.00952258,0.00067799,0.03863572
-2.42221111,1.43572267,0.55930967,1.45835905,0.05365443,0.11607866,0.00004539,0.01023265,0.00065067,0.04016588
-2.41620810,1.46912028,0.57244040,1.48778834,0.05545158,0.12151857,0.00004637,0.01094967,0.00063558,0.04176709
-2.41020510,1.50006984,0.58500524,1.51363716,0.05727580,0.12728814,0.00004860,0.01166384,0.00063354,0.04340368
-2.40420210,1.52780045,0.59670762,1.53520044,0.05908773,0.13328695,0.00005210,0.01236535,0.00064536,0.04503822
-2.39819910,1.55162560,0.60728565,1.55187048,0.06084987,0.13941626,0.00005697,0.01304467,0.00067188,0.04663270
-2.39219610,1.57096980,0.61652177,1.56316232,0.06252793,0.14558174,0.00006332,0.01369289,0.00071396,0.04814983
-2.38619310,1.58539166,0.62425115,1.56873483,0.06409200,0.15169635,0.00007135,0.01430203,0.00077247,0.04955433
-2.38019010,1.59460272,0.63036834,1.56840656,0.06551771,0.15768328,0.00008132,0.01486535,0.00084829,0.05081426
-2.37418709,1.59848094,0.63483204,1.56216574,0.06678721,0.16347883,0.00009355,0.01537770,0.00094231,0.05190228
-2.36818409,1.59707854,0.63766764,1.55017393,0.06788987,0.16903506,0.00010844,0.01583581,0.00105540,0.05279679
-2.36218109,1.59062382,0.63896747,1.53276328,0.06882285,0.17432220,0.00012646,0.01623850,0.00118837,0.05348295
-2.35617809,1.57951687,0.63888886,1.51042765,0.06959135,0.17933063,0.00014817,0.01658693,0.00134200,0.05395348
-2.35017509,1.56431967,0.63764991,1.48380797,0.07020856,0.18407237,0.00017419,0.01688476,0.00151692,0.05420922
-2.34417209,1.54574081,0.63552341,1.45367269,0.07069547,0.18858202,0.00020524,0.01713821,0.00171364,0.05425943
-2.33816908,1.52461581,0.63282896,1.42089424,0.07108024,0.19291708,0.00024208,0.01735611,0.00193251,0.05412192
-2.33216608,1.50188375,0.62992381,1.38642243,0.07139755,0.19715772,0.00028555,0.01754987,0.00217364,0.05382278
-2.32616308,1.47856139,0.62719273,1.35125621,0.07168756,0.20140589,0.00033653,0.01773336,0.00243690,0.05339594
-2.32016008,1.45571570,0.62503743,1.31641476,0.07199493,0.20578383,0.00039590,0.01792276,0.00272188,0.05288247
-2.31415708,1.43443596,0.62386576,1.28290917,0.07236752,0.21043210,0.00046459,0.01813630,0.00302788,0.05232968
-2.30815408,1.41580642,0.62408140,1.25171571,0.07285524,0.21550708,0.00054347,0.01839401,0.00335387,0.05179001
-2.30215108,1.40088048,0.62607411,1.22375166,0.07350877,0.22117806,0.00063338,0.01871736,0.00369850,0.05131985
-2.29614807,1.39065704,0.63021113,1.19985436,0.07437835,0.22762404,0.00073505,0.01912892,0.00406012,0.05097814
-2.29014507,1.38605974,0.63682971,1.18076407,0.07551272,0.23503008,0.00084911,0.01965186,0.00443675,0.05082507
-2.28414207,1.38791940,0.64623126,1.16711093,0.07695803,0.24358361,0.00097602,0.02030959,0.00482615,0.05092059
-2.27813907,1.39695994,0.65867681,1.15940616,0.07875702,0.25347047,0.00111607,0.02112522,0.00522586,0.05132303
-2.27213607,1.41378777,0.67438418,1.15803735,0.08094827,0.26487078,0.00126931,0.02212109,0.00563319,0.05208774
-2.26613307,1.43888447,0.69352645,1.16326760,0.08356559,0.27795483,0.00143555,0.02331826,0.00604531,0.05326576
-2.26013007,1.47260261,0.71623178,1.17523812,0.08663753,0.29287888,0.00161430,0.02473597,0.00645934,0.05490263
-2.25412706,1.51516425,0.74258423,1.19397376,0.09018711,0.30978094,0.00180483,0.02639115,0.00687231,0.05703725
-2.24812406,1.56666169,0.77262544,1.21939085,0.09423149,0.32877671,0.00200608,0.02829789,0.00728132,0.05970090
-2.24212106,1.62706011,0.80635680,1.25130668,0.09878185,0.34995557,0.00221670,0.03046696,0.00768353,0.06291636
-2.23611806,1.69620156,0.84374185,1.28945020,0.10384325,0.37337682,0.00243507,0.03290541,0.00807625,0.06669722
-2.23011506,1.77381003,0.88470861,1.33347306,0.10941459,0.39906624,0.00265932,0.03561608,0.00845694,0.07104731
-2.22411206,1.85949715,0.92915166,1.38296077,0.11548851,0.42701303,0.00288735,0.03859735,0.00882329,0.07596031
-2.21810905,1.95276841,0.97693369,1.43744337,0.12205134,0.45716734,0.00311687,0.04184283,0.00917324,0.08141951
-2.21210605,2.05302963,1.02788641,1.49640530,0.12908307,0.48943833,0.00334548,0.04534124,0.00950498,0.08739786
-2.20610305,2.15959376,1.08181072,1.55929436,0.13655726,0.52369312,0.00357071,0.04907630,0.00981696,0.09385807
-2.20010005,2.27168777,1.13847620,1.62552954,0.14444101,0.55975647,0.00379004,0.05302684,0.01010792,0.10075302
-2.19409705,2.38846000,1.19761992,1.69450768,0.15269490,0.59741144,0.00400103,0.05716693,0.01037685,0.10802635
-2.18809405,2.50898777,1.25894476,1.76560924,0.16127301,0.63640098,0.00420132,0.06146623,0.01062298,0.11561326
-2.18209105,2.63228565,1.32211745,1.83820307,0.17012293,0.67643053,0.00438873,0.06589035,0.01084577,0.12344144
-2.17608804,2.75731430,1.38676659,1.91165059,0.17918588,0.71717148,0.00456127,0.07040141,0.01104487,0.13143232
-2.17008504,2.88299013,1.45248109,1.98530957,0.18839694,0.75826562,0.00471717,0.07495865,0.01122008,0.13950230
-2.16408204,3.00819583,1.51880923,2.05853775,0.19768536,0.79933024,0.00485498,0.07951911,0.01137134,0.14756431
-2.15807904,3.13179186,1.58525878,2.13069668,0.20697499,0.83996396,0.00497349,0.08403837,0.01149868,0.15552927
-2.15207604,3.25262887,1.65129866,2.20115586,0.21618489,0.87975301,0.00507184,0.08847133,0.01160219,0.16330781
-2.14607304,3.36956105,1.71636219,2.26929759,0.22523007,0.91827781,0.00514943,0.09277301,0.01168198,0.17081185
-2.14007004,3.48146032,1.77985244,2.33452254,0.23402240,0.95511973,0.00520595,0.09689924,0.01173817,0.17795623
-2.13406703,3.58723120,1.84114972,2.39625609,0.24247168,0.98986788,0.00524137,0.10080744,0.01177084,0.18466030
-2.12806403,3.68582620,1.89962122,2.45395562,0.25048679,1.02212564,0.00525591,0.10445725,0.01178004,0.19084933
-2.12206103,3.77626144,1.95463280,2.50711837,0.25797706,1.05151702,0.00524997,0.10781107,0.01176577,0.19645584
-2.11605803,3.85763217,2.00556261,2.55528984,0.26485367,1.07769255,0.00522418,0.11083466,0.01172795,0.20142068
-2.11005503,3.92912788,2.05181622,2.59807238,0.27103117,1.10033476,0.00517927,0.11349747,0.01166649,0.20569402
-2.10405203,3.99004659,2.09284265,2.63513361,0.27642898,1.11916311,0.00511615,0.11577300,0.01158121,0.20923597
-2.09804902,4.03980773,2.12815072,2.66621411,0.28097292,1.13393830,0.00503578,0.11763907,0.01147194,0.21201706
-2.09204602,4.07796337,2.15732488,2.69113406,0.28459672,1.14446609,0.00493923,0.11907799,0.01133851,0.21401845
-2.08604302,4.10420712,2.18003980,2.70979817,0.28724337,1.15060034,0.00482762,0.12007667,0.01118076,0.21523186
-2.08004002,4.11838033,2.19607276,2.72219852,0.28886639,1.15224550,0.00470213,0.12062668,0.01099864,0.21565935
-2.07403702,4.12047518,2.20531321,2.72841492,0.28943089,1.14935835,0.00456394,0.12072428,0.01079219,0.21531284
-2.06803402,4.11063436,2.20776863,2.72861235,0.28891447,1.14194904,0.00441432,0.12037038,0.01056159,0.21421339
-2.06203102,4.08914702,2.20356627,2.72303545,0.28730782,1.13008140,0.00425453,0.11957047,0.01030722,0.21239045
-2.05602801,4.05644105,2.19295038,2.71199995,0.28461507,1.11387239,0.00408588,0.11833455,0.01002969,0.20988083
-2.05002501,4.01307169,2.17627481,2.69588120,0.28085393,1.09349084,0.00390969,0.11667700,0.00972985,0.20672775
-2.04402201,3.95970678,2.15399107,2.67510019,0.27605545,1.06915525,0.00372733,0.11461642,0.00940883,0.20297967
-2.03801901,3.89710903,2.12663240,2.65010754,0.27026356,1.04113086,0.00354017,0.11217543,0.00906805,0.19868923
-2.03201601,3.82611605,2.09479436,2.62136615,0.26353437,1.00972583,0.00334960,0.10938050,0.00870920,0.19391212
-2.02601301,3.74761873,2.05911290,2.58933333,0.25593518,0.97528679,0.00315704,0.10626162,0.00833429,0.18870612
-2.02001001,3.66253905,2.02024101,2.55444332,0.24754334,0.93819356,0.00296388,0.10285208,0.00794558,0.18313010
-2.01400700,3.57180812,1.97882508,2.51709110,0.23844487,0.89885338,0.00277151,0.09918807,0.00754554,0.17724318
-2.00800400,3.47634543,1.93548223,2.47761849,0.22873300,0.85769476,0.00258130,0.09530832,0.00713689,0.17110407
-2.00200100,3.37704034,1.89077985,2.43630320,0.21850662,0.81516088,0.00239459,0.09125370,0.00672248,0.16477044
-1.99599800,3.27473647,1.84521836,2.39335181,0.20786864,0.77170294,0.00221264,0.08706674,0.00630526,0.15829851
-1.98999500,3.17021974,1.79921824,2.34889686,0.19692436,0.72777353,0.00203668,0.08279116,0.00588825,0.15174273
-1.98399200,3.06421055,1.75311183,2.30299864,0.18577989,0.68382011,0.00186786,0.07847134,0.00547446,0.14515559
-1.97798899,2.95736012,1.70714047,2.25565145,0.17454065,0.64027881,0.00170727,0.07415179,0.00506682,0.13858752
-1.97198599,2.85025129,1.66145695,2.20679431,0.16330988,0.59756863,0.00155591,0.06987659,0.00466817,0.13208687
-1.96598299,2.74340312,1.61613302,2.15632551,0.15218743,0.55608619,0.00141472,0.06568879,0.00428121,0.12569993
-1.95997999,2.63727906,1.57117151,2.10412030,0.14126859,0.51620101,0.00128456,0.06162990,0.00390840,0.11947100
-1.95397699,2.53229789,1.52652217,2.05005083,0.13064317,0.47825140,0.00116625,0.05773923,0.00355201,0.11344238
-1.94797399,2.42884645,1.48210028,1.99400738,0.12039474,0.44254099,0.00106057,0.05405340,0.00321406,0.10765436
-1.94197099,2.32729347,1.43780687,1.93591957,0.11060009,0.40933588,0.00096825,0.05060572,0.00289629,0.10214520
-1.93596798,2.22800320,1.39354939,1.87577661,0.10132893,0.37886238,0.00089002,0.04742571,0.00260021,0.09695097
-1.92996498,2.13134826,1.34926157,1.81364551,0.09264375,0.35130534,0.00082664,0.04453858,0.00232707,0.09210531
-1.92396198,2.03772060,1.30492149,1.74968618,0.08459995,0.32680701,0.00077884,0.04196480,0.00207790,0.08763916
-1.91795898,1.94754007,1.26056683,1.68416288,0.07724613,0.30546640,0.00074745,0.03971969,0.00185352,0.08358038
-1.91195598,1.86126000,1.21630676,1.61745127,0.07062454,0.28733917,0.00073328,0.03781315,0.00165459,0.07995333
-1.90595298,1.77936966,1.17232974,1.55004089,0.06477174,0.27243797,0.00073725,0.03624937,0.00148164,0.07677841
-1.89994997,1.70239339,1.12890730,1.48253306,0.05971931,0.26073327,0.00076029,0.03502676,0.00133511,0.07407160
-1.89394697,1.63088670,1.08639365,1.41563419,0.05549469,0.25215464,0.00080339,0.03413791,0.00121541,0.07184397
-1.88794397,1.56542957,1.04522145,1.35014507,0.05212199,0.24659256,0.00086753,0.03356974,0.00112291,0.07010137
-1.88194097,1.50661743,1.00589424,1.28694665,0.04962289,0.24390069,0.00095370,0.03330370,0.00105802,0.06884405
-1.87593797,1.45505045,0.96897606,1.22698292,0.04801736,0.24389863,0.00106285,0.03331623,0.00102121,0.06806650
-1.86993497,1.41132163,0.93507893,1.17124166,0.04732432,0.24637518,0.00119581,0.03357924,0.00101300,0.06775739
-1.86393197,1.37600433,0.90484898,1.12073386,0.04756217,0.25109211,0.00135327,0.03406079,0.00103399,0.06789963
-1.85792896,1.34963973,0.87895174,1.07647241,0.04874902,0.25778826,0.00153571,0.03472588,0.00108485,0.06847062
-1.85192596,1.33272463,0.85805729,1.03945068,0.05090274,0.26618416,0.00174331,0.03553734,0.00116632,0.06944263
