energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
0.03301651,4.23628944,0.02898525,0.25882571,0.11492853,2.17296840,2.43006631,0.04955598,1.33404201
0.03901951,4.24286863,0.02869181,0.25879926,0.11725681,2.18084257,2.42357002,0.05002572,1.34812013
0.04502251,4.24492045,0.02848905,0.25837137,0.11938984,2.18511362,2.41461319,0.05042247,1.36052644
0.05102551,4.24194690,0.02837921,0.25754754,0.12128745,2.18564297,2.40299853,0.05073886,1.37097173
0.05702851,4.23354143,0.02836243,0.25634114,0.12291266,2.18235890,2.38857053,0.05096887,1.37921766
0.06303152,4.21940746,0.02843694,0.25477314,0.12423263,2.17526038,2.37122340,0.05110814,1.38508670
0.06903452,4.19937401,0.02859925,0.25287164,0.12521959,2.16441867,2.35090790,0.05115428,1.38847009
0.07503752,4.17340771,0.02884441,0.25067118,0.12585163,2.14997668,2.32763672,0.05110704,1.38933347
0.08104052,4.14162054,0.02916631,0.24821198,0.12611353,2.13214607,2.30148824,0.05096847,1.38771983
0.08704352,4.10427311,0.02955790,0.24553898,0.12599735,2.11120229,2.27260830,0.05074300,1.38374984
0.09304652,4.06177325,0.03001151,0.24270098,0.12550297,2.08747793,2.24121010,0.05043743,1.37761949
0.09904952,4.01467014,0.03051911,0.23974957,0.12463839,2.06135454,2.20757207,0.05006082,1.36959528
0.10505253,3.96364426,0.03107257,0.23673825,0.12341995,2.03325370,2.17203388,0.04962433,1.36000720
0.11105553,3.90949371,0.03166391,0.23372154,0.12187223,2.00362750,2.13499077,0.04914103,1.34923991
0.11705853,3.85311762,0.03228550,0.23075421,0.12002788,1.97294906,2.09688644,0.04862560,1.33772254
0.12306153,3.79549730,0.03293027,0.22789066,0.11792711,1.94170360,2.05820482,0.04809403,1.32591755
0.12906453,3.73767595,0.03359187,0.22518448,0.11561711,1.91038016,2.01946097,0.04756326,1.31430919
0.13506753,3.68073769,0.03426480,0.22268804,0.11315121,1.87946452,1.98119156,0.04705087,1.30339192
0.14107054,3.62578639,0.03494449,0.22045234,0.11058790,1.84943312,1.94394503,0.04657467,1.29365910
0.14707354,3.57392504,0.03562740,0.21852688,0.10798971,1.82074832,1.90827188,0.04615240,1.28559244
0.15307654,3.52623580,0.03631100,0.21695960,0.10542198,1.79385454,1.87471501,0.04580139,1.27965215
0.15907954,3.48376104,0.03699378,0.21579685,0.10295149,1.76917527,1.84380053,0.04553820,1.27626809
0.16508254,3.44748537,0.03767514,0.21508321,0.10064510,1.74711057,1.81602885,0.04537834,1.27583184
0.17108554,3.41831870,0.03835534,0.21486132,0.09856827,1.72803462,1.79186613,0.04533597,1.27868958
0.17708854,3.39708004,0.03903530,0.21517142,0.09678368,1.71229315,1.77173618,0.04542361,1.28513586
0.18309155,3.38448203,0.03971645,0.21605079,0.09534977,1.70020012,1.75601257,0.04565188,1.29540788
0.18909455,3.38111598,0.04040047,0.21753287,0.09431935,1.69203379,1.74501107,0.04602922,1.30968038
0.19509755,3.38743737,0.04108906,0.21964622,0.09373838,1.68803161,1.73898237,0.04656164,1.32806086
0.20110055,3.40375207,0.04178369,0.22241321,0.09364469,1.68838431,1.73810515,0.04725249,1.35058522
0.20710355,3.43020319,0.04248529,0.22584860,0.09406697,1.69322902,1.74247959,0.04810223,1.37721383
0.21310655,3.46675929,0.04319404,0.22995800,0.09502386,1.70264192,1.75212148,0.04910823,1.40782811
0.21910955,3.51320433,0.04390905,0.23473636,0.09652326,1.71663067,1.76695733,0.05026465,1.44222780
0.22511256,3.56913011,0.04462825,0.24016655,0.09856178,1.73512731,1.78682060,0.05156233,1.48012938
0.23111556,3.63393200,0.04534814,0.24621816,0.10112455,1.75798202,1.81144953,0.05298874,1.52116562
0.23711856,3.70680877,0.04606372,0.25284665,0.10418521,1.78495865,1.84048686,0.05452807,1.56488699
0.24312156,3.78676731,0.04676847,0.25999298,0.10770623,1.81573237,1.87348196,0.05616139,1.61076497
0.24912456,3.87263287,0.04745434,0.26758371,0.11163949,1.84989013,1.90989536,0.05786685,1.65819770
0.25512756,3.96306540,0.04811190,0.27553180,0.11592724,1.88693440,1.94910629,0.05962010,1.70651809
0.26113057,4.05658206,0.04873052,0.28373795,0.12050328,1.92629029,1.99042297,0.06139472,1.75500461
0.26713357,4.15158595,0.04929861,0.29209265,0.12529449,1.96731641,2.03309599,0.06316282,1.80289454
0.27313657,4.24640061,0.04980395,0.30047884,0.13022256,2.00931907,2.07633430,0.06489569,1.84939957
0.27913957,4.33930945,0.05023408,0.30877498,0.13520600,2.05156969,2.11932367,0.06656457,1.89372350
0.28514257,4.42859913,0.05057668,0.31685866,0.14016228,2.09332483,2.16124709,0.06814142,1.93508130
0.29114557,4.51260542,0.05082005,0.32461036,0.14501003,2.13384805,2.20130650,0.06959976,1.97271912
0.29714857,4.58975987,0.05095352,0.33191733,0.14967140,2.17243276,2.23874506,0.07091546,2.00593440
0.30315158,4.65863564,0.05096789,0.33867737,0.15407419,2.20842520,2.27286923,0.07206761,2.03409539
0.30915458,4.71799045,0.05085584,0.34480230,0.15815399,2.24124622,2.30306968,0.07303916,2.05665917
0.31515758,4.76680496,0.05061227,0.35022100,0.16185607,2.27041112,2.32884022,0.07381764,2.07318749
0.32116058,4.80431477,0.05023458,0.35488176,0.16513698,2.29554643,2.34979392,0.07439562,2.08335969
0.32716358,4.83003466,0.04972293,0.35875397,0.16796576,2.31640277,2.36567559,0.07477112,2.08698216
0.33316658,4.84377377,0.04908033,0.36182892,0.17032489,2.33286316,2.37637011,0.07494785,2.08399386
0.33916958,4.84564102,0.04831265,0.36411969,0.17221063,2.34494630,2.38190601,0.07493521,2.07446767
0.34517259,4.83604029,0.04742865,0.36566020,0.17363304,2.35280452,2.38245411,0.07474821,2.05860750
0.35117559,4.81565546,0.04643972,0.36650343,0.17461550,2.35671644,2.37832117,0.07440718,2.03674121
0.35717859,4.78542576,0.04535970,0.36671883,0.17519380,2.35707468,2.36993855,0.07393724,2.00930976
0.36318159,4.74651231,0.04420449,0.36638921,0.17541480,2.35436900,2.35784641,0.07336772,1.97685288
0.36918459,4.70025723,0.04299171,0.36560707,0.17533481,2.34916568,2.34267383,0.07273138,1.93999195
0.37518759,4.64813666,0.04174014,0.36447067,0.17501761,2.34208393,2.32511575,0.07206354,1.89941078
0.38119060,4.59170978,0.04046928,0.36308009,0.17453228,2.33377049,2.30590737,0.07140108,1.85583497
0.38719360,4.53256560,0.03919878,0.36153322,0.17395090,2.32487332,2.28579724,0.07078140,1.81001069
0.39319660,4.47226954,0.03794786,0.35992212,0.17334616,2.31601566,2.26551984,0.07024137,1.76268363
0.39919960,4.41231187,0.03673481,0.35832973,0.17278898,2.30777143,2.24576886,0.06981624,1.71457888
0.40520260,4.35405994,0.03557648,0.35682713,0.17234624,2.30064301,2.22717211,0.06953862,1.66638240
0.41120560,4.29871565,0.03448778,0.35547142,0.17207866,2.29504224,2.21026913,0.06943747,1.61872455
0.41720860,4.24727997,0.03348132,0.35430418,0.17203882,2.29127536,2.19549221,0.06953724,1.57216637
0.42321161,4.20052540,0.03256709,0.35335078,0.17226958,2.28953251,2.18315168,0.06985708,1.52718873
0.42921461,4.15897740,0.03175222,0.35262024,0.17280269,2.28988198,2.17342598,0.07041024,1.48418468
0.43521761,4.12290523,0.03104087,0.35210573,0.17365778,2.29226950,2.16635680,0.07120362,1.44345511
0.44122061,4.09232242,0.03043421,0.35178574,0.17484177,2.29652242,2.16184963,0.07223749,1.40520772
0.44722361,4.06699663,0.02993047,0.35162563,0.17634864,2.30235867,2.15967956,0.07350543,1.36955916
0.45322661,4.04646856,0.02952519,0.35157968,0.17815954,2.30939992,2.15950212,0.07499447,1.33654004
0.45922961,4.03007892,0.02921142,0.35159334,0.18024346,2.31718868,2.16086882,0.07668542,1.30610281
0.46523262,4.01700255,0.02898013,0.35160582,0.18255813,2.32520840,2.16324677,0.07855347,1.27813176
0.47123562,4.00628834,0.02882062,0.35155269,0.18505142,2.33290604,2.16604149,0.08056887,1.25245508
0.47723862,3.99690342,0.02872099,0.35136860,0.18766304,2.33971610,2.16862228,0.08269788,1.22885827
0.48324162,3.98777999,0.02866865,0.35098984,0.19032650,2.34508546,2.17034890,0.08490380,1.20709854
0.48924462,3.97786298,0.02865085,0.35035692,0.19297139,2.34849784,2.17059867,0.08714814,1.18691964
0.49524762,3.96615675,0.02865516,0.34941688,0.19552580,2.34949720,2.16879285,0.08939182,1.16806661
0.50125063,3.95176904,0.02866998,0.34812533,0.19791878,2.34770910,2.16442116,0.09159641,1.15029986
0.50725363,3.93395031,0.02868489,0.34644826,0.20008282,2.34285919,2.15706347,0.09372534,1.13340816
0.51325663,3.91212697,0.02869109,0.34436348,0.20195626,2.33478800,2.14640775,0.09574498,1.11722000
0.51925963,3.88592705,0.02868158,0.34186161,0.20348543,2.32346151,2.13226334,0.09762565,1.10161293
0.52526263,3.85519711,0.02865137,0.33894671,0.20462646,2.30897685,2.11456916,0.09934238,1.08652043
0.53126563,3.82000966,0.02859753,0.33563638,0.20534678,2.29156275,2.09339621,0.10087551,1.07193614
0.53726863,3.78066069,0.02851918,0.33196145,0.20562602,2.27157470,2.06894435,0.10221097,1.05791519
0.54327164,3.73765720,0.02841731,0.32796512,0.20545647,2.24948472,2.04153339,0.10334040,1.04457254
0.54927464,3.69169530,0.02829458,0.32370169,0.20484296,2.22586602,2.01158894,0.10426089,1.03207853
0.55527764,3.64362977,0.02815502,0.31923478,0.20380214,2.20137307,1.97962348,0.10497454,1.02065159
0.56128064,3.59443633,0.02800364,0.31463522,0.20236130,2.17671777,1.94621365,0.10548776,1.01054861
0.56728364,3.54516835,0.02784603,0.30997863,0.20055670,2.15264253,1.91197467,0.10581044,1.00205341
0.57328664,3.49691011,0.02768795,0.30534267,0.19843147,2.12989152,1.87753327,0.10595487,0.99546366
0.57928964,3.45072853,0.02753490,0.30080432,0.19603337,2.10918099,1.84350015,0.10593472,0.99107704
0.58529265,3.40762592,0.02739170,0.29643699,0.19341227,2.09117017,1.81044357,0.10576393,0.98917727
0.59129565,3.36849581,0.02726217,0.29230782,0.19061773,2.07643383,1.77886500,0.10545568,0.99002058
0.59729865,3.33408403,0.02714882,0.28847521,0.18769669,2.06543782,1.74917834,0.10502144,0.99382334
0.60330165,3.30495680,0.02705264,0.28498655,0.18469133,2.05851848,1.72169336,0.10447031,1.00075148
0.60930465,3.28147722,0.02697300,0.28187654,0.18163744,2.05586705,1.69660424,0.10380840,1.01091198
0.61530765,3.26379123,0.02690759,0.27916584,0.17856309,2.05751952,1.67398366,0.10303858,1.02434703
0.62131066,3.25182330,0.02685248,0.27686032,0.17548787,2.06335245,1.65378262,0.10216049,1.04103078
0.62731366,3.24528201,0.02680230,0.27495090,0.17242266,2.07308486,1.63583572,0.10117066,1.06086896
0.63331666,3.24367461,0.02675045,0.27341388,0.16936987,2.08628592,1.61987171,0.10006305,1.08370102
0.63931966,3.24632981,0.02668936,0.27221183,0.16632418,2.10238824,1.60552836,0.09882964,1.10930470
0.64532266,3.25242706,0.02661088,0.27129495,0.16327365,2.12070578,1.59237103,0.09746121,1.13740242
0.65132566,3.26103072,0.02650660,0.27060286,0.16020119,2.14045585,1.57991360,0.09594824,1.16766916
0.65732866,3.27112724,0.02636828,0.27006670,0.15708620,2.16078392,1.56764091,0.09428178,1.19974118
0.66333167,3.28166324,0.02618818,0.26961144,0.15390632,2.18079036,1.55503141,0.09245438,1.23322507
0.66933467,3.29158271,0.02595943,0.26915845,0.15063924,2.19955797,1.54157887,0.09046085,1.26770654
0.67533767,3.29986167,0.02567635,0.26862801,0.14726428,2.21617918,1.52681237,0.08829895,1.30275851
0.68134067,3.30553888,0.02533469,0.26794183,0.14376389,2.22978214,1.51031358,0.08596988,1.33794828
0.68734367,3.30774145,0.02493182,0.26702554,0.14012485,2.23955463,1.49173073,0.08347863,1.37284332
0.69334667,3.30570487,0.02446689,0.26581091,0.13633919,2.24476540,1.47078898,0.08083407,1.40701581
0.69934967,3.29878713,0.02394087,0.26423790,0.13240473,2.24478222,1.44729697,0.07804890,1.44004598
0.70535268,3.28647703,0.02335653,0.26225648,0.12832537,2.23908643,1.42114953,0.07513936,1.47152429
0.71135568,3.26839719,0.02271838,0.25982802,0.12411101,2.22728378,1.39232700,0.07212488,1.50105292
0.71735868,3.24430245,0.02203255,0.25692651,0.11977728,2.20911161,1.36089134,0.06902748,1.52824688
0.72336168,3.21407459,0.02130660,0.25353925,0.11534493,2.18444238,1.32697976,0.06587122,1.55273506
0.72936468,3.17771425,0.02054927,0.24966732,0.11083920,2.15328382,1.29079642,0.06268151,1.57416172
0.73536768,3.13533122,0.01977030,0.24532554,0.10628894,2.11577590,1.25260276,0.05948444,1.59218866
0.74137069,3.08713382,0.01898010,0.24054216,0.10172579,2.07218501,1.21270718,0.05630619,1.60649835
0.74737369,3.03341830,0.01818951,0.23535808,0.09718328,2.02289557,1.17145465,0.05317239,1.61679815
0.75337669,2.97455879,0.01740953,0.22982575,0.09269604,1.96839955,1.12921655,0.05010770,1.62282561
0.75937969,2.91099819,0.01665106,0.22400778,0.08829905,1.90928410,1.08638141,0.04713536,1.62435472
0.76538269,2.84324026,0.01592465,0.21797516,0.08402697,1.84621778,1.04334654,0.04427692,1.62120289
0.77138569,2.77184287,0.01524030,0.21180532,0.07991365,1.77993562,1.00051085,0.04155206,1.61323825
0.77738869,2.69741224,0.01460730,0.20557993,0.07599171,1.71122346,0.95826895,0.03897849,1.60038686
0.78339170,2.62059789,0.01403401,0.19938269,0.07229223,1.64090182,0.91700634,0.03657194,1.58263941
0.78939470,2.54208801,0.01352783,0.19329699,0.06884459,1.56980980,0.87709565,0.03434627,1.56005686
0.79539770,2.46260476,0.01309504,0.18740369,0.06567632,1.49878918,0.83889387,0.03231354,1.53277455
0.80140070,2.38289916,0.01274080,0.18177902,0.06281313,1.42866923,0.80274008,0.03048424,1.50100452
0.80740370,2.30374531,0.01246913,0.17649271,0.06027885,1.36025243,0.76895385,0.02886745,1.46503565
0.81340670,2.22593361,0.01228287,0.17160645,0.05809553,1.29430152,0.73783373,0.02747106,1.42523142
0.81940970,2.15026279,0.01218377,0.16717265,0.05628345,1.23152799,0.70965586,0.02630199,1.38202544
0.82541271,2.07753086,0.01217252,0.16323367,0.05486124,1.17258232,0.68467256,0.02536637,1.33591455
0.83141571,2.00852487,0.01224878,0.15982139,0.05384581,1.11804607,0.66311058,0.02466972,1.28744990
0.83741871,1.94400973,0.01241131,0.15695730,0.05325245,1.06842580,0.64516917,0.02421716,1.23722629
0.84342171,1.88471634,0.01265801,0.15465284,0.05309478,1.02414899,0.63101783,0.02401349,1.18587003
0.84942471,1.83132929,0.01298601,0.15291018,0.05338469,0.98556165,0.62079376,0.02406335,1.13402599
0.85542771,1.78447460,0.01339176,0.15172327,0.05413229,0.95292768,0.61459921,0.02437132,1.08234410
0.86143072,1.74470783,0.01387107,0.15107897,0.05534583,0.92642967,0.61249864,0.02494202,1.03146598
0.86743372,1.71250316,0.01441920,0.15095842,0.05703160,0.90617104,0.61451613,0.02578014,0.98201202
0.87343672,1.68824368,0.01503091,0.15133835,0.05919390,0.89217922,0.62063307,0.02689058,0.93456951
0.87943972,1.67221358,0.01570053,0.15219232,0.06183497,0.88440969,0.63078630,0.02827843,0.88968198
0.88544272,1.66459250,0.01642203,0.15349191,0.06495507,0.88275079,0.64486719,0.02994913,0.84784022
0.89144572,1.66545241,0.01718906,0.15520760,0.06855251,0.88702896,0.66272161,0.03190844,0.80947517
0.89744872,1.67475748,0.01799505,0.15730959,0.07262389,0.89701456,0.68415116,0.03416254,0.77495262
0.90345173,1.69236685,0.01883331,0.15976831,0.07716434,0.91242796,0.70891581,0.03671807,0.74457005
0.90945473,1.71804069,0.01969713,0.16255469,0.08216789,0.93294604,0.73673800,0.03958213,0.71855533
0.91545773,1.75144925,0.02057993,0.16564038,0.08762791,0.95820900,0.76730831,0.04276233,0.69706719
0.92146073,1.79218480,0.02147542,0.16899769,0.09353759,0.98782746,0.80029259,0.04626669,0.68019739
0.92746373,1.83977602,0.02237781,0.17259954,0.09989047,1.02138991,0.83534038,0.05010359,0.66797421
0.93346673,1.89370441,0.02328198,0.17641939,0.10668094,1.05847033,0.87209447,0.05428157,0.66036700
0.93946973,1.95342185,0.02418376,0.18043109,0.11390467,1.09863608,0.91020112,0.05880911,0.65729154
0.94547274,2.01836867,0.02508008,0.18460895,0.12155886,1.14145577,0.94932057,0.06369421,0.65861580
0.95147574,2.08799118,0.02596927,0.18892778,0.12964240,1.18650709,0.98913732,0.06894398,0.66416587
0.95747874,2.16175792,0.02685119,0.19336314,0.13815571,1.23338429,1.02936965,0.07456398,0.67373168
0.96348174,2.23917345,0.02772744,0.19789166,0.14710026,1.28170520,1.06977786,0.08055753,0.68707232
0.96948474,2.31978905,0.02860142,0.20249146,0.15647784,1.33111740,1.11017060,0.08692483,0.70392077
0.97548774,2.40320952,0.02947844,0.20714269,0.16628948,1.38130343,1.15040899,0.09366206,0.72398785
0.98149075,2.48909552,0.03036561,0.21182796,0.17653392,1.43198480,1.19040807,0.10076033,0.74696533
0.98749375,2.57716136,0.03127180,0.21653292,0.18720595,1.48292447,1.23013538,0.10820467,0.77252821
0.99349675,2.66716795,0.03220740,0.22124654,0.19829441,1.53392788,1.26960660,0.11597297,0.80033630
0.99949975,2.75891144,0.03318404,0.22596140,0.20978009,1.58484220,1.30887840,0.12403502,0.83003506
1.00550275,2.85220802,0.03421423,0.23067368,0.22163354,1.63555402,1.34803860,0.13235172,0.86125617
1.01150575,2.94687567,0.03531091,0.23538298,0.23381309,1.68598532,1.38719424,0.14087441,0.89361768
1.01750875,3.04271398,0.03648696,0.24009179,0.24626299,1.73608807,1.42645800,0.14954453,0.92672446
1.02351176,3.13948324,0.03775464,0.24480484,0.25891204,1.78583732,1.46593367,0.15829357,0.96016874
1.02951476,3.23688409,0.03912506,0.24952805,0.27167266,1.83522344,1.50570142,0.16704333,0.99353136
1.03551776,3.33453909,0.04060763,0.25426741,0.28444067,1.88424344,1.54580362,0.17570669,1.02638371
1.04152076,3.43197747,0.04220951,0.25902762,0.29709573,1.93289191,1.58623205,0.18418867,1.05829066
1.04752376,3.52862413,0.04393512,0.26381072,0.30950264,1.98115186,1.62691713,0.19238797,1.08881449
1.05352676,3.62379403,0.04578578,0.26861468,0.32151343,2.02898588,1.66771985,0.20019887,1.11751993
1.05952976,3.71669232,0.04775937,0.27343211,0.33297017,2.07632807,1.70842691,0.20751348,1.14398017
1.06553277,3.80642088,0.04985012,0.27824911,0.34370858,2.12307693,1.74874942,0.21422422,1.16778379
1.07153577,3.89199116,0.05204851,0.28304448,0.35356217,2.16908990,1.78832529,0.22022658,1.18854238
1.07753877,3.97234306,0.05434131,0.28778913,0.36236682,2.21417955,1.82672547,0.22542183,1.20589855
1.08354177,4.04636930,0.05671178,0.29244605,0.36996561,2.25811209,1.86346364,0.22971991,1.21953410
1.08954477,4.11294438,0.05913991,0.29697058,0.37621376,2.30060806,1.89800922,0.23304200,1.22917790
1.09554777,4.17095699,0.06160284,0.30131122,0.38098330,2.34134571,1.92980311,0.23532300,1.23461326
1.10155078,4.21934459,0.06407541,0.30541082,0.38416741,2.37996684,1.95827548,0.23651360,1.23568431
1.10755378,4.25712871,0.06653076,0.30920827,0.38568422,2.41608522,1.98286507,0.23658198,1.23230116
1.11355678,4.28344947,0.06894098,0.31264041,0.38547977,2.44929731,2.00303888,0.23551498,1.22444353
1.11955978,4.29759783,0.07127789,0.31564434,0.38353021,2.47919491,2.01831185,0.23331873,1.21216269
1.12556278,4.29904407,0.07351376,0.31815974,0.37984288,2.50537929,2.02826520,0.23001873,1.19558144
1.13156578,4.28746137,0.07562204,0.32013133,0.37445650,2.52747623,2.03256310,0.22565930,1.17489224
1.13756878,4.26274316,0.07757812,0.32151124,0.36744020,2.54515112,2.03096653,0.22030255,1.15035335
1.14357179,4.22501350,0.07935988,0.32226104,0.35889169,2.55812338,2.02334401,0.21402671,1.12228315
1.14957479,4.17462982,0.08094831,0.32235356,0.34893445,2.56617942,2.00967848,0.20692413,1.09105273
1.15557779,4.11217782,0.08232787,0.32177417,0.33771419,2.56918320,1.99007012,0.19909885,1.05707711
1.16158079,4.03845833,0.08348681,0.32052156,0.32539469,2.56708371,1.96473484,0.19066384,1.02080520
1.16758379,3.95446672,0.08441724,0.31860786,0.31215320,2.55991877,1.93399847,0.18173814,0.98270894
1.17358679,3.86136541,0.08511518,0.31605819,0.29817558,2.54781472,1.89828694,0.17244388,0.94327193
1.17958979,3.76045043,0.08558029,0.31290954,0.28365138,2.53098171,1.85811260,0.16290328,0.90297787
1.18559280,3.65311333,0.08581562,0.30920907,0.26876906,2.50970491,1.81405751,0.15323592,0.86229929
1.19159580,3.54079998,0.08582709,0.30501197,0.25371148,2.48433162,1.76675417,0.14355600,0.82168680
1.19759880,3.42496768,0.08562301,0.30037886,0.23865175,2.45525528,1.71686473,0.13397013,0.78155922
1.20360180,3.30704265,0.08521346,0.29537301,0.22374975,2.42289699,1.66505935,0.12457529,0.74229502
1.20960480,3.18837934,0.08460965,0.29005742,0.20914920,2.38768565,1.61199490,0.11545727,0.70422508
1.21560780,3.07022352,0.08382336,0.28449205,0.19497544,2.35003808,1.55829485,0.10668955,0.66762719
1.22161081,2.95368052,0.08286639,0.27873122,0.18133399,2.31034012,1.50453121,0.09833258,0.63272236
1.22761381,2.83969013,0.08175013,0.27282150,0.16830972,2.26893017,1.45120948,0.09043350,0.59967299
1.23361681,2.72900911,0.08048524,0.26680003,0.15596688,2.22608612,1.39875708,0.08302633,0.56858300
1.23961981,2.62220198,0.07908151,0.26069357,0.14434964,2.18201670,1.34751590,0.07613246,0.53949980
1.24562281,2.51964054,0.07754787,0.25451818,0.13348327,2.13685783,1.29773922,0.06976152,0.51241804
1.25162581,2.42151183,0.07589251,0.24827964,0.12337580,2.09067434,1.24959294,0.06391254,0.48728495
1.25762881,2.32783415,0.07412323,0.24197455,0.11402008,2.04346704,1.20316116,0.05857532,0.46400709
1.26363182,2.23848013,0.07224783,0.23559203,0.10539606,1.99518477,1.15845551,0.05373192,0.44245813
1.26963482,2.15320562,0.07027467,0.22911602,0.09747337,1.94574075,1.11542774,0.04935827,0.42248746
1.27563782,2.07168295,0.06821319,0.22252786,0.09021381,1.89503226,1.07398488,0.04542580,0.40392925
1.28164082,1.99353659,0.06607450,0.21580918,0.08357394,1.84296242,1.03400591,0.04190303,0.38661164
1.28764382,1.91837974,0.06387190,0.20894478,0.07750747,1.78946273,0.99535924,0.03875707,0.37036557
1.29364682,1.84584955,0.06162130,0.20192550,0.07196747,1.73451501,0.95791982,0.03595492,0.35503321
1.29964982,1.77563972,0.05934151,0.19475072,0.06690830,1.67817135,0.92158510,0.03346471,0.34047540
1.30565283,1.70752846,0.05705440,0.18743049,0.06228724,1.62057079,0.88628889,0.03125658,0.32657804
1.31165583,1.64140085,0.05478480,0.17998721,0.05806576,1.56195184,0.85201256,0.02930346,0.31325709
1.31765883,1.57726445,0.05256027,0.17245659,0.05421038,1.50265987,0.81879287,0.02758156,0.30046220
1.32366183,1.51525760,0.05041064,0.16488804,0.05069325,1.44314897,0.78672618,0.02607061,0.28817872
1.32966483,1.45565023,0.04836734,0.15734440,0.04749230,1.38397824,0.75596888,0.02475390,0.27642827
1.33566783,1.39883722,0.04646262,0.14990108,0.04459111,1.32580244,0.72673403,0.02361814,0.26526768
1.34167084,1.34532499,0.04472853,0.14264451,0.04197844,1.26935759,0.69928459,0.02265311,0.25478671
1.34767384,1.29571204,0.04319596,0.13567027,0.03964763,1.21544220,0.67392345,0.02185119,0.24510437
1.35367684,1.25066452,0.04189350,0.12908073,0.03759571,1.16489497,0.65098109,0.02120679,0.23636434
1.35967984,1.21088821,0.04084636,0.12298242,0.03582241,1.11857001,0.63080127,0.02071567,0.22872948
1.36568284,1.17709814,0.04007537,0.11748329,0.03432918,1.07731071,0.61372562,0.02037433,0.22237572
1.37168584,1.14998742,0.03959604,0.11268987,0.03311807,1.04192327,0.60007795,0.02017933,0.21748563
1.37768884,1.13019655,0.03941781,0.10870448,0.03219077,1.01315105,0.59014885,0.02012665,0.21424175
1.38369185,1.11828461,0.03954344,0.10562256,0.03154764,0.99165057,0.58418143,0.02021123,0.21282000
1.38969485,1.11470338,0.03996871,0.10353021,0.03118699,0.97797007,0.58235879,0.02042649,0.21338325
1.39569785,1.11977541,0.04068225,0.10250196,0.03110440,0.97253123,0.58479364,0.02076405,0.21607526
1.40170085,1.13367680,0.04166575,0.10259881,0.03129230,0.97561451,0.59152065,0.02121357,0.22101511
1.40770385,1.15642513,0.04289431,0.10386656,0.03173978,0.98734846,0.60249164,0.02176276,0.22829220
1.41370685,1.18787288,0.04433713,0.10633445,0.03243256,1.00770312,0.61757382,0.02239745,0.23796190
1.41970985,1.22770639,0.04595836,0.11001410,0.03335322,1.03648758,0.63655114,0.02310190,0.25004199
1.42571286,1.27545024,0.04771818,0.11489876,0.03448166,1.07335145,0.65912845,0.02385917,0.26450987
1.43171586,1.33047667,0.04957405,0.12096282,0.03579570,1.11779027,0.68493848,0.02465159,0.28130059
1.43771886,1.39201965,0.05148199,0.12816166,0.03727193,1.16915430,0.71355118,0.02546136,0.30030592
1.44372186,1.45919286,0.05339805,0.13643179,0.03888663,1.22666070,0.74448500,0.02627117,0.32137420
1.44972486,1.53101112,0.05527962,0.14569132,0.04061687,1.28940841,0.77721973,0.02706480,0.34431134
1.45572786,1.60641417,0.05708682,0.15584074,0.04244159,1.35639573,0.81121041,0.02782782,0.36888281
1.46173087,1.68429235,0.05878371,0.16676403,0.04434281,1.42653983,0.84590172,0.02854818,0.39481667
1.46773387,1.76351305,0.06033937,0.17833019,0.04630664,1.49869812,0.88074232,0.02921675,0.42180769
1.47373687,1.84294735,0.06172877,0.19039511,0.04832438,1.57169087,0.91519880,0.02982778,0.44952249
1.47973987,1.92149580,0.06293337,0.20280378,0.05039330,1.64432467,0.94876857,0.03037926,0.47760566
1.48574287,1.99811282,0.06394152,0.21539296,0.05251732,1.71541636,0.98099137,0.03087315,0.50568673
1.49174587,2.07182885,0.06474853,0.22799404,0.05470740,1.78381674,1.01145905,0.03131545,0.53338787
1.49774887,2.14176967,0.06535652,0.24043633,0.05698164,1.84843381,1.03982325,0.03171616,0.56033208
1.50375188,2.20717236,0.06577392,0.25255047,0.05936502,1.90825465,1.06580083,0.03208907,0.58615170
1.50975488,2.26739745,0.06601483,0.26417202,0.06188886,1.96236578,1.08917697,0.03245141,0.61049692
1.51575788,2.32193709,0.06609807,0.27514509,0.06458985,2.00997109,1.10980574,0.03282341,0.63304401
1.52176088,2.37041886,0.06604616,0.28532586,0.06750877,2.05040715,1.12760844,0.03322764,0.65350298
1.52776388,2.41260547,0.06588409,0.29458595,0.07068897,2.08315526,1.14256966,0.03368842,0.67162440
1.53376688,2.44839050,0.06563813,0.30281546,0.07417448,2.10784996,1.15473150,0.03423101,0.68720508
1.53976988,2.47779043,0.06533454,0.30992562,0.07800803,2.12428382,1.16418615,0.03488086,0.70009240
1.54577289,2.50093362,0.06499840,0.31585090,0.08222896,2.13240832,1.17106733,0.03566283,0.71018714
1.55177589,2.51804685,0.06465251,0.32055060,0.08687114,2.13233099,1.17554105,0.03660043,0.71744476
1.55777889,2.52944029,0.06431648,0.32400980,0.09196100,2.12430890,1.17779613,0.03771518,0.72187502
1.56378189,2.53549169,0.06400602,0.32623965,0.09751583,2.10873895,1.17803509,0.03902600,0.72354009
1.56978489,2.53663081,0.06373239,0.32727710,0.10354241,2.08614544,1.17646580,0.04054881,0.72255132
1.57578789,2.53332489,0.06350223,0.32718396,0.11003616,2.05716544,1.17329446,0.04229628,0.71906474
